wavelength,Back_SpoPerm,Belly_SpoPerm,Breast_SpoPerm,Crissum_SpoPerm,Crown_SpoPerm,DorTail_SpoPerm,Patch10_SpoPerm,Patch11_SpoPerm,Rump_SpoPerm,Throat_SpoPerm,WingTip_SpoPerm
587.39,17.5863333333,61.3731666667,54.5475,57.5933333333,11.75725,11.904,40.7820833333,30.17975,19.8588333333,7.959,13.79125
587.73,17.58875,61.3710833333,54.5315,57.5704166667,11.7736666666,11.96725,40.8031666667,30.2125,19.8655833333,7.986875,13.8320833333
588.07,17.5601666667,61.3673333334,54.4979166667,57.553,11.7609166667,11.96775,40.74425,30.2076666666,19.87825,8.01320833334,13.8304166667
588.41,17.544,61.32225,54.4121666667,57.4889166667,11.7405833333,11.96325,40.719,30.1750833333,19.8836666667,8.01566666667,13.7845
588.74,17.5181666667,61.3105,54.3850833333,57.4781666666,11.7150833333,11.9525,40.7130833333,30.12075,19.85625,8.01945833334,13.7910833334
589.08,17.5766666667,61.4381666667,54.4588333334,57.6066666667,11.7636666667,12.014,40.78375,30.1701666667,19.9254166667,8.068875,13.8550833333
589.42,17.6571666666,61.5575833333,54.5974166666,57.7408333333,11.84025,12.1005833333,40.9125833333,30.2328333334,20.00875,8.13779166667,13.9699166667
589.76,17.704,61.5971666667,54.6248333333,57.7760833333,11.8205833333,12.08975,40.8895833334,30.26925,19.987,8.114,13.97625
590.09,17.7286666666,61.5680833333,54.6141666667,57.76575,11.8350833333,12.1118333333,40.9138333333,30.27,19.9715833334,8.12308333333,13.9755
590.43,17.5768333333,61.508,54.524,57.6716666666,11.69575,11.9816666666,40.8181666667,30.1580833333,19.813,7.98325,13.82175
590.77,17.6028333333,61.5329166666,54.55425,57.7020833333,11.7149166666,11.9925,40.8275,30.1981666666,19.8538333333,7.995625,13.8555
591.11,17.5819166667,61.5360833333,54.5490833333,57.7004166666,11.6895833334,11.9558333334,40.8315833333,30.17575,19.8363333333,7.93033333333,13.8375
591.44,17.533,61.5639166667,54.5788333333,57.75,11.6454166667,11.9238333333,40.8365833333,30.1215,19.8315,7.892125,13.8290833333
591.78,17.53775,61.5804166667,54.5933333334,57.7269166667,11.6341666667,11.9221666667,40.8715833333,30.1399166667,19.7845,7.86504166667,13.8513333333
592.12,17.56575,61.6074166667,54.67975,57.7936666666,11.6653333333,11.9318333333,40.8973333333,30.1538333333,19.7684166666,7.85554166667,13.883
592.46,17.564,61.6021666666,54.6171666667,57.7256666666,11.6795833333,11.9761666667,40.8695,30.191,19.8176666666,7.86816666667,13.9129166667
592.79,17.4885833334,61.49925,54.5576666667,57.6330833334,11.6025833334,11.9249166667,40.7986666667,30.1138333333,19.7505833334,7.80783333333,13.8450833334
593.13,17.3789166666,61.3829166667,54.4625,57.5430833333,11.5115,11.8374166667,40.7105,30.0995,19.6404166667,7.73308333333,13.7248333333
593.47,17.3264166667,61.3773333333,54.4276666667,57.5261666667,11.49325,11.8301666667,40.7454166667,30.06825,19.6415833333,7.75341666667,13.7008333333
593.80,17.31075,61.3375,54.4390833333,57.4729166666,11.46725,11.8208333333,40.7278333333,30.0309166667,19.63625,7.744875,13.6839166667
594.14,17.32825,61.3030833334,54.404,57.4600833333,11.46475,11.8169166667,40.7040833333,30.0370833333,19.6556666666,7.766375,13.703
594.48,17.3455,61.3675833333,54.44975,57.4883333333,11.4545833334,11.8099166667,40.7335833333,30.0261666667,19.6670833333,7.74891666667,13.7289166667
594.81,17.34775,61.3753333333,54.4639166667,57.5065833333,11.49725,11.8576666667,40.7578333333,30.026,19.679,7.80470833333,13.7279166666
595.15,17.37175,61.3654166666,54.4751666667,57.4995833333,11.5261666666,11.8488333333,40.7770833333,30.009,19.6849166667,7.83825,13.7569166666
595.49,17.4745833333,61.5759166667,54.61925,57.7008333333,11.6185833333,11.9345,40.92575,30.0744166667,19.81525,7.9375,13.8486666667
595.82,17.4925,61.61525,54.6619166667,57.7609166667,11.6416666666,11.9475833333,40.943,30.07825,19.8705,8.00525,13.8775833333
596.16,17.5081666667,61.6281666667,54.7085,57.825,11.6705833333,11.94275,40.9775833333,30.0493333333,19.86575,8.01545833333,13.8884166667
596.50,17.5438333333,61.60125,54.7004166667,57.7799166666,11.69475,11.9654166667,40.9536666667,30.0450833334,19.8780833333,8.04479166667,13.9223333334
596.83,17.5639166667,61.59075,54.6899166667,57.7676666667,11.697,11.9973333333,40.9615833333,30.0110833333,19.9025,8.06391666667,13.9485833333
597.17,17.6281666667,61.6844166667,54.7845833333,57.8506666667,11.7266666667,12.0694166667,40.99975,30.0976666667,19.9645,8.096625,14.0021666667
597.51,17.64825,61.7175,54.78675,57.8853333333,11.7413333333,12.0781666667,40.9885,30.107,19.9828333333,8.10991666667,14.0300833333
597.84,17.699,61.76425,54.8495833333,57.9315,11.7790833333,12.13225,41.062,30.1465833333,20.05625,8.17941666667,14.1016666667
598.18,17.7160833333,61.7265,54.8354166666,57.91975,11.8076666667,12.1594166667,41.0423333334,30.1596666667,20.06975,8.20216666667,14.092
598.52,17.7675,61.80175,54.901,57.9895,11.84875,12.1985833334,41.09725,30.2018333333,20.152,8.25229166667,14.1638333334
598.85,17.8180833333,61.8238333333,54.915,58.0103333333,11.8593333334,12.22225,41.1165833334,30.2701666667,20.165,8.282125,14.18025
599.19,17.7830833333,61.68625,54.8353333333,57.9175833333,11.8274166667,12.1723333333,41.0368333333,30.2490833334,20.1194166667,8.245125,14.1406666667
599.53,17.7688333333,61.6731666667,54.8271666667,57.8673333333,11.8009166667,12.16025,41.0558333333,30.256,20.0881666667,8.22554166667,14.1204166666
599.86,17.7695833333,61.6425833333,54.7758333333,57.8268333333,11.7893333334,12.153,41.04725,30.2855833333,20.0696666667,8.218625,14.09675
600.20,17.7773333333,61.6890833333,54.815,57.8890833333,11.7875833333,12.1775,41.1045,30.2783333333,20.0614166667,8.20075,14.0976666667
600.53,17.8485,61.847,54.9595833333,58.0229166667,11.8355833333,12.2238333333,41.2113333333,30.3766666667,20.1549166667,8.269625,14.1639166667
600.87,17.8251666667,61.8259166667,54.9129166667,58.0349166667,11.821,12.1691666666,41.2305833333,30.3189166667,20.1128333334,8.24,14.15125
601.21,17.8346666667,61.9224166667,54.9794166667,58.1026666667,11.8323333333,12.2019166667,41.3325833334,30.3575833334,20.1319166667,8.215375,14.189
601.54,17.7895833333,61.9433333334,54.9728333333,58.1024166667,11.8056666667,12.2068333333,41.3301666667,30.3333333333,20.1040833333,8.17304166667,14.1659166667
601.88,17.8034166667,61.9888333333,55.0135833333,58.1468333333,11.8131666667,12.25575,41.3645,30.3365,20.1101666667,8.19704166667,14.2164166667
602.21,17.8176666667,62.0095833333,55.0548333333,58.1514166667,11.83475,12.2645,41.3873333333,30.335,20.0943333333,8.180125,14.2475833333
602.55,17.7924166667,62.0128333334,55.0154166667,58.1103333333,11.8255833333,12.2710833333,41.3361666667,30.2618333334,20.1111666667,8.15141666667,14.2575833333
602.88,17.7948333333,62.0200833333,54.9898333333,58.0945833333,11.7790833333,12.25775,41.31175,30.20575,20.079,8.11370833333,14.2165833334
603.22,17.7830833333,61.9850833333,54.9100833334,58.037,11.7674166667,12.2540833333,41.2543333333,30.1696666666,20.0585,8.06275,14.2095
603.56,17.7654166667,62.0995833333,55.0159166667,58.1259166667,11.7605833333,12.2276666667,41.28,30.1568333334,20.0629166667,8.05683333333,14.218
603.89,17.76125,62.0944166667,54.9860833333,58.0958333333,11.7664166666,12.2030833334,41.234,30.1779166666,20.0595833333,8.057375,14.23575
604.23,17.7571666667,61.9904166666,54.9231666667,58.0510833334,11.7959166667,12.2340833333,41.1794166666,30.1460833333,20.02675,8.05195833333,14.2540833333
604.56,17.7264166666,61.97,54.9268333333,58.0220833333,11.7974166667,12.24425,41.1333333333,30.1490833333,20.0141666666,8.041,14.2386666666
604.90,17.7400833334,61.973,54.9236666667,58.0384166667,11.8114166667,12.2605,41.12975,30.1484166667,20.0328333333,8.07404166666,14.2465833333
605.23,17.79125,62.0368333333,54.9688333333,58.1263333333,11.87375,12.2930833333,41.1748333333,30.217,20.07925,8.13375,14.2804166667
605.57,17.8105833333,62.0656666667,54.9999166667,58.1365833333,11.8988333333,12.31125,41.1905,30.27525,20.1106666667,8.13120833333,14.3179166667
605.90,17.7356666667,61.9868333333,54.9060833333,58.0776666667,11.8126666667,12.2390833333,41.0764166667,30.2164166667,20.0344166667,8.08783333334,14.2335
606.24,17.7210833333,61.9620833333,54.88825,58.1168333334,11.784,12.18875,41.0960833334,30.2230833333,20.0161666667,8.06316666667,14.1893333333
606.58,17.6828333333,61.9384166667,54.8939166667,58.1293333334,11.7880833333,12.21025,41.1206666666,30.2403333333,20.0109166667,8.083875,14.221
606.91,17.74475,62.0429166667,55.0195,58.2724166667,11.8374166667,12.2630833334,41.22475,30.3291666667,20.082,8.185625,14.3058333333
607.25,17.8110833333,62.0078333333,55.0018333333,58.2509166667,11.8825833333,12.3583333333,41.2681666667,30.4043333333,20.16075,8.24983333333,14.3668333333
607.58,17.8314166667,62.0413333333,54.99825,58.324,11.86225,12.3848333333,41.317,30.4270833333,20.185,8.24975,14.39575
607.92,17.8165833333,62.08925,54.9973333333,58.3499166667,11.85525,12.3780833334,41.3723333333,30.4735833333,20.2124166667,8.24654166667,14.4185833333
608.25,17.896,62.0973333333,55.0041666667,58.3633333333,11.8914166667,12.4296666667,41.4250833333,30.5276666667,20.286,8.30054166667,14.4794166667
608.59,17.8750833333,62.0204166667,54.9583333333,58.30775,11.8853333334,12.4261666667,41.37125,30.5485833333,20.2626666666,8.291625,14.4853333333
608.92,17.85425,61.9215833333,54.9040833334,58.2495833333,11.876,12.4224166666,41.3333333333,30.5280833334,20.238,8.26766666667,14.4886666667
609.26,17.8323333333,61.8224166667,54.794,58.1486666667,11.8689166667,12.40675,41.2980833333,30.5055,20.2238333333,8.29495833333,14.46425
609.59,17.9,61.7520833333,54.7704166667,58.1224166667,11.93075,12.4904166666,41.3394166666,30.6275833333,20.2745,8.339125,14.5230833333
609.93,17.8975,61.6721666666,54.7314166667,58.0678333333,11.96975,12.54875,41.3194166666,30.6820833334,20.2811666667,8.39125,14.56525
610.26,17.8870833333,61.566,54.6408333334,57.96275,11.9570833333,12.5033333333,41.23875,30.677,20.2436666667,8.35191666667,14.541
610.60,17.7925833333,61.4008333334,54.4756666667,57.8229166667,11.8681666666,12.4530833333,41.11275,30.6333333333,20.1745,8.25166666667,14.46725
610.93,17.7065,61.2693333333,54.3746666667,57.7526666667,11.7866666667,12.37175,41.0526666667,30.6096666667,20.1023333333,8.14541666666,14.3949166667
611.27,17.725,61.2009166667,54.3658333333,57.7175833333,11.80675,12.3776666667,41.0881666666,30.6444166667,20.1105833333,8.15441666667,14.3766666667
611.60,17.6988333333,61.1505,54.3086666666,57.65775,11.76,12.32925,41.0235,30.5960833333,20.0564166667,8.11195833333,14.2994166667
611.93,17.6619166667,61.0045,54.21525,57.5669166667,11.7566666667,12.32075,40.9449166667,30.5564166667,19.9985833333,8.13504166667,14.2990833333
612.27,17.7025,61.0204166667,54.2411666667,57.5563333333,11.7681666666,12.3196666667,40.9741666666,30.56525,20.048,8.178,14.31475
612.60,17.7074166667,61.0316666666,54.26575,57.5845,11.7475833333,12.34175,40.9670833334,30.5991666667,20.0963333333,8.19233333334,14.3460833334
612.94,17.6585,60.9200833334,54.154,57.51975,11.7075833333,12.3211666667,40.889,30.4996666667,20.0080833334,8.11829166667,14.2815833333
613.27,17.6256666667,60.8829166667,54.0744166667,57.45175,11.68725,12.2883333333,40.8359166667,30.40125,19.9714166667,8.095125,14.2719166667
613.61,17.6465,60.8348333333,54.0523333333,57.4004166667,11.67525,12.30225,40.7943333333,30.3614166667,19.9611666667,8.07045833333,14.2651666667
613.94,17.7274166667,60.9953333333,54.1705833333,57.571,11.7804166667,12.401,40.9108333333,30.4408333333,20.1095,8.18208333334,14.3719166667
614.28,17.80425,61.02,54.2271666666,57.6244166667,11.8305,12.4395833333,40.971,30.4523333333,20.13325,8.24016666667,14.3965833333
614.61,17.8239166667,61.0300833333,54.2215833333,57.6115833333,11.8795,12.4928333333,40.9453333333,30.4209166667,20.10475,8.32254166666,14.449
614.94,17.7735833333,61.0458333334,54.1806666666,57.6155,11.8504166667,12.47025,40.8779166667,30.3579166667,20.0684166667,8.28508333333,14.4315
615.28,17.8181666667,61.15575,54.29675,57.7443333333,11.8976666667,12.5256666667,40.9796666667,30.4229166666,20.1138333334,8.28791666667,14.4856666667
615.61,17.781,61.2650833333,54.3338333333,57.7808333333,11.8618333333,12.4688333333,41.02625,30.40225,20.0705833334,8.20358333334,14.4355833333
615.95,17.7539166667,61.241,54.2865,57.8078333333,11.8781666667,12.4864166667,41.0084166667,30.3836666667,20.0455833333,8.167625,14.4341666667
616.28,17.8195,61.2684166667,54.2676666667,57.8301666667,11.9526666667,12.51625,41.0485,30.376,20.0526666667,8.18820833333,14.4683333333
616.61,17.9475,61.5014166667,54.49575,58.0413333333,12.046,12.601,41.2245833333,30.53725,20.226,8.292875,14.62275
616.95,18.0024166667,61.6485,54.6045833333,58.1246666667,12.0918333333,12.65125,41.31825,30.6270833333,20.3005833333,8.33904166667,14.7014166667
617.28,18.05175,61.7935,54.72925,58.2148333333,12.16975,12.7136666667,41.4340833334,30.6700833333,20.3581666667,8.38820833333,14.7951666667
617.62,17.9933333334,61.6855833333,54.6585,58.0828333333,12.1069166667,12.6955,41.3619166667,30.6265,20.2869166667,8.32258333333,14.7315
617.95,18.0155,61.7348333334,54.69025,58.1128333333,12.17625,12.7251666667,41.3665,30.6610833333,20.3343333333,8.34620833333,14.7956666667
618.28,18.07675,61.7775,54.7373333333,58.1581666667,12.1949166667,12.7668333334,41.4119166667,30.6728333333,20.3813333333,8.36533333333,14.8348333333
618.62,18.1141666667,61.8245,54.8428333334,58.2201666667,12.2893333333,12.8455,41.5128333334,30.7508333333,20.4750833333,8.44354166667,14.9258333333
618.95,18.1506666667,61.7378333333,54.7875833333,58.131,12.3166666667,12.8919166666,41.43525,30.77575,20.5094166667,8.50904166667,14.9318333333
619.28,18.22425,61.7380833333,54.8456666667,58.1871666667,12.3616666667,12.9640833333,41.4599166667,30.8460833333,20.58875,8.570875,15.00575
619.62,18.2720833334,61.7399166667,54.916,58.2138333333,12.3945833333,12.9764166667,41.5310833333,30.8871666667,20.6094166667,8.63745833333,15.0623333333
619.95,18.2040833333,61.6744166667,54.83775,58.1225,12.3473333334,12.9526666667,41.4890833334,30.84225,20.5575,8.6145,14.9973333333
620.28,18.1580833333,61.6249166667,54.7665,58.0955833333,12.3065,12.88925,41.4260833333,30.7864166667,20.4696666666,8.57325,14.9165
620.62,18.1425,61.6650833333,54.7873333333,58.1701666667,12.2795833333,12.8543333333,41.4208333333,30.6983333333,20.4609166667,8.54320833333,14.8630833333
620.95,18.1314166667,61.6635833333,54.7935,58.2346666667,12.2305833333,12.7853333333,41.4005,30.7189166667,20.4511666666,8.53533333333,14.8170833333
621.28,18.1194166667,61.6649166667,54.8386666666,58.2856666667,12.2229166667,12.7353333333,41.39975,30.7086666667,20.39725,8.48854166667,14.8036666667
621.62,18.1274166666,61.7633333333,54.90625,58.3664166667,12.1904166667,12.7404166667,41.4778333333,30.7285,20.4153333333,8.45216666667,14.78475
621.95,18.093,61.73625,54.85225,58.3553333334,12.1803333333,12.7031666667,41.4485,30.71175,20.4481666667,8.41895833333,14.7654166667
622.28,18.0353333333,61.6816666667,54.7734166667,58.2468333333,12.1035833333,12.6315,41.3473333333,30.68,20.4066666667,8.35366666667,14.6940833333
622.62,18.0185,61.7403333333,54.792,58.2704166667,12.0841666667,12.5899166666,41.37175,30.6468333333,20.386,8.305625,14.7145833333
622.95,18.0465,61.89225,54.9114166667,58.36775,12.1005833334,12.6214166667,41.45175,30.7048333333,20.4445833333,8.32145833334,14.751
623.28,18.0081666667,61.8418333333,54.7810833333,58.2701666666,12.0284166666,12.58075,41.3384166667,30.6010833333,20.4091666667,8.21841666667,14.6620833333
623.62,18.0799166666,61.9211666667,54.943,58.3403333334,12.0290833333,12.6126666667,41.3958333333,30.6234166667,20.4513333334,8.199125,14.6955
623.95,18.117,61.8795,54.9335,58.2870833333,12.0794166667,12.6861666667,41.4065833333,30.6666666666,20.5323333333,8.242,14.7754166666
624.28,18.0855,61.8145833333,54.88125,58.2820833334,12.0954166667,12.693,41.3936666667,30.6905,20.5449166667,8.22129166667,14.7866666667
624.62,18.1215833333,61.9090833333,54.8843333333,58.2865,12.1261666667,12.7504166667,41.4310833334,30.6828333334,20.5638333333,8.227125,14.8180833333
624.95,18.1851666667,62.0176666667,54.9658333333,58.3704166667,12.15325,12.8351666667,41.5211666667,30.7486666666,20.6768333334,8.33775,14.9320833334
625.28,18.145,61.97375,54.9168333333,58.3300833333,12.1094166666,12.8256666667,41.5064166667,30.6948333333,20.6104166667,8.34833333333,14.901
625.61,18.1121666667,62.0340833333,54.9818333333,58.39975,12.0391666667,12.75675,41.53325,30.6580833333,20.5391666667,8.29345833333,14.8168333333
625.95,18.1516666667,62.1389166667,55.055,58.545,12.045,12.7675,41.5913333333,30.7075,20.5455833333,8.294875,14.8436666667
626.28,18.2098333333,62.2038333334,55.1000833333,58.6500833333,12.0635,12.8289166667,41.677,30.7329166667,20.6216666667,8.388375,14.9026666666
626.61,18.2259166667,62.21275,55.0540833334,58.6356666667,12.07675,12.8188333333,41.6869166667,30.6813333333,20.6321666667,8.40758333333,14.9044166667
626.94,18.2655833334,62.2929166667,55.1505833333,58.7355833333,12.14525,12.8806666667,41.7733333333,30.7929166667,20.7200833333,8.48354166666,14.9691666667
627.28,18.29925,62.406,55.1740833333,58.78325,12.19725,12.8973333333,41.8445833333,30.85675,20.7489166667,8.54125,15.0433333334
627.61,18.3056666667,62.5244166667,55.2404166666,58.86525,12.1833333333,12.9021666667,41.8975833333,30.8606666667,20.7421666667,8.548125,15.0699166667
627.94,18.3709166667,62.6395833333,55.359,58.92425,12.2405833333,12.96725,41.9836666667,30.9099166666,20.7615,8.60895833333,15.16125
628.27,18.4070833333,62.6264166667,55.4026666667,58.9836666667,12.2789166666,12.9926666666,42.0348333333,30.9315,20.7891666667,8.62779166667,15.2269166667
628.61,18.4345833333,62.5264166667,55.3275833333,58.9181666667,12.29825,13.0054166667,42.0056666667,30.8711666667,20.78575,8.6195,15.224
628.94,18.4791666667,62.5685833333,55.34775,58.95375,12.3819166666,13.0560833333,42.0165,30.895,20.86375,8.66183333334,15.3038333333
629.27,18.5120833333,62.6164166667,55.3278333333,58.938,12.4341666667,13.13,42.0453333333,30.9246666667,20.9245833334,8.72095833334,15.4170833333
629.60,18.527,62.64,55.3779166667,58.9179166667,12.4603333333,13.1619166667,42.0924166667,30.8988333333,20.9425833334,8.76475,15.4585833333
629.94,18.4620833333,62.5744166667,55.3038333333,58.8141666667,12.425,13.1114166667,42.0100833333,30.8494166667,20.9055,8.6915,15.4305
630.27,18.3905833334,62.4299166667,55.1949166667,58.7140833333,12.3493333333,13.0680833333,41.887,30.7866666667,20.84775,8.645875,15.3963333334
630.60,18.3429166667,62.4149166667,55.1728333333,58.691,12.2478333333,13.0100833333,41.85425,30.6931666667,20.7861666667,8.60354166667,15.3945833333
630.93,18.2070833333,62.1934166667,54.9939166667,58.543,12.1375,12.9118333333,41.68225,30.5376666667,20.6798333333,8.50454166667,15.2943333334
631.26,18.1225,62.0561666667,54.9080833333,58.44975,12.05925,12.7935833333,41.5635,30.4428333334,20.60925,8.41695833333,15.17375
631.60,18.098,61.9691666667,54.8364166667,58.4360833333,11.9811666666,12.7428333333,41.5060833333,30.39,20.5859166667,8.35383333334,15.09975
631.93,18.07925,61.97275,54.825,58.41775,11.94,12.7283333333,41.5005,30.4313333333,20.5940833333,8.31916666667,15.0995
632.26,18.0614166667,62.00625,54.7899166667,58.4020833333,11.90675,12.6953333333,41.519,30.4548333333,20.54675,8.30229166667,15.0671666667
632.59,18.1665833333,62.15875,54.9758333333,58.5615833333,11.9348333333,12.7536666667,41.6509166667,30.5784166667,20.6230833333,8.363875,15.1370833333
632.92,18.1716666667,62.0279166667,54.95725,58.4960833333,11.9123333333,12.706,41.6095833333,30.56175,20.585,8.333375,15.0921666666
633.26,18.16,61.9110833333,54.89475,58.44025,11.8995,12.697,41.5173333334,30.5614166667,20.603,8.3015,15.1194166667
633.59,18.1935,61.8533333333,54.88,58.3956666667,11.9443333333,12.6919166667,41.5023333333,30.5370833334,20.5855833333,8.30808333334,15.1084166667
633.92,18.2275,61.8924166666,54.9364166667,58.46825,11.9999166667,12.7333333333,41.54575,30.5610833333,20.6146666667,8.32120833334,15.10775
634.25,18.2425,61.9268333333,54.9955,58.5120833333,12.0523333333,12.7816666667,41.5946666667,30.5968333333,20.6325833333,8.30658333333,15.07425
634.58,18.2973333333,62.044,55.1035833333,58.6133333333,12.1378333333,12.8620833334,41.73175,30.67075,20.71675,8.36295833333,15.14475
634.91,18.3575833333,61.9661666667,55.0333333333,58.5550833333,12.2365833333,12.9575833333,41.72275,30.7045833333,20.7825,8.437125,15.2350833333
635.25,18.4043333333,62.0609166667,55.1239166667,58.59725,12.275,13.0209166667,41.7675833334,30.7739166667,20.8286666667,8.51720833334,15.30875
635.58,18.3454166667,62.0705,55.1045,58.6171666667,12.2225,12.9899166667,41.6993333333,30.6638333333,20.7829166667,8.47008333333,15.2326666667
635.91,18.3375833334,62.1663333334,55.14525,58.7016666667,12.2220833333,13.0250833333,41.6745833334,30.7178333333,20.8065833333,8.427,15.2104166667
636.24,18.2851666667,62.0249166667,55.0106666667,58.5651666667,12.1983333333,13.0026666667,41.5516666667,30.634,20.7458333333,8.36829166667,15.1740833333
636.57,18.29975,62.1046666667,55.0388333333,58.63325,12.24425,13.0955,41.60875,30.6706666667,20.8195833333,8.40608333333,15.2266666667
636.90,18.3211666667,62.13625,54.9653333334,58.6011666667,12.2793333333,13.1515833333,41.6083333334,30.6195833333,20.8296666667,8.4415,15.2191666667
637.23,18.3376666667,62.26225,55.07625,58.75925,12.2704166667,13.2383333333,41.7235833333,30.6698333333,20.8455833333,8.45966666667,15.2639166667
637.56,18.3430833334,62.2495833333,55.0300833333,58.75025,12.2779166667,13.2925,41.7545833333,30.6525,20.8464166667,8.50491666667,15.3466666667
637.90,18.4289166667,62.2200833334,55.0323333334,58.7629166666,12.3405833333,13.3815833333,41.7675833333,30.7201666667,20.91625,8.57304166667,15.46075
638.23,18.4381666666,62.1465833334,54.96025,58.7209166666,12.30375,13.3843333333,41.697,30.699,20.86825,8.54975,15.4224166667
638.56,18.4496666666,62.3764166667,55.1746666667,58.9455833333,12.24425,13.4016666666,41.8068333333,30.72975,20.8849166666,8.507625,15.4124166667
638.89,18.4043333333,62.3991666667,55.0803333333,58.9145,12.2135833333,13.3678333333,41.8596666667,30.6555833333,20.8788333333,8.43645833333,15.3819166667
639.22,18.3523333333,62.29175,54.9804166667,58.7966666667,12.1820833333,13.3594166667,41.8493333333,30.6479166667,20.83,8.43233333333,15.3655833333
639.55,18.417,62.3283333333,55.0965,58.8138333333,12.2784166667,13.3926666666,41.9406666667,30.6573333333,20.9200833333,8.55004166667,15.4741666666
639.88,18.318,62.2659166667,55.0284166667,58.717,12.2025833333,13.3423333333,41.9048333333,30.62375,20.8970833334,8.48370833333,15.3893333333
640.21,18.3774166666,62.3841666667,55.1370833333,58.8245,12.21325,13.3916666666,41.9478333333,30.674,20.9384166667,8.50279166667,15.40475
640.54,18.3849166667,62.4231666667,55.2165,58.9101666666,12.2316666666,13.4124166667,42.09225,30.7324166666,20.9371666667,8.54070833333,15.4550833334
640.87,18.3805833333,62.317,55.1076666667,58.81825,12.2323333333,13.3360833334,41.99825,30.7381666667,20.958,8.53216666666,15.4290833333
641.20,18.3298333333,62.3800833334,55.2005833333,58.8529166666,12.1855,13.2411666667,42.0616666666,30.79575,20.9691666667,8.46945833333,15.3600833333
641.53,18.2108333333,62.358,55.1143333334,58.7688333334,12.1000833333,13.1499166667,41.9708333333,30.7288333333,20.90225,8.39904166667,15.28975
641.87,18.1581666667,62.4171666666,55.1720833333,58.7856666667,12.0595,13.0905833334,41.95125,30.7055,20.90075,8.36925,15.2765
642.20,18.1314166667,62.35925,55.17725,58.7460833334,12.059,13.0720833333,41.932,30.68625,20.8608333333,8.37708333333,15.28125
642.53,18.1158333333,62.06425,55.0648333333,58.5856666667,12.0538333333,13.0598333333,41.7606666667,30.6458333333,20.8033333333,8.4215,15.2895
642.86,18.2284166667,62.1970833334,55.2138333333,58.765,12.12925,13.12025,41.8866666667,30.7426666667,20.9595833333,8.51241666667,15.37475
643.19,18.2309166667,62.1328333333,55.1250833333,58.8016666667,12.1098333334,13.15625,41.9079166667,30.7209166666,20.88925,8.45941666667,15.3954166667
643.52,18.363,62.262,55.258,58.9529166667,12.2295833333,13.2069166667,42.0625,30.7905,20.9729166667,8.54345833333,15.5103333333
643.85,18.2296666667,62.0175833333,55.0645,58.8125833333,12.1943333333,13.1154166666,41.93825,30.6490833333,20.8573333333,8.4485,15.48225
644.18,18.2970833333,62.1149166667,55.1685,58.9365833333,12.2435,13.18375,42.0013333334,30.7173333333,20.9188333333,8.448875,15.5200833333
644.51,18.3345,62.1565833333,55.1799166667,58.9339166666,12.3013333333,13.2524166667,42.0255833333,30.7118333334,20.965,8.50845833333,15.5785833334
644.84,18.4663333334,62.1619166667,55.2454166667,58.9460833334,12.3825833333,13.363,42.0619166667,30.7645833333,21.0218333333,8.571,15.6743333333
645.17,18.51175,62.1700833333,55.19175,58.9665833333,12.4735833333,13.4220833333,42.0471666666,30.70775,21.0101666667,8.65291666667,15.6964166667
645.50,18.5980833333,62.1495833333,55.1211666667,58.89975,12.5046666667,13.512,42.01075,30.7069166667,21.1043333333,8.73425,15.797
645.83,18.5968333333,62.2130833333,55.0530833334,58.8525833333,12.4773333333,13.5301666667,42.0061666667,30.7025833333,21.11,8.70541666667,15.7719166667
646.16,18.6688333334,62.5003333333,55.2613333334,59.0646666666,12.5306666667,13.64,42.226,30.7895,21.2276666666,8.76583333333,15.85375
646.49,18.6620833333,62.5036666667,55.2689166667,59.0355833333,12.5709166666,13.6986666667,42.2079166667,30.7966666667,21.20875,8.80770833333,15.8946666667
646.82,18.6346666667,62.57775,55.3191666667,59.0425833333,12.49225,13.661,42.2061666667,30.82925,21.2035833333,8.80629166667,15.8179166666
647.15,18.5561666667,62.5020833333,55.2085,59.035,12.3733333333,13.5898333333,42.1293333333,30.7621666666,21.1163333333,8.74695833333,15.7615
647.48,18.7308333333,62.6223333333,55.3774166667,59.1401666667,12.4608333333,13.6996666667,42.2431666667,30.9235833333,21.2631666667,8.89425,15.8900833333
647.81,18.69425,62.4798333333,55.2579166667,59.0111666666,12.3976666667,13.6534166667,42.1188333333,30.8360833334,21.2293333333,8.89070833333,15.84125
648.14,18.67275,62.5739166666,55.34625,59.09275,12.38825,13.6936666667,42.1379166666,30.89125,21.2298333333,8.86129166667,15.8779166667
648.47,18.6205,62.3990833333,55.1820833333,58.9903333333,12.3756666666,13.6634166667,42.0264166667,30.8229166667,21.1700833334,8.83579166667,15.8715833333
648.80,18.6441666667,62.5,55.3316666667,59.0929166667,12.3284166667,13.6935833334,42.151,30.9534166666,21.214,8.81266666667,15.9389166667
649.13,18.5881666667,62.4791666667,55.3686666667,59.1665,12.3259166667,13.6586666666,42.18775,31.0155,21.1344166667,8.77408333333,15.9471666667
649.46,18.6090833334,62.3945833333,55.3681666666,59.1071666667,12.387,13.6589166667,42.2288333333,31.0610833333,21.1494166667,8.85679166666,15.98125
649.79,18.5703333333,62.3459166666,55.3323333333,59.1065833333,12.3443333333,13.5985,42.1649166667,31.1204166667,21.1120833333,8.81083333333,15.9614166667
