wavelength,Back_SalAtpf,Belly_SalAtpf,Breast_SalAtpf,Crissum_SalAtpf,Crown_SalAtpf,DorTail_SalAtpf,Patch10_SalAtpf,Patch11_SalAtpf,Rump_SalAtpf,Throat_SalAtpf,WingTip_SalAtpf
748.44,11.8326,41.4952,31.60493333,28.845,4.513,9.225033333,38.4006,2.666666667,14.4006,47.72553333,14.03313333
748.75,11.39846667,41.19673333,31.30773333,28.54953333,4.182666667,8.822466667,38.1638,2.3082,14.03046667,47.30333333,13.69306667
749.07,11.57766667,41.26106667,31.47693333,28.85706667,4.565733333,9.089566667,38.2578,2.747666667,14.2302,47.2646,14.0588
749.38,11.5382,41.19486667,31.36246667,28.8888,4.7256,8.9782,38.07246667,2.714266667,14.16066667,47.13713333,13.87953333
749.7,11.2686,41.18466667,31.2252,28.81553333,4.623666667,8.736633333,37.95986667,2.605066667,14.05326667,47.09846667,13.67553333
750.01,11.6076,41.18013333,31.20146667,28.804,5.0968,8.8295,38.094,2.911333333,14.13986667,46.9004,13.7202
750.33,11.5334,40.95886667,30.98973333,28.5978,5.158733333,8.879,37.98053333,2.9652,14.06453333,46.77386667,13.67086667
750.64,11.5522,40.8678,30.86653333,28.42646667,5.2068,8.861666667,37.8224,3.064133333,14.2172,46.70146667,13.66826667
750.96,11.69493333,40.6246,30.8324,28.31026667,5.555,9.150466667,37.70546667,3.321333333,14.4528,46.4126,13.93126667
751.27,11.69166667,40.44666667,30.87766667,28.1338,5.604,9.097366667,37.687,3.354333333,14.41973333,46.30186667,13.96246667
751.59,11.97926667,40.55933333,31.13486667,28.39013333,6.033266667,9.443166667,37.915,3.745066667,14.7216,46.408,14.16466667
751.9,12.04333333,40.17693333,30.90633333,28.107,5.9042,9.337866667,37.78393333,3.696133333,14.64453333,45.93073333,13.85306667
752.22,12.27193333,40.30093333,31.02566667,28.32206667,6.101533333,9.424233333,38.10686667,3.762266667,14.89906667,46.1598,13.99346667
752.53,12.02226667,40.11953333,30.88906667,27.9962,5.835866667,9.104433333,37.9166,3.304133333,14.7984,45.974,13.8058
752.85,12.1876,40.34193333,30.94273333,28.133,5.844,9.3764,38.19706667,3.3788,14.9734,46.111,14.06513333
753.16,12.46106667,40.3308,31.07893333,28.33926667,5.9356,9.6919,38.30866667,3.4494,15.126,46.29593333,14.0698
753.47,12.75186667,40.61093333,31.60226667,28.829,6.0638,10.0711,38.6306,3.719133333,15.4582,46.605,14.6142
753.79,12.97286667,40.78806667,31.771,29.17846667,6.2364,10.3214,38.7468,3.869866667,15.57346667,46.6828,14.80173333
754.1,12.91326667,40.73993333,31.8292,29.31173333,6.048866667,10.4445,38.82386667,3.8158,15.49586667,46.8104,14.75346667
754.42,13.23193333,41.27966667,32.2318,29.68633333,6.209133333,10.74953333,39.2466,4.066333333,15.8652,47.34346667,15.09246667
754.73,13.86033333,41.89646667,32.6446,30.3252,6.795666667,11.32986667,39.61853333,4.770133333,16.53626667,47.73166667,15.61413333
755.05,13.83826667,42.01693333,32.409,30.11033333,6.6416,11.26373333,39.50893333,4.644,16.53986667,47.55246667,15.62626667
755.36,13.9392,42.18433333,32.66633333,30.38773333,6.791666667,11.4313,39.77766667,4.860333333,16.7292,47.97553333,15.95106667
755.67,13.9774,42.16086667,32.8342,30.43633333,6.789266667,11.4917,39.50926667,4.938066667,16.668,47.85453333,16.0826
755.99,14.08353333,42.56046667,32.992,30.736,6.799266667,11.57923333,39.74046667,5.093066667,16.6696,48.22626667,16.16753333
756.3,14.0592,42.674,33.0044,30.6336,6.5674,11.56126667,39.55773333,4.982333333,16.58013333,48.144,16.0526
756.62,14.23806667,43.0564,33.37046667,30.91613333,6.7266,11.8251,39.97133333,5.245466667,16.83786667,48.533,16.42106667
756.93,14.10586667,42.74186667,32.9314,30.42913333,6.498466667,11.68866667,39.47826667,5.190333333,16.72226667,48.163,16.10946667
757.24,14.12526667,42.66673333,33.01986667,30.17666667,6.424533333,11.58686667,39.48713333,5.284933333,16.82333333,48.09986667,15.99713333
757.56,14.06606667,42.82813333,33.07006667,30.09586667,6.254533333,11.35686667,39.66213333,5.049333333,16.65666667,47.949,15.9094
757.87,13.8546,42.79346667,33.1086,29.9698,6.044533333,11.19933333,39.55926667,4.8582,16.43193333,47.8272,15.74373333
758.18,13.226,42.2698,32.8486,29.33973333,5.334466667,10.61523333,38.98993333,4.069,15.80033333,47.45613333,15.14153333
758.5,12.96593333,41.906,32.56106667,28.95146667,5.125066667,10.4209,38.496,3.716466667,15.5084,47.17866667,14.92106667
758.81,12.71946667,41.95466667,32.34433333,28.7754,4.904066667,10.074,38.2664,3.304266667,15.21526667,47.01566667,14.6772
759.13,12.7042,42.0388,32.2528,28.81026667,4.8522,9.917266667,38.40686667,3.3814,15.15946667,47.04253333,14.55646667
759.44,12.63366667,41.55233333,32.11033333,28.48506667,4.816466667,9.835233333,38.30013333,3.339,15.07946667,46.61766667,14.22653333
759.75,12.891,41.71773333,32.4112,28.83813333,5.1242,9.8981,38.4662,3.7024,15.2952,46.96253333,14.6806
760.07,12.95806667,41.72673333,32.44853333,28.92333333,5.254866667,9.852433333,38.2618,3.731266667,15.1862,46.97026667,14.6736
760.38,13.2648,42.02973333,32.7016,29.148,5.6146,10.09853333,38.5936,3.8508,15.31446667,47.29853333,14.88553333
760.69,13.36146667,42.0886,32.83313333,29.22713333,5.6152,10.051,38.78473333,3.806666667,15.20126667,47.4524,15.09133333
761.01,13.70286667,42.14926667,32.95553333,29.4346,6.1246,10.37243333,38.72946667,4.287533333,15.67406667,47.51546667,15.35126667
761.32,13.91573333,42.26086667,32.82226667,29.4494,6.3874,10.77353333,38.77733333,4.426866667,15.88133333,47.4018,15.5204
761.63,14.44026667,42.5044,33.17653333,29.7928,6.9952,11.33183333,39.18106667,5.0292,16.40126667,47.8166,16.0046
761.94,14.41486667,42.7256,33.47946667,29.9866,7.0418,11.49796667,39.51046667,5.149133333,16.52646667,48.07946667,15.98333333
762.26,14.38746667,42.64346667,33.41713333,29.81506667,7.011066667,11.3322,39.38326667,5.1868,16.391,48,15.99066667
762.57,14.15686667,42.58493333,33.43666667,29.5814,6.879866667,11.36426667,39.33126667,4.963533333,16.36706667,47.92773333,15.9452
762.88,14.20166667,42.6398,33.30726667,29.62546667,6.8706,11.40666667,39.35966667,4.9366,16.35953333,48.02786667,15.9492
763.2,13.92666667,42.42293333,33.11773333,29.5528,6.685866667,11.26913333,39.3148,4.687866667,16.228,47.88126667,15.61113333
763.51,13.75206667,42.18033333,32.82226667,29.2198,6.568266667,11.06513333,39.12873333,4.4842,16.14833333,47.58193333,15.53253333
763.82,13.40646667,42.11986667,32.7172,29.079,6.267733333,10.67446667,39.04333333,4.204333333,15.75193333,47.33286667,15.33846667
764.14,13.5742,42.22026667,32.76773333,29.23866667,6.448933333,10.81253333,39.0974,4.366933333,15.9472,47.39133333,15.432
764.45,13.86973333,42.4682,33.0216,29.44666667,6.732533333,11.2213,39.42546667,4.590733333,16.19386667,47.60186667,15.89486667
764.76,13.82333333,42.49813333,33.16786667,29.60026667,6.775533333,11.12723333,39.36633333,4.626,16.21253333,47.83186667,15.875
765.07,13.77606667,42.7884,33.20626667,29.69126667,6.551,10.90493333,39.50713333,4.348266667,16.18766667,47.9904,15.85133333
765.39,14.186,43.03933333,33.5412,30.08846667,6.8746,11.16686667,39.81106667,4.6806,16.58053333,48.07666667,16.36066667
765.7,14.12253333,43.057,33.66433333,30.199,6.718933333,11.2635,39.90526667,4.605466667,16.83833333,48.16026667,16.28066667
766.01,13.8312,42.9342,33.3912,30.04866667,6.3902,11.0274,39.80506667,4.375133333,16.5786,48.12073333,15.88826667
766.32,13.89433333,42.78766667,33.3306,29.98466667,6.377866667,11.18556667,39.76946667,4.451,16.5542,47.97726667,15.8794
766.64,13.6248,42.567,33.15553333,29.6942,6.113066667,10.9659,39.61246667,4.309533333,16.3316,47.73293333,15.70513333
766.95,13.61073333,42.635,33.38206667,29.85686667,6.056666667,11.03686667,39.73153333,4.361133333,16.25186667,47.6578,15.79446667
767.26,13.801,42.50153333,33.53726667,29.81806667,6.195666667,11.33256667,39.70493333,4.645266667,16.49086667,47.77473333,15.9636
767.57,13.55506667,42.38953333,33.4736,29.63973333,5.9268,11.41163333,39.43926667,4.518266667,16.2836,47.798,15.81426667
767.88,12.83886667,41.85286667,32.77113333,29.10233333,5.247333333,10.65033333,38.7704,3.861733333,15.48446667,47.395,14.92213333
768.2,12.3056,41.27413333,32.23166667,28.71186667,4.642666667,9.897966667,38.43366667,3.220666667,14.84686667,47.0292,14.32606667
768.51,12.05266667,40.89826667,31.89753333,28.56046667,4.570533333,9.920666667,38.1494,3.3334,14.65013333,46.70273333,14.05133333
768.82,11.61786667,40.0814,31.17773333,27.9276,4.252066667,9.3473,37.51153333,2.983933333,14.04706667,46.27113333,13.57733333
769.13,11.9128,39.77826667,30.8944,27.888,4.641133333,9.6728,37.46713333,3.254333333,14.06226667,45.84353333,13.6978
769.44,12.28166667,39.8004,30.99973333,27.87566667,4.836066667,9.959533333,37.46293333,3.4928,14.24686667,45.85686667,13.88206667
769.76,11.85973333,39.6748,30.8682,27.74046667,4.632533333,9.582433333,37.22113333,3.108,13.93293333,45.6124,13.68213333
770.07,11.90953333,39.63606667,30.65386667,27.29846667,4.651133333,9.622,36.94066667,2.747466667,13.66526667,45.55893333,13.74506667
770.38,11.57686667,39.53006667,30.3772,27.0912,4.469133333,9.2002,36.75946667,2.271866667,13.44466667,45.809,13.41566667
770.69,10.4284,38.83473333,29.34013333,26.27253333,3.179066667,7.915633333,36.00266667,1.118266667,12.6134,45.32113333,12.26213333
771,10.74853333,38.75546667,29.4168,26.27946667,3.355066667,8.0027,36.2184,1.222666667,12.83293333,45.33066667,12.3758
771.32,10.8594,38.59966667,29.6444,26.36626667,3.269266667,8.217233333,36.5628,1.493266667,13.002,45.5268,12.55573333
771.63,10.9112,38.55566667,29.62213333,26.2268,3.248866667,8.291,36.52,1.5956,13.0222,45.32006667,12.47113333
771.94,10.45826667,37.81666667,29.15993333,25.75466667,2.9604,7.854933333,36.1186,1.078266667,12.34046667,44.90133333,12.07086667
772.25,10.51513333,37.85793333,29.10353333,25.70006667,2.940733333,8.105366667,35.92006667,1.016533333,12.2078,44.88766667,11.68586667
772.56,10.57153333,37.9104,29.41006667,25.86166667,3.241866667,8.234966667,35.88926667,1.1386,12.3182,45.30866667,11.99813333
772.87,10.8168,37.93173333,29.65453333,26.28226667,3.829666667,8.455633333,36.07873333,1.2948,12.67893333,45.326,12.4684
773.18,11.04286667,38.26353333,29.851,26.40593333,4.064333333,8.526633333,36.15446667,1.396666667,13.13326667,45.9404,12.9098
773.5,11.67126667,39.11233333,30.70806667,27.45513333,4.679,8.9377,37.04453333,2.308733333,13.89986667,46.63833333,13.6214
773.81,12.48686667,39.53193333,30.97866667,27.7116,5.0686,9.3286,37.3994,3.078,14.364,46.72346667,14.3594
774.12,13.58733333,40.43286667,31.8138,28.5204,6.153866667,10.38336667,37.97706667,4.008466667,15.2764,47.2784,15.38946667
774.43,13.3334,40.53053333,31.42846667,28.6284,6.188133333,9.993,37.7682,3.885333333,15.29493333,46.97466667,15.39446667
774.74,12.62426667,40.38586667,30.87313333,28.06073333,5.4944,8.948533333,36.9512,2.9956,14.66953333,46.38686667,14.6696
775.05,12.9498,41.11606667,31.6076,28.4316,5.8408,9.400233333,37.62053333,3.264533333,15.1328,47.1732,15.24086667
775.36,13.35813333,41.91333333,32.01486667,28.57,6.081733333,9.747333333,37.71493333,3.529133333,15.68286667,47.47946667,15.549
775.67,13.3132,42.30133333,32.3542,28.6702,5.9956,9.636466667,37.85006667,3.446933333,15.77086667,47.8072,15.55886667
775.98,12.6534,41.5322,31.4256,28.03133333,5.114133333,8.866,36.87486667,2.587466667,14.967,46.92033333,14.57626667
776.3,12.41533333,41.40513333,31.0462,27.81526667,4.713,8.366633333,36.72293333,2.394866667,14.477,46.85126667,14.25633333
776.61,12.80846667,42.1044,31.66013333,28.40213333,5.050533333,8.563366667,37.28253333,2.468266667,14.89226667,47.1604,14.72593333
776.92,12.65526667,41.56666667,31.37133333,27.9404,4.8484,8.772333333,36.7284,2.244466667,14.77126667,46.33793333,14.44793333
777.23,12.09666667,41.0768,31.11806667,27.62486667,4.466666667,8.719833333,36.5532,1.720666667,14.71406667,45.94546667,13.95166667
777.54,12.14366667,40.97753333,31.10413333,27.55113333,4.4324,8.813166667,36.7418,1.680866667,14.76093333,45.96333333,13.80893333
777.85,11.68593333,40.42873333,31.08206667,27.17786667,3.924733333,8.533566667,36.44213333,1.342733333,14.2526,45.48413333,13.50886667
778.16,12.57326667,40.71933333,31.84393333,27.71233333,5.1824,9.808733333,36.9804,2.183133333,15.20026667,45.8966,14.537
778.47,12.827,40.41013333,31.58686667,27.5828,5.1886,9.6254,36.63866667,2.450066667,15.24173333,45.219,14.7962
778.78,12.38833333,40.4264,31.48966667,27.46286667,4.755933333,9.198566667,36.67186667,2.0082,14.76106667,45.3108,14.61733333
779.09,12.3558,40.7552,31.6578,27.67526667,4.7996,9.412833333,36.8968,2.022133333,14.7454,45.57526667,14.78673333
779.4,12.03486667,41.12953333,31.887,27.242,4.608133333,9.0102,37.50333333,2.037533333,14.60553333,45.85906667,15.02226667
779.71,12.00966667,41.37726667,32.03106667,27.15986667,4.742733333,9.2632,37.6688,2.165,14.78573333,46.25393333,15.2358
780.02,11.38846667,40.69153333,31.475,26.7422,4.208533333,9.0897,37.342,1.728733333,14.18686667,45.82926667,14.68393333
780.33,11.38086667,40.55253333,31.39726667,26.858,4.544666667,8.982633333,37.5062,1.859466667,14.26846667,46.22906667,14.717
780.64,10.901,40.28193333,31.14413333,26.99273333,4.2122,8.551633333,36.89326667,1.558866667,13.81433333,46.14693333,14.4888
780.95,10.78173333,40.0892,31.07213333,27.05746667,4.321666667,8.846833333,36.90686667,1.5354,13.75766667,46.40986667,14.62866667
781.26,10.4948,40.14693333,30.8058,26.42353333,4.235333333,8.702233333,36.89566667,1.153533333,13.79706667,46.40093333,14.3286
781.57,10.80686667,40.54546667,30.76093333,26.43686667,4.1976,8.7023,37.1748,1.3206,13.99373333,46.615,14.54486667
781.88,10.59386667,40.70546667,30.75826667,26.502,4.174,8.985766667,37.36626667,1.058266667,13.75646667,47.2074,14.3326
782.19,10.9818,40.52906667,30.72313333,26.47873333,4.7208,9.306333333,37.7896,1.552133333,14.27993333,47.184,14.50326667
782.5,10.99793333,40.4528,30.5392,26.49386667,4.831733333,9.183666667,37.88513333,1.823066667,14.39986667,47.15513333,14.4532
782.81,11.93773333,41.186,31.27873333,27.48726667,5.6364,10.2247,38.24493333,2.671466667,15.45373333,47.7088,14.93853333
783.12,12.5156,41.20293333,31.6622,28.17793333,6.056266667,10.72296667,38.4178,3.318533333,16.28453333,47.37186667,15.5614
783.43,12.588,41.26593333,31.82486667,28.18113333,6.146066667,10.5325,38.27266667,3.6498,16.32646667,47.22266667,15.6344
783.74,11.45706667,40.8506,31.04066667,27.30613333,4.784133333,9.466233333,37.3212,2.533866667,15.264,46.45533333,14.73313333
784.05,12.124,41.23346667,31.1492,27.47306667,5.330866667,9.714066667,37.69546667,3.177,15.57146667,46.37786667,15.07813333
784.36,11.5158,40.52613333,30.3976,26.9178,4.855133333,8.693466667,36.9088,2.804466667,14.9476,44.7834,14.49333333
784.67,12.13053333,40.65233333,31.08906667,27.64206667,5.170466667,9.0125,37.1814,3.566733333,15.19453333,45.003,15.06286667
784.98,12.56293333,40.75273333,31.597,28.5038,5.665266667,9.665266667,37.6948,4.497733333,15.69766667,45.44,15.3836
785.29,12.60513333,40.7698,31.48606667,28.52566667,5.381933333,9.597266667,37.5132,4.274733333,15.76673333,45.074,15.08
785.6,12.88493333,40.85533333,31.64013333,28.93206667,5.333466667,9.8143,37.58693333,4.666733333,15.829,45.18006667,15.2154
785.91,12.9266,40.98233333,31.6304,28.9102,5.230933333,9.741533333,37.45426667,4.591666667,16.04193333,45.0858,15.50706667
786.22,12.93346667,40.8798,31.62526667,28.90613333,5.4954,9.9656,37.34366667,4.678666667,15.94973333,45.04426667,15.82386667
786.53,12.3934,40.92853333,31.26866667,28.61013333,4.9942,9.527233333,37.15686667,3.835,15.34593333,45.346,15.32293333
786.84,12.30253333,40.82693333,31.0168,28.315,5.080666667,9.5838,36.96413333,3.636266667,15.327,44.95606667,14.97606667
787.14,12.8234,41.01413333,31.36606667,28.88893333,5.852,9.8421,37.5394,3.9734,15.73286667,45.19833333,15.19526667
787.45,12.87506667,41.124,31.69666667,29.02346667,6.2138,10.12276667,37.6814,3.988,15.95746667,45.37906667,15.1174
787.76,13.741,42.41306667,33.07426667,30.06073333,6.842933333,11.31396667,38.78226667,4.677666667,16.94766667,47.23406667,15.8952
788.07,13.76786667,42.54673333,33.10226667,30.40706667,7.1342,11.80953333,38.83953333,4.713933333,17.1398,47.79973333,16.01213333
788.38,12.05733333,41.82686667,31.95053333,29.1062,5.857266667,10.444,37.77973333,2.7374,15.6886,47.1782,14.7048
788.69,10.60686667,40.50806667,30.90033333,27.9932,4.837733333,8.8032,36.6864,1.5354,14.32673333,46.3844,13.3106
789,10.11666667,40.43826667,30.91366667,27.64586667,4.531733333,8.260833333,36.09453333,0.9052,13.80586667,46.12013333,13.11713333
789.31,10.44806667,40.62446667,31.61026667,27.8114,4.908866667,8.834966667,36.7332,1.185266667,14.1718,46.84586667,13.31026667
789.62,9.632333333,39.81166667,31.12106667,27.3492,4.142266667,8.2172,36.27533333,0.305933333,13.3982,46.49026667,12.39766667
789.92,9.445,39.35286667,30.98833333,26.7142,4.025,8.352533333,35.58926667,0.011866667,13.096,46.0612,12.22933333
790.23,9.835333333,39.4944,31.62093333,27.1968,4.314333333,8.900233333,36.0692,0.408333333,13.2846,46.64246667,12.81533333
790.54,10.053,39.81906667,32.2294,27.3776,4.5338,9.494833333,36.2396,0.648466667,13.68873333,47.14066667,13.40193333
790.85,10.42833333,40.41866667,32.831,27.91626667,4.908266667,9.897,36.85013333,1.1722,14.248,48.12233333,13.99673333
791.16,9.725,39.34506667,31.82706667,27.1578,4.1978,8.8704,36.09033333,0.3536,13.5626,47.24953333,13.17606667
791.47,10.89506667,40.6412,32.819,27.7222,5.050133333,9.559,37.1812,0.995266667,14.42213333,48.21646667,14.13473333
791.78,11.63286667,41.2348,33.40073333,28.1984,5.081133333,9.8414,37.6856,1.329333333,14.95286667,48.14433333,14.6626
792.08,13.035,42.73986667,34.9204,29.2642,6.083466667,11.65473333,39.04366667,2.421066667,16.7242,49.3998,16.46653333
792.39,12.66393333,42.54786667,34.76106667,29.0712,5.881266667,11.8784,39.4194,2.124466667,16.96033333,49.02986667,16.7008
792.7,11.64086667,41.97586667,34.03106667,28.40753333,4.815066667,10.90843333,38.67366667,0.925666667,16.2418,47.93106667,15.9102
793.01,11.85486667,42.81186667,34.41126667,28.4836,5.2574,11.38516667,39.0398,1.6442,16.96033333,47.92406667,16.37993333
793.32,12.159,43.55793333,34.80493333,28.9604,5.7824,11.49223333,40.28326667,2.3212,17.4646,48.60086667,17.22286667
793.62,11.79706667,43.07973333,34.16326667,28.25093333,5.253733333,10.41506667,39.2662,1.954666667,17.05073333,48.07946667,16.78313333
793.93,11.985,42.93506667,33.77586667,28.36213333,4.834933333,10.3472,39.2714,2.111,17.00373333,47.5792,16.3636
794.24,11.26093333,42.20193333,33.054,27.40273333,3.653666667,9.6659,38.88913333,1.042866667,15.92366667,46.68033333,15.5962
794.55,11.2774,42.46713333,33.36693333,27.36753333,4.044466667,9.838166667,38.93486667,1.125666667,15.87453333,46.52506667,15.969
794.86,10.6196,41.67513333,32.5294,27.21606667,3.557933333,9.142533333,38.43893333,0.542666667,14.8542,45.72193333,14.84746667
795.16,10.82093333,41.1804,32.33093333,27.13486667,3.837733333,9.343866667,38.16686667,0.778066667,14.75093333,45.47313333,14.65866667
795.47,10.99866667,40.8886,31.98453333,27.0686,4.182866667,9.468166667,37.90526667,1.413866667,14.49413333,45.18153333,14.33186667
795.78,11.10246667,41.04793333,31.6426,27.12953333,4.326533333,9.273566667,37.55706667,1.607266667,14.37493333,45.2522,13.52633333
796.09,11.851,41.8736,32.26166667,27.8344,5.255,9.451233333,37.88913333,2.457533333,14.76426667,46.26246667,14.19953333
796.4,12.02953333,41.73413333,32.1002,27.61073333,4.9262,9.036766667,38.0732,1.997466667,14.4252,46.15926667,13.80226667
796.7,11.9204,41.368,32.1516,27.53373333,4.553666667,8.7219,37.6364,2.190133333,14.33533333,45.98586667,13.18566667
797.01,12.08813333,41.50706667,32.04326667,27.50953333,4.865933333,9.4413,38.03313333,2.426733333,14.60406667,45.89393333,13.47373333
797.32,12.1736,41.98253333,32.4846,27.7422,5.280133333,9.886666667,38.25726667,2.461933333,14.83,46.5434,13.7934
797.63,12.40233333,42.28513333,32.64326667,28.0338,5.787733333,10.13,38.11193333,2.6302,15.15633333,46.836,13.79546667
797.93,12.3414,41.9506,32.21673333,27.9474,5.379333333,9.806333333,37.91793333,2.528666667,14.74546667,46.66653333,13.15593333
798.24,12.09113333,41.49326667,31.87973333,27.2084,4.810066667,9.6366,37.57513333,2.352066667,14.8068,46.25046667,13.32013333
798.55,12.26906667,41.69346667,32.2356,27.20206667,4.98,9.9933,37.83793333,2.864733333,15.087,46.8608,13.688
798.85,12.38573333,41.85446667,32.5484,27.4382,5.373933333,10.0573,38.159,3.038933333,15.75646667,47.066,14.32826667
799.16,13.06666667,42.1264,33.21706667,28.1574,6.0922,10.417,38.56393333,3.7266,16.45133333,47.56926667,15.14533333
799.47,13.91086667,42.14066667,33.5032,28.53553333,6.693866667,11.4645,38.81066667,4.39,17.0574,47.3532,15.99053333
799.78,14.4064,42.63073333,33.70733333,29.20726667,7.1306,12.1635,38.8646,4.7284,17.43866667,48.10666667,17.02313333
800.08,14.90406667,43.01573333,33.56373333,29.5428,7.651,12.65966667,38.85513333,4.670133333,17.69633333,48.09766667,17.37526667
800.39,15.81746667,43.66593333,34.494,30.47406667,8.315666667,13.5102,39.441,5.591133333,18.25906667,48.99513333,18.26606667
800.7,15.6476,43.11406667,34.3596,29.91493333,8.1812,13.3121,39.1294,5.944933333,18.12446667,48.74733333,18.41473333
801,16.4332,43.4818,35.23,30.2972,8.895933333,14.2604,39.54706667,6.985,18.6482,48.9384,19.1366
801.31,17.61806667,44.5244,36.18046667,31.2122,10.19733333,15.7683,40.23253333,8.393266667,20.10573333,49.6406,20.76113333
801.62,17.46366667,44.60506667,36.4506,31.5338,10.42866667,15.52233333,40.0284,8.459133333,20.1062,49.40846667,20.86426667
801.92,18.11213333,44.64653333,36.63526667,31.982,11.14593333,15.99446667,40.0836,9.056066667,20.42486667,48.9028,21.26793333
802.23,18.42173333,45.25113333,37.03466667,32.35666667,11.16073333,16.0616,40.24773333,9.157733333,20.17693333,49.07293333,21.28106667
802.54,17.8332,44.9332,36.30193333,31.33266667,9.945666667,15.69163333,39.7472,8.335266667,19.30653333,48.83353333,20.67166667
802.84,15.60433333,42.9084,34.52733333,29.54586667,7.890133333,13.56046667,38.02933333,6.542133333,17.22346667,47.62633333,18.29306667
803.15,15.1562,42.887,34.78433333,29.49406667,7.1058,12.41073333,37.9538,5.848266667,16.5922,47.41813333,17.83493333
803.46,14.66513333,42.69413333,34.7032,29.0412,5.9438,11.85683333,37.75486667,4.863066667,15.8524,47.19186667,16.86433333
803.76,13.8928,42.68066667,34.24233333,28.9822,5.353666667,11.00623333,37.48253333,3.784,15.52446667,47.56,15.59453333
804.07,13.302,42.32393333,33.6386,28.52886667,4.796666667,10.23853333,37.01873333,2.527333333,14.78866667,47.01873333,14.3426
804.38,12.0062,41.57826667,32.90146667,27.84446667,3.8162,8.814233333,36.41146667,1.601933333,13.93006667,46.66666667,13.7494
804.68,11.13753333,40.5846,32.27486667,26.8246,2.985666667,7.772466667,35.8926,0.418533333,12.58293333,46.37433333,12.48026667
804.99,10.31253333,40.58506667,31.86693333,26.0334,2.235533333,7.375766667,35.8172,-0.544866667,12.0032,46.202,11.41833333
805.3,9.4218,40.34406667,31.4634,25.2068,0.984,6.1377,35.8422,-1.4842,11.3324,46.23193333,10.4386
805.6,9.570866667,39.63893333,30.8224,24.92573333,1.3076,6.4621,35.55566667,-0.970666667,11.48006667,45.6078,10.42926667
805.91,9.678,39.6298,31.2562,25.3544,1.336466667,6.413,35.62793333,-1.231666667,11.47333333,45.59593333,10.49126667
806.21,10.25893333,40.0164,31.5824,25.63926667,1.117933333,6.1653,36.4324,-1.693266667,11.27833333,45.96773333,10.63706667
806.52,10.11013333,39.4044,30.77113333,25.20593333,1.273,6.144733333,36.2056,-1.224,11.4648,45.5324,9.669466667
806.83,10.76066667,38.99653333,30.90393333,25.14533333,2.230133333,6.4795,35.8662,0.023933333,11.99513333,45.00186667,10.20306667
807.13,10.8742,38.28266667,30.81973333,24.83993333,2.576133333,7.018,35.9172,0.655666667,12.12326667,43.68473333,10.82753333
807.44,11.721,38.64353333,31.1784,25.29453333,3.240133333,8.356666667,36.26353333,1.759733333,13.27913333,43.78306667,11.9458
807.74,10.73166667,37.24793333,29.664,23.97793333,1.803133333,7.319066667,35.4212,0.577333333,12.24193333,42.39633333,10.71573333
808.05,10.97506667,37.25013333,29.92813333,24.36453333,1.942333333,7.513866667,35.46766667,1.0232,12.5978,42.40613333,11.24686667
808.35,11.04913333,36.96246667,29.54233333,24.10706667,1.5876,7.0474,35.13166667,0.834466667,12.01293333,42.43826667,10.887
808.66,11.24793333,37.2382,29.56513333,24.52493333,2.898666667,7.343166667,35.0644,1.272133333,12.19806667,42.7134,11.48153333
808.97,10.7316,36.79126667,29.26013333,24.10646667,1.886866667,6.4463,34.7132,0.349133333,11.62086667,42.82633333,11.20533333
809.27,11.31866667,36.50286667,29.3284,24.42253333,2.702866667,7.2482,34.8566,1.4578,12.33406667,42.50606667,12.04753333
809.58,12.37653333,37.83666667,30.55886667,25.46026667,4.471133333,9.469166667,35.20713333,3.441866667,14.27413333,42.7422,13.89633333
809.88,12.00486667,37.25433333,30.3946,25.12073333,4.227066667,9.842966667,34.34773333,2.8662,13.6152,42.00493333,13.9856
810.19,12.08493333,37.5602,30.50986667,25.77726667,4.4064,9.865333333,34.50013333,3.1008,13.7168,42.06446667,14.6308
810.49,12.66326667,38.13053333,30.71966667,25.9882,4.309266667,9.6981,34.22673333,3.110066667,14.06953333,42.713,14.57413333
810.8,11.8946,37.0806,29.64446667,25.06906667,3.12,7.934,33.24973333,1.948866667,12.62226667,42.1078,13.31666667
811.1,13.78386667,38.99033333,31.34753333,26.78353333,4.680933333,9.307366667,34.05926667,3.462666667,14.02586667,43.58793333,14.927
811.41,14.29886667,39.748,31.33506667,27.162,5.2226,10.02526667,34.6516,4.046933333,14.66,43.837,15.13866667
811.71,15.6946,40.9178,32.2902,28.9444,6.808466667,12.06076667,35.5194,5.648733333,16.30373333,44.68086667,17.12973333
812.02,16.16593333,41.41206667,32.60586667,29.3794,6.375666667,12.61876667,35.9008,5.8282,16.7052,45.02346667,17.38986667
812.32,17.1126,42.5052,33.52866667,30.7176,8.0254,13.66883333,36.8408,7.2356,17.724,45.5626,18.2166
812.63,17.07466667,43.047,33.88893333,31.1804,8.663133333,13.46356667,37.1876,7.491333333,17.86453333,46.1806,18.2988
812.93,16.68846667,42.353,33.10673333,30.61433333,8.5664,12.41846667,37.01106667,6.910666667,17.23753333,45.5948,17.5424
813.24,16.19173333,42.01613333,32.70613333,30.30473333,7.876333333,10.7975,37.01613333,6.415866667,16.87273333,45.68093333,17.59846667
813.54,15.73446667,42.01,32.8786,30.07733333,7.530733333,10.6413,37.0532,5.929866667,16.8804,46.07566667,17.09873333
