wavelength,Back_HapRusf,Belly_HapRusf,Breast_HapRusf,Crissum_HapRusf,Crown_HapRusf,DorTail_HapRusf,Rump_HapRusf,Throat_HapRusf,WingTip_HapRusf
721.16,11.1343333333,26.5278,22.6757333333,24.4619333333,10.0440666667,15.4122666667,11.548875,20.7430666667,15.8242
721.48,10.9624,26.3773333333,22.5372666667,24.3127333333,9.76746666667,15.2488,11.3803916667,20.4556,15.6722333333
721.79,10.6128,26.0596,22.2337333333,24.1523333333,9.41206666667,14.9923333333,11.1061416667,20.1431333333,15.3320666667
722.11,10.443,25.9630666666,22.2062666667,24.0684,9.2764,14.8977333333,11.0701916667,19.9654666667,15.2176666667
722.43,10.4241333333,25.8819333333,22.0726,23.9695333333,9.19413333333,14.7830666667,11.0132083333,19.9903333333,15.1051333333
722.75,10.554,25.9189333333,22.1588,23.9318,9.31866666666,14.9408,11.12995,20.1601333333,15.1690666667
723.07,10.7221333333,26.0503333333,22.4262666667,24.0535333333,9.47626666667,15.2513333333,11.3756666667,20.383,15.367
723.39,10.6709333333,26.0922666667,22.5274,24.1198666666,9.41393333333,15.3096,11.421125,20.4454,15.2526666667
723.71,11.2864666667,26.7338,23.1836,24.7638666666,9.95013333333,15.9464666667,12.0710916666,21.1251333334,15.7854666667
724.03,11.3886,26.9236,23.3832666667,24.9424,10.1131333333,16.2256,12.3800333333,21.2908,15.8622666667
724.35,11.5681333333,26.8903333333,23.4481333333,25.0086666667,10.1854666667,16.3262,12.5742916667,21.3636,15.8566333333
724.67,11.9684666667,27.4028,23.9256,25.4668666667,10.6938666667,16.8756,13.227825,21.7424,16.4500666667
724.98,12.166,27.5327333333,24.1296,25.6385333334,10.9297333333,17.1140666667,13.484025,22.0123333333,16.6102666667
725.30,12.3614666667,27.7203333333,24.3052666667,25.748,11.0688,17.2248,13.6236833333,22.1393333334,16.6856
725.62,12.4820666667,27.7664666667,24.3597333333,25.8908,11.3126,17.3823333333,13.6666583334,22.275,16.7099
725.94,12.3586,27.8643333333,24.3714666667,25.9638666667,11.2421333333,17.2815333333,13.5804083333,22.2216,16.7045333333
726.26,12.362,27.9214666667,24.5087333333,26.2151333334,11.2698666667,17.277,13.5536416667,22.1844,16.7158
726.58,12.2648666667,27.9427333334,24.2691333333,26.1595333333,11.1355333333,16.9843333333,13.4178666667,22.0883333333,16.5829
726.90,12.0352,27.7647333333,23.8982,25.8997333334,10.9165333333,16.6142666667,13.11985,21.8986,16.3599666667
727.21,11.9540666667,27.6097333333,23.7665333333,25.6136,10.7426666667,16.4141333333,12.9240666667,21.7762666667,16.2307
727.53,11.7262666667,27.42,23.5064,25.3124666667,10.4128666667,16.1309333333,12.5804333334,21.5438,16.0706333333
727.85,11.4991333333,27.2607333333,23.4048666667,25.1944,10.2459333333,15.9269333333,12.3685583333,21.3924666667,15.9621333333
728.17,11.4962,27.2158,23.2921333333,25.1474666667,10.1681333333,15.8611333333,12.181275,21.5028,15.9234666667
728.49,11.7640666667,27.4759333333,23.5283333333,25.4288,10.3086,15.9462,12.34505,21.7778,16.1275333333
728.80,11.9791333333,27.5466666667,23.6845333333,25.5622666667,10.5559333333,16.2574666667,12.6500916667,22.0045333333,16.4105
729.12,12.1329333333,27.7426666667,23.8902,25.7244666667,10.5677333333,16.3786666667,12.8048583333,22.0219333333,16.5521
729.44,12.2250666667,27.6836666667,23.9105333333,25.7229333333,10.5792,16.5289333333,12.7866166667,21.9444666667,16.5673666667
729.76,12.3535333333,27.6712666666,23.9667333333,25.7277333333,10.6598,16.6905333333,12.8935833333,22.0498,16.6223666667
730.08,12.3909333334,27.5633333333,24.0035333333,25.7085333333,10.7282666667,16.6534,12.8829166667,22.0290666667,16.6067666667
730.39,12.6575333333,27.7171333333,24.2577333333,25.849,10.935,16.8924,13.12505,22.1200666667,16.8214666667
730.71,12.4042666667,27.5314,24.0569333333,25.6784,10.7758666666,16.6544666667,12.9706666667,21.8442,16.5684333333
731.03,12.7539333333,27.7587333333,24.3541333333,25.9948,11.2506,16.9812666666,13.3521833333,22.2027333333,16.8989666667
731.35,12.8092666667,27.9424,24.4416666667,26.1155333333,11.3890666667,17.1504666667,13.52755,22.322,17.0221333333
731.67,12.8714666667,27.9568,24.6516,26.2609333333,11.5336666667,17.1615333333,13.7021833333,22.2934666667,16.9408
731.98,12.5041333333,27.7526666667,24.4217333333,26.0378666667,11.369,17.0328,13.4959583333,21.9882,16.6922
732.30,12.2842,27.8101333333,24.3438666667,25.9878,11.2025333334,16.8424,13.2982833333,21.8943333333,16.4711
732.62,12.1822,27.7263333333,24.3817333333,25.9746,11.2588666667,16.8280666666,13.382675,22.002,16.4681666667
732.94,12.3862,27.9515333333,24.68,26.2228,11.6028,16.9390666667,13.7171083333,22.3382,16.7249666667
733.25,12.4197333333,28.0548666667,24.7284666666,26.2448666667,11.5938666667,16.8810666667,13.8325583333,22.3458,16.7634333333
733.57,12.3086666667,28.1065333333,24.5976666667,26.1071333334,11.4319333333,16.7657333333,13.7764166667,22.2489333333,16.7513333333
733.89,12.2800666667,28.1635333333,24.6022,26.1464,11.5124666667,16.8056666667,13.73555,22.2356666667,16.7939666667
734.21,12.4654666667,28.3689333333,24.7492666667,26.3162,11.7310666667,17.0700666667,13.9601666667,22.4794,17.0152
734.52,12.1934,28.1111333333,24.4646666667,26.0747333333,11.3408,16.7742666667,13.7036916667,22.278,16.6723666667
734.84,12.1108666667,28.0292666667,24.4185333333,25.9308666667,11.3128666667,16.6248,13.551075,22.3221333333,16.5917
735.16,12.0012666666,28.1140666667,24.2408666667,25.8156,11.2217333333,16.6317333333,13.4014666667,22.2983333333,16.6876
735.48,12.4566666667,28.2990666667,24.3952666666,26.0075333333,11.4912666667,16.8522,13.66185,22.4947333333,17.0183666667
735.79,12.5848666667,28.2186666667,24.3946666667,25.9671333333,11.5816,16.8878666667,13.7394083333,22.4349333333,17.1387
736.11,12.5936666667,28.1809333333,24.2996666667,25.8570666666,11.5452666667,16.8252,13.5859416667,22.2744,17.1219666667
736.43,12.3238666667,27.9592,23.9586666667,25.6364,11.1979333333,16.6385333333,13.30545,21.8566,16.9111666667
736.74,12.4757333333,28.0786,23.9995333333,25.7860666666,11.3649333333,16.7514,13.346975,21.8220666667,17.0713666667
737.06,12.7850666667,28.2778,24.3418666667,26.1938,11.6906666667,17.1836666667,13.6646166667,22.0968666667,17.3383
737.38,12.7770666667,28.1954,24.243,26.1959333333,11.5034666667,17.108,13.62205,22.1204,17.3641
737.69,12.697,28.2636,24.2596,26.1934,11.4076,16.9774666667,13.5023416667,22.1538,17.3018333333
738.01,12.9392,28.5742666667,24.4968,26.3857333334,11.7548,17.2726,13.8021416667,22.3458666667,17.6259333333
738.33,12.8874666667,28.5678666667,24.4795333333,26.3596666667,11.7140666667,17.3102,13.7894,22.2228,17.5974333333
738.64,12.8097333333,28.4146666667,24.3234666667,26.2528666667,11.5284666667,17.2491333334,13.5969916667,22.1638666667,17.5154
738.96,12.1705333333,28.0596666667,23.8829333333,25.6997333333,11.082,16.6837333333,13.0572916667,21.6954,17.0052666667
739.28,11.8862666666,27.8884,23.736,25.5395333333,11.0618,16.5196666666,12.8467583333,21.5888666667,16.8631
739.59,11.9526666667,28.0883333333,23.7276,25.609,11.062,16.5714666667,12.8597916667,21.6667333333,17.0459333333
739.91,11.8335333333,27.9606,23.7,25.4229333333,10.971,16.4246,12.7611416667,21.5653333334,16.9229
740.23,11.5995333333,27.929,23.7355333333,25.3419333333,10.8712666667,16.3116666667,12.6640333333,21.6041333333,16.8722
740.54,11.5319333333,27.9227333333,23.8478666667,25.1789333333,10.9664666667,16.184,12.5731916667,21.5422,16.8155
740.86,11.2691333333,27.8686666667,23.7494666667,25.0092,10.8968666667,16.0171333333,12.408125,21.3709333333,16.6134333333
741.18,11.3175333333,27.7906,23.6185333333,25.0663333333,10.9586,15.9733333333,12.5489583333,21.1804,16.6396666667
741.49,11.2298,27.6817333333,23.574,25.047,10.8314,15.9042666667,12.4621833333,20.9368,16.535
741.81,11.2028666667,27.7862,23.5685333333,25.1247333334,10.7226,15.9055333333,12.5695166667,20.8203333333,16.5037
742.12,11.2801333333,27.8426666667,23.7266,25.2848666667,10.8931333333,15.9892666667,12.8117583333,20.9138666667,16.4792666667
742.44,11.7418,28.3079333333,24.1428666667,25.9106,11.3673333333,16.6133333333,13.3677583334,21.3586,16.9988666667
742.76,11.8896,28.6873333333,24.3562,26.3089333333,11.3555333333,16.7623333333,13.55915,21.4713333333,17.0584666667
743.07,11.4408,28.361,23.981,25.9122666667,10.9411333333,16.2042666667,13.0631333333,21.1612,16.3551666667
743.39,11.5473333333,28.6012,24.0516,26.1739333333,11.0728666667,16.4802,13.1322916667,21.5016666667,16.2926666667
743.70,11.5094,28.5170666667,23.9122666667,26.1433333333,10.9146666667,16.4498,12.9774083333,21.4116666667,15.9661
744.02,11.1770666667,28.3361333333,23.4777333333,25.8962666667,10.5402666667,16.3162,12.7530166667,21.2305333333,15.6527333333
744.34,11.6230666667,28.7232,23.7885333333,26.2234666667,10.8257333333,16.6841333334,13.1987416667,21.4898666667,16.0973666667
744.65,11.5790666667,28.8146,23.8724666667,26.2050666667,10.797,16.7522,13.0438833333,21.6292,16.0259
744.97,11.5076666667,28.8696,23.8082666667,26.35,10.8356666667,16.7452666667,12.9623083333,21.6715333333,15.9962
745.28,11.6184,28.8924666667,23.9575333333,26.7386666667,11.1156666667,16.9181333333,12.922575,21.9111333333,16.2316666667
745.60,11.4856,29.2592666667,23.9508666667,26.8766666667,10.9368,16.8168,12.8043833333,21.6913333333,16.3506
745.91,11.5732,29.2676,23.9956,26.9141333333,10.7436666667,16.8002666667,12.70835,21.6448666667,16.4206
746.23,11.381,28.9209333333,23.6534666667,26.3788666667,10.4472,16.6257333333,12.3042,21.2384,16.2786333334
746.55,11.5202,29.0404,23.8076,26.4797333333,10.6555333333,16.8898,12.5487083333,21.2469333333,16.5856666667
746.86,11.3725333333,28.9278,23.7658,26.3079333333,10.5826,16.7264,12.531925,21.0958,16.6081666667
747.18,11.469,29.0982,23.8303333333,26.3279333333,10.8934666667,16.7340666667,12.6333583333,21.1566,16.9875
747.49,11.3272666667,28.8579333333,23.6495333334,26.2087333333,10.6868,16.6039333333,12.5360916667,21.0356666667,16.9392333333
747.81,10.9541333333,28.5858,23.4217333333,25.9671333333,10.5158666667,16.4204666667,12.2969333333,20.8738666667,16.5986
748.12,10.8086,28.5338,23.2096666667,25.8023333333,10.3872666667,16.3282,12.19725,20.6823333333,16.6490666667
748.44,10.4334,28.3646,22.8808,25.2684666667,9.89366666667,15.8219333333,11.68,20.2508,16.3737
748.75,10.5916,28.3496,22.885,25.0838,9.95680000001,15.8969333333,11.926,20.2918,16.4748333333
749.07,10.9906666666,28.4952666667,23.154,25.0734666667,10.2623333333,16.3024666667,12.22095,20.5703333333,16.6749
749.38,10.6852666667,28.2314666667,22.8449333334,24.6068,10.0597333333,16.0266666667,11.889175,20.3966,16.2742333333
749.70,10.8072,28.2756666667,22.9290666667,24.7209333333,10.2,16.0024666667,12.02825,20.6282666667,16.3379333333
750.01,11.1226666667,28.4926,23.2907333333,25.1698666667,10.4644666667,16.3243333333,12.4171666667,21.0137333333,16.6561
750.33,11.3754666667,28.6457333333,23.5575333333,25.2314,10.6752,16.6174666667,12.5517166667,21.1779333333,17.0009666667
750.64,11.1946666667,28.4906666667,23.3173333333,25.1253333333,10.4746666667,16.56,12.467,21.0293333333,16.748
750.96,11.2350666667,28.5935333333,23.4202666667,25.2456,10.6354666667,16.6252,12.4287916667,21.0518666667,16.8767
751.27,10.9792666667,28.2997333333,23.2310666667,25.0039333333,10.3442666667,16.3438666667,12.036075,20.7128666667,16.5335333333
751.59,10.7580666667,27.8834,23.0592666667,24.7626666667,10.1698,16.1492666667,11.8202166667,20.5108,16.1946666667
751.90,10.9353333333,28.1027333333,23.3652666667,25.0334,10.4502666667,16.5548,12.1550083333,20.8206666667,16.4748666667
752.22,11.0512666666,28.3642,23.5559333333,25.047,10.4986666667,16.6022666667,12.20475,20.9708666667,16.5860333333
752.53,10.3647333333,28.0442666667,23.1686,24.8136,10.1918666667,16.0372,11.7248583333,20.7537333333,16.2574333333
752.85,10.4652,28.2394666667,23.551,25.1129333333,10.3756,16.1906,12.036325,21.0040666667,16.5509666667
753.16,10.8116,28.7363333333,24.0578,25.5854666667,10.5718666667,16.6258,12.4822,21.2665333333,16.9566666667
753.47,10.7501333333,28.6961333333,23.9771333333,25.5346666667,10.4746666667,16.6995333333,12.4273,21.1756666667,16.9189333333
753.79,10.5873333333,28.6022666667,23.707,25.4538,10.1655333333,16.4983333333,12.2649166667,20.9089333333,16.6939333333
754.10,10.5240666667,28.6037333333,23.6704,25.3156,9.89953333334,16.4810666667,12.2122333333,20.8502666667,16.6928
754.42,10.3844666667,28.6732666667,23.4504,25.3149333333,9.58753333333,16.3852,12.2414666667,20.6661333333,16.5189666667
754.73,10.3170666667,28.6122666667,23.1587333333,25.0816666667,9.59326666667,16.3271333333,12.3162916667,20.682,16.5604333333
755.05,10.2093333333,28.6088666667,23.1040666667,25.0862,9.24666666667,16.1298666667,12.1030333333,20.4528,16.4588
755.36,9.79726666667,28.1845333333,22.5816,24.6802,8.771,15.6588666667,11.7133333333,19.9942666667,15.8746666667
755.67,8.96806666666,27.5854,21.8318666667,24.1478,8.0724,15.0147333333,10.9638166667,19.1594666667,15.0783
755.99,9.03033333333,27.3867333333,21.7858,23.9084,7.81653333333,15.0696666667,11.0232833333,19.0854,15.0609333333
756.30,8.88586666666,27.4415333333,21.5994,23.9738,7.85666666666,15.1695333333,11.0361916667,18.877,15.0628333333
756.62,8.3598,27.062,20.9203333333,23.4336,7.41593333333,14.6813333333,10.465825,18.2742666667,14.4676333333
756.93,7.8306,26.5955333333,20.4335333333,22.8893333333,6.85073333333,14.257,9.95623333335,17.6362,13.9569333333
757.24,7.90613333333,26.7383333333,20.5943333333,23.0315333333,6.97733333333,14.5012,10.1549083333,17.6254666667,13.9201333333
757.56,8.217,26.7585333333,20.8952,23.3289333333,7.3158,14.7828,10.3327833333,17.7502,14.0966666667
757.87,8.1778,26.6666,20.8,23.2594,7.20586666667,14.6369333333,10.0137333333,17.6947333333,14.0118333333
758.18,8.226,26.8246,20.9243333333,23.5301333333,6.9976,14.666,9.90467499999,17.6862666667,13.8059333333
758.50,8.56386666667,27.1868666667,21.0794,23.8209333333,7.37146666667,14.9866666667,10.1690916667,18.0017333333,14.0647333333
758.81,8.6718,27.0204666667,21.2295333333,23.8627333333,7.53653333334,15.0817333333,10.2575916667,17.9978,14.0865666667
759.13,9.24720000001,27.4867333333,21.7778,24.3936666667,8.0872,15.3984666667,10.8702833333,18.5206666667,14.6543
759.44,9.31639999999,27.5645333334,21.7111333333,24.4103333333,8.0658,15.1961333333,10.7331166667,18.3413333334,14.5080333333
759.75,9.07186666667,27.358,21.5395333333,24.0814,7.6456,14.8816,10.3206333333,18.0248,14.2209333333
760.07,9.2714,27.21,21.6272,24.1570666667,7.79066666667,14.9950666667,10.4305083333,18.3411333333,14.4
760.38,10.0918666667,27.8148666667,22.2797333333,24.6612,8.69746666666,15.4405333333,11.13665,19.1232666667,15.1264333333
760.69,10.2078666667,27.6614,22.2664666667,24.6716,8.64779999999,15.3394666667,11.0349416667,19.4099333333,15.3436
761.01,9.98773333334,27.5559333333,21.8650666667,24.4218666666,8.399,15.0304666667,10.8057,19.2842,15.0494333333
761.32,10.5122666667,27.8841333333,22.5082,24.7582,8.91660000001,15.4531333333,11.384075,19.6036666667,15.5299333334
761.63,11.0794666667,28.2865333333,23.1174666667,25.204,9.62679999999,15.8594,11.8576916667,20.1797333333,16.2535
761.94,11.268,28.5370666667,23.4082666667,25.3809333333,9.84193333333,16.1498,12.2378416667,20.4777333333,16.6643333333
762.26,11.5015333333,28.8249333333,23.6542666667,25.7600666666,10.1427333333,16.3914,12.5276916667,20.8954,17.0173
762.57,11.3778666667,28.6970666667,23.5781333333,25.6548,10.0463333333,16.4704,12.46095,21.0163333333,17.0371333333
762.88,11.4314,28.7753333333,23.8169333333,25.8632666667,10.2984,16.7883333333,12.7025333333,21.2320666667,17.2558
763.20,11.4161333333,28.7196666667,23.6962,25.9066,10.2272,16.76,12.714375,21.3099333333,17.1752
763.51,11.4572666667,28.8436,23.8170666667,26.0022666667,10.3144,16.8036666667,12.9573166667,21.2952,17.2965
763.82,11.0864,28.6902,23.4472666667,25.8728,9.85666666666,16.694,12.7617,21.1392666667,17.0667
764.14,11.1738666667,28.9907333333,23.5778,26.0835333333,9.95193333333,16.8833333333,12.980875,21.256,17.1804666667
764.45,11.0769333333,28.9404666667,23.6567333333,26.0002,9.91599999999,16.7940666667,12.9348166667,21.1522,17.2733
764.76,10.7258,28.7956666667,23.4857333333,25.8336,9.68506666666,16.6453333333,12.7105666667,21.1151333333,17.1915333333
765.07,9.92606666665,28.1024666667,22.7,25.1744666667,8.75813333333,16.0286,12.0162666667,20.3432,16.5560666667
765.39,9.40466666667,27.6604666667,22.3148666667,24.8119333333,8.3542,15.7344,11.5047083333,19.7146,16.0099333333
765.70,9.21246666667,27.573,22.0216666667,24.3713333333,8.14613333334,15.6004,11.2632833333,19.2099333333,15.7876
766.01,9.06826666667,27.5914666667,21.9075333333,24.2816,8.00313333334,15.5346,11.1280666667,18.7978,15.529
766.32,8.69146666667,27.3743333333,21.6059333333,24.0669333333,7.64286666667,15.2888666667,10.7279666667,18.4142,15.1849
766.64,8.46013333333,27.0501333333,21.4462,23.6232666667,7.50906666667,14.9064,10.4404583333,18.0404,14.9969666667
766.95,8.39726666666,27.0236666667,21.6106,23.5844,7.63306666667,14.9788,10.3774333333,17.9346666667,15.162
767.26,8.64906666667,27.0294666666,21.9630666667,23.6280666667,8.0044,15.1666666667,10.3550666667,17.8554666667,15.4826666667
767.57,8.67093333333,26.9035333333,21.9042,23.5418,8.16066666667,15.1175333333,10.2752,17.6721333333,15.6579666667
767.88,8.97040000001,27.2349333334,22.2004,23.7980666667,8.4092,15.4612666667,10.56875,18.0268666667,15.9401333333
768.20,9.1986,27.2662,22.2233333333,23.9523333333,8.80579999999,15.5496666666,10.8535916667,18.0710666667,16.0564666667
768.51,10.0374,27.8330666667,22.9390666667,24.5085333333,9.77,16.565,11.8267083333,18.7194666667,16.6417
768.82,10.3075333333,27.9925333333,23.2161333333,24.5531333333,9.9964,16.7986666667,12.2239666667,19.0805333334,17.0640666667
769.13,10.4064,28.202,23.4675333333,24.9462,10.1000666667,17.0428,12.526425,19.3684,17.3983
769.44,10.6836666667,28.3218,23.6675333333,24.9308666667,10.3340666667,17.3387333333,12.8062416667,19.7811333333,17.811
769.76,10.6860666667,28.0663333333,23.5204666666,24.7174,10.2846666667,17.0878,12.6545166667,19.7738666667,17.8167333333
770.07,11.1269333333,28.5086666667,23.9414,25.2606,10.6635333333,17.6906666667,13.1214083333,20.2693333333,18.1779
770.38,11.1465333333,28.3516666667,23.6801333333,25.1368,10.045,17.5763333334,12.8775083333,20.1019333333,17.7947
770.69,10.7557333333,28.0408666667,23.1522666667,24.7346666667,9.50653333335,17.2224666667,12.7290833333,19.9167333333,17.2040333333
771.00,10.2809333333,27.719,22.9644,24.2138,9.04826666667,16.8344,12.4083916667,19.6938666667,16.5849666667
771.32,10.3783333333,27.8715333333,23.1156,24.4346666667,9.19040000001,17.1126,12.6120083333,19.8942,16.6667666667
771.63,10.4898,28.0025333333,23.1916,24.4028666667,9.11093333333,17.4656,12.70995,19.7894666667,16.6344
771.94,10.3573333333,28.0871333333,23.2286666667,24.3225333333,9.27660000001,17.1240666667,12.619925,19.5904,16.7495666666
772.25,10.4596,28.2286,23.5029333333,24.7076,9.54486666667,17.0995333333,12.8167833333,19.9242666667,16.8451666667
772.56,9.87199999998,27.851,23.251,24.3165333333,9.13120000001,16.5796666667,12.2125166667,19.7164,16.4153333333
772.87,9.60873333334,27.803,23.1965333334,24.3564,8.73173333333,16.2942,11.729075,19.5757333333,16.1385333333
773.18,10.274,28.4656666667,23.646,24.8101333333,9.1006,16.8206,12.39545,20.077,16.4503
773.50,10.2885333333,28.4701333333,23.5540666667,24.6886,9.20239999999,16.9648,12.4612833333,19.9514,16.2690666667
773.81,10.3925333333,28.832,23.9552,24.9062,9.8804,17.4738,12.7846583333,20.4878,16.8618
774.12,10.4409333333,29.086,24.3557333333,25.2772666667,10.2536666667,17.8170666667,12.775225,20.7241333333,17.3836666666
774.43,10.5732,29.2608666667,24.4694666667,25.4649333333,10.4072,18.366,13.0070916667,21.0808666667,17.6496666667
774.74,10.2299333333,28.6604,24.1462666667,25.2148,10.1687333333,18.2513333334,12.6928916667,20.6543333333,17.2265333333
775.05,10.1908,28.7164,24.1620666667,25.1816666667,10.1018666667,17.966,12.34985,20.8106,16.9255
775.36,10.4038666667,29.0366666667,24.3493333334,25.4421333333,10.1398666667,18.2792,12.43085,21.1084666667,17.0599
775.67,10.1106666667,28.6128666667,23.7814666667,24.7151333333,9.56746666666,18.1382,11.704725,20.4852,16.4979
775.98,10.9766,29.2380666667,24.4881333333,25.2788,10.2906,19.0992,12.704225,21.3565333333,17.3240333333
776.30,10.9616,28.9966666667,24.4565333333,25.3740666667,10.284,19.0566,12.706525,21.1310666667,17.2034666667
776.61,10.1981333333,28.3796,24.0445333333,24.9325333333,9.57966666667,18.6783333333,11.8694916667,20.5181333333,16.5345666667
776.92,9.82833333334,27.987,23.9185333333,24.7020666667,9.21626666667,18.2070666667,11.4968916667,20.3865333333,16.4383666667
777.23,9.0626,27.3219333333,22.9544666667,23.9484,8.40726666667,17.2817333333,10.35985,19.6131333333,15.4526
777.54,9.62786666667,27.8424,23.4143333333,24.2718,8.68393333333,17.7077333333,10.3916416667,19.7788,15.5419333333
777.85,10.735,28.6607333333,24.2127333333,25.1484,9.80486666667,18.3426666667,11.1923166667,20.187,16.4369
778.16,11.6304666666,29.8796,25.1512666667,25.976,10.6721333333,19.0254666667,11.8996916666,21.0546666667,17.3976333333
778.47,12.2935333333,30.2192,25.5528,26.4134666666,11.206,19.4244666667,12.6584333334,21.6206,18.0864
778.78,12.5248,30.3774666667,25.6278666667,26.5434,11.2717333333,19.4592,12.771075,21.9438,18.0133333333
779.09,12.5938,30.3266,25.5114666666,26.5909333333,11.2442666667,18.9204,12.956775,21.9703333334,17.9029333333
779.40,11.8501333333,29.6605333333,24.8714666667,25.9113333333,10.5035333333,17.9526666667,12.043,21.04,16.9786
779.71,11.7864,29.6063333333,24.7013333333,25.6316666667,10.5644666667,17.908,11.988725,20.8863333333,17.0465666667
780.02,12.5684666667,30.3661333334,25.2404,26.399,11.8141333333,18.6885333333,12.956775,21.4372,17.9889666667
780.33,12.8482666667,30.4987333333,25.4292666667,26.5412666667,12.1286666667,19.0951333333,13.1725333333,21.7552666667,18.2364333333
780.64,13.1836666667,30.934,25.719,26.7775333333,12.4576666667,19.4681333333,13.613825,21.7068,18.3015
780.95,12.7029333334,30.0975333334,25.2608666667,26.1701333333,11.9887333333,18.8174666667,13.532775,21.1045333333,17.7321333333
781.26,11.0079333333,28.7742666667,23.9462,24.9998666667,10.6070666667,17.4684,12.2308166666,19.9828,16.3689666667
781.57,9.27560000001,27.6206666667,22.4029333333,23.6396666667,9.18126666665,15.9657333333,10.966575,18.669,14.8057
781.88,7.7708,26.7516666667,21.1343333333,22.7358,7.98906666667,15.0743333333,9.45469999999,17.4038,13.4576333333
782.19,6.78973333333,26.1866,20.3692666667,22.1298666667,7.1714,14.6014,8.51946666666,16.5342666667,12.9239
782.50,6.7104,26.6104666667,20.6385333333,22.4476666667,7.37413333333,15.2738,8.43661666666,16.4694,13.0798
782.81,7.43206666667,26.9133333333,20.7842666667,23.2322,8.07720000001,15.9392666667,8.75408333333,16.9954666667,13.5769333333
783.12,7.05953333333,26.6729333333,20.2407333333,22.8896666667,7.88980000001,15.6970666667,8.35322500001,16.8061333334,12.8390666667
783.43,5.90093333333,25.4890666666,19.0989333333,21.7052666667,6.57653333333,14.5432,7.0817,15.7658,11.4865333333
783.74,5.32946666667,25.5054,18.5778,21.6372,6.19053333333,13.9792,6.763675,15.3359333333,11.1284
784.05,5.17,24.8266,18.2702,21.3411333333,6.08353333333,13.6507333333,6.58731666667,15.2186666667,11.1693
784.36,4.95246666667,24.8740666667,18.0960666666,21.0468,6.0974,13.6213333333,6.238975,15.296,11.1710333333
784.67,4.8116,24.8181333333,17.7123333333,20.6162,5.7882,13.3792,5.62675833333,14.7755333333,10.6686
784.98,6.69853333333,25.5640666667,19.0120666667,21.7209333333,7.48246666666,14.8437333333,7.06423333333,15.851,12.1989
785.29,7.65893333333,25.8602,19.6092666667,22.1828666667,8.33500000001,15.2682,7.77530000001,16.5954666667,13.262
785.60,8.40026666667,25.8941333333,19.8539333333,22.5121333333,8.75306666668,15.3162666667,8.11128333335,16.9647333333,13.455
785.91,8.50026666667,26.0414,19.8496666667,22.7233333333,8.99306666667,15.1248,8.26348333333,17.4030666667,13.7061666667
786.22,8.46920000001,26.0816,20.0119333333,22.7127333333,8.83559999999,15.2362666666,8.15144999999,17.2871333333,13.6318666667
786.53,9.51633333333,26.8005333333,21.0024,23.6130666667,9.90679999999,16.4568,9.29493333335,18.2808666667,14.7844
786.84,11.0230666667,27.8475333333,22.3616666666,24.7808,11.0689333334,17.9420666667,10.697875,19.7936,15.867
787.14,11.8782,28.2932666667,23.0096666667,25.2779333333,12.0276,18.7219333333,11.5621916667,20.3762,16.4123
787.45,12.1982,28.909,23.5262,26.022,12.5234,19.3774,12.44145,20.9972,16.9421666667
787.76,12.384,29.0724666667,23.5515333334,26.3502666667,12.5696,19.5253333333,12.7195416667,21.0692666667,16.9310666667
788.07,13.0538,29.4839333334,24.0323333333,26.8172666667,13.0537333333,20.0914666667,13.3810333333,21.6128666667,17.3816333333
788.38,11.6039333333,28.5434666666,22.9952,25.8810666666,11.593,19.0288,12.3779583333,20.5946,16.0584
788.69,10.4617333333,27.9374,22.5078,25.1833333333,10.6633333333,18.5782,11.7157,19.8042666667,15.0769666667
789.00,9.32619999999,27.8281333333,22.0091333333,24.8666,10.0349333333,18.1126,10.9625,19.2451333333,14.3612666667
789.31,9.65793333335,27.6116666667,21.8376,24.4057333334,10.0694666667,18.3884666667,11.3514916667,18.9912666667,14.1768333333
789.62,9.00386666667,27.4040666667,21.1716666667,23.8536,9.4736,17.752,11.2755666667,18.4716,13.8417666667
789.92,7.71566666667,26.4226666667,19.8047333333,23.0009333333,8.17333333333,16.2609333333,10.2340583333,17.0418,12.8849333333
790.23,6.005,25.5968,18.1755333333,21.6450666667,6.90166666667,14.861,8.95889999999,15.3124,11.7996333333
790.54,5.2716,24.8858,17.2997333333,20.9192,5.9852,14.3041333333,7.99254166666,14.7284,11.2826333333
790.85,5.89353333333,25.4776,17.6998666667,21.3905333333,6.9136,14.8408,8.1498,15.2631333333,11.7738666667
791.16,6.03793333333,25.4027333333,17.3215333333,21.2835333333,7.04653333333,15.0098,8.00421666667,15.1409333333,11.3522666667
791.47,6.16186666667,25.336,17.6334666667,21.3307333333,7.42706666667,15.149,8.10293333333,15.2803333333,11.5994333333
791.78,6.936,25.6682666667,17.9112666667,21.5500666666,7.92113333333,15.3104,7.99110000001,15.5664666667,12.1509333333
792.08,8.06526666668,26.1896,18.0,21.9934666667,8.6798,16.0326666667,8.6413,16.1177333333,12.7353333333
792.39,9.3928,26.0786,18.6717333333,22.2960666667,9.71546666669,17.0589333334,9.77936666667,16.8120666667,13.5577666667
792.70,9.58726666666,25.9936666667,18.9206,22.8572,9.85386666668,17.2762,9.65878333334,17.4413333333,13.8349
793.01,10.5492666667,26.3794666667,19.5567333333,23.2772,10.5617333333,18.2584,10.1771416667,18.1523333333,14.2977
