wavelength,Back_ParHumm,Belly_ParHumm,Breast_ParHumm,Crissum_ParHumm,Crown_ParHumm,DorTail_ParHumm,Patch10_ParHumm,Patch11_ParHumm,Patch12_ParHumm,Patch13_ParHumm,Rump_ParHumm,Throat_ParHumm,WingTip_ParHumm
239.29,5.55566666667,-2.28766666667,10.1308333333,17.8103333333,-2.28766666665,15.6863333333,-0.326833333335,2.12416666667,16.3396666667,1.30716666667,5.06533333333,-16.0131666667,13.2351666667
239.67,3.93083333334,-2.51566666666,8.17616666667,19.1036666666,-2.04416666665,14.7798333334,0.157166666665,4.87433333333,15.2515,1.25783333334,5.03166666667,-15.7233333333,12.2643333333
240.04,3.53116666667,-0.141166666665,7.48566666667,16.8784166667,-0.5651666667,12.4295,2.68349999998,2.401,15.113,2.54233333333,4.661,-12.1468333333,9.60450000001
240.42,0.7635,0.38166666667,5.34366666666,12.8498333333,-4.07133333335,9.28766666665,1.14483333333,-2.29016666667,10.4325,0.127166666665,1.781,-10.3055,5.725
240.79,-0.340166666665,-1.02066666666,2.94766666666,8.957,-6.00933333334,6.00916666666,0.6805,-2.94783333333,7.25633333332,-2.38083333333,0.113333333335,-10.7708333333,3.96833333333
241.17,-3.43433333333,-5.05066666667,-0.202,4.79791666667,-7.57566666667,1.81816666667,-2.02016666667,-5.85866666667,2.12133333333,-4.6465,-1.91916666667,-12.1211666667,1.212
241.54,-2.677,-2.418,0.431666666666,4.27475,-3.9725,3.109,-1.0365,-3.54066666666,1.72716666667,-2.50433333333,0.0,-9.84450000001,1.29566666666
241.92,-4.36133333334,-2.72583333333,-1.71333333333,3.27108333333,-4.43933333335,1.24616666666,-1.168,-2.88166666666,0.07766666667,-1.47966666666,-0.856500000002,-10.1246666667,0.9345
242.29,-3.91316666667,-1.73916666667,-2.39116666667,2.60875,-3.26083333333,3.0435,-0.4345,-2.31883333334,0.5795,-0.57966666667,0.942,-9.42016666668,1.66683333333
242.67,-5.35716666666,-2.18233333334,-3.63766666667,1.38891666666,-5.357,2.51333333333,-1.1905,-2.38083333334,-0.7275,-1.91783333333,0.0,-8.99466666665,1.1905
243.05,-5.55566666667,-2.71316666667,-4.845,0.419833333333,-5.94333333333,1.74416666666,-1.938,-2.77783333333,-2.261,-2.84266666667,0.193833333335,-10.3358333333,0.387333333335
243.42,-7.778,-3.85616666665,-6.27466666667,-2.0915,-8.69283333335,-0.4575,-4.24833333333,-4.706,-4.5095,-4.6405,-0.5225,-12.2221666667,-0.9805
243.80,-6.99766666667,-3.49883333334,-5.21633333334,-3.33966666666,-8.39716666665,-0.0635,-4.26216666667,-4.38933333333,-4.00766666667,-4.64366666667,-0.636000000001,-11.1323333333,-0.06333333333
244.17,-7.9305,-5.57616666665,-5.886,-4.67783333334,-8.922,-0.557666666665,-6.62933333334,-4.9565,-4.77083333334,-6.38166666666,-1.73483333333,-12.2675,0.371833333335
244.55,-8.76200000002,-6.86266666666,-7.10783333333,-5.79041666667,-9.06883333332,-2.26733333333,-7.96583333332,-5.33083333334,-4.53433333333,-7.65933333334,-2.88,-13.5415,0.367666666667
244.92,-9.19949999999,-6.75016666665,-8.24366666666,-6.54141666667,-9.25900000001,-2.74783333334,-8.72166666665,-5.91383333333,-5.13733333333,-8.48283333333,-2.74783333334,-12.5448333333,0.597333333335
245.30,-7.69216666667,-5.57416666668,-7.6925,-7.07916666667,-8.63983333333,-2.9545,-7.91533333331,-5.01666666666,-4.1805,-7.58083333335,-1.17066666667,-10.312,1.338
245.67,-9.501,-7.85549999998,-9.28866666667,-8.46591666666,-10.6688333333,-3.87466666667,-8.91716666667,-6.95333333333,-5.20166666666,-8.86433333334,-2.49483333334,-11.1465,1.11466666667
246.05,-8.13616666667,-7.14983333331,-7.5445,-8.23483333334,-10.1086666666,-2.66266666667,-8.18533333332,-7.495,-4.142,-8.53033333331,-1.38083333334,-9.81250000001,2.071
246.42,-7.94933333333,-6.91050000002,-6.6395,-8.49133333333,-10.298,-3.20683333334,-7.588,-7.67833333333,-3.794,-8.58166666669,-2.07766666667,-9.43983333334,1.897
246.79,-7.25733333333,-6.41366666665,-6.24466666667,-8.523,-9.95750000001,-3.20666666666,-7.59483333333,-7.131,-3.50233333333,-7.6795,-2.2785,-8.8185,2.2785
247.17,-5.97483333334,-4.206,-4.00966666666,-6.72166666666,-8.45116666666,-1.84733333334,-5.857,-4.953,-1.769,-6.21083333334,-0.943333333334,-6.21083333333,3.852
247.54,-3.90616666666,-2.71566666667,-2.38083333333,-4.85491666666,-6.47316666666,-0.148833333335,-4.1295,-3.34816666667,-0.40933333333,-3.94333333333,-0.111333333333,-4.09233333334,4.61316666667
247.92,-3.32616666667,-1.66283333333,-1.59083333333,-3.8685,-6.0375,0.650833333335,-3.36216666667,-2.82,0.650666666665,-2.45833333333,0.325333333334,-3.326,4.66383333333
248.29,-3.8325,-1.55433333333,-2.09683333333,-4.1035,-6.7245,-0.47,-3.83233333333,-3.507,0.1805,-2.34983333333,-0.181,-3.83233333333,3.543
248.67,-3.59966666667,-0.936,-1.76416666667,-3.32958333333,-6.7315,-0.07183333333,-3.27566666667,-2.51983333333,0.072,-1.08016666667,0.827833333333,-3.77983333333,3.59966666667
249.04,-4.25116666667,-1.39183333333,-1.806,-3.17916666667,-7.26116666667,-0.8275,-3.68683333333,-3.00966666666,-0.225833333335,-1.05333333333,0.5645,-4.1385,3.16016666666
249.42,-5.91533333333,-1.63866666667,-2.0785,-4.01683333334,-8.55316666666,-0.87916666667,-4.3165,-3.677,-0.839166666665,-1.47883333333,-0.5595,-5.39566666666,2.51783333334
249.79,-5.00016666667,-0.59833333333,-1.5385,-3.80358333334,-8.33333333333,-1.0255,-4.188,-3.33333333334,-0.726666666665,-0.982833333335,-0.3845,-5.2565,2.47866666667
250.17,-6.479,-1.64283333334,-2.48816666667,-5.11725,-10.1878333333,-3.0515,-5.68083333334,-3.33333333334,-1.878,-2.3005,-1.78416666667,-6.94816666667,1.2205
250.54,-6.809,-1.118,-1.01616666667,-4.01416666667,-10.6198333333,-3.201,-6.50416666667,-2.744,-1.67666666667,-1.93083333333,-0.914666666665,-6.25,1.4735
250.92,-8.16666666666,-1.77766666667,-1.44433333333,-3.75008333333,-11.0556666666,-4.16666666665,-7.16666666667,-3.22233333333,-1.72233333333,-2.55566666667,-0.944333333335,-6.88883333333,0.888833333335
251.29,-10.4678333333,-3.80116666665,-3.97683333333,-5.73083333333,-13.0408333334,-6.19883333335,-9.8245,-6.02333333333,-3.33316666667,-4.03516666666,-2.69016666667,-9.1815,-1.1695
251.66,-12.6061666667,-4.78799999999,-5.576,-7.96983333333,-14.2423333334,-7.7575,-12.3028333333,-7.697,-3.69683333334,-5.57566666667,-3.1515,-10.6061666667,-2.06066666667
252.04,-17.1815,-8.75183333335,-10.0383333333,-12.4841666667,-18.79,-12.9345,-16.8595,-11.8401666667,-8.30116666667,-10.682,-7.01416666668,-15.1865,-6.37066666667
252.41,-14.4841666666,-5.95233333333,-7.34133333333,-10.2844166667,-17.3281666666,-9.92049999999,-13.6903333334,-9.45783333333,-5.29116666666,-8.66400000002,-3.373,-13.1615,-3.6375
252.79,-14.9305,-7.08333333332,-7.84716666667,-12.9515,-18.0555,-10.2085,-14.4443333334,-10.9723333334,-4.722,-9.58333333332,-4.3055,-12.639,-3.74983333333
253.16,-14.468,-7.44649999998,-8.01416666667,-13.9716666667,-17.8013333334,-9.14883333335,-14.1845,-11.064,-3.19133333333,-10.0,-4.61,-12.5531666667,-3.40416666667
253.54,-14.978,-9.69166666667,-9.17766666667,-15.4185,-18.5021666666,-11.5271666667,-14.7578333333,-11.9675,-4.40516666667,-11.8943333333,-6.09383333333,-13.8031666667,-5.43333333333
253.91,-15.0973333333,-9.64116666668,-8.52016666667,-15.8445,-18.6098333334,-11.6591666667,-15.4708333333,-12.1075,-3.73683333333,-11.5845,-6.35266666666,-12.6308333333,-6.50233333333
254.28,-13.7778333333,-9.11083333332,-8.96283333334,-15.66675,-17.2591666667,-10.963,-14.8888333334,-12.8886666666,-2.59266666667,-10.0001666667,-6.00016666667,-11.7038333333,-7.25933333333
254.66,-14.5541666666,-10.6415,-11.033,-17.37075,-18.4663333333,-11.8935,-16.9015,-14.1628333334,-2.89516666667,-11.111,-7.35516666669,-12.7543333334,-9.23316666669
255.03,-13.929,-10.8696666667,-11.272,-17.955,-18.599,-11.5941666667,-17.6328333333,-14.1706666667,-3.05966666667,-10.95,-6.60216666667,-13.2043333334,-10.5475
255.41,-12.7696666667,-11.111,-11.6915,-17.9103333333,-18.7396666667,-12.355,-18.7396666667,-13.4326666667,-3.31683333333,-11.0283333333,-6.55066666667,-12.7693333333,-10.6963333333
255.78,-8.41666666668,-8.33333333333,-9.16666666666,-13.8333333333,-16.0,-9.58333333335,-15.8333333333,-9.08333333334,-0.583333333331,-8.33333333334,-4.16666666667,-10.4166666667,-7.16666666666
256.15,-4.79666666665,-5.122,-6.99183333334,-10.6505833333,-13.3335,-6.17883333332,-12.683,-6.504,0.569166666666,-5.52833333334,-1.13816666667,-7.88616666665,-4.39033333333
256.53,-7.06366666668,-7.61916666667,-8.41266666667,-12.4999166667,-13.9683333333,-8.01566666668,-14.9206666667,-7.9365,-2.46016666667,-6.82533333334,-3.41266666666,-8.96833333333,-6.5875
256.90,-5.77766666665,-6.96299999998,-7.40733333331,-10.2225,-12.6666666666,-7.62966666667,-13.4075,-7.25933333334,-3.037,-5.852,-3.18516666667,-8.29616666667,-6.51833333334
257.28,-3.03616666667,-4.005,-4.522,-6.58916666667,-8.59199999998,-5.2325,-9.68983333334,-4.32816666667,-2.132,-1.74416666667,-0.5815,-5.68483333333,-4.13416666667
257.65,-1.00683333334,-0.391666666665,-2.46083333333,-3.04808333334,-5.76066666667,-1.454,-7.21466666666,-2.01333333333,-0.11183333333,0.895,0.615333333335,-3.132,-0.615166666668
258.02,-0.668666666665,0.668666666665,-0.9075,-1.31341666667,-4.15483333333,0.143333333335,-5.5875,-1.05083333333,1.0505,2.38766666666,1.62383333333,-1.958,1.19383333333
258.40,-0.290833333335,1.2055,0.24933333333,-0.083166666665,-3.24166666667,0.955833333335,-4.28083333333,-0.581833333333,0.872833333331,2.90933333333,1.8705,-0.623500000001,2.36916666667
258.77,0.28933333333,1.48233333333,0.036166666665,0.361416666665,-2.4585,1.663,-2.67533333333,-0.686833333335,1.0485,3.00083333333,1.91616666667,-0.072333333335,3.39816666667
259.15,0.231,1.74916666667,0.363166666665,0.0495,-2.211,1.91433333333,-2.01333333333,-0.593999999998,1.28733333333,2.97033333333,1.88083333333,0.264166666667,4.0265
259.52,-0.553500000002,1.53766666666,-0.122833333335,-0.26125,-2.33716666666,1.62983333333,-1.62983333334,-1.13783333333,0.768666666667,2.64433333333,1.23016666666,-0.184666666667,3.56733333334
259.89,-1.08,0.934,-0.525333333334,-0.860916666667,-3.1815,1.02133333333,-1.80966666667,-2.36416666667,0.116833333334,1.92633333334,0.49633333333,-0.3795,2.59766666667
260.27,-0.695666666665,1.28,-0.055666666665,-0.695583333333,-2.75466666666,1.22416666666,-1.64166666667,-1.94766666667,0.806833333334,2.33716666667,0.918333333332,0.0835,3.311
260.64,0.245,2.5055,0.408666666668,-0.149833333334,-1.96083333334,2.06983333334,-0.599166666667,-1.28,1.6885,3.43133333334,1.03483333333,1.062,4.43916666666
261.01,-0.546333333333,2.18583333334,-0.246000000002,-0.928833333333,-2.2405,1.53016666667,-1.55716666667,-1.99433333333,1.448,3.19666666667,0.628333333335,0.300333333333,3.907
261.39,-2.08333333333,1.0135,-1.7175,-2.61825,-3.82883333333,0.45033333333,-2.95616666667,-3.491,0.365833333335,1.26683333333,-0.95733333333,-0.788333333333,2.44933333333
261.76,-2.83633333334,-0.146166666666,-2.2515,-3.84516666667,-4.62,-0.73083333333,-3.33316666666,-4.70766666667,0.0876666666665,0.935666666668,-1.16983333333,-1.1695,1.49116666667
262.13,-3.67183333333,-1.46866666667,-4.438,-5.79491666667,-6.06633333333,-2.33083333333,-4.502,-6.4815,-1.24516666667,-0.894166666667,-2.52233333333,-2.235,-0.287333333335
262.51,-3.53633333333,-1.4705,-5.042,-6.23266666666,-6.4425,-2.416,-4.20166666666,-6.44266666667,-0.980333333335,-1.1205,-2.13583333334,-2.24083333333,-0.665166666669
262.88,-4.80716666667,-2.2065,-6.107,-7.97908333333,-7.9985,-4.137,-5.35866666667,-7.56483333333,-1.93066666667,-2.3245,-3.23066666667,-3.1915,-2.52166666667
263.25,-5.99633333334,-2.33666666667,-7.231,-8.77416666666,-9.17116666667,-5.5115,-5.37916666667,-8.86233333333,-2.60133333333,-3.08633333333,-4.54133333333,-3.92433333333,-4.23283333333
263.63,-6.074,-2.33266666667,-8.06616666665,-9.40225,-9.91266666669,-5.9765,-5.68516666667,-8.892,-2.8185,-3.25533333333,-4.66483333333,-3.35266666666,-4.95633333333
264.00,-7.70416666668,-2.935,-10.587,-10.98025,-11.216,-7.02316666667,-6.55133333334,-10.3773333333,-4.5595,-4.40233333333,-5.87016666667,-4.55983333333,-6.28916666667
264.37,-9.90116666669,-5.1705,-13.2013333334,-12.81625,-13.4763333333,-9.07616666665,-7.20566666667,-12.4861666666,-6.9305,-6.27066666667,-7.42566666667,-5.83066666667,-9.24099999999
264.75,-10.4098333333,-6.5335,-13.5658333333,-12.68,-13.3441666667,-9.35783333335,-7.25366666666,-12.957,-7.86266666665,-7.30916666666,-7.14283333334,-5.8695,-10.0221666667
265.12,-9.14500000001,-5.57366666666,-12.4458333333,-10.5248333333,-12.5541666667,-7.62966666666,-5.8985,-11.4718333334,-7.35950000002,-6.38533333333,-6.60183333333,-4.00433333333,-8.8745
265.49,-7.02866666668,-3.67416666667,-10.7028333333,-8.62625,-10.5963333333,-5.96383333333,-4.20666666666,-9.21183333333,-5.75066666667,-3.887,-5.37816666666,-2.39633333333,-6.60266666666
265.87,-6.20533333334,-3.02566666666,-9.74333333332,-7.282,-9.38483333333,-5.436,-4.20516666666,-8.154,-6.30766666667,-4.0,-5.33316666666,-1.69233333333,-5.6925
266.24,-5.09533333333,-1.5715,-7.5715,-4.99966666667,-7.47633333333,-3.524,-2.8095,-6.00016666667,-5.09516666667,-2.47633333333,-4.00016666666,-0.380833333334,-3.42866666667
266.61,-5.14983333333,-2.34083333333,-7.86516666667,-5.26691666666,-7.63083333333,-3.37066666667,-4.54116666667,-6.367,-5.38383333332,-2.6685,-5.19666666667,-0.889166666665,-3.324
266.98,-4.33433333333,-1.8765,-7.4175,-4.87033333334,-6.881,-2.18933333333,-4.7365,-5.36166666667,-4.91516666667,-1.42983333333,-4.60233333334,-0.0446666666665,-2.547
267.36,-3.1405,-2.13566666667,-6.61616666667,-4.06233333333,-5.402,-1.29783333334,-4.73216666667,-4.98333333333,-4.06183333333,-0.5865,-3.727,0.167500000002,-1.71683333333
267.73,-3.02283333333,-2.49166666667,-6.41333333334,-4.55475,-5.75983333334,-1.14383333333,-5.474,-5.22883333334,-4.4525,-1.02116666667,-4.1665,-0.653666666666,-1.879
268.10,-2.59766666667,-2.59783333333,-5.5155,-3.89675,-4.996,-0.759333333335,-5.47533333334,-4.6765,-3.71716666667,-0.239666666666,-3.877,-0.159833333333,-1.55883333333
268.48,-1.74616666667,-1.389,-4.8015,-2.9165,-3.3335,0.397000000002,-5.119,-3.92866666666,-2.26216666667,0.238000000002,-3.92833333333,0.635,-0.0001666666665
268.85,-2.25116666667,-1.81683333333,-5.92416666667,-3.45583333333,-3.5545,-0.4345,-6.16116666667,-4.305,-2.60666666666,-0.434666666666,-4.93666666666,0.1975,-0.474
269.22,-1.55416666667,-1.78716666667,-5.32233333334,-3.39958333333,-3.18583333334,-0.621833333332,-5.3225,-3.80733333333,-2.17566666666,-0.427499999998,-4.15716666666,0.504833333334,-0.0776666666665
269.59,-2.028,-2.13866666667,-5.494,-3.87183333334,-3.09716666667,-1.25366666667,-5.49416666666,-4.27733333333,-2.83916666667,-0.811166666666,-4.2405,-0.073666666667,-0.737333333334
269.97,-2.31383333333,-2.38616666666,-6.00133333333,-4.21175,-3.14533333333,-1.19283333333,-5.27833333333,-4.44683333334,-2.53066666667,-1.0485,-4.483,-0.687166666669,-0.867666666666
270.34,-0.800333333335,-1.46133333334,-4.593,-3.5315,-1.84416666667,-0.139333333333,-3.897,-3.236,-1.42666666667,0.556666666666,-3.0965,0.208666666665,0.208833333335
270.71,-0.2315,-0.132166666665,-3.6375,-2.76141666667,-0.7605,0.330833333334,-2.08333333333,-2.44716666667,-0.463,0.859833333335,-1.7855,1.0585,0.826666666667
271.09,0.222666666665,0.69966666667,-2.7355,-2.06733333334,0.254333333335,0.795166666667,-1.0495,-1.94016666666,0.381666666665,0.890500000001,-1.27233333333,1.33583333333,2.0355
271.46,0.838,1.707,-1.61383333333,-1.39666666667,0.962166666665,1.52083333334,0.062,-0.434333333335,0.806999999999,1.52083333333,-0.4345,2.88616666667,3.321
271.83,1.47966666667,2.355,-1.05666666667,-0.513333333333,1.96266666667,1.872,1.268,-0.0001666666665,1.63066666667,2.08316666666,0.302,3.774,4.07616666667
272.20,1.82566666666,2.70916666666,-0.2945,-0.382833333334,2.73833333333,2.26733333334,1.8845,0.441666666667,2.0025,2.444,0.677333333333,4.152,4.44633333333
272.58,1.47316666667,1.79083333333,-0.20216666667,-0.346583333333,2.6285,2.051,1.87766666667,0.202166666667,1.70416666666,2.31083333333,1.09766666666,3.8995,3.95716666667
272.95,1.422,2.1615,0.398,-0.298333333333,2.446,2.04783333333,2.0765,0.341333333333,1.9055,2.55966666667,1.59266666667,3.669,4.1525
273.32,0.718499999999,1.8105,-0.345,-1.25008333334,2.0115,1.638,1.092,-0.201166666665,1.14916666667,1.86783333334,0.546,2.931,3.62066666667
273.69,1.29116666667,1.9955,0.2055,-0.630916666667,2.142,1.9955,1.73133333333,0.234833333335,1.52583333333,1.96616666666,0.821499999999,3.66783333333,3.93183333333
274.06,2.669,2.81766666666,1.5125,0.504333333334,3.08416666667,3.26233333333,2.58016666667,1.631,2.076,2.936,1.809,4.9525,5.0415
274.44,1.55666666667,2.13683333333,0.763000000002,0.427583333334,2.71683333333,2.71683333333,2.04533333333,1.25133333334,1.7705,2.22833333333,0.854666666669,4.45666666666,4.91466666667
274.81,0.628999999999,1.06916666667,0.157,-0.48725,2.0755,2.42133333333,1.41516666667,0.094333333335,0.8175,1.38383333333,-0.534500000001,4.02516666667,4.30816666667
275.18,1.22283333334,0.901000000002,0.2575,-0.0804166666667,2.735,2.70283333333,1.44783333333,0.354166666665,1.0295,1.96283333333,-0.0965,4.37566666666,4.37583333334
275.55,0.894666666668,-0.000166666665,-0.960999999998,-0.530166666665,2.3525,2.28633333333,0.36466666667,-0.1325,0.463833333335,1.5905,-0.828333333335,3.413,3.37983333333
275.93,0.336166666667,-0.605,-0.873666666668,-1.1255,2.285,2.21783333333,0.336,-0.470333333335,0.201666666667,1.51233333333,-1.07533333333,3.19233333333,3.25933333333
276.30,0.069,-1.47783333333,-1.92433333333,-1.01366666666,1.51216666667,1.95883333333,-0.20616666667,-1.23716666667,-0.206333333332,0.756166666666,-1.6495,2.6805,2.78366666666
276.67,0.2465,-0.634166666668,-1.76166666667,-1.40941666667,1.30383333334,2.1495,-0.1055,-0.951333333335,0.422666666669,0.986666666665,-2.0085,3.03033333333,3.24166666667
277.04,0.177666666665,-0.817499999998,-1.67016666667,-1.01283333333,1.919,2.59416666667,0.248833333335,-0.462,0.8175,1.4215,-1.67016666667,4.051,3.16283333334
277.41,1.198,0.493333333331,-0.634166666665,0.7225,3.2065,3.453,2.07883333333,0.317166666665,2.1845,2.53683333333,-0.493333333335,5.46166666667,4.29883333333
277.79,1.55033333333,0.986666666665,-0.2465,1.51516666667,3.77016666667,4.7215,2.43133333334,1.05716666667,2.99533333334,3.62916666667,0.669500000002,6.3425,4.93283333334
278.16,-0.35533333333,-0.497499999998,-1.98983333333,0.230916666667,2.3455,3.09166666667,0.9595,-0.639666666665,2.02583333334,1.99016666666,-0.675333333331,5.47266666666,3.305
278.53,1.51516666667,0.880833333335,-0.563833333335,1.19825,3.10066666667,4.12266666667,2.079,0.422833333332,2.74833333334,2.64266666666,0.881,6.413,3.91116666667
