wavelength,Back_IriReim,Belly_IriReim,Breast_IriReim,Crissum_IriReim,Crown_IriReim,DorTail_IriReim,Patch10_IriReim,Patch11_IriReim,Patch12_IriReim,Rump_IriReim,Throat_IriReim,WingTip_IriReim
412.57,31.8543333333,10.9540666667,18.0425333333,7.56153333333,3.14366666667,5.36206666667,13.6757333333,30.6800666667,4.0704,9.87239999999,4.06786666667,6.4914
412.92,31.857,11.0034666667,18.1040666667,7.59006666667,3.182,5.40606666667,13.703,30.7516,4.10753333333,9.90693333333,4.0996,6.52146666667
413.28,31.8992666667,11.0468,18.1852,7.63566666667,3.20726666667,5.4234,13.7134,30.8376666667,4.12806666667,9.92766666665,4.128,6.5538
413.64,31.8668,11.0629333333,18.2277333333,7.60913333333,3.18126666667,5.4052,13.7017333333,30.8501333333,4.12793333333,9.93773333333,4.1264,6.53473333334
414.00,31.8432666667,11.0872666667,18.244,7.59506666667,3.16246666667,5.38713333333,13.6755333333,30.8544,4.10526666667,9.92546666667,4.1234,6.53466666667
414.36,31.7862,11.0336,18.2218,7.52213333333,3.05646666667,5.30606666667,13.5911333333,30.8475333333,4.0234,9.83600000001,4.04493333333,6.4518
414.72,31.7491333333,11.0339333333,18.2458666666,7.499,3.02226666667,5.30393333333,13.5914,30.8972666667,3.9868,9.81433333334,4.02226666667,6.43
415.07,31.7212,11.0666666667,18.2632666667,7.50206666667,3.01386666667,5.31926666667,13.5844666667,30.9414666667,3.98366666667,9.80860000001,4.0094,6.436
415.43,31.6432,11.0662666666,18.2695333333,7.4754,3.00853333333,5.29506666667,13.5390666667,30.9107333333,3.971,9.78226666667,4.0086,6.4282
415.79,31.5921333333,11.061,18.2574,7.45953333333,2.95973333333,5.27053333333,13.4935333333,30.9181333333,3.93153333334,9.73646666666,3.95946666667,6.38693333333
416.15,31.5988666667,11.1097333334,18.2944,7.47626666667,2.9522,5.2722,13.4953333333,30.9923333333,3.93786666667,9.7366,3.96493333333,6.3964
416.51,31.5885333333,11.1442666667,18.3254666667,7.48506666667,2.93993333334,5.2912,13.4871333333,31.0272,3.93313333333,9.73546666667,3.96046666667,6.41213333333
416.86,31.5740666667,11.1520666667,18.3616,7.48286666667,2.92726666667,5.2954,13.4817333333,31.0692,3.9342,9.72233333334,3.96233333333,6.41273333333
417.22,31.5047333333,11.1515333333,18.3548,7.465,2.88433333333,5.28146666667,13.4502666667,31.0812666667,3.9064,9.69993333334,3.94266666667,6.38706666667
417.58,31.4925333333,11.2034666667,18.3942,7.5062,2.90133333333,5.32553333333,13.4562666667,31.148,3.93206666667,9.71753333335,3.97046666667,6.4316
417.94,31.4474,11.21,18.4166,7.50046666667,2.88726666667,5.31866666667,13.4302666667,31.1725333333,3.92793333333,9.70886666667,3.96986666667,6.429
418.29,31.4153333333,11.2456,18.4326,7.51726666667,2.89853333333,5.3474,13.4364666666,31.1910666667,3.96113333333,9.7196,3.99813333334,6.45726666667
418.65,31.3422666667,11.2713333333,18.4477333333,7.52006666667,2.90373333333,5.3554,13.4196666667,31.1786666667,3.9832,9.72413333334,4.0126,6.47493333333
419.01,31.3096666667,11.3007333333,18.4884666667,7.52786666667,2.9054,5.37113333334,13.4195333333,31.2312,4.00113333333,9.73146666667,4.03146666667,6.484
419.37,31.3018,11.3418666667,18.5396666667,7.54906666667,2.9126,5.38706666667,13.4291333333,31.2950666667,4.0248,9.73986666667,4.039,6.5098
419.73,31.2794,11.3604,18.5702,7.54653333333,2.90986666667,5.39126666667,13.4212666667,31.3350666667,4.03206666667,9.74386666666,4.05126666667,6.51866666667
420.08,31.2241333334,11.3638666667,18.5961333333,7.54326666667,2.914,5.38866666667,13.4040666667,31.3504,4.0346,9.73653333333,4.05106666667,6.5174
420.44,31.1924,11.3714666667,18.6182666667,7.548,2.91906666667,5.38086666667,13.3978666667,31.3800666667,4.05093333333,9.739,4.06273333333,6.51653333333
420.80,31.1326,11.3785333333,18.6158,7.54533333333,2.90413333333,5.36846666667,13.3790666667,31.3828666667,4.0448,9.73066666667,4.055,6.50293333333
421.16,31.1018,11.3852,18.6356,7.53526666667,2.89446666667,5.35626666667,13.3657333333,31.3994,4.04713333333,9.70679999999,4.04613333333,6.49766666667
421.51,31.0698,11.4024666667,18.6597333333,7.544,2.8958,5.3506,13.3626666667,31.4354666667,4.0552,9.70526666667,4.05,6.49353333333
421.87,31.0537333333,11.4272,18.6926666667,7.5504,2.9022,5.36106666667,13.3758,31.4927333333,4.06886666667,9.71486666665,4.05426666667,6.50653333333
422.23,31.0343333333,11.4618,18.7440666667,7.5694,2.91986666667,5.3708,13.3935333333,31.5664666667,4.08433333333,9.74426666667,4.0686,6.5222
422.58,31.0344,11.4824666667,18.7913333333,7.59273333334,2.9302,5.3868,13.4098666667,31.6492,4.09553333333,9.75759999999,4.0806,6.5412
422.94,30.9864666667,11.4964,18.8095333333,7.59893333333,2.93113333334,5.3852,13.4064,31.6714666667,4.09833333333,9.75846666667,4.08373333333,6.54253333333
423.30,30.9620666667,11.5145333333,18.8343333333,7.60706666667,2.92946666667,5.38773333333,13.4098,31.7155333333,4.10013333333,9.77426666667,4.0972,6.5436
423.66,30.9358666667,11.5452,18.8748666667,7.6252,2.94413333333,5.3962,13.4291333333,31.772,4.11506666667,9.79206666667,4.11126666667,6.55953333333
424.01,30.9184666667,11.5711333333,18.8896666667,7.62893333333,2.93173333333,5.39753333333,13.4408,31.8114,4.1134,9.78766666668,4.10806666667,6.55706666666
424.37,30.8787333333,11.6006,18.9102,7.63213333333,2.93433333333,5.40913333333,13.4531333333,31.856,4.11953333333,9.78726666668,4.11233333333,6.5662
424.73,30.8778666667,11.6249333333,18.9457333333,7.63646666667,2.94133333333,5.41166666667,13.4672,31.9176666667,4.129,9.80020000001,4.1142,6.5822
425.08,30.8637333333,11.6715333333,18.9908666667,7.67266666667,2.97673333333,5.44366666666,13.4994666667,31.9896,4.15593333333,9.84926666667,4.1478,6.61673333333
425.44,30.836,11.6912,19.0128666667,7.68186666667,2.99433333333,5.46093333333,13.5127333333,32.0302666667,4.16573333333,9.85893333333,4.15266666667,6.63066666667
425.80,30.7998,11.7142666667,19.0411333333,7.68653333333,2.99693333333,5.46113333333,13.5174666667,32.0664666667,4.17233333333,9.8706,4.15433333333,6.63193333333
426.16,30.783,11.7335333333,19.0628666667,7.68693333333,2.9946,5.46046666667,13.5264666667,32.0907333333,4.172,9.87113333333,4.15953333333,6.63326666667
426.51,30.7383333333,11.754,19.0694666667,7.67533333333,2.98626666667,5.44366666667,13.5212666667,32.1016,4.16566666667,9.85833333333,4.1486,6.61546666667
426.87,30.7304,11.8014666667,19.1234666667,7.69973333333,3.00413333333,5.46086666667,13.5494666667,32.1615333333,4.1822,9.88626666667,4.16606666667,6.63573333333
427.23,30.698,11.8362,19.1522,7.7,3.00026666666,5.47553333333,13.5548,32.2067333333,4.1908,9.88420000001,4.15673333333,6.63833333333
427.58,30.6506666667,11.8644666667,19.1616,7.71146666667,2.99973333333,5.48893333333,13.552,32.2238666667,4.2002,9.90173333335,4.16353333333,6.64226666667
427.94,30.6035333333,11.9165333333,19.2006666667,7.73366666667,3.02446666667,5.51326666667,13.5656666667,32.2476,4.2272,9.94213333333,4.18613333333,6.66533333333
428.30,30.5328666667,11.9286,19.2098666667,7.72953333333,3.01066666667,5.49846666667,13.5442,32.2598,4.2182,9.94120000001,4.1802,6.64753333333
428.65,30.4583333333,11.9599333333,19.2451333333,7.74886666667,3.03046666667,5.50746666667,13.5665333333,32.2937333333,4.22506666667,9.94826666666,4.20666666667,6.66486666667
429.01,30.3823333333,11.9877333333,19.2504,7.74166666667,3.01186666667,5.48726666667,13.5600666667,32.3004,4.2172,9.93473333333,4.186,6.6554
429.37,30.2938666667,12.0046,19.2396,7.72746666667,2.98386666667,5.46146666667,13.5536666667,32.2922,4.20406666667,9.92960000001,4.16786666667,6.6378
429.72,30.2354,12.0220666667,19.2182666666,7.7226,2.97573333333,5.46173333333,13.5543333333,32.3017333333,4.1974,9.92306666666,4.16766666667,6.6416
430.08,30.1396,12.0456666667,19.2082,7.72746666667,2.98326666667,5.46006666667,13.5426666667,32.3294,4.19646666667,9.92533333335,4.156,6.64853333334
430.44,30.0740666667,12.0640666667,19.2239333333,7.74486666667,2.98913333334,5.469,13.5476,32.355,4.19053333333,9.93693333334,4.1654,6.66093333333
430.79,30.055,12.1064,19.2480666667,7.769,3.0128,5.4914,13.5754666667,32.4278,4.21933333333,9.96206666667,4.19746666667,6.69913333333
431.15,29.9918,12.1382,19.2616666667,7.80153333333,3.04193333333,5.50666666667,13.6017333333,32.4547333333,4.2374,9.99766666667,4.22826666667,6.71853333333
431.50,29.9114666667,12.1438666667,19.2634666667,7.78826666666,3.02873333333,5.49173333333,13.5883333333,32.4769333334,4.22433333333,9.9838,4.20773333333,6.71133333334
431.86,29.8258,12.1297333333,19.2470666667,7.77086666667,3.0104,5.472,13.5627333333,32.5197333333,4.20913333333,9.96519999999,4.195,6.70113333333
432.22,29.7912,12.1487333333,19.2667333333,7.7816,3.01993333333,5.47986666667,13.5812666667,32.5811333333,4.22226666667,9.98099999999,4.20373333333,6.71333333334
432.57,29.7602666667,12.1859333333,19.279,7.79286666667,3.01613333333,5.48846666667,13.5866666667,32.6155333333,4.23493333333,10.0020666667,4.21366666667,6.72033333333
432.93,29.6906666667,12.1881333333,19.2622666667,7.7896,3.0198,5.4956,13.5832666667,32.6494,4.2304,10.0046,4.2196,6.7272
433.29,29.6376,12.1932666667,19.2562,7.78113333333,3.02026666667,5.48806666667,13.5662666667,32.6634,4.22033333333,9.99833333334,4.22826666667,6.71913333333
433.64,29.5668666667,12.2199333333,19.2707333333,7.80086666667,3.03226666667,5.492,13.5838666667,32.6768666667,4.23973333334,10.0114,4.23553333333,6.73333333333
434.00,29.5435333333,12.2496,19.3108666667,7.81553333333,3.04526666667,5.51553333333,13.6079333334,32.7046,4.26033333333,10.0378666667,4.2492,6.7514
434.35,29.5128,12.2916,19.3322,7.82886666667,3.0632,5.53726666666,13.6344666667,32.7598666667,4.28793333333,10.0574666667,4.26773333334,6.77686666667
434.71,29.392,12.2667333333,19.2871333333,7.80153333334,3.04,5.49893333333,13.5992666667,32.7131333333,4.25753333334,10.0266,4.23133333333,6.74313333333
435.07,29.3156666667,12.2620666667,19.2730666667,7.7728,3.01586666667,5.47586666667,13.5959333333,32.7226666667,4.2316,10.0010666667,4.21353333333,6.72306666667
435.42,29.2636666667,12.2912666667,19.2682666667,7.78746666667,3.023,5.46953333333,13.6203333333,32.7544666667,4.23586666667,10.0084666667,4.21486666667,6.72106666667
435.78,29.1875333333,12.3120666667,19.2642666667,7.79293333333,3.0292,5.45813333333,13.6226666667,32.7498,4.22673333334,10.0088,4.21093333333,6.7128
436.13,29.1118666667,12.3523333333,19.2596666667,7.81166666667,3.05253333333,5.4788,13.634,32.7516666667,4.24186666667,10.0305333333,4.22726666667,6.73273333334
436.49,28.9849333333,12.3360666667,19.2192666667,7.78646666667,3.0196,5.44886666667,13.6067333333,32.7254666667,4.2112,9.98993333333,4.19313333333,6.69413333333
436.84,28.9145333333,12.3684666667,19.2339333333,7.80453333334,3.02613333333,5.461,13.6205333333,32.7179333333,4.22373333333,10.0092,4.20633333333,6.69573333333
437.20,28.8371333333,12.399,19.2418,7.83026666667,3.0292,5.47286666667,13.6457333333,32.7608,4.23746666667,10.0306666667,4.2044,6.7066
437.56,28.7644666667,12.4091333333,19.2377333333,7.83313333333,3.02306666667,5.47893333333,13.6477333333,32.8050666667,4.23573333333,10.0345333333,4.2014,6.70113333334
437.91,28.6662,12.4127333333,19.2138,7.8294,3.0092,5.4586,13.6344,32.812,4.21666666667,10.017,4.19766666667,6.685
438.27,28.5505333333,12.3962666667,19.1636,7.81393333333,2.9836,5.43293333333,13.602,32.7932666667,4.191,9.99680000001,4.183,6.65926666667
438.62,28.4854,12.4145333333,19.1616666667,7.8206,2.97306666667,5.444,13.6168,32.8364,4.17993333333,10.0092666667,4.17846666667,6.66386666667
438.98,28.4246666667,12.4455333333,19.1674666667,7.85053333333,2.99286666667,5.46146666667,13.6332666667,32.8800666667,4.20626666667,10.0437333333,4.19746666667,6.69606666667
439.33,28.3317333333,12.4463333333,19.1451333333,7.84646666667,2.98273333333,5.46906666667,13.6223333333,32.8888666667,4.203,10.0348666667,4.19626666667,6.695
439.69,28.2932,12.4762666667,19.1563333333,7.859,2.98766666667,5.49106666667,13.6508666667,32.9330666667,4.21773333333,10.0508666667,4.20633333333,6.71046666667
440.04,28.2120666667,12.4838,19.1346,7.8556,2.97806666667,5.48086666667,13.6557333333,32.9335333333,4.20753333333,10.0532,4.1922,6.69993333333
440.40,28.1993333333,12.5224666667,19.1480666667,7.88286666667,3.00986666667,5.50726666667,13.6863333333,32.9936,4.2328,10.0892,4.2146,6.72953333333
440.75,28.1362666667,12.5389333333,19.1208,7.88313333333,3.01706666666,5.50406666667,13.6836666667,33.018,4.23406666667,10.0914666667,4.21853333333,6.73126666667
441.11,28.0748666667,12.5497333333,19.11,7.87666666667,3.01806666667,5.50846666667,13.6845333333,33.0220666667,4.2206,10.0886666667,4.21553333333,6.72893333333
441.47,28.0282666667,12.5728666667,19.1129333333,7.8958,3.02513333333,5.50906666667,13.6960666667,33.0514666667,4.21546666667,10.1004666667,4.2306,6.7268
441.82,27.9268666667,12.5634,19.0591333333,7.88046666667,3.00226666667,5.49206666667,13.6738,33.0199333333,4.19406666667,10.0939333333,4.206,6.7088
442.18,27.8354666667,12.5782,19.0336,7.88446666667,2.99373333333,5.49193333333,13.6782,33.0081333333,4.1976,10.1080666667,4.1958,6.7066
442.53,27.7523333333,12.5936666667,19.0023333333,7.88646666667,2.99633333333,5.48426666667,13.6734666667,32.9969333333,4.20406666667,10.1133333333,4.2014,6.69533333333
442.89,27.6451333333,12.5875333334,18.9504,7.87153333333,2.97426666667,5.46553333333,13.6529333334,32.9668,4.1818,10.099,4.18166666667,6.6614
443.24,27.5528666667,12.6109333333,18.932,7.88833333333,2.99546666667,5.4712,13.6714,32.9606666667,4.19433333333,10.1313333333,4.20993333333,6.67546666667
443.60,27.4660666667,12.6252,18.9006666667,7.90513333333,2.991,5.47566666667,13.6812,32.96,4.19413333333,10.1448666667,4.21086666666,6.68233333333
443.95,27.3782666666,12.6342,18.8925333333,7.9198,2.99233333333,5.48733333333,13.6831333333,32.9784,4.19993333333,10.1526,4.2222,6.69753333333
444.31,27.2810666667,12.6386666666,18.8764666667,7.91626666667,2.97773333333,5.483,13.6905333333,32.9937333333,4.18426666666,10.1642,4.21726666666,6.69053333333
444.66,27.1986666667,12.6518,18.8724666667,7.93673333333,2.96913333333,5.4916,13.7191333333,33.0225333334,4.19433333333,10.1796,4.22473333333,6.70033333333
445.02,27.1082666667,12.6529333333,18.8487333333,7.92893333333,2.95053333333,5.4826,13.7234666667,33.0119333333,4.19493333333,10.1808666667,4.222,6.69473333334
445.37,27.0231333333,12.6720666667,18.8291333333,7.9322,2.94806666667,5.49246666667,13.7304666667,33.0190666667,4.2036,10.1992666667,4.22686666667,6.714
445.72,26.9744,12.6989333334,18.8373333333,7.95706666667,2.96706666667,5.51333333333,13.7604666667,33.0701333333,4.22273333333,10.2186666667,4.24693333333,6.73813333333
446.08,26.9202,12.7149333333,18.8428,7.96426666667,2.97406666666,5.51786666667,13.7921333333,33.1057333333,4.23006666667,10.2303333333,4.24993333333,6.73913333333
446.43,26.858,12.7268666667,18.8294,7.9664,2.9696,5.5194,13.8068666667,33.1156,4.236,10.2334666667,4.248,6.73913333333
446.79,26.8091333333,12.7548,18.8256,7.98793333333,2.98153333333,5.5322,13.8294666667,33.1314,4.24826666667,10.245,4.26366666667,6.76006666667
447.14,26.7387333333,12.7608,18.807,7.98473333333,2.97266666667,5.53706666667,13.8407333333,33.1320666667,4.24746666667,10.2509333333,4.2518,6.7588
447.50,26.6468,12.7406,18.7647333333,7.9682,2.96053333333,5.51733333333,13.8254,33.1083333333,4.23313333333,10.2379333333,4.23646666667,6.74273333333
447.85,26.5695333333,12.7462666667,18.7234,7.96473333333,2.9524,5.50293333333,13.8262666667,33.0824,4.22293333333,10.2349333333,4.22066666667,6.72566666667
448.21,26.4597333333,12.7314666667,18.6581333333,7.9516,2.9368,5.48426666667,13.8176,33.0278,4.21186666667,10.2184666667,4.204,6.7152
448.56,26.3702666667,12.7322,18.6160666667,7.95026666667,2.93553333333,5.48093333333,13.8152666667,32.9944666667,4.19986666667,10.2231333333,4.19,6.70106666667
448.92,26.2822,12.7438666667,18.5825333333,7.95926666667,2.93506666667,5.474,13.8134666667,32.9923333333,4.2002,10.2319333333,4.1856,6.69973333333
449.27,26.167,12.7298666667,18.5050666667,7.94026666667,2.9158,5.4508,13.8061333333,32.9259333333,4.17766666667,10.2070666667,4.15706666667,6.66746666667
449.62,26.0642666667,12.7351333333,18.4497333333,7.93233333334,2.90726666667,5.44313333333,13.8098666667,32.8799333333,4.17346666667,10.2056666667,4.15126666667,6.65906666667
449.98,25.9811333333,12.7516666667,18.4044666667,7.95226666667,2.91546666667,5.45006666666,13.8138666667,32.8430666667,4.17393333333,10.2223333333,4.15793333333,6.67006666667
450.33,25.8668666667,12.7656666667,18.3644,7.9698,2.92746666667,5.4646,13.8315333333,32.8027333333,4.17773333333,10.2506,4.16146666667,6.68293333333
450.69,25.7545333333,12.7571333333,18.3003333333,7.95653333333,2.91226666667,5.44746666667,13.8260666667,32.7442666666,4.16246666667,10.2475333333,4.13746666667,6.66006666667
451.04,25.6798,12.7792,18.272,7.97573333333,2.91513333333,5.44506666667,13.8352666667,32.7205333333,4.17133333333,10.2621333333,4.1428,6.6694
451.40,25.5724666667,12.8151333333,18.2422,7.9958,2.93086666666,5.45753333333,13.8698666667,32.6928666667,4.1758,10.29,4.15433333333,6.68806666667
451.75,25.4964,12.8361333333,18.2094,8.0214,2.93953333333,5.48373333333,13.9073333333,32.6999333333,4.19693333333,10.3283333333,4.17473333333,6.72106666667
452.10,25.4182,12.8722666667,18.1912666667,8.05,2.9566,5.50493333333,13.9206666667,32.6704,4.2166,10.3612666667,4.19406666666,6.74373333333
452.46,25.3243333333,12.8757333333,18.1535333333,8.04306666667,2.94973333333,5.4916,13.9297333333,32.632,4.22446666667,10.3598,4.20093333333,6.75113333333
452.81,25.2321333333,12.8707333333,18.1028666666,8.04353333333,2.94786666667,5.48526666667,13.9424,32.6005333333,4.21333333333,10.3683333333,4.1966,6.75046666667
453.17,25.1777333333,12.8922,18.1076666667,8.07266666667,2.96406666667,5.5022,13.9823333333,32.6298666666,4.23266666667,10.4062666667,4.22073333333,6.7808
453.52,25.1063333333,12.8990666667,18.0747333333,8.08973333333,2.959,5.50666666667,13.9992,32.6100666666,4.23106666667,10.4342666667,4.22253333333,6.78513333333
453.87,25.0076666667,12.9008,18.0192666667,8.0986,2.94866666667,5.50753333333,14.0062666667,32.5652666667,4.22733333333,10.4513333333,4.22826666667,6.78446666667
454.23,24.9296666667,12.9088666667,17.9771333333,8.1026,2.9536,5.50553333333,14.0138666667,32.5441333333,4.22593333333,10.4652,4.23226666667,6.7856
454.58,24.8262666667,12.8926,17.9281333333,8.0996,2.9388,5.49373333333,14.0119333333,32.5018,4.2044,10.4633333333,4.21746666667,6.7734
454.93,24.7358,12.8769333333,17.8659333333,8.09593333333,2.93333333333,5.4886,14.0238666667,32.4531333333,4.1882,10.4712,4.21073333333,6.7598
455.29,24.6454666667,12.8648,17.8184,8.0912,2.924,5.47646666667,14.0243333333,32.4150666667,4.1836,10.4780666667,4.20226666667,6.7534
455.64,24.5252,12.8457333333,17.76,8.06746666667,2.9032,5.44366666667,14.0111333333,32.3368,4.15093333333,10.4659333333,4.18053333333,6.73006666667
456.00,24.4201333333,12.8458,17.7139333333,8.06826666667,2.91286666667,5.45866666667,14.0400666667,32.2922666667,4.15213333334,10.4733333333,4.1898,6.7348
456.35,24.3285333333,12.855,17.6587333333,8.07186666667,2.90733333333,5.46026666667,14.0530666667,32.2558,4.1402,10.4752,4.18373333333,6.7188
456.70,24.247,12.8952666667,17.6215333333,8.1124,2.93786666667,5.49186666667,14.0998,32.2139333333,4.1662,10.5030666667,4.2184,6.75
457.06,24.1129333334,12.8818,17.5298,8.112,2.93386666667,5.49306666667,14.0873333333,32.1118,4.16146666667,10.5046,4.21033333333,6.73826666667
457.41,23.9907333333,12.8744666667,17.4638666666,8.11566666667,2.9326,5.49346666667,14.1,32.0486,4.16373333333,10.4944,4.20613333333,6.7306
