wavelength,Back_IncPerm,Belly_IncPerm,Breast_IncPerm,Crissum_IncPerm,Crown_IncPerm,DorTail_IncPerm,Patch10_IncPerm,Patch11_IncPerm,Rump_IncPerm,Throat_IncPerm,WingTip_IncPerm
724.67,17.0516666667,46.8011666667,23.7546666667,29.6145,12.5035,10.3453333333,3.5215,47.2801666667,12.7256666667,20.3683333334,15.4556666666
724.98,16.9335,46.6578333333,23.5211666667,29.409,12.3993333334,10.318,3.32866666666,47.146,12.5621666667,20.2756666667,15.3955
725.30,16.9223333334,46.541,23.3878333333,29.2453333334,12.1398333334,10.253,3.103,47.149,12.5096666666,20.1396666667,15.2186666667
725.62,16.7523333334,46.1853333334,23.2688333333,29.0461666666,11.8381666667,10.0198333333,3.01366666667,46.7296666667,12.2115,19.889,14.9096666667
725.94,16.7041666666,46.0923333333,23.1058333333,29.0236666667,11.8255,9.99249999999,2.95033333333,46.794,12.1763333334,19.7978333333,14.8201666667
726.26,16.5116666667,45.872,23.0186666666,28.7741666667,11.6591666667,9.92716666665,2.8135,46.6266666667,12.1345,19.5883333334,14.7021666667
726.58,16.4828333334,45.6411666667,22.9776666667,28.7775,11.5391666667,9.76066666667,2.7945,46.6373333333,12.0035,19.5846666667,14.788
726.90,16.445,45.587,23.0683333333,28.8906666666,11.6448333334,9.82516666665,2.90466666666,46.7678333333,12.1478333333,19.5083333333,14.8768333333
727.21,16.3136666667,45.4891666667,23.0076666667,28.9206666666,11.5578333334,9.68499999998,2.834,46.5613333333,12.1723333333,19.4286666666,14.8035
727.53,16.3753333333,45.5136666666,23.0873333333,28.9538333333,11.6293333334,9.73783333331,2.80866666667,46.3978333334,12.2026666666,19.4753333334,14.7748333333
727.85,16.5928333333,45.508,23.1945,29.0178333333,11.6985,9.79183333331,2.88783333334,46.4596666667,12.3416666666,19.5318333334,14.824
728.17,16.7211666666,45.6325,23.3141666667,29.1098333334,11.7003333333,9.79500000002,2.914,46.7275,12.5425,19.7248333333,14.979
728.49,16.6793333334,45.5975,23.4251666667,29.1285,11.6583333334,9.77433333335,2.87533333333,46.6206666666,12.5668333334,19.5615,15.0028333334
728.80,16.6065,45.4596666667,23.3643333334,29.0278333333,11.638,9.66749999999,2.81733333334,46.513,12.5261666666,19.4998333333,14.9976666666
729.12,16.6193333333,45.5551666666,23.3668333334,29.0086666667,11.7261666667,9.8275,2.87166666666,46.5473333333,12.6358333333,19.4873333333,15.04
729.44,16.872,45.6746666666,23.5733333333,29.188,11.8073333333,10.0853333333,3.00466666666,46.755,12.7395,19.741,15.1973333333
729.76,17.156,45.7235,23.7606666666,29.3768333333,12.1265,10.291,3.2035,46.6525,12.9265,19.8795,15.3581666666
730.08,17.4001666667,45.7981666667,23.8808333333,29.4873333333,12.1653333334,10.4201666667,3.331,46.5506666667,13.1983333333,20.0161666667,15.4335
730.39,17.4926666667,46.0033333333,23.8028333334,29.5266666667,12.1616666666,10.3505,3.32,46.6578333333,13.1563333333,20.1863333333,15.4633333334
730.71,17.7556666667,46.1523333333,23.9903333334,29.7166666666,12.3478333333,10.5068333334,3.42,46.8983333333,13.3401666666,20.3643333334,15.5433333333
731.03,17.738,46.2125,24.008,29.7201666666,12.3028333333,10.4311666667,3.46033333333,47.0193333333,13.337,20.37,15.586
731.35,17.5848333333,46.2333333334,24.0163333334,29.7003333333,12.2115,10.2601666667,3.43133333333,46.9253333333,13.108,20.2345,15.5126666667
731.67,17.5835,46.2893333333,24.1156666667,29.7961666667,12.3365,10.3233333333,3.48133333333,46.8221666666,13.0861666667,20.2875,15.5115
731.98,17.608,46.2815,24.0265,29.7755,12.2725,10.3283333333,3.459,46.8771666667,13.0221666667,20.348,15.5156666667
732.30,17.6885,46.3273333333,24.1886666667,29.921,12.2353333333,10.4268333333,3.5305,46.925,13.0433333333,20.4941666667,15.5206666666
732.62,17.8783333333,46.609,24.3598333334,30.08,12.3833333334,10.414,3.58816666666,47.2823333333,13.2193333334,20.709,15.6333333334
732.94,17.8146666666,46.6433333333,24.3361666667,30.0456666666,12.5518333334,10.4,3.61783333333,47.2725,13.2975,20.6683333333,15.767
733.25,17.6105,46.7523333334,24.1985,30.0825,12.3951666667,10.194,3.34983333333,47.4275,13.1408333333,20.6243333334,15.7386666667
733.57,17.5955,46.9985,24.221,30.1003333333,12.6125,10.318,3.25583333333,47.6241666666,13.127,20.6786666667,15.8291666666
733.89,17.5091666667,46.8291666666,24.2653333334,30.0033333333,12.6766666667,10.3183333333,3.06783333333,47.4693333334,13.0448333334,20.5141666666,15.7945
734.21,17.1896666666,46.5276666666,24.0635,29.7125,12.4925,10.0188333333,2.80433333333,47.1588333334,12.7756666667,20.2166666667,15.5633333334
734.52,17.349,46.3998333333,24.1206666667,29.7778333333,12.5831666666,10.1831666667,2.9385,47.0411666666,12.837,20.27,15.7478333333
734.84,17.6188333333,46.4175,24.2465,29.7576666667,12.8436666666,10.4961666667,3.17766666667,47.1326666667,13.1575,20.5386666667,15.8818333334
735.16,17.7425,46.3356666667,24.3396666667,29.9211666667,12.9738333334,10.6768333333,3.27716666666,47.2233333333,13.3575,20.4695,16.0168333334
735.48,18.063,46.5343333333,24.6506666666,30.1605,13.3455,11.0303333333,3.661,47.4748333333,13.6061666667,20.8123333333,16.211
735.79,18.1641666666,46.6243333333,24.7181666666,30.3055,13.6936666666,11.1451666667,3.85916666667,47.565,13.7378333333,20.9616666667,16.3225
736.11,18.2153333333,46.4196666667,24.8085,30.4536666667,13.7131666667,11.368,3.90116666667,47.596,13.7795,21.0251666667,16.4453333333
736.43,18.2293333333,46.3393333333,24.721,30.4353333334,13.5938333333,11.2538333334,3.817,47.5668333334,13.7833333333,20.971,16.2946666667
736.74,18.312,46.189,24.7083333333,30.347,13.6431666667,11.3625,4.1565,47.4593333334,13.866,20.9306666666,16.3286666667
737.06,18.2803333333,46.1426666667,24.6795,30.3816666666,13.6105,11.352,4.23,47.503,13.9051666667,20.8556666667,16.1971666667
737.38,18.3478333333,46.2255,24.5863333333,30.5773333333,13.4726666666,11.372,4.26883333333,47.7306666667,13.9666666666,20.9915,16.225
737.69,18.402,46.3083333333,24.5998333333,30.5241666667,13.4875,11.5161666667,4.4435,47.7185,14.0485,21.0691666667,16.2551666666
738.01,18.4251666667,46.5393333334,24.6536666667,30.6746666666,13.5375,11.4775,4.391,48.1021666666,14.1511666666,21.1665,16.083
738.33,18.3926666667,46.4725,24.6318333334,30.72,13.4071666666,11.296,4.264,48.2023333333,14.0495,21.1458333333,16.0888333333
738.64,18.505,46.4476666667,24.6166666666,30.4265,13.3031666667,11.1775,4.28833333334,48.2711666667,14.0468333334,21.1323333333,16.0741666667
738.96,18.3381666667,46.2738333333,24.3688333334,30.157,13.1075,10.852,4.01016666666,48.1275,14.0283333333,20.8553333333,15.8631666666
739.28,18.5015,46.3915,24.4573333334,30.1948333333,13.1076666667,10.8716666667,3.99083333333,48.2263333333,14.2126666666,20.9251666667,16.0246666666
739.59,18.6065,46.5101666667,24.3368333334,30.0748333333,13.0803333334,10.6816666667,3.91016666667,48.1028333333,14.214,20.9511666667,15.8528333333
739.91,18.89,46.6106666667,24.4675,30.2316666666,13.2346666666,10.9103333333,4.17833333333,48.1538333333,14.3888333333,21.148,16.0875
740.23,19.0011666667,46.8265,24.4775,30.3775,13.1886666667,10.8301666667,3.9215,48.433,14.3796666667,21.1143333333,15.9465
740.54,19.0415,46.7711666667,24.4933333334,30.368,13.0546666667,10.8278333333,3.89933333333,48.2041666667,14.304,21.1006666666,15.9963333333
740.86,19.096,46.8415,24.6395,30.3843333333,13.2743333334,10.9015,4.0005,48.1226666666,14.3981666667,21.1546666667,16.1673333334
741.18,19.333,46.9955,24.7146666667,30.4793333333,13.4745,11.028,4.13416666667,48.3406666667,14.4936666667,21.3348333333,16.5036666667
741.49,19.304,46.9868333333,24.8143333333,30.6216666667,13.5545,11.169,4.239,48.2995,14.578,21.3801666667,16.6048333334
741.81,19.3425,46.9513333333,24.7486666666,30.6616666666,13.5971666667,11.1431666666,4.154,48.1491666667,14.5978333333,21.3691666667,16.5996666667
742.12,19.203,47.0346666666,24.6196666667,30.8566666667,13.5866666667,11.063,4.06133333333,48.0073333333,14.3978333334,21.4885,16.6453333334
742.44,19.2803333334,47.2316666667,24.8083333333,31.0945,13.7133333334,11.207,4.30966666667,48.2605,14.3891666667,21.829,16.9638333333
742.76,19.0266666667,47.037,24.588,30.7436666667,13.4913333333,11.0791666667,4.121,47.9698333333,14.0986666667,21.6206666667,16.6061666667
743.07,18.8951666667,46.9936666667,24.6526666666,30.7753333334,13.48,11.1463333333,4.1535,47.9648333333,13.8801666666,21.585,16.68
743.39,18.4458333333,46.7575,24.4551666667,30.589,13.1795,10.7418333333,3.70083333333,47.825,13.2416666667,21.3193333333,16.204
743.70,18.4761666667,46.6275,24.5498333334,30.713,13.2535,10.8528333333,3.77566666666,47.8545,13.173,21.5488333333,16.2858333333
744.02,18.5075,46.4808333333,24.5623333334,30.7391666667,13.4181666667,10.8916666667,3.76733333333,47.9921666667,13.134,21.6793333334,16.2785
744.34,18.5901666666,46.4485,24.5701666666,30.6958333333,13.3788333333,10.9185,3.82433333333,48.1265,13.0785,21.6418333334,16.1436666667
744.65,18.6131666667,46.3311666667,24.5523333333,30.7198333334,13.3543333334,10.9878333333,3.93816666667,48.136,13.1443333333,21.61,16.0545
744.97,18.8586666667,46.3436666667,24.5836666667,30.5646666666,13.2621666667,11.111,4.04983333334,47.9955,13.0285,21.522,16.1266666666
745.28,18.7601666667,46.3176666666,24.6461666667,30.5923333333,13.1865,11.2305,4.04033333333,47.9106666667,12.8971666667,21.336,16.1201666667
745.60,18.6965,45.9221666666,24.5643333333,30.3626666667,12.907,11.0943333333,3.8425,47.8271666667,12.801,21.026,15.8918333333
745.91,18.7406666667,45.7411666667,24.5066666667,30.4206666666,12.9425,11.2556666667,3.738,47.6491666667,12.8685,20.9345,15.8
746.23,18.8416666666,45.719,24.6236666667,30.6731666667,13.0878333333,11.462,3.82383333333,47.8526666667,13.0553333333,21.077,16.0248333333
746.55,18.8976666667,45.8656666667,24.6726666667,30.7846666667,13.0945,11.6566666667,3.77033333333,48.0088333333,13.2283333333,21.0176666667,16.1133333333
746.86,19.3081666666,45.838,24.729,30.9443333333,13.3085,11.9946666667,4.0335,48.1806666667,13.7356666666,21.2008333333,16.5015
747.18,19.2286666667,45.6738333334,24.6626666666,30.6575,13.307,12.0623333333,4.06166666667,47.8986666667,13.8676666666,21.1523333334,16.5893333333
747.49,19.1715,45.772,24.6908333333,30.5871666666,13.1886666667,12.175,4.137,48.0906666667,14.0298333333,21.0671666667,16.553
747.81,19.2185,45.7136666667,24.6478333334,30.4651666667,13.1346666667,12.2221666667,4.12833333333,48.0081666666,14.0786666667,21.075,16.5265
748.12,19.243,45.795,24.7518333333,30.4415,13.0798333333,12.1955,3.9345,47.9966666667,14.0001666666,21.147,16.3778333334
748.44,19.0848333333,45.92,24.768,30.3836666667,13.0956666667,12.2353333333,3.909,48.0365,14.1225,21.3635,16.4416666667
748.75,19.0965,46.1695,24.7288333333,30.6593333333,13.2161666667,12.2448333333,3.97483333333,48.541,14.2865,21.6756666667,16.4138333333
749.07,19.2491666666,46.5701666667,24.9683333334,30.949,13.6603333333,12.5068333333,4.34016666666,48.8328333333,14.6116666667,22.0165,16.7341666667
749.38,19.23,46.5325,24.9416666667,30.9451666666,13.8018333334,12.4256666667,4.5105,48.8938333334,14.7283333333,22.0768333334,16.7746666666
749.70,19.1946666667,46.6096666667,24.7833333334,30.8776666667,13.8181666667,12.3418333333,4.64083333333,48.9303333333,14.7843333333,22.0341666667,16.8426666667
750.01,19.0613333333,46.4533333334,24.5926666666,30.7006666667,13.8041666666,12.1928333334,4.6765,48.6226666667,14.7133333334,21.9641666667,16.806
750.33,18.8793333333,46.447,24.5008333334,30.635,13.6355,12.0028333333,4.50616666666,48.4036666666,14.4765,21.9103333334,16.7206666667
750.64,18.799,46.5905,24.2686666666,30.7163333334,13.3388333333,11.7041666667,4.20166666666,48.4015,14.3121666667,21.7558333333,16.5715
750.96,18.9143333334,46.4443333334,24.0825,30.722,13.297,11.5758333333,3.88283333333,48.2016666666,14.1416666666,21.8346666667,16.4805
751.27,18.9805,46.6275,24.101,30.8873333333,13.495,11.6923333333,3.90666666667,48.2931666666,14.2798333333,21.81,16.7258333333
751.59,18.9041666666,46.6621666666,24.0731666666,31.0961666666,13.5023333333,11.8081666667,3.98633333334,48.4063333334,14.4245,21.6805,16.8493333333
751.90,18.8855,46.4865,23.8675,31.2335,13.336,11.5473333334,3.80183333333,48.4216666666,14.2328333333,21.4156666667,16.7673333333
752.22,18.9645,46.4146666667,23.9785,31.0401666667,13.2815,11.5298333333,3.772,48.0796666666,14.3781666666,21.3441666667,16.7621666667
752.53,18.7995,46.263,23.8493333333,30.9405,13.1346666667,11.3755,3.4455,47.8628333333,14.1826666667,21.0783333334,16.6441666667
752.85,18.8188333333,46.2928333333,23.8986666667,30.7705,13.0186666667,11.3361666667,3.18283333334,47.6516666667,14.0171666666,20.8753333333,16.612
753.16,18.9228333333,46.057,24.0278333333,30.7741666666,13.0131666667,11.458,3.23283333333,47.522,13.8768333333,20.8808333333,16.5898333334
753.47,19.1151666667,46.2771666667,24.2671666666,30.926,13.0348333334,11.492,3.213,47.838,14.036,21.045,16.6803333333
753.79,19.0046666666,46.1186666667,24.274,30.6348333333,12.8811666666,11.338,3.114,47.6028333333,14.0501666667,20.7945,16.3241666667
754.10,19.0493333333,45.975,24.4695,30.5386666667,12.9893333333,11.5168333333,3.27483333334,47.6353333334,14.087,20.8746666667,16.1955
754.42,18.9343333333,45.9563333334,24.502,30.478,12.9348333333,11.434,3.3875,47.4661666666,13.9768333333,20.6326666667,16.1846666666
754.73,18.7666666666,45.4231666667,24.3726666666,30.2685,12.5863333333,11.2856666667,3.189,47.0361666667,13.643,20.522,15.7475
755.05,18.8428333334,45.3136666667,24.4618333333,30.1178333333,12.4073333333,11.0478333333,3.067,47.1003333334,13.4095,20.5083333333,15.6641666667
755.36,18.5855,45.1603333333,24.4643333333,29.767,12.3745,10.8586666667,2.91116666667,47.0606666667,13.194,20.3313333334,15.3748333334
755.67,18.4361666667,44.8138333333,24.1033333334,29.4733333334,12.2783333333,10.655,2.751,46.9988333333,12.8353333333,20.2103333334,15.3078333334
755.99,18.34,44.7606666667,24.0275,29.3241666667,12.066,10.5501666667,2.55083333333,47.0823333333,12.7333333333,20.2041666666,15.16
756.30,18.5185,44.6545,24.1505,29.5341666667,12.1993333333,10.8628333333,2.90183333333,47.1218333333,12.8243333334,20.4611666667,15.2063333333
756.62,18.5738333334,44.9315,24.1905,29.5426666666,12.2611666666,10.8005,2.83933333333,47.0983333333,12.876,20.438,15.2491666666
756.93,18.7476666667,44.9471666667,24.345,29.547,12.442,10.8285,3.03,47.1386666666,12.9385,20.66,15.1493333334
757.24,19.136,45.3706666667,24.756,30.0183333334,12.96,11.264,3.508,47.6033333333,13.3515,21.0496666667,15.6181666666
757.56,19.4695,45.5541666666,24.9541666667,30.4628333333,13.3225,11.6118333333,3.88016666667,47.5356666667,13.7526666667,21.3008333333,16.1013333333
757.87,19.5236666667,45.819,25.1691666667,30.5975,13.4908333334,11.6831666666,4.01166666667,47.617,13.9838333333,21.52,16.251
758.18,19.4403333334,46.5351666667,25.2818333334,30.7705,13.4323333333,11.4916666666,3.85683333333,47.8878333334,13.9613333333,21.5523333333,16.2156666667
758.50,19.5446666667,46.9211666666,25.2373333334,30.8321666667,13.583,11.6251666667,3.852,47.5378333333,14.1603333333,21.7818333333,16.2555
758.81,19.9151666667,47.2383333333,25.3505,31.2098333333,13.8271666667,11.9765,4.02316666667,47.3165,14.6453333333,22.068,16.5643333333
759.13,20.1411666667,47.5405,25.645,31.5018333333,14.0813333333,12.274,4.37316666666,47.144,14.9851666666,22.219,16.7151666666
759.44,20.4178333333,47.7665,25.8501666666,31.6666666667,14.2988333334,12.4543333334,4.79816666666,47.0268333333,15.1631666666,22.2863333334,16.9021666667
759.75,20.19,47.715,25.5376666666,31.3698333333,14.0888333333,12.049,4.35883333333,46.7261666667,14.9863333333,22.0191666667,16.633
760.07,19.8356666666,47.5235,25.3461666667,31.1503333334,13.8391666667,11.6225,3.85183333333,46.5235,14.7143333333,21.8745,16.2048333334
760.38,19.5603333333,47.2776666666,25.1621666667,30.9975,13.644,11.4941666666,3.61366666666,46.229,14.5405,21.5105,16.2328333334
760.69,19.0481666667,47.077,24.7811666667,30.674,13.1508333333,11.0703333333,3.05933333333,45.9521666667,14.0828333333,21.1473333333,15.8946666667
761.01,18.7281666667,47.0043333334,24.5673333333,30.1905,12.7276666667,10.7398333333,2.62283333334,45.7295,13.671,20.7758333334,15.4701666667
761.32,18.64,46.5423333334,24.3511666667,29.8755,12.3866666667,10.6623333333,2.37783333333,45.3466666666,13.387,20.6488333333,15.3111666666
761.63,18.8795,46.3048333334,24.346,29.876,12.4958333333,10.8265,2.5655,45.3111666667,13.4558333334,20.689,15.5326666666
761.94,18.8188333333,46.0865,24.3675,29.8388333333,12.4805,10.768,2.61566666667,45.281,13.2943333334,20.6371666666,15.6985
762.26,18.8863333334,46.0888333333,24.3598333334,29.9506666667,12.4343333333,10.7156666667,2.71316666666,45.353,13.229,20.6481666666,15.676
762.57,18.7813333333,46.1135,24.3788333334,29.8161666666,12.2923333333,10.5815,2.511,45.4161666667,13.1573333333,20.4505,15.657
762.88,18.9103333333,46.206,24.4101666667,29.903,12.372,10.6735,2.444,45.5608333334,13.2251666667,20.5645,15.6988333333
763.20,19.1021666666,46.3336666667,24.5726666667,30.1781666667,12.4123333333,10.758,2.5125,45.8113333333,13.4421666666,20.585,15.8378333334
763.51,19.493,46.629,24.7998333333,30.5645,12.7046666667,11.2336666667,2.88416666667,46.0631666666,13.8295,20.8306666666,16.2845
763.82,19.7198333333,46.7563333333,24.8778333334,30.7613333334,12.8628333334,11.4263333334,3.028,46.1528333334,14.1091666666,20.9485,16.408
764.14,20.2243333333,47.0068333334,25.172,31.1111666666,13.1521666667,11.7336666667,3.37683333333,46.4168333333,14.4555,21.3788333334,16.7281666667
764.45,20.4151666667,47.1156666667,25.3083333333,31.2983333333,13.3096666667,11.862,3.59333333333,46.7465,14.5506666667,21.5486666666,16.9251666667
764.76,20.6505,47.1843333333,25.4263333334,31.4536666667,13.5695,11.929,3.82816666667,47.1271666666,14.726,21.659,17.036
765.07,20.6561666667,47.062,25.4766666667,31.4115,13.8035,12.0195,3.89916666666,47.1568333333,14.7563333333,21.6918333333,17.0761666666
765.39,20.6841666667,47.0426666666,25.3686666667,31.3495,13.8668333333,11.9905,3.81066666666,47.5728333334,14.7573333334,21.4423333333,16.994
765.70,20.166,46.7861666667,25.0526666666,30.8613333333,13.5493333333,11.5251666667,3.1655,47.5808333333,14.2913333333,20.9826666667,16.6405
766.01,20.0521666666,46.6145,24.8418333333,30.785,13.3646666666,11.2581666667,2.81816666667,47.7213333334,13.9928333333,20.8753333333,16.4246666667
766.32,20.0118333333,46.3503333333,24.6833333333,30.5826666666,13.1791666667,10.9736666667,2.65266666667,47.7355,13.8225,20.7633333333,16.2491666666
766.64,20.0616666666,46.4245,24.6418333333,30.5615,13.2661666667,11.1075,2.91583333333,48.0781666667,13.895,21.0251666667,16.3318333334
766.95,19.9721666667,46.0935,24.4795,30.2048333333,12.9801666666,10.8338333333,2.67766666666,48.0415,13.4578333333,20.75,16.0816666667
767.26,19.6445,45.9565,24.17,29.907,12.5673333333,10.4193333334,2.10833333334,48.127,12.7973333334,20.5251666667,15.5171666666
767.57,19.084,45.4141666667,23.6236666667,29.3776666667,12.2541666667,9.97,1.6655,47.8081666667,12.3061666667,20.0208333333,15.0761666667
767.88,19.0631666666,45.2906666666,23.3963333334,29.2561666667,12.1005,9.75816666666,1.407,47.6513333333,12.3031666667,19.945,14.9855
768.20,19.0581666666,45.5665,23.4915,29.464,12.1841666667,9.7315,1.56966666666,47.878,12.4968333334,19.8796666667,15.0356666667
768.51,19.1183333334,45.9285,23.4503333333,29.7445,12.0491666667,9.59733333333,1.65766666667,48.3231666666,12.659,19.8808333333,15.0151666666
768.82,19.3616666667,45.9608333333,23.5751666666,29.9856666667,12.2076666667,9.881,2.10683333334,48.0613333333,13.1186666667,20.2145,15.038
769.13,20.2203333333,46.1776666666,24.0886666666,30.5075,12.6868333334,10.5821666667,3.16683333333,48.4985,13.8933333333,20.771,15.7096666667
769.44,20.701,46.509,24.3508333333,30.7366666667,13.1556666667,11.3408333333,4.0275,48.7745,14.5006666666,21.2575,16.1433333334
769.76,20.6025,47.0548333334,24.396,30.931,13.1785,11.3598333333,4.09216666667,49.0296666667,14.4815,21.4033333333,16.3071666667
770.07,20.1453333334,46.8466666667,24.1631666667,30.4771666666,12.7318333334,10.9751666667,3.4925,48.6583333334,13.9416666667,20.9958333333,15.975
770.38,20.0968333333,46.8015,23.976,30.6048333334,12.8578333333,11.0548333333,3.76683333333,48.646,14.352,21.2751666667,16.0635
770.69,20.6043333333,46.9206666667,24.2441666667,30.7791666667,13.3675,11.4516666667,4.49116666667,48.9428333333,14.971,21.6688333333,16.7233333333
771.00,20.4758333333,46.8806666667,24.1125,30.5088333333,13.0228333334,11.3771666667,4.40566666666,48.6271666666,14.8268333333,21.3526666667,16.6378333333
771.32,20.1966666667,46.8341666667,24.112,30.5095,13.1078333333,11.3391666667,4.33033333334,48.9301666666,14.7305,21.1935,16.5283333334
771.63,20.2643333333,46.6236666666,23.936,30.6295,13.0911666667,11.3623333334,4.10016666667,48.8473333333,14.5095,21.3505,16.423
771.94,20.1361666667,46.3286666667,23.9121666667,30.3575,12.9205,11.0661666667,3.89566666666,48.8485,14.4311666667,21.3921666667,16.2478333333
772.25,19.9116666666,46.5108333333,23.8431666666,30.2183333333,12.651,10.8108333333,3.4815,49.3205,14.2388333334,21.0948333333,16.0941666667
772.56,19.6375,46.8035,23.8451666667,30.448,12.6071666666,10.888,3.18883333334,49.6423333333,14.0533333333,21.3018333333,15.99
772.87,19.3726666666,46.4626666667,23.8195,30.4943333333,12.2743333333,10.651,3.14516666667,49.4038333333,13.859,20.8628333333,15.7255
773.18,19.5098333333,45.8371666666,23.8846666666,30.4115,12.3391666666,11.0275,3.33016666667,49.1675,13.9175,20.6881666666,15.5278333333
773.50,19.6176666667,45.5811666667,24.1236666667,30.5966666666,12.3908333333,11.0978333333,3.46666666666,49.2148333334,13.7791666667,20.5536666666,15.1513333334
773.81,19.6201666667,45.8636666666,24.3523333333,30.8705,12.3613333334,11.1056666667,3.38,49.5171666667,13.5278333333,20.6663333333,15.1616666666
774.12,19.5413333333,45.9948333334,24.3458333334,31.0801666667,12.1851666666,11.0786666667,3.3755,49.2166666666,13.2348333334,20.4861666666,15.2293333333
774.43,20.101,46.1993333333,24.9185,31.6896666666,12.8336666667,11.5641666667,3.776,49.699,13.6718333333,21.045,15.6981666666
774.74,20.4606666667,46.6005,25.1768333334,32.0,13.0946666667,11.8355,3.893,49.8848333334,13.8765,21.284,15.9341666667
775.05,20.4745,46.8975,25.195,31.4918333333,13.1075,11.9546666667,3.79966666666,49.8588333333,13.9456666667,21.2791666667,16.0693333333
775.36,20.7091666667,47.2303333334,25.1158333333,31.341,13.3433333333,12.5826666667,3.99316666667,49.5948333333,14.1451666667,21.4616666667,16.5178333333
775.67,20.3198333334,46.7943333333,24.6686666667,31.0966666667,12.9141666667,12.2101666667,3.57016666667,48.7575,13.933,21.347,16.3103333334
775.98,20.4695,46.5028333333,24.3635,30.7786666667,12.9463333334,12.1031666667,3.57983333333,48.2721666666,13.8806666667,21.0401666667,16.2036666667
776.30,20.8395,47.0891666667,24.4068333333,30.8933333333,13.007,11.9721666667,3.07083333333,48.6875,13.7303333333,21.3443333334,16.347
776.61,21.351,47.5898333334,24.6268333333,31.2118333333,13.2211666667,12.2708333333,3.174,49.1343333333,13.9,21.5798333334,16.8618333333
776.92,21.8066666666,48.2411666667,24.8631666667,31.4635,13.533,12.7988333333,3.518,49.3936666667,14.2845,21.9945,17.5376666667
777.23,21.8191666666,48.088,25.0086666667,31.267,13.9318333333,12.946,3.618,49.4255,14.3776666667,21.7163333334,17.5838333333
777.54,21.4493333333,47.7586666667,24.944,31.1525,14.1506666667,13.0261666666,3.44333333333,49.3303333333,14.4941666666,21.5781666666,17.302
777.85,21.2285,47.8746666667,24.8745,31.4671666667,14.2388333333,13.0466666667,3.5165,49.5158333334,14.8001666667,21.626,17.332
778.16,21.0653333333,47.7008333334,24.9698333333,31.3378333333,14.3153333334,13.0835,3.60066666667,49.5836666667,14.6796666667,21.8203333333,17.5518333334
778.47,20.9403333333,47.474,24.8996666667,31.5503333333,14.167,12.9173333334,3.67966666666,49.6591666667,14.6741666666,21.6046666667,17.663
778.78,20.7533333333,47.095,25.062,31.7251666667,13.8236666667,12.4021666667,3.447,49.8666666666,14.561,21.3306666666,17.2706666667
779.09,20.9736666667,47.0725,25.2981666667,32.0698333333,14.2283333333,12.6981666667,3.9865,50.3828333333,14.6111666666,21.5163333333,17.4943333333
779.40,21.1721666667,47.2533333333,25.7853333333,32.4088333334,14.4138333334,13.0498333333,4.317,50.7446666667,14.8536666666,21.7373333334,17.9141666667
779.71,20.7816666667,46.7026666667,25.7321666667,32.2371666666,14.4473333333,13.0368333333,4.3035,50.5211666667,14.8968333333,21.5633333334,17.8526666666
780.02,20.46,46.69,25.8453333333,32.5996666667,14.9133333333,13.2311666667,4.634,50.4473333334,15.2263333333,21.8823333333,17.9818333333
780.33,20.4201666666,46.968,26.1233333334,32.774,15.2138333333,13.2916666667,4.647,50.7038333333,15.4665,22.1168333334,18.1556666667
780.64,20.1908333333,46.6031666666,25.7585,32.7158333333,14.7683333333,13.188,4.56866666666,50.3905,15.5493333333,22.0436666667,18.1653333333
780.95,20.1476666667,46.5465,25.5493333333,32.567,14.4506666667,13.0655,4.2015,50.4895,15.2631666667,21.9205,18.0978333333
781.26,20.2986666666,46.3398333334,25.593,32.2875,14.5471666667,13.0345,4.26716666667,50.5883333333,15.0418333333,21.7461666667,17.9553333334
781.57,20.317,46.0103333334,25.3913333333,32.2768333333,14.2048333333,12.7806666667,4.23516666667,50.2263333333,15.0915,21.3355,17.6195
781.88,19.9086666667,45.7978333333,25.0046666666,31.9166666667,13.6148333333,12.5308333333,3.86,49.905,14.7748333333,20.8213333333,16.8471666667
782.19,19.602,46.0118333333,24.6041666667,31.6821666666,13.5185,12.1473333334,3.7465,49.8841666667,14.4456666667,20.2878333333,16.4638333333
782.50,19.606,45.8943333334,24.7108333333,31.5303333334,13.4235,12.032,3.52733333334,49.6373333333,14.462,20.1058333333,16.0295
782.81,19.4181666667,45.7441666667,24.5645,30.9281666667,13.2321666667,11.7378333333,3.355,49.6336666667,14.331,19.982,15.7858333334
783.12,19.857,45.9946666667,24.9156666666,31.0576666667,13.5261666667,11.9956666667,4.04483333333,49.7116666667,14.5,20.4133333333,15.951
783.43,19.767,45.7751666667,24.7416666667,30.385,13.0293333333,11.4995,3.73883333333,49.4225,14.0425,20.0,15.6131666667
783.74,19.7676666667,45.4646666667,24.505,30.202,12.697,11.3335,4.03016666667,49.0201666666,14.1716666667,19.7171666667,15.7373333333
784.05,19.6055,45.777,24.5993333333,30.1788333333,12.3921666666,10.902,3.63766666666,49.373,13.9128333333,19.5436666667,15.2695
784.36,19.8368333334,45.5701666666,24.5145,30.0495,12.2161666667,10.6876666666,3.7485,49.2875,13.9611666667,19.5063333333,14.9316666667
784.67,19.7356666667,45.6616666667,24.8128333333,29.765,11.9641666666,10.6743333333,3.579,48.9803333334,14.1385,19.5691666667,14.6691666667
784.98,19.9108333333,45.7815,25.031,29.7885,12.1891666667,10.8105,3.68966666666,48.922,14.2101666667,19.8176666666,14.6041666667
