wavelength,Back_SicRaif,Belly_SicRaif,Breast_SicRaif,Crissum_SicRaif,Crown_SicRaif,DorTail_SicRaif,Patch10_SicRaif,Rump_SicRaif,Throat_SicRaif,WingTip_SicRaif
261.76,7.44333333333,6.099,6.74666666667,6.3855,4.90433333333,4.6305,5.50166666667,8.14033333333,6.19866666667,5.9
262.13,7.72666666667,6.54033333333,6.54033333333,5.9335,4.50966666667,4.4305,5.90733333333,8.14883333333,6.01233333333,5.907
262.51,8.04166666667,7.985,7.55866666667,6.6495,5.68366666667,5.2855,6.50733333333,8.55366666667,7.33166666667,6.70633333333
262.88,6.648,7.98366666667,8.26366666667,7.176,5.46733333333,5.219,6.058,7.90616666667,7.08266666667,6.30633333333
263.25,6.43166666667,8.852,8.36766666667,8.5585,5.048,5.3425,6.01666666667,6.9155,7.05366666667,5.70533333333
263.63,6.128,8.86,8.54766666667,8.2555,4.17666666667,5.4445,6.20633333333,6.28416666667,5.777,5.34766666667
264.00,6.06066666667,9.76433333333,9.17533333333,8.3965,4.84033333333,5.303,7.53366666667,6.334,6.56566666667,5.345
264.37,6.91833333333,10.4673333333,8.58066666667,8.558,3.77333333333,5.795,7.36733333333,5.79483333333,5.92966666667,5.57066666667
264.75,6.173,10.3336666667,7.86466666667,8.0935,2.92666666667,6.859,7.77333333333,5.5785,5.85266666667,4.344
265.12,3.89733333333,8.52833333333,7.56533333333,7.9095,2.61366666667,5.777,5.915,4.83733333333,5.08933333333,3.20966666667
265.49,5.15533333333,9.60033333333,7.911,9.6665,5.06666666667,7.2,6.93366666667,6.66666666667,6.711,3.689
265.87,4.51233333333,11.239,9.28033333333,11.4305,6.59866666667,8.6205,8.30133333333,7.36483333333,7.19466666667,5.747
266.24,5.60266666667,11.2453333333,8.82666666667,11.487,6.691,8.706,8.38366666667,8.263,7.77933333333,7.13433333333
266.61,4.78966666667,10.3896666667,8.111,11.066,5.75466666667,8.5165,8.18833333333,8.01466666667,6.75933333333,6.72066666667
266.98,6.41433333333,11.2346666667,9.00966666667,11.1235,6.78533333333,10.178,9.60333333333,9.30683333333,7.78633333333,7.56433333333
267.36,8.168,11.8873333333,9.94066666667,11.6785,8.029,11.6265,10.7056666667,11.3311666667,10.1493333333,9.03733333333
267.73,7.52266666667,11.2673333333,9.46133333333,11.384,9.22766666667,11.2335,10.0633333333,11.1335,10.2973333333,8.927
268.10,6.428,10.4703333333,8.35,10.5365,8.08466666667,10.785,8.582,10.0066666667,8.81366666667,8.052
268.48,5.345,9.362,7.062,9.3295,7.67733333333,9.038,6.96466666667,8.76266666667,8.228,7.02966666667
268.85,5.355,9.31566666667,6.62233333333,9.1255,7.288,9.1255,6.43233333333,8.4915,8.07966666667,6.33733333333
269.22,6.19633333333,9.646,6.624,8.104,7.47866666667,9.936,6.83766666667,9.11183333333,9.03533333333,6.868
269.59,6.582,9.57133333333,7.337,6.703,7.186,9.647,7.00466666667,9.254,9.02766666667,6.79366666667
269.97,6.27433333333,8.445,6.72,5.308,6.60133333333,8.4745,6.36366666667,8.63833333333,8.83166666667,5.382
270.34,5.77266666667,7.99333333333,7.40066666667,4.3515,6.09833333333,8.792,5.299,7.68183333333,8.141,4.94366666667
270.71,6.20266666667,8.40566666667,7.62333333333,4.2175,6.66666666667,9.1305,5.27533333333,7.826,8.49266666667,5.13066666667
271.09,4.99866666667,7.22666666667,6.312,3.8985,5.284,7.369,4.113,6.184,6.96933333333,3.97066666667
271.46,4.06433333333,6.32233333333,4.96733333333,3.0905,3.95133333333,6.4775,2.879,5.30616666667,5.36266666667,3.18933333333
271.83,4.77766666667,7.12533333333,4.668,3.8495,2.59366666667,6.0605,3.52166666667,6.04683333333,6.57933333333,3.43966666667
272.20,5.60833333333,7.619,5.47633333333,4.524,3.62433333333,6.4285,4.36533333333,6.69333333333,7.22233333333,4.418
272.58,6.29066666667,7.46533333333,5.821,5.09,3.785,7.596,4.85533333333,6.4475,7.38733333333,5.038
272.95,6.27933333333,7.09033333333,5.52066666667,4.8275,3.27066666667,7.3785,4.36966666667,5.42916666667,6.77633333333,5.33766666667
273.32,7.03566666667,8.37933333333,6.13966666667,6.324,3.9,7.8655,4.79566666667,5.58616666667,7.00933333333,6.03433333333
273.69,6.709,8.22066666667,5.80766666667,6.245,3.55333333333,7.12,4.69366666667,5.07833333333,6.31166666667,5.728
274.06,7.73366666667,8.91966666667,6.03633333333,7.195,4.09566666667,7.882,5.632,5.28183333333,6.35966666667,6.30566666667
274.44,7.541,8.87966666667,5.43733333333,8.2785,4.80866666667,7.7455,5.847,5.43716666667,6.94,5.84666666667
274.81,8.545,9.992,6.38833333333,10.1145,5.897,8.5585,6.552,6.989,8.24466666667,6.47
275.18,8.30533333333,9.58366666667,6.33333333333,9.2915,5.417,8.125,5.91666666667,7.04166666667,8.5,6.30566666667
275.55,7.776,9.72,6.77533333333,9.134,5.37466666667,7.762,6.23233333333,6.8185,8.63333333333,7.03266666667
275.93,7.28166666667,9.48633333333,7.91966666667,8.529,6.81733333333,8.66,6.52733333333,6.832,7.804,7.45566666667
276.30,7.34833333333,9.09633333333,7.496,8.667,6.548,8.578,6.993,6.963,8.20766666667,7.526
276.67,6.149,8.58466666667,6.72766666667,7.808,5.14466666667,6.8495,6.27066666667,7.1385,7.33633333333,6.14933333333
277.04,5.98,8.40266666667,6.9,7.406,5.27466666667,5.934,6.19466666667,7.34466666667,6.68533333333,5.64266666667
277.41,4.36966666667,5.80533333333,5.36833333333,5.8055,3.77666666667,4.7285,4.713,5.38383333333,5.99266666667,4.08866666667
277.79,4.56666666667,5.84066666667,5.405,6.943,3.57266666667,5.452,4.691,5.856,7.176,4.93933333333
278.16,4.54966666667,5.72566666667,5.72566666667,7.3355,3.55933333333,5.0605,4.73533333333,6.99483333333,7.14966666667,5.35433333333
278.53,5.265,5.99933333333,6.30566666667,6.7955,3.94866666667,5.0965,4.74466666667,7.7135,7.22366666667,6.30566666667
278.90,4.57933333333,5.14033333333,5.763,5.561,2.897,3.972,4.14333333333,6.4485,5.85666666667,6.32366666667
279.27,6.01266666667,6.81433333333,6.90733333333,6.6605,4.841,5.458,6.352,7.75483333333,6.47566666667,8.20233333333
279.64,6.24433333333,7.14933333333,6.72666666667,6.606,5.73133333333,5.0225,6.15366666667,7.677,6.36466666667,7.813
280.02,7.43333333333,8.39933333333,6.87733333333,7.375,6.175,4.697,6.64333333333,8.47233333333,7.492,8.838
280.39,6.948,8.46966666667,7.034,7.235,6.02933333333,4.8665,6.20133333333,8.556,6.89066666667,8.38366666667
280.76,7.929,9.904,8.28566666667,7.778,7.764,6.173,7.764,9.32783333333,7.956,9.465
281.13,8.761,11.1546666667,9.23433333333,9.313,9.41866666667,7.6165,9.05033333333,10.7078333333,9.41866666667,10.3393333333
281.50,10.1113333333,12.5566666667,10.464,10.2495,10.6906666667,8.812,10.1613333333,11.8758333333,10.2623333333,10.9683333333
281.87,9.255,12.1256666667,9.99766666667,9.8735,10.3683333333,8.315,9.676,10.9503333333,9.527,10.22
282.25,8.748,12.183,9.21033333333,9.6125,10.4046666667,8.5525,9.28333333333,10.3435,9.649,9.79533333333
282.62,8.27333333333,11.7603333333,8.201,9.9925,9.764,8.73,9.47566666667,10.1371666667,9.83633333333,9.355
282.99,8.532,11.571,8.13466666667,10.0985,9.81766666667,9.6425,10.028,10.4956666667,10.776,9.21
283.36,8.27133333333,11.0733333333,7.77433333333,9.593,9.062,9.254,9.288,10.192,10.825,7.57066666667
283.73,7.56866666667,10.583,7.59066666667,9.208,8.559,9.604,8.845,9.747,10.781,6.821
284.10,7.10133333333,9.533,7.14433333333,8.7475,7.98366666667,9.9415,8.522,8.90916666667,9.985,6.21866666667
284.47,7.541,10.172,7.18866666667,8.8565,8.47333333333,10.441,8.82533333333,9.28116666667,10.6276666667,6.23566666667
284.85,7.44833333333,9.727,7.326,8.944,8.44533333333,10.5315,8.62833333333,9.03516666667,10.562,5.86066666667
285.22,7.176,8.91966666667,6.63466666667,8.479,7.63666666667,10.403,8.39833333333,8.87933333333,10.5033333333,5.75233333333
285.59,6.19166666667,8.05166666667,5.49933333333,7.656,6.96366666667,9.347,7.735,8.091,9.57466666667,5.262
285.96,6.6,8.27966666667,5.97566666667,7.85,7.32266666667,9.461,8.41633333333,8.68933333333,10.076,5.64333333333
286.33,6.64366666667,8.08766666667,6.35466666667,7.8565,7.18266666667,9.561,8.81966666667,8.61716666667,10.225,5.77666666667
286.70,7.03533333333,8.32866666667,7.01666666667,7.387,7.663,9.4695,9.27933333333,8.78483333333,9.98266666667,6.02766666667
287.07,5.83266666667,6.96133333333,6.407,5.852,6.69333333333,8.2615,8.3,7.83133333333,8.491,4.647
287.44,5.27866666667,6.54933333333,6.02133333333,5.0735,6.256,7.947,7.781,7.39,7.93733333333,4.575
287.82,5.89366666667,7.05666666667,6.54433333333,5.145,6.584,8.013,8.31866666667,7.73683333333,8.29866666667,5.02666666667
288.19,5.59566666667,6.89933333333,6.19733333333,5.1445,5.89666666667,7.13,8.18266666667,7.6915,8.28333333333,4.55266666667
288.56,5.228,5.89666666667,5.93733333333,4.8935,5.24833333333,6.1095,7.19366666667,6.72783333333,7.65966666667,4.35666666667
288.93,5.019,5.514,5.32866666667,4.275,4.41966666667,5.4835,6.15433333333,6.22666666667,7.41466666667,4.275
289.30,4.39033333333,5.11866666667,5.285,3.3705,3.84933333333,4.3385,4.994,5.23333333333,7.13666666667,3.849
289.67,5.07866666667,5.16166666667,6.249,3.5735,4.26333333333,4.5455,5.43333333333,5.883,7.48166666667,4.28433333333
290.04,5.251,4.87766666667,6.455,3.1445,4.67,4.483,5.20933333333,5.8635,7.28533333333,3.84
290.41,5.71166666667,4.81833333333,6.293,2.4295,4.73533333333,4.1745,4.81833333333,5.86716666667,6.95733333333,3.30233333333
290.78,5.472,5.05433333333,6.28666666667,2.6945,4.30233333333,4.2295,4.26066666667,5.806,7.352,3.21633333333
291.15,6.709,6.68766666667,7.02433333333,3.7225,5.426,5.079,4.879,6.1095,8.72733333333,4.56366666667
291.52,7.64133333333,6.912,7.72433333333,4.9965,6.475,5.9025,5.62133333333,6.621,9.41066666667,5.47566666667
291.89,8.16633333333,6.896,7.97866666667,5.75,6.521,6.3125,5.95833333333,7.18733333333,9.27066666667,5.83333333333
292.26,8.50033333333,7.39366666667,9.294,6.4225,7.49766666667,7.0175,6.203,7.54,9.62833333333,6.26566666667
292.64,8.37033333333,7.86066666667,9.58166666667,6.692,7.882,7.266,6.90466666667,8.25366666667,9.709,6.246
293.01,8.58933333333,8.485,9.676,7.3985,8.50566666667,7.931,7.54466666667,8.73566666667,10.0103333333,6.64566666667
293.38,9.051,9.00933333333,9.69666666667,8.0215,9.093,8.7075,8.427,9.478,9.98733333333,6.804
293.75,9.25266666667,9.06633333333,9.41733333333,8.5505,9.211,8.8905,8.65366666667,9.84083333333,10.5533333333,6.85666666667
294.12,9.49466666667,9.30933333333,9.45333333333,8.8165,9.18633333333,9.217,9.45366666667,10.286,10.81,7.43933333333
294.49,8.672,9.521,9.41966666667,8.642,9.11666666667,9.339,9.11666666667,9.7635,10.754,7.49933333333
294.86,8.68166666667,9.52666666667,9.055,8.7215,8.72133333333,9.4575,8.81933333333,9.26133333333,10.6066666667,7.30666666667
295.23,8.908,9.39733333333,9.52933333333,9.0115,8.437,9.3505,8.60666666667,9.33166666667,10.113,7.288
295.60,8.73866666667,9.982,9.333,8.865,8.28833333333,9.054,8.32433333333,9.027,10.1983333333,7.29733333333
295.97,8.12866666667,9.66033333333,8.40766666667,7.833,7.624,8.8775,7.65866666667,8.03316666667,9.86966666667,6.87566666667
296.34,8.19966666667,9.973,7.93166666667,7.455,7.73066666667,9.287,7.781,7.99866666667,10.0066666667,6.82733333333
296.71,8.35766666667,9.59733333333,7.311,6.836,7.58466666667,9.275,7.08566666667,7.47983333333,10.0803333333,6.42466666667
297.08,8.792,9.88866666667,7.93,6.958,8.071,9.6615,7.632,7.5615,10.3746666667,6.36266666667
297.45,8.93133333333,10.3446666667,8.49666666667,7.1065,8.46533333333,9.809,8.09266666667,7.7585,10.5466666667,6.617
297.82,8.403,10.5116666667,8.07733333333,6.6045,8.13966666667,9.5345,7.783,7.35683333333,10.1086666667,6.44933333333
298.19,8.02366666667,10.657,8.07033333333,6.5985,7.83766666667,9.34,7.32633333333,7.10183333333,9.898,6.49033333333
298.56,8.22366666667,10.7726666667,8.521,6.825,7.97366666667,9.4515,7.73933333333,7.528,10.3503333333,6.895
298.93,7.73533333333,10.667,8.40066666667,6.3955,7.98833333333,8.9635,7.62433333333,7.37833333333,10.1756666667,6.73633333333
299.30,6.66666666667,9.967,7.59833333333,6.054,7.45133333333,8.358,7.36966666667,7.28766666667,9.82033333333,6.307
299.67,6.471,9.471,7.04433333333,5.7635,7.14533333333,8.291,7.49933333333,7.49083333333,9.62233333333,6.31933333333
300.04,6.92566666667,9.51666666667,7.27133333333,6.2175,7.68566666667,8.29,7.945,8.03116666667,9.79266666667,6.632
300.41,6.724,9.22733333333,6.79533333333,6.1425,7.20666666667,7.8325,7.52833333333,7.79666666667,9.58533333333,6.88466666667
300.78,6.91933333333,9.82966666667,7.92633333333,6.425,7.725,7.7975,8.164,8.35633333333,9.83,7.798
301.15,6.37,9.24133333333,7.245,6.3605,7.09233333333,7.273,7.75833333333,8.509,9.37433333333,8.06233333333
301.52,6.354,8.63266666667,7.47366666667,5.9675,6.605,7.1265,7.33866666667,8.30416666667,9.521,8.24633333333
301.89,6.02133333333,8.40666666667,7.703,6.041,6.70566666667,6.95,6.72533333333,7.90783333333,9.09066666667,7.781
302.26,6.164,8.42166666667,7.61666666667,6.419,7.42033333333,7.5385,7.067,8.088,9.521,7.51866666667
302.63,6.11033333333,7.69666666667,7.32466666667,6.5805,7.42266666667,7.2565,6.34566666667,7.40316666667,9.02866666667,7.22666666667
303.00,6.71766666667,7.83733333333,7.99433333333,7.3955,7.75866666667,7.7785,6.73733333333,8.21083333333,9.21233333333,7.66066666667
303.37,8.07933333333,9.037,9.152,8.4435,9.28566666667,9.1325,7.81133333333,8.88366666667,10.741,8.654
303.74,8.796,10.1126666667,10.1316666667,9.502,10.3226666667,9.645,8.49066666667,9.60683333333,11.9063333333,9.04366666667
304.10,8.96833333333,11.124,11.2396666667,9.873,10.4696666667,9.642,8.545,9.96916666667,12.8753333333,8.93033333333
304.47,9.54033333333,11.658,12.0396666667,10.303,11.0283333333,9.8165,9.54033333333,10.6088333333,13.3563333333,8.91066666667
304.84,9.60166666667,12.0416666667,12.1973333333,10.5385,10.9683333333,10.041,10.0703333333,10.812,14.0123333333,8.80166666667
305.21,9.10733333333,12.1033333333,12.2806666667,9.905,10.191,9.4915,10.0136666667,10.6643333333,13.7983333333,8.20033333333
305.58,9.055,12.1196666667,11.9416666667,10.291,10.6366666667,9.7565,9.984,10.6266666667,13.4443333333,7.79
305.95,9.663,12.4403333333,11.9246666667,10.625,10.3966666667,10.119,10.6153333333,10.992,13.75,8.37266666667
306.32,9.56333333333,12.2023333333,11.5276666667,10.238,9.782,9.762,10.0593333333,10.873,13.4126666667,8.234
306.69,9.663,12.0236666667,11.5476666667,9.762,8.82933333333,9.732,10.1986666667,11.3093333333,13.0753333333,7.81766666667
307.06,10.0036666667,11.9613333333,11.1113333333,9.5195,9.09466666667,9.9345,10.083,10.963,12.9893333333,7.53266666667
307.43,9.79,11.5336666667,10.662,8.918,8.12533333333,9.78,9.67133333333,10.682,12.069,6.758
307.80,9.17233333333,10.7923333333,10.5193333333,8.489,7.27966666667,9.6895,9.19233333333,10.08,11.5726666667,6.011
308.17,8.95933333333,10.2013333333,9.56166666667,8.696,6.663,9.5425,8.62,9.58033333333,10.8413333333,5.703
308.54,8.75633333333,10.1176666667,9.01366666667,8.83,6.58566666667,9.7405,8.37,9.46466666667,10.412,5.59233333333
308.90,9.27,10.0086666667,9.358,9.393,6.561,9.7625,8.021,9.6395,10.4483333333,5.94533333333
309.27,10.0906666667,10.6793333333,9.872,10.1915,7.585,10.7215,8.27433333333,10.0486666667,10.9486666667,6.57566666667
309.64,9.89933333333,10.6623333333,9.60733333333,10.0535,6.60533333333,10.224,7.741,9.77766666667,11.198,6.44266666667
310.01,9.683,10.41,9.69833333333,10.0695,6.574,10.0,7.966,9.75266666667,11.4153333333,6.49633333333
310.38,9.42566666667,10.413,10.2183333333,10.1885,6.493,9.852,7.91433333333,9.49266666667,11.655,6.71733333333
310.75,9.373,11.1063333333,10.2836666667,10.3345,6.88966666667,9.8725,8.06533333333,9.3655,12.0316666667,7.00766666667
311.12,8.987,11.1833333333,10.7066666667,10.2515,6.54533333333,9.146,7.71566666667,8.9655,11.9203333333,6.92066666667
311.49,8.59966666667,11.308,10.3143333333,10.0905,6.23733333333,8.384,7.28933333333,8.6865,11.5243333333,6.9
311.85,8.585,11.835,10.6703333333,9.944,5.99666666667,8.369,7.55,9.13166666667,11.6913333333,7.16166666667
312.22,8.00233333333,11.465,10.243,9.0355,5.57266666667,7.835,7.34766666667,8.95533333333,11.4216666667,6.89633333333
312.59,7.99366666667,11.4066666667,10.5203333333,8.976,5.46666666667,7.203,6.67866666667,8.5845,11.4656666667,6.67833333333
312.96,7.78133333333,11.8073333333,10.0646666667,8.8105,5.57333333333,7.526,6.74466666667,8.31466666667,11.4313333333,6.54933333333
313.33,8.031,11.917,10.479,9.018,5.58366666667,7.343,7.06766666667,8.55133333333,11.947,6.63933333333
313.70,8.63966666667,12.4566666667,10.8233333333,8.954,6.20466666667,7.4225,7.72866666667,9.20533333333,12.5826666667,6.95866666667
314.07,8.979,13.184,11.5116666667,9.3035,6.787,7.818,7.826,9.56316666667,13.054,6.77066666667
314.43,9.48766666667,13.6526666667,11.8723333333,9.5715,7.13666666667,7.8335,7.90933333333,9.639,13.199,6.482
314.80,9.46766666667,13.6276666667,11.556,9.6305,6.95066666667,7.6785,7.27633333333,9.52733333333,13.1826666667,5.87233333333
315.17,10.0053333333,14.1046666667,11.6376666667,10.2655,7.469,8.702,7.90333333333,10.535,14.1393333333,6.149
315.54,9.937,13.8976666667,12.1096666667,10.0945,7.57133333333,8.7805,7.97433333333,10.8658333333,14.9843333333,6.16866666667
315.91,10.0466666667,13.098,11.331,9.85,7.67333333333,8.0835,7.12,10.0998333333,14.686,5.639
316.28,10.3973333333,13.1553333333,12.0306666667,10.2885,8.45566666667,8.5195,7.367,10.479,15.224,5.96966666667
316.64,9.38033333333,12.4156666667,11.1903333333,9.709,7.36866666667,8.5025,6.94833333333,9.87383333333,14.7373333333,5.50366666667
317.01,8.846,11.9483333333,11.1356666667,9.751,7.31333333333,8.2275,7.05466666667,10.0741666667,14.2383333333,5.06
317.38,8.32866666667,11.5233333333,10.8033333333,9.751,7.036,8.504,7.05466666667,9.67683333333,13.9243333333,4.857
317.75,7.957,11.712,11.006,10.457,6.693,8.9515,7.00866666667,8.86783333333,13.497,4.685
318.12,8.078,11.9216666667,11.012,10.418,6.704,9.081,7.09366666667,8.69983333333,13.482,5.088
318.49,7.85166666667,11.7776666667,10.712,9.5905,6.09466666667,8.833,6.861,8.34733333333,13.1613333333,4.95433333333
318.85,8.417,12.0503333333,11.346,10.1505,7.02666666667,9.5385,8.30566666667,9.18633333333,13.441,6.09933333333
319.22,8.375,12.1636666667,11.5696666667,10.028,6.741,9.61,8.26366666667,8.69066666667,13.2406666667,5.90533333333
319.59,8.67133333333,12.2186666667,11.9556666667,10.2475,6.81266666667,10.107,8.70866666667,8.63366666667,13.1573333333,6.006
319.96,8.71966666667,12.7493333333,12.1466666667,10.3955,6.77966666667,10.5365,9.28466666667,8.76683333333,12.938,6.27133333333
320.32,8.59633333333,12.6876666667,11.9743333333,10.3885,6.494,10.811,9.64733333333,8.59616666667,12.8003333333,5.94966666667
320.69,9.43033333333,13.4826666667,13.128,11.008,7.376,11.821,10.607,9.5055,13.5016666667,6.66666666667
321.06,9.193,13.4153333333,12.7803333333,10.8185,7.175,11.491,9.97733333333,9.19266666667,13.6396666667,6.633
321.43,10.1313333333,14.1616666667,13.4776666667,11.0925,8.19,11.5085,10.464,9.74283333333,14.3093333333,7.41333333333
321.80,10.0733333333,13.7543333333,13.223,10.6045,8.26,11.346,10.1466666667,10.0918333333,14.194,7.509
322.16,9.73366666667,13.4313333333,13.1956666667,9.7335,7.504,11.093,9.697,10.0686666667,14.0293333333,6.99633333333
322.53,9.931,13.189,13.0833333333,9.9575,7.818,10.988,9.35,10.4416666667,14.0696666667,6.973
322.90,9.98966666667,13.4063333333,13.5793333333,9.9375,7.45733333333,10.796,8.862,10.2238333333,14.2733333333,6.48633333333
323.27,9.558,13.0613333333,13.2823333333,9.6175,7.449,10.102,8.469,10.272,14.1156666667,6.41166666667
323.63,9.467,13.3926666667,13.2113333333,10.317,7.71866666667,9.401,8.16433333333,10.1681666667,14.1513333333,6.61366666667
324.00,8.794,12.9326666667,12.9813333333,10.184,7.11266666667,9.0445,7.66233333333,9.95,13.466,6.12666666667
324.37,8.76433333333,13.045,12.6996666667,10.2775,6.993,8.8895,6.93033333333,9.6895,13.2956666667,6.334
324.74,8.558,12.9436666667,12.2433333333,9.8675,6.913,8.3595,6.624,9.55533333333,13.1413333333,6.31933333333
325.10,8.90466666667,13.077,12.3836666667,10.062,6.885,8.934,7.41566666667,9.79633333333,13.3276666667,6.54566666667
