wavelength,Back_SalAtef,Belly_SalAtef,Breast_SalAtef,Crissum_SalAtef,Crown_SalAtef,DorTail_SalAtef,Patch10_SalAtef,Rump_SalAtef,Throat_SalAtef,WingTip_SalAtef
457.76,2.95322222222,18.3387264957,18.1082222222,6.02922222222,3.01022222222,4.04566666667,3.39688888889,3.28188888889,39.4932222222,7.38166666667
458.12,2.983,18.3587777778,18.1393333333,6.07188888889,3.02722222222,4.06766666667,3.40366666667,3.30266666667,39.5475555556,7.41177777778
458.47,3.00266666666,18.3665641026,18.1462222222,6.09544444445,3.04555555555,4.07666666667,3.41233333333,3.31944444445,39.6017777778,7.42411111111
458.82,3.00366666666,18.3791196581,18.161,6.09622222222,3.04055555556,4.06066666667,3.404,3.31866666667,39.6192222222,7.41877777778
459.18,2.99533333333,18.3788632479,18.171,6.11233333333,3.03188888889,4.03177777778,3.38766666667,3.31911111111,39.648,7.415
459.53,2.99855555555,18.3794957265,18.1558888889,6.11977777778,3.03311111111,4.04144444445,3.39088888889,3.33733333333,39.6504444445,7.40588888889
459.88,3.02122222222,18.3971880342,18.1736666667,6.14288888889,3.04322222222,4.04733333333,3.40311111111,3.34455555555,39.7046666667,7.40422222222
460.24,3.02455555555,18.3966239316,18.1785555555,6.14677777778,3.05022222222,4.05477777778,3.39633333333,3.36333333333,39.706,7.40244444444
460.59,3.01111111111,18.3950683761,18.1681111111,6.14033333333,3.038,4.05777777778,3.38688888889,3.35522222222,39.7115555555,7.38544444444
460.94,2.99244444444,18.3898974359,18.1655555556,6.12377777778,3.01144444444,4.03533333333,3.36122222222,3.331,39.7578888889,7.36155555556
461.29,2.97444444444,18.3714358974,18.1225555556,6.10777777778,2.98022222222,4.01155555556,3.32955555556,3.31522222222,39.7523333333,7.32255555556
461.65,2.99066666667,18.3930683761,18.1398888889,6.13566666667,2.982,4.02055555555,3.34633333333,3.34666666667,39.7994444445,7.32166666667
462.00,2.985,18.3962735043,18.1486666667,6.137,2.97833333333,4.00488888889,3.34033333334,3.35766666667,39.822,7.30777777778
462.35,2.97522222222,18.3988547009,18.1416666667,6.14788888889,2.96377777778,3.99922222222,3.33188888889,3.36855555555,39.8185555555,7.29455555556
462.71,2.99922222222,18.4298547008,18.1584444445,6.20311111111,2.98177777778,4.046,3.35088888889,3.41822222222,39.8521111111,7.32955555556
463.06,3.03355555555,18.4553504274,18.1624444444,6.23677777778,3.00566666667,4.08277777778,3.36488888889,3.43666666667,39.8811111111,7.35033333333
463.41,3.02766666667,18.4465726496,18.1701111111,6.25022222222,2.98933333334,4.06244444444,3.34155555556,3.42777777778,39.8875555556,7.34844444444
463.76,3.00744444444,18.4490769231,18.1537777778,6.24555555556,2.978,4.05277777778,3.31311111111,3.45144444444,39.8686666667,7.34177777778
464.12,3.02833333333,18.4817008547,18.1647777778,6.28744444445,2.97366666666,4.04555555556,3.327,3.47444444444,39.9283333334,7.35455555555
464.47,3.05211111111,18.4825897436,18.1675555556,6.33088888889,2.98655555556,4.05222222222,3.32811111111,3.52411111111,39.9015555555,7.36911111111
464.82,3.04688888889,18.471008547,18.1427777778,6.35133333333,2.976,4.04244444444,3.317,3.54888888889,39.8844444445,7.35155555556
465.17,3.07377777778,18.489034188,18.1692222222,6.38755555556,2.99311111111,4.078,3.33155555556,3.57888888889,39.9068888889,7.36833333333
465.53,3.07133333333,18.4787948718,18.1603333333,6.40222222222,2.97511111111,4.06233333333,3.31088888889,3.57688888889,39.9287777778,7.36266666667
465.88,3.08122222222,18.4812905983,18.1242222222,6.42166666667,2.97333333333,4.069,3.30544444445,3.59088888889,39.9271111111,7.35033333333
466.23,3.08444444445,18.4963504273,18.1455555555,6.42377777778,2.97233333333,4.06022222222,3.29122222222,3.59622222222,39.959,7.327
466.58,3.06388888889,18.4835811966,18.1291111111,6.42011111111,2.95177777778,4.02511111111,3.27466666667,3.57733333333,39.9642222222,7.29277777778
466.94,3.06911111111,18.4618034188,18.1134444444,6.40755555556,2.93066666667,4.015,3.26322222222,3.59488888889,39.9633333333,7.28922222222
467.29,3.08211111111,18.4866923077,18.1266666667,6.43566666667,2.93133333333,4.02322222222,3.26077777778,3.60633333333,40.0054444444,7.29166666667
467.64,3.11955555556,18.4913931624,18.1453333333,6.46766666667,2.94433333333,4.05455555556,3.27388888889,3.62366666667,40.0282222222,7.30222222222
467.99,3.11344444445,18.4955213675,18.1451111111,6.47555555555,2.92566666667,4.04922222222,3.25144444445,3.62822222222,40.0267777778,7.29422222222
468.35,3.135,18.5198717949,18.1515555556,6.49055555555,2.93311111111,4.04388888889,3.26177777778,3.63588888889,40.067,7.30522222222
468.70,3.17644444445,18.5578290598,18.1954444445,6.541,2.964,4.07988888889,3.291,3.67755555555,40.1178888889,7.34044444444
469.05,3.19066666667,18.5851111111,18.2102222222,6.575,2.95888888889,4.068,3.28555555556,3.69933333333,40.1784444444,7.35077777778
469.40,3.16844444444,18.601974359,18.2111111111,6.54344444444,2.92933333333,4.037,3.25188888889,3.68555555556,40.1883333333,7.33588888889
469.75,3.15755555556,18.5784358974,18.2166666667,6.54711111111,2.89811111111,4.02144444444,3.23088888889,3.68044444444,40.163,7.32133333333
470.11,3.182,18.5803931624,18.238,6.58755555555,2.90611111111,4.03244444445,3.25877777778,3.71044444444,40.1692222222,7.35133333333
470.46,3.198,18.5804871795,18.2486666667,6.58611111111,2.898,4.03555555555,3.25122222222,3.73633333333,40.1782222222,7.35522222222
470.81,3.201,18.6191880342,18.2655555556,6.62788888889,2.90411111111,4.04844444444,3.25355555556,3.74722222222,40.1977777778,7.347
471.16,3.19411111111,18.5756153846,18.2183333333,6.62022222222,2.88544444445,4.02644444444,3.22422222222,3.74322222222,40.1625555556,7.32688888889
471.51,3.17011111111,18.5661880342,18.1911111111,6.62255555556,2.862,3.99733333333,3.19588888889,3.72711111111,40.1513333333,7.31366666666
471.87,3.19533333333,18.5694615385,18.2085555556,6.64633333334,2.88388888889,4.01511111111,3.20977777778,3.74277777778,40.2001111111,7.31988888889
472.22,3.186,18.5671196581,18.2098888889,6.66488888889,2.85633333333,4.01155555555,3.18622222222,3.73088888889,40.2345555556,7.28888888889
472.57,3.19044444444,18.5707777778,18.2126666667,6.67444444445,2.86255555556,4.01422222222,3.196,3.73411111111,40.2046666667,7.29444444445
472.92,3.19011111111,18.5801282052,18.2298888889,6.67722222222,2.88144444445,4.021,3.19911111111,3.73722222222,40.2032222222,7.30244444445
473.27,3.21188888889,18.6036923077,18.2482222222,6.73655555555,2.90877777778,4.04944444444,3.23144444444,3.75511111111,40.2477777778,7.32033333333
473.62,3.20544444444,18.6141623932,18.2421111111,6.75055555555,2.90455555555,4.04844444445,3.233,3.75088888889,40.2883333333,7.31255555555
473.98,3.17277777778,18.5958461538,18.1928888889,6.74488888889,2.87511111111,4.02888888889,3.19944444444,3.72033333333,40.3027777778,7.30222222222
474.33,3.12711111111,18.5821196581,18.1761111111,6.73222222222,2.84555555556,3.994,3.17233333333,3.65744444444,40.3138888889,7.26366666667
