wavelength,Back_IriAnaf,Belly_IriAnaf,Breast_IriAnaf,Crissum_IriAnaf,Crown_IriAnaf,DorTail_IriAnaf,Patch10_IriAnaf,Rump_IriAnaf,Throat_IriAnaf,WingTip_IriAnaf
197.78,4306.66666667,3619.99986667,3620.00006667,3595.55546667,3657.7778,3722.2222,3902.22233333,3806.66666667,3711.11113333,3851.111
198.16,1784.16666667,1524.16666667,1525.83333333,1498.33333333,1514.16666667,1582.5,1608.33333333,1571.66666667,1518.33333333,1657.5
198.54,1694.8148,1440.00013333,1452.5926,1398.5184,1462.22233333,1546.6666,1525.18526667,1505.18513333,1458.51846667,1603.7038
198.92,-7376.66666667,-6363.33333333,-6363.33333333,-6066.66666667,-6486.66666667,-6856.66666667,-6593.33333333,-6550.0,-6336.66666667,-7143.33333333
199.30,-2514.44453333,-2193.33333333,-2214.4444,-2051.11106667,-2161.111,-2331.11106667,-2249.99986667,-2217.77773333,-2179.99986667,-2422.22226667
199.68,-1447.87866667,-1261.2122,-1271.51513333,-1150.90913333,-1201.81826667,-1309.69706667,-1276.3636,-1292.12126667,-1239.394,-1336.36366667
200.06,-823.5088,-710.175466667,-719.298266667,-652.631666667,-675.438733333,-729.1228,-714.035,-732.9824,-688.070333333,-735.7896
200.44,-2702.2222,-2395.55566667,-2351.11106666,-2156.66653333,-2237.7778,-2477.7778,-2398.8888,-2424.4444,-2272.2222,-2463.33333333
200.82,-16666.6666667,-15440.0,-14786.6666667,-13200.0,-14193.3333333,-15906.6666667,-15373.3333333,-15460.0,-14260.0,-15860.0
201.19,-930.0,-860.833333333,-836.25,-735.0,-805.000000001,-904.166666667,-874.166666666,-880.416666667,-802.916666666,-870.833333334
201.57,-1297.57586667,-1188.48493333,-1169.697,-1017.57586667,-1125.45473333,-1220.60606667,-1203.63626667,-1215.1516,-1092.72733333,-1218.78786666
201.95,14906.6666667,13620.0,13460.0,12106.6666667,13273.3333333,13926.6666667,13720.0,13540.0,12753.3333333,14273.3333333
202.33,639.466666667,593.6,575.2,529.866666667,587.2,613.333333333,594.666666667,586.933333333,553.333333333,614.933333333
202.71,553.0952,513.571466667,504.285666667,446.9048,509.523866667,536.428666667,520.476133333,500.714266667,475.9524,520.714266667
203.09,656.363733333,596.3636,602.4242,508.484866667,607.8788,625.151466667,616.9696,588.1818,552.727266667,599.696933333
203.47,778.888866667,710.740733333,730.370333333,605.9258,739.259333333,749.259333333,736.296266667,705.925933333,643.3334,692.592533333
203.85,428.282733333,390.505133333,411.919133333,333.333333333,421.0102,424.646533333,408.4848,384.444333333,347.6768,393.131333333
204.22,268.718066667,255.0,267.436,213.9744,268.589733333,279.615466667,262.948733334,252.051333334,224.4872,254.102666667
204.60,298.261,282.8984,304.927466667,242.318666667,307.681133333,308.260866667,291.159533333,283.623133333,257.971,287.246533333
204.98,287.391333333,271.8842,290.579733333,231.884,303.478266667,293.913133333,282.608733333,276.521666667,243.3334,273.043466667
205.36,266.0256,249.743466667,266.282066667,212.1796,277.564133333,270.512933333,260.769266667,250.128333333,220.769333333,250.641133333
205.74,287.5,267.361066667,286.111066667,232.6388,311.250066667,310.416533333,293.333266667,277.5,240.6944,276.527733333
206.12,292.592666666,272.8888,284.8888,238.370133333,315.851933333,316.740866667,299.5556,288.740866667,243.703733333,278.370266667
206.50,451.0256,396.6668,433.077,336.4104,477.692266667,471.025533333,459.4872,432.820466667,360.769333333,402.307533333
206.87,341.851733333,299.6296,333.148133333,272.7778,368.888866667,355.5554,352.2222,327.036933333,288.333333333,316.111066667
207.25,263.129133333,231.428533333,253.741466666,214.285733334,278.0952,277.959133333,271.4286,255.646266667,226.802866667,246.9388
207.63,229.824666667,196.140333333,218.830466667,186.7836,243.2748,237.6608,238.479466667,220.3508,195.672533333,216.374266667
208.01,210.053,180.8466,202.857133334,170.3704,222.539666667,217.354533333,224.127,203.703666667,182.010533334,197.672
208.39,196.190466667,161.142866667,189.142866667,154.952333334,204.285733333,195.523733333,206.2858,184.000066667,166.952266667,186.095266667
208.77,161.4458,132.449866667,159.758933333,125.3014,166.8272,161.9278,173.494133333,155.341466667,134.618533333,155.823333333
209.14,178.1082,146.126133333,182.882866667,143.423266667,186.9368,180.450466666,194.2342,172.072,151.801666666,174.5046
209.52,216.045133333,172.655333333,219.435066667,168.135666667,226.553666667,219.548,235.706133333,209.943666667,184.180666667,211.412533333
209.90,255.686333333,198.5622,248.8888,190.4574,251.7646,250.326733333,263.268,233.333333334,213.071866667,239.346333333
210.28,307.833333333,235.666666667,309.5,222.0,303.333333333,310.666666667,321.833333333,278.0,255.166666667,290.5
210.66,269.795933333,217.823066667,273.741533333,208.0272,266.666733333,280.544266667,287.074933334,243.9456,227.3468,261.4966
211.03,316.842066666,259.649266667,314.9122,229.298333333,311.052466667,330.1754,329.122733333,288.596466667,249.298133333,302.9824
211.41,337.193,284.035,334.561666667,251.9298,334.561333333,350.701733333,341.929866667,302.1052,265.438733333,320.7018
211.79,266.666666667,238.8,274.666666667,209.466666667,270.4,286.933333333,267.333333333,244.266666667,222.666666667,263.6
212.17,344.190533333,296.9524,351.0476,266.0954,350.857266667,375.0476,336.571466667,312.7618,289.523866667,331.238066667
212.55,605.614133333,522.807,620.350866667,467.719266667,609.473733333,667.0176,598.245533333,554.386,525.6142,576.140333333
212.92,670.3704,566.296333334,669.2594,517.037066667,669.629666666,720.0,636.296333333,587.037,579.2594,622.592733333
213.30,407.654266667,333.086533333,385.679066667,310.123466667,406.666666667,441.975266667,381.728466667,352.592666667,347.4074,373.333333333
213.68,248.888933333,205.925933333,232.296266667,203.407466667,248.7406,273.926,237.1852,219.111066667,217.7778,231.1112
214.06,221.866666667,182.266666667,209.2,184.933333333,220.4,241.2,213.733333333,198.666666667,191.6,208.266666666
214.44,185.901733333,152.8962,171.256866666,152.677533333,186.666733333,193.6612,179.781533333,165.246,158.032733333,172.786933333
214.81,173.230666667,144.718,159.2822,140.615466666,175.794933333,174.256466667,163.6924,156.6152,150.154,158.871733333
215.19,179.293066667,144.949466667,163.4344,143.434333333,174.1414,173.939533333,165.9596,160.505066667,150.404,155.4546
215.57,177.142933333,144.656133333,164.444466667,135.555466667,167.513333333,172.063533333,164.444533333,162.751266667,147.301466667,155.132333333
215.95,216.0284,160.283666667,183.829866667,150.070733333,195.319133333,201.2766,192.624,191.914933333,168.652533333,176.312066667
216.32,207.564066667,157.948666667,176.6666,151.4102,181.666866667,190.8974,178.717933333,182.1794,156.923,167.9486
216.70,238.095333333,175.555466667,195.3968,171.904733333,210.952266667,221.904866667,204.285733333,202.222133333,177.619,188.095266667
217.08,221.880333333,166.837533333,172.478533333,152.649533333,197.094,205.982866666,192.1368,189.2308,163.9316,166.324733334
217.46,267.254866667,212.941133333,228.2352,187.255,239.999866667,252.1568,214.901933333,234.313666667,196.862733333,209.6078
217.83,461.481466667,370.7406,403.703733333,307.037,407.777733333,426.2964,347.4074,379.259266667,328.889,359.629666667
218.21,1945.0,1700.0,1793.33333333,1338.33333333,1790.0,1906.66666667,1503.33333333,1671.66666667,1476.66666667,1591.66666667
218.59,-1958.33333334,-1713.33333333,-1763.33333334,-1328.33333333,-1751.66666667,-1915.0,-1528.33333333,-1681.66666667,-1498.33333334,-1551.66666667
218.97,-996.666666667,-813.333333333,-834.999999999,-641.666666667,-864.166666665,-955.000000001,-733.333333333,-804.166666667,-690.0,-771.666666666
219.34,3863.33333333,3266.66666666,3123.33333334,2586.66666667,3470.0,3806.66666666,2966.66666667,3246.66666667,2966.66666667,3243.33333333
219.72,2448.889,1886.66666667,1866.66666667,1693.33326667,2155.55566666,2402.22213333,1900.0,2015.55546667,1813.33333333,2044.44446667
220.10,678.181866667,541.212266667,525.454533333,513.9394,605.454533333,676.363733333,577.575933333,572.727333334,497.5758,600.0
220.47,419.583333333,332.083333333,324.583333333,318.75,382.916666667,432.083333333,391.25,365.416666667,322.083333333,395.833333333
220.85,287.466666667,232.266666667,206.4,207.2,264.533333333,290.666666667,268.266666667,267.733333333,217.066666667,267.733333333
221.23,1497.33333333,1190.66666667,1149.33333333,1109.33333333,1345.33333333,1578.66666667,1440.0,1428.0,1122.66666667,1410.66666667
221.61,-2322.22233333,-1731.11106667,-1655.5556,-1682.22213333,-2004.44453333,-2391.11113333,-2368.88886667,-2200.0,-1771.11113333,-2062.22213333
221.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.36,899.999999999,540.0,653.333333333,615.0,793.333333333,838.333333333,876.666666666,830.0,668.333333334,713.333333333
222.74,763.703666667,420.0,564.4444,523.7038,690.3704,701.481533333,748.1482,701.481400001,569.6296,599.259266667
223.11,699.259266667,390.3704,580.740733333,497.777866667,667.4074,697.036933333,717.037,676.296333333,551.111133333,556.296333333
223.49,-1120.0,-492.0,-898.666666667,-762.666666666,-1065.33333333,-1092.0,-1188.0,-994.666666666,-799.999999999,-864.000000001
223.87,-278.222266667,-69.7778,-199.9998,-165.777866667,-271.999866667,-237.777733333,-297.333266666,-213.333333333,-170.666666667,-171.5556
224.24,-199.0,-54.9999999999,-147.0,-118.666666667,-188.666666667,-160.666666667,-203.0,-147.666666667,-131.333333333,-116.0
224.62,-178.260733333,-59.1305333335,-125.797,-101.159333333,-169.854933333,-148.6956,-178.840533333,-126.376733333,-119.999933333,-102.028933333
225.00,-104.509866666,-28.4313333333,-75.098,-61.9608000001,-100.3922,-83.9215999999,-101.372533333,-60.5883333332,-59.8039333333,-53.9216
225.38,-70.1666666667,-0.166666666674,-39.1666666667,-29.6666666667,-65.4999999999,-46.8333333333,-61.3333333334,-26.3333333333,-30.4999999999,-24.0
225.75,-57.5,6.66666666665,-34.0,-18.3333333333,-58.1666666667,-40.1666666667,-55.5,-15.8333333333,-22.0,-16.0
226.13,-43.3987333333,1.69926666667,-20.1306666667,-12.0260666667,-50.4576,-40.6536666667,-47.0586666667,-15.2941333333,-15.4247333333,-18.0392666667
226.51,-30.4348666667,-2.41553333333,-14.9758666666,-8.8888,-37.3912666667,-30.7246,-37.5846,-12.8502666667,-11.1111333333,-14.4928
226.88,-25.0794,-5.63493333333,-17.381,-6.82546666666,-31.1906,-27.3015333333,-31.7459333333,-13.5714,-11.1111333333,-14.7619333333
227.26,-21.062,-6.66673333334,-17.0502,-6.84366666666,-23.6578,-19.7050666667,-26.2537333334,-14.6312,-13.6874,-12.0944
227.64,-20.0472,-11.0637333333,-18.8651333333,-10.0236666667,-20.6618666667,-18.7235333333,-23.6878,-16.9266,-14.7517333333,-11.3948
228.01,-17.8162,-10.3065333333,-16.2068666667,-8.96553333333,-16.0919333333,-16.7432666667,-19.387,-13.7931333333,-13.9846,-9.54013333334
228.39,-7.1366,-1.73273333333,-5.78573333333,-0.117399999992,-6.7548,-7.90026666667,-9.25106666667,-4.55213333333,-5.96179999999,-0.998666666674
228.76,-4.49266666667,0.410600000001,-3.1642,1.1594,-4.63773333333,-4.56520000001,-6.01440000001,-3.16426666666,-2.46373333333,0.024199999998
229.14,-2.26486666667,2.03,-0.619666666667,2.52126666667,-1.28213333333,-1.85886666667,-3.46153333333,-2.22226666667,-0.534133333334,1.5812
229.52,-3.77246666667,-0.618800000001,-2.056,0.159733333334,-2.7346,-3.0338,-5.14966666667,-3.57286666667,-1.6966,-0.558933333334
229.89,-2.82133333333,0.143733333333,-0.413399999999,0.287533333334,-0.6828,-1.67113333333,-3.70166666667,-1.2578,-0.017933333332,0.772666666668
230.27,-2.3316,1.36433333333,0.172666666668,0.500733333335,1.0536,-0.742533333336,-2.9706,-0.449066666666,0.897933333333,2.03793333333
230.65,1.32693333333,4.51466666667,3.49506666667,3.99666666667,5.453,2.41106666667,0.226466666669,3.1876,4.40120000001,6.10033333334
231.02,3.70033333333,6.2998,6.11606666667,5.1224,7.69126666666,4.32713333334,1.9724,5.09173333333,6.11606666666,7.29359999999
231.40,6.05226666666,8.5714,9.37006666667,7.11219999999,9.52373333333,6.74346666667,3.917,8.06453333334,8.52533333333,8.44853333332
231.78,6.77546666667,8.45379999999,10.1786666666,7.44360000001,9.40159999999,7.16393333332,4.00933333333,8.32953333332,8.8734,8.98213333334
232.15,5.74153333333,6.42753333334,7.92659999999,5.5342,7.27286666667,5.40666666666,1.88186666667,6.23606666667,7.92666666667,6.87399999999
232.53,6.486,6.89660000001,8.81760000001,6.79813333334,7.52053333334,6.68306666667,2.34806666667,6.55166666667,9.54026666667,8.19373333334
232.90,9.12693333334,9.38106666667,12.0634,10.0317333333,10.9047333333,9.79360000001,5.50793333333,9.60313333332,11.1905333333,11.3651333333
233.28,7.13593333333,8.00966666667,10.1293333333,8.91586666668,9.2396,8.47886666666,3.9482,8.81866666667,8.91586666667,10.3398666667
233.66,6.07646666667,7.815,9.059,8.96320000001,8.75599999999,8.10199999999,3.71606666667,8.53273333333,8.19766666667,9.82466666669
234.03,5.25306666667,8.28900000001,8.12859999999,9.17259999999,8.38546666667,8.16053333333,3.43773333333,7.75900000001,7.87146666665,9.17273333333
234.41,5.33966666667,7.36999999999,7.81780000001,9.09679999999,8.18540000001,8.90480000001,3.42126666667,8.02566666666,7.41820000001,8.26526666667
234.78,4.4022,5.87493333333,7.64839999999,8.6618,7.03086666667,8.67779999999,3.737,6.92013333333,6.31833333334,6.65086666667
235.16,2.70193333333,3.5972,6.203,7.03459999999,4.78013333333,7.27413333334,2.36626666667,5.05206666667,4.79619999999,5.73946666666
235.54,1.9662,2.7496,5.43773333334,5.05373333333,4.46993333333,5.66826666667,1.8742,3.31793333333,4.31633333333,5.54533333333
235.91,1.90066666667,3.69713333333,5.93913333333,5.271,5.12253333333,6.14706666666,2.8064,3.34073333334,4.5136,5.46399999999
236.29,2.12693333333,4.354,7.50893333334,5.32466666667,5.6816,6.78093333333,3.05493333333,3.3262,4.09706666667,6.28113333334
236.66,0.284333333332,2.914,5.64333333333,2.85706666667,4.36393333333,5.3164,1.15126666667,1.67726666667,1.47826666667,4.16473333333
237.04,-4.31733333333,-1.19006666667,0.976333333334,-1.6476,-0.152599999999,1.4036,-3.44766666667,-2.42553333333,-2.31873333333,0.289933333334
237.41,-3.66233333334,-1.0464,1.21073333333,-2.31686666667,-0.0596666666654,1.40506666667,-2.97453333333,-2.18233333333,-1.50966666667,0.553266666665
237.79,-2.1642,0.305066666665,2.10606666667,-1.84473333333,0.653600000001,2.09146666666,-2.1496,-2.07693333333,-0.929533333332,2.13506666667
238.17,-2.94246666667,-1.22253333334,0.540066666667,-3.38313333333,-0.867000000001,0.867133333334,-3.4968,-3.04193333333,-2.5586,0.980733333333
238.54,-1.5816,0.431266666667,1.7256,-2.0392,-0.34,2.02613333334,-1.76473333333,-1.81693333333,-1.33333333333,2.1438
238.92,-1.2562,0.298466666665,1.20646666667,-2.87326666667,-0.485066666665,2.0274,-2.77366666667,-1.82826666667,-1.51733333333,2.28853333333
239.29,-0.759200000001,1.24553333333,1.5184,-2.3844,0.450666666666,2.503,-2.2182,-1.459,-1.09126666667,3.03673333333
239.67,0.310333333335,2.5468,2.2044,-0.374466666667,1.5196,4.11973333333,-1.44446666667,0.0534666666674,0.0749333333325,4.13066666667
240.04,1.01093333334,2.8516,2.49886666667,0.791733333332,2.08873333333,4.96913333333,-0.572333333332,1.22073333333,0.972799999999,5.3028
240.42,2.54886666667,3.81906666667,3.39573333333,2.6734,3.33746666667,6.40933333334,1.08753333333,2.42433333333,2.29966666667,6.69986666667
240.79,4.32693333333,5.26426666667,4.89066666667,4.52433333333,5.1726,7.83660000001,2.78366666667,4.29886666667,4.20713333333,8.30853333334
241.17,5.31513333333,5.66673333333,5.44253333333,4.99386666667,6.10306666667,8.36973333333,3.50913333333,5.1636,4.903,8.891
241.54,5.34433333333,5.2842,5.17493333333,5.04913333333,5.87966666667,8.27313333333,3.27873333333,5.164,4.5792,8.52999999999
241.92,5.63793333333,5.49306666667,5.63286666667,5.2036,6.25213333333,8.68426666666,3.76526666667,5.76273333333,4.83393333333,8.73406666666
242.29,5.79,5.67013333333,6.00693333333,5.38406666667,6.27906666667,8.98726666666,4.15693333333,5.96993333333,5.06573333333,8.94573333333
242.67,6.00653333334,5.77793333333,6.32353333333,5.57973333333,6.66233333333,9.15293333333,4.3432,6.11233333333,5.21906666667,9.3774
243.05,5.83813333333,5.9274,6.31833333333,5.732,6.53073333333,9.06306666667,4.38926666667,5.957,5.22613333333,9.35199999999
243.42,5.7476,5.839,6.20906666666,5.7518,6.37973333333,8.99146666667,4.29613333333,5.92633333333,5.14873333333,9.09966666667
243.80,5.70433333333,5.6052,6.076,5.59273333333,6.29913333333,9.0666,4.3206,5.84873333333,5.13846666667,9.13673333334
244.17,6.07126666667,5.97006666667,6.35886666667,5.723,6.5412,9.10893333334,4.66193333333,6.15633333333,5.38273333333,9.31139999999
244.55,5.90606666667,5.76753333333,6.15986666667,5.29213333333,6.27446666667,8.80173333334,4.43246666666,5.98133333333,5.27633333333,8.86120000001
244.92,5.10126666666,5.109,5.48786666667,4.56953333333,5.43806666667,8.11706666667,3.91493333333,5.3196,4.68406666667,8.17460000001
245.30,4.84513333334,5.2254,5.23993333333,4.52286666667,5.06966666667,7.96306666667,3.83113333333,5.1964,4.37793333333,7.90513333334
245.67,5.5354,6.1394,6.14273333334,5.4388,5.956,8.74873333333,4.68806666667,6.0294,5.12186666667,8.88226666667
246.05,5.66926666666,6.09026666667,6.2672,5.5718,6.04453333333,8.67639999999,4.782,6.09026666667,5.2302,8.95693333333
246.42,5.66726666667,6.05413333334,6.366,5.6924,6.21566666666,8.67086666666,4.81566666667,6.09873333333,5.26926666666,9.03273333333
246.79,5.1346,5.5504,5.94553333333,5.24253333334,5.7404,8.33453333333,4.3264,5.77366666666,4.8832,8.56813333333
247.17,4.8442,5.25333333333,5.65073333333,4.94513333333,5.50373333333,8.15220000001,4.1722,5.62173333333,4.58166666667,8.381
247.54,4.60726666667,5.066,5.51086666667,4.7838,5.34586666667,8.05653333333,4.02253333333,5.52686666667,4.45586666667,8.22613333333
247.92,4.7198,5.0728,5.54786666667,4.92613333333,5.4656,8.12746666667,4.14706666667,5.62333333333,4.39113333333,8.2672
248.29,4.44953333333,4.7706,5.22926666667,4.67906666667,5.28833333333,8.01653333333,3.93626666667,5.33193333333,4.08913333333,7.8966
248.67,4.3646,4.67453333333,5.088,4.6262,5.24186666667,7.8872,3.88073333333,5.2726,4.08533333333,7.9462
249.04,4.266,4.66,5.05633333333,4.49153333333,5.1702,7.82606666667,3.79226666667,5.15206666667,3.92653333334,7.79633333333
249.42,4.25226666667,4.483,5.16026666667,4.41813333333,5.26613333333,7.80526666667,3.80786666667,5.14133333333,3.96153333333,7.85826666667
249.79,3.67726666667,3.87213333333,4.59833333333,3.79013333333,4.71886666667,7.25686666667,3.24853333333,4.4778,3.39226666667,7.2388
250.17,3.44406666667,3.80393333333,4.46853333333,3.66553333333,4.524,7.22586666667,3.11746666667,4.33286666667,3.2116,7.05153333333
250.54,3.36766666667,3.85726666667,4.45446666667,3.64826666667,4.529,7.1384,3.2572,4.2872,3.2632,6.8816
250.92,3.4178,3.88973333333,4.20213333333,3.6124,4.59126666667,7.1162,3.28686666667,4.2754,3.3668,6.82286666667
251.29,4.07626666667,4.6236,4.78606666667,4.3416,5.204,7.6252,4.06306666667,5.00826666667,4.1028,7.436
251.66,4.59973333333,5.2354,5.21833333333,4.8886,5.73513333333,7.9584,4.7154,5.5684,4.58606666667,7.9006
252.04,4.91506666667,5.68513333333,5.65713333334,5.1544,5.9624,8.0472,5.0816,5.92786666667,5.00526666667,8.14426666667
252.41,5.45446666667,6.30506666667,6.35833333333,5.84093333333,6.47886666667,8.55933333333,5.405,6.56046666667,5.71326666667,8.73646666667
252.79,5.31793333333,6.34393333333,6.46713333333,5.79666666667,6.48173333333,8.52633333333,5.14053333333,6.56146666667,5.4488,8.43926666667
253.16,5.59513333333,6.3192,6.513,6.0888,6.7398,8.70373333333,5.38673333333,6.83853333333,5.70486666667,8.86446666667
253.54,5.50893333333,6.497,6.48606666667,6.1984,6.67766666667,8.77586666667,5.4018,6.7736,5.75966666667,8.83119999999
253.91,6.39913333333,7.39826666667,7.33513333333,6.97126666667,7.47253333333,9.66013333333,6.19493333333,7.688,6.7818,9.52640000001
254.28,6.917,7.7058,7.89533333333,7.3454,7.98619999999,10.0304,6.50733333333,8.0546,7.262,9.93926666667
254.66,6.5404,7.12786666667,7.34873333333,6.75733333333,7.3804,9.46573333333,5.76386666667,7.63646666667,6.5918,9.52100000001
255.03,7.00193333333,7.5864,8.05226666667,7.45553333333,7.94193333333,9.81413333332,6.23746666667,7.9828,6.99766666667,9.92846666667
255.41,6.51293333333,7.0254,7.69586666667,6.75206666667,7.4524,9.45120000001,5.5606,7.31593333333,6.56413333333,9.29313333333
255.78,6.05973333333,6.623,7.3172,6.16893333333,6.96793333334,9.09399999999,4.916,6.81066666667,6.18646666667,8.95873333333
256.15,5.60146666667,6.3522,7.28673333333,5.9332,6.7234,8.98933333333,4.50113333333,6.41346666667,6.0642,8.68386666667
256.53,5.01493333333,5.88553333333,6.69233333333,5.22406666666,6.1332,8.33553333333,4.06313333333,5.8942,5.5826,8.3312
256.90,4.991,5.96606666667,6.66666666667,5.2138,6.1094,8.37413333333,4.44986666666,5.8946,5.69146666667,8.55726666667
257.28,4.8058,5.7982,6.33833333333,5.1158,5.8384,8.1334,4.1452,5.5902,5.50266666667,8.3962
257.65,5.6088,6.44933333333,7.06286666667,5.69186666667,6.427,8.84313333334,4.9952,6.40453333333,6.0978,9.09559999999
258.02,4.98406666667,5.7712,6.32453333333,5.10373333333,5.86286666666,8.2688,4.5194,5.963,5.31493333334,8.54393333333
258.40,4.64466666667,5.4876,5.73473333334,4.84366666666,5.58593333334,7.99946666667,4.28673333334,5.6916,5.0144,8.18453333333
258.77,5.00273333333,5.80313333333,6.0306,5.1796,5.9442,8.3854,4.73313333333,5.9336,5.39653333333,8.51613333333
259.15,5.0122,5.76966666667,6.0358,5.08773333333,5.94333333333,8.37946666667,4.7838,5.96786666667,5.27666666667,8.52879999999
259.52,4.87773333333,5.6514,5.88626666667,5.03253333333,5.9156,8.19833333333,4.67973333333,5.9052,5.11253333333,8.3528
259.89,5.16813333333,5.84626666667,6.0126,5.20706666667,6.19213333333,8.36753333333,4.9118,6.09433333333,5.30833333333,8.45900000001
260.27,5.3028,5.83933333333,5.92726666667,5.12993333333,6.21826666667,8.3278,4.9378,6.17266666667,5.25093333333,8.48660000001
260.64,5.47113333333,5.91246666667,6.10053333334,5.29686666667,6.37986666667,8.44053333333,5.118,6.38913333333,5.34026666667,8.61486666667
261.01,5.5742,5.94913333333,6.13653333333,5.3838,6.46066666667,8.48273333333,5.16866666667,6.48993333333,5.41,8.641
261.39,5.77606666667,6.12166666667,6.3538,5.48806666667,6.6666,8.5838,5.3876,6.65746666667,5.59353333333,8.69840000001
261.76,5.6798,5.94233333333,6.194,5.3224,6.69233333333,8.44193333333,5.1686,6.4248,5.4426,8.53166666667
262.13,5.80746666667,6.08073333333,6.28806666667,5.42886666667,6.82973333333,8.526,5.27766666667,6.41533333333,5.61393333333,8.59573333334
262.51,5.83846666667,6.10086666667,6.34886666667,5.3726,6.86446666667,8.45066666667,5.30233333333,6.40613333333,5.64966666667,8.60966666667
262.88,6.1168,6.5226,6.67273333333,5.72733333333,7.28333333333,8.6794,5.62993333333,6.80466666667,5.9566,8.95106666666
263.25,6.42893333333,6.75193333333,6.78113333333,5.87266666667,7.4338,8.7012,5.8142,6.9224,6.16206666667,9.04220000001
263.63,6.66426666667,6.91493333333,7.00346666667,5.9588,7.59346666668,8.77086666667,6.057,7.01086666667,6.40113333333,9.21839999999
264.00,6.53133333333,6.717,7.02446666667,5.882,7.44866666667,8.53286666667,5.92193333333,6.90246666667,6.32486666667,9.14506666667
264.37,6.28313333333,6.54533333333,6.94533333334,5.7092,7.3482,8.33066666667,5.67886666667,6.72746666667,6.26926666667,9.00673333333
264.75,6.26573333333,6.692,6.96113333333,5.78933333333,7.387,8.43,5.71086666667,6.591,6.3078,9.07760000001
265.12,6.11573333333,6.6358,6.8764,5.67413333334,7.26506666667,8.28866666667,5.5984,6.46253333333,6.1996,8.99059999999
265.49,5.6056,6.17326666667,6.46826666667,5.33286666667,6.79626666667,8.00066666667,5.18393333333,6.00526666667,5.64413333333,8.52966666667
265.87,5.49753333333,6.05793333333,6.21073333333,5.28566666667,6.41986666667,7.7394,5.2268,5.89426666666,5.4358,8.34813333333
266.24,5.07406666667,5.65693333333,5.82626666667,4.87633333333,5.964,7.37706666667,4.91026666667,5.46713333333,4.95706666667,7.94433333333
266.61,5.06693333333,5.67173333333,5.86166666667,4.86693333333,5.87186666667,7.399,4.8444,5.4194,4.9018,7.87653333333
266.98,4.68706666667,5.1294,5.46766666667,4.35806666667,5.37346666667,7.11386666667,4.28326666667,5.02766666667,4.42086666667,7.38706666667
267.36,4.18173333333,4.65006666667,5.00773333333,3.96286666667,4.9442,6.836,3.78166666667,4.5064,4.0052,6.996
267.73,4.26473333333,4.78346666667,5.07366666667,4.08173333333,4.97773333333,7.00473333333,3.83733333333,4.6166,4.01553333333,7.08493333333
268.10,4.54966666667,5.0838,5.31406666667,4.3774,5.24713333334,7.33506666667,4.18513333333,4.8894,4.2276,7.3374
268.48,4.70846666667,5.3146,5.46773333333,4.7106,5.38026666667,7.57466666667,4.44153333333,5.0694,4.44573333333,7.44973333333
268.85,4.665,5.25053333333,5.3742,4.64326666667,5.32426666667,7.52546666667,4.437,5.0424,4.4524,7.328
269.22,4.5618,5.144,5.28686666667,4.58533333333,5.28473333333,7.445,4.4124,4.95206666667,4.31653333333,7.19973333333
269.59,4.82446666667,5.52853333333,5.55173333333,4.8726,5.61666666667,7.77533333333,4.6716,5.32533333333,4.6148,7.4714
269.97,4.32206666667,5.2294,5.31593333333,4.5034,5.314,7.42753333333,4.16753333333,5.0046,4.34666666667,7.14513333333
270.34,4.588,5.4242,5.6,4.66066666667,5.5596,7.53933333333,4.26666666667,5.3172,4.53133333333,7.398
270.71,4.5336,5.3062,5.45953333333,4.64366666667,5.55573333333,7.49633333333,4.24666666667,5.2432,4.41753333333,7.36853333333
271.09,4.62853333333,5.43813333333,5.56193333333,4.74093333334,5.67413333333,7.55433333333,4.42473333333,5.30673333333,4.61126666667,7.442
271.46,4.51473333333,5.31586666667,5.44353333333,4.61466666667,5.65273333333,7.5252,4.326,5.24573333333,4.5498,7.3754
271.83,4.46553333333,5.20766666667,5.31086666667,4.46006666667,5.58433333333,7.39246666667,4.16506666667,5.11726666667,4.41846666667,7.29473333333
272.20,4.20346666667,5.08413333333,5.155,4.2636,5.42613333333,7.21773333333,3.95193333333,4.98126666667,4.16433333333,7.16106666667
272.58,4.1548,5.0412,5.0288,4.17933333333,5.36006666667,7.17633333333,3.90433333333,4.90106666667,4.083,7.1046
272.95,4.18873333333,5.08166666667,5.06773333333,4.20266666667,5.37853333333,7.16393333333,3.98693333333,4.947,4.0836,7.095
273.32,4.40466666667,5.233,5.18113333333,4.351,5.5028,7.33946666667,4.02773333333,5.04453333333,4.1954,7.2702
273.69,4.26986666667,5.08386666667,5.04013333333,4.15273333333,5.27766666667,7.11393333333,3.85046666667,4.7974,4.04093333333,7.19766666667
274.06,4.33746666667,5.04626666667,4.94113333333,4.17013333333,5.23333333333,7.20966666667,3.81946666667,4.781,3.97073333334,7.14913333333
274.44,4.1296,4.83233333333,4.68553333333,4.03686666667,5.05946666667,7.08066666667,3.66833333333,4.55813333333,3.8846,6.99
274.81,4.13233333333,4.8318,4.733,4.07833333333,5.10406666666,7.174,3.59713333333,4.59673333333,3.93833333333,7.034
275.18,3.81166666667,4.5828,4.55993333333,3.92473333333,4.91006666667,6.87693333333,3.31233333333,4.3226,3.6376,6.71253333333
