wavelength,Back_TanXagm,Belly_TanXagm,Breast_TanXagm,Crissum_TanXagm,Crown_TanXagm,DorTail_TanXagm,Patch10_TanXagm,Patch11_TanXagm,Patch12_TanXagm,Rump_TanXagm,Throat_TanXagm,WingTip_TanXagm
375.45,9.51711111112,33.8107777778,23.7466666667,26.0721111111,15.4235555556,6.67933333333,7.82622222222,4.54144444444,28.3564444444,16.0573333333,23.2953333333,6.88266666667
375.81,9.43422222223,33.6142222222,23.4814444444,25.836,15.1271111111,6.609,7.73755555556,4.46277777778,28.1347777778,15.9135555556,23.0751111111,6.79355555555
376.18,9.3758888889,33.421,23.2626666667,25.7024444444,14.8975555555,6.55866666667,7.689,4.39944444444,27.9476666667,15.8777777778,22.8382222222,6.72688888889
376.54,9.38322222222,33.2392222222,23.0747777778,25.4592222222,14.6633333333,6.57233333333,7.66588888889,4.36866666666,27.7587777778,15.8531111111,22.5714444444,6.73533333333
376.90,9.37366666666,32.9518888889,22.7925555555,25.3018888889,14.3776666667,6.49744444445,7.63322222222,4.26755555556,27.5615555556,15.8034444444,22.3421111111,6.66277777778
377.26,9.49722222221,32.8491111111,22.6162222222,25.2615555556,14.3294444445,6.63711111111,7.76577777778,4.39844444444,27.5685555555,15.8776666666,22.2221111111,6.77733333333
377.63,9.54866666667,32.684,22.4861111111,25.2128888889,14.2032222222,6.64122222222,7.76755555555,4.44988888889,27.458,15.8572222222,22.1418888889,6.81811111111
377.99,9.58522222221,32.5863333333,22.2835555556,25.1365555556,14.0942222222,6.702,7.82955555555,4.48855555556,27.3696666667,15.8676666667,21.9804444444,6.86066666667
378.35,9.58822222221,32.3298888889,22.07,24.9158888889,13.9216666667,6.68233333333,7.79588888889,4.455,27.1003333333,15.7512222222,21.7587777778,6.81233333333
378.71,9.60899999999,32.1346666666,21.8472222222,24.7942222222,13.798,6.65211111111,7.80344444445,4.50644444444,26.9371111111,15.6943333333,21.5727777778,6.78111111111
379.07,9.58122222224,31.8291111111,21.5282222222,24.53,13.5638888889,6.57555555555,7.75966666667,4.47088888889,26.6681111111,15.5773333333,21.2855555555,6.66588888889
379.44,9.50744444446,31.5022222222,21.2223333333,24.3036666667,13.347,6.50644444444,7.64155555556,4.36611111111,26.468,15.4828888889,20.9585555555,6.47866666667
379.80,9.60588888889,31.4238888889,21.1103333333,24.2497777778,13.345,6.60111111111,7.74955555556,4.48344444444,26.4038888889,15.5834444444,20.8664444445,6.57277777778
380.16,9.66944444447,31.2464444444,20.9196666667,24.1407777778,13.221,6.626,7.77488888889,4.50811111111,26.3073333333,15.5898888889,20.6697777778,6.58944444444
380.52,9.67122222223,31.079,20.7564444444,24.0873333333,13.122,6.65122222222,7.81877777778,4.56111111111,26.1537777778,15.5197777778,20.5003333333,6.55377777778
380.88,9.6108888889,30.8993333333,20.5654444444,23.8924444445,12.9166666667,6.59088888889,7.71344444444,4.50477777778,25.955,15.396,20.2895555555,6.47555555555
381.24,9.53555555556,30.6412222222,20.2761111111,23.6482222222,12.6904444444,6.47311111111,7.59211111111,4.41822222222,25.6376666667,15.2165555555,20.0311111111,6.33344444444
381.61,9.60922222222,30.5265555556,20.0938888889,23.4548888889,12.5683333333,6.51744444445,7.62855555556,4.42722222222,25.4897777778,15.2128888889,19.8613333333,6.34177777778
381.97,9.6611111111,30.4057777778,19.974,23.3768888889,12.4658888889,6.54833333333,7.65788888889,4.45777777778,25.3525555556,15.2382222222,19.6995555555,6.38677777778
382.33,9.71377777776,30.3681111111,19.8193333333,23.3146666667,12.3772222222,6.57633333333,7.71055555555,4.48622222222,25.2892222222,15.287,19.5985555555,6.43288888889
382.69,9.72777777779,30.2195555556,19.691,23.1953333333,12.2212222222,6.565,7.71211111111,4.45688888889,25.1133333333,15.2355555556,19.4706666666,6.44488888889
383.05,9.7001111111,30.0927777778,19.5686666667,23.0341111111,12.0507777778,6.52144444444,7.61944444444,4.34166666667,24.9508888889,15.1431111111,19.2928888889,6.42611111111
383.41,9.77322222223,30.0137777778,19.4774444445,22.9312222222,11.971,6.56311111111,7.69144444444,4.40211111111,24.8768888889,15.1354444444,19.2622222222,6.52133333333
383.77,9.82144444447,29.8481111111,19.3408888889,22.808,11.9061111111,6.55833333333,7.72633333334,4.38566666667,24.7843333333,15.0853333333,19.1063333334,6.50477777778
384.14,9.81166666664,29.678,19.1608888889,22.6485555555,11.7997777778,6.49722222222,7.67422222222,4.31711111111,24.5795555556,14.9805555555,18.9546666667,6.458
384.50,9.90288888888,29.5702222222,19.0341111111,22.5762222222,11.7261111111,6.52944444444,7.67877777778,4.316,24.5273333333,14.9764444444,18.8393333333,6.50477777778
384.86,9.94988888889,29.5097777778,18.9026666666,22.5048888889,11.7081111111,6.59422222222,7.75544444445,4.38111111111,24.448,14.9982222222,18.7408888889,6.526
385.22,10.0343333334,29.4526666667,18.8451111111,22.456,11.6276666667,6.67988888889,7.87877777778,4.44511111111,24.4157777778,15.1102222222,18.6832222222,6.62255555556
385.58,10.0413333333,29.3327777778,18.7753333333,22.3861111111,11.5415555556,6.72133333333,7.93077777778,4.47077777778,24.3252222222,15.1256666667,18.5663333333,6.65655555555
385.94,10.0311111111,29.1711111111,18.6492222222,22.2072222222,11.3836666667,6.66344444444,7.93477777778,4.43033333334,24.2204444445,15.0265555555,18.4551111111,6.623
386.30,10.0742222222,28.9863333333,18.4948888889,22.085,11.2994444444,6.64711111111,7.93044444444,4.41711111111,24.1233333334,14.9822222222,18.2712222222,6.624
386.66,10.0973333333,28.8265555556,18.3098888889,21.9475555556,11.2008888889,6.66344444445,7.98033333333,4.44088888889,24.0008888889,14.9762222222,18.0867777778,6.62544444444
387.03,10.16,28.6766666667,18.1575555556,21.9158888889,11.1467777778,6.69855555556,8.04811111111,4.51322222222,23.902,14.9712222222,18.0007777778,6.64733333333
387.39,10.1916666667,28.5223333333,17.9804444445,21.8163333334,11.0452222222,6.706,8.08666666667,4.49888888889,23.7653333333,14.9552222222,17.8503333334,6.67777777778
387.75,10.1877777778,28.3851111111,17.827,21.7134444444,10.8381111111,6.67677777778,8.07066666667,4.44022222222,23.6198888889,14.8986666667,17.7207777778,6.66366666667
388.11,10.1992222222,28.23,17.6831111111,21.6447777778,10.7041111111,6.73444444444,8.12166666667,4.45333333333,23.522,14.8721111111,17.5758888889,6.69011111111
388.47,10.2353333333,28.1058888889,17.5361111111,21.5537777778,10.6143333333,6.765,8.20277777778,4.5,23.3983333334,14.8511111111,17.4576666666,6.749
388.83,10.278,27.8857777778,17.3346666667,21.3804444444,10.4636666667,6.73555555555,8.25788888889,4.45355555555,23.2316666667,14.79,17.2661111111,6.767
389.19,10.3443333333,27.7742222222,17.2025555556,21.302,10.4057777778,6.75477777778,8.36144444445,4.462,23.1252222222,14.7346666667,17.1387777778,6.79755555555
389.55,10.3823333333,27.5868888889,16.9346666667,21.2083333333,10.2393333333,6.73333333333,8.37777777778,4.42555555555,22.9416666667,14.6403333333,16.9634444445,6.77866666667
389.91,10.4412222222,27.4266666667,16.6688888889,21.0955555555,10.129,6.75977777778,8.40777777778,4.40555555555,22.754,14.6311111111,16.7767777778,6.76111111111
390.27,10.4563333333,27.2327777778,16.4298888889,20.979,9.93833333333,6.754,8.44344444445,4.42844444444,22.5374444444,14.5655555555,16.5784444445,6.76077777778
390.63,10.493,27.0401111111,16.188,20.8158888889,9.81077777778,6.74177777778,8.46988888889,4.39277777778,22.3445555556,14.4985555556,16.4033333333,6.73966666667
391.00,10.5777777778,26.9033333333,15.9963333333,20.725,9.70222222221,6.77777777778,8.54722222222,4.39344444444,22.2242222222,14.4935555555,16.2095555556,6.79011111111
391.36,10.6342222222,26.7643333333,15.8337777778,20.5978888889,9.61144444445,6.84177777778,8.62055555555,4.45744444444,22.0952222222,14.4853333333,16.0657777778,6.83422222222
391.72,10.7271111111,26.5905555556,15.6404444444,20.4747777778,9.52922222221,6.94133333333,8.70888888888,4.55622222222,21.9277777778,14.4504444445,15.8818888889,6.87288888889
392.08,10.8076666667,26.3662222222,15.4175555556,20.2643333333,9.40833333333,6.94444444444,8.74555555556,4.57577777778,21.7242222222,14.3714444444,15.7193333333,6.87244444444
392.44,10.8262222222,26.1272222222,15.1896666666,20.0563333334,9.25944444445,6.957,8.79122222223,4.56944444444,21.5061111111,14.2908888889,15.5328888889,6.87711111111
392.80,10.8847777778,25.9155555555,15.018,19.9321111111,9.15166666666,7.01633333334,8.86033333335,4.64022222222,21.3467777778,14.2468888889,15.3823333333,6.92011111111
393.16,10.8755555555,25.6065555556,14.7503333333,19.7106666667,8.93733333333,6.96977777778,8.78444444445,4.59355555556,21.1006666667,14.1145555556,15.1083333333,6.83955555556
393.52,10.9611111111,25.4135555556,14.555,19.4982222222,8.82888888889,6.97477777778,8.86000000001,4.64455555556,20.8887777778,14.0664444444,14.9308888889,6.85355555555
393.88,11.0146666667,25.17,14.3934444444,19.3591111111,8.70777777778,7.02311111111,8.91744444445,4.71233333333,20.7343333333,14.0181111111,14.7734444444,6.87833333333
394.24,11.0677777778,24.9908888889,14.2364444445,19.1627777778,8.597,7.04855555555,8.98777777778,4.74611111111,20.5608888889,13.9533333333,14.6236666667,6.93055555555
394.60,11.199,24.8666666667,14.1263333333,19.0688888889,8.513,7.16122222222,9.13033333333,4.84266666667,20.4777777778,13.9914444445,14.4921111111,6.99988888889
394.96,11.1957777778,24.6115555556,13.9071111111,18.7925555556,8.352,7.14611111111,9.15322222223,4.84588888889,20.2528888889,13.9168888889,14.3094444444,6.99622222222
395.32,11.234,24.3441111111,13.6791111111,18.6032222222,8.223,7.13611111111,9.18655555557,4.87355555556,20.0284444444,13.8108888889,14.1212222222,6.94411111111
395.68,11.2038888889,23.9933333333,13.4342222222,18.3568888889,8.05577777778,7.07866666667,9.18066666668,4.813,19.779,13.7092222222,13.8554444444,6.90122222222
396.04,11.2132222222,23.8067777778,13.2336666667,18.1784444445,7.95933333333,7.07522222222,9.24244444444,4.831,19.6231111111,13.6592222222,13.6795555556,6.89888888889
396.40,11.2498888889,23.5525555556,13.0098888889,17.9403333333,7.77633333333,7.04077777778,9.22744444443,4.81877777778,19.391,13.5645555555,13.4534444444,6.85366666667
396.76,11.2682222222,23.3002222222,12.7794444444,17.6793333333,7.63111111111,7.01155555556,9.20711111112,4.79811111111,19.1517777778,13.4867777778,13.2135555556,6.84088888889
397.12,11.3576666667,23.1296666667,12.6543333333,17.5527777778,7.61055555556,7.11733333333,9.33333333334,4.89077777778,19.0226666667,13.4927777778,13.1015555556,6.94366666667
397.48,11.317,22.8126666667,12.4074444444,17.3273333333,7.41677777778,7.07666666667,9.31466666665,4.84211111111,18.7852222222,13.3834444444,12.8253333333,6.89622222222
397.84,11.3072222222,22.5244444444,12.2077777778,17.0825555555,7.23366666667,7.023,9.31922222223,4.79777777778,18.5178888889,13.2184444444,12.5583333334,6.84611111111
398.20,11.3662222222,22.2395555556,12.0278888889,16.8388888889,7.10633333333,7.03411111111,9.32811111112,4.78822222222,18.3284444445,13.1427777778,12.3314444444,6.81322222222
398.56,11.2861111111,21.8702222222,11.7618888889,16.5454444445,6.906,6.92666666667,9.20355555557,4.70777777778,18.0605555556,12.9467777778,12.0857777778,6.69144444444
398.92,11.3611111111,21.6766666666,11.6557777778,16.4118888889,6.81711111111,6.97788888889,9.28411111112,4.786,17.883,12.8785555556,11.9613333333,6.70722222222
399.28,11.3883333333,21.4912222222,11.5062222222,16.2146666667,6.68822222222,6.983,9.33944444444,4.75933333333,17.7228888889,12.7973333333,11.7747777778,6.70966666667
399.64,11.4348888889,21.285,11.3484444444,15.9991111111,6.55388888889,6.94266666666,9.3421111111,4.75377777778,17.5301111111,12.6887777778,11.6126666667,6.69411111111
400.00,11.4602222222,21.0787777778,11.1803333333,15.8048888889,6.39366666667,6.94855555555,9.33211111111,4.73777777778,17.2974444444,12.599,11.4166666667,6.65844444444
400.36,11.4534444444,20.8506666667,11.0368888889,15.6354444445,6.28833333333,6.95111111111,9.36511111112,4.71311111111,17.1048888889,12.5218888889,11.2347777778,6.62411111111
400.72,11.5134444444,20.7012222222,10.936,15.554,6.21766666667,6.97911111111,9.46822222221,4.75333333333,16.9927777778,12.464,11.1021111111,6.65555555556
401.08,11.4742222222,20.4314444444,10.6983333333,15.2908888889,6.01511111111,6.90577777778,9.43133333332,4.68044444444,16.7688888889,12.3463333333,10.888,6.55133333333
401.44,11.5272222222,20.2754444444,10.6127777778,15.1801111111,5.98022222222,6.95766666667,9.50233333332,4.71533333333,16.6852222222,12.2842222222,10.7914444445,6.54977777778
401.80,11.6083333333,20.1682222222,10.5344444444,15.0867777778,5.95388888889,7.02911111111,9.58088888889,4.775,16.609,12.3243333333,10.7401111111,6.61655555555
402.16,11.6206666667,20.0314444444,10.436,14.9982222222,5.88611111111,7.04033333333,9.63622222221,4.75144444444,16.4613333333,12.286,10.6398888889,6.59477777778
402.52,11.6876666667,19.8867777778,10.3747777778,14.9117777778,5.842,7.05011111111,9.74922222222,4.77188888889,16.3516666667,12.2564444444,10.5308888889,6.62255555556
402.88,11.7128888889,19.7375555555,10.2612222222,14.8093333333,5.77566666667,7.01455555555,9.77955555555,4.73666666667,16.2404444445,12.1948888889,10.4033333333,6.57733333333
403.24,11.777,19.5815555555,10.2023333334,14.7651111111,5.74311111111,7.05488888889,9.86366666668,4.75066666667,16.1741111111,12.1873333333,10.3717777778,6.582
403.60,11.8352222222,19.5153333333,10.1248888889,14.7275555555,5.70855555556,7.11666666667,9.95177777779,4.781,16.1146666667,12.1662222222,10.3573333333,6.60944444444
403.95,11.9202222222,19.4192222222,10.1106666667,14.7155555555,5.70966666667,7.15155555556,10.0518888889,4.83155555556,16.0852222222,12.1561111111,10.3255555556,6.65622222222
404.31,11.995,19.3564444444,10.0512222222,14.6888888889,5.70144444445,7.16744444444,10.1454444444,4.85844444444,16.0251111111,12.1603333334,10.2905555556,6.693
404.67,12.0604444444,19.2552222222,9.98977777776,14.5982222222,5.652,7.19055555556,10.1805555555,4.85533333333,15.9533333333,12.1243333333,10.2337777778,6.67811111111
405.03,12.0718888889,19.1577777778,9.93944444446,14.5125555555,5.60488888889,7.16388888889,10.2117777778,4.82811111111,15.8488888889,12.0494444444,10.1508888889,6.65433333333
405.39,12.1573333333,19.0771111111,9.9088888889,14.4431111111,5.57811111111,7.16655555555,10.268,4.82866666667,15.7618888889,12.0488888889,10.137,6.685
405.75,12.1731111111,18.9502222222,9.81999999998,14.3508888889,5.53111111111,7.14666666667,10.3112222222,4.81033333334,15.6721111111,11.9656666667,10.0736666667,6.65488888889
406.11,12.2273333333,18.8861111111,9.76211111111,14.2956666666,5.52277777778,7.16888888889,10.3704444444,4.85733333333,15.6146666667,11.9361111111,10.0381111111,6.695
406.47,12.3038888889,18.8466666667,9.74366666667,14.2724444445,5.52166666667,7.23877777778,10.4372222222,4.89088888889,15.5887777778,11.9375555556,10.0184444444,6.724
406.83,12.38,18.7942222222,9.70855555557,14.2615555556,5.52688888889,7.31322222222,10.5292222222,4.93544444445,15.5775555556,11.9462222222,10.0073333333,6.80966666667
407.19,12.4092222222,18.7652222222,9.6411111111,14.1943333334,5.49055555555,7.29355555555,10.5685555556,4.94844444444,15.4593333333,11.9386666667,9.91,6.84822222222
407.55,12.4272222222,18.6826666667,9.60044444446,14.146,5.47633333333,7.26666666667,10.6118888889,4.91611111111,15.3642222222,11.9296666667,9.792,6.83255555555
407.90,12.4387777778,18.5836666667,9.51799999999,14.038,5.41377777778,7.24622222222,10.6598888889,4.88155555556,15.277,11.8956666667,9.7131111111,6.82588888889
408.26,12.4983333333,18.4968888889,9.49677777776,13.972,5.40455555556,7.28522222222,10.7275555556,4.89866666667,15.2255555556,11.8818888889,9.67677777777,6.86577777778
408.62,12.5232222222,18.4292222222,9.41188888891,13.9126666667,5.35688888889,7.26922222222,10.7864444445,4.84455555555,15.1411111111,11.8297777778,9.623,6.83788888889
408.98,12.5875555556,18.3461111111,9.36299999998,13.8755555556,5.33533333333,7.27411111111,10.8458888889,4.85855555555,15.0914444444,11.8151111111,9.59588888889,6.87022222222
409.34,12.5513333333,18.2402222222,9.26088888888,13.7923333333,5.24166666667,7.24711111111,10.8371111111,4.81466666667,14.9884444444,11.7544444445,9.47655555554,6.82622222222
409.70,12.5941111111,18.1712222222,9.21633333332,13.7475555555,5.21233333333,7.25722222222,10.8546666667,4.80944444444,14.9201111111,11.7483333333,9.41311111111,6.83655555556
410.06,12.6503333333,18.0897777778,9.19133333332,13.7028888889,5.19911111111,7.28611111111,10.9347777778,4.82055555555,14.8936666667,11.7502222222,9.38555555555,6.82911111111
410.42,12.6575555556,18.0327777778,9.1241111111,13.6563333333,5.16244444444,7.26644444444,10.9844444445,4.79388888889,14.8266666667,11.7201111111,9.31355555556,6.84322222222
410.77,12.651,17.9441111111,9.06111111111,13.5578888889,5.09111111111,7.24022222222,11.0007777778,4.75333333333,14.7102222222,11.6605555556,9.23411111111,6.77355555556
411.13,12.7303333333,17.8753333334,9.02099999999,13.5176666667,5.08033333333,7.28355555556,11.0606666667,4.76255555556,14.6808888889,11.6272222222,9.18311111111,6.78255555556
411.49,12.8084444444,17.7878888889,8.98100000001,13.4363333333,5.061,7.33444444445,11.1384444445,4.80722222222,14.6426666667,11.603,9.17822222221,6.80088888889
411.85,12.8891111111,17.7387777778,8.96455555556,13.417,5.05955555556,7.39966666667,11.2281111111,4.84111111111,14.6394444444,11.589,9.16711111112,6.82455555556
412.21,12.9446666667,17.7041111111,8.91833333333,13.3878888889,5.03622222222,7.40888888889,11.2807777778,4.85311111111,14.5906666667,11.564,9.13133333334,6.79266666667
412.57,13.0001111111,17.6044444445,8.90944444445,13.3258888889,5.01988888889,7.44177777778,11.3262222222,4.90188888889,14.5191111111,11.5525555556,9.087,6.79022222222
412.92,13.0736666667,17.5665555555,8.89044444445,13.2974444444,5.02244444445,7.50088888889,11.4308888889,4.95444444445,14.4685555556,11.5892222222,9.05144444446,6.81344444444
413.28,13.1526666667,17.5031111111,8.88188888889,13.2435555556,5.03811111111,7.55666666667,11.5601111111,5.01155555555,14.4397777778,11.5758888889,9.02733333333,6.84644444445
413.64,13.2162222222,17.4513333333,8.86699999999,13.1927777778,5.01811111111,7.59066666667,11.6671111111,5.04544444444,14.3655555556,11.5854444444,8.97533333335,6.871
414.00,13.2671111111,17.3613333333,8.78366666667,13.1133333333,4.98477777778,7.628,11.7266666667,5.04688888889,14.269,11.5472222222,8.91422222221,6.87955555556
