wavelength,Back_HemGuim,Belly_HemGuim,Breast_HemGuim,Crissum_HemGuim,Crown_HemGuim,DorTail_HemGuim,Patch10_HemGuim,Patch11_HemGuim,Rump_HemGuim,Throat_HemGuim,WingTip_HemGuim
758.50,20.8253333333,52.8857333333,46.5693333333,47.5621333333,20.0730666667,23.1794666667,50.6532666667,35.2887333333,47.3641333333,17.3504666667,22.7928
758.81,21.1320666667,52.8619333333,46.7238,47.5885333333,20.3874,23.2251333333,50.5524,35.4776,47.4293333333,17.6397333333,22.8618
759.13,21.4486,53.2586,47.1953333333,47.8106,20.7467333333,23.6290666667,50.7168,35.7286666667,47.73,18.0048,23.2049333333
759.44,21.1960666667,53.2434666667,47.1314,47.6858,20.4646666666,23.6000666667,50.6715333333,35.4075333333,47.6978,17.7249333333,23.0695333333
759.75,21.6047333333,53.5932666667,47.6227333333,48.3042,21.1116,24.3776666667,51.1938,35.7268666667,48.2056,18.3744,23.5948
760.07,21.9466666667,53.8920666667,47.9180666667,48.664,21.6792666667,24.925,51.538,35.9696666667,48.6728,18.9121333333,24.1759333333
760.38,22.0127333333,54.2523333333,48.1459333333,48.8334666667,21.912,25.0896,51.9222666667,36.1879333333,49.0826,18.9062,24.5472
760.69,21.5858,54.0541333333,47.9582,48.5702,21.5446666667,24.7602666667,51.8682,35.9488666667,48.9173333333,18.3878,24.1306
761.01,21.2468,53.6629333333,47.8763333333,48.395,21.393,24.5342666667,51.5736,35.675,48.5954666667,18.1198666667,23.9898
761.32,21.0094,53.3582666667,47.6178666667,48.1184,21.0728,24.2029333333,51.3203333333,35.3989333333,48.3146,17.9372,23.8712
761.63,20.6667333333,53.0158666667,47.1534666667,47.7248666666,20.8015333333,23.8094666667,50.7778,35.0609333333,47.7909333333,17.7064,23.4761333333
761.94,20.3805333333,52.9376666667,47.1823333333,47.6699333333,20.5463333333,23.5106,50.6728666667,34.9827333333,47.7289333333,17.5283333333,23.4112666667
762.26,20.1896,52.8063333333,46.9301333333,47.4692,20.2338666667,23.4220666667,50.5318,34.7192,47.5628666667,17.2771333334,23.316
762.57,20.1016,52.3738,46.759,47.2717333333,20.3782666666,23.2353333333,50.3414,34.6733333333,47.3827333333,17.2279333333,23.221
762.88,20.2288,52.3015333333,46.7673333333,47.3028,20.4461333333,23.2510666667,50.318,34.8594,47.4722,17.3163333333,23.3974
763.20,20.3833333333,52.3111333333,46.6958666667,47.1530666667,20.4123333333,23.0845333333,50.3654666667,34.9608,47.4400666667,17.3056666667,23.506
763.51,20.2754,52.2008,46.6089333333,47.0196666667,20.1443333333,22.8336666667,50.3842666667,34.839,47.4416666666,17.0729333333,23.2979333333
763.82,20.5982,52.3576,47.0068,47.2870666667,20.4304666667,23.1920666667,50.5783333333,35.0994,47.6975333333,17.4303333333,23.6931333333
764.14,20.7283333333,52.4739333333,47.1108,47.3728,20.5862666667,23.2934666667,50.633,35.2365333334,47.7414,17.5327333333,23.7932
764.45,20.833,52.6681333333,47.1046666666,47.2501333333,20.4836666667,23.2891333333,50.6322,35.2514666667,47.8152666667,17.5462666667,23.6567333333
764.76,21.1516666666,52.9939333333,47.4742666667,47.4742,20.9433333334,23.6589333333,50.9340666667,35.515,48.1111333333,17.8746,23.9302666667
765.07,21.4084,53.1334666666,47.7581333333,47.6292,21.1134666667,23.9228,51.1476666667,35.7286,48.4308,18.0775333333,24.1838
765.39,21.7104666667,52.9449333333,47.6968666667,47.593,21.2943333333,24.058,51.0315333334,35.6426,48.3264,18.0992,24.2102
765.70,21.7852,53.162,47.9808,47.705,21.5148666667,24.2232666667,51.2351333333,35.8945333333,48.6818666667,18.3621333333,24.4428
766.01,21.4877333333,53.3362666667,47.7610666667,47.6101333333,20.9578,23.9734,51.1814,35.7475333333,48.7187333333,18.1302666667,24.3039333333
766.32,21.8987333333,53.6346666667,48.2249333333,47.8932,21.3592,24.3129333333,51.5159333333,36.1091333333,49.1048666666,18.4297333333,24.5900666667
766.64,21.799,53.8277333333,48.4370666667,48.1116666667,21.3077333333,24.2488,51.5980666667,36.2616,49.3396666667,18.2074,24.4656666667
766.95,21.6939333333,53.7171333333,48.2878666667,48.0067333333,21.2010666667,24.2977333333,51.325,36.3112,48.9761333333,18.2000666667,24.4168
767.26,22.0339333333,54.1351333333,48.4873333333,48.4014,21.4042666666,24.4742666667,51.4437333333,36.4927333333,49.3133333333,18.4477333333,24.543
767.57,21.7668,54.0221333333,48.1514666667,48.2762666667,21.0814,24.0936666667,51.3597333333,36.1849333333,49.1006,18.3441333333,24.2398
767.88,21.7052666667,53.8846,47.9934,48.3682,21.1540666667,24.0023333333,51.3082,35.9426666667,48.9672666667,18.3718666667,24.3404666667
768.20,21.9371333333,54.2191333333,48.0988,48.4492,21.3605333333,24.202,51.4114,36.2314,49.1803333333,18.5,24.6918666667
768.51,22.2862666667,54.3882,48.2930666667,48.6651333333,21.726,24.4918,51.5421333333,36.4748666667,49.3249333333,18.8378,25.2052
768.82,22.0967333333,54.8118,48.3987333333,48.7316666667,21.4467333333,24.4470666667,51.6448666667,36.5516,49.3302,18.6644666667,25.4340666667
769.13,21.4407333333,54.4546666667,47.9352,48.6351333333,20.9208666667,23.8183333333,51.2216,36.0876,48.4550666667,17.8186666667,24.9314666666
769.44,21.5781333333,54.5273333334,48.3504,49.0589333333,21.114,24.1604,51.4348,36.0886,48.3798,17.7172,24.7004666667
769.76,21.2093333333,54.3361333333,47.9148,48.7498,20.6885333333,23.9938666666,51.0868,35.92,48.0568666667,17.435,24.6007333333
770.07,21.2311333333,54.3156666667,48.0681333333,48.4611333333,20.7291333333,24.1388666667,51.085,35.813,47.8192,17.4720666667,24.5928666667
770.38,21.5339333333,54.5016666667,48.6822,48.7358,21.0746666667,24.3432666667,51.6344,36.04,48.4816666667,17.6678,25.1371333333
770.69,21.5257333333,54.6912,48.7557333333,48.5604,21.0080666667,24.5459333333,51.753,36.2351333333,48.6376666667,17.6657333333,25.0771333333
771.00,21.4388,54.6243333333,48.9658666667,48.5450666667,20.8558,24.7143333333,51.7742,36.2942666667,48.9984,17.451,25.0890666667
771.32,21.2568,54.3611333333,48.9372,48.3204666667,20.8269333333,24.812,51.7215333333,36.5194666667,48.7969333334,17.2950666667,25.2325333333
771.63,20.9232666667,53.6600666667,48.5511333333,48.0302666667,20.3788,24.4129333333,51.0938,36.1410666667,48.3380666667,16.9413333334,24.8958666667
771.94,20.1447333333,52.9036,47.9604,47.3762666667,19.7828666666,23.6928666667,50.5286,35.6166666667,47.7093333333,16.3022666667,24.2144
772.25,20.2468,52.5102666667,47.9786,47.2524,20.4018666666,23.7134666667,50.4576,35.7830666667,47.8044,16.5818666667,24.0572
772.56,20.9184666667,52.6372,48.1604666667,47.4933333333,20.9330666667,24.2155333333,50.6261333333,36.1566666667,48.5134666667,17.3168,24.6264666667
772.87,21.4644666667,52.7986666667,48.2755333333,47.6252666667,21.6234,24.7928666667,50.7995333333,36.4594666667,49.1280666667,18.0201333333,25.2986
773.18,21.2614,52.2206,48.0287333333,47.4532,21.5779333334,24.7625333333,50.4845333333,36.1535333333,48.6762666667,18.0767333333,25.0120666667
773.50,21.2279333333,51.7553333333,47.5874666667,47.1414666667,21.6979333333,24.7722,50.2062,36.0097333333,48.5803333333,18.1198,25.1463333333
773.81,21.269,52.1378,47.6427333333,47.1742666667,21.6595333333,24.9828666667,50.2636,36.1786666667,48.6384666667,18.0624666667,25.0462666667
774.12,20.6011333333,51.7884,47.3968666667,47.0441333333,21.1079333333,24.4907333333,50.2632666667,35.8867333333,48.321,17.6204,24.7342666667
774.43,20.5880666667,52.1926666667,47.6958666667,46.9860666667,21.2724,24.5069333334,50.6513333333,35.9898,48.6794666667,17.7236,25.019
774.74,21.3454,52.6402,48.1840666667,47.6632,22.0284,25.1441333334,51.0418666666,36.3985333333,49.0692666667,18.4015333333,25.7006
775.05,22.068,52.9911333333,48.5183333333,47.7031333333,22.5208,25.7811333333,51.5270666667,36.8906,49.4288666667,19.0640666667,25.9822
775.36,22.3162,53.0816,48.8217333333,47.7995333333,22.4721333333,26.0978,51.6414,36.9485333333,49.4712666667,19.2245333333,26.0977333333
775.67,22.8138666667,54.2540666666,49.681,48.5496,22.6542666667,26.6359333333,52.5772666667,37.6286,50.4114666667,19.7069333333,26.6461333333
775.98,22.7270666667,54.4262,49.9922,48.3788,22.3834666667,26.7810666667,52.6618,37.5800666667,50.471,19.5003333333,26.4220666667
776.30,22.5878666667,54.7244666667,49.937,48.4987333333,22.3412666667,26.7611333333,52.9606666667,37.622,50.357,19.4172666666,26.5670666667
776.61,22.784,55.5146666667,50.1386666667,48.5706666667,22.4906666667,26.672,53.6106666667,37.856,50.864,19.4506666667,26.656
776.92,22.9558666667,55.949,50.17,48.7028,22.9240666666,27.1133333333,53.7426666667,38.1606666667,50.7548666666,19.9042666667,26.8474666667
777.23,23.0241333333,55.834,50.0026666667,48.7602,23.04,27.1318666667,53.5976666667,38.176,50.6635333333,20.1903333333,26.8676
777.54,23.5313333333,55.7708666667,49.7500666667,48.7342,23.6407333334,27.5626,53.6614666667,38.4062666667,50.5207333334,20.7188,27.026
777.85,24.2890666667,55.9595333333,49.9715333333,49.4948666667,24.2374,28.1741333333,54.0170666667,38.9538,50.6967333333,21.0413333333,27.4954666667
778.16,24.4618666667,56.5122,50.4477333333,49.8088666667,24.3362666667,28.2954,54.1868666667,39.2877333333,51.2228666667,21.2776666667,27.6197333333
778.47,24.4409333333,56.7138666667,50.6088666667,50.1103333333,24.8608,28.3517333333,54.4935333333,39.5852666666,51.6167333333,21.8898,28.0786666667
778.78,24.4922,57.0336,50.6378666667,50.2550666667,24.8326,28.3838,54.7049333333,39.5162666667,51.8712666667,21.9296666667,28.3147333333
779.09,23.6387333333,56.179,49.9517333333,49.6195333333,23.8586,27.3312,53.9014,38.5852,51.3397333333,21.2593333333,27.6419333333
779.40,23.2750666667,55.3046666667,49.3057333333,48.8925333334,23.699,27.0483333333,53.2962666667,38.1452666667,50.7152666667,21.2558666667,27.4934666667
779.71,23.3068666667,54.7695333333,48.9296,48.2724666667,23.4709333333,26.5872,52.8033333333,37.8643333333,50.1802,20.9592666667,27.0217333333
780.02,23.4000666667,54.6515333333,49.3035333333,48.0918,23.6294666667,26.7895333333,52.6608,38.025,50.1628,21.0569333333,26.9923333334
780.33,24.0542,54.8563333333,49.9077333333,48.6993333333,24.0,27.0244666667,53.2519333333,38.3901333333,50.8509333333,21.5880666666,27.2898666667
780.64,24.1319333333,54.6961333333,50.1718666667,48.809,24.3226666667,26.9228666667,53.4041333333,38.5227333333,51.2182666667,21.7280666667,27.5115333333
780.95,23.7744666667,54.3048,50.1339333333,48.4758666667,23.6459333334,26.3762666667,52.9872666666,37.9900666667,51.3288666667,20.9826666667,27.0630666667
781.26,23.4283333333,53.8087333334,49.7203333333,47.6007333333,23.2214666667,26.0962,52.4496666667,37.3938,50.8556666667,20.7605333333,26.7114
781.57,23.5322666667,53.7705333333,49.5798666667,47.5582,23.43,26.2748,52.9358,37.2800666667,51.1526666667,20.8914666667,26.7460666667
781.88,23.5594,53.4260666667,49.4202666667,47.4492,23.0608,25.9768666667,52.7187333333,37.0840666667,50.8347333333,20.3187333333,26.3072666667
782.19,23.5322,53.2924666667,49.4619333333,47.5555333333,23.3274666667,26.2046,52.6667333333,37.2573333333,50.8364,20.1052,26.2516
782.50,23.7500666666,53.5505333333,49.325,47.7524,23.6971333333,26.7077333333,52.9049333333,37.8462666667,50.5692,20.311,26.5434666667
782.81,24.0425333333,54.7274666667,50.0519333333,48.7976666667,23.7198666667,26.8798,53.8994,38.5692666667,51.5434666667,20.2863333333,26.7031333333
783.12,23.0454666667,54.2246666667,49.7492666667,48.3504,22.7608666667,26.5056666667,53.4077333333,38.2483333333,51.5134,19.7957333333,26.1404
783.43,22.6553333333,54.0146,49.0948,48.3822,22.239,26.0044666667,53.1630666667,37.6474,51.4222666667,19.199,25.7647333333
783.74,21.5644,53.3779333333,48.6334666667,47.9119333333,21.2835333333,25.3193333333,52.4585333333,37.0689333333,51.0728666667,18.3781333333,25.0191333333
784.05,20.5484666667,52.4233333333,47.3443333333,46.8538666667,20.4066,24.4206666667,51.0876,35.9212666667,50.0096666667,17.1605333333,23.8335333333
784.36,19.868,52.7458,47.4258,46.8778,19.8416,24.066,51.2145333333,35.8944,49.7689333333,16.7394,23.5908
784.67,18.0709333333,52.4881333333,47.1642,46.4826,18.6436,22.8767333333,50.8658,35.3374666667,49.3660666667,15.5828,22.4198666667
784.98,17.3248666667,51.8861333333,46.4951333333,45.6241333333,17.62,21.8588666667,49.8972,34.7737333333,48.8409333333,14.5473333333,21.262
785.29,17.0200666667,52.2176,46.9854,45.7934666667,17.3111333333,21.8710666667,50.0622,34.5184,49.2585333333,14.2966666667,21.3027333333
785.60,16.5869333333,51.7586,47.0273333333,45.5496666667,16.9337333333,21.1584666667,49.7538666667,33.9785333333,49.1293333333,14.0270666667,20.7215333333
785.91,16.6461333333,50.8368666667,46.7010666667,45.2673333333,16.9684666667,21.0837333333,49.4032666667,33.1,49.0055333334,13.9094,20.5554666667
786.22,16.8484666667,50.5388,46.7138,45.1448666667,17.3132,21.1650666667,49.1112666667,32.6936,48.7204666667,14.3232666667,20.7542
786.53,17.925,51.3438,47.3914666667,46.0408666667,18.3728666667,21.9697333333,49.7628666667,33.4718,49.2687333334,15.5137333333,22.0092
786.84,18.3622,51.1304,47.5529333333,46.0758,18.7927333333,22.2544,50.1093333333,33.9628666667,49.3642,16.2428666667,22.5111333333
787.14,18.6299333333,51.3193333333,47.1907333333,45.625,18.6175333334,21.9128666666,49.9180666667,33.8384666667,49.2171333333,16.0480666667,22.4684
787.45,19.6750666666,52.471,48.3599333333,46.6791333333,19.2502666667,22.8178666667,51.1590666667,34.6140666667,50.3094,17.307,23.5114666667
787.76,20.7307333333,52.7052666667,48.9553333333,47.325,20.4408666667,23.9129333333,51.7331333333,35.3924,50.809,18.4238666667,24.6619333333
788.07,22.6551333333,53.4372666667,49.8181333333,48.2365333333,22.3666,25.4429333333,52.2886,36.9006,51.3537333333,20.3231333333,26.2106
788.38,22.7396,52.9109333333,49.7889333333,48.1334666667,22.6712666667,25.3823333333,51.9348666667,36.8778666667,50.8219333333,20.5138666667,26.1014666667
788.69,22.7540666666,52.4600666667,49.2527333333,47.8590666667,22.7485333333,25.6591333333,51.5030666667,36.9998,50.305,21.1307333333,26.2131333333
789.00,23.5356,52.7846666667,49.4816666667,48.4399333333,23.5633333333,26.5336666667,51.9644,37.6946,50.7952,22.1058666667,27.0712
789.31,24.3425333333,53.4835333333,50.4532,49.0519333333,24.2758666667,27.3005333333,52.744,38.7766666667,51.5986,22.8912666667,27.8564
789.62,24.3794,53.1548666667,50.2706,48.7698,24.4909333333,27.4365333333,52.569,38.9230666667,51.6206666667,23.1019333333,27.9164
789.92,24.3839333333,52.7726,50.1784,48.6604666667,24.8314,27.2840666667,52.7101333333,38.9692666667,51.7361333333,23.0076666667,27.6296
790.23,24.6464666667,53.3334,50.8570666667,49.1486666667,24.9235333333,27.8037333333,53.0275333333,39.1688,52.1674666667,23.3882666667,27.9423333333
790.54,25.1172666667,53.1512666667,51.0858666666,49.3604,24.9998666667,27.7992,53.1162,39.0552666667,52.1066666666,23.7088,28.3334666667
790.85,25.1891333333,53.2322,51.2482,49.294,25.3559333333,27.9772,53.1724666667,39.4280666667,51.7008,23.6224,28.6624666666
791.16,24.8830666667,53.3518,51.2916,49.3974666667,25.3013333333,27.4353333333,53.0812666667,39.0528666667,51.6052666667,23.4870666667,28.4256666667
791.47,24.3846666667,53.2056,51.141,49.2745333333,24.9472,26.7817333333,53.2438,38.4148,51.6458666667,22.7356666667,28.1304
791.78,23.8243333333,53.6,51.148,49.1057333333,24.3771333333,26.8554,53.6845333333,38.6407333333,51.6812,22.6211333333,28.4682666667
792.08,24.0394,53.9901333333,51.2974,49.3859333333,24.7422,27.0016666667,53.9968,38.7454666667,52.2431333333,22.6535333334,29.2218
792.39,23.7388666667,54.4388666667,51.3366,49.0921333333,24.4624666667,26.6265333333,53.8693333334,38.8273333334,52.3483333333,22.593,28.9984666667
792.70,23.0136666667,54.3289333333,50.8914,48.6714,24.1036666667,26.3101333333,53.0238666667,38.2038666667,51.8399333333,22.3409333333,28.584
793.01,22.7766666666,54.2701333333,50.4888,48.4046666667,23.6388666667,26.0422,52.8038,37.8072,51.6088666667,21.9416,28.2348666667
793.32,22.932,54.2720666667,50.4966666667,48.5918,23.2992666667,25.9658,52.6871333333,37.8367333333,51.4286,22.0475333333,28.2721333333
793.62,22.3916,53.5704666667,49.5595333333,47.5000666666,23.1436,25.0474,51.8291333333,37.5136666666,50.6436,21.1314,27.3916
793.93,22.2568666667,54.9810666667,50.6749333334,48.2104666667,24.0013333333,25.6074666667,52.9387333333,38.3454666667,51.3878666667,21.2805333333,27.5458666667
794.24,21.4443333333,54.2708,49.7777333333,47.7569333334,23.3262666667,24.882,52.2777333333,37.7984666667,51.1804666667,20.5972,26.7986
794.55,20.3119333333,53.4164,48.9259333333,46.9577333333,22.4602666667,24.3035333333,51.4206666667,37.2765333333,50.6237333333,19.4387333333,25.939
794.86,20.4814,53.2519333333,48.7352,46.6870666666,22.1634,24.5168666667,51.2511333333,37.3956666667,50.5391333334,19.4980666667,25.9138
795.16,20.7697333333,53.0254666667,48.8822666667,46.7067333333,22.3828666667,24.5648666667,51.2515333333,37.1485333333,50.5756,19.7456,25.9236666667
795.47,19.6744666667,52.2888666667,48.525,46.1920666667,21.2342666667,23.3910666667,50.9866,36.3581333333,49.6846,18.6028666667,24.2592
795.78,19.6123333333,51.8164,48.5033333333,46.102,20.5646,23.1428666667,50.864,35.9728,49.4898,18.0272666667,23.7822
796.09,19.4769333333,51.8816666667,48.7514,46.5565333333,20.1099333333,23.0685333333,51.0492,36.1747333333,49.8659333333,17.7708666667,23.4330666667
796.40,19.8407333333,52.3365333333,49.6156666667,47.0889333333,20.1316,23.2812,51.4366,36.7669333333,50.3634666667,17.9508666667,23.8560666667
796.70,19.7169333333,53.5881333333,50.7502,47.714,20.2336,23.6020666667,52.1302,36.8506666667,50.9694,18.1104666667,24.034
797.01,19.8369333333,53.9646666667,51.0354666667,48.3901333334,20.4610666667,23.8864666667,52.4186,36.8013333333,51.3049333333,18.5886666667,24.298
797.32,19.7254666667,53.2841333334,50.3133333333,48.159,19.8662666667,23.8297333333,51.4538666667,36.304,50.9398666667,18.3595333333,24.1534666667
797.63,20.6449333333,53.8029333333,50.9848666667,48.7838,20.4556666667,24.7109333333,52.0855333333,36.9786666667,51.4896,19.0396666667,24.9071333333
797.93,23.0826666667,54.3975333333,51.6443333333,49.8523333333,22.3341333333,26.0213333333,53.2372,38.3796,52.9214,20.8788666667,26.5705333333
798.24,23.1106666667,54.259,51.6284,49.9236,22.4912666667,25.9846666667,53.0688666667,38.2324,52.9855333333,21.1134,26.6317333333
798.55,22.7554666667,53.6716,51.353,49.7462666667,22.0578,25.5744,52.3114666667,37.9492,52.6286,20.7964666667,26.3284
798.85,22.6068,53.7963333333,51.1894666667,49.5869333333,22.2294,25.5270666667,51.5812,37.728,52.6780666667,20.9544666667,26.3461333333
799.16,22.8755333333,54.2989333333,51.3879333334,49.8474666667,22.9891333333,25.9992,51.5868666666,38.2108666667,52.9997333333,21.4696,26.9932666667
799.47,23.5288666667,55.3478666667,52.2173333334,50.2464666667,23.7028666667,26.6088,52.4856,38.7102,53.7464,21.971,27.9202666667
799.78,22.9938666667,54.4624666667,51.1252666667,49.4748666667,23.7585333333,26.1807333333,51.7614,38.0492666667,52.5758,21.5504666667,27.3597333333
800.08,23.6588,54.0339333333,50.6724,49.3701333333,24.4656,26.5606,51.8045333333,38.6199333333,52.6255333333,21.6066666667,28.1669333333
800.39,24.2222666667,54.3225333333,51.1468666667,49.6774,24.4874,27.2258666666,51.9784666667,39.3547333333,52.9964666666,22.0716666667,28.9033333333
800.70,24.5824666667,54.292,51.8008666667,49.7822,24.8874,27.9449333333,52.4546,39.9928,53.4786,22.6361333333,29.1139333333
801.00,24.5464,53.9891333333,51.4972,49.4352666666,24.9618666667,27.8179333333,52.3278,39.8106,53.4134666667,22.7832,28.9473333333
801.31,23.296,53.7892666667,51.3154666667,48.7518,23.6247333333,26.9058666667,51.3452666667,39.1928,52.3842666667,22.1524666666,27.6458666667
801.62,23.2472666667,53.4605333333,51.1410666667,48.1782,23.1499333334,26.7639333333,50.4676,38.541,51.9790666667,22.1772666667,27.3176666667
801.92,23.8709333333,54.7005333333,51.8894666666,49.2934,23.8632666667,27.4731333333,51.6590666667,39.3626666667,53.0799333333,22.8262666667,28.2794666667
802.23,24.7854,55.7768,52.662,50.3512666667,24.4808666667,28.1966666667,52.7792,40.0310666667,54.4652666667,23.4036666667,29.4536
802.54,24.5932,55.5900666667,52.5757333333,50.4944666667,23.9872666667,28.4052666667,53.4210666667,39.8804,54.705,23.0860666667,29.3701333333
802.84,23.7435333333,54.7510666667,51.844,49.6536,23.2179333333,27.6462666667,52.5288666667,39.1876,53.7714,22.501,28.2676666667
803.15,23.8867333333,55.1191333333,52.1211333333,49.9232,23.095,27.7737333333,53.2121333333,39.3292,53.7938666667,22.8202666667,28.1696666667
803.46,22.7982,54.5514666667,51.5226666666,49.2427333333,21.4485333333,26.9712666667,52.2634,38.2386666667,53.3334,21.9918,26.675
803.76,22.6003333333,54.6087333333,51.1388,49.7474,21.7556666667,26.8074666667,52.4388666667,38.0702666667,53.2504666667,21.7805333333,26.6168666667
804.07,23.5181333333,54.7872666667,51.0281333333,50.0242,22.3455333333,27.2450666667,52.6345333333,38.1766666667,53.1326,22.3774666667,27.6946666667
804.38,22.5443333333,54.7046,51.4086,49.8308,21.2722666667,26.7575333333,52.3832666667,37.4886,52.6394666667,21.6522666667,27.245
804.68,21.6981333333,54.1739333333,51.0971333333,49.424,20.3026,26.0277333333,51.9460666667,36.9734666667,52.5598666667,20.9164,26.7591333333
804.99,20.5997333333,54.0287333333,50.8561333333,49.6044666667,19.7826666667,25.1803333333,52.4032666667,36.9751333333,52.8030666667,19.9391333333,26.206
805.30,20.4834666667,53.3503333333,50.5258,48.8296,20.0762666667,25.2502,51.6369333333,36.8194,52.1882,19.8642666667,26.0983333333
805.60,21.3833333333,53.05,50.9,48.7833333334,20.75,25.9,51.775,37.5,51.5416666667,20.3666666667,26.4583333333
805.91,21.5102,53.1330666667,51.481,49.0696,20.9428666667,25.5568666667,51.9482666667,37.6471333333,51.6562666667,20.6841333333,26.3995333333
806.21,22.3838666667,53.0949333333,51.7716,49.5437333333,21.8906,26.2967333333,52.4043333333,37.9203333333,51.5084,21.5618666667,27.2914666667
806.52,21.4627333333,52.5684,51.5090666667,49.3485333333,21.1265333334,25.4728666667,51.7192666667,37.2844666667,51.2905333333,20.7988666667,27.1207333333
806.83,22.4030666667,53.1582,52.3572,50.0875333333,22.8118,26.4247333334,52.3906,37.9892666667,52.1402,21.8689333334,28.035
807.13,21.1095333333,51.6522,51.1553333333,47.9998666666,21.2423333334,25.2506,50.6584,36.2981333333,50.6087333333,20.563,26.559
807.44,18.6388,50.5584,49.8168666667,46.7714,19.4242666667,23.1326666667,49.6857333333,34.8865333333,49.6072,18.1587333333,24.1186
807.74,19.305,50.8092,49.6658666667,47.0009333333,19.8064666667,23.096,50.1318666667,35.0397333333,50.1846,18.1179333333,23.8082
808.05,20.9423333333,51.7626,50.3489333333,47.7486666667,21.5532,25.0871333333,51.1692666667,35.7242666667,50.9248666667,19.0752,25.2530666667
808.35,22.2834666667,52.9047333333,51.2336666667,48.9063333333,22.5984,26.6754666667,52.0822666667,36.518,51.6010666667,19.7552,26.0542666667
808.66,22.7617333333,52.5417333333,51.1345333333,48.8478,22.5066666667,26.6139333333,51.882,36.0861333333,51.6446,19.6394666667,25.6904666667
808.97,22.0811333333,52.2252,50.9998666667,48.4144666666,21.8288,26.2432,51.7118,35.5495333333,51.4505333333,18.9728666666,25.1171333333
809.27,21.8728,51.5591333333,50.3314666667,47.3566666666,22.1504666667,25.8870666667,50.7258,35.1613333333,50.8692,18.7007333334,24.9552666667
809.58,21.2494,50.8070666667,49.8495333333,46.5756,21.6506666667,25.0705333333,50.1870666667,34.8838666667,50.8802,17.811,23.8941333333
809.88,22.6704666667,51.925,51.1294,47.819,22.9812,26.6117333333,51.3489333333,36.1954666667,52.5285333333,18.994,25.0296666667
810.19,22.7684666667,52.8436666666,51.8360666667,48.6252,22.7117333333,26.8549333333,51.8926666667,37.3164,52.9471333333,19.7741333333,25.6872
810.49,24.8908666667,55.6817333333,54.4880666667,51.2664666667,24.7257333333,29.1121333333,54.6142666667,39.8254,55.507,22.1446,28.2290666666
810.80,25.964,56.1159333333,55.3182666666,51.0824666667,25.66,29.8100666667,54.5868666667,40.5508666666,55.7265333333,23.5802666667,29.5630666667
811.10,25.9786666667,56.7538,56.124,51.2597333333,25.6006666667,29.9805333333,55.0678666667,41.4051333333,56.5504,24.1376,29.9806666667
811.41,24.8441333333,56.2158666667,55.8296,50.5694666667,24.6062,28.3804666667,54.6212,40.4161333333,56.0574666667,23.6454,28.8361333333
811.71,24.6274666667,55.6569333333,55.3724,49.4020666667,24.451,28.0686666666,53.8529333333,39.9606666667,55.7255333333,23.9412666667,28.5782
812.02,24.2414666667,56.6717333334,56.0933333333,49.8120666667,24.6573333333,28.2497333333,54.6321333333,40.5277333333,56.4484,24.2414,28.554
812.32,23.3489333333,56.8889333333,55.6486666667,49.3643333333,23.6072,27.5143333333,54.7389333333,39.5762,56.8785333333,23.4832666667,27.8037333333
812.63,23.401,56.9734666667,54.8724666667,49.7348,23.3906,27.9978,55.1013333333,39.4176666667,56.6509333333,23.3282,28.341
812.93,23.5778,57.7430666667,54.2484,49.9428,23.3386,28.3202,55.4861333333,39.5321333333,56.3180666667,24.1602,29.173
813.24,23.2191333333,57.2170666667,53.5306666667,49.3044,23.0218,27.892,55.0986,39.3561333333,55.8567333333,23.9460666667,28.7226666667
813.54,22.3049333333,56.2585333333,52.4756,47.8968,22.3359333333,26.615,54.3876,37.9845333333,54.8732666667,22.1084666667,27.8347333333
813.85,20.635,55.1003333333,51.8202,46.3176,21.164,24.7300666667,53.5554666667,36.656,54.4974666667,20.4233333333,26.6137333333
814.15,19.584,53.8666666667,50.4746666666,45.9733333333,19.6906666667,23.392,53.1733333333,35.5626666667,53.92,19.4026666667,25.8133333334
814.46,19.5305333333,53.6255333333,49.9948,45.9468666667,19.9790666667,23.7455333333,52.4361333333,34.6583333333,53.2708666667,19.2175333333,25.9885333333
814.76,20.6646,53.9571333333,50.2352,46.8814666667,21.2985333333,25.2965333333,52.9958666667,35.593,53.5172,20.2761333333,27.1677333333
815.07,19.761,53.3332666667,49.7452,47.6964,20.5306,24.7426,53.2501333333,35.4966,53.3956,19.6465333333,26.8226
815.37,20.146,53.4793333333,49.3438666666,48.0522,20.1981333333,25.0938,53.6876,35.5939333333,53.5314,20.0210666667,27.7188666667
815.68,20.8802,52.6251333333,49.0238,48.4572,20.7688,25.3819333333,53.4344666666,35.9232666667,53.0197333333,20.6373333333,28.1638666667
815.98,20.3642,52.9276666667,49.9116,48.5388,20.1562,24.4618,53.7286,35.9022666666,53.042,20.3642,27.7482
816.29,21.1111333333,53.5873333333,51.9047333333,49.9260666667,21.1535333333,25.2911333333,55.0582,36.6350666667,54.6349333333,21.0370666667,28.4126666667
816.59,22.329,54.8077333333,53.4294666667,51.2073333333,22.1902666667,26.5919333333,56.1751333333,37.2864666667,55.8335333333,21.8589333333,29.4870666667
816.89,23.1075333333,53.9692666667,53.4154,50.8512,22.9844,26.9949333333,55.4871333333,36.9844666667,54.8614666667,22.6871333334,29.0051333333
