wavelength,Back_SpoMinm,Belly_SpoMinm,Breast_SpoMinm,Crissum_SpoMinm,Crown_SpoMinm,DorTail_SpoMinm,Patch10_SpoMinm,Rump_SpoMinm,Throat_SpoMinm,WingTip_SpoMinm
729.44,17.0795333333,49.7856666667,44.6074,44.1588666667,19.2504666667,17.3917254902,36.7861333333,41.6822,39.5887333333,14.4818
729.76,16.8424,49.5208666667,44.4717333333,44.0476666667,19.0913333333,17.0836235294,36.6844666667,41.4534,39.4876,14.3022
730.08,16.9830666667,49.6433333333,44.6549333333,44.0991333333,19.2358666667,17.2199019608,36.7979333333,41.6072666667,39.654,14.4990666667
730.39,17.2580666667,49.8112,44.8172666667,44.2504,19.3272,17.3951058824,36.9478666667,41.8909333333,39.7482,14.6467333333
730.71,17.3172,49.9924,44.8956666667,44.3723333333,19.3430666667,17.4676352941,36.9829333333,42.0396666667,39.8803333333,14.6669333333
731.03,17.5037333333,50.0084666667,44.8740666667,44.3225333333,19.444,17.6531921568,37.0177333333,42.0226,39.8507333333,14.7558666666
731.35,17.2916666667,49.7902666666,44.7126,44.2548,19.1742666667,17.3807647059,36.7592666667,41.7823333334,39.6304666667,14.4966666667
731.67,17.2143333333,49.6746666667,44.5604666667,44.1125333333,19.0542666667,17.2268745098,36.6818,41.7067333333,39.5233333333,14.456
731.98,17.366,49.8217333333,44.7350666667,44.2034,19.1814666667,17.459454902,36.8570666667,41.9468666667,39.8037333333,14.6594
732.30,17.373,49.8972,44.7808,44.1090666667,19.2164666667,17.4559921569,36.7967333333,41.9933333333,39.7550666667,14.5916666667
732.62,17.5554666667,50.0947333333,44.9274666667,44.4326666667,19.4364666667,17.564027451,37.0270666666,42.205,40.026,14.7166666667
732.94,17.5562666667,50.0776666667,44.9782,44.4612666667,19.4264,17.5952039216,37.0226666667,42.1083333333,40.1292666667,14.7268
733.25,17.4402,50.0504666667,44.8674666667,44.3277333333,19.291,17.556,36.9008,42.0930666667,40.0017333333,14.5929333333
733.57,17.4506666667,50.0348666667,44.7657333333,44.286,19.2586,17.4809960784,36.9048666667,42.1153333334,39.9668,14.5590666667
733.89,17.1900666667,50.1438666667,44.8458,44.2962,19.1727333333,17.3149137255,36.8136666667,42.0294,39.987,14.3562
734.21,16.9392666667,49.9438,44.796,44.082,18.8529333333,17.1375843137,36.5922666667,41.8543333333,39.7802,14.0292
734.52,16.9106,50.0429333333,44.7709333333,44.0956,18.8469333333,17.0427254902,36.5274,41.8688,39.8701333333,14.0052
734.84,17.0548,50.3569333333,44.8534666667,44.1326666667,18.9059333333,17.149027451,36.7178,42.0206,40.0294,14.0818
735.16,17.0148666667,50.5345333333,44.9938,44.3206666667,18.8688666667,17.1158705882,36.7342,42.0404,40.1738666667,13.9530666667
735.48,16.8594666667,50.6955333333,45.1622666667,44.5478666667,18.7790666667,16.9217411765,36.7844666667,42.0125333333,40.1280666667,13.6368
735.79,16.9129333333,50.6032,45.2096,44.7822,18.7584,16.9458784314,36.8366,42.0909333333,40.1971333333,13.8649333333
736.11,16.7571333333,50.7263333333,45.4836666667,44.8273333333,18.7248,16.9804313726,36.9440666667,42.2166,40.3169333334,13.7822
736.43,16.8453333333,50.9965333334,45.5736666667,44.9430666667,18.8764666667,17.0954509804,37.0288,42.4838666666,40.3113333333,13.8722
736.74,17.403,51.2812,45.8271333333,45.2150666667,19.2848,17.5151137255,37.3246,42.5817333333,40.6866,14.3335333333
737.06,17.4164666667,51.3146666667,45.8442666667,45.1364666666,19.2577333333,17.5140392157,37.1819333333,42.4481333333,40.5304666667,14.4723333333
737.38,17.6478666667,51.2112,45.8382666667,45.2284,19.3065333333,17.7245568628,37.2185333333,42.5934,40.5547333333,14.6784666667
737.69,18.1255333333,51.5251333333,46.0494,45.5969333333,19.7404666667,18.0957098039,37.601,42.9612,41.0036,15.1149333333
738.01,17.8915333333,51.3831333334,46.2168,45.6296,19.4396,17.9223411765,37.4988666667,42.9015333333,40.818,14.8355333333
738.33,17.7118,51.1898666667,46.1889333334,45.6006,19.3413333333,17.8181411765,37.3995333333,42.8194666667,40.6244,14.7686666667
738.64,17.8317333333,51.1859333333,46.3512666667,45.7068,19.5514,18.0347803922,37.6358666667,43.0616,40.6404,14.9564666667
738.96,18.0389333333,51.1939333333,46.2721333333,45.7771333333,19.6131333333,18.1402980392,37.4908,43.0744666667,40.6334,15.1464
739.28,17.9506,51.0882,46.0912,45.5764,19.5840666666,18.0976392157,37.3998,42.9345333333,40.5526666667,15.0124
739.59,17.7422,50.9373333333,45.8087333333,45.4161333333,19.4139333333,17.8980117647,37.2383333333,42.7215333333,40.2527333333,14.8253333333
739.91,17.6915333333,50.9147333333,45.6582,45.5307333333,19.4012,17.928317647,37.2355333333,42.6255333333,40.3824,14.755
740.23,17.2242,50.7538,45.4907333333,45.4102666667,19.1205333333,17.4749058824,37.0300666667,42.5696666667,40.2238,14.3128666667
740.54,17.2151333333,50.7793333333,45.544,45.5042,19.2136666667,17.6052862745,37.02,42.7549333333,40.3564,14.2431333333
740.86,17.2504,50.8654666667,45.5555333333,45.4508,19.3336,17.6725647059,37.0632,42.7094,40.3965333333,14.3256666667
741.18,16.8022,50.5608,45.197,44.9648666667,18.9639333333,17.2893882353,36.6168,42.2493333333,39.9776,13.9786666667
741.49,17.0149333333,50.6547333333,45.0076666667,44.9198,19.1848666667,17.4311686275,36.7352,42.2862,40.0245333333,14.2364
741.81,17.0264,50.9936666667,45.1840666667,44.9817333333,19.2722,17.5397176471,36.8198666667,42.5086,40.2794,14.1632
742.12,17.0697333333,51.0536,44.9868666667,44.7404,19.2442666667,17.5938352941,36.6784,42.3450666667,40.2988,14.2700666667
742.44,16.7890666667,50.8554666667,44.8512666667,44.4573333333,19.052,17.3965843137,36.5506666667,42.2563333333,40.1917333334,14.2367333333
742.76,16.6568666667,50.68,44.701,44.3519333333,19.0754,17.2904823529,36.3725333333,42.1986,40.1034,14.0942
743.07,16.8731333333,50.8686666666,45.0125333333,44.5471333333,19.2702,17.4999490196,36.5149333334,42.5369333333,40.4151333333,14.2794
743.39,16.8350666667,50.6764,44.9332666667,44.2592,19.2885333333,17.5320352941,36.4413333333,42.2347333333,40.2889333333,14.1978666667
743.70,17.056,50.7590666667,45.0495333333,44.3521333333,19.4588666667,17.8578705883,36.6446666667,42.4774,40.3189333333,14.5127333333
