wavelength,Back_PhrAlam,Belly_PhrAlam,Breast_PhrAlam,Crissum_PhrAlam,Crown_PhrAlam,DorTail_PhrAlam,Patch10_PhrAlam,Rump_PhrAlam,Throat_PhrAlam,WingTip_PhrAlam
761.63,12.5844166667,55.425,19.9705,42.2805,16.11475,16.1201541667,55.0564166667,20.0280833334,15.9870833333,16.129
761.94,12.2895,55.3384166667,19.8026666667,42.0658333333,15.7909166667,15.879325,54.9430833334,19.8245,15.8245833333,15.88825
762.26,12.5335833333,55.5248333333,19.98425,42.36525,15.9486666667,15.97035,55.2435,19.9345833333,15.96975,16.0445
762.57,12.6508333333,55.5906666667,20.0756666667,42.4051666667,16.0448333333,15.9975916667,55.44825,19.97375,16.1633333333,16.08
762.88,12.7376666667,55.6015833333,20.1148333333,42.4445833333,16.0758333333,16.0541166667,55.4846666667,20.0266666667,16.2290833333,16.0760833333
763.20,12.623,55.4984166667,19.9794166667,42.2773333333,15.9145833333,15.8998125,55.4295,19.898,16.1445833333,16.0685
763.51,12.5025833333,55.5690833334,20.02125,42.1799166667,15.8414166667,15.8680666666,55.5006666667,19.8916666667,16.0449166666,16.05875
763.82,12.4033333333,55.5924166667,19.9888333334,42.1545833333,15.715,15.7755708333,55.6116666667,19.8185,15.8994166666,15.90825
764.14,12.4416666667,55.4204166667,19.988,42.1266666667,15.63925,15.7198,55.6381666667,19.8711666667,15.8566666667,15.8371666667
764.45,12.4431666667,55.38675,19.9335833333,42.25825,15.5433333333,15.6838583334,55.7774166667,19.8990833333,15.8509166667,15.8709166667
764.76,12.3629166667,55.1905833333,19.8003333334,42.1594166667,15.49075,15.7044583333,56.0003333333,19.9683333333,15.7875833333,15.7595
765.07,12.5376666667,55.2533333333,19.915,42.35375,15.6369166667,15.9409708333,56.355,20.1200833333,15.97175,15.871
765.39,12.834,55.02975,19.97825,42.3728333333,15.9565,16.1908375,56.4704166667,20.2820833333,16.055,16.0509166667
765.70,12.9194166667,55.0203333334,20.0030833333,42.2069166667,16.0229166667,16.2742083333,56.73825,20.3949166667,16.044,16.0841666667
766.01,13.0048333333,55.0764166667,20.0331666667,42.2799166667,16.0691666667,16.414,57.0125833333,20.5614166667,16.0376666667,16.0645833333
766.32,12.9554166667,55.24325,20.0151666666,42.5415833333,16.27775,16.5735583333,57.5840833333,20.7646666667,16.1404166667,16.1355833333
766.64,13.2744166666,55.3598333333,20.2596666667,42.799,16.6121666667,17.0177333333,58.0903333334,21.1095833333,16.4635,16.3940833333
766.95,13.3054166667,55.3973333333,19.9085833333,42.8545,16.48775,17.0445916666,58.4448333333,21.0525833334,16.3293333333,16.1738333333
767.26,13.6593333334,55.35825,20.1221666666,42.8968333333,16.8534166667,17.4898833333,58.6668333333,21.2323333333,16.7066666667,16.4078333333
767.57,13.7224166667,55.37825,20.2474166667,42.9898333333,17.1049166666,17.8150125,59.0223333333,21.3143333333,16.9809166667,16.6390833333
767.88,14.01625,55.4510833333,20.53825,43.1473333333,17.3984166667,18.2281875,59.3590833334,21.6486666667,17.3786666666,16.8474166667
768.20,14.1805833333,55.59225,20.6565833333,43.37325,17.5069166667,18.3590666667,59.5443333333,21.7895833333,17.62575,17.1186666667
768.51,14.4513333334,55.61325,20.74825,43.5179166667,17.6968333333,18.3880541667,59.7994166667,21.9126666667,17.82825,17.3146666667
768.82,14.641,55.95075,20.92425,43.763,17.6425833334,18.4131666667,60.1741666667,22.0970833333,18.0211666667,17.4179166667
769.13,14.5175833333,56.0575833333,20.9235833333,43.9896666667,17.575,18.3605416667,60.3176666667,22.1895,18.1605,17.4325
769.44,14.199,55.99875,20.7101666667,43.784,17.4091666667,18.07355,60.2821666666,21.92275,18.05125,17.406
769.76,14.29325,55.93375,20.8085833333,43.59375,17.3145833334,17.9952416667,60.2406666667,21.8663333333,17.8268333333,17.45675
770.07,14.0289166667,55.77025,20.6774166667,43.72475,17.1785,17.7117375,60.3744166667,21.6876666667,17.51425,17.2533333333
770.38,14.0600833333,56.0981666667,20.9495833333,44.06475,17.4476666667,17.9211416667,60.638,21.8763333333,17.6801666667,17.4926666667
770.69,14.015,56.1128333333,20.7891666667,44.1238333333,17.395,17.8192583333,60.6809166667,21.9133333333,17.4976666667,17.4656666667
771.00,13.6555833333,56.436,20.3055833333,43.9850833333,16.8045,17.4136666667,60.8293333334,21.7058333333,17.0005,17.0076666667
771.32,13.3726666667,56.27675,19.994,43.92325,16.5406666667,17.1642041667,60.9049166667,21.3761666667,16.611,16.8038333333
771.63,13.1589166667,56.1886666667,19.8308333333,43.868,16.40975,17.12115,60.9460833333,21.12975,16.444,16.644
771.94,13.0134166667,56.0734166667,19.7244166667,43.625,16.4185833333,17.3281375,60.92525,21.0185,16.3995,16.5905
772.25,13.1613333334,56.04275,20.0601666666,43.63725,16.8055833334,17.7214666667,61.2524166667,20.9624166667,16.6588333333,16.7400833333
772.56,13.4595833334,56.2040833333,20.3836666667,43.70625,17.044,18.0297416667,61.4081666667,21.10775,16.8068333333,17.0791666666
772.87,14.12675,56.6478333333,20.8646666667,44.00675,17.54075,18.5281458333,61.8963333333,21.6368333334,17.0665833333,17.5524166667
773.18,14.3954166667,56.76275,21.103,44.0441666667,17.8278333333,18.8506333333,62.0414166667,21.9571666667,17.3791666667,17.7805833333
773.50,14.82425,57.0375833333,21.4733333333,43.973,18.1645833333,19.1393291667,62.2839166667,22.3410833333,17.7245833333,18.1605833333
773.81,14.8025833333,56.6444166667,21.2954166667,43.6424166667,17.7740833333,18.84215,62.05775,22.367,17.52325,17.8776666667
774.12,14.4723333333,56.6915833333,21.023,43.67125,17.5983333333,18.66175,62.16925,22.2410833333,17.3969166667,17.6305833333
774.43,14.735,56.46225,21.4355833333,43.68325,17.9074166667,19.0044958333,62.2815,22.4741666666,17.7336666667,18.00025
774.74,15.4658333333,56.7028333333,21.95175,43.771,18.5701666667,19.6162,62.30525,23.0683333333,18.2850833333,18.4860833333
775.05,15.65475,56.7591666667,22.2129166666,43.8313333333,18.7269166667,19.6569666666,62.2570833334,23.4376666666,18.3735,18.5543333333
775.36,15.2075,56.3066666667,21.6764166666,43.27975,18.08125,18.9325041667,61.8555833333,23.0950833333,17.6435,18.0448333333
775.67,15.3281666666,56.68375,21.5905833333,43.5535833333,18.1646666666,19.0325208333,61.9105833333,23.4080833333,17.52625,18.1565
775.98,15.3843333333,56.60975,21.5775833333,43.6869166667,18.3036666667,19.0633958333,62.23825,23.51975,17.67675,18.0315
776.30,15.478,56.3355833334,21.7476666667,44.0234166667,18.4704166667,19.3377,62.3165,23.46875,17.9133333333,17.97925
776.61,15.586,56.5128333333,21.7956666667,44.4305833333,18.4996666667,19.3731416666,62.5105,23.46625,18.1628333334,18.17125
776.92,16.0585833333,57.2766666667,22.1858333334,44.96725,18.9398333333,19.9324708333,63.0305,23.87175,18.4785,18.5246666666
777.23,16.31125,57.25025,22.4870833333,45.0828333333,19.3301666667,20.2712291667,63.1081666667,23.9380833333,18.5606666667,18.82
777.54,17.0929166667,57.6605,23.1736666667,45.5030833333,20.0351666666,20.9517958334,63.6198333333,24.72,19.3663333333,19.6296666666
777.85,16.8593333333,57.4246666667,22.9145,45.4313333333,20.0334166667,20.8211791666,63.2829166666,24.7571666667,19.2923333333,19.6566666667
778.16,16.374,57.2344166666,22.68325,45.41325,19.71325,20.6002875,63.3145833334,24.5969166666,19.0471666667,19.5051666667
778.47,16.64525,57.3549166666,23.0003333333,45.7089166667,20.09525,20.8495416667,63.7101666667,24.6480833334,19.3185833333,19.8205
778.78,17.77575,57.8750833333,24.0321666666,46.4585,21.0175833333,21.9570625,64.2043333333,25.3468333333,20.62775,20.6406666667
779.09,16.9871666667,56.6795,23.3033333333,45.7435,20.1495833333,21.2868958334,63.28625,24.6751666667,20.1238333333,20.0255833333
779.40,16.46925,56.3454166667,22.9305833334,45.2731666667,19.6505,20.8608291667,62.5880833333,24.0855,19.599,19.7278333333
779.71,16.593,56.6579166667,23.25975,45.4805833333,20.0000833333,20.8838416667,62.7315833333,24.4415,19.79225,20.1213333334
780.02,16.305,56.3370833333,23.2958333334,45.11425,19.7960833334,20.8405791667,62.49125,24.5030833333,19.5736666667,20.1578333334
780.33,15.77675,55.611,22.7051666667,44.5724166666,19.29325,20.4508166666,61.7320833333,24.1316666667,19.3455,19.8516666667
780.64,15.8145,55.8690833333,22.7786666667,44.621,19.2631666667,20.6527416666,62.043,24.0859166667,19.674,20.0405
780.95,15.1845833333,54.8855833333,22.14225,43.89875,18.779,20.1713208333,61.4261666667,23.3138333333,19.0274166667,19.2845833333
781.26,15.0924166667,54.7721666667,21.9725,43.8105833333,18.60875,20.1257625,61.5895833333,23.0804166667,18.7343333333,18.824
781.57,14.74025,54.4621666666,21.8598333333,43.5615833333,18.40825,19.7439375,61.1849166667,22.717,18.5389166666,18.4216666667
781.88,14.6569166667,54.618,21.6885,43.3995,18.3588333333,19.8316791666,61.00975,22.8315,18.4768333334,18.4359166667
782.19,14.1356666666,54.6935833333,21.29575,43.2081666667,18.0195833333,19.408175,60.717,22.4874166667,17.8723333333,18.2265833333
782.50,14.7270833333,55.4588333333,21.7705833333,43.7044166667,18.4613333333,19.8691083333,61.45075,22.8500833333,18.3680833334,18.60175
782.81,15.0246666667,55.5115,21.8006666667,43.9269166667,18.5446666667,20.2266666667,61.6176666667,23.20225,18.6249166667,18.8044166667
783.12,15.2604166667,55.44975,21.8180833333,43.8304166667,18.4468333333,20.6081958333,61.5245833333,23.5368333333,18.8874166667,18.7689166667
783.43,15.3765,55.4328333333,21.6168333334,43.6258333334,18.46325,20.5338541667,61.4965,23.2130833333,18.86475,18.3151666667
783.74,15.289,55.1076666667,21.60625,43.60125,18.222,20.3965041667,61.3045833333,23.0175,18.8026666667,18.20775
784.05,15.5760833333,55.2209166667,21.9551666667,43.814,18.4953333333,20.4765583333,61.3298333333,23.4751666667,18.92975,18.5870833333
784.36,16.1858333333,56.2966666667,22.5560833333,44.6651666667,18.7575,21.0411208333,62.0338333333,24.0233333333,19.2678333334,19.1891666666
784.67,16.8610833333,57.0425,23.1608333333,45.3100833334,19.3381666667,21.5680791667,62.6744166667,24.43675,19.7566666667,19.727
784.98,17.4666666667,58.1764166667,23.3241666667,46.0561666667,19.90675,22.1845541667,63.7354166667,24.9898333333,20.1801666666,20.1041666667
785.29,17.4949166667,57.9798333334,23.0504166667,45.76275,19.6260833333,22.1649333333,63.5353333333,24.6060833333,20.116,19.8485833333
785.60,17.058,57.56075,22.7825,45.52475,19.3459166667,21.95475,63.3905833333,24.3426666667,19.8123333333,19.4861666666
785.91,17.3913333334,58.1596666666,23.3125,45.97975,19.8433333333,22.4791791666,63.5596666667,24.99,20.3644166667,20.10125
786.22,17.44375,58.1965833333,23.4408333333,46.1095833334,20.1514166667,22.4776125,63.5238333333,25.1514166667,20.474,20.38125
786.53,17.0205,58.09575,23.1771666667,46.0199166667,19.9048333333,22.0707458333,63.3410833333,24.6704166667,19.905,20.2103333333
786.84,16.7625,58.3046666667,23.154,46.3943333333,20.0804166667,21.9712958333,63.483,24.7841666667,19.7306666667,20.3299166667
787.14,17.1520833333,59.3136666667,23.587,47.14525,20.7949166666,22.3867166667,64.4848333333,25.1681666667,20.13175,20.7565833334
787.45,17.0836666667,59.1865833334,23.26975,47.17,20.6769166667,22.5049208333,63.9695833334,24.7866666667,20.0275833334,20.6958333334
787.76,16.69,58.6183333333,23.0976666667,46.7424166667,20.4665,22.231425,63.5539166666,24.4578333333,19.7186666667,20.4898333333
788.07,16.1045,58.0154166667,22.7888333333,46.0015,20.0755,21.761,62.7188333334,23.8574166667,19.24175,20.1445833333
788.38,15.7541666667,57.384,22.8686666667,45.5276666667,19.77,21.4491291667,62.1303333333,23.4710833334,19.0215,19.9799166667
788.69,16.0454166667,57.9651666667,23.7115,46.19,20.2741666667,21.76215,63.1509166667,24.089,19.6438333333,20.4215
789.00,16.0443333333,57.8125833334,23.774,46.1469166667,20.2940833333,21.8171125,62.9655,24.3548333333,19.7085833333,20.5614166667
789.31,15.9031666667,57.449,23.5708333333,45.7449166667,20.284,21.4982375,62.8816666667,24.03175,19.15275,20.3865833333
789.62,15.8224166667,57.4038333333,23.5534166666,45.6364166666,20.1621666667,21.5696583333,63.2090833334,23.895,19.0901666667,20.0958333333
789.92,15.6934166667,57.1471666667,23.0001666666,45.3321666667,19.7510833333,21.5078916667,63.1656666667,23.4553333333,18.71975,19.7800833333
790.23,15.77075,56.5559166666,22.9975833334,44.9814166666,19.4280833333,21.3944791667,62.6713333333,23.2716666667,18.684,19.5995833333
790.54,15.56825,55.7130833333,22.68025,44.23275,19.1046666667,21.291025,61.6529166667,23.0791666666,18.3215,19.3211666667
790.85,15.229,55.5034166666,22.503,44.103,19.10825,21.022325,61.7685833333,23.2596666667,18.2405,18.8964166667
791.16,15.0446666667,55.7629166666,22.33625,44.1645,18.9364166667,20.8074,61.9248333333,23.2380833333,18.2575,18.6981666667
791.47,15.627,56.1384166667,22.679,44.53375,19.0295833333,21.2418791667,62.3240833333,23.5981666667,18.683,19.3130833333
791.78,16.2906666667,56.3638333333,22.85575,44.84325,19.3244166667,21.7047583333,62.4681666667,24.01525,18.9433333333,19.67925
792.08,16.76675,56.1985,23.055,44.8871666667,19.9978333333,22.1575291667,62.0863333333,24.27275,19.25475,20.3245833333
792.39,17.1069166667,56.6420833334,23.4804166667,45.3231666666,20.4145,22.31425,62.779,24.2644166667,19.3083333333,20.5540833333
792.70,16.5853333333,56.1836666667,23.2348333333,45.0509166667,19.7585,21.9688125,62.324,23.7544166667,19.0709166666,20.0943333333
793.01,16.5905,56.4094166667,23.0868333334,45.01325,19.3863333333,21.7165458333,62.0885833334,23.4520833333,18.7050833333,20.133
793.32,16.9760833333,56.8935833333,23.8429166666,45.578,19.8609166667,22.1031958333,62.1794166667,24.1360833333,19.33925,20.40975
793.62,17.3275833333,57.5088333333,24.1153333333,45.9478333334,20.2545833333,22.6544708333,62.5875,24.3393333333,19.79025,20.8059166666
793.93,17.3560833333,57.8519166666,24.1464166667,46.1916666667,20.45325,22.406225,63.1101666666,24.0863333334,19.6871666667,20.639
794.24,17.64525,57.7365,24.38725,45.9515,20.68825,22.3347166666,62.9300833333,24.0215,19.8495833333,20.79025
794.55,18.2261666667,57.5771666667,24.5485,45.7781666667,20.9986666667,22.5855333333,62.5130833333,24.4171666667,20.3004166667,21.2770833333
794.86,18.46275,57.6138333333,24.6429166667,45.9523333333,21.3976666667,22.7609875,62.39125,24.8395,20.6416666666,21.4700833334
795.16,18.58025,57.65425,24.7840833333,46.0906666667,21.6100833333,22.93325,62.5411666666,24.7735,20.7664166667,21.9441666667
795.47,17.82175,57.6445833333,23.9901666667,45.8463333334,20.9239166667,22.1806458333,62.1089166667,24.0315,20.1210833333,21.1001666667
795.78,17.7133333334,57.3425,23.80075,45.4625833333,20.9249166667,22.0855208333,61.33125,24.07525,20.32525,21.01125
796.09,17.7324166666,57.6276666667,23.4875,45.3358333333,21.0666666667,22.0163125,61.3530833333,24.0661666667,20.5846666667,21.06175
796.40,17.9441666667,57.4481666667,23.8936666667,45.5844166667,21.5599166667,22.4522541667,61.3054166667,24.5121666667,21.213,21.4494166666
796.70,17.55925,57.27825,23.5341666667,45.1765,21.4445,21.9666291667,61.6149166667,24.1680833333,20.9676666667,21.3735
797.01,17.94875,57.6771666667,23.8859166667,45.54325,21.8305833333,22.1981375,62.10825,24.8525,21.25575,21.8813333333
797.32,18.06575,57.3633333333,23.7694166667,45.4196666667,21.65525,22.238525,61.6625833333,24.8775,21.3439166666,21.8596666667
797.63,18.37375,57.6380833334,23.93625,46.0305833333,21.60125,22.6277666667,61.9291666666,24.9740833333,21.6115833333,22.1355833333
797.93,18.2375,57.58475,24.0513333333,46.2311666666,21.44225,22.552825,62.1231666667,24.8313333333,21.5845,22.0323333333
798.24,18.0386666667,57.42775,23.8318333333,46.1093333333,20.9485833333,22.2381416667,61.865,24.7105,21.24325,21.8703333333
798.55,17.7964166667,57.662,23.8103333333,46.0706666667,20.5415,21.9534083333,62.0059166667,24.9345,21.1306666667,21.3981666667
798.85,18.03625,57.5025833333,24.1638333333,45.814,20.31925,22.0962625,62.00775,25.1044166667,20.8525,21.6118333333
799.16,17.8903333333,58.1350833334,24.1558333333,45.9550833333,19.72025,21.8465583333,62.38375,24.8075,20.4963333333,21.6065
799.47,18.1296666667,58.1511666667,24.59575,46.1805,19.8713333333,22.1784875,62.4089166667,25.1651666667,20.4919166666,21.6985
799.78,17.173,57.9026666667,23.5394166666,45.7400833333,18.9129166667,21.335025,62.1798333333,24.31925,19.3609166667,20.6879166667
800.08,17.3085833334,57.674,23.1619166667,45.6115833333,18.9950833333,21.4027291667,61.7120833333,24.2588333333,19.4386666667,20.7165833334
800.39,16.7138333333,57.1378333333,22.4971666666,45.1000833333,18.43925,21.1558333333,61.2131666667,23.5984166667,19.19325,19.9883333333
800.70,16.6665833333,57.8799166667,22.6494166667,45.3831666667,18.1715,21.3107666667,62.24325,23.8095,19.1865833333,19.91175
801.00,16.90325,58.0300833333,22.95,45.2328333334,18.3285,21.415875,62.3545,24.078,19.2565833333,20.2025833333
801.31,17.4298333333,58.992,23.4429166666,45.8519166667,19.0915833333,22.1873708334,63.2446666667,24.7045833333,19.7501666666,20.98725
801.62,17.3456666667,59.37975,23.5675,46.03875,19.3510833333,22.4949875,63.7705833333,24.3336666667,20.0111666667,20.7898333333
801.92,17.4765,58.7505833333,23.3806666667,45.8645,19.51275,22.5148458334,63.2286666667,24.1341666667,19.8741666667,20.8893333333
802.23,17.80075,58.6841666667,23.3396666667,46.2781666667,19.80575,22.7475416667,63.421,24.4735833333,20.3821666667,21.03375
802.54,18.1285,58.03325,23.1384166667,46.3330833333,20.3460833333,23.2869708333,63.6556666666,24.9125833333,20.28975,20.8271666667
802.84,18.4175833333,58.1066666666,23.1355833333,46.542,20.2128333333,23.2320166667,63.6495,24.9054166667,20.1625,20.8175
803.15,19.6868333333,58.9036666666,24.4109166666,46.861,21.4035833333,24.2182625,64.3359166667,25.99625,21.4160833333,21.8294166667
803.46,19.71125,58.8943333333,24.73525,47.2265,21.4636666667,24.4441458333,64.4415,26.1598333333,21.6654166667,21.7979166667
803.76,20.5676666666,59.296,25.5188333333,47.6180833334,22.2868333333,24.7352666667,64.6786666667,26.4816666667,21.9181666667,22.4555833333
804.07,20.41075,58.75275,25.5614166667,47.5574166667,22.5573333333,24.7636375,63.98975,26.3138333333,22.0270833333,22.5696666667
804.38,20.1065833333,59.3358333334,25.2506666666,47.6250833333,22.60025,24.7883,64.4800833333,26.2593333333,22.08025,22.5439166666
804.68,19.6930833333,59.0099166667,24.7495,47.4184166667,22.2305833333,24.2444416667,64.104,25.70825,21.6101666667,21.9234166667
804.99,19.8654166667,59.48825,25.203,47.9055,22.7025,24.2570583333,64.6865,26.263,21.6488333333,22.31525
805.30,19.8998333333,60.245,25.571,48.1075833334,22.8894166667,24.3466625,65.18475,26.30875,21.8115833334,22.588
805.60,19.6945833333,60.1936666667,25.42975,48.0433333333,22.7545833333,24.2972458334,65.1013333333,25.988,21.5294166667,22.3635
805.91,20.1040833333,60.56275,25.9316666667,48.2203333333,23.066,24.7984208333,65.4330833333,26.32975,22.34,23.156
806.21,20.2594166667,61.1868333333,26.271,48.7029166666,23.891,25.4126333334,66.5045,26.5305,22.9118333333,23.6705
806.52,19.4531666666,60.52975,25.6425,48.4001666667,23.2035833333,24.6597041667,65.9783333333,25.9440833334,22.01675,23.1903333333
806.83,19.2755,60.5006666667,25.6983333333,47.971,22.859,24.3850208334,65.6916666667,25.6259166666,21.4624166667,22.9644166666
807.13,18.7245833333,60.7825833333,25.1888333333,47.8948333333,22.3414166667,24.1822041666,65.83,25.6476666667,21.20125,22.6115
807.44,19.1165,60.8916666666,25.4410833334,47.9234166667,22.6111666667,24.5727291666,66.1780833334,26.0653333334,21.451,23.0253333333
807.74,19.0485833333,60.2810833333,25.7804166667,47.99125,22.84875,24.6279875,66.01525,26.1604166667,21.32875,23.0048333333
808.05,19.2910833333,60.1126666667,26.2295833333,47.7673333334,22.9115833333,24.9199791667,66.2545,26.4700833333,21.6680833333,23.11775
808.35,19.1023333333,59.346,25.5884166667,46.8049166667,22.5026666667,24.5666458333,65.70175,25.8893333333,21.5585,22.7148333334
808.66,18.9235833333,59.264,25.2014166667,46.8264166667,22.2849166666,24.5552166667,65.77775,25.8404166667,21.53475,22.4235833333
808.97,18.8634166667,59.4530833333,25.0708333333,46.48525,21.98825,24.408225,65.7100833333,25.5739166667,21.2585833333,22.0095
809.27,18.5419166667,59.92625,25.087,46.4885833333,21.3655833333,23.9462083334,65.6965,25.0506666667,20.7789166667,21.2856666667
809.58,18.58525,59.73925,25.066,46.5583333333,20.9359166667,23.8443208333,65.2826666667,25.4394166667,20.51825,21.2140833333
809.88,19.98225,60.9235833333,26.06575,47.77225,22.1654166666,25.3564041666,66.4149166667,26.5836666667,21.6695833333,22.1655833333
810.19,20.9155833333,61.5050833333,26.84775,48.2196666667,22.98775,26.4378166667,67.2800833333,27.1618333333,22.4266666667,22.681
810.49,21.4371666667,61.53625,27.31775,48.2449166667,22.9749166667,26.9388333333,67.13175,27.1900833333,22.7270833333,22.62225
810.80,22.1714166667,62.72175,27.8593333334,49.1589166667,23.40975,27.3968833333,67.821,27.7675,23.57025,23.0963333333
811.10,23.4891666667,63.853,28.762,50.1310833333,24.4064166667,28.5130375,68.5553333333,29.1165,24.63,23.9593333333
811.41,23.4175,63.5626666667,28.5090833333,49.83175,24.3120833333,28.4575875,67.1561666666,29.0061666667,24.4570833333,24.0443333333
811.71,24.2515,64.1511666667,29.43675,50.7099166667,25.0,29.297525,67.9165,30.0540833333,25.27775,24.977
812.02,24.5443333334,64.1101666667,29.5335833334,50.8804166666,25.13125,29.1572875,67.72475,30.2749166667,25.4943333333,25.1235
812.32,24.883,64.6008333333,30.4023333333,51.5355833333,25.8028333333,29.8078958333,68.5609166667,31.10375,26.5435,25.8575
812.63,24.9224166667,63.73925,29.9335,50.89075,26.1075833334,29.8078916667,67.7355833333,31.1183333333,26.7580833334,25.6350833333
812.93,25.2530833333,63.2596666667,30.3483333333,50.6598333333,26.811,29.9187625,67.3035833333,31.00825,26.972,25.94375
813.24,24.8709166667,62.591,30.2366666667,49.9013333333,26.6696666667,29.1416458333,66.0670833333,30.3734166667,26.9809166666,25.7059166667
813.54,24.19575,62.44625,29.7180833333,49.9541666667,25.9268333333,28.2818791667,65.4946666667,30.078,26.7386666667,25.4365833333
813.85,23.8105833333,61.4104166667,28.8675833334,49.6778333334,25.58325,27.1093458333,64.6946666667,29.34325,25.8440833333,25.1535
814.15,22.378,60.2039166667,27.852,48.551,24.5321666667,26.0016,63.6,28.4038333333,24.6013333333,24.08
814.46,20.8486666667,58.6569166667,26.5866666667,46.8423333333,22.7895,24.51195,61.753,26.448,23.1593333333,22.6124166666
814.76,20.5325,58.51075,26.4043333333,46.7285,22.5694166667,24.3142125,61.9368333333,26.1188333334,23.0324166667,22.22225
815.07,20.1171666667,58.3565,25.9934166667,46.8730833333,22.6585833334,24.5149833333,61.2676666667,25.9165833333,22.9666666667,21.9964166666
815.37,19.9953333333,58.23375,26.3926666667,46.5181666666,22.7195833333,25.2524625,61.4249166667,25.9259166667,23.22475,21.985
815.68,19.1325,57.2223333333,25.2435833334,45.761,22.2373333334,24.4683416667,60.2435,25.137,21.9254166667,21.1263333333
815.98,19.07575,57.4946666666,25.4728333333,46.2716666667,22.6289166667,24.6916,60.2698333333,25.2820833333,21.8510833333,21.73675
816.29,18.8933333334,57.7745833333,25.0078333333,46.105,22.62025,24.9337583333,60.2389166667,25.0918333333,21.8854166667,21.5259166667
816.59,19.169,58.0553333333,24.9305,46.4471666667,22.5749166667,25.3324958333,61.0519166667,25.4865,21.9416666667,21.6868333333
816.89,19.7413333333,58.2800833333,25.2283333334,46.4915,22.8843333333,25.8884833333,61.22525,25.9436666666,22.4046666667,22.11575
817.20,19.6358333333,58.393,25.7458333333,46.6279166667,23.0976666667,26.6375708334,61.3846666667,26.4920833333,23.0603333333,22.4783333333
817.50,20.3155833333,58.6881666667,26.25975,47.0026666667,23.7691666667,27.066675,61.17875,27.13575,23.6243333333,23.1755
817.81,20.48275,59.813,26.30275,47.7131666666,24.3060833333,27.0297958334,62.1708333334,27.58425,23.79625,23.4708333334
818.11,20.3505,59.713,25.8968333333,47.7993333333,24.0893333333,26.6788791666,62.0655,27.3938333333,23.2201666667,23.172
818.41,20.0266666667,59.2133333333,25.2666666667,46.9666666666,23.14,25.7673333333,61.68,26.9933333333,22.44,22.5266666666
818.72,19.9365833334,59.45925,25.12725,47.29,23.1106666666,25.3612708334,61.7558333333,27.1373333333,22.0674166667,22.449
819.02,20.5826666666,60.2496666667,25.74025,47.9344166667,23.448,25.5879791667,62.6135,27.6563333333,22.5704166667,23.0061666667
819.33,19.7748333333,59.5291666666,24.8761666667,47.021,22.242,24.3343458333,61.7215833333,26.7184166667,21.65475,22.08575
819.63,18.6448333334,58.8091666667,24.02475,46.0806666667,21.1225833334,22.9862291667,60.6103333333,25.66275,20.64675,21.202
819.93,17.5435,57.5910833333,23.1118333333,44.7085,19.8508333333,21.6617625,58.5601666667,24.46925,19.5546666667,20.4045
820.24,17.1568333334,57.6786666667,22.8876666667,44.35625,19.5110833333,20.9990833333,57.9623333333,23.9486666666,19.3114166667,20.19475
820.54,16.7645833334,57.5383333333,22.6098333334,43.7929166667,19.1549166667,20.3959666667,57.4158333333,23.2738333333,18.8500833333,19.8491666666
820.85,16.3385,57.3048333333,22.2519166667,43.46825,18.6909166667,19.8331291667,57.1688333334,22.7205,18.5058333333,19.5623333333
821.15,16.1238333333,56.8145833334,22.0093333333,43.1648333334,18.3540833334,19.5218041666,56.6499166667,22.4445833333,18.33375,19.4438333333
821.45,16.16475,56.64575,22.01175,42.9638333334,18.3255,19.4418666667,56.1925,22.3391666667,18.3721666667,19.5308333333
821.76,16.0391666667,56.36425,21.99075,42.8100833334,18.26225,19.32625,55.9104166667,22.1431666667,18.2736666667,19.47625
822.06,15.92075,56.2084166667,21.8475833333,42.6725833333,18.1526666667,19.158025,55.5998333333,21.9668333333,18.19225,19.4460833333
822.36,15.6494166667,56.0266666667,21.6103333333,42.437,17.9369166666,18.9129708333,55.23,21.7023333333,18.00125,19.29775
822.67,15.8796666667,56.2070833333,21.8885,42.6291666667,18.1865833334,19.1176541667,55.2874166667,21.8928333333,18.2824166667,19.5984166667
822.97,16.0619166667,56.3519166667,22.1434166667,42.8019166667,18.2735833333,19.2318,55.39975,22.0478333333,18.47075,19.829
823.27,16.3163333333,56.649,22.4504166667,43.1514166667,18.5773333333,19.4744208333,55.8103333334,22.25975,18.8288333333,20.0665
823.58,16.38225,56.5135,22.3966666666,43.168,18.6218333334,19.5579291666,55.7876666666,22.2538333334,18.8068333333,20.0688333333
823.88,16.43,56.47725,22.3033333334,43.3543333333,18.6463333334,19.6296333333,55.8636666666,22.4283333334,18.9013333333,20.1705833333
824.18,16.7009166666,56.5344166667,22.3754166667,43.4839166667,18.8025,19.9279958333,55.86975,22.5835833333,19.0213333333,20.3174166667
824.49,16.9031666667,56.5688333333,22.4884166667,43.5661666666,18.94975,20.1535291667,55.97075,22.7209166667,19.2098333333,20.4519166667
824.79,17.01325,56.7296666667,22.585,43.8734166667,19.0773333333,20.274075,56.47975,22.9906666667,19.2923333333,20.5996666667
825.09,17.2420833333,57.1394166667,22.7484166667,44.2000833333,19.3075,20.4681666666,56.8099166667,23.2688333333,19.50825,20.8884166667
825.39,17.3869166666,57.1095833333,22.88475,44.3005,19.3695833333,20.539825,57.0178333333,23.3445833333,19.5330833333,20.9560833333
