wavelength,Back_DigCaem,Belly_DigCaem,Breast_DigCaem,Crissum_DigCaem,Crown_DigCaem,DorTail_DigCaem,Rump_DigCaem,Throat_DigCaem,WingTip_DigCaem
433.64,11.3506,27.2162,22.2236666667,24.1678,11.6241333333,7.26173333333,12.1274666667,17.9842666667,10.1214666667
434.00,11.3095333333,27.204,22.1932,24.1404,11.6006666666,7.21846666667,12.0893333333,17.9573333333,10.0872
434.35,11.2852666666,27.2047333333,22.1725333333,24.1232666666,11.5819333333,7.1782,12.053,17.9387333333,10.0598
434.71,11.264,27.201,22.1464666667,24.1076,11.5468,7.1668,12.0414666667,17.9192,10.0415333333
435.07,11.2668666667,27.2029333334,22.1624666666,24.1034666667,11.572,7.1768,12.0496,17.9424,10.0604666667
435.42,11.2356666667,27.1789333333,22.1372666667,24.0671333333,11.5426,7.14613333333,12.0222,17.9198666667,10.0256666667
435.78,11.2062666666,27.1618,22.0998,24.039,11.5152666667,7.1264,11.9781333333,17.8785333333,9.98633333333
436.13,11.1990666667,27.1472,22.0848,24.0189333333,11.5121333333,7.12226666667,11.9596,17.861,9.97213333333
436.49,11.2074,27.1517333334,22.0780666667,24.0311333333,11.4984666667,7.12653333333,11.9539333333,17.8676,9.96613333333
436.84,11.2130666667,27.1659333333,22.0898666667,24.0385333333,11.4984666667,7.11993333334,11.9554,17.8680666667,9.97773333334
437.20,11.2471333333,27.1917333333,22.1228666667,24.0655333333,11.537,7.15586666667,11.9889333333,17.9128,10.0124
437.56,11.2772,27.1856666667,22.1289333333,24.0734,11.5467333333,7.1718,11.9925333334,17.9263333333,10.0171333333
437.91,11.3087333333,27.2286,22.1688666667,24.1176666667,11.5754,7.21013333333,12.0355333333,17.9592666667,10.0624666667
438.27,11.3112666667,27.2227333333,22.1724,24.1276666667,11.5849333333,7.22133333333,12.0340666667,17.9601333333,10.0720666667
438.62,11.2977333333,27.2208666667,22.186,24.1391333333,11.5791333333,7.19933333333,12.026,17.9538666667,10.0604
438.98,11.2873333333,27.2181333333,22.1514666667,24.146,11.5618666667,7.18546666667,12.0148666667,17.9362666667,10.0423333333
439.33,11.3111333333,27.2276,22.1738,24.1634666667,11.5796666667,7.23033333333,12.0316,17.9463333333,10.0698666667
439.69,11.3359333333,27.2662,22.2181333333,24.1935333333,11.6092666667,7.2664,12.0698666667,17.9888,10.1191333333
440.04,11.3446666667,27.2912666667,22.2293333334,24.2108666667,11.6172,7.2606,12.0893333334,18.0031333334,10.1090666667
440.40,11.3376,27.3202666667,22.2408,24.2222,11.6269333333,7.26446666667,12.0915333333,18.0254666667,10.1146666667
440.75,11.3396666667,27.3472,22.2626,24.2423333333,11.6318,7.26206666667,12.091,18.0303333333,10.1162
441.11,11.3334,27.3548,22.2646666667,24.2677333333,11.6282666667,7.25666666667,12.0798,18.0207333333,10.1186
441.47,11.3219333333,27.3682666666,22.2664,24.2662666667,11.6241333333,7.2398,12.0714666667,18.0101333333,10.107
441.82,11.2872,27.3249333333,22.2296666667,24.2326666667,11.5814,7.2012,12.0307333333,17.9624,10.059
442.18,11.3176666667,27.3942666667,22.2650666667,24.2522,11.6062666667,7.2224,12.0622,17.9873333333,10.0742666667
442.53,11.328,27.4302666667,22.279,24.2631333333,11.6208666667,7.2352,12.0858,18.009,10.0914
442.89,11.3456666667,27.451,22.3111333333,24.2809333333,11.6200666667,7.24286666667,12.0974,18.0301333333,10.1008666666
443.24,11.3279333333,27.4742,22.298,24.2891333333,11.6208,7.2076,12.0763333333,18.0292666667,10.0938
443.60,11.3176666667,27.4859333333,22.3025333333,24.2843333333,11.6018,7.1956,12.0754,18.0247333333,10.0789333333
443.95,11.307,27.4811333333,22.3158666667,24.2978,11.6012666667,7.2088,12.0562666667,18.0256,10.0908
444.31,11.3068666667,27.4632,22.3304,24.2968,11.5917333333,7.1924,12.035,17.9945333333,10.0832
444.66,11.2991333333,27.462,22.3373333333,24.2926,11.5997333333,7.2002,12.0395333334,18.0065333333,10.1046666667
445.02,11.2984666667,27.4687333333,22.331,24.2864666667,11.5932666667,7.19726666667,12.0342666667,18.0069333334,10.1001333333
445.37,11.3034666667,27.4917333333,22.3514666667,24.3279333333,11.6044,7.21413333333,12.0470666666,18.0302,10.1298666667
445.72,11.293,27.5110666667,22.3694666667,24.3314666667,11.6163333333,7.20806666667,12.0580666667,18.0477333333,10.1429333333
446.08,11.2711333333,27.5112,22.3644,24.3336666667,11.6031333333,7.18933333333,12.0469333333,18.0484,10.1337333333
446.43,11.2649333333,27.5076,22.3631333333,24.3373333333,11.6031333333,7.19886666667,12.0229333333,18.0386666667,10.1286
446.79,11.2155333333,27.4736,22.3238,24.2982666667,11.5773333334,7.153,11.9789333333,17.9902,10.0938666667
447.14,11.1950666667,27.4544666667,22.3229333333,24.2798666667,11.5598,7.1432,11.9684,17.9728666667,10.0759333333
447.50,11.208,27.4787333333,22.3376666667,24.3204666667,11.5963333333,7.15093333333,11.9728666667,17.9894666667,10.0912
447.85,11.2195333333,27.4934,22.3284,24.3080666667,11.6106666667,7.14546666667,11.9823333333,17.9871333333,10.0979333333
448.21,11.2382,27.5156,22.318,24.3178,11.6250666667,7.16646666667,12.0100666667,18.0063333333,10.114
448.56,11.2441333333,27.5284,22.3233333333,24.3177333333,11.6456,7.18666666667,12.0203333333,18.0035333333,10.1298
448.92,11.256,27.5630666667,22.3412,24.3386666667,11.6692,7.2076,12.0427333333,18.0172,10.1512
449.27,11.2314666667,27.5751333333,22.3232666667,24.3224666667,11.6662,7.19573333333,12.0394666667,18.0074,10.1336666667
449.62,11.2651333333,27.6218666667,22.3474,24.3516666667,11.6892,7.2342,12.0495333333,18.031,10.1435333333
449.98,11.2968,27.6441333333,22.3848,24.3874,11.7211333334,7.2646,12.0697333333,18.0556,10.1665333333
450.33,11.3317333333,27.6903333333,22.4220666667,24.4272666667,11.7497333333,7.28386666667,12.1185333333,18.1025333333,10.1858
450.69,11.4059333333,27.772,22.5081333334,24.5146,11.8131333333,7.36413333333,12.1742,18.1875333333,10.2568666667
451.04,11.4682666667,27.8229333333,22.5533333333,24.5612,11.8558666666,7.4162,12.2214666667,18.2349333334,10.2926
451.40,11.4655333334,27.8246,22.5568666667,24.5348666667,11.8366666667,7.41486666667,12.2170666667,18.2310666667,10.2858
451.75,11.4873333333,27.8801333334,22.6090666667,24.601,11.8668666667,7.4468,12.2506,18.2837333333,10.3144666667
452.10,11.4735333333,27.8815333333,22.5982,24.5798,11.8508,7.43946666667,12.2214666666,18.2760666667,10.2981333333
452.46,11.4826,27.9084666667,22.6242666667,24.6116666667,11.8638666667,7.43573333333,12.2352666666,18.3044,10.2744666667
452.81,11.4858,27.8994,22.6502,24.6275333333,11.8640666667,7.4382,12.2371333333,18.3189333333,10.2808
453.17,11.4855333333,27.889,22.6468,24.6095333333,11.8442666667,7.42193333333,12.2132,18.3062,10.2584
453.52,11.4886666667,27.9027333333,22.6737333333,24.6256666667,11.8448,7.42113333333,12.2172666667,18.3144,10.2815333333
453.87,11.4794666667,27.9092,22.6596,24.6193333333,11.8406,7.403,12.2120666667,18.3072666667,10.2777333333
454.23,11.4736,27.9064666667,22.6498,24.6172,11.8412666667,7.39373333333,12.1923333333,18.3007333333,10.2745333333
454.58,11.4374,27.8898666667,22.6036666667,24.5677333333,11.8227333333,7.3636,12.1758,18.2585333333,10.2537333333
454.93,11.4301333333,27.9022,22.6213333333,24.5786666667,11.8238,7.36093333333,12.1803333333,18.2789333334,10.2572666667
455.29,11.4245333333,27.9119333333,22.6084,24.5844,11.8083333333,7.32806666667,12.1611333333,18.2562666667,10.2364
455.64,11.4292666667,27.9010666667,22.6013333333,24.5695333333,11.7941333333,7.31893333333,12.145,18.2486666667,10.2362
456.00,11.4132666667,27.8876666667,22.593,24.5724666667,11.7968,7.3044,12.1505333333,18.2394,10.2237333333
456.35,11.4088666667,27.8864,22.5686,24.5641333333,11.7714666667,7.2918,12.1285333333,18.2236,10.2304
456.70,11.395,27.8838666667,22.5376666667,24.5486666667,11.7589333333,7.27353333333,12.1004,18.1969333333,10.2142
457.06,11.4176,27.9024,22.5544,24.5589333333,11.7846666667,7.3068,12.1336666666,18.2203333333,10.2492666667
457.41,11.4246,27.9246666667,22.5514,24.5777333333,11.8118,7.32386666667,12.1475333333,18.2153333333,10.2591333333
457.76,11.4353333333,27.9422666667,22.5733333333,24.5928666667,11.8193333333,7.3518,12.165,18.2265333333,10.2922666667
458.12,11.4561333333,27.9768666667,22.6100666666,24.6184,11.8343333333,7.38426666667,12.1851333333,18.242,10.3292666667
458.47,11.4822,28.0154666667,22.6663333333,24.678,11.8606666667,7.40966666667,12.2048,18.2741333333,10.3606
458.82,11.4597333333,28.013,22.6482,24.661,11.8518,7.39606666667,12.1836,18.2397333333,10.359
459.18,11.4452666667,28.0072666667,22.6498,24.6548666667,11.854,7.39506666667,12.1726666667,18.2450666667,10.3555333333
459.53,11.4128,28.003,22.6316666667,24.6468666667,11.8253333333,7.375,12.1533333333,18.222,10.3293333333
459.88,11.4163333333,28.0316,22.6401333333,24.6542666667,11.8287333333,7.3828,12.1444,18.2302666667,10.3312666667
460.24,11.4263333333,28.0372,22.6528,24.6552,11.8421333333,7.3868,12.1473333334,18.2364,10.3373333333
460.59,11.4269333333,28.0582666667,22.6726,24.6522,11.8465333333,7.3934,12.1583333333,18.2583333333,10.3346
460.94,11.4466,28.0888,22.7026666667,24.6934666667,11.8667333333,7.40886666667,12.1600666667,18.2767333333,10.3519333333
461.29,11.444,28.0992666667,22.7104,24.7010666667,11.8668,7.4078,12.1691333333,18.2941333333,10.3523333333
461.65,11.4374,28.0978,22.7051333333,24.6955333333,11.8653333334,7.40126666667,12.1595333333,18.2799333333,10.3316
462.00,11.4176,28.1029333333,22.7022,24.7073333333,11.8551333333,7.39653333333,12.1618,18.2851333334,10.3154666667
462.35,11.426,28.1302,22.7092666667,24.7198666667,11.8648666667,7.4016,12.1694,18.2982,10.3031333333
462.71,11.4336666667,28.1664,22.7208,24.7422666667,11.8618666667,7.3938,12.1605333333,18.3154,10.2941333333
463.06,11.4555333333,28.1946666667,22.7441333333,24.7645333333,11.8816666667,7.43066666667,12.1872666666,18.3336,10.3229333333
463.41,11.5117333333,28.2816666667,22.8132666667,24.8197333333,11.9419333333,7.4866,12.2459333333,18.3848,10.3720666667
463.76,11.5276,28.2888666667,22.8378666667,24.8575333333,11.9568666667,7.50033333334,12.2806666667,18.4066666667,10.4023333333
464.12,11.4808666667,28.2771333333,22.8136666667,24.8374,11.9186666667,7.48646666667,12.2732,18.3686666666,10.3793333333
464.47,11.4723333333,28.2645333333,22.7848666667,24.8274,11.9022,7.45613333333,12.2506666667,18.3372,10.3654666667
464.82,11.4284,28.2446666667,22.7572666667,24.7776666667,11.8730666667,7.4132,12.2279333333,18.311,10.3226
465.17,11.4158,28.2357333333,22.7546666667,24.7720666667,11.8453333333,7.4108,12.2021333333,18.3025333333,10.3091333333
465.53,11.412,28.2370666666,22.7626666667,24.7806,11.8313333333,7.40086666667,12.2025333333,18.3093333333,10.302
465.88,11.4202,28.2334666666,22.7548666667,24.7519333333,11.846,7.3942,12.189,18.2883333333,10.3047333333
466.23,11.4116,28.2486,22.7359333333,24.7385333333,11.8274666667,7.388,12.1888,18.281,10.3076666667
466.58,11.4228666667,28.2529333333,22.7476,24.7531333333,11.8220666667,7.39053333333,12.2125333333,18.2926666667,10.3046666667
466.94,11.4342666667,28.2746,22.7432666667,24.7659333333,11.8279333333,7.3904,12.2058,18.3052,10.3066
467.29,11.4132666667,28.2289333333,22.7243333333,24.7438,11.8063333333,7.36433333333,12.1616666667,18.2820666667,10.2786
467.64,11.42,28.28,22.774,24.767,11.8294,7.3698,12.164,18.3084666667,10.2856
467.99,11.4618,28.3171333333,22.8260666667,24.82,11.8570666667,7.38193333333,12.1836,18.3616666667,10.3114
468.35,11.4656666667,28.3251333333,22.8486,24.8328,11.8836,7.4136,12.1911333333,18.3684,10.3435333333
468.70,11.514,28.3602,22.8848,24.8924,11.9166666667,7.4568,12.2312666667,18.3925333333,10.4011333333
469.05,11.5262666667,28.3937333333,22.8988,24.9172666667,11.9312,7.45013333333,12.2433333333,18.4164,10.4256666666
469.40,11.5388666667,28.4197333333,22.9058666667,24.921,11.9470666667,7.4546,12.2458666667,18.4403333333,10.4377333333
469.75,11.5291333333,28.4281333333,22.8944,24.9349333333,11.9401333333,7.44533333333,12.2411333333,18.4425333333,10.4272
470.11,11.5215333333,28.4058666667,22.8940666667,24.9198,11.9377333333,7.44593333333,12.2349333333,18.4526666667,10.4198
470.46,11.5446666667,28.4292666667,22.9317333333,24.943,11.9782,7.4908,12.228,18.4889333333,10.4526666667
470.81,11.534,28.4296666667,22.9526,24.9699333333,11.9601333333,7.49866666667,12.2374666667,18.4953333333,10.4574666667
471.16,11.5262666667,28.4510666667,22.9622,25.0037333333,11.9689333333,7.48853333333,12.2596666667,18.4974,10.4682666667
471.51,11.5134666667,28.4330666667,22.9445333333,25.0045333333,11.9650666667,7.48553333333,12.2452666667,18.4904,10.4659333334
471.87,11.5224666667,28.4453333333,22.953,25.0258,11.9802666667,7.49786666667,12.2618666667,18.4779333333,10.4801333333
472.22,11.5014666667,28.4324666667,22.9224666667,25.0320666667,11.9512666667,7.46613333333,12.2653333333,18.4716,10.4570666666
472.57,11.4564666667,28.4274666667,22.9255333333,25.0091333333,11.9221333333,7.44626666667,12.246,18.4498666667,10.4232666667
472.92,11.4510666667,28.3950666667,22.9071333333,24.9962,11.9209333333,7.4536,12.2275333333,18.4123333333,10.4010666667
473.27,11.4565333333,28.4308666667,22.9263333333,25.0175333333,11.9420666667,7.47153333333,12.2345333333,18.4184,10.4257333334
473.62,11.471,28.4388666666,22.9346,25.0214666667,11.9478,7.47226666667,12.2524666667,18.423,10.4400666667
473.98,11.4960666667,28.4765333333,22.9762666667,25.056,11.9577333333,7.4822,12.2690666667,18.4259333333,10.4492
474.33,11.4380666667,28.4240666667,22.9074666667,25.0080666667,11.9161333333,7.43013333333,12.2518,18.3679333333,10.4257333333
474.68,11.4353333333,28.4408,22.9176666667,24.9824,11.9302,7.40493333333,12.2569333334,18.3638,10.4270666666
475.03,11.4362666667,28.4652666667,22.9318666667,24.9718666667,11.9370666667,7.42193333333,12.2323333333,18.3938666667,10.4309333333
475.38,11.4547333333,28.4624666667,22.927,24.9402666667,11.9148,7.41713333333,12.228,18.3735333333,10.4215333333
475.73,11.4424666667,28.4759333333,22.911,24.9243333334,11.9129333333,7.4074,12.195,18.3886,10.4090666667
476.08,11.4742666667,28.5496,22.9892,24.9783333333,11.9492666667,7.45433333334,12.221,18.4283333333,10.4375333333
476.44,11.5287333333,28.5729333333,23.0053333333,25.0098,11.9854,7.48606666667,12.236,18.4852,10.4691333333
476.79,11.5458666667,28.5869333333,23.01,25.026,12.0029333333,7.49886666667,12.2702,18.5067333333,10.4814
477.14,11.5572666667,28.5695333333,23.0164666667,25.033,12.0042,7.51233333333,12.276,18.5132,10.4872666667
477.49,11.5660666667,28.5944,23.0435333333,25.058,12.0216666667,7.5418,12.2613333333,18.5413333333,10.5068666667
477.84,11.5654,28.5823333333,23.0283333333,25.0346666666,12.0162666667,7.53406666667,12.26,18.5385333333,10.5104
478.19,11.5933333334,28.6414666667,23.0812,25.0900666667,12.0521333333,7.56646666666,12.2969333333,18.5790666666,10.5374666667
478.54,11.6004,28.6638666666,23.0710666667,25.1244666667,12.0454666667,7.56973333333,12.2994,18.5870666667,10.5265333333
478.89,11.6047333333,28.6546,23.0587333333,25.1050666667,12.0444666667,7.57046666667,12.3188,18.5763333333,10.5386
479.24,11.5944666667,28.6562,23.0414,25.1094,12.0474,7.56553333333,12.306,18.5809333333,10.5447333333
479.60,11.5974,28.6410666667,23.0269333333,25.1072,12.0442666667,7.59093333333,12.3092,18.5794666667,10.5533333333
479.95,11.6035333333,28.6226666667,23.0059333333,25.0788,12.0326666667,7.581,12.2936666667,18.5622666667,10.5504666667
480.30,11.5650666667,28.5731333333,22.9555333333,25.0284666667,11.9965333333,7.55253333333,12.2596666667,18.5012666667,10.5238666667
480.65,11.5198666667,28.5638,22.9518,24.9932666667,11.9624666667,7.54546666667,12.2065333333,18.4693333333,10.5214
481.00,11.4701333333,28.558,22.9436666667,24.9736666667,11.9293333333,7.53666666667,12.1652666667,18.4486666667,10.5116
481.35,11.43,28.5371333333,22.9162666667,24.9538,11.895,7.52346666667,12.1499333333,18.4221333333,10.4905333333
481.70,11.4079333333,28.5756666667,22.9321333333,24.9786,11.8880666667,7.5322,12.1413333333,18.4240666667,10.5031333333
482.05,11.4192666667,28.6158666667,22.9553333333,25.0134666667,11.8938666667,7.54233333333,12.1495333334,18.448,10.516
482.40,11.4253333333,28.6534666667,22.9981333333,25.0380666667,11.9073333333,7.56866666667,12.1512666667,18.4761333333,10.5597333333
482.75,11.4191333333,28.6844666667,23.0206666667,25.0656666667,11.9053333333,7.57426666667,12.1407333333,18.494,10.5622666667
483.10,11.4135333333,28.7001333333,23.0308,25.0770666667,11.9054666667,7.57266666667,12.1404666667,18.4937333333,10.5589333333
483.45,11.4002,28.7076666667,23.0308666667,25.0754,11.8917333333,7.55366666667,12.1265333333,18.4869333333,10.5546
483.80,11.3896,28.7042666667,23.0310666667,25.0673333333,11.8783333333,7.55073333333,12.1176666667,18.4857333333,10.5506666666
484.15,11.3826666667,28.7256666667,23.041,25.0796666667,11.8762,7.5508,12.1214666667,18.4948666667,10.5544
484.50,11.3882,28.7163333333,23.0356,25.0746,11.8736,7.55286666667,12.1247333333,18.4986666667,10.5578666667
484.85,11.3946,28.7198666667,23.0308,25.0788666667,11.8790666667,7.55173333333,12.1278666667,18.5063333333,10.5574666667
485.20,11.4052666666,28.734,23.0459333333,25.0855333333,11.8883333333,7.56,12.1334,18.5198666667,10.5706666667
485.55,11.4086666667,28.7298,23.0421333333,25.0856,11.893,7.56546666667,12.1264666667,18.5308,10.5725333333
485.90,11.3888,28.7016,23.016,25.0598,11.8718666667,7.55566666667,12.0967333333,18.5127333333,10.5623333333
486.25,11.3690666667,28.6728666667,22.9820666667,25.0408666667,11.8556,7.54026666667,12.0833333333,18.492,10.5320666667
486.60,11.3758666666,28.6626666667,22.9738,25.0393333333,11.8608666667,7.54286666667,12.0937333333,18.4892,10.5369333333
486.95,11.3775333333,28.6518,22.9726666667,25.0317333333,11.8586666666,7.55113333333,12.0932,18.4864666667,10.5484
487.30,11.3884666667,28.6554666667,22.9739333333,25.0387333333,11.8690666667,7.57133333333,12.1108666667,18.4944,10.5594666667
487.65,11.4018,28.6774666667,22.9814666667,25.0587333333,11.8865333333,7.58606666667,12.1186,18.5104,10.5706666667
488.00,11.4044,28.6668666667,22.9809333333,25.0514666667,11.8883333333,7.58893333333,12.1121333333,18.5094666667,10.5746
488.35,11.4035333333,28.6827333333,22.9826,25.0636,11.8937333333,7.57746666667,12.1127333333,18.5056666667,10.5683333333
488.70,11.3968,28.6726666667,22.9783333333,25.0602666667,11.8810666667,7.57393333333,12.1061333333,18.4924666667,10.5635333333
489.05,11.3973333333,28.6732,22.9771333333,25.0608666667,11.8856,7.5736,12.1038,18.4922666667,10.5696666667
489.40,11.4063333333,28.6748666666,22.9866666667,25.0586,11.8878,7.58206666667,12.1097333333,18.484,10.5714
489.75,11.4234,28.6867333333,23.0072,25.0681333333,11.9054666666,7.59226666667,12.12,18.4942,10.5746
490.10,11.4243333333,28.6894,23.0247333334,25.0658,11.9054666667,7.59866666667,12.1170666667,18.4967333333,10.5753333333
490.45,11.4094666667,28.6726666667,23.0118,25.0424,11.8884666667,7.59433333333,12.0954666667,18.4797333334,10.5653333333
490.80,11.4051333333,28.6774666667,23.0103333333,25.0388,11.8868,7.5852,12.0903333333,18.4807333333,10.5543333333
491.15,11.4078,28.701,23.0267333333,25.0508,11.8882,7.57593333333,12.0783333333,18.4882666667,10.553
491.50,11.3977333334,28.6940666667,23.0138,25.0545333333,11.8804666667,7.56313333333,12.0764666667,18.4774,10.5526666667
