wavelength,Back_SchMelm,Belly_SchMelm,Breast_SchMelm,Crissum_SchMelm,Crown_SchMelm,DorTail_SchMelm,Rump_SchMelm,Throat_SchMelm,WingTip_SchMelm
185.25,-52.5490666665,-66.4052666667,-69.0196,-75.5555999999,-42.4836666667,-41.1765333333,-44.5751666667,-116.6012,-69.1503333333
185.63,-89.6666666666,-109.333333333,-111.0,-111.0,-78.6666666666,-84.3333333333,-72.9166666667,-175.166666667,-110.0
186.01,-36.2264,-59.7486666667,-54.3395333333,-49.6855333333,-30.6917333333,-42.2642666667,-25.9747666667,-101.761066667,-60.7546
186.39,-10.4761333334,-34.2858,-23.2804,-18.4126666667,-11.5344,-12.6982666667,-4.33866666667,-69.9472,-31.7461333333
186.77,4.16666666659,-16.5740666667,-7.77780000001,0.1852,3.70373333332,5.18526666666,7.82403333334,-50.3704,-11.3889333333
187.15,3.9048,-20.3809333333,-11.0476,-1.52366666667,4.76186666667,2.76193333334,4.61906666666,-47.1429333333,-15.5239333333
187.53,14.1366666667,-8.67459999998,-2.0884,6.98806666667,13.0923333333,9.79933333333,13.1727666667,-24.5784,-5.5422
187.91,-1.00459999993,-28.9496666667,-30.6849333333,-8.94973333334,-4.38353333334,-7.39720000002,-8.6302,-41.0958,-20.6392666667
188.29,-4.25126666673,-41.0627999999,-46.5700666667,-14.396,-10.145,-16.6184,-17.1497666667,-48.599,-28.4059333333
188.67,-1.21206666673,-47.1717333334,-56.2627333333,-12.6263333333,-14.3434666667,-24.9496,-22.0706333333,-47.6766666667,-29.8989333333
189.05,-12.4444666667,-78.6667333333,-96.7407333333,-19.2592666667,-36.7407333333,-47.1112,-42.6666333333,-68.2963999999,-55.9998666666
189.43,-27.5215333333,-93.5043333333,-122.905933333,-34.1879999999,-55.0427999999,-66.1538666666,-63.0769333335,-84.6153333332,-82.0512666669
189.81,-28.2927333333,-100.4878,-119.999933333,-43.5771333333,-55.122,-78.8620000001,-68.9431666666,-87.8049333334,-92.3577333332
190.19,-45.9258666667,-116.666733333,-150.740733333,-62.9630666667,-67.7777333333,-103.148066667,-84.9074666666,-117.407333333,-112.5926
190.57,-64.6154,-128.034133333,-166.666733333,-80.5127999999,-76.5812666667,-127.6922,-99.7436666667,-120.3418,-126.153866667
190.95,-138.333333333,-222.619133333,-292.619066667,-167.619,-149.761866667,-240.9524,-196.547633333,-219.047666667,-234.2858
191.33,-98.8095333334,-179.285733333,-254.0476,-120.952266667,-112.857,-204.761866667,-168.690433333,-170.0,-192.381
191.71,-105.128266667,-189.999933333,-269.999933333,-124.6154,-124.359,-226.923133333,-180.128133333,-174.359066667,-207.692266667
192.09,-51.4036,-106.315866667,-158.9474,-70.1754666667,-59.9999333332,-140.350933333,-94.0350666667,-99.6491333333,-123.157933333
192.47,-33.4694000001,-66.2584000001,-110.340133333,-44.8979999999,-34.6938,-105.714333333,-65.1701333333,-71.9728666667,-86.8026666665
192.85,-48.0502666667,-68.9308666668,-105.408866667,-49.5598,-37.3584666667,-108.176066667,-63.9623666668,-74.4653333334,-84.5281999999
193.23,-49.3566666666,-67.6023999999,-100.5848,-53.6842666667,-34.2692,-103.9766,-61.5204666667,-76.7251333334,-81.2866000001
193.61,-76.4340666668,-105.8914,-160.155,-90.2324000001,-53.1784,-152.093066667,-94.4961000001,-112.403133333,-120.465133333
193.99,-84.3411333333,-104.496066667,-172.093,-83.4109333333,-57.6743999998,-151.472866667,-103.4107,-110.6978,-114.7286
194.37,-148.888866667,-171.717133333,-263.434266667,-146.464533334,-119.393866667,-237.575666667,-173.838433333,-176.767733333,-186.666666667
194.75,-127.037,-151.4814,-221.111066667,-125.555466667,-103.5186,-215.370466667,-148.7038,-155.555466667,-151.4814
195.13,-195.3086,-224.197466666,-303.950533333,-191.111133333,-154.567933333,-306.9136,-213.2099,-226.419733333,-219.506333333
195.51,-491.5556,-539.5556,-666.666533333,-491.555466667,-409.333266667,-711.111066667,-521.5555,-539.555466667,-541.7778
195.89,-538.6666,-574.222066666,-713.333266667,-548.0,-430.666733333,-739.555666667,-597.3333,-605.333533333,-576.8888
196.27,-454.444466667,-473.703733333,-580.7408,-445.9258,-357.037066667,-594.0742,-501.851766667,-495.1852,-488.518466667
196.65,-655.897333333,-699.487133333,-800.0,-634.871799999,-505.641,-812.307599999,-714.102533333,-681.0258,-697.435800001
197.03,-396.1906,-443.174666667,-500.317466667,-390.476266667,-321.904733333,-496.825266667,-460.9524,-413.333333333,-460.317466667
197.40,-217.117066667,-246.8468,-280.900933333,-215.855866667,-180.360333333,-278.378333333,-263.1532,-224.144133334,-264.8648
197.78,-145.3846,-174.359066667,-186.153866667,-139.8718,-121.410333333,-193.3334,-181.858966667,-155.2564,-181.794866667
198.16,-189.999933333,-232.424266667,-242.727266667,-191.666666667,-163.788,-248.181866667,-234.772633333,-206.515066667,-241.969733333
198.54,-215.284466667,-271.544733333,-278.536466667,-220.487733333,-183.7398,-279.999933333,-276.910566667,-226.6666,-278.048733333
198.92,-437.272733333,-536.3636,-584.5454,-443.333466667,-377.272733333,-558.787933333,-570.454666667,-446.666666667,-581.515066667
199.30,-302.795733333,-378.064533333,-418.0644,-304.301,-273.978533333,-391.8278,-409.785,-298.279466667,-409.462466667
199.68,-263.030266667,-331.515133333,-363.6364,-257.5758,-230.100933333,-331.515,-357.575666667,-259.393933333,-355.959666667
200.06,-199.0476,-250.3174,-262.539733333,-179.365,-167.142866667,-241.428666667,-258.8094,-182.380866667,-262.857133333
200.44,-185.426533333,-238.449533333,-247.752,-170.852666667,-155.193866667,-238.914866667,-246.124,-168.8372,-244.4962
200.82,-191.666666667,-239.666666667,-262.0,-184.0,-162.5,-258.166666667,-261.0,-167.333333333,-258.333333333
201.19,-273.999933333,-333.111066667,-361.333333333,-265.5556,-232.444333334,-359.555466667,-367.333333333,-245.9998,-352.222333333
201.57,-1143.33333333,-1334.16666667,-1461.66666666,-1150.0,-1020.0,-1422.5,-1511.25,-1041.66666667,-1410.0
201.95,-1503.3334,-1645.55553333,-1864.4444,-1534.44446667,-1350.0,-1803.33333333,-1961.66673333,-1285.55553333,-1801.11106667
202.33,-820.000000001,-833.333333332,-947.333333333,-790.000000001,-694.000000001,-968.666666665,-1059.66666667,-617.333333332,-965.333333333
202.71,-469.583333333,-457.5,-515.416666667,-440.416666667,-376.25,-546.25,-578.75,-332.5,-526.666666667
203.09,-191.960933333,-176.470533333,-195.686333333,-184.313666667,-139.607866667,-202.549066667,-228.921633333,-125.8824,-204.901866667
203.47,-174.0742,-154.6298,-166.296266667,-168.5186,-114.074066666,-175.185266667,-198.148166667,-109.629533333,-178.333333333
203.85,-115.333333333,-103.333333333,-112.266666667,-112.133333333,-69.5999999999,-114.666666667,-129.0,-63.8666666667,-117.733333333
204.22,-134.697,-118.939266667,-138.485,-135.757533333,-91.6665333332,-139.545533333,-149.6213,-77.7274000001,-147.727266667
204.60,-186.8572,-167.238066667,-187.619066667,-186.285733333,-133.3334,-174.6666,-204.285766667,-125.904666667,-210.476333333
204.98,-192.571333333,-172.761733334,-188.952533333,-184.0,-131.809466667,-161.9048,-203.8094,-134.4762,-207.0476
205.36,-141.860533333,-120.620133333,-136.4342,-131.317933333,-88.0621333334,-116.744066667,-143.875966667,-90.5426666667,-149.922466666
205.74,-97.8616666667,-84.4024666667,-83.6477999999,-79.8742,-48.4276666666,-76.3520000001,-88.2389666666,-51.0691333333,-99.7484666666
206.12,-142.698333333,-125.079466667,-129.841266667,-126.031733333,-81.4286,-124.4444,-132.4603,-89.6823333335,-144.920533333
206.50,-170.1852,-153.703733333,-167.777733333,-161.851733333,-102.777866667,-147.963066667,-159.444466667,-114.074133333,-173.148133333
206.87,-163.428533333,-147.619,-156.761866667,-162.476133333,-94.4761333333,-132.571333333,-158.095266667,-107.047666667,-164.190466667
207.25,-156.969733333,-127.474733333,-140.201866667,-145.6566,-76.1617333334,-117.373733333,-146.8688,-92.3231999999,-144.848666667
207.63,-132.903266667,-91.6127999998,-112.473133334,-127.527066667,-49.4624,-84.7313333333,-118.817233333,-60.6451333333,-114.623466667
208.01,-200.0,-117.666666667,-148.333333333,-191.333333333,-68.3333333335,-122.333333333,-162.666666667,-85.0000000001,-163.666666667
208.39,-346.111,-207.222266667,-234.444533333,-344.444533333,-115.555533333,-191.1112,-291.388933333,-158.888933333,-253.888866667
208.77,-407.4074,-202.963,-271.111066666,-408.148266667,-112.592533333,-224.4446,-326.666600001,-151.111133333,-268.888933333
209.14,-420.000133333,-185.185133333,-249.6296,-428.888799999,-165.925866667,-245.925933334,-335.925933333,-188.888933334,-281.481466667
209.52,590.000000001,313.333333333,411.666666667,619.999999999,355.833333333,417.5,523.333333333,329.166666666,439.166666667
209.90,248.611133333,139.7222,184.4444,263.0556,165.277733333,186.944533333,226.5278,144.166666667,190.2778
210.28,214.252866667,120.0,151.0344,206.206866667,141.149333333,142.528733333,187.586233333,113.563266667,153.3332
210.66,181.228133333,102.280666667,127.193,176.842133334,124.912266666,127.368533333,152.192966667,92.8069999999,125.087666667
211.03,167.210933334,96.0543333333,126.394533333,159.455733333,130.3402,123.945733333,140.544133333,94.0136000002,117.142933333
211.41,158.418066667,102.824933333,128.813533333,151.412533333,133.446266667,127.344733333,135.254366667,98.4180000001,115.480266667
211.79,158.1372,110.6862,131.4706,150.4902,135.3922,129.215733333,135.294133333,103.529466667,123.235266667
212.17,175.416533333,123.749866667,152.187333333,173.3332,153.5416,143.0206,154.010466667,119.999866667,139.479
212.55,189.2222,134.222066667,171.222333333,195.4444,167.999933333,166.5556,169.5,132.444466667,151.777733333
212.92,187.632866667,135.072466667,164.927466667,195.3624,164.734266667,163.381666667,167.536166667,134.396266667,148.6956
213.30,198.051333333,146.153933333,176.512866667,205.9486,172.615333333,175.282,181.1794,138.4616,155.076933333
213.68,205.2874,149.425333333,178.505733333,214.8276,173.793133333,182.758733334,185.229833333,142.413666667,153.793133333
214.06,256.5892,187.286866667,228.837266667,272.558133333,221.860533333,235.038866667,229.9225,187.751733334,196.124066667
214.44,718.095266667,492.857133333,625.7144,776.190466667,607.142733333,659.524,639.0475,531.4286,560.4762
214.81,-890.909133333,-615.757533334,-772.121200001,-958.787866668,-759.393933333,-806.060599999,-822.727299999,-722.424333334,-732.121333333
215.19,-289.777866667,-183.555533333,-238.6666,-310.2222,-235.111,-253.7778,-253.555466667,-229.333266667,-229.3334
215.57,-274.7058,-182.549,-218.823733333,-295.098066667,-220.588133333,-238.039266667,-248.137333334,-215.686266667,-221.764666667
215.95,-164.052333333,-102.8758,-124.0522,-177.908533333,-127.058733333,-141.960933333,-152.679666667,-132.6798,-128.235333333
216.32,-174.666666667,-114.933333333,-126.666666667,-188.0,-142.266666667,-151.466666667,-168.266666667,-147.6,-131.066666667
216.70,-159.1666,-104.880933333,-112.619,-163.214266667,-130.357133333,-126.6666,-149.4642,-135.0,-124.1666
217.08,-86.2393333333,-52.2222,-60.5128666666,-87.6923999999,-70.8547333333,-67.0084,-84.1453000001,-71.2820666666,-69.4873333334
217.46,-82.1138,-45.2032666666,-52.9268,-81.3820666667,-64.7967333333,-58.6993333333,-74.3496333333,-65.6097333333,-61.6261999999
217.83,-78.8148,-41.7776666667,-50.1481999999,-79.2591333333,-61.037,-50.5184000001,-70.1851333334,-59.7778666667,-57.3335333333
218.21,-79.6414666666,-42.9391333333,-51.1111333333,-83.0824666667,-59.7132666667,-52.5447333334,-71.9713333333,-60.6452,-57.2043333333
218.59,-103.047733333,-56.6665999999,-66.0953333335,-111.142733333,-78.381,-70.2858000001,-94.3810000001,-78.6667333333,-74.4761999999
218.97,-123.888933333,-65.2222,-73.4445333333,-133.777666667,-93.4443333335,-84.2222000001,-108.5,-90.4444,-82.6667333332
219.34,-123.889066667,-64.7778000001,-74.1109999999,-132.777933333,-92.7778666667,-87.2221333333,-111.9445,-95.1111333335,-86.1111999999
219.72,-91.4286000001,-40.3809999999,-50.1904666666,-97.2381333333,-68.0001333333,-62.3809333334,-81.9524666668,-70.8571333332,-63.2381333333
220.10,-127.857,-62.8572000001,-77.3810000002,-133.6904,-101.666533333,-92.7380666668,-117.261933333,-101.9048,-95.8334
220.47,-132.704333333,-63.3962666667,-83.2704666665,-136.3522,-106.2894,-100.1258,-121.006233333,-107.9246,-108.804866667
220.85,-166.811533333,-82.7534666668,-106.811533333,-167.2464,-131.594333333,-131.449333333,-148.115866667,-132.608733333,-134.058133333
221.23,-263.333333333,-141.5686,-170.7844,-264.117666667,-211.5686,-217.058866667,-225.9804,-210.0,-199.411866666
221.61,-339.7532,-195.802533333,-241.481533333,-358.271533333,-285.432066667,-293.086466667,-291.9754,-281.7284,-273.3334
221.98,-558.431266667,-314.509866667,-405.098,-575.2942,-470.980333333,-469.019733333,-483.921633333,-464.705933333,-447.451133333
222.36,-427.3016,-216.1904,-292.698466667,-428.571266667,-365.079266667,-348.253933333,-364.603166667,-348.888933333,-333.015933333
222.74,-306.888933333,-153.7778,-208.6666,-308.888866667,-263.777866667,-252.889066667,-251.2222,-248.888933333,-231.333466667
223.11,-424.4444,-204.761933333,-303.492066666,-420.635133333,-375.238,-355.555533333,-348.571366667,-353.015866667,-332.063533333
223.49,-780.555466667,-375.555533333,-569.4444,-792.222133333,-709.4446,-646.111066667,-632.499966667,-633.888933333,-618.333333333
223.87,-10006.6666666,-4926.66666667,-7506.66666666,-10093.3333333,-9186.66666666,-8373.33333333,-7906.66666666,-8153.33333333,-7926.66666667
224.24,5153.33333333,2676.66666667,4030.0,5093.33333333,4773.33333333,4396.66666667,3961.66666667,4200.0,4053.33333333
224.62,-768.2052,-365.641066667,-591.282133333,-747.179533332,-690.256466667,-658.4616,-569.999966667,-607.1794,-584.102533333
225.00,-497.5438,-229.123,-369.8246,-474.035,-450.1754,-431.228066667,-387.3684,-417.192866667,-372.631533333
225.38,-332.8206,-137.179466667,-239.743666667,-314.8718,-294.359,-271.0258,-264.359033333,-288.974266667,-242.820466667
225.75,-127.636333333,-33.0910000001,-82.1817333334,-115.394066667,-109.818066667,-101.454466667,-99.7575999999,-111.393933333,-88.0001333334
226.13,-87.0319333333,-17.8082666667,-48.3104666667,-70.9588666667,-70.5934666667,-66.119,-60.1828333333,-75.4337999999,-56.2557333333
226.51,-78.6508666667,-21.1904666667,-45.3174666667,-60.0,-60.9524,-57.9366666667,-51.7063,-70.7141333333,-49.4445333333
226.88,-75.3683333333,-26.3158,-46.6666,-56.4911333333,-58.6666666667,-58.2456,-51.8947666667,-69.1228,-47.3683333334
227.26,-56.7979333333,-22.8347333333,-34.5406666666,-43.0447333333,-42.5722,-42.3097333333,-40.1837333333,-49.6062666667,-33.1232666667
227.64,-42.987,-19.9134666667,-25.8441333333,-31.1688,-31.5152,-32.3376666667,-32.4676333333,-39.9134,-26.0173333333
228.01,-31.0994,-13.1936,-17.5916666667,-20.7329333334,-20.1048,-20.9422666667,-24.1535333333,-29.2844666667,-17.4170666667
228.39,-19.1667333333,-3.59193333333,-7.72999999999,-11.1206666667,-9.68393333333,-9.31033333333,-14.3965333333,-17.3276,-7.55739999999
228.76,-13.8802,0.078133333334,-2.57826666666,-5.75513333333,-4.99993333333,-4.271,-9.72646666665,-11.7968,-2.00533333332
229.14,-6.85053333335,5.19546666667,1.88506666667,-0.206933333334,0.643666666652,2.09213333334,-2.77019999999,-3.70106666667,4.34486666665
229.52,-7.24560000001,3.1726,0.257199999992,-0.278666666673,0.2786,0.471799999994,-2.46510000001,-2.16506666667,2.59366666667
229.89,-10.8252,-1.40820000001,-3.78446666666,-3.60826666666,-2.50826666666,-2.17806666667,-6.07256666666,-5.32459999999,-0.28606666666
230.27,-10.303,-2.61913333333,-5.77926666667,-5.77933333333,-4.04746666666,-4.26406666666,-7.41336666668,-5.60586666666,-1.58013333333
230.65,-9.08306666667,-3.27946666666,-5.50166666667,-5.24273333333,-3.40879999999,-2.65366666667,-7.66993333333,-3.64620000001,-0.323533333327
231.02,-3.18386666667,0.36313333334,-1.85906666667,-0.897466666666,0.705066666652,3.84613333334,-4.02779999999,1.4742,3.82473333334
231.40,-2.66673333334,0.632733333332,-3.38979999999,-1.42373333332,0.38426666668,4.09039999999,-4.35023333333,0.903866666674,3.8418
231.78,-0.735599999992,1.12646666667,-2.89653333333,-0.068933333328,1.37926666667,4.64373333333,-4.34483333334,1.49433333334,6.25286666666
232.15,-0.047600000002,1.59526666666,-3.52393333333,-1.45246666667,0.547533333327,2.9284,-4.02376666667,1.07146666666,5.8572
232.53,-0.788599999994,1.33813333334,-4.2056,-1.69653333333,6.66666666666e-05,1.72033333333,-4.27716666665,1.3999645887e-11,4.82673333333
232.90,-1.63013333334,-1.02193333333,-6.10713333334,-3.86859999999,-1.7032,1.3136,-5.0122,-1.31386666667,2.79793333333
233.28,-5.19353333334,-3.62046666667,-9.88753333334,-7.64039999999,-4.26973333333,-0.4246,-7.56549999999,-4.39446666669,6.66666808001e-05
233.66,-7.6506,-5.9532,-11.07,-9.5202,-6.9864,-2.3616,-9.6678,-8.4624,-2.1402
234.03,-7.59120000001,-6.15560000001,-10.146,-8.49159999999,-7.05593333334,-2.57913333333,-9.22136666667,-8.71053333333,-1.92213333333
234.41,-7.19906666668,-5.62499999999,-8.65733333332,-5.74066666667,-5.3472,-2.24526666666,-7.97446666667,-8.21773333334,-0.416599999988
234.78,-7.99986666665,-5.53333333333,-8.91106666667,-7.4222,-6.66666666666,-4.28893333333,-9.64443333333,-10.1778666667,-1.86673333333
235.16,-8.23533333333,-5.28393333335,-6.97633333333,-5.73773333333,-5.82033333334,-4.747,-8.5243,-9.63893333333,-1.03213333333
235.54,-4.55233333334,-2.41893333333,-2.22859999999,-1.63813333333,-2.20946666667,-1.46666666667,-4.59046666667,-5.31426666667,2.99053333333
235.91,-4.90460000001,-1.41693333334,-0.744733333346,-1.36226666667,-1.76206666666,-0.871999999998,-3.16073333333,-4.48679999999,3.01539999999
236.29,-3.79939999999,-0.791599999994,1.37200000001,0.281466666673,-0.035333333334,0.545333333326,-2.33956666667,-3.06073333332,4.55579999999
236.66,-5.54080000001,-3.94999999999,-0.268066666652,-1.14379999999,-1.823,-1.37633333333,-4.5665,-4.52173333333,2.87746666667
237.04,-5.92006666666,-4.83546666666,-1.79559999999,-1.19113333333,-2.57786666667,-2.73773333333,-5.99096666666,-5.40440000002,1.54666666667
237.41,-5.65873333333,-6.38373333333,-2.0336,-1.96286666666,-3.09466666667,-4.08513333333,-7.259,-5.95933333333,0.0707333333334
237.79,-5.86806666667,-6.4756,-3.40286666667,-3.57653333333,-3.8716,-4.34046666667,-7.89056666667,-5.90279999999,-0.468733333335
238.17,-4.26159999999,-4.85873333334,-2.22759999999,-2.80859999999,-1.824,-2.4214,-6.58586666667,-3.8902,0.580933333332
238.54,-4.50226666665,-5.7346,-3.11226666667,-4.23386666666,-2.68573333333,-2.19573333333,-7.66976666667,-4.6444,-0.347533333334
238.92,-3.14986666666,-4.8622,-2.78286666668,-3.19586666666,-2.14066666667,-0.825666666666,-6.3915,-3.66966666667,0.565733333333
239.29,-3.58753333333,-4.54606666667,-4.03773333334,-4.11046666667,-2.86126666667,-0.987666666667,-6.79003333333,-4.2556,-0.537266666668
239.67,-4.77166666666,-5.69866666667,-5.08506666668,-5.27593333333,-3.95373333333,-2.16746666667,-7.57993333334,-5.72600000001,-2.79453333333
240.04,-4.08313333333,-5.3434,-5.44433333332,-5.11653333333,-3.70506666667,-1.966,-6.80539999999,-5.46946666667,-3.07506666666
240.42,-3.73866666667,-4.6622,-5.02239999999,-4.58326666667,-3.97513333333,-1.77906666667,-6.31770000001,-5.06766666666,-2.9392
240.79,-2.11313333333,-2.63886666667,-3.51186666667,-3.393,-3.1448,-0.317600000001,-4.34533333334,-3.93839999999,-1.17073333333
241.17,-2.27293333333,-2.87246666667,-3.33793333333,-3.40046666667,-3.30186666667,-0.367066666667,-4.30876666667,-3.89273333333,-0.850200000001
241.54,-0.008066666668,-0.213333333334,-0.7662,-0.529133333334,-0.971533333334,2.18793333333,-1.3586,-1.3744,1.80093333333
241.92,2.07486666667,1.42606666667,1.533,1.83233333333,0.869933333331,3.9146,0.780799999999,0.442000000001,3.67206666667
242.29,2.2178,1.81933333333,1.95873333333,2.16466666667,0.710533333332,4.24306666667,1.30146666667,0.756933333335,4.01066666667
242.67,2.60846666667,2.12086666667,2.26013333333,2.55133333333,0.899066666667,4.24813333333,1.58276666667,0.955866666667,4.02653333333
243.05,2.9954,2.56933333333,2.7944,3.02593333333,1.38813333333,4.47506666667,2.1492,1.45506666667,4.3044
243.42,2.8316,2.47546666667,2.86126666667,2.7486,1.42466666667,4.20306666667,1.94426666667,1.3712,4.2506
243.80,3.0262,2.8058,3.17093333333,3.1478,1.8492,4.38266666667,2.06073333333,1.76226666667,4.39413333333
244.17,2.57493333333,2.575,2.9542,2.875,1.61853333333,4.22746666666,1.69233333333,1.5734,4.16533333333
244.55,3.12086666667,2.9384,3.2532,3.1208,2.2922,4.83840000001,2.4302,2.00506666667,4.7224
244.92,3.2568,3.16146666667,3.7272,3.3888,2.69106666667,4.94826666667,2.68826666667,2.36326666667,4.8532
245.30,4.3396,4.36433333333,4.752,4.53113333333,3.76546666667,6.08726666666,3.9175,3.52486666666,5.76353333333
245.67,3.64,3.6946,4.2262,4.02166666667,3.16753333333,5.43966666667,3.40816666666,2.90853333333,5.22166666667
246.05,3.46966666667,3.73353333333,4.01,3.88853333333,3.09653333333,5.50593333333,3.2119,2.83673333333,5.27126666667
246.42,3.2504,3.30833333333,3.52433333333,3.68273333333,2.706,5.14179999999,2.81793333333,2.24673333333,4.9064
246.79,3.4316,3.689,3.79986666667,4.00353333333,2.95273333333,5.54059999999,3.2779,2.40573333333,5.25473333333
247.17,3.06786666667,3.32493333333,3.51866666667,3.6956,2.70393333333,5.11106666667,2.98116666667,2.07306666667,4.8272
247.54,3.119,3.3204,3.57326666666,3.8388,2.9112,5.05433333333,3.24696666667,2.1306,4.92313333333
247.92,3.2258,3.47506666667,3.66486666667,3.94826666667,2.94873333333,5.1408,3.4081,2.15153333333,5.18453333333
248.29,3.499,3.67413333333,3.98106666667,4.1404,3.229,5.2118,3.57736666667,2.2192,5.4848
248.67,3.692,3.86453333333,4.2064,4.32026666667,3.37486666667,5.3702,3.61036666667,2.519,5.62893333333
249.04,3.96446666667,3.92666666667,4.4106,4.55,3.70513333333,5.65426666667,3.80793333333,2.82886666667,5.83766666667
249.42,3.45786666667,3.35813333333,3.95953333333,3.97266666667,3.3516,4.9992,3.3168,2.26226666667,5.44433333333
249.79,3.01093333333,3.09993333333,3.48126666667,3.52393333334,3.0464,4.3684,2.85226666667,1.70666666667,4.82086666667
250.17,3.52813333333,3.80793333333,4.03493333333,4.1444,3.6566,4.6776,3.4014,2.26506666667,5.11633333333
250.54,3.90706666666,4.41206666667,4.40006666667,4.51706666667,4.2222,4.707,3.86866666667,2.89293333333,5.3696
250.92,3.43806666667,4.1598,4.16813333333,4.11286666667,3.9248,4.24086666667,3.39733333333,2.63073333334,4.80886666667
251.29,4.0578,5.00006666667,4.93346666667,4.9466,4.5866,5.06666666667,4.05783333333,3.3246,5.4666
251.66,4.112,4.9772,4.8406,4.9546,4.112,5.37793333333,3.8435,3.32433333333,5.17773333333
252.04,3.6658,4.65833333333,4.42873333333,4.7564,3.67966666667,4.93426666666,3.47613333333,3.13666666667,4.72833333333
252.41,3.56806666667,4.78933333333,4.1762,4.95686666667,3.5392,4.73653333333,3.62296666667,3.41473333333,4.49706666667
252.79,2.00886666667,3.17566666667,2.48653333333,3.69766666667,1.96946666667,2.9888,2.35333333333,1.64946666667,2.89506666667
253.16,1.60486666667,3.18973333333,2.11486666666,3.42246666667,1.3818,2.69933333333,2.1422,1.164,2.5608
253.54,1.88986666667,3.64,2.50293333334,3.76466666667,1.54566666667,3.3058,2.46313333333,1.42613333333,2.86713333333
253.91,2.79393333333,4.29893333333,3.33086666667,4.3542,2.2374,4.01306666667,3.1126,2.18206666667,3.78733333333
254.28,2.0352,3.656,2.58586666667,3.48806666667,1.6732,3.36753333333,2.36033333333,1.31646666667,3.07906666667
254.66,1.96246666667,3.794,2.87813333333,3.66853333333,1.9788,3.77220000001,2.67096666667,1.5208,3.06893333334
255.03,2.62506666667,4.30566666667,3.21513333333,4.12026666667,2.51266666667,4.30013333334,3.36433333333,2.2766,3.63133333333
255.41,1.4126,3.3156,1.74946666667,2.67146666667,1.08146666667,3.12053333333,2.24593333333,1.03446666667,2.2576
255.78,1.11306666667,3.22506666667,1.8532,2.39473333334,1.04706666667,2.6474,2.20206666667,0.776000000001,2.18393333333
256.15,1.2998,3.1268,1.82693333333,2.18033333333,1.01233333333,2.947,2.36303333334,0.814600000001,2.20433333333
256.53,1.0466,2.6308,1.57853333333,1.7752,0.422066666667,3.2436,2.07866666667,0.531933333333,2.01213333333
256.90,1.84406666667,3.75806666667,2.73666666667,2.4462,1.58066666667,4.58066666666,3.06173333333,1.45693333333,3.05373333334
257.28,2.0338,3.79486666667,2.8722,2.40566666667,1.83046666667,4.69746666667,3.04816666667,1.63693333333,3.244
257.65,2.093,3.76286666667,2.90813333333,2.41893333333,1.79793333334,4.62226666667,2.99626666667,1.83733333333,3.48533333333
258.02,1.53106666667,3.07353333333,2.46046666667,2.2692,1.1912,4.2452,2.64786666667,1.3942,3.06173333333
258.40,1.92153333333,3.07433333333,2.78366666667,2.817,1.46033333333,4.52473333333,3.096,1.8178,3.7426
258.77,1.66446666667,2.5218,2.239,2.4098,0.910266666665,4.05373333333,2.5394,1.2726,3.4732
259.15,1.5398,2.28966666667,2.15933333333,2.42253333333,0.797666666668,4.11913333333,2.31886666667,1.17273333333,3.44113333333
259.52,1.65553333333,2.33586666667,2.24766666667,2.6136,1.04393333333,4.26193333333,2.3508,1.2724,3.6304
259.89,1.93193333333,2.60126666667,2.40193333333,2.9466,1.26253333333,4.70013333333,2.63373333333,1.56593333333,3.95866666667
260.27,1.94913333333,2.6148,2.4098,2.915,1.35066666667,4.73746666667,2.55233333333,1.55106666667,4.0744
260.64,1.80313333333,2.4592,2.2926,2.68506666667,1.31833333333,4.53653333334,2.38676666667,1.37766666667,3.96166666667
261.01,1.41166666667,1.91506666667,1.85353333333,2.29546666667,0.747599999999,4.0348,1.80626666667,0.960933333333,3.56206666667
261.39,1.04953333333,1.5292,1.48693333333,2.07866666667,0.372933333333,3.69493333333,1.51256666667,0.687733333333,3.25966666667
261.76,0.880733333333,1.23426666667,1.2668,2.08026666667,0.240266666665,3.46986666667,1.41023333333,0.460066666667,2.9426
262.13,1.1572,1.35086666667,1.42086666667,2.1374,0.363066666668,3.73033333333,1.56373333333,0.597933333333,3.07186666667
262.51,0.558199999999,0.704266666668,0.784133333333,1.36626666667,-0.473266666668,3.03566666667,0.762833333333,-0.140999999999,2.25146666667
262.88,0.319933333333,0.522733333333,0.616333333333,1.02146666667,-0.769000000001,2.76533333333,0.503533333333,-0.4138,1.9932
263.25,-0.0550666666668,0.0452666666672,0.204200000001,0.401600000001,-1.273,2.19953333333,0.0195666666668,-0.9038,1.44793333333
263.63,-0.391999999999,-0.473266666666,-0.0565333333319,0.042266666666,-1.7514,1.6562,-0.398933333333,-1.08046666667,1.05233333333
264.00,-0.9774,-1.14753333334,-0.431733333333,-0.507533333334,-2.178,0.916533333334,-0.964,-1.56433333333,0.386466666667
264.37,-1.2468,-1.42133333333,-0.671000000001,-0.821866666666,-2.54106666667,0.595733333332,-1.06596666667,-1.91386666667,0.0198000000006
264.75,-0.411466666666,-0.687000000001,0.0198666666666,-0.027866666666,-1.92926666667,1.2182,-0.3096,-1.15846666667,0.702866666666
265.12,0.256066666667,-0.0394666666674,0.637933333334,0.681333333335,-1.27186666667,1.9966,0.506066666668,-0.512,1.45306666667
