wavelength,Back_CneRubm,Belly_CneRubm,Breast_CneRubm,Crissum_CneRubm,Crown_CneRubm,DorTail_CneRubm,Rump_CneRubm,Throat_CneRubm,WingTip_CneRubm
598.52,11.2391555555,56.002,51.5211,41.0152,9.11653333332,8.84229999999,12.8545066667,24.5299333333,10.3689333333
598.85,11.2796666667,56.0194,51.5280666667,41.0713666667,9.15813333332,8.87256666667,12.8753066667,24.5666666667,10.394
599.19,11.3428555556,56.1254666667,51.6338666667,41.1667666667,9.22906666666,8.95150000001,12.9368466667,24.6236,10.4879333333
599.53,11.3417444444,56.0402666667,51.5458333333,41.0896,9.21606666667,8.93713333333,12.92432,24.5828,10.4742666667
599.86,11.3213111111,56.0355333333,51.5560666667,41.0601666667,9.20606666667,8.91339999999,12.9237333333,24.5490666667,10.4486666667
600.20,11.3172,56.0449333333,51.5959666667,41.0761333333,9.18439999999,8.91346666667,12.89054,24.5393333333,10.4134
600.53,11.3388444445,56.1036666667,51.6413666667,41.0895666667,9.21446666665,8.91276666666,12.9107333333,24.5623333333,10.4540666667
600.87,11.3363333333,56.0304666667,51.5936,41.0020333333,9.21346666667,8.94766666666,12.90968,24.5586,10.4562666667
601.21,11.3401,56.0381333333,51.5867,40.9763666667,9.2326,8.97019999999,12.9257933333,24.5771333333,10.4980666667
601.54,11.3731333333,56.0616,51.6308333333,40.9915,9.26566666667,9.01766666667,12.9691066667,24.5969333333,10.5295333333
601.88,11.3838333333,56.0825333333,51.7376,41.0424333333,9.28553333334,9.05766666667,13.02784,24.614,10.5716
602.21,11.4239666667,56.1607333333,51.7864666667,41.1043333333,9.30226666666,9.10480000001,13.0619933334,24.6722,10.6022666667
602.55,11.4637222222,56.1651333333,51.7563666667,41.0942666667,9.35013333333,9.18370000001,13.1138666667,24.6972,10.6602666667
602.88,11.4982444444,56.1057333334,51.7044,41.0501333333,9.33426666667,9.21013333333,13.1127066667,24.6845333333,10.6592666667
603.22,11.4947555555,56.1266,51.6970666667,41.0333,9.34420000001,9.2349,13.11656,24.6769333333,10.6672666667
603.56,11.5038111111,56.2163333333,51.7674333333,41.0735,9.35526666666,9.24569999999,13.1290466667,24.7056666667,10.7040666667
603.89,11.5058555555,56.2386666667,51.7776666667,41.0839,9.379,9.2704,13.1584266667,24.7448666667,10.7433333333
604.23,11.5149333333,56.2166666667,51.7325666667,41.0749,9.34606666667,9.26386666667,13.1488466667,24.7136666667,10.7054666667
604.56,11.5092,56.2756,51.7361,41.0943,9.31640000001,9.25376666667,13.13714,24.6983333333,10.7053333333
604.90,11.5383,56.2788,51.7663666667,41.1481333333,9.33906666668,9.30666666668,13.1430666667,24.7203333334,10.7362666667
605.23,11.5186333333,56.2338,51.7403,41.1357333333,9.31666666667,9.27726666666,13.1034866667,24.7077333333,10.7175333333
605.57,11.4769111111,56.1412666667,51.6070666667,41.0524333333,9.29473333333,9.23326666667,13.0669533333,24.6528666667,10.6918
605.90,11.4230222222,56.1270666667,51.552,41.0135666667,9.2342,9.17256666666,12.9950133333,24.5771333333,10.6526666667
606.24,11.3481333333,56.0688,51.5161,40.9558666667,9.15046666667,9.094,12.9333733333,24.5070666667,10.5932
606.58,11.3077777778,56.0205333333,51.4887,40.9125666667,9.12660000001,9.06073333334,12.8941733333,24.4724,10.5742
606.91,11.2717555556,56.0606,51.5097333333,40.9366333333,9.09973333333,9.01683333334,12.8718933333,24.4583333333,10.5602666667
607.25,11.2784888889,56.0772,51.4790333333,40.9798,9.08866666668,9.00973333333,12.8712133333,24.469,10.5523333333
607.58,11.2466888889,56.0442,51.4203333333,40.9530333333,9.05413333332,8.97456666667,12.8360133333,24.4140666667,10.5445333333
607.92,11.2111222222,56.0076,51.4045333333,40.9368,9.05340000001,8.97876666666,12.84732,24.4205333333,10.5464
608.25,11.1559555556,55.9963333333,51.4109,40.9364333333,9.02840000001,8.93453333333,12.8243666666,24.3786,10.4871333333
608.59,11.0643777778,55.9058,51.2779,40.8836666667,8.94233333333,8.81546666667,12.76572,24.2756,10.3772666667
608.92,10.9673555556,55.8124666667,51.1656666667,40.8061666667,8.86406666667,8.74919999999,12.6938066667,24.1667333334,10.2800666667
609.26,10.8977333333,55.8044,51.1827333333,40.7821666667,8.8114,8.6696,12.63854,24.0904666667,10.204
609.59,10.8928555556,55.7780666667,51.1495333333,40.7502333333,8.81993333333,8.66813333334,12.6571333333,24.0554,10.1958666667
609.93,10.8853888889,55.8343333333,51.1556666667,40.8125666666,8.82206666666,8.6766,12.70256,24.0663333333,10.1863333333
610.26,10.7580777778,55.8131333333,51.0917666667,40.7899,8.723,8.54686666667,12.6381733333,23.9480666667,10.0798666667
610.60,10.7179444445,55.7881333333,51.0842333333,40.7888666667,8.67906666666,8.52506666667,12.6156066667,23.9223333333,10.0373333333
610.93,10.6923555555,55.6953333333,51.0299,40.7421333333,8.66493333333,8.5315,12.6066666667,23.8596,10.0010666667
611.27,10.6600444444,55.6508,51.0169333333,40.7284666667,8.61466666667,8.51686666667,12.5737733333,23.8125333333,9.94140000001
611.60,10.5916111111,55.587,50.9399333333,40.6801,8.56199999999,8.45613333333,12.4915533333,23.7408,9.89373333333
611.93,10.6537555556,55.6368666667,50.9673666667,40.7558333333,8.64173333333,8.5349,12.55474,23.8128,9.97073333333
612.27,10.7747666667,55.8262,51.1389,40.8857333333,8.766,8.67286666667,12.6581266667,23.9648666667,10.1062666667
612.60,10.8508,55.9278666666,51.2462666667,40.9690333333,8.809,8.72156666667,12.7214933333,24.0598,10.1938
612.94,10.9029444444,55.9826,51.2561666667,41.0149333334,8.83679999999,8.80793333333,12.776,24.1194666667,10.2482
613.27,10.8712111111,55.9282,51.2357,40.9719666667,8.81159999999,8.8033,12.7639533333,24.1165333333,10.2288
613.61,10.9041,55.9569333333,51.2829333333,40.9914,8.86926666667,8.85973333333,12.7432733333,24.1417333333,10.2768666667
613.94,10.9994555556,56.0123333333,51.3584333333,41.0310333333,8.93566666667,8.95873333334,12.7984266667,24.2628,10.3664666667
614.28,11.0062888889,55.9918,51.3200333333,41.0327333333,8.96713333334,9.00966666667,12.8197933333,24.2614666667,10.3966666667
614.61,11.0156111111,56.1063333333,51.4413,41.0968333333,8.96906666667,8.98593333334,12.8170733333,24.3083333334,10.4383333333
614.94,11.0265333333,56.1552666667,51.4481,41.1071333333,8.97353333334,8.95070000001,12.8418333333,24.3153333333,10.444
615.28,11.1400333333,56.2908666667,51.5879333333,41.2027,9.04913333333,9.03416666666,12.9220866667,24.4129333333,10.5111333333
615.61,11.1180888889,56.2548666667,51.5383,41.1443,8.98153333333,8.99366666667,12.8765866667,24.3593333333,10.4956666667
615.95,11.1542333333,56.2872666667,51.6326,41.1568666667,8.98613333333,9.02469999999,12.91044,24.3752666667,10.5177333333
616.28,11.2170666667,56.3272666667,51.6728333333,41.1972666667,9.05173333333,9.10193333333,12.9706933333,24.4368666667,10.562
616.61,11.3164333333,56.4094666667,51.7738,41.2703666667,9.13920000001,9.20416666668,13.0431066667,24.5282,10.6701333334
616.95,11.4528888889,56.6088666667,51.9185,41.4075,9.2676,9.32170000001,13.1622866667,24.6859333333,10.8218666667
617.28,11.5191777778,56.7179333333,52.0012666667,41.5027666667,9.32240000001,9.36630000001,13.22968,24.7818,10.8976666667
617.62,11.5860555556,56.8165333333,51.9887333333,41.5704666667,9.37680000001,9.4392,13.2722666666,24.8362666667,10.9512
617.95,11.5784777778,56.8354,51.9968666667,41.548,9.34833333334,9.3865,13.2391866667,24.8060666667,10.9424
618.28,11.5753111111,56.7996666667,51.9029333333,41.5284333333,9.34913333335,9.41356666667,13.2247666667,24.7718666667,10.934
618.62,11.6606777778,56.9042666667,52.0077,41.6433666667,9.45566666665,9.53263333333,13.3145533333,24.8426666667,11.0536
618.95,11.6437777778,56.9593333334,52.033,41.6496,9.45166666666,9.52266666667,13.3189133333,24.8334,11.0695333333
619.28,11.6487444445,56.9619333333,52.0818666667,41.6766666667,9.46293333333,9.53913333333,13.3634533333,24.8354666667,11.0572666667
619.62,11.6003,56.9047333333,51.9503,41.5834333333,9.38526666666,9.48066666667,13.2814066667,24.7566,10.9789333333
619.95,11.5951666667,56.9645333333,51.9812666667,41.5808666667,9.37939999999,9.45336666665,13.2579466667,24.7321333333,10.9612666667
620.28,11.5654555556,56.9353333333,51.9436666667,41.5562,9.36053333333,9.42499999999,13.2227333333,24.6778,10.9186666667
620.62,11.5653333333,56.9180666667,52.0151,41.6269,9.36313333333,9.4442,13.20912,24.676,10.9103333333
620.95,11.4973222222,56.7518,51.8729333333,41.4674666667,9.2848,9.39140000001,13.1213933333,24.5909333333,10.8456666667
621.28,11.4100777778,56.7069333333,51.9139,41.4232333333,9.22826666667,9.31666666666,13.06436,24.511,10.7831333333
621.62,11.4340555556,56.8398,52.0217333333,41.5222666667,9.2322,9.32853333333,13.0741533333,24.5616666667,10.7884
621.95,11.5025888889,56.9967333333,52.1937,41.5886666667,9.28966666667,9.39376666668,13.14864,24.6488666667,10.8412666667
622.28,11.5077555556,57.0180666667,52.2188,41.5809,9.28240000001,9.41326666667,13.1386533333,24.6964,10.8339333333
622.62,11.5310666667,57.0462666667,52.2429666667,41.6639666667,9.30426666667,9.42646666667,13.14708,24.6929333333,10.8278
622.95,11.6350222222,57.1624,52.3460666667,41.7168333333,9.39953333335,9.51299999999,13.18834,24.8156,10.9266
623.28,11.6881,57.2122666667,52.434,41.7884,9.49353333333,9.58613333334,13.2599133333,24.8914,11.0360666667
623.62,11.6188555556,57.1287333333,52.3796666667,41.7273,9.42466666667,9.55213333333,13.2142933333,24.8574666667,11.0287333333
623.95,11.6298111111,57.2262,52.4607666667,41.7877,9.40300000001,9.5872,13.2297466667,24.8884666667,11.0459333333
624.28,11.6224888889,57.1928,52.3365333333,41.7089666667,9.34820000001,9.56183333335,13.19842,24.8282666667,11.0368666667
624.62,11.6348888889,57.3148666667,52.4587666667,41.7627333333,9.33033333333,9.54586666666,13.1909333333,24.8198666667,11.0277333333
624.95,11.6742333333,57.3164666667,52.4675333333,41.7551333334,9.35480000001,9.59723333334,13.2398266667,24.8422,11.0550666667
625.28,11.6474444444,57.2740666667,52.4892333333,41.685,9.30186666666,9.58603333333,13.2344666667,24.8358,11.0662666667
625.61,11.6285,57.2216666667,52.4068,41.6719666667,9.26553333333,9.54543333333,13.21454,24.8168666667,11.0842666667
625.95,11.6119111111,57.0719333333,52.2891333333,41.5838333333,9.26066666667,9.54153333332,13.2070266667,24.7564666666,11.0826666667
626.28,11.6447888889,57.0509333333,52.2707666667,41.5324666667,9.28306666666,9.61113333333,13.2497533333,24.7806,11.1382
626.61,11.6244888889,57.008,52.1942,41.5320666667,9.27493333332,9.59760000001,13.2555,24.7282,11.1553333333
626.94,11.5769777778,57.021,52.1794333333,41.5123,9.2346,9.54046666667,13.23314,24.6968666667,11.1358666667
627.28,11.6445888889,57.0795333333,52.2235333333,41.5698333333,9.27626666667,9.57386666667,13.27018,24.7134666667,11.1772
627.61,11.6713111111,57.1352,52.2777,41.6308,9.3128,9.56430000001,13.2911333333,24.7655333333,11.2132666667
627.94,11.6848111111,57.1819333333,52.3889,41.6731,9.34813333333,9.561,13.3212066667,24.79,11.2315333333
628.27,11.7169444444,57.1403333333,52.3498666667,41.6636,9.39653333333,9.57900000001,13.3494533333,24.8086666667,11.253
628.61,11.7109444444,57.1130666666,52.3147666667,41.648,9.39133333334,9.58486666667,13.32744,24.806,11.2656
628.94,11.8329777778,57.1005333333,52.2699,41.7485,9.56159999999,9.73130000001,13.4677533333,24.9089333333,11.392
629.27,11.8543111111,57.0766,52.3070333333,41.7154666667,9.62639999999,9.81983333335,13.5166866667,24.9138666667,11.4458666667
629.60,11.8537555555,57.2381333333,52.4406,41.8064333333,9.58693333333,9.80839999999,13.5112466667,24.9572,11.4311333333
629.94,11.7720444444,57.2030666667,52.4310666667,41.8057666667,9.51613333333,9.70533333332,13.4573933333,24.8995333333,11.3775333333
630.27,11.7393333333,57.2256666667,52.4748333334,41.8185333333,9.48439999999,9.69036666667,13.42582,24.8826666667,11.3451333333
630.60,11.7728555556,57.2276,52.4861,41.8529666667,9.46813333333,9.72313333333,13.41926,24.8952,11.3540666667
630.93,11.8117777778,57.2960666667,52.5272666667,41.9087666667,9.53506666667,9.79319999999,13.48362,24.9396666667,11.3981333334
631.26,11.7408666667,57.1400666667,52.4192,41.8111,9.4942,9.76806666668,13.44696,24.8988666666,11.36
631.60,11.6614777778,57.0879333333,52.3618333333,41.7522333333,9.42059999999,9.70909999999,13.4023666667,24.8692,11.2998
631.93,11.6505888889,57.1299333333,52.3921333334,41.8309,9.40173333332,9.75420000001,13.4245,24.9089333333,11.3238
632.26,11.6673666667,57.186,52.4310333333,41.8925333333,9.38700000001,9.7445,13.4218866667,24.9056666667,11.3141333334
632.59,11.6415444444,57.2508666667,52.4342333333,41.8690666667,9.32786666667,9.7486,13.3548333333,24.8446666667,11.2602666667
632.92,11.6155888889,57.2801333333,52.4188,41.9059333333,9.27940000001,9.68663333332,13.3217866667,24.8599333333,11.2168666667
633.26,11.6686444445,57.3244666666,52.4362,41.9505666667,9.3588,9.70909999999,13.3346733333,24.8695333333,11.2679333333
633.59,11.7270333333,57.4836,52.5461333333,42.0400333333,9.40646666667,9.77080000001,13.3743666667,24.9314,11.3128
633.92,11.7393,57.552,52.6152333333,42.0886333333,9.4294,9.78793333332,13.3944333333,24.9902,11.3203333334
634.25,11.7048555555,57.5344666667,52.5895333333,42.0513666667,9.45819999999,9.81453333335,13.4417533333,24.9708,11.3037333333
634.58,11.6115555555,57.5566666667,52.5933333333,42.0147666667,9.37086666665,9.72263333333,13.3486666667,24.9148666667,11.2349333333
634.91,11.6126,57.6451333333,52.6506333333,42.0413,9.33926666667,9.67120000001,13.2945266667,24.8922666667,11.2293333333
635.25,11.6582222222,57.7686,52.6592333333,42.0996333333,9.41640000001,9.784,13.3168933333,24.9353333333,11.2842
635.58,11.7054333333,57.8089333333,52.6983666667,42.1115666667,9.46233333333,9.80223333333,13.36134,24.9674,11.3406666667
635.91,11.7824444444,57.9318666667,52.8002,42.2064333333,9.55320000001,9.87893333334,13.4448066667,25.0496666666,11.4536
636.24,11.7673888889,57.9123333333,52.8382666667,42.1903333333,9.55126666667,9.81763333334,13.4395666667,25.0205333333,11.4542666667
636.57,11.7874,57.8645333333,52.8409,42.1783333333,9.57540000001,9.84999999999,13.4653133333,25.0046666667,11.4591333333
636.90,11.7080888889,57.8962666667,52.863,42.1418,9.507,9.8002,13.4386533333,24.9654,11.4136
637.23,11.6482222222,57.6974,52.7546333333,41.9974666667,9.46053333334,9.72303333333,13.3715933333,24.9061333333,11.3809333333
637.56,11.6451444444,57.7157333333,52.7223,41.9234333333,9.4158,9.70896666668,13.3453466667,24.8682,11.3488
637.90,11.7033666667,57.7555333333,52.7859,41.9546666667,9.40273333335,9.70093333332,13.33066,24.893,11.3864666667
638.23,11.7327222222,57.7019333333,52.7501333333,41.9654,9.42700000001,9.73146666666,13.3792,24.9039333333,11.4074
638.56,11.7570666667,57.7256666667,52.7573666667,41.9559,9.43953333333,9.79036666667,13.4191,24.8722,11.4177333333
638.89,11.7811333333,57.6926666667,52.7864,41.9838,9.41853333334,9.77606666668,13.4429533333,24.865,11.4173333333
639.22,11.6912444445,57.6816666667,52.7101,41.9119333333,9.31286666667,9.696,13.3468866667,24.7405333333,11.3308
639.55,11.7044222222,57.6778,52.8,41.9399333333,9.32153333332,9.70619999999,13.3652266667,24.7962666667,11.3344
639.88,11.6941,57.8171333334,52.9295666667,42.0111333333,9.30486666666,9.68606666666,13.35518,24.8678666667,11.3288666667
640.21,11.6364777778,57.8308666667,52.915,41.9718,9.21279999999,9.62346666668,13.2576666667,24.8254,11.2730666667
640.54,11.7525555555,57.8808666667,52.9567666667,42.0511666667,9.30833333334,9.75636666667,13.3682,24.9502,11.3786
640.87,11.8313333333,58.0556666667,53.0641666667,42.1815666667,9.39553333332,9.87396666667,13.4649133333,25.0016,11.4582666667
641.20,11.8623444444,58.0616,53.0861,42.2199333333,9.48366666667,9.92336666667,13.5367133334,25.0550666667,11.5700666667
641.53,11.8515111111,58.0442666667,53.0599,42.2361333333,9.48333333333,9.92286666666,13.55468,25.069,11.5328666667
641.87,11.8515111111,58.0694,53.1011666667,42.2255333333,9.45986666667,9.92843333333,13.5204466667,25.0998,11.5392666667
642.20,11.9390333333,58.2439333333,53.2177,42.4147,9.54426666667,10.0301333333,13.5855533333,25.2562666667,11.6154666667
642.53,11.9678444445,58.2686,53.2695333333,42.4507,9.59373333333,10.0226,13.5938533333,25.2690666667,11.6742
642.86,11.9984666667,58.3118666667,53.4060333333,42.5427333333,9.65526666667,10.0742666667,13.62626,25.3384666667,11.7044
643.19,11.9252333333,58.2874666667,53.263,42.4808666667,9.55059999999,9.99336666667,13.5419866667,25.2463333333,11.6336
643.52,11.9009888889,58.089,53.0538,42.3737333333,9.51460000001,9.98923333335,13.4997333333,25.1788666667,11.6164
643.85,11.9755444445,58.1754666667,53.1027,42.4807,9.62359999999,10.0942,13.6089333333,25.2432,11.7016
644.18,11.8773888889,58.0224666667,52.9597333333,42.3149666667,9.54019999999,9.98616666667,13.4998,25.1390666667,11.5859333333
644.51,11.8979888889,58.0189333333,52.9815333333,42.329,9.52346666667,10.0015333333,13.5089866667,25.1483333333,11.578
644.84,11.9314555556,58.1019333333,53.0281333333,42.4568666667,9.51820000001,10.0893,13.5146266667,25.1933333333,11.5836666667
645.17,11.8897555556,58.1234,52.9791333333,42.4544,9.51686666666,10.1028666667,13.4357933334,25.1172666667,11.5838
645.50,11.9047,58.034,52.9027,42.4026666666,9.59053333333,10.1482666667,13.4838133333,25.1290666667,11.6156666667
645.83,11.9206777778,57.9218666667,52.8441,42.3401333333,9.57413333333,10.1415,13.5247466667,25.0985333333,11.5997333333
646.16,11.8282777778,57.7542666667,52.6229666667,42.2042,9.46233333334,10.0759333333,13.44394,25.0343333333,11.487
646.49,11.8698777778,57.7482666667,52.5771,42.2327,9.47840000001,10.1168333333,13.5034533333,25.0705333333,11.5433333333
646.82,12.0027888889,57.8846,52.7525,42.3775,9.64373333333,10.2329666667,13.6599266666,25.2023333333,11.6798666667
647.15,12.0993777778,57.9954,52.8491333333,42.4537333333,9.76080000001,10.3640666667,13.7821533333,25.2925333333,11.8118
647.48,12.0953222222,58.0738666667,52.9335333334,42.4992666667,9.71666666665,10.3700666667,13.7596066666,25.3388,11.7706
647.81,12.1637777778,58.2242,53.0746333333,42.6556,9.78686666667,10.5019,13.83424,25.4417333333,11.8391333333
648.14,12.2234,58.3160666667,53.1633666667,42.7103,9.84879999998,10.5911333333,13.87992,25.5733333333,11.9389333333
648.47,12.2041666667,58.2272666667,53.185,42.6250666667,9.80600000001,10.4976333333,13.8433466667,25.5023333333,11.9038666667
648.80,12.2578,58.2600666667,53.3458,42.6394666667,9.81973333333,10.5217333333,13.9249266667,25.6054666667,11.9234
649.13,12.2537222222,58.4472666667,53.4966333333,42.6829333333,9.77306666667,10.5225666667,13.90854,25.6357333333,11.9258666667
649.46,12.2124222222,58.4333333333,53.5119333333,42.6148,9.75593333335,10.4619333333,13.8716266667,25.5932,11.9086
649.79,12.1819777778,58.4760666667,53.6634333333,42.5920333333,9.71146666667,10.4539666667,13.8623533333,25.5703333333,11.9051333333
650.11,12.2576333333,58.4531333334,53.6346,42.5654666667,9.76619999999,10.5473333333,13.90126,25.5758666666,11.9784666667
650.44,12.1439666667,58.3238666667,53.4839,42.4343666667,9.65106666667,10.5047333333,13.7640733333,25.4366,11.8624
650.77,12.1281111111,58.3400666667,53.5839333334,42.4765666667,9.65206666667,10.4811666667,13.7571466667,25.4117333333,11.8106
