wavelength,Back_TiaBicm,Belly_TiaBicm,Breast_TiaBicm,Crissum_TiaBicm,Crown_TiaBicm,DorTail_TiaBicm,Rump_TiaBicm,Throat_TiaBicm,WingTip_TiaBicm
456.00,7.34241666667,14.9793333333,6.61308333333,17.257875,6.10166666667,7.57829166667,9.10916666667,5.06941666667,8.73358333334
456.35,7.37008333333,15.0104166667,6.62683333333,17.2705416667,6.12591666666,7.60383333333,9.11891666667,5.08341666667,8.74183333334
456.70,7.37458333333,15.006,6.61125,17.255375,6.13066666667,7.62625,9.13258333333,5.09566666667,8.74916666667
457.06,7.3735,14.9936666667,6.60008333333,17.2385833334,6.12866666666,7.62445833333,9.146,5.09091666667,8.76858333333
457.41,7.38616666666,15.0195,6.60691666666,17.260125,6.12675,7.65270833334,9.16591666666,5.09333333333,8.78308333334
457.76,7.41308333333,15.0395833334,6.61383333334,17.262,6.14258333333,7.68004166667,9.19516666667,5.11841666667,8.81750000001
458.12,7.40191666667,15.0328333333,6.58808333333,17.2526666667,6.12341666667,7.68195833333,9.18808333334,5.08575,8.81141666667
458.47,7.37941666666,15.02325,6.57741666667,17.2301666667,6.11575,7.67470833333,9.19683333334,5.0725,8.80808333332
458.82,7.40408333334,15.0421666667,6.58808333333,17.239375,6.13491666667,7.69820833333,9.22358333333,5.088,8.8475
459.18,7.399,15.0245,6.57566666666,17.2132916667,6.11491666666,7.661625,9.21366666667,5.07166666667,8.84550000001
459.53,7.4045,15.0268333333,6.58141666666,17.2370416667,6.1135,7.65325,9.24008333333,5.07258333333,8.86458333333
459.88,7.40325,15.0453333333,6.6005,17.2470416667,6.1065,7.64566666667,9.25658333333,5.0755,8.87258333334
460.24,7.37966666667,15.051,6.57516666667,17.2483333333,6.0795,7.63283333333,9.2435,5.0575,8.85433333333
460.59,7.36783333333,15.0351666666,6.55375,17.2323333333,6.057,7.59708333334,9.23266666667,5.03875,8.83433333333
460.94,7.35341666667,15.0224166667,6.53708333333,17.2186666667,6.039,7.59091666667,9.22291666667,5.01741666667,8.80116666667
461.29,7.36758333334,15.0325833333,6.54075,17.230375,6.04533333333,7.60008333334,9.23225,5.03516666667,8.79816666667
461.65,7.41416666667,15.07625,6.56716666667,17.2912083333,6.0685,7.61879166667,9.26966666666,5.06608333333,8.83441666668
462.00,7.42083333333,15.0904166667,6.56808333333,17.298875,6.0855,7.62866666666,9.28566666666,5.06466666667,8.80691666667
462.35,7.4685,15.1573333333,6.60733333333,17.3482916667,6.12708333334,7.69804166667,9.33725,5.10266666667,8.84691666668
462.71,7.50216666667,15.2086666667,6.63675,17.3776666667,6.1595,7.74525,9.38175,5.13458333333,8.87275000001
463.06,7.54866666667,15.23575,6.64291666667,17.41525,6.20008333333,7.78029166667,9.42508333333,5.1505,8.90508333333
463.41,7.64525,15.3221666666,6.72633333333,17.49275,6.28158333333,7.86270833333,9.52491666666,5.21458333333,8.98325
463.76,7.684,15.3771666666,6.76575,17.5424166667,6.33808333333,7.91816666666,9.59841666666,5.255,9.01591666666
464.12,7.71925,15.4225833333,6.8005,17.578625,6.36383333333,7.95208333333,9.65133333334,5.27316666667,9.06216666667
464.47,7.75,15.44575,6.83166666667,17.59875,6.38016666667,7.98070833334,9.69574999999,5.2735,9.09499999999
464.82,7.76666666667,15.4798333333,6.84983333333,17.615875,6.40808333334,7.99991666667,9.7355,5.27775,9.10250000001
465.17,7.80766666667,15.52375,6.85941666667,17.64525,6.416,8.03608333334,9.76450000001,5.31133333333,9.14933333332
465.53,7.80083333334,15.52825,6.85233333334,17.6610416667,6.40833333333,8.04945833334,9.77708333334,5.30466666667,9.13133333334
465.88,7.8025,15.5275,6.83241666667,17.65475,6.3815,8.04733333333,9.78308333332,5.2925,9.09874999999
466.23,7.804,15.5496666667,6.82741666667,17.64575,6.377,8.04491666667,9.78283333334,5.29508333334,9.09891666668
466.58,7.79291666667,15.5265833333,6.78358333333,17.645625,6.32766666667,8.03908333333,9.77875,5.26766666667,9.06583333334
466.94,7.81283333333,15.5331666667,6.76283333334,17.662375,6.31725,8.02733333334,9.78999999999,5.24658333333,9.07066666667
467.29,7.82458333333,15.5715,6.75358333334,17.688125,6.31733333333,8.025875,9.81258333334,5.25791666667,9.07349999999
467.64,7.81841666667,15.6085833333,6.73083333334,17.720875,6.29583333333,8.008,9.81766666668,5.25308333333,9.06608333333
467.99,7.78725,15.5586666667,6.67125,17.666625,6.24591666667,7.985625,9.779,5.21633333333,9.02249999999
468.35,7.783,15.55125,6.66491666667,17.6879583334,6.24225,7.9935,9.79000000002,5.18525,9.00233333333
468.70,7.79016666666,15.56475,6.65575,17.6838333334,6.23941666667,7.979375,9.80008333334,5.17508333333,9.02183333334
469.05,7.77775,15.55825,6.62475,17.6502916666,6.22875,7.961875,9.78458333334,5.15275,9.02108333333
469.40,7.77933333333,15.5743333334,6.618,17.667375,6.22125,7.97408333333,9.81399999999,5.15175,9.00108333334
469.75,7.76891666667,15.6104166667,6.62775,17.669625,6.23383333334,7.97533333333,9.82275,5.16416666667,9.03158333334
470.11,7.77591666667,15.6514166667,6.6685,17.6880833333,6.2495,8.01445833333,9.85208333333,5.19125,9.05800000001
470.46,7.76833333333,15.6358333333,6.65541666667,17.6805833334,6.22225,8.00075,9.85058333335,5.17233333333,9.05108333333
470.81,7.76841666666,15.6104166667,6.65283333333,17.6541666667,6.21775,8.00554166667,9.85008333332,5.1525,9.03133333334
471.16,7.804,15.6683333333,6.67883333333,17.705125,6.23591666667,8.02995833333,9.8845,5.18375,9.07366666668
471.51,7.83866666666,15.722,6.71041666667,17.7512916666,6.25208333333,8.04545833333,9.92508333335,5.22825,9.12625000001
471.87,7.84658333333,15.7480833333,6.70333333334,17.7800833333,6.26075,8.04041666667,9.92508333333,5.23916666667,9.11608333332
472.22,7.8495,15.7615833333,6.72808333334,17.8179166667,6.25333333334,8.053125,9.93816666666,5.2435,9.1095
472.57,7.86625,15.764,6.75008333334,17.8437916667,6.26975,8.06808333334,9.94216666667,5.25166666667,9.14133333333
472.92,7.919,15.7865,6.75608333333,17.8780416667,6.31266666667,8.09541666667,9.97383333332,5.28158333333,9.16616666666
473.27,7.96141666667,15.8125,6.76666666667,17.9102916667,6.33775,8.10795833334,9.98383333334,5.3105,9.19
473.62,7.98716666666,15.8450833334,6.78575,17.928125,6.37558333334,8.15016666667,10.0123333333,5.33258333333,9.21933333334
473.98,8.015,15.8890833334,6.82383333333,17.97625,6.42283333333,8.194875,10.0670833333,5.388,9.29125
474.33,8.01133333333,15.89025,6.83741666667,17.9790833333,6.41533333333,8.18720833334,10.0386666667,5.37266666667,9.28216666667
474.68,7.9925,15.88,6.83008333333,17.9480416666,6.4135,8.15841666666,10.0168333333,5.35083333333,9.26616666667
475.03,7.985,15.8584166666,6.84141666667,17.9254583333,6.40608333333,8.16866666667,9.996,5.33525,9.2595
475.38,7.96933333333,15.8465,6.8415,17.927375,6.42633333334,8.16683333333,9.99458333333,5.33283333334,9.28274999999
475.73,7.9205,15.81325,6.79316666666,17.88575,6.374,8.12070833333,9.95449999998,5.3025,9.22608333333
476.08,7.93658333333,15.8386666666,6.85266666667,17.8989583333,6.38516666667,8.12875,9.96024999999,5.31191666666,9.24224999999
476.44,7.887,15.7805,6.803,17.854375,6.34741666667,8.09025,9.90075000001,5.25233333333,9.19575
476.79,7.86291666667,15.75575,6.79275,17.8362083333,6.33341666667,8.06516666667,9.87474999998,5.23833333333,9.20033333333
477.14,7.85758333333,15.7286666666,6.76425,17.81225,6.30958333334,8.02516666666,9.831,5.21533333333,9.15791666667
477.49,7.87566666667,15.741,6.77925,17.8261666667,6.33966666667,8.06145833334,9.87366666667,5.23483333334,9.18358333334
477.84,7.83108333333,15.7105833333,6.74391666667,17.793625,6.31625,8.05558333333,9.84649999999,5.20066666667,9.16774999999
478.19,7.82108333334,15.7078333334,6.731,17.78925,6.31466666666,8.03483333333,9.85958333333,5.2005,9.19341666667
478.54,7.83091666667,15.72025,6.70958333333,17.7940416666,6.31966666667,8.0375,9.84491666668,5.20116666667,9.19333333334
478.89,7.852,15.7325833333,6.7385,17.7883333333,6.36591666667,8.07441666667,9.86375000001,5.22625,9.25624999999
479.24,7.80666666667,15.6966666667,6.70475,17.75175,6.34933333333,8.053625,9.83358333333,5.20708333333,9.23108333334
479.60,7.78716666667,15.69225,6.69341666666,17.7250416667,6.34375,8.05154166667,9.82358333333,5.215,9.24783333334
479.95,7.78825,15.6975,6.69225,17.7164583333,6.36683333334,8.052875,9.81466666667,5.21875,9.25983333333
480.30,7.80008333333,15.7033333333,6.71191666667,17.7199166667,6.38258333333,8.07566666667,9.81041666665,5.23841666667,9.29874999999
480.65,7.81016666667,15.6990833333,6.73408333333,17.716,6.387,8.07420833333,9.79649999999,5.2615,9.32483333334
481.00,7.81708333333,15.6860833334,6.76,17.7201666666,6.37533333333,8.06916666667,9.77958333333,5.27516666667,9.32708333334
481.35,7.79575,15.6654166667,6.76791666667,17.70275,6.34908333333,8.06341666667,9.73266666666,5.27225,9.31791666667
481.70,7.79083333333,15.6655833333,6.779,17.6996666667,6.33516666667,8.046,9.71924999999,5.28425,9.34291666668
482.05,7.792,15.6866666667,6.78658333333,17.7217916667,6.34533333334,8.05620833334,9.71950000001,5.29475,9.37141666667
482.40,7.7785,15.6896666667,6.771,17.732,6.33016666666,8.04116666666,9.70216666667,5.28525,9.36991666667
482.75,7.78983333333,15.7115833333,6.77641666666,17.7739166667,6.33141666667,8.0545,9.71499999999,5.28825,9.39066666666
483.10,7.78475,15.7138333333,6.77433333333,17.784625,6.31466666666,8.047375,9.70558333334,5.2785,9.37791666667
483.45,7.78616666667,15.7265833333,6.78858333333,17.807,6.31875,8.05654166667,9.72041666667,5.28241666667,9.40358333333
483.80,7.763,15.7155833333,6.76716666667,17.7920833333,6.30716666667,8.043375,9.69541666668,5.25466666667,9.38458333333
484.15,7.74658333333,15.6983333333,6.74316666667,17.7668333333,6.29825,8.02720833333,9.67733333333,5.23583333333,9.37699999999
484.50,7.74616666667,15.69975,6.73275,17.7680416666,6.30016666667,8.02533333334,9.67866666667,5.2285,9.37941666668
484.85,7.7505,15.7001666667,6.73733333333,17.7776666666,6.30633333333,8.03520833333,9.68633333332,5.22941666667,9.38316666666
485.20,7.75591666666,15.7004166667,6.72991666667,17.7773333333,6.30283333333,8.02741666667,9.67924999999,5.22358333333,9.37683333334
485.55,7.75766666667,15.6955833333,6.73283333333,17.77475,6.30341666667,8.03625,9.67775000001,5.22091666667,9.38016666667
485.90,7.764,15.7026666667,6.74525,17.76325,6.31233333334,8.04333333333,9.67366666666,5.22641666667,9.38341666666
486.25,7.76725,15.70325,6.74783333333,17.761125,6.3195,8.05045833333,9.67583333334,5.22533333333,9.39141666667
486.60,7.75383333333,15.69575,6.73183333334,17.7470833333,6.31183333333,8.04275,9.66891666667,5.21241666667,9.36908333332
486.95,7.777,15.699,6.74208333333,17.7534166667,6.32475,8.05533333333,9.69116666667,5.23683333334,9.39266666666
487.30,7.79308333333,15.7144166667,6.75558333334,17.777375,6.33558333333,8.07345833333,9.70633333333,5.24608333333,9.40541666668
487.65,7.80975,15.7355,6.7715,17.792375,6.34841666667,8.09629166666,9.72583333333,5.26225,9.41800000001
488.00,7.81741666667,15.7478333334,6.76808333334,17.789625,6.354,8.106875,9.74183333332,5.26175,9.42683333333
488.35,7.82358333333,15.7585833333,6.7765,17.7936666667,6.35708333333,8.11620833333,9.75808333333,5.26758333333,9.43133333333
488.70,7.84391666667,15.7876666667,6.78183333334,17.8049583334,6.37441666667,8.13383333333,9.786,5.28433333333,9.44283333334
489.05,7.85975,15.7911666667,6.78183333333,17.8125,6.38166666667,8.14025,9.80908333332,5.28875,9.45066666666
489.40,7.872,15.7908333333,6.78575,17.8080833334,6.38066666667,8.14491666667,9.82608333335,5.30075,9.45975000001
489.75,7.90433333333,15.8149166666,6.79108333334,17.8006666667,6.386,8.17079166667,9.84608333333,5.3085,9.47233333334
490.10,7.918,15.8453333334,6.79666666667,17.8190833333,6.393,8.188125,9.87091666667,5.31008333333,9.47583333333
490.45,7.94808333333,15.8849166667,6.81858333333,17.8497083334,6.41066666666,8.21195833333,9.92241666667,5.33058333333,9.50641666667
490.80,7.9635,15.8869166667,6.821,17.8620833333,6.415,8.22691666666,9.94850000001,5.33216666666,9.52425000001
491.15,7.97641666667,15.9124166666,6.82725,17.878625,6.41233333333,8.238,9.97091666667,5.34091666667,9.5345
491.50,7.98108333333,15.9175833334,6.8265,17.8923333333,6.40583333333,8.24783333333,9.99633333334,5.3275,9.53200000001
491.85,7.99433333333,15.9088333333,6.82425,17.8893333333,6.39383333334,8.2525,10.0125833333,5.313,9.527
492.20,7.99958333333,15.9126666667,6.82316666667,17.8905416667,6.39133333333,8.25604166667,10.028,5.30533333333,9.53033333332
492.55,8.01925,15.9508333333,6.82866666667,17.9285833333,6.42183333333,8.29070833334,10.0664166667,5.31725,9.53783333334
492.90,8.02691666667,15.96575,6.84675,17.9589166667,6.42141666667,8.3035,10.0918333333,5.31908333334,9.54883333332
493.25,8.0365,15.9825,6.8435,17.9762083334,6.41683333333,8.31758333333,10.1241666667,5.31116666667,9.55516666665
493.60,8.07241666667,16.0233333333,6.85183333333,17.9989166667,6.43475,8.351,10.163,5.33341666667,9.57199999999
493.95,8.10525,16.0865833333,6.87875,18.056,6.45841666667,8.38258333333,10.2253333333,5.35816666667,9.59416666669
494.30,8.14741666667,16.1054166667,6.92225,18.082375,6.493,8.42933333334,10.2871666667,5.381,9.61841666667
494.65,8.20475,16.1485,6.96033333333,18.1220833333,6.52691666667,8.49295833333,10.3444166667,5.43033333333,9.65800000002
495.00,8.23025,16.193,6.95183333333,18.1606666667,6.54033333333,8.52125,10.3983333333,5.44508333333,9.68883333333
495.34,8.26916666667,16.231,6.96483333333,18.195375,6.55358333333,8.56925,10.4610833333,5.45408333333,9.69541666666
495.69,8.3025,16.2499166667,6.96441666666,18.194125,6.53691666667,8.59941666667,10.5243333334,5.4455,9.738
496.04,8.34525,16.2775,6.95766666667,18.227125,6.56875,8.64416666667,10.5893333333,5.45791666666,9.76975
496.39,8.39341666667,16.31175,6.98291666666,18.2502083333,6.58691666667,8.67158333334,10.6385,5.47266666667,9.79958333334
496.74,8.40183333333,16.2975833334,6.97116666667,18.24375,6.59233333333,8.67283333333,10.6498333333,5.44983333334,9.77041666666
497.09,8.41158333333,16.2911666667,6.95175,18.22225,6.58258333333,8.669625,10.6695,5.40658333333,9.74166666667
497.44,8.41366666666,16.295,6.90775,18.2283333333,6.56208333333,8.65595833333,10.6735,5.36958333333,9.72191666667
497.79,8.42741666667,16.3090833333,6.89625,18.2312083333,6.53716666666,8.63829166667,10.6938333333,5.34525,9.71741666667
498.14,8.4375,16.314,6.9185,18.2356666667,6.53833333334,8.66695833333,10.7095833333,5.34133333334,9.72008333333
498.48,8.45275,16.3495833333,6.92058333333,18.2655833333,6.54966666667,8.693875,10.74425,5.35608333334,9.7445
498.83,8.4515,16.3536666667,6.91191666667,18.2630833333,6.53641666666,8.67595833333,10.7409166667,5.33591666666,9.71508333332
499.18,8.45475,16.36225,6.90358333333,18.2609583333,6.53608333333,8.66004166667,10.7444166667,5.3285,9.69158333333
499.53,8.45316666667,16.3735,6.88533333333,18.2677916667,6.53808333333,8.68720833334,10.7605833333,5.32858333333,9.67783333332
499.88,8.4605,16.3914166667,6.89341666666,18.2714583334,6.52733333333,8.71725,10.8178333334,5.34,9.68800000001
500.23,8.49116666667,16.4119166667,6.90241666667,18.2901666666,6.53266666666,8.74183333333,10.8540833333,5.369,9.70199999999
500.58,8.52791666667,16.4586666667,6.91508333333,18.3211666667,6.54041666667,8.76958333333,10.895,5.38191666667,9.71424999999
500.92,8.53033333333,16.4748333333,6.89633333333,18.3402083333,6.56933333333,8.786375,10.9274166667,5.38316666666,9.71183333334
501.27,8.58366666666,16.5164166667,6.89666666667,18.3562083334,6.59625,8.81845833334,10.9799166667,5.39583333333,9.74399999999
501.62,8.60883333334,16.53375,6.88575,18.3725,6.60766666667,8.819375,11.0168333333,5.4025,9.75333333334
501.97,8.66683333333,16.5924166667,6.92291666667,18.4276666667,6.65408333333,8.87708333333,11.1020833334,5.45466666667,9.80049999999
502.32,8.68108333333,16.5926666667,6.91466666667,18.4336666667,6.6345,8.88429166667,11.1315833334,5.45533333334,9.80316666665
502.67,8.74191666667,16.6360833333,6.96133333333,18.472375,6.66433333333,8.92695833333,11.1860833333,5.485,9.84083333332
503.01,8.80908333333,16.711,6.98408333333,18.5499166666,6.695,8.97129166666,11.2408333333,5.51958333333,9.90766666666
503.36,8.82733333333,16.7315833333,6.99675,18.5639166667,6.70766666667,8.99829166667,11.2609166667,5.54008333333,9.94033333333
503.71,8.83675,16.7364166667,7.01416666666,18.5774166667,6.7205,9.041125,11.2860833333,5.55216666667,9.95875
504.06,8.84116666667,16.728,7.009,18.57975,6.71733333334,9.06079166667,11.31175,5.55658333333,9.97891666667
504.41,8.84658333333,16.73675,7.02358333333,18.5941666667,6.72533333333,9.04866666666,11.3244166667,5.55933333333,9.99166666667
504.75,8.8685,16.7579166667,7.08141666666,18.6136666667,6.74008333334,9.08475,11.3696666667,5.57133333333,10.00575
505.10,8.83533333333,16.7455,7.05641666667,18.6099583334,6.70616666667,9.06845833334,11.3795,5.54158333333,9.99333333333
505.45,8.84191666667,16.7778333333,7.07908333333,18.6382083334,6.73,9.08433333333,11.4259166667,5.54616666667,10.0139166667
505.80,8.80616666667,16.7483333334,7.04633333334,18.6165,6.70275,9.06175,11.4449166667,5.50675,9.99483333335
506.15,8.77941666667,16.7425,7.0345,18.616375,6.68291666667,9.06816666667,11.4284166667,5.48941666667,9.96425000002
506.49,8.81458333333,16.7736666667,7.03766666667,18.6200833333,6.7005,9.096,11.4738333334,5.493,9.98608333333
506.84,8.81283333333,16.74,7.011,18.590875,6.68591666667,9.07716666667,11.4868333334,5.49116666667,9.98116666667
507.19,8.84075,16.76525,7.02433333333,18.6016666667,6.6935,9.08375,11.5149166667,5.4735,9.98458333333
507.54,8.8485,16.7833333333,7.04716666667,18.6165833333,6.68858333333,9.13029166667,11.5683333333,5.47975,9.99666666665
507.88,8.83558333333,16.74125,6.98891666667,18.5569583333,6.6585,9.11191666667,11.5519166667,5.46575,9.97449999999
508.23,8.89616666666,16.7846666667,7.03766666667,18.5682916667,6.68825,9.155875,11.5705833333,5.49933333333,10.0185833333
508.58,8.93091666667,16.80875,7.04558333333,18.579125,6.69758333333,9.18658333334,11.6104166667,5.535,10.0309166667
508.93,8.94808333333,16.8318333333,7.0685,18.58425,6.70266666667,9.18633333333,11.6095,5.55008333333,10.0365
509.27,8.94708333333,16.7975833334,7.054,18.545125,6.69108333333,9.15425,11.6138333333,5.53266666667,10.0254166666
509.62,8.96591666667,16.8216666667,7.07858333333,18.5756666667,6.71358333333,9.19166666667,11.6535,5.55866666667,10.0591666667
509.97,9.01366666666,16.9000833334,7.10966666667,18.6320833333,6.75008333333,9.22783333334,11.69325,5.58183333334,10.1080833333
510.32,9.01566666667,16.89075,7.10858333333,18.620125,6.74425,9.249,11.7065,5.59158333334,10.1074166666
510.66,9.02691666667,16.8715,7.08925,18.6294166667,6.759,9.2415,11.7010833333,5.60241666667,10.1073333333
511.01,9.0685,16.9299166667,7.13,18.7092916666,6.80108333333,9.28475,11.7590833333,5.63008333334,10.1556666667
511.36,9.08783333333,16.91125,7.11833333334,18.7267916667,6.81491666667,9.29591666666,11.7731666667,5.64,10.1534166667
511.70,9.11541666667,16.9221666666,7.12191666667,18.7221666667,6.81325,9.30154166666,11.7570833333,5.61375,10.1593333334
512.05,9.13541666667,16.9513333333,7.10141666667,18.7471666667,6.818,9.34316666667,11.78725,5.62075,10.1945833333
512.40,9.16166666667,16.9649166667,7.11016666667,18.767625,6.81566666667,9.37483333334,11.8225,5.6075,10.2200833333
