wavelength,Back_SalFulf,Belly_SalFulf,Breast_SalFulf,Crissum_SalFulf,Crown_SalFulf,DorTail_SalFulf,Rump_SalFulf,Throat_SalFulf,WingTip_SalFulf
262.13,10.8844166667,9.84633333333,8.99192857142,7.72450000001,10.09475,13.6790416667,7.67145833333,6.97691666666,16.1289583333
262.51,10.3366388889,9.582,8.43410714285,7.32408333334,9.56241666668,13.066125,7.15895833333,6.36958333333,15.6345833333
262.88,10.1836666667,9.54583333332,8.20796428572,7.32408333334,9.58075000001,12.71725,6.95266666667,6.52858333333,15.41925
263.25,11.4061111111,10.80325,9.29842857144,8.21033333333,10.6339166667,13.7275416667,8.30262500001,7.69470833333,16.6320833333
263.63,11.2869444445,11.2394166667,9.69382142857,8.60133333334,10.8961666667,14.0785833333,9.0075,8.29154166667,16.9595416667
264.00,11.5605277778,11.7313333333,10.0232738095,8.74691666668,11.093,14.0416666667,9.63670833333,8.31975,16.88675
264.37,11.5977777778,11.8348333333,9.8260595238,8.55508333333,11.48375,13.9089166667,9.27579166667,8.07475,16.902375
264.75,12.0432777778,12.1269166667,9.78085714287,8.21208333334,11.7728333333,14.35025,9.63833333332,7.91379166667,17.2864166666
265.12,13.1615,13.1309166667,10.7340357143,9.47508333333,12.7071666667,15.3130416667,10.7965416667,9.22187500001,18.5864583333
265.49,13.2323888889,13.4665,10.5698333333,9.81025,12.7188333333,15.071125,10.9956666667,9.56416666666,18.599625
265.87,13.408,13.2168333333,10.37125,9.66858333334,12.6165,14.9864583333,10.7122916667,9.99087499999,18.257
266.24,11.7959444445,11.55675,8.84971428571,8.40408333333,10.8658333333,13.2217916667,9.01079166666,8.46175,16.5426666666
266.61,11.0712777778,10.8751666667,8.33453571428,7.89825,9.97091666666,12.6279583333,8.16275,7.723625,16.1164583333
266.98,11.1669166667,10.6653333333,8.19836904762,7.75666666667,9.37825000001,12.4915833333,8.14945833333,7.61441666667,15.7554583333
267.36,10.3162222222,9.99666666667,7.04811904762,6.81725,8.52191666665,11.7094166667,6.95266666666,6.60854166667,14.45825
267.73,9.46166666667,8.96191666667,6.03079761905,6.19758333333,7.90625,10.6060416667,5.76241666666,5.544875,13.2777916667
268.10,8.73283333334,8.10316666667,5.23027380953,5.64283333334,7.78566666665,10.4127083333,4.75016666666,4.78966666667,13.13875
268.48,8.19733333333,7.2415,4.74394047619,5.1525,7.33591666666,10.0652083333,4.34358333334,4.202125,12.2959583333
268.85,7.84616666667,7.32283333334,4.75753571429,5.02941666667,7.41608333334,9.860875,4.427,4.24066666666,12.251375
269.22,7.89144444445,7.49025,4.65575,4.91433333333,7.47483333332,9.80533333333,4.36995833334,3.92916666667,11.8598333333
269.59,7.49602777777,6.90425,4.28253571429,4.53516666666,7.42316666667,9.72845833333,3.922125,3.41833333333,11.4056666667
269.97,7.34822222223,6.88858333334,4.27083333333,4.50225,7.45775,9.20516666667,3.73979166667,3.068625,11.3254166667
270.34,7.79188888888,7.27416666667,4.994,4.87983333334,8.14266666667,9.671625,4.28658333333,3.91241666666,11.9350416667
270.71,7.73408333334,6.82516666666,4.95079761905,4.64175,8.0165,9.81075,4.1425,3.67079166667,11.532375
271.09,7.42947222221,6.56916666666,5.0156547619,4.71291666667,7.7015,9.627,3.83745833333,3.42958333333,11.1505833333
271.46,6.82275,5.95516666666,4.90113095238,4.59625,7.28833333334,9.205125,3.734,3.006375,10.8108333333
271.83,7.32516666668,6.40116666667,5.67213095238,5.25933333333,7.56791666667,9.74095833333,4.3765,3.73783333333,11.2655833333
272.20,7.47791666667,6.52066666666,5.91064285714,5.40808333334,7.13100000001,9.57758333333,4.64820833333,3.834875,11.0433333333
272.58,7.73983333332,6.83466666667,6.09583333333,5.78283333333,7.21075,9.77883333334,5.06304166667,4.40179166667,11.4921666667
272.95,7.82605555556,6.57383333334,6.0759047619,5.94091666667,7.1255,9.59933333333,5.03479166667,4.430875,11.2138333333
273.32,7.89219444444,6.28175,6.15465476191,6.16625,7.09649999999,9.63658333334,5.37729166667,4.39795833333,11.1590416667
273.69,8.44302777778,6.809,6.81529761905,6.94158333334,7.61158333333,9.97633333334,6.11,4.90883333333,11.7004166666
274.06,8.07444444445,6.328,6.71352380953,6.86883333333,7.55091666666,9.78004166668,6.03670833333,4.98108333333,11.4885
274.44,7.96533333333,6.7395,6.75820238095,7.1395,7.67066666667,10.3659166667,6.08270833333,4.99641666667,11.7032083333
274.81,8.56711111112,7.52291666667,7.44609523809,7.69233333334,8.36966666666,10.9820416667,6.89708333333,5.50616666667,12.633
275.18,8.79969444444,7.69283333333,7.50721428571,7.73633333334,8.76249999999,11.4864583334,7.39116666666,5.96083333333,13.0844583333
275.55,9.17363888888,7.99591666666,7.68289285714,8.07216666667,9.00175,11.908,7.62033333333,6.47441666667,13.334125
275.93,9.28752777778,8.06008333334,7.48961904761,8.08608333332,8.71716666666,11.8397083333,7.54933333333,6.42070833333,13.417375
276.30,9.50322222223,8.57649999999,7.87985714286,8.43841666667,9.22058333333,12.4277083333,8.09670833333,7.15383333333,13.8734166667
276.67,9.87680555556,9.06200000001,8.19904761905,8.85008333332,9.47925000001,12.7616666667,8.343375,7.29991666667,14.3714166667
277.04,10.5168333333,9.51525,8.87242857142,9.33499999999,9.86916666666,13.5215416667,8.840875,7.926,14.9505416667
277.41,10.73825,9.35708333333,8.94445238095,9.33708333334,9.80875000001,13.5271666667,8.62983333334,8.07420833334,15.1239583333
277.79,10.0238611111,8.45758333333,8.01044047619,8.25741666666,8.40258333334,12.811,7.42458333333,7.14133333333,14.2792916666
278.16,9.4688611111,8.20200000001,7.67003571428,8.08449999999,7.84966666666,12.16475,6.87533333333,6.62995833333,13.8302916666
278.53,9.53008333334,7.77050000001,7.48694047619,8.25775,7.61258333334,11.6659166667,6.89191666667,6.38379166667,13.8110833333
278.90,8.92883333334,7.064,6.72005952381,8.0505,6.76058333333,11.2306666667,6.3155,5.9155,13.1070833333
279.27,8.33794444443,6.58358333333,6.05903571428,7.75258333334,5.98175,10.6329583333,5.546375,5.134875,12.6796666667
279.64,8.36516666667,6.73375,5.99540476191,7.95050000001,5.95425,10.473,5.56108333333,4.93920833334,12.9922083333
280.02,7.88658333334,6.426,5.62816666667,7.54024999999,5.83791666667,10.1004166667,5.18866666667,4.19741666667,12.7835833333
280.39,8.10016666667,6.39641666666,5.88703571429,7.64058333333,6.09366666667,10.3005416667,5.11170833333,4.01875,12.6412083333
280.76,7.41025000001,5.59708333334,5.3519047619,6.95866666667,5.413,9.50095833334,4.51833333333,3.45625,12.0099166667
281.13,6.54605555556,5.19558333333,4.82666666667,6.448,4.51175,8.67195833334,4.03245833333,2.77358333333,11.2730416667
281.50,6.50827777777,5.49975,4.74247619048,6.436,4.67525,8.76104166666,4.07358333333,2.62583333333,11.811875
281.87,6.54791666667,5.735,4.91896428571,6.7235,5.27958333334,8.718125,4.53354166667,3.20495833333,12.0294166667
282.25,7.32872222223,6.06275,5.38341666667,6.88725,5.60966666667,9.48604166667,5.07841666667,3.28691666667,12.4914166667
282.62,7.37997222222,5.847,5.28729761905,6.33641666667,5.38683333333,9.29137499999,4.73358333333,3.14795833334,12.1836666667
282.99,7.31911111111,5.75275,5.44451190476,6.1585,5.48216666667,9.08820833334,4.6625,3.346875,12.0858333333
283.36,7.17738888889,5.68916666667,5.61258333333,6.09016666667,5.80841666666,9.16774999999,4.76,3.470375,11.765875
283.73,6.9435,5.06716666667,5.64329761905,5.48733333334,5.53466666667,8.91616666667,4.63145833333,3.40270833334,10.9561666667
284.10,6.68216666667,4.93316666667,5.664,5.26708333333,5.338,8.95804166667,4.58658333333,3.508875,11.027875
284.47,5.94575,4.19883333333,4.83727380952,4.58725,4.64116666667,8.063125,3.930875,2.78775,10.5382916667
284.85,5.89575,4.07883333333,4.83033333333,4.67716666667,4.7625,8.14083333333,3.99804166667,2.8205,10.3987916667
285.22,5.58191666667,3.53625,4.39311904762,4.38933333333,4.61625000001,7.77716666667,3.70770833333,2.41925,10.3029166667
285.59,5.06125,3.2495,4.03377380952,4.02066666667,4.1895,7.36816666667,3.43420833333,2.09925,9.72058333332
285.96,5.03272222222,3.20433333333,4.13154761905,3.86233333333,3.90291666667,7.34170833333,3.36883333333,1.85433333334,9.543375
286.33,4.89822222222,3.27383333333,4.05828571428,3.87333333334,4.07333333333,7.48945833333,3.40470833333,2.12770833333,9.33508333335
286.70,4.90594444444,3.6695,4.25021428571,4.0655,4.3515,7.64254166667,3.6365,2.32979166667,9.41129166666
287.07,4.59536111111,3.30783333333,3.65633333333,3.41808333333,3.876,7.21683333333,3.107375,1.519625,9.15925000001
287.44,4.93211111111,3.38816666667,3.62751190476,3.53358333333,3.80725,7.139875,3.07708333333,1.411625,9.29954166666
287.82,5.16675,3.62366666666,3.71126190476,3.97975,4.07333333334,7.31841666666,3.040375,1.453375,9.809125
288.19,5.14052777778,3.38083333334,3.39164285714,3.85991666667,3.96733333333,7.09520833333,2.91733333333,1.31191666667,9.40575000001
288.56,5.64897222222,3.64766666667,3.71072619047,4.293,4.31558333333,7.477875,3.13958333334,1.75166666667,9.79824999999
288.93,6.25827777778,4.23466666667,4.0016547619,4.67116666667,4.65291666667,8.01733333333,3.60333333333,2.02670833334,10.3189583333
289.30,6.51180555556,4.5425,4.24482142857,4.96208333333,5.00366666667,8.69075,3.693875,2.34754166667,10.516875
289.67,5.89825,3.86508333333,3.52196428571,4.20633333334,4.51025,8.101875,2.92570833334,1.92095833333,9.65116666667
290.04,5.74380555556,3.62533333333,3.21885714286,4.1805,4.64258333333,8.01366666667,2.59916666667,1.94579166667,9.61883333334
290.41,5.65686111111,3.41366666667,3.05288095238,4.10575,4.26958333333,7.58516666666,2.29620833333,1.819125,9.61004166666
290.78,5.64302777777,3.1115,2.85546428571,4.1595,4.05683333333,7.34841666667,2.19679166667,1.7055,9.61075000001
291.15,6.07386111111,3.48633333333,3.53438095238,5.12533333333,4.689,7.73895833333,2.87616666667,2.54404166667,9.90229166666
291.52,5.85886111111,3.39958333333,3.66522619048,5.31141666667,4.7425,7.61279166667,3.08941666667,2.77016666667,9.88383333333
291.89,4.94811111111,2.65341666667,2.74457142857,4.40516666667,3.89991666667,6.787,2.17675,1.78479166667,9.08170833333
292.26,5.15147222222,2.87325,2.83995238095,4.52458333333,3.885,6.775125,2.116875,1.81120833333,9.31904166667
292.64,4.39197222222,2.245,2.23320238095,3.74658333334,3.13333333333,6.04479166667,1.33979166667,1.12741666667,8.51208333333
293.01,3.61672222222,1.56125,1.54505952381,3.05341666667,2.2705,5.11966666667,0.484958333334,0.364583333334,7.55745833334
293.38,3.37661111111,1.47166666667,1.15172619048,2.55966666667,1.826,4.24775,0.167208333332,0.130375000001,7.15683333333
293.75,4.27994444444,2.56583333334,2.22503571429,3.57991666667,2.73091666667,5.21675,1.34841666666,0.991958333333,8.25566666667
294.12,4.75322222222,2.91208333333,2.34566666667,3.69825,2.86833333333,5.40908333333,1.55316666667,1.11370833333,8.55183333334
294.49,4.82311111111,3.01775,2.34421428571,3.67083333333,3.094,5.458625,1.7495,1.05841666667,8.64554166667
294.86,4.67027777778,3.012,2.35721428572,3.51525,3.21041666666,5.607875,1.72758333333,1.33033333333,8.58279166666
295.23,4.69644444444,2.878,2.18458333333,3.21033333333,3.14758333333,5.61475,1.72845833333,1.35591666667,8.58470833333
295.60,4.69777777778,2.867,2.01153571429,3.00908333333,3.12983333333,5.79829166667,1.58645833333,1.34066666667,8.58120833333
295.97,4.50383333333,2.74608333333,1.87128571429,2.899,3.08058333333,5.80008333334,1.60433333333,1.50941666667,8.54591666667
296.34,4.28327777778,2.60241666667,1.63625,2.74483333333,2.99,5.6775,1.45554166667,1.71641666667,8.36125
296.71,4.96888888889,3.27916666667,2.23129761905,3.51158333333,3.73625,6.08433333334,2.32345833333,2.38433333333,8.946625
297.08,4.96730555555,3.11316666667,2.3581547619,3.32883333333,3.95675,5.94991666666,2.40191666667,2.65991666667,8.98341666667
297.45,5.06872222222,3.23916666667,2.64397619048,3.4655,4.17383333333,5.99445833334,2.726,2.86116666666,8.97783333334
297.82,4.80691666666,2.77641666667,2.16886904762,3.04216666667,3.78083333333,5.551375,2.43270833333,2.38895833333,8.54425
298.19,4.48175,2.46625,1.96475,2.91691666667,3.55841666667,5.36683333333,2.39658333334,2.06504166666,8.09154166667
298.56,4.27408333333,2.03525,1.75728571429,2.864,3.16008333333,4.97720833333,2.17408333333,1.91120833333,7.756125
298.93,3.76494444444,1.48825,1.11879761905,2.38041666667,2.56633333333,4.341375,1.535625,1.28316666667,7.224625
299.30,3.56841666667,1.61383333333,1.11814285714,2.55883333333,2.51608333333,4.14741666667,1.534125,1.32579166667,7.05966666667
299.67,3.66344444444,1.53916666666,1.19691666667,2.60541666667,2.6055,4.03845833333,1.52129166667,1.20854166666,6.92641666666
300.04,4.36908333333,2.17766666667,1.77461904762,3.14125,3.12908333333,4.476375,2.20425,1.69166666667,7.22825
300.41,4.43525,2.20616666667,1.80046428571,3.08266666667,3.28366666667,4.46170833334,2.43725,1.41945833333,7.07408333333
300.78,4.16377777778,2.03075,1.74947619048,2.96491666667,3.31141666667,4.54175,2.24991666666,1.33554166667,6.87066666666
301.15,3.97430555556,2.19675,1.67638095238,3.2525,3.20766666667,4.6315,1.99229166666,1.067,6.73625
301.52,4.19380555556,2.0855,1.78233333333,3.37316666666,3.42325,4.7765,2.08341666667,1.12,6.984375
301.89,3.61066666667,1.52966666667,1.59488095238,3.10566666667,3.20166666667,4.35970833333,1.51366666667,0.794541666666,6.79208333333
302.26,3.24063888889,1.24675,1.34817857143,2.73191666667,3.05725,4.05658333334,1.1505,0.696875000001,6.69454166667
302.63,4.03677777778,2.423,2.53819047619,3.42408333333,4.23008333334,5.36458333334,2.26683333333,1.644125,7.65416666666
303.00,4.53480555555,2.80766666667,3.02147619048,3.84016666666,4.88191666667,5.727,3.03558333333,2.05654166667,7.95125
303.37,4.67486111111,2.98691666666,3.07540476191,3.694,5.07233333334,5.72641666667,3.13729166667,2.189375,8.07920833333
303.74,4.40377777777,3.00375,3.11769047619,3.75691666667,5.12575000001,5.60870833333,3.22295833333,2.34116666667,8.06529166666
304.10,4.04347222222,2.90558333333,3.04753571428,3.85466666667,5.09799999999,5.474625,3.18858333333,2.30604166667,8.02370833333
304.47,3.97008333333,2.8785,3.00380952381,3.95066666667,4.95191666668,5.32566666667,3.165625,2.25133333333,7.841625
304.84,3.96180555555,2.621,2.79419047619,3.986,4.62316666667,5.16995833333,3.07291666667,2.28670833334,7.689375
305.21,4.23738888889,2.71841666667,2.93688095238,4.04125,4.98541666667,5.738,3.54395833333,2.74591666667,7.94795833333
305.58,4.23055555556,2.96408333333,3.05697619047,4.31666666667,5.10158333332,5.85641666667,3.56879166667,3.102625,8.10029166667
305.95,4.82894444444,3.74966666667,3.39910714286,4.8445,5.53833333334,6.414125,4.15516666667,3.714625,8.512625
306.32,5.17727777778,4.25616666666,3.65478571429,5.23541666667,5.97933333333,6.72545833334,4.58333333334,4.00179166667,8.97375000001
306.69,4.60708333333,3.576,2.87294047619,4.52483333333,5.35483333333,5.96891666667,4.07883333333,3.434,8.5705
307.06,4.26855555556,3.664,2.96152380953,4.27933333333,5.2095,6.08795833333,4.014125,3.516,8.27220833333
307.43,4.04338888889,3.44358333333,2.72822619048,4.04641666667,4.89916666667,5.945125,3.54725,3.23379166667,8.05995833334
307.80,3.97738888889,3.46841666667,2.44094047619,3.72908333334,4.44116666667,5.78216666667,3.126125,3.070375,7.94
308.17,3.94208333333,3.49275,2.40561904762,3.33416666667,4.307,5.637125,2.99270833333,3.20741666667,7.953375
308.54,4.08058333333,3.7625,2.70153571428,3.30325,4.37208333333,5.63516666667,3.09795833333,3.38295833333,8.021875
308.90,3.90816666667,3.9265,2.71858333333,2.92358333334,4.30916666667,5.533,3.0385,3.17241666667,7.904
309.27,4.10586111111,4.23425,2.92036904762,3.29566666667,4.44341666667,5.421,3.22379166667,3.17683333333,8.157125
309.64,4.51677777778,4.68208333333,3.13580952381,3.541,4.71733333333,5.89591666667,3.63354166667,3.32470833333,8.38041666667
310.01,4.84775,4.91891666666,3.36020238095,3.63191666667,5.0315,6.08033333334,3.77075,3.671375,8.61845833333
310.38,5.33102777778,5.27658333333,3.82390476191,3.91483333333,5.29833333333,6.53520833333,4.11591666667,4.10504166667,8.99608333333
310.75,5.44436111111,5.53191666666,4.03073809524,4.11175,5.48583333334,6.771375,4.02845833333,4.19670833333,8.91241666666
311.12,5.75836111111,5.78166666667,4.17375,4.37291666666,5.54391666666,6.832,4.09679166667,4.42708333333,9.13195833333
311.49,5.88,6.011,4.2170952381,4.42025,5.75566666667,7.09979166667,4.3375,4.52020833333,9.3875
311.85,6.35341666667,6.545,4.79471428572,4.84208333334,6.35683333334,7.594625,4.89841666666,4.98729166667,9.908
312.22,6.63233333333,6.6335,4.98995238095,5.13758333333,6.65058333334,7.91608333333,5.08058333333,4.94204166667,10.0107916667
312.59,6.82961111111,6.93783333333,5.29253571429,5.45183333333,7.00458333333,8.424375,5.31716666666,5.32758333333,10.30025
312.96,7.1935,7.18741666667,5.61232142857,5.94225,7.25525,8.84929166666,5.654,5.77325,10.4149166667
313.33,7.16127777778,7.12533333333,5.70763095238,5.77308333334,7.33083333334,8.84725,5.65945833334,5.93725,10.3615833333
313.70,6.64163888889,6.73008333333,5.37359523809,5.239,7.00300000001,8.33533333333,5.1365,5.55483333333,9.97179166667
314.07,5.98166666667,6.30825,5.00817857143,4.616,6.46675,7.736875,4.77270833333,4.93720833333,9.500875
314.43,5.10494444444,5.594,4.16735714286,3.85166666667,5.80133333334,6.854,3.88354166667,4.12491666667,8.70404166667
314.80,5.54611111111,6.03308333334,4.40288095238,4.359,6.23775,7.09929166666,4.38570833333,4.594375,9.05170833332
315.17,5.74327777777,6.05766666666,4.52208333333,4.52633333333,6.5035,7.26275,4.6965,4.57466666667,8.98766666666
315.54,6.2126111111,6.25966666666,5.18851190476,5.06058333333,6.75891666667,7.4885,5.15229166667,4.94958333333,8.89658333332
315.91,6.54763888889,6.43883333333,5.46197619048,5.53108333334,6.97766666667,7.894625,5.59845833333,5.21804166667,9.06533333335
316.28,6.57244444444,6.60883333333,5.52923809524,5.40525,7.14283333333,7.68554166667,5.69416666667,5.56075,9.23716666665
316.64,6.24808333333,6.12816666667,5.09772619047,5.0385,6.78266666667,7.10775,5.22316666666,5.32404166667,8.98583333333
