wavelength,Back_AcaBaif,Belly_AcaBaif,Breast_AcaBaif,Crissum_AcaBaif,Crown_AcaBaif,DorTail_AcaBaif,Rump_AcaBaif,Throat_AcaBaif,WingTip_AcaBaif
708.99,12.0083777778,25.8685333334,18.9120666667,27.6047333333,10.9497333333,14.9986,12.153,20.0544,16.3868
709.31,12.2337555556,25.8806666667,18.9556,27.7122,11.1187333333,15.1000666666,12.3432,20.2282666667,16.5070666667
709.63,12.1569333333,25.8152666667,18.9248666667,27.672,11.089,15.1385333333,12.2335333333,20.1529333333,16.4796666667
709.95,12.3715555555,26.0530666667,19.0451333333,27.7502,11.3518,15.3978,12.4585666667,20.3524666667,16.6322666667
710.27,12.3975777778,26.1187333333,19.0323333333,27.7863333333,11.3670666667,15.4367333333,12.4766333333,20.3161333334,16.622
710.59,12.5822888889,26.4664,19.2498666667,28.0294666667,11.5206666666,15.6136666667,12.692,20.5272,16.8609333333
710.91,12.4995111111,26.3690666667,19.2737333333,27.9802666667,11.394,15.6030666667,12.6846666667,20.4858666667,16.8396
711.24,12.3676444444,26.1798,19.0796666667,27.8566666667,11.1957333333,15.3821333334,12.5742333333,20.3222,16.7011333333
711.56,12.3859777778,26.125,19.1474666667,27.7867333333,11.2577333333,15.3633333333,12.5989,20.3986666667,16.7865333333
711.88,12.4814888889,26.1606,19.2198666667,27.9056,11.3679333333,15.4784,12.7937,20.5358666667,16.8365333333
712.20,12.6972222222,26.3373333333,19.4443333333,28.1892666667,11.5502,15.7563333333,13.0970666667,20.7658666667,17.0345333333
712.52,12.6704888889,26.2602666667,19.5050666667,28.2326666667,11.5308666667,15.6687333333,13.0608333333,20.7813333334,17.0738666667
712.84,12.6110888889,26.2907333334,19.4797333333,28.1939333333,11.4347333333,15.7129333333,13.0216333333,20.6945333333,17.1276
713.16,12.7827777778,26.3732666667,19.5828,28.3068666667,11.5240666667,15.7036,13.1153,20.8931333333,17.2142666667
713.48,12.6061555555,26.1652,19.4416666667,28.2526,11.3337333333,15.5289333333,13.0129333333,20.7071333333,17.0702666667
713.80,12.5816444445,26.0846,19.3748666667,28.1978666667,11.3078,15.4975333333,12.9972666667,20.6348,16.9992666667
714.12,12.2412888889,25.6817333333,19.0486666667,27.9440666667,10.9574,15.1700666667,12.7011,20.2112,16.6964666666
714.44,12.1531111111,25.7355333333,18.9426,27.9174,10.8825333333,15.1057333333,12.6492333333,20.0868,16.5762666667
714.76,12.1331111111,25.7184,18.9146666667,27.9380666667,10.9705333333,15.2099333333,12.6967666667,20.1353333333,16.6334
715.08,12.1832888889,25.7919333333,18.9050666667,28.0006,10.9582666667,15.2722666667,12.7045333333,20.1369333333,16.541
715.40,12.2350222222,25.9000666667,19.0864,28.0695333333,11.1096,15.3284,12.8181666667,20.2468,16.6129333333
715.72,12.1093777778,25.8331333333,18.9592,27.9479333333,11.0814,15.0416,12.6496,20.0467333333,16.5122
716.04,11.8856888889,25.6269333333,18.7189333333,27.7221333333,10.9378666667,14.8567333333,12.4828333333,19.7818,16.2258666667
716.36,12.0456666667,25.7853333333,18.9657333333,27.8647333333,11.1842,15.0294,12.6749666667,19.9543333333,16.395
716.68,11.8972444444,25.6352,18.8463333333,27.7642,11.1748666667,15.046,12.7201333333,19.8052,16.359
717.00,12.0308666667,25.8178666666,19.08,27.8318666667,11.3219333334,15.156,12.8780333333,19.9478,16.5064666667
717.32,11.9011555556,25.6748,18.9724,27.6122,11.1523333333,14.9664666667,12.7526666667,19.7789333333,16.4319333333
717.64,12.0490222222,25.837,19.0672666667,27.6287333333,11.3894,15.0993333333,12.8966666667,19.9782,16.4864
717.96,12.1295555555,25.9136,19.2396,27.7042666667,11.5346,15.2814666667,12.9456666667,20.01,16.5396
718.28,12.0269111111,25.779,19.1886666667,27.4868666667,11.4175333333,15.0939333333,12.8461,19.7758666667,16.2952
718.60,11.9125333333,25.6996666667,19.0954,27.3451333333,11.4002,15.0606,12.7439666667,19.7293333333,16.2926
718.92,11.9610222222,25.7138,19.0336,27.3601333333,11.3152,15.1394666667,12.7614666666,19.6802,16.1991333333
719.24,12.0419777778,25.7012,19.2052666667,27.4388666667,11.3213333333,15.3698666667,12.9397,19.7799333333,16.2412
719.56,12.4883333333,25.9614666667,19.6162,27.6786666667,11.6406,15.7002666667,13.2439,20.1221333333,16.5579333333
719.88,12.4730888889,25.7489333333,19.4794,27.5850666667,11.5110666667,15.6748,13.1585,20.0838666667,16.3215333333
720.20,12.7708,25.9762666667,19.6898,27.7112,11.7413333333,15.7388666667,13.3228333333,20.2014,16.5303333333
720.52,12.9509111111,25.9425333333,19.6294,27.8124666667,11.7855333333,15.8520666667,13.3673333333,20.2396,16.7188
720.84,13.1248444444,26.0653333333,19.7503333333,27.9972666667,11.9574666667,16.0482666667,13.5706,20.4512,16.887
721.16,13.5039777778,26.3769333333,20.0677333333,28.3024,12.1337333333,16.3838,13.9144333333,20.786,17.2026666667
721.48,13.7096666667,26.3864,20.1341333333,28.3194,12.2091333333,16.4168,14.1330666667,20.9526666667,17.2868
721.79,13.9399777778,26.7019333333,20.3638666667,28.6783333333,12.4216,16.7629333333,14.4731666667,21.4024,17.6432666667
722.11,14.2592888889,26.8581333333,20.5172,28.7764,12.5508,16.8389333333,14.6679333333,21.5036666667,17.7469333333
722.43,14.1727777778,26.839,20.4894666667,28.6639333333,12.5965333333,16.7119333333,14.6083666667,21.4912,17.689
722.75,14.0646444444,26.7853333334,20.3079333333,28.4212,12.4664666667,16.4770666667,14.4557666667,21.4468666667,17.5423333333
723.07,13.8927777778,26.9856666666,20.2318666667,28.4951333333,12.4284,16.4896666667,14.5937,21.4628666667,17.6517333334
723.39,13.7780666667,27.0475333333,20.1555333333,28.3956,12.384,16.3859333333,14.5520666667,21.4461333333,17.7282666667
723.71,13.7034666667,27.0290666667,20.116,28.3597333333,12.2688666667,16.4179333333,14.4884,21.3810666667,17.6944
724.03,13.6779111111,27.0519333334,20.2229333333,28.3508666667,12.2520666667,16.4362,14.5651666667,21.3417333333,17.6598
724.35,13.5492444445,27.0608666667,20.3006666667,28.215,12.1547333333,16.4436,14.5736,21.2716666667,17.5392666667
724.67,12.9780222222,26.5725333333,19.8817333333,27.581,11.8332,15.8554,14.0954666667,20.8145333333,17.0656
724.98,13.0743333333,26.7888666667,20.0359333333,27.8067333333,11.9077333333,15.9902666667,14.0675,20.9195333333,17.2197333333
725.30,12.8932666667,26.6484,19.9518,27.5648666667,11.7054,15.8432,13.8896333333,20.6564666667,17.0774
725.62,12.6842888889,26.4316,19.8289333333,27.5482666666,11.5944666667,15.7732,13.8616666667,20.5247333333,16.961
725.94,12.8100222222,26.5462,19.9391333333,27.5584666667,11.57,15.8249333333,13.8763,20.5443333333,17.1018
726.26,13.0279111111,26.6566666667,20.0883333333,27.7120666667,11.6614666667,16.156,14.0997333333,20.7244666667,17.2342
726.58,13.0460888889,26.5382666667,20.1481333334,27.6738666667,11.7035333333,16.2278666667,14.0490333333,20.7095333334,17.1858666667
726.90,13.0532,26.4610666667,20.1659333333,27.7115333334,11.7371333333,16.2546666667,14.1039666667,20.6472666667,17.1700666667
727.21,13.0156666667,26.4760666667,20.1408,27.7139333333,11.6792666667,16.2245333333,14.008,20.6860666667,17.1258
727.53,12.6953111111,26.1924,19.9332,27.4812,11.3672666666,16.0361333333,13.6656,20.5457333333,16.8693333333
727.85,12.346,25.8636,19.5617333333,27.2032666666,10.9259333333,15.6398666667,13.2785333333,20.2008666667,16.4735333333
728.17,12.6332444444,26.0282,19.8166,27.4914,10.9160666667,15.9092,13.4755333333,20.3450666667,16.7035333333
728.49,12.4218222222,25.7527333333,19.5734666667,27.307,10.6505333333,15.714,13.4273,20.1225333333,16.5778
728.80,12.5720444444,25.8084666667,19.5688,27.4830666667,10.7172,15.7482666667,13.3951666667,20.29,16.7141333333
729.12,12.8085333333,26.1158,19.7444666667,27.583,10.8750666667,16.0220666667,13.548,20.5038666667,16.881
729.44,12.5727333333,25.9231333333,19.5428666667,27.3952666667,10.7293333333,15.9235333333,13.3121666667,20.3969333333,16.8097333333
729.76,12.4179111111,25.846,19.4748,27.2449333333,10.6331333333,15.7878,13.1821333333,20.2052666667,16.7039333333
730.08,12.5279111111,25.9284,19.498,27.263,10.5825333333,15.8515333333,13.3088333333,20.3110666667,16.7567333334
730.39,12.5755777778,26.1174,19.6193333333,27.3872,10.5918666667,15.9778,13.4390666667,20.4054,16.8350666667
730.71,12.6187333333,26.0938,19.5804666667,27.4460666667,10.5611333333,16.0832666667,13.4626666667,20.4990666667,16.8424666667
731.03,12.8657555556,26.3732,19.6453333333,27.5994666667,10.7401333333,16.2224,13.6143666667,20.6000666666,16.9580666667
731.35,13.6613111111,27.0673333333,20.3532666667,28.2731333333,11.5315333333,16.8811333333,14.2753,21.3706666667,17.7814666667
731.67,13.7136,27.1412,20.3608,28.3156666667,11.6079333334,16.9257333333,14.3423333333,21.5078,17.9284
731.98,13.8454,27.3327333333,20.4110666667,28.4214,11.7325333333,17.0393333333,14.4604666667,21.7127333333,18.1090666667
732.30,13.849,27.2694666667,20.4098666667,28.2608666667,11.6611333333,16.9783333333,14.4472333333,21.6144,17.9713333333
732.62,13.6817555556,27.1706666667,20.2602,28.2304666667,11.4666666667,16.7848,14.3997333333,21.6125333333,18.0161333333
732.94,13.7857333333,27.2524666667,20.3355333333,28.3356,11.5254,16.9208666667,14.5657,21.7299333333,18.0990666667
733.25,13.8847555556,27.3787333333,20.3258666667,28.5998,11.5398666667,16.956,14.6661666667,21.9211333333,18.2381333333
733.57,14.1450222222,27.6748,20.4921333333,28.8909333333,11.8739333333,17.2208,14.8247333333,22.0887333333,18.5219333333
733.89,14.2210444444,27.7178666667,20.4400666667,28.9159333333,11.9769333333,17.2319333333,14.7212666666,22.1139333333,18.5842
734.21,14.1571111111,27.8129333333,20.5275333333,28.9672666666,11.9644,17.2386,14.755,22.0618,18.5631333333
734.52,14.1411555556,27.8874666667,20.5872,29.016,11.962,17.3294666667,14.9391666667,22.2777333333,18.6828666667
734.84,13.9292444445,27.5842,20.2155333333,28.7635333333,11.7260666667,17.2626666667,14.7779333333,21.9835333333,18.5254
735.16,14.0448444444,27.6804666667,20.3511333333,28.9822,11.8928666667,17.4762,14.8847666667,22.0398666667,18.5714666667
735.48,14.0864444445,27.6384666667,20.327,28.9286666667,11.8734,17.5342666667,14.9448,21.9575333333,18.4800666667
735.79,13.9705333333,27.7793333333,20.3034666667,29.0016,11.7607333333,17.6127333333,14.9932333333,21.9751333333,18.5095333333
736.11,14.2631333333,28.1100666667,20.783,29.2899333333,12.177,18.0162,15.2591333333,22.3315333333,18.8064666667
736.43,14.608,28.4664666667,21.1004666667,29.7110666667,12.5088666667,18.4350666667,15.6278666667,22.5231333333,19.1794
736.74,14.6616444444,28.5676,21.2008666667,29.7492666667,12.6164,18.5654666667,15.6960333333,22.5824,19.4154666667
737.06,14.2034,28.0901333333,20.7698,29.3464666667,12.1458,18.2717333333,15.3223666667,22.3651333333,19.0566666667
737.38,14.2204,28.2238666667,20.628,29.3456666667,11.9816666667,18.2028,15.2229666667,22.3658666667,19.1106
737.69,14.6624,28.5164,20.8026666667,29.6159333333,12.3896,18.6208,15.5955333333,22.6572666666,19.5803333333
738.01,14.6504666667,28.4121333333,20.7714666667,29.5829333333,12.2889333333,18.5946,15.3908666667,22.4030666667,19.5879333333
738.33,14.5566,28.2978666666,20.8434666667,29.5434666667,12.2239333333,18.5154,15.2391333333,22.3325333333,19.4522666667
738.64,14.5477555556,28.4156,20.8334666666,29.4438,12.1816666667,18.5279333333,15.2408,22.4261333333,19.5625333333
738.96,14.4510444444,28.2714,20.8533333334,29.4618666667,12.1395333333,18.3997333333,14.9863,22.4658,19.5727333333
739.28,14.4454888889,28.2124666667,20.9231333333,29.5460666667,12.2387333333,18.3548666667,15.0085,22.4,19.6798
739.59,14.1447777778,28.0244666666,20.5351333333,29.4588,11.9910666667,18.1172666667,14.7566333333,22.0938666667,19.3893333334
739.91,13.9483777778,27.7451333333,20.2950666667,29.1624,11.7116,17.7534666667,14.4475333333,22.0229333333,19.1752
740.23,13.9486444445,27.7950666667,20.3294,29.2348666667,11.777,17.7939333333,14.3758333333,22.0860666667,19.1545333333
740.54,14.2886666667,28.0172,20.7686666667,29.5912,12.0034,18.0228666667,14.6703666667,22.3496,19.4278
740.86,13.9983555555,27.7068,20.8176666666,29.4826666667,11.8730666667,18.023,14.5890333333,22.2239333333,19.3048
741.18,13.6704666667,27.3046666667,20.5568666667,29.0666666667,11.3186,17.5330666667,14.0793,21.9336,18.9122
741.49,13.7331111111,27.3416,20.7034666667,29.2752666667,11.4269333334,17.6476666667,14.1446333334,22.0058666667,18.955
741.81,13.4981555555,27.36,20.4618666667,29.1596666667,11.2660666667,17.5507333333,14.0570666667,21.7708666667,18.9461333333
742.12,13.4545777778,27.2459333333,20.4038,29.2429333333,11.1803333333,17.5774,14.0395666667,21.7755333333,18.9126
742.44,13.5172444445,27.5468666666,20.4284666667,29.3198,11.2432,17.7642,13.9915,21.9172666667,19.0284
742.76,13.4944,27.5254666667,20.3398,29.1988,11.2158,17.6670666667,13.7034,22.0356,18.9185333334
743.07,13.4123555555,27.2510666667,20.1966666667,28.9357333333,10.8927333333,17.3619333333,13.3744666667,21.7502,18.7212
743.39,13.4365111111,27.444,20.3182666667,29.1133333333,10.9248666667,17.378,13.3870333333,21.7244666667,18.764
743.70,13.171,27.2156666667,20.2078,28.8594666666,10.5381333333,17.2682,13.1399,21.6046666667,18.5537333333
744.02,12.7346666666,26.8988,19.6776666667,28.5170666667,10.1064666667,16.9356,12.5421666667,20.996,18.1934
744.34,13.1802222222,27.2232,19.9789333333,28.9088,10.5336666667,17.2075333333,12.8110333333,21.3077333333,18.5996666667
744.65,13.0242444444,27.2824666667,19.9599333333,28.9764,10.6956,17.2952666667,12.7923,21.3312666667,18.6182
744.97,12.5061333333,26.9814666667,19.4406666667,28.4134666667,10.1978666667,16.828,12.3242333334,20.9699333333,18.1683333333
745.28,12.7236,27.1514666667,19.6110666667,28.6446,10.3298666667,16.9452,12.4705666667,21.4662666667,18.4004666667
745.60,12.1904444444,26.9083333333,19.1947333333,28.1776666667,9.90633333333,16.3675333333,11.7921666667,20.8520666667,18.0082666667
745.91,11.7990222222,26.4703333333,18.8077333333,27.8977333333,9.58786666667,16.0883333334,11.5074666667,20.3236666667,17.7012666667
746.23,11.7608,26.4886,18.8188666667,27.9736,9.51426666665,16.2790666667,11.6307333333,20.1844666667,17.8613333333
746.55,11.8702888889,26.7185333333,18.9437333334,28.1722,9.62613333334,16.431,11.7067666667,20.3029333333,17.9762666666
746.86,11.8274222222,26.6885333333,18.8694666667,28.2562666667,9.52166666666,16.4831333333,11.6185333333,20.2366666667,17.9339333333
747.18,12.0081777778,26.799,18.8183333333,28.2768,9.74186666666,16.4469333333,11.7773333333,20.1881333333,18.0962
747.49,12.0156666667,26.8366666667,18.8918,28.2256,9.81373333334,16.4,11.9010333333,20.1870666666,18.1547333333
747.81,11.6847111111,26.5502666667,18.6736,27.8246666667,9.40459999999,16.0452666667,11.5326666667,19.915,17.8431333333
748.12,11.6716222222,26.4714666667,18.8129333333,27.9684666667,9.3238,16.0068,11.5314666667,20.007,17.7964
748.44,11.6737555556,26.4040666667,18.8832666667,28.1096,9.4484,16.073,11.4911,20.069,17.9464666667
748.75,11.5377555556,26.264,18.7645333333,27.8878,9.25426666667,15.8498666667,11.2692,19.7308,17.7064
749.07,11.8414666667,26.3544,19.0417333333,28.3704666667,9.55966666667,16.196,11.7343,20.0832,17.8981333333
749.38,12.0592,26.6395333334,19.4314,28.4909333333,9.72453333333,16.1915333333,11.9277333333,20.4508,18.1552666667
749.70,12.1819777778,26.7728,19.5234,28.6336666667,9.99793333334,16.4834,12.2542333333,20.6628666667,18.3413333333
750.01,12.0692444444,26.6888,19.4455333333,28.3639333333,10.035,16.4393333333,12.0675666667,20.5517333333,18.3579333333
750.33,12.3257777778,26.8048,19.7016,28.5246666667,10.4417333333,16.7586,12.4089666667,20.8586,18.5626666667
750.64,12.2527777778,26.6695333333,19.7902,28.5299333333,10.5044666667,16.6966666667,12.286,20.7950666667,18.5963333333
750.96,12.2234666667,26.6499333333,19.7378666667,28.7125333334,10.4866666667,16.5688666667,12.2727333333,20.9338,18.629
751.27,12.2068222222,26.5482666667,19.7395333333,28.7074,10.5876666667,16.6180666667,12.2748333333,20.7021333333,18.6402666667
751.59,12.0468,26.5063333333,19.6624,28.4296666667,10.6273333333,16.5806,12.3073,20.3718666667,18.6378
751.90,12.3643777778,26.9148666667,19.9182666667,28.6548666667,10.9306,16.8211333333,12.7128,20.6626666667,18.9174
752.22,12.1662666667,26.8908666666,20.0078666667,28.6846666667,10.904,16.8,12.6221666667,20.743,18.8298666667
752.53,12.0629555556,26.8232666667,19.9256,28.4913333333,10.8844666667,16.6958,12.5165,20.7250666667,18.7489333333
752.85,11.9342,26.8646,19.882,28.4544,10.9096666667,16.8612,12.6969666667,20.5154,18.6394
753.16,12.2175555555,26.9752666667,20.149,28.4206666667,11.1150666667,16.9259333333,12.7346333333,20.5262,18.7273333333
753.47,12.3954888889,27.0914666667,20.3789333333,28.6251333333,11.3536666667,17.2846666667,12.894,20.6702,18.8132666667
753.79,11.719,26.5599333333,19.9625333333,28.0643333333,10.7743333333,16.5634,12.2516666667,19.9197333333,18.2628666667
754.10,11.5848,26.4662,19.9138,27.8652,10.5606,16.4877333333,12.093,19.8274,18.0808
754.42,11.9463111111,26.6568,20.1178,27.8982666667,10.8712666667,16.8471333333,12.4061,20.1098,18.2922666667
754.73,12.3381333333,27.0882666667,20.3632,28.3282666667,11.4269333334,17.3208666667,12.8942666667,20.608,18.5475333333
755.05,12.3799333333,27.0629333333,20.3394,28.3962,11.4820666667,17.4996666667,13.0048333333,20.8479333333,18.4976
755.36,12.5139777778,27.0246666667,20.4742,28.4742,11.4958666667,17.564,12.9687,20.8828,18.4468666667
755.67,12.8457777778,27.2864,20.6836666667,28.7163333333,11.8137333333,17.8618666667,13.2857333333,20.9717333333,18.6502
755.99,12.9219777778,27.2527333333,20.7744,28.7202666667,11.8315333333,18.0950666667,13.3737333334,20.8857333333,18.7470666667
756.30,13.1126,27.2703333333,20.8744666667,28.9864666667,12.1833333333,18.2124,13.5663666667,21.1066666667,19.0350666667
756.62,13.1881555556,27.424,20.9664666667,29.2632,12.2432666667,18.22,13.6920666667,21.3237333333,19.1324666666
756.93,13.3381777778,27.4594,21.0950666667,29.3914,12.4364,18.3368,14.0913333333,21.5505333333,19.4099333333
757.24,13.6525555555,27.5470666667,21.1634666667,29.4074666667,12.8001333333,18.6088,14.4435,21.8792666667,19.5986666667
757.56,13.6808888889,27.3763333333,20.8959333333,29.3540666667,12.8662666667,18.6810666667,14.6326,21.8416666667,19.4086
757.87,13.2553777778,27.1131333333,20.6458,29.0169333333,12.6160666667,18.4658666667,14.3603666667,21.4313333333,19.0966666667
758.18,13.0323555555,27.0104,20.6140666667,28.8753333333,12.4397333333,18.1525333333,14.3826,21.5505333333,19.1518666667
758.50,13.0198666667,27.0092,20.5983333333,28.819,12.3474,17.9926666667,14.1901333333,21.4433333333,19.1019333333
758.81,12.9669111111,26.9597333333,20.5677333333,28.5678666667,12.5060666667,17.9798666667,14.2684,21.3865333333,19.0428
759.13,12.9319555555,26.7277333333,20.4186666667,28.3918,12.4589333333,17.8531333333,14.2222,21.4491333333,19.1198
759.44,13.2098444445,27.0900666667,20.7654,28.4738,12.7682,17.891,14.4556,21.7932666667,19.2746666667
759.75,13.0653111111,27.0382666667,20.7050666667,28.2581333333,12.5364666667,17.8100666667,14.1941,21.6282666667,19.0381333333
760.07,13.1357555555,26.9468,20.7314666667,28.1542,12.5984666667,17.9494,14.2500333333,21.6596,19.0879333333
760.38,13.1645555556,26.8856,20.6265333333,28.1464666667,12.6607333333,17.9517333333,14.3119333333,21.6314,18.9436666666
760.69,13.0343111111,26.856,20.6164666667,28.0026666667,12.5379333333,17.9914666667,14.2252333333,21.5515333333,18.8794666667
761.01,13.5055777778,27.5536666667,21.4597333333,28.4464666667,13.2676,18.4765333333,14.7412333333,22.1502666667,19.4870666667
761.32,13.9296666667,27.7592,21.7271333333,28.7815333333,13.6530666667,18.6358666667,15.0246666667,22.5025333333,19.8184666667
761.63,13.6804222222,27.4775333333,21.4300666667,28.4752666667,13.3826666667,18.4679333333,14.7002,22.2145333334,19.3969333333
761.94,13.7985333333,27.5836666666,21.49,28.5094666667,13.3784666667,18.5534,14.9025,22.2155333334,19.4721333333
762.26,13.9462666667,27.7644666667,21.5937333333,28.667,13.5236,18.6933333333,15.0263,22.426,19.725
762.57,13.9765111111,27.7243333333,21.4979333333,28.5586666667,13.5292666667,18.6741333333,14.9497333333,22.2632,19.5776
762.88,14.1024888889,27.7434,21.5259333333,28.6845333333,13.7674,18.8006,15.0276333333,22.3697333333,19.8571333333
763.20,14.2132222222,27.76,21.5798,28.6984666667,13.8760666667,18.7602666667,15.1603,22.4648666667,19.9754
763.51,14.0422222222,27.781,21.4978666667,28.6510666667,13.8733333333,18.6448,15.1446,22.5009333333,19.908
763.82,13.7006666667,27.6284666667,21.3491333333,28.3812666667,13.5392,18.2830666667,14.8766333333,22.3680666667,19.7301333333
764.14,14.0006444444,27.799,21.6098,28.6443333333,13.7548,18.4550666667,15.0946666667,22.6748666667,19.9636666667
764.45,13.6736666667,27.5352666667,21.2602,28.4926666667,13.4716,18.2292666667,14.8632,22.4826,19.7845333333
764.76,13.6421555556,27.6538666667,21.3636666667,28.5057333333,13.5273333333,18.3128,14.9218,22.5104666667,19.8013333333
765.07,13.9662444445,27.985,21.7472,28.7738666667,13.8022,18.6707333334,15.2313333333,22.7648666667,20.0913333333
765.39,14.0406888889,27.852,21.8160666667,28.7269333333,13.9308666667,18.6146666667,15.1892,22.9450666667,20.1568
765.70,14.1036888889,27.8713333333,21.9414,28.8357333333,14.0388666667,18.5476,15.3011,23.0889333333,20.2353333333
766.01,14.5916222222,28.4741333333,22.6202666667,29.3223333333,14.6862666667,18.9366666667,15.8912,23.7032,20.7235333333
766.32,14.5604666666,28.3883333333,22.6129333333,29.2424666667,14.5018666667,18.9121333333,15.8736,23.7536666667,20.5173333333
766.64,14.3696,28.2119333333,22.5788,28.9754666667,14.4102,18.9104666667,15.6670666666,23.8749333333,20.4212666667
766.95,14.4160222222,27.9452666667,22.5752666667,28.7552,14.3954,18.91,15.626,23.8804,20.3277333333
767.26,14.7009555555,28.0188666667,22.7388666667,28.8295333333,14.6749333333,19.086,15.7749666667,24.1250666667,20.4897333333
767.57,14.4874444444,27.8350666667,22.527,28.6586,14.5904666667,18.8479333334,15.5216,24.0439333333,20.3769333333
767.88,15.1602,27.9705333333,22.804,29.0268,15.0026666667,19.2216666666,15.7684666667,24.5375333333,20.6446666667
768.20,14.8684,27.5724666667,22.4864666667,28.4954,14.4478666667,18.8431333333,15.3465,24.5129333333,20.418
768.51,14.8411333333,27.2588666666,22.3954666667,28.0941333333,14.4514666667,18.6479333333,15.1877333333,24.5480666667,20.3614666667
768.82,15.5939555555,28.0270666667,23.0244666667,28.6785333333,15.308,19.2541333333,15.8633,25.1206666667,21.0902666666
769.13,15.6924444444,27.8992,22.9761333333,28.5702,15.2508,19.3916,15.8228,25.0516666667,21.1020666667
769.44,15.4886666667,27.5956666666,22.6802666667,28.4578,14.9865333333,19.1149333333,15.6652666667,25.0846666667,21.1986666667
769.76,15.7619555556,27.9182666667,22.8972666667,28.6922666667,15.6276,19.4168,16.0236666667,25.3532666666,21.6222
770.07,15.6895111111,27.8856666667,22.7994666667,28.7450666667,15.7436,19.2734,15.9686,25.1562,21.4864
770.38,15.8019111111,28.248,23.0762,28.9333333333,15.9887333334,19.3846666666,16.0151,25.3554,21.6754666667
770.69,15.5996222222,28.0692666667,22.907,28.5629333333,15.6973333333,19.1016666667,15.6838333333,25.0312666667,21.5692
771.00,15.7293111111,28.3043333333,23.0717333333,28.4902666667,15.781,19.2190666667,15.9088666667,25.0870666667,21.6726666667
771.32,14.9811111111,27.9862,22.3905333333,27.6066,14.9837333333,18.4991333333,15.2566333333,24.3758,21.2201333333
771.63,15.4691333334,28.4150666667,22.9486,27.988,15.7352,19.0314666667,15.8201666666,24.7074666667,21.6008
771.94,15.7272888889,28.6284,22.8261333333,28.1556666667,15.7192,19.0042,15.8828666667,24.5272666667,21.6344
772.25,15.2578,28.1127333333,22.4294666667,27.6330666667,15.1635333333,18.5298,15.3828333333,24.1477333333,21.1502
772.56,15.1800888889,27.8879333333,22.3913333333,27.4312666667,15.0265333333,18.2937333333,15.1199333333,24.0809333333,20.8800666667
772.87,15.3227333333,27.8316,22.4396666667,27.2934,14.9822666667,18.406,15.0242666667,23.9454,20.8665333333
773.18,15.5377777778,27.8274,22.6134,27.329,14.8733333334,18.5154,15.2013,24.2108666667,20.9137333333
773.50,16.6634222222,28.8922,23.4694,28.4676,15.6340666667,19.5667333333,16.2576,25.4142,22.0140666667
773.81,16.8856666666,28.8486666666,23.2279333333,28.5904,15.5385333333,19.4662,16.2208,25.4106666667,22.0382666667
774.12,17.2665333333,29.4566666667,23.6252666667,28.9762666667,15.9604,19.9449333333,16.6720666667,25.8292,22.3604
774.43,17.5261333333,29.7398,23.7285333333,29.1434666667,15.951,19.9154,16.9744666667,25.9844,22.5229333333
774.74,18.0974,30.5574,24.4718666667,29.7393333333,16.7507333333,20.4943333333,17.7708333333,26.7282,23.1055333333
775.05,18.2062,30.765,24.3706,29.7770666667,16.8187333333,20.3498666667,17.6651,26.8678666667,23.14
775.36,18.0857555556,30.9104,24.6602666667,30.0011333333,16.9752666667,20.6076,18.0833666666,27.2552666667,23.5636666667
775.67,17.3006666667,30.4045333333,23.7722666667,29.5429333333,16.4056666667,19.9702666667,17.6478333333,26.8216,22.9288
775.98,16.9416444445,30.2794,23.4112666667,29.3722666667,15.9564,19.5257333333,17.4661333333,26.6827333334,22.6507333333
776.30,16.4364444444,29.8470666667,22.8390666667,29.1100666667,15.3812,19.0198,17.1054333333,26.4356666667,22.1715333333
776.61,15.722,29.4136,22.3358666667,28.5517333333,14.9107333333,18.3684,16.5192,26.0765333333,21.8353333333
776.92,15.3118444444,28.7568666667,21.8434666667,28.0418,14.3354666667,17.8040666667,15.9093666666,25.2002666667,21.2676
777.23,15.5646666667,28.9381333333,22.3478666667,28.3327333333,14.6066,18.2345333333,16.2518333334,25.3472,21.7562666667
777.54,15.4929777778,28.6854,22.1220666667,28.5774,14.5774666667,18.3192,16.0845,25.3662,21.7183333333
777.85,15.7090888889,28.5826,22.2997333333,28.868,14.8989333333,18.5945333333,15.9667333333,25.5244,21.9904666667
778.16,15.4077777778,28.1289333333,22.0466666667,28.6934666667,14.5534666666,18.441,15.5720666667,25.2074666667,21.7215333333
778.47,15.5133111111,28.3082666667,22.3038,29.2579333333,14.6072,19.1276666667,15.8723,25.4748,21.9613333333
778.78,15.5519555556,28.2913333333,22.0294666667,29.3392,14.6168666667,19.1406,15.5666666667,25.3586,21.5936666667
779.09,16.0108222222,28.7936,22.9026666667,30.3301333333,15.0834666667,19.9597333333,16.0200666667,26.0061333333,22.29
779.40,16.4741333333,29.5284,23.3942666667,31.1508,15.7946666667,20.5906666667,16.6311666667,26.6337333333,23.0494
779.71,16.6451333333,29.7359333333,23.7978,31.2874666667,16.4042666667,20.8161333333,16.8388666667,26.643,23.0549333333
780.02,16.3024444445,29.3720666667,23.1809333333,31.1084666667,16.0335333333,20.4574666667,16.3539,25.9095333333,22.3488
780.33,16.0890666667,29.2475333333,22.8414666667,30.8677333333,15.9842666667,20.1677333333,15.9606333334,25.9502,22.1126666667
780.64,15.8203333333,29.1446666667,22.2069333333,30.6017333333,15.637,19.9599333333,15.3648333333,25.6597333333,21.4811333333
