wavelength,Back_SpoBoem,Belly_SpoBoem,Breast_SpoBoem,Crissum_SpoBoem,Crown_SpoBoem,DorTail_SpoBoem,Patch10_SpoBoem,Rump_SpoBoem,Throat_SpoBoem,WingTip_SpoBoem
255.78,10.7910833333,14.57375,18.0493333333,11.57825,5.722,12.3463333333,20.1806666667,8.14125,7.69983333332,21.63975
256.15,8.06325,11.32325,16.3578333333,9.31716666668,3.06716666667,10.3201666667,17.4961666667,6.57800000001,5.09275,18.9429166667
256.53,4.73166666667,8.69725000001,13.1226666666,6.49416666666,-0.229916666667,8.21841666667,15.0381666667,3.73558333333,2.47133333333,15.8620833334
256.90,4.67674999999,9.04749999999,13.0444166667,7.09175000001,0.714333333332,8.52041666667,14.57475,4.13266666667,2.78908333334,14.8979166667
257.28,5.16891666667,9.64433333333,12.9445,7.64008333333,2.4865,9.99099999999,15.7175,5.77158333333,4.08375,14.6321666667
257.65,2.06991666667,6.24991666668,9.04566666666,4.328,0.0539166666658,8.06449999999,13.0914166667,2.621,2.21775,10.7930833333
258.02,1.29308333333,5.6395,7.79441666666,3.26866666667,-0.526833333334,7.69866666666,12.1648333333,2.28683333333,1.73616666667,9.72216666668
258.40,1.58091666667,4.99800000001,6.91558333333,3.41708333333,-0.346833333333,7.53783333334,12.2501666666,2.50908333333,2.40716666667,9.13916666668
258.77,2.3335,5.31533333334,6.98200000001,4.28825,0.981916666668,8.45033333333,12.8558333333,3.32433333333,3.59458333333,9.66658333333
259.15,2.29766666666,5.32366666667,6.82833333333,4.15041666667,1.44008333334,8.49491666667,12.9529166667,3.60025,4.04533333333,9.61158333334
259.52,2.10016666667,5.16808333333,5.828,3.743,1.47008333333,7.86083333334,12.3236666666,3.01525,3.65291666667,8.76833333332
259.89,3.07558333333,5.61641666666,6.5245,5.01116666667,2.79425,8.74166666668,13.4430833333,4.20883333333,4.81416666666,9.558
260.27,2.80491666667,5.25808333333,5.88666666666,4.9675,2.8995,8.48875000001,13.213,3.62266666667,4.7175,9.04291666667
260.64,3.22258333334,5.41091666666,6.68525,5.391,3.48941666667,9.00058333332,13.52425,4.3235,5.49766666667,9.74766666666
261.01,3.52691666667,5.409,6.91841666666,5.666,3.89266666667,9.58574999998,14.0129166667,4.61016666667,5.95725000001,9.98491666666
261.39,2.9315,4.82375,6.35824999999,5.03725,3.16541666667,8.70491666668,13.2260833333,3.7365,5.49125000001,9.40008333334
261.76,2.83033333333,4.92258333333,6.09775000001,5.10908333334,3.41775,8.56975,13.084,3.6185,5.51733333333,9.37949999999
262.13,2.63883333333,4.6255,5.73999999999,4.79216666666,3.28333333333,8.24991666668,13.1178333333,3.32116666667,5.58841666666,9.37983333334
262.51,1.71375,3.69625,5.15791666667,4.15825,2.73866666667,7.66966666667,12.3404166667,2.14208333333,4.71283333333,9.08916666668
262.88,1.14141666667,2.654,4.61200000001,3.28516666667,2.89533333333,6.88575000001,11.8599166667,1.62391666667,4.35216666667,8.92724999999
263.25,0.914583333335,2.24008333333,4.18208333334,3.53483333333,2.73333333333,7.10025000001,12.0735833333,0.832333333333,4.90133333332,8.89841666666
263.63,0.377249999999,2.03066666667,4.36083333333,4.07225,2.90725,7.40116666667,12.0839166667,1.00975,5.33725,9.56508333334
264.00,-0.07125,1.46433333333,4.04749999999,3.6905,2.79758333333,6.92866666666,11.35725,0.166583333333,4.45233333333,9.08333333332
264.37,0.982499999999,2.29275,5.15525000001,4.87625,3.5905,7.75116666666,12.1665,1.10375,4.4395,10.8564166667
264.75,0.714333333333,2.19041666667,4.50008333332,3.8095,3.15483333333,6.65483333332,11.7024166667,-0.3095,3.119,9.80958333332
265.12,0.633916666668,2.32391666667,4.33091666667,3.67358333333,2.34758333333,5.78641666667,10.9391666667,-0.704333333335,2.61725,9.30758333332
265.49,1.55358333333,3.02516666667,5.13174999999,4.4375,3.2015,6.82675000001,11.8409166667,-0.0353333333325,3.06025,9.93424999999
265.87,1.33833333333,3.21225,5.79600000001,4.70225,3.27025,7.30916666667,12.46525,0.197833333333,2.74691666667,10.114
266.24,0.670666666667,2.92441666667,5.41991666666,4.22175,3.29808333333,7.32199999999,11.6205,-0.0110833333325,2.20975,8.67425
266.61,0.435916666665,2.88066666667,4.62375000001,3.614,3.38016666667,7.04716666667,11.5221666667,0.297499999998,1.73258333333,7.80174999999
266.98,-0.14275,2.95791666667,4.0495,3.16216666667,2.75408333333,6.90525000001,10.8730833333,-0.520166666667,1.37716666667,7.03800000001
267.36,2.50001871057e-12,3.31133333333,4.00175,2.95108333334,3.00125,6.4425,10.254,-0.500333333335,1.2305,6.54266666667
267.73,-0.157166666665,2.4075,2.91866666667,2.44675,2.31933333333,6.09275,9.66000000001,-1.34633333333,0.864666666665,5.50325
268.10,0.450250000001,3.2375,2.80658333333,2.91183333333,2.68183333333,6.93491666666,10.0574166667,-1.2645,1.91575,5.74716666667
268.48,-0.383583333335,2.84816666667,1.50566666666,1.85066666667,2.07141666666,6.35791666667,9.54166666666,-1.88908333333,1.70691666667,4.53575
268.85,-0.056749999999,2.86908333333,0.962666666665,2.42541666667,1.897,6.63475,9.81508333333,-1.77441666667,1.77441666667,4.34133333333
269.22,-1.73883333333,1.18775,-0.893166666667,0.608166666667,0.351499999997,5.77741666667,8.68508333333,-3.35416666667,-0.0856666666675,2.71758333333
269.59,-1.806,1.00825,-1.10925,1.201,0.476583333333,5.94983333333,8.55333333332,-2.90616666667,0.256666666665,3.08041666666
269.97,-1.51008333333,0.791083333333,-1.69,1.58208333333,0.269583333333,5.63641666667,8.31533333333,-2.75075,0.656250000002,3.25416666667
270.34,-1.19683333333,0.292583333333,-1.71091666667,1.36525,-0.133083333333,5.35466666666,8.04975000001,-2.93441666667,0.487583333335,3.47533333333
270.71,-1.12333333333,0.385916666667,-1.37158333333,1.68883333333,-0.32575,5.847,8.19633333333,-2.88075,0.728833333333,4.021
271.09,-1.01841666667,0.308999999999,-1.578,1.65333333333,-1.01875,6.11216666667,8.55041666667,-2.88075,0.417416666667,3.99125000001
271.46,-1.662,0.0239166666658,-1.88666666667,1.45308333333,-1.44508333333,6.19783333334,8.31741666666,-2.84208333333,-0.1045,3.50050000001
271.83,-0.682166666667,0.868083333332,-1.18608333333,2.17833333333,-0.837083333334,6.96125,8.73641666667,-2.031,0.418666666665,4.155
272.20,-0.931833333333,0.651500000001,-1.51525,1.9545,-1.06825,7.0,8.57575000001,-1.94691666667,0.136333333333,4.00008333334
272.58,-0.758916666668,1.18625,-1.07575,2.45358333333,-0.707250000001,7.42708333333,8.61325,-1.56941666667,0.471583333335,4.31049999999
272.95,-0.4185,1.60783333333,-0.675416666665,3.11308333334,0.0807500000025,8.01758333334,8.83258333333,-0.859166666666,1.03516666667,5.01466666666
273.32,-0.0144166666675,2.19391666666,-0.485000000001,3.90975,0.948499999999,8.52150000001,9.07175,-0.0651666666668,1.80283333334,5.61833333333
273.69,-0.798333333334,1.60358333333,-1.45741666667,3.02425,0.197583333332,7.9305,8.24549999999,-1.245,0.659,4.70116666667
274.06,-1.79025,0.943083333334,-2.601,1.71675,-0.876833333333,6.99975000001,6.96275,-2.23258333334,-0.537916666667,3.5145
274.44,-1.3345,1.64591666667,-2.43916666667,2.5725,-0.089000000001,7.59183333333,7.30266666667,-1.73491666667,-0.185416666667,3.79591666667
274.81,-0.633416666666,2.32275,-2.00608333333,3.0845,0.633416666668,8.03900000001,7.88841666667,-1.10841666666,0.392083333331,3.92158333333
275.18,-0.06075,2.62308333333,-1.46725,3.90808333333,1.58158333333,8.15850000001,8.14308333333,-0.570250000001,0.729833333335,4.28825
275.55,0.719500000001,3.19558333333,-1.10625,4.58066666667,2.22075,8.83616666668,8.63516666667,-0.177916666666,0.990416666666,4.97533333334
275.93,0.226833333334,3.27091666667,-1.13458333333,4.47583333333,2.50408333333,8.81049999998,8.80283333334,-0.2425,0.876333333335,4.96866666667
276.30,0.636666666666,3.48616666667,-0.604916666667,4.505,2.77791666667,8.73925000002,8.77108333333,0.167166666667,1.01091666667,5.30883333333
276.67,0.210916666667,2.77233333334,-1.31325,4.36933333333,2.28591666667,8.37375,8.20350000001,-0.478166666667,0.624166666665,4.90416666667
277.04,-0.635416666665,2.02833333333,-1.97133333333,3.91016666667,1.49066666667,7.42916666667,7.43716666667,-0.537833333335,-0.0733333333342,3.74733333333
277.41,0.389916666665,3.15133333334,-1.064,4.7435,2.03041666667,8.07341666667,8.36558333334,0.0813333333333,0.62525,4.58908333334
277.79,0.074500000001,2.79425,-1.63691666667,4.60483333333,1.96766666667,7.86208333333,8.02749999998,-0.36375,0.0743333333332,4.29066666666
278.16,0.468583333333,2.94208333333,-1.19183333333,5.16108333333,2.6135,8.16891666667,8.49766666667,0.0164166666675,0.797166666668,4.51175
278.53,-0.377666666667,2.36441666667,-1.84725,4.5075,1.6585,7.78325,8.21016666668,-0.352999999998,0.68975,4.49083333332
278.90,-0.754583333333,1.39575,-2.60475,4.01658333333,1.13608333333,6.84841666667,7.0675,-1.09541666667,0.381416666665,4.30058333333
279.27,-0.279916666665,2.19133333333,-2.15125,4.2385,1.51158333333,7.41366666666,7.03783333333,-0.288000000002,1.24775,4.83858333333
279.64,-0.846583333334,1.8175,-2.01933333333,3.89875,1.35141666667,7.2305,6.65583333333,-0.233083333333,1.22716666667,4.72966666666
280.02,-0.250333333332,2.62358333333,-1.45591666667,4.54216666667,1.72141666667,7.49166666667,7.11266666668,0.432333333332,1.89575,5.10325
280.39,0.402166666665,3.16516666667,-0.950333333332,5.241,2.37575,7.89458333333,7.77766666667,0.979666666668,2.70475,5.66508333333
280.76,1.19675,3.88883333333,0.327666666667,5.64108333334,2.8205,8.198,8.66816666668,2.02275,3.38325,6.45299999999
281.13,1.97708333333,4.35091666667,0.86325,5.62516666667,3.16758333333,8.54925000001,9.15466666668,2.04683333333,3.80116666667,7.16383333334
281.50,1.459,3.60333333333,0.671750000001,4.87916666667,2.89091666667,7.83116666667,8.68625,1.91366666667,3.393,6.52825
281.87,2.0605,4.31008333333,1.42141666666,5.34041666667,3.1755,8.32691666668,9.29824999999,3.08425,3.91241666667,7.23783333334
282.25,1.99691666667,3.87858333333,1.38891666667,4.70433333333,2.7585,7.994,8.79425000001,3.15533333334,3.48816666667,7.39891666666
282.62,2.43316666667,4.12958333333,1.86341666667,4.91558333333,3.03358333333,7.98658333334,9.02058333332,3.77666666667,3.40516666667,7.25608333332
282.99,2.34325,4.49533333333,2.15808333334,5.06333333333,2.92333333334,8.39308333333,9.39141666666,4.14875,3.0785,7.27524999999
283.36,1.38208333333,3.75566666667,1.57441666667,4.432,2.02358333333,7.55783333333,8.94566666667,3.36491666667,2.14016666667,6.55466666667
283.73,2.035,3.92291666667,1.9955,4.67133333334,2.23366666667,7.66441666666,9.4105,3.5715,2.568,6.81416666666
284.10,2.67058333333,4.04116666667,2.46825,4.89291666667,2.11891666667,7.831,9.61125000001,3.89916666667,2.71408333333,7.10466666667
284.47,2.627,4.06541666667,2.73875,4.93925,1.65166666666,7.88583333334,9.88391666668,3.863,2.36575,7.12383333334
284.85,2.63783333334,3.95933333333,2.58608333333,4.71083333333,1.44075,7.73225,9.61333333333,3.51375,2.19233333333,6.99099999999
285.22,2.92641666667,4.10091666667,2.992,5.11358333333,1.534,7.96383333333,9.8825,3.66541666667,2.24283333333,7.2095
285.59,3.74091666667,4.79766666667,3.43058333334,5.81933333333,1.883,8.53858333333,10.4818333334,4.16666666667,2.87958333333,8.11291666666
285.96,3.67541666667,4.90075,3.58133333333,5.49116666667,1.73616666667,8.23408333334,10.3173333333,3.9335,3.02583333333,7.87208333334
286.33,4.58016666666,6.15591666667,4.5605,6.841,2.4515,9.12608333333,11.4798333333,4.81508333333,3.94891666667,8.67091666667
286.70,5.1115,6.498,4.95858333333,7.20333333333,2.66416666667,9.46808333333,11.8808333333,5.04741666666,4.38133333333,9.10783333333
287.07,6.0735,7.27250000001,5.73325,7.91391666667,3.33033333333,9.91708333332,12.5468333333,5.71341666667,5.12141666667,9.80866666667
287.44,7.17166666667,8.27399999999,6.89608333333,8.81566666667,4.31691666666,10.7944166666,13.167,6.4875,6.27083333333,10.8485833333
287.82,7.16625000001,8.34325000001,6.96266666667,8.93433333334,3.96308333333,10.33975,13.2050833334,6.6945,6.23758333333,10.6874166667
288.19,6.45441666667,7.98816666666,6.45941666667,8.84633333333,3.39725,9.81608333333,12.8225,6.15475,5.79416666667,10.3799166667
288.56,5.26666666666,6.93333333333,5.35391666667,7.70775,2.19483333333,8.54875,11.3641666667,4.89225,4.86666666667,9.08191666666
288.93,5.42808333334,7.30875,5.54533333333,8.03775,2.56375,8.55258333334,11.6615833334,5.40266666667,5.24966666667,9.25591666667
289.30,4.99783333333,7.07741666666,5.34266666667,7.6745,2.19775,8.081,11.3855833333,5.38383333333,5.19875,9.06433333334
289.67,4.67508333333,6.82608333332,5.63033333333,7.5005,2.20233333333,7.72541666666,11.34775,5.135,5.08383333333,8.59916666667
290.04,5.66641666667,7.55533333334,6.53158333333,8.43066666666,2.92275,8.20516666667,12.2133333333,6.0145,5.80966666667,9.60791666666
290.41,5.28858333333,7.33724999999,6.30025,7.90208333333,2.68025,8.01499999999,11.9943333333,5.617,5.55058333333,9.33466666668
290.78,5.01641666667,7.23649999999,5.9435,7.69991666666,2.328,7.58133333333,11.8716666667,5.33066666666,5.3925,9.07508333333
291.15,3.62258333333,5.90408333333,4.86891666667,6.52716666667,0.97175,6.147,10.8100833333,4.02925,4.31983333333,7.81050000001
291.52,2.14733333333,4.33791666667,3.37575,5.03916666667,-0.608916666667,4.64233333333,9.92066666667,2.78325,2.87566666666,6.26225
291.89,1.86166666667,4.47225,3.31566666667,4.80833333333,-0.688416666667,4.70916666667,9.925,2.46741666667,2.83108333333,6.3945
292.26,2.50591666667,4.97333333334,3.89783333333,4.97358333333,-0.299333333332,5.36158333333,10.4899166667,2.97183333333,3.25441666667,6.73658333333
292.64,3.63216666666,6.24599999999,4.88583333334,5.94366666667,0.828333333333,6.29633333333,11.6465,3.99041666667,4.13591666667,7.90241666666
293.01,4.79883333333,7.23191666667,5.99566666666,7.06333333333,1.6915,7.37816666667,12.75575,4.86075,5.06291666667,9.04141666666
293.38,5.24925,7.55258333332,6.37866666667,7.44191666667,1.93241666667,7.69099999999,12.691,4.95008333333,5.32125,8.93699999999
293.75,5.69816666666,8.04233333333,6.6095,7.75683333333,2.07508333333,8.11925,12.8456666667,5.50075,5.53908333334,9.25008333332
294.12,5.74908333334,7.82716666666,6.80958333334,7.86433333333,2.16858333333,8.38141666668,12.9528333334,5.24833333333,5.632,8.90350000001
294.49,6.47233333333,8.24591666666,7.77808333334,8.79083333333,2.84808333333,8.87833333334,13.6438333333,5.8605,6.24616666667,9.35125000001
294.86,7.32991666667,9.13041666666,9.11058333334,9.68133333331,3.91083333333,9.80424999999,14.522,6.80333333333,7.04933333333,10.2321666667
295.23,7.74699999999,9.84541666666,9.70133333332,10.0129166667,4.37366666666,10.283,15.0101666667,7.4725,7.55166666668,10.63175
295.60,8.12058333334,10.34575,10.1195833333,10.31475,4.57008333333,10.6161666667,15.266,7.73041666666,7.69491666666,10.84225
295.97,8.3925,10.3195,10.0996666667,10.1504166667,4.66533333333,10.6363333333,15.4960833334,7.93616666667,7.65725,10.7715833333
296.34,8.04158333333,10.1361666667,9.88083333336,9.8485,4.54141666667,10.0835,15.4715833334,7.59591666667,7.5555,10.8249166667
296.71,7.37241666666,9.32216666666,9.39733333333,9.11641666666,3.84433333333,9.41308333332,15.02125,7.1785,7.11908333333,10.2316666667
297.08,6.46541666667,8.47433333333,8.65458333334,8.15333333333,3.06233333334,8.69350000001,14.3679166667,6.442,6.35166666667,9.35933333333
297.45,6.30391666667,8.40791666666,8.70949999999,7.91016666667,2.84441666667,8.51741666667,14.5313333334,6.42141666667,6.16666666667,9.52041666666
297.82,6.022,8.15258333333,8.61633333333,7.68475,2.62583333333,8.09358333334,14.3671666667,6.01416666667,6.06525,9.26875000001
298.19,5.22633333333,7.5215,7.78958333333,6.69791666667,1.67966666667,7.28958333333,13.7676666667,5.36233333333,5.32633333333,8.63725000001
298.56,4.75791666667,7.27358333332,7.35975,5.99325,1.13333333333,6.72158333334,13.5205,4.97875,5.09741666666,8.23908333333
298.93,4.14991666667,6.65991666666,6.77775,5.32291666667,0.290166666668,6.02091666667,12.9835833333,4.318,4.41058333333,7.61016666666
299.30,4.51758333333,6.81733333333,6.97341666667,5.71283333333,0.545749999999,6.19366666666,13.22775,4.43958333333,4.69508333333,7.90900000001
299.67,4.80441666667,7.02225,7.20008333333,5.96008333333,0.911166666666,6.36,13.6979166666,4.87558333333,5.18683333333,8.32433333333
300.04,4.18283333334,6.41350000001,6.60841666666,5.639,0.134583333334,5.73633333333,13.2025833333,4.30791666667,4.81366666667,7.89266666666
300.41,4.05175,6.03933333333,6.5135,5.34475,0.038333333335,5.61791666666,13.0315833333,4.1955,4.64066666667,7.58625000001
300.78,4.85708333333,7.05458333334,7.37066666667,6.63658333333,1.03075,6.51975,14.02175,4.93483333333,5.43575,8.46941666666
301.15,5.45658333333,7.43216666667,7.90258333334,7.12516666667,1.3815,6.77858333333,14.7900833333,5.32283333333,5.97158333333,8.86816666666
301.52,5.68333333333,7.51291666668,8.08975,7.20966666667,1.53141666667,6.91641666667,15.2943333333,5.45958333333,6.38425,9.07425000001
301.89,5.88391666667,7.78841666666,8.35325000001,7.24841666666,1.56475,7.21858333333,15.81175,5.644,6.50366666667,9.38816666666
302.26,6.19216666667,8.21258333333,8.85108333335,7.90108333333,2.0355,7.29783333334,16.36,6.12166666667,6.92616666667,9.93674999998
302.63,6.16541666667,8.04983333332,8.70150000001,8.09975,2.30208333333,7.48816666667,16.5423333334,6.24025,7.0705,9.95425
303.00,5.47441666667,7.57900000001,8.32841666668,7.49958333333,1.84633333333,7.07275,16.12075,5.59366666667,6.65566666667,9.54941666667
303.37,5.228,7.38008333334,8.17116666667,7.19825,1.70508333333,7.18366666667,16.1408333333,5.44908333333,6.36791666667,9.41433333334
303.74,4.89216666667,6.90675,7.76949999999,6.89225,1.22558333333,6.696,15.8235,4.9265,5.946,8.9215
304.10,5.38816666667,7.37766666668,8.40166666667,7.38733333333,1.87241666667,7.05091666667,16.4178333333,5.20291666667,6.29016666666,9.34741666667
304.47,5.73958333333,7.74225,8.7875,7.55658333333,2.02225,7.2,16.7790833334,5.427,6.47716666667,9.48608333333
304.84,5.65933333333,7.55249999999,8.45191666666,6.95925,1.53233333333,6.88533333333,16.8693333333,5.21933333333,6.13391666666,9.10941666667
