wavelength,Back_PlaCraf,Belly_PlaCraf,Breast_PlaCraf,Crissum_PlaCraf,Crown_PlaCraf,DorTail_PlaCraf,Rump_PlaCraf,Throat_PlaCraf,WingTip_PlaCraf
727.53,18.1739666667,44.9323333333,18.7299666666,44.682,16.4038166667,15.2274666667,20.1548,23.3044444444,18.5786666667
727.85,18.2594333334,44.8137333333,18.8674333333,44.71575,16.4720666667,15.3369333333,20.2783333333,23.3065555555,18.7109333333
728.17,18.4574,44.889,18.9056,44.6455416667,16.6376833333,15.5189333333,20.4980666667,23.4127777778,18.9449333333
728.49,18.339,44.8789333333,18.8451,44.6464583333,16.4901833333,15.4748,20.4143333333,23.3874,18.7508
728.80,18.184,44.8276666667,18.7368666667,44.5445833333,16.5088,15.5242,20.3420666667,23.2255333333,18.6334
729.12,18.4308333334,44.9877333333,18.8496333334,44.8784166666,16.6687166667,15.8906666667,20.4465333333,23.5540222222,18.9528666667
729.44,18.3423,45.1277333333,18.7567,44.960875,16.7013333333,15.7206666667,20.4192,23.3716666667,18.9728666667
729.76,18.3848,45.1446,18.8232333333,44.9784166666,16.7375833334,15.7517333334,20.5802666667,23.3962222222,19.0016
730.08,18.2285666666,45.1048,18.7182333333,45.0712916667,16.53305,15.6389333333,20.5391333333,23.3662,18.7840666667
730.39,18.1158666667,44.9100666667,18.629,44.9111666667,16.4069333333,15.6326666667,20.5266,23.3673777778,18.6571333333
730.71,18.0355,44.6078666667,18.528,44.8557083333,16.1676166667,15.3918,20.272,23.1651555556,18.3969333333
731.03,17.9773333333,44.4508666667,18.4507,44.6955833333,16.0329666667,15.2464666667,20.2034666667,22.9951555556,18.3208666667
731.35,17.7848666667,44.3854666667,18.1545666667,44.4206666667,15.7893,14.941,19.9148,22.7490888889,18.0484666667
731.67,17.5462,44.3153333333,18.0361333333,44.5685833333,15.6201333333,14.7648666667,19.7434,22.7242,17.8584
731.98,17.5592666667,44.2526,17.9413,44.6000416667,15.5058666667,14.8001333334,19.7121333333,22.5496222222,17.9316
732.30,17.6305666667,44.0048666667,17.8224666667,44.3765416667,15.41195,14.7309333333,19.69,22.4530888889,17.9999333333
732.62,17.4428,43.9585333333,17.5559666667,44.156875,15.1661166667,14.3956,19.5812666667,22.1078888889,17.8089333333
732.94,17.7921666667,44.0896,17.8952,44.2725,15.39845,14.8880666667,19.9642666667,22.5055333333,18.1077333333
733.25,17.8685666667,44.1596,17.8545333333,44.3814583333,15.3982666667,14.8788666667,20.0000666667,22.6778,18.2393333333
733.57,17.6300666667,44.0102666667,17.6068333333,44.1386666667,15.2873833333,14.6740666667,19.8568666667,22.3940222222,18.0932
733.89,17.7833333333,44.0544666667,17.6951,44.1236666667,15.3790333333,14.7246666667,19.9764666667,22.4693333333,18.2130666667
734.21,17.8265666667,44.0309333333,17.6988,44.0142916667,15.54045,14.8174666667,20.1235333333,22.4252888889,18.3988666667
734.52,17.6542333333,43.8310666667,17.6044333333,43.8699583333,15.4483,14.6532666667,20.22,22.4228222222,18.4547333333
734.84,17.5600333333,43.6892666667,17.5644666667,44.01275,15.3624,14.5237333333,20.4272,22.2265333333,18.457
735.16,17.4713666667,43.4026666667,17.3795333333,43.5770416667,15.1972,14.4363333333,20.2992666667,21.9116444444,18.3400666667
735.48,17.5038,43.2926666667,17.3493666667,43.528375,15.26705,14.4235333333,20.3158,21.8761555556,18.3629333333
735.79,17.3777333333,43.1208,17.3232,43.610125,15.1444166667,14.3282666667,20.2898666667,21.8590888889,18.2315333333
736.11,17.3852,42.9407333333,17.4631,43.5309166667,15.10785,14.4206666667,20.2624,21.7755555556,18.1865333333
736.43,17.1572333333,42.5954666667,17.1486333333,43.2744166667,14.89655,14.0739333333,19.9422,21.4322222222,17.9066
736.74,17.2938333333,42.7302,17.4548333333,43.367125,15.2465333333,14.3175333333,20.0442666667,21.5603555556,18.0454
737.06,18.0177,43.1652,18.1389,43.80825,15.8908666667,14.8804,20.6186666667,22.1875777778,18.6143333333
737.38,18.1836666667,43.1628666667,18.3925,43.86975,15.9384333333,15.0130666667,20.6079333333,22.1388666667,18.7513333333
737.69,18.2656666667,43.3576,18.3472333333,43.9559166667,15.9364,15.0325333333,20.5996666667,22.2618888889,18.7798
738.01,18.5551333333,43.8193333333,18.5454,44.343,16.22735,15.4437333333,20.9086,22.3237111111,19.0027333333
738.33,18.7699,44.1374666667,18.9151666667,44.4232083333,16.5455166667,15.9471333333,20.9116,22.7600444444,19.1036
738.64,19.0606666667,44.524,19.1943666667,44.8274583333,16.8319833333,16.2246,21.1655333333,22.9494444444,19.3098
738.96,19.2796666667,44.5902,19.5020666667,44.90625,17.0320166667,16.3518666667,21.3637333333,23.1635777778,19.4512
739.28,19.6175333333,44.9164,19.8366666667,45.222375,17.3090666667,16.6522666667,21.6883333333,23.4425555556,19.6928666667
739.59,19.3030333334,45.153,19.4795,45.1469166667,17.023,16.3784,21.4765333333,23.3148666667,19.2629333333
739.91,19.5385333333,45.3946666667,19.7889333333,45.393125,17.1922666667,16.5797333333,21.8382,23.5425111111,19.4222
740.23,19.6509333333,45.4723333333,19.8500666667,45.46575,17.0243,16.6258666667,21.9061333333,23.4455333333,19.456
740.54,19.2774666667,45.2198,19.6235333333,45.3181666667,16.5487333333,16.2616,21.5488,23.1413555555,19.1815333333
740.86,18.6999,44.9812666667,19.1050666667,44.9712083333,16.1124166667,15.7916,21.3394666667,22.7025555555,18.6396
741.18,18.7483666667,44.9443333333,19.3387666667,45.2634166667,16.1239,15.9251333333,21.3985333333,22.8027333333,18.6734
741.49,18.7954666667,44.9020666667,19.4936666667,45.251,16.2067166667,15.9309333333,21.3448666667,22.8302888889,18.6638
741.81,18.9524666667,44.6931333333,19.5174,45.2777083333,16.3554666667,15.8121333333,21.6396,22.9925555556,18.8094
742.12,19.0253333333,44.9422,19.652,45.4437083333,16.4348166667,15.9036666667,21.8500666667,23.2712666667,19.0686
742.44,18.8264,44.6896666667,19.3196,45.1230833333,16.0697,15.7364666667,21.6791333333,22.8132444444,18.9440666667
742.76,18.0874333333,44.3238666667,18.5507333333,44.7667083333,15.4330333333,15.1406666667,21.1552666667,22.2581111111,18.3001333333
743.07,18.2534,43.911,18.7541333333,44.78125,15.5999333333,15.3426666667,21.2700666667,22.3400444444,18.4452666667
743.39,18.0565666667,44.1235333333,18.7133333333,44.7686666666,15.53545,15.4054666667,21.1091333333,22.1588666667,18.4754666667
743.70,18.1231333333,43.9703333333,18.9800666667,44.76225,15.8411333333,15.5897333333,21.3598666667,22.5102222222,18.5607333333
744.02,17.7244666667,43.7213333333,18.6177333333,44.3597916667,15.5137333333,15.4254,20.9943333333,22.0310222222,18.2675333333
744.34,18.4385666667,44.1864,19.0844666667,44.8685416667,16.1478,16.115,21.3601333334,22.6967555556,18.9974
744.65,18.8669333333,44.7088666667,19.4735333333,44.885,16.5783333333,16.5370666667,21.675,22.9666666667,19.4299333333
744.97,18.9578,45.0819333333,19.6562,45.0333333333,16.5566833333,16.6760666667,21.8724,23.246,19.5216666667
745.28,18.9896,45.2633333333,19.7521333334,45.16275,16.5096833333,16.7767333333,21.8366,23.2685111111,19.5234666667
745.60,18.8834,44.6585333333,19.661,44.7382083334,16.3312333333,16.5862,21.6310666667,22.9870888889,19.3337333333
745.91,19.3703333333,45.0879333333,20.2186333333,45.2529583334,16.9302833333,17.0884,22.16,23.6512888889,19.7282
746.23,19.7502,45.4576666667,20.6752,45.48275,17.2804666667,17.3489333333,22.3542666666,23.8686,20.1578
746.55,20.2375,46.0956,21.202,46.0539583333,17.8307166667,17.7948666667,22.8346,24.3843111111,20.7841333333
746.86,20.4715666667,46.0927333333,21.4112,45.904375,17.99405,17.8978666667,23.0104,24.6326888889,20.9731333333
747.18,20.192,46.1399333333,20.9012333333,45.7835,17.51645,17.4883333333,22.6147333333,24.3610666667,20.6765333333
747.49,20.7494,46.5297333333,21.2136,46.3569166667,17.8634333333,17.8882666667,23.1511333333,24.7886888889,21.0116666667
747.81,20.4804666667,46.4723333333,21.1821,46.1414583333,17.5668,17.6172,22.9108,24.7139333333,20.5881333333
748.12,20.1065666667,46.2076,20.6861333333,45.9361666667,17.1448,17.1768,22.5662,24.3702666667,20.1390666667
748.44,19.8375,45.7626666667,20.4946,45.6964583334,16.9342333333,16.9860666667,22.2552666667,24.0985777778,19.7602
748.75,19.4673666667,45.5991333333,20.1883,45.52,16.50125,16.6447333333,21.807,23.9044666667,19.383
749.07,19.6478333333,46.3086,20.5368666667,45.922,16.7864,17.0014,22.0524,24.1707555556,19.5606666667
749.38,19.3885,45.9823333333,20.1299333333,45.5984166667,16.4358833333,16.8533333333,21.6197333333,23.858,19.2343333333
749.70,19.2459333333,45.7440666667,20.0036,45.3859583333,16.2698666667,16.7073333333,21.5638,23.6946444445,19.0706
750.01,18.7116,45.26,19.7250666667,44.716125,15.90015,16.5366,21.2025333333,23.4494888889,18.5236666667
750.33,18.2764333333,44.9676666667,19.4310333333,44.8581666667,15.5978333333,16.2267333333,20.8118,23.2257555555,18.017
750.64,18.1247,44.9324666667,19.5500333333,44.8375833333,15.52935,16.0756666667,20.726,22.9695555556,17.8826666667
750.96,17.9258,45.0344,19.6031,44.872375,15.35835,15.9534666667,20.4052,23.0907333333,17.7091333334
751.27,17.8859333333,45.2064,19.6027666667,44.9609583333,15.33105,15.9317333333,20.4604666667,23.0023555556,17.6568666667
751.59,17.7578333333,45.1372666667,19.5464,44.961625,15.2035333333,15.9261333333,20.3193333333,22.8928222222,17.6281333333
751.90,17.6622,45.4371333333,19.2917666667,45.069375,15.1340666667,15.6784,20.1260666667,22.8464222222,17.5992
752.22,17.6726,45.6378,19.2210333333,45.0445,15.2099333333,15.6948,20.1674666667,22.7535333333,17.6507333333
752.53,17.7302666667,45.5766666667,19.2962333333,45.1627083333,15.3275833333,15.8091333333,20.2374666667,23.0474888889,17.6453333333
752.85,17.4114,45.9354,19.4283666667,45.2535,15.16975,15.5908,20.1570666667,22.9917777778,17.5388
753.16,17.9813,46.5099333333,19.8898,45.5654583333,15.6610333333,16.1390666667,20.3844666667,23.4364222222,17.7158
753.47,18.3297666667,46.9168666667,19.9900333333,45.9076666667,15.80365,16.1712666667,20.5942666667,23.6081333333,18.0164
753.79,19.0434666667,47.7027333333,20.6400666667,46.5865416667,16.3759,16.7424666667,21.2696666667,24.2631555555,18.7228666667
754.10,19.6421,48.2363333333,20.9512,47.0647083333,16.7805333333,17.2438,21.5296,24.7365555555,19.1412666667
754.42,19.7284333333,48.2434,21.0687666666,47.0513333334,16.9930166667,17.2388666667,21.715,24.6119777778,19.1778
754.73,19.7064,48.3706,21.1305333333,47.2067083334,17.0432833333,17.2070666667,21.6508,24.572,19.2504
755.05,19.7364333333,48.4339333333,21.2988,47.4343333333,17.249,17.2803333333,21.8615333333,24.93,19.3838
755.36,19.9973666666,48.6672,21.5886,47.689625,17.5543333333,17.7028,22.2102,25.2571111111,19.6035333333
755.67,20.0592666667,48.7100666667,21.9039,47.7409583333,17.6542333333,17.9076,22.3039333333,25.2339777778,19.7264666667
755.99,20.0472666667,49.2169333333,22.0424333333,47.9535416667,17.6983,17.8511333333,22.3376666667,25.3504444444,19.6642666667
756.30,20.1453666667,49.0829333333,21.8920333333,47.8594166667,17.7739833334,17.7228666667,22.2904666666,25.5626,19.7274666667
756.62,19.7643,49.0292666667,21.7073666666,48.1455,17.39755,17.2993333333,22.1388,25.6634222222,19.8454
756.93,19.6663666667,48.8702,21.7451,47.9646666667,17.3857166667,17.222,21.9938,25.4848888889,19.7502666667
757.24,18.7676666667,48.1314666667,20.9637,47.235,16.5276833333,16.485,21.0370666667,24.7866,18.7301333333
757.56,18.3646,47.7977333333,20.9319666667,46.78075,16.4967833333,16.2459333333,20.8920666667,24.5028444444,18.4204666667
757.87,18.1512,47.5007333333,20.5990666667,46.1715,16.2946,16.0570666667,20.6544666667,24.3716222222,18.3107333333
758.18,18.6873666667,47.7571333333,20.9208,46.560875,16.8150833333,16.5497333334,21.1562,24.8631333333,18.8832
758.50,18.6624666667,47.7994,20.8356333333,46.5311666667,16.8538,16.4367333333,21.0642,24.9829777778,18.7756
758.81,18.8664,47.8696666667,20.8961,46.6569166667,17.0555333333,16.6574666667,21.1194666667,25.0696,18.9459333333
759.13,19.1126333333,47.7325333333,21.0671,46.7292083333,17.4582833333,16.8774,21.2572,25.4137111111,19.2344666667
759.44,18.8566333333,47.0864,20.5330333333,46.345,17.1952166667,16.4076666667,20.8678,24.9595111111,19.1243333333
759.75,18.9892666667,47.0715333333,20.6596666667,46.425875,17.3949,16.6156666667,20.9480666667,25.0175333333,19.2492666667
760.07,18.9267,47.0678666667,20.5329,46.2516666666,17.5252666667,16.6091333333,20.9582,24.8456666667,19.1568666667
760.38,18.5842,47.0226,20.1023666667,46.1517916667,17.2246333333,16.2084,20.6579333333,24.4792666667,18.8452
760.69,18.9480666667,47.0953333333,20.2724,46.1139166666,17.639,16.6475333333,21.1072666667,24.7271111111,19.329
761.01,19.0641666667,47.0191333333,19.9653,46.1374583333,17.58145,16.6518666667,21.0349333333,24.7365555555,19.4838666667
761.32,19.7148,47.2996666667,20.5656666667,47.0847083333,18.2533166667,17.2756666666,21.5307333333,25.249,20.1300666667
761.63,19.3291666667,46.8108666667,20.1185666667,46.61375,17.74145,16.7655333333,21.1371333333,24.8219333333,19.7254
761.94,19.7338666666,47.0209333333,20.4130666667,46.7825416667,18.0126166667,17.1898666667,21.5431333333,25.0115555556,20.3027333333
762.26,19.4795333333,47.1773333333,20.2035666667,46.6605,17.75905,16.9201333333,21.276,24.9359555555,20.1638
762.57,19.3395666667,47.2958666667,19.8427,46.662875,17.5245333333,16.7207333333,21.1853333333,24.8533333333,19.9437333333
762.88,19.3698666667,47.4124666667,19.9264,46.9522916666,17.6419833333,16.841,21.3245333333,25.0258,20.0221333333
763.20,19.4571333333,47.8117333333,19.8803333333,47.259625,17.6526,16.8872,21.4338,25.1189333333,20.1502666667
763.51,19.6473,47.7864666667,20.0047666667,47.2827916667,17.8668166667,17.1442,21.5324666667,25.3569333333,20.3041333333
763.82,19.9358666667,47.8756,20.2786666667,47.562375,18.2088666667,17.5172666667,21.7260666667,25.9207333333,20.5788
764.14,20.0862333333,47.8804,20.3202333333,47.8334166667,18.37845,17.5072666667,21.6873333333,25.9297333333,20.7881333333
764.45,20.1940666667,47.8328,20.3017,47.8426666667,18.4288833333,17.4292,21.8256,26.0696888889,20.8730666667
764.76,20.0280666667,48.0605333333,20.1698666667,47.7467083333,18.3087666667,17.2684666667,21.7216,26.0827555556,20.8078666667
765.07,19.9131666667,48.0354666667,20.1652,47.6658333333,18.3734833333,17.4376,21.6415333333,26.0498444444,20.8504666667
765.39,19.8863333333,48.07,20.1718333333,47.499,18.4266333333,17.3285333333,21.5256,25.9085333333,20.6308
765.70,20.0579666667,47.7707333333,20.5241666667,47.494875,18.8590166667,17.4706666667,21.7508666667,26.0817111111,20.7783333333
766.01,20.0401333333,47.7418666667,20.6146,47.512625,18.9442,17.5444666667,21.711,26.0418222222,20.8956666667
766.32,20.0337333333,47.5285333333,20.4485,47.371625,18.8868666667,17.5888666667,21.5891333333,25.8363111111,20.7946666667
766.64,20.1851,47.4695333333,20.4605333333,47.0976666667,19.1426333333,17.6858666667,21.5688666667,25.7939111111,20.8026666667
766.95,20.0615666667,47.4243333333,20.4211333334,46.72375,18.97445,17.5254,21.5231333333,25.46,20.7436
767.26,20.1943,47.5641333333,20.4386666667,46.7495416667,19.0440833333,17.4852666667,21.5860666667,25.2693555556,20.7686
767.57,20.0712666667,47.4488,20.2194,46.2572083334,18.7327833333,17.2238666667,21.6386666667,25.1139111111,20.5186666667
767.88,19.8549,47.8741333333,20.2130666667,46.59175,18.8444,17.2426,21.4452666667,25.0383777778,20.3582
768.20,19.8817333333,47.8716,20.2541333333,46.7620416666,18.8222333333,17.13,21.4732,24.9773111111,20.227
768.51,19.7756666667,48.0452666667,19.9037333333,47.1038333333,18.9147,16.9041333333,21.4350666667,24.9306,19.9732666667
768.82,19.9027,48.5958666667,19.9740333333,47.8732083334,19.1728666667,17.0488,21.5502666667,25.2718444444,20.4068
769.13,20.4388666667,49.0095333333,20.2185333333,48.421625,19.3256333333,17.4887333333,21.8806666667,25.6158222222,20.9671333333
769.44,21.2542333333,49.429,20.7612666667,49.0168333334,19.91575,17.8974666667,22.7008,26.1831777778,21.7582
769.76,21.6203333333,49.486,21.2969333333,48.7239166666,20.3097,18.1107333334,22.9792,26.5770888889,22.0745333333
770.07,21.2573333334,48.6417333333,21.3343666667,48.36175,20.0761666667,17.9551333333,23.0544666667,26.4171777778,21.8503333333
770.38,21.7097333334,48.8551333333,21.4945666667,48.9665833333,20.49575,18.3350666667,23.3072666667,26.9196666667,22.4168
770.69,21.406,48.6676666667,21.4002,48.8605833333,20.3572833333,18.3059333333,23.2064666667,26.8676222222,22.6452666667
771.00,21.2598,48.9004666667,21.3700333333,49.2657083333,20.4927833333,18.1758666667,23.0453333333,26.7763333333,22.8599333333
771.32,21.7267666667,48.673,21.8121666667,49.22875,20.7613833333,18.5876,23.4730666667,27.1840666667,23.2169333333
771.63,21.7869,48.2792,21.6897666667,48.7428333333,20.9922166667,18.9534666667,23.5619333333,27.1666888889,23.5116666667
771.94,21.9304666667,48.488,21.9146333333,48.878875,20.9096333333,18.9682,23.6229333333,27.1084444444,23.7976
772.25,22.2835,48.264,22.3289666667,48.71975,20.9568333333,19.4029333333,24.2073333333,27.1662222222,24.1756
772.56,22.1718,48.3413333333,22.1317,48.62875,20.9179166667,19.2189333333,24.368,27.5040222222,24.0981333333
772.87,21.5638333333,48.1459333333,21.7882333333,48.4652083333,20.8713333333,19.1634666667,23.9802666667,27.5169111111,23.3992666667
773.18,20.8997666667,47.7007333333,20.8701,48.1945833333,20.1595166667,18.9576666667,23.6799333333,26.8566666667,23.1228
773.50,21.0138666667,48.3565333333,20.7723333333,48.7630416666,20.1448333333,19.0170666667,23.4716,26.9169777778,23.3573333333
773.81,21.2465,48.5385333333,21.1421333334,49.1959583333,20.5642833333,19.4057333333,23.859,27.4798222222,23.4376
774.12,21.6115333333,48.5322666667,21.1305333333,49.513875,20.8441166667,19.5234,24.1988,27.5328888889,23.3310666667
774.43,22.3348666667,48.294,21.6340666667,49.343625,21.24065,20.0181333333,24.7689333333,28.0746,23.5654666667
774.74,22.026,48.4004666667,21.3779,49.4153333333,20.9023166667,20.0639333333,24.7958,27.6174888889,23.3675333333
775.05,22.2253,49.2026666667,21.7338666667,50.064,21.08825,20.139,25.1460666667,28.0021111111,23.5558666667
775.36,22.5732,48.9333333333,21.8566333333,50.043125,21.3027166667,20.4746666667,25.4873333333,28.5864888889,23.6859333333
775.67,22.2995,48.2476,21.2355,49.5972083333,20.9109166667,20.1946666667,24.8494,28.1393555556,22.9579333334
775.98,22.4161333333,48.1844,21.2662333333,49.6885833333,20.8810166667,20.4283333333,25.0279333333,27.5899111111,23.0585333333
776.30,23.1082333333,48.3831333333,21.8279,49.6345,21.0275,20.7330666667,25.3816666667,27.8510666667,23.6834666667
776.61,23.9870666667,49.1890666667,22.7766666667,50.3667083333,21.7649,21.1364666667,25.9552,28.2576,24.3059333333
776.92,24.6325666667,49.1655333333,23.1700333333,50.4450416666,22.3231,21.696,26.4172666667,29.0537333333,24.9386666667
777.23,24.5048333333,48.5884,22.9004666667,49.9662083333,21.9567333333,21.6904,26.1591333333,28.3451777778,24.7270666667
777.54,24.9738333333,49.262,23.5686,50.2285416667,21.9888666667,22.0150666667,26.5844666667,28.4928888889,25.3234
777.85,24.3897333333,49.4880666667,23.2175333333,50.1939583333,21.73025,21.9876,26.5740666667,28.2635333333,25.0313333333
778.16,24.9896,49.694,23.8395,50.5088333333,22.2521666667,22.7052,27.1818666667,28.7372222222,25.8339333333
778.47,24.5585333333,49.1864666667,23.3170666667,49.7313333333,21.7257,22.2563333333,26.5048666667,27.9873777778,25.4739333333
778.78,24.2643666667,48.7495333333,23.2551666667,49.0401666667,21.4484333333,22.0044,26.3815333333,27.6091777778,25.6046666667
779.09,24.3830333334,49.2838666667,23.3031,49.105125,21.6385833333,22.1927333333,26.7741333333,27.8235555556,26.1535333333
779.40,24.0790666667,49.4522,23.0464,48.75625,21.49495,21.802,26.5444666667,27.7142444444,25.9798
779.71,24.3468666667,49.7093333333,23.2057,49.2735416667,21.7552833333,22.0221333333,27.0257333333,27.6540222222,26.4021333333
780.02,24.0471333333,49.4980666667,23.0217,48.8251666667,21.6296833333,21.4942,26.9188666667,27.8753111111,26.1574
780.33,24.0960333333,49.6355333333,23.3453666666,48.944125,21.6750166667,21.4916666667,27.3715333333,27.8059333333,26.16
780.64,23.7503,49.9530666667,23.3679,49.2350833333,21.4595666667,20.9916666667,27.6091333333,28.0860444444,25.8426666667
780.95,23.0373666667,48.8208666667,22.5222666667,48.45475,20.4974833333,20.3483333333,26.7014666667,27.5191555555,25.0547333333
781.26,22.9727333333,48.5450666667,22.7147,48.3785,20.4870833333,20.5158666667,26.6115333333,27.2910666667,25.1589333333
781.57,21.7966333333,47.8506666667,21.6705666667,47.3971666667,19.5561,19.2536,25.7194,26.5293777778,24.1493333333
781.88,21.8113,47.2042,21.7287333333,47.3093333333,19.55555,19.1216,25.9638,26.5909111111,24.0826666667
782.19,22.4722666667,48.0304666667,22.1459,48.4334166667,20.39105,19.805,26.5403333333,27.4249777778,24.3075333333
782.50,22.4892333333,48.0403333333,22.1778333333,48.8885,20.3301833333,19.5739333333,26.5548,27.2398666667,24.2224666667
782.81,22.9764333333,47.7688666667,22.4705333333,49.3976666667,20.40875,20.2184,26.8637333334,27.5790222222,24.4674
783.12,22.3314666667,46.8641333333,21.9664666667,48.018375,19.53105,19.4032,26.1230666667,26.8728,23.6716
783.43,21.9015,46.6068666667,21.7493333333,48.1492083333,18.9309,19.4077333333,25.857,26.6756888889,23.2
783.74,20.7075666667,46.1074,20.5398333333,47.56375,17.4258166667,17.8579333333,24.6420666667,25.1640888889,22.0749333333
784.05,21.0714,46.206,20.4968666667,47.1205833333,17.3438166667,18.3016,24.6405333333,24.7275333333,22.5812666667
784.36,21.3111333333,46.6220666667,20.7586333333,47.2977916667,17.8508333333,18.6166,25.417,25.0209333333,23.2803333333
784.67,21.5929,47.2118,20.8488,48.090625,17.7569333333,18.6141333333,25.7071333333,25.5082222222,23.4298666667
784.98,22.2111333333,47.3830666667,21.207,48.586375,17.6382166667,19.0580666667,25.894,25.6082222222,23.7056
785.29,22.6446,47.9312666667,21.4508,48.9134583333,17.8027,19.4130666667,26.5763333333,25.9743333333,23.7934
785.60,22.6247,48.1520666667,21.7120666667,48.6394166667,17.4701833333,19.2516,26.8537333333,25.6631777778,23.8094666667
785.91,22.3434666667,47.4105333333,21.7059666667,47.85025,17.1475833333,19.122,26.5212666667,25.7718888889,23.2439333333
786.22,21.968,47.1509333333,21.6836333333,47.726625,16.9919333333,18.8062,26.1093333333,25.2515777778,22.6634666667
786.53,22.1616333333,47.5926666667,21.8939666667,48.3612916667,17.4659,19.4476,26.4658666667,25.8410444445,22.7
786.84,22.436,47.9109333333,21.602,48.1903333333,17.4180333333,19.6532666667,26.2151333333,25.4208222222,22.714
787.14,23.3333666667,48.2909333333,22.6251333333,49.1047083333,18.7804833333,21.1714666667,27.2948666667,26.5299111111,23.4237333333
787.45,22.8308,47.6191333333,22.273,48.7009166667,18.49515,20.8156,26.9244666667,25.9441555556,22.6886666667
787.76,22.8476,47.3092666667,21.9969666667,48.5767916667,18.5145833333,20.4676666667,26.6152666667,25.7055333333,22.3180666667
788.07,22.9644666667,46.9677333333,21.7157333333,48.7335,18.475,20.4212,26.4058,25.5748444444,22.2822
788.38,23.0386666667,47.2362,22.0628333333,48.4924166667,19.0056333333,20.8816,26.6021333333,25.5274444444,22.4814
788.69,22.8441,47.3088666667,22.0656333333,48.5699166667,18.8460333333,20.6722,26.1181333333,25.1446666667,22.5500666667
789.00,22.6838333333,46.7454,21.7835,48.4532083333,18.6580833333,20.7280666667,25.4613333333,25.1692444445,22.3026
789.31,23.0827,47.2872,22.3331,49.2212083333,19.4899666667,21.2707333333,25.9617333333,25.1890888889,22.7947333333
789.62,22.0508666667,46.1723333333,21.5122666667,47.9182083333,18.7830666667,20.5335333333,25.1692666667,24.2961555556,21.9767333333
789.92,22.1371666667,46.1260666667,21.8069333333,48.0105,18.6798833333,20.7607333333,25.1401333333,24.2325333333,22.2072
790.23,22.3195333333,46.3133333333,22.294,48.275125,18.76725,20.7729333333,25.5197333333,24.0212222222,22.3502666667
790.54,21.3635,45.3376666667,21.3899,47.22,17.4038833333,19.9418,24.4903333333,22.9670888889,21.329
790.85,21.88,46.3156666667,22.2825333333,48.23725,18.3805833333,20.3783333333,24.9378666666,24.4174444445,21.8908666667
791.16,21.6292666667,46.2066,22.4771333333,48.0396666667,18.0700333333,20.6592666667,24.5552666667,24.2505333333,21.6791333333
791.47,21.7745666667,46.8144,23.3219333333,48.1614166667,18.3646,21.3684666667,24.6052666667,24.3859333333,21.8909333333
791.78,22.0347666666,46.997,23.7074,48.952875,18.6478833333,21.3682666667,25.026,24.6435333333,21.9767333333
792.08,21.8906333333,46.5911333333,23.6793666667,48.5747083333,18.8612666667,21.9603333333,25.1366,24.8302888889,21.722
792.39,21.9196333333,46.4998666667,24.0576,48.441125,19.41375,22.023,25.8908666667,25.2012666667,22.0402666667
792.70,21.8528333333,46.378,23.824,47.72725,18.7648,21.8241333333,25.7777333333,25.5698666667,22.0028
793.01,23.2258,47.2992,24.7983333333,48.3827916667,19.7852833333,22.5993333333,26.9683333333,26.7962666667,23.2318
793.32,22.0703666666,46.5545333333,23.5374666667,47.8187916667,18.6853833333,21.4078,25.8740666667,25.807,21.8574666667
793.62,21.5547,46.0398,22.6500333334,47.8215416667,18.5258333333,20.7936666667,25.2282,26.2569111111,21.7128666667
793.93,22.5638333333,46.1321333333,23.4361333333,48.1499166667,19.8546833333,21.3802,25.9442,27.1813777778,22.7136
794.24,22.2791333333,45.3062,22.7739333333,47.34625,19.0769333333,21.013,25.4947333333,26.4664666667,22.2085333333
794.55,22.5588,45.6948,23.2186666667,47.7069583333,19.7556666667,21.1837333333,26.0954,27.2594888889,22.5087333333
794.86,22.8445,45.3972,23.0245666667,46.6087916667,20.09575,20.9206,26.2664,27.2576666667,22.5671333333
795.16,22.6798,44.9048,22.5916333333,46.053625,20.0739666667,20.7671333333,26.013,27.9111777778,22.4552
795.47,23.3787,45.1316666667,22.8151333334,46.8386666667,20.5635333334,21.2519333333,26.2702,28.4300222222,22.6961333333
795.78,22.7546333333,45.3704666667,21.9791,46.2237916667,19.5602833333,20.3298,25.1968666667,27.4537333333,21.9214666667
796.09,22.5859333333,45.3494666667,21.8814333333,46.4096666667,20.1547833333,20.1546666667,25.0058,27.3196666667,21.9359333333
796.40,22.8871666666,46.3028666667,22.2933666667,46.9486666667,20.7914,21.1991333333,25.0014666667,27.8318222222,22.0688
796.70,24.0513333333,46.8977333333,23.1391666667,46.9205833333,22.1790333333,21.9032,25.7318666667,28.4459555556,23.3671333333
797.01,24.6505,47.2987333333,24.2171,47.1580833333,22.8021833333,23.0201333334,26.2752,29.1293333333,23.7361333333
797.32,23.5688,47.0422666667,23.2968,46.3169166667,22.1236333333,22.6462666667,25.6181333333,28.3619111111,22.9996
797.63,23.6079666666,47.2324,23.5993666667,46.540625,22.2647166667,22.7058666667,25.7142,28.2222666667,22.9972
797.93,24.1560666667,48.0653333333,23.9146,47.1358333333,22.8980333333,23.4314666667,26.2116666667,28.6568444445,23.3978
798.24,24.4041333333,48.1365333333,24.3755333333,48.1374166667,23.4610333333,23.6807333333,26.7126,29.5091555555,24.0882
798.55,23.9411,48.2968666667,23.7043333333,48.0972083333,22.8132666667,22.8339333333,25.9306,28.5480666667,23.7628666667
