wavelength,Back_CorPilf,Belly_CorPilf,Breast_CorPilf,Crissum_CorPilf,Crown_CorPilf,DorTail_CorPilf,Patch10_CorPilf,Rump_CorPilf,Throat_CorPilf,WingTip_CorPilf
702.56,18.9626666667,57.2098333333,39.1210416667,54.5699166667,17.4728333333,17.7439114583,17.3110416667,23.9771944444,45.3339166666,20.0090833333
702.88,19.208,57.1039166667,39.178625,54.569125,17.6631666667,17.885765625,17.3618333333,24.2297222222,45.56775,20.2022916667
703.20,19.65875,57.5339166667,39.55325,54.8311666666,18.1850833333,18.280359375,17.7742916667,24.6576111111,45.9716666667,20.6099166667
703.52,19.65175,57.5699166667,39.5214166667,54.9598333333,18.2209166666,18.2000989583,17.6470833334,24.5923888889,46.0756666667,20.555625
703.85,19.5776666667,57.59675,39.4665833333,55.0141666667,18.0533333333,18.0195520833,17.4873333333,24.5230555555,45.9783333334,20.4337083333
704.17,19.58125,57.4258333333,39.4121666667,54.865625,17.9010833333,17.82078125,17.4664583334,24.5016388889,45.8818333333,20.3345833334
704.49,19.4259166667,57.5139166666,39.3497083333,55.0512083334,17.7775833333,17.75025,17.1257083333,24.3781944444,45.91525,20.2308333333
704.81,19.3659166667,57.5080833334,39.1470833333,54.9762083334,17.7735,17.7144322917,17.0744166667,24.2644722222,45.7738333333,20.287125
705.13,19.5560833333,57.5828333333,39.3615,55.246,17.9353333333,17.8013125,17.409625,24.4883888889,46.0666666667,20.658625
705.45,19.81975,57.60875,39.4634166667,55.3440416667,18.121,17.9615208333,17.6140416666,24.7061388889,46.1809166667,20.974125
705.78,19.9885833334,57.7621666667,39.74325,55.5959583333,18.3606666667,18.13290625,17.821625,24.9779166666,46.2389166667,21.2868333333
706.10,20.14325,57.8805833333,39.8226666667,55.7622083333,18.36925,18.1483697917,17.980375,25.0959166667,46.4300833333,21.4902083333
706.42,20.093,58.0509166667,39.7989583333,55.6991666667,18.3761666667,18.2088072917,18.1329166667,24.9991666667,46.2643333333,21.3490833334
706.74,20.0800833333,57.87425,39.735375,55.6914166667,18.3756666666,18.1887708333,18.1708333333,24.9576666667,46.1641666667,21.3472083333
707.06,20.31225,58.09275,39.9519166667,55.7927083334,18.56375,18.3376822917,18.39475,25.1715277778,46.2549166667,21.588625
707.38,20.4268333334,57.9125,40.0164166667,55.752,18.7621666666,18.530453125,18.6224583333,25.3168888889,46.21575,21.8319166667
707.70,20.7781666667,58.29975,40.405375,56.2307916667,19.0834166667,18.9148072917,18.9310416667,25.6394166667,46.5966666667,22.2230416667
708.03,21.0643333333,58.3214166667,40.5136666666,56.3321666667,19.2944166667,19.2587135416,19.1549166667,25.8313611111,46.7125833333,22.523375
708.35,20.979,58.1556666667,40.421,56.1036666667,19.1201666667,19.154703125,19.1189583334,25.7080833333,46.5378333333,22.3395
708.67,20.9580833334,58.0014166667,40.2337916667,55.907625,19.0995,19.19521875,18.9100833333,25.5605833333,46.29675,22.0977916667
708.99,20.6534166667,57.6833333333,40.0838333333,55.5170833333,18.8365833333,19.114484375,18.6272916667,25.1862777777,45.9643333333,21.8903333333
709.31,20.6394166667,57.5763333334,40.0774166667,55.43925,18.84225,19.127765625,18.7248333333,25.0911666667,45.9620833334,21.7320416667
709.63,20.7585,57.6410833333,40.1911666666,55.3442916667,19.0978333333,19.3854322917,18.8286666667,25.2913055556,45.9793333333,21.9385
709.95,20.8459166666,57.37375,40.1963333333,55.308375,19.0940833333,19.437640625,18.88925,25.3520555556,46.0475,22.0379166666
710.27,20.7599166667,57.54475,40.2375833333,55.3645833333,18.9845,19.382046875,18.8349583333,25.3166388889,46.0723333333,21.948625
710.59,20.5895833333,57.2720833333,40.164875,55.259125,18.8716666667,19.5316614583,18.9896666667,25.3308888889,46.01525,21.9818333333
710.91,20.506,57.3213333333,40.223125,55.285,18.7500833333,19.512015625,18.9058333333,25.1593611111,46.08975,21.8692916667
711.24,20.4454166667,57.2103333334,40.0117083333,55.153625,18.5835833333,19.28228125,18.844375,25.1074444444,45.9533333333,21.846625
711.56,20.2994166666,57.20125,40.0542916667,54.935625,18.4794166667,19.1318854167,18.8128333333,25.0610555556,45.8905833333,21.7260416667
711.88,20.2180833333,57.4185,40.1503333333,55.098875,18.5565833333,19.13678125,18.7327083334,25.18575,46.09375,21.752875
712.20,20.2120833333,57.3445833333,40.1001666667,54.9400833334,18.4878333333,19.098546875,18.7575416666,25.12225,46.0580833333,21.610125
712.52,20.3201666666,57.69475,40.1895416667,55.2256666666,18.5641666667,18.974859375,18.7765416667,25.2283888889,46.3745,21.645
712.84,20.4293333333,57.9490833333,40.4711666666,55.2610416667,18.68525,19.331140625,18.9470833333,25.5301388889,46.5328333333,21.8310416667
713.16,20.3809166666,57.71075,40.3481666667,55.2252083333,18.5763333334,19.2382135417,18.8969583333,25.4484722222,46.4279166667,21.611
713.48,20.25075,57.7170833333,40.155875,55.169,18.5806666666,19.207390625,18.8554583333,25.4278333334,46.2765,21.472875
713.80,20.17925,57.6828333334,40.1752916666,55.0725416667,18.6251666667,19.280578125,18.742625,25.4986944444,46.33175,21.459375
714.12,20.101,57.7515833333,40.240375,55.15725,18.3860833334,18.9742447917,18.3429166667,25.2989444445,46.2621666667,21.2701666667
714.44,20.184,57.9643333333,40.381,55.1055833333,18.5000833333,18.9360520833,18.475625,25.3589444444,46.45925,21.422875
714.76,20.13825,57.79775,40.3497916667,54.8872083333,18.57825,18.94096875,18.43275,25.3244722222,46.43525,21.2781666667
715.08,20.2771666667,57.8154166667,40.3792916667,54.9479583333,18.5815,18.8974375,18.411,25.2674722222,46.43175,21.2438333333
715.40,20.2708333333,57.7625833333,40.4550416667,54.8907083334,18.5074166667,18.842375,18.47125,25.2471388889,46.3234166667,21.2533333333
715.72,20.48525,58.3190833334,40.9705416667,55.4262083334,18.7265,19.06625,18.6482916667,25.7054722222,46.8749166667,21.75775
716.04,20.5744166666,58.10675,41.1486666667,55.4628333333,18.74825,19.118953125,18.8389583333,25.7701666667,46.7321666667,21.8442916667
716.36,20.3321666667,57.8516666666,40.7392916667,55.2475833334,18.4583333334,18.7454427083,18.5103333333,25.4060277778,46.3394166666,21.5220416667
716.68,20.3298333333,58.1180833333,40.8845416667,55.358375,18.4710833334,18.8246354167,18.4770833333,25.3688888889,46.5105,21.6697916667
717.00,20.5984166667,58.655,41.4380416667,55.8160416667,18.5585,18.8341354167,18.547125,25.5294444444,46.8136666667,21.9644166667
717.32,20.9875833333,58.9364166666,41.724125,55.982375,18.745,18.9341302083,18.9182916666,25.72925,46.9194166667,22.247
717.64,21.2615833333,59.19775,41.8967083333,56.112125,19.1205,19.1584114583,19.1675833333,25.9884444444,47.1044166667,22.526
717.96,21.4560833333,59.06675,41.793875,56.1864583333,19.0585,19.3141354167,19.1885833333,26.13475,46.8800833334,22.47675
718.28,21.6211666666,59.4203333333,42.1061666667,56.3418333333,19.40225,19.7014895833,19.388375,26.3152777778,47.0398333333,22.7292083333
718.60,21.39525,59.3505,41.930375,56.3653333334,19.384,19.7081770833,19.2974166667,26.2592777778,46.9225,22.796875
718.92,21.6886666667,59.7030833333,42.1245416667,56.7622916667,19.6341666667,20.0112083333,19.5704583334,26.5327777778,47.2281666667,23.02275
719.24,21.4835833333,59.1220833333,41.654625,56.31025,19.55375,19.7916822916,19.4093333334,26.0286944445,46.66425,22.7300833334
719.56,21.4096666667,59.2655,41.54575,56.3804583333,19.659,19.9930885417,19.4321666667,26.0741111111,46.7346666667,22.534875
719.88,21.30325,59.3484166667,41.5178333333,56.516375,19.6991666667,19.7417239583,19.2996666667,26.1800833333,46.90475,22.546875
720.20,21.1579166666,59.1634166667,41.2802916667,56.1832916666,19.47525,19.4484739583,19.2225,26.0145833334,46.6348333333,22.2565416667
720.52,21.0065,58.81725,41.0016666667,55.9695833333,19.4453333333,19.4462239583,19.24675,25.7980277778,46.4423333333,22.1603333333
720.84,21.0264166667,58.6455,40.8375416667,55.9086666666,19.5936666667,19.6823958333,19.3874583334,25.9013611111,46.4000833333,22.0922083333
721.16,20.8945833333,58.4073333333,40.5597083333,55.6446666667,19.63275,19.7615677084,19.6053333333,25.9488611111,46.4724166666,22.1937916667
721.48,20.6996666667,58.405,40.4335833333,55.5675,19.7973333334,19.711015625,19.6475833333,25.9360555555,46.4066666667,22.1265833333
721.79,20.13775,57.7828333333,39.7432916667,55.205,19.0235833333,18.9164895833,18.9923333334,25.31425,45.5728333333,21.4629583334
722.11,20.576,58.1154166666,40.0917916667,55.3535833333,19.52925,19.2509270833,19.4366666667,25.8958611111,45.906,21.9064583333
722.43,20.96025,58.1025833333,40.4525416666,55.4731666667,19.8695,19.626125,19.7260416667,26.1641388889,46.171,22.4149166667
722.75,21.1564166667,58.1323333333,40.5345,55.458875,20.0126666666,19.6471822917,19.934875,26.5613888889,46.30475,22.521125
723.07,21.2835,58.1223333333,40.3560416667,55.2105,20.0005833334,19.5717552083,19.74,26.5960555555,46.14825,22.7806666666
723.39,21.7054166667,58.4421666666,40.7763333333,55.7742916667,20.24475,20.04809375,20.0979166667,26.8995555556,46.4811666667,23.370875
723.71,21.7474166667,58.4055833334,40.8000833334,55.758375,20.202,20.006671875,20.1869166667,27.0883055556,46.4943333333,23.4231666667
724.03,22.1299166667,58.8210833333,41.2135833334,56.0975833334,20.591,20.455328125,20.537,27.6283055556,47.074,23.7642083333
724.35,21.87875,58.5809166666,41.0143333333,55.9867083333,20.2734166667,20.128828125,20.1894583333,27.3164444444,46.9449166667,23.7679583334
724.67,21.9175833333,58.5783333334,41.2314166667,56.191125,20.2191666667,20.077890625,20.1231666667,27.1774722222,46.858,23.573
724.98,22.19825,58.7054166667,41.4675,56.28525,20.42,20.4129947917,20.349375,27.4661388889,47.2475,23.8724166667
725.30,22.4323333333,58.8586666667,41.6865833333,56.5997083333,20.5246666667,20.6931927083,20.6414583333,27.7065833333,47.7048333333,24.1282083333
725.62,22.2495833333,58.8683333333,41.5879583333,56.4248333334,20.139,20.4343489583,20.206375,27.2230833333,47.65975,23.6591666667
725.94,21.8615833333,58.6611666666,41.2369583333,56.2360416667,19.7691666667,20.1213958333,19.807,26.8628611111,47.2713333333,23.2782083333
726.26,21.8350833333,58.6163333333,41.2421666667,56.2369583333,19.7144166666,20.202203125,19.72575,26.737,47.2125,23.2468333333
726.58,21.6653333333,58.6100833333,41.5167916667,56.512875,19.7635,20.2377291667,19.8155833333,26.7640277778,47.48275,23.0559583333
726.90,21.3756666666,58.3784166666,41.3157916667,56.0529166667,19.59575,20.177125,19.7774583333,26.50425,47.3219166667,22.61975
727.21,21.48775,58.3939166667,41.5407083333,56.2045833333,19.8415,20.386453125,19.7490833334,26.5241944444,47.3188333333,22.76775
727.53,21.1306666667,57.8928333333,41.09575,55.566625,19.2934166667,19.9320729167,19.2463333333,26.0747777778,46.6875833333,22.2852083333
727.85,20.5711666667,57.51875,40.5851666666,54.943875,18.7046666667,19.400359375,18.75,25.5400277778,46.1923333333,21.5902916666
728.17,20.529,57.7433333334,40.6777083333,55.0250833333,18.6475833333,19.5845572917,18.8045,25.60125,46.2214166667,21.6359583333
728.49,20.2293333333,57.415,40.6189166667,54.8400416667,18.6235833333,19.416609375,18.6545416667,25.4149166667,45.99975,21.5219583333
728.80,20.4560833333,57.2803333333,40.7202083334,54.62,18.7484166667,19.615484375,18.705875,25.4381944444,45.96125,21.7524583333
729.12,20.5903333333,57.00225,40.8472083333,54.5908333333,18.8548333334,19.6707291667,19.0630833334,25.5151111111,45.91625,22.037625
729.44,20.3378333333,56.6450833333,40.5207083334,54.2582916667,18.61025,19.25125,18.72,25.2755277778,45.6680833333,21.6189583334
729.76,20.4554166667,57.0234166667,40.8294166667,54.6395,18.7356666667,19.46725,18.8396666667,25.5269722223,45.93425,21.8256666667
730.08,20.3300833333,56.7299166667,40.5380416667,54.0846666667,18.4311666667,19.2696822917,18.5446666667,25.1651944445,45.6109166666,21.6231666667
730.39,20.2665833333,56.54975,40.3081666667,53.98925,18.3666666667,19.0749166667,18.4576666667,25.1380833333,45.3144166667,21.58025
730.71,20.3149166666,56.4795,40.34325,53.9469583333,18.49075,19.1456770833,18.4803333333,25.1546111111,45.3149166667,21.645875
731.03,20.2830833333,56.7511666667,40.5320833333,54.3034166667,18.7634166667,19.4013958334,18.785625,25.3865833333,45.71725,21.8520833334
731.35,20.7828333333,57.2818333333,41.1766666667,54.910625,19.3959166667,20.01325,19.216375,26.0195,46.33225,22.5200416667
731.67,21.0849166666,57.4810833333,41.262625,54.8697083333,19.6703333334,20.1949114583,19.3553333333,26.1196388889,46.6205,22.7981666667
731.98,21.0930833333,57.5775,41.1145,54.7099166667,19.4335833333,20.221796875,19.2874166667,26.1546111111,46.5450833334,22.6183333334
732.30,21.0125833333,57.655,41.0460833333,54.8332083333,19.5224166667,20.0911614583,19.349,26.2205833333,46.6525,22.625625
732.62,21.0145,57.9825,41.0163333334,55.097,19.5103333333,20.123875,19.3860416667,26.3883888889,46.8595,22.6537083333
732.94,21.0161666667,57.6564166667,40.8939166667,54.8466666667,19.4854166667,20.2019895833,19.395375,26.3129166667,46.6421666666,22.84175
733.25,20.9438333333,57.35625,40.7515833333,54.5099583333,19.4161666667,20.1028802083,19.3344166667,26.1745277778,46.5123333333,22.7902916667
733.57,21.2400833333,57.7961666667,41.1387916667,54.986125,19.7085,20.3460729167,19.725125,26.5614166667,46.8171666666,23.2060833334
733.89,21.6698333333,58.0310833333,41.666625,55.2787916667,20.0436666667,20.71646875,20.1028333333,26.8785277778,47.3426666666,23.65725
734.21,21.7589166667,58.1233333333,41.534625,55.46925,20.0826666667,20.7995,20.208375,26.8935277778,47.5063333333,23.7135416667
734.52,21.6674166667,57.9130833334,41.2724166667,55.1590416667,19.7665833333,20.507828125,19.9895833333,26.6517222222,47.0520833333,23.5114166666
734.84,21.6940833333,57.5413333333,41.1169166667,54.9621666667,19.727,20.62790625,20.0872083333,26.6266666667,46.7498333333,23.5237916667
735.16,21.65875,57.35625,41.023,55.1386666667,19.46775,20.5513229167,20.1164166667,26.6661944444,46.5053333333,23.437625
735.48,21.6855,57.8483333333,41.3218333333,55.7321666667,19.51375,20.3988854167,19.9642083333,26.6116944444,46.8135,23.56275
735.79,21.4000833333,58.1485,41.3825416666,55.7657916667,19.1613333334,20.3546666667,19.7530833333,26.5067222222,46.7056666667,23.3900833333
736.11,21.1000833333,57.5634166667,40.9755,55.2247916667,18.9226666667,20.1028697917,19.2289583333,26.1389444445,46.2255833333,22.8997083333
736.43,20.89125,57.8341666666,40.7552083333,54.9605416667,18.9490833333,20.090640625,19.3322083333,26.1019166667,46.0286666667,22.621875
736.74,20.82975,58.1324166667,40.8242916666,55.3817916667,18.9766666667,20.152765625,19.4024583333,26.1281944444,46.1950833333,22.48175
737.06,20.3991666667,57.8731666667,40.3802916667,55.3518333333,18.53275,19.8360885417,19.1255,25.7681666667,46.0064166666,22.0847083334
737.38,20.39225,58.0775833333,40.532375,55.499375,18.587,19.9370572916,19.0819166667,25.7835277778,46.1186666667,22.0194166667
737.69,20.6569166666,58.2486666666,40.78225,55.615625,18.9725,20.254578125,19.584875,26.1940277778,46.3409166667,22.3852916667
738.01,20.7890833333,58.2926666667,41.1273333333,55.8142083333,19.341,20.4272291667,19.5828333333,26.3826944444,46.6311666667,22.6009166667
738.33,21.2593333333,58.8245833333,41.450875,56.273375,19.6814166667,20.7895364583,19.7948333333,26.6624722222,46.9705,22.85225
738.64,21.3090833333,58.5496666667,41.4595,56.1968333333,19.6745,20.7484947916,19.5554583333,26.647,46.9959166667,22.8950416667
738.96,21.0871666667,57.9704166667,41.0885833333,55.67475,19.40125,20.6648958333,19.412375,26.3796666666,46.6393333333,22.621125
739.28,21.5323333333,58.14025,41.2420416667,55.7001666666,19.9451666666,20.895328125,19.8635416667,26.69375,46.92925,22.7709583334
739.59,21.9325,58.562,41.7977083333,56.2340416667,20.2959166667,21.5195885417,20.44025,27.0636944445,47.3146666667,23.213625
739.91,22.0921666667,58.5531666667,42.0667083333,56.5285833333,20.4580833334,21.620375,20.4979166666,27.1688333333,47.5735,23.3981666667
740.23,22.0843333333,58.728,42.168625,56.348625,20.479,21.6610625,20.37375,27.1814444444,47.5285833333,23.57475
740.54,21.8535833333,58.493,42.0774583333,56.0942083333,20.31925,21.5395260417,20.1657083333,26.9287777778,47.2156666667,23.319875
740.86,22.0435,58.5445,41.9893333333,56.1042916667,20.495,21.700234375,20.3561666667,27.1861111111,47.0865833333,23.733
741.18,21.6874166667,58.4335,41.933375,56.1317916667,20.0794166667,21.4529947916,19.9473333333,27.0771944444,46.9560833334,23.560375
741.49,21.8696666666,58.43875,42.1430833333,56.0970416667,19.9391666666,21.6297916667,20.09125,27.1045833333,46.9950833333,23.702375
741.81,21.4994166666,58.30025,42.020375,55.8342916667,19.6168333334,21.0048020833,19.7264166667,26.8055,46.79325,23.3097083333
742.12,21.1685833333,58.2578333333,41.9917083333,55.6359583333,19.6638333333,20.716421875,19.8086666667,26.9157777778,46.7010833333,23.20575
742.44,21.7300833333,58.77325,42.3118333333,56.059625,20.241,21.1990572917,20.4250416667,27.4098055556,47.1741666667,23.9108333333
742.76,21.9344166667,58.7823333333,42.5326666667,56.3517916667,20.2241666667,21.233765625,20.59375,27.6210555556,47.5285833333,24.341625
743.07,21.8818333334,58.956,42.6677083333,56.45225,20.4463333333,21.182296875,20.3813333333,27.7662222222,47.57825,24.6238333333
743.39,22.7336666667,59.66275,43.4142083333,57.269875,21.1950833333,21.9429739583,21.0251666667,28.4983333333,48.4439166666,25.55325
743.70,22.9475,59.61225,43.3874166667,57.3158333333,21.3035833333,22.0705677083,21.1125833333,28.5878888889,48.4660833333,25.4767916667
744.02,23.6469166667,59.8704166667,43.6461666667,57.451,21.9915833333,22.5398802083,21.5515,29.0039722222,48.70825,25.8822916667
744.34,23.7230833333,59.77375,43.6239583333,57.5314166667,21.9246666667,22.47828125,21.5294583333,28.987,48.8421666667,25.73125
744.65,24.2444166667,60.2110833333,43.9731666667,57.6395416667,22.6008333333,23.0221927083,22.1986666667,29.3686388889,49.4035833333,26.22825
744.97,24.2849166667,60.1561666667,43.69925,57.7616666667,23.0048333333,23.0752760417,22.52825,29.5772777777,49.3686666667,26.282125
745.28,24.482,60.2958333333,43.4513333334,57.8020416666,23.0769166667,23.1611979167,22.6928333333,29.6935277778,49.2841666667,26.44675
745.60,24.7183333333,60.3626666667,43.3329166667,57.609125,23.0719166667,23.3551770834,22.6426666667,29.4564722222,49.1944166667,26.2986666667
745.91,24.4945,59.7660833334,43.0005833334,57.0784583333,22.855,22.9033958333,22.2244166667,29.0553888889,48.64625,25.7780416667
746.23,24.3896666667,59.7384166667,42.950875,56.7065833333,22.7695833333,23.0767708333,21.9923333334,28.8169166667,48.213,25.4084166667
746.55,24.49775,59.5694166666,42.7301666667,56.2652916667,22.7726666667,23.09628125,22.0934583333,28.85375,48.2661666667,25.33425
746.86,24.3435833334,59.3678333333,42.6230833333,55.9490416667,22.73075,23.0320104167,22.2004166667,28.7921944445,47.84825,24.917375
747.18,24.3618333333,58.97575,42.4534166667,55.703625,22.4261666667,23.031703125,22.2560416666,28.5653055555,47.6590833333,24.7887916667
747.49,24.5149166666,59.1875,42.898125,55.75025,22.5711666667,23.2879010417,22.4187916667,28.8578055556,47.8889166667,25.2101666667
747.81,23.5385833333,58.4926666667,42.2507916667,54.953375,21.7063333333,22.34534375,21.6157916667,28.0782777778,47.08575,24.236875
748.12,22.991,57.99275,41.8347083333,54.70125,20.9475833333,21.6524322917,20.7429166667,27.4172222222,46.465,23.5362916667
748.44,23.45825,58.52875,42.4286666667,55.1675,21.0613333333,21.9758020834,20.7183333333,27.5867222222,47.1859166667,23.7362916667
748.75,22.4781666667,57.5041666667,41.8323333334,54.6357083333,20.3183333333,21.3668020833,19.792875,26.9210555556,46.6621666667,23.1938333333
749.07,22.34475,57.5808333333,41.8327916666,54.8316666667,20.2669166667,21.2498854166,19.7527916667,27.0602777777,46.6840833333,23.2545833333
749.38,22.37625,57.8049166667,41.9792083334,55.3089583333,20.2411666666,21.1943489583,19.88475,27.0838333334,47.1165,23.2150833334
749.70,22.376,57.70475,41.6886666667,55.3556666667,20.1345833333,21.2274947917,19.8072083334,27.0378611111,47.13875,23.4573333333
750.01,22.48,58.09325,41.931,56.2199166667,19.8888333333,21.3859114583,19.9889583333,27.0902777778,47.3511666667,23.3620416667
750.33,22.0338333333,58.0100833334,41.637375,56.27125,19.1391666667,20.7854010417,19.4375833333,26.7201388889,47.3075,23.1241666666
750.64,22.1444166667,58.1401666667,41.9337916667,56.5664583333,19.4010833334,20.9573645833,19.8905416667,26.9230277778,47.5035833333,23.635
750.96,22.012,57.9461666667,41.5745,56.4255833333,19.3259166667,20.7207552083,19.7645833333,26.9903611111,47.2913333333,23.28775
751.27,22.73875,58.5124166667,42.0315416667,56.654,19.8773333333,21.4213125,20.2424166667,27.36725,47.5595,24.11775
751.59,23.3458333334,58.6945,42.4224166667,56.5899583333,20.1133333333,21.6649791667,20.8823333334,27.5295833334,47.6013333333,24.5719583333
751.90,22.9925833333,58.7893333333,42.2993333333,56.458,19.7245833333,21.2769375,20.6947916667,27.3277222222,47.1254166667,24.5508333333
752.22,23.83425,59.9099166667,43.2274583334,56.84625,20.23475,21.89903125,21.91625,27.8463055555,47.7939166667,25.1095416667
752.53,23.88675,60.1811666667,43.557375,57.3328333333,20.3938333333,21.8216145833,21.9960416667,27.7175555555,48.2604166667,25.1710833333
752.85,23.4424166667,60.2134166667,43.276375,57.1865416667,20.0364166666,21.4227083333,21.3989166666,27.6278611111,47.93825,24.9589583333
753.16,23.2885,59.8708333333,43.2592916667,57.36325,19.9798333333,20.968640625,21.080375,27.6528611111,47.7301666667,24.4577916667
753.47,23.2426666666,59.5689166666,43.0669583333,57.106875,20.021,20.652328125,20.8904166667,27.5808611111,47.4463333333,24.35725
753.79,23.1521666667,59.611,42.8020416666,56.9705416667,19.8704166667,20.591375,20.798875,27.1970277778,47.2420833333,24.1013333333
754.10,22.5898333333,59.43575,42.3485833333,56.656375,19.3059166667,19.8985520833,19.9644583333,26.5335833334,46.973,23.4329166667
754.42,22.57,59.4236666667,42.435,56.8129583334,19.4304166667,19.9675885416,19.85325,26.3707222222,47.0763333334,23.7379166667
754.73,22.7605833333,59.3915,42.6044166666,57.268,19.7375,20.2575833333,19.7870833334,26.5856944444,47.43475,23.5944166667
755.05,22.4455833334,59.3428333333,42.4560833334,57.525,19.824,20.1688802084,19.4268333333,26.5628611111,47.5794166667,23.5385416667
755.36,22.4344166667,58.49,41.86625,56.8461666667,19.92125,20.2010677083,19.5744166667,26.3982777778,46.99725,23.2587916667
755.67,21.8599166667,57.9246666666,41.1568333333,56.3137083334,19.7154166667,19.491453125,18.577875,25.8269722222,46.5425833333,22.6485833333
755.99,21.4168333333,57.8338333334,40.6627916667,55.5185416667,19.57275,19.3769635416,18.3502083333,25.5874722222,46.1911666666,22.23825
756.30,21.961,57.8268333333,40.9955,55.483125,20.0640833333,19.9999739583,18.9793333333,25.7915833334,46.1629166667,22.74
756.62,21.39725,57.49575,40.7457083333,54.8637916667,19.69825,19.692359375,18.5749166667,25.33475,45.6215,22.7394583334
756.93,20.7271666667,56.9280833333,40.268375,53.8225416666,19.28875,19.2565104167,18.326625,25.00625,45.1094166667,22.4155833333
757.24,20.7495833333,57.0026666667,40.8744166666,53.9703333333,19.3806666667,19.0806875,18.29875,25.1994166667,45.4384166667,22.2117916667
757.56,21.372,57.6993333333,41.387875,54.347875,20.2994166667,19.7505677083,19.0667916667,25.9455,45.9668333334,22.759375
757.87,21.7729166667,57.8645833333,41.4992916667,54.4391666667,20.3481666667,19.8511041667,19.3369166667,26.0614444445,46.3711666667,22.7482083333
758.18,21.0559166666,57.6664166667,41.217125,54.2633333333,19.5911666667,19.240984375,19.0788333334,25.5624166666,46.2151666667,22.1941666667
758.50,20.335,57.42,40.892375,53.5489583334,18.7035833333,18.7874583333,18.2418333333,24.8990277778,45.9651666666,21.17275
758.81,19.8865833333,57.6135833333,40.8677916667,53.4490416667,18.3825833333,18.3813802083,17.6380416667,24.5052777778,45.9220833334,20.6879166667
759.13,20.5859166667,57.97075,41.7522916667,54.284375,18.9349166667,19.0882291667,18.7144583334,25.2040555556,46.561,21.3600416666
759.44,21.78925,58.5084166666,42.7709166667,55.217375,19.58075,19.8594010416,19.874875,26.3573888889,46.9303333333,22.356
759.75,22.4906666667,58.9690833333,43.573875,55.7950833333,20.1076666667,20.5194791667,20.634375,27.1207222222,47.8451666667,22.99075
760.07,22.5420833333,59.8020833333,43.9936666667,56.3624166667,20.30175,20.6645572917,20.8629583334,27.1826666667,48.5459166667,22.8732916667
760.38,22.8459166667,60.3883333333,44.587625,56.842,20.5034166667,20.9428385416,20.79875,27.1674444444,48.913,23.0892916667
760.69,23.4531666666,60.4166666667,44.621625,56.6929583333,21.0248333333,21.7612760417,21.0895833333,27.7427777778,48.9608333333,23.8842083333
761.01,23.052,59.42525,44.1351666667,55.9364166667,20.3683333333,21.1845572917,20.433,27.2565,48.1955,23.4476666667
761.32,22.9020833333,59.14575,43.9542916667,55.851625,20.3981666667,21.265078125,20.2375,27.3773611111,47.804,23.3730833333
761.63,23.3865833333,59.6506666666,43.9817083333,55.955875,20.7604166667,21.6209895833,20.6637916667,27.7034166666,48.02175,23.9164166667
761.94,23.7815,59.79725,44.081375,56.4462083334,21.451,21.7965677084,21.2319583334,28.25075,48.3358333333,24.4335833333
762.26,24.176,60.0008333333,44.2205416667,56.9392083333,22.0165,22.2253697917,21.7372916667,28.7760555555,49.02775,25.2947916667
762.57,23.8435,60.2783333333,44.0817916666,56.9666666667,21.86825,22.0634427083,21.274875,28.7584166666,48.95,25.1534583333
762.88,23.2923333333,59.4375833333,43.2810833333,56.1870833333,21.4458333333,21.565703125,20.665125,27.9314722222,48.4276666667,24.60675
763.20,23.2216666667,59.1691666666,43.06625,56.0107083333,21.5251666667,21.5113958333,20.4404166667,27.7932777777,48.3284166667,24.5375416667
763.51,23.3160833334,58.7319166667,42.610875,55.7450416667,21.57325,21.5286770834,20.4904166667,27.7374166667,48.03875,24.5150833333
763.82,23.3588333333,58.6581666667,42.599625,55.781875,21.7005,21.4839114583,20.6640833333,27.9262777778,48.0998333333,24.7358333333
764.14,23.3571666667,58.9815,42.7630416667,56.128375,21.9,21.4384895833,20.81225,28.2598888889,48.4518333333,24.8860833333
764.45,23.6940833334,59.9206666666,43.22325,56.933625,22.3593333334,21.932796875,21.3603333333,28.6940555555,49.1595,25.33725
764.76,23.6506666667,59.983,43.3755416667,56.8874583333,22.3235833333,21.8019791666,21.6174166667,28.6291111111,49.3328333333,25.504125
765.07,23.38075,59.6531666667,43.279875,56.48575,22.32575,21.5490364583,21.3664583333,28.5284722222,49.0790833333,25.167
765.39,23.9633333334,60.20175,43.653625,56.75425,22.70975,22.1109583333,21.5545833333,28.9402222222,49.2686666667,25.7693333333
765.70,23.9589166667,59.7523333333,43.581,56.2131666667,22.5399166667,22.1846197917,21.5428333333,28.914,48.8455,25.3904166667
766.01,24.3468333333,59.8074166666,43.8448333334,56.296375,22.6871666667,22.615921875,22.19275,29.2343055556,49.06875,25.805625
766.32,24.5775833333,60.1490833333,44.5452083333,56.7472916667,22.7946666667,23.0755729166,22.2244583333,29.6906944445,49.484,26.2105416667
766.64,23.88875,60.6015833333,44.3371666667,56.414625,22.2390833333,22.369875,21.7210416667,28.9998055555,48.9339166666,25.81475
766.95,24.3584166667,61.1324166667,45.054125,56.703125,22.5825,22.667359375,22.18225,29.5360277778,49.47,26.2880833333
767.26,25.3500833333,61.7311666666,45.6008333333,57.1813333333,23.1835,23.3916927083,22.8962083333,30.2180555556,50.3886666666,26.7344583333
