wavelength,Back_SpoHycf,Belly_SpoHycf,Breast_SpoHycf,Crissum_SpoHycf,Crown_SpoHycf,DorTail_SpoHycf,Patch10_SpoHycf,Rump_SpoHycf,Throat_SpoHycf,WingTip_SpoHycf
442.53,9.01852777778,14.7866666667,12.5986666667,11.7203333334,8.63416666667,8.5845,11.8396666667,8.5895,19.5735833334,8.6985
442.89,9.04338888889,14.8561666667,12.6291666667,11.785,8.6755,8.602,11.8626666667,8.60366666666,19.59825,8.72483333335
443.24,9.06744444445,14.9466666667,12.6786666666,11.8178333333,8.6945,8.62233333333,11.8921666667,8.66633333334,19.6515833334,8.7405
443.60,9.13513888888,15.045,12.7833333334,11.9238333333,8.74816666666,8.706,11.9835,8.75083333333,19.78875,8.7655
443.95,9.19927777778,15.0805,12.8139166666,11.9943333333,8.80133333334,8.71016666666,12.0268333333,8.78483333333,19.8365833333,8.80783333335
444.31,9.25238888888,15.1556666667,12.8808333334,12.0451666667,8.87983333334,8.7875,12.1056666667,8.89183333333,19.93525,8.866
444.66,9.27283333335,15.1866666666,12.94125,12.0733333333,8.92033333333,8.83216666666,12.1381666667,8.92833333334,19.9775,8.91666666665
445.02,9.23625,15.1545,12.93675,12.0456666667,8.87066666666,8.78716666666,12.1106666667,8.8935,19.9530833334,8.86983333335
445.37,9.22675,15.1363333333,12.9495,12.0593333333,8.86,8.80083333333,12.0716666666,8.88166666666,19.9529166667,8.86816666665
445.72,9.23513888889,15.167,12.9734166666,12.1083333333,8.875,8.7925,12.0685,8.89516666667,19.95975,8.87783333335
446.08,9.24083333334,15.175,12.9870833334,12.1085,8.87983333334,8.80733333333,12.0531666667,8.87416666667,19.9775,8.8905
446.43,9.24669444445,15.2098333333,13.0230833333,12.121,8.86566666667,8.8125,12.0386666667,8.87233333333,19.9585833333,8.8755
446.79,9.26016666665,15.2208333334,13.0445,12.1261666667,8.85783333334,8.82883333333,12.0533333334,8.87833333334,19.9745833334,8.8835
447.14,9.2672222222,15.2361666666,13.06575,12.1456666667,8.8655,8.84216666667,12.0538333333,8.857,19.9839166666,8.876
447.50,9.30983333335,15.277,13.099,12.1781666667,8.89966666666,8.87333333334,12.0881666667,8.888,19.9973333333,8.91933333335
447.85,9.3103611111,15.2928333333,13.1310833334,12.183,8.8985,8.8935,12.0766666666,8.88983333333,20.0163333334,8.91716666665
448.21,9.2986388889,15.3178333333,13.1578333334,12.213,8.88,8.8735,12.065,8.8545,20.0529166666,8.88816666665
448.56,9.3621111111,15.3923333333,13.1999166667,12.2896666666,8.904,8.88416666667,12.1128333334,8.89133333333,20.0989166666,8.9135
448.92,9.43669444445,15.496,13.3068333333,12.4163333333,8.9845,8.94516666666,12.1821666666,8.96716666666,20.196,8.96666666665
449.27,9.4651111111,15.5751666667,13.3649166667,12.4606666667,9.00833333333,8.94733333333,12.1976666667,8.97,20.2764166667,8.98833333335
449.62,9.48058333331,15.593,13.4009166666,12.4761666667,9.02533333334,8.96116666667,12.2338333334,9.00466666666,20.2995833334,8.96216666665
449.98,9.47161111114,15.6471666666,13.4506666667,12.5158333333,8.995,8.92166666667,12.2096666667,8.96566666667,20.3184166667,8.94766666665
450.33,9.49327777777,15.6961666667,13.464,12.5725,9.02933333333,8.9425,12.2456666666,9.01,20.4178333333,8.97816666665
450.69,9.50125,15.733,13.4518333333,12.6121666667,9.01666666666,8.91816666666,12.2113333333,9.007,20.4505,8.94283333335
451.04,9.52313888886,15.811,13.49375,12.654,9.00666666667,8.912,12.2036666667,9.0225,20.5064166667,8.96283333335
451.40,9.4554722222,15.81,13.4590833333,12.6358333333,8.9635,8.83133333333,12.1571666666,8.9825,20.5333333334,8.90733333335
451.75,9.4760277778,15.8861666666,13.48725,12.6631666666,8.97483333333,8.83983333334,12.1911666667,9.01366666666,20.5554166667,8.89666666665
452.10,9.50658333331,15.8925,13.5093333333,12.6795,8.98483333333,8.84766666666,12.1885,9.02083333333,20.5709166666,8.90583333335
452.46,9.49825,15.9395,13.55475,12.6968333333,8.99316666666,8.83416666667,12.2031666667,9.019,20.59475,8.89533333335
452.81,9.50111111113,15.9511666667,13.5613333333,12.6696666666,9.00616666667,8.84283333333,12.2183333333,9.03066666666,20.6103333333,8.86583333335
453.17,9.53125000001,16.0016666666,13.5940833333,12.7336666667,9.07116666667,8.8785,12.313,9.082,20.6431666666,8.8525
453.52,9.53475,16.0276666667,13.6060833333,12.7398333333,9.06783333333,8.8815,12.3133333334,9.06816666667,20.6846666666,8.86633333335
453.87,9.60249999998,16.0593333334,13.6316666667,12.824,9.12433333333,8.9355,12.3648333333,9.13166666667,20.7681666666,8.91766666665
454.23,9.62241666666,16.1258333333,13.7125,12.8565,9.15483333333,8.9545,12.3916666666,9.14266666667,20.7988333334,8.98533333335
454.58,9.63333333332,16.1501666667,13.7664166666,12.9106666667,9.19283333333,8.97633333333,12.4231666666,9.16816666666,20.874,9.03516666665
454.93,9.66402777776,16.1828333334,13.84025,12.9606666667,9.24033333333,9.0185,12.4776666667,9.20516666667,20.9323333334,9.08616666665
455.29,9.71775000002,16.2283333334,13.90375,13.018,9.28616666667,9.079,12.483,9.23616666666,20.9881666667,9.14833333335
455.64,9.7071111111,16.2443333333,13.929,13.0493333333,9.26383333334,9.0715,12.4513333334,9.19916666667,21.0291666666,9.1355
456.00,9.70997222222,16.2838333333,13.956,13.0806666666,9.2565,9.08316666667,12.4206666666,9.19,21.0283333333,9.12033333335
456.35,9.77769444447,16.3506666666,14.00125,13.1506666667,9.2655,9.12683333333,12.427,9.24066666666,21.1205833333,9.16383333335
456.70,9.79672222223,16.4096666667,14.0526666667,13.2121666666,9.271,9.124,12.4433333334,9.24683333334,21.2044166667,9.21683333335
457.06,9.81091666668,16.4578333334,14.1144166667,13.2621666666,9.25033333333,9.14733333334,12.4243333333,9.27616666667,21.21075,9.25016666665
457.41,9.80749999998,16.5041666667,14.1645833333,13.292,9.248,9.14833333333,12.4223333334,9.2655,21.234,9.2525
457.76,9.75794444447,16.4843333333,14.1601666666,13.2633333334,9.204,9.11383333333,12.3991666667,9.25083333333,21.2056666666,9.2165
458.12,9.72725000002,16.4968333334,14.13425,13.2413333333,9.16,9.0805,12.341,9.21516666667,21.1955833334,9.13216666665
458.47,9.74808333331,16.551,14.1450833334,13.2395,9.13366666667,9.07433333333,12.3561666667,9.2125,21.23375,9.07866666665
458.82,9.71955555553,16.5531666667,14.14,13.2793333333,9.0975,9.047,12.3363333333,9.18283333334,21.2728333334,9.05866666665
459.18,9.73044444447,16.5923333333,14.1675833334,13.3121666667,9.08316666667,9.04916666667,12.3446666666,9.18066666666,21.30875,9.03116666665
459.53,9.76730555557,16.634,14.2288333333,13.3443333333,9.13033333333,9.0775,12.3948333334,9.236,21.384,9.07183333335
459.88,9.80052777776,16.6846666666,14.2618333334,13.412,9.16883333333,9.101,12.4388333334,9.25933333333,21.45575,9.12566666665
460.24,9.80524999999,16.73,14.2714166666,13.4173333334,9.203,9.12983333333,12.493,9.277,21.4975,9.15683333335
460.59,9.81044444447,16.7553333334,14.30125,13.4268333334,9.20466666667,9.13216666667,12.5118333333,9.29966666667,21.5171666666,9.16
460.94,9.83472222223,16.809,14.29725,13.4323333333,9.20633333333,9.10933333333,12.4888333334,9.27016666666,21.5989166666,9.13433333335
461.29,9.85697222221,16.8626666667,14.3149166666,13.4716666667,9.22316666667,9.10316666667,12.5233333333,9.29683333333,21.655,9.14733333335
461.65,9.91700000002,16.9985,14.3818333333,13.5493333333,9.31083333331,9.16366666667,12.629,9.38383333333,21.754,9.205
462.00,9.95666666668,17.054,14.4199166666,13.6308333334,9.35216666666,9.18016666667,12.6896666666,9.41383333333,21.85725,9.22416666665
462.35,9.98736111111,17.1173333334,14.5203333334,13.712,9.41349999998,9.2145,12.7348333334,9.44833333334,21.9586666667,9.28016666665
462.71,10.08775,17.2308333333,14.5845833334,13.7708333333,9.49733333331,9.2595,12.798,9.51583333333,22.05875,9.2955
463.06,10.1286666667,17.3026666666,14.65825,13.8426666667,9.54233333335,9.286,12.8695,9.56716666666,22.1374166666,9.33716666665
463.41,10.1993055555,17.4046666667,14.6935833333,13.9363333333,9.60416666665,9.327,12.9226666666,9.58866666666,22.2099166667,9.33016666665
463.76,10.2431388889,17.5096666666,14.7624166667,13.9861666667,9.64349999998,9.38083333334,12.9978333334,9.64733333334,22.29325,9.3355
464.12,10.2835555555,17.5896666667,14.85425,14.0753333333,9.67116666665,9.3815,13.0076666666,9.67083333334,22.3420833333,9.33266666665
464.47,10.3321666667,17.6698333333,14.8951666666,14.154,9.69150000002,9.4185,13.0021666666,9.63766666666,22.4193333334,9.30333333335
464.82,10.3220555556,17.7091666667,14.94575,14.1993333334,9.70799999999,9.447,13.0638333334,9.67816666666,22.45875,9.36433333335
465.17,10.40275,17.8188333333,15.0424166667,14.2833333334,9.74283333333,9.49033333333,13.0956666667,9.71283333333,22.5571666666,9.38066666665
465.53,10.4324166667,17.866,15.0828333334,14.2976666666,9.70516666665,9.47866666666,13.0415,9.6595,22.6196666666,9.32716666665
465.88,10.4815,17.9753333334,15.14125,14.3423333333,9.7575,9.52866666667,13.1211666666,9.71316666666,22.6734166666,9.3735
466.23,10.4888888889,18.0136666666,15.1415833333,14.3735,9.76316666665,9.55033333334,13.1411666667,9.71716666668,22.6895,9.3465
466.58,10.5086666667,18.098,15.1709166667,14.4078333333,9.76683333334,9.53916666667,13.1836666666,9.7545,22.7473333333,9.36866666665
466.94,10.5379444444,18.1573333333,15.2116666667,14.4255,9.77633333333,9.4825,13.1803333333,9.72450000002,22.8123333333,9.34633333335
467.29,10.5151388889,18.2135,15.2446666667,14.4158333333,9.73916666665,9.46316666666,13.156,9.69516666669,22.87325,9.33
467.64,10.5453888889,18.2818333333,15.3156666667,14.495,9.74966666667,9.44466666667,13.1778333334,9.68783333333,22.939,9.35233333335
467.99,10.5869166667,18.2925,15.3588333334,14.518,9.77049999999,9.47183333333,13.2005,9.68533333332,23.0478333333,9.36066666665
468.35,10.5919166667,18.3393333333,15.41825,14.5341666667,9.78466666667,9.466,13.1978333334,9.71066666665,23.1049166666,9.42483333335
468.70,10.6421111111,18.4195,15.4701666667,14.5875,9.82700000002,9.496,13.2466666667,9.76566666665,23.1805833334,9.39466666665
469.05,10.6171388889,18.4258333333,15.4905833334,14.6218333334,9.84916666665,9.48316666667,13.249,9.74199999999,23.2045,9.41333333335
469.40,10.6867222222,18.5096666666,15.5801666666,14.745,9.94833333334,9.52016666667,13.37,9.83316666667,23.3445,9.5045
469.75,10.7895,18.6056666667,15.6923333333,14.8335,9.99316666665,9.577,13.4195,9.90083333331,23.4543333334,9.54283333335
470.11,10.8140277778,18.6856666667,15.7385,14.871,10.0023333334,9.56683333333,13.438,9.956,23.5288333334,9.60683333335
470.46,10.8550277778,18.7795,15.9066666667,14.9763333333,10.0838333334,9.63166666668,13.5021666667,9.98983333335,23.6368333333,9.66566666665
470.81,10.8946666667,18.881,15.98125,15.0963333333,10.1445,9.72516666667,13.5726666667,10.0816666667,23.7346666666,9.71483333335
471.16,10.9384166667,18.966,16.0209166666,15.1851666667,10.156,9.75883333335,13.615,10.1301666667,23.7605,9.75516666665
471.51,10.9287777778,19.0265,15.9979166667,15.1591666667,10.1486666667,9.74483333333,13.5768333334,10.136,23.7823333333,9.73
471.87,10.89525,19.0788333333,16.00175,15.1898333334,10.0933333333,9.71116666667,13.5416666667,10.0976666667,23.7593333333,9.659
472.22,10.9211666667,19.1545,16.0355833334,15.249,10.1108333333,9.71933333331,13.6103333333,10.1195,23.79625,9.62316666665
472.57,10.8998055556,19.1941666667,16.0588333334,15.2603333334,10.1148333333,9.70666666665,13.5926666667,10.097,23.794,9.62666666665
472.92,10.9269722222,19.302,16.0828333333,15.2808333333,10.1051666667,9.72866666666,13.6073333334,10.1003333333,23.8940833334,9.61966666665
473.27,10.9045,19.3343333333,16.1240833334,15.298,10.0771666667,9.76349999998,13.5753333333,10.0783333334,23.90525,9.6105
473.62,10.8570277778,19.3426666667,16.1193333333,15.3385,10.0715,9.74333333334,13.5218333333,10.065,23.9295,9.591
473.98,10.9210833333,19.4011666666,16.1865,15.4023333333,10.1468333333,9.80233333335,13.5946666666,10.0771666667,24.0168333334,9.61966666665
474.33,10.8954166667,19.3665,16.0799166666,15.361,10.0628333333,9.73433333335,13.5385,10.0365,23.9580833334,9.55833333335
474.68,10.8798611111,19.3765,16.0685833333,15.3266666667,10.053,9.70166666666,13.5173333333,10.0153333334,23.9376666667,9.51466666665
475.03,10.8869722222,19.3981666666,16.1265833333,15.3646666666,10.0713333334,9.6735,13.539,10.0281666667,24.03275,9.53283333335
475.38,10.8891111111,19.3855,16.1645,15.3853333333,10.047,9.66916666669,13.5573333333,10.0293333333,24.0850833333,9.54366666665
475.73,10.9415,19.4576666666,16.2239166666,15.4238333333,10.0845,9.71250000001,13.5916666666,10.096,24.1374166666,9.611
476.08,10.9414444444,19.4761666667,16.25325,15.474,10.0931666667,9.705,13.5818333333,10.0883333334,24.1818333333,9.59533333335
476.44,10.9736666667,19.5153333334,16.2954166666,15.5241666667,10.115,9.716,13.587,10.0755,24.26925,9.6075
476.79,11.0316666667,19.542,16.3743333334,15.6165,10.2065,9.76400000002,13.6268333333,10.1421666667,24.3064166667,9.64383333335
477.14,11.0189166667,19.5486666666,16.3615833333,15.6188333333,10.1726666667,9.73633333334,13.5885,10.1015,24.3160833334,9.649
477.49,10.9750833333,19.5491666667,16.3565,15.6168333333,10.123,9.68866666669,13.5833333334,10.0591666667,24.2926666666,9.61383333335
477.84,10.9824722222,19.5991666666,16.3966666666,15.6411666667,10.118,9.68166666665,13.5513333333,10.0638333333,24.3068333333,9.56033333335
478.19,11.0203055556,19.6641666667,16.4950833333,15.6948333333,10.1761666667,9.75500000002,13.59,10.1231666667,24.4151666666,9.65633333335
478.54,10.9975277778,19.6798333334,16.5084166666,15.7361666666,10.1698333333,9.77616666669,13.6165,10.1211666667,24.44425,9.6545
478.89,10.9574444445,19.6281666666,16.4983333334,15.7106666666,10.1435,9.77733333335,13.5691666666,10.1106666667,24.4315833334,9.60866666665
479.24,11.0026111111,19.681,16.56825,15.774,10.2178333333,9.81599999998,13.6086666667,10.1443333333,24.4653333333,9.64283333335
479.60,10.9843888889,19.6806666666,16.5895,15.802,10.2186666667,9.81033333335,13.6038333333,10.1328333333,24.4955,9.6625
479.95,10.9509166667,19.7093333334,16.5430833334,15.7716666667,10.1925,9.82066666667,13.588,10.1341666667,24.5060833333,9.69716666665
480.30,10.9679722222,19.725,16.5756666667,15.834,10.1795,9.83083333334,13.6005,10.1571666666,24.5169166666,9.71
480.65,10.8899722222,19.6828333333,16.5286666667,15.8013333334,10.0995,9.77449999999,13.5491666666,10.1215,24.48375,9.63233333335
481.00,10.8671388889,19.6918333334,16.49375,15.7676666666,10.0728333334,9.73066666668,13.5025,10.0943333334,24.4666666666,9.56716666665
481.35,10.8668888889,19.7096666667,16.4735833333,15.7511666666,10.0491666667,9.69850000001,13.4683333333,10.0518333333,24.47575,9.54
481.70,10.88475,19.7535,16.49825,15.8108333334,10.0578333333,9.67133333332,13.5088333333,10.0686666667,24.5131666667,9.572
482.05,10.8923055555,19.815,16.5475,15.8601666667,10.078,9.65433333331,13.5276666666,10.0695,24.5191666667,9.54016666665
482.40,10.9009166667,19.8331666667,16.5576666667,15.8573333333,10.0761666667,9.63833333334,13.5196666667,10.0726666667,24.5393333334,9.554
482.75,10.9059722222,19.8618333333,16.5646666666,15.87,10.0833333333,9.62666666667,13.5353333333,10.0831666667,24.5511666666,9.52816666665
483.10,10.8806666667,19.873,16.55175,15.866,10.0596666667,9.61233333333,13.5288333334,10.077,24.5635,9.499
483.45,10.8645555555,19.8691666666,16.5285833333,15.8631666667,10.0468333333,9.579,13.5206666666,10.0626666667,24.5749166666,9.48983333335
483.80,10.8839722222,19.8921666666,16.5455,15.9003333333,10.054,9.57233333333,13.521,10.0653333333,24.5768333334,9.48566666665
484.15,10.8664444444,19.8933333334,16.5455833333,15.8978333333,10.0491666667,9.55633333334,13.5125,10.0658333333,24.5960833334,9.476
484.50,10.8801944445,19.9268333333,16.5613333333,15.9125,10.059,9.559,13.5235,10.0763333333,24.6051666666,9.49633333335
484.85,10.899,19.9578333333,16.5894166667,15.9521666666,10.074,9.56083333333,13.5525,10.0868333334,24.637,9.5015
485.20,10.9143888889,19.9806666667,16.6144166667,15.989,10.0785,9.5635,13.5645,10.107,24.6569166666,9.516
485.55,10.9067222222,19.9908333333,16.6090833334,15.9893333334,10.0745,9.56,13.549,10.103,24.6584166666,9.50166666665
485.90,10.9110833333,20.0095,16.6084166667,16.0153333334,10.073,9.565,13.5538333333,10.1093333333,24.6898333334,9.51633333335
486.25,10.9303055555,20.0706666666,16.6485,16.0571666666,10.0888333333,9.58,13.565,10.1223333333,24.7430833334,9.53433333335
486.60,10.9448611111,20.1165,16.68125,16.1038333333,10.0968333333,9.59183333333,13.5771666666,10.123,24.782,9.56666666665
486.95,10.9561944445,20.1491666667,16.7090833334,16.1376666666,10.0918333333,9.58433333333,13.5583333333,10.1086666667,24.79725,9.57183333335
487.30,10.9813888889,20.2098333333,16.755,16.1983333333,10.112,9.614,13.563,10.1111666667,24.8653333334,9.57383333335
487.65,11.00925,20.2596666666,16.813,16.2406666667,10.1445,9.63733333334,13.6,10.149,24.9409166666,9.59466666665
488.00,11.0586111111,20.3285,16.8635,16.2993333333,10.1741666666,9.67666666668,13.637,10.1741666667,24.9879166667,9.62466666665
488.35,11.0771388889,20.3748333334,16.8879166666,16.3323333334,10.1771666667,9.68383333335,13.6411666666,10.1683333333,25.052,9.623
488.70,11.1235,20.429,16.9505,16.3796666666,10.198,9.70466666669,13.6596666667,10.203,25.1020833334,9.66233333335
489.05,11.1621388889,20.4911666667,17.0034166667,16.4498333333,10.2388333333,9.73816666666,13.689,10.23,25.2031666666,9.68016666665
489.40,11.1767777778,20.5603333334,17.0490833334,16.5031666666,10.245,9.74666666665,13.6948333333,10.232,25.2675,9.68416666665
489.75,11.2082222222,20.622,17.0893333333,16.5405,10.256,9.75416666665,13.6963333333,10.2341666667,25.3290833333,9.66683333335
490.10,11.2529444444,20.7025,17.1575833334,16.6091666667,10.2946666666,9.76599999998,13.7328333334,10.2596666667,25.3828333333,9.66116666665
490.45,11.2987222222,20.8061666667,17.22275,16.6776666666,10.3468333333,9.78233333333,13.783,10.2956666666,25.4831666666,9.679
490.80,11.3365555555,20.8873333333,17.2969166666,16.7486666667,10.3923333333,9.81816666669,13.8456666667,10.3471666667,25.5811666666,9.71216666665
491.15,11.3834444445,20.9726666666,17.3575833334,16.7963333333,10.4305,9.84450000001,13.9035,10.3935,25.6506666667,9.72483333335
491.50,11.4128055555,21.0483333334,17.426,16.8536666666,10.4525,9.87816666669,13.9478333334,10.4155,25.7181666666,9.726
491.85,11.4158611111,21.0941666667,17.46975,16.881,10.4543333333,9.85333333331,13.9606666666,10.4191666666,25.7415,9.70166666665
492.20,11.4361666667,21.1561666667,17.5343333333,16.93,10.484,9.85999999998,13.9941666667,10.446,25.8151666667,9.72016666665
492.55,11.4405,21.2226666666,17.57725,17.01,10.504,9.87649999999,14.0318333333,10.4583333334,25.8741666666,9.725
492.90,11.4552222222,21.3191666667,17.6456666667,17.0546666667,10.5288333334,9.89033333334,14.0545,10.4788333333,25.9225,9.74833333335
493.25,11.5050833333,21.3953333333,17.73725,17.1325,10.5696666667,9.92033333335,14.1073333333,10.5198333334,26.0198333334,9.7895
493.60,11.5091666667,21.4413333334,17.8105,17.1845,10.591,9.93400000002,14.1468333333,10.5381666667,26.0928333334,9.80733333335
493.95,11.5519722222,21.5426666667,17.8848333334,17.2963333333,10.6098333334,9.97933333332,14.1975,10.5796666666,26.187,9.86083333335
494.30,11.6237222222,21.6618333333,17.9825833334,17.4043333333,10.6585,10.0395,14.2498333334,10.6415,26.2853333333,9.90633333335
