wavelength,Back_DacLinf,Belly_DacLinf,Breast_DacLinf,Crissum_DacLinf,Crown_DacLinf,DorTail_DacLinf,Rump_DacLinf,Throat_DacLinf,WingTip_DacLinf
706.74,16.6995,60.046,34.3955833333,47.4246666667,13.9021666667,14.6978333333,24.0675,32.7433333333,19.2409166667
707.06,16.715,60.0283333334,34.4685,47.3541111111,13.9178333333,14.6815833333,24.14825,32.7060833334,19.3534166667
707.38,16.6373333333,59.9426666667,34.4235833333,47.2572222222,13.8170833334,14.54325,24.1444166667,32.5968333333,19.1974166667
707.70,16.538,59.8018333333,34.2529166667,47.0951111111,13.7454166667,14.471,24.1130833333,32.50125,19.1506666667
708.03,16.6681666667,60.194,34.4121666667,47.2571111111,13.7631666666,14.44225,24.2899166667,32.6285,19.2580833334
708.35,16.5555833333,60.19925,34.3090833333,47.0143333333,13.5858333334,14.42325,24.22425,32.64125,19.233
708.67,16.53475,59.84025,34.1781666667,46.6702222222,13.4565,14.42675,24.1129166667,32.4698333333,19.1436666666
708.99,16.5225833333,59.6498333334,33.9925833333,46.5508888889,13.37125,14.4311666667,24.01575,32.2851666667,19.06175
709.31,16.7349166667,59.5809166667,33.9955,46.6202222222,13.5246666667,14.5875833334,24.0884166667,32.2920833333,19.2348333333
709.63,16.7346666667,59.4973333333,33.9418333333,46.5932222222,13.5163333333,14.5643333333,24.0085,32.2475,19.303
709.95,16.8713333333,59.59575,34.0280833333,46.6204444444,13.6120833334,14.60725,24.051,32.3184166667,19.3515833333
710.27,16.8904166667,59.54875,33.996,46.4618888889,13.5781666667,14.6600833333,23.97875,32.284,19.37375
710.59,16.81575,59.4318333333,33.8801666666,46.2757777778,13.4889166667,14.4990833333,23.903,32.1743333333,19.2091666667
710.91,16.6845833334,59.31025,33.7499166667,46.139,13.28825,14.404,23.7340833334,32.0230833333,19.1678333333
711.24,16.6535,59.4100833333,33.80875,46.1618888889,13.2464166667,14.3773333333,23.7676666667,32.032,19.21825
711.56,16.8120833333,59.3566666666,33.9795833333,46.1112222222,13.4955,14.6901666667,23.91475,32.2039166667,19.44925
711.88,17.046,59.5236666667,34.2129166666,46.4152222222,13.7400833334,14.8698333333,24.0583333333,32.3931666667,19.6275
712.20,17.2389166666,59.9640833333,34.4906666667,46.825,13.936,14.97,24.2486666667,32.6675,19.85925
712.52,17.3808333333,60.2575,34.65725,47.0806666667,14.116,15.10775,24.40975,32.9084166667,20.00425
712.84,17.5706666667,60.6545,34.8638333333,47.3158888889,14.2588333333,15.2560833334,24.6908333333,33.1903333333,20.1398333333
713.16,17.5044166667,60.6748333333,34.8836666667,47.3731111111,14.1986666667,15.2595,24.6769166667,33.14675,20.05075
713.48,17.3551666667,60.5504166667,34.704,47.2898888889,14.0451666666,15.1863333333,24.5459166667,33.0305833334,19.86525
713.80,17.3233333333,60.383,34.6016666667,47.1685555556,14.0151666667,15.12575,24.51125,32.9776666667,19.8284166667
714.12,17.2731666667,60.5046666667,34.6613333333,47.2816666667,13.9405,15.20025,24.4966666667,33.10175,19.8428333333
714.44,17.4438333333,60.6749166667,34.9075833333,47.6557777778,14.1296666666,15.3514166666,24.6623333333,33.2681666667,19.9926666667
714.76,17.3551666667,60.2721666667,34.695,47.4196666667,14.01125,15.29325,24.4978333333,33.1370833333,19.7974166667
715.08,17.3180833333,60.3211666667,34.71325,47.5727777778,13.8531666667,15.1945,24.3938333333,33.04025,19.6896666667
715.40,17.3108333334,60.3585,34.7968333334,47.5224444444,13.81875,15.2335,24.40825,33.0416666667,19.729
715.72,17.3260833333,60.1634166667,34.7199166667,47.4057777778,13.73875,15.207,24.3269166667,32.9816666666,19.57575
716.04,17.0974166667,59.9459166667,34.6325,47.171,13.4673333333,14.911,24.08,32.8113333333,19.3593333333
716.36,17.0015,59.9305833333,34.6605,47.2754444444,13.3265833333,14.7574166667,23.9024166667,32.7215,19.3000833333
716.68,17.1784166667,59.9626666667,34.6970833334,47.375,13.351,14.7931666667,23.9180833333,32.82,19.4850833333
717.00,17.3131666667,60.0099166667,34.7408333334,47.3604444444,13.43725,14.8015,24.0136666667,32.9445,19.63275
717.32,17.2360833333,60.0398333333,34.79975,47.3575555556,13.30575,14.6755833333,23.9186666667,32.8793333333,19.5101666667
717.64,17.5225833333,60.1635,34.98775,47.6158888889,13.5088333334,14.806,24.0906666667,32.9799166666,19.796
717.96,17.5181666666,60.1401666667,34.8524166667,47.4773333334,13.42875,14.8441666667,24.04475,32.96725,19.8635
718.28,17.6199166667,60.31875,34.9163333333,47.7538888889,13.4905,14.8684166667,24.1391666667,33.0155833334,20.07625
718.60,17.46075,60.13575,34.61925,47.487,13.3004166666,14.6915,23.9525,32.8270833333,20.0534166667
718.92,17.3365833333,59.9743333333,34.416,47.4918888889,13.1214166667,14.3746666667,23.7085833333,32.6170833333,19.9275833333
719.24,17.0365833333,59.8816666666,34.3676666667,47.458,13.045,14.27525,23.6601666667,32.415,19.828
719.56,17.2548333333,60.0499166666,34.45275,47.6981111111,13.2599166667,14.5609166666,23.87825,32.4455,20.0428333333
719.88,17.2674166667,59.9549166667,34.40925,47.4343333333,13.3880833333,14.79325,23.9196666667,32.4318333333,20.0779166667
720.20,16.9571666667,59.9658333334,34.3938333333,47.3116666667,13.2554166666,14.62225,23.8426666667,32.21875,19.8325
720.52,16.83675,60.0615,34.4960833334,47.377,13.109,14.5476666667,23.8600833333,32.17275,19.7484166667
720.84,17.0085833333,60.2380833333,34.46825,47.5424444444,13.2383333333,14.7501666667,24.0256666667,32.4075833333,19.91825
721.16,16.9360833333,60.1831666667,34.2909166667,47.504,13.1944166667,14.7863333333,23.8645,32.37325,19.7974166667
721.48,17.0540833334,60.4125833333,34.4651666667,47.5506666667,13.40375,14.9204166667,23.9509166667,32.4684166667,19.7356666667
721.79,16.9731666666,60.5939166667,34.435,47.5318888889,13.3285833333,14.9283333333,23.896,32.48325,19.58075
722.11,17.1316666667,60.7095,34.63475,47.831,13.5725,15.1775,24.0939166667,32.6585,19.61625
722.43,17.11125,60.6963333333,34.77825,47.8688888889,13.6658333333,15.3545833333,24.20025,32.7291666667,19.5781666667
722.75,17.55375,61.2909166667,35.1608333333,48.336,14.1513333333,15.7504166667,24.65975,33.2726666666,20.1054166667
723.07,17.81325,61.40675,35.51275,48.4321111111,14.5409166667,16.0033333333,24.8395833333,33.6273333334,20.2696666667
723.39,17.9440833334,61.3235833334,35.6715833334,48.532,14.64225,16.039,24.9513333333,33.7105,20.4769166667
723.71,18.4706666667,61.5628333333,35.92525,48.8443333333,15.0615833334,16.4703333333,25.2521666667,34.1795,21.0260833333
724.03,18.6289166666,61.52975,35.9175,48.8635555556,15.2854166667,16.6835,25.2868333333,34.2878333333,21.0443333334
724.35,18.7795833333,61.6763333333,36.2084166667,49.1107777778,15.4800833333,16.93675,25.3908333333,34.3585,21.0443333333
724.67,18.7498333333,61.7683333333,36.3420833333,49.1956666667,15.44575,16.71275,25.4723333333,34.3725833333,20.9254166667
724.98,18.5855,61.2464166667,36.0951666667,49.0011111111,15.3961666667,16.49125,25.341,34.1906666667,20.922
725.30,18.8091666667,61.42525,36.4444166667,49.2444444444,15.7245,16.70475,25.5296666667,34.4044166667,21.2115
725.62,18.8870833333,61.3413333333,36.5680833333,49.1833333333,15.90525,16.7515833334,25.62425,34.3643333333,21.2945833333
725.94,18.9576666667,61.2341666667,36.4046666667,49.1964444445,15.931,16.7718333333,25.7919166667,34.2838333333,21.44525
726.26,18.6503333334,60.6898333333,35.9074166667,48.7532222222,15.46075,16.3958333333,25.3078333333,33.7269166667,21.0995
726.58,18.4465,60.4425,35.5901666667,48.5338888889,15.07775,16.0449166666,25.1175,33.3863333334,20.9451666667
726.90,18.2899166667,60.3985,35.5196666666,48.5438888889,14.9106666667,15.9158333333,24.9611666667,33.31725,20.7760833334
727.21,18.02425,60.2933333333,35.3841666667,48.3645555556,14.6225833334,15.7525833333,24.8680833334,33.0310833333,20.43675
727.53,17.8690833333,60.2023333333,35.3020833333,48.2357777778,14.33175,15.6426666667,24.7355,32.82925,20.40275
727.85,17.72575,60.227,35.272,48.1123333333,14.2770833333,15.36975,24.6095833333,32.6825833333,20.3599166667
728.17,17.8804166666,60.3028333333,35.4915833333,48.2706666667,14.5461666667,15.7220833333,24.7733333333,32.8665833334,20.6655833333
728.49,17.89225,60.2636666667,35.374,48.155,14.47775,15.7059166667,24.7259166667,32.7855,20.55175
728.80,17.7276666667,59.7764166667,34.9904166667,47.7657777778,14.2630833333,15.5599166667,24.5414166667,32.4798333333,20.3628333333
729.12,17.72425,59.815,34.8650833333,47.6674444444,14.2168333333,15.46125,24.5343333333,32.574,20.4525
729.44,17.7005833334,59.9706666667,34.8896666667,47.5953333333,14.1243333333,15.3376666666,24.2720833333,32.6664166667,20.3436666667
729.76,17.6550833333,60.13725,34.9405833333,47.5903333333,14.1169166667,15.2454166666,24.3461666667,32.7385833333,20.2375
730.08,17.4996666667,60.0715,34.99725,47.5384444445,14.0125,15.2271666667,24.3130833333,32.7554166667,20.1824166667
730.39,17.6354166666,60.23425,35.1668333333,47.5466666667,14.0401666667,15.4196666667,24.4026666667,32.7816666666,20.1728333333
730.71,17.8670833334,60.3760833334,35.3846666667,47.6597777778,14.29625,15.6378333333,24.5008333333,33.0055,20.411
731.03,17.8540833334,60.3014166667,35.3253333333,47.579,14.3199166667,15.53975,24.5371666667,32.9893333333,20.3844166667
731.35,17.9624166667,60.3825,35.5531666667,47.7036666667,14.38625,15.7339166667,24.7409166667,33.2211666667,20.5428333333
731.67,18.1438333333,60.6409166667,35.518,47.7943333334,14.4108333333,15.90525,24.9655,33.3355,20.6994166667
731.98,18.3693333333,61.2181666667,35.9251666667,48.2125555556,14.5714166667,16.17425,25.3363333333,33.6435,21.07425
732.30,18.6108333333,61.6788333333,36.3483333333,48.5987777778,14.84725,16.4521666667,25.6283333333,33.9595833333,21.3478333333
732.62,18.6860833333,61.9313333333,36.5456666666,48.9403333333,14.8775,16.5825,25.7603333333,34.1401666667,21.32225
732.94,18.7690833334,61.8484166667,36.67425,48.9645555556,15.0306666667,16.7515,26.011,34.22375,21.5029166667
733.25,19.0445,61.60725,36.6923333333,48.911,15.1983333333,17.022,26.10175,34.301,21.8333333333
733.57,19.35825,61.9320833334,36.8276666667,49.1125555556,15.4173333334,17.279,26.381,34.5329166667,22.0589166667
733.89,19.3194166667,61.9659166667,36.6531666667,49.1335555555,15.3693333333,17.1369166667,26.3970833333,34.5195833333,22.0509166667
734.21,19.0873333333,61.7430833333,36.36375,48.7896666667,15.188,16.8455833333,26.2904166667,34.3859166667,21.8000833333
734.52,19.3500833333,61.9495833333,36.5825833334,49.0198888889,15.566,17.1175833333,26.4891666667,34.5924166667,22.0838333333
734.84,19.387,62.181,36.4770833333,49.0924444444,15.56625,17.154,26.5289166666,34.5936666667,22.09
735.16,19.1550833333,61.9161666666,36.32,48.9667777778,15.40625,16.9384166666,26.29325,34.3725833333,21.948
735.48,19.174,61.6645833334,36.273,48.9441111111,15.5076666667,16.9225,26.1871666667,34.3720833333,21.9681666667
735.79,19.07,61.6365,36.06675,48.741,15.3531666667,16.7316666666,25.9935,34.275,21.7073333333
736.11,18.9601666667,61.4355833333,35.92525,48.3016666667,15.3026666667,16.6955,25.945,34.0141666667,21.69875
736.43,18.7851666666,61.5045,35.6401666667,48.0326666667,14.983,16.4120833333,25.7265833333,33.8025833333,21.3835
736.74,18.6625,61.64625,35.752,48.1435555555,14.9078333333,16.338,25.8025833333,33.83425,21.2536666667
737.06,18.3888333334,61.2765833333,35.4490833333,47.9912222222,14.6695833333,16.1303333333,25.4635833333,33.5300833333,20.9680833333
737.38,18.3815833333,60.9753333334,35.4956666667,47.8061111111,14.7025,16.1870833333,25.4741666666,33.4593333334,21.01825
737.69,18.5146666667,61.13625,35.6008333333,48.1743333333,14.7433333333,16.3304166666,25.5568333333,33.4248333334,21.1615833333
738.01,18.49,61.2724166667,35.4944166667,48.2116666667,14.7676666667,16.3183333333,25.57,33.50625,21.1778333334
738.33,18.5494166667,61.23175,35.4809166667,48.1902222222,14.8460833333,16.3560833333,25.52675,33.43875,21.3155833333
738.64,18.8565,61.27825,35.704,48.256,15.1374166667,16.5021666667,25.77125,33.7649166667,21.529
738.96,18.99075,61.1846666667,35.625,48.1565555556,15.0716666667,16.723,25.9063333333,33.7745833334,21.4763333333
739.28,18.9608333333,60.84275,35.6004166667,47.9951111111,14.9730833333,16.6100833333,25.8508333333,33.5756666667,21.5240833333
739.59,18.81425,60.5728333333,35.3999166667,47.9174444444,14.8030833333,16.41525,25.6681666667,33.39025,21.3675
739.91,18.6891666666,60.53625,35.40775,47.9756666667,14.7260833334,16.3058333333,25.60125,33.2896666666,21.2665
740.23,18.665,60.6304166667,35.3399166667,48.0054444444,14.7541666667,16.23225,25.5231666667,33.2558333333,21.2331666666
740.54,19.0120833333,61.1654166667,35.679,48.5317777778,15.2463333333,16.5543333334,25.9928333333,33.5976666667,21.743
740.86,19.4653333333,61.6060833333,35.9835833333,48.907,15.7270833333,16.9065,26.4620833334,33.9873333334,22.1525
741.18,19.79025,61.9610833334,36.2800833333,49.0997777778,16.1740833333,17.1650833333,26.91825,34.4865,22.5024166667
741.49,20.0389166666,62.2145,36.76125,49.3014444445,16.3223333333,17.4759166667,27.1128333334,34.8045833333,22.5989166666
741.81,20.4164166667,62.0125833333,36.9186666667,49.35,16.6843333334,17.8766666667,27.48125,35.057,22.9680833334
742.12,20.3274166667,62.113,36.982,49.5318888889,16.75275,17.9790833333,27.604,35.1040833334,22.8958333334
742.44,20.0121666667,62.0066666667,36.75175,49.3097777778,16.6029166667,17.5289166666,27.3315833333,34.8604166667,22.6655
742.76,20.42275,62.2755833333,37.0526666667,49.5214444444,17.18275,18.102,27.77875,35.3211666667,23.0669166667
743.07,20.6439166667,62.2735,37.2825,49.817,17.4928333333,18.3160833334,27.9258333333,35.5253333333,23.3660833333
743.39,21.0848333333,61.8868333333,37.57675,49.9183333333,18.0309166667,18.7575833333,28.2928333333,35.7829166667,23.93625
743.70,21.1246666667,61.8915833333,37.6771666666,50.0144444444,18.1055,18.8479166667,28.469,35.8625833333,24.1683333333
744.02,21.0206666667,61.6128333333,37.4271666667,49.5232222222,17.8650833333,18.5928333333,28.1370833333,35.8386666666,23.9533333333
744.34,20.3276666667,61.3696666667,37.0636666667,49.1836666667,17.1753333334,17.9384166666,27.4711666667,35.4370833334,23.46125
744.65,19.6708333334,60.7468333333,36.4670833333,48.648,16.3411666667,17.40575,26.71225,34.6095833334,22.8961666667
744.97,19.27875,60.14125,35.88825,48.3325555556,15.9321666667,17.034,26.4374166667,34.0900833334,22.7361666667
745.28,18.677,59.88525,35.4623333333,47.9158888889,15.32,16.2946666667,25.8656666667,33.4713333333,22.2424166667
745.60,18.0758333334,59.31675,34.8748333333,47.334,14.4799166667,15.57325,25.0741666667,32.6303333333,21.6976666667
745.91,17.6616666666,59.0439166666,34.7866666667,47.1491111111,14.015,15.323,24.7804166667,32.5065833333,21.4794166666
746.23,17.232,59.08825,34.63725,47.0326666667,13.2975,14.8823333333,24.3563333333,32.24175,21.1795833333
746.55,17.0839166667,59.2073333333,34.3618333333,46.9373333333,12.79575,14.5504166666,24.02725,32.0024166667,20.9844166667
746.86,16.8534166667,59.7305833333,34.2001666667,47.1033333333,12.385,14.3256666667,23.7960833333,31.9460833333,20.76825
747.18,16.9216666667,59.599,34.0589166667,47.0023333333,12.39225,14.5195833333,23.6879166667,31.925,20.5566666667
747.49,16.8793333333,59.8180833334,34.2135,47.2698888889,12.1760833333,14.601,23.8505833333,31.84875,20.4364166667
747.81,16.5838333334,59.5919166667,33.8368333334,47.2223333333,11.9700833333,14.3283333333,23.64875,31.5714166667,20.1643333334
748.12,16.9000833334,59.7765833334,34.1683333333,47.5125555555,12.4194166667,14.6384166667,23.94475,31.9955,20.411
748.44,16.9436666667,59.8166666667,34.1876666667,47.4788888889,12.4805,14.769,23.8816666666,32.0194166667,20.3475
748.75,17.1073333333,59.7751666667,34.2858333333,47.6241111111,12.5389166667,15.0725,24.1348333333,32.2673333334,20.234
749.07,17.4911666666,60.2778333333,34.7163333333,47.8771111111,13.08925,15.5563333333,24.58775,32.7880833333,20.6173333334
749.38,18.2144166666,60.7979166667,35.2670833334,48.2755555556,13.8225,16.2065,25.1576666667,33.2368333333,21.2386666667
749.70,18.1876666666,60.4350833333,35.156,48.2137777778,13.94875,16.06025,25.0770833333,33.0445833333,21.098
750.01,18.1800833333,60.3149166667,35.2604166667,48.0997777778,14.0343333334,16.03825,25.22775,33.0929166666,20.9056666667
750.33,18.5559166666,60.6108333334,35.784,48.4004444445,14.4340833333,16.38425,25.6255833333,33.4393333333,21.1638333333
750.64,18.5106666666,60.5220833333,35.7994166667,48.2698888889,14.3070833333,16.08,25.6415,33.2719166667,21.2185
750.96,18.3043333333,60.3063333333,35.8059166667,48.1237777778,14.3970833333,16.0154166667,25.5415833333,33.172,21.17025
751.27,18.8486666667,60.4606666666,36.22325,48.3916666667,14.9685833333,16.5674166667,25.9451666667,33.59275,21.5495
751.59,18.8240833333,60.33325,36.1776666667,48.2536666667,14.9364166667,16.4035,25.8698333333,33.4169166667,21.4948333334
751.90,19.1079166667,60.3778333333,36.3776666667,48.4346666666,15.08,16.3829166667,26.0190833334,33.6043333333,21.801
752.22,19.1134166667,60.33575,36.4908333333,48.5807777778,15.1609166667,16.1864166667,25.8794166666,33.528,21.99175
752.53,19.1528333333,59.7548333333,36.1861666667,48.4496666667,15.0681666667,15.9880833333,25.6786666667,33.3010833333,21.9253333334
752.85,18.9615,59.476,35.9283333333,48.214,15.1046666667,15.7469166667,25.58425,32.93975,21.8728333333
753.16,18.9264166666,59.4550833333,35.85425,48.0893333333,15.1514166667,15.77375,25.68975,32.7918333333,21.8536666667
753.47,19.3084166667,59.7725,36.1466666666,48.5197777778,15.6133333333,16.2906666667,26.0275,33.22325,22.2480833334
753.79,19.2091666667,59.2163333333,35.8629166667,48.1997777778,15.6095,16.1800833333,26.0473333333,32.8821666667,22.2448333333
754.10,18.9110833333,59.0685833333,35.7655,48.0632222222,15.5460833333,16.0415833333,25.6475833333,32.747,21.9911666667
754.42,19.19575,59.1416666667,35.8849166667,48.2248888889,15.8160833334,16.1095,25.7365833334,32.8313333333,22.2918333333
754.73,19.405,59.1030833333,35.9703333333,48.196,16.0539166667,16.2474166667,25.9171666667,32.9698333334,22.46475
755.05,19.47625,58.9373333333,35.9425,48.23,16.3614166667,16.4696666667,25.9288333333,33.0905833333,22.558
755.36,19.1615833334,59.2250833333,35.8385,48.3008888889,16.1824166667,16.229,25.8684166666,32.9425833333,22.2644166666
755.67,19.0235,59.4373333333,35.6564166667,48.1453333333,16.0218333333,16.22425,25.9286666667,32.9889166667,22.1231666667
755.99,19.2436666667,59.7393333333,35.8968333333,48.3161111111,16.1935,16.4998333334,26.086,33.24825,22.355
756.30,19.4193333333,59.63825,35.9701666667,48.2193333333,16.05,16.7791666667,26.0185833333,33.4526666667,22.4175833333
756.62,19.5444166667,59.67,35.935,48.2268888889,16.1109166666,16.8746666667,26.0945833333,33.7595,22.5450833333
756.93,19.1111666667,59.2046666667,35.5435833333,47.5228888889,15.6495833333,16.531,25.70175,33.18425,22.22
757.24,18.9548333333,59.2105,35.3020833333,47.3775555555,15.37125,16.2858333333,25.1666666667,32.9933333333,21.81425
757.56,19.4149166667,59.392,35.5049166667,47.5162222222,15.6419166667,16.5444166667,25.5734166667,33.3165,22.048
757.87,19.531,59.4245833334,35.7688333334,47.5025555556,15.6466666667,16.8456666667,25.73625,33.47175,22.1185833333
758.18,19.2911666667,59.392,35.7988333334,47.5423333333,15.3780833333,16.8155833333,25.514,33.34,22.0541666667
758.50,19.6250833333,59.9864166667,36.101,47.989,15.2761666667,16.99725,25.76675,33.52075,22.3585833333
758.81,20.0655,60.2340833333,36.4924166667,48.2367777778,15.7704166667,17.4243333333,26.0280833334,33.9319166666,22.74075
759.13,20.31625,60.4283333333,36.8689166667,48.442,16.3376666667,17.8185,26.2085833333,34.3036666667,23.1969166667
759.44,20.3058333333,60.42,36.9358333334,48.4241111111,16.4563333333,17.9754166666,26.3923333333,34.3683333333,23.2805833333
759.75,20.1593333333,60.4384166666,36.6594166667,48.6123333333,16.4331666666,17.6141666667,26.2476666666,34.284,22.9851666667
760.07,20.4668333333,61.02525,37.0328333333,49.2523333333,16.7670833334,18.0293333333,26.5635833333,34.66925,23.4331666667
760.38,20.8333333333,61.3775833333,37.4334166667,49.898,17.22625,18.25225,26.9018333334,35.0953333333,23.74775
760.69,20.9530833333,61.8156666667,37.6068333333,50.0417777778,17.5888333333,18.52425,27.3466666667,35.4865,24.34375
761.01,21.0249166667,62.1549166667,37.7171666667,50.2725555556,17.8711666667,18.862,27.5498333334,35.7618333333,24.6773333333
761.32,20.85975,61.94325,37.2425833333,50.0555555556,17.8299166666,18.60725,27.2491666666,35.68125,24.5125833333
761.63,21.0564166667,62.27425,37.25325,50.0197777778,17.8764166667,18.6490833333,27.47275,35.7020833333,24.5511666667
761.94,20.6750833333,61.9426666667,37.06525,49.6561111111,17.7044166667,18.3088333334,27.1553333333,35.423,24.2758333333
762.26,20.4378333333,61.6886666667,36.7541666667,49.5532222222,17.3070833333,18.02125,26.9868333333,35.1369166667,23.9956666667
762.57,20.5215833334,61.5145833333,36.60175,49.4823333333,17.182,17.9665833333,27.0475833333,35.1564166667,23.82425
762.88,20.6411666667,61.6914166667,36.7660833333,49.7231111111,17.2496666667,18.0748333333,27.1561666667,35.1955833333,23.9321666667
763.20,20.8714166667,61.977,37.2283333334,50.0035555556,17.4665833334,18.3246666666,27.3461666667,35.39,24.2103333333
763.51,20.7143333333,61.6133333333,36.967,49.7207777778,17.241,18.0409166666,27.1090833333,35.1565833333,24.0620833333
763.82,20.5420833333,61.55375,36.96025,49.5146666666,17.0105,17.93175,26.9678333333,35.04775,23.9734166667
764.14,20.4219166667,61.3778333333,37.0403333333,49.658,16.918,17.9361666666,26.8789166667,35.0219166667,23.75075
764.45,20.30775,61.2296666666,36.9925833333,49.5795555556,16.7185833333,17.78775,26.7646666667,34.77625,23.557
764.76,20.334,61.2543333334,37.17775,49.6851111111,16.6181666666,17.7431666667,26.8819166667,34.78575,23.6199166667
765.07,20.3874166667,61.227,37.27,49.9364444445,16.7001666666,17.7911666667,26.8955,35.0073333333,23.8925
765.39,20.567,61.3915833333,37.2895833333,50.1904444445,16.6726666666,17.9413333333,27.2018333333,35.26725,24.00225
765.70,20.3253333333,60.9474166667,37.1598333333,49.7368888889,16.3745,17.70475,26.8741666667,34.87825,23.7753333333
766.01,19.6906666666,60.5,36.7265,49.3162222222,15.6278333333,17.092,26.2169166667,34.1446666667,23.15325
766.32,19.1071666667,60.2731666667,36.229,48.7768888889,14.965,16.5091666667,25.73175,33.7499166667,22.4823333333
766.64,18.8053333333,60.0184166666,35.9439166667,48.3383333333,14.5649166666,16.23525,25.6121666667,33.5581666667,22.0941666667
766.95,18.9303333333,60.4040833334,36.25275,48.5166666667,14.5958333333,16.4200833334,25.6864166667,33.5685833333,21.9034166666
767.26,18.753,60.2113333333,35.7001666667,48.1925555556,14.28,16.2421666667,25.5646666666,33.26925,21.528
767.57,18.4484166666,59.8623333333,34.9785833334,47.6435555555,13.6624166666,15.5891666666,25.0290833334,32.8361666667,20.9845833333
767.88,18.4644166667,59.7708333333,34.7923333334,47.7228888889,13.5428333333,15.3105833333,24.7255,32.9943333333,20.80775
768.20,18.57575,59.7575,34.7178333333,47.9365555556,13.70375,15.3350833333,24.8279166667,32.9629166667,20.8113333333
768.51,17.8831666667,59.3546666667,34.332,47.3736666666,13.1354166667,14.6014166667,24.5324166667,32.22125,19.9119166667
768.82,16.8825833333,58.6761666667,33.892,46.6665555555,12.4085833334,13.6056666667,23.73225,31.2864166667,18.9858333333
769.13,16.9360833333,58.76125,34.1365,47.1693333333,12.8389166667,13.7429166667,24.0236666667,31.881,19.1574166667
769.44,18.07825,59.5838333333,35.4288333333,48.0721111111,14.18025,14.7908333333,25.0145833333,32.97175,20.2616666667
769.76,18.5625833333,59.8919166667,35.8794166667,48.521,15.0883333333,15.3166666667,25.43675,33.4425833334,20.7910833333
770.07,18.7249166667,59.9999166667,35.9688333333,48.5408888889,15.58225,15.6575833334,25.532,33.41375,21.3051666666
770.38,18.9343333333,59.8738333333,36.0859166667,48.6533333333,15.99,16.0101666667,25.8486666667,33.8435,21.82325
770.69,19.69975,60.5903333334,37.0963333333,49.3193333333,17.0599166667,16.6054166667,26.45525,34.5690833333,22.75825
771.00,20.3435833334,61.0359166667,37.7539166666,49.4427777778,17.8921666666,17.4,27.1385,34.964,23.41025
771.32,19.9565833334,60.71275,37.6525833333,49.2793333333,17.7375,17.3029166666,27.22425,34.5385833333,23.4636666666
771.63,19.367,60.70075,37.2594166667,48.7142222222,17.2320833334,16.8991666667,26.8283333333,34.0044166667,22.8969166667
771.94,19.5389166667,60.7180833333,37.1166666667,48.9603333333,17.1865,17.02575,26.5649166667,34.046,23.0973333333
772.25,20.14825,60.7165,37.1135,48.9301111111,17.781,17.7436666667,26.8446666667,34.4636666666,23.603
772.56,20.6409166666,60.9115,37.0239166667,48.7021111111,18.1323333333,18.3088333333,27.00575,34.5368333334,24.1175
772.87,19.6428333333,59.9405833333,35.5248333334,47.6624444444,17.0399166667,17.4135,26.12,33.85825,23.2034166666
773.18,18.6488333333,59.1929166667,34.965,47.0945555555,16.0041666667,16.6885,25.4380833334,33.4210833333,22.536
773.50,18.1488333333,59.1219166667,34.62525,47.0322222222,15.2014166667,16.124,25.1566666667,33.38375,21.9350833334
773.81,17.4108333333,58.8485,33.9800833333,46.4895555556,13.9994166667,15.0468333333,24.5420833333,32.70375,21.25125
774.12,16.3935,57.851,32.9731666667,45.8468888889,12.75575,14.104,23.62275,31.898,19.9500833334
774.43,16.4760833333,58.1488333333,33.3035833333,46.4047777778,12.625,14.02975,23.95825,32.2200833333,20.1905
774.74,17.06475,58.5565833333,33.3515,46.5683333333,12.6901666667,14.1323333333,24.3361666667,32.51875,20.4018333333
775.05,17.5205833333,58.6240833333,33.8420833333,46.7055555556,12.924,14.1473333333,24.5883333333,32.8306666667,21.0089166667
775.36,17.60275,58.08125,33.6931666667,45.9403333333,13.0848333333,14.177,24.6579166667,32.7694166667,21.0463333333
775.67,18.0375,58.6039166667,34.103,46.1438888889,13.2454166666,14.5140833333,24.9098333334,33.0208333333,21.5306666666
775.98,18.10025,59.096,34.5900833333,46.6406666666,13.0916666667,14.5314166667,25.34175,33.187,21.4371666667
776.30,18.50275,59.9976666667,35.231,47.3593333333,13.7066666666,14.8796666667,25.7678333333,33.2043333334,21.9295833333
776.61,19.4261666667,60.5358333333,35.1749166666,47.5771111111,14.08475,15.40625,26.4316666667,33.2416666667,22.7055833333
776.92,19.2265,60.0380833333,34.3536666667,47.2793333333,13.9540833334,15.2065833333,26.2036666667,32.7959166667,22.3791666667
777.23,19.39975,59.9550833333,34.457,47.2868888889,14.7655,15.76775,26.53675,33.0235,22.55825
777.54,20.0060833333,60.641,34.8351666667,47.7004444445,15.4518333333,16.03175,26.9351666666,33.4736666667,23.3394166667
777.85,19.9395,60.2054166666,34.34775,47.2705555556,15.7366666667,16.0446666667,26.4373333333,32.9408333333,23.0978333333
778.16,20.0325,60.0675,34.73625,47.1661111111,16.1608333333,16.6005,26.6198333333,32.9178333334,23.4225
778.47,20.4670833333,60.4031666667,35.18525,47.8172222222,16.7210833333,17.6531666667,26.99725,33.5330833333,23.7533333333
778.78,20.79025,61.09475,35.7756666666,48.4535555555,17.0716666666,17.992,27.2459166667,33.99,24.0549166667
779.09,20.954,61.2100833333,36.0615,48.8245555556,17.4585833333,18.2689166667,27.5613333333,34.3169166667,24.5113333333
