wavelength,Back_LanVerm,Belly_LanVerm,Breast_LanVerm,Crissum_LanVerm,Crown_LanVerm,DorTail_LanVerm,Patch10_LanVerm,Patch11_LanVerm,Rump_LanVerm,Throat_LanVerm,WingTip_LanVerm
240.79,0.897799999999,0.619333333333,0.939333333335,0.201933333333,-1.10653333333,5.29933333333,8.77688965519,-0.535733333335,1.4474,0.528866666667,4.07786666667
241.17,1.21153333333,0.947199999999,1.00866666667,0.313666666665,-0.750266666665,5.51373333333,8.72877471264,-0.307533333333,1.56206666667,1.18093333333,4.46813333333
241.54,0.797533333333,0.775533333334,0.940533333333,0.258533333334,-0.780999999999,5.48956666667,8.88122988506,-0.253,1.6116,1.23213333333,4.593
241.92,0.720733333335,0.629999999999,0.750933333334,0.267,-0.594733333333,5.66626666667,8.90509885057,0.0806666666661,1.2144,1.25973333333,4.4973
242.29,1.06133333333,0.987,0.898466666667,0.623866666667,-0.0651333333332,6.0848,9.26852643678,0.507533333333,1.2758,1.35466666667,4.786
242.67,0.9916,0.911866666667,0.934066666668,0.894199999999,0.216866666667,6.2395,9.28670804597,0.571,1.151,1.38106666667,4.84503333333
243.05,1.08406666667,0.847333333333,0.881733333332,1.08393333333,0.331199999999,6.42153333333,9.1930137931,0.739866666667,0.946266666667,1.5184,4.9162
243.42,2.11226666667,1.75726666667,1.8524,2.14933333333,1.51413333333,7.52683333333,10.2313126437,2.00913333333,1.9554,2.43806666667,5.99626666667
243.80,2.6042,2.21546666667,2.38966666667,2.7906,1.95633333333,8.08833333333,10.9293264368,2.746,2.7258,2.97293333333,6.7883
244.17,2.7708,2.45053333333,2.55053333333,2.9228,2.1382,8.19223333333,11.1816988506,3.103,2.93493333333,2.93093333333,6.88683333333
244.55,2.2792,2.06066666667,2.168,2.62853333333,1.759,7.78443333333,11.1311563218,2.7556,2.56893333333,2.35466666667,6.4543
244.92,2.78686666667,2.59526666667,2.63286666667,3.1398,2.17093333333,7.95863333333,11.5975931035,3.155,3.12493333333,2.93713333333,6.87133333333
245.30,3.3488,3.27253333333,3.31413333333,3.72666666667,2.90853333333,8.50036666667,12.2106873563,3.84453333333,3.7198,3.536,7.3372
245.67,3.69133333333,3.59,3.6564,4.0242,3.2446,8.6851,12.526154023,4.07793333333,3.9196,3.8086,7.74866666667
246.05,3.3678,3.3736,3.52333333333,3.76806666667,3.037,8.41546666667,12.4072988506,3.82266666667,3.80246666667,3.66726666667,7.67846666667
246.42,2.73706666667,2.8834,3.10706666667,3.2002,2.45473333333,7.8382,11.9155678161,3.40253333333,3.44526666667,3.14433333333,7.32563333333
246.79,2.86566666667,3.03886666667,3.10966666667,3.23186666667,2.487,7.91853333333,12.1493517241,3.49346666667,3.59593333333,3.2808,7.41536666667
247.17,3.05906666667,3.35593333333,3.23586666667,3.40593333333,2.59446666667,8.1307,12.4447701149,3.7254,3.8476,3.58933333333,7.63983333333
247.54,3.05913333333,3.44986666667,3.15633333333,3.50393333333,2.58206666667,8.03103333333,12.5853701149,3.57726666667,3.92066666667,3.7112,7.59603333333
247.92,3.18873333334,3.634,3.36126666667,3.70466666666,2.85606666667,8.21123333333,12.7596321839,3.67353333333,4.04373333333,3.93973333333,7.7181
248.29,2.9696,3.3692,3.2564,3.55566666667,2.5924,8.1443,12.6038942529,3.42246666667,3.84266666667,3.87753333333,7.56426666667
248.67,3.00906666667,3.4366,3.273,3.5736,2.54686666667,8.16716666667,12.5568275862,3.453,3.85173333333,3.93173333333,7.53706666667
249.04,3.03393333333,3.52093333333,3.35233333333,3.66206666667,2.53426666667,8.22476666667,12.6878436782,3.601,4.00806666667,4.10286666667,7.59643333333
249.42,2.727,3.09846666667,3.02686666667,3.41393333333,2.05366666667,7.83896666667,12.5808114943,3.19686666667,3.6846,3.77173333333,7.3825
249.79,2.71046666666,3.0134,2.96826666667,3.3476,1.90653333333,7.71053333333,12.4315609195,3.0614,3.68653333333,3.603,7.21793333333
250.17,2.9414,3.25186666667,3.13033333333,3.57,2.06173333333,7.9384,12.7409770115,3.17173333333,3.8936,3.7174,7.21886666667
250.54,3.5588,3.82173333333,3.60313333333,4.10973333333,2.59026666667,8.44056666667,13.343554023,3.61146666667,4.40826666667,4.2092,7.54103333333
250.92,3.40613333333,3.7476,3.54573333333,3.98513333333,2.38746666667,8.21973333333,13.124616092,3.4446,4.16933333333,4.0326,7.412
251.29,3.48066666667,3.60613333333,3.41486666667,3.96353333333,2.36426666667,8.01656666667,13.0676574713,3.37733333333,4.14853333333,3.82246666667,7.42093333333
251.66,3.24233333333,3.3788,3.10573333333,3.63886666667,2.20273333333,7.91253333333,12.8574160919,3.24546666667,3.96366666667,3.54773333333,7.27583333333
252.04,3.13786666667,3.12113333333,2.8204,3.3552,1.8446,7.569,12.7342942529,3.04433333333,3.75606666667,3.26826666667,7.06946666667
252.41,3.70446666667,3.6774,3.17566666667,3.8842,2.56573333334,7.98176666667,13.2654942529,3.6028,4.30093333333,3.9486,7.6445
252.79,3.92026666667,3.75753333333,3.31773333333,3.941,2.8642,8.1352,13.5526206896,3.6432,4.4016,4.24246666667,7.9618
253.16,4.1728,3.92333333333,3.54413333333,4.17293333333,3.22446666667,8.33673333333,13.9075517241,3.8286,4.45726666667,4.25346666667,8.1911
253.54,3.70853333333,3.7014,3.1796,3.8478,3.05453333333,8.14033333333,13.7326827586,3.7156,4.12653333333,3.95506666667,7.8385
253.91,3.80946666667,3.8682,3.1648,4.06953333333,3.21973333333,8.34253333333,14.1913126437,4.0548,4.2052,4.17206666667,7.9268
254.28,3.45793333333,3.42786666667,2.699,3.72966666667,2.6992,7.97863333333,13.9100114943,3.65053333333,3.7184,3.76733333333,7.6519
254.66,2.95106666667,2.749,2.13886666667,3.30366666667,2.22613333333,7.6194,13.6960735632,3.24806666667,3.23226666667,3.37486666667,7.38166666667
255.03,2.78853333333,2.57573333333,2.058,3.1894,2.14986666667,7.79383333333,13.9795402299,3.26033333333,3.30193333333,3.46066666667,7.42853333333
255.41,2.10666666667,2.2032,1.72033333333,2.56293333333,1.75546666667,7.38426666667,13.6299586207,2.53666666667,2.6552,3.00193333333,6.94096666667
255.78,1.5076,1.63393333333,1.25933333333,1.88666666667,0.997533333334,6.73203333333,12.8123885057,1.8686,1.77393333333,2.2388,6.213
256.15,1.37746666667,1.55653333333,1.12033333334,1.60253333333,0.9688,6.7356,12.7125448276,1.81366666667,1.73553333333,2.16253333333,6.15936666667
256.53,1.21866666667,1.39773333333,1.10206666667,1.29926666667,0.604733333333,6.46063333333,12.2563885058,1.62186666667,1.65773333333,1.76966666667,6.2655
256.90,0.744999999999,1.02273333333,0.6692,1.03113333333,0.332466666665,6.18883333333,11.8833931034,1.30893333333,1.55293333333,1.4814,5.98703333333
257.28,0.645266666666,0.813333333333,0.5536,0.954533333332,0.290333333333,6.05956666667,11.391845977,1.11873333333,1.62666666667,1.40513333333,5.8227
257.65,1.6142,1.69293333333,1.48973333333,1.62726666667,1.18433333333,6.7305,11.573616092,1.84713333333,2.53286666667,2.19166666667,6.33033333333
258.02,1.7846,2.02613333333,1.7818,1.80453333333,1.4494,7.08873333333,11.6348344828,2.1142,2.82193333333,2.58313333333,6.4309
258.40,2.07166666667,2.35193333333,2.10066666667,2.14173333333,1.87613333334,7.33193333333,11.7843241379,2.4894,3.19933333333,2.93373333333,6.62913333333
258.77,2.18873333333,2.5582,2.26186666667,2.3058,1.95513333333,7.3791,11.7029218391,2.55186666667,3.2488,3.0946,6.65513333333
259.15,2.3408,2.6452,2.2874,2.44053333333,2.09746666667,7.39513333333,11.6277356322,2.5992,3.29086666667,3.12313333333,6.65276666667
259.52,2.539,2.7746,2.41133333333,2.6232,2.19926666667,7.63586666667,11.7994505747,2.773,3.40393333333,3.30306666667,6.78096666667
259.89,2.67826666667,2.9574,2.56946666667,2.79806666667,2.34873333333,7.86146666667,12.0688045977,2.9746,3.5644,3.5328,7.0008
260.27,2.66766666667,2.97093333333,2.5388,2.84513333333,2.29146666667,7.84116666667,12.0835448276,2.9148,3.5002,3.5698,6.95183333333
260.64,2.2008,2.47193333333,2.0272,2.37153333333,1.79506666667,7.45056666667,11.7898367816,2.43126666667,3.01213333333,3.093,6.38973333333
261.01,2.2322,2.5464,2.10986666666,2.378,1.73466666667,7.4758,11.7718666667,2.48406666667,2.97273333333,3.12333333333,6.36343333333
261.39,2.2378,2.6216,2.15766666667,2.37226666667,1.7,7.5618,11.8913149425,2.53253333333,2.96466666667,3.1746,6.3917
261.76,1.85653333333,2.1468,1.767,2.03693333333,1.22566666667,7.1931,11.7408804598,2.1752,2.55966666667,2.897,6.0837
262.13,1.545,1.7852,1.4042,1.7188,0.841199999999,6.7966,11.4474321839,1.76353333333,2.16586666667,2.53006666667,5.8503
262.51,1.52533333333,1.7048,1.34266666667,1.6026,0.7044,6.71153333333,11.4182045977,1.61693333333,2.05433333333,2.47013333333,5.78656666667
262.88,1.62586666667,1.76773333333,1.48193333333,1.63186666667,0.861199999999,6.7888,11.6644091954,1.72246666667,2.17953333333,2.50666666666,5.89723333333
263.25,1.69226666667,1.819,1.51773333333,1.6596,0.812399999999,6.81406666667,11.8231977011,1.79053333333,2.20553333333,2.59213333333,5.9743
263.63,1.43806666667,1.45266666667,1.212,1.45013333333,0.464133333333,6.37083333333,11.5747724138,1.50073333333,1.95526666667,2.25826666667,5.73816666667
264.00,1.2656,0.994666666669,1.0234,1.24213333333,0.184933333333,6.0715,11.3354298851,1.1614,1.789,2.05206666667,5.43353333333
264.37,1.3872,0.826933333333,1.08526666666,1.12073333333,0.157733333334,6.0928,11.2281609195,1.1832,1.79233333333,1.8578,5.41823333333
264.75,2.07813333333,1.48033333333,1.77113333333,1.71406666667,0.907333333333,6.52253333333,11.575583908,1.8526,2.491,2.47206666667,5.9562
265.12,2.12386666667,1.45453333333,1.8176,1.77966666667,0.853533333333,6.4229,11.5602390805,1.97206666667,2.652,2.4732,6.00853333333
265.49,2.13426666667,1.3894,1.75646666667,1.79606666667,0.773866666666,6.24403333333,11.3890275862,1.9994,2.6492,2.41946666667,5.9032
265.87,2.4456,1.91213333333,2.162,2.3064,1.25493333333,6.67063333333,11.6107195402,2.34506666667,3.0486,2.7368,6.25176666667
266.24,2.52893333333,1.9878,2.35686666667,2.42173333333,1.48653333333,6.89726666667,11.6879241379,2.47913333333,3.18993333334,2.90553333333,6.33243333333
266.61,2.46453333333,1.99453333333,2.3072,2.39666666667,1.49286666667,6.81206666667,11.6117724138,2.47413333333,3.2424,2.8984,6.33826666667
266.98,2.16633333333,1.784,1.86673333333,2.1168,1.2202,6.60893333333,11.3606,2.2892,2.93333333333,2.7422,6.16383333333
267.36,2.1212,1.8894,1.9422,2.1326,1.32226666667,6.68736666667,11.4604850575,2.3554,3.03033333334,2.835,6.22243333333
267.73,2.447,2.37833333333,2.29626666667,2.49806666667,1.75486666667,7.07596666667,11.8104781609,2.71326666667,3.35666666667,3.30553333333,6.639
268.10,2.6796,2.78786666667,2.5866,2.83333333333,2.04333333333,7.27053333333,12.0425448276,3.065,3.61266666667,3.5606,6.97403333333
268.48,2.76286666667,3.08326666667,2.77146666667,3.10853333333,2.24766666667,7.4375,12.2181333333,3.2442,3.8062,3.84653333333,7.19026666667
268.85,2.8296,3.18926666667,2.7684,3.2944,2.3266,7.57246666667,12.3947678161,3.2648,3.91926666667,4.02453333333,7.39773333333
269.22,2.98726666667,3.23093333333,2.84466666667,3.32406666667,2.56786666667,7.64066666667,12.4829402299,3.3156,3.94593333333,4.1814,7.4983
269.59,2.99466666667,3.31026666667,2.94646666667,3.45293333333,2.77366666667,7.75203333333,12.4887793103,3.46086666667,4.00966666667,4.37353333333,7.60336666667
269.97,3.1822,3.5588,3.10393333333,3.5902,2.96866666667,7.99213333333,12.6992712644,3.6706,4.25486666667,4.59993333333,7.83136666667
270.34,3.17533333333,3.52406666667,3.08673333334,3.58573333333,2.96726666667,7.9971,12.6530712644,3.67453333333,4.28533333333,4.51253333333,7.77363333333
270.71,3.18093333333,3.48593333334,3.11553333333,3.64086666667,2.95653333333,8.11596666667,12.6942022989,3.67646666667,4.23746666667,4.52733333333,7.7542
271.09,3.10853333333,3.37686666667,3.1538,3.5982,2.869,8.0895,12.5754137931,3.58546666667,4.20393333333,4.4324,7.6361
271.46,2.93173333334,3.08186666667,2.9972,3.36253333333,2.58066666667,7.79546666667,12.2658758621,3.38013333334,3.9504,4.13726666667,7.31273333333
271.83,2.6888,2.78746666667,2.78226666667,3.04353333333,2.28573333333,7.58546666667,11.9685609195,3.15253333333,3.70453333333,3.89306666667,6.9928
272.20,2.58853333333,2.65613333333,2.62566666667,2.8658,2.2148,7.42923333333,11.8034321839,2.9708,3.51853333333,3.70286666667,6.75646666667
272.58,2.22293333333,2.2646,2.31973333333,2.51,1.91213333333,7.02483333333,11.4861448276,2.6286,3.1612,3.38326666667,6.4203
272.95,2.18806666667,2.2062,2.34166666667,2.3698,1.86273333333,7.0084,11.3873264368,2.601,3.08313333333,3.27313333333,6.37766666667
273.32,2.03253333333,2.17113333333,2.20746666667,2.35413333333,1.75366666667,7.03213333333,11.3079310345,2.52253333333,2.98946666667,3.14613333334,6.2369
273.69,1.85313333333,1.9656,2.03793333333,2.10686666666,1.5506,6.8573,11.1828,2.27486666667,2.75893333333,2.92353333333,5.95856666667
274.06,1.67006666667,1.7316,1.93306666667,1.94166666667,1.37653333333,6.72386666667,10.9654482758,2.14986666667,2.58366666667,2.7152,5.70703333333
274.44,1.5196,1.63073333333,1.80413333333,1.79026666667,1.2074,6.4724,10.7826689655,2.05753333334,2.413,2.65933333333,5.5817
274.81,1.4666,1.68706666667,1.77273333333,1.78506666667,1.212,6.35246666667,10.6893011494,2.027,2.3794,2.62506666666,5.54633333333
275.18,1.44873333333,1.73566666667,1.74106666667,1.752,1.20226666666,6.28386666667,10.753154023,1.9274,2.3184,2.62173333333,5.5332
275.55,1.38086666667,1.7756,1.70826666667,1.67453333333,1.22746666667,6.27853333333,10.7506137931,1.8654,2.27713333333,2.66053333333,5.49816666667
275.93,1.16546666667,1.53433333333,1.4234,1.42346666667,1.06806666667,6.02563333333,10.5490183908,1.65466666667,2.08086666667,2.49913333333,5.27656666667
276.30,1.07913333333,1.48973333333,1.388,1.26493333333,0.9444,5.9316,10.4823195402,1.605,2.0236,2.518,5.24046666667
276.67,1.29713333333,1.72346666667,1.4766,1.3918,1.05233333333,6.08633333333,10.5946988506,1.74713333333,2.219,2.65333333333,5.2938
277.04,1.44046666667,1.88486666666,1.60986666667,1.568,1.24126666667,6.15166666667,10.6729724138,1.96646666667,2.4068,2.77153333333,5.3397
277.41,1.34186666667,1.83393333333,1.59893333333,1.40806666667,1.14293333333,5.98673333333,10.5218551724,1.878,2.41833333333,2.6494,5.30276666667
277.79,1.59493333333,2.0022,1.69313333333,1.45053333333,1.2398,6.0777,10.5935310345,1.922,2.63426666667,2.77253333333,5.4619
278.16,1.8398,2.09653333333,1.8076,1.58693333333,1.38833333333,6.12096666667,10.6846643678,1.8818,2.73033333333,2.91713333333,5.72683333333
278.53,2.1472,2.33273333333,2.1192,1.80586666666,1.61233333333,6.41243333333,10.9539793104,2.135,3.12486666667,3.08693333333,6.00523333333
278.90,2.04646666667,2.2414,2.07826666667,1.69006666667,1.59646666666,6.4359,10.9698689655,2.08626666667,3.0516,3.0476,5.9551
279.27,2.27546666667,2.48613333333,2.33453333333,1.97593333333,1.84406666667,6.6668,11.1188,2.4212,3.36286666667,3.26246666667,6.07766666667
279.64,2.2386,2.45706666667,2.32813333333,2.01606666667,1.81693333333,6.6735,11.1835494253,2.3984,3.347,3.15773333333,6.1016
280.02,2.29706666667,2.64053333333,2.5906,2.16266666667,1.93426666667,6.82976666667,11.3174528736,2.46206666667,3.50033333333,3.12033333333,6.2101
280.39,2.24026666667,2.5426,2.51273333333,2.10513333334,1.91353333333,6.7896,11.3704804598,2.33053333333,3.47413333333,2.99346666667,6.11073333333
280.76,2.11993333334,2.3814,2.46886666667,2.0742,1.80726666667,6.71246666667,11.2631149425,2.29913333333,3.3826,2.882,6.05723333333
281.13,1.87953333333,2.1098,2.19006666667,1.86886666667,1.47973333334,6.4971,11.0494735632,1.9582,3.00933333333,2.60066666667,5.79833333333
281.50,1.9972,2.13766666667,2.1968,1.93306666667,1.65026666667,6.62413333333,11.1473678161,2.01113333334,3.01073333333,2.71393333333,5.81816666667
281.87,1.882,2.1266,2.1282,1.95846666667,1.64086666667,6.61653333333,11.1245885058,1.9838,2.95706666666,2.7432,5.79943333333
282.25,1.76593333333,2.10366666667,2.06553333333,1.88526666667,1.59886666667,6.54006666667,11.1069563218,1.98433333333,2.85666666667,2.69953333333,5.6562
282.62,1.5848,1.9612,1.80473333333,1.7542,1.40733333333,6.38476666667,11.035908046,1.74113333333,2.57513333333,2.5816,5.5225
282.99,1.292,1.55446666667,1.48453333333,1.39213333333,0.986533333333,6.01193333333,10.693016092,1.42553333334,2.21486666667,2.24673333333,5.16476666667
283.36,1.20373333333,1.46946666667,1.38706666667,1.2534,0.883200000001,5.97853333333,10.6979264368,1.339,2.04033333333,2.1616,5.1947
283.73,1.4642,1.72566666667,1.56173333334,1.48813333333,1.13646666667,6.22856666667,10.8642022988,1.60386666667,2.2698,2.4246,5.4348
284.10,1.52113333333,1.71606666667,1.4732,1.51673333333,1.1358,6.18383333333,10.8035126437,1.6666,2.2964,2.49853333333,5.40723333333
284.47,1.55233333333,1.71126666667,1.4382,1.55213333333,1.09453333333,6.23503333333,10.6825931034,1.73253333333,2.30733333333,2.48753333333,5.3941
284.85,1.70666666667,1.7712,1.45886666667,1.61493333333,1.21906666667,6.32896666667,10.823245977,1.8246,2.3834,2.55333333333,5.43386666667
285.22,1.8874,1.99553333333,1.71013333333,1.8326,1.46333333333,6.6493,11.1070712644,2.10086666667,2.72913333333,2.8572,5.68836666667
285.59,2.04233333333,2.12766666667,1.8898,2.03293333333,1.55206666667,6.79286666667,11.3227057471,2.21833333333,2.87926666667,3.02373333333,5.85393333333
285.96,2.0068,2.06233333333,1.8386,1.97966666667,1.44486666667,6.77613333333,11.3293310345,2.2308,2.8328,2.9546,5.83223333333
286.33,1.9788,2.00733333333,1.74953333333,1.98006666667,1.39553333333,6.77676666667,11.3991425287,2.24266666667,2.817,2.89566666667,5.77886666667
286.70,2.18593333333,2.26793333333,1.99913333333,2.23706666667,1.65573333334,7.04756666667,11.6580735632,2.57006666667,3.10293333333,3.12973333333,6.00853333333
287.07,2.3616,2.49986666667,2.10446666667,2.4052,1.83193333333,7.2538,11.8406643678,2.71473333333,3.30326666667,3.30193333333,6.13626666667
287.44,2.2876,2.4196,2.00833333333,2.37593333333,1.75973333333,7.11876666667,11.7761149425,2.61553333334,3.252,3.24686666667,5.99286666667
287.82,2.47513333333,2.51133333333,2.14633333333,2.52933333333,1.87833333333,7.27836666667,12.0348436782,2.74566666667,3.36453333333,3.41486666667,6.11916666667
288.19,2.61406666667,2.6402,2.29246666667,2.70566666667,1.96413333333,7.42523333333,12.3514482759,2.88213333333,3.50853333333,3.51633333333,6.24546666667
288.56,2.79246666667,2.81486666667,2.50793333333,2.90353333333,2.16666666667,7.57213333333,12.7030229885,3.06613333333,3.72626666667,3.76846666667,6.42396666667
288.93,2.6812,2.81233333333,2.52986666667,2.87653333333,2.10253333333,7.53713333333,12.7945678161,3.0414,3.73906666667,3.77646666667,6.4504
289.30,2.59133333333,2.7142,2.39653333333,2.85753333333,1.98446666667,7.36353333333,12.7737149425,2.99533333333,3.6564,3.6294,6.32343333333
289.67,2.57026666667,2.72246666667,2.33533333333,2.83913333333,1.91706666667,7.3795,12.9312321839,3.03726666667,3.6552,3.62393333333,6.2809
290.04,2.67246666667,2.89286666667,2.45606666667,2.99466666667,2.05906666667,7.40253333333,13.1779908046,3.147,3.79846666667,3.7156,6.3397
290.41,2.6778,2.9414,2.50306666667,3.0016,2.08253333333,7.417,13.2664827586,3.17766666667,3.87273333333,3.80313333333,6.4024
290.78,2.4432,2.77486666667,2.28166666667,2.73666666666,1.85273333333,7.1814,13.1404712644,2.85846666667,3.6464,3.61486666667,6.07056666667
291.15,2.41926666667,2.71026666667,2.238,2.71846666667,1.77953333333,7.0966,13.291308046,2.7766,3.64766666666,3.55493333333,6.08496666667
291.52,2.56833333333,2.87713333333,2.33773333333,2.81286666667,1.8292,7.14676666667,13.5055977011,2.84493333333,3.76573333333,3.6316,6.20826666667
291.89,2.28666666667,2.73066666667,2.06386666667,2.57273333333,1.55913333333,6.79923333333,13.3250666667,2.55433333333,3.58073333333,3.3242,5.88916666667
292.26,2.13893333333,2.64166666667,1.96073333333,2.44486666667,1.42926666667,6.72626666667,13.3710275862,2.37886666667,3.44326666667,3.2392,5.7889
292.64,1.97753333333,2.5834,1.82033333333,2.34613333333,1.2394,6.5472,13.4014666667,2.22513333333,3.28386666667,3.0786,5.6531
293.01,2.02886666667,2.6738,1.8002,2.38753333333,1.29553333333,6.5679,13.571724138,2.1884,3.33626666667,3.07066666667,5.72076666667
293.38,2.0988,2.85846666667,1.8968,2.40353333333,1.38226666667,6.63326666667,13.8537195402,2.18353333333,3.40093333333,3.18386666667,5.77853333333
293.75,1.89853333333,2.7324,1.71986666666,2.2186,1.15986666667,6.38216666667,13.8398574713,1.94333333333,3.276,2.9082,5.51196666667
294.12,1.8384,2.66773333333,1.6722,2.09813333333,1.086,6.3314,13.951691954,1.8208,3.16653333333,2.79686666667,5.4478
