wavelength,Back_PlaCram,Belly_PlaCram,Breast_PlaCram,Crissum_PlaCram,Crown_PlaCram,DorTail_PlaCram,Rump_PlaCram,Throat_PlaCram,WingTip_PlaCram
706.42,16.7833333333,40.6828,13.9244,48.0590333333,11.3862,16.2248490196,22.781,10.2559666667,18.3036
706.74,16.6633666667,40.4418666667,13.8235666667,47.6127,11.2714666667,16.159954902,22.6367111111,10.2095333333,18.1381333333
707.06,16.5347333333,40.4281333333,13.7055666667,47.6566333333,11.1692666667,16.0840372549,22.5430222222,10.1490666667,18.0801
707.38,16.3869666667,40.2103333333,13.572,47.6585333333,11.0698666667,16.0614686275,22.5083888889,10.0131666667,17.9400666667
707.70,16.3315,40.2622666667,13.5156,47.7229,10.9914666667,15.9822254902,22.5013444444,9.9312,17.8679333333
708.03,16.1681666667,40.0238,13.3497666667,47.5931666667,10.8812666667,15.7586901961,22.3730333333,9.75653333333,17.7136333333
708.35,16.2644666667,40.0699333333,13.2869666667,47.7175333333,10.8664666667,15.8517921569,22.3362444444,9.77853333333,17.7944666667
708.67,16.0947,40.0328,13.1006333333,47.6619333333,10.6453333333,15.7435078431,22.1844666667,9.58,17.6195
708.99,16.1681,40.0935333333,13.1272,47.7286,10.6051333333,15.8164980392,22.1919666667,9.69973333333,17.6343333333
709.31,16.1749666667,40.0921333334,13.0479333333,47.7608333333,10.5314666667,15.816082353,22.1959111111,9.64533333333,17.5695666667
709.63,16.3868666667,40.2644666667,13.2471,48.0627,10.6794,16.0315392157,22.4672777778,9.74446666667,17.8403333333
709.95,16.4341666667,40.314,13.4137333333,48.0982333333,10.6948,16.2010823529,22.5612333333,9.8178,17.8944333333
710.27,16.5069,40.5071333333,13.4763,48.4344666667,10.7811333333,16.2775235294,22.6235666667,9.91486666667,17.9772333333
710.59,16.7329333333,40.6348666667,13.7573333333,48.6198666667,11.0020666667,16.4811509804,22.8665,10.0954666667,18.1578666667
710.91,17.0906,40.9274666667,14.0133666667,48.8384333333,11.2927333333,16.7870117647,23.1527555556,10.3585666667,18.4083333333
711.24,17.1501,40.8476666667,13.9803333333,48.836,11.3294666667,16.8876411765,23.2121555556,10.4682,18.5024333333
711.56,17.2864666667,40.9994666667,14.1776666667,48.8452,11.3767333333,16.9827509804,23.3022777778,10.5812333333,18.623
711.88,17.3535666667,41.0697333333,14.1538,48.9036,11.3800666667,17.0792352941,23.3944777778,10.5864,18.5768
712.20,17.3783,40.9421333333,14.2348,48.8397333333,11.4324,17.0951607843,23.3228333333,10.5734,18.6524333333
712.52,17.3516,40.9305333333,14.1413666667,48.7443,11.4673333333,17.1018117647,23.3627111111,10.4323,18.6345666667
712.84,17.2787,40.9604666667,14.1497666667,48.6087333333,11.4187333333,17.0938705883,23.2847555555,10.4412666667,18.5625
713.16,17.35,40.99,14.0943333333,48.6312,11.3593333333,17.0289372549,23.2355111111,10.4802,18.4802
713.48,17.2475666667,41.0411333333,14.0291666667,48.6042,11.2451333333,16.8426254902,23.0699888889,10.3353333333,18.3497333333
713.80,17.2199666667,41.119,13.9804333333,48.5255,11.1703333333,16.8213058823,23.0662444444,10.2069333333,18.381
714.12,16.9348333333,40.808,13.5609666667,48.2163666667,10.7749333333,16.4756431373,22.7390333334,9.85003333333,18.1327
714.44,16.6868,40.6047333333,13.4379333333,48.0137,10.6096666667,16.2803117647,22.5511333333,9.74833333333,17.9643333333
714.76,16.6808,40.6795333333,13.5308,48.0485,10.5833333333,16.2798843137,22.4534777778,9.64373333333,17.8865333333
715.08,16.9291333333,41.0521333333,13.8607,48.3722333333,10.8776,16.7456490196,22.7242666667,9.8819,18.1163666666
715.40,16.9936,41.1618,14.0474333333,48.4112333333,10.9642,16.7518686274,22.7086,9.9428,18.2798333333
715.72,16.8489,41.2112,14.0193333333,48.3659666667,10.743,16.5718901961,22.6633888889,9.73956666667,18.1116666667
716.04,16.8547666667,41.307,14.0735333333,48.6285666667,10.5892,16.5667784314,22.6571666667,9.6983,18.1518
716.36,16.8442,41.2368,14.0406333333,48.6662,10.5556,16.4737,22.5824333333,9.65936666667,18.0899666667
716.68,16.6251333333,41.1998666667,14.0004,48.6612666667,10.4136666667,16.4475215686,22.4347777778,9.46123333333,17.9310333333
717.00,16.7321333333,41.2054,14.0704666667,48.6414333333,10.5027333333,16.5934607843,22.5194888889,9.58686666667,18.0436
717.32,16.7953,41.2549333333,14.303,48.8235333333,10.5576,16.6816470588,22.5478333333,9.68003333333,18.0178
717.64,17.0270333334,41.5361333333,14.5919,49.0516333333,10.8592666667,16.9280627451,22.7873444444,9.90756666667,18.1910333333
717.96,16.8767,41.4944,14.3574,49.0569,10.6152666667,16.7745411765,22.5990666667,9.58463333333,18.0127
718.28,16.7426666667,41.4630666666,14.0995333333,48.8995333333,10.5076666667,16.7640607843,22.5113333333,9.43196666667,17.8785333333
718.60,16.5560666667,41.1902,13.7665666667,48.771,10.1924,16.4257215686,22.2396777778,9.24726666667,17.6980333333
718.92,16.4341,41.0330666667,13.6456333333,48.6342,10.1366666667,16.3601686275,22.1709555556,9.06323333333,17.5695666667
719.24,16.7165,41.3559333333,13.7369333333,48.9263,10.3551333333,16.6466803922,22.3002666667,9.36816666667,17.7385333334
719.56,16.6915666667,41.2342666667,13.6805666667,48.7407333333,10.3878,16.6768568628,22.2412888889,9.3272,17.6705666667
719.88,16.8585,41.3824,14.0205,48.9306666667,10.5896666667,17.0160294118,22.4654,9.60626666667,17.9245666667
720.20,16.6509,41.2022666667,13.6067,48.7803,10.3750666667,16.8279313726,22.2385333333,9.3456,17.7941333334
720.52,16.6852333333,41.3569333333,13.5394333333,48.8871333333,10.3252666667,16.8024745098,22.2402444444,9.43546666667,17.8351666667
720.84,16.5170333333,41.1219333333,13.3112666667,48.4931,10.1290666667,16.6986431372,22.0773444444,9.35166666667,17.7612
721.16,16.6520333333,41.3292,13.4649,48.6383666667,10.1861333333,16.9706509804,22.2040666667,9.50026666667,17.8336
721.48,17.2368333333,41.9277333333,13.9897333333,49.0085666667,10.7355333333,17.473454902,22.7064666667,9.9639,18.4091
721.79,17.4107,42.1620666667,14.2849,49.3054666667,10.8326,17.6024686275,22.9698888889,10.1980666667,18.5994333333
722.11,17.0521666667,41.9810666667,14.0270666667,49.2219,10.555,17.3901058823,22.8120777778,9.72683333333,18.3993666667
722.43,16.6365333333,41.86,13.7063,49.0256333333,10.1216666667,17.1089117647,22.5360777778,9.3856,17.9872666667
722.75,16.2925,41.6613333333,13.4710666667,48.7458,9.85146666665,16.9347098039,22.3415555555,9.1623,17.7004666667
723.07,16.3121,41.6788,13.6567,48.7457333333,9.81066666667,16.8918411765,22.3087666667,9.21026666667,17.7034333333
723.39,16.1621333333,41.6428,13.3360666667,48.6750666667,9.54073333333,16.625882353,22.2299,8.93576666667,17.5667333333
723.71,16.4355333333,41.7174,13.6777,48.6160666667,9.8264,16.8115431373,22.4914,9.3912,17.6936
724.03,15.9993,41.3906,13.3703,48.3116666667,9.48373333333,16.4742568627,22.1889444444,8.90723333333,17.3116
724.35,16.1885333333,41.7219333333,13.2808333333,48.6883,9.62986666667,16.547727451,22.3281222222,9.03006666667,17.368
724.67,15.9382666667,41.3749333333,12.9689333333,48.6633666667,9.3926,16.2605039216,22.0369555556,8.70626666667,17.1628333333
724.98,15.9429333333,41.2090666667,12.9100333333,48.7429,9.3846,16.3503627451,22.0886333333,8.92086666667,17.1719
725.30,16.1263,41.2492666667,13.0836333333,48.8358,9.68053333333,16.4768745098,22.1699777778,9.05696666667,17.3019666667
725.62,16.4570333333,41.4478666667,13.3858333333,48.8249333333,10.0914,16.7356784314,22.3868111111,9.5603,17.4934333333
725.94,16.6007666667,41.3095333333,13.4335666667,48.8760333333,10.1695333333,16.7505921569,22.4603111111,9.84,17.6078
726.26,16.5884,40.9472,13.2907,48.8782,10.1564666667,16.7171705882,22.4411777778,9.72703333333,17.6154666666
726.58,16.6426,41.039,13.1265,48.8833333333,10.2575333333,16.7987372549,22.5265777778,9.86373333333,17.6946333333
726.90,16.8239,41.042,13.1814333333,48.9683333333,10.4382,16.858517647,22.4784111111,9.95473333333,17.8033
727.21,16.8032666667,41.0300666667,13.3365,49.1160333333,10.4996666667,16.9357,22.4686888889,9.83723333333,17.9079333333
727.53,17.2193666667,41.1270666667,13.6034666667,49.3572666667,10.9042,17.2100843137,22.7549111111,10.0833333333,18.3008666667
727.85,17.3089,41.0555333333,13.8970666667,49.2425,11.0547333333,17.4034705882,22.9254777778,10.2129333333,18.4134666667
728.17,17.4835,41.1386666667,14.1025,49.0629,11.2575333333,17.5708078431,23.1210777778,10.4957666667,18.6433666667
728.49,17.3722666666,41.1346666667,14.0538333333,49.0217333333,11.1182,17.4959137255,22.9748111111,10.2849,18.5331
728.80,17.2936,41.013,13.8974666667,48.8435,10.9504,17.4638470588,22.8829111111,10.2678666667,18.5731333333
729.12,17.5101,41.2436666667,13.9745666667,49.1663,11.1542666667,17.5970490196,23.0805111111,10.427,18.8243666666
729.44,17.4792666667,41.3195333333,13.9987666667,49.2418333333,11.1328,17.4862823529,23.0095888889,10.1958,18.7891333333
729.76,17.5444333333,41.3697333333,14.0968666667,49.2445333333,11.2197333333,17.5769882353,23.1063777778,10.3459666667,18.9245666667
730.08,17.5532,41.4158,14.0998666667,49.3107,11.1544,17.5443431373,23.0836888889,10.1445,18.9551
730.39,17.4002666667,41.3202,14.0873333333,49.1912666667,11.1262666667,17.5489862745,23.1287888889,10.0954,18.9231
730.71,17.399,41.2216,13.7839,49.0021,11.0252,17.4625254902,23.0176,10.0409666667,18.8507333333
731.03,17.3099,41.2096,13.7282333333,48.6813333333,10.9012,17.3831862745,22.9414666667,9.9839,18.7646666667
731.35,17.0396333333,41.1109333333,13.4298666667,48.5942333333,10.5345333333,17.003482353,22.6214222222,9.62456666667,18.5066
731.67,16.8579,41.2088666667,13.2471,48.7066,10.3623333333,16.8934588235,22.5323666667,9.41326666667,18.3693333333
731.98,16.7969666667,41.1370666667,13.1572,48.538,10.3707333333,16.8079784314,22.4705,9.27123333333,18.3121666667
732.30,16.7388333333,40.9077333333,13.0328666667,48.4738666667,10.2794,16.6543549019,22.3276888889,9.10443333333,18.2151333333
732.62,16.6505666667,40.7794,12.9711666667,48.2408,10.0606,16.5344686275,22.2542444445,8.8099,18.0978
732.94,16.9678,40.8876,13.0551,48.3665666667,10.4057333333,17.0286450981,22.5219111111,9.08776666667,18.408
733.25,17.0597,41.0222666667,13.1322333333,48.3994,10.4406666667,17.0287235294,22.482,9.04693333333,18.4757333334
733.57,16.8140333333,40.9027333333,12.8921,48.3545666667,10.3389333333,16.8902823529,22.2706111111,8.96836666667,18.317
733.89,16.9723333334,40.8893333333,13.0874666667,48.2946,10.5087333333,17.1549784314,22.3424222222,9.13336666667,18.4040333333
734.21,16.9532,40.9267333333,13.1952333333,48.3638666667,10.5414666667,17.2530235294,22.2760666667,9.2518,18.4289333333
734.52,16.8735666667,40.7788666667,13.1316333333,48.404,10.6026,17.2619607843,22.1169,9.38103333333,18.3891333333
734.84,16.8561666667,40.646,13.1588,48.3502,10.6210666667,17.2967784314,22.0925444445,9.43583333333,18.4213
735.16,16.7098666667,40.1892666667,12.9891,47.8805333333,10.482,17.0759764706,21.8614444444,9.39436666667,18.2292333333
735.48,16.5891666667,40.1479333333,12.9220666667,48.0256666667,10.3714,17.0203156863,21.8240111111,9.4798,18.1532
735.79,16.5161333333,40.1241333333,12.896,47.9148666667,10.3931333333,17.1343372549,21.8664666666,9.4584,18.0888333333
736.11,16.4832333333,39.9657333333,12.7107333333,47.8652,10.4401333333,17.2486215686,21.8026666667,9.57403333333,18.0656666667
736.43,16.3097666667,39.8614666667,12.604,47.6797666667,10.2665333333,16.976417647,21.5472777778,9.3671,17.9432333333
736.74,16.4649666667,39.8842666667,12.6867,47.6315,10.576,17.1965490196,21.7450222222,9.70686666667,18.1041666667
737.06,17.1424,40.2075333333,13.2680666667,47.9629,11.2732,17.8764372549,22.3861333333,10.2871666667,18.7182666667
737.38,17.2237333334,40.2000666667,13.0957333333,47.8768333333,11.3516,17.8512705882,22.4788666667,10.3414333333,18.8887666667
737.69,17.2652666667,40.1498666667,13.0305333333,47.8679,11.3423333333,17.8306117647,22.5798,10.3439333333,18.9324
738.01,17.5472666667,40.4012,13.1945666667,48.1789666667,11.4756,18.2181509804,22.9449444444,10.5468,19.1262
738.33,17.7966666667,40.6154666666,13.4005666667,48.3006,11.7792,18.5590470588,23.1954888889,10.8531,19.4316333333
738.64,18.0124666667,40.9579333333,13.5980333333,48.6746666667,12.0088,18.7479254902,23.3165888889,11.0684666667,19.5937666667
738.96,18.3550333333,41.019,13.9429666667,48.6536333333,12.4222666667,19.0102450981,23.6345888889,11.2569333333,19.8875
739.28,18.7163333333,41.3484,14.4064,48.9347333333,12.7576,19.2760568628,23.9665555556,11.6603666667,20.1613333333
739.59,18.3833333333,41.3549333333,14.0401666667,48.9107666667,12.4451333333,18.8275647059,23.6589333333,11.3873333333,19.8980333333
739.91,18.5690666667,41.4673333333,14.2159666667,48.9556333333,12.6508,19.0508411765,23.9949888889,11.6823666667,20.0512333333
740.23,18.6108,41.6342,14.2572,49.1479666667,12.5532666667,19.137854902,24.1764111111,11.5561,20.1409333333
740.54,18.3023333333,41.4285333333,13.9741666667,48.9847666667,12.1866,18.8534960784,23.8546777778,11.2151333333,19.8102333333
740.86,17.9187666667,41.2124666667,13.6396,48.8352666667,11.7874666667,18.4181843137,23.4828444445,10.7813666667,19.3978666666
741.18,17.9625333333,41.3456,13.6274333333,48.9335666667,11.9750666667,18.5846764706,23.6365666667,10.787,19.5926666667
741.49,18.0061666666,41.3362666667,13.6599666667,49.0351666667,12.1084,18.5593901961,23.7226333333,10.7634666667,19.7023333333
741.81,18.1370333333,41.4052666667,13.7021333333,48.9135,12.1990666667,18.4668803922,23.8583888889,10.7112333333,19.7636333333
742.12,18.3548333333,41.5460666667,13.8970666667,49.1994,12.3862,18.7169176471,24.1666888889,10.6518333333,20.0715666667
742.44,17.959,41.3829333333,13.5149,48.9140333333,12.0646,18.4204784314,23.8948555555,10.4046,19.9719333334
742.76,17.2043333333,40.7756,12.7558,48.5244666667,11.4093333333,17.6202784314,23.3348666667,9.60529999999,19.4817666667
743.07,17.4715333333,40.7027333333,13.2404333333,48.4600333333,11.5834666667,17.9764019608,23.6142555556,9.66353333333,19.6589
743.39,17.3685666666,40.7031333333,13.2137666667,48.4186,11.4561333333,17.9557549019,23.5820555556,9.4211,19.6055
743.70,17.6074666667,40.7102666667,13.4159,48.3664333333,11.8058666667,18.1790607843,23.6360333333,9.69963333334,19.7964666667
