wavelength,Back_DiuSpem,Belly_DiuSpem,Breast_DiuSpem,Crissum_DiuSpem,Crown_DiuSpem,DorTail_DiuSpem,Patch10_DiuSpem,Patch11_DiuSpem,Rump_DiuSpem,Throat_DiuSpem,WingTip_DiuSpem
246.05,6.29376666667,7.1324,5.34577435897,6.86733333333,5.41713333333,8.22177777778,7.83253333333,3.1194,6.36122222222,6.4622,7.878
246.42,5.77603333333,6.75353333333,5.00986153846,6.44616666667,4.97573333333,7.8782765432,7.7082,2.7014,5.87892222222,6.0346,7.2533
246.79,5.6345,6.5058,4.67194358974,6.2165,4.64066666667,7.47375061729,7.5414,2.38946666667,5.59246666667,5.718,6.86133333333
247.17,5.58313333333,6.4116,4.63144615385,6.33183333333,4.64053333333,7.31650617285,7.55826666667,2.43126666666,5.57406666667,5.469,6.78236666667
247.54,5.31303333333,6.1166,4.38765641026,6.0995,4.29453333333,7.01650864198,7.4202,2.1802,5.24464444445,5.197,6.52783333333
247.92,5.12113333333,5.9894,4.18744102564,5.94746666667,4.1054,6.84982469136,7.21293333333,2.0374,5.05525555555,5.0864,6.29873333333
248.29,4.88893333333,5.6964,3.8571948718,5.65786666667,3.81573333333,6.58904197531,7.0204,1.80113333333,4.67917777778,4.70126666667,5.95116666667
248.67,5.01096666667,5.59586666667,3.81181538462,5.57126666667,3.75833333333,6.55607160494,7.11933333334,1.75506666667,4.58468888889,4.56953333333,5.8595
249.04,5.51543333333,6.04713333333,4.13008717949,6.20136666667,4.2058,6.91268641975,7.6736,2.2202,5.08456666667,5.04306666667,6.2848
249.42,5.16456666667,5.6822,3.89013846154,6.04586666667,3.7702,6.60371604938,7.4206,1.876,4.69974444444,4.632,6.07566666667
249.79,4.96413333333,5.70706666667,3.8300974359,6.12953333333,3.8132,6.53379012346,7.42546666667,1.7376,4.81955555555,4.59433333334,6.08323333333
250.17,4.6311,5.6636,3.46765128205,6.0911,3.74013333333,6.42012592592,7.4148,1.5788,4.66892222222,4.46746666667,5.8532
250.54,4.26416666667,5.42433333333,2.96985128205,5.77866666667,3.54413333333,6.06784938271,7.1516,1.149,4.55623333333,4.09993333333,5.5195
250.92,3.85853333334,5.1834,2.79909230769,5.53816666667,3.45953333333,5.96570123457,7.1198,1.08246666667,4.44908888889,3.96073333333,5.36376666667
251.29,3.17076666667,4.55846666667,2.03301025641,4.96473333333,2.65133333333,5.31423950617,6.7394,0.427733333333,3.79292222222,3.5834,4.7978
251.66,2.86966666667,4.4936,1.72048205128,5.08496666667,2.54026666667,5.18149135802,6.73393333333,0.129999999999,3.68887777778,3.3602,4.48263333333
252.04,2.8579,4.48893333333,1.64596923077,5.07703333333,2.48566666667,5.28508148148,6.85526666667,0.041333333332,3.60514444445,3.50573333333,4.55096666667
252.41,3.27976666667,4.99546666667,2.16190769231,5.52386666667,2.91426666667,5.76678024691,7.4208,0.586600000001,4.09597777778,4.3762,5.36076666667
252.79,3.1178,4.93333333333,2.14850769231,5.32196666667,2.7218,5.43890123457,7.48653333333,0.655866666666,3.9268,4.60993333333,5.33136666667
253.16,2.72013333333,4.7674,2.20283076923,5.04896666667,2.65333333333,5.34650123457,7.21066666667,0.467600000001,3.78118888889,4.5002,5.0179
253.54,3.1943,5.56826666667,2.77446153846,5.7481,3.41493333333,5.83998765432,7.71233333333,1.20373333333,4.34773333333,5.23253333333,5.39333333333
253.91,2.8074,5.2,2.50206153846,5.45683333333,3.08646666667,5.6432691358,7.3284,0.874133333334,3.79426666667,5.042,4.79753333333
254.28,2.9401,5.36766666667,2.91837948718,5.50463333333,3.26733333333,5.78359012346,7.11813333333,1.22266666667,3.92773333333,5.11933333333,4.71093333333
254.66,3.28566666667,5.92113333334,3.66213333333,6.33873333333,3.56333333333,6.13285432099,7.3064,1.77113333333,4.14398888889,5.27113333333,5.14396666667
255.03,3.80316666667,6.69433333333,4.34593846154,7.25263333333,4.02973333333,6.59863456791,7.70586666667,2.24993333333,4.73285555555,5.85413333333,5.57473333333
255.41,5.094,7.83286666667,5.52212307692,8.20256666667,5.29573333333,7.8004962963,8.75433333333,3.27073333333,6.07588888889,6.9454,6.5928
255.78,5.30803333333,7.887,5.5295025641,8.15773333333,5.40006666667,7.60305432098,8.46866666666,3.41966666667,6.00366666667,6.9314,6.6435
256.15,4.63533333333,6.87186666667,4.74172820513,7.38456666667,4.82046666667,6.50694074074,7.66373333334,2.9572,5.3076,6.09106666667,5.73206666667
256.53,4.5562,6.62726666667,4.60538461538,7.0498,4.8126,6.07637777778,7.4162,2.82333333333,5.07644444445,5.8722,5.21563333333
256.90,4.42846666667,6.57066666667,4.56572307692,6.8879,4.972,6.25701234568,7.189,2.6538,5.00392222222,5.60086666667,4.97733333333
257.28,4.2896,5.9888,4.14944102564,6.29146666667,4.6382,5.96255802469,7.14593333333,2.469,4.3621,5.3594,4.76383333333
257.65,4.1797,5.41873333333,3.89965641026,5.79013333333,4.43,5.82802469136,7.05086666667,1.99053333333,4.15093333333,4.99573333333,4.57893333333
258.02,4.66183333333,5.62086666667,3.96347179487,5.9036,4.53066666667,6.0158345679,7.28013333333,2.06206666667,4.57124444444,4.98526666667,4.9964
258.40,4.9077,5.7134,4.07023589744,6.19793333333,4.62973333333,6.27618271605,7.69953333334,2.056,4.79186666667,5.30033333333,5.38763333333
258.77,4.8524,5.66326666667,3.99725641026,6.18853333333,4.70966666667,6.27438271605,7.7006,2.05406666667,4.82192222222,5.31953333333,5.472
259.15,4.80103333333,5.58193333333,3.89250769231,6.21573333333,4.70966666667,6.34411111111,7.56853333333,2.00893333333,4.68196666667,5.16186666667,5.43003333333
259.52,4.42296666667,5.3478,3.68476923077,6.08956666667,4.37426666667,6.06277777778,7.2472,1.79993333333,4.36465555555,4.82153333333,5.26986666667
259.89,4.5728,5.45906666667,3.84962051282,6.35673333333,4.51866666667,6.30805432099,7.49653333333,1.97393333333,4.55086666667,5.01953333333,5.48123333333
260.27,4.76173333333,5.7054,4.06196410257,6.5483,4.6928,6.63990617284,7.70826666667,1.97993333333,4.75004444444,5.26906666667,5.71573333333
260.64,4.99796666667,5.96453333333,4.24327692308,6.77686666667,4.78746666667,6.85612592592,7.93833333334,2.2184,5.01072222222,5.5316,5.96863333333
261.01,5.30186666667,6.25213333333,4.47445641025,7.12823333333,5.0458,7.12025925927,8.18393333333,2.53993333333,5.33105555555,5.78346666666,6.26783333333
261.39,5.29593333333,6.2426,4.43974871795,7.1705,5.01926666667,7.12763703703,8.06786666667,2.53786666667,5.43543333333,5.78426666667,6.2052
261.76,5.0063,5.89806666667,4.15136923077,7.02816666667,4.64386666667,6.88411851852,7.68533333333,2.25626666667,5.09303333333,5.49793333333,5.91043333333
262.13,4.83943333333,5.6592,4.06666153846,7.0828,4.594,6.86322716049,7.6218,2.2352,4.97213333333,5.44773333333,5.7592
262.51,4.86153333333,5.68986666666,4.22267179487,7.30016666667,4.69386666667,6.98790864198,7.70293333333,2.41226666667,5.0925,5.5378,5.71726666667
262.88,5.04526666667,5.82306666667,4.38574871795,7.4957,4.68633333333,7.10532098766,7.84006666667,2.5646,5.24128888889,5.79966666667,5.73943333333
263.25,4.5987,5.4576,3.99615384615,7.031,4.14466666667,6.63794567901,7.48233333333,2.12293333333,4.92655555556,5.4634,5.4142
263.63,4.93543333333,5.53913333333,4.1662,7.35943333333,4.53573333333,6.84923209876,7.84846666667,2.48453333333,5.18661111111,5.77793333333,5.67443333333
264.00,5.3686,6.16373333333,4.71212307692,7.7014,5.05953333333,7.18594814816,8.28073333334,3.0378,5.72213333333,6.1842,6.12306666667
264.37,5.45306666667,6.45933333334,4.99296923077,7.81,5.27573333333,7.28017777778,8.4826,3.5372,5.90443333333,6.14326666667,6.20826666667
264.75,5.28233333333,6.3198,5.0099025641,7.79603333333,5.30366666667,7.38832839507,8.35893333333,3.55826666667,5.93506666667,5.9338,6.09483333333
265.12,5.03193333333,6.1708,4.94913846154,7.64803333333,5.17533333333,7.21065925926,8.17220000001,3.36526666667,5.80174444445,5.6818,5.86606666667
265.49,5.34513333333,6.64226666667,5.39859487179,7.9243,5.48346666667,7.51501975309,8.57293333333,3.6394,5.93785555556,6.0162,6.1979
265.87,5.66143333333,7.0114,5.72952820513,8.01323333333,5.876,7.92698765432,8.97453333333,4.031,6.26285555556,6.278,6.51963333333
266.24,6.29213333333,7.81666666667,6.16707692308,8.5298,6.38426666667,8.41428641975,9.48239999999,4.56726666667,6.89016666667,6.87373333333,7.2056
266.61,5.99743333333,7.55673333333,5.57455384615,7.93786666667,5.9206,7.99477037037,8.93366666668,4.17873333333,6.44583333333,6.54493333333,6.87
266.98,6.17436666667,7.46913333333,5.63618461538,7.9552,6.1574,8.12139259259,9.02153333333,4.18513333333,6.51654444444,6.5124,6.9969
267.36,6.1947,7.27713333333,5.52215897436,7.98536666667,6.18246666667,8.24242469136,9.00320000001,4.1798,6.50984444445,6.51633333333,7.00643333333
267.73,6.08816666667,7.15706666667,5.38075384615,7.80903333333,6.0382,8.23821481481,8.81926666667,3.95593333334,6.39647777778,6.38753333333,6.80616666667
268.10,5.45873333333,6.55113333333,4.8632974359,7.23036666667,5.4848,7.8157382716,8.18380000001,3.45626666667,5.88225555555,5.88646666667,6.30113333333
268.48,4.88106666667,6.02466666667,4.33771794872,6.7141,4.9468,7.35903209877,7.66413333333,2.96933333333,5.46528888889,5.48573333333,5.94733333333
268.85,4.8344,5.7842,4.24295897436,6.52096666667,4.91,7.25487654321,7.60353333333,2.85353333333,5.30646666667,5.33846666667,5.86256666667
269.22,4.2276,5.11613333333,3.57980512821,5.7441,4.2856,6.77648148148,7.089,2.1146,4.64182222222,4.73366666667,5.2551
269.59,4.03526666667,4.82246666667,3.35806666666,5.47006666667,4.0424,6.62985679012,6.98433333333,1.9222,4.54052222222,4.5772,5.07036666667
269.97,4.31733333333,5.07513333333,3.6356974359,5.69753333333,4.21993333333,6.83075555556,7.27306666667,2.08686666667,4.80814444444,4.80726666667,5.22276666667
270.34,3.66283333333,4.43566666667,3.03227179487,5.03423333333,3.57033333333,6.32045925926,6.7096,1.398,4.26003333333,4.18106666667,4.71813333333
270.71,3.59433333333,4.36733333333,3.0740974359,4.9597,3.5776,6.3049654321,6.69013333333,1.26273333333,4.31101111111,4.07373333333,4.8532
271.09,3.24776666667,4.04773333333,2.65942051282,4.67173333333,3.20253333333,6.02302469136,6.22133333333,0.880333333334,3.96384444445,3.7484,4.5131
271.46,3.55716666667,4.40093333333,3.03123589744,4.9794,3.50026666667,6.36222222222,6.49473333333,1.26846666667,4.25286666667,4.05233333333,4.77003333333
271.83,3.52376666667,4.60893333333,3.20441025641,5.00816666667,3.57993333333,6.49291358025,6.52326666666,1.45633333333,4.33792222222,4.078,4.86366666667
272.20,3.6265,4.64593333333,3.28733333333,5.133,3.622,6.54657530864,6.5842,1.49153333333,4.42768888889,4.08466666667,4.9164
272.58,4.02123333333,5.06046666667,3.71473333333,5.62056666667,4.02893333333,6.89514074074,6.90866666667,1.8814,4.79916666667,4.4482,5.21793333333
272.95,3.82333333333,4.89346666667,3.54072820513,5.54276666667,3.73973333333,6.68751111111,6.67326666667,1.62806666666,4.53858888889,4.2826,5.01313333333
273.32,4.28146666667,5.25273333333,3.8788974359,5.91706666667,4.06546666667,6.97460246914,6.9656,2.0252,4.92065555556,4.66786666667,5.42283333333
273.69,4.14763333333,5.19526666666,3.73658974359,5.84573333333,3.94073333333,6.78290123457,6.80173333333,1.8828,4.85386666667,4.4362,5.43863333333
274.06,3.75616666667,4.88693333333,3.30335384615,5.54273333333,3.5278,6.35452098765,6.409,1.6464,4.54078888889,4.17453333333,5.2058
274.44,3.98726666667,5.04846666667,3.53466666667,5.61906666667,3.72686666666,6.41429135803,6.57773333333,1.88073333333,4.63464444445,4.40946666667,5.2538
274.81,3.92766666667,5.03,3.52815897436,5.61136666667,3.61813333333,6.35430864197,6.58706666667,1.829,4.52647777778,4.4368,5.092
275.18,3.98893333333,5.202,3.82533846154,5.7485,3.898,6.49762469136,6.88013333333,2.05686666667,4.67803333333,4.68886666667,5.35183333333
275.55,3.54886666667,4.86146666667,3.54132307692,5.3615,3.56606666667,5.97393333333,6.47606666667,1.71366666667,4.3083,4.29166666667,4.95033333333
275.93,3.46236666667,4.63006666667,3.3982974359,5.14996666667,3.3396,5.74164197531,6.4086,1.4548,4.13573333333,4.24033333334,4.8388
276.30,3.478,4.60806666667,3.36787692308,4.94893333333,3.23913333333,5.61108888889,6.36186666667,1.3378,3.93891111111,4.3214,4.71273333333
276.67,3.33583333333,4.21653333333,3.02217948718,4.50226666667,2.78346666667,5.20120740741,5.94346666667,0.854066666667,3.42995555555,3.8776,4.31396666667
277.04,3.3877,4.3458,3.11704102564,4.5114,2.87453333333,5.25551851852,5.988,0.844133333335,3.49287777778,3.88446666667,4.3961
277.41,3.09643333333,4.15506666667,2.95426153846,4.40156666667,2.56646666667,5.11324444445,5.73273333334,0.668266666665,3.17814444444,3.577,4.17556666667
277.79,3.2298,4.086,3.04144615385,4.54593333333,2.586,5.25902222222,5.7248,0.794866666666,3.19082222222,3.7512,4.19756666667
278.16,2.77256666667,3.74673333333,2.65391282051,4.14393333333,2.2076,5.06205679012,5.3786,0.368466666667,2.91822222222,3.39206666667,3.80413333333
278.53,2.45933333333,3.57773333333,2.42470769231,4.1513,2.0484,4.99646419753,5.11813333333,0.163866666667,2.67912222222,3.15726666667,3.56686666667
278.90,2.05233333333,3.2924,2.11252307692,3.95613333333,1.84526666667,4.67033333334,4.85146666667,-0.0571999999994,2.35481111111,2.7664,3.34423333333
279.27,1.4606,2.7632,1.58650769231,3.48883333333,1.0556,4.10414567901,4.37526666666,-0.599999999999,1.81893333333,2.17673333333,2.6991
279.64,1.60613333333,2.8132,1.6718974359,3.6001,1.16686666667,4.27533333333,4.59173333333,-0.536133333334,1.87694444445,2.2878,2.82816666667
280.02,2.12593333333,3.16966666667,2.05404615384,4.12186666667,1.62993333333,4.63025925926,5.00206666667,-0.0983333333341,2.31263333333,2.60873333333,3.3519
280.39,2.11046666667,3.24186666667,1.99301025641,4.43866666667,1.73573333333,4.80249382716,5.16053333333,0.0886666666674,2.57722222222,2.61806666667,3.60483333333
280.76,2.0536,3.3232,1.92684615385,4.54356666667,1.80573333333,4.88269135803,5.1998,0.263066666667,2.81744444444,2.66813333333,3.77216666667
281.13,2.107,3.46373333333,1.8139948718,4.55596666667,1.81813333333,4.83695308642,5.19066666667,0.334666666666,2.82204444444,2.73806666667,3.80686666667
281.50,2.02996666667,3.514,1.69878974359,4.5913,1.91746666667,4.67652098765,5.19206666667,0.318400000001,2.82545555556,2.77666666667,3.7535
281.87,1.73623333333,3.35346666667,1.41911282051,4.3671,1.7684,4.43741481481,5.06493333333,0.0262,2.61362222222,2.4836,3.60076666667
282.25,2.65336666667,4.0524,2.16024102564,5.1722,2.66026666667,5.08898518518,5.75933333333,0.815533333333,3.2276,3.09906666667,4.3695
282.62,3.18083333333,4.36506666667,2.4834974359,5.39563333333,3.0006,5.30125432099,6.18593333333,1.14413333333,3.58373333333,3.43913333333,4.74903333333
282.99,3.57006666667,4.47246666667,2.67166153846,5.6312,3.14733333333,5.48697530864,6.442,1.4182,3.85146666667,3.757,4.99023333333
283.36,3.68336666667,4.556,2.60701538462,5.65,3.2728,5.51757777778,6.49333333333,1.47753333333,3.92643333333,3.77433333333,5.09293333333
283.73,3.65716666667,4.64813333333,2.56417948718,5.6645,3.24093333333,5.4390691358,6.4718,1.37693333333,3.85946666667,3.73426666667,5.04923333333
284.10,3.6069,4.67666666667,2.50771794872,5.5773,3.1966,5.38567901235,6.3576,1.29913333333,3.76588888889,3.70833333333,4.9168
284.47,3.75436666666,4.80326666667,2.58674871795,5.6387,3.2562,5.36514320988,6.39606666667,1.3432,3.71337777778,3.86766666667,4.9347
284.85,3.99926666667,5.02413333333,2.78352820513,5.90836666667,3.4832,5.62707407407,6.76473333333,1.50753333333,3.85461111111,4.1048,5.16466666667
285.22,4.1269,5.1498,3.0622974359,6.09893333333,3.71746666667,5.86409876543,7.05893333333,1.75606666667,4.12165555556,4.34546666667,5.34053333333
285.59,4.2492,5.23066666667,3.2414,6.1362,3.7808,6.02467901234,7.27673333333,1.89033333333,4.26072222222,4.4722,5.5314
285.96,4.58533333333,5.64573333333,3.59006153846,6.51606666667,4.16993333333,6.40922716049,7.5732,2.251,4.59142222222,4.82573333333,5.78003333333
286.33,4.53593333333,5.76526666667,3.74078461539,6.5569,4.2374,6.50448148148,7.73413333333,2.2268,4.58678888889,4.9814,5.78843333333
286.70,4.32253333333,5.66093333333,3.6650051282,6.4593,4.14213333333,6.42226666667,7.57733333333,2.039,4.3948,4.85053333333,5.64893333333
287.07,4.5863,6.19086666667,4.01758974359,6.7145,4.55666666667,6.77538024691,7.9032,2.30613333333,4.65802222222,5.17493333333,5.91383333333
287.44,5.0392,6.637,4.48600512821,7.12653333333,4.99813333333,7.19103950617,8.3508,2.68746666666,5.04323333333,5.68246666667,6.27483333333
287.82,5.2271,6.76646666667,4.73034358974,7.26343333333,5.1456,7.37255308642,8.5482,2.87386666667,5.2354,5.879,6.3524
288.19,4.9221,6.64026666667,4.6308,7.17106666667,4.9344,7.21872098765,8.38826666667,2.74626666667,5.08216666667,5.77953333333,6.13083333333
288.56,5.00756666667,6.7982,4.91368717949,7.29126666667,5.10793333333,7.45034074074,8.59326666667,2.92,5.2794,5.906,6.1735
288.93,4.99956666667,6.90806666667,4.95616410256,7.32953333333,5.12486666667,7.37533827161,8.58153333334,2.846,5.23697777778,5.93346666666,6.04986666667
289.30,4.81666666667,6.85473333333,4.82261538462,7.19396666667,4.84946666667,7.15065679012,8.40353333333,2.5306,4.93924444445,5.68506666667,5.82286666667
289.67,4.79076666667,6.9108,4.84753333333,7.33666666667,4.88253333333,7.07372592593,8.34073333334,2.46313333333,4.87727777778,5.65693333334,5.68093333333
290.04,4.56073333333,6.6796,4.62218974359,7.06346666667,4.52113333333,6.7046345679,8.13246666667,2.17313333333,4.57978888889,5.4108,5.36273333333
290.41,4.46416666667,6.6482,4.42784615385,6.9672,4.31253333333,6.52044938272,8.02033333333,2.08586666667,4.55291111111,5.2946,5.1975
290.78,4.31726666667,6.53433333333,4.2094,6.9394,4.12953333333,6.41147407407,7.97353333333,2.02166666667,4.48567777778,5.17333333333,4.99963333333
291.15,4.0482,6.16573333333,3.87992820513,6.67223333333,3.68326666667,6.1115308642,7.63486666667,1.62866666667,4.15142222222,4.85986666667,4.71616666667
291.52,3.98733333333,6.32346666667,3.96043589744,6.78813333333,3.62813333333,6.13377530864,7.66186666667,1.66613333333,4.16167777778,4.8924,4.75786666667
291.89,3.93793333333,6.3852,3.82448205128,6.8606,3.54066666667,6.0933308642,7.69633333333,1.63346666667,4.17226666667,4.92733333333,4.7757
292.26,3.9751,6.4774,3.72491794872,6.95046666666,3.5334,6.11728148148,7.87146666667,1.57753333333,4.17011111111,4.88993333333,4.74326666667
292.64,3.854,6.36866666667,3.48128717949,6.93566666667,3.32126666667,5.89590370371,7.7084,1.3798,3.96815555555,4.783,4.56406666667
293.01,4.04623333333,6.4952,3.6354974359,7.1303,3.44026666667,6.09890617284,7.97753333333,1.59906666667,4.21592222222,5.12206666667,4.78113333333
