wavelength,Back_MelRicf,Belly_MelRicf,Breast_MelRicf,Crissum_MelRicf,Crown_MelRicf,DorTail_MelRicf,Rump_MelRicf,Throat_MelRicf,WingTip_MelRicf
709.63,11.1065,25.3958333333,17.7335,17.5368333333,8.20283333334,14.1816666667,15.736,11.024,14.8623333333
709.95,10.9946666667,25.1356666667,17.76175,17.4405,8.11233333334,14.1408333333,15.5358333333,10.927,14.5835
710.27,11.0315,25.1838333334,17.6654166666,17.5866666667,8.18883333333,14.234,15.5076666666,10.8566666667,14.6158333334
710.59,11.2688333333,25.2275,17.7840833334,17.7326666667,8.39383333333,14.442,15.5401666667,11.1121666667,14.5805
710.91,11.116,25.3975,17.7509166666,17.6851666667,8.3015,14.3563333333,15.5806666666,10.942,14.5728333334
711.24,10.8536666666,25.2055,17.3416666666,17.4391666667,7.9505,14.0188333333,15.3761666667,10.4565,14.1676666666
711.56,10.9761666667,25.3016666667,17.5021666666,17.614,8.03166666667,14.2473333333,15.6343333333,10.4973333333,14.2258333333
711.88,10.9711666667,25.1518333333,17.3700833333,17.5751666667,8.206,14.0823333334,15.6945,10.5641666667,14.2095
712.20,10.8906666667,25.166,17.0823333334,17.6075,8.09283333333,13.9783333333,15.6938333333,10.3811666667,13.9998333334
712.52,10.9778333333,25.317,17.1696666667,17.6408333333,8.14366666667,13.893,15.774,10.471,13.9958333333
712.84,11.0851666667,25.2125,17.1831666666,17.551,8.06783333334,13.883,15.7718333333,10.5265,14.0068333333
713.16,11.0688333333,25.2345,17.3315833334,17.6156666667,8.1235,13.9365,15.7706666666,10.5323333333,14.0988333334
713.48,11.143,25.3546666667,17.314,17.7985,8.1595,13.9528333333,15.7691666667,10.5685,14.2435
713.80,11.1381666667,25.3466666667,17.246,17.723,8.11316666667,13.906,15.7265,10.5956666667,14.2723333333
714.12,11.0793333333,25.2598333334,17.1335833333,17.6533333333,8.01016666667,13.8188333333,15.6413333333,10.3348333333,14.286
714.44,10.9223333333,25.0508333333,16.9498333333,17.4895,7.85683333334,13.7206666667,15.4081666667,10.258,14.1388333334
714.76,11.298,25.3208333333,17.2399166667,17.8831666666,8.3105,14.121,15.6216666667,10.7233333333,14.5803333333
715.08,11.124,25.2148333333,17.0888333333,17.6836666666,8.24183333334,14.0906666667,15.3998333333,10.7226666667,14.5656666666
715.40,11.0155,25.2581666666,16.9655,17.6715,8.068,14.1295,15.301,10.5731666667,14.5471666667
715.72,11.1503333333,25.411,17.0725,17.8695,8.19283333334,14.25,15.3995,10.6236666667,14.7198333333
716.04,10.9673333333,25.0916666666,16.85925,17.6951666667,8.08366666667,14.1206666666,15.2138333333,10.331,14.6278333334
716.36,10.9215,24.9471666666,16.7395,17.6588333333,8.01783333334,14.0915,15.12,10.0533333333,14.6311666667
716.68,10.9083333333,24.8258333333,16.574,17.5486666666,7.98116666666,13.9543333333,15.04,9.9825,14.4101666666
717.00,10.808,24.7133333333,16.3988333333,17.338,7.76,13.83,14.9538333334,9.846,14.324
717.32,10.5013333333,24.46,16.1149166667,17.0628333333,7.45916666667,13.5316666667,14.6193333333,9.402,14.0016666666
717.64,10.3591666666,24.3593333334,16.10775,17.042,7.489,13.541,14.5908333333,9.30533333333,13.9881666666
717.96,10.3675,24.2635,16.06925,17.0555,7.519,13.3675,14.5015,9.26666666666,13.9326666667
718.28,10.3048333333,24.3838333333,16.0294166667,16.903,7.51883333334,13.3486666667,14.4125,9.14383333333,13.8806666667
718.60,10.5673333333,24.6458333333,16.2694166667,17.1175,7.7515,13.5891666667,14.6793333333,9.36566666666,13.984
718.92,10.3693333333,24.4668333333,16.0299166666,16.8738333333,7.48266666667,13.344,14.4323333333,9.29816666667,13.551
719.24,10.3385,24.4976666666,16.1620833334,16.8613333334,7.44616666667,13.4031666667,14.4621666667,9.63683333333,13.471
719.56,10.3511666667,24.6926666666,15.9938333334,16.8191666666,7.43866666667,13.4858333334,14.415,9.6765,13.5598333333
719.88,10.112,24.5923333333,15.8255833334,16.6245,7.28016666667,13.288,14.2351666666,9.83383333334,13.4435
720.20,9.99150000002,24.412,15.55325,16.6858333333,7.07383333333,13.3315,14.0608333334,9.70316666667,13.389
720.52,9.95350000002,24.3486666667,15.43875,16.6715,7.20733333333,13.4165,14.0995,9.81816666667,13.2616666667
720.84,10.2456666667,24.6578333333,15.5443333334,16.8476666666,7.46266666667,13.7861666667,14.471,10.0448333333,13.493
721.16,9.87633333331,24.3851666667,15.2098333333,16.3753333333,7.01233333334,13.4173333333,13.9753333333,9.66433333333,12.963
721.48,9.90466666668,24.3235,15.0084166666,16.259,6.90633333334,13.5095,14.0363333334,9.641,13.0173333333
721.79,9.56716666669,24.0403333333,14.6201666667,15.964,6.57083333333,13.3313333333,13.9643333333,9.5025,12.8226666667
722.11,9.38533333333,23.6065,14.1911666666,15.6523333334,6.3625,13.0913333334,13.6286666667,9.22966666667,12.6093333333
722.43,9.61116666665,23.7628333334,14.53525,15.8385,6.65666666667,13.4493333334,13.6315,9.32816666667,12.8836666667
722.75,9.43899999999,23.4123333333,14.1558333333,15.5153333333,6.345,13.172,13.4306666667,9.0485,12.6191666666
723.07,9.355,23.0808333334,14.1289166666,15.5308333333,6.34833333333,13.1173333334,13.3606666666,9.1575,12.3973333333
723.39,9.44833333335,22.976,13.9668333333,15.5085,6.2685,13.1413333333,13.2071666667,9.0825,12.2016666667
723.71,9.21983333333,22.8556666667,13.9185833333,15.108,6.12766666667,13.0755,13.0605,9.06166666667,12.0211666667
724.03,9.12000000002,22.7721666667,13.9361666666,15.1186666667,6.07483333333,13.119,13.0481666667,9.21633333333,12.013
724.35,9.18783333335,22.7853333333,14.0978333333,15.453,6.27016666667,13.2483333333,13.1725,9.446,12.1058333333
724.67,9.80283333335,23.133,14.5884166666,15.8916666666,6.76333333333,13.8033333334,13.9141666667,10.0745,12.7465
724.98,9.961,23.1775,14.8091666667,16.0418333333,6.88583333334,14.0063333333,14.0811666667,10.456,12.6861666666
725.30,10.2308333333,23.3056666666,15.225,16.2208333334,7.14933333333,14.1695,14.12,10.7361666667,12.822
725.62,10.184,23.6265,15.3498333333,16.2631666667,6.99433333333,14.3285,14.2398333333,10.8191666667,12.5908333334
725.94,10.3481666667,23.8871666666,15.5269166667,16.4338333333,7.16716666667,14.3731666667,14.4651666666,11.0273333333,12.8988333333
726.26,10.2815,24.1373333333,15.64825,16.2581666666,7.32683333333,14.3125,14.2933333334,11.343,13.0583333333
726.58,10.4048333333,24.3015,15.91075,16.2313333333,7.3335,14.4373333334,14.4853333333,11.682,13.141
726.90,10.5313333334,24.4226666667,16.1104166666,16.3768333333,7.42333333333,14.5278333333,14.7371666667,12.0046666667,13.1546666666
727.21,10.768,24.5868333333,16.22025,16.6715,7.4665,14.6593333334,14.9333333333,12.1091666667,13.337
727.53,10.8573333333,24.5185,16.1643333334,16.5165,7.35883333334,14.7036666667,14.8256666667,12.041,13.1961666667
727.85,10.725,24.4861666666,16.2136666666,16.4145,7.1375,14.6346666667,14.6066666666,12.1868333333,12.897
728.17,10.3551666667,24.3356666666,15.8371666666,16.1876666666,6.8925,14.4588333334,14.2451666667,11.94,12.5348333334
728.49,10.2186666666,24.3191666667,15.8098333333,16.1338333334,6.86016666667,14.2996666666,13.9845,11.8121666667,12.479
728.80,9.99816666666,24.0276666666,15.6991666666,16.0525,6.55316666667,13.9605,13.808,11.6513333333,12.0625
729.12,9.8785,23.75,15.6050833333,15.9481666666,6.40133333333,13.5903333333,13.6271666666,11.4351666667,12.0063333333
729.44,9.72916666666,23.4608333334,15.2660833334,15.6821666666,6.115,13.3665,13.4681666666,11.3281666667,11.4623333333
729.76,9.67416666669,23.2103333334,15.293,15.7325,5.95633333333,13.4108333334,13.508,11.0756666667,11.2051666667
730.08,9.4525,23.162,15.0454166667,15.8375,5.80883333333,13.2256666666,13.2806666666,10.8161666667,11.0051666667
730.39,9.22500000001,23.4861666666,15.10925,15.8233333333,5.852,13.0955,13.386,10.824,11.1005
730.71,8.85716666666,23.4145,14.8989166666,15.5081666666,5.56633333333,12.8818333333,13.2096666667,10.7036666667,10.805
731.03,9.07250000001,23.8023333333,15.2258333333,15.879,5.7595,13.1591666667,13.4695,11.2038333333,11.2315
731.35,9.12883333332,23.8993333334,15.3184166666,15.737,5.84083333334,13.1106666667,13.5588333334,11.279,11.404
731.67,9.17000000001,24.0063333333,15.4141666667,15.7468333334,5.86066666667,13.0433333333,13.57,11.259,11.398
731.98,9.20516666667,24.0635,15.41225,15.6231666667,5.704,13.1421666666,13.555,11.162,11.4356666667
732.30,8.98716666667,24.0178333333,15.0045833334,15.3305,5.40083333334,13.0331666667,13.3428333334,11.0503333333,11.458
732.62,9.19733333335,24.1455,15.2749166667,15.5306666667,5.58566666667,13.4003333334,13.3863333334,11.2895,11.6208333333
732.94,9.25816666665,24.3095,15.5793333334,15.5913333334,5.8025,13.7318333333,13.4401666667,11.533,12.0495
733.25,9.34049999998,24.5981666667,15.7103333334,15.7466666667,6.08666666667,14.0325,13.6016666667,11.6063333333,12.5266666667
733.57,9.47966666665,24.5803333333,16.1363333333,15.7241666666,6.3035,14.2415,13.726,11.7916666667,12.715
733.89,9.225,24.0285,15.7623333333,15.6335,6.04066666667,14.2425,13.2936666667,11.5251666667,12.3696666667
734.21,9.58150000001,24.2521666666,16.1941666666,15.9946666667,6.53416666667,14.6403333334,13.6245,11.8456666667,12.6695
734.52,9.25066666667,23.9745,16.0704166666,15.6081666667,6.32116666667,14.2308333333,13.4393333333,11.1161666667,12.2828333333
734.84,9.309,23.8711666667,15.9494166667,15.6278333333,6.26066666667,14.4621666667,13.497,11.1075,12.247
735.16,9.28983333334,23.8328333334,15.9585833333,15.7641666667,6.19333333333,14.548,13.5916666666,11.1488333333,12.3431666667
735.48,8.95583333335,23.8688333333,15.9116666666,15.9531666667,6.17866666667,14.4926666666,13.6298333333,11.1406666667,12.186
735.79,9.12700000002,24.212,16.3299166666,16.3018333333,6.642,14.877,13.974,11.2141666667,12.364
736.11,8.73566666669,24.5293333334,15.8165,16.1988333333,6.49316666667,14.5956666667,13.8993333333,11.1835,12.2673333333
736.43,8.37116666667,24.4008333333,15.4335,16.0181666666,5.92216666666,14.2353333333,13.6738333334,10.7501666667,11.821
736.74,8.48950000001,24.1788333333,15.409,15.8801666667,5.725,14.0643333333,13.5436666667,10.7563333333,11.6005
737.06,8.49633333332,24.6856666667,15.395,16.0148333334,5.64466666667,14.1003333334,13.5475,10.731,11.6095
737.38,9.10633333333,25.5796666667,16.1190833333,16.491,6.18433333333,14.7046666667,14.295,11.1148333333,12.2451666667
737.69,9.09349999998,25.6138333334,16.114,16.7076666667,6.23966666667,14.6316666667,14.2866666667,11.1348333333,12.2805
738.01,9.10616666665,25.796,16.2046666666,16.719,6.0785,14.5803333333,14.4061666666,11.3085,12.2441666667
738.33,8.92083333334,25.5935,16.1255,16.8405,6.0495,14.4031666667,14.4031666667,10.976,12.0351666667
738.64,9.30983333333,25.8208333333,16.65825,17.1795,6.42933333334,14.708,14.6731666667,11.2396666667,12.2655
738.96,9.52366666667,25.6038333334,16.6785,16.9198333333,6.19983333334,14.6425,14.6708333334,11.1108333333,12.1808333333
739.28,9.69683333334,25.4908333333,16.7814166666,17.0455,6.42433333333,14.795,14.795,11.5051666667,12.292
739.59,9.78566666665,25.2766666667,17.1249166667,17.2543333333,6.57566666667,14.7705,14.9608333333,11.4338333333,12.333
739.91,10.3528333333,25.7638333334,17.60425,17.8993333333,7.1525,15.2836666666,15.706,11.8345,13.0381666667
740.23,10.3591666667,25.9386666667,17.6605833334,18.155,7.33066666666,15.4341666667,15.7541666667,11.7661666667,13.1265
740.54,10.258,25.5398333333,17.5058333334,17.8873333333,7.18316666667,15.317,15.8333333333,11.5493333333,13.0401666667
740.86,10.059,25.174,17.2831666667,17.5103333333,6.94383333334,14.8968333333,15.5221666666,11.2685,12.9378333333
741.18,10.0335,25.0806666666,17.2404166666,17.1926666667,6.86016666667,14.7483333334,15.4953333334,11.0911666667,12.8958333333
741.49,10.2061666667,24.811,17.0235,17.2035,7.11933333333,14.867,15.4038333334,10.9321666667,12.8963333333
741.81,10.8293333333,25.3361666667,17.55825,17.4133333333,7.55866666667,15.093,15.8275,11.218,13.5196666667
742.12,10.7831666667,25.1463333334,17.24875,17.1771666666,7.4835,14.805,15.7825,10.8765,13.4478333333
742.44,11.0106666666,25.3358333334,17.5769166666,17.583,8.17966666667,15.2416666666,16.2085,11.1175,14.0741666666
742.76,11.1731666667,25.637,17.7424166667,17.8896666667,8.17,15.3798333333,16.5068333334,11.135,14.2206666667
743.07,11.47,25.8015,17.9998333333,17.8733333333,8.21966666667,15.6741666666,16.8548333334,11.496,14.4865
743.39,11.5923333334,25.5353333333,18.0055,17.901,8.40533333334,15.6348333333,16.9211666667,11.6833333333,14.4135
743.70,11.6506666667,25.4885,18.2283333334,17.9038333334,8.49383333334,15.5631666667,17.1015,11.7776666667,14.6003333333
744.02,11.6826666667,25.5245,18.1461666667,18.2001666666,8.757,15.5771666667,17.2991666667,12.0998333333,14.9248333333
744.34,11.7996666667,25.5621666667,18.29225,18.5411666667,8.916,15.6986666667,17.5323333333,12.0723333333,14.9353333334
744.65,12.23,25.6358333333,18.69025,19.0593333333,9.19483333335,16.2291666667,17.8493333334,12.2165,15.2513333334
744.97,12.8551666666,26.2226666666,19.3716666667,19.8155,9.89066666669,16.7965,18.4905,12.6368333333,15.9973333333
745.28,12.8303333333,26.5035,19.1944166666,19.8315,10.2068333333,16.9543333334,18.6736666667,12.858,15.9951666667
745.60,12.828,26.94,19.4815,20.1721666667,10.4885,17.3678333333,19.0683333334,13.3558333333,16.2916666667
745.91,13.0718333333,27.5691666666,19.6773333333,20.7203333333,10.6311666666,17.536,19.5105,13.7045,16.4371666667
746.23,12.7631666667,27.3178333334,19.4999166667,20.4863333334,10.3861666666,17.1406666667,19.3363333334,13.0141666667,16.3248333333
746.55,12.8386666667,27.6435,19.5775833333,20.7936666667,10.706,17.0418333333,19.265,12.6508333333,16.4793333333
746.86,12.6293333334,27.5043333334,19.6636666667,20.6628333333,10.7826666666,16.9146666667,19.1676666667,12.4981666667,16.4186666667
747.18,12.7231666666,27.6323333333,19.5716666666,20.9031666667,10.8978333334,16.9731666667,19.4455,12.7435,16.4623333333
747.49,12.9546666667,27.7145,19.7814166666,20.8876666666,10.7425,16.9991666667,19.4421666667,12.7986666667,16.3613333334
747.81,13.2448333333,27.8895,19.9810833333,20.9053333334,10.8141666667,17.3095,19.6196666666,13.1845,16.4923333334
748.12,12.9368333333,27.8758333334,19.75225,20.583,10.502,16.9866666667,19.6023333333,12.7838333333,16.3935
748.44,12.4001666666,27.5023333333,19.44225,20.4273333333,10.1103333333,16.7131666667,19.5086666667,12.7531666667,16.2673333333
748.75,12.0208333333,26.9835,19.1125833333,20.281,9.63116666666,16.3938333334,19.1093333334,12.3,16.2805
749.07,11.9956666667,26.672,19.022,20.2563333333,9.27533333335,16.2753333333,18.9156666667,11.9426666667,16.3748333334
749.38,12.3335,26.4938333334,19.14,20.004,9.50399999999,16.4161666667,18.9288333333,12.0565,16.6996666666
749.70,12.5523333333,26.5485,19.41275,20.0395,9.76350000002,16.6668333333,18.8646666666,12.3686666667,16.9026666666
750.01,12.4166666667,25.966,19.1879166667,19.8363333333,9.56783333332,16.5225,18.6313333333,12.1021666667,16.9351666666
750.33,12.732,26.2796666667,19.3645833334,20.1276666667,9.71183333334,16.8113333333,18.5681666667,12.2383333333,17.3443333333
750.64,13.0486666667,26.4728333333,19.7115833333,20.2848333334,9.85233333335,16.9106666667,18.4788333333,11.823,17.3783333333
750.96,13.1775,26.7445,19.9183333333,20.4853333333,10.236,17.3,18.4736666666,11.786,17.7416666667
751.27,13.0676666667,26.6865,19.6976666667,20.5845,10.3985,17.1115,18.5393333333,11.6336666667,17.9946666667
751.59,13.2466666667,26.78,19.69,20.7933333333,10.6266666667,17.22,18.32,11.86,17.9933333334
751.90,13.6365,26.9588333334,20.0406666667,20.9251666667,11.0133333334,17.6611666667,18.4221666666,11.7941666667,18.302
752.22,13.3533333334,26.6198333334,20.0635833333,20.6546666667,10.6546666667,17.2945,17.9293333333,11.2958333333,17.7021666667
752.53,13.422,26.7913333333,19.878,20.5678333334,11.12,17.2306666667,17.9936666667,11.604,17.6686666666
752.85,13.0923333334,26.544,19.7616666667,20.5471666667,10.9825,17.013,17.7383333333,11.3085,17.299
753.16,13.3013333333,26.9016666667,19.7764166667,20.9543333334,11.2175,17.1313333333,18.2131666667,11.7285,17.576
753.47,13.6243333334,27.3151666667,20.0944166666,21.2703333333,11.3725,17.4305,18.5335,12.1761666667,17.9023333334
753.79,13.3158333333,26.9388333334,19.7204166666,20.9985,10.8463333333,16.9403333333,18.6223333333,11.7076666667,17.4875
754.10,12.9986666666,26.7068333333,19.3675,20.7095,10.763,16.794,18.7616666667,11.9545,17.6173333333
754.42,12.8806666667,26.8391666667,19.5801666667,21.0591666667,11.0886666667,16.7408333334,19.166,11.9778333333,17.6568333333
754.73,12.8138333334,26.93,19.838,21.1505,11.0091666667,16.8701666667,19.0203333333,11.8235,17.399
755.05,12.6943333333,26.7016666667,19.7760833334,20.984,11.1245,16.7073333333,19.069,11.9505,17.2618333333
755.36,12.5813333333,26.5336666666,19.4185833333,20.9216666667,10.9595,16.4088333333,18.8108333334,11.7196666667,16.9516666666
755.67,12.9218333333,26.7115,19.4510833333,21.279,11.3023333333,16.5503333334,19.0923333333,12.013,17.2268333333
755.99,13.1485,26.8283333333,19.75725,21.5575,11.2926666666,16.5703333333,18.9293333333,11.7066666667,17.2183333333
756.30,13.2135,26.7128333334,19.45475,21.5746666667,11.0346666667,16.1375,18.7481666667,11.5705,17.0496666667
756.62,13.1726666667,26.3171666666,19.1650833334,21.3836666667,10.8175,15.8001666667,18.3086666666,11.1878333333,16.7433333333
756.93,12.8945,25.7538333334,18.64725,21.1191666666,10.7488333333,15.7901666667,17.943,10.952,16.4005
757.24,12.5456666666,25.3796666666,18.0624166667,20.7103333333,10.6116666666,15.6191666667,17.6161666667,10.7526666667,16.0551666667
757.56,11.9856666667,24.3973333333,17.1098333334,20.0991666666,10.0425,14.9505,16.8936666666,9.858,15.1915
757.87,12.074,23.8911666667,16.335,19.5123333333,9.54216666667,14.5628333333,16.303,9.3925,14.9623333333
758.18,11.8205,23.4201666667,15.6135,18.9936666667,9.33683333333,13.9481666667,15.7556666667,8.73883333334,14.7025
758.50,11.6153333333,23.3591666666,15.3323333334,18.807,9.06816666667,13.8698333333,15.5535,8.38316666666,14.612
758.81,11.282,23.4536666667,15.008,18.3796666666,8.75266666667,13.5663333333,15.214,8.35466666667,14.5128333333
759.13,11.485,23.6791666666,15.0998333334,18.2876666667,8.78566666667,13.8225,15.212,8.554,14.6981666667
759.44,11.1663333333,23.033,14.59125,17.8865,8.32983333333,13.5988333333,14.8766666666,8.25033333333,14.3785
759.75,10.7608333333,22.8033333333,14.2970833333,17.5813333333,8.254,13.6415,14.6501666667,7.94433333333,14.1961666667
760.07,10.2986666667,22.5081666666,14.1208333333,17.1788333333,7.91133333333,13.4935,14.3085,7.3345,13.8828333333
760.38,10.1336666667,22.4306666667,14.3739166667,16.796,7.7045,13.289,14.3165,7.35233333334,13.5258333333
760.69,10.4945,22.7255,14.9766666667,16.9715,7.78066666667,13.5275,14.1793333333,7.68833333333,13.4211666666
761.01,10.5965,23.5503333334,15.3453333333,17.1116666666,7.62766666667,13.7463333333,14.1498333333,7.95433333333,13.3986666667
761.32,10.141,23.4941666667,15.255,16.8478333333,7.391,13.6686666667,13.984,7.90083333333,13.2595
761.63,10.0063333333,23.327,15.2360833333,16.699,7.152,13.7346666666,13.9223333334,8.168,13.0096666667
761.94,10.0123333333,23.302,15.3809166667,16.6543333333,7.05383333333,13.7141666667,13.8515,8.29583333334,13.1898333333
762.26,10.1283333333,23.5108333333,15.60575,16.9663333333,7.31733333334,13.9396666667,14.0595,8.55233333333,13.3943333334
762.57,9.83233333332,23.317,15.5265833334,16.9711666666,7.37983333334,13.8066666666,14.1168333333,8.69533333334,13.307
762.88,9.62483333335,23.5138333333,15.61175,16.8391666667,7.4705,13.6606666667,14.3065,8.8735,13.349
763.20,9.69233333335,23.6358333333,15.8051666666,16.8731666667,7.605,13.8291666666,14.4431666666,8.8605,13.4648333333
763.51,10.065,24.1485,16.03175,17.195,8.02116666666,14.2118333334,14.8735,9.30166666666,13.8435
763.82,10.161,24.3535,16.0179166666,17.3925,8.0315,14.2563333333,15.019,9.39816666667,13.9911666666
764.14,9.9545,24.2668333334,15.819,17.2778333333,8.08866666667,14.1366666667,15.0458333334,8.987,14.0411666666
764.45,9.85000000001,23.955,15.5545,17.1863333333,8.28533333334,14.2015,15.0053333334,9.1745,14.1908333333
764.76,9.67733333333,23.7883333333,15.5566666666,17.0025,8.21766666667,14.2378333333,14.9536666667,9.14266666667,13.9293333333
765.07,9.62699999998,23.7521666667,15.5209166667,17.0703333333,8.40433333333,14.284,15.103,9.1155,14.1763333333
765.39,9.4495,23.5463333333,15.0533333334,16.6488333334,8.224,14.0911666667,14.8135,8.78633333333,13.9491666667
765.70,8.55933333335,22.8103333333,14.2635,15.7686666667,7.53733333334,13.4708333333,14.183,8.151,13.0745
766.01,7.92916666667,22.2635,13.81525,15.1163333333,6.84533333333,13.0466666667,13.5398333333,7.83716666666,12.5478333333
766.32,7.95633333335,21.8346666667,13.5188333334,14.8955,6.6625,13.1243333333,13.3391666667,7.81083333334,12.225
766.64,7.74333333334,21.6563333333,13.0245,14.6488333333,6.43216666667,12.9008333333,13.0098333334,7.8815,12.1213333333
766.95,7.11666666667,21.1195,12.55175,13.8645,5.98033333333,12.3598333334,12.329,7.46216666667,11.4235
767.26,6.69866666666,21.0336666666,12.1475,13.5178333333,5.8575,12.2515,11.5063333333,7.18783333333,10.8733333333
767.57,6.062,20.825,11.4438333333,13.0926666667,5.26883333333,11.8318333333,10.7548333333,7.20633333333,10.287
767.88,5.73133333333,20.4615,11.4844166667,12.7766666667,4.48666666667,11.3243333333,10.2956666667,6.5785,9.80316666666
768.20,5.4665,20.1175,11.129,12.7518333333,4.0575,10.9326666667,9.809,6.32233333333,9.57733333335
768.51,5.07483333333,19.9943333333,10.6950833333,12.0263333333,3.09666666667,10.7135,9.022,6.11033333333,8.59666666666
768.82,5.10433333334,20.1041666667,10.9325833333,12.7461666666,3.1345,10.9658333333,9.12883333335,6.87533333333,8.34283333335
769.13,5.58816666667,20.1446666667,11.2105,13.0421666667,3.36066666666,11.0101666667,9.15399999999,7.14133333333,8.37233333331
769.44,5.502,20.6583333333,10.96425,13.0751666667,3.5415,11.2043333333,9.29383333333,6.88316666666,8.65333333334
769.76,5.2065,21.2731666666,10.8855833333,13.0058333333,3.27416666667,11.2466666667,9.13166666668,6.8945,8.48066666666
770.07,4.848,21.276,11.3061666667,12.9065,3.1285,11.2388333333,9.12566666665,7.21966666666,8.08983333331
770.38,3.93283333334,20.431,10.8728333333,12.366,2.18716666667,10.4521666667,8.43299999999,6.67716666667,7.52900000001
770.69,3.3845,19.7521666666,10.2124166667,11.8298333333,1.36666666667,9.76933333332,8.27466666665,5.221,6.812
771.00,2.776,19.5076666666,9.86158333334,11.1471666666,0.950500000001,9.28916666665,8.13366666668,4.57966666667,6.48083333333
771.32,2.96066666666,20.3068333333,10.1971666667,11.5571666666,1.546,9.92316666665,8.48666666665,5.25216666667,6.80916666667
771.63,3.66666666667,21.195,10.7301666666,12.061,2.22,10.7135,9.31083333335,5.93083333334,7.3115
771.94,3.66766666667,21.3938333334,10.8808333334,12.553,2.30766666667,10.6018333333,9.37566666668,6.12016666666,7.56983333332
772.25,3.1385,21.5921666667,10.5328333334,11.6266666667,1.6495,10.0688333333,9.22099999999,5.22316666667,7.30833333331
772.56,3.19866666667,21.476,10.24125,11.3435,1.50783333333,10.144,9.31016666665,5.152,7.25349999999
772.87,3.065,21.027,10.28225,11.2075,0.98316666667,9.77333333335,9.17183333331,4.84633333333,6.61566666665
773.18,2.64533333333,20.154,9.82208333333,10.8065,0.3915,9.20516666667,8.22066666669,4.83966666667,6.25150000001
773.50,2.08783333333,19.5753333333,8.98508333333,9.95650000001,-0.4225,8.93066666667,7.32566666665,4.1755,5.26183333333
773.81,2.475,20.1658333334,9.1505,10.2413333333,-0.2925,9.53416666668,7.68116666665,4.99866666667,5.6695
774.12,2.8765,20.5925,9.57391666666,9.97533333333,0.086666666665,9.28383333332,7.53083333331,6.53083333333,6.27166666669
774.43,3.45,20.4143333333,10.1576666667,10.3376666666,0.434333333331,9.66733333331,7.60733333333,7.37183333334,6.72633333335
774.74,3.24016666667,19.957,10.0668333333,10.1235,-0.02533333333,9.45549999999,7.31250000002,7.161,6.53050000001
775.05,2.90083333333,19.7203333333,9.73908333333,9.78383333334,-0.496166666665,8.91866666667,6.79366666665,6.95916666667,6.00499999998
775.36,3.964,20.9093333333,11.2970833333,10.7018333333,0.975333333332,9.87833333334,8.06750000002,8.19433333334,7.06716666668
775.67,4.66116666667,21.5796666666,12.15025,11.6526666666,1.94016666667,10.7331666667,8.66716666669,8.95683333334,7.67200000002
775.98,5.37366666666,22.3065,13.31425,12.3196666667,2.7505,11.369,9.40433333333,9.81,8.64383333333
776.30,6.20466666667,22.1223333333,13.5019166667,12.3346666667,3.03366666666,11.623,9.50066666665,10.3371666667,8.81416666665
776.61,5.77533333333,21.77,13.4303333333,11.812,2.676,11.1276666667,9.24833333331,9.55933333334,8.40166666666
776.92,5.01616666667,21.545,12.9294166666,11.1736666666,1.65566666666,9.98233333335,8.33966666665,8.26416666666,7.88833333335
777.23,5.92833333333,22.8808333334,14.0628333333,12.3538333333,3.00783333333,10.813,9.23416666667,9.197,8.82433333331
777.54,6.77733333333,23.6285,15.4243333333,13.8251666666,3.81283333333,11.9063333334,10.5781666667,9.92616666667,9.88933333333
777.85,7.15,24.461,15.94175,14.2253333333,4.00266666667,12.1311666666,11.3876666667,10.1606666667,10.0868333333
778.16,7.53516666666,25.0678333334,15.8315,14.3156666666,4.08316666667,11.767,11.5566666666,10.0838333333,10.047
778.47,7.91883333333,25.1545,16.0665,14.3405,4.09533333333,11.3956666666,11.9155,9.42816666666,10.2575
778.78,7.59383333334,24.1603333333,15.3761666667,13.8846666667,3.57133333333,10.589,11.8925,8.371,9.96250000001
779.09,7.673,23.9121666667,15.5095833333,13.5471666666,3.73583333334,10.2011666667,11.4593333333,8.57883333333,9.84900000001
779.40,7.8625,24.7326666667,16.177,14.0203333333,3.8675,10.0,11.8446666666,8.91866666667,9.93616666665
779.71,8.00216666668,26.2276666667,17.2448333333,14.6273333334,4.46883333333,10.4311666667,12.7565,9.27516666666,10.4181666667
780.02,8.9675,27.0196666667,17.9150833333,15.3595,5.39883333333,11.072,13.8171666666,9.50316666666,11.0065
780.33,10.566,27.8816666667,19.1395,16.368,6.9055,12.565,15.6673333333,11.3185,12.0978333333
780.64,10.3786666667,26.7938333333,18.5069166666,15.7533333333,6.1955,12.3378333333,15.5811666666,10.617,11.385
780.95,10.1495,26.1485,17.6081666666,15.3043333334,5.9295,12.3396666667,15.5851666667,10.3901666667,10.7238333333
781.26,10.1701666666,25.4728333334,17.3893333333,15.1945,5.98333333333,12.3988333333,15.1946666667,9.95383333333,10.5891666667
781.57,10.291,25.2718333333,17.89725,15.1848333333,6.37583333334,12.8876666667,15.4566666667,10.4405,10.7396666667
781.88,9.71549999998,25.4466666667,18.2578333333,15.1591666667,6.60233333334,12.9675,15.2426666667,11.2086666667,10.6366666667
782.19,9.34866666665,26.2691666667,17.9850833334,15.031,6.50033333333,13.0711666667,14.8336666667,11.1815,10.4345
782.50,8.90616666668,26.0596666667,17.3253333333,15.149,6.09966666667,13.1871666667,14.9485,10.6818333333,10.3951666667
