wavelength,Back_TanRuuf,Belly_TanRuuf,Breast_TanRuuf,Crissum_TanRuuf,Crown_TanRuuf,DorTail_TanRuuf,Patch10_TanRuuf,Patch11_TanRuuf,Rump_TanRuuf,Throat_TanRuuf,WingTip_TanRuuf
429.72,8.87372222222,33.8529871794,20.6605833333,15.6702916667,6.41558333334,7.61725,9.91808333331,7.57433333333,19.24575,9.56441666666,9.39233333333
430.08,8.86108333333,33.8841025641,20.6740833333,15.6928333333,6.38791666667,7.59991666667,9.90824999998,7.54491666667,19.2091666666,9.54674999999,9.389425
430.44,8.81347222222,33.9090961539,20.699,15.7069583334,6.3635,7.57508333333,9.89641666667,7.51216666666,19.2143333333,9.53758333334,9.39085
430.79,8.83444444444,33.9853461538,20.7653333333,15.7700416667,6.35816666667,7.5735,9.88266666666,7.4915,19.2693333333,9.58858333333,9.40395
431.15,8.85086111111,34.0542435897,20.8179166667,15.8029583333,6.36491666666,7.58075,9.91608333333,7.48125,19.339,9.64849999998,9.435275
431.50,8.93386111111,34.1223141026,20.8896666667,15.8725833334,6.39,7.61758333333,9.98049999999,7.554,19.4161666666,9.72183333334,9.45660833333
431.86,8.94422222222,34.1729230769,20.9230833334,15.922875,6.4165,7.62733333333,10.0060833333,7.575,19.4030833333,9.72891666667,9.44913333334
432.22,8.9446388889,34.2370833333,20.9599166667,15.9417916667,6.43558333333,7.63025,10.038,7.5905,19.4236666667,9.73566666667,9.44338333333
432.57,8.98197222223,34.3027564102,21.0239166667,16.0185416667,6.46183333333,7.67008333333,10.0554166666,7.61841666667,19.4553333334,9.78725,9.46905
432.93,8.97030555555,34.373974359,21.0819166666,16.0677916667,6.45375,7.67183333333,10.0568333333,7.614,19.4803333333,9.79916666668,9.45365
433.29,8.96638888888,34.4127115385,21.09875,16.048125,6.39916666666,7.61641666666,10.0094166667,7.58,19.4428333333,9.77666666668,9.390225
433.64,9.00291666668,34.4614871795,21.16175,16.0940416667,6.44391666667,7.65366666667,10.0439166667,7.61608333333,19.4803333333,9.81241666667,9.42508333333
434.00,8.99483333333,34.5041730769,21.1828333334,16.0954583333,6.434,7.62583333333,10.02525,7.60458333333,19.5078333333,9.82208333333,9.39155
434.35,9.00513888889,34.5524294872,21.2039166667,16.1079166667,6.42983333333,7.62075,10.0305,7.6055,19.5020833333,9.83049999998,9.40033333333
434.71,9.00130555557,34.6466410256,21.2369166666,16.12125,6.42925,7.61475,10.04675,7.60975,19.5195833333,9.8455,9.39403333333
435.07,9.02833333333,34.7338141026,21.304,16.169125,6.44066666667,7.637,10.08975,7.6325,19.5503333334,9.87683333334,9.42028333333
435.42,8.99622222222,34.7638012821,21.342,16.17875,6.41016666666,7.60158333334,10.087,7.58608333333,19.53,9.85908333335,9.416925
435.78,9.00277777778,34.771525641,21.3625,16.2036666667,6.40966666667,7.61741666667,10.0710833333,7.58883333333,19.54725,9.90075,9.40988333333
436.13,9.02922222222,34.8580705128,21.4070833333,16.2796666667,6.41333333334,7.61975,10.0814166667,7.591,19.5881666667,9.93899999999,9.42283333333
436.49,9.05702777777,34.937551282,21.443,16.3317083333,6.44883333333,7.64233333333,10.126,7.6245,19.6264166667,9.97283333333,9.43338333333
436.84,9.10797222224,35.0494102564,21.5065,16.4095833333,6.47775,7.66508333333,10.17225,7.64575,19.7194166667,10.0299166666,9.47338333334
437.20,9.14277777778,35.1756217949,21.6093333333,16.51025,6.51483333333,7.71733333333,10.2290833333,7.68466666666,19.8033333334,10.086,9.54803333333
437.56,9.12641666668,35.2456923077,21.63075,16.525125,6.48133333333,7.68441666667,10.2030833333,7.67875,19.82,10.12125,9.56884166666
437.91,9.14063888889,35.2800833333,21.6404166667,16.5360833333,6.49916666667,7.7005,10.2156666666,7.69725,19.831,10.1688333333,9.6062
438.27,9.22113888889,35.429724359,21.7575,16.6360833333,6.55141666667,7.76541666667,10.2613333333,7.78041666667,19.9456666667,10.2651666667,9.67076666667
438.62,9.25444444445,35.4991025641,21.81525,16.6685,6.57716666667,7.79216666667,10.2913333333,7.80375,20.0035833334,10.3040833333,9.6993
438.98,9.26794444445,35.5411217949,21.8375,16.7142083333,6.59508333333,7.80233333333,10.293,7.84291666667,20.041,10.3239166666,9.67951666667
439.33,9.2663611111,35.6157435897,21.8854166667,16.7394166667,6.63116666667,7.80608333333,10.293,7.86633333333,20.085,10.3505833333,9.68256666667
439.69,9.25008333332,35.6747884616,21.89775,16.7401666667,6.60725,7.77558333333,10.289,7.8445,20.12125,10.3301666667,9.6649
440.04,9.27955555556,35.7185641026,21.954,16.772,6.62558333333,7.80408333333,10.3205833333,7.8735,20.1530833333,10.361,9.68211666667
440.40,9.30499999999,35.7710897436,22.0051666667,16.7875416667,6.63133333333,7.804,10.3318333333,7.89008333334,20.181,10.3806666667,9.67635
440.75,9.29777777777,35.768474359,22.0211666667,16.7662083333,6.642,7.79158333333,10.3379166666,7.88633333333,20.1574166667,10.38675,9.65924166667
441.11,9.28752777777,35.7772948718,22.0283333333,16.7593333333,6.62933333333,7.76533333333,10.33775,7.87733333333,20.1576666667,10.3930833333,9.62035833333
441.47,9.3138888889,35.879275641,22.0936666666,16.8116666667,6.66308333333,7.80066666667,10.3620833333,7.89325,20.1980833333,10.42475,9.62028333333
441.82,9.34527777777,35.965025641,22.1760833333,16.8782083333,6.67575,7.8105,10.40975,7.927,20.2685833334,10.4668333333,9.642975
442.18,9.34000000001,35.9901474359,22.2078333333,16.9206666667,6.67175,7.793,10.4373333334,7.90216666667,20.2675,10.4690833333,9.62674166667
442.53,9.33666666668,36.024224359,22.222,16.951625,6.66525,7.77458333333,10.4228333333,7.90841666667,20.2611666667,10.4851666667,9.60843333334
442.89,9.33647222223,36.0676282051,22.2714166667,16.9502916667,6.64858333333,7.761,10.4255,7.87833333334,20.26725,10.4856666667,9.598975
443.24,9.40224999999,36.1182307692,22.32475,17.028375,6.67316666667,7.80625,10.4770833333,7.92458333333,20.30625,10.5423333333,9.64478333333
443.60,9.43513888888,36.1830512821,22.4130833333,17.091,6.6895,7.82116666667,10.5095,7.95708333333,20.3334166667,10.6043333333,9.6636
443.95,9.4373888889,36.2301987179,22.4371666667,17.1037916667,6.67416666667,7.79991666667,10.4895833333,7.97008333334,20.3308333334,10.6158333333,9.64190833333
444.31,9.41022222223,36.2518846154,22.4438333333,17.113625,6.66466666667,7.80308333333,10.4955,7.95475,20.3366666667,10.6300833333,9.63804166666
444.66,9.41558333333,36.3604102564,22.4894166667,17.17925,6.65008333333,7.80608333333,10.4824166667,7.972,20.3539166667,10.6624166667,9.645275
445.02,9.44963888889,36.484224359,22.5639166667,17.2504166667,6.66275,7.8555,10.5164166667,8.00808333333,20.4075,10.7190833333,9.66045
445.37,9.4718888889,36.4897628205,22.5986666667,17.2915416667,6.66233333333,7.85608333333,10.5329166667,8.03358333333,20.4290833333,10.72825,9.66239166667
445.72,9.42911111112,36.512224359,22.60975,17.288125,6.63975,7.82258333333,10.50025,7.98558333333,20.3958333333,10.7126666667,9.61911666667
446.08,9.45658333334,36.5595128205,22.6525833333,17.3079583333,6.66025,7.84275,10.5155833333,8.00308333333,20.4336666667,10.7495833333,9.63346666667
446.43,9.45930555556,36.6325320513,22.715,17.3721666667,6.67133333333,7.86858333333,10.5461666667,8.035,20.477,10.7888333333,9.6624
446.79,9.46133333334,36.6861346154,22.7245833333,17.4075,6.67325,7.86708333333,10.5371666667,8.04308333333,20.4955,10.8151666667,9.660275
447.14,9.46322222222,36.7746474359,22.7716666667,17.4430416667,6.68766666667,7.86883333333,10.54425,8.0485,20.5316666667,10.8425833333,9.6439
447.50,9.47608333333,36.8385,22.8121666667,17.4867083334,6.72266666666,7.89541666667,10.57425,8.08141666666,20.5485833333,10.879,9.64930833334
447.85,9.48916666668,36.9195384616,22.8655833334,17.550375,6.75608333333,7.93341666666,10.5981666667,8.09483333333,20.605,10.9286666667,9.664925
448.21,9.52194444444,36.9722692308,22.9269166667,17.6165833333,6.76716666667,7.94625,10.6048333333,8.11316666667,20.6258333333,10.96775,9.68968333333
448.56,9.53286111111,37.014025641,22.9611666667,17.644125,6.783,7.94358333333,10.62175,8.11325,20.6531666667,10.9884166667,9.689375
448.92,9.56722222223,37.0146923077,22.9985,17.6920416666,6.82941666666,7.95525,10.6585833333,8.14825,20.67475,11.0436666667,9.71705833334
449.27,9.58108333334,37.0505705129,23.0415,17.7285416667,6.8475,7.96266666667,10.6875833333,8.16391666666,20.70075,11.08825,9.7219
449.62,9.65288888888,37.1033974359,23.0961666666,17.82175,6.90808333334,8.02883333333,10.7528333333,8.23341666666,20.76275,11.1496666667,9.766925
449.98,9.63869444445,37.1684166667,23.1321666667,17.867,6.89841666666,8.03183333333,10.75425,8.24233333334,20.7893333334,11.1660833333,9.75261666667
450.33,9.66550000001,37.1817628205,23.1888333333,17.8817083333,6.91375,8.02416666667,10.7634166667,8.22324999999,20.80325,11.1839166667,9.729025
450.69,9.69169444445,37.2274487179,23.2783333333,17.9479583333,6.94641666667,8.04866666667,10.8090833333,8.26533333334,20.8388333334,11.2554166667,9.75373333334
451.04,9.67247222223,37.2280384615,23.2923333333,17.9305833333,6.9255,8.03558333333,10.7868333333,8.25933333334,20.8271666667,11.2774166667,9.76310833333
451.40,9.66527777778,37.2594166667,23.3168333333,17.952375,6.89041666667,7.99791666667,10.75575,8.20833333333,20.8323333334,11.2805,9.76435833333
451.75,9.64680555555,37.2684807692,23.3414166667,17.9640416667,6.84891666667,7.94308333333,10.7328333333,8.16541666666,20.8331666667,11.2764166667,9.73841666666
452.10,9.67391666667,37.3643205128,23.3984166667,18.0115833333,6.85466666667,7.95291666667,10.7705833333,8.19075,20.8978333333,11.3091666667,9.73069166667
452.46,9.70547222223,37.386724359,23.4565,18.0499583333,6.86116666667,7.98333333333,10.781,8.20891666666,20.934,11.3541666667,9.73565833333
452.81,9.73508333333,37.4913910257,23.56425,18.140375,6.89683333333,8.02591666667,10.8055833333,8.26233333334,21.0334166666,11.4251666667,9.81340833333
453.17,9.73208333334,37.5710320513,23.6099166667,18.182625,6.91391666667,8.02983333334,10.80875,8.256,21.0575833333,11.47475,9.805225
453.52,9.74363888889,37.6959935898,23.69975,18.2297916667,6.9225,8.03208333333,10.8070833333,8.25275,21.12475,11.523,9.835475
453.87,9.78133333333,37.7474102564,23.7825,18.2919583333,6.94733333333,8.04316666666,10.8336666667,8.27133333334,21.1671666667,11.5930833334,9.8594
454.23,9.82644444445,37.8439294872,23.86175,18.3545,6.96783333333,8.09225,10.8745833333,8.32375,21.2425833333,11.63975,9.91291666667
454.58,9.85852777777,37.9165576923,23.917,18.4087083333,6.97725,8.12541666667,10.8995833333,8.34249999999,21.2618333333,11.6564166667,9.930725
454.93,9.94197222222,38.0502371795,24.04775,18.530125,7.03466666667,8.19883333333,10.98,8.41566666667,21.3773333334,11.7381666667,9.98555833333
455.29,9.98722222222,38.1297307692,24.13775,18.5725833333,7.08966666667,8.24416666667,11.0304166667,8.48499999999,21.4559166667,11.8034166667,10.0320916667
455.64,10.0046666667,38.2524038461,24.21525,18.6292083333,7.10216666667,8.2775,11.0745,8.51274999999,21.5043333334,11.8624166667,10.0860583333
456.00,9.9591111111,38.2794615385,24.2525,18.6176666667,7.07991666667,8.21883333334,11.0435,8.46166666666,21.4783333334,11.87725,10.0587916667
456.35,9.95986111112,38.3823076923,24.28275,18.6621666667,7.07833333333,8.22108333334,11.06475,8.48925000001,21.4864166667,11.9158333333,10.0484166667
456.70,9.92236111111,38.4189358974,24.2624166667,18.622,7.03908333334,8.16833333333,11.04575,8.42983333333,21.4363333333,11.8793333333,9.96465
457.06,9.93213888888,38.498025641,24.3241666667,18.6552083334,7.02191666667,8.16208333333,11.0538333333,8.44458333333,21.4725,11.88875,9.97178333333
457.41,9.93744444444,38.5408269231,24.3805833333,18.6717916667,7.02466666667,8.17658333333,11.0830833334,8.47133333333,21.4628333333,11.9121666667,9.95908333334
457.76,9.91077777778,38.6050384615,24.40975,18.6835,7.01766666667,8.17125,11.0814166667,8.48591666666,21.4678333333,11.9116666666,9.9295
458.12,9.93294444443,38.6662179487,24.4698333333,18.73725,7.038,8.18116666667,11.1018333333,8.50875,21.4834166667,11.969,9.922075
458.47,9.93108333333,38.6767179487,24.4906666667,18.7365416667,7.03,8.15691666667,11.08625,8.49508333334,21.4903333334,11.9788333333,9.89725
458.82,9.91455555555,38.7151474359,24.52925,18.7570833333,7.00891666667,8.12866666667,11.0873333333,8.46816666667,21.4744166667,12.0066666667,9.86665
459.18,9.91947222223,38.7570576923,24.5631666667,18.7984583333,7.02091666667,8.13933333333,11.0899166667,8.49449999999,21.4968333334,12.0496666667,9.85571666667
459.53,9.92322222223,38.7738974359,24.6049166667,18.79475,7.03,8.147,11.104,8.51783333333,21.5230833333,12.0688333333,9.8335
459.88,9.93127777777,38.827275641,24.6401666667,18.8209166666,7.03758333334,8.16883333333,11.1169166667,8.53691666666,21.5575,12.07525,9.84428333333
460.24,9.96947222223,38.8868333333,24.7289166667,18.8764583333,7.07391666667,8.19658333333,11.15725,8.564,21.6299166667,12.1274166667,9.88383333333
460.59,9.9843611111,38.9213525641,24.7836666667,18.9219583333,7.07283333333,8.20975,11.1649166667,8.58600000001,21.6738333333,12.1649166667,9.89215833333
460.94,10.0111111111,38.9767948718,24.8415833334,18.9511666667,7.10241666667,8.237,11.2074166667,8.61174999999,21.7253333334,12.2189166666,9.92209166667
461.29,10.0572222222,39.0521346154,24.9141666667,19.02525,7.12708333333,8.2685,11.2518333333,8.65741666666,21.8150833333,12.297,9.96186666667
461.65,10.1098888889,39.105,24.9913333333,19.0741666667,7.14925,8.29858333333,11.2933333333,8.69166666667,21.8831666667,12.35225,10.0055416667
462.00,10.1390277778,39.2000064102,25.0539166667,19.132625,7.1695,8.32333333333,11.3275833333,8.70933333334,21.9473333333,12.4178333333,10.044625
462.35,10.147,39.3308076923,25.14775,19.2134166666,7.17141666666,8.32516666666,11.3524166667,8.73616666666,22.0231666666,12.48925,10.0517333333
462.71,10.1510555556,39.3613846154,25.1725,19.247625,7.15533333334,8.307,11.3511666667,8.73000000001,22.0581666667,12.509,10.0547416667
463.06,10.1972777778,39.4924487179,25.2810833334,19.3399166666,7.1875,8.33608333333,11.4065,8.74816666668,22.14975,12.58675,10.0907
463.41,10.2671388889,39.5846858974,25.3914166667,19.4499166667,7.24116666667,8.37658333334,11.4719166667,8.79391666666,22.22375,12.6863333333,10.141125
463.76,10.3910833333,39.7251410257,25.5585833333,19.6117083333,7.34683333333,8.48925,11.5763333333,8.92658333333,22.3665,12.8533333333,10.224
464.12,10.4110555555,39.8155512821,25.61725,19.6700416667,7.3505,8.49766666667,11.58975,8.94533333333,22.3945,12.8824166667,10.2184083333
464.47,10.4416111111,39.8640641026,25.6855,19.7197083333,7.36141666666,8.49066666667,11.60475,8.96225000001,22.41375,12.926,10.2211583333
464.82,10.4826666667,39.9666410256,25.77125,19.8074583333,7.38083333333,8.51175,11.6299166667,9.00599999999,22.47575,12.9809166666,10.2347583333
465.17,10.4629722222,40.0575833333,25.8345,19.8535,7.36083333333,8.48466666666,11.6261666667,8.98958333332,22.4948333333,12.9833333334,10.208125
465.53,10.4661388889,40.1239935898,25.8656666667,19.9045,7.37233333333,8.47483333333,11.6219166667,8.98649999999,22.5365,13.0214166666,10.1900916667
465.88,10.4422222222,40.1585128205,25.9388333333,19.9129583333,7.36966666667,8.45558333333,11.6266666667,8.98849999999,22.5636666667,13.0383333333,10.1586333333
466.23,10.5049166667,40.2418910256,26.03675,19.991,7.43333333333,8.52758333333,11.7093333333,9.04708333333,22.6613333334,13.1254166667,10.2210083333
466.58,10.5274166667,40.3425769231,26.149,20.0404166667,7.4625,8.56066666667,11.7486666667,9.08041666667,22.726,13.1705833333,10.2388333333
466.94,10.5098888889,40.4409423077,26.2448333334,20.0707916667,7.39533333333,8.52383333334,11.76125,9.04641666666,22.7385,13.16925,10.2158583333
467.29,10.4866388889,40.5071602564,26.2473333333,20.0550833333,7.35625,8.47516666667,11.7031666667,9.01925,22.7496666667,13.1601666667,10.1771416667
467.64,10.4270833333,40.5245064103,26.2373333334,20.0302916667,7.29191666667,8.41016666667,11.6533333333,8.94383333332,22.7206666667,13.1293333334,10.1184583333
467.99,10.4030277778,40.5967948718,26.326,20.066125,7.27858333333,8.40483333333,11.6610833333,8.94133333334,22.7841666667,13.1739166667,10.08955
468.35,10.4336388889,40.7270064103,26.4496666666,20.150875,7.33425,8.46608333333,11.7241666667,8.97525000001,22.8653333333,13.2509166667,10.1157083333
468.70,10.3821111111,40.7787435898,26.4915833334,20.17725,7.29941666667,8.42208333333,11.7123333333,8.92758333334,22.8734166667,13.2801666667,10.0621333333
469.05,10.3934722222,40.7929871795,26.5225,20.168625,7.32633333333,8.42425,11.7053333333,8.93075000001,22.8909166667,13.3221666667,10.058
469.40,10.4224722222,40.8943333333,26.63175,20.2428333333,7.35216666667,8.46108333334,11.7621666667,8.96491666666,22.9680833333,13.3976666667,10.09275
469.75,10.4491111111,40.9504230769,26.68525,20.2962916667,7.3395,8.45241666667,11.77825,8.96925000001,22.9881666667,13.4306666666,10.089
470.11,10.4250277778,41.0204038462,26.7365833333,20.3087083333,7.29766666667,8.40383333333,11.7494166667,8.95150000001,22.9981666667,13.42175,10.0674583333
470.46,10.4636944445,41.1347628205,26.834,20.40025,7.34258333333,8.44383333333,11.7904166667,9.02,23.0885,13.5275,10.088825
470.81,10.4983611111,41.1666346154,26.8704166667,20.4335,7.39491666667,8.47883333333,11.826,9.06241666668,23.1324166667,13.5721666667,10.109425
471.16,10.5136111111,41.26675,26.9601666667,20.505125,7.41783333333,8.51558333333,11.88275,9.09316666667,23.1938333333,13.6375,10.1040916667
471.51,10.5381388889,41.3691474359,27.0805,20.549625,7.42775,8.54641666666,11.912,9.13066666667,23.2846666667,13.69975,10.1444
471.87,10.5561388889,41.4545384616,27.1241666667,20.5887916667,7.44516666667,8.53325,11.9251666667,9.13908333333,23.3306666667,13.735,10.1747416667
472.22,10.5483333333,41.5007115384,27.144,20.590375,7.41525,8.50283333333,11.9123333333,9.14649999999,23.3803333333,13.7475,10.1726916667
472.57,10.5991388889,41.5942051282,27.24225,20.6401666667,7.43241666667,8.53491666666,11.91625,9.16766666668,23.4516666667,13.7885,10.2275916667
472.92,10.6523055556,41.7215641026,27.33575,20.7199583334,7.44983333333,8.56300000001,11.9993333333,9.20824999999,23.50275,13.84425,10.2551666667
473.27,10.6666666667,41.8111410257,27.4145,20.7472083333,7.44058333333,8.53966666666,12.0075833333,9.18941666667,23.5286666667,13.87575,10.232075
473.62,10.6645,41.8728653846,27.4663333333,20.7890416667,7.41283333333,8.52199999999,11.9993333333,9.16933333334,23.5696666667,13.9089166667,10.21385
473.98,10.71525,41.9430064103,27.5465,20.8528333333,7.45158333333,8.56424999999,12.0536666667,9.20575000001,23.6325833333,13.9820833333,10.2107
474.33,10.74475,42.0163397436,27.5965,20.875,7.44866666667,8.56524999999,12.07575,9.20508333332,23.6805833333,13.99025,10.2077166667
474.68,10.7802777778,42.1168846154,27.6926666667,20.9400833333,7.47175,8.57366666667,12.0989166667,9.24316666667,23.7868333333,14.0713333334,10.2507583333
475.03,10.7955833334,42.2085128205,27.82575,21.0194166667,7.45566666666,8.56258333334,12.1344166667,9.24658333333,23.8315833334,14.11775,10.2732333333
