wavelength,Back_ThrPalf,Belly_ThrPalf,Breast_ThrPalf,Crissum_ThrPalf,Crown_ThrPalf,DorTail_ThrPalf,Patch10_ThrPalf,Patch11_ThrPalf,Rump_ThrPalf,Throat_ThrPalf,WingTip_ThrPalf
521.41,12.9286666667,17.6788095238,17.4430555556,17.4005555556,17.3645555556,9.97233333332,18.9928888889,18.8433333333,18.2696222222,17.8237777778,7.29633333333
521.75,12.894,17.6687380952,17.3989444444,17.3999356725,17.3393333333,9.92822222224,18.9878888889,18.8241111111,18.2400444445,17.7754444444,7.28644444444
522.10,12.8934444445,17.678468254,17.4146666667,17.3875204678,17.3553333333,9.92666666667,18.99,18.819,18.2259555555,17.7713333333,7.29344444445
522.45,12.9032222222,17.6974285714,17.4330555555,17.4296374269,17.3751111111,9.94344444444,19.0055555556,18.7895555556,18.2214666667,17.7654444444,7.30255555555
522.79,12.8908888889,17.7031507936,17.4330555556,17.4316608187,17.3787777778,9.94077777777,18.9988888889,18.7732222222,18.2130222222,17.743,7.30488888889
523.14,12.9263333333,17.7321666667,17.4382777778,17.4644444444,17.3606666667,9.95188888887,19.0224444444,18.7707777778,18.2290444444,17.7416666666,7.30811111111
523.48,12.9484444444,17.7684761905,17.4467777778,17.462754386,17.3827777778,9.94122222223,19.0585555556,18.7956666667,18.2314888889,17.7552222222,7.29744444444
523.83,12.9431111111,17.7904126984,17.4374444445,17.475,17.3768888889,9.92566666667,19.0742222222,18.8114444445,18.2152666667,17.7691111111,7.28533333333
524.17,12.9006666667,17.7655238095,17.3951111111,17.4479181286,17.3385555555,9.87788888888,19.0568888889,18.7747777778,18.1776444445,17.7204444444,7.26422222222
524.52,12.8984444444,17.7859365079,17.4158333333,17.4709883041,17.3328888889,9.88299999999,19.0665555556,18.7952222222,18.1841777778,17.7317777778,7.28211111111
524.87,12.9193333333,17.8132063492,17.45,17.5115497076,17.3732222222,9.89833333332,19.0795555556,18.8244444444,18.2028666667,17.7638888889,7.286
525.21,12.9186666666,17.8335396825,17.4343888889,17.5604912281,17.3957777778,9.91955555557,19.0912222222,18.8386666667,18.2176222222,17.7742222222,7.30711111111
525.56,12.8823333333,17.8148253968,17.409,17.5378070175,17.3617777778,9.88266666668,19.0667777778,18.8352222222,18.1906666667,17.7463333333,7.27888888889
525.90,12.8943333333,17.8648015873,17.4113333333,17.5721754386,17.3638888889,9.89366666668,19.1162222222,18.8762222222,18.2244222222,17.7696666667,7.28577777778
526.25,12.9127777778,17.9021746032,17.4402777778,17.5666608187,17.4008888889,9.90222222222,19.1455555556,18.915,18.2732222222,17.7964444445,7.28744444444
526.59,12.9254444444,17.9281190476,17.4764444445,17.6031520468,17.4132222222,9.91733333332,19.1605555556,18.9165555555,18.2880444444,17.8222222222,7.30311111111
526.94,12.9276666667,17.9441587301,17.4871111111,17.6173625731,17.4016666667,9.91688888889,19.175,18.9206666667,18.317,17.8164444444,7.31055555556
527.28,12.9407777778,17.9924285714,17.5262777778,17.6654035088,17.4192222222,9.95255555553,19.2098888889,18.9594444444,18.3463555556,17.8475555555,7.31677777778
527.63,12.9637777778,18.0344285714,17.5542777778,17.6929298246,17.4442222222,9.97700000001,19.2325555556,18.9974444444,18.3724666667,17.8797777778,7.32466666667
527.97,12.9664444444,18.0467698412,17.5516111111,17.6913684211,17.4357777778,9.99,19.2452222222,19.0015555555,18.3838444444,17.8813333333,7.32777777778
528.32,12.972,18.057547619,17.5592777778,17.6891345029,17.4341111111,9.98566666666,19.268,19.0083333333,18.3963555556,17.8851111111,7.32022222222
528.66,13.0043333333,18.0808809524,17.5780555555,17.7084561404,17.4603333333,10.0192222222,19.2895555556,19.0441111111,18.4247111111,17.9157777778,7.34144444444
529.01,13.0194444444,18.0864365079,17.5948333333,17.7146725146,17.4643333333,10.035,19.2991111111,19.053,18.4189555556,17.9333333333,7.35322222222
529.35,13.0208888889,18.0873492064,17.5927222222,17.7289590643,17.4555555556,10.0436666667,19.2996666667,19.0461111111,18.405,17.9371111111,7.36777777778
529.70,13.022,18.0738253968,17.5773888889,17.7217076023,17.4315555555,10.0517777778,19.2998888889,19.0443333333,18.4031555556,17.9334444444,7.37733333333
530.04,13.0307777778,18.0665,17.5668333333,17.7196900585,17.4287777778,10.0727777778,19.2882222222,19.0384444444,18.3866222222,17.9378888889,7.38688888889
530.39,13.0362222222,18.0521349206,17.5570555556,17.6957894737,17.4294444445,10.0687777778,19.2755555555,19.0171111111,18.3702,17.9344444444,7.38233333333
530.73,12.9935555556,17.9850476191,17.5109444444,17.6597953216,17.3761111111,10.0235555556,19.2404444444,18.9468888889,18.3195111111,17.8927777778,7.365
531.08,12.978,17.9621269841,17.4843888889,17.6304912281,17.3315555556,10.0086666666,19.2063333333,18.9024444445,18.2907111111,17.8751111111,7.35822222222
531.42,12.9685555555,17.9361746032,17.4765,17.6304210526,17.3032222222,10.0066666667,19.1801111111,18.8785555555,18.2675777778,17.8605555556,7.357
531.77,12.9484444444,17.9237539682,17.4762222222,17.6301520468,17.2691111111,9.98766666667,19.1545555555,18.8433333333,18.2332666667,17.8386666667,7.35033333334
532.11,12.9555555556,17.9253888889,17.4833333333,17.6402397661,17.2685555555,9.97677777778,19.143,18.8238888889,18.2422666667,17.8274444444,7.35922222222
532.46,12.9377777778,17.9183174603,17.4845,17.6202046783,17.2516666667,9.96455555557,19.1384444444,18.8182222222,18.2418444444,17.8188888889,7.35622222222
532.80,12.9323333333,17.9248174603,17.4817222222,17.6307719298,17.2528888889,9.96655555556,19.1337777778,18.8105555556,18.2309555555,17.8127777778,7.35033333333
533.15,12.9233333333,17.9344126984,17.4906666667,17.6274210526,17.2533333333,9.95244444447,19.1413333333,18.8065555556,18.2339555556,17.8134444444,7.34355555556
533.49,12.9297777778,17.9456666666,17.4884444445,17.6593040936,17.2541111111,9.96355555556,19.1432222222,18.8331111111,18.2448888889,17.8271111111,7.37722222222
533.84,12.9714444444,17.9888809524,17.5143888889,17.6884795322,17.2763333333,10.0163333333,19.1652222222,18.8623333334,18.2846222222,17.8501111111,7.40522222222
534.18,13.0014444445,18.0167539682,17.5404444444,17.7282807018,17.3145555556,10.045,19.1804444444,18.9031111111,18.2979111111,17.8883333333,7.43466666667
534.52,13.014,18.0484126984,17.5554444444,17.7406081871,17.348,10.0617777778,19.1966666667,18.9234444444,18.3302,17.9094444444,7.46922222222
534.87,13.0221111111,18.0444047619,17.5437777778,17.7523508772,17.3642222222,10.073,19.2113333333,18.9244444444,18.3383777778,17.9256666667,7.48822222222
535.21,13.0103333333,18.0372380952,17.5364444444,17.744497076,17.3634444444,10.0888888889,19.206,18.9241111111,18.3288,17.9263333333,7.48666666666
535.56,13.026,18.0572698413,17.5452777778,17.7740409357,17.3766666667,10.119,19.2135555556,18.9274444445,18.3385333333,17.9596666667,7.51122222222
535.90,13.0402222222,18.0780873016,17.5523333333,17.7966491228,17.401,10.137,19.2165555556,18.9524444444,18.3535111111,17.9784444444,7.54311111111
536.25,13.0417777778,18.0932619048,17.5575,17.8375263158,17.4018888889,10.1573333333,19.2084444444,18.9511111111,18.3651333333,17.9931111111,7.55811111111
536.59,13.0548888889,18.119015873,17.5607777778,17.8483099415,17.414,10.1807777778,19.2312222222,18.9411111111,18.3884,18.0111111111,7.56633333334
536.93,13.083,18.1509285714,17.5905,17.8834678363,17.4534444444,10.1842222222,19.2561111111,18.9775555556,18.4089777778,18.0531111111,7.59411111111
537.28,13.1028888889,18.1654285714,17.6165,17.9025146199,17.4925555556,10.2051111111,19.2938888889,18.9884444445,18.4361555555,18.0608888889,7.60755555556
537.62,13.0967777778,18.1376269841,17.5917222222,17.8819473684,17.4467777778,10.192,19.2612222222,18.9527777778,18.3964666667,18.0571111111,7.57888888889
537.97,13.0972222222,18.1435,17.5925,17.8650467836,17.4134444444,10.1813333334,19.2443333333,18.9564444444,18.3904,18.0595555556,7.57111111111
538.31,13.11,18.1455555556,17.6015555555,17.867374269,17.4141111111,10.1973333333,19.2366666666,18.9535555556,18.3848,18.0676666667,7.60022222222
538.65,13.1061111111,18.1165952381,17.5588888889,17.87474269,17.4045555555,10.1965555556,19.199,18.9493333333,18.3709555555,18.042,7.60833333333
539.00,13.0812222222,18.1141111111,17.5581666667,17.8580994152,17.3866666667,10.181,19.186,18.9301111111,18.3496888889,18.0267777778,7.58022222222
539.34,13.0526666667,18.0987142857,17.5580555556,17.818625731,17.3518888889,10.1784444445,19.1556666667,18.9056666667,18.3333333333,17.995,7.57988888889
539.69,13.0112222222,18.056015873,17.5395,17.7966081871,17.2871111111,10.1414444444,19.1278888889,18.879,18.2785333333,17.9495555556,7.563
540.03,12.9856666667,18.0240079365,17.5341111111,17.7947368421,17.2413333333,10.1493333334,19.0992222222,18.8592222222,18.2525333333,17.9208888889,7.54844444444
540.37,12.9388888889,17.9828968254,17.4880555555,17.7671754386,17.1721111111,10.1258888889,19.0507777778,18.8254444444,18.2109555556,17.8765555556,7.55011111111
540.72,12.9496666667,17.9996825397,17.5128888889,17.781245614,17.1781111111,10.1448888889,19.0632222222,18.8621111111,18.2324222222,17.904,7.59355555555
541.06,12.9555555556,18.0124761905,17.5209444444,17.7820760234,17.1844444445,10.1641111111,19.0646666667,18.8683333334,18.2328444444,17.9163333333,7.61088888889
541.40,12.9534444445,18.0147777778,17.5099444445,17.7935263158,17.178,10.1665555555,19.0584444444,18.8705555556,18.2493555555,17.9318888889,7.60011111111
541.75,12.9493333334,18.0376111111,17.5255,17.7878654971,17.1656666667,10.162,19.0715555556,18.8741111111,18.2440222222,17.9517777778,7.59311111111
542.09,12.9768888889,18.0475873016,17.5408888889,17.8006491228,17.162,10.189,19.0837777778,18.8932222222,18.2542666666,17.9636666667,7.61688888889
542.43,13.015,18.0591269841,17.5572777778,17.8267076024,17.1838888889,10.2157777778,19.1152222222,18.9245555555,18.278,17.9757777778,7.64555555556
542.78,13.0281111111,18.0640793651,17.5770555556,17.8137894737,17.1952222222,10.2263333333,19.1211111111,18.9264444444,18.2842888889,18.0005555556,7.66133333333
543.12,13.0287777778,18.0760873016,17.5877777778,17.8236140351,17.1973333333,10.2422222222,19.136,18.9386666667,18.2930222222,18.0263333333,7.70333333333
543.46,13.0567777778,18.1174206349,17.6098333333,17.8707660819,17.2273333333,10.2671111111,19.1627777778,18.9725555556,18.3139333333,18.0733333333,7.722
543.81,13.0528888889,18.1152142857,17.5933888889,17.8754385965,17.2314444444,10.2777777778,19.1513333333,18.947,18.2982,18.0603333333,7.70433333333
544.15,13.0773333333,18.1316507936,17.5885,17.922245614,17.247,10.2997777778,19.1981111111,18.955,18.3147111111,18.0766666667,7.72955555555
544.49,13.0566666667,18.1171031746,17.5839444444,17.9223684211,17.2255555556,10.2817777778,19.1751111111,18.9408888889,18.2901333333,18.0605555555,7.75611111111
544.84,13.0763333333,18.1174603174,17.5897777778,17.9524619883,17.2367777778,10.319,19.1693333333,18.9356666667,18.2900444444,18.0645555556,7.78511111111
545.18,13.0403333333,18.0834126984,17.5358333333,17.9277251462,17.1904444444,10.2865555556,19.1174444445,18.9023333333,18.2555111111,18.0454444445,7.77333333333
545.52,13.0164444445,18.0920634921,17.5296111111,17.9234327486,17.1838888889,10.2812222222,19.1082222222,18.886,18.2386666667,18.0656666667,7.76822222222
545.87,13.0187777778,18.0797539682,17.486,17.911508772,17.1508888889,10.2651111111,19.0604444444,18.8716666667,18.2179777778,18.0487777778,7.751
546.21,12.9875555556,18.0458333333,17.4396111111,17.846748538,17.1381111111,10.2443333333,19.0143333333,18.8186666666,18.1901333333,18.0035555556,7.704
546.55,13.0068888889,18.0574365079,17.4790555555,17.8518888889,17.1374444445,10.2731111111,19.0305555556,18.829,18.2234888889,18.0131111111,7.71966666667
546.90,12.9856666667,18.0651507936,17.4664444445,17.8413976608,17.1105555556,10.2594444444,19.0293333333,18.8063333333,18.1963111111,18.007,7.72166666667
547.24,12.9644444444,18.0665952381,17.4793333333,17.8127368421,17.1082222222,10.2655555556,18.9825555556,18.7993333333,18.1910888889,17.9985555555,7.72677777778
547.58,12.9594444445,18.0780793651,17.4710555555,17.8039766082,17.0906666667,10.2552222222,18.9808888889,18.8081111111,18.1855555556,17.9935555556,7.68588888889
547.92,12.9393333333,18.0669047619,17.4557222222,17.8218245614,17.0864444444,10.2356666667,18.9945555556,18.8161111111,18.1931555556,17.985,7.67722222222
548.27,12.9345555555,18.0880555556,17.4966111111,17.8396959064,17.1203333333,10.2293333333,19.0225555555,18.8241111111,18.2267777778,18.0078888889,7.67144444444
548.61,12.9365555556,18.1020952381,17.5030555556,17.864128655,17.1455555555,10.2331111111,19.0152222222,18.831,18.2456444444,18.0427777778,7.66533333333
548.95,12.9558888889,18.1341984127,17.5355,17.9410233918,17.192,10.2837777778,19.0698888889,18.856,18.2951777778,18.0724444445,7.72677777778
549.29,12.9844444444,18.2101349206,17.5716111111,17.9950116959,17.2031111111,10.313,19.0992222222,18.9086666667,18.3378222222,18.1251111111,7.78533333333
549.64,12.9822222222,18.2095,17.5608333333,17.9947076023,17.2081111111,10.3197777778,19.0774444444,18.9218888889,18.3207111111,18.139,7.80066666667
549.98,13.0517777778,18.2340079365,17.6271111111,18.0623450293,17.2557777778,10.3693333333,19.094,18.9747777778,18.3720666666,18.227,7.83766666667
550.32,13.0224444444,18.2147698413,17.5941111111,18.0470526316,17.2192222222,10.3563333333,19.0707777778,18.9366666667,18.3621777778,18.2173333333,7.83477777778
550.66,13.0614444444,18.2362777778,17.6605555555,18.0938304093,17.2633333333,10.4136666666,19.137,18.9633333333,18.4089555555,18.2624444444,7.90722222222
551.01,13.0848888889,18.2603095238,17.6897777778,18.0674210526,17.2568888889,10.4007777778,19.1327777778,18.952,18.418,18.2277777778,7.89833333333
551.35,13.0913333333,18.261452381,17.6969444444,18.0706959065,17.2401111111,10.436,19.1123333333,18.9353333333,18.4167111111,18.2378888889,7.92577777778
551.69,13.0851111111,18.2439365079,17.6557777778,18.0632982456,17.2203333333,10.4273333333,19.079,18.9175555555,18.4029777778,18.2214444444,7.92811111111
552.03,13.0888888889,18.2363015873,17.6600555555,18.0111403509,17.2125555556,10.4304444444,19.0404444444,18.9322222222,18.4002,18.2077777778,7.92788888889
552.38,13.1222222222,18.2178174603,17.681,18.0451111111,17.2048888889,10.4292222222,19.0421111111,18.9226666667,18.3875555555,18.2125555555,7.92211111111
552.72,13.1328888889,18.2306984127,17.666,18.0499824562,17.1731111111,10.4225555555,19.0651111111,18.8795555556,18.3936888889,18.2057777778,7.91733333334
553.06,13.0633333334,18.2197063492,17.6047777778,17.9986549708,17.1308888889,10.3783333333,19.0234444445,18.8261111111,18.3792888889,18.1321111111,7.90577777778
553.40,13.0932222222,18.2540952381,17.632,18.0341461988,17.1437777778,10.3738888889,19.0496666667,18.8425555556,18.3942,18.1417777778,7.90322222222
553.74,13.0761111111,18.2738095238,17.609,18.0406959064,17.1396666667,10.3823333333,19.031,18.8351111111,18.3969111111,18.1761111111,7.90588888889
554.09,13.0162222222,18.2236904762,17.565,18.0066959064,17.091,10.3667777778,18.964,18.7767777778,18.3559333333,18.1743333333,7.88722222222
554.43,13.0375555556,18.2160079365,17.5268333333,17.9897894737,17.0841111111,10.3766666667,18.954,18.7665555556,18.3115777778,18.1626666667,7.89444444444
554.77,13.0288888889,18.2055,17.5189444444,17.983497076,17.0077777778,10.3741111111,18.9174444445,18.7542222222,18.2924444445,18.1457777778,7.89555555555
555.11,12.9942222222,18.2001190476,17.5301666667,18.0280058479,16.9794444444,10.3511111111,18.8944444445,18.7116666667,18.2574,18.136,7.86966666667
555.45,12.8993333333,18.1605634921,17.4513333333,17.9643216374,16.9301111111,10.2903333333,18.8218888889,18.6604444444,18.2078888889,18.0804444445,7.83866666667
555.80,12.8324444445,18.0999206349,17.4028333333,17.895748538,16.8955555556,10.226,18.7192222222,18.6401111111,18.151,18.043,7.79988888889
556.14,12.8871111111,18.1296904762,17.4346666667,17.9719181286,16.9356666667,10.2774444445,18.7721111111,18.7036666667,18.1800888889,18.0817777778,7.83066666667
556.48,12.8572222222,18.0654920635,17.4085,17.942374269,16.9203333334,10.252,18.7015555556,18.6713333333,18.1338444444,18.0587777778,7.79344444445
556.82,12.8595555556,18.0193095238,17.3544444444,17.9091403509,16.8834444445,10.2211111111,18.6594444445,18.6361111111,18.0882,17.9708888889,7.752
557.16,12.9901111111,18.1436031746,17.4478333333,18.049128655,16.9924444444,10.3286666667,18.757,18.7772222222,18.1712666667,18.0891111111,7.85766666667
557.50,12.8958888889,18.1189047619,17.4081111111,18.0271169591,16.9513333334,10.2781111111,18.71,18.7327777778,18.1889333333,18.0637777778,7.81133333333
557.85,12.8785555555,18.110563492,17.4222222222,17.9820467836,16.9682222222,10.2784444445,18.7181111111,18.7606666667,18.1593333333,18.0428888889,7.80211111111
558.19,12.9633333333,18.1526507936,17.464,18.0221169591,17.0173333333,10.3322222222,18.7933333333,18.8221111111,18.2537777778,18.125,7.84744444445
558.53,13.0311111111,18.1902619047,17.5098333333,18.0658596491,17.0481111111,10.3925555556,18.8375555555,18.8721111111,18.2863555555,18.1688888889,7.88733333333
558.87,13.0185555556,18.1513333333,17.5121666667,18.0606081871,17.0234444444,10.3567777778,18.8286666667,18.8242222222,18.2607111111,18.1195555556,7.85733333333
559.21,12.9776666667,18.1452857143,17.5155555556,18.0117426901,16.9974444444,10.3502222222,18.811,18.7777777778,18.2279777778,18.1165555556,7.83466666667
559.55,12.9374444444,18.1449365079,17.4793888889,18.014005848,16.9504444444,10.3585555555,18.8233333333,18.7682222222,18.1984666667,18.0806666667,7.81933333333
559.89,12.9201111111,18.1450634921,17.5199444444,18.0629356725,16.9624444445,10.3584444444,18.8168888889,18.7871111111,18.2018444444,18.0953333333,7.83311111111
560.23,12.8256666667,18.0618571429,17.4553333333,17.995380117,16.8644444445,10.2633333333,18.7583333333,18.6796666667,18.1377555556,18.025,7.75633333333
560.58,12.8441111111,18.0718809524,17.4997222222,18.0048421053,16.8906666667,10.2743333333,18.7534444445,18.6983333333,18.1106888889,18.0143333333,7.79655555556
560.92,12.862,18.0913015873,17.5088333333,18.0595263158,16.8911111111,10.2902222222,18.7828888889,18.6997777778,18.1158444444,18.0474444445,7.82311111111
561.26,12.7953333333,18.0751428571,17.4900555556,17.9956549708,16.8326666667,10.2818888889,18.7202222222,18.6548888889,18.0471777778,17.9831111111,7.80922222222
561.60,12.8027777778,18.0734047619,17.4943888889,17.9604327485,16.8464444444,10.2951111111,18.707,18.6527777778,18.09,17.9757777778,7.80655555555
561.94,12.7837777778,18.1125555555,17.4429444444,17.9472923976,16.8263333333,10.3471111111,18.7045555555,18.6534444444,18.1082,17.9535555555,7.80022222222
562.28,12.7477777778,18.0341984127,17.3625,17.8573040936,16.7124444444,10.2935555555,18.6117777778,18.611,18.0489777778,17.8968888889,7.75533333333
562.62,12.7907777778,18.0824761904,17.3912222222,17.8536549708,16.7715555556,10.337,18.6171111111,18.6393333334,18.1262666667,17.9401111111,7.81566666667
562.96,12.8106666667,18.1009047619,17.3902222222,17.8270526316,16.7821111111,10.3694444445,18.6062222222,18.6306666667,18.1569555555,17.9195555556,7.87344444444
563.30,12.8463333333,18.1247698413,17.4086111111,17.8328011696,16.7903333333,10.4061111111,18.5837777778,18.6652222222,18.1642444445,17.9202222222,7.93177777778
563.64,12.923,18.1540396825,17.4226111111,17.8711461988,16.8113333333,10.4918888889,18.6435555555,18.7312222222,18.2221333333,17.9821111111,7.94822222222
563.99,12.8703333333,18.0973968254,17.3991666667,17.8226023392,16.8074444445,10.4536666667,18.5688888889,18.655,18.1826666667,17.9547777778,7.92255555556
564.33,12.8431111111,18.0570555556,17.3362222222,17.7964385965,16.7608888889,10.4305555556,18.533,18.6327777778,18.1546888889,17.9144444444,7.90122222222
564.67,12.8674444444,18.0963571429,17.3785,17.862883041,16.7902222222,10.4923333333,18.5593333333,18.6671111111,18.1591333334,17.9583333333,7.93355555555
565.01,12.9642222222,18.1949047619,17.5148333333,17.9522397661,16.8535555556,10.5638888889,18.6077777778,18.7393333333,18.2133333333,18.0672222222,8.04722222222
565.35,13.0605555555,18.2982936508,17.6162222222,18.0654269006,16.9702222222,10.679,18.6752222222,18.8351111111,18.3,18.1524444444,8.15044444444
565.69,13.0812222222,18.3021587302,17.6067777778,18.0705555555,16.93,10.6695555556,18.6551111111,18.8233333333,18.2670888889,18.1325555556,8.15088888889
566.03,13.0695555555,18.2852539683,17.57,18.0357777778,16.8738888889,10.6563333333,18.6506666667,18.8055555556,18.2094444444,18.1325555555,8.08944444444
566.37,13.1098888889,18.3315555555,17.5920555555,18.0468713451,16.9278888889,10.691,18.6785555556,18.8092222222,18.2460222222,18.1538888889,8.13244444444
566.71,13.0811111111,18.3232063492,17.5730555556,18.0462280702,16.8831111111,10.6468888889,18.6512222222,18.7594444445,18.2252888889,18.1318888889,8.11422222222
567.05,13.1457777778,18.3813333333,17.6161666667,18.0767134503,16.9112222222,10.6978888889,18.7197777778,18.8083333333,18.2925111111,18.1645555556,8.16544444445
567.39,13.1722222222,18.4018888889,17.6622222222,18.0998654971,16.9345555556,10.7265555555,18.7376666667,18.8067777778,18.3031333333,18.1993333333,8.17966666666
567.73,13.1221111111,18.3827142857,17.64,18.0687894737,16.8981111111,10.6796666667,18.7031111111,18.7731111111,18.2599111111,18.1893333333,8.14877777778
568.07,13.0986666667,18.3315873016,17.5929444444,18.0627426901,16.8996666667,10.6843333333,18.6914444444,18.7552222222,18.2463111111,18.2006666667,8.11822222222
568.41,13.0288888889,18.2772222222,17.5403888889,18.0065263158,16.8462222222,10.6031111111,18.6584444444,18.7032222222,18.2120888889,18.1235555556,8.05622222222
568.75,13.0483333333,18.2738492063,17.603,18.0506666667,16.8356666667,10.6396666667,18.6983333333,18.736,18.2363555555,18.1672222222,8.083
569.09,13.0351111111,18.2619126984,17.6059444444,18.0523391813,16.8521111111,10.625,18.6811111111,18.6984444444,18.2523555556,18.1624444444,8.10211111111
569.43,12.9978888889,18.1984523809,17.5711111111,17.9878538012,16.7912222222,10.6213333333,18.6666666666,18.6776666667,18.2197333333,18.1554444444,8.04922222222
569.77,13.0001111111,18.2053412698,17.5871666667,18.02925731,16.7851111111,10.647,18.6658888889,18.6772222222,18.2437555556,18.1786666667,8.08722222222
570.11,13.0198888889,18.2233492064,17.5908888889,18.0497134503,16.7588888889,10.6808888889,18.6452222222,18.6966666667,18.2505777778,18.2012222222,8.09122222222
570.45,13.0076666667,18.2179761905,17.5797777778,18.0413918129,16.7406666667,10.6952222222,18.6305555556,18.7123333333,18.2356,18.2068888889,8.09666666667
570.79,13.0877777778,18.249968254,17.6086111111,18.1015614035,16.7432222222,10.7516666667,18.6652222222,18.7436666667,18.2569333334,18.2484444445,8.15022222222
571.13,13.0862222222,18.2364126984,17.5948888889,18.0897368421,16.7187777778,10.7177777778,18.689,18.7386666667,18.2471555556,18.2248888889,8.13888888889
571.47,13.1274444445,18.2662380953,17.6447777778,18.1328421053,16.7512222222,10.7614444444,18.7254444444,18.7627777778,18.2754,18.2693333334,8.18533333333
571.81,13.058,18.2195634921,17.5788888889,18.0720292398,16.7078888889,10.7204444445,18.6736666667,18.7027777778,18.2211555556,18.2106666667,8.142
572.15,13.0658888889,18.2470079365,17.5825555556,18.0951345029,16.6973333333,10.7496666667,18.6912222222,18.7158888889,18.2273555556,18.2428888889,8.16077777778
572.49,13.0306666667,18.2659444445,17.5833888889,18.1219005848,16.677,10.7482222222,18.6874444445,18.7131111111,18.2155333333,18.2354444445,8.15333333333
572.83,13.0466666667,18.2834047619,17.5767777778,18.0970233918,16.6753333333,10.749,18.6775555556,18.7347777778,18.2026222222,18.2077777778,8.15088888889
573.17,12.9843333333,18.2492222222,17.5432777778,18.0648245614,16.6467777778,10.721,18.6566666667,18.681,18.1643555556,18.1586666667,8.136
573.51,13.0197777778,18.268047619,17.5513333333,18.1045614035,16.6753333333,10.7232222222,18.6936666667,18.6981111111,18.2024,18.1781111111,8.16322222222
573.85,12.9656666667,18.2136904762,17.5002222222,18.0401345029,16.6346666667,10.6822222222,18.6458888889,18.6341111111,18.1699111111,18.0888888889,8.12633333333
574.19,12.9634444445,18.2188412698,17.5058333333,18.0489239766,16.6087777778,10.7052222222,18.621,18.6424444444,18.1629333333,18.0765555556,8.13311111111
574.53,12.9201111111,18.154984127,17.4615555556,18.0056023392,16.5428888889,10.6551111111,18.5591111111,18.5861111111,18.0954,18.0524444444,8.07988888889
574.87,12.9064444444,18.1394047619,17.4384444444,17.9855730994,16.5205555556,10.6397777778,18.5324444444,18.5661111111,18.0774444444,18.042,8.06477777778
575.21,12.9444444444,18.1539444445,17.4663888889,18.003619883,16.5095555556,10.6655555556,18.557,18.6,18.0977333333,18.0736666667,8.09033333333
575.55,12.9705555556,18.131531746,17.4928888889,18.0133157895,16.4872222222,10.6661111111,18.5426666667,18.574,18.1084,18.0867777778,8.12855555556
575.89,12.9906666666,18.1501349206,17.5131666667,18.0227192982,16.528,10.6785555555,18.5717777778,18.5988888889,18.1335555556,18.115,8.14377777778
576.22,13.0701111111,18.1726428571,17.5416111111,18.0789649123,16.5601111111,10.6981111111,18.6025555556,18.6765555555,18.1611333333,18.1582222222,8.17522222222
576.56,13.0377777778,18.146984127,17.5278888889,18.04274269,16.5401111111,10.6814444444,18.555,18.6377777778,18.1417111111,18.1348888889,8.17844444444
576.90,13.0344444445,18.154,17.5289444444,18.0706666667,16.559,10.7108888889,18.5591111111,18.6545555556,18.1648666667,18.1468888889,8.20744444444
577.24,13.0388888889,18.157,17.5473333333,18.0480116959,16.567,10.7231111111,18.5318888889,18.6345555556,18.1719111111,18.1637777778,8.22711111111
577.58,13.0326666667,18.1703095238,17.5095,18.0653918129,16.5541111111,10.7572222222,18.5587777778,18.6422222222,18.1930888889,18.1742222222,8.25988888889
577.92,13.0945555556,18.2139920635,17.5716111111,18.1294502924,16.6015555556,10.8067777778,18.6052222222,18.7146666667,18.2698444444,18.2244444445,8.32477777778
578.26,13.0272222222,18.1185238095,17.4881111111,18.0673157895,16.563,10.7373333333,18.5116666667,18.6333333333,18.1838222222,18.1453333333,8.29088888889
578.60,12.9835555555,18.0806507937,17.4071111111,18.0440467836,16.5508888889,10.7284444445,18.4811111111,18.6047777778,18.1381333333,18.0862222222,8.24911111111
578.94,12.9456666667,18.0573253968,17.3726666667,18.0245380117,16.4986666667,10.7183333333,18.4366666667,18.538,18.0831555556,18.0641111111,8.25177777778
579.28,12.9018888889,18.0271984127,17.3724444445,17.9660760234,16.4581111111,10.7003333333,18.413,18.4594444445,18.0516888889,18.0327777778,8.251
579.61,12.9262222222,18.0385238095,17.3616111111,17.9938011696,16.4661111111,10.713,18.3987777778,18.4614444444,18.0382,18.0493333334,8.23688888889
579.95,12.9072222222,17.9897857143,17.3366111111,17.9217953216,16.4078888889,10.6362222222,18.3638888889,18.419,18.0023333333,18.0481111111,8.209
580.29,12.8578888889,17.969968254,17.2530555556,17.9053099415,16.4096666666,10.6238888889,18.3387777778,18.3694444445,17.9608666667,18.0357777778,8.21266666667
580.63,12.8148888889,17.9336349206,17.2351111111,17.8594093567,16.3817777778,10.5958888889,18.2614444444,18.3101111111,17.923,17.9773333333,8.17277777778
580.97,12.8105555556,17.9263492063,17.1890555556,17.8436842105,16.4022222222,10.6188888889,18.2538888889,18.2801111111,17.9284888889,17.9902222222,8.15522222222
581.31,12.7528888889,17.9073412698,17.1552222222,17.8102982456,16.3577777778,10.597,18.2025555555,18.2323333333,17.9267555556,17.9458888889,8.07977777778
581.65,12.7443333333,17.9009047619,17.1371111111,17.7942105263,16.3447777778,10.5378888889,18.1711111111,18.2183333333,17.9207555555,17.9568888889,8.05644444444
