wavelength,Back_CatAnaf,Belly_CatAnaf,Breast_CatAnaf,Crissum_CatAnaf,Crown_CatAnaf,DorTail_CatAnaf,Patch10_CatAnaf,Patch11_CatAnaf,Rump_CatAnaf,Throat_CatAnaf,WingTip_CatAnaf
408.62,6.43058333333,23.6549166667,13.840625,7.47225,5.74491666667,6.09541666667,32.8410833333,7.76266666667,12.8566388889,15.8621666667,7.30354166666
408.98,6.43483333333,23.7000833333,13.89225,7.50108333334,5.77133333333,6.1165,32.8623333334,7.76941666667,12.8918055555,15.8904166667,7.33241666667
409.34,6.46133333334,23.7749166667,13.9632916667,7.54941666666,5.82158333333,6.16354166667,32.9038333333,7.817,12.9485555556,15.935,7.38991666666
409.70,6.46541666667,23.7649166667,13.9540833333,7.56399999999,5.82008333333,6.12975,32.8946666667,7.80275,12.9602083333,15.94325,7.395875
410.06,6.46366666667,23.83925,14.0152916667,7.57991666667,5.84533333333,6.114125,32.9699166667,7.79991666667,12.9862083333,15.9745,7.386875
410.42,6.42991666667,23.8561666667,14.0068333333,7.56100000001,5.83525,6.087,32.9615,7.75075,12.9410972222,15.9278333333,7.361875
410.77,6.45008333333,23.909,14.0132083333,7.59075,5.87025,6.12383333333,32.9701666667,7.75658333333,12.9750138889,15.9568333333,7.35500000001
411.13,6.5035,23.96825,14.0702083333,7.62991666668,5.92541666667,6.16629166667,33.0036666667,7.8135,13.0050555555,16.0109166667,7.41275
411.49,6.51816666667,24.0279166667,14.1054583333,7.66466666667,5.95033333334,6.17741666667,33.0363333334,7.81166666667,13.0164305556,15.9961666666,7.42
411.85,6.4885,23.9731666667,14.07075,7.61416666667,5.91416666667,6.15295833333,32.989,7.77633333333,12.9627222223,15.937,7.34229166667
412.21,6.4765,23.9535833334,14.0465833334,7.59266666667,5.89691666667,6.12254166667,32.9973333333,7.69741666667,12.9335416667,15.9216666667,7.31574999999
412.57,6.44891666667,23.974,14.032875,7.55983333334,5.86166666667,6.0675,33.03,7.65833333333,12.9065555556,15.8975,7.27520833333
412.92,6.45483333333,24.0358333333,14.0479583333,7.56233333333,5.84666666667,6.03770833333,33.0775833333,7.649,12.8914166667,15.93225,7.237125
413.28,6.45833333334,24.07125,14.044,7.54741666667,5.83366666667,6.01754166667,33.1405833333,7.62475,12.8596944444,15.9820833334,7.20620833333
413.64,6.45208333333,24.1449166667,14.073375,7.55666666667,5.84766666667,6.02666666667,33.20825,7.62766666667,12.8718333333,15.9929166667,7.18133333333
414.00,6.50658333333,24.186,14.0803333334,7.57949999999,5.87508333333,6.05325,33.2629166667,7.68291666667,12.9089305556,16.0670833333,7.22166666667
414.36,6.54441666667,24.2405833333,14.1314583333,7.62066666666,5.88733333333,6.07829166667,33.2980833333,7.74591666667,12.9500833333,16.12,7.25183333334
414.72,6.53683333333,24.2368333333,14.1984583333,7.6385,5.88208333333,6.08354166666,33.31275,7.77308333334,12.9528888889,16.133,7.24891666667
415.07,6.55825,24.2615833333,14.26575,7.66575,5.877,6.09791666667,33.3908333334,7.77858333333,12.9888194444,16.1854166666,7.24679166667
415.43,6.578,24.2885833334,14.3188333333,7.72291666668,5.889,6.12445833333,33.4389166667,7.82033333333,13.0106944444,16.2590833333,7.27449999999
415.79,6.642,24.3919166666,14.429125,7.79950000001,5.94333333333,6.18220833333,33.5494166667,7.90975,13.0977222222,16.3355833333,7.35675000001
416.15,6.68033333333,24.484,14.5070833333,7.84650000001,5.97625,6.240875,33.6148333333,7.96033333333,13.1519305556,16.3745833333,7.39054166666
416.51,6.72583333334,24.5843333333,14.5704583333,7.90141666666,6.036,6.27404166667,33.6989166667,8.01825,13.2212222222,16.4730833333,7.43195833333
416.86,6.78008333333,24.6535,14.6359583333,7.97350000001,6.10616666667,6.311125,33.7884166667,8.08591666666,13.3048472222,16.55575,7.49216666668
417.22,6.79583333333,24.6554166667,14.6637916666,8.00566666667,6.119,6.31245833333,33.7938333334,8.10633333333,13.3202222222,16.5461666666,7.50070833332
417.58,6.813,24.6648333333,14.722,8.01791666667,6.12983333333,6.32720833334,33.8133333333,8.11216666667,13.3393611111,16.5640833333,7.50641666666
417.94,6.81525,24.6933333333,14.802125,8.03633333332,6.14358333334,6.33183333333,33.84425,8.10266666667,13.3488055555,16.5866666667,7.51383333334
418.29,6.81691666666,24.6808333333,14.8050833333,8.05758333333,6.1445,6.33154166667,33.8325833334,8.10083333334,13.3440138889,16.5723333333,7.52404166666
418.65,6.79225,24.66275,14.7875833333,8.05391666666,6.11466666667,6.293125,33.8461666667,8.07816666667,13.3140694444,16.5518333333,7.501625
419.01,6.79966666667,24.7035833334,14.8157083333,8.08158333332,6.13025,6.29275,33.8754166667,8.09216666667,13.3160416667,16.5526666667,7.50833333332
419.37,6.80891666667,24.7006666667,14.8191666667,8.08766666666,6.13808333333,6.27620833333,33.87575,8.10375,13.3234166667,16.5349166667,7.52208333332
419.73,6.78641666667,24.7221666667,14.8060833334,8.07758333333,6.12266666667,6.24666666666,33.8723333333,8.06333333334,13.2981805556,16.5349166667,7.50504166667
420.08,6.804,24.7145833333,14.8043333333,8.09783333332,6.12733333333,6.24970833333,33.85825,8.08475,13.2965555556,16.54,7.51474999999
420.44,6.81733333333,24.6960833333,14.8437083333,8.12641666668,6.15358333333,6.25704166667,33.882,8.09566666667,13.295375,16.5206666667,7.52270833334
420.80,6.79925,24.688,14.8462916666,8.10458333334,6.12975,6.24516666667,33.8559166667,8.07108333333,13.2551944444,16.4903333334,7.51095833334
421.16,6.82425,24.75275,14.9067083333,8.13683333333,6.15983333333,6.26133333333,33.92325,8.096,13.2914583333,16.5200833333,7.53224999999
421.51,6.85816666667,24.7985833333,14.9358333333,8.1805,6.20458333333,6.29066666667,33.9526666666,8.13925,13.3130277777,16.5366666667,7.57679166667
421.87,6.85591666667,24.8288333333,14.9375833333,8.18033333333,6.19791666666,6.29170833333,33.9559166666,8.14275,13.304,16.5056666667,7.56875
422.23,6.86275,24.8635,14.963125,8.19133333334,6.21033333333,6.296375,33.9865,8.14541666667,13.3133472222,16.5115833333,7.54900000001
422.58,6.9025,24.94425,15.0200416667,8.22016666668,6.23758333333,6.33133333333,34.0539166666,8.18616666667,13.3480416667,16.5683333334,7.58895833334
422.94,6.91225,24.9853333333,15.0499166667,8.23458333333,6.25866666667,6.35233333333,34.0875833333,8.20399999999,13.3719444444,16.5798333333,7.60275
423.30,6.93516666667,25.0145833333,15.0880833333,8.26025000001,6.26708333333,6.364375,34.1286666666,8.20274999999,13.3746666667,16.5988333334,7.59020833334
423.66,6.96616666667,25.03475,15.1297916667,8.28049999999,6.28458333333,6.38466666667,34.1594166667,8.229,13.3761527778,16.6233333334,7.59904166668
424.01,6.94858333333,25.0638333333,15.1651666667,8.28741666668,6.28375,6.37095833334,34.1875833333,8.23608333333,13.3821111111,16.6395833333,7.58720833334
424.37,6.95316666667,25.0968333333,15.1847083333,8.29150000001,6.26433333333,6.36504166667,34.20325,8.2245,13.372875,16.6699166667,7.57475
424.73,6.9765,25.1665,15.239125,8.32491666667,6.28775,6.37341666667,34.2788333334,8.25966666667,13.4097222223,16.7160833333,7.57745833334
425.08,6.9925,25.1915,15.27125,8.35316666668,6.29425,6.387875,34.3015833333,8.27058333334,13.4158472223,16.744,7.57587499999
425.44,6.99833333333,25.2376666667,15.2965,8.37475,6.28658333333,6.375875,34.3290833333,8.28258333334,13.4275694445,16.7733333333,7.55958333332
425.80,7.02083333333,25.2906666667,15.33325,8.41808333332,6.31983333333,6.38008333333,34.3905833333,8.30749999999,13.4609444444,16.8325833334,7.56166666668
426.16,7.06,25.373,15.4084166667,8.46366666667,6.35491666667,6.39395833333,34.4795833333,8.34591666668,13.5168888889,16.9244166667,7.60454166667
426.51,7.07683333333,25.3840833333,15.4241666667,8.48041666667,6.36666666667,6.388,34.477,8.34191666668,13.5307638889,16.9221666667,7.58845833334
426.87,7.11616666667,25.4374166667,15.4618333333,8.52066666667,6.38133333333,6.385875,34.5158333333,8.37541666667,13.5599027778,16.9883333333,7.60433333333
427.23,7.14608333333,25.5409166666,15.55925,8.58425000001,6.42375,6.41295833333,34.6123333333,8.43416666667,13.6143055556,17.0758333334,7.64395833334
427.58,7.16658333333,25.5893333333,15.611375,8.63508333332,6.45,6.404375,34.66525,8.45949999999,13.662375,17.0993333333,7.65745833332
427.94,7.24925,25.70025,15.7057916667,8.71866666668,6.51925,6.435125,34.7824166667,8.497,13.7176527778,17.19475,7.70887500001
428.30,7.2535,25.7699166667,15.7621666667,8.7415,6.54075,6.45191666667,34.8443333333,8.51666666668,13.7529583333,17.2065,7.72866666666
428.65,7.25291666666,25.79975,15.7960416667,8.76266666667,6.56141666667,6.43479166667,34.86725,8.51508333333,13.7732777778,17.2159166667,7.72754166668
429.01,7.26466666666,25.8683333334,15.8319166667,8.77983333333,6.57491666667,6.42895833333,34.92475,8.53083333334,13.7952638889,17.2473333333,7.75254166668
429.37,7.29091666667,25.9055,15.8945416667,8.81125,6.59458333333,6.44779166667,35.0024166666,8.52933333334,13.8016111111,17.28025,7.77425
429.72,7.31316666667,25.9525833333,15.9705,8.82891666667,6.60133333333,6.457375,35.0566666667,8.56641666666,13.8222777778,17.324,7.81095833332
430.08,7.312,25.95025,15.9782916666,8.83991666668,6.61025,6.45725,35.0299166666,8.583,13.8010833334,17.3055833334,7.80645833334
430.44,7.30183333333,26.0118333334,16.0319166667,8.86825000001,6.64291666667,6.46079166667,35.10975,8.59816666668,13.8227777778,17.3641666667,7.80979166666
430.79,7.26666666666,26.0084166667,16.063125,8.84741666666,6.61916666667,6.41983333333,35.0995,8.56125,13.7898194444,17.3484166666,7.76983333334
431.15,7.2425,26.05475,16.0669583333,8.83324999999,6.60625,6.40054166667,35.1174166667,8.55016666668,13.7790416667,17.3566666667,7.74475000001
431.50,7.1965,26.059,16.05525,8.81108333334,6.56608333333,6.35454166666,35.1226666667,8.52066666667,13.7443194444,17.3495,7.68670833333
431.86,7.135,26.0050833333,16.0187083333,8.73858333332,6.486,6.29,35.0646666666,8.46566666666,13.6854861111,17.2786666667,7.61679166667
432.22,7.15041666667,26.00975,16.0428333333,8.76358333333,6.49566666667,6.29241666667,35.0905,8.48199999999,13.6990416667,17.2965833333,7.62504166668
432.57,7.14066666667,26.0023333333,16.046,8.76166666666,6.46325,6.28541666667,35.08575,8.48258333334,13.6772222223,17.2933333333,7.62229166667
432.93,7.12933333333,25.9745,16.0351666667,8.73325000001,6.45141666667,6.25979166667,35.0398333334,8.46983333332,13.6526111111,17.27425,7.58733333333
433.29,7.11358333333,26.0094166666,16.0572083333,8.71241666668,6.44725,6.25520833333,35.05425,8.49033333333,13.6545833333,17.2949166666,7.575
433.64,7.134,26.0298333333,16.098375,8.74558333334,6.46241666666,6.25820833333,35.0674166667,8.49541666667,13.6611111111,17.306,7.57283333333
434.00,7.14283333333,26.0755833333,16.1383333333,8.75258333333,6.47608333333,6.26416666666,35.1095,8.5035,13.67,17.3395833333,7.57066666666
434.35,7.15383333333,26.0865833333,16.1714166667,8.76916666667,6.48591666667,6.26825,35.0874166667,8.51508333333,13.6604027778,17.3348333334,7.593625
434.71,7.17933333333,26.1049166667,16.201,8.78466666668,6.50783333333,6.30304166666,35.1254166667,8.54599999999,13.6843055556,17.3483333333,7.60312499999
435.07,7.192,26.0970833333,16.221875,8.786,6.50816666667,6.27625,35.1185,8.54308333334,13.6819861111,17.34975,7.58908333333
435.42,7.23675,26.1738333333,16.285625,8.81824999999,6.55675,6.30320833334,35.169,8.57433333333,13.7164027778,17.3896666667,7.630625
435.78,7.28275,26.2430833334,16.3549166667,8.87408333334,6.60441666667,6.34816666667,35.2319166667,8.61774999999,13.7577777778,17.4385833333,7.67983333334
436.13,7.30458333333,26.3093333333,16.4087916667,8.90916666668,6.62941666667,6.36529166667,35.2641666667,8.63875000001,13.7775694444,17.48075,7.68241666667
436.49,7.34291666667,26.3743333333,16.4772083333,8.94725,6.67933333334,6.38666666667,35.31425,8.65483333332,13.8078888889,17.5209166666,7.68620833333
436.84,7.37,26.4595,16.556625,9.01008333334,6.72875,6.408,35.40325,8.70191666666,13.8515,17.5785,7.72141666668
437.20,7.41658333333,26.5051666667,16.5940833333,9.07566666667,6.76866666667,6.42375,35.439,8.73641666667,13.9043472222,17.6143333334,7.75716666668
437.56,7.42958333333,26.5294166667,16.6037083333,9.08816666666,6.77075,6.41191666667,35.4359166667,8.74683333334,13.9057083333,17.6288333333,7.76191666667
437.91,7.46291666667,26.57,16.6659583333,9.13883333334,6.78016666667,6.409,35.4784166666,8.7665,13.9448194444,17.6711666667,7.79191666668
438.27,7.47433333333,26.6056666667,16.7064583333,9.15683333333,6.77258333333,6.41116666667,35.50775,8.76550000001,13.9637638889,17.7031666667,7.76879166666
438.62,7.4715,26.6751666667,16.720625,9.15991666666,6.76108333333,6.38758333333,35.5430833333,8.74275,13.946375,17.71625,7.74787499999
438.98,7.48975,26.7234166666,16.7582083333,9.20424999999,6.77925,6.41904166667,35.5776666667,8.75775000001,13.9703055555,17.73175,7.76920833334
439.33,7.51725,26.7384166667,16.7978333333,9.24166666666,6.79425,6.443875,35.5898333333,8.76425000001,13.9811388889,17.7625833334,7.77637500001
439.69,7.5225,26.7708333333,16.8269583333,9.26391666667,6.81258333333,6.44408333333,35.6023333334,8.78974999999,13.9877777778,17.7955833333,7.77366666666
440.04,7.537,26.7951666667,16.847875,9.27658333333,6.82583333333,6.434,35.5971666667,8.80358333334,13.9920138889,17.797,7.78066666667
440.40,7.56141666667,26.8448333333,16.8807083334,9.30766666668,6.85208333333,6.43454166666,35.64825,8.83341666667,14.0176666667,17.8286666667,7.80704166667
440.75,7.57041666667,26.8235,16.8964583334,9.30966666666,6.85116666667,6.44195833334,35.6433333333,8.83575,14.0084166667,17.8401666667,7.79983333334
441.11,7.55008333333,26.8329166667,16.9138333333,9.30333333334,6.8475,6.42483333334,35.672,8.82058333333,13.9895972222,17.8454166667,7.78445833334
441.47,7.534,26.86575,16.941125,9.31425,6.85225,6.4235,35.6878333333,8.81466666668,13.9831666667,17.8399166667,7.78099999999
441.82,7.51041666666,26.8690833333,16.9337916667,9.30299999999,6.848,6.39775,35.6701666666,8.81,13.9599583334,17.8265,7.74779166667
442.18,7.52041666666,26.9064166666,16.9551666667,9.31491666667,6.85475,6.37320833333,35.69575,8.81508333333,13.952875,17.8329166667,7.74974999999
442.53,7.54241666667,26.9395,17.0065416667,9.37349999999,6.895,6.38795833333,35.7270833334,8.85791666666,13.9856527778,17.86675,7.78416666666
442.89,7.54925,26.9853333333,17.0382916667,9.37000000001,6.90208333333,6.38945833333,35.7685833333,8.86774999999,13.9916388889,17.8896666667,7.77791666667
443.24,7.57741666667,27.0556666666,17.0914166667,9.41633333334,6.94558333334,6.40508333333,35.8130833334,8.91900000001,14.0356805556,17.9066666667,7.81583333334
443.60,7.59725000001,27.0991666667,17.1221666667,9.445,6.95625,6.414125,35.842,8.91683333334,14.0422083333,17.9158333334,7.82404166668
443.95,7.61725000001,27.1596666667,17.189,9.50024999999,6.981,6.42470833333,35.92525,8.94266666667,14.0847083333,17.9630833333,7.83016666667
444.31,7.61958333333,27.1675833333,17.2056666667,9.51208333334,6.97316666667,6.429625,35.9238333333,8.94566666666,14.0783333333,17.9649166667,7.82929166666
444.66,7.63283333333,27.2173333333,17.2414583333,9.55608333334,6.979,6.42716666667,35.966,8.95333333333,14.0968194444,17.9848333333,7.83487500001
445.02,7.66091666666,27.2724166667,17.28975,9.59924999999,6.99725,6.45104166667,36.0040833334,8.97025,14.1248055556,18.0114166667,7.85220833334
445.37,7.67383333333,27.2665,17.3097916667,9.60974999999,6.99658333333,6.461875,36.0055833334,8.96849999999,14.1313194444,18.02025,7.83966666666
445.72,7.69925,27.2979166667,17.3519583333,9.63208333332,7.00975,6.48879166666,36.06575,8.97366666667,14.1361388889,18.0424166667,7.84425000001
446.08,7.70333333333,27.3136666667,17.3759166666,9.64874999999,7.01691666666,6.500375,36.1001666667,8.98491666666,14.1420972222,18.05475,7.85279166667
446.43,7.71858333334,27.32875,17.401,9.66000000001,7.02783333333,6.49595833333,36.0909166667,8.98058333333,14.1381388889,18.0653333333,7.84641666666
446.79,7.74783333334,27.3296666667,17.4295416666,9.69116666666,7.05691666667,6.51566666667,36.0829166667,9.00741666666,14.1475555555,18.0793333333,7.880125
447.14,7.73241666668,27.3334166667,17.4449166667,9.69166666666,7.0305,6.49395833333,36.085,8.98558333333,14.12825,18.0813333333,7.85116666666
447.50,7.73641666667,27.33775,17.4643333333,9.70358333333,7.04133333333,6.48704166667,36.096,8.98991666667,14.1375138889,18.0948333333,7.84966666666
447.85,7.72983333333,27.3318333333,17.4717083333,9.68366666666,7.03058333333,6.4695,36.0965,8.97191666667,14.1144444444,18.0880833333,7.83304166666
448.21,7.71875000001,27.32925,17.4919166666,9.68983333332,7.02,6.45475,36.0891666667,8.96358333332,14.1036111111,18.0666666667,7.80408333332
448.56,7.72316666668,27.3531666667,17.521375,9.69258333332,7.03183333333,6.45591666666,36.0975833334,8.96716666666,14.1040555556,18.0653333334,7.798125
448.92,7.709,27.3263333333,17.5265833333,9.68475,7.02033333333,6.42529166667,36.0615833333,8.94599999999,14.0697083333,18.0586666666,7.76925
449.27,7.71783333334,27.3785833334,17.575,9.71016666667,7.04666666667,6.41345833333,36.1280833333,8.97149999999,14.0876111111,18.0974166667,7.768625
449.62,7.72841666667,27.4384166667,17.6202916667,9.73358333334,7.05875,6.41716666667,36.1550833333,8.98399999999,14.1158333334,18.1238333333,7.78979166667
449.98,7.75758333334,27.49275,17.6823333334,9.75375000002,7.09741666667,6.41545833333,36.1905833333,9.01208333334,14.1459305555,18.1716666667,7.80154166666
450.33,7.74174999999,27.5076666667,17.7145416667,9.77666666666,7.105,6.4115,36.22325,9.03550000001,14.1572222222,18.17075,7.80695833334
450.69,7.72,27.5295,17.7425833333,9.77599999999,7.09641666667,6.373875,36.2585,9.01666666668,14.161,18.1731666667,7.76475000001
451.04,7.72641666668,27.5575833333,17.7708333333,9.78708333333,7.10541666667,6.38758333333,36.2899166667,9.00775,14.1749166667,18.21325,7.77258333333
451.40,7.74758333334,27.5916666667,17.81725,9.80633333333,7.11091666667,6.38954166667,36.3224166666,9.03075000001,14.1833472222,18.2213333333,7.76625000001
451.75,7.75875000001,27.6498333334,17.83725,9.84108333333,7.11816666667,6.383875,36.3288333333,9.04916666666,14.1862222222,18.2573333333,7.77299999999
452.10,7.78158333332,27.68725,17.879625,9.86458333333,7.15325,6.39141666667,36.36275,9.04324999999,14.2013333333,18.30925,7.78016666668
452.46,7.79641666666,27.7435,17.9125,9.88608333333,7.1545,6.40158333334,36.4145,9.06741666666,14.2002361111,18.3543333333,7.79291666667
452.81,7.83191666667,27.81175,17.9837083333,9.92324999998,7.17933333334,6.41266666667,36.4808333333,9.09158333332,14.2368333333,18.38225,7.81054166668
453.17,7.83541666667,27.8183333333,18.002625,9.94333333334,7.1755,6.416,36.4856666666,9.09641666667,14.2375694444,18.3864166666,7.80995833333
453.52,7.85266666666,27.815,18.0165,9.96233333334,7.20616666667,6.41625,36.487,9.10399999998,14.2418194444,18.3809166667,7.80629166666
453.87,7.86883333334,27.8456666667,18.0336666667,9.99166666668,7.19566666667,6.42416666667,36.5115833333,9.09916666668,14.2450833333,18.3858333333,7.80754166666
454.23,7.92108333333,27.9121666667,18.1105416667,10.0210833333,7.22308333333,6.45975,36.5778333333,9.13858333333,14.277,18.45175,7.83391666667
