wavelength,Back_ThlSorm,Belly_ThlSorm,Breast_ThlSorm,Crissum_ThlSorm,Crown_ThlSorm,DorTail_ThlSorm,Rump_ThlSorm,Throat_ThlSorm,WingTip_ThlSorm
261.39,6.81337777778,8.76916666666,5.49636666666,5.75846666667,3.94173333333,10.2832666667,6.9981,5.61806666667,9.59906666667
261.76,6.30506666667,8.2151,5.1385,5.56133333333,3.29553333334,9.81633333334,6.49894666667,4.9722,9.16013333333
262.13,5.81453333333,7.72663333333,4.7417,5.1439,2.7298,9.32219999999,5.97860666667,4.34533333333,8.69379999999
262.51,6.11117777778,8.1205,5.1382,5.60873333333,2.98086666667,9.67393333333,6.05930666667,4.581,8.99533333335
262.88,6.22173333333,8.40986666667,5.44503333333,5.75133333333,3.15106666667,10.0146,6.17175333333,4.77026666666,9.41286666667
263.25,6.13164444445,8.54863333333,5.68236666667,5.75516666667,3.1292,10.0788,6.14396,4.8716,9.50066666667
263.63,6.56071111111,9.14490000001,6.29453333333,6.08143333333,3.4552,10.5134666667,6.55866,5.3134,10.0610666667
264.00,6.77106666667,9.44203333335,6.69653333333,6.11803333333,3.77593333333,10.4149333333,6.66250666667,5.2328,10.3827333333
264.37,7.18093333333,9.63536666666,6.93946666667,6.13046666667,4.079,10.3976,6.85759333333,5.64566666667,10.5856666667
264.75,7.21448888889,9.52019999999,7.27523333333,6.27583333333,4.02626666667,10.3978,6.80770666667,5.84746666667,10.646
265.12,6.78128888889,9.07133333333,6.9637,5.87753333333,3.48653333333,9.86993333333,6.55848,5.63606666667,10.3853333333
265.49,6.92764444445,9.22866666667,7.08743333333,6.0226,3.67233333333,9.82020000001,6.55734,5.71993333333,10.3525333333
265.87,7.55675555555,9.81830000001,7.2662,6.2727,4.42553333333,10.2866666667,7.22441333333,6.19826666667,10.9738
266.24,7.86302222222,9.89853333333,7.32626666666,6.56106666667,4.7896,10.4546,7.27242666667,6.39626666667,11.1984
266.61,7.97617777778,9.54689999999,6.92413333333,6.80046666667,4.68186666667,10.2161333333,7.30610666667,6.40733333333,11.0562666667
266.98,7.83064444445,9.35926666667,6.7327,6.86873333333,4.50446666667,10.038,7.31291333333,6.24213333333,10.8708666667
267.36,7.89144444445,9.33696666666,6.82133333333,7.11726666667,4.64013333333,10.1354666667,7.56816,6.334,10.8895333333
267.73,8.16471111111,9.487,7.1461,7.53763333333,4.9438,10.3670666667,7.85735333333,6.55426666667,10.8988666667
268.10,8.78275555555,9.97963333334,7.8034,8.33883333333,5.3518,11.0776666667,8.46000666667,7.2518,11.3703333333
268.48,8.72504444444,9.97596666666,7.77656666667,8.56333333333,5.32233333333,11.1467333333,8.36556000001,7.13193333333,11.1910666667
268.85,8.38182222223,9.77349999999,7.3572,8.33333333333,5.05706666667,10.814,8.12968,6.74046666667,10.7808
269.22,7.81975555555,9.13883333333,6.63013333333,7.38563333333,4.38246666666,10.3814,7.48138666667,6.1594,10.0457333333
269.59,7.35195555555,8.63839999999,6.10646666667,6.73626666667,3.9364,10.0642666667,7.12464666667,5.76013333333,9.85366666666
269.97,6.83391111111,8.31113333334,5.66216666667,6.3075,3.48446666667,9.6248,6.61513333333,5.3512,9.29773333333
270.34,6.70882222222,8.19466666667,5.42806666667,6.01406666667,3.38946666667,9.79306666666,6.56428666667,5.38606666667,9.34393333333
270.71,6.46731111111,8.12946666667,5.3772,5.39416666667,3.29593333333,9.76560000001,6.44242666667,5.28713333333,9.14366666667
271.09,6.55824444444,8.20776666666,5.43606666667,5.39836666667,3.5288,9.87999999999,6.52905333333,5.5988,9.17046666666
271.46,6.54317777778,8.07583333334,5.18743333333,5.3775,3.49766666667,9.75600000001,6.28968666667,5.53373333333,9.07606666666
271.83,6.30637777778,7.68643333333,4.87786666667,5.10816666667,3.39106666667,9.51580000001,5.90261333333,5.19706666667,8.80586666668
272.20,5.481,6.95683333333,4.1808,4.46206666667,2.9102,9.00266666666,5.17231333333,4.39406666667,8.3136
272.58,5.43602222222,6.9987,3.99443333333,4.49893333333,3.1018,9.0866,5.15444666667,4.46806666667,8.3666
272.95,5.761,7.30216666666,4.2952,4.7645,3.4544,9.29306666666,5.45962666667,4.795,8.67513333333
273.32,5.96515555556,7.4371,4.66553333333,5.18216666667,3.86593333333,9.37753333334,5.64501333333,5.04713333333,8.96233333333
273.69,5.81224444445,7.41286666667,4.56203333333,5.19483333333,3.7876,9.16813333333,5.60372666667,5.0502,8.75813333334
274.06,6.1322,7.68756666667,4.92653333333,5.63236666667,4.1806,9.3352,5.98352666667,5.375,9.02039999999
274.44,6.19271111111,7.9076,5.17933333333,5.7915,4.35773333334,9.25633333333,6.15234666667,5.3794,8.97553333333
274.81,5.81973333333,7.67576666667,4.9777,5.54363333333,4.07006666667,8.90619999999,5.88378,5.0608,8.72473333333
275.18,5.38537777778,7.28323333333,4.63583333333,5.1183,3.64546666666,8.51153333334,5.46585333333,4.31113333333,8.22780000001
275.55,4.99155555555,7.17153333333,4.66536666667,4.71096666667,3.4424,8.32760000001,5.35601333333,3.82993333333,8.04106666667
275.93,4.4848,6.9734,4.4219,4.459,2.90526666666,7.89693333334,5.04054,3.4008,7.57673333333
276.30,5.07857777778,7.65066666667,5.0682,4.83176666667,3.4422,8.27906666667,5.70698666667,4.11173333333,8.10286666666
276.67,4.90653333333,7.48286666667,5.15923333333,4.52596666667,3.11693333333,8.08453333334,5.67957333333,4.02466666667,7.98246666666
277.04,4.93466666667,7.55993333334,5.06473333333,4.38816666667,3.0616,8.34666666666,5.83023333333,3.8928,8.09800000001
277.41,5.56255555555,8.31383333334,5.67646666667,5.07796666667,3.69106666667,9.1604,6.54722,4.32153333333,8.72473333333
277.79,6.27726666667,8.84953333333,6.29563333333,5.68683333333,4.1724,9.72026666667,7.15564666667,4.76353333333,9.38599999999
278.16,5.76706666667,8.19376666667,5.69253333333,4.92786666667,3.43113333333,9.27286666667,6.49570666667,4.1956,8.8854
278.53,5.56731111111,7.69713333333,5.20313333333,4.77043333333,3.02926666667,9.0704,6.07884666667,3.9414,8.60360000001
278.90,5.84624444445,7.8432,5.23276666667,5.0053,3.20806666667,9.22479999999,6.31801333333,4.18146666667,8.69300000001
279.27,6.06506666667,7.96986666667,5.3859,5.15206666667,3.34546666667,9.28653333331,6.45759333333,4.4868,9.00113333334
279.64,5.97028888889,7.5557,4.66873333333,4.8495,2.94106666667,8.88446666666,6.06086666667,4.31706666667,8.5396
280.02,6.44368888889,7.79956666667,4.9412,5.19756666667,3.42786666667,9.25240000001,6.39322,4.89066666667,9.04353333332
280.39,6.33717777778,7.44426666667,4.77346666667,4.98576666667,3.1698,8.93286666666,6.10607333333,4.602,8.66853333333
280.76,6.30104444444,7.19366666667,4.53863333333,4.8992,2.97893333333,8.70766666667,5.96047333333,4.31713333333,8.58233333333
281.13,6.05157777778,7.00796666667,4.49166666667,4.78836666667,2.85326666667,8.46746666666,5.68904666667,4.18306666667,8.31846666667
281.50,5.56762222222,6.5551,3.95703333333,4.1232,2.30733333333,7.89366666666,5.20680666666,3.6782,7.7674
281.87,5.41651111111,6.5263,3.77166666667,4.04383333333,2.3608,7.95313333333,5.03532666667,3.63846666667,7.635
282.25,5.8606,6.9495,4.2555,4.50913333333,2.89466666667,8.49153333333,5.43584666666,4.12586666667,8.0456
282.62,5.70506666667,6.80063333333,4.18523333333,4.21646666667,2.72626666667,8.37566666667,5.38749333333,3.98406666667,7.99833333333
282.99,5.96315555556,7.04253333333,4.5631,4.34336666667,2.94693333333,8.6864,5.59849333333,4.17786666667,8.36133333333
283.36,5.77546666667,6.8626,4.259,3.91683333333,2.6864,8.48173333334,5.32486,3.97766666667,8.0228
283.73,5.83422222222,6.86866666667,4.45906666667,4.00586666667,2.7208,8.5468,5.42516,4.07126666667,8.01453333333
284.10,5.51993333333,6.5998,4.28176666667,3.7314,2.38626666667,8.29566666667,5.19130666667,3.78373333333,7.66013333333
284.47,5.49064444444,6.59066666667,4.334,3.8461,2.39073333333,8.39026666667,5.28294666667,3.85806666667,7.72786666667
284.85,5.69597777778,6.8683,4.72363333333,4.1546,2.7758,8.64093333333,5.59046666667,4.18333333333,7.95206666667
285.22,5.73017777778,6.8999,4.70113333333,4.20853333333,2.7466,8.6234,5.63038666667,4.113,7.95019999999
285.59,5.72766666667,6.87876666667,4.71556666667,4.353,2.8434,8.67706666667,5.58862,4.1902,7.96946666666
285.96,5.54902222222,6.68413333333,4.71276666667,4.18623333333,2.65433333333,8.43333333333,5.42127333333,4.0056,7.80893333333
286.33,5.38328888889,6.4284,4.65653333333,4.04716666667,2.52553333334,8.27993333333,5.26247333333,3.92106666667,7.633
286.70,5.44677777778,6.54653333333,4.7433,4.1302,2.5408,8.2174,5.23789333333,3.9968,7.57733333333
287.07,5.11773333333,6.1665,4.4119,3.88926666667,2.31593333333,7.81733333333,4.88316,3.70466666667,7.14966666667
287.44,5.15573333333,6.29226666667,4.59483333333,4.05063333333,2.42566666667,7.94766666667,4.9718,3.8602,7.3634
287.82,5.25586666667,6.5478,4.74916666667,4.23006666667,2.51293333333,8.18273333333,5.12566,4.05746666667,7.6286
288.19,5.66915555555,6.8984,5.1174,4.64843333333,2.8204,8.50066666666,5.46942,4.3804,8.00386666667
288.56,5.90111111111,7.18663333333,5.21856666667,4.75263333333,2.99133333333,8.53406666667,5.68532666667,4.5558,8.06066666667
288.93,5.85026666667,7.16603333333,5.12753333333,4.75823333333,2.82966666667,8.46646666667,5.55465333333,4.437,7.91133333333
289.30,5.82611111111,7.1885,5.32683333333,4.85023333333,2.9232,8.46293333333,5.48838,4.55273333333,7.99193333333
289.67,5.70004444444,7.17476666667,5.35006666667,4.79463333333,2.76653333333,8.349,5.42574666667,4.47813333333,7.9222
290.04,5.76913333333,7.48563333333,5.5992,4.9938,2.89386666667,8.51686666667,5.58456,4.75993333333,8.13746666667
290.41,5.90075555556,7.886,5.89213333334,5.29966666667,3.06093333334,8.67373333334,5.77862,4.925,8.35593333333
290.78,5.92113333333,8.1102,6.0458,5.6122,3.13366666667,8.79146666667,5.86286,5.02566666667,8.50846666667
291.15,6.03395555556,8.4028,6.22666666667,5.8335,3.13453333333,8.92113333334,5.95432666667,5.25566666667,8.72113333333
291.52,6.15215555556,8.73439999999,6.42486666667,6.1564,3.265,9.04306666667,6.29734666667,5.38226666667,8.80933333335
291.89,6.04864444444,8.93503333333,6.46773333333,6.2208,3.3146,8.90213333334,6.40018,5.4776,8.76859999999
292.26,5.4928,8.8017,6.05686666667,5.67783333333,2.8728,8.4168,5.98455333333,5.215,8.25813333333
292.64,5.13204444445,8.69906666666,5.80583333333,5.45753333333,2.551,8.23846666667,5.63366,4.93526666667,7.98686666667
293.01,4.87331111111,8.78646666666,5.71366666667,5.29653333333,2.36093333334,8.05133333333,5.48897333333,5.0422,7.76746666667
293.38,4.558,8.49136666667,5.2073,4.889,1.816,7.641,5.1002,4.79146666667,7.20953333333
293.75,4.33906666667,8.38423333333,4.82716666667,4.7277,1.4178,7.4602,4.82611333333,4.51006666666,6.81586666667
294.12,4.11077777778,8.0481,4.3438,4.4425,0.9784,7.12993333333,4.58235333334,4.16513333333,6.30186666667
294.49,4.04764444445,7.96783333333,4.05843333333,4.32606666667,0.807133333333,6.88113333333,4.53126,4.06453333333,6.0884
294.86,3.78268888889,7.75306666667,3.83823333333,3.83946666667,0.597666666666,6.55773333333,4.34000666667,3.86853333333,5.7748
295.23,4.0774,8.10486666666,4.02546666667,4.1701,0.957466666667,6.90333333333,4.65134,4.00886666667,5.9878
295.60,4.26462222222,8.29686666666,4.16686666667,4.35343333333,1.14666666667,6.9722,4.68693333333,4.16473333334,6.1122
295.97,4.20886666667,8.16713333333,4.12233333333,4.3793,1.04393333333,6.85946666667,4.48528666667,3.95653333333,5.95206666667
296.34,4.31706666667,8.16316666667,4.29936666667,4.64856666667,1.24193333333,7.0022,4.61319333333,4.06133333334,6.115
296.71,4.28564444444,8.14153333333,4.38296666667,4.7287,1.29266666667,6.90026666667,4.54990666667,4.1468,6.11006666667
297.08,4.23333333333,8.06916666667,4.31833333333,4.69203333333,1.28373333334,6.75433333333,4.48552,4.06826666667,6.0824
297.45,4.32237777778,8.2696,4.56156666667,4.90753333333,1.4796,6.90633333333,4.69604,4.266,6.25026666667
297.82,4.98908888889,8.88983333333,5.26756666667,5.57173333333,2.0866,7.3942,5.34497333333,5.00433333333,6.92706666667
298.19,5.24097777778,9.18516666667,5.57363333334,5.85263333333,2.366,7.57426666667,5.56648,5.317,7.21766666667
298.56,5.30386666667,9.31076666667,5.7062,5.81273333333,2.373,7.5494,5.62012666667,5.33153333333,7.25766666667
298.93,5.44135555556,9.4084,5.81796666667,6.00523333333,2.4874,7.59806666667,5.7217,5.401,7.25273333333
299.30,5.32311111111,9.32886666665,5.8619,5.97463333333,2.28713333333,7.47146666667,5.65464666667,5.4908,7.11546666667
299.67,5.22315555556,9.19890000001,5.9153,6.01486666667,2.14866666667,7.4004,5.6232,5.53093333333,7.09606666667
300.04,5.36117777778,9.38263333333,6.09553333333,6.06623333333,2.2344,7.51473333333,5.73470666667,5.76006666667,7.2508
300.41,5.5166,9.68093333335,6.13213333333,6.22,2.174,7.51406666667,5.79722,5.85273333333,7.374
300.78,5.51708888889,9.79963333334,6.17663333333,6.24223333333,2.113,7.5498,5.84725333333,5.915,7.41193333333
301.15,5.74706666667,10.2209,6.47676666667,6.45466666667,2.23766666667,7.94353333333,6.04346,6.18953333334,7.6474
301.52,6.28151111111,11.0294666667,6.97516666667,6.92266666666,2.73426666667,8.43513333333,6.57835333333,6.66220000001,8.11326666667
301.89,5.8734,11.0194333333,6.6951,6.45193333333,2.414,8.0236,6.22229333333,6.32800000001,7.63706666667
302.26,5.50615555556,10.8559,6.31896666667,6.15933333333,2.08826666666,7.72913333333,5.93362666667,6.08613333333,7.26573333333
302.63,5.28144444444,10.8072666667,6.16023333333,6.18733333333,2.0082,7.61606666667,5.77169333333,6.07466666666,7.02393333333
303.00,5.56984444444,11.4143666667,6.4393,6.69373333334,2.38053333333,8.0584,6.15846666667,6.5648,7.44066666667
303.37,5.61653333333,11.7201,6.5632,6.85116666667,2.58293333333,8.1876,6.36756666667,6.66893333333,7.61606666667
303.74,5.54671111111,11.8882333333,6.29983333333,6.71136666666,2.54366666667,7.9172,6.25509333333,6.55040000001,7.4138
304.10,5.58666666667,12.2084666667,6.47693333333,6.92596666667,2.73266666666,7.9734,6.33512666667,6.78573333333,7.5334
304.47,5.99328888889,12.7630666667,6.9691,7.26923333333,3.20066666667,8.4254,6.85918,7.32740000001,7.96333333333
304.84,6.35231111111,13.3322,7.24083333334,7.65293333333,3.52093333333,8.80240000001,7.25759333333,7.78153333333,8.33553333334
305.21,6.34037777778,13.3658,7.09656666667,7.67876666666,3.38146666667,8.66193333333,7.37024666667,7.68546666667,8.28786666667
305.58,5.54015555555,12.5904333333,6.30926666667,6.91593333333,2.5476,7.7714,6.6073,6.98013333333,7.4986
305.95,5.57724444445,12.5875,6.21693333333,6.98966666667,2.56633333334,7.80626666667,6.64022,6.99186666666,7.5392
306.32,5.85835555555,13.0562666667,6.69233333333,7.43666666667,2.92106666667,8.11693333333,6.95992,7.33726666666,7.79753333333
306.69,6.27222222222,13.5614,7.0721,7.80966666667,3.21113333333,8.48326666667,7.33989333334,7.77360000001,8.2048
307.06,6.22313333333,13.5995,7.16466666666,7.81400000001,3.16393333333,8.33113333333,7.33802666667,7.8654,8.09933333333
307.43,5.9722,13.382,6.883,7.58906666666,2.796,7.94893333333,6.94186666667,7.52953333333,7.64213333333
307.80,6.21248888889,13.6837,7.24903333333,7.9424,3.02413333333,8.35226666667,7.25683333333,7.93786666667,7.94
308.17,6.25248888889,13.6676333333,7.2714,8.09559999999,3.0242,8.30913333333,7.32743333333,7.89906666667,7.85486666667
308.54,5.7428,13.2735,6.74593333333,7.81856666667,2.5286,7.83106666667,6.80318666667,7.4478,7.2868
308.90,5.25368888889,12.7254333333,6.2298,7.36226666667,2.0398,7.26773333334,6.27871333333,7.01906666667,6.71853333333
309.27,5.69106666667,13.318,6.77213333333,7.86086666667,2.57233333333,7.66146666667,6.69252666667,7.61733333333,7.16886666667
309.64,6.1284,13.8171333333,7.22026666667,8.46806666667,3.03453333333,8.092,7.16358,8.11773333333,7.63026666667
310.01,6.3262,14.1518666667,7.57576666666,8.8408,3.25233333333,8.26086666667,7.40692666667,8.39606666667,7.82653333333
310.38,6.5462,14.4342333333,7.7771,9.09086666667,3.4482,8.447,7.64678,8.6994,8.07886666667
310.75,6.54557777778,14.5464,7.77333333333,9.15786666667,3.4838,8.4272,7.61342666666,8.75819999999,8.0942
311.12,6.6466,14.7846333333,7.85856666667,9.3123,3.592,8.63133333334,7.74512,8.94186666666,8.28906666667
311.49,6.89497777778,15.2856666667,8.15793333333,9.65329999999,3.93646666667,8.94566666667,8.08957333333,9.43353333334,8.61320000001
311.85,6.89855555556,15.5569666666,8.1783,9.7354,3.95013333333,8.9182,8.13596666667,9.53660000001,8.49173333333
312.22,6.94266666666,15.8299333333,8.30086666667,9.85230000001,3.9804,8.93433333333,8.29854666667,9.7302,8.49720000001
312.59,7.1518,16.1838,8.58686666666,10.1854333333,4.16113333333,9.06020000001,8.61596000001,10.0257333333,8.71006666666
312.96,7.37284444444,16.6738,8.89129999999,10.6021333333,4.361,9.28486666667,8.93401333335,10.1959333333,8.94766666666
313.33,7.08486666666,16.5996333333,8.70716666666,10.4979,4.08653333333,9.06033333333,8.72108000001,10.0109333333,8.6602
313.70,7.25502222222,16.8997,9.03163333334,10.7399666667,4.25306666667,9.24239999999,8.86222,10.3306666667,8.8026
314.07,6.9554,16.8645,8.80036666666,10.4951333333,4.04933333333,9.11586666666,8.64234000001,10.2743333333,8.60926666666
314.43,6.85086666667,17.0072333333,8.65696666667,10.3177,3.9274,9.03493333333,8.54038000001,10.1460666667,8.40926666667
314.80,6.79157777778,17.2314333333,8.90583333334,10.3654333333,3.88586666667,9.04426666667,8.59739999999,10.1576666667,8.33779999999
315.17,6.8506,17.2995666667,8.99536666667,10.4111666667,3.89966666667,8.9694,8.53423333334,10.1415333333,8.23219999999
315.54,6.81213333333,17.3088666667,9.02533333333,10.3376666667,3.77093333334,8.73366666666,8.44814666667,10.0807333333,8.16706666667
315.91,6.80355555556,17.2338666667,9.06593333333,10.2464666667,3.70046666667,8.6236,8.32172666666,10.0454666667,8.14333333333
316.28,6.63033333333,17.2301666667,8.91449999999,10.0695,3.55046666667,8.48473333333,8.08121333334,9.95606666667,7.99066666667
316.64,6.81171111111,17.4532666667,9.20486666667,10.1877666667,3.8764,8.74000000001,8.22745333333,10.2383333333,8.14753333333
317.01,6.81722222222,17.5905666667,9.34956666667,10.2031333333,3.93086666667,8.81479999999,8.19352666667,10.4223333333,8.0886
317.38,6.69782222222,17.578,9.24923333333,10.2212333333,3.8628,8.60453333333,8.01887333333,10.2562,7.9492
317.75,6.63266666667,17.6935333333,9.12723333333,10.2116333333,3.87713333333,8.6334,8.07741333333,10.2854666667,7.98
318.12,6.6862,17.9019,9.38550000001,10.4799666667,4.01233333333,8.71533333334,8.3246,10.3553333333,8.13813333333
318.49,6.44662222222,17.7759,9.33526666666,10.5535333333,3.7464,8.5364,8.20239999999,10.1776,8.1246
318.85,6.18942222222,17.6492333333,9.06456666667,10.4132,3.59566666667,8.2578,8.00704666667,10.0480666667,7.8492
319.22,6.28535555556,17.9798666667,9.25770000001,10.7113333333,3.66266666667,8.318,8.20291999999,10.2064,8.0084
319.59,6.5082,18.4166333333,9.52450000001,11.2778666667,3.8956,8.80666666667,8.48154666667,10.4933333333,8.34666666667
319.96,6.31837777778,18.4581333333,9.48863333334,11.4306333333,3.78786666667,8.79220000001,8.47256,10.4278,8.31106666666
