wavelength,Back_CatDiam,Belly_CatDiam,Breast_CatDiam,Crissum_CatDiam,Crown_CatDiam,DorTail_CatDiam,Patch10_CatDiam,Rump_CatDiam,Throat_CatDiam,WingTip_CatDiam
736.11,5.1378,24.7554,23.0692,22.1753333333,4.05846666667,6.68926666667,31.8606666666,4.39573333333,25.8235333333,8.67886666667
736.43,5.00846666667,24.7603333333,23.0230666667,21.9852333333,4.1512,6.76806666666,32.1036666666,4.53473333333,25.8093333333,8.83246666666
736.74,5.77093333333,25.5556,23.7303333333,22.2561666667,4.67113333333,7.46033333333,32.8911333334,5.09066666667,26.5306,9.47833333334
737.06,5.63313333333,25.2584666667,23.7138666667,21.8512,4.5428,7.3026,32.9470666667,4.8722,26.7120666667,8.98346666666
737.38,4.28986666667,24.6608,22.7014666667,20.9623,3.0608,6.3072,32.0116,3.54766666667,25.9479333333,7.67553333334
737.69,3.9674,24.7468666667,22.7922,20.7503666667,3.12966666667,6.45726666667,31.7859333334,3.40893333333,26.0848666667,7.60906666667
738.01,3.97693333333,24.6321333333,22.7126,20.5286666667,3.31033333333,6.7356,31.1838666667,3.5402,25.9541333333,7.79313333334
738.33,4.55486666666,25.0227333333,22.9224666667,21.0788,3.83566666667,7.15746666667,31.4954,4.13253333333,26.0045333333,8.09380000001
738.64,4.65966666667,25.3288,23.5525333333,21.3092333333,3.90993333333,7.17393333333,31.661,4.1406,26.2399333333,7.88926666666
738.96,4.0,25.0758666667,23.3449333333,21.0760333333,3.18126666667,7.07606666667,30.9124,3.63753333333,25.6725333333,7.55546666667
739.28,3.0898,24.5394666667,22.7452,20.6356,2.22213333333,6.06073333333,30.1606,2.5312,24.8009333333,6.50033333334
739.59,2.5714,23.9760666667,22.0596,19.9584333333,1.76186666667,5.51186666667,29.7974666666,2.21413333333,24.1786,6.0238
739.91,2.34106666667,23.5888,22.1152666667,19.6316333333,1.54486666667,5.00293333333,29.269,2.22213333333,23.7076666667,5.58533333333
740.23,0.869466666667,22.5483333334,21.0749333333,18.8888666667,0.470999999999,3.82866666667,28.4059333333,1.20766666667,22.6208666667,4.50486666667
740.54,1.40486666667,23.4011333334,22.1318666667,19.7968,1.17066666667,4.20213333334,28.9587333333,1.74986666667,23.2039333333,5.33586666667
740.86,1.99006666667,23.6069333334,22.4875333333,20.4229666667,1.71633333333,4.51486666667,29.2536,2.41293333333,23.7810666667,5.67173333333
741.18,1.80333333333,22.9478,22.1765333333,20.2861,1.35573333333,4.1294,28.5449333333,2.26373333333,22.9353333333,5.22386666667
741.49,1.25,22.2348666667,21.5656,19.7917333333,0.656466666665,3.4344,27.8158,1.56573333333,22.4116666666,4.7726
741.81,-0.221866666666,21.3307333333,20.6915333333,18.7085333333,-0.639200000001,2.41373333334,26.8232666667,0.104333333334,21.5263333333,3.69206666667
742.12,-0.406999999999,21.0235333333,20.1048666667,17.9396,-0.656266666668,2.34906666667,26.4568666667,-0.1968,21.4697333333,3.6616
742.44,0.537666666669,21.8817333333,21.2903333334,19.0456333333,0.093933333334,2.68806666667,27.7015333333,0.322666666667,22.5403333333,4.32793333333
742.76,1.94066666667,22.627,22.1650666667,19.9405,1.51813333333,4.23753333333,28.6732666667,1.80873333333,23.6964,5.66333333333
743.07,1.32273333333,22.0573333333,21.6298666667,19.6659333333,1.09566666667,3.5804,28.0160666667,1.04206666667,23.0727333333,5.0634
743.39,0.817933333333,22.0039333333,21.4722666667,19.7272,0.749866666666,3.47626666667,28.0981333333,0.599866666665,23.2174,4.92133333333
743.70,1.35226666667,22.1772,22.1501333333,20.1082666667,1.4334,4.08386666667,28.0054,0.892533333333,23.4888,5.1658
744.02,0.512866666665,20.9986,21.0526666667,19.143,0.296933333333,3.18486666667,27.3009333333,0.4048,22.5370666667,4.61526666667
744.34,0.534533333333,20.9618666667,21.2424,18.9379333333,0.534333333334,3.47366666667,27.1209333333,0.601133333333,22.1509333334,5.02333333334
744.65,0.445333333333,21.0795333333,21.39,18.8326,0.728666666666,3.40073333333,27.679,0.701799999999,22.5775333333,5.2766
744.97,-0.848666666668,20.0683333333,20.2875333333,17.4674666667,-0.698200000001,1.9028,27.2006,-0.520133333331,21.492,3.90146666667
745.28,0.0820666666666,20.642,21.2841333333,18.1557333333,-0.0137999999994,2.41806666667,27.7323333333,0.368866666667,22.4043333333,4.83613333333
745.60,0.534866666667,21.1110666667,21.8107333333,18.8409,-0.027333333334,2.826,28.1618,0.630933333335,22.5651333333,5.28113333333
745.91,-0.522333333333,20.6736,21.0446,17.8488333333,-0.976000000001,1.97926666667,27.3128666667,-0.233666666667,21.9244666667,4.39853333333
746.23,-2.8328,19.5564666667,19.9284666667,16.1373333334,-3.10453333333,-0.357599999999,26.352,-2.61806666667,20.3147333333,2.54646666667
746.55,-2.46073333333,20.1001333333,20.6580666667,16.2374,-2.6752,-0.0858666666654,26.7381333333,-2.389,20.701,3.00426666667
746.86,-1.33053333333,20.9625333333,21.3305333333,16.9074,-1.89666666667,0.877533333333,27.1196666667,-1.41546666667,21.2598,3.43946666667
747.18,-1.08253333333,21.3960666667,21.2535333333,17.3788666667,-1.98006666667,0.683733333333,27.3218666667,-1.1394,21.4956666667,3.83206666667
747.49,-0.613800000001,22.384,21.5132666666,17.666,-1.88446666667,0.999333333335,27.2804666667,-1.12773333333,21.9701333333,3.62586666667
747.81,-0.672533333333,22.5035333333,21.4449333333,17.5395,-1.93153333333,0.772533333333,27.1244666667,-1.445,22.2460666667,3.30466666667
748.12,-0.576733333333,22.588,21.6175333333,17.3980666667,-1.99726666667,0.843800000001,26.7792666667,-1.18133333333,21.7721333333,3.34733333333
748.44,0.196533333331,23.4948,22.4,18.0772666667,-1.13686666666,1.62793333333,27.1298,-0.617466666667,22.4982,3.9438
748.75,0.041666666668,23.2916666667,21.9998666666,17.6875333333,-1.4722,1.31953333333,26.9999333333,-1.02786666667,22.0694666667,3.59726666667
749.07,-0.069399999998,23.2433333333,21.9543333333,17.9279,-1.677,1.06713333333,27.2071333333,-0.984000000001,21.9266,3.65906666667
749.38,1.38493333333,24.1278,23.055,19.2804333333,0.108533333333,2.52546666667,28.4047333333,0.529533333334,22.9192,5.24113333333
749.70,3.05886666667,24.9672666667,23.7908,20.4966,1.94766666667,4.20913333333,28.8366,2.58806666666,24.1307333333,6.77126666667
750.01,2.75813333333,24.7449333333,23.4118,20.1437,1.49026666667,3.81693333333,28.3398666667,2.35286666667,23.6861333333,6.44453333334
750.33,3.02093333333,24.8046,23.8152,20.6771666667,1.94026666667,4.1536,28.5156666667,2.57813333333,23.9974,7.16146666667
750.64,3.24893333334,25.0291333333,23.8337333333,20.8186333333,2.02726666667,4.45733333333,28.642,2.63793333333,23.9765333333,7.03046666667
750.96,3.26213333333,24.8932,24.0648666667,21.1649333333,2.4208,4.89313333333,28.7637333333,2.6148,23.8576,7.65033333333
751.27,4.381,25.7906,24.8252666667,21.9110666667,3.44126666667,6.1588,29.4982,3.53,24.5205333333,8.88886666667
751.59,4.69893333333,26.4466666667,25.4368666667,22.8607,3.70226666667,6.60193333333,29.9935333333,3.5858,25.2298,9.07433333334
751.90,4.86513333333,26.7192,26.2327333333,23.5764,3.524,6.92973333333,30.1906666667,3.76066666667,25.8383333333,9.08606666667
752.22,5.69553333333,27.5196,26.8899333333,24.1272333333,4.17333333333,7.8872,30.8662,4.85553333333,26.8636,10.0
752.53,5.97113333333,27.7426666667,27.2440666667,24.5341666666,4.81633333333,8.14973333333,31.2073333333,5.2494,27.4672666667,10.3279333333
752.85,6.14973333333,28.2174,27.3026666667,24.6255666667,4.5062,8.70773333333,31.4116,5.48706666667,27.7533333333,10.4174666667
753.16,6.12686666667,28.2996,27.436,24.9190666667,4.07553333333,8.21853333333,31.9163333333,5.00673333333,27.8544,10.2428666667
753.47,6.58526666667,28.4046666667,27.7394666667,25.3906,4.31773333333,8.21453333333,32.6818,5.30893333333,28.4318666667,10.224
753.79,5.93813333333,28.0138,26.8727333333,24.5497,3.49133333333,7.72513333333,32.0412666667,4.34366666667,28.0686666667,9.52573333333
754.10,5.16826666667,27.0378666667,26.2954,23.8832333333,2.90026666667,7.20286666667,31.2028,3.69766666667,27.6838,9.09966666666
754.42,4.927,26.9867333333,26.4717333333,23.7091333333,2.9088,7.20946666667,31.4683333333,3.79953333334,27.8218,8.97693333333
754.73,4.63086666667,27.1111333334,26.9246666667,24.2295,2.79573333333,7.09666666667,31.8566666667,4.043,27.9139333333,9.04666666667
755.05,3.611,26.5204666667,26.579,23.6331333333,1.7252,6.6374,31.5644,3.59646666667,27.4122,8.65486666666
755.36,4.74366666667,27.2791333333,26.6523333333,24.2735333333,2.9914,7.80626666667,32.0371333333,4.78646666667,27.678,10.0284666667
755.67,4.1776,27.0304666667,26.7831333333,24.6725333333,2.76573333333,7.62733333334,31.9215333333,3.85726666666,27.5837333333,9.51960000001
755.99,3.0022,26.1076,25.8425333334,23.3849333333,1.3686,6.62266666667,30.9788,2.81086666667,26.3578,8.21213333334
756.30,2.4616,25.2454,25.2013333333,22.4763,1.04026666667,5.78753333333,30.1392,2.227,25.4651333333,7.61906666667
756.62,2.3442,25.0841333333,25.0988666667,22.1027333333,0.732666666666,5.99273333333,29.5824666667,2.1538,24.9085333333,7.22346666667
756.93,2.7166,25.6681333333,25.6682666666,22.4301666667,1.072,6.81353333333,29.7504,2.51113333333,25.1982666667,8.19386666666
757.24,3.29666666667,25.9898,26.7550666667,23.2894,1.6482,7.02,30.4932,3.0318,25.7984666666,8.63906666667
757.56,4.73073333333,26.6956,27.5982,24.4179,2.60546666667,7.86026666667,31.6885333333,4.23586666667,26.7539333333,9.86906666667
757.87,5.19973333333,27.0587333333,28.0028666667,24.8874333333,2.9484,7.97380000001,31.9535333333,4.57526666666,26.841,9.84759999999
758.18,5.30466666667,26.7527333333,27.5985333333,24.5590666667,2.81006666667,8.00000000001,31.5842666667,4.6596,26.81,9.69179999999
758.50,5.77766666667,27.0538666666,27.6415333333,25.0536333333,2.78153333333,7.78479999999,31.7992666667,4.55913333333,26.9391333333,9.3046
758.81,5.1724,26.8247333334,27.7011333333,24.7341666667,2.39946666667,7.83033333332,31.6954,4.03733333333,26.8678,8.97979999999
759.13,5.23286666667,26.7384,27.5986666667,24.7383666667,2.5376,7.69893333333,32.0572666667,4.45866666667,26.7526666667,9.11826666666
759.44,6.13673333333,27.3361333333,27.6846666667,25.2509333333,3.48673333333,8.35419999999,31.6040666667,5.21626666666,27.2245333333,9.79080000001
759.75,6.30179999999,27.3824,27.8596666667,25.7543,3.52266666667,8.30873333332,31.7332666667,5.08066666667,27.4104666667,9.96493333334
760.07,8.07020000001,29.0526,29.8666666667,27.4875333333,5.40353333333,9.9368,33.5018,6.4422,29.5156666667,11.8596
760.38,8.68473333334,29.5616,30.2853333333,28.3367333333,5.65053333333,10.6194,34.0293333333,6.87546666667,30.3549333333,12.3730666667
760.69,9.07960000001,30.2520666667,30.0885333333,28.6093333333,5.9848,11.2881333333,34.3421333333,7.49800000001,30.7565333333,12.856
761.01,9.09226666667,31.4364,30.7452,29.0717333333,6.23313333333,11.7614,34.9594,7.683,31.1111333333,13.0488666667
761.32,10.3371333333,32.3089333333,31.3359333333,29.9480333333,7.41886666667,13.0350666666,35.4216,8.93653333333,32.5033333333,14.3969333334
761.63,11.1276,32.7664,31.9779333333,30.3819,8.20719999999,13.4812666667,35.9826,9.29133333334,33.1238,14.8983333333
761.94,11.9718666667,32.8638666667,32.0188,30.7159666667,8.69713333334,14.2488,36.4672666667,9.64779999999,33.9554,15.5986666666
762.26,12.6405333333,33.4355333333,32.5269333333,31.6867333333,9.06313333333,14.5827333333,37.172,10.0624666667,34.7302,16.1157333333
762.57,12.6471333333,33.2789333333,32.3203333333,31.5523333333,8.79079999999,14.3028,36.6339333333,10.0436666667,34.6405333333,15.7624
762.88,12.7919333333,33.1529333333,32.3355333333,31.9851666667,8.843,14.4798,36.7090666667,10.1168666667,34.7771333333,15.9023333333
763.20,12.8484,33.2198,32.4974,32.4818666667,9.02986666667,14.6956,36.7594666667,10.2788,34.7574666667,16.0062666667
763.51,12.2645333333,32.4987333333,31.6742666667,32.4630666667,8.50886666666,14.2698666667,36.1119333333,9.90339999999,34.3206,15.4707333333
763.82,12.0756666667,32.3618,31.5849333333,32.4029666667,8.28213333333,13.8752666666,36.0122666667,9.7954,34.1822,15.1226666667
764.14,12.1156666667,32.4458666667,31.9298,32.8173666667,8.48313333333,13.7667333333,36.1298666667,9.85566666668,34.3344666667,15.0877333333
764.45,12.3647333333,32.2501333333,31.8335333334,33.0834666667,8.79173333334,13.8541333334,36.0104,9.83339999999,34.5209333333,14.9167333333
764.76,12.0429333333,32.0538666667,31.7204666667,33.2526333333,8.41933333333,13.7417333333,35.957,9.26886666667,34.2151333333,14.3334
765.07,11.4626,31.8820666667,31.304,33.3957333333,7.82306666667,13.3560666667,35.5895333333,8.94553333333,34.4331333333,13.7754666667
765.39,11.3166666667,32.0522,31.6488,33.6951333333,8.32733333333,13.3094666667,35.4094,9.00359999999,34.6500666667,13.9383333333
765.70,11.2515333333,31.6232666667,31.3878,33.4634333333,8.37666666667,12.8129333333,34.7211333333,8.90973333334,34.2254,13.3332666667
766.01,11.1023333333,31.5329333333,31.1284666667,33.9204666667,8.67586666666,12.6417333333,34.6248666667,8.6888,34.2728,13.3072666667
766.32,11.2744666667,32.1288666667,32.0729333333,34.7548666667,8.75353333334,13.0672,35.6582666667,8.65546666665,35.056,13.4173333333
766.64,11.2685333333,31.9027333333,32.1681333333,34.8303333333,8.64306666667,12.8170666666,35.7227333333,8.31859999999,35.354,13.3332
766.95,11.1214,31.6898,31.8587333333,33.9785333333,7.83406666666,12.1965333333,35.1612666667,7.88026666666,34.7926,12.6727333333
767.26,11.7327333333,31.5462,32.0592,34.4212333333,8.62473333333,12.6496,34.9805333333,8.23626666666,34.7318,12.8672
767.57,11.4171333333,30.6763333333,31.4332,34.0900666667,7.61686666667,12.2062,34.3156,7.29466666667,33.9291333333,12.0611333333
767.88,10.3015333333,29.5646,30.8541333333,33.7269666667,5.87946666667,11.4574,33.2998,6.39859999999,33.082,11.072
768.20,10.5082,29.9053333333,31.1284,34.0568333333,5.99486666666,11.1628,33.4711333333,6.68386666666,33.3506,11.4041333333
768.51,10.4866666667,30.3604,31.5675333333,34.5225,5.38733333333,11.009,33.7117333333,6.14406666666,32.6847333333,11.2793333333
768.82,10.6848,30.4656666667,31.9086,34.5478333333,5.1872,11.4520666667,33.936,6.95899999999,32.7854,11.7991333333
769.13,9.53193333332,29.4382,31.0111333333,33.5393333333,3.9512,11.0298,33.6516666667,6.47946666667,32.1160666667,11.6666
769.44,11.585,31.7963333333,33.3908666667,35.4756333333,5.2066,13.1028666667,36.3497333333,8.03093333333,33.7368,13.6983333334
769.76,10.7964666667,31.2290666666,32.6843333333,35.054,4.5034,12.3698,35.7524,7.70893333333,33.0186666666,13.1169333333
770.07,10.1528,31.0295333333,32.1508666667,34.791,3.69006666667,12.0897333333,35.2906666667,7.54340000001,33.1090666667,12.4158
770.38,9.38739999999,30.4049333333,31.8589333333,34.8182,3.42673333333,11.9004,35.4102,7.28966666667,33.2710666666,12.3364
770.69,9.32066666667,31.2951333333,32.3355333333,35.2972333333,3.52446666667,12.3355333333,36.051,7.72819999999,34.0976,13.1209333333
771.00,10.4914,32.1795333333,33.3119333333,36.1644666667,4.59393333333,13.2478666667,37.2436666667,9.40166666667,35.1922666667,14.9144666667
771.32,10.7285333333,33.0463333333,33.5981333333,36.2361,4.83446666667,13.5320666667,37.7925333333,9.5586,35.6732666667,15.3863333333
771.63,9.86393333333,32.449,33.4014,35.9863666667,4.05906666667,13.2653333333,37.3469333333,8.82100000001,35.3061333333,14.9208
771.94,10.8222,31.8888666667,33.1333333333,36.0888666667,4.55553333333,14.0888666667,37.0444,9.46666666666,35.5556666667,15.5334666667
772.25,10.6666666667,31.9541333333,33.4712666667,36.9309666667,4.2758,13.6320666667,37.3564,8.78146666667,36.0,15.1035333333
772.56,10.3472666667,31.8982,32.8704666667,36.6783666667,4.3518,13.1018666667,36.4583333333,8.00926666667,35.9027333333,13.8888
772.87,7.29693333334,29.2120666667,30.8120666667,34.6425,1.43033333333,10.6424,33.7939333333,5.52720000001,34.7878666667,11.394
773.18,7.77780000001,29.0865333333,31.21,35.1112,2.09886666667,11.1358666667,34.3702666667,5.35806666667,35.6297333333,11.8272
773.50,6.963,28.2964,29.9753333333,33.5926,1.3334,9.99986666666,33.6295333333,4.59266666667,34.1481333333,10.963
773.81,5.52520000001,28.3528666667,29.8573333333,33.2297666667,-0.233466666666,9.10493333333,33.6445333333,3.29433333334,33.6187333333,9.80546666667
774.12,3.90426666667,27.2776,28.6586666667,31.899,-1.88586666667,7.46346666666,31.9521333333,0.982599999999,31.7927333333,7.43693333333
774.43,1.74146666667,26.2312,28.2720666667,30.3538333333,-3.64626666667,6.449,30.6396,-1.06113333333,30.5577333333,5.14286666667
774.74,1.38206666666,24.7696666667,27.4254,29.2952333333,-4.14640000001,5.28466666667,29.8374,-1.70726666667,28.9972,4.49853333333
775.05,-1.0084,22.4930666667,25.6302666667,27.0028,-7.03086666666,2.77306666667,27.6470666667,-4.42586666667,27.3109333333,1.23246666667
775.36,-1.13953333333,23.2194666667,26.2394666667,26.5243,-6.60966666666,2.70653333333,28.4614666667,-3.90313333333,28.0910666667,1.19653333333
775.67,-2.32893333334,22.8530666667,25.6476666667,25.604,-7.80200000001,1.74666666667,28.1222,-5.2694,26.9578666667,-0.553066666661
775.98,-1.3038,23.3778,26.8741333333,26.8296333333,-7.58513333333,2.7852,29.1556,-4.41486666667,27.3778,0.977666666668
776.30,-1.75446666667,22.1638,25.7894666667,26.4327333333,-8.24566666667,2.13446666667,28.2748,-4.94166666667,25.497,0.116866666674
776.61,-3.36233333334,20.8116,24.0000666667,24.8984333333,-9.97100000001,0.753600000003,26.0580666667,-5.76806666667,23.8550666667,-1.0726
776.92,-2.79000000001,21.2040666667,25.1981333333,26.3729,-10.3084,1.38033333333,26.5198666667,-5.4626,24.7283333333,-0.557933333332
777.23,-1.22513333333,21.396,25.1566666667,25.9544666667,-8.49006666667,1.22506666667,25.641,-4.58693333334,24.6438666667,0.0569333333266
777.54,-2.22213333333,19.9998666667,23.7323333333,25.3133666667,-9.17386666667,0.199533333333,25.2421333333,-5.01419999999,23.7608,-0.512800000002
777.85,-3.81759999999,18.3760666667,21.7378666667,23.6182666667,-9.91453333333,-1.53853333333,23.4473333333,-6.35333333333,22.4786,-2.3362
778.16,-4.95740000001,17.8918666667,21.3104666667,22.8062,-10.456,-1.8518,22.4501333333,-7.57840000001,22.2794,-3.44726666667
778.47,-4.49086666667,18.3542,20.5858,22.7336666667,-9.79086666667,-1.75733333333,22.8171333333,-6.69466666667,22.1200666667,-2.17559999999
778.78,-7.44593333333,15.9596,18.0951333333,20.5484,-12.2079333333,-4.93506666666,20.4328666667,-10.3607333333,19.8558666667,-4.90626666667
