wavelength,Back_CatInom,Belly_CatInom,Breast_CatInom,Crissum_CatInom,Crown_CatInom,DorTail_CatInom,Patch10_CatInom,Rump_CatInom,Throat_CatInom,WingTip_CatInom
747.81,13.2107333333,34.2765333333,23.5683333333,31.1374,10.6352,17.509,11.2104,21.8688666667,20.0057333333,16.8463333333
748.12,13.2421333333,34.8178,23.933,31.6284666667,10.8319333333,17.7896,11.3198,22.2429333333,20.2556666667,17.09
748.44,13.8666,35.3233333333,24.4056,32.0338,11.3898666667,18.4966666667,11.7948,22.6718666667,20.7489333333,17.7302
748.75,13.9629333333,35.3767333333,24.5648666667,32.2809333334,11.5638666667,18.5309333333,11.9138,22.8274666667,20.7637333333,17.7788666667
749.07,13.8286,35.1296666667,24.2879333333,32.1918666667,11.4559333333,18.2761333333,11.8585333333,22.6365333334,20.9762666667,17.4938666667
749.38,14.3458666667,35.5286666667,24.7108666667,32.6784666667,12.0410666667,18.5922,12.3148666667,23.0376666667,21.5721333333,18.1538666667
749.70,13.9431333333,35.0642666667,24.326,32.2612666667,11.6515333333,18.1563333333,11.8481333333,22.647,21.2396666667,17.8442
750.01,14.1286666667,35.2770666667,24.5437333333,32.6478,11.9913333333,18.4816666667,12.0028,22.8402666667,21.5184,18.0939333333
750.33,14.6776666667,35.8661333333,25.1175333333,33.189,12.5745333333,19.0913333333,12.5430666667,23.2424666667,21.9241333333,18.5431333333
750.64,15.2369333333,36.3192,25.8254666667,33.7984666667,13.2960666667,19.9024666667,13.1582,23.827,22.6328,19.1731333333
750.96,15.4009333333,36.5119333333,26.1168666667,34.1151333333,13.6768666667,20.232,13.2904,23.8658666667,22.9609333333,19.4242666667
751.27,15.4528,36.4152,26.1211333333,34.2616,13.8588,20.1942666667,13.4360666667,23.8817333333,23.242,19.4002
751.59,15.3471333333,35.8902,25.8125333333,34.1138666667,13.6812666667,19.9660666667,13.3757333333,23.8098666667,23.1594666667,19.1910666667
751.90,14.8403333333,35.6896,25.6608666667,33.9685333333,13.4386,19.5697333333,13.1197333333,23.6894666667,23.0454666667,18.9914
752.22,14.4868,35.2942,25.5131333333,33.6138666667,13.0728666667,19.3472666667,12.7120666667,23.3662666667,22.7793333333,18.7805333333
752.53,14.4156,35.4922,25.5526,33.5579333333,13.0598666667,19.4675333333,12.7000666667,23.4196666667,22.9015333333,18.7880666666
752.85,13.4204,34.6318666667,24.8511333333,32.6244,12.1044666666,18.6958666667,11.8372666667,22.6143333333,22.1875333333,17.9404666667
753.16,13.3968666667,34.5246,24.8338,32.3736,12.1711333333,18.6181333333,11.8010666667,22.4082666667,21.9801333333,17.8085333333
753.47,13.3476666667,34.1193333333,24.6552666666,32.1805333333,11.9579333333,18.4106666667,11.7034,22.0979333333,21.6876,17.5177333333
753.79,13.1456666667,33.9596666667,24.4243333333,31.9046666667,11.9452666667,18.2799333333,11.6017333333,21.9163333333,21.4919333333,17.4746666667
754.10,12.4702666666,33.5946,23.784,31.3458,11.2696666667,17.5810666667,10.9054666667,21.3122,20.9306666667,16.8236666667
754.42,12.3250666667,33.348,23.6328666667,31.0883333334,10.9666,17.2390666667,10.6286,21.0615333334,20.6761333333,16.6842666667
754.73,12.1152,33.1474,23.5643333333,30.6722,10.732,17.1798,10.2550666667,20.8309333333,20.3629333333,16.6666666667
755.05,11.6408666667,33.0552,23.3912666667,30.2107333333,10.3208,16.7186,9.88693333333,20.3604,20.0916666667,16.4131333333
755.36,11.4824,33.3272,23.3816,30.3064,10.1354,16.6339333333,9.62526666667,20.3544666667,20.1337333333,16.3352666667
755.67,11.1784,33.4059333333,23.0320666667,30.1626,9.79639999999,16.2706,9.38306666666,20.1576666667,19.8959333333,16.0624
755.99,11.1628666667,33.1081333333,23.1922,30.3093333333,9.69699999999,16.1286666667,9.19886666668,20.0950666666,19.6540666667,16.0400666667
756.30,11.6794,33.6132666667,23.6545333333,30.7284666667,10.2161333333,16.4853333333,9.65013333334,20.5756666667,20.1082,16.5076666667
756.62,11.8718666667,34.0062,24.0914,31.1992,10.7066666667,16.8902666667,9.99513333335,20.8692,20.6308666667,17.1187333333
756.93,12.2625333333,34.7387333333,24.6310666667,31.6547333333,11.4712,17.3436,10.4359333333,21.1674,21.2800666667,17.7456
757.24,11.9648,34.6496,24.4618,31.4387333333,11.0306,16.7532,10.0015333333,20.588,21.2412,17.3151333333
757.56,11.962,34.8261333333,24.5276,31.4468666667,11.1253333333,16.6075333333,10.01,20.0131333333,21.2401333333,17.2932666667
757.87,11.6848666667,34.8262666667,24.2833333333,31.4001333333,11.0626666667,16.3654666667,9.78153333333,19.3942,21.2544666667,17.1036666666
758.18,12.0742,35.2071333333,24.7239333333,31.6864,11.5055333333,16.4300666667,10.2399333333,19.2603333333,21.637,17.3502666667
758.50,12.791,35.6420666667,25.1372,31.8169333334,12.2326,16.8696,10.7549333333,18.9543333333,22.0134,17.8406
758.81,12.8516666667,35.0579333333,24.9582666667,31.2268666667,12.1258666667,16.5157333333,10.5908,18.1311333333,21.8143333333,17.7264666667
759.13,12.8556,35.0392666667,24.9447333333,31.0566666667,12.3327333333,16.2995333333,10.4440666667,17.5470666667,22.1356,17.8323333333
759.44,12.3593333333,34.9062,24.6473333333,30.5597333333,11.9903333333,15.7347333333,9.9934,16.6667333333,22.0292,17.5468666667
759.75,11.9536,34.4487333333,24.1844,30.0160666667,11.5828666667,15.1063333333,9.5648,15.7414,21.5828666667,17.105
