wavelength,Back_GeoDifm,Belly_GeoDifm,Breast_GeoDifm,Crissum_GeoDifm,Crown_GeoDifm,DorTail_GeoDifm,Patch10_GeoDifm,Rump_GeoDifm,Throat_GeoDifm,WingTip_GeoDifm
757.87,13.5957333333,13.0429333333,11.5958666667,12.0774,13.4556666667,20.0330666667,29.2218666667,15.5675333333,11.9881333333,19.4242
758.18,13.0872,12.5325666667,11.1383333333,11.7167333333,12.9349333333,19.5534666667,28.6792,15.1452,11.6306,18.9087333334
758.50,13.2571333333,12.8057333333,11.2663333333,11.9476,13.1044,19.7101333333,28.7795333333,15.6064666667,11.8917333333,19.2983333333
758.81,13.1243333333,12.4947,10.823,11.4704666667,12.7981333333,19.47,28.6775333333,15.2802666667,11.5571333333,18.9169333333
759.13,12.9674,12.2929333333,10.4106666667,11.2807333333,12.5119333333,19.35,28.6423333333,14.9762,11.2399333333,18.6666666667
759.44,12.6825333333,12.0036333333,10.1378,11.0695333333,12.1948666667,19.1627333333,28.3894,14.8136666667,10.9622666667,18.494
759.75,12.6398,11.8497333333,10.0268,11.0566666667,12.0432666667,19.1842666667,28.311,14.8986666667,10.7686666667,18.5749333333
760.07,12.2370666667,11.5054666667,9.70046666666,10.7278,11.6838,18.8781333333,28.079,14.6030666667,10.4856,18.3098
760.38,12.0654,11.2743,9.51940000001,10.5060666667,11.3931333333,18.4867333334,28.0113333333,14.5066666667,10.2556,18.2667333333
760.69,10.8735333333,10.2426666667,8.36266666667,9.49426666667,10.2094666667,17.3487333333,27.0574666667,13.4354666667,8.99873333333,17.0524
761.01,10.3361333333,9.62263333334,7.8706,8.77593333333,9.66873333333,16.94,26.3782666667,12.8267333333,8.62053333333,16.3432
761.32,10.5773333333,9.82303333335,8.19986666667,9.16786666667,9.82286666665,17.2684,26.6036,13.1393333333,8.87426666666,16.6180666667
761.63,10.6052666667,9.71909999999,8.14659999999,9.20973333332,9.70840000001,17.1010666667,26.545,13.043,8.93573333333,16.7098666667
761.94,10.6608,9.74436666667,8.22279999999,9.40166666668,9.6138,17.0304666667,26.3787333333,12.7708,8.915,16.7113333333
762.26,10.5982666667,9.80463333332,8.26293333333,9.59833333334,9.60053333333,16.9059333333,26.2052,12.7352,9.12199999999,16.7971333333
762.57,10.1069333333,9.35063333333,7.9712,9.14413333332,9.04333333333,16.3518,25.6666666667,12.3746666667,8.80860000001,16.4508666666
762.88,9.82373333333,8.99193333333,7.7558,8.92300000001,8.75073333333,16.1060666666,25.2372,12.0881333333,8.49853333334,16.1862
763.20,9.91386666666,9.08106666667,7.83773333333,9.12613333333,8.88173333333,16.1876666667,25.4172666667,12.1604,8.65686666667,16.2894
763.51,9.73773333333,8.83306666667,7.6012,9.06813333333,8.74693333333,15.8704,25.4262666667,12.0,8.44506666667,16.0852
763.82,9.66866666666,8.98276666667,7.5192,9.12833333333,8.73566666667,15.91,25.3352,11.8850666667,8.35060000001,15.9232
764.14,10.1088666667,9.39120000001,7.8918,9.55660000001,9.00806666666,16.2175333333,25.6058,12.2037333333,8.72513333333,16.2003333333
764.45,10.2170666667,9.6178,8.03460000001,9.79046666666,9.05166666667,16.357,25.7153333333,12.386,8.82399999999,16.4554
764.76,9.58586666667,8.87093333333,7.2222,9.12786666667,8.3212,15.669,25.1593333333,11.8499333333,8.19006666667,15.8642666667
765.07,9.58806666667,8.90363333333,7.1472,9.05386666665,8.30646666667,15.8054,25.2422,11.7888666667,8.02886666667,15.8157333333
765.39,9.11500000001,8.5705,6.7102,8.67159999999,7.97773333333,15.5750666667,25.0859333334,11.5568,7.65386666667,15.5272
765.70,9.11593333334,8.68653333333,6.80553333333,8.70366666666,8.06793333333,15.737,25.2541333333,11.8226666667,7.76713333333,15.7644666667
766.01,9.21026666667,8.76673333333,6.7894,8.85200000001,8.12366666667,15.9514,25.3322666667,11.9005333333,7.87119999999,15.9562666667
766.32,9.34053333333,8.8795,6.67433333333,8.97373333333,8.01126666667,15.8875333333,25.5411333333,11.887,7.98066666667,16.1216
766.64,9.02593333333,8.65616666667,6.31446666667,8.69233333334,7.59813333333,15.6232666667,25.1455333333,11.6119333333,7.6888,15.8073333333
766.95,9.33613333333,9.03129999999,6.65833333333,9.01453333334,7.8698,16.0084666666,25.2031333333,11.9612666667,7.94186666666,16.2771333333
767.26,9.36266666667,8.7889,6.7762,9.13786666666,7.74513333333,15.9255333333,25.1670666667,11.9983333333,7.92086666667,16.1332
767.57,9.28266666667,8.6399,6.84873333333,9.1126,7.8062,16.0060666667,25.0828,12.0776666667,7.96413333333,16.2504
767.88,8.2444,7.5959,5.8124,8.06980000001,6.6292,15.198,24.2001333333,11.1318,6.79453333333,15.3071333333
768.20,7.8252,7.24596666667,5.5146,7.6734,6.2826,14.8595333333,23.9722666667,10.6777333333,6.35046666667,14.9402666667
768.51,8.19426666666,7.71703333333,5.88966666667,8.02313333333,6.51853333333,15.065,24.0393333333,11.0782666667,6.81486666667,15.2329333333
768.82,8.42666666667,7.78576666667,6.04266666667,8.18593333334,6.65973333333,15.0729333333,23.9843333333,11.2412,6.8872,15.2085333333
769.13,7.77193333333,6.68076666667,5.0842,7.37546666666,5.52986666667,14.1649333333,22.965,10.2035333333,5.68766666667,14.2246
769.44,7.72353333333,6.75713333333,5.23346666667,7.54619999999,5.65686666667,13.9667333333,23.109,10.2316666667,5.46873333333,14.2238
769.76,7.828,6.99726666667,5.56406666667,7.87586666667,6.0528,14.1896,23.3407333333,10.7129333333,5.76993333333,14.5095333333
770.07,7.55206666666,6.52476666667,5.27426666667,7.57473333333,5.68293333333,13.7496666667,23.0534666667,10.3443333333,5.698,14.2830666667
770.38,7.31453333334,6.41556666667,5.17553333333,7.31846666667,5.51286666667,13.2836,22.7409333333,10.2626,5.5588,13.8507333333
770.69,6.71760000001,5.95133333333,4.66786666666,6.64320000001,5.0754,12.8159333333,22.2652666667,9.87259999999,5.27146666667,13.784
771.00,6.44140000001,5.5764,4.36933333333,6.54193333333,4.639,12.6372666667,22.3216,9.64406666667,4.92046666667,13.6231333333
771.32,6.64219999999,5.72636666667,4.63893333333,7.05840000001,5.08373333333,12.7416,22.6274666667,9.71439999999,5.41013333333,14.0514666667
771.63,6.94646666666,5.96536666667,5.13673333333,7.51800000001,5.25593333333,12.9754666667,22.5541333333,10.0062,5.81126666667,14.3822
771.94,6.12413333333,5.12386666667,4.4416,7.03106666667,4.45853333333,12.0407333333,22.1616,9.40033333334,5.2214,14.003
772.25,5.08486666667,4.1694,3.46873333333,6.10786666667,3.24526666667,10.8962666667,21.2206666667,8.33453333334,4.13926666667,13.127
772.56,5.3152,5.07956666667,4.068,6.80173333334,3.88926666667,11.2622666667,21.8835333333,9.07786666666,4.91813333333,13.8565333333
772.87,5.14146666667,4.77783333333,4.07846666667,6.52273333333,3.63826666667,11.2376,21.525,8.78000000001,4.57953333333,13.6033333333
773.18,6.05946666667,5.51276666667,5.00533333333,7.26086666666,4.42853333333,11.8458,22.0038,9.08260000001,5.14426666667,14.114
773.50,6.48820000001,6.027,5.4918,7.61519999999,5.0086,12.0758,22.2324,9.33866666667,5.2046,14.9910666667
773.81,7.05593333334,6.50923333333,6.04113333333,8.224,5.22746666667,12.5722,22.6947333333,9.25193333333,5.77853333333,15.6299333333
774.12,7.4498,7.03636666667,6.53533333334,8.70073333334,5.51186666667,12.686,22.8521333333,9.40073333333,6.04106666667,16.0368
774.43,7.74153333333,7.46519999999,6.82326666666,9.06433333333,5.6572,12.7544,22.6936666667,9.49513333335,6.52746666667,16.4664
774.74,8.90773333333,8.65666666667,8.03806666667,10.0411333333,6.4114,13.5712666667,23.6209333333,10.6296,7.53626666666,17.5038
775.05,9.4542,9.3722,8.67313333333,10.822,6.91693333333,13.9461333333,24.0776666667,11.288,8.05166666667,18.3647333334
775.36,9.33339999999,9.36346666667,8.66666666666,10.8128666667,6.98933333333,14.0472,23.957,11.1870666667,8.05159999999,18.4560666667
775.67,9.95706666667,10.0708666667,9.45019999999,11.3960666667,7.84366666666,14.6220666667,24.7594,11.7998,8.97346666667,19.3126666667
775.98,9.64586666665,9.50266666668,8.95420000001,10.9346,7.18313333333,14.0760666667,23.8498,11.1778666667,8.20319999999,18.6854
776.30,10.1457333333,10.2398666667,9.33159999999,11.7094,7.28793333333,14.3232,24.1731333333,11.5510666666,8.84753333334,19.3146
776.61,9.13679999999,9.25646666666,8.31053333334,11.2372666667,6.36233333334,13.4550666667,23.344,10.8546666667,8.35833333334,18.8867333333
776.92,8.86726666669,9.10056666666,8.07246666667,11.1590666667,6.1428,13.4862,23.2569333333,10.5828666667,8.36493333333,18.3626666667
777.23,7.83593333333,8.24819999999,6.97653333333,10.2398666667,5.29233333333,12.4912666667,22.3432,9.93473333333,7.64386666667,17.5568
777.54,7.70046666668,8.32236666666,6.86826666666,10.3986,5.43586666667,12.8514666667,22.742,9.96493333332,7.59520000001,17.4946
777.85,7.32613333335,8.19603333333,6.43200000001,10.1239333333,5.49353333333,12.7311333333,22.6293333334,9.67693333333,7.37046666667,17.3748
778.16,6.64879999999,7.60033333333,5.73506666667,9.42553333335,5.2472,12.1890666667,21.9338666667,9.27039999999,6.782,16.8286666667
778.47,6.79213333334,7.94276666667,5.7128,9.27693333334,5.54286666667,12.0034666667,22.2654666667,9.55006666667,6.97113333333,16.9286666667
778.78,6.87519999999,8.23569999999,5.76113333333,9.39633333334,5.72133333333,12.0417333333,22.1881333333,9.57833333333,7.0572,16.6577333333
779.09,6.8668,8.05966666667,5.85673333333,9.22566666667,5.65193333333,12.2563333333,21.9892666667,9.68833333333,6.7868,16.4574666667
779.40,7.38886666667,8.59180000001,6.626,9.73133333334,6.09326666667,12.9001333333,23.0693333333,10.2686666667,7.5332,17.3324666667
779.71,6.98886666667,7.80350000001,6.01766666667,8.9766,5.92686666667,12.1444,22.5505333333,9.82073333333,7.25206666667,16.8322
780.02,7.77239999999,8.64289999999,6.74433333333,9.49059999999,6.6118,12.8900666667,23.4406,10.6738,7.72666666667,17.5325333333
780.33,6.65733333333,7.7302,5.91866666667,8.54613333332,5.49766666667,11.786,22.5338,9.813,6.6666,16.6292666667
780.64,7.30580000001,8.14406666667,6.88926666667,9.46013333333,6.3778,12.4669333333,23.1345333333,10.6770666667,7.00773333333,17.1874666667
780.95,7.78886666666,8.43173333333,7.41006666667,9.52033333333,6.5468,12.7913333333,23.4101333333,11.2326,7.4868,17.6066666667
781.26,7.54793333333,8.13890000001,7.40026666666,9.39933333333,6.33673333333,12.3685333333,23.3776666666,11.1521333333,7.159,17.4693333333
781.57,7.63773333333,7.98243333334,7.64773333333,9.66546666667,6.2088,12.7696666667,23.5672666667,11.0239333333,7.0592,17.308
781.88,7.66466666667,7.98366666667,7.93813333334,9.93413333333,6.0588,13.1257333334,23.3484,10.76,7.14293333333,17.1125333333
782.19,8.25946666666,8.66040000001,8.92673333332,10.6542,6.66146666667,14.0678,24.2358,11.5386,7.59253333333,18.0656666667
782.50,8.59360000001,9.28206666666,9.0954,11.3050666667,6.8962,14.3902666667,25.0440666667,11.7268666667,8.1452,18.6868666667
782.81,8.7382,9.24946666667,9.14179999999,11.4393333333,7.35553333333,14.4956,25.1652666667,11.6438666667,8.23773333333,18.8216
783.12,9.72433333333,10.0901333333,10.2211333333,12.1594666667,8.11893333333,16.0306,26.5302,12.8637333333,9.17279999999,19.6397333333
783.43,9.72260000001,10.5953666667,10.4676,12.0444,8.42306666668,16.1664,26.4490666667,12.7079333333,9.51593333333,19.342
783.74,11.5396666667,12.2122,12.2366666667,13.6791333333,10.1350666667,18.0821333333,28.1793333333,14.3706,11.3127333333,21.1345333333
784.05,12.5637333333,13.3468333333,12.9971333333,14.2275333333,10.7100666667,19.1273333333,28.9973333333,15.1814666667,12.4877333333,22.1571333333
784.36,12.7346666667,13.7006666667,13.0339333333,14.5632,11.0856666667,19.4557333333,29.1808666667,15.2544666667,12.5278,22.6447333333
784.67,13.7635333333,14.6264666667,14.1182666667,15.1828,11.8657333333,20.5968666667,30.0160666667,16.1988666667,13.6022,23.2632666667
784.98,14.8500666667,15.2026666667,14.8816,15.5135333333,12.396,20.7686,30.6424,16.9773333333,14.418,24.1074666667
785.29,14.8795333333,15.3112,15.0595333333,15.2554666667,12.7507333333,20.8208666667,30.8075333333,17.2306666667,14.5299333333,24.4162666667
785.60,15.7792666667,15.6101,15.6892666667,15.6789333333,13.5182666667,21.3206666667,31.0142666666,17.6068666667,15.4042,24.7069333333
785.91,15.2819333333,14.8869333333,15.4117333333,15.0636,13.2554,20.8314,30.4027333333,17.4279333333,15.1728,24.2556
786.22,15.4064666667,15.2237333333,15.8076666667,15.2469333333,13.5802,21.0287333334,30.2624666667,17.7314,15.4115333333,24.2130666667
786.53,15.4754,15.2969666667,15.8315333333,15.4802666667,13.6944666667,20.9281333333,29.9473333333,17.823,15.4150666667,24.304
786.84,15.0730666667,14.5502666667,15.4299333333,14.6765333333,13.1450666667,20.6146666667,29.358,17.4076,14.6616666667,23.772
787.14,15.2249333333,14.7240333333,15.4972666667,14.7192666667,13.3138666667,20.8995333333,29.2682,17.5978666667,14.7628,23.6906666667
787.45,14.8811333333,14.2658666667,14.8520666667,14.0542666667,12.9825333333,20.5670666667,28.9498666667,17.0872,14.1071333334,22.8359333333
787.76,15.5288666667,14.4074333334,15.3258666667,14.339,13.5126666667,21.0812666667,29.254,17.7336,14.5892666667,23.1538666667
788.07,15.5026,14.3056666666,15.0586,14.1842,13.6746,21.1361333333,29.0790666666,17.5875333333,14.3432,23.0246666667
788.38,15.1096,14.4546666667,14.7844666667,14.1578666667,14.0402,21.3287333333,29.0271333334,17.2910666667,14.3275333334,22.7655333333
788.69,15.2618,14.6769,14.8940666667,14.248,14.3706666667,21.5794666667,29.274,17.2135333334,14.2056666667,22.7816
789.00,14.8518666667,14.5297666667,14.6308666667,13.8646,14.1043333333,21.4761333333,29.1444,16.9252666667,13.7988,22.6845333333
789.31,15.6774,15.5135333333,15.3926666667,14.6572666667,14.8230666667,22.3676,29.6134,17.4188,14.1920666667,23.1885333333
789.62,15.9423333333,15.5307,15.3454666667,14.6378,15.1142666667,22.6715333333,29.8724,17.5546666667,14.2816666667,23.3164666667
789.92,15.8419333333,15.4797333333,15.2074666667,14.4577333333,15.1174,22.7186,29.7700666667,17.1913333333,13.918,23.0785333333
790.23,15.9877333333,15.3471,15.1454,14.7422,15.1352666667,22.7768,29.8826,17.2230666667,14.14,22.8637333333
790.54,15.8008,14.8041,14.591,14.0902666667,14.9373333333,22.4034666667,29.8321333333,16.7065333333,13.6958,22.3874666667
790.85,16.3608,15.4239,15.3858,14.6655333333,15.6240666667,23.1142,30.4794,17.1188,14.5030666666,23.1139333333
791.16,16.7084,15.8103333333,15.8296666667,14.8346666667,16.2747333333,23.3416,30.6422,17.1366,14.7846,23.1304
791.47,16.5224,15.7335666667,15.5499333333,14.3738,16.0021333333,22.7765333333,30.5626666667,16.7655333333,14.6395333333,22.5953333333
791.78,16.7218666667,15.5399333333,15.4934666667,14.0144666666,15.5284666667,22.6898,30.5911333333,16.6463333333,14.1892666666,22.5095333333
792.08,17.1283333333,15.4215333333,15.5496,14.3104666667,15.8237333333,23.1636666667,30.98,16.9138666667,14.7572666667,22.6334
792.39,16.5882666667,14.9336,14.7197333334,13.5744666667,15.22,22.3026,30.7596,16.6185333333,14.1591333333,21.6094
792.70,16.5667333333,14.7957666667,14.4959333334,13.3031333333,15.1256666667,22.2888,30.9294,16.4153333333,14.0357333333,21.5623333333
793.01,15.5658,14.2917666667,13.9521333333,12.5202666666,14.0735333333,21.5770666667,30.1366,15.6264,13.3273333333,20.7642666667
793.32,16.3474666667,15.718,15.1595333333,13.6289333333,15.5674666667,22.754,31.1998,16.9622666667,14.533,21.6607333333
793.62,16.9918,16.5411666667,16.0609333333,13.9898666667,16.7830666667,23.7183333333,32.0859333334,17.8693333333,14.9508666667,22.5663333333
793.93,17.902,17.4592,17.6283333333,15.3670666667,18.0768666667,24.9127333333,33.2285333333,19.1548666667,15.845,23.549
794.24,17.3822,16.7440666667,17.3464666667,15.1342,17.7040666667,24.9851333333,33.0948666667,19.0519333333,15.2236,23.0947333333
794.55,17.0997333333,16.6932666667,17.2242,14.8517333333,17.2478666667,25.0594,33.4105333333,18.8019333333,15.0594,22.7282
794.86,17.5736,17.1158666666,17.7818,15.2780666667,17.5973333333,25.8638,33.9992,19.4767333333,15.2662,23.5264666667
795.16,17.3803333333,17.1938,17.8260666667,15.3448,17.8500666667,26.1065333334,34.2847333334,19.7170666667,15.3686666667,23.6014
795.47,16.6874666667,16.6251,17.0436666667,14.5206,17.0495333333,25.5567333333,33.7666666667,19.0384,14.6630666667,22.9622666667
795.78,16.8418,16.3134333333,17.0437333333,14.6987333334,17.0436666667,25.8652666667,33.6242,18.973,14.6215333333,23.3364
796.09,16.9176,16.3978333333,17.4668666667,15.2169333333,17.644,26.2119333333,34.2367333333,19.5158666667,14.9984666667,23.4368
796.40,17.3898,16.6049333333,17.6189333333,15.5848,18.0305333333,26.4903333333,34.3502666667,19.9882666667,15.2674,23.5921333333
796.70,17.6703333333,16.4576333333,17.4733333333,15.4422666667,18.0704,26.7682666667,34.4804,19.7014666667,15.1912,24.0920666667
797.01,16.5364,15.3891,15.9914666667,14.5382,16.7786666667,26.0370666666,33.4000666667,18.129,14.2476666667,23.1971333333
797.32,15.2984,14.7842,14.2699333333,13.4865333333,15.5677333333,24.6098,31.9681333333,16.9513333333,13.2537333333,22.1244
797.63,15.3017333333,15.2559,14.2961333333,13.5893333333,15.8257333333,24.4363333333,31.6940666667,17.0567333333,13.5222,21.9195333333
797.93,14.3240666667,14.2721,13.0154666667,12.7768,15.0091333333,23.2965333333,30.3486,16.3912,12.6055333333,21.0824666667
798.24,13.4444,13.3301666666,12.2542,12.1060666667,14.0302666667,22.4792666667,28.9854666667,15.4734666667,12.0074666667,19.5313333333
798.55,13.9034666667,13.8973333333,12.8473333333,12.5832,14.6714666667,22.5981333333,28.701,15.8296,12.4812,19.6519333333
798.85,13.9427333333,13.9093,12.8824666667,12.9188666667,14.7837333333,22.8154666667,28.2875333333,16.0205333333,12.3583333333,19.9818
799.16,14.0809333333,14.1422,13.0698666667,13.2598,14.7794,22.8248,28.1433333333,16.1703333333,12.2550666667,20.0368666667
799.47,13.5651333333,13.4242333333,12.2180666666,12.2743333334,13.6215333333,22.2181333333,27.1553333333,15.4824,11.2469333333,19.4361333333
799.78,14.3048666667,13.8095,12.6429333334,12.3363333333,13.8764666666,22.7485333333,28.0280666666,15.7111333333,11.5116666667,19.7699333333
800.08,13.2882666667,12.9659333333,11.6312,11.9536666667,13.14,21.6569333333,27.1888666667,15.1452,10.7478666667,18.3946666667
800.39,13.822,12.9651,11.9517333333,12.1863333333,13.3398666667,21.9940666667,28.0678,15.9532,10.9025333333,18.6054666667
800.70,13.6484,12.3163333333,11.9094,11.5354666667,12.9592666666,21.9225333333,27.8610666667,15.6496666667,10.361,18.2217333333
801.00,13.6593333333,11.487,11.4305333333,11.1776666667,12.6346,21.4237333333,28.0106666667,15.1562666667,9.80033333333,17.9573333333
801.31,13.469,11.3767666667,11.3259333333,11.2242,12.2143333333,21.3022666667,27.8605333333,14.7778666667,9.40673333333,17.8908666667
801.62,13.8976666667,11.0625,11.4106,11.8286,12.6227333333,21.8878,28.9304666667,15.277,9.27206666667,18.5371333333
801.92,13.3403333333,10.1459,10.7008,11.0920666667,11.7253333333,21.6222666667,28.5732666667,14.5713333333,8.48813333334,18.0646666667
802.23,13.475,10.4639333333,10.9884,11.0236,11.5690666667,21.1831333333,28.7424666666,14.5871333333,8.49453333333,17.7116
802.54,13.9617333333,10.7512,11.4336,11.5131333334,12.1198666667,22.1018,29.3390666667,15.2691333333,9.27406666666,18.4904666667
802.84,13.0719333333,9.68413333332,10.4138666666,10.7624666667,11.6486,21.5903333333,28.7290666667,14.6260666667,8.89619999999,18.1046
803.15,11.8859333333,8.76466666668,9.59799999999,10.2266666667,11.155,21.0671333333,27.6828,14.2617333333,8.20899999999,17.2514
803.46,11.6096,8.43456666667,8.99453333333,9.55419999999,10.372,20.6483333333,27.5506666667,13.6943333333,7.95573333334,17.0461333333
803.76,11.6958666667,8.97286666667,9.29093333333,10.0732,10.7018,20.5188666667,27.1272,13.6988666667,8.34793333333,17.2954666667
804.07,11.2357333333,8.59563333332,8.6542,10.0328666667,9.99633333332,20.484,26.806,13.6412666667,8.29493333333,17.1471333333
804.38,10.1896,7.95243333334,7.93766666667,9.44626666666,8.99293333333,20.0966,25.8639333333,12.8204666666,7.50646666666,16.9305333333
804.68,10.3562,7.49820000001,7.75806666667,9.25773333333,8.79733333333,20.1484666667,25.7015333333,12.7914,7.77286666666,17.075
804.99,9.71746666666,7.60190000001,6.72533333334,8.55880000001,8.36079999999,19.1932666667,24.6646,12.1305333333,7.5832,17.125
805.30,8.51300000001,6.93003333334,5.30213333333,8.00893333332,7.73460000001,18.1608666666,23.8116,11.5387333333,6.82966666667,16.3442
805.60,7.61366666667,5.81810000001,4.30306666667,7.53786666667,6.894,17.6666,23.538,11.1210666667,6.6136,15.9771333333
805.91,6.89326666667,5.37193333333,3.322,6.53846666666,5.89673333333,16.5949333333,22.348,10.1472666667,5.436,14.8738
806.21,6.84206666666,5.29353333333,2.7918,6.46066666666,5.20213333333,16.0868,21.6782666667,9.73306666667,4.88953333333,14.302
806.52,5.97853333333,4.67493333333,1.46786666667,5.81813333333,3.64686666667,14.6787333333,20.7874,8.34086666667,3.84553333333,13.7386
806.83,5.32553333334,3.76626666667,0.9348,5.2262,2.59013333333,14.0612666667,19.5324666667,8.02306666666,2.7356,13.0498666667
807.13,4.96553333334,3.52483333334,0.5288,4.48266666667,1.7548,13.2950666667,19.2874,7.66280000001,2.70506666667,13.0728666667
807.44,5.21713333333,3.4108,0.674466666665,4.5348,1.49613333333,12.6512,19.0931333333,7.52693333333,2.4728,13.3566
807.74,5.47086666667,3.46626666667,0.844133333333,4.7362,1.54753333333,12.5516666667,18.8744666667,8.12019999999,2.85266666667,13.6772
808.05,5.04133333334,3.19913333333,0.473533333332,4.18146666667,0.986199999999,11.5424,18.5877333333,7.77913333334,2.16973333333,13.4280666667
808.35,5.14053333333,3.5745,1.1246,4.9158,0.714999999999,11.4699333333,19.3976,7.70273333333,2.2892,13.7268666667
808.66,5.34139999999,3.9756,1.5706,4.8752,0.0899999999988,11.6156,20.0326666667,7.86080000001,2.73213333333,14.4049333333
808.97,4.16140000001,2.6176,0.407733333332,3.0962,-1.82273333333,10.2121333333,19.0595333333,5.90100000001,1.2068,13.0254
809.27,2.49893333333,0.897833333334,-0.414999999999,2.0584,-2.8548,8.99606666667,18.6022666667,5.09106666666,0.423666666669,11.9864
809.58,2.78773333333,1.2745,0.034066666666,2.59173333334,-2.48093333333,9.32653333333,19.1218666667,5.422,0.980400000001,12.5747333333
809.88,3.9422,2.10303333333,0.996133333333,3.25246666667,-1.3282,10.1488666667,19.3444666667,6.80286666666,1.5326,13.7761333333
810.19,3.743,1.83713333333,0.707199999998,2.7426,-1.5696,9.87493333332,19.4911333333,6.42526666667,1.6472,13.4884
810.49,2.40466666667,-0.206366666667,-0.969066666666,1.6958,-2.9162,8.71240000001,18.2682,5.37453333333,0.0717999999994,11.9246666667
810.80,1.3748,-1.1036,-1.96293333333,0.271266666667,-3.5368,7.2094,17.196,4.56813333333,-0.859266666667,10.8728
811.10,0.834466666667,-1.6008,-2.52153333333,-0.426133333333,-4.51686666667,6.63033333333,16.4353333333,3.71886666667,-1.62353333334,10.2221333333
811.41,-1.10666666667,-2.82623333333,-4.2692,-1.2632,-6.19646666667,5.31133333333,14.9286,2.03786666667,-2.7662,8.48313333333
811.71,-1.18553333333,-3.41086666667,-4.13133333333,-1.49566666667,-5.71819999999,5.8276,13.835,2.48053333333,-3.3014,8.28093333334
812.02,-1.69233333334,-4.49093333333,-4.63973333333,-1.85026666667,-5.6718,5.34626666667,13.3425333333,2.08273333333,-3.75646666667,7.76393333333
812.32,-0.501399999998,-3.11523333334,-2.9432,-0.0742666666646,-3.6212,6.79659999999,13.9739333333,3.8162,-2.17286666666,9.43366666667
812.63,-0.8382,-3.19843333333,-3.39126666667,-0.395066666667,-4.4412,6.42579999999,14.21,3.66086666667,-2.30246666667,9.62413333332
812.93,-3.11699999999,-4.99033333333,-5.762,-2.5172,-6.79460000001,3.39233333333,12.4090666667,1.7306,-4.2084,7.98433333334
813.24,-5.44993333334,-6.9837,-7.82193333333,-4.3456,-9.20253333334,0.531666666664,10.6034,-0.541933333332,-5.67486666666,6.26786666667
813.54,-7.02646666667,-7.80426666667,-8.76180000001,-5.01586666667,-10.6878666667,-0.656066666668,9.80946666667,-1.59793333334,-6.92066666667,6.08460000001
813.85,-6.56066666667,-6.83623333333,-8.16106666667,-4.39846666667,-10.5034,-0.169666666667,10.4188,-0.975066666668,-6.82566666668,6.97400000001
814.15,-7.86286666665,-7.90703333334,-9.66773333334,-4.59566666667,-12.1928,-0.409733333333,9.77866666665,-1.8382,-7.15386666667,6.91039999999
814.46,-4.91173333334,-4.62806666667,-7.8116,-2.05453333333,-9.37400000002,2.11873333333,11.878,0.181866666665,-4.81546666667,9.2242
814.76,-2.27446666667,-2.45703333333,-5.49806666667,-0.2294,-6.76053333333,3.77686666667,13.3646,2.4518,-2.69173333333,11.7164
815.07,-2.94086666667,-2.52223333334,-6.23759999999,-0.722133333335,-7.3888,2.62673333333,13.0718,1.54893333333,-2.7106,11.1878666667
815.37,-3.21173333334,-2.3049,-6.42359999999,-1.2362,-7.69006666666,2.20873333333,12.2188666667,0.486400000002,-3.12053333333,10.4357333333
815.68,-3.43506666667,-2.64736666667,-6.76833333333,-1.45333333333,-7.80499999999,1.9206,11.6565333333,0.172733333335,-4.13613333334,10.2540666667
815.98,-2.11946666667,-1.61846666667,-5.79966666667,-0.549066666667,-6.84006666667,2.8226,11.7148666667,0.587666666666,-3.3912,10.212
816.29,-0.557133333332,-0.415500000002,-3.78653333334,0.547733333333,-5.71293333333,4.83473333334,12.8800666667,1.59586666667,-1.91686666667,11.1332
816.59,0.325466666668,0.279033333333,-2.72426666667,1.22733333333,-4.23060000001,6.397,14.4862666667,2.37106666667,-1.09733333333,11.6225333333
816.89,1.48246666667,0.476133333333,-1.716,1.89586666667,-2.78513333334,6.6398,14.7708666667,3.1356,-0.10786666667,11.6712
817.20,2.6578,1.1852,-0.514133333334,3.01526666667,-1.59473333333,7.6514,15.5640666667,3.97393333333,0.801733333332,12.5054
817.50,4.04166666667,2.96666666666,1.225,4.43333333333,0.350000000001,8.91666666667,17.0666666667,5.225,1.775,13.3083333333
817.81,3.78146666667,2.64893333333,1.28753333333,4.44173333334,0.5868,8.12546666667,17.0986,5.4278,1.82553333333,12.9175333333
818.11,2.43926666667,1.09663333333,0.190666666667,3.528,-0.309733333335,7.19119999999,16.5435333333,4.44173333333,0.874066666666,11.2674
818.41,3.91566666667,2.0153,1.42533333333,4.47506666667,0.559333333332,8.3372,17.7395333333,5.46366666666,1.99246666667,12.4292666667
818.72,5.14953333333,2.51286666667,2.356,5.82793333333,1.35666666667,9.21953333333,19.1101333333,7.06786666667,3.05613333333,13.5812666667
819.02,6.42726666667,4.0718,3.1864,7.01546666667,2.29753333333,10.5367333333,20.3896666667,8.36246666668,4.38973333333,14.7008
819.33,6.35853333333,4.29016666667,3.3846,7.10339999999,3.17273333333,10.8798666667,20.6743333334,8.9402,4.5922,15.196
819.63,7.36233333334,4.93576666667,4.5736,8.01826666667,4.5452,11.9192,21.3116,10.0371333333,5.49753333333,16.0592
819.93,8.41526666667,6.33943333333,5.98773333333,9.28939999999,5.5482,12.9621333333,22.3687333333,11.204,6.56426666667,17.0646
