wavelength,Back_PooTorm,Belly_PooTorm,Breast_PooTorm,Crissum_PooTorm,Crown_PooTorm,DorTail_PooTorm,Patch10_PooTorm,Patch11_PooTorm,Patch12_PooTorm,Patch13_PooTorm,Rump_PooTorm,Throat_PooTorm,WingTip_PooTorm
569.09,12.372,44.0682333333,4.96246666667,12.6432982456,10.7016,6.76726666667,42.6867333334,32.491,26.4393333333,39.8353,17.9838333333,42.4271333333,9.97786666667
569.43,12.4083333333,44.1624333333,4.964,12.6800421053,10.7210666667,6.78133333333,42.7685333333,32.5224666667,26.4809333333,39.8979,18.0166333333,42.4982,9.99193333333
569.77,12.4150666667,44.1346,4.9452,12.6750736842,10.7207333333,6.77093333333,42.7522666667,32.5014,26.4813333333,39.8759,17.9944333333,42.4872666667,9.97406666666
570.11,12.3795333333,44.0843666667,4.9334,12.6807473684,10.7039333333,6.7654,42.7304,32.4388,26.4482,39.8202333333,17.9505,42.4376666667,9.9474
570.45,12.3798,44.1096,4.9694,12.7249508772,10.7074666667,6.80106666667,42.7684,32.4702,26.4616,39.7973,17.9497,42.4288,9.95353333334
570.79,12.3518666667,44.0858,4.93326666667,12.7153719298,10.6705333333,6.75513333333,42.6992,32.4140666667,26.4344,39.7812333333,17.9283666667,42.3276,9.92966666667
571.13,12.3408,44.1618,4.9102,12.7124982456,10.6700666667,6.71726666667,42.7622,32.4399333333,26.46,39.8398,17.9360666667,42.3952,9.89060000001
571.47,12.3433333333,44.1549333333,4.8962,12.7313789474,10.6604,6.71506666667,42.7857333333,32.4393333334,26.4790666667,39.8564,17.9211333333,42.4184,9.87226666667
571.81,12.3326666667,44.1887,4.88953333334,12.7455754386,10.6506666667,6.71153333333,42.8349333333,32.4688,26.4770666667,39.8659666667,17.9251,42.4222,9.86986666667
572.15,12.343,44.2089333333,4.91086666666,12.7937298246,10.6610666667,6.72706666667,42.8586,32.4782666667,26.4991333333,39.8881,17.9369,42.4202666667,9.89699999999
572.49,12.3773333333,44.2186,4.94466666667,12.8547789474,10.6874666667,6.76446666667,42.8448,32.4963333333,26.5388,39.9258666667,17.9556,42.442,9.92066666666
572.83,12.3871333334,44.1751333333,4.9614,12.8912947368,10.7028,6.7728,42.7881333333,32.4679333334,26.5271333333,39.8986666667,17.9520666667,42.3839333333,9.93813333333
573.17,12.4022,44.1517,4.98866666667,12.9406561404,10.7017333333,6.79273333333,42.762,32.4649333333,26.5202666667,39.8486333333,17.9433666667,42.351,9.95993333333
573.51,12.4266666667,44.2295666667,5.00533333333,13.0000561404,10.7135333333,6.79906666667,42.8299333334,32.5300666667,26.5299333333,39.9067666667,17.9584333333,42.4044,9.97206666667
573.85,12.4728,44.2634,5.03033333333,13.0604035088,10.7456,6.82653333333,42.8275333333,32.563,26.5632,39.9616333333,18.0129666667,42.4258666667,10.0135333333
574.19,12.5092666667,44.3426333333,5.03293333333,13.1044035088,10.7574666667,6.83466666667,42.8678666667,32.5664,26.6044666667,40.0212,18.0384666667,42.5016666667,10.0414666667
574.53,12.5455333333,44.3958666667,5.07206666667,13.1700666667,10.7796,6.8782,42.935,32.6036,26.6502,40.0711,18.0799,42.6002666667,10.0712666667
574.87,12.5548666667,44.3928333333,5.08373333333,13.2096596491,10.7895333333,6.88593333333,42.9025333333,32.5707333333,26.6464666667,40.0424,18.0777333333,42.5732,10.0873333333
575.21,12.5685333333,44.5066666667,5.07953333333,13.2530421053,10.7945333333,6.898,42.976,32.6332666667,26.6835333333,40.0938333333,18.1155666667,42.6218666667,10.1176
575.55,12.5380666667,44.4737666667,5.04553333333,13.268968421,10.763,6.8574,42.9592666667,32.5929333333,26.6834666667,40.0864,18.0854666667,42.6287333333,10.1108
575.89,12.5298,44.4914333333,5.05186666667,13.287445614,10.7730666667,6.8634,42.9620666667,32.6114666666,26.6950666667,40.1052666667,18.0954,42.6443333333,10.1086
576.22,12.5258,44.5681333333,5.02293333333,13.3135824561,10.7608666667,6.85306666667,43.0453333333,32.6185333333,26.7262666667,40.1243,18.1111,42.6998,10.1440666667
576.56,12.5011333333,44.6214333333,5.002,13.2961859649,10.7258666667,6.81733333333,43.071,32.6172666667,26.6997333333,40.1312666667,18.0923333333,42.7462,10.129
576.90,12.5106666667,44.6534666667,5.03466666667,13.3658561403,10.7755333333,6.84053333333,43.1230666667,32.6393333333,26.7516666667,40.1858333333,18.1212333333,42.7916,10.1788666667
577.24,12.5150666667,44.6283,5.04026666667,13.3832245614,10.7832666667,6.8634,43.1134,32.6056,26.7457333333,40.1355666667,18.1193666667,42.8360666667,10.2436666667
577.58,12.5089333333,44.6401,5.0398,13.3989298245,10.7746,6.8672,43.1504666667,32.6004666667,26.7548666666,40.1264666667,18.0938,42.8618,10.2778
577.92,12.5334,44.5965333333,5.0666,13.4441157895,10.7949333333,6.8942,43.1252,32.5946666666,26.7394,40.1294666667,18.1078,42.8354666667,10.3593333333
578.26,12.5102,44.5530666667,5.04606666667,13.4485649123,10.782,6.87733333333,43.0752,32.5876666667,26.6970666667,40.0741666667,18.0503,42.7755333333,10.3954666667
578.60,12.5143333333,44.5697666667,5.0418,13.4992912281,10.7766,6.8986,43.1326,32.6398,26.7188666666,40.0772666667,18.072,42.8325333333,10.4354666667
578.94,12.4732666667,44.4907666667,5.0234,13.4947052632,10.7568666667,6.8588,43.0842,32.596,26.6864666667,40.0641,18.0197,42.8621333333,10.4342
579.28,12.5204,44.589,5.08646666667,13.5712491228,10.823,6.9178,43.1242666666,32.629,26.7426,40.1335,18.0749,42.9096666667,10.5174
579.61,12.6004,44.6836,5.12393333333,13.6472,10.8768666667,6.96353333333,43.2287333333,32.7074,26.7742,40.2058333333,18.1197666666,42.9992,10.6062666667
579.95,12.6197333333,44.6902333333,5.16806666667,13.7011263158,10.9346666667,6.98626666667,43.2546666667,32.7316666667,26.7537333333,40.1836333333,18.1085,43.0435333333,10.6428666667
580.29,12.6196666667,44.6588,5.15073333333,13.7469263158,10.9224666667,6.98326666667,43.2349333333,32.7138666667,26.7950666667,40.1591666667,18.1035,42.9884,10.6802
580.63,12.5784666667,44.5720666667,5.08973333333,13.695154386,10.8528666667,6.93326666667,43.154,32.6168666667,26.7079333333,40.0851333333,18.045,42.9025333333,10.6420666667
580.97,12.628,44.6925333333,5.14273333333,13.7803298245,10.8956,6.96453333333,43.2343333333,32.6672,26.7822666667,40.1959333333,18.0844666667,42.9398666667,10.6770666667
581.31,12.6788,44.7738,5.1682,13.8595087719,10.9554,7.0062,43.298,32.748,26.8144666667,40.2836666667,18.132,42.9894666667,10.7268666667
581.65,12.6105333333,44.7443666667,5.14326666667,13.8378210526,10.9204,6.9472,43.3432666667,32.7254666667,26.7836666667,40.2669333333,18.09,42.9708666667,10.6811333333
581.98,12.6157333333,44.7695,5.12666666667,13.8351789474,10.9039333333,6.91806666667,43.3695333333,32.6950666667,26.7809333333,40.2788,18.1069333333,43.0461333333,10.6738
582.32,12.6092666667,44.7952,5.1204,13.8159754386,10.9284666667,6.90086666667,43.3992,32.6834,26.7945333333,40.3689,18.1107,43.0876,10.6802666667
582.66,12.6576666667,44.8614666667,5.16573333333,13.8962701755,10.9789333333,6.9552,43.4498666667,32.6982,26.8585333333,40.4173333333,18.1715333333,43.1008,10.7628666667
583.00,12.6269333333,44.8202666667,5.12026666667,13.8534982456,10.9215333333,6.9284,43.419,32.6949333333,26.7760666667,40.3598,18.1101333333,43.0778666667,10.7331333333
583.34,12.5798,44.7712333333,5.05553333333,13.8310315789,10.8584666667,6.8784,43.3266,32.6149333333,26.7249333334,40.2787,18.0418333334,43.0094,10.6842666667
583.68,12.4968,44.7109666667,5.01786666667,13.7922245614,10.7906666667,6.85533333333,43.2750666667,32.5161333333,26.671,40.2655333333,18.0133333333,42.9077333333,10.6437333333
584.01,12.5274666667,44.7498666667,5.034,13.839477193,10.8464666667,6.89033333333,43.3163333333,32.5628,26.664,40.2811666667,18.0342333333,42.9968666667,10.6746666667
584.35,12.5796,44.8370333333,5.09553333333,13.9256912281,10.9126,6.952,43.3628666666,32.6428,26.7173333333,40.3372333333,18.0922333333,43.0659333333,10.7384666667
584.69,12.4182,44.6959666667,4.9452,13.8172701755,10.7677333333,6.80946666667,43.1703333333,32.4873333333,26.5486,40.1933333333,17.9404666667,42.8878,10.6190666667
585.03,12.3513333333,44.7163,4.9308,13.8187298245,10.7198,6.76473333333,43.1492666667,32.4607333333,26.534,40.1731666667,17.9255666666,42.8830666667,10.5856666667
585.37,12.387,44.7482,4.91466666666,13.8535754386,10.7220666667,6.77273333333,43.1426,32.4794666667,26.5670666667,40.1836,17.9308,42.9523333333,10.5844666667
585.70,12.4312666667,44.8527,4.9554,13.9384561403,10.7908,6.81806666667,43.2156666667,32.586,26.6462666667,40.2995,18.0133666667,43.0164666666,10.6326
586.04,12.458,44.8596666667,4.99033333333,13.9997122807,10.8146,6.8676,43.1762666667,32.586,26.6237333333,40.2205,18.0127666667,42.9200666667,10.6870666667
586.38,12.4234666667,44.9055333333,4.9248,13.9967508772,10.7795333333,6.83713333333,43.2135333333,32.5926666667,26.596,40.2155,17.9743,42.934,10.6033333333
586.72,12.4845333333,44.9891,4.94953333333,14.0908280702,10.8493333333,6.89793333333,43.2994666667,32.6392666667,26.7020666666,40.3218666667,18.0860666667,42.9877333333,10.6489333333
587.06,12.4528,44.9846,4.99906666667,14.1011403509,10.8580666667,6.91493333333,43.2801333333,32.6298,26.6996666667,40.3198,18.0856,42.9868,10.6455333333
587.39,12.4820666667,45.0081,4.99926666667,14.127,10.8448,6.86273333333,43.3076,32.7042,26.7522666666,40.3405666666,18.0861,43.0429333333,10.6092
587.73,12.4569333333,45.0168,5.00573333333,14.1476035088,10.8222,6.84233333333,43.3140666667,32.6999333333,26.7694666667,40.3626666667,18.0930666667,43.0342,10.5620666667
588.07,12.4729333333,44.9945,4.9854,14.1464947368,10.8156666667,6.8396,43.3492,32.7108,26.7935333333,40.3681333333,18.1145333333,43.0519333333,10.5250666667
588.41,12.6044666667,45.1564666667,5.10433333333,14.2786035088,10.9162666667,6.9528,43.5396666667,32.8802666667,26.9485333333,40.4775333333,18.2443333333,43.1955333333,10.6359333333
588.74,12.6430666667,45.0716333333,5.13666666667,14.3319192982,10.9506666667,6.98793333333,43.5366,32.8762666667,26.9346,40.4379,18.2633666667,43.1426666667,10.6728
589.08,12.6625333333,45.1299666667,5.18066666667,14.4006245614,11.0064,7.04766666667,43.5793333334,32.9074,26.9832666667,40.4626,18.2909333333,43.1236,10.7198666667
589.42,12.6508,45.0527333333,5.15893333333,14.4211333333,10.9788,7.08186666667,43.5230666667,32.8496,26.9655333333,40.3617666667,18.2398333333,43.0184,10.6899333333
589.76,12.6952,45.1177333333,5.18473333333,14.5034245614,11.0037333333,7.14026666667,43.6012666667,32.9084,27.0348666667,40.4475,18.2962333333,43.1218666667,10.7253333333
590.09,12.7706666667,45.0953,5.2918,14.5909578947,11.0673333333,7.2298,43.6047333333,32.9262666667,27.0583333333,40.4316666667,18.3498666667,43.0969333333,10.8198
590.43,12.7778666666,45.1829333333,5.31586666667,14.6180596491,11.0544666667,7.23013333333,43.6706666667,32.9840666667,27.0874,40.4795666667,18.3430333333,43.1945333333,10.8421333333
590.77,12.8018,45.2062666667,5.27446666667,14.6634526316,11.0727333333,7.19813333333,43.7469333333,33.0304666666,27.1281333333,40.5391333333,18.3545333333,43.2544,10.8558
591.11,12.8169333333,45.2447,5.2914,14.7153298245,11.1156,7.24486666667,43.7305333333,33.0259333333,27.1113333333,40.5347333333,18.3734666667,43.2416666667,10.9041333333
591.44,12.8694666667,45.2189666667,5.3208,14.7390631579,11.1632,7.3044,43.7669333333,33.0622666667,27.1226,40.5453333333,18.4264666667,43.2926666667,10.9776
591.78,12.8696,45.2705666667,5.35413333333,14.8022596491,11.1722,7.3284,43.7822666667,33.0745333333,27.1024,40.5557,18.4333666667,43.281,11.0336
592.12,12.7891333333,45.2033,5.32513333333,14.7936666667,11.1512,7.2942,43.6970666667,32.9911333333,27.0509333333,40.4982,18.401,43.2245333333,10.9717333333
592.46,12.7976666667,45.3437,5.2748,14.7812175439,11.1238666667,7.2632,43.7679333333,33.0647333333,27.113,40.5984,18.4178666666,43.3456,10.9568
592.79,12.8472666667,45.3572,5.3252,14.8616070175,11.1622666667,7.3152,43.7377333333,33.1006666667,27.1242,40.5936,18.4721333333,43.3433333333,10.9761333333
593.13,12.9284,45.4249666667,5.40853333333,14.9477789474,11.2457333333,7.3444,43.8261333334,33.2205333333,27.1972666667,40.7113,18.5678333333,43.4468,11.0862666667
593.47,12.9060666667,45.4149333333,5.3908,14.9396035088,11.2133333333,7.30546666667,43.8152666667,33.2432,27.1701333333,40.6821,18.5254333333,43.4309333333,11.0385333333
593.80,12.832,45.3534666667,5.3108,14.8601859649,11.1430666667,7.2092,43.7353333333,33.1716666666,27.0962666667,40.6411666667,18.4405,43.3479333333,10.9475333333
594.14,12.7846666667,45.1809333333,5.26353333333,14.8288526316,11.0971333333,7.16406666667,43.592,33.0762666667,26.9915333334,40.4635,18.3549,43.154,10.8682
594.48,12.8315333333,45.2491333333,5.30713333334,14.9236245614,11.1572666667,7.2482,43.6518,33.1361333333,27.0367333334,40.4704333333,18.4247666667,43.1991333333,10.9152
594.81,12.8932,45.3401,5.35206666667,14.9877964912,11.1945333333,7.2862,43.7608666667,33.2178666667,27.1135333333,40.5222666667,18.4941333333,43.2734,10.9437333333
595.15,12.8646,45.3611,5.31426666667,15.0428526316,11.1349333333,7.2476,43.7751333333,33.2337333333,27.1348666667,40.5023333333,18.4552666667,43.2624666667,10.9063333333
595.49,12.8168,45.2941666667,5.26073333333,15.0096105263,11.0958,7.211,43.7280666667,33.1898666667,27.1034666667,40.4642333334,18.3994333333,43.2454,10.8411333333
595.82,12.8572,45.3230333333,5.24733333333,15.0408526316,11.116,7.23133333333,43.7893333333,33.2368,27.1309333333,40.4967333333,18.4165333333,43.2876,10.8661333333
596.16,12.8616,45.2474,5.23533333333,15.0675754386,11.1205333333,7.21953333333,43.7492666667,33.1918,27.1092666667,40.4558666667,18.3905333333,43.2460666667,10.846
596.50,12.7845333333,45.1600333333,5.158,14.9979719298,11.049,7.12286666667,43.7216,33.1257333333,27.0284,40.4028666667,18.3027333333,43.2085333333,10.7740666667
596.83,12.6924666667,45.073,5.07086666667,14.9390666667,10.9888666667,7.0554,43.6316666666,33.0021333333,26.9228666666,40.2873333333,18.2083333333,43.114,10.692
597.17,12.6800666667,45.0524333333,5.07173333333,14.963154386,10.9934666667,7.04286666667,43.6372666667,32.9691333333,26.9217333333,40.2998666667,18.2074,43.1153333333,10.7050666667
597.51,12.7197333333,45.1102333333,5.12793333333,15.0567403509,11.0453333333,7.10393333333,43.6846666667,33.0466666667,26.9794666667,40.3694,18.2678,43.2304666667,10.7840666667
597.84,12.7729333333,45.226,5.204,15.1800631579,11.1525333333,7.19266666667,43.7920666667,33.1384666667,27.0710666667,40.4994666667,18.3617333333,43.3644666667,10.8843333333
598.18,12.788,45.2409666667,5.21173333333,15.1940350877,11.1334,7.17293333333,43.7861333333,33.1353333333,27.0742,40.5236333333,18.3439666667,43.3788,10.8950666667
598.52,12.7778,45.1702666667,5.21313333333,15.2339859649,11.1219333333,7.19366666667,43.7376,33.0950666667,27.0226666667,40.5064666667,18.3200666666,43.3742,10.9468
598.85,12.7528,45.1723333333,5.21006666667,15.1965298246,11.1354,7.17846666667,43.6891333333,33.026,26.9794666667,40.5008333333,18.2868333333,43.3309333333,10.9274666667
599.19,12.8095333333,45.2379,5.27066666666,15.2934701754,11.1771333333,7.2316,43.7281333333,33.0947333333,27.0607333333,40.5553333333,18.3507333334,43.3774666667,11.0110666667
599.53,12.8408666667,45.1992333333,5.34313333333,15.3402245614,11.2214,7.27166666667,43.7321333333,33.1082,27.0558666667,40.5357666667,18.3779,43.3656,11.0531333333
599.86,12.8274,45.2649333333,5.42113333333,15.415322807,11.262,7.32806666667,43.7631333333,33.1334666667,27.0663333334,40.5280333333,18.4087666667,43.4049333333,11.1348
600.20,12.947,45.4293666667,5.5496,15.5886666667,11.3900666667,7.4836,43.9002666667,33.2634666667,27.2128666667,40.6631666667,18.5429666667,43.5363333333,11.3116
600.53,12.9495333333,45.4845,5.5426,15.5929929825,11.3514,7.4678,43.9186666667,33.2902,27.2292666667,40.656,18.5270666667,43.5502,11.2894
600.87,12.9916,45.5113666667,5.5622,15.6368877193,11.3765333333,7.502,43.9060666667,33.3195333333,27.2519333333,40.6583333334,18.5556666667,43.5394666667,11.3034
601.21,13.0423333333,45.527,5.58953333334,15.6892842105,11.3951333333,7.54433333333,43.9687333333,33.3403333333,27.2923333333,40.6377333334,18.574,43.5188,11.3158
601.54,13.0715333333,45.5206666667,5.6108,15.7021052631,11.3686666667,7.5694,43.9949333333,33.3662,27.3165333333,40.6448,18.5705333333,43.5243333333,11.3227333333
601.88,13.0332666667,45.4201,5.5934,15.6746421053,11.3404666667,7.54493333333,43.9638666667,33.3058666667,27.275,40.5814666667,18.5403333333,43.4569333333,11.2654666667
602.21,12.9928666667,45.4113666667,5.5362,15.6617298246,11.3263333333,7.503,43.9622666667,33.2906666667,27.3081333334,40.5766333334,18.5271666667,43.4282,11.1730666666
602.55,13.0287333333,45.4289,5.57013333333,15.7214245614,11.3719333333,7.53986666667,44.0186666667,33.34,27.3436,40.6502333333,18.5797,43.4598,11.1877333333
602.88,13.0140666667,45.3950333333,5.53733333333,15.6978385965,11.3718666667,7.51886666667,44.0251333333,33.3108666667,27.3044,40.6181333333,18.5716666667,43.4442,11.1493333333
603.22,13.0221333333,45.38,5.51606666667,15.7085508772,11.3521333333,7.4948,44.0092,33.3038666666,27.3204,40.6458,18.5678666667,43.4372666667,11.1302
603.56,13.0440666667,45.3710666667,5.50813333333,15.7261263158,11.3428,7.48353333333,44.011,33.3018,27.3120666667,40.6577,18.5776333333,43.4398,11.1021333333
603.89,12.9715333333,45.2753333333,5.42886666667,15.6473052632,11.2584666667,7.379,43.9239333333,33.2112,27.2336666666,40.5993666667,18.4965666667,43.3609333333,10.9801333333
604.23,12.9752666667,45.2942,5.45033333333,15.6895649123,11.2639333333,7.3916,43.9716,33.2256666667,27.259,40.6614666667,18.5210666667,43.4306,10.9795333333
604.56,12.9814666667,45.3054,5.454,15.711477193,11.2596,7.3912,43.9947333333,33.2406,27.2436666667,40.6458333333,18.5129,43.4605333333,10.9749333333
604.90,12.9406,45.3037,5.40693333333,15.6741614035,11.2214666667,7.33,43.9812,33.2019333333,27.2099333333,40.6225666667,18.4719666667,43.4432666667,10.9282666667
605.23,12.9180666667,45.3177,5.37786666667,15.6856105263,11.2011333333,7.29493333333,43.9756666667,33.1815333333,27.1932666667,40.6378,18.455,43.4424666667,10.9036
605.57,12.9151333333,45.3430666667,5.3728,15.7276,11.1840666667,7.28373333333,43.9533333333,33.1945333333,27.2127333333,40.6643333334,18.4602,43.4609333333,10.9235333333
605.90,12.9181333333,45.3831666667,5.3984,15.7432,11.1942666667,7.27846666667,43.9737333333,33.2206666667,27.2016666667,40.6560333333,18.4545666667,43.4589333333,10.9404666667
606.24,12.9126666667,45.413,5.3812,15.758845614,11.1530666667,7.26513333333,43.9749333333,33.2169333333,27.2278666667,40.6423,18.4259,43.4516,10.9915333333
606.58,12.8771333333,45.4347333333,5.36073333333,15.7795087719,11.1308,7.2322,43.9392,33.1766666667,27.2185333333,40.6227,18.3767,43.4243333333,10.9836666667
606.91,12.8854,45.5066,5.36346666667,15.8344421053,11.1222666667,7.2572,43.9771333333,33.2177333333,27.2391333333,40.6431333334,18.3772666667,43.4885333333,11.0324
607.25,12.8502666667,45.4847333333,5.3394,15.8286105263,11.0826666667,7.23746666667,43.9514666667,33.2196666667,27.2434666667,40.599,18.3362,43.4403333333,11.0478
607.58,12.8809333333,45.5948333333,5.3666,15.9123894737,11.107,7.29066666667,44.0352,33.2916666667,27.2939333334,40.6297666667,18.3783,43.4727333333,11.1334
607.92,12.8881333333,45.5692333333,5.34333333333,15.9478842105,11.095,7.29253333333,43.9942666667,33.3052666667,27.3050666667,40.6041,18.3494333333,43.4254666667,11.1704
