wavelength,Back_TiaOlim,Belly_TiaOlim,Breast_TiaOlim,Crissum_TiaOlim,Crown_TiaOlim,DorTail_TiaOlim,Patch10_TiaOlim,Rump_TiaOlim,Throat_TiaOlim,WingTip_TiaOlim
720.20,17.8619333333,44.0832,9.31586666667,36.5653333333,16.2232,19.7852666667,25.1441666667,21.7343333333,27.9137333333,18.3551333333
720.52,17.7261333333,43.9137333333,9.23226666667,36.4504,16.0558666667,19.7120666667,25.1733333333,21.5674666667,27.7914,18.2010666667
720.84,17.8403333333,44.0165333333,9.38173333334,36.4917333333,16.1398666666,19.8047333333,25.32025,21.7815333333,27.8686666667,18.2000666667
721.16,17.8550666667,43.8888666667,9.60526666666,36.3797333333,16.2067333333,19.9979333333,25.4808333333,21.7378,28.0484666666,18.1948666667
721.48,17.6924666667,43.9736,9.37826666666,36.3296,16.0656,19.8371333333,25.294,21.6352,27.7656666667,17.9585333333
721.79,17.9694,44.2498666667,9.69799999999,36.6988,16.3002,20.1122,25.4748333333,21.8644666667,27.9705333333,18.2559333333
722.11,17.7861333333,44.0992666667,9.52506666667,36.4867333333,15.9322,19.7888,25.16225,21.5840666667,27.6208,18.0999333333
722.43,18.1078,44.2236666667,9.74880000001,36.6109333333,16.1106,19.9980666667,25.18125,21.8333333333,27.8376,18.3538666667
722.75,18.0723333333,44.2434666667,9.80713333334,36.5602,16.0856,19.9367333333,24.9999166667,21.8707333333,27.9025333333,18.3042
723.07,18.1559333333,44.2606666667,9.96393333333,36.6476,16.0646,20.0696666667,24.9234166667,22.0765333333,27.9340666667,18.3608
723.39,18.1630666667,44.3474,9.90966666666,36.6697333333,16.1643333333,20.1678,24.854,22.0962,28.0195333333,18.4112666667
723.71,18.1146,44.5179333333,9.88326666666,36.7105333333,16.0556666667,20.075,24.89575,22.0161333333,28.0107333333,18.442
724.03,18.1844,44.6343333333,9.79706666667,36.7537333333,16.2188,20.1096,24.9734166667,22.1334666667,27.9622,18.5131333333
724.35,18.1966,44.7406666667,9.80413333333,36.9208,16.3331333333,20.2021333333,25.2045,22.2036,28.115,18.6422666667
724.67,18.3047333333,44.8634666667,9.74653333333,36.9634,16.4024,20.2760666667,25.4125833333,22.3208,28.1851333333,18.7598
724.98,18.3852,45.1082666667,9.70593333334,37.1423333333,16.5024,20.4064,25.5188333333,22.553,28.3376,18.8824
725.30,18.3306666667,45.1198,9.63100000001,37.2292,16.6011333333,20.3056,25.6131666667,22.4266,28.2693333333,18.8878666667
725.62,18.3460666667,45.1712,9.82026666667,37.5118,16.855,20.6248,25.9868333333,22.5866666667,28.3396666667,19.0672
725.94,18.2535333333,45.2118666666,9.6808,37.4940666667,16.9602,20.5084,26.0291666667,22.3931333333,28.3152666667,18.9725333333
726.26,18.6626,45.5041333333,10.0824,37.8946,17.3397333333,20.8144,26.4214166667,22.7069333333,28.7046666667,19.2743333333
726.58,18.8398,45.4026,10.1244,37.8954,17.5343333333,20.9776666667,26.3778333334,22.7004,28.6176666667,19.4416
726.90,19.1652666667,45.8173333333,10.4626,38.4317333334,17.8178,21.3455333333,26.7023333333,23.1640666667,29.0226,19.8059333334
727.21,19.2162,45.7154,10.4328,38.21,17.7608666666,21.2718,26.69425,23.1476,28.865,19.6632666667
727.53,18.895,45.4046,10.1911333333,37.7214,17.5342666667,21.0286666667,26.2984166667,22.8322666667,28.5809333333,19.3196
727.85,18.9882,45.3031333333,10.4412,37.5393333333,17.6645333333,21.1031333333,26.4238333334,22.8562,28.6264666667,19.3222666667
728.17,18.8802666666,45.3096,10.3126666667,37.4244,17.4817333333,21.1136666667,26.3231666667,22.7082,28.5796666667,19.0762666667
728.49,18.9029333333,45.3218666667,10.2429333333,37.3910666667,17.4205333333,21.0537333333,26.106,22.6894666667,28.6523333333,18.9855333333
728.80,19.0734,45.4736,10.5123333333,37.5923333333,17.5727333333,21.3693333333,26.2636666666,22.9228666667,28.9528,19.2829333333
729.12,18.6250666667,45.0097333333,10.2332666667,37.0848,17.1508666667,20.9723333333,25.9310833333,22.4931333333,28.4325333333,18.8546666667
729.44,18.6197333334,44.9523333333,10.2873333333,36.9966666667,16.9946,20.9183333334,25.93675,22.4519333333,28.4041333333,18.6663333333
729.76,18.4592666667,44.6396666667,9.97493333334,36.5988666667,16.6744,20.6375333333,25.5571666667,22.0930666667,28.0698,18.3680666667
730.08,18.388,44.7914666667,9.90639999999,36.6998666667,16.6138666667,20.6257333333,25.4678333333,21.9747333334,28.1715333333,18.4073333333
730.39,18.7339333333,45.2011333333,10.2378666667,37.3132666667,16.8613333333,20.9391333333,25.9368333334,22.3364,28.5784,18.7379333333
730.71,18.7364666667,45.3718,10.0647333333,37.5653333333,16.8628,20.9574,25.9098333333,22.3446,28.7482666667,18.7521333333
731.03,18.6853333333,45.138,10.1360666667,37.4154,16.8961333333,20.8246666667,25.87025,22.3706666667,28.6172666667,18.837
731.35,18.8196666667,45.0826,10.2675333333,37.4326666667,17.0733333333,20.9041333333,25.9150833333,22.4784666667,28.7202,18.9472666667
731.67,18.5777333333,44.7708666667,9.99813333335,37.1402,16.7802,20.4156666667,25.5893333334,22.2690666667,28.3640666667,18.6585333333
