wavelength,Back_TanMeyf,Belly_TanMeyf,Breast_TanMeyf,Crissum_TanMeyf,Crown_TanMeyf,DorTail_TanMeyf,Patch10_TanMeyf,Patch11_TanMeyf,Patch12_TanMeyf,Rump_TanMeyf,Throat_TanMeyf,WingTip_TanMeyf
621.95,17.5626666667,37.513,25.6683333333,41.4406666667,37.0686666667,10.2126666667,18.6543333333,13.67,11.1806666667,20.6816666667,22.243,9.499
622.28,17.64,37.6203333333,25.6143333333,41.5553333333,37.044,10.234,18.5943333333,13.679,11.2506666667,20.6706666667,22.2336666667,9.604
622.62,17.71,37.83,25.7986666667,41.6726666667,37.0986666667,10.3226666667,18.6813333333,13.8193333333,11.3343333333,20.755,22.349,9.622
622.95,17.7336666667,37.8796666667,25.7683333333,41.6253333333,37.0596666667,10.3246666667,18.5643333333,13.8563333333,11.3446666667,20.644,22.299,9.658
623.28,17.6743333333,37.9873333333,25.749,41.6656666667,37.031,10.328,18.5363333333,13.82,11.304,20.5876666667,22.4203333333,9.694
623.62,17.5536666667,38.061,25.8146666667,41.675,37.0353333333,10.293,18.4686666667,13.7986666667,11.214,20.616,22.4773333333,9.628
623.95,17.5253333333,38.118,25.7696666667,41.7733333333,37.0436666667,10.2773333333,18.433,13.849,11.2233333333,20.6096666667,22.4976666667,9.671
624.28,17.426,38.1503333333,25.7303333333,41.8366666667,36.9866666667,10.277,18.3636666667,13.7913333333,11.165,20.5396666667,22.488,9.671
624.62,17.4496666667,38.165,25.771,41.875,36.972,10.2823333333,18.2663333333,13.8313333333,11.213,20.5526666667,22.5253333333,9.755
624.95,17.4223333333,38.1676666667,25.813,41.92,36.9996666667,10.2656666667,18.189,13.7723333333,11.254,20.4753333333,22.5186666667,9.759
625.28,17.4,38.336,25.7506666667,41.9483333333,36.959,10.2466666667,18.2173333333,13.8426666667,11.285,20.519,22.5716666667,9.937
625.61,17.2356666667,38.2423333333,25.7073333333,41.951,36.8516666667,10.2953333333,18.1233333333,13.7826666667,11.2173333333,20.4326666667,22.5173333333,9.915
625.95,17.157,38.245,25.759,41.9413333333,36.7113333333,10.2703333333,18.081,13.7676666667,11.1923333333,20.3606666667,22.5006666667,9.878
626.28,17.091,38.1593333333,25.6593333333,41.8963333333,36.5976666667,10.2596666667,17.978,13.6453333333,11.121,20.2876666667,22.4066666667,9.837
626.61,17.0373333333,38.1943333333,25.683,41.9346666667,36.536,10.2656666667,17.9896666667,13.6513333333,11.1086666667,20.3586666667,22.466,9.908
626.94,17.0413333333,38.1526666667,25.7166666667,42.0026666667,36.4873333333,10.2553333333,17.974,13.677,11.1806666667,20.4463333333,22.4573333333,9.871
627.28,17.046,38.1076666667,25.618,42.003,36.43,10.2546666667,17.915,13.7353333333,11.2496666667,20.4026666667,22.381,10.004
627.61,17.0476666667,38.0983333333,25.6353333333,41.991,36.3836666667,10.2776666667,17.8943333333,13.6803333333,11.2403333333,20.4176666667,22.4006666667,10.092
627.94,17.104,38.1463333333,25.6346666667,42.008,36.3386666667,10.2766666667,17.8873333333,13.6793333333,11.2663333333,20.4633333333,22.4436666667,10.089
628.27,16.955,38.0693333333,25.5206666667,41.996,36.19,10.2536666667,17.818,13.63,11.193,20.3576666667,22.376,10.089
628.61,16.9226666667,38.0863333333,25.4936666667,41.974,36.0393333333,10.3016666667,17.807,13.643,11.2173333333,20.3796666667,22.396,10.174
628.94,16.9916666667,38.01,25.603,42.0763333333,35.9503333333,10.342,17.7833333333,13.6223333333,11.2283333333,20.3566666667,22.395,10.184
629.27,17.0633333333,38.0773333333,25.5826666667,42.1206666667,35.897,10.2753333333,17.8046666667,13.6643333333,11.2403333333,20.3756666667,22.4116666667,10.269
629.60,16.9993333333,38.0643333333,25.5886666667,42.1593333333,35.8906666667,10.2913333333,17.769,13.6723333333,11.2703333333,20.4126666667,22.4876666667,10.333
629.94,16.9746666667,38.0213333333,25.5863333333,42.185,35.8266666667,10.2883333333,17.7283333333,13.671,11.3013333333,20.3636666667,22.5123333333,10.393
630.27,17.063,38.062,25.6723333333,42.2083333333,35.7666666667,10.2776666667,17.6836666667,13.7136666667,11.3123333333,20.323,22.531,10.379
630.60,17.0903333333,38.008,25.5796666667,42.132,35.6533333333,10.3643333333,17.6576666667,13.6713333333,11.274,20.2553333333,22.496,10.444
630.93,17.1616666667,38.111,25.6163333333,42.1796666667,35.5546666667,10.4276666667,17.7166666667,13.622,11.1983333333,20.2683333333,22.577,10.391
631.26,17.222,38.239,25.7976666667,42.3643333333,35.5323333333,10.5153333333,17.7273333333,13.6113333333,11.254,20.263,22.596,10.35
631.60,17.1053333333,38.1836666667,25.8136666667,42.318,35.4346666667,10.505,17.6823333333,13.636,11.2913333333,20.2296666667,22.51,10.361
631.93,17.2463333333,38.3603333333,25.99,42.435,35.5003333333,10.538,17.728,13.682,11.4,20.253,22.544,10.418
632.26,17.1786666667,38.3336666667,25.9793333333,42.3873333333,35.4533333333,10.4586666667,17.6633333333,13.6053333333,11.2826666667,20.208,22.4346666667,10.354
632.59,17.045,38.3553333333,25.9766666667,42.3186666667,35.3793333333,10.4543333333,17.5443333333,13.5256666667,11.2023333333,20.1783333333,22.433,10.272
632.92,17.0223333333,38.4326666667,26.042,42.3486666667,35.3303333333,10.4493333333,17.477,13.501,11.2606666667,20.2223333333,22.45,10.219
633.26,17.089,38.5146666667,26.0343333333,42.4223333333,35.285,10.453,17.415,13.4803333333,11.2113333333,20.181,22.372,10.187
633.59,17.1506666667,38.6663333333,26.0826666667,42.4826666667,35.3113333333,10.5656666667,17.4413333333,13.574,11.2093333333,20.3053333333,22.4166666667,10.29
633.92,17.067,38.697,26.1043333333,42.544,35.257,10.5893333333,17.3916666667,13.5423333333,11.2206666667,20.305,22.4173333333,10.327
634.25,17.0406666667,38.8623333333,26.2253333333,42.625,35.234,10.587,17.2906666667,13.564,11.2276666667,20.2986666667,22.476,10.31
634.58,16.953,38.8273333333,26.2203333333,42.6013333333,35.1673333333,10.5163333333,17.1796666667,13.504,11.3133333333,20.204,22.44,10.285
634.91,16.9643333333,38.842,26.1866666667,42.544,35.1246666667,10.5576666667,17.1606666667,13.6256666667,11.3496666667,20.2403333333,22.496,10.409
635.25,16.9773333333,38.8013333333,26.2736666667,42.575,35.114,10.56,17.078,13.6163333333,11.2706666667,20.1523333333,22.5796666667,10.426
635.58,16.888,38.7926666667,26.18,42.547,34.9743333333,10.511,16.936,13.6063333333,11.1496666667,20.1326666667,22.6196666667,10.343
635.91,16.9093333333,38.8693333333,26.122,42.5943333333,34.9316666667,10.5416666667,16.9726666667,13.6683333333,11.2146666667,20.1183333333,22.6606666667,10.369
636.24,16.9016666667,38.8883333333,26.1583333333,42.568,34.8563333333,10.468,16.8733333333,13.7016666667,11.2043333333,20.0546666667,22.6136666667,10.371
636.57,16.902,38.898,26.1073333333,42.551,34.8306666667,10.4953333333,16.815,13.7166666667,11.2113333333,20.041,22.6523333333,10.336
636.90,16.842,38.7823333333,26.1333333333,42.5363333333,34.7266666667,10.499,16.7926666667,13.646,11.116,20.0156666667,22.695,10.337
637.23,16.813,38.734,26.1713333333,42.5846666667,34.5876666667,10.409,16.689,13.6133333333,11.1293333333,19.941,22.6536666667,10.329
637.56,16.843,38.732,26.1243333333,42.6776666667,34.5523333333,10.3693333333,16.717,13.658,11.185,19.973,22.6896666667,10.402
637.90,16.757,38.643,26.07,42.5743333333,34.351,10.2613333333,16.676,13.6113333333,11.1443333333,19.926,22.6023333333,10.463
638.23,16.6873333333,38.655,26.0553333333,42.5333333333,34.182,10.2736666667,16.5836666667,13.6266666667,10.9826666667,19.978,22.529,10.439
638.56,16.5696666667,38.601,25.958,42.4933333333,34.013,10.113,16.4146666667,13.483,10.9,19.8583333333,22.378,10.291
638.89,16.5986666667,38.7106666667,25.8473333333,42.5233333333,34.0053333333,10.1576666667,16.4146666667,13.493,10.9496666667,19.902,22.3413333333,10.374
639.22,16.6356666667,38.7196666667,25.9216666667,42.5976666667,34.0203333333,10.246,16.4273333333,13.4256666667,11.003,19.9426666667,22.333,10.595
639.55,16.656,38.7483333333,26.0926666667,42.6633333333,34.0286666667,10.2663333333,16.319,13.4143333333,11.093,20.0176666667,22.4236666667,10.636
639.88,16.7826666667,38.735,26.0656666667,42.7296666667,34.0173333333,10.3736666667,16.3763333333,13.458,11.177,20.083,22.597,10.689
640.21,16.7676666667,38.7526666667,26.05,42.8006666667,33.919,10.415,16.3696666667,13.4596666667,11.141,20.073,22.5736666667,10.833
640.54,16.8023333333,38.8343333333,26.0333333333,42.805,33.879,10.4216666667,16.381,13.5416666667,11.2283333333,20.072,22.603,10.877
640.87,16.805,38.8683333333,25.9426666667,42.6683333333,33.9556666667,10.411,16.3743333333,13.6023333333,11.2016666667,20.0566666667,22.6286666667,10.859
641.20,16.7803333333,38.8883333333,26.084,42.6366666667,33.9586666667,10.456,16.2446666667,13.5933333333,11.1566666667,20.0103333333,22.6033333333,10.865
641.53,16.8846666667,38.9093333333,26.075,42.736,34.106,10.556,16.2306666667,13.6683333333,11.1456666667,20.0663333333,22.687,10.879
641.87,16.9653333333,38.9623333333,26.1603333333,42.7363333333,34.104,10.5013333333,16.2216666667,13.6753333333,11.1783333333,20.0833333333,22.8256666667,10.865
642.20,16.8496666667,38.9036666667,26.108,42.7096666667,34.009,10.5003333333,16.1003333333,13.6216666667,11.1053333333,20.0126666667,22.8563333333,10.825
642.53,16.7676666667,38.9066666667,26.06,42.6253333333,33.7913333333,10.3616666667,15.9623333333,13.4596666667,10.968,20.0106666667,22.7216666667,10.701
642.86,16.667,38.838,26.0266666667,42.541,33.6706666667,10.2696666667,15.855,13.4713333333,11.0363333333,19.9156666667,22.7296666667,10.705
643.19,16.5943333333,38.9226666667,25.9176666667,42.6143333333,33.625,10.2343333333,15.7703333333,13.4356666667,10.9506666667,19.895,22.7526666667,10.641
643.52,16.4016666667,38.8976666667,25.8156666667,42.599,33.512,10.062,15.617,13.312,10.856,19.788,22.611,10.668
643.85,16.2776666667,38.8503333333,25.824,42.5153333333,33.376,9.948,15.441,13.2333333333,10.76,19.735,22.6156666667,10.657
644.18,16.2293333333,38.861,25.7753333333,42.471,33.333,9.872,15.2626666667,13.284,10.72,19.717,22.577,10.656
644.51,16.1793333333,38.8103333333,25.8563333333,42.581,33.1863333333,9.87866666667,15.172,13.1346666667,10.675,19.641,22.4896666667,10.568
644.84,16.0636666667,38.7776666667,25.5903333333,42.525,33.0663333333,9.772,15.0876666667,13.0746666667,10.613,19.5533333333,22.3983333333,10.505
645.17,15.9233333333,38.8433333333,25.5116666667,42.58,32.9176666667,9.69266666667,14.9936666667,13.002,10.561,19.4446666667,22.409,10.306
645.50,15.8073333333,38.82,25.4046666667,42.672,32.936,9.72666666667,14.964,13.0363333333,10.644,19.4316666667,22.372,10.392
645.83,15.873,38.8906666667,25.409,42.6236666667,32.924,9.681,14.9896666667,13.1123333333,10.6416666667,19.4483333333,22.4456666667,10.469
646.16,15.8723333333,38.944,25.5513333333,42.7626666667,32.9423333333,9.793,15.013,13.2453333333,10.748,19.4473333333,22.5606666667,10.532
646.49,15.7783333333,38.9386666667,25.4766666667,42.821,32.8173333333,9.76866666667,14.9696666667,13.212,10.6426666667,19.457,22.459,10.386
646.82,15.7643333333,38.8893333333,25.538,42.9276666667,32.744,9.81033333333,14.9623333333,13.222,10.5966666667,19.4263333333,22.425,10.486
647.15,15.7506666667,39.0813333333,25.6583333333,43.0466666667,32.726,9.94466666667,14.9986666667,13.2963333333,10.632,19.485,22.439,10.527
647.48,15.7693333333,39.2146666667,25.6386666667,43.144,32.8216666667,9.968,15.0353333333,13.28,10.6523333333,19.3993333333,22.4093333333,10.464
647.81,15.589,39.142,25.6593333333,43.1596666667,32.728,9.944,15.0206666667,13.103,10.543,19.276,22.29,10.376
648.14,15.5273333333,39.274,25.7066666667,43.2536666667,32.719,9.979,15.0453333333,13.153,10.6643333333,19.276,22.3323333333,10.421
648.47,15.661,39.4026666667,25.8773333333,43.3466666667,32.748,10.155,15.14,13.2083333333,10.8543333333,19.4316666667,22.368,10.528
648.80,15.8326666667,39.4973333333,26.0723333333,43.4563333333,32.8326666667,10.271,15.2336666667,13.3663333333,11.0473333333,19.4753333333,22.344,10.817
649.13,15.832,39.4633333333,26.1816666667,43.5596666667,32.8423333333,10.2696666667,15.255,13.3006666667,11.0333333333,19.4433333333,22.303,10.834
649.46,15.7076666667,39.4353333333,26.18,43.6466666667,32.754,10.301,15.2263333333,13.2433333333,11.009,19.4403333333,22.2353333333,10.886
649.79,15.6816666667,39.3936666667,26.193,43.7376666667,32.7673333333,10.1843333333,15.2106666667,13.1913333333,11.0103333333,19.3893333333,22.1763333333,10.765
650.11,15.7266666667,39.4606666667,26.3063333333,43.705,32.7746666667,10.2493333333,15.2693333333,13.2036666667,11.04,19.401,22.2966666667,10.774
650.44,15.7073333333,39.5056666667,26.2853333333,43.607,32.6643333333,10.3436666667,15.221,13.217,11.092,19.3836666667,22.3023333333,10.873
650.77,15.7293333333,39.407,26.248,43.5663333333,32.683,10.3303333333,15.2003333333,13.2073333333,11.084,19.339,22.368,10.783
651.10,15.78,39.394,26.2346666667,43.5443333333,32.6016666667,10.3723333333,15.264,13.2233333333,11.0583333333,19.4176666667,22.3356666667,10.749
651.43,15.9836666667,39.6003333333,26.3133333333,43.557,32.623,10.4873333333,15.3366666667,13.3146666667,11.189,19.5513333333,22.5176666667,10.776
651.76,16.0263333333,39.5303333333,26.2883333333,43.498,32.568,10.4726666667,15.2423333333,13.2906666667,10.9756666667,19.573,22.6013333333,10.778
652.09,16.0393333333,39.5816666667,26.1963333333,43.533,32.546,10.3876666667,15.194,13.275,10.818,19.4713333333,22.5863333333,10.627
652.42,15.9973333333,39.487,26.1993333333,43.52,32.5386666667,10.3533333333,15.1746666667,13.183,10.734,19.4666666667,22.6983333333,10.604
652.75,16.0793333333,39.559,26.077,43.4083333333,32.415,10.3926666667,15.0983333333,13.2826666667,10.6883333333,19.4183333333,22.6726666667,10.567
653.08,16.2823333333,39.7216666667,26.1483333333,43.5706666667,32.515,10.464,15.1026666667,13.343,10.7373333333,19.4266666667,22.8283333333,10.659
653.41,16.338,39.794,26.1,43.582,32.4403333333,10.554,15.0,13.347,10.6686666667,19.446,22.9193333333,10.859
653.74,16.2773333333,39.8786666667,25.9996666667,43.5713333333,32.5123333333,10.5106666667,14.9146666667,13.3923333333,10.6936666667,19.393,22.8226666667,10.905
654.06,16.2916666667,39.7,25.9196666667,43.5133333333,32.406,10.3096666667,14.818,13.312,10.5973333333,19.252,22.7976666667,10.704
654.39,16.348,39.7206666667,25.9336666667,43.6483333333,32.321,10.263,14.8283333333,13.341,10.7183333333,19.2793333333,22.732,10.738
654.72,16.4313333333,39.6776666667,26.0833333333,43.7603333333,32.395,10.378,14.7576666667,13.4666666667,10.845,19.3143333333,22.877,10.924
655.05,16.483,39.7093333333,26.0946666667,43.8703333333,32.4273333333,10.386,14.8453333333,13.5426666667,10.898,19.3966666667,22.8816666667,11.164
655.38,16.4843333333,39.864,26.1066666667,43.973,32.4146666667,10.436,14.9256666667,13.5406666667,11.119,19.402,22.9166666667,11.155
655.71,16.3563333333,39.789,26.1196666667,43.9073333333,32.33,10.456,14.7936666667,13.421,11.11,19.3536666667,22.8736666667,11.13
656.04,16.1996666667,39.7906666667,25.861,43.929,32.1106666667,10.281,14.484,13.2583333333,10.9716666667,19.248,22.702,10.965
656.37,16.0386666667,39.7836666667,25.9646666667,43.8683333333,32.0066666667,10.1973333333,14.3996666667,13.1176666667,10.9653333333,19.1923333333,22.6326666667,10.848
656.69,15.8363333333,39.6143333333,25.89,43.7113333333,31.7693333333,10.107,14.3096666667,12.967,10.9296666667,19.0703333333,22.4476666667,10.693
657.02,15.6973333333,39.6373333333,25.8203333333,43.687,31.5803333333,10.062,14.2483333333,12.86,11.001,18.9663333333,22.3416666667,10.636
657.35,15.6576666667,39.5283333333,25.9003333333,43.7056666667,31.3156666667,10.0536666667,14.148,12.8216666667,10.9103333333,18.964,22.2636666667,10.591
657.68,15.8246666667,39.8003333333,26.1466666667,43.892,31.5366666667,10.2186666667,14.3103333333,12.908,11.028,19.1386666667,22.3286666667,10.815
658.01,15.8383333333,39.8033333333,26.1496666667,43.8836666667,31.5163333333,10.267,14.2963333333,12.87,10.9883333333,19.093,22.3756666667,10.842
658.34,15.6666666667,39.8146666667,26.0783333333,43.822,31.3776666667,10.114,14.229,12.711,10.88,19.019,22.36,10.717
658.66,15.5183333333,39.7543333333,26.0063333333,43.754,31.2536666667,10.049,14.0406666667,12.5463333333,10.846,18.8753333333,22.2133333333,10.502
658.99,15.4893333333,39.7656666667,26.034,43.7413333333,31.1766666667,10.0176666667,13.948,12.562,10.7986666667,18.818,22.1543333333,10.612
659.32,15.458,39.8003333333,26.046,43.765,31.21,10.031,13.9796666667,12.6343333333,10.8353333333,18.8443333333,22.1316666667,10.644
659.65,15.4493333333,39.8233333333,26.1056666667,43.753,31.14,10.1223333333,14.1003333333,12.7113333333,10.9433333333,18.9173333333,22.1596666667,10.699
659.98,15.4703333333,39.8496666667,26.0946666667,43.8933333333,31.1413333333,10.2063333333,14.1026666667,12.7783333333,10.9903333333,18.9386666667,22.2006666667,10.718
660.31,15.5016666667,39.9353333333,26.137,43.9413333333,31.1363333333,10.2736666667,14.0836666667,12.8213333333,11.067,18.986,22.2173333333,10.73
660.63,15.6703333333,39.958,26.214,43.888,31.1886666667,10.3586666667,14.1806666667,12.8953333333,11.1296666667,19.1386666667,22.3306666667,10.845
660.96,15.7283333333,40.0566666667,26.1223333333,43.9823333333,31.267,10.3486666667,14.1693333333,12.843,11.1363333333,19.1073333333,22.4346666667,10.91
661.29,15.557,39.983,26.0273333333,43.9203333333,31.044,10.2106666667,14.0023333333,12.798,11.036,19.08,22.4223333333,10.78
661.62,15.5356666667,40.079,25.9323333333,43.9733333333,30.9996666667,10.177,13.8546666667,12.7903333333,10.9826666667,19.0963333333,22.4226666667,10.844
661.94,15.484,40.0243333333,25.8883333333,43.9013333333,30.9,10.1506666667,13.7343333333,12.735,10.9326666667,19.1326666667,22.3076666667,10.88
662.27,15.5416666667,39.976,25.8843333333,43.797,30.8196666667,10.1463333333,13.647,12.7453333333,10.8666666667,19.1723333333,22.3586666667,10.968
662.60,15.4453333333,39.8783333333,25.8123333333,43.6683333333,30.7046666667,10.0356666667,13.5096666667,12.6706666667,10.78,19.1696666667,22.309,10.793
662.93,15.5096666667,39.8826666667,25.7983333333,43.732,30.4896666667,10.0086666667,13.4583333333,12.6296666667,10.7446666667,19.1956666667,22.4223333333,10.858
663.26,15.5873333333,39.9376666667,25.8463333333,43.671,30.469,10.1033333333,13.4596666667,12.6793333333,10.7143333333,19.229,22.4056666667,10.863
663.58,15.5483333333,39.7966666667,25.7556666667,43.661,30.376,10.0173333333,13.4093333333,12.609,10.6486666667,19.234,22.312,10.963
663.91,15.5623333333,39.8716666667,25.768,43.7876666667,30.462,10.002,13.4413333333,12.5683333333,10.5596666667,19.3206666667,22.36,11.064
664.24,15.501,39.87,25.8193333333,43.9076666667,30.4863333333,9.99866666667,13.393,12.654,10.4393333333,19.2686666667,22.2473333333,11.004
664.57,15.4266666667,39.794,25.7996666667,43.822,30.4933333333,9.93033333333,13.4326666667,12.6806666667,10.388,19.278,22.3193333333,10.744
664.89,15.4446666667,39.6613333333,25.7906666667,43.672,30.447,9.947,13.392,12.5873333333,10.4436666667,19.0856666667,22.233,10.705
665.22,15.4583333333,39.545,26.0003333333,43.6683333333,30.444,10.0,13.5116666667,12.5693333333,10.455,19.134,22.2013333333,10.579
665.55,15.6476666667,39.553,26.031,43.6873333333,30.373,10.0986666667,13.562,12.658,10.624,19.126,22.239,10.751
