wavelength,Back_CoeFlam,Belly_CoeFlam,Breast_CoeFlam,Crissum_CoeFlam,Crown_CoeFlam,DorTail_CoeFlam,Patch10_CoeFlam,Patch11_CoeFlam,Rump_CoeFlam,Throat_CoeFlam,WingTip_CoeFlam
720.20,17.0543407407,50.6774666667,43.8716666667,30.3590666667,9.12079999999,11.0688666667,26.2249333333,28.7278,24.9970333333,28.8512666667,15.7476
720.52,17.1507185185,50.4017333334,43.7508666667,30.3648,9.27800000001,11.1456,26.3062,28.7862,25.0466666667,28.9070666667,15.8309333333
720.84,17.2173851852,50.4289333333,43.7905333333,30.3846,9.21673333333,11.0404,26.4006666667,28.8143333333,24.9601,28.8072666667,15.8532666667
721.16,17.2014592593,50.3031333333,43.6969333333,30.3886,9.13486666667,10.9414666667,26.2328,28.6174666667,24.7904666667,28.6779333334,15.8282666667
721.48,17.1745037037,50.2618,43.5520666667,30.3442666667,9.18406666666,10.9108666667,26.118,28.6928666667,24.7176,28.5475333333,15.7431333333
721.79,17.1552,50.1987333333,43.5625333333,30.3105333333,9.23446666667,10.8432666666,26.1249333333,28.5084666667,24.685,28.4978,15.7222666667
722.11,17.2602074074,50.2083333333,43.5888666667,30.2862666667,9.25533333333,10.8787333333,26.2626,28.4165333333,24.6856666667,28.4384666667,15.6810666667
722.43,17.6036074074,50.4290666667,43.8881333333,30.5402666667,9.53806666667,11.0960666667,26.5026666667,28.8039333333,24.8719333333,28.6034666667,15.8532
722.75,17.600562963,50.5092,44.008,30.4947333333,9.5918,11.0461333333,26.5766666667,28.7736666667,24.9458,28.5126666667,15.8999333333
723.07,17.7104592593,50.8944,44.2146,30.6717333333,9.70253333335,11.2389333334,26.9502666667,29.0205333333,25.0633333333,28.7034666667,16.0522666667
723.39,17.7547333333,50.9978,44.3088,30.7023333333,9.88473333334,11.4084,27.1052666667,29.0746666666,25.1104666667,28.692,16.1111333333
723.71,17.532562963,50.8655333333,43.968,30.5452,9.76193333334,11.1819333334,26.9887333333,29.0525333333,24.8400333333,28.3435333333,15.8551333333
724.03,17.4472814815,50.9156666667,43.9252,30.4336666667,9.70033333333,11.1223333333,26.8808,29.0414666667,24.7636333333,28.2970666667,15.7211333333
724.35,17.1740962963,50.6684666667,43.7044666667,30.1218666667,9.51186666666,10.808,26.5810666667,28.8516666667,24.5783666667,28.1414,15.4328
724.67,17.1599851852,50.605,43.5059333333,30.0649333333,9.53413333335,10.8610666667,26.6648,28.8103333333,24.5510333334,28.1532,15.4287333333
724.98,16.9759333333,50.3837333333,43.3509333333,29.9695333333,9.289,10.759,26.6314,28.6288,24.4409333333,28.0665333333,15.2842666667
725.30,16.9971777778,50.3025333333,43.1355333333,29.8723333333,9.28373333333,10.6740666667,26.5617333333,28.7889333333,24.433,28.0404,15.3012
725.62,16.8714074074,50.1364666667,43.0246,29.8122666667,9.15460000001,10.6038,26.5054666667,28.8210666667,24.3169666667,28.0424,15.1947333334
725.94,16.6324222222,49.8164666667,42.6996,29.7040666666,8.9978,10.4284,26.4125333333,28.6110666667,24.1901333333,27.9992,15.1578
726.26,16.6834518519,49.8092666667,42.6888,29.6616,8.93073333334,10.5578,26.4291333333,28.7581333333,24.1279,28.0543333333,15.1908666667
726.58,16.5469555556,49.8434,42.6667333333,29.6429333333,8.82493333333,10.427,26.3159333333,28.6926,24.1287666667,27.9337333333,15.0586666667
726.90,16.4754518519,49.8196666667,42.6122,29.6542666667,8.67779999999,10.2817333333,26.1154,28.7313333333,24.1166,27.9362666667,14.9338666667
727.21,16.8506740741,50.3203333333,43.2078,30.1928666667,9.10473333334,10.7202,26.4243333333,29.2233333333,24.6080333333,28.5439333333,15.3060666667
727.53,16.6140814815,50.1522,42.9576666667,30.0274,8.87313333333,10.5233333333,26.1915333333,29.0667333333,24.4285666667,28.3188,15.1138666667
727.85,17.0193111111,50.4946,43.2906666667,30.498,9.29673333333,11.1064666667,26.5623333333,29.3576,24.7911666667,28.7040666667,15.6124666667
728.17,16.9980444444,50.7477333333,43.5422,30.5104,9.30586666667,11.0716666667,26.5158,29.5104,24.8627333333,28.7012,15.588
728.49,16.9722814815,50.8135333333,43.4754,30.4982666667,9.28473333332,11.0766666667,26.4774666667,29.4914,24.8195666667,28.6839333333,15.5762666667
728.80,16.8673111111,50.8748666667,43.6729333333,30.5232666667,9.23139999999,11.1802666667,26.466,29.348,24.7417333333,28.6893333333,15.4160666667
729.12,16.906562963,51.078,43.6783333333,30.5728666667,9.23540000001,11.1977333333,26.3754,29.3774666667,24.7605666666,28.6326666667,15.4944666667
729.44,16.8836740741,51.1793333333,43.6439333333,30.5973333333,9.21153333333,11.2356,26.2316,29.2642,24.6782,28.5032,15.4548666667
729.76,16.8837777778,51.0550666667,43.5726,30.6565333333,9.22133333334,11.2706666667,26.1951333333,29.1672,24.6801,28.3868,15.3944666666
730.08,16.8599481481,50.8726,43.4449333333,30.5632,9.18826666667,11.2954666667,26.1492,29.1408,24.6634333333,28.3510666667,15.4271333333
730.39,16.9017481481,50.8818,43.5174,30.5910666667,9.31153333333,11.4754666667,26.3522666667,29.0896666667,24.6600333333,28.3732666667,15.4972666667
730.71,16.6375703704,50.8606666667,43.3669333333,30.3932666667,8.97626666666,11.2808,26.2027333333,28.8384666666,24.3704666667,28.1207333333,15.2934
731.03,16.8184962963,50.8406,43.4277333333,30.4867333333,9.18926666667,11.4734,26.2608,28.8939333333,24.4535666667,28.2428666667,15.4570666667
731.35,16.5373481482,50.5134,43.1053333333,30.1495333333,8.86560000001,11.2164,25.9771333333,28.5467333333,24.0862333333,27.9622666667,15.1232
731.67,16.7781259259,50.5412666667,43.1535333333,30.3098,8.97593333333,11.3735333333,26.1437333333,28.6580666666,24.2316333333,28.112,15.3544666667
731.98,16.9069777778,50.7156,43.3091333333,30.4716666667,9.06093333334,11.4216,26.2476,28.792,24.3083333333,28.2879333333,15.442
732.30,16.7974444444,50.4891333333,43.0599333333,30.337,8.87873333333,11.2265333333,26.1164666667,28.7267333333,24.1535333333,28.0778,15.415
732.62,16.9799851852,50.6427333333,43.2576,30.4997333333,9.04773333333,11.4504,26.3722666667,28.9955333333,24.3902,28.4502,15.6906666667
732.94,17.0640814815,50.5674,43.4365333333,30.3760666667,9.1802,11.5719333333,26.5462666667,29.0853333333,24.5866666667,28.5349333333,15.8044666667
733.25,17.1227777778,50.7614,43.5782,30.4432,9.3738,11.5999333333,26.735,29.1597333333,24.7323333333,28.7404666667,16.0626
733.57,17.2094074074,50.8461333333,43.7347333333,30.552,9.50153333333,11.6942666666,26.748,29.1502666667,24.7508333333,28.8664666667,16.0574
733.89,17.1432074074,50.7895333333,43.7918666667,30.5326,9.52380000001,11.7224666667,26.6226,29.1453333333,24.7310666667,28.7704666667,16.0884
734.21,17.4445407407,50.7186666667,43.8076666667,30.7044,9.85553333333,11.9546666667,26.8395333333,29.324,24.8529333333,28.8604666667,16.2599333333
734.52,17.4013407407,50.8164666667,43.9202666667,30.6870666667,9.72313333334,11.9317333334,26.9308666667,29.2856666667,24.7786333333,28.9102,16.2019333333
734.84,17.7041703703,51.1056,44.1144666667,30.9202,10.0361333333,12.1655333333,27.2726666667,29.5896,25.1124666667,29.1577333333,16.371
735.16,17.7070592593,51.0865333333,44.2502666667,31.0337333333,10.1536,12.2476666667,27.3830666667,29.6428666667,25.1825,29.1923333334,16.3302
735.48,17.8466814815,51.1002666667,44.4643333333,31.0810666667,10.4146,12.5558666667,27.6319333334,29.7367333333,25.3395,29.3286666667,16.4837333333
735.79,18.0673555555,51.2885333333,44.5886666667,31.3642,10.6126,12.8555333333,27.8414666667,29.7795333333,25.5219333334,29.5834666667,16.6346666667
736.11,17.9724444445,50.9489333333,44.3956,31.1384666667,10.6092,12.773,27.5219333333,29.5157333333,25.3444666667,29.3262666667,16.4324
736.43,18.1700888889,51.3216666667,44.6531333333,31.5593333333,10.7552666667,12.8978,27.6785333333,29.706,25.5035,29.5693333333,16.5113333333
736.74,18.2396888889,51.2971333333,44.6985333333,31.708,10.7886666667,13.0520666667,27.6597333333,29.7956,25.5838333333,29.5862,16.4961333333
737.06,18.1536740741,51.1396,44.4310666667,31.5863333333,10.7189333333,12.9644,27.5739333333,29.7696666667,25.4921,29.3688666667,16.4702
737.38,18.2389111111,51.3453333333,44.3916,31.6487333333,10.5884666667,12.8794666667,27.6666666667,29.8312,25.5291666667,29.5382,16.5221333333
737.69,17.9295037037,51.0388666667,44.2158,31.2736,10.2506666667,12.6192666667,27.4229333333,29.5126,25.3229333333,29.3402,16.356
738.01,17.8592740741,51.1092,44.2776,31.2599333333,10.2604666667,12.6053333333,27.3564666667,29.5686,25.3766333333,29.295,16.3900666667
738.33,17.7353851852,50.9287333333,44.1193333334,31.1318666667,10.0845333333,12.4586666667,27.1410666667,29.3948,25.2120333333,29.1476,16.3733333333
738.64,17.5030444444,50.877,43.6856,30.8022,9.84553333333,12.2555333334,26.8542666666,29.127,24.9702666667,28.9211333333,16.1045333333
738.96,17.5106370371,50.7838,43.513,30.7474666667,9.77379999999,12.208,26.6828666667,29.0405333333,24.9283666667,28.8807333333,16.2282666667
739.28,17.3501111111,50.7114,43.3982666667,30.5264666667,9.65446666667,12.0366666667,26.3738666667,28.9512,24.7722666667,28.7356,16.1057333333
739.59,17.4545407407,51.1419333333,43.6316,30.8868666667,9.82093333333,12.2408,26.7488666667,29.2285333333,25.0122666667,29.0452,16.3477333333
739.91,17.5223259259,50.9288666667,43.418,30.7718666666,9.75639999999,12.2910666667,26.6253333333,29.1948666667,24.8915333333,28.9762,16.3674
740.23,17.6595851852,51.1243333333,43.4317333333,30.8355333333,9.75293333332,12.3198,26.6834666667,29.3738666667,24.9592,29.0785333333,16.3588666667
740.54,17.8462814815,51.0062,43.4526666667,30.8626,9.77093333333,12.4676666667,26.6772,29.3148,24.9118,29.1796,16.3996666667
740.86,17.822,50.9277333333,43.3332,30.6718,9.82293333335,12.3096666666,26.5259333333,29.2088,24.8709666667,29.0488,16.3425333333
741.18,18.4176592593,51.4564,43.6478666667,31.1321333333,10.3342,12.7948666667,26.9240666667,29.6832,25.3486333333,29.5666,16.7997333333
741.49,18.5906222222,51.1481333333,43.57,31.0282,10.374,12.8819333333,27.0242666667,29.6194666667,25.3429666667,29.5258,16.8792
741.81,18.7748666667,51.3681333333,43.9351333333,31.2945333333,10.5507333333,13.0979333333,27.1640666667,30.0487333333,25.5185,29.7423333333,17.0263333333
742.12,19.0986888889,51.4532,44.3136,31.6168,11.0073333333,13.5015333333,27.5272,30.3641333333,25.8273666667,30.1984,17.5014666667
742.44,19.0921259259,51.4640666667,44.3592666667,31.6808666666,10.9757333333,13.3494,27.4838,30.3961333333,25.7834666667,30.1860666667,17.2794666667
742.76,19.2500888889,51.7628,44.7556,31.8832666667,11.2091333333,13.5024,27.8226666667,30.6926,26.0539666667,30.4980666667,17.4474
743.07,18.6369185185,50.9663333333,44.0406666667,31.1250666667,10.5812666667,12.8384,27.1709333333,30.0466666667,25.4704,29.6406,16.7832
743.39,18.4260296296,50.941,43.8422,30.9079333333,10.2633333334,12.6082,27.0892666667,29.8478,25.3146333333,29.3848,16.5946666667
743.70,18.4972888889,50.8951333333,44.0788,31.0802666667,10.4534,12.8513333333,27.2388,29.9358666667,25.4285333333,29.5132666667,16.8375333333
744.02,18.5930074074,51.1938666667,44.2624,31.2516,10.5368,12.8784,27.4464666667,30.3106666667,25.6377666667,29.745,16.9842666667
744.34,18.6723481481,51.1103333333,44.5403333333,31.4530666666,10.6878,13.1741333333,27.596,30.4128,25.7313,29.8647333333,17.0288
744.65,18.1524592593,50.8968,44.3084666667,31.1339333333,10.1612,12.7468666667,27.2532666667,29.9951333333,25.4644333333,29.5380666667,16.5763333333
744.97,18.000762963,51.2483333333,44.4476,31.39,10.1042666667,12.6384,27.2946,30.0172666667,25.6328,29.6474666667,16.5524666667
745.28,18.2495407407,51.5502,44.5126,31.6623333333,10.2726666667,12.8276,27.5880666667,30.2253333333,25.9694,29.8467333333,16.8073333333
745.60,18.2201185185,51.7986,44.5658666667,31.8187333333,10.1409333333,12.654,27.5043333333,30.3496,25.9925666666,29.8263333333,16.7446
745.91,18.1725259259,51.6741333333,44.2714666667,31.6318,10.1547333333,12.8118666667,27.5749333333,30.3742,25.9544,29.6981333333,16.8813333333
746.23,18.1945185185,51.5179333333,44.1216,31.6524,10.1332666667,12.9596666667,27.5582666667,30.4494666667,26.0353666667,29.5977333334,17.0118
746.55,19.0728,52.0723333334,44.8136,32.4463333333,10.7469333333,13.8584666667,28.2746666667,31.0394666667,26.6927,30.363,17.7034
746.86,19.3506296296,52.3912,45.1418,32.7209333333,11.1293333334,14.3200666667,28.5805333333,31.4442,27.1265333333,30.7251333333,17.9347333333
747.18,19.1629259259,52.5936666667,45.1401333333,32.4888666667,10.8801333333,14.0554666667,28.4323333333,31.2936,27.0466,30.686,17.6442
747.49,19.2894074074,52.7706,45.2370666667,32.5514,10.9201333333,14.1875333333,28.4922,31.1891333333,27.2967333333,30.6362666667,17.6790666667
747.81,18.8249481482,52.5652666667,44.6620666667,32.1192,10.379,13.7248,28.1028,30.7978,26.9944333333,30.1570666667,17.2128666667
748.12,18.8649555556,52.3767333333,44.4542666667,32.1048,10.5202666667,13.8104666667,28.0931333333,30.8563333333,26.9992,30.0456666667,17.2044666667
748.44,19.081962963,52.4336666667,44.4225333333,32.1377333333,10.8274666667,14.1572666667,28.351,31.0548,27.1531333333,30.2040666667,17.5505333333
748.75,18.742237037,52.1602666667,44.2766666667,31.7571333333,10.5864,13.7610666667,27.9937333333,30.755,26.8169666667,29.9241333333,17.2703333333
749.07,18.4894962963,51.6722,43.7916666667,31.3365333333,10.2128,13.4938666667,27.7148,30.383,26.4076333333,29.3883333333,16.9184
749.38,18.5614666667,51.7994666667,44.0891333333,31.4825333333,10.3024,13.3162,27.5493333333,30.3413333333,26.6178666667,29.5025333333,16.9324
749.70,18.4082592592,51.5344666667,43.7715333333,31.2286,9.99520000001,13.0372666667,27.2882666667,30.0000666667,26.3410666667,29.2706666667,16.6005333333
750.01,18.0983777778,51.4482666667,43.6792666667,30.9720666667,9.97300000001,12.7002,27.1306666667,29.8429333333,26.2371,29.1556666667,16.4457333333
750.33,18.1157777778,51.1176,43.4808666666,30.8154,10.0278666667,12.5654666666,26.9762,29.6136666667,26.1352333333,29.1334,16.4728666667
750.64,18.3162666667,51.0013333333,43.3332,30.8802,10.3249333333,12.7443333333,27.0764,29.6630666667,26.1551666667,29.1104,16.6738666667
750.96,18.2839407407,50.9472666667,43.3831333333,30.726,10.3368,12.6158666667,27.0193333333,29.7264,26.0209,29.0478,16.6144666667
751.27,18.9624592593,51.4486666667,44.0223333333,31.4000666667,10.974,13.3649333333,27.5846,30.3504666667,26.5350333333,29.6542,17.38
751.59,19.1558740741,51.6538,44.4428,31.6734666667,11.2511333333,13.4017333333,27.7724666667,30.587,26.7239,29.9403333333,17.6564666667
751.90,19.3501703704,52.1578666667,44.965,32.0252,11.3882,13.5644666667,27.9674666667,30.8717333333,26.8868,30.2298666667,17.6662
752.22,19.3624370371,52.0707333333,45.0650666667,32.0460666667,11.4394,13.6305333333,28.0154,30.6608,26.9393333334,30.1057333333,17.5436
752.53,19.5425111111,52.1879333333,45.5041333333,32.2148666666,11.7327333333,13.9525333333,28.2721333333,30.8370666667,27.2527333333,30.4944666667,17.7067333334
752.85,19.636237037,52.2160666667,45.4391333334,32.145,11.7285333333,14.2470666667,28.4576,30.9249333333,27.2326333333,30.5353333333,17.7532666666
753.16,20.121,52.8054,45.9994,32.5338666667,12.3310666667,14.6534666667,29.0429333333,31.485,27.7924666667,30.9375333333,18.2008
753.47,20.2902962963,52.8052,45.8918,32.5851333333,12.3041333333,14.8514,29.1138666667,31.6242666667,27.763,30.9081333333,18.2031333334
753.79,20.3634518519,53.2220666667,46.1547333333,32.8214,12.4776666667,14.9309333333,29.4189333333,31.9830666667,27.9909333333,31.1227333333,18.2987333333
754.10,19.9999111111,52.7867333333,46.0206,32.5282666667,12.1033333333,14.6028666667,29.134,31.7206666667,27.7140333333,30.9652666667,18.0221333333
754.42,19.9900444444,52.5532666667,45.7245333333,32.4984,12.0846666667,14.6017333333,29.0417333334,31.8331333333,27.5838,30.9109333333,17.9763333333
754.73,19.9357777778,52.4689333333,45.7494666667,32.3658666667,11.8808666667,14.2680666667,28.9608666667,31.7400666667,27.5637333333,30.7702,17.7459333333
755.05,19.6778814815,52.0549333333,45.2949333333,31.9061333333,11.4992,14.0028,28.6220666667,31.3452,27.249,30.3650666667,17.3802666667
755.36,19.4256518518,51.4932,44.7224666667,31.4372,11.1957333333,13.4681333333,28.1561333333,30.9696666667,26.8737666667,29.8666666667,16.9754666667
755.67,19.2125185185,51.4301333333,44.3196,31.1374,10.9554,13.3203333333,28.0570666667,30.9452666667,26.5924,29.9140666667,16.9628666667
755.99,18.9157185185,51.439,44.0729333333,30.8259333333,10.5778,12.7776666667,27.7886,30.8258,26.2179333333,29.5473333333,16.6028
756.30,18.5132222222,51.2772,43.8857333333,30.5444,10.1965333333,12.2288666667,27.4654666667,30.5628666667,25.8877666666,29.2342666667,16.262
756.62,18.0732296296,50.8914,43.5101333333,30.198,9.71166666667,11.8799333333,27.0838,30.2165333334,25.4099333333,28.9198666667,15.8867333333
756.93,17.9176888889,50.8354,43.5201333333,29.9893333333,9.61313333333,11.6012666667,26.9042666667,30.0907333333,25.3055333333,28.8177333333,15.938
757.24,17.7483185185,50.7122,43.654,29.9128,9.3092,11.3026,26.7284,29.9504,25.0275333333,28.566,15.7908
757.56,17.6664222222,51.0299333333,43.6804,29.8689333333,9.17780000001,11.2487333334,26.6801333333,29.95,25.0331,28.4271333333,15.6932
757.87,17.6295333333,51.0367333334,43.7630666667,30.1075333333,9.28006666667,11.2812666666,26.8868,29.7746,25.1168333333,28.5469333333,15.8421333333
758.18,17.5521777778,51.1022,43.5994666667,30.1505333333,9.22026666668,11.3227333333,26.9542666666,29.8011333333,25.0685333333,28.578,15.8092
758.50,17.6596666667,51.5011333333,43.8885333333,30.5284,9.26906666666,11.4038,27.3151333333,29.9932666667,25.3479666667,28.9690666667,16.0736666666
758.81,17.7021333333,51.5004666667,44.0344,30.4886,9.35546666667,11.5382666667,27.3826,30.0524,25.5053,29.1373333333,16.2159333334
759.13,17.8846074074,51.2391333333,43.9908666667,30.6496,9.46506666668,11.5832666667,27.1869333333,30.1134,25.5369,29.0889333333,16.2518
759.44,18.057637037,51.2829333334,44.0403333334,30.9578666667,9.71333333332,11.8562,27.2612,30.1942666667,25.7024333333,29.3381333333,16.6150666667
759.75,18.0760666667,51.1436666667,44.116,31.1014666667,9.85506666666,11.9367333333,27.3676,30.2608666667,25.7377666667,29.2726666667,16.5612
760.07,18.1183333334,51.3954,44.3377333333,31.2851333333,10.0577333333,12.0456,27.4612666667,30.388,25.9613,29.4624,16.7454
760.38,18.2687037037,51.5564,44.5032,31.6134666667,10.3995333333,12.4563333333,27.7068666667,30.5706,26.2100333334,29.7612666667,16.8846
760.69,18.2602148148,51.2197333333,44.2624666667,31.3234,10.4588,12.5951333333,27.5844,30.4917333333,26.1105333334,29.794,16.9031333333
761.01,18.4225037037,50.9062,44.2224666666,31.4402,10.5806,12.6966666666,27.7491333333,30.5388,26.1511666667,29.8555333333,16.9263333333
761.32,18.7145333333,51.0662,44.6190666667,31.5267333333,10.7898666667,12.8822,28.0034666667,30.6858,26.3584666667,30.0295333333,17.1638
761.63,18.6395925926,50.7346,44.5649333333,31.2700666667,10.7705333333,12.7956,27.8688666667,30.4113333333,26.0622,29.8667333333,17.0396
761.94,18.5090740741,50.4492,44.351,30.9079333333,10.7227333334,12.797,27.6358666667,30.337,25.8126333333,29.4776,16.8852
762.26,18.5419185185,50.5954666667,44.4188666667,31.0545333333,10.7506666667,12.9092666667,27.6882,30.5210666667,25.8736666667,29.4582,16.9126666667
762.57,18.4682666667,50.5195333333,44.467,31.0798,10.8166,13.0062666667,27.8412666667,30.4178,25.8719666667,29.4706666667,16.9371333333
762.88,18.7196222222,50.6697333333,44.5509333333,31.1400666667,11.1324,13.2656,27.9966666667,30.6272,26.1392,29.7134666667,17.1235333333
763.20,18.8247481482,50.8228666667,44.6094,31.1377333334,11.2172,13.3218666667,28.0357333333,30.6842666667,26.2068,29.9394,17.2659333333
763.51,18.6698518518,50.6388,44.3807333333,31.0079333333,11.0116666667,13.0485333333,27.8134666667,30.4516,25.9745,29.704,17.1294666667
763.82,18.5259629629,50.3608,44.2064,30.7347333333,10.7496666667,12.6787333333,27.7528666667,30.1982,25.7216333333,29.441,16.8460666667
764.14,18.4371481481,50.2838666667,44.1456,30.7557333333,10.7576666667,12.5276666667,27.7084,30.1634,25.725,29.3178,16.7639333333
764.45,18.4733037037,50.4818666667,44.1904,30.8284,11.0188,12.6561333333,27.7461333333,30.2934,25.7893333333,29.4236666667,16.8793333333
764.76,18.2268666667,50.4696,43.9224,30.6786666667,10.9054,12.5075333333,27.5204,30.1871333333,25.6319666667,29.3532666667,16.5929333333
765.07,18.0753333333,50.5986666667,43.8779333333,30.6526666667,10.8933333333,12.3559333333,27.422,30.2996666667,25.6542333333,29.2851333333,16.5556
765.39,17.8992518519,50.3124,43.5825333334,30.3667333333,10.6279333333,12.0797333333,27.2326666667,30.0555333333,25.3258,29.0867333333,16.226
765.70,17.5523111111,50.1156666667,43.3239333333,30.0207333333,10.162,11.6424666667,26.9442,29.6876666667,24.8381333333,28.8040666667,15.7438
766.01,17.7262518519,50.5666,43.6757333333,30.0861333334,10.138,11.7442,27.2407333334,29.9065333333,24.9346,29.0046,15.7648666667
766.32,17.2034666667,50.2414666667,43.4678,29.8578666667,9.6726,11.4104,26.938,29.6464,24.4958333333,28.4722666667,15.3267333333
766.64,16.7829037037,49.7736666667,42.9407333333,29.4413333333,9.32133333333,11.0929333333,26.5331333333,29.1851333333,24.0243,27.8878,15.015
766.95,17.0350518519,49.7931333333,43.047,29.5125333334,9.49560000001,11.1876,26.763,29.2801333333,24.1482333333,27.8599333333,15.1049333333
767.26,17.0146666667,50.0342666667,43.1624,29.7013333333,9.39199999999,11.2109333333,26.5744666667,29.4218666667,24.1907333333,27.9120666667,15.1018
767.57,17.5786444444,50.3965333333,43.5094,30.2893333333,9.86673333333,11.9124666667,27.0832,29.7809333333,24.6486,28.259,15.7463333333
767.88,17.4710666667,50.0015333333,43.2128,30.0892666667,9.57559999999,11.8116,26.8514666667,29.3815333333,24.4089333333,27.8535333333,15.6692
768.20,17.6834074074,50.2428,43.4091333333,30.166,9.65073333333,12.1711333333,27.0562666667,29.3996666667,24.5372,27.832,15.8892
768.51,18.1128518519,50.3836,43.483,30.3934666667,10.176,12.7144,27.539,29.5670666667,24.8905333333,28.1908666666,16.2568666667
768.82,18.809037037,51.2732,44.2790666667,31.2598,11.2968,13.5359333333,28.2268666667,30.3445333333,25.8899333333,29.0070666667,17.1768
769.13,18.7922444444,50.8666,43.8416,31.1530666667,11.549,13.5415333334,28.1236666667,30.1876,25.9450666667,28.8570666667,17.3216
769.44,18.9649185185,50.6673333333,43.5349333333,31.1812,11.878,13.7402666667,28.0703333333,30.2637333333,26.1821666667,28.7636,17.627
769.76,19.4758444445,51.1540666667,43.7889333333,31.2938,12.4392666667,14.3458666666,28.4267333333,30.4453333333,26.6020666667,29.3557333333,18.0862
770.07,20.2738962963,52.2916666667,44.8581333333,32.0492,13.3832,15.3521333333,29.4704,31.5248666667,27.5102333333,30.3657333333,18.7624
770.38,20.3216444445,52.4214666667,45.1843333333,32.1272,13.762,15.7348666666,29.7584,31.7819333333,27.7129333333,30.8736666666,19.0192
770.69,20.6549037037,52.5426,45.3926,32.1654666667,14.1460666667,16.1413333333,30.1446666667,32.0373333333,27.9737,31.0745333333,19.2238
771.00,20.1500222222,52.1770666667,45.0429333333,31.3805333333,13.6176,15.5518666667,29.6371333333,31.5564,27.4222666667,30.7220666667,18.5222
771.32,20.1766222222,52.5635333333,45.1692666667,31.1972,13.4102666667,15.2964666667,29.6536666667,31.8244,27.475,30.9314,18.4102
771.63,20.0264222222,52.152,44.8693333333,31.0253333334,13.4503333333,15.1385333333,29.5206666667,31.9570666667,27.3664333333,30.9277333333,18.2418
771.94,19.6306592593,51.9786,44.8088,30.9724,13.1590666667,15.0405333333,29.1978666667,31.947,27.0866,30.9606,18.2094666667
772.25,19.2921037037,51.6186,44.5232,30.8453333333,12.8647333333,14.8477333333,28.9343333333,31.6987333333,26.7247666667,30.8332666667,18.0047333334
772.56,19.7999037037,52.2867333333,45.2738666667,31.4802666667,13.431,15.6832,29.4807333333,32.3802666667,27.4079,31.6879333333,18.5951333333
772.87,19.6854740741,52.6362666667,45.6562666667,31.6886,13.3584,15.6376666667,29.3008666667,32.6528666667,27.2114,31.935,18.4720666667
773.18,19.0636592593,52.1515333333,45.3224666667,31.3892666667,12.4640666667,14.7634666666,29.0258,32.0402666667,26.6773333333,31.1582,17.7478
773.50,19.0241407407,51.6710666667,44.9827333333,31.4156666667,12.1731333333,14.5324,28.9134,31.736,26.5714333333,30.9524,17.8701333333
773.81,18.7929407407,51.7693333333,44.8110666667,31.1731333334,11.5308,14.1154,28.6282,31.6456666667,26.3331,30.6736666666,17.5922666667
774.12,18.8794,51.6082666667,44.9414666667,31.3830666667,11.9304,14.0216666667,28.7624666667,31.7052666667,26.3710333333,30.7302666667,18.0587333333
774.43,19.4687703704,51.9108,45.2531333333,32.0168,12.4938,14.4466666667,29.3615333333,32.2906,26.9561333333,31.3983333334,18.7099333333
774.74,19.4197407407,51.7045333333,45.328,32.0927333333,12.5256666667,14.5023333333,29.42,32.1508666667,26.8028,31.3788,18.5587333333
775.05,19.7173925926,51.8518,45.6956666667,32.2222666667,12.3983333333,14.4580666666,29.6026666667,32.2221333333,27.0189666667,31.5132,18.6902666667
775.36,20.0898222222,52.2107333333,45.8726666667,32.2884666667,12.2883333333,14.1500666666,29.6874666667,32.1012666667,27.2714,31.4488666667,18.6356
775.67,19.6554518519,51.8957333333,45.4873333333,31.8128666667,11.4996666667,13.6374,29.5094,31.5594666667,26.8694333334,30.9836666667,18.1894
775.98,20.0732962963,52.1501333333,45.4742666667,31.9612666667,11.8967333333,13.803,29.7974,31.8876666667,26.9958666667,31.2846,18.7014666667
776.30,20.4198444445,52.207,45.3022,31.859,12.2206666667,13.9652,30.2976,31.9644,27.4199333333,31.4147333333,18.782
776.61,21.0264518519,52.253,45.3333333333,31.9231333333,12.9084,14.4814,30.3592666667,32.3028666667,27.7083,31.9096,19.277
776.92,21.4517703704,52.7942666667,45.6567333333,32.2419333333,13.4465333333,15.068,30.5888,32.8262,28.1612666667,32.4501333333,19.6060666667
777.23,21.3381407407,52.3610666667,45.3182666667,32.1953333333,13.7589333333,15.4884,30.4928666667,32.7016,28.1720666667,32.4149333333,19.6685333333
777.54,21.0615555556,52.5194,44.8250666667,31.9326666667,13.5879333333,15.5798666667,30.3183333333,32.5692,28.1106,32.5102666667,19.3268666667
777.85,20.5517259259,52.3568,44.4580666667,31.5216666667,13.1279333334,15.3957333333,29.797,32.0374666667,27.6066,31.8092666667,18.7315333333
778.16,20.8892222222,52.9674666667,44.8971333333,31.9616666667,13.5985333333,15.8389333333,30.3565333333,32.4098,28.1870333333,32.2999333333,19.1266
778.47,20.9085259259,53.2604666666,44.9692,32.0236666667,13.7759333333,16.272,30.5452666667,32.5531333333,28.2226,32.4252666667,19.2288
778.78,21.0070592593,53.1868,44.9256666667,31.8856,14.0664,16.4032,30.5476666667,32.6415333333,28.11,32.5864,19.3401333333
779.09,21.4538296296,53.5496,45.106,32.0810666666,14.4798,16.6344666666,30.7410666667,33.0985333333,28.3034333333,33.0386666667,19.7513333333
