wavelength,Back_EunCamm,Belly_EunCamm,Breast_EunCamm,Crissum_EunCamm,Crown_EunCamm,DorTail_EunCamm,Rump_EunCamm,Throat_EunCamm,WingTip_EunCamm
248.29,5.39086666667,7.24293333333,6.32366666667,7.66333333334,7.10093333334,8.11370000001,6.43806666667,3.93226666667,10.8186
248.67,5.402,7.4456,6.36426666667,7.66553333333,7.24853333333,7.94500000001,6.5338,4.33453333334,10.8545333333
249.04,6.05326666667,8.03486666667,6.6714,8.1292,8.33233333334,8.86989999999,7.19973333333,5.289,11.6914666667
249.42,6.6766,8.70686666666,7.2424,8.69193333333,9.228,9.42916666666,8.04166666667,5.93193333333,12.2858666667
249.79,6.00713333333,8.51693333332,7.2888,8.34540000001,9.47160000001,9.17129999999,7.64286666667,5.4278,12.2230666666
250.17,5.83106666667,8.57566666667,7.4674,8.43046666667,9.44586666667,8.92960000001,7.71106666668,5.53533333333,12.3353333333
250.54,5.1824,7.88686666666,6.89293333333,7.7736,8.93086666667,8.30183333333,7.0378,5.39626666667,11.4655333333
250.92,4.19953333333,6.78133333335,5.9386,7.05759999999,8.19006666666,7.7486,6.44413333333,4.47586666667,10.4077333333
251.29,3.362,6.22313333333,5.09293333333,6.41640000001,7.48933333333,6.5128,5.88700000001,3.97713333333,9.60659999999
251.66,2.83666666667,5.58306666665,4.5522,6.26046666667,7.12573333333,5.86143333333,5.10913333333,3.46886666667,9.39053333333
252.04,2.86373333333,5.82853333334,4.46253333333,6.42606666666,6.6822,5.57626666667,4.99039999999,3.46146666667,9.53813333335
252.41,4.25386666667,7.07406666666,6.07126666667,7.92793333334,7.84966666667,6.80759999999,6.5648,4.9276,10.6619333333
252.79,4.6402,7.17333333332,6.45759999999,8.2268,8.3072,7.02453333333,7.11700000001,4.76866666667,11.0817333333
253.16,2.01513333333,4.91166666667,4.40813333333,5.64233333334,5.1216,3.88336666667,4.75240000001,2.13246666667,8.59786666667
253.54,-0.5644,2.13533333333,1.658,3.18593333333,2.67366666666,1.27606666667,2.62146666666,-0.355733333334,6.39753333333
253.91,0.562799999999,2.91773333333,2.16446666667,4.26839999999,2.82253333333,1.8225,3.54986666666,0.727266666668,7.19473333334
254.28,1.35966666667,3.58486666667,2.88746666667,4.74166666667,3.43493333333,2.71956666667,3.71753333333,1.85433333333,7.12573333334
254.66,0.776200000003,3.31513333334,3.02273333333,3.88113333334,2.61179999999,2.3378,2.90413333334,0.748866666665,6.67579999999
255.03,3.07266666667,6.1826,6.03353333333,5.68900000001,5.06513333332,4.49243333333,5.08373333332,3.49173333333,9.56233333333
255.41,4.6302,6.81080000001,7.2526,6.64746666667,6.36893333333,5.5619,6.64739999999,4.79353333333,11.1816
255.78,3.70813333333,6.10446666666,5.9862,5.55233333333,5.19733333333,4.91623333333,5.81859999999,3.57993333333,9.79286666668
256.15,2.75966666667,4.56986666666,5.25226666667,4.30286666666,4.79726666667,4.63393333333,4.68853333333,3.096,8.78353333332
256.53,1.60886666667,3.48740000001,4.02686666667,3.01546666667,3.75726666667,3.9258,3.86306666667,2.52393333333,7.62039999999
256.90,0.728533333335,2.44093333334,2.2678,1.76686666667,2.24026666667,2.59553333333,1.99453333333,1.63013333333,6.07460000001
257.28,1.977,3.43140000001,2.9738,2.82673333333,3.60286666667,3.791,3.26806666667,2.90846666667,6.61766666666
257.65,4.19526666667,5.462,5.2474,4.9082,5.64206666667,5.611,5.13673333333,4.7492,8.03039999999
258.02,4.55486666667,5.50146666666,5.56053333333,5.1642,6.00406666667,6.152,5.37713333333,4.59633333333,8.21066666667
258.40,4.8022,5.2356,5.47753333333,5.3314,5.921,5.9461,5.7444,3.94066666667,8.32453333333
258.77,4.65533333333,4.79493333333,4.86906666667,5.20073333333,5.58906666666,5.50603333333,5.45393333333,3.42493333333,7.9624
259.15,3.41173333333,3.36853333333,3.23546666667,3.80726666667,4.152,4.14216666667,4.28506666667,1.9428,6.322
259.52,3.5738,3.4848,3.37786666667,3.95506666667,4.27573333333,4.25973333333,4.25426666667,2.08426666667,6.0858
259.89,3.72173333333,3.58226666667,3.40973333333,3.87786666667,4.30613333333,4.43046666667,4.48206666666,2.19453333333,6.15866666667
