wavelength,Back_SalSimf,Belly_SalSimf,Breast_SalSimf,Crissum_SalSimf,Crown_SalSimf,DorTail_SalSimf,Patch10_SalSimf,Patch11_SalSimf,Patch12_SalSimf,Patch13_SalSimf,Rump_SalSimf,Throat_SalSimf,WingTip_SalSimf
749.07,17.7816,49.8964666667,39.6825333333,39.7162666667,12.6712,17.4502666667,16.3986,12.8716666667,15.7455,38.4346666667,16.4415333333,56.7004666667,17.8604
749.38,18.0176,50.2233333333,40.0043333333,39.9729333333,12.7108,17.5438666667,16.6554,13.0558666667,15.8627,38.79675,16.5111333334,57.0636666666,17.9048
749.70,17.7414,50.0764666667,39.7196666667,39.6787333333,12.2849333333,17.2353333333,16.2461333333,12.5377333333,15.5635333333,38.4129166667,16.1688,57.0438666667,17.5499333333
750.01,17.7731333333,49.9350666666,39.6762666667,39.6832,12.3146666667,17.2650666667,16.1732666667,12.4923333333,15.5454666667,38.3589166667,16.1618666667,57.1283333333,17.5998666667
750.33,18.0581333333,49.9432,39.7158666667,39.8112666666,12.4239333333,17.4124666667,16.3892666667,12.8421333333,15.8331666667,38.35825,16.2756,57.2306,17.6444666667
750.64,18.3818,50.2514666667,40.264,40.2754,12.8348,17.8535333333,16.8498666667,13.2719333333,16.3947333333,38.6338333333,16.7680666667,57.6602,18.0471333333
750.96,18.3103333333,50.4258,40.4166666667,40.373,12.7118666667,17.6036666667,16.7105333333,13.2182666667,16.2997,38.68275,16.4662666667,57.9418,17.9649333334
751.27,18.425,50.557,40.3989333333,40.4012,12.9574666667,17.8495333333,16.7170666667,13.4342666667,16.4741666667,38.7035833333,16.6276,57.9114666666,18.1430666667
751.59,18.5492666667,50.7357333333,40.4927333333,40.5411333333,13.0432,18.0864,16.8336666667,13.5704666667,16.7196666667,38.9033333333,16.7001333333,58.1876,18.2797333333
751.90,18.5903333334,50.8082,40.4806666667,40.4116,13.0942,18.1900666667,16.976,13.5725333333,16.7930666667,38.80375,16.7069333333,58.1419333333,18.3052
752.22,18.7551333333,50.7863333333,40.4448,40.4401333333,13.1568,18.2966,17.1136666667,13.7894666666,16.8569,38.695,16.811,58.1384,18.5764
752.53,18.3338666667,50.6448666667,40.3230666667,40.1592666667,12.8118,18.1077333333,16.9262,13.6054,16.5709333333,38.5544166666,16.4417333333,58.1309333333,18.5000666667
752.85,18.2477333334,50.4976666667,40.1042666667,40.1458666667,12.7339333333,18.0462,16.7638,13.4443333333,16.3495333333,38.24375,16.2361333333,57.8287333333,18.4744666667
753.16,18.1930666667,50.4166,40.1565333333,40.3452666667,12.7668666667,18.1423333333,16.9198,13.5474,16.2935666667,38.2596666666,16.2662,57.6082,18.5314
753.47,18.3796,50.4824666667,40.1640666667,40.4062666667,12.8046666667,18.2456666667,17.0152666667,13.645,16.2973,38.2731666667,16.288,57.5162,18.4256
753.79,18.1259333333,50.4895333333,40.1118,40.4976666667,12.7333333333,18.2189333333,16.8631333333,13.5125333333,16.1366,38.1409166667,16.2818,57.5444666667,18.3769333333
754.10,17.9277333333,50.4546666667,39.8592666667,40.3751333333,12.5994,17.9794,16.7158,13.3849333333,15.7947666667,38.1591666667,16.1368666667,57.4307333333,18.3029333333
754.42,18.0383333333,50.4236,39.831,40.3941333333,12.7584,18.158,16.8672666667,13.4858666667,15.8946,38.1233333333,16.3744,57.2733333333,18.4465333333
754.73,17.773,50.3220666667,39.786,40.3755333333,12.5181333333,17.8754,16.6750666667,13.0815333333,15.7040666667,38.0570833333,16.1211333333,57.1740666667,18.1364666667
755.05,17.7610666667,50.3141333333,39.6597333333,40.1404666667,12.5552666667,17.8422,16.7094666667,13.1526,15.6699,37.9819166667,16.1432666667,56.8308666667,18.0964666667
755.36,17.9966,50.3727333333,39.8339333333,40.4474,12.6959333333,17.9268666667,16.8180666667,13.2756,15.9019666667,38.3356666667,16.3397333333,57.0490666667,18.2420666667
755.67,17.6278,50.0656,39.5936666667,40.1119333333,12.3066,17.5134,16.4039333333,12.8466666667,15.5402,38.03825,15.8759333333,56.6495333334,17.7908
755.99,18.1520666667,50.3698,40.0097333333,40.6249333333,12.7964,17.9053333333,16.8021333333,13.1842,15.9501666667,38.4413333334,16.3285333333,57.0439333333,18.0960666667
756.30,18.092,50.4676666667,40.1714,40.6440666667,12.9194,18.0088666667,16.8871333333,13.3016,16.1120333333,38.50425,16.4168,57.1441333333,18.1092
756.62,18.326,50.8604666667,40.4906666667,40.9615333333,13.1829333333,18.1902,17.1448666667,13.5552666667,16.4350666667,38.90525,16.7654,57.3939333333,18.3876
756.93,18.0572,50.7282666667,40.3944666666,41.0196666667,12.9363333333,17.9282666667,16.8365333333,13.3456666667,16.3080666667,38.8073333334,16.6084,57.4419333333,18.3922
757.24,18.2116,50.9587333333,40.3924666667,40.9586666667,12.9782666667,17.9509333333,16.8232,13.3334,16.4370666667,38.9810833333,16.5599333333,57.4689333333,18.4302
757.56,18.3010666667,50.8556,40.4451333333,40.9990666667,13.0292,18.1305333333,16.852,13.3531333333,16.6715,39.1320833333,16.5726666667,57.2824666667,18.4743333333
757.87,18.3738,50.7982666667,40.4273333333,41.0711333333,13.1490666667,18.2435333333,16.9246666667,13.5764,16.7330333333,39.20725,16.674,57.0768666667,18.5629333333
758.18,18.5132,50.8182666667,40.5471333333,41.0132666667,13.2695333333,18.3436666667,17.0606,13.8143333333,16.7008666667,39.33875,16.8224666667,57.2102666667,18.7437333333
758.50,18.5308,50.8526666667,40.6718,41.1492666667,13.1782666667,18.4052666667,17.1969333333,13.7984666667,16.7183333333,39.4303333333,16.8032666667,57.4577333333,18.8408666667
758.81,18.4074,50.6984,40.4550666667,40.9223333333,13.1082666667,18.5369333333,17.1277333333,13.7933333333,16.6765,39.3211666667,16.7022,57.3626,18.8134
759.13,18.7528666667,51.1136666667,40.8657333333,41.4004666667,13.6519333333,19.1781333333,17.6439333334,14.1551333333,17.2563666667,39.91,17.3280666667,57.8846666667,19.3485333333
759.44,18.7502666667,51.1796666667,40.8193333333,41.3584666667,13.8095333333,19.3376,17.6842666667,14.2204,17.2999666667,39.9110833333,17.4570666667,57.7760666667,19.4223333333
759.75,18.8334,51.034,40.8965333334,41.3303333333,13.6997333333,19.2239333333,17.5514,14.0685333333,17.2584666667,39.8048333333,17.4692,57.7054666667,19.4722
760.07,18.8712666667,50.8775333333,40.7508,41.1573333333,13.7852666667,19.3494666667,17.6518666667,14.0914,17.3732333333,39.6553333333,17.4678666667,57.5585333333,19.4452
760.38,19.1328666667,51.2306666667,41.1071333333,41.3638,14.1197333333,19.7386666667,18.0304666667,14.3692,17.7335666667,39.974,17.8332666667,57.921,19.6507333333
760.69,19.3029333333,51.2229333333,41.3782,41.4969333333,14.3289333333,19.8624666667,18.2533333333,14.5296666667,17.8349666667,40.0489166667,18.0273333333,57.9363333333,19.8346
761.01,19.1991333333,51.3520666667,41.375,41.5786666667,14.1934666666,19.7530666667,18.0873333333,14.349,17.6287333333,39.905,17.9890666667,58.0874666667,19.7597333334
761.32,19.0197333333,51.2481333333,41.2647333333,41.3648,14.1512,19.5532666667,17.7992,14.0712666667,17.4292333333,39.8411666667,17.7082,58.0637333333,19.4976666667
761.63,19.1263333333,51.351,41.446,41.5528,14.3093333333,19.6881333333,18.0389333333,14.1792,17.7015333333,39.8909166667,17.74,58.225,19.6218666667
761.94,19.0195333333,51.1104,41.3242666667,41.4062666667,14.2422,19.3738,17.8365333333,14.0354,17.4844333333,39.566,17.6216,57.9715333333,19.3573333333
762.26,18.9000666667,51.1117333333,41.3066666667,41.5113333333,14.1421333333,19.0731333333,17.7626,13.9473333333,17.3887,39.4358333333,17.5640666667,57.9772,19.1577333333
762.57,18.9712,50.9928,41.2072666667,41.4958666667,14.1174666667,18.9692,17.8056666667,14.1497333333,17.2655666667,39.3080833333,17.4580666667,57.8512,18.9920666667
762.88,19.0296,50.9067333333,41.1121333333,41.438,14.0402666667,18.8934,17.8551333333,14.2134666667,17.3506666667,39.2595,17.4758,57.7979333334,19.0590666667
763.20,19.1105333333,50.9789333333,41.0427333333,41.4434,14.1181333333,19.1232,18.0206666667,14.313,17.4497666667,39.4361666667,17.5749333333,57.8565333333,19.1375333333
763.51,19.1056666667,51.0308,41.1138,41.4047333333,14.0918,19.1199333333,17.8902,14.3292,17.3877666667,39.4088333334,17.4762,58.0098,19.1057333333
763.82,19.1181333333,51.1011333333,41.1759333333,41.5160666667,14.0495333333,19.1145333333,17.9192,14.4094,17.3526,39.49975,17.5004,57.9956666667,19.1644
764.14,18.9718,50.8424666667,40.9691333333,41.4516666667,13.8411333333,18.9844,17.7765333333,14.1678,17.2103333333,39.36075,17.3442,57.8896666667,19.0434666667
764.45,18.9323333333,50.6440666667,40.7468666667,41.23,13.7871333333,18.7246,17.7244666667,14.0694,17.0602666667,39.2160833333,17.2067333333,57.7098666667,18.8903333333
764.76,19.288,51.0059333333,41.1383333333,41.6436,14.0452,19.0664,18.1703333333,14.3703333333,17.4734666667,39.43825,17.6481333333,58.1233333333,19.3125333333
765.07,19.4449333333,50.9254666667,41.0632,41.6802,14.1597333333,19.1986,18.1374666667,14.4489333333,17.5144,39.3699166667,17.7046,57.8075333333,19.4004
765.39,19.6942,50.9583333333,41.1322666667,41.7314666667,14.4154,19.5616666667,18.365,14.8335333333,17.8872666667,39.5675833333,18.0110666667,57.6128,19.7888
765.70,19.8372,51.0772,41.1628666667,41.7359333333,14.5510666667,19.7419333333,18.5030666667,15.0080666667,18.0345666667,39.7029166667,18.1458,57.6740666667,20.0973333333
766.01,19.6179333333,51.0703333333,41.1729333333,41.6040666667,14.3498666667,19.5108,18.2842,14.6626666667,17.9043666667,39.49675,18.0027333333,57.5872,20.0468666667
766.32,19.4140666667,50.8953333333,41.1030666667,41.3890666667,14.1719333333,19.3362666667,17.9281333333,14.4413333333,17.6541,39.29825,17.8314,57.4368,19.8017333333
766.64,19.0189333333,50.5388666667,40.7804,41.1791333333,13.789,18.8676666667,17.5598,14.1781333333,17.4210666667,38.9816666666,17.4234666667,57.1138,19.4078
766.95,18.7447333333,50.3572,40.5693333333,41.1492,13.4187333333,18.5533333333,17.3782666667,13.9517333333,17.1131666667,38.9620833334,17.2904666667,56.9332,19.102
767.26,18.5170666667,49.9638666667,40.3419333333,40.6118666667,13.189,18.314,17.1917333333,13.5818666667,16.855,38.5771666667,16.9458,56.529,18.7468666667
767.57,18.5474666667,50.1022666667,40.4252666667,40.5302666667,13.2338666667,18.3734,17.313,13.7198666667,16.8309333333,38.7116666667,16.9620666667,56.5562,18.7739333333
767.88,18.7894666666,50.4810666667,40.8564,40.8022666667,13.5132666667,18.8723333333,17.6932,13.9758666667,17.2833333333,39.0114166667,17.2934666667,56.9079333333,19.0978
768.20,18.5936666667,50.038,40.5057333333,40.4706666667,13.2280666666,18.7777333333,17.5437333333,13.6842666667,17.1024666667,38.7573333333,17.0088666667,56.5116,18.6783333333
768.51,18.5846666667,50.0753333333,40.5631333333,40.3974,13.2671333333,18.9191333333,17.811,13.7126666667,17.1049,39.0205833334,17.2688,56.6696666667,18.6178
768.82,18.6140666666,50.1922,40.5612666667,40.521,13.2960666667,18.9582666667,17.8574666667,13.5316666667,17.0868,39.22475,17.3766666667,57.0914,18.6139333333
769.13,18.7676666667,50.1095333333,40.7687333334,40.6606666667,13.4096666667,19.1361333333,17.7958,13.5651333333,17.0813,39.2289166667,17.5289333333,57.0907333333,18.6629333333
769.44,19.2587333333,50.4552666667,40.9788,41.0666666667,13.7398666667,19.626,18.1789333333,13.9413333333,17.4129666667,39.87,17.9707333333,57.5642666667,19.187
769.76,19.5217333333,50.8620666666,41.2755333333,41.4781333333,14.1238666667,19.907,18.6182,14.2302666667,17.6400333333,40.3588333333,18.3059333333,58.0534666667,19.5814
770.07,19.9426,51.1234666667,41.7078666667,41.8157333333,14.802,20.4784,19.1342666667,14.6369333333,18.1151666667,40.6603333333,18.8815333333,58.42,20.0706666667
770.38,20.4778,51.3023333333,42.0992,42.0856666666,15.3950666667,20.8808,19.5732666667,14.9684666667,18.7779666667,40.9326666667,19.2114666667,58.5766666667,20.553
770.69,20.8128,51.6866666667,42.4174666667,42.5990666667,15.6114,21.2942,19.8360666667,15.4544666667,19.0616,41.4268333333,19.5675333333,59.1486666667,20.9872666667
771.00,21.2590666667,52.0385333333,42.8572,42.8856666667,15.9694,21.6870666667,20.1070666667,15.766,19.3277333333,41.8495833333,19.95,59.7182,21.3196666667
771.32,21.342,51.8255333333,42.7524666667,42.9148666667,15.9595333333,21.7207333333,20.1841333333,15.8406666667,19.2242333333,41.8695833334,20.0578666667,59.8052666667,21.3671333333
771.63,21.2727333333,52.0167333333,42.7756,42.9072,16.0614,21.7406,20.2013333333,16.0357333333,19.0765333333,41.9684166667,20.1976666667,59.883,21.6310666667
771.94,21.3907333333,52.1961333334,42.7704,43.1394666667,15.8949333333,21.6257333333,20.1418,16.044,19.2114,41.94625,20.0184666667,60.3094,21.8718
772.25,21.2374,52.252,42.8020666667,42.9772666667,15.671,21.4315333333,19.9428,15.987,19.1356,41.6665833333,19.5888666667,60.2171333333,21.6180666667
772.56,21.0884666667,52.4624666667,42.927,43.0126666667,15.5569333333,21.2322666667,20.0115333333,15.8446666667,19.1525,41.76875,19.4869333333,60.4159333334,21.5626666667
772.87,20.4346,52.219,42.5253333333,42.5647333333,15.1196,20.5216666667,19.5494,15.1354,18.5970333333,41.2863333334,18.9883333333,59.8142666667,20.8892
773.18,20.0202666667,52.1508666667,42.5706,42.5626,14.5680666667,20.2138666667,19.2373333333,14.5238666667,18.3213,41.0966666666,18.5554,59.7176,20.3146666667
773.50,20.389,52.7232,43.1900666667,42.977,14.828,20.5242666667,19.5904666667,14.8362,18.6076,41.5693333333,18.8698,59.9959333334,20.819
773.81,20.2205333333,52.8714,43.2126,43.0504,14.6191333333,20.3953333333,19.4132,14.8439333333,18.1460666667,41.4949166667,18.8764,60.1249333333,20.7823333333
774.12,19.6027333333,52.5387333333,42.6684,42.4676666667,14.2200666667,19.8578,18.8542,14.3497333333,17.6474,40.83025,18.3312,59.4270666667,20.1880666667
774.43,19.1950666667,52.0419333333,42.1552666667,41.9832,14.0753333333,19.5177333333,18.5912,14.0755333333,17.3627,40.3301666667,17.9832666667,58.9055333333,19.7945333333
774.74,19.1087333333,51.9124666667,42.2951333333,41.9168666666,14.2160666667,19.6216,18.3648,14.3546666667,17.4422333333,40.2479166666,17.9193333333,58.5455333334,19.8066666667
775.05,19.1582,52.0195333333,42.2107333333,41.8239333333,14.005,19.4514666667,18.0909333333,14.3069333333,17.5064666667,40.2159166667,17.5892666667,58.6818666667,19.5196
775.36,18.7521333333,51.8203333333,42.0,41.4529333333,13.7778666667,19.1155333333,17.6367333333,13.9102,17.329,39.87725,17.3846,58.2392666667,18.9872
775.67,18.9947333333,52.1985333333,42.1705333333,41.8336666666,13.8942666667,19.2276666667,17.9935333333,14.0583333333,17.4627666667,40.4638333333,17.8208666667,58.8306,19.1369333333
775.98,19.4816,52.3436666667,42.3779333334,42.0650666667,14.3188666667,19.7471333333,18.4576,14.5844,17.9564333333,40.7401666667,18.2048666667,58.6204,19.5673333333
776.30,20.303,52.6674,42.8895333333,42.7059333333,14.9850666666,20.8322666667,18.9926666667,15.4759333334,18.6962666667,41.23975,18.8690666667,59.1506666667,20.2646666667
776.61,20.5527333333,52.6829333333,42.7551333333,42.5723333333,15.4593333333,21.1140666667,19.1964,16.0799333333,19.0136,41.3106666667,19.1028,59.1241333333,20.8376
776.92,20.2624666666,52.0974666667,42.0274666667,41.8792,15.0603333333,20.855,18.8106,15.6316666667,18.9037,40.7619166667,18.9968,58.3662,20.2963333333
777.23,20.0466666667,51.7398,41.6188666667,41.7376666667,14.8124666667,20.5762666667,18.6310666667,15.1345333333,18.7179333333,40.7396666667,18.6987333333,57.9064,19.9492
777.54,20.4913333333,51.6433333333,41.7788666667,42.1601333334,15.2522,20.8936666667,18.9750666667,15.2943333333,19.0936666667,41.0790833333,18.9156666667,58.0260666667,20.3685333333
777.85,20.3154666667,51.8456666667,41.85,42.3359333333,15.0170666667,20.7160666667,18.8918666667,15.2514666667,19.107,40.98475,18.8917333333,57.9241333333,20.4604
778.16,20.1298666667,52.0442666667,41.8776,42.5222,14.7479333333,20.4887333333,19.1694,15.0335333333,18.9617,41.25575,18.8925333333,58.2867333333,20.4716
778.47,19.909,51.7652,41.8193333333,42.4344666666,14.6242666667,20.286,19.1594666667,14.8322,18.8781,41.5150833333,18.9993333333,58.0940666667,20.6150666667
778.78,19.9696,51.5498,42.0086666667,42.4459333334,14.8354,20.3592666667,19.3421333333,14.9608666667,18.7857333333,41.54775,19.1774666667,58.0736,20.7273333333
779.09,19.7877333333,51.0505333333,41.8974666666,42.4646666667,14.7974,20.3768666666,18.9862,14.9229333333,18.7198666667,41.12525,19.0295333333,57.6045333333,20.7884
779.40,20.4375333333,51.3538,42.3477333333,42.729,15.3344666667,21.1393333333,19.584,15.7635333333,19.2418666667,41.37975,19.7357333333,57.9988666667,21.2173333333
779.71,20.6964666666,51.3822,42.5914,42.8163333333,15.7172,21.2977333333,20.0216666667,16.2448,19.6948666667,41.49375,19.9696,58.0316,21.6958
780.02,21.0646,51.6142666667,42.8096666667,42.9582,15.8289333333,21.562,20.3142,16.2652666667,19.8342333333,41.7155833333,20.2138,58.3027333333,21.8018666667
780.33,21.3278666667,52.3262,43.5784666667,43.7434,15.9046666667,21.8538666667,20.5348,16.8092666667,19.7258333333,42.2905,20.3164,59.1265333333,22.2236
780.64,21.4276,52.5027333333,43.9281333333,43.7888666667,15.9325333333,21.9753333333,20.7003333333,17.0414666667,19.9594666667,42.1774166667,20.5476666667,59.2368,22.5543333333
780.95,21.3478666667,52.7804666667,43.9662666666,44.0347333333,15.9196,21.7317333333,20.8728666667,17.0758,20.1438666667,42.4205,20.795,59.7578,22.3760666666
781.26,21.8332666667,53.0508666667,44.2177333333,44.4166666667,16.227,22.0044666667,21.0788,17.1712666666,20.3148666667,42.8241666667,20.9538,60.1668,22.4953333333
781.57,22.3108666667,53.5060666667,44.3372,44.7292,16.6526,22.3014,21.1765333333,17.3250666667,20.7120333333,42.9680833333,21.1111333333,60.5368,22.6237333333
781.88,22.6628666667,53.9543333333,44.3755333333,45.0669333333,17.1677333334,22.6111333333,21.355,17.4264,21.0184,42.8251666666,21.3312666667,60.3104666667,22.6534
782.19,22.6818,53.9234666667,44.3247333333,44.8771333333,17.0490666667,22.6344666667,21.3172666667,17.7856,21.1732333333,42.8411666667,21.4306666667,59.8818,22.7148666667
782.50,22.2396,53.7002,44.0408666667,44.1935333333,16.6451333333,22.2444,21.0578666667,17.3362,20.5027,42.5484166667,21.0674666667,59.5617333333,22.3539333333
782.81,21.1526,53.2747333333,43.5653333333,43.6238,15.746,21.0550666667,20.0488666667,16.0584666667,19.5140666667,41.978,20.1710666667,59.1844666667,21.6116666667
783.12,20.3222666667,52.7481333333,43.0506,43.0506,14.9157333333,20.4067333333,19.2410666667,14.9206666667,18.5763333333,41.1828333333,19.6427333333,58.3978,20.8382
783.43,19.7650666667,52.4037333333,42.5786,42.4938,14.4127333333,19.845,18.7857333333,14.4078,18.0585,40.511,19.1354,57.7461333333,20.2548666667
783.74,19.5184666667,52.024,41.9764666667,41.8961333333,14.472,19.5636,18.7660666667,14.0706666666,17.9507,40.1680833333,18.9616,57.2861333333,19.9398666667
784.05,19.6278,52.4873333333,42.0234,42.0284666667,14.7094666667,19.7247333333,18.7462,14.2916666667,17.9791333333,40.399,19.0366666667,57.6757333334,19.9030666667
784.36,19.7432666667,52.4711333333,42.1708666667,41.8783333333,14.5549333333,19.7025333333,18.6553333333,14.3802,17.6391,40.3194166667,18.8504,57.4596,20.0051333333
784.67,19.9078666667,52.3596666667,42.2700666667,41.8702666667,14.7784,20.1742,18.7444666667,14.8500666667,18.1988,40.565,19.1392,57.7146,20.1691333333
784.98,19.4396,51.9118666667,42.1479333333,41.494,14.1216666667,19.6420666666,18.0389333333,14.1893333333,17.585,40.2269166667,18.4436,57.5408666667,19.6626666667
785.29,19.2994666667,51.8902666667,42.494,41.6051333333,13.9922,19.5556666667,18.0078,14.2326,17.3177333333,40.1699166667,18.5725333333,58.1750666667,19.6809333333
785.60,19.2064666667,51.7305333333,42.3597333333,41.5296666667,14.0434,19.6137333333,17.8648,14.0486666667,16.9119,40.0676666666,18.5904666667,58.2668666667,19.786
785.91,20.0570666667,52.2940666667,43.2164666667,42.3797333333,14.9129333333,20.4520666667,18.6646,14.7311333333,17.8487,40.7445,19.3504666667,59.1582666667,20.6234666667
786.22,20.2266666667,52.5553333333,43.0242666667,42.4574666667,15.1366,20.7007333333,18.9026,14.9459333333,18.1118333333,40.9258333333,19.2736,59.5723333333,20.8140666667
786.53,20.6829333333,53.1242,43.2671333333,42.6604666667,15.6014666667,20.9531333333,19.3578,15.7186666667,18.5754,41.3353333333,19.3934,60.2599333333,21.3098666667
786.84,20.8753333333,53.0383333333,43.6708,43.2058666667,15.9239333333,21.3003333333,19.5998666667,16.0340666667,19.1773,41.7791666667,19.6998666667,60.6901333333,21.8204
787.14,20.1726,52.5492666667,43.0178,42.9880666667,15.3056666667,20.5374,18.93,15.4586666667,18.57,41.3153333333,19.0384,60.3106,21.4498
787.45,20.3809333333,52.8350666667,43.3114666667,43.5848666667,15.4920666667,20.713,19.3553333333,15.6874,18.8033666667,41.6239166667,19.3844666667,60.9914666666,21.8559333333
787.76,20.2361333333,52.7547333333,42.8489333333,43.3453333333,15.2470666667,20.5061333333,19.1804666667,15.5216666667,18.5394666667,41.0880833333,19.1948666667,60.8678666667,21.692
788.07,20.4823333333,53.4202,43.2368666667,43.6469333333,15.4655333333,20.545,19.7105333333,15.8272666667,18.6082666667,41.4919166666,19.4932666667,61.288,21.9198666667
788.38,20.4323333333,53.5090666667,43.0982666667,43.5211333333,15.6901333333,20.9884666667,20.1139333334,16.2652,18.9973,41.4469166667,19.6768,60.8742666667,22.1810666667
788.69,20.3486,52.9612,42.7043333333,43.1236666667,15.4958666667,21.0646666667,20.0754,16.3390666667,18.841,41.2074166667,19.2886666667,60.2591333333,21.9978
789.00,20.4694,53.3334666667,42.8448666667,43.4482,15.4503333333,21.2309333333,20.2154666667,16.3122666667,19.2144666667,41.20575,19.1092666667,60.6562,21.8438
789.31,20.1405333333,53.4012,42.3419333333,43.2194666667,15.1079333333,20.8048666667,19.8886,16.1114,18.9842333333,41.1334166667,18.8800666667,60.3200666667,21.2995333333
789.62,20.224,53.4406,42.5615333333,43.404,15.3347333333,20.8912,20.1509333333,16.4743333333,19.1283333333,41.2649166667,19.2158666667,60.0146,21.4609333333
789.92,20.2862666667,53.4616666667,42.5611333333,43.8490666667,15.4898,21.0856666667,20.148,16.4124,19.0946,41.5123333333,19.2598,60.1874666667,21.4656
790.23,20.4623333333,53.9330666667,42.4491333333,44.1362,15.3607333333,21.1941333333,20.2846,16.6818666667,18.9609333333,41.5459166667,19.2530666667,60.315,21.2652666667
790.54,20.9278666667,54.3286666667,42.9393333333,44.4064,15.6662,21.7470666667,20.5754666666,16.983,19.3699666667,41.98425,19.7044666667,60.6427333333,21.5294
790.85,21.2892666667,54.2856666667,43.3991333333,44.3568666667,16.1116,22.2206,20.9260666667,17.2796666667,19.8711333333,42.4165,20.0263333333,60.6316,21.8678666667
791.16,21.5392666667,54.0976666667,43.8112,44.4692,16.7197333333,22.569,21.3958666667,17.7759333333,20.3875333333,42.9869166666,20.7642666667,60.5627333333,22.1868666667
791.47,21.7902666667,53.9603333333,43.915,44.6693333333,17.2589333333,22.7356666667,21.7583333333,18.1779333333,20.6267333333,43.0346666667,21.2271333333,60.5258,22.5286
791.78,22.5274666667,54.3294666667,44.3158,45.1030666667,17.7670666667,23.2985333333,22.4096,18.6614,21.0845666667,43.7885,22.1526,61.0280666667,23.1002
792.08,22.5358666667,54.7715333333,44.4606666667,45.1796666667,18.0048,23.4604,22.6494,18.9294666667,21.4113,44.0458333333,22.6547333333,61.1624666667,23.3306666667
792.39,22.6881333333,54.8226,44.4784666666,44.8279333333,18.4409333333,23.6504,23.0323333333,19.1772666667,21.5483666667,44.1465,22.8870666667,61.1989333333,23.8064
792.70,22.6326666667,54.1326666666,44.3379333333,44.5350666667,18.4866,23.6930666667,22.9096666667,19.2433333333,21.4175,43.73825,22.8883333333,60.7194,23.725
793.01,22.7190666667,53.8300666667,44.2414,44.5405333333,18.499,23.7232666667,22.6549333333,19.2735333334,21.3541333333,43.7100833333,22.8417333333,60.5768,23.5095333333
793.32,22.5858666667,53.4184666667,44.0968666667,44.2618666667,18.4944,23.5063333333,22.5964,19.5265333333,21.2663666667,43.56875,22.7667333333,60.2606666667,23.2774
793.62,22.5936666667,53.3809333333,44.0622666667,44.094,18.7321333333,23.4020666667,22.6042666667,19.6460666667,21.2624666667,43.5550833333,22.8368,60.169,23.4972
793.93,23.0332,53.8072,44.2444,44.5393333333,18.8836,23.5492,23.0438,20.3526,21.5457666667,43.8849166666,23.1543333333,60.5845333333,23.6757333333
794.24,22.6274666667,52.8696,43.0397333333,43.7918666667,18.5007333333,23.0603333333,22.6945333333,20.0307333333,21.0718,42.78725,22.643,59.5724666667,23.0860666667
794.55,23.3978,53.8334666667,43.5214,44.4807333333,18.8604666667,23.8155333333,22.9697333333,20.5980666667,21.6215666667,43.3745833333,22.7687333333,60.2629333333,23.8051333333
794.86,22.4568666667,52.9734666667,42.5082666667,43.701,17.6202,22.9554,21.7836,19.5991333333,20.735,42.5983333333,21.6447333333,59.2547333333,22.9914666667
795.16,22.3517333333,52.7965333333,42.4795333333,43.8344,17.5512,22.6329333333,21.4826666667,19.4886666667,20.8664333333,42.3184166667,21.3549333334,59.0490666667,22.7505333333
795.47,22.2341333333,52.8083333333,42.6358666667,43.9691333333,17.2097333333,22.2394666667,21.2818666667,19.2895333333,20.8595666667,42.40025,21.009,59.3669333333,22.6771333333
795.78,22.113,52.4994,42.4558,44.2210666667,16.9558666667,22.0106666667,21.1818666667,19.125,20.6856666667,42.5300833333,20.9619333333,59.1148,22.4199333333
796.09,22.4956666667,53.3952,42.7584,45.0011333333,17.2414666667,22.3510666667,21.6448,19.2524666667,21.0878666667,43.2198333333,21.1137333333,59.6698666667,22.7688666667
796.40,22.1981333333,53.1173333333,42.2187333333,44.4171333333,16.7722,22.1157333333,21.2972666667,18.5276,20.7696,42.56125,20.5404,59.3924,22.3526
796.70,22.3168,52.9618,42.1000666667,44.1126,16.6717333333,21.9865333333,21.2589333333,18.1424,20.8487666667,42.1955,20.8410666667,58.9525333333,22.2498666667
797.01,22.3570666667,53.5172,42.6142,44.4199333333,16.6561333333,22.1943333333,21.3070666667,17.9842,20.9265666667,42.4673333333,20.8398666667,59.7059333333,22.2100666667
797.32,22.1219333333,53.3492,42.7816666667,44.0644,16.9648666667,22.1640666667,21.3935333333,17.7039333333,20.8313333333,42.2605,20.834,59.5301333333,22.4703333333
797.63,22.7406666667,54.6438,43.8172666667,44.9537333333,17.4387333333,22.6264,21.4300666666,17.9826666667,21.3838333333,43.3045833333,21.0005333333,60.4514,23.1756666667
797.93,21.9581333333,54.23,43.6027333333,44.549,16.8042,22.1781333333,21.0395333333,17.3487333333,21.1276,42.8148333333,20.4896666667,60.0716,22.4806666667
798.24,21.9824,54.8003333333,44.1972,45.1542666667,16.6356,22.1919333333,21.2234666667,17.3718,21.1355666667,42.941,20.5606666667,60.844,22.4412666667
798.55,21.1855333333,54.9530666667,43.7970666667,44.7008,15.5928,21.3556,20.3110666667,16.5961333333,20.1057333333,42.4369166666,19.7770666667,60.9272,22.0658
798.85,20.8888666667,54.4060666667,43.3362666667,44.1245333333,15.5970666667,21.12,19.7867333333,16.2192,19.5466,41.9185833333,19.194,60.2902666667,21.6769333333
