wavelength,Back_RamCarm,Belly_RamCarm,Breast_RamCarm,Crissum_RamCarm,Crown_RamCarm,DorTail_RamCarm,Rump_RamCarm,Throat_RamCarm,WingTip_RamCarm
757.87,7.11833333333,8.23826666667,12.5732666667,7.22773333333,8.3976,11.105,6.12953333333,16.6278666667,8.3318
758.18,7.19713333333,8.30953333333,12.5495333333,7.35353333333,8.5372,11.1562,6.3264,16.5836666667,8.35313333333
758.50,7.217,8.41233333333,12.694,7.401,8.62626666667,11.2530666667,6.3084,16.6706,8.36493333333
758.81,7.2824,8.45093333333,12.631,7.43573333333,8.6064,11.2974,6.36366666667,16.7246666667,8.31126666667
759.13,7.08006666667,8.18,12.3126,7.10586666667,8.12466666666,10.9812,5.93273333333,16.4153333333,7.9506
759.44,7.03353333333,8.27866666667,12.3280666667,7.18426666667,8.13606666667,11.1006,6.00633333333,16.5299333333,8.13813333333
759.75,7.28993333333,8.68106666666,12.7357333334,7.5216,8.48513333333,11.4475333333,6.3758,16.8635333333,8.55046666667
760.07,7.0824,8.48706666667,12.6062666667,7.2458,8.17566666667,11.1662666666,6.12893333333,16.6844,8.3374
760.38,7.07986666667,8.45213333333,12.5658666667,7.1306,8.229,11.0935333333,6.17333333333,16.654,8.39753333333
760.69,7.00786666667,8.4244,12.5626666667,7.18613333333,8.158,11.1136666667,6.24693333333,16.5305333333,8.46466666667
761.01,6.4702,7.90913333333,12.0778666667,6.74713333333,7.7764,10.6578,5.76853333333,15.9939333333,8.0046
761.32,5.85706666667,7.35826666667,11.5582666667,6.25833333334,7.28013333333,10.2169333333,5.3598,15.5259333333,7.57613333333
761.63,5.8372,7.38773333333,11.5802,6.13406666667,7.1992,10.2445333333,5.3152,15.5524666667,7.59386666666
761.94,5.7662,7.26346666667,11.499,6.14186666667,7.0708,10.1374666667,5.27006666667,15.4813333333,7.5118
762.26,5.4164,6.9716,11.3158666667,5.77473333333,6.777,9.84026666666,5.0126,15.208,7.20826666667
762.57,5.4128,6.93253333333,11.3822,5.84746666667,6.96366666667,9.86706666667,5.1438,15.2595333333,7.28573333334
762.88,5.41073333333,6.90813333333,11.3654,5.80866666667,7.01153333333,9.84499999999,5.07673333333,15.2406,7.21493333334
763.20,5.25693333333,6.65473333333,11.1314,5.72726666667,6.7872,9.64560000001,4.79986666667,15.038,7.06873333333
763.51,5.2984,6.70926666667,11.1081333333,5.78926666667,6.87233333333,9.756,4.86186666667,15.0542,7.15313333333
763.82,5.47226666667,6.88426666667,11.2293333333,6.0096,6.99666666667,9.92413333333,4.954,15.2124666667,7.29166666667
764.14,5.67573333333,6.94193333333,11.4075333333,6.2042,7.15106666667,10.0794666667,5.06786666667,15.3724666667,7.3984
764.45,6.1204,7.2832,11.738,6.5784,7.60053333333,10.4885333333,5.4516,15.7232666667,7.77093333333
764.76,6.45433333333,7.53686666667,12.0034,6.819,7.92593333333,10.7425333333,5.64893333333,16.0595333333,8.032
765.07,6.59933333333,7.66773333333,12.0839333333,6.90066666667,8.0394,10.8538666667,5.76646666667,16.183,8.08573333333
765.39,6.73213333333,7.78893333333,12.159,6.96526666666,8.20846666667,10.9226666667,5.8648,16.279,8.18653333333
765.70,7.057,8.03833333333,12.505,7.4334,8.60293333333,11.2442,6.10393333333,16.5691333333,8.50966666667
766.01,7.27393333333,8.30773333333,12.7262,7.61726666667,8.74953333333,11.4674666667,6.3122,16.8588666667,8.7292
766.32,7.5986,8.62473333333,13.1117333333,7.94,8.97186666666,11.8422,6.61366666667,17.2552666667,9.10726666667
766.64,7.86473333334,9.00079999999,13.5352666667,8.22766666667,9.2154,12.2590666667,6.879,17.6553333333,9.41546666667
766.95,8.247,9.34033333333,13.8896666667,8.63746666667,9.46513333333,12.583,7.141,18.0876666667,9.79106666667
767.26,8.23173333333,9.32386666667,13.9342666667,8.69833333333,9.40693333333,12.5955333333,7.113,18.1276666667,9.81946666666
767.57,7.94913333333,9.20606666667,13.5921333333,8.334,9.08939999999,12.3912666667,6.6784,17.8989333333,9.5116
767.88,7.72446666667,9.19660000001,13.5092,8.2086,8.82773333333,12.1914,6.45933333333,17.8220666667,9.37013333333
768.20,7.81966666667,9.54559999999,13.7061333333,8.51126666667,8.97286666666,12.4024666666,6.58506666667,17.9308666666,9.58273333333
768.51,7.72866666667,9.52746666666,13.8745333333,8.84653333333,9.0244,12.4391333333,6.61593333333,18.1122666666,9.68493333334
768.82,7.6026,9.43600000001,13.8518,8.78773333333,8.97966666666,12.4466,6.59653333334,18.063,9.61233333334
769.13,7.56953333333,9.41500000001,13.8548666667,8.72386666666,8.86939999999,12.5204666667,6.63766666667,18.1494,9.76986666667
769.44,7.0424,8.94299999999,13.4764666667,8.1454,8.42913333333,12.0736,6.10713333333,17.6968666667,9.28626666667
769.76,6.2548,8.19206666667,12.8016,7.52673333333,7.6882,11.2734666667,5.3862,17.0827333333,8.64293333333
770.07,5.53146666667,7.59766666667,12.1044666667,6.7972,7.1152,10.4016666667,4.822,16.4892666667,7.924
770.38,4.84453333333,7.04553333333,11.462,6.16633333334,6.50753333333,9.72093333333,4.38466666667,15.9480666667,7.2336
770.69,4.53913333333,6.61093333333,11.074,5.65286666667,6.16266666667,9.35679999999,4.205,15.502,6.81326666667
771.00,4.491,6.57166666667,11.0715333333,5.78033333333,6.2782,9.29593333333,4.40786666667,15.5388,6.83566666667
771.32,4.3334,6.38513333333,10.982,5.49853333333,6.16126666667,9.09366666667,4.2426,15.3124,6.57886666666
771.63,4.3702,6.28293333333,10.9904666667,5.4008,6.19306666667,9.14566666667,4.4908,15.4750666667,6.5336
771.94,4.21253333333,6.15833333333,10.6703333333,5.03893333333,6.08046666667,9.00533333333,4.34986666667,15.011,6.42033333333
772.25,4.3136,6.2642,10.8749333333,5.08926666667,6.1142,9.11873333333,4.3264,15.1148666667,6.61886666667
772.56,4.62506666667,6.53693333333,11.1262,5.10866666667,6.39393333333,9.25993333333,4.5408,15.2126,6.83546666666
772.87,5.47866666667,7.3998,11.854,6.202,7.3344,10.1488666667,5.42953333333,15.932,7.88093333333
773.18,6.39693333333,8.3082,12.5078,7.12813333333,8.21706666667,10.9832666667,6.20513333333,16.5252,8.5812
773.50,7.1152,8.8998,13.2349333333,7.93706666667,8.75253333334,11.6502666667,6.76153333333,17.0138666667,9.15186666667
773.81,7.36186666667,9.15926666667,13.714,8.19926666667,9.13606666667,11.8536666667,6.81886666667,17.1036,9.3776
774.12,7.63813333333,9.44373333332,14.1105333333,8.53593333333,9.41039999999,12.0134666667,6.928,17.3669333334,9.77219999999
774.43,7.59733333333,9.3842,13.9696,8.379,9.42466666667,12.0,6.73106666667,17.215,9.83086666667
774.74,7.87326666667,9.45119999999,13.9946666667,8.59559999999,9.50226666667,12.2187333333,6.9938,17.4063333333,10.0340666667
775.05,7.69826666667,9.28166666667,13.7487333333,8.427,9.14193333334,11.9306,6.76193333333,17.0548,9.86026666667
775.36,7.754,9.36906666667,13.9712666667,8.64886666667,9.26953333333,12.0404666667,6.92393333333,17.4931333333,10.0480666667
775.67,7.75966666667,9.27593333334,13.8081333333,8.69893333333,9.26566666668,11.9364666667,7.0286,17.3154666667,10.1468666667
775.98,7.5222,9.04860000001,13.4564666667,8.72699999999,9.16153333333,11.6837333334,6.90626666667,17.1866666667,10.0343333333
776.30,7.10233333333,8.51513333333,12.8977333333,8.10693333333,8.57326666667,11.2036,6.37173333333,16.7318,9.36213333333
776.61,7.4348,8.75959999999,13.1706666667,8.18546666667,8.7806,11.4998,6.65986666667,16.9139333333,9.56579999999
776.92,7.46073333333,8.83313333333,13.1451333333,8.046,8.85753333334,11.5987333333,6.82346666667,16.9906,9.5436
777.23,7.5372,8.74313333333,13.2494,8.1944,8.77826666667,11.7286666667,6.85886666667,17.2137333333,9.5682
777.54,7.91233333333,9.1756,13.5788666667,8.5508,9.17893333334,12.1402,7.2034,17.6948,9.73686666667
777.85,8.10293333333,9.2802,13.9788666667,8.71986666667,9.17373333334,12.3794,7.46093333333,18.0,9.86873333334
778.16,8.12366666667,9.42073333333,14.1506666667,8.80239999999,9.32126666667,12.5764,7.4094,18.1344666667,9.98933333333
778.47,8.01653333334,9.30539999999,14.1102666667,8.6824,9.44159999998,12.5994,7.125,18.1955333333,9.83173333335
778.78,7.86,8.90453333333,13.8158,8.24446666667,9.06413333333,12.2524,6.67393333333,18.0014666667,9.40526666666
779.09,7.5502,8.84213333334,13.7126,8.12066666667,8.86433333333,12.1737333333,6.35366666667,18.1742666667,8.96013333333
779.40,7.41740000001,8.80306666668,13.4864666667,8.0036,8.6872,12.3212,6.22606666667,18.1998,8.78806666667
779.71,7.77959999999,9.05426666665,13.8034666667,8.1594,8.82866666667,12.5887333334,6.4826,18.4095333333,8.92273333333
780.02,7.07446666667,8.37293333334,13.3107333334,7.63693333333,8.36913333333,12.0536,5.96086666667,18.0144666667,8.48993333333
780.33,6.46666666667,7.65526666666,12.6832666666,6.93213333333,7.613,11.3868,5.12406666667,17.5226666667,7.84386666667
780.64,5.80553333333,7.24513333333,12.0272666667,6.23433333333,7.17433333333,10.8316666667,4.6964,16.9831333333,7.44173333333
780.95,5.0548,6.63486666667,11.4069333333,5.71526666667,6.56313333333,10.3522666667,4.33426666667,16.2745333333,7.06466666667
781.26,4.78313333333,6.53826666667,11.0563333333,5.48593333333,6.31326666666,9.97179999999,4.07233333333,15.8634666667,6.77093333333
781.57,4.7158,6.4328,11.0762,5.39693333334,6.0702,9.94753333334,4.13966666667,15.7396666667,6.84
781.88,4.67853333333,6.38893333333,11.1123333333,5.47053333333,5.84613333333,9.87546666665,4.26626666666,15.6561333333,6.98926666666
782.19,5.25513333333,7.11533333333,11.7118666667,6.26753333333,6.41146666667,10.6789333333,4.97933333334,16.0289333333,7.81893333333
782.50,5.40173333333,7.0252,11.7470666667,6.2504,6.46053333333,10.9352666667,5.02253333333,15.9085333333,8.07586666667
782.81,5.47613333334,7.01513333333,11.9892666667,6.27666666667,6.5172,10.9397333333,5.04873333333,15.7394,8.2472
783.12,5.53106666667,7.10006666667,12.345,6.61193333333,6.78426666667,10.9610666667,5.31233333333,16.0336666667,8.60146666667
783.43,5.36406666667,6.99553333333,12.2869333333,6.52153333333,6.63253333333,10.7966,5.24873333333,15.8701333333,8.328
783.74,5.6118,7.25593333334,12.4022,6.8204,6.82046666667,11.1594666667,5.5262,15.8573333333,8.69093333333
784.05,6.36353333333,7.8332,12.9796,7.46686666667,7.37853333333,11.9182666667,6.16546666667,16.3612,9.37026666666
784.36,6.58193333333,7.9068,13.3375333333,7.72486666667,7.44973333333,12.1481333333,6.23073333333,16.8127333333,9.52373333333
784.67,6.92733333333,8.23873333333,13.7534666667,8.07906666666,7.93613333334,12.8499333333,6.62886666667,17.4190666667,10.1765333333
784.98,7.03953333333,8.32806666667,13.6426666667,7.99733333333,8.14573333334,12.8036666667,6.62,17.5205333333,10.1589333333
785.29,6.9516,8.01866666667,13.3928,7.60186666666,7.9634,12.4999333333,6.28826666667,17.1132,9.66406666667
785.60,6.8602,7.86966666667,13.3249333333,7.33126666667,8.07153333334,12.3576,6.14926666667,17.0304666666,9.34166666667
785.91,6.6792,7.8428,13.0728666666,7.04893333333,7.96473333333,11.8252666667,6.0198,16.7568666667,9.10746666667
786.22,6.6874,8.02833333333,13.1050666667,7.0984,8.11553333333,11.6232666667,6.01486666667,17.0028666667,8.80866666667
786.53,6.48313333333,7.93966666667,12.603,6.91553333333,7.90286666667,11.5708,5.57733333333,16.6789333333,8.37633333333
786.84,6.7026,8.19386666667,12.4922,7.1092,8.0302,11.8142666667,5.82533333333,16.8102666666,8.62433333333
787.14,6.6864,8.45566666666,12.8120666667,7.3342,8.44,11.951,6.0268,17.2828666667,8.92966666667
787.45,6.35226666667,8.20080000001,12.633,7.0996,8.2992,11.6890666667,5.8292,17.2820666667,8.52726666667
787.76,6.32393333333,8.2788,12.3365333333,7.03273333333,8.3022,11.507,5.9112,17.1534,8.3332
788.07,5.71813333333,7.5842,11.6579333333,6.4218,7.51793333333,10.5889333333,5.17786666667,16.3732666667,7.4674
788.38,4.9834,6.9538,11.2468,6.11213333333,6.91093333333,9.91260000001,4.46373333333,15.9628666667,6.92253333333
788.69,5.274,7.22986666667,11.4121333333,6.4158,7.09486666667,10.1042,4.84946666667,16.4583333333,7.3226
789.00,4.5824,6.5106,10.8666,5.76113333333,6.13566666667,9.46919999999,4.13746666667,15.6632666667,6.62766666667
789.31,4.9814,6.73346666667,11.2984,6.1638,6.39966666667,10.0138666667,4.39986666667,16.2169333333,6.918
789.62,4.9014,6.50346666667,10.9264666667,5.97326666667,6.2204,10.0658666667,4.3116,16.0310666667,6.95346666667
789.92,4.66253333333,6.30666666667,10.6011333333,5.6482,5.97133333333,9.78719999999,4.08186666667,15.8896,6.8588
790.23,4.02213333333,5.74526666667,10.0235333333,5.1738,5.19933333333,9.18753333334,3.2672,15.4020666667,6.2104
790.54,4.7278,6.184,10.2072,5.73146666667,5.5178,9.65199999999,3.86926666667,15.4388,6.64533333333
790.85,4.95753333333,6.12606666667,10.0938,5.78593333333,5.41086666667,9.69246666667,3.789,15.0774,6.65793333333
791.16,4.6542,5.67606666667,9.63860000001,5.2432,4.91733333333,9.36193333333,3.08786666667,14.5114,6.31406666667
791.47,5.0022,6.25726666667,9.92720000001,5.457,5.4752,9.98186666667,3.65166666666,15.025,6.9076
791.78,5.96246666667,7.11473333333,10.3338666667,6.05846666667,5.9854,10.8276,4.51753333333,15.4641333333,7.75033333333
792.08,6.12333333333,7.44933333333,10.5109333333,6.2936,6.10493333333,11.197,4.5902,15.3913333333,8.02946666666
792.39,6.83853333334,8.11720000001,10.8740666667,6.80606666667,6.73653333333,11.5899333333,5.21626666667,16.2251333334,8.63326666667
792.70,6.89086666666,8.22246666668,10.7777333333,6.7368,6.7554,11.3338,5.42406666667,16.0616666667,8.43273333333
793.01,7.33233333334,8.69673333332,11.4955333333,7.08393333333,7.16373333333,11.6220666667,5.82753333333,16.3338666667,8.52313333333
793.32,7.59766666667,9.02700000001,12.1975333333,7.4908,7.61166666667,11.8156666667,6.25693333333,16.7364666667,8.79893333333
793.62,8.25333333333,9.57020000001,12.9446,7.9332,8.54126666667,12.3229333333,7.14226666667,17.5628666667,9.31420000001
793.93,8.04593333334,9.34700000001,12.8751333333,7.606,8.47206666666,12.3207333334,6.8408,17.6998666667,9.14546666667
794.24,8.33560000001,9.84620000001,13.2474666667,8.05953333333,8.85120000001,12.5780666667,7.12353333333,18.2498,9.64273333333
794.55,8.80733333334,10.6542666667,14.0676666667,8.98539999999,9.86213333333,13.3600666667,8.05966666667,19.2300666667,10.6008666667
794.86,8.64413333334,10.3538,14.0321333333,9.19793333334,9.61533333333,13.1003333333,7.8796,19.0288666667,10.3054666667
795.16,7.91406666666,9.64386666666,13.7846,8.70586666667,9.25020000001,12.8156666667,7.3524,18.8233333333,9.77213333333
795.47,7.50606666667,9.20299999999,13.4942,8.33226666667,8.73853333333,12.5786,7.02386666667,18.5488,9.57359999999
795.78,7.42933333333,9.22846666666,13.373,8.50080000001,8.60226666667,12.7424,6.90913333333,18.3200666667,9.65620000001
796.09,6.88013333334,8.87260000001,12.973,8.09433333333,8.06759999999,12.5106,6.29753333334,18.1410666667,9.44626666667
796.40,6.43106666666,8.48139999999,12.3948666667,7.80073333333,7.60506666667,12.1991333333,5.93726666667,18.0875333333,9.24173333334
796.70,6.1882,8.33453333333,12.1036666667,7.59666666667,7.47586666667,12.3094666667,5.8842,18.0058666667,9.29579999999
797.01,6.25806666667,8.41653333333,12.1785333333,7.7992,7.52833333333,12.5561333333,5.74726666667,18.0146666667,9.56706666667
797.32,5.7454,7.91779999999,11.9693333333,7.5114,7.05513333333,11.7253333333,5.42466666667,17.5158666667,8.93413333334
797.63,5.08906666667,7.33433333333,11.4128666667,6.98673333333,6.4702,10.9511333333,4.888,16.9226666667,8.23046666666
797.93,5.22426666667,7.337,11.5396,6.8978,6.5002,11.0032666667,4.93293333333,16.8376,7.8964
798.24,5.59666666667,7.4328,11.6374666667,6.71813333333,6.72266666667,11.2170666667,5.1904,16.8278,7.97
798.55,5.85453333333,7.40786666667,11.6667333333,6.898,6.78,11.0812666667,5.06133333333,16.728,7.96506666667
798.85,5.67093333333,7.33526666667,11.4982666667,6.7378,6.75213333333,10.8439333333,4.99766666667,16.8372666667,7.6056
799.16,5.00366666667,6.6378,11.0822666667,6.01113333333,6.39193333333,10.1468666667,4.3914,16.1291333333,6.94626666667
799.47,5.644,6.93686666667,11.4954666666,6.5992,7.17320000001,10.6609333333,4.8914,16.2758666667,7.42393333333
799.78,6.1188,7.23386666666,12.3102666667,7.11753333333,7.7914,11.1320666667,5.23153333334,16.5285333333,7.63146666667
800.08,6.34546666667,7.25973333333,12.4438,7.3486,7.8478,11.3020666667,5.34233333333,16.7729333333,7.4574
800.39,5.35906666667,6.50773333333,11.5128,6.2052,6.7538,10.3897333333,4.33326666667,15.6668,6.32313333333
800.70,5.67286666667,6.8582,11.8736,6.59946666667,7.1842,10.9577333333,4.48753333333,16.0352,6.54246666667
801.00,6.04873333333,7.1852,12.3853333333,6.82373333333,7.72966666667,11.6888,4.86526666667,16.5854,6.92846666667
801.31,4.77866666667,5.73346666667,11.1451333333,5.49206666667,6.28586666667,10.2440666667,3.22873333334,15.1892,5.90506666667
801.62,4.91686666667,6.02513333333,11.6106666667,5.91133333333,6.57406666667,10.5513333333,3.51506666667,15.7564666667,6.28066666667
801.92,5.48746666666,6.786,11.9314,6.2318,7.28033333333,11.187,4.39533333334,16.2128666667,6.74246666667
802.23,6.20533333333,7.57266666667,12.7403333333,7.18833333333,8.25366666667,11.7847333333,5.05766666667,16.6283333333,7.46293333333
802.54,6.96306666667,8.65839999999,13.509,8.14253333333,9.20166666667,12.45,5.95353333333,17.4596666667,8.12073333333
802.84,6.54506666667,8.56819999999,13.2394666667,7.88826666667,8.91646666667,12.1559333333,5.8376,17.0922666667,7.79986666667
803.15,6.2726,8.6486,12.7420666667,7.973,8.63159999999,11.847,5.87273333333,16.9369333333,7.96726666667
803.46,6.73373333332,8.99326666666,13.1653333333,8.33893333333,8.83673333333,12.0918,6.208,17.2931333333,8.83100000001
803.76,7.67566666666,9.55613333333,13.9288666667,9.34106666667,9.65539999999,12.7378666666,7.27866666667,18.0977333333,9.86499999999
804.07,7.5076,9.35539999999,13.6542,9.20046666668,9.42179999999,12.6362,7.33059999999,17.7815333333,10.0303333333
804.38,7.8778,9.76600000001,13.9499333333,9.65039999999,10.0467333333,13.0910666667,7.92733333333,18.2495333333,10.4596666667
804.68,9.22493333334,11.0892666666,15.122,10.9918666666,11.1544666666,14.5365333333,9.45799999999,19.6639333333,11.5068
804.99,8.85620000001,10.8501333333,14.5230666666,10.7522,10.823,14.0504,9.0246,19.3858666667,11.0185333333
805.30,8.59460000001,10.7934666667,14.3678,10.7609333333,10.6634666667,13.7991333333,8.6272,19.1604666667,10.8042666667
805.60,8.24446666667,10.5923333333,14.0496,10.3445333333,10.4362,13.6132666667,8.43293333333,19.0143333334,10.5923333333
805.91,8.34819999999,10.4692666667,14.3638666667,10.3499333333,10.1871333333,13.9788,8.77133333334,19.4848,11.1744666666
806.21,8.22786666667,10.3698,14.5714666667,10.5177333333,10.0028,14.1494,8.70993333334,19.644,11.2572
806.52,8.29413333334,10.0732666667,14.5809333333,10.1546,9.70440000001,14.3205333334,8.39713333333,19.3762666667,11.1202
806.83,8.16453333334,9.96740000001,14.3082666667,9.9292,9.49353333335,14.3083333333,8.02826666667,19.1504,10.7571333333
807.13,7.91033333333,9.90599999999,14.3505333333,9.50246666666,9.40846666666,14.2012,7.65053333333,19.2428,10.7517333334
807.44,7.91653333333,10.1389333333,14.2444666667,9.27233333333,9.55,14.3055333333,7.561,19.3167333333,10.2832
807.74,6.91633333333,9.11766666667,13.6284666667,8.37433333333,8.6468,13.4581333334,6.53053333333,18.4113333333,9.28793333334
808.05,6.09766666667,8.45406666667,12.9424666667,7.71260000001,8.10906666667,12.8678,5.94266666667,17.6953333333,8.62633333333
808.35,5.52753333333,8.04413333333,12.5836,7.3582,7.806,12.7462,5.59126666667,17.1985333333,8.45113333333
808.66,5.868,8.25793333333,12.9311333333,7.58946666667,8.1456,13.1203333333,6.24666666667,17.4327333333,8.99140000001
808.97,6.47726666667,8.58326666667,13.6941333333,8.3762,8.9028,13.8718,6.88546666667,17.6693333333,9.68353333334
809.27,6.15253333333,8.31099999999,13.3573333334,8.27506666667,9.0582,13.423,6.42146666667,16.8908666666,9.22579999999
809.58,6.66066666667,8.24653333333,13.1597333333,7.88153333334,9.29373333331,13.3154,6.4574,16.9358666667,9.31173333333
809.88,7.4494,9.11159999999,13.8392,8.67793333334,10.3401333333,13.5620666667,7.32306666667,17.6331333333,10.0692666667
810.19,7.67913333333,9.25886666666,14.0652,8.84413333333,10.7046,13.4004,7.88653333333,17.4808666667,10.3446666667
810.49,7.9356,9.61926666667,14.2309333333,9.5018,10.9069333333,13.7480666667,8.39993333333,17.5859333333,10.5292666666
810.80,8.85973333334,10.0966666667,14.9954,10.4030666667,11.309,14.3892666667,8.9658,18.1194,11.6963333333
811.10,10.7282,11.7829333333,16.2712,12.1468666667,12.2912666667,15.5494,10.4142666667,19.6045333333,13.5780666667
811.41,11.3028666667,12.3276,16.6414666667,12.5427333333,12.8146,15.6924666667,10.6009333333,19.8798,14.0544
811.71,12.4184666667,13.1222666667,17.4022666667,12.9942666666,13.5382,16.1803333333,11.2283333333,20.4605333333,14.4466
812.02,11.7335333333,12.1189333333,16.7416666667,12.1972666667,12.504,15.3966,10.1078,19.6604666667,13.3856
812.32,11.6262666667,11.6733333333,16.1290666667,11.7270666666,11.8480666667,14.953,9.48260000001,19.6436666667,12.7890666667
812.63,11.6801333333,11.2618,15.8434,11.687,11.8286,14.919,9.197,19.6963333333,12.4561333333
812.93,11.6086666667,11.7108666667,16.3121333333,12.2358,12.1062666667,15.2488,9.31146666667,20.2112666667,12.8832666667
813.24,10.5901333333,10.7986,15.6735333333,11.3472,11.3192666667,14.8262666667,8.5,19.368,12.0832
813.54,10.3859333333,11.0115333334,15.7942,11.3104,11.6581333333,15.1408666667,8.52286666666,19.6107333333,12.1306
813.85,10.5756666667,11.2305333333,15.8635333333,11.0859333333,11.9544666667,15.1051333333,8.74186666667,20.2000666667,12.3268666667
814.15,10.1771333333,11.0361333333,15.4464,10.5656666667,11.9564,14.9692666667,8.46606666667,20.2522666667,11.8812666667
814.46,9.1426,10.2606,14.5953333334,9.45133333334,11.4060666667,14.3279333333,7.8188,19.081,10.5418666667
814.76,8.26366666667,9.46306666667,13.9260666667,8.3822,10.1186,13.6471333333,7.00146666667,18.3472666667,9.5676
815.07,6.98406666667,8.56440000001,12.896,7.31573333333,8.60666666667,12.6209333333,6.1094,17.6718666667,8.50806666667
815.37,7.14873333334,9.24526666665,12.8091333333,7.70786666667,8.90306666667,13.0538,6.51993333334,18.1272,8.87486666666
815.68,6.2994,9.30706666667,12.5155333333,7.20726666667,8.6902,12.8828666667,6.11233333334,17.8170666667,8.67640000001
815.98,5.2016,9.10613333332,11.8541333333,6.20406666666,7.86533333333,12.5131333333,5.2436,17.3359333333,7.82333333333
816.29,4.865,8.76266666668,11.7069333333,5.97266666667,7.45886666667,12.3448666667,5.24353333333,16.9435333333,7.2134
816.59,4.84033333333,9.01379999999,11.9096,5.90966666667,7.5624,12.757,5.26393333333,17.3332666667,7.40266666667
816.89,4.62286666667,8.79866666666,11.8037333333,5.79353333333,7.24193333333,12.3384,4.934,16.8256,7.09966666667
817.20,3.46953333333,7.66353333334,10.8208666667,4.8654,6.10166666667,11.4722666667,3.88166666667,15.6596666667,5.92213333333
817.50,3.0824,7.36646666667,10.33,4.693,5.75566666667,11.0691333333,3.68306666667,15.3399333333,5.57766666667
817.81,2.76406666667,6.97033333333,9.62046666667,4.2188,5.3954,10.6008,3.17506666667,14.9778666667,5.31926666667
818.11,4.36646666667,8.18013333334,11.2132,5.94613333333,7.23126666667,11.934,4.8228,16.3484,7.09906666667
818.41,4.49193333333,7.91106666667,11.4610666667,6.25573333333,7.34593333333,12.2145333333,4.79453333333,16.3757333334,7.3002
818.72,4.0834,7.64153333333,11.3945333333,5.89213333333,6.95906666667,11.6328,4.58706666667,16.0843333333,6.9862
819.02,4.693,7.91986666667,11.6894666667,6.37753333333,7.25013333333,11.8265333333,5.07353333333,16.484,7.4328
819.33,5.53146666667,8.17439999999,12.0844,7.04353333333,7.6158,12.0617333333,5.6858,16.9664,8.01546666667
819.63,6.1922,8.85093333333,12.6431333333,7.749,8.34513333333,12.5332666667,6.2508,17.3921333333,8.75693333333
819.93,6.34713333333,8.77799999999,12.5923333333,7.7042,8.2246,12.2562666667,6.199,17.164,8.72193333333
820.24,6.48866666667,8.81106666667,12.6741333333,7.8126,8.33273333333,12.4654666667,6.2328,17.4246,8.88046666667
820.54,7.1138,9.24193333333,13.1424666667,8.3082,8.80193333334,12.9259333333,6.61553333333,17.7062666667,9.3886
820.85,7.15133333333,9.23333333333,13.1705333333,8.2142,8.75839999999,12.8108666667,6.50386666667,17.6679333333,9.41793333333
821.15,7.14546666667,9.11113333333,13.1887333333,8.12926666667,8.70800000001,12.6683333333,6.4032,17.6779333333,9.42293333333
821.45,7.19246666667,9.19213333333,13.1198666667,8.20766666667,8.65566666667,12.6872,6.37553333333,17.6924,9.47106666667
821.76,7.43773333333,9.4778,13.3266,8.41546666667,8.93000000001,12.8271333333,6.57233333333,17.9252,9.72473333333
822.06,7.50933333333,9.42386666666,13.4098666667,8.45813333333,8.99613333333,12.8303333333,6.53833333333,18.0023333333,9.81026666667
822.36,7.4782,9.34380000001,13.3865333333,8.3974,8.96633333333,12.8026666667,6.4836,17.9340666667,9.80899999999
822.67,7.5662,9.47153333333,13.4750666667,8.39413333333,9.09266666667,12.8612666667,6.5334,18.0315333333,9.86859999999
822.97,7.46073333333,9.39926666667,13.4244666667,8.25606666667,8.96399999999,12.7338666667,6.37733333333,18.0590666667,9.758
823.27,7.46426666667,9.37393333334,13.4173333333,8.287,8.92560000001,12.7386,6.3586,18.123,9.697
823.58,7.44706666667,9.29000000001,13.3240666667,8.20766666667,8.80273333333,12.5754666667,6.31346666667,18.0664,9.5698
823.88,7.23866666667,9.115,13.1408666667,8.0274,8.6944,12.3704666667,6.1454,18.0643333333,9.34999999999
824.18,7.31973333333,9.23253333333,13.2133333334,8.1112,8.82420000001,12.4957333333,6.28013333333,18.2414,9.40320000001
824.49,7.61326666667,9.49613333333,13.4451333333,8.404,9.01873333333,12.8540666667,6.55153333333,18.5132,9.62480000001
824.79,7.60993333334,9.50226666667,13.5169333333,8.3076,9.14220000001,12.9170666667,6.61793333334,18.5749333333,9.6858
825.09,7.40806666667,9.40493333333,13.3968666667,8.16373333333,9.06086666667,12.8868666667,6.54173333333,18.5376666667,9.61806666665
825.39,7.6716,9.70780000001,13.5055333333,8.38886666667,9.32860000001,13.2090666667,6.90213333333,18.7900666667,9.75366666667
825.70,7.62126666667,9.59693333333,13.4180666667,8.18693333333,9.27426666667,13.1296666667,6.7878,18.8782666667,9.56733333335
826.00,7.73273333333,9.61140000001,13.5047333333,8.47246666667,9.28033333333,13.3356,7.00006666667,19.0326,9.75686666667
826.30,7.8614,9.54053333333,13.4758666667,8.54533333333,9.36693333333,13.4520666667,7.09413333334,18.9954,9.89906666667
826.61,8.07393333333,9.64800000001,13.6910666666,8.6584,9.63146666666,13.5886,7.3036,19.2200666667,10.1706
826.91,8.23533333333,9.71246666666,13.9155333333,8.73566666667,9.78713333332,13.8024666667,7.38373333333,19.1556666667,10.3885333333
827.21,8.50266666666,9.91053333333,14.2138,8.88973333333,9.93953333333,13.967,7.56653333333,19.2066666667,10.6361333333
