wavelength,Back_HetXanm,Belly_HetXanm,Breast_HetXanm,Crissum_HetXanm,Crown_HetXanm,DorTail_HetXanm,Patch10_HetXanm,Patch11_HetXanm,Patch12_HetXanm,Rump_HetXanm,Throat_HetXanm,WingTip_HetXanm
730.71,7.36853333334,9.8996,8.45403333333,14.3174666667,9.78739999999,9.40013333333,58.1744666667,53.8979333333,45.8416666667,62.5879833333,7.75213333333,13.5043
731.03,7.169,9.62053333332,8.2873,14.1283333333,9.54466666667,9.24659999999,57.9422,53.8176,45.7272666667,62.5068583333,7.43633333333,13.2547
731.35,7.19520000001,9.62433333333,8.2768,14.1332666667,9.60633333333,9.25926666666,57.8262,53.6209333333,45.7173333333,62.5793916667,7.41466666667,13.3756333333
731.67,7.55573333334,10.0474,8.6637,14.4532,9.97586666666,9.63593333333,58.0503333333,53.8036666667,46.0461333334,62.7502833333,7.6648,13.6901666667
731.98,7.82066666666,10.1484666667,8.8505,14.7145333334,10.1162,9.70126666666,58.3736666667,53.9023333333,46.3016,63.1521166667,7.76533333333,13.8496
732.30,7.86299999999,10.1942,8.93813333333,14.791,10.2642,9.76993333334,58.487,53.7918666666,46.4302666667,63.1057666667,7.8342,13.8614666667
732.62,8.05479999999,10.3596666667,9.0722,14.8418,10.3523333333,9.78253333335,58.5311333333,53.9822666666,46.4419333333,63.153825,7.8876,13.8889
732.94,8.01153333333,10.2659333333,9.0915,14.7164,10.324,9.82846666667,58.6586,54.2100666667,46.476,63.1194083333,7.8264,13.8342333333
733.25,8.31099999999,10.4333333333,9.27036666667,14.8068666667,10.5024,10.1170666667,58.3301333333,53.9929333333,46.3942,62.8517833333,7.98773333333,14.083
733.57,8.49886666667,10.6069333333,9.49870000001,15.0772,10.7468,10.2684,58.4732,54.3505333333,46.5985333333,63.0760833333,8.13273333333,14.2466333333
733.89,8.71259999999,10.8106666667,9.64350000001,15.3773333333,10.9468,10.379,58.4660666666,54.3125333334,46.5867333333,63.0729333333,8.41106666666,14.3722333333
734.21,8.86046666666,11.0619333333,9.73663333333,15.5536,11.1356666667,10.3041333333,58.6055333333,54.4758666667,46.6156,63.0925083333,8.58780000001,14.4822333333
734.52,9.2526,11.5883333333,10.1414666667,15.8906666667,11.5978666667,10.7512,58.5912666667,54.457,46.5806666667,62.8510583333,9.14753333333,14.8997666667
734.84,9.35866666666,11.8501333333,10.3776333333,16.212,11.7898,10.9431333333,58.5847333333,54.5304666667,46.7094,62.7335833333,9.44813333334,15.018
735.16,9.36626666666,11.8261333333,10.4120333333,16.1913333333,11.8598666667,10.9566666667,58.4788,54.494,46.5616666667,62.5961416667,9.48313333333,15.0207
735.48,9.13753333333,11.5838666667,10.1299333333,15.946,11.6713333333,10.8098,58.192,54.3974,46.3119333333,62.46775,9.18213333333,14.7523666667
735.79,9.24733333333,11.7539333333,10.2409666667,16.1128,11.8174666667,10.9437333333,58.0042,54.4554666667,46.3178666667,62.4692083333,9.30253333335,14.9578666667
736.11,9.26833333333,11.7434,10.2310333333,16.1484666667,11.9589333333,11.1465333333,57.8960666667,54.4153333333,46.2915333333,62.3292583333,9.29726666665,15.0643333333
736.43,9.53626666665,12.0752,10.5058,16.4849333333,12.2674666667,11.3668,57.9874,54.4556666667,46.3908,62.611575,9.55059999999,15.2256666667
736.74,9.34846666667,12.0450666667,10.3373666667,16.4496666667,12.1526,11.3280666667,58.1678,54.4994,46.2682,62.663275,9.5298,15.0886333333
737.06,8.95733333333,11.8449333333,10.0593666667,16.0686,11.7708666667,11.1252666667,57.9252,54.0488666667,45.9404666667,62.3475083333,9.21573333333,14.8395666667
737.38,8.75500000001,11.6656666667,9.97029999999,15.8914,11.6423333333,11.0517333333,57.9711333333,54.0388,45.9039333333,62.2114833333,9.19046666668,14.7216
737.69,8.66633333334,11.561,9.91073333333,15.8898666667,11.6246666667,11.0807333333,57.8748666667,54.0346,46.0758666667,62.4732,9.16153333334,14.7539666667
738.01,8.59773333334,11.3702,9.66820000001,15.7867333333,11.4729333333,10.8714666667,58.0453333333,54.1405333333,46.277,62.8158916667,8.93826666666,14.6895
738.33,8.6898,11.4386,9.73126666667,15.7183333333,11.3787333333,10.8328,58.0218,53.9862666667,46.108,62.7714083333,8.89093333333,14.6244333333
738.64,8.59233333334,11.5670666667,9.67136666666,15.8039333333,11.2869333333,10.7420666667,58.2768666667,54.1259333333,46.1992666667,62.9269833333,8.94119999999,14.6363
738.96,8.45213333333,11.6613333333,9.81703333333,15.8553333333,11.3338,10.7322,57.9919333333,53.7742666667,45.9429333333,62.5266416667,9.01093333332,14.7024
739.28,8.48699999999,11.5668666667,9.95029999999,15.833,11.2564,10.7756,58.1797333333,53.8294,46.0174,62.7101833333,8.96373333332,14.6575666667
739.59,8.15306666667,11.343,9.86316666666,15.5976,10.8582666667,10.4409333333,57.9964666667,53.3463333333,45.7758666667,62.568675,8.6984,14.3274333333
739.91,7.4256,10.771,9.29933333335,14.9412666667,10.2518666667,9.9198,57.5608666667,52.8824,45.2238666667,62.12535,8.19546666667,13.8282666667
740.23,7.08393333333,10.5644,9.22359999999,14.7366666667,10.0244,9.51359999999,57.4208,52.8224666667,45.0736,62.06495,8.00319999999,13.7036333333
740.54,7.41593333333,10.8200666667,9.57373333333,15.2638666667,10.4804666667,9.7986,57.6892,53.0700666667,45.3122,62.3773333333,8.44173333333,14.0712
740.86,7.56853333333,10.9824,9.76823333333,15.3548666667,10.6302666667,9.85579999999,57.6672666667,53.0746,45.1766666667,62.3352833333,8.51346666667,14.1829333333
741.18,7.67866666667,11.043,9.96673333334,15.4102666667,10.7147333333,9.79233333333,57.6316666666,53.0508666667,44.9638,62.23245,8.55313333333,14.1480333333
741.49,7.65853333334,11.1118,10.1235333333,15.4523333333,10.5670666667,9.85193333334,57.5828666667,53.0912666667,44.848,62.06485,8.62273333333,14.1494333333
741.81,7.33366666667,10.6728666667,9.89196666667,15.1608,10.2384666667,9.55733333333,57.6147333333,53.1317333333,44.8297333333,62.075125,8.24740000001,13.9695666667
742.12,7.0828,10.2758666666,9.67223333334,14.8548666667,9.78226666667,9.20653333333,57.4674666667,53.0550666667,44.6323333333,62.0217166667,7.91973333333,13.6755666667
742.44,7.32226666667,10.4423333333,9.89773333332,14.9426666667,9.87053333333,9.34320000001,57.8187333333,53.4787333333,44.9661333333,62.4188,8.0862,13.8189
742.76,7.11306666666,10.5118666667,9.69650000001,14.9511333333,9.6764,9.13219999999,57.8731333334,53.6494,44.8885333333,62.5373,7.93326666667,13.7998333333
743.07,7.38366666667,10.8060666667,9.82336666667,15.2404,9.78646666667,9.30833333332,58.1262,54.0072666667,45.1463333333,62.8211166667,8.177,14.0490333333
743.39,8.05273333334,11.4616,10.3362333333,15.98,10.2979333333,9.80446666665,58.6600666667,54.5454,45.7664666666,63.2461,8.65099999999,14.7576666667
743.70,8.29973333333,11.7053333333,10.4411333333,16.1842,10.3895333333,10.0129333333,58.8622,54.6129333333,45.9364666666,63.4504083333,8.75140000001,14.8077666667
744.02,7.99946666667,11.4222,10.2811333333,15.8674,9.92379999999,9.71333333335,59.1115333333,54.7844666667,45.9648,63.5955583333,8.31753333333,14.4795333333
744.34,7.50073333333,11.1465333333,9.96033333333,15.6048666667,9.58706666667,9.38339999999,58.5942,54.4214,45.7637333333,63.4124666667,7.88713333333,14.1105666667
744.65,7.13086666667,10.8920666667,9.68203333332,15.3293333333,9.29033333334,9.0706,58.7068666667,54.2374666667,45.827,63.4601333334,7.64326666666,13.9719
744.97,7.05846666667,10.7568666667,9.60156666667,15.1582666667,9.37200000001,8.95066666666,58.6821333333,54.0257333333,45.5447333333,63.388975,7.6246,13.9787333333
745.28,7.22953333333,11.2075333333,9.83096666667,15.6012,9.80833333334,9.25080000001,58.8072666667,54.293,45.6024666667,63.48525,7.95066666667,14.2461333333
745.60,7.47559999999,11.598,9.95593333335,15.9125333333,10.2308666667,9.63279999999,58.6598666667,54.2810666667,45.5986666667,63.422425,8.1724,14.5241
745.91,7.11920000001,11.3752666667,9.56606666666,15.6476,10.0924,9.32633333333,58.5456,54.0860666667,45.2764666667,63.2543,8.01126666667,14.3593
746.23,7.05659999999,11.1897333333,9.52653333334,15.4344666667,10.0624666667,9.35393333333,58.1349333333,53.5402666667,44.7910666667,62.52525,8.1416,14.1426
746.55,7.03046666667,11.2535333333,9.65603333334,15.5856666667,10.3506666667,9.59913333334,58.3718,53.8458666667,44.8792666667,62.85605,8.3532,14.2856666667
746.86,6.49026666666,10.696,9.18643333334,15.1904666667,9.8518,8.96459999999,57.9692666667,53.7126,44.4354,62.5570416667,7.85833333333,13.7287333333
747.18,6.14886666667,10.4084,8.96849999999,14.9666666667,9.59166666667,8.76173333333,57.8196,53.3679333333,44.134,62.373025,7.66486666667,13.6749333333
747.49,6.03653333333,10.458,8.70536666667,14.8557333333,9.53666666667,8.64180000001,57.3364666667,52.9812666667,43.7914,62.031375,7.57746666667,13.6696333333
747.81,6.34806666666,10.5944,9.01273333333,15.1381333333,9.69746666667,8.84553333333,57.9511333333,53.5960666667,44.0764666667,62.6287416667,7.94053333334,14.0603333333
748.12,6.27060000001,10.4568,8.87486666666,15.0210666667,9.60646666667,8.91446666667,57.8632,53.6079333333,43.7137333334,62.4953666667,7.7258,14.0082
748.44,6.03713333334,10.3721333334,8.7154,14.9126,9.34780000001,8.84620000001,58.1806666667,54.0989333333,44.0576,62.9275666667,7.52846666667,13.8001333333
748.75,5.76806666667,9.99853333334,8.42886666667,14.5287333333,8.8782,8.46099999999,58.0666,53.8814666667,43.9015333333,62.8383416667,7.32733333334,13.5486
749.07,5.91760000001,10.1027333333,8.78986666667,14.7461333334,9.17493333333,8.591,58.3527333333,54.2183333333,44.1929333333,63.0202916667,7.7356,13.7758
749.38,5.39413333334,9.49413333333,8.38113333333,14.3557333333,8.59693333333,8.08313333333,57.9686,53.911,43.7248,62.5499,7.29239999999,13.3015
749.70,5.22819999999,9.46253333333,8.1131,14.3326,8.47406666666,7.69013333333,58.1387333334,54.3649333333,43.9354666667,62.9774833333,7.07333333334,13.2916666667
750.01,4.5022,8.76346666668,7.45273333333,13.5767333333,7.62166666667,6.89673333334,57.6540666667,53.8961333333,43.4008666667,62.4976916666,6.40153333333,12.5595
750.33,4.3356,8.69540000001,7.4207,13.4090666667,7.55413333334,6.90946666667,57.5959333333,53.6517333333,43.0838666667,62.225225,6.3538,12.3998666667
750.64,4.35913333334,8.52473333335,7.2101,13.3196666667,7.34766666667,6.68306666667,57.9349333333,54.0443333333,43.2720666667,62.447875,6.17893333333,12.1754666667
750.96,3.96346666666,7.97673333333,6.79243333333,12.9408666667,6.85740000001,6.23279999999,58.3084666667,54.2952,43.4134,62.7784916667,5.85413333333,11.8063333333
751.27,3.34726666667,7.44253333333,5.9636,12.3922,6.2298,5.563,58.3333333333,54.1428666667,43.2269333333,62.7009333333,5.26613333333,11.1861666667
751.59,3.18826666667,7.20406666667,5.6755,12.19,5.93006666667,5.39246666667,58.8680666667,54.5848,43.6433333333,63.2025583333,5.20473333333,10.9856666667
751.90,3.3262,7.2318,5.69176666667,12.2734666667,5.96286666667,5.37246666667,58.4766666667,54.2461333333,43.3008,62.760025,5.25933333333,10.9863333333
752.22,3.53846666667,7.3772,5.75083333333,12.3623333333,6.15986666667,5.61933333333,58.661,54.4741333333,43.4054666666,62.9069916667,5.3474,11.0106
752.53,2.94333333333,6.7236,5.06686666667,11.7934,5.40846666667,5.07826666667,58.181,53.8684666667,42.7242,62.4016083333,4.56026666667,10.3316666667
752.85,3.32046666666,7.22726666667,5.26666666667,12.1435333333,5.86306666667,5.43406666667,58.6816,54.2485333333,43.2118,63.0180333333,4.7448,10.5807
753.16,2.95106666667,6.7474,4.84493333333,11.8216666667,5.4868,5.11473333334,59.0277333333,54.0949333333,43.1386,62.9990833333,4.28966666667,10.1268333333
753.47,3.23953333333,6.96686666667,4.94593333333,12.0284,5.93026666666,5.24606666666,59.1512,54.1533333333,43.2944,62.9468833333,4.49253333334,10.2831
753.79,3.24873333334,6.88566666667,4.87593333333,11.9644,5.94579999999,5.11966666667,59.393,54.3026,43.6922666667,63.4482833333,4.56213333333,10.4070666667
754.10,3.19793333334,7.01586666667,4.9076,12.0645333333,6.23013333333,5.20593333333,58.8972,54.0926666667,43.6432666667,63.045775,4.76646666667,10.4291666667
754.42,2.60813333333,6.4708,4.32463333333,11.6052666667,5.85366666667,4.8538,58.0322,53.4122666667,43.1140666666,62.2014416667,4.2194,9.75576666667
754.73,3.17940000001,7.04393333333,4.981,11.9437333333,6.42880000001,5.43653333333,57.7255333333,53.1068666667,43.1912666667,61.8879666667,4.73166666667,10.2682666667
755.05,3.25246666666,7.21553333333,5.06956666667,12.0826,6.68673333334,5.31486666667,57.0594666667,52.6630666667,42.978,61.3727416667,4.85546666667,10.3898666667
755.36,3.05706666666,7.16053333333,5.0359,12.0181333333,6.67846666667,5.12066666667,57.1534,52.7605333333,43.0103333333,61.3897166667,4.68213333333,10.2469333333
755.67,3.17340000001,7.37646666667,5.21043333333,12.2510666667,6.91893333334,5.2706,57.1109333333,52.7995333334,43.1707333333,61.4175,4.75446666667,10.4619333333
755.99,3.72106666666,7.72813333333,5.679,12.6316666667,7.44513333333,5.61973333333,57.6206,53.2831333333,43.8714666667,61.8225666667,5.21606666667,10.8697666667
756.30,3.84520000001,7.64573333334,5.625,12.5148,7.27973333333,5.6398,57.6964,53.3659333334,44.006,61.830675,5.15473333333,10.8318
756.62,3.94533333333,7.81693333333,5.83956666667,12.4796666667,7.30686666666,5.81886666667,57.1543333333,53.1614666667,43.7822666666,61.528325,5.2912,10.8078
756.93,3.91046666667,7.70693333334,5.81603333333,12.6128666667,7.08519999999,5.8564,57.4170666667,53.4590666667,44.0299333333,61.7735166667,5.145,10.9028666667
757.24,4.18233333333,7.7838,5.99936666667,12.8984666667,7.04199999999,6.12746666666,57.5214666667,53.6342,44.0065333333,61.55305,5.23093333333,10.9071333333
757.56,4.20760000001,7.59193333333,5.98176666667,12.7396,6.74726666667,6.052,57.4484666667,53.572,43.8048666667,61.6185916667,4.90893333333,10.8057
757.87,4.73053333333,8.17826666666,6.5508,13.1166,7.15973333333,6.4172,58.0162666667,53.865,44.0653333333,62.2079333333,5.43726666666,11.3616
758.18,4.66553333333,7.87093333334,6.37953333333,12.9556,7.11266666667,6.08086666667,57.963,54.1182,43.9844666667,62.12685,5.20666666667,11.2043666667
758.50,4.62026666667,7.73633333334,6.29226666667,12.8149333333,6.80153333334,6.11219999999,58.3280666667,54.5198,44.0688,62.3768,5.07266666667,11.1025666667
758.81,4.37420000001,7.46806666667,5.96183333333,12.6042666667,6.59139999999,5.91666666667,58.5089333333,54.5745333333,44.2234666667,62.6565,4.8352,10.9491333333
759.13,4.09086666667,7.06279999999,5.5694,12.2846666667,6.28866666667,5.59053333333,58.7533333333,54.7416666667,44.2432,63.07985,4.615,10.8214666667
759.44,3.85746666667,6.7398,5.19343333333,11.8982,5.97500000001,5.3778,58.4124666667,54.4607333333,43.8940666667,62.638675,4.38766666667,10.6413666667
759.75,3.5596,6.4342,5.0596,11.8502,5.70953333333,5.159,58.3272,54.6422,43.9694666667,62.7432583333,4.25986666667,10.7232666667
760.07,3.53526666667,6.31506666667,4.98173333333,11.7708,5.89306666666,5.07946666667,58.3546666667,54.6452,44.1378,63.0325083333,4.28146666667,10.8732666667
760.38,3.5294,6.1254,4.87616666667,11.3179333333,5.86706666667,4.8852,58.2853333333,54.3092,43.9368,62.8723333333,4.07666666667,10.6962
760.69,3.42833333334,6.18733333333,4.6601,11.0839333333,5.90086666667,4.68273333333,58.3054666667,54.3133333333,44.0976666667,63.0317583333,4.17,10.6815
761.01,3.75673333333,6.6458,4.9704,11.6252,6.40026666666,5.13333333333,59.0438,55.0681333333,44.7218,63.6896333333,4.76026666667,11.1384
761.32,4.03406666667,6.79966666667,5.05986666667,11.8364666667,6.52780000001,5.37773333333,59.4829333333,55.7434666667,45.2218,64.1124583333,4.953,11.4753
761.63,4.40253333333,7.22926666667,5.3652,12.3565333333,6.92133333333,6.08726666667,60.3247333333,56.2692,45.9726,64.8947583333,5.35966666667,11.9157666667
761.94,4.69266666667,7.49066666667,5.59353333333,12.5252,7.25746666667,6.2798,59.7932,55.6332,45.6226666667,64.2469,5.4158,12.1104333333
762.26,5.30193333334,7.8642,6.0818,13.0878,7.69206666667,6.97053333333,60.0658666666,56.0398666667,46.0388,64.6680333333,5.78813333333,12.4776
762.57,5.35273333334,7.94446666667,6.1437,13.1716666667,7.67880000001,7.03633333333,59.7922666667,55.7705333333,46.0,64.2599416667,5.85493333333,12.4577666667
762.88,5.29726666667,8.0972,6.10526666667,13.1665333333,7.7708,7.00279999999,60.054,55.9878,46.2298666667,64.842875,5.7482,12.5170333333
763.20,5.76526666667,8.46033333333,6.47476666667,13.4582666667,8.18346666666,7.48866666667,60.0636,55.956,46.174,64.773775,6.11026666667,12.7463333333
763.51,6.39813333333,8.91786666667,7.12853333334,14.0149333334,8.72240000001,8.20726666667,60.3752,56.1170666667,46.5158,64.8437,6.69553333333,13.2956
763.82,6.62053333334,9.13846666667,7.40443333333,14.466,9.05500000001,8.57433333333,60.2898,56.3362666667,46.6842666667,64.8863083334,6.91913333333,13.6285
764.14,6.88953333334,9.22760000001,7.67399999999,14.7099333333,9.31279999999,8.90853333333,60.1792,56.1456666667,46.6754,64.7593333333,6.9222,13.8938333333
764.45,6.95519999999,9.12326666667,7.84306666666,14.7256,9.49333333333,9.07046666667,59.8105333333,55.7634,46.4618,64.3308083333,6.97506666667,13.9733666667
764.76,7.07393333333,9.04573333333,8.06536666667,14.806,9.76853333333,9.17533333333,59.4227333333,55.4078666667,46.2236666666,63.9340166667,7.1702,13.8838333333
765.07,6.71059999999,8.68933333334,7.83163333334,14.5424,9.295,8.96906666667,59.0338,54.9516,45.8090666666,63.3867166667,6.9094,13.6027333333
765.39,6.71280000001,8.63153333333,7.87430000001,14.7311333334,9.35080000001,9.25879999999,59.3506666667,55.2809333334,46.2356,63.7723916667,7.09793333333,13.6119666667
765.70,6.45339999999,8.36053333333,7.6623,14.4787333333,9.10719999999,9.06919999999,58.9942666667,54.8570666667,45.9046,63.2072666667,6.96906666667,13.5607333333
766.01,6.68266666667,8.30319999999,7.83740000001,14.5322,9.29926666667,9.40320000001,59.0095333333,54.7484,45.8498,63.0887,7.0512,13.7111666667
766.32,6.66386666666,8.18606666667,7.97096666667,14.7741333333,9.27819999999,9.65233333333,59.0206,55.0161333333,45.9603333333,63.0322416667,7.176,13.8047
766.64,6.54546666667,8.23366666666,7.9985,14.7850666667,9.29793333334,9.68506666668,58.986,54.8085333333,46.1462666667,63.15555,7.06273333333,13.8906666667
766.95,6.50906666666,8.2336,7.87983333333,14.8136666667,9.13933333333,9.68013333333,58.9366666667,54.9436666667,46.2742,62.9905,6.87366666667,13.7675333333
767.26,6.5412,8.19173333334,7.87480000001,14.6685333333,9.02833333334,9.56553333333,59.0444666667,55.0256666667,46.377,63.0094833333,7.08826666667,13.7259
767.57,6.59939999999,8.38700000001,7.97200000001,14.6975333333,9.18693333334,9.51933333333,59.3782666667,55.4570666667,46.6734,63.3212833333,7.29493333333,13.708
767.88,6.65619999999,8.61613333334,7.95986666667,14.7641333333,8.95746666667,9.51433333334,59.7110666667,55.6345333333,47.0288,63.57525,7.074,13.7216333333
768.20,7.06060000001,9.31626666667,8.24016666667,15.0161333333,9.29106666666,9.94266666667,60.1145333333,55.9864666667,47.4006666667,64.011775,7.35766666667,14.3556333333
768.51,8.13473333334,10.4558,9.3283,15.9144,10.6717333333,10.7560666667,60.6919333333,56.7638666667,48.3360666667,64.82945,8.38733333334,15.3742666667
768.82,9.03966666666,11.42,10.1185666667,16.4813333333,11.4422666667,11.4646666667,60.9565333333,56.8854,48.6058666667,64.7502583333,9.30653333335,16.0919
769.13,9.39753333334,11.7923333333,10.4361666667,16.6383333333,12.0302666667,11.7808666667,61.1292,57.0877333333,48.8234,64.8395416667,9.79033333332,16.2494
769.44,9.24846666666,11.7328,10.1597,16.437,11.9197333333,11.5576,61.2772666667,57.2586,48.9214666667,65.1723416667,9.70799999999,16.0260666667
769.76,9.80413333334,12.3798666667,10.6905,16.7519333334,12.2968,11.8932666667,61.4874666667,57.1116666667,49.0010666667,65.425825,10.1246,16.3502333333
770.07,10.0120666667,12.5543333333,10.8171,16.6869333333,12.3325333333,11.9490666667,61.6060666667,57.4053333333,49.0194,65.1169416667,10.1372666667,16.1138666667
770.38,10.0576666667,12.6502,10.9218666667,16.6583333334,12.3005333333,12.0535333333,61.5226,57.428,49.0163333333,65.26745,10.1934666667,16.0574666667
770.69,10.1282,12.9901333333,11.0524666667,16.8156,12.5476,12.4896,61.2241333333,56.8237333333,48.6517333333,65.0268583333,10.2274666667,16.1373333333
771.00,10.1942,13.0494666667,11.1459666667,16.9653333334,12.7029333333,12.7991333333,61.0978666666,56.8566,48.4784,65.005225,10.3777333333,16.464
771.32,10.5489333333,13.4208,11.2773666667,17.1112666667,13.3082666667,13.2832,60.814,56.4976,48.4534,64.738125,10.8412,16.8481
771.63,10.0064,12.8224666667,11.0978,16.8589333333,12.8774,12.9700666667,60.0928,55.8748666667,48.1274666667,63.959725,10.1372666667,16.2022666667
771.94,9.73706666666,12.5147333333,10.6935,16.5054,12.7013333333,12.8456666667,59.3384666667,55.2843333334,47.6462,63.2834166667,9.73693333332,16.0027333333
772.25,9.61906666667,12.4588666667,10.4111666667,16.4024666667,12.6190666667,12.6190666667,59.3204666667,55.4588666667,47.58,63.6218083333,9.24246666667,15.9631
772.56,10.7721333333,13.6208,11.3149666667,17.2329333334,13.2947333333,13.3334666667,59.0433333333,55.3110666667,47.8635333333,63.5693583333,10.163,16.8489666667
772.87,11.0982,14.0981333333,11.9102333333,17.4958666667,13.7138666667,13.5642,58.6238666667,55.1366666667,47.9017333333,63.026725,10.5426,17.3484
773.18,11.1678666667,14.2582666667,11.8265333333,17.6514666667,13.8746,13.8192666667,58.1841333333,54.8422,47.7152666667,62.3769083333,10.8781333333,17.5959666667
773.50,11.4100666667,14.415,12.2023,17.9737333333,14.1146666667,14.0761333333,58.2143333333,54.8487333333,47.8557333333,62.6771333333,11.3199333333,17.9546
773.81,11.4913333333,14.5856666667,12.2078333333,18.1021333333,14.2802,14.1554,58.2138666667,54.6502666667,47.8028666667,62.735125,11.4353333333,17.9536
774.12,11.8144,15.0053333333,12.7817666666,18.4767333333,14.4494666667,14.4932666667,58.8705333333,55.1236,48.689,63.5088666667,11.8712666667,18.3891333333
774.43,11.8086,15.0034,12.8257666667,18.3476666667,14.3749333333,14.6737333333,58.541,54.7528,48.6794,63.302525,11.8303333333,18.1676
774.74,11.4470666667,14.5328666667,12.6644333333,17.8816666667,13.8907333333,14.1226666667,58.1850666667,54.5462,48.4414666667,63.2815166667,11.4292,17.6811333333
775.05,12.2814,15.3427333333,13.3873666667,18.3367333333,14.6146666667,14.8439333333,59.1010666667,55.2483333333,48.9682666667,64.1010083333,12.3624666667,18.6110666667
775.36,12.5017333333,15.7203333333,13.7537,18.5346,14.4932,15.046,59.0515333333,55.2888666667,48.9413333333,63.9063833333,12.4926666667,18.5863666667
775.67,12.3552666667,15.7358,14.0634666667,18.5936666667,14.6901333333,15.159,58.8282,55.2624666667,49.2134,64.0837916667,12.6798666667,18.4787
775.98,11.6904,15.3310666667,13.9454,18.4938666667,14.5392666667,15.1309333333,58.7714666667,55.1490666667,48.8328,64.048275,12.1819333333,18.0409666667
776.30,11.5164,15.1272666667,13.8771,18.5685333333,14.4528666667,15.0951333333,58.9768666667,54.9987333333,48.9011333333,64.1443916667,12.0165333333,17.7885333333
776.61,11.5868,14.9454666667,13.8707666667,18.6100666667,14.3802666667,15.1679333333,59.1752666667,55.1031333333,49.1359333334,64.4776083333,11.5079333333,17.6628666667
776.92,11.7654666667,15.1216666667,13.9977666667,18.731,14.7217333333,15.6369333333,58.8827333333,54.7540666667,49.0112666667,64.25225,11.8713333333,17.8229666667
777.23,11.5939333333,15.2116,14.1938333333,18.8065333333,14.7766666667,15.6928666666,59.0191333333,54.7997333333,48.8549333333,64.3656333333,11.7512,17.9783
777.54,12.1229333333,15.6938,14.3529,19.2644666667,15.419,16.4014,59.6275333333,55.6844,49.3018,64.9831416667,12.039,18.6685
777.85,12.6166,16.2568,14.8887666667,19.8594666667,15.9286666667,16.8376,60.5480666667,56.2333333333,49.7867333333,65.509475,12.4806666666,19.2199
778.16,12.7991333334,16.5212666667,15.2884333333,20.1079333333,16.3760666667,17.0557333333,60.8345333333,56.4181333333,50.0282,65.5467583333,12.8785333333,19.836
778.47,13.4306666667,17.4001333333,15.9539,20.9239333334,17.1356,17.6694,60.7846666667,56.5784666667,50.2878666667,65.4579166667,13.5006,20.2668333333
778.78,13.3853333333,17.252,15.8026,20.7553333333,17.0869333333,17.507,61.2181333333,56.6194666667,50.3259333333,65.82275,13.423,20.3211666667
779.09,13.1954666667,17.0946,15.5563666667,20.5040666667,16.6999333333,17.2374,61.1649333333,56.3812,49.9334666667,65.4381416667,13.1954666666,20.2377666667
779.40,12.7996666667,16.526,14.9320666667,19.8010666667,15.934,16.3804,61.1305333333,56.3271333333,49.7962,65.4790333333,12.5570666667,19.6506333333
779.71,13.2212,17.1350666667,15.6294666667,20.6931333333,16.5544666666,16.8716666667,61.6204,56.8326666667,50.2148,66.042625,13.0160666667,20.2026333333
780.02,13.6368,17.817,16.4586666667,21.0427333333,17.2147333333,17.3374,61.8844666667,57.2346,50.5580666667,66.2970583333,13.8326666666,20.4845666667
780.33,12.9905333333,17.2578666667,15.9687666667,20.7897333333,16.6268,16.2294666667,61.3362,56.7808666667,49.9403333333,65.8687333333,13.1196666667,20.0322333333
780.64,13.5222666667,17.6106,16.2444666667,21.2668666667,17.3473333333,16.5969333333,61.2916666667,57.0590666667,50.2582666667,65.8855916666,13.8499333333,20.4620333333
780.95,13.4969333333,17.7842666667,16.2627,21.0408,17.0606,16.347,60.5502666667,56.6344,49.6306666667,65.2540666667,13.8884666667,19.8366
781.26,13.2486666667,17.7046666667,16.2086,20.8863333333,16.8534666667,16.2759333333,60.0050666667,56.2758666666,49.1908,64.8953,13.5476,19.4895666667
781.57,13.4796666667,17.9122666667,16.2910333333,20.9782666666,16.7271333333,16.6364666667,59.9445333333,56.5204,49.1376666667,65.0196833333,13.525,19.2763
781.88,12.3764,16.8488,15.195,19.9794,15.4706,15.5436666667,59.4124666667,56.1622,48.6064,64.820625,12.4078666667,18.2971333334
782.19,12.3898666667,17.0021333333,15.5765,20.1205333333,15.5554666667,15.9172,59.1876,56.2264666667,48.7264666667,64.9096916667,12.4424,18.3464333333
782.50,12.8892666667,17.3619333333,16.1856666667,20.5077333333,15.797,16.2938666667,59.5717333333,56.6005333333,49.0193333333,65.115625,12.8998666666,18.5885666667
782.81,12.6049333333,17.3132,16.1441,20.1689333333,15.809,16.2048666666,59.1026,55.8881333333,48.4666,64.3196583333,12.7262,18.6937
783.12,11.9191333333,16.6692666667,15.6464666667,19.2549333333,14.9636,15.5410666667,58.6881333334,55.6437333333,47.9514,64.2423166667,12.1133333333,17.8783666667
783.43,10.9000666667,15.4881333333,14.4871333333,18.1288,14.0208,14.3970666667,57.796,54.7517333333,46.7267333333,63.347675,11.2165333333,17.1549
783.74,10.8217333333,15.6471333333,14.6194333333,17.8182,14.0367333333,14.5368,57.9116,55.0482,46.8095333333,63.3018333333,11.7230666667,17.2135666667
784.05,10.7022666667,15.4626666667,14.4956,17.7758666667,13.5283333333,14.3925333333,57.7980666667,55.2008666667,46.7780666667,63.4733333333,11.3991333333,17.2909333333
784.36,9.64653333333,14.2256666667,13.4961,16.8967333333,12.4522666667,13.0862666667,56.633,53.8946,45.8696666667,62.1344916667,10.5275333333,16.4813666667
