wavelength,Back_TanXagf,Belly_TanXagf,Breast_TanXagf,Crissum_TanXagf,Crown_TanXagf,DorTail_TanXagf,Patch10_TanXagf,Patch11_TanXagf,Patch12_TanXagf,Rump_TanXagf,Throat_TanXagf,WingTip_TanXagf
783.74,16.8877777778,58.7612222222,25.9037777778,45.488,11.8542222222,17.4848888889,13.8324444445,13.0728888889,25.294,16.3368888889,29.7771111111,18.8496666667
784.05,17.3772222222,59.3238888889,26.0156666667,45.9583333333,12.2465555556,18.0461666667,14.6102222222,13.2475555556,25.3594444444,16.7381111111,30.0275555556,19.4212222222
784.36,17.2735555556,59.2393333333,25.762,45.6582222222,11.9345555556,18.0715555556,14.5661111111,12.9274444444,24.8873333333,16.7727777778,29.522,19.523
784.67,17.3764444444,59.2791111111,25.6653333333,45.9575555556,12.2162222222,18.4053333333,14.9366666667,12.7944444444,24.8407777778,16.6794444444,29.3972222222,19.7995555556
784.98,17.7978888889,59.1575555556,26.1802222222,46.5293333333,12.6705555556,18.5525555556,15.4251111111,13.0516666667,24.8833333333,16.9676666667,29.333,20.061
785.29,18.3806666667,59.9121111111,26.7985555555,46.952,13.5597777778,19.3263888889,15.9237777778,13.4835555556,25.6163333333,17.5278888889,29.8208888889,20.4492222222
785.60,18.5356666667,60.8477777778,26.7161111111,47.5874444444,13.821,19.3212777778,16.1144444444,14.0504444444,26.0701111111,17.4057777778,30.2582222222,20.897
785.91,18.4933333333,60.648,26.7172222222,47.6093333333,13.6278888889,19.2211666667,16.1532222222,14.2676666667,25.9091111111,17.1968888889,30.4882222222,20.5975555556
786.22,18.4127777778,60.8567777778,26.7984444445,47.5035555555,13.5782222222,18.8673333333,15.9205555555,14.2953333333,26.365,17.0957777778,30.5493333333,20.6718888889
786.53,18.2044444444,60.1065555556,26.49,47.4284444444,13.2032222222,18.3211111111,15.779,13.9617777778,26.3233333333,16.4624444444,30.166,20.4885555555
786.84,18.6686666667,60.1982222222,26.783,47.4085555555,13.412,18.3124444445,16.2204444444,14.0342222222,26.7992222222,16.769,30.5166666667,20.7073333333
787.14,17.8764444444,59.7233333333,26.1552222222,46.7102222222,12.3896666667,17.1763888889,15.4243333333,13.6115555556,26.1391111111,16.0557777778,29.4326666667,20.2716666666
787.45,17.1427777778,59.1153333333,25.862,46.7241111111,11.887,16.6188888889,14.911,13.327,26.03,15.5668888889,29.2774444444,19.7664444445
787.76,16.062,59.1446666667,25.5305555556,46.0945555556,11.3993333333,15.9376666667,14.2352222222,12.6092222222,25.5948888889,14.7642222222,28.9995555555,19.234
788.07,16.3721111111,59.5193333333,25.8834444445,46.3785555556,12.0263333333,15.9622222222,14.5335555555,13.0052222222,26.1224444445,15.242,29.2977777778,19.7308888889
788.38,16.2257777778,59.8605555556,25.6614444445,46.0717777778,11.584,16.0815,14.2858888889,13.091,26.4793333333,15.1753333333,29.1645555555,19.6248888889
788.69,16.0672222222,59.6105555555,25.392,46.295,11.2477777778,15.8018888889,13.8626666667,13.2112222222,26.1967777778,15.2465555556,28.7392222222,19.5752222222
789.00,16.5738888889,59.8563333333,25.8372222222,46.8246666666,11.7727777778,16.1662222222,14.6291111111,13.7494444444,26.3777777778,16.2914444444,29.0244444444,19.9305555556
789.31,17.1984444444,59.9246666666,26.0513333333,47.1198888889,11.8965555556,16.4498333333,14.8584444444,13.844,26.436,16.8712222222,29.0542222222,20.1114444444
789.62,16.8167777778,59.8931111111,25.8342222222,46.9886666667,11.6951111111,16.5623333333,14.7146666667,13.5468888889,25.684,16.6667777778,28.7285555556,19.5946666667
789.92,16.8196666666,59.9073333333,25.9038888889,46.4963333333,12.1036666667,17.2541111111,15.1321111111,13.891,25.9617777778,17.4236666667,29.1635555555,19.9718888889
790.23,17.2565555556,60.7673333333,26.5174444445,47.2456666667,12.5371111111,18.0841666667,15.4232222222,14.2943333333,26.5258888889,17.7997777778,30.2095555555,20.7622222222
790.54,16.8988888889,61.098,26.705,47.474,12.4334444444,18.1639444444,15.3314444445,14.1932222222,26.4687777778,17.5728888889,30.3736666667,20.8474444445
790.85,17.0558888889,60.5184444445,26.1235555556,46.5852222222,12.4027777778,18.2455555556,15.2602222222,13.8535555556,26.4066666667,17.7105555555,29.8301111111,20.5857777778
791.16,17.523,60.3353333333,26.446,47.0362222222,12.6357777778,18.7740555556,15.2542222222,14.1332222222,26.6343333333,18.1507777778,29.7822222222,20.599
791.47,16.5743333334,60.0128888889,25.8673333333,46.6591111111,11.7108888889,18.2447222222,14.1565555556,13.0767777778,25.7381111111,16.9896666667,28.876,19.629
791.78,16.4141111111,59.6707777778,25.7575555556,46.848,11.6723333333,17.8168888889,13.7392222222,12.5607777778,25.5611111111,16.7883333334,28.9281111111,19.5006666667
792.08,16.3102222222,59.6235555556,25.5297777778,46.526,11.3677777778,17.4698888889,13.573,11.8335555556,25.3873333333,16.2341111111,29.2555555555,19.1142222222
792.39,15.8484444444,59.0296666667,25.3423333333,45.7844444444,10.6613333334,17.1021111111,13.121,10.9963333333,25.1891111111,15.274,29.0362222222,18.9395555556
792.70,15.1816666667,59.1488888889,24.8807777778,45.6518888889,10.0984444444,16.8371666667,12.9516666667,10.4781111111,25.348,14.841,29.1848888889,18.6386666667
793.01,15.1337777778,58.5237777778,24.6241111111,45.6845555556,9.87111111112,16.3689444444,13.2397777778,10.2323333333,25.1415555556,14.997,29.2326666667,18.5997777778
793.32,15.2678888889,58.9228888889,24.4803333333,46.2332222222,9.70222222222,15.8022222222,12.4301111111,9.79222222222,24.6503333333,14.6982222222,28.4672222222,17.9756666667
793.62,15.5985555556,58.4656666667,24.2014444444,46.4237777778,10.4156666667,15.7848888889,12.9335555556,10.4348888889,24.7601111111,15.3047777778,28.5028888889,18.0482222222
793.93,17.0224444445,58.5927777778,25.0961111111,46.8186666667,11.8994444445,16.9742222222,13.9657777778,11.2745555556,26.0572222222,16.3398888889,29.402,18.9638888889
794.24,17.3266666667,59.526,25.5758888889,47.2583333333,12.171,16.8788333333,14.1947777778,11.2845555555,26.2888888889,16.4594444444,29.7676666667,18.9647777778
794.55,17.7875555556,60.1346666667,25.9643333333,47.5227777778,12.5637777778,16.8830555555,14.8725555556,11.842,26.3974444444,16.7773333333,30.1875555556,19.3073333334
794.86,17.7852222222,59.746,26.3083333333,47.2506666667,12.4668888889,17.4062222222,15.2445555556,12.1066666667,26.6116666667,17.1596666667,30.5556666667,19.5392222222
795.16,17.9824444444,59.8603333333,26.5365555555,47.3638888889,12.8496666667,17.7125,15.8346666667,12.5336666667,26.8805555556,17.4708888889,30.6647777778,19.8138888889
795.47,17.4045555556,59.3985555555,26.1301111111,46.8485555556,12.2251111111,17.0425,15.6036666667,12.1785555556,26.4271111111,17.1075555555,30.1681111111,19.6602222222
795.78,17.6984444444,59.3327777778,26.2116666667,46.7847777778,12.8154444444,17.3716666667,15.6071111111,12.309,26.4694444444,17.3113333333,30.1271111111,19.6241111111
796.09,17.7796666667,59.5915555556,26.2767777778,47.0491111111,12.9768888889,17.0868333333,15.1841111111,12.0624444444,26.1198888889,16.5234444444,29.9897777778,19.71
796.40,18.1641111111,60.3162222222,26.5762222222,47.2176666667,13.4221111111,17.2262777778,15.3632222222,12.6086666667,26.6038888889,16.3894444444,30.098,20.1887777778
796.70,18.3761111111,59.8291111111,26.8232222222,46.9902222222,13.8025555556,17.8624444444,16.0575555556,13.2114444444,27.0503333333,16.2575555556,30.5965555556,20.7036666667
797.01,17.2406666667,59.6757777778,26.0464444445,46.1018888889,12.537,17.2127777778,14.8794444444,12.3055555556,26.5742222222,14.9722222222,29.4258888889,19.8148888889
797.32,16.8128888889,60.2188888889,25.8661111111,46.493,11.8568888889,16.6005555556,14.5661111111,11.8851111111,26.1775555555,14.3963333333,29.2364444444,19.4185555555
797.63,16.6152222222,59.4627777778,25.9695555556,46.0974444444,11.5995555556,16.6057222222,14.6333333333,12.4917777778,25.9697777778,14.436,28.9565555555,19.6301111111
797.93,16.7185555556,59.4195555556,25.6525555556,45.8958888889,11.5916666666,16.0824444444,14.5227777778,12.6473333333,26.0014444445,14.6453333333,28.8756666667,19.8095555555
798.24,17.0706666667,60.1084444445,25.9956666667,46.2502222222,11.8904444444,15.6828333333,14.8084444444,13.4683333333,26.5466666667,15.3883333333,29.0656666667,20.1597777778
798.55,17.1138888889,60.529,26.2047777778,46.1856666667,12.0537777778,15.7863888889,14.5934444444,13.7277777778,26.7244444445,15.5942222222,28.9946666667,20.3175555556
798.85,17.9333333333,60.9384444444,26.8374444444,46.6802222222,12.9147777778,17.0743888889,15.2848888889,14.8914444444,27.2115555555,16.5227777778,29.927,21.1571111111
799.16,17.6917777778,61.5798888889,26.9575555556,46.8072222222,12.5756666667,17.1353888889,15.2803333333,15.2412222222,27.4652222222,16.696,30.2284444444,20.9625555555
799.47,18.3412222222,61.7112222222,27.7874444444,47.106,13.3275555555,18.4038888889,16.4731111111,16.4344444444,28.6391111111,18.2926666667,30.8944444445,21.535
799.78,18.3081111111,61.3427777778,27.7333333333,47.5403333333,13.3096666667,18.4117777778,16.0012222222,16.0404444444,28.4926666667,18.3082222222,31.0066666667,21.1772222222
800.08,17.7491111111,61.7646666667,27.3794444445,47.5183333333,12.7756666666,17.7542222222,14.9816666667,15.1653333333,27.3794444444,17.9023333333,30.964,20.8638888889
800.39,18.4225555555,62.0251111111,27.9317777778,47.7612222222,13.5654444445,18.1197777778,15.3831111111,15.301,27.3054444444,18.361,31.6081111111,21.4828888889
800.70,17.7715555556,60.5662222222,26.9173333333,46.4406666667,12.8322222222,17.3133888889,15.0931111111,14.4004444445,26.1227777778,17.6291111111,30.502,20.4704444444
801.00,17.7488888889,61.0955555556,26.5506666667,46.7951111111,12.7473333333,17.6245,15.1393333333,14.1347777778,26.1364444444,17.5831111111,30.7858888889,20.5136666667
801.31,17.1126666667,60.7806666667,25.9887777778,46.6476666667,12.3177777778,17.6948333333,14.7098888889,13.2828888889,26.3142222222,16.9866666667,30.0808888889,19.9245555556
801.62,17.4073333333,60.6453333334,25.4601111111,46.6666666667,12.148,17.8941666667,14.6984444444,13.0687777778,26.0425555555,16.6772222222,30.127,20.053
801.92,17.3715555556,59.9678888889,25.1388888889,46.4315555556,11.9872222222,17.9648333333,14.7757777778,13.28,26.1113333333,16.218,30.0001111111,19.9573333333
802.23,17.1313333333,60.0844444444,25.1514444445,46.282,12.0945555556,17.8612222222,14.8832222222,12.8727777778,26.3403333333,16.0723333333,29.4422222222,19.7686666667
802.54,17.5302222222,59.1832222222,25.3394444445,46.3343333333,11.9474444444,17.2748888889,14.6845555556,12.8706666667,26.1431111111,15.977,29.2603333333,19.4525555556
802.84,15.8731111111,58.3613333333,23.8766666667,45.5288888889,10.5408888889,15.3198333333,13.045,11.2901111111,24.5361111111,14.2857777778,28.0572222222,17.751
803.15,15.383,57.968,23.8158888889,44.8648888889,10.2146666667,15.0233333333,12.8375555555,10.8123333333,24.8116666667,14.066,27.3351111111,17.5963333334
803.46,16.1876666667,58.5176666667,24.7328888889,45.8208888889,10.8578888889,15.6152222222,14.1613333333,11.8047777778,26.3626666667,14.9211111111,28.1025555556,18.0705555556
803.76,15.6862222222,59.5802222222,24.3092222222,46.4281111111,9.93000000001,15.0783333333,13.8058888889,11.0882222222,26.763,14.1611111111,27.7263333333,17.5438888889
804.07,15.5184444444,60.1252222222,24.159,46.9613333333,10.0905555556,15.1068333333,13.4771111111,11.7487777778,27.0007777778,14.1151111111,27.9635555556,17.5713333333
804.38,15.3306666666,60.0327777778,24.0272222222,47.1402222222,9.72811111111,14.2581666667,12.6464444444,11.2401111111,27.1098888889,13.7833333333,27.6488888889,17.0767777778
804.68,15.3406666667,59.5631111111,24.2316666667,46.5358888889,9.46377777778,14.0262222222,12.2443333333,11.0177777778,26.323,13.3076666667,27.7953333333,16.4505555556
804.99,14.5782222222,59.3421111111,23.7247777778,46.3256666667,8.91022222222,13.2527777778,11.3005555556,10.1645555556,25.8547777778,12.5546666667,27.3102222222,15.6073333334
805.30,13.1544444445,59.1947777778,22.6091111111,45.6052222222,7.71366666667,11.6309444444,9.30966666667,8.59600000001,24.326,11.1473333333,26.2966666667,14.4601111111
805.60,13.5992222222,59.4951111111,23.1247777778,46.0544444444,8.15966666667,11.2329444444,9.64755555556,8.87911111112,24.7835555555,11.3793333333,26.8081111111,14.7577777778
805.91,13.7897777778,59.6396666667,23.039,45.4896666667,9.23722222222,12.0361111111,10.2103333333,9.33344444443,24.8166666667,11.6755555556,27.4233333333,16.3123333333
806.21,15.9436666667,60.7171111111,24.9853333333,46.126,11.358,14.3856666667,12.2281111111,11.3462222222,26.2787777778,13.7094444445,29.2182222222,18.7183333333
806.52,16.6606666666,60.4745555555,25.0378888889,45.8696666667,11.9291111111,14.9373333333,13.4478888889,12.6416666666,26.6035555556,14.4642222222,29.8983333333,19.8737777778
806.83,17.0723333333,60.6466666667,25.1146666667,45.8436666667,12.3103333333,15.2675,13.78,13.1217777778,26.608,15.0971111111,29.6177777778,20.1646666667
807.13,17.7755555556,59.5886666667,25.8186666667,45.5591111111,12.8575555556,15.7417777778,14.2711111111,14.1562222222,26.4046666667,16.5574444445,30.2424444444,20.6021111111
807.44,18.2564444444,60.4716666667,26.8918888889,45.9462222222,13.5985555556,16.1385555556,14.3494444444,14.2556666667,26.5985555556,17.2708888889,30.846,21.354
807.74,18.6815555556,61.0038888889,27.6227777778,46.3518888889,14.5326666667,16.8037222222,15.093,14.5565555555,26.6093333333,17.6202222222,31.2827777778,21.8525555556
808.05,18.9972222222,61.6404444444,28.4044444444,47.5721111111,15.7233333333,17.6708333333,15.833,15.3582222222,27.5405555555,19.0457777778,32.0311111111,22.8305555556
808.35,19.4905555556,62.3723333333,29.3095555555,48.4925555556,16.882,18.5061111111,16.5496666667,16.0452222222,28.1406666667,20.1796666667,32.792,23.4774444445
808.66,20.8443333333,62.8802222222,30.6018888889,49.8198888889,18.175,19.4475,18.5972222222,16.8715555556,29.1622222222,21.9614444445,34.0162222222,24.283
808.97,20.2644444445,61.666,29.4674444444,48.8464444445,17.097,18.8612777778,17.3713333334,15.75,28.1706666667,20.863,32.9468888889,23.357
809.27,19.518,61.6556666667,29.4117777778,49.2117777778,16.0578888889,18.3453888889,16.6218888889,14.9302222222,27.8353333333,20.3383333333,32.4875555556,22.1837777778
809.58,18.5271111111,61.2088888889,28.8548888889,48.923,14.8322222222,17.2475555555,15.7722222222,13.9964444444,26.9615555556,19.2061111111,31.2183333333,21.243
809.88,18.2998888889,62.2757777778,29.3573333333,49.6385555555,14.7792222222,17.5236111111,15.5153333333,13.6546666666,26.439,18.8354444445,31.3118888889,20.8165555556
810.19,18.3568888889,61.899,29.4411111111,49.7102222222,14.5723333333,17.6160555556,15.0033333334,13.441,26.3165555556,18.6665555556,31.6093333333,20.8891111111
810.49,18.1412222222,61.0774444444,28.9696666667,49.0235555556,14.909,17.5625555556,15.1245555555,13.0774444444,26.0471111111,18.1684444444,31.1514444445,20.4714444445
810.80,18.4153333333,60.8958888889,29.2036666667,49.5156666667,15.4425555555,18.3414444445,16.3573333333,13.6264444444,26.8897777778,18.913,32.2167777778,20.8097777778
811.10,18.5186666667,60.1652222222,29.1233333333,48.8541111111,15.2545555556,18.565,16.347,14.3885555556,26.8583333333,19.2113333333,32.614,21.1963333333
811.41,19.204,59.8524444444,29.2474444444,49.084,15.1707777778,18.7094444444,16.6335555555,14.7224444444,27.0332222222,18.8216666667,32.8323333333,21.7741111111
811.71,19.193,58.8326666667,28.6461111111,48.1003333333,14.8583333333,18.2072777778,16.6862222222,14.6886666667,26.3351111111,18.4748888889,32.3148888889,21.439
812.02,18.3621111111,58.529,28.0645555556,47.2222222222,14.4757777778,18.2055555556,16.3537777778,14.5668888889,25.7435555556,18.1402222222,32.1596666667,21.44
812.32,18.0772222222,59.3126666667,28.1322222222,47.894,14.3734444444,18.7993333333,16.8605555555,15.0555555556,26.3805555556,18.5853333333,32.5045555555,21.5804444444
812.63,17.9227777778,58.8742222222,27.6098888889,47.9512222222,14.3087777778,19.1051666667,16.3912222222,15.1954444444,26.5215555556,18.8634444444,32.1912222222,22.0878888889
812.93,18.064,58.9911111111,27.6073333333,48.8208888889,14.6694444445,19.7204444444,16.6871111111,15.5146666667,27.2256666667,19.6865555556,32.9243333333,22.3993333333
813.24,17.9613333333,58.4464444444,27.442,48.5544444444,14.7553333333,19.5573333333,16.0978888889,15.3994444444,27.7023333333,20.0303333333,32.9772222222,22.5237777778
813.54,17.2764444444,57.4391111111,26.3548888889,46.8835555555,14.0787777778,19.4514444444,15.2711111111,14.7561111111,27.0731111111,19.4713333333,32.3171111111,21.7615555555
813.85,17.0726666667,58.5157777778,27.0137777778,47.6937777778,14.2504444444,19.8402222222,14.9936666667,15.0212222222,27.3716666667,19.7576666667,32.8238888889,22.181
814.15,17.7858888889,57.5378888889,26.7662222222,46.7503333333,14.0374444444,19.7816666667,14.3743333333,15.5068888889,26.6856666667,19.1747777778,31.958,21.9525555555
814.46,18.6898888889,57.6378888889,27.5867777778,47.0674444445,15.2366666667,19.8363888889,14.8412222222,16.6732222222,27.6393333333,19.7838888889,31.8835555556,22.6176666667
814.76,18.7516666667,58.4191111111,28.0813333333,46.8065555555,15.4921111111,20.203,15.3073333333,17.2867777778,27.9097777778,20.3088888889,32.0003333334,23.2513333333
815.07,19.8741111111,59.2942222222,28.8467777778,47.396,16.3586666667,21.8025555556,16.1747777778,17.972,28.3485555555,21.1858888889,33.0577777778,24.3997777778
815.37,21.3167777778,59.3714444445,29.5044444444,48.0402222222,16.88,22.5456111111,17.0742222222,19.079,28.9226666667,21.8082222222,33.6566666667,24.8997777778
815.68,22.133,59.5775555555,30.0496666667,48.2754444444,17.5384444444,22.9032777778,17.4747777778,19.6385555556,28.9804444444,22.3751111111,34.2624444444,25.2767777778
815.98,22.1326666667,59.8134444444,30.1368888889,48.114,17.5295555556,22.7783333333,18.5013333333,19.2942222222,28.7431111111,22.0048888889,34.2155555556,25.0224444445
816.29,21.4044444444,59.8262222222,29.0238888889,47.378,16.7186666667,21.2877777778,17.6012222222,18.4191111111,27.5312222222,20.8464444445,33.3852222222,24.4677777778
816.59,21.1531111111,60.9923333333,28.8335555556,47.8755555555,16.1915555556,20.4737222222,17.5507777778,17.3791111111,26.3525555556,20.0183333333,32.9111111111,24.2544444444
816.89,21.3856666667,61.8953333333,29.5162222222,48.706,16.7974444445,20.3530555556,18.4313333333,17.49,26.5098888889,20.2744444445,33.2417777778,25.046
817.20,21.5588888889,61.7297777778,29.1364444444,48.2586666667,16.8515555555,20.3852777778,18.4462222222,17.5277777778,27.1333333333,20.3342222222,32.7337777778,25.2583333333
817.50,20.5224444444,62.1131111111,29.1223333334,47.9198888889,16.1973333333,19.6601111111,18.341,16.2608888889,27.3844444445,20.0785555555,32.8638888889,24.8223333333
817.81,19.2092222222,62.2425555555,28.172,47.7497777778,14.6578888889,19.2411111111,17.8106666667,14.5308888889,25.9851111111,19.4382222222,32.4562222222,23.3917777778
818.11,18.6631111111,61.9916666667,27.5916666666,47.1975555556,13.6037777778,18.3223333333,16.9146666667,13.5167777778,25.2105555556,18.1796666667,32.1306666667,21.9865555556
818.41,17.4111111111,60.9263333333,26.8191111111,45.8021111111,12.0757777778,16.6666666667,15.5055555556,12.3496666667,24.2226666667,16.7082222222,30.8681111111,20.5907777778
818.72,16.2514444444,60.6165555555,25.9297777778,45.3427777778,11.0656666667,15.3758888889,14.1815555556,11.259,23.5074444444,15.3871111111,29.7168888889,19.3337777778
819.02,15.6898888889,60.3235555556,25.6982222222,45.022,11.0062222222,14.997,13.9151111111,11.1111111111,23.5348888889,15.0808888889,28.9015555556,19.0716666667
819.33,16.0053333333,60.3742222222,25.7843333333,45.6915555556,11.2151111111,14.9374444444,13.6997777778,11.6874444444,23.8095555556,15.3345555555,28.9492222222,18.698
819.63,16.0223333333,59.6238888889,25.6746666667,45.2466666666,10.8597777778,15.3698888889,13.429,11.5567777778,23.681,15.2525555556,28.9084444444,18.3646666667
819.93,16.4971111111,59.6188888889,25.9531111111,45.2381111111,11.24,15.9982777778,13.8653333333,12.5965555556,24.3386666667,16.0224444445,29.3515555556,18.7491111111
820.24,16.805,59.9814444445,26.1871111111,46.1791111111,11.3991111111,16.4218333333,13.9755555556,13.1571111111,24.8272222222,16.1708888889,29.7603333333,18.7586666667
820.54,17.0376666667,60.2843333333,26.3737777778,46.3696666667,11.6106666667,16.4776111111,14.1664444445,13.3515555556,24.9626666667,16.2568888889,30.0935555556,19.0212222222
820.85,17.5041111111,60.5555555556,26.7122222222,46.9403333333,11.8656666667,16.9817222222,14.6103333333,13.8472222222,25.3565555555,16.7122222222,30.365,19.5688888889
821.15,17.8508888889,60.579,27.0378888889,47.0887777778,12.211,17.2812777778,15.0488888889,14.2463333333,25.8806666667,16.9515555556,30.664,20.1833333333
821.45,18.0617777778,60.4483333333,27.1622222222,47.1967777778,12.6734444445,17.6104444444,15.2968888889,14.6116666666,26.048,17.3326666667,30.729,20.6788888889
821.76,18.0373333334,60.7257777778,27.2763333333,47.4062222222,12.8063333333,17.7347222222,15.4378888889,14.641,26.1693333333,17.5042222222,30.8323333333,20.9702222222
822.06,18.1308888889,60.7256666667,27.3517777778,47.4028888889,12.9742222222,17.8984444444,15.5674444444,14.667,26.4458888889,17.601,30.9348888889,21.1918888889
822.36,18.0281111111,60.8244444445,27.3743333333,47.4863333333,12.9147777778,17.8800555556,15.4688888889,14.6356666666,26.2866666667,17.5997777778,30.9636666667,21.1968888889
822.67,17.7655555555,60.5604444444,27.1052222222,47.0864444444,12.5754444445,17.5475,15.1413333333,14.319,25.9303333333,17.4205555555,30.6532222222,21.009
822.97,18.1494444444,60.8727777778,27.4836666667,47.4427777778,13.0574444445,17.9111666667,15.6096666667,14.7377777778,26.1784444444,17.8933333333,31.0116666667,21.3554444445
823.27,18.2134444444,60.8848888889,27.6164444444,47.5978888889,13.2325555556,18.0952777778,15.7697777778,14.8675555556,26.4025555556,17.99,31.1105555555,21.4577777778
823.58,18.1404444445,60.722,27.5375555555,47.2241111111,13.27,18.0593888889,15.895,14.8264444445,26.2821111111,18.0376666667,30.9686666667,21.5658888889
823.88,17.9155555556,60.4698888889,27.3721111111,47.0585555556,13.1058888889,17.8749444444,15.8945555555,14.653,26.081,17.9067777778,30.7568888889,21.3964444444
824.18,17.7194444444,60.5047777778,27.1777777778,46.9077777778,13.1156666666,17.9095555556,15.8322222222,14.5878888889,26.0316666667,17.8461111111,30.6831111111,21.3705555556
824.49,17.6671111111,60.5794444445,26.8924444444,46.9315555555,13.0563333333,18.0083333333,15.708,14.4941111111,25.7872222222,17.8176666667,30.538,21.2356666667
824.79,17.2334444444,60.3655555556,26.3491111111,46.7038888889,12.5708888889,17.5887777778,15.502,13.9917777778,25.5685555556,17.5944444445,30.3284444445,20.712
825.09,17.6835555555,60.1863333333,26.5606666667,46.7076666666,12.9065555555,17.8774444445,15.8753333333,14.439,25.926,17.8128888889,30.4522222222,20.8107777778
825.39,18.0075555556,60.3961111111,26.875,47.0276666667,12.8765555556,18.1638333333,16.1078888889,14.6196666667,25.9856666667,18.2398888889,30.7545555556,20.7651111111
825.70,18.2745555555,60.2348888889,26.8315555556,46.8027777778,12.9426666666,18.2115555556,16.2984444445,14.7418888889,25.9881111111,18.2233333333,30.8865555556,20.7961111111
826.00,18.919,60.8608888889,27.4702222222,47.2805555555,13.7661111111,19.0334444444,17.0741111111,15.4963333333,26.7267777778,18.7996666667,31.6413333333,21.5596666667
826.30,18.8941111111,60.9922222222,27.4401111111,47.1943333333,13.7932222222,18.9866111111,17.0675555556,15.5468888889,27.197,18.6658888889,31.7496666667,21.6684444445
826.61,18.7898888889,60.8611111111,27.2285555555,46.9843333333,13.7492222222,18.7236666667,16.6862222222,15.3083333334,26.7971111111,18.3093333333,31.8132222222,21.6142222222
826.91,18.5602222222,60.8818888889,27.1497777778,46.9705555556,13.2385555556,18.3433333333,16.2632222222,14.9476666667,26.7516666667,18.017,31.7338888889,21.3801111111
827.21,18.9993333333,61.1036666667,27.5986666666,47.385,13.5318888889,18.77,16.4925555556,15.1308888889,27.2153333333,18.3637777778,32.0422222222,21.7027777778
827.51,19.3892222222,61.1597777778,28.0467777778,47.4514444445,13.6213333333,18.7492222222,16.6178888889,15.2912222222,27.3755555555,18.621,32.1193333333,21.8636666667
827.82,19.3981111111,61.0397777778,28.3726666667,47.131,13.5861111111,18.4146666667,16.516,15.1357777778,27.463,18.4781111111,31.9901111111,21.8415555556
828.12,19.4096666666,60.8472222222,28.2807777778,46.8402222222,13.1787777778,17.9702222222,16.2415555556,14.7238888889,27.2078888889,17.9812222222,31.6324444444,21.6885555556
828.42,18.8493333333,60.6806666667,27.6163333333,46.6511111111,12.4268888889,17.3754444444,15.5962222222,14.2448888889,26.6114444444,17.5397777778,31.348,21.1877777778
828.72,18.4796666667,60.3858888889,26.9553333333,46.0243333333,12.0951111111,16.7767777778,15.0738888889,13.9602222222,26.2107777778,16.738,30.8146666667,21.0178888889
829.02,18.5444444444,60.2607777778,26.9133333333,45.9324444444,12.0393333333,16.6276111111,14.9942222222,14.0307777778,26.6154444444,16.6523333333,30.8462222222,20.9396666667
829.33,18.1826666667,59.4928888889,26.5138888889,45.6886666667,11.3554444444,15.9736111111,14.0403333333,13.4498888889,26.2855555556,16.2296666667,30.223,20.1668888889
829.63,17.9255555556,58.2968888889,26.0032222222,45.003,10.8361111111,15.4548333333,13.646,12.9673333333,25.7714444444,15.889,29.4147777778,20.1255555556
829.93,18.6667777778,58.1087777778,26.4303333333,44.9551111111,10.7895555555,15.6406666667,14.2978888889,13.5035555556,26.1562222222,16.5768888889,29.3144444444,20.4445555556
830.23,19.0314444444,57.4821111111,26.4628888889,44.4036666667,11.0296666667,15.6216111111,14.5262222222,13.7002222222,26.0141111111,16.4933333334,29.2865555556,19.9897777778
830.54,19.0725555556,57.5431111111,26.078,43.6732222222,10.5354444444,15.7979444444,14.489,13.7396666667,25.1437777778,16.2051111111,28.8692222222,20.0283333333
830.84,18.7806666667,56.905,25.9221111111,43.6572222222,10.4026666667,15.8851666667,14.2601111111,13.8214444444,24.865,15.7894444445,28.5312222222,20.198
831.14,17.989,56.5996666667,25.5248888889,43.355,10.0331111111,15.8777777778,14.0618888889,13.4037777778,24.2876666667,15.5941111111,28.1692222222,19.9523333334
831.44,18.2476666666,58.2092222222,27.1342222222,44.7718888889,11.4046666667,17.1635555556,14.781,14.3291111111,25.2033333333,16.87,29.2231111111,20.788
831.74,17.6833333333,58.2592222222,27.1568888889,44.774,11.4737777778,16.8096666667,14.4521111111,13.4851111111,25.3215555555,16.5623333333,29.0252222222,20.6285555556
832.04,17.528,58.4031111111,27.7622222222,44.9912222222,12.215,17.2547777778,15.0932222222,13.814,25.1211111111,17.2082222222,29.052,21.0254444444
832.35,17.3821111111,58.5806666666,27.7922222222,45.155,12.1866666667,17.5452777778,15.4613333333,13.4736666667,25.1798888889,17.3917777778,28.9542222222,20.9355555555
832.65,18.017,58.6986666667,27.9238888889,45.1351111111,12.7225555555,18.1451666667,16.4054444444,14.0947777778,25.6396666667,17.6095555555,29.3934444444,21.4343333333
832.95,17.8974444444,59.0205555556,27.7945555556,45.4392222222,12.6202222222,17.7202777778,15.891,14.0364444444,25.3666666667,17.6867777778,29.3544444445,20.8143333334
833.25,18.0918888889,59.7423333333,27.955,45.7405555555,13.0031111111,17.9145555556,16.0547777778,13.9936666667,25.7167777778,17.7535555556,29.7908888889,20.9177777778
833.55,18.3508888889,60.6204444445,28.2528888889,46.6744444444,13.1842222222,17.9780555555,16.2543333333,14.2127777778,26.2741111111,18.021,30.0118888889,21.4133333333
