wavelength,Back_DigMysm,Belly_DigMysm,Breast_DigMysm,Crissum_DigMysm,Crown_DigMysm,DorTail_DigMysm,Patch10_DigMysm,Patch11_DigMysm,Patch12_DigMysm,Rump_DigMysm,Throat_DigMysm,WingTip_DigMysm
241.54,12.5662,15.3792,14.0828,11.8255333333,13.7743333333,16.5609333333,11.7725333333,13.1304666667,11.8782,14.268,12.9498666667,17.8571333333
241.92,12.5466666666,15.0337333333,14.0882666667,11.5137333333,13.3572666667,16.17,11.76,12.7612,11.7918666667,13.7146666667,12.7652333333,17.7592
242.29,12.3156666667,14.9187333333,13.7756,11.2611333333,13.0087333333,16.1061333333,11.7771333333,12.0648,11.8804666667,13.2891333333,12.3821333333,17.4042
242.67,11.4690666667,14.0021333333,12.6931333333,10.1176,11.9102666667,14.8416,10.8004,10.9498666667,11.0138666667,12.2306,11.1490666667,16.3928
243.05,11.5169333333,13.8010666667,12.659,9.66626666666,11.7439333333,14.5441333333,10.5952666667,10.7051333333,10.8636,12.2256,10.7569,16.0440666666
243.42,11.3794666667,13.5397333333,12.1432666667,9.11593333333,11.1112666667,14.2069333333,10.2098,10.4781333333,10.2787333333,11.8266,10.203,15.645
243.80,10.1463333333,12.5296666667,10.7322,8.02186666667,9.92166666666,13.3607333333,9.06373333333,9.51313333333,9.05006666666,10.378,9.24403333333,14.3206666667
244.17,10.0101333333,12.6078,10.7902,7.88060000001,9.72546666667,13.6657333333,8.91159999999,9.58973333333,9.18273333333,10.1660666667,9.43039999999,14.6964666667
244.55,9.07686666667,11.6614666667,10.2516666667,7.24406666667,8.86193333333,12.7492,8.13013333333,8.73459999999,8.55313333333,9.6946,8.67413333334,13.6825333333
244.92,8.20626666667,10.8349333333,9.26293333335,6.50360000001,8.44093333333,12.1462666667,7.31893333333,8.19973333333,7.91253333333,9.09326666667,7.95503333333,12.9418
245.30,7.72733333334,9.95153333333,8.44239999999,6.09693333334,8.04246666666,11.3819333333,6.8182,7.83639999999,7.32106666667,8.70306666667,6.99706666667,12.3211333333
245.67,8.35253333333,9.9066,8.69286666668,6.72713333334,8.42946666667,11.4442,7.27073333333,8.30866666667,7.70446666667,8.99493333335,7.20483333333,12.6798
246.05,7.83780000001,9.1392,7.76780000001,6.5966,7.82793333333,11.0362,6.56653333333,7.60266666667,6.947,8.67366666666,6.72913333333,11.9069333333
246.42,7.73553333333,8.82766666667,7.74953333333,6.5428,7.71739999999,11.0347333333,6.51053333333,7.72199999999,6.6712,8.64893333333,6.61383333333,11.8284666667
246.79,6.8452,7.97193333333,7.12593333335,5.93533333333,7.20673333334,10.5910666667,5.78226666667,7.21080000001,5.88866666667,8.24413333334,6.22033333333,11.3774
247.17,6.17166666667,7.0458,6.42713333334,5.2296,6.49486666666,9.7564,5.09773333333,6.527,5.24146666667,7.63266666667,5.7644,10.8503333333
247.54,5.99206666667,6.75713333333,6.29733333334,5.24586666667,6.42166666667,9.60619999999,4.98946666667,6.33879999999,5.28733333333,7.7708,5.79596666667,10.8422
247.92,5.94133333333,6.56366666667,6.30953333333,5.2826,6.34646666667,9.68159999999,5.0396,6.18086666667,5.275,7.9846,5.95813333333,11.0508
248.29,5.54346666667,6.17186666667,5.97313333333,4.92246666667,6.0238,9.29593333333,4.7382,5.82166666667,4.75253333333,7.77553333333,5.60306666667,10.5489333333
248.67,5.57606666667,6.1342,5.78633333333,4.99646666667,6.01459999999,9.37326666667,4.76093333333,5.73546666667,4.6014,7.634,5.68303333333,10.5036
249.04,5.6698,6.55166666667,6.10326666667,5.2844,6.03666666667,9.50526666667,5.04713333333,5.97719999999,4.736,7.871,5.9441,10.6688666667
249.42,5.89013333333,7.0122,6.5696,5.7426,6.32906666667,9.92053333334,5.44746666667,6.2978,5.14066666667,8.18866666667,6.5328,11.1356666667
249.79,5.4234,6.88373333333,6.24946666667,5.68206666667,6.10346666667,9.94173333333,5.28586666667,5.99499999999,4.89786666667,8.30206666667,6.68343333333,10.8134666667
250.17,5.4648,6.9548,6.57220000001,5.71673333334,6.27946666667,9.92120000001,5.5864,6.13093333334,5.01913333333,8.51226666666,6.804,10.7044666667
250.54,5.4716,6.928,6.40540000001,5.74753333333,6.40053333333,9.9324,5.612,6.2458,5.22973333333,8.53406666668,7.17456666667,10.8224
250.92,5.90553333333,7.2094,6.687,6.17446666667,6.57026666667,10.1674,6.3216,6.40280000001,5.75846666667,8.58453333335,7.42766666666,10.822
251.29,6.09313333333,7.82433333333,7.22433333334,6.65613333333,6.94033333334,10.8024666667,6.7982,6.66153333333,6.14573333333,8.70826666667,7.67959999999,10.8444
251.66,6.27800000001,8.53313333333,7.67933333333,6.83093333333,7.3126,11.3847333333,7.26866666667,6.99506666667,6.43673333333,8.42900000001,8.01323333333,10.9196
252.04,5.97466666667,8.49393333333,7.38633333333,6.73313333334,7.39753333333,11.1239333333,7.16493333333,7.05433333334,6.53926666667,8.08980000001,7.73523333333,10.8693333333
252.41,6.34246666667,8.6918,7.61646666667,7.13313333333,7.57100000001,11.6611333333,7.43446666667,7.463,6.86586666667,7.93506666667,7.8471,11.0693333333
252.79,5.72606666666,8.3658,7.19593333333,6.46666666667,7.11946666666,11.2521333333,7.0076,7.14873333334,6.5314,7.31919999999,7.02833333333,10.435
253.16,6.11806666666,8.52713333333,7.28673333333,6.60713333334,7.37033333333,11.4250666667,7.34646666667,7.23906666667,6.935,7.19733333333,7.12583333333,10.6917333333
253.54,5.83253333333,8.42153333333,6.77786666667,6.11059999999,7.01266666666,11.0102,7.0188,6.83966666666,6.57386666667,6.62966666667,6.18786666667,10.1576
253.91,6.47366666667,9.09433333333,7.39499999999,6.25579999999,7.29533333334,11.1485333333,7.5196,7.27033333333,7.0838,6.59826666667,6.15013333333,10.6442666667
254.28,6.94366666667,9.93239999999,7.8454,6.70526666667,7.83253333334,11.6135333333,8.05799999999,8.09020000001,7.77459999999,6.7182,6.6796,11.446
254.66,7.18553333333,10.4592666667,8.56953333333,7.25220000001,8.25686666667,11.5103333334,8.68253333335,8.46313333333,8.07046666667,7.16573333333,6.86963333334,11.7232
255.03,7.83299999999,11.4217333333,9.47566666667,8.19173333334,9.30293333334,12.1047333333,9.2754,9.53753333332,9.10966666667,7.9986,7.69843333333,12.6708
255.41,8.58973333334,12.0724666667,9.73653333334,8.7678,9.67233333333,12.2862666667,9.6296,10.2065333333,9.85046666666,8.58966666665,7.95576666666,13.2833333333
255.78,8.33526666666,11.4432666667,9.23573333333,8.09899999999,8.99966666667,11.3991333333,8.97740000001,9.33186666666,9.40573333333,8.38693333334,7.15026666666,13.1562
256.15,8.58626666665,11.7608666667,9.65673333335,8.04726666666,8.7782,11.2293333334,8.88879999999,8.77080000001,9.14733333333,8.51246666666,7.14296666666,12.9124
256.53,9.0018,12.0140666667,10.3916,8.9594,9.35439999999,11.6190666667,9.54493333335,8.72653333334,9.86240000001,10.0810666667,7.97876666666,13.5518666667
256.90,8.53599999999,11.0457333333,10.3592666667,8.99993333333,8.84960000001,11.2678666667,9.15033333334,7.62106666667,9.47693333333,10.379,7.82023333333,13.0066
257.28,7.4074,9.35420000001,9.23793333332,7.87266666667,7.65846666666,10.2846,7.897,6.29946666667,8.00126666666,9.38473333334,6.55336666666,11.6253333333
257.65,6.52146666667,7.45166666667,8.12373333333,6.75260000001,6.66673333333,9.05913333333,6.82793333333,5.28486666667,6.68266666667,8.43546666666,5.9355,10.5590666667
258.02,6.04806666667,6.89313333333,7.56373333333,6.64326666667,6.62419999999,9.05573333333,6.62886666667,5.22193333334,6.27,8.44186666667,5.92783333333,10.3636
258.40,5.82926666667,6.5494,7.01046666666,6.2378,6.31466666666,9.13026666667,6.2702,4.88673333333,5.8334,8.31706666667,5.71806666667,10.1173333333
258.77,5.41173333333,6.0214,6.24593333333,5.44746666666,5.50806666667,8.59546666667,5.45793333333,4.29593333333,5.07666666667,7.68986666667,5.1676,9.45100000001
259.15,5.39153333333,6.03053333333,6.037,5.17406666667,5.34673333333,8.60660000001,5.48406666667,4.28573333333,4.79713333333,7.60306666667,5.00806666667,9.45353333335
259.52,5.3734,5.99653333333,6.17886666667,5.21753333333,5.35566666666,8.88006666666,5.62613333333,4.46793333333,4.797,7.6866,5.17933333333,9.54733333333
259.89,5.67066666667,6.2884,6.67753333333,5.71426666667,5.73340000001,9.415,6.11973333333,5.00146666667,5.1972,8.1386,5.72633333333,9.92106666667
260.27,6.01026666666,6.5726,7.01473333333,6.1174,6.07806666667,9.78433333334,6.43393333333,5.39299999999,5.52626666667,8.36406666667,6.05986666667,10.2131333333
260.64,6.12493333333,6.73093333333,6.954,6.1814,6.0634,9.67766666667,6.42786666667,5.69646666666,5.51906666667,8.1478,6.1802,10.2426
261.01,6.92146666667,7.3622,7.45646666667,6.83493333333,6.6718,10.2534,7.17866666667,6.51393333333,6.14953333333,8.57986666667,6.9495,11.0254666667
261.39,7.48253333333,8.00766666667,7.87753333333,7.37533333333,7.33980000001,10.784,7.85466666667,7.12813333333,6.81706666667,9.2134,7.59083333333,11.5056
261.76,8.028,8.77453333333,8.47366666667,8.02533333334,7.9936,11.658,8.46579999999,7.74293333333,7.33693333333,9.79033333333,8.24433333334,11.9614666667
262.13,8.10926666667,8.692,8.61973333332,7.88733333333,7.95113333333,11.7076666667,8.46999999999,7.78186666666,7.363,9.66846666667,8.13980000001,11.8988
262.51,8.42793333333,8.8244,9.08373333333,8.20153333334,8.20746666667,11.7538666667,8.75266666667,8.19840000001,7.63226666666,9.8376,8.4458,12.1084
262.88,9.13980000001,9.39073333333,9.8502,8.92793333334,9.00953333333,12.5774,9.52753333333,8.94746666666,8.36433333333,10.4658,9.19849999999,12.8576666667
263.25,9.56233333333,9.6562,10.5240666667,9.40746666666,9.20946666667,12.9876,9.76766666667,9.20579999999,8.79533333334,10.6607333333,9.85053333333,13.1243333333
263.63,9.76400000001,9.73626666667,10.6126666667,9.47846666667,9.4746,13.0041333333,9.93859999999,9.46653333333,8.87166666666,10.6206,10.1110333333,13.3054666667
264.00,9.87480000001,9.96546666666,10.3719333333,9.49419999999,9.52019999999,12.9702,10.0128666667,9.53740000001,8.81546666667,10.3156666667,10.1621666667,13.0654
264.37,9.8318,9.9978,10.3878,9.491,9.59866666667,12.8267333333,10.2084,9.82293333333,8.6976,10.1950666667,10.3115,12.9656666667
264.75,9.09513333335,9.2998,9.60886666667,8.52666666667,8.81773333333,12.0782666667,9.64066666667,8.94033333334,7.99913333333,9.2996,9.57933333333,12.2147333333
265.12,7.89973333333,8.37773333333,8.20480000001,7.09446666667,7.6178,11.0307333333,8.2866,7.94533333333,6.74393333333,7.98633333333,8.41863333333,10.8076666667
265.49,7.4914,8.07306666667,7.82953333333,6.68480000001,7.20760000001,10.6737333334,7.74859999999,7.58606666667,6.35553333333,7.47353333333,8.12696666667,10.6875333333
265.87,7.28313333333,7.87753333333,7.89933333334,6.44366666667,7.15179999999,10.5574666667,7.71139999999,7.47106666667,6.60113333333,7.50606666667,8.01956666666,10.9376666667
266.24,7.57266666667,8.28073333333,8.16286666667,7.14286666666,7.55993333333,11.0112666667,8.14586666667,7.63593333333,6.8774,8.06586666666,8.37553333334,11.4622
266.61,6.93266666667,7.80913333333,7.58046666667,6.75806666667,6.99493333333,10.9906666667,7.75493333333,7.00720000001,6.35493333333,7.70500000001,7.84226666666,10.866
266.98,6.228,7.07673333333,6.97506666667,6.407,6.43126666667,10.4954,7.3854,6.34193333333,5.88306666667,7.12139999999,7.21483333333,10.2924666667
267.36,5.70226666667,6.54313333333,6.18053333333,5.76619999999,6.02119999999,9.982,6.85793333333,5.78593333334,5.24006666667,6.559,6.27423333333,9.7788
267.73,5.50213333333,6.07846666667,6.032,5.70333333333,5.84653333333,9.73106666666,6.624,5.31633333333,4.97973333333,6.46146666667,5.81936666667,9.55306666666
268.10,5.07293333333,5.36886666667,5.55693333333,5.2306,5.3994,9.34333333334,6.00613333333,4.64273333334,4.58526666667,6.0676,5.16126666667,9.21280000001
268.48,5.0486,5.21646666667,5.518,5.1134,5.23939999999,9.33813333333,5.89213333333,4.54506666667,4.65933333333,6.28506666667,5.13443333333,9.24639999999
268.85,5.10486666667,5.07833333333,5.70266666667,5.16193333333,5.27626666667,9.6076,5.9924,4.44566666666,4.73913333333,6.6286,5.1905,9.32960000001
269.22,5.85313333333,5.34093333333,6.4558,6.01879999999,5.98500000001,10.1392666667,6.62533333333,5.00180000001,5.3296,7.42753333333,5.59883333333,10.0603333333
269.59,6.1556,5.3724,6.80266666667,6.25099999999,6.08933333333,10.2113333333,6.87986666667,5.13693333333,5.29146666667,7.52346666667,5.6886,10.2924
269.97,6.60946666667,5.66453333333,6.9602,6.74540000001,6.32666666667,10.6925333333,7.16053333333,5.46433333333,5.52526666667,7.93713333333,5.94916666667,10.6101333333
270.34,6.35533333333,5.42133333333,6.56173333333,6.3378,6.00899999999,10.1888666667,6.87993333333,5.24673333333,5.29913333333,7.5656,5.7187,10.3112666667
270.71,6.30226666667,5.41013333333,6.3976,6.17633333333,6.01980000001,9.86733333333,6.84726666667,5.20946666666,5.14133333333,7.47706666667,5.6674,10.3574666667
271.09,6.18053333333,5.65513333333,6.30546666667,6.06893333333,6.00000000001,10.0328666667,6.86706666667,5.24140000001,5.05726666667,7.36286666667,5.68803333333,10.3020666667
271.46,6.53133333333,6.11586666667,6.71413333333,6.57226666667,6.41800000001,10.403,7.45986666667,5.7634,5.53033333333,7.9602,6.3897,10.6612
271.83,7.22473333333,6.96253333333,7.29793333334,7.09966666666,7.01133333333,11.1499333333,8.09386666667,6.43793333334,6.21533333333,8.67633333333,7.1454,11.2138666667
272.20,7.7998,7.4564,7.78813333333,7.73233333333,7.6236,11.613,8.61286666667,7.17733333333,6.72246666666,9.29686666666,7.8496,11.8008666667
272.58,7.92346666667,7.5322,7.79213333333,7.92346666667,7.74913333334,11.7280666667,8.67473333334,7.27786666667,6.70093333333,9.31440000001,7.8892,11.8594666667
272.95,8.29486666666,7.85286666667,8.04013333333,8.27806666667,8.17733333334,11.8814,8.90466666667,7.57300000001,6.9436,9.53146666667,8.18713333334,12.0910666667
273.32,7.7782,7.60266666667,7.86200000001,7.77806666666,7.82553333333,11.6869333333,8.55546666667,7.20986666667,6.64433333333,9.16559999999,7.9565,11.7288
273.69,7.69953333333,7.6258,7.80153333334,7.81833333333,7.85513333334,11.7176,8.56253333334,7.31173333333,6.73453333333,9.11440000001,8.03066666667,11.6525333334
274.06,6.84706666667,6.84693333333,7.173,7.00706666667,7.13219999999,10.7842,7.7578,6.46873333333,6.03233333333,8.15646666666,7.31136666667,10.8832
274.44,6.79526666667,6.70533333333,7.23139999999,6.91166666667,7.13573333333,10.8232,7.66766666667,6.39173333333,6.069,8.06219999999,7.32263333333,10.8262666667
274.81,6.82273333333,6.71866666667,7.23593333333,6.7616,7.06160000001,10.7468,7.53286666666,6.44613333334,6.15853333333,7.90653333333,7.23606666666,10.802
275.18,7.33946666667,6.95626666667,7.71646666667,7.17753333334,7.48273333333,10.9128666667,7.90033333334,6.95946666667,6.729,8.42360000001,7.62916666667,11.1589333333
275.55,7.21546666667,6.80146666667,7.75159999999,7.10000000001,7.36633333333,10.8489333333,7.65513333333,6.79826666666,6.54473333333,8.27459999999,7.32136666667,11.0254666667
275.93,6.93406666667,6.34973333333,7.61719999999,6.8614,6.93413333333,10.3002666667,7.2574,6.36966666667,6.17826666667,7.80526666667,7.0215,10.7096
276.30,6.50446666667,6.19366666667,7.55533333334,6.4742,6.55859999999,9.99139999999,6.954,6.04500000001,5.89293333333,7.46413333333,6.60593333333,10.3462666667
276.67,6.3814,6.24006666667,7.66426666667,6.37433333333,6.42593333333,9.75579999999,6.89726666667,6.00613333334,5.86173333333,7.5026,6.54293333333,10.2923333333
277.04,6.5382,6.28786666667,7.88960000001,6.5034,6.52420000001,9.95639999999,6.8438,6.30199999999,5.91266666667,7.6984,6.58326666667,10.4186
277.41,6.8738,6.29786666667,7.87146666667,6.6562,6.63500000001,9.8946,6.92306666667,6.42079999999,6.03446666667,7.7696,6.7457,10.4847333333
277.79,6.9518,6.27706666667,7.90126666667,6.79533333333,6.71879999999,10.0052,7.08393333333,6.28073333333,6.02333333333,7.89786666667,6.5744,10.7041333333
278.16,6.9712,6.158,7.90853333333,6.78773333333,6.62846666666,10.1020666667,7.12673333333,6.286,5.80526666667,7.8636,6.50583333333,10.7422
278.53,6.32033333333,5.62073333333,7.3142,6.22686666666,6.026,9.52713333334,6.5246,5.57226666667,5.19133333333,7.297,5.8581,10.1645333333
278.90,6.5336,5.6982,7.50893333333,6.7076,6.0734,9.84833333333,6.87473333333,5.67093333334,5.364,7.693,6.1791,10.353
279.27,6.62273333333,5.7214,7.61853333333,6.84886666667,6.11653333333,10.0084666667,6.83886666667,5.70473333333,5.31653333333,7.82786666667,6.24136666667,10.5383333333
279.64,6.37593333333,5.2924,7.25473333334,6.5676,5.90020000001,9.66966666668,6.63033333334,5.55006666667,5.08746666667,7.6346,6.15136666667,10.3304
280.02,6.2806,5.444,7.11373333333,6.4254,5.98773333333,9.9388,6.76,5.81086666667,5.18673333333,7.79273333333,6.0941,10.4601333333
280.39,6.47506666666,5.508,7.10000000001,6.53466666667,6.14539999999,9.91680000001,6.84573333333,5.8282,5.197,7.91026666666,6.11873333333,10.4977333333
280.76,6.59586666667,5.4582,6.85746666667,6.61133333333,6.29146666667,10.0892,6.802,5.77486666666,5.26753333333,7.83826666667,6.13943333333,10.5134666667
281.13,6.37,5.43146666667,6.63066666667,6.44773333333,6.15406666666,10.054,6.6638,5.65653333333,5.17686666667,7.572,5.87836666667,10.4436
281.50,6.88146666667,6.15266666667,7.40413333333,7.15146666667,6.8786,10.8100666667,7.40133333333,6.18466666667,5.92633333333,8.3712,6.51566666667,11.1439333333
281.87,6.62386666667,6.03986666667,7.17086666667,6.832,6.60399999999,10.6153333333,7.11113333333,5.98859999999,5.644,8.15966666668,6.34483333333,10.6807333333
282.25,6.62486666667,6.26693333333,6.96353333333,6.86646666667,6.73880000001,10.5912666667,7.19946666667,6.25319999999,5.723,8.32066666667,6.4488,10.6522
282.62,7.15453333333,6.8284,7.34866666667,7.3998,7.14386666666,11.0013333333,7.64246666666,6.90399999999,6.149,8.79626666666,6.9646,11.0824
282.99,6.99746666667,6.791,7.28860000001,7.1536,7.21453333334,10.9196666666,7.39446666667,6.8758,5.923,8.5854,6.86116666667,10.9381333334
283.36,6.6094,6.4298,6.77346666666,6.69006666666,6.78640000001,10.5348666667,6.96086666667,6.55999999999,5.45093333333,8.12966666666,6.5196,10.4230666667
283.73,6.9336,6.70986666667,7.09626666667,6.9792,7.04033333334,10.8094666667,7.19033333333,6.92086666666,5.79233333333,8.43553333334,6.7885,10.6772666667
284.10,7.10826666667,6.8532,7.41226666667,7.172,7.21113333333,10.8633333333,7.2454,7.04679999999,5.9162,8.54553333333,7.05176666667,10.7654
284.47,7.163,7.00153333333,7.4694,7.25566666667,7.17726666667,10.9416,7.3672,7.15346666667,5.9826,8.62826666667,7.2996,10.7991333333
284.85,7.09473333333,7.15,7.58966666666,7.2796,7.18026666667,10.9901333333,7.38146666667,7.252,5.9264,8.65373333334,7.41843333333,10.7518666667
285.22,6.93366666667,6.96526666667,7.48339999999,7.05366666667,7.02853333333,10.7522,7.41553333333,7.09873333333,5.8252,8.57600000001,7.4472,10.5825333333
285.59,6.26933333333,6.34706666667,6.77326666667,6.3316,6.33813333333,10.0056666667,6.80206666667,6.61786666667,5.12606666667,7.8834,6.81216666667,9.92793333334
