wavelength,Back_BanRotm,Belly_BanRotm,Breast_BanRotm,Crissum_BanRotm,Crown_BanRotm,DorTail_BanRotm,Patch10_BanRotm,Rump_BanRotm,Throat_BanRotm,WingTip_BanRotm
261.01,5.938,8.15033333333,4.718,5.43333333333,2.912,11.8756666667,10.9806666667,7.776,6.865,14.7223333333
261.39,5.989,7.90366666667,4.893,5.482,3.33833333333,11.7493333333,11.2093333333,7.47833333333,7.11833333333,14.5966666667
261.76,5.83466666667,7.91466666667,4.68466666667,5.73333333333,3.92366666667,11.6693333333,11.2466666667,6.934,7.289,13.9186666667
262.13,6.004,8.19533333333,4.70333333333,5.79,3.83033333333,12.293,12.0793333333,6.78766666667,7.625,14.0566666667
262.51,6.68966666667,8.096,4.751,5.92933333333,3.687,12.3906666667,12.4663333333,7.33533333333,7.469,14.215
262.88,6.94566666667,7.96433333333,4.80366666667,6.11366666667,4.30433333333,12.435,12.7676666667,7.75633333333,7.63166666667,14.5146666667
263.25,8.27033333333,9.095,5.86466666667,7.583,5.88766666667,14.0896666667,14.0663333333,9.20966666667,9.20966666667,16.1056666667
263.63,8.95366666667,9.524,5.977,8.06066666667,7.44033333333,14.881,15.0296666667,9.623,9.772,16.865
264.00,8.74033333333,8.87633333333,4.83166666667,6.759,6.732,14.3053333333,14.8753333333,8.469,9.39166666667,16.6123333333
264.37,8.38866666667,8.80366666667,5.06633333333,7.17066666667,6.64466666667,13.8426666667,14.8673333333,8.33333333333,8.776,16.9433333333
264.75,7.56666666667,8.35433333333,4.78166666667,7.173,6.27266666667,13.1926666667,15.0773333333,7.79166666667,7.81966666667,16.287
265.12,6.66066666667,7.71433333333,4.29833333333,6.14866666667,5.181,12.6673333333,13.7206666667,6.348,6.348,14.9443333333
265.49,6.05066666667,7.74333333333,3.74666666667,5.82833333333,4.996,11.99,12.8783333333,5.71733333333,5.329,14.21
265.87,6.43166666667,8.06,4.13666666667,6.61833333333,5.391,11.9563333333,13.077,6.512,5.23066666667,14.785
266.24,7.09733333333,8.66,4.97033333333,7.68633333333,5.96966666667,12.068,13.0156666667,7.48133333333,5.15,15.2703333333
266.61,6.79966666667,8.91833333333,5.51866666667,8.32733333333,6.87366666667,12.4416666667,13.5996666667,7.48966666667,5.42,15.4226666667
266.98,6.43666666667,9.093,5.36,8.01633333333,6.31733333333,12.6586666667,12.9693333333,6.7,5.21633333333,15.0513333333
267.36,6.08833333333,8.864,5.31833333333,7.83766666667,5.48133333333,12.4563333333,12.3863333333,6.25133333333,4.75866666667,14.5556666667
267.73,6.17633333333,9.446,6.335,8.265,5.44966666667,12.5796666667,12.4433333333,6.494,4.76833333333,14.623
268.10,6.82533333333,10.2156666667,6.97966666667,9.203,5.83433333333,12.7256666667,12.6156666667,6.78133333333,5.15166666667,15.61
268.48,7.076,10.3916666667,7.321,9.21233333333,5.51833333333,12.9506666667,13.0396666667,6.609,5.296,15.6876666667
268.85,6.532,10.1686666667,6.689,8.32766666667,5.05066666667,12.682,12.2556666667,6.285,4.71366666667,15.7573333333
269.22,7.22733333333,10.622,7.00866666667,8.73833333333,5.25633333333,12.9216666667,12.681,6.68,5.738,16.5136666667
269.59,7.75833333333,10.8103333333,6.899,8.532,4.83566666667,12.852,12.5296666667,7.07066666667,6.039,17.1286666667
269.97,7.94466666667,10.9906666667,7.30566666667,7.817,4.72833333333,12.822,12.6943333333,7.19933333333,6.07033333333,17.2733333333
270.34,7.269,10.2823333333,6.57366666667,6.72133333333,4.31933333333,12.0313333333,11.7573333333,6.38433333333,5.984,16.3296666667
270.71,7.04933333333,10.1686666667,6.19666666667,6.238,3.72233333333,11.8946666667,11.2916666667,5.98866666667,6.21733333333,16.1986666667
271.09,6.394,9.00033333333,5.02966666667,5.233,2.79,11.1993333333,10.914,5.70166666667,5.53866666667,15.333
271.46,6.03566666667,8.37266666667,4.673,4.965,2.58966666667,10.7476666667,10.6696666667,5.56866666667,5.004,15.148
271.83,5.851,7.71866666667,4.07866666667,4.25,2.05866666667,10.1963333333,10.12,5.43166666667,4.78366666667,14.9226666667
272.20,5.16933333333,7.467,3.66866666667,3.502,1.42666666667,9.78333333333,9.69066666667,5.466,4.39133333333,14.045
272.58,5.583,7.78333333333,3.60066666667,3.56433333333,1.72766666667,10.2016666667,9.71066666667,6.32866666667,5.128,14.33
272.95,5.804,7.95166666667,3.958,4.25966666667,2.09433333333,10.2943333333,10.064,6.54966666667,5.76866666667,14.111
273.32,5.514,7.54166666667,3.71766666667,3.984,2.09866666667,9.92533333333,9.48066666667,6.13666666667,5.763,13.7316666667
273.69,5.598,7.361,3.85333333333,3.79866666667,1.981,10.2143333333,9.52366666667,6.543,5.96133333333,13.5043333333
274.06,5.08,6.73,3.13333333333,2.855,1.205,9.659,9.10266666667,6.45166666667,5.37633333333,13.1443333333
274.44,5.82333333333,7.279,4.084,3.38433333333,1.96633333333,10.191,10.002,7.56266666667,6.06933333333,14.0103333333
274.81,5.79533333333,7.54566666667,4.06433333333,3.267,2.042,9.95733333333,9.782,7.39033333333,5.79566666667,14.119
275.18,6.39166666667,8.43666666667,4.91666666667,4.44466666667,3.068,10.1673333333,10.128,8.22066666667,6.17533333333,14.5523333333
275.55,6.64666666667,8.583,5.05633333333,4.098,3.221,9.82666666667,9.80633333333,8.053,6.54433333333,14.4136666667
275.93,6.21766666667,8.04733333333,4.949,3.868,2.95266666667,9.62766666667,9.66933333333,7.79766666667,5.98866666667,13.87
276.30,6.98166666667,8.706,5.74733333333,5.19366666667,4.04466666667,10.5576666667,10.2383333333,8.32266666667,6.68366666667,14.6873333333
276.67,6.133,8.22033333333,4.77733333333,5.1,3.65833333333,10.114,9.79133333333,7.166,6.09,14.0733333333
277.04,5.721,7.95233333333,4.59466666667,4.59466666667,2.93766666667,10.4043333333,9.3,6.89166666667,5.96433333333,14.0273333333
277.41,6.06066666667,8.27833333333,5.11633333333,5.292,3.31566666667,10.7816666667,10.0133333333,7.576,6.456,14.6243333333
277.79,5.182,8.056,5.24733333333,5.81333333333,3.244,10.5596666667,9.841,6.74933333333,6.05266666667,14.4566666667
278.16,5.827,8.39766666667,5.74133333333,6.98366666667,4.17733333333,11.161,10.047,6.94066666667,6.491,15.017
278.53,4.983,7.50633333333,5.04666666667,6.828,3.35033333333,10.3056666667,9.56333333333,5.87366666667,5.51333333333,14.228
278.90,4.61766666667,7.009,4.88566666667,7.02933333333,3.07166666667,10.0596666667,9.40033333333,6.16366666667,5.09166666667,13.75
279.27,4.462,6.786,4.54433333333,6.58033333333,2.54966666667,9.603,8.94533333333,5.92233333333,5.01733333333,13.8186666667
279.64,3.87733333333,6.37433333333,3.91833333333,6.65866666667,1.949,9.41933333333,9.054,5.68433333333,4.14133333333,13.662
280.02,3.91466666667,6.15166666667,3.655,6.39066666667,2.117,9.467,8.72766666667,5.21266666667,4.174,13.7606666667
280.39,2.851,5.40933333333,3.339,5.48733333333,1.28866666667,8.59233333333,8.41633333333,4.86233333333,4.06166666667,12.8493333333
280.76,3.488,5.84466666667,4.43066666667,5.543,1.86666666667,8.503,8.57833333333,5.69366666667,4.41166666667,12.99
281.13,3.70366666667,5.98433333333,4.105,5.364,1.49633333333,7.38933333333,8.30133333333,5.382,3.95933333333,12.8443333333
281.50,3.47966666667,6.01333333333,3.58666666667,5.03233333333,1.267,7.17333333333,8.137,5.175,3.74733333333,13.0623333333
281.87,3.76966666667,5.96166666667,2.981,4.61133333333,1.15733333333,6.926,8.01366666667,5.348,3.36666666667,12.6426666667
282.25,3.525,5.74933333333,2.56666666667,4.038,0.513333333333,6.81033333333,7.75166666667,4.70566666667,3.47366666667,11.927
282.62,3.31333333333,5.944,1.83133333333,3.28,0.282666666667,6.82666666667,7.576,4.64533333333,3.82966666667,11.9213333333
282.99,3.44233333333,5.75933333333,1.61533333333,2.87166666667,-0.049,6.918,7.37466666667,4.748,4.14433333333,11.8123333333
283.36,3.707,6.27366666667,2.028,3.37466666667,0.269666666667,7.77866666667,7.60466666667,4.99066666667,4.531,12.0086666667
283.73,3.40133333333,5.829,1.93266666667,2.87566666667,0.201,7.59133333333,7.18933333333,4.77766666667,4.36,11.24
284.10,2.97,5.86466666667,2.29133333333,2.92466666667,-0.362,7.37233333333,7.32666666667,5.09566666667,4.101,11.1113333333
284.47,3.73933333333,6.208,2.22033333333,3.31566666667,-0.160666666667,7.698,7.362,5.40433333333,4.03166666667,11.554
284.85,3.32766666667,5.67433333333,1.53566666667,3.12866666667,-0.298333333333,7.76466666667,7.12466666667,5.13366666667,3.612,11.3196666667
285.22,3.84566666667,5.878,1.923,3.65333333333,0.590666666667,8.66633333333,7.77366666667,5.69966666667,4.34033333333,11.6883333333
285.59,4.20033333333,6.02366666667,2.28266666667,3.94366666667,0.986,9.19766666667,7.99566666667,6.02366666667,4.14666666667,11.4666666667
285.96,4.21,6.08866666667,2.478,3.93,1.30566666667,9.539,7.95366666667,6.195,4.43633333333,11.7106666667
286.33,4.127,6.08466666667,2.53933333333,4.15366666667,1.56066666667,9.64266666667,7.77766666667,6.30933333333,4.16666666667,11.627
286.70,4.44266666667,6.27,3.25966666667,4.98133333333,2.103,9.93666666667,8.08366666667,6.51966666667,4.29833333333,11.6456666667
287.07,4.15166666667,5.95566666667,3.01133333333,4.80166666667,1.96333333333,9.41766666667,7.77266666667,6.261,3.595,11.4603333333
287.44,3.515,5.199,2.57933333333,4.29033333333,1.59033333333,8.594,7.391,5.70733333333,2.9,11.16
287.82,4.08933333333,5.886,3.07066666667,4.73333333333,1.91733333333,8.89,7.79033333333,5.89966666667,3.39266666667,11.9736666667
288.19,4.819,6.332,3.06666666667,5.549,2.68133333333,9.19966666667,8.204,6.425,3.903,12.6243333333
288.56,4.63166666667,6.22466666667,3.30666666667,5.75633333333,2.94533333333,9.277,8.15266666667,6.51966666667,3.949,12.6373333333
288.93,4.939,6.58033333333,3.48533333333,5.84033333333,2.93333333333,9.25833333333,8.31666666667,6.51333333333,3.99666666667,12.8246666667
289.30,5.11866666667,6.694,3.598,6.11,3.08233333333,9.20566666667,8.323,6.50366666667,3.99166666667,12.709
289.67,4.79266666667,6.63133333333,3.445,5.93666666667,2.723,8.83733333333,8.16966666667,6.39966666667,3.89433333333,12.6223333333
290.04,4.64366666667,6.721,3.286,6.02833333333,2.349,8.608,8.48633333333,6.137,3.93766666667,12.763
290.41,4.547,6.99166666667,3.65966666667,6.418,2.185,8.65766666667,8.78066666667,6.44566666667,4.165,13.3276666667
290.78,4.604,6.89866666667,3.429,6.22133333333,1.75566666667,8.53033333333,8.37833333333,6.35933333333,4.02333333333,13.4933333333
291.15,4.99033333333,7.67866666667,3.74966666667,6.83766666667,2.09533333333,9.071,8.69866666667,6.424,4.78366666667,13.8683333333
291.52,5.192,8.17466666667,3.85266666667,7.153,2.12666666667,9.38966666667,8.80933333333,6.752,5.35766666667,13.8083333333
291.89,4.67233333333,7.81533333333,3.254,7.106,1.87733333333,9.234,8.62166666667,6.73066666667,5.57666666667,13.392
292.26,4.111,7.67766666667,2.97933333333,6.919,1.275,8.93866666667,8.26533333333,6.46033333333,5.58666666667,12.892
292.64,3.92266666667,7.29066666667,2.44966666667,6.80933333333,0.729,8.73433333333,8.34066666667,6.168,5.35133333333,12.8023333333
293.01,3.13166666667,6.48533333333,1.82566666667,6.32233333333,-0.0886666666667,7.925,7.73233333333,5.47633333333,4.70433333333,11.977
293.38,2.04833333333,5.754,0.918666666667,5.724,-1.06933333333,7.32066666667,6.79333333333,4.77466666667,4.02166666667,11.568
293.75,1.75066666667,5.719,0.633666666667,5.83966666667,-0.905333333333,7.228,6.65466666667,4.844,4.16466666667,11.287
294.12,2.19866666667,5.55533333333,1.02466666667,6.16466666667,-0.846666666667,7.41233333333,6.17966666667,5.288,4.05533333333,10.9923333333
294.49,1.62833333333,4.53533333333,0.494333333333,5.72766666667,-1.26466666667,6.67233333333,5.277,4.76833333333,3.271,10.4523333333
294.86,1.207,3.761,0.238666666667,5.277,-1.277,6.456,5.207,4.68766666667,2.84933333333,10.1473333333
295.23,1.78466666667,3.91833333333,0.778333333333,5.50166666667,-0.671333333333,7.04533333333,5.945,5.04566666667,3.355,10.5743333333
295.60,2.44533333333,4.18566666667,1.21633333333,5.95233333333,0.0383333333333,7.42433333333,6.59233333333,5.325,3.63566666667,11.1496666667
295.97,2.76566666667,4.393,1.872,6.20433333333,0.428333333333,7.636,6.85266666667,5.678,3.53666666667,11.5393333333
296.34,3.02066666667,4.53133333333,2.39333333333,6.35533333333,0.720333333333,7.982,7.006,5.76266666667,3.555,11.5373333333
296.71,3.07033333333,5.042,2.78966666667,6.521,0.986,8.0,6.902,5.804,3.64133333333,11.35
297.08,3.572,5.64366666667,3.48466666667,7.41833333333,1.95033333333,8.72233333333,7.36333333333,6.257,4.42666666667,11.8783333333
297.45,3.91033333333,5.876,3.87766666667,7.53933333333,2.387,8.717,7.734,6.6,4.49333333333,12.1303333333
297.82,4.062,5.663,3.761,7.37166666667,2.19233333333,8.58566666667,7.651,6.383,4.26633333333,12.2393333333
298.19,3.92466666667,5.77366666667,3.687,7.28733333333,2.32466666667,8.57366666667,7.84966666667,6.23833333333,4.09766666667,12.412
298.56,4.74166666667,6.62333333333,4.20866666667,7.72166666667,2.90366666667,9.19,8.30866666667,6.743,4.65466666667,12.7243333333
298.93,5.158,7.31166666667,4.55033333333,8.372,3.32466666667,9.65333333333,8.63733333333,7.146,5.08033333333,12.812
299.30,4.71633333333,6.80766666667,4.05733333333,8.35333333333,3.04566666667,9.069,8.092,6.944,4.40966666667,12.3083333333
299.67,4.71833333333,6.796,4.096,8.45066666667,2.993,9.24866666667,7.96966666667,6.79566666667,4.11966666667,12.2886666667
300.04,4.62333333333,6.87466666667,3.77633333333,8.49666666667,2.687,9.235,7.97633333333,6.72966666667,4.079,12.176
300.41,4.68366666667,7.019,3.572,8.54266666667,2.935,8.97966666667,7.88033333333,6.769,4.18366666667,12.3266666667
300.78,4.566,6.46766666667,3.182,8.27833333333,2.85833333333,8.718,8.00666666667,6.46733333333,4.00966666667,12.3916666667
301.15,4.53466666667,6.874,2.95733333333,8.215,2.62866666667,8.60933333333,8.08366666667,6.42766666667,3.92966666667,12.6313333333
301.52,5.23033333333,7.56666666667,3.42466666667,8.78766666667,3.04,9.57133333333,8.549,6.84966666667,4.40733333333,13.2216666667
301.89,5.33333333333,7.42666666667,3.70666666667,8.90666666667,2.89333333333,9.70666666667,8.50666666667,6.76,4.41333333333,13.2933333333
302.26,5.616,7.452,3.887,9.12733333333,2.962,9.65033333333,8.55133333333,6.79533333333,4.67766666667,13.4163333333
302.63,5.21166666667,6.99333333333,3.59066666667,9.097,2.74633333333,9.28466666667,8.54733333333,6.79233333333,4.582,13.3443333333
303.00,5.023,6.648,3.371,9.03833333333,2.243,8.904,8.20566666667,6.205,4.17666666667,13.215
303.37,4.927,6.75266666667,3.54433333333,8.99433333333,2.05366666667,8.87366666667,8.17566666667,5.89333333333,4.054,13.3173333333
303.74,4.63966666667,6.52966666667,3.084,8.568,1.70266666667,8.34033333333,7.76333333333,5.779,3.768,12.7246666667
304.10,4.55466666667,6.15366666667,2.88866666667,8.55833333333,1.74666666667,8.22266666667,7.376,5.56233333333,3.47966666667,12.683
304.47,4.441,5.97066666667,2.87033333333,8.62433333333,1.59733333333,8.52966666667,7.59533333333,5.524,3.27666666667,12.605
304.84,4.74833333333,6.047,3.00333333333,8.766,1.39333333333,8.84733333333,7.427,5.77666666667,3.42266666667,12.3646666667
305.21,4.03733333333,5.20633333333,2.27033333333,8.19733333333,0.666,8.30633333333,6.87866666667,5.601,2.705,11.6233333333
305.58,3.365,4.801,1.76466666667,7.851,0.301,7.63233333333,6.52466666667,5.307,2.27066666667,10.9696666667
305.95,3.12,4.76966666667,1.53933333333,7.91766666667,0.0413333333333,7.45033333333,6.488,5.37466666667,2.24066666667,10.6526666667
306.32,3.285,4.70666666667,1.62866666667,8.157,0.069,7.495,6.73566666667,5.59,2.34633333333,10.5176666667
306.69,3.19566666667,4.986,1.791,8.237,0.0963333333333,7.741,6.68033333333,5.30333333333,1.96966666667,10.427
307.06,3.62,5.605,2.47166666667,8.63033333333,0.932,8.15766666667,7.15833333333,6.03733333333,2.70133333333,10.8456666667
307.43,3.739,5.84133333333,2.608,8.929,1.39733333333,8.76933333333,7.47866666667,6.587,3.39333333333,11.0446666667
307.80,3.99266666667,6.23833333333,3.00733333333,9.49566666667,2.27233333333,9.40366666667,8.02466666667,6.86866666667,3.86133333333,11.5706666667
308.17,4.11233333333,6.48233333333,3.06166666667,9.595,2.639,9.49266666667,8.10933333333,6.99466666667,4.13766666667,11.4016666667
308.54,4.374,6.61666666667,3.06566666667,9.707,2.941,9.08433333333,8.19966666667,7.00333333333,4.19933333333,11.5386666667
308.90,4.21466666667,6.63533333333,3.23933333333,9.83866666667,3.059,8.94733333333,8.177,7.23766666667,4.215,11.8136666667
309.27,4.57433333333,6.41566666667,3.519,10.2276666667,3.21366666667,9.04266666667,8.22166666667,7.30733333333,4.234,11.928
309.64,4.13133333333,5.78133333333,3.152,10.2426666667,2.79966666667,8.83133333333,7.73866666667,7.01033333333,3.99433333333,11.5056666667
310.01,3.82,5.61433333333,3.06,10.0286666667,2.774,8.64133333333,7.68366666667,6.99066666667,3.919,11.394
310.38,3.67433333333,5.61733333333,3.175,10.2153333333,2.88866666667,8.69733333333,7.60366666667,6.96633333333,3.86533333333,11.49
310.75,3.86833333333,5.66266666667,3.049,10.3506666667,2.904,8.629,7.71633333333,6.88666666667,4.055,11.564
311.12,3.66033333333,5.21666666667,2.567,10.1763333333,2.53633333333,8.29966666667,7.578,6.51633333333,3.567,11.29
311.49,3.56533333333,5.17866666667,2.44566666667,10.1313333333,2.281,7.89133333333,7.60366666667,6.33,3.103,11.1176666667
311.85,3.28333333333,4.576,2.36,9.89033333333,1.52866666667,7.21233333333,7.284,6.06333333333,2.61633333333,10.6596666667
312.22,2.99266666667,4.46266666667,2.325,9.75933333333,1.05266666667,6.80833333333,7.36133333333,5.80733333333,2.18966666667,10.3013333333
312.59,2.34966666667,4.08266666667,1.90333333333,9.20766666667,0.148666666667,6.571,6.75133333333,5.497,1.57333333333,9.495
312.96,2.32333333333,4.13833333333,1.88,9.16266666667,0.443,6.55866666667,6.699,5.57533333333,1.56666666667,9.35733333333
313.33,2.45666666667,4.38733333333,2.139,9.23533333333,0.427666666667,6.68,6.855,5.79133333333,1.65633333333,9.54266666667
313.70,2.591,4.587,2.501,9.41,0.370333333333,6.90933333333,7.13333333333,5.94433333333,1.873,9.72433333333
314.07,2.79433333333,4.67966666667,2.71333333333,9.923,0.678333333333,6.968,7.301,5.94466666667,1.97766666667,9.647
