wavelength,Back_TanLabf,Belly_TanLabf,Breast_TanLabf,Crissum_TanLabf,Crown_TanLabf,DorTail_TanLabf,Patch10_TanLabf,Rump_TanLabf,Throat_TanLabf,WingTip_TanLabf
523.83,64.648,29.8391666667,72.8681111111,19.0918888889,7.53277777778,10.3965555556,83.4951111111,78.879,48.9853333334,10.4694444444
524.17,64.8328888889,29.8198888889,73.0023333333,19.1105555556,7.50755555556,10.3636666667,83.7631111111,79.1906666667,49.0438888889,10.4513333333
524.52,65.0075555555,29.8101666667,73.0995555556,19.1094444444,7.46422222222,10.3317777778,84.0502222222,79.5251111111,49.0935555556,10.4359444444
524.87,65.1534444444,29.7738888889,73.2535555555,19.0907777778,7.41566666667,10.3032222222,84.2278888889,79.8456666667,49.1414444445,10.375
525.21,65.2787777778,29.769,73.3753888889,19.1081111111,7.42522222222,10.3103333333,84.4702222222,80.1522222222,49.2047777778,10.3752222222
525.56,65.4225555556,29.7765555556,73.4920555556,19.1212222222,7.40844444444,10.3038333333,84.7152222222,80.492,49.2604444444,10.3652222222
525.90,65.5881111111,29.771,73.5075555555,19.1707777778,7.39166666667,10.3131666667,84.9111111111,80.7837777778,49.3011111111,10.3796666667
526.25,65.723,29.7645555556,73.6396666667,19.176,7.35655555555,10.2786111111,85.1485555555,81.0384444445,49.3934444445,10.3541111111
526.59,65.8762222222,29.769,73.7382222222,19.2067777778,7.32855555556,10.2610555556,85.4145555555,81.3291111111,49.4555555555,10.3388888889
526.94,66.0581111111,29.8143888889,73.8947222222,19.2568888889,7.31088888889,10.2544444444,85.7195555555,81.6494444445,49.5591111111,10.3306666667
527.28,66.213,29.854,74.0087777778,19.2758888889,7.31411111111,10.2657777778,85.9445555556,81.9233333333,49.641,10.3273888889
527.63,66.3625555555,29.8826666667,74.1205,19.2938888889,7.30433333333,10.2555,86.1583333333,82.1723333334,49.6903333333,10.3110555556
527.97,66.5333333333,29.9373333333,74.2708888889,19.3342222222,7.326,10.2853888889,86.3934444444,82.4637777778,49.7678888889,10.3368888889
528.32,66.6281111111,29.9602777778,74.3681111111,19.3634444445,7.32266666667,10.2862222222,86.5521111111,82.6761111111,49.8221111111,10.3424444444
528.66,66.7324444444,29.987,74.4135555556,19.394,7.32388888889,10.2958333333,86.7046666667,82.8506666667,49.8535555555,10.3656666667
529.01,66.8097777778,30.0231111111,74.4186666667,19.427,7.31066666667,10.299,86.8502222222,83.0287777778,49.8706666667,10.3555
529.35,66.8694444444,30.0324444444,74.4588888889,19.4591111111,7.30966666667,10.3023333333,86.9754444445,83.1678888889,49.8896666667,10.3563888889
529.70,66.9555555555,30.0862777778,74.5532777778,19.5044444444,7.31766666667,10.3052222222,87.1515555556,83.3468888889,49.9501111111,10.3685
530.04,67.0567777778,30.1467222222,74.6112777778,19.5661111111,7.33566666667,10.335,87.3537777778,83.5872222222,49.9963333333,10.3936666667
530.39,67.1266666667,30.1833333333,74.6647777778,19.6167777778,7.35333333333,10.3596666667,87.5422222221,83.7837777778,50.022,10.3947777778
530.73,67.1633333333,30.2093333333,74.6268888889,19.6457777778,7.357,10.3598333333,87.6830000001,83.9643333333,50.0008888889,10.3968333333
531.08,67.1757777778,30.2272222222,74.5743333333,19.7073333333,7.36744444444,10.3697222222,87.8056666665,84.1128888889,49.977,10.4125
531.42,67.2447777778,30.2623333333,74.5501666667,19.7613333333,7.38444444444,10.3939444444,87.9786666667,84.348,49.988,10.4376666667
531.77,67.3627777778,30.3052777778,74.5572222222,19.8397777778,7.40988888889,10.4147222222,88.1413333334,84.5881111111,50.0156666666,10.4524444444
532.11,67.405,30.3266111111,74.5037222222,19.8673333333,7.40355555555,10.4330555556,88.2674444444,84.7845555555,49.9902222222,10.4560555556
532.46,67.4448888889,30.3538333333,74.478,19.9255555556,7.40155555556,10.4297222222,88.3803333335,84.9601111111,49.9993333333,10.4343888889
532.80,67.5134444445,30.3741666667,74.5146666667,19.9692222222,7.41444444445,10.4357222222,88.5067777779,85.1388888889,50.0204444445,10.4473888889
533.15,67.6074444444,30.4128888889,74.5599444444,20.0093333333,7.42388888889,10.4553888889,88.6818888889,85.3777777778,50.0622222222,10.4638888889
533.49,67.7064444444,30.4503888889,74.5848888889,20.0605555556,7.44666666667,10.4960555556,88.8036666668,85.5646666667,50.0772222222,10.4763333333
533.84,67.7445555555,30.4536666667,74.5361111111,20.0813333333,7.45555555556,10.4930555556,88.8418888888,85.6944444444,50.0265555556,10.4817222222
534.18,67.8242222222,30.5045,74.542,20.1292222222,7.45944444444,10.5013888889,88.9590000001,85.9287777778,50.0722222222,10.5128333333
534.52,67.9107777778,30.5457777778,74.5301111111,20.19,7.48644444444,10.5205,89.0743333332,86.0998888889,50.106,10.5448333333
534.87,68.0155555556,30.6006111111,74.582,20.2304444445,7.47333333333,10.5193333333,89.2555555556,86.3553333333,50.1217777778,10.5558333333
535.21,68.1026666667,30.6587222222,74.5637777778,20.3154444445,7.487,10.5481111111,89.4398888888,86.5977777778,50.1643333333,10.5942777778
535.56,68.0925555556,30.6875555556,74.4814444444,20.3826666667,7.48555555556,10.5462777778,89.5892222222,86.7477777778,50.1624444445,10.5888333333
535.90,68.1686666667,30.762,74.4851666667,20.4601111111,7.52033333333,10.5602777778,89.7532222222,86.9456666667,50.2008888889,10.5977222222
536.25,68.2835555555,30.8273333333,74.528,20.5058888889,7.53544444444,10.5945555556,89.967,87.2152222222,50.249,10.6507222222
536.59,68.3155555556,30.8917222222,74.4655555555,20.5687777778,7.56522222222,10.6355,90.0195555555,87.3201111111,50.236,10.6873333333
536.93,68.341,30.9397222222,74.3181666667,20.6588888889,7.6,10.6516666667,90.0175555556,87.4005555556,50.1851111111,10.711
537.28,68.3441111111,30.9731111111,74.1987777778,20.7057777778,7.59266666667,10.6217777778,90.1101111112,87.5458888889,50.1582222222,10.7157222222
537.62,68.4002222222,31.0085555556,74.1392222222,20.7778888889,7.58977777778,10.6302222222,90.2844444445,87.7491111111,50.1716666666,10.7231666667
537.97,68.352,30.9776111111,73.9023333333,20.783,7.58044444444,10.6437777778,90.2125555556,87.7563333333,50.0685555555,10.7166111111
538.31,68.3347777778,30.9790555556,73.7602777778,20.8245555556,7.57388888889,10.6456666667,90.2590000001,87.9113333333,49.9856666667,10.7197777778
538.65,68.3412222222,30.9801666667,73.6011111111,20.8834444444,7.586,10.6524444444,90.3043333334,88.1025555556,49.9137777778,10.7195
539.00,68.3434444445,30.9821111111,73.5408333333,20.9238888889,7.6,10.662,90.396,88.273,49.8645555556,10.7121666667
539.34,68.3701111111,30.9803888889,73.4132777778,20.9372222222,7.6,10.6651666667,90.4433333333,88.4895555556,49.7912222222,10.7387777778
539.69,68.3823333333,30.9108333333,73.2891111111,20.9552222222,7.55022222222,10.6189444444,90.5057777779,88.638,49.658,10.7257222222
540.03,68.3738888889,30.8747222222,73.1950555556,20.959,7.52822222222,10.5907777778,90.5662222222,88.8476666667,49.5931111111,10.7027222222
540.37,68.3094444445,30.8025,73.0768888889,20.928,7.47822222222,10.5349444444,90.5566666668,88.9634444445,49.4928888889,10.6567777778
540.72,68.3315555556,30.7837222222,73.0177777778,20.9115555556,7.42322222222,10.5111111111,90.6283333332,89.1063333333,49.4142222222,10.637
541.06,68.2642222222,30.7208888889,72.9168888889,20.8874444444,7.40033333333,10.5031111111,90.5834444446,89.1352222222,49.3193333333,10.6098333333
541.40,68.2785555556,30.7433333333,72.8906111111,20.9186666667,7.39688888889,10.5032222222,90.6392222222,89.2637777778,49.2847777778,10.6161666667
541.75,68.2701111111,30.7342222222,72.8671111111,20.9526666667,7.397,10.4820555556,90.6868888888,89.3795555556,49.2264444444,10.5965555556
542.09,68.2032222222,30.7060555555,72.7252222222,20.9856666666,7.40644444445,10.4922777778,90.6416666667,89.4072222222,49.1518888889,10.5998888889
542.43,68.1166666667,30.6889444444,72.5855555556,21.0073333333,7.41833333333,10.4986666667,90.5772222223,89.41,49.0946666667,10.6051111111
542.78,68.0508888889,30.6799444444,72.4479444445,21.0461111111,7.42922222222,10.5105555556,90.4783333333,89.4187777778,48.9876666667,10.6126111111
543.12,67.8968888889,30.6324444445,72.2427777778,21.0357777778,7.41055555556,10.4992222222,90.3639999999,89.3603333334,48.8373333333,10.5747222222
543.46,67.7723333333,30.6284444444,72.0861666667,21.0575555556,7.42177777778,10.5009444444,90.310888889,89.3827777778,48.7658888889,10.5798888889
543.81,67.6285555556,30.5987222222,71.8164444445,21.1166666667,7.44066666667,10.5126111111,90.2181111112,89.2981111111,48.6025555555,10.6030555556
544.15,67.5557777778,30.6338333333,71.6042222222,21.18,7.45244444444,10.5361111111,90.2730000001,89.3656666666,48.5087777778,10.6338888889
544.49,67.4348888889,30.6222777778,71.3757777778,21.2238888889,7.491,10.545,90.2862222222,89.4054444444,48.4137777778,10.6586666667
544.84,67.4145555556,30.7067222222,71.1872777778,21.3014444444,7.51944444444,10.5532777778,90.3566666668,89.5411111111,48.319,10.6952777778
545.18,67.2786666667,30.7011666667,70.9260555555,21.3133333333,7.51811111111,10.5481666667,90.2372222223,89.5383333333,48.1413333334,10.6681111111
545.52,67.2395555556,30.7606666667,70.7762777778,21.3841111111,7.54377777778,10.5920555556,90.2736666667,89.6808888889,48.0818888889,10.7051666667
545.87,67.2042222222,30.8293888889,70.6802777778,21.4218888889,7.52655555556,10.5939444444,90.3472222222,89.7875555556,47.9901111111,10.6838333333
546.21,67.2008888889,30.8685555556,70.5777222222,21.4813333333,7.53633333333,10.6387222222,90.4134444444,89.8978888889,47.896,10.7068333333
546.55,67.11,30.8987777778,70.3592777778,21.5215555556,7.541,10.6405555556,90.4568888888,90.002,47.8063333333,10.7100555556
546.90,67.1145555556,30.9826666667,70.2515555556,21.6046666667,7.55588888889,10.6405,90.5743333335,90.1646666667,47.7655555555,10.7362777778
547.24,67.114,31.0792222222,70.0891666667,21.7033333333,7.60822222222,10.7017777778,90.5625555557,90.257,47.7018888889,10.7882222222
547.58,67.073,31.1778888889,69.9746666667,21.7377777778,7.60322222222,10.7206111111,90.6173333334,90.3946666667,47.666,10.7698888889
547.92,67.0971111111,31.2377777778,69.9026111111,21.8622222222,7.67344444444,10.7605555556,90.6862222221,90.5392222222,47.6647777778,10.8075
548.27,66.9583333333,31.2642777778,69.7066666667,21.9262222222,7.704,10.8043333333,90.5977777778,90.5663333333,47.5813333333,10.8111111111
548.61,66.886,31.2853333333,69.5773888889,22.0177777778,7.72088888889,10.8375555555,90.5721111111,90.6307777778,47.542,10.8497777778
548.95,66.7678888889,31.302,69.3858333333,22.0872222222,7.77522222222,10.8861111111,90.6001111112,90.6952222222,47.5082222222,10.9028333333
549.29,66.6614444444,31.3485,69.1426666667,22.1356666667,7.79011111111,10.9137222222,90.5323333334,90.6433333333,47.3526666667,10.9446666667
549.64,66.6362222222,31.3922222222,68.9126111111,22.2403333333,7.83544444445,10.9412222222,90.4562222222,90.7451111111,47.2936666666,10.9638888889
549.98,66.5346666666,31.4248888889,68.6758888889,22.3384444444,7.83066666667,10.9429444444,90.4127777777,90.7621111111,47.1454444444,10.9807777778
550.32,66.485,31.4750555556,68.5173888889,22.4351111111,7.87355555556,10.9723888889,90.3777777777,90.7843333333,47.0533333333,11.0512777778
550.66,66.4048888889,31.4916666667,68.3802222222,22.5155555556,7.89466666667,11.0000555556,90.3394444445,90.8162222222,46.9895555555,11.0850555556
551.01,66.3801111111,31.5186666667,68.2983888889,22.5951111111,7.91844444444,11.0198333333,90.4094444443,90.9336666667,46.9378888889,11.0970555556
551.35,66.3328888889,31.5683333333,68.1896666667,22.6826666666,7.98933333333,11.0592222222,90.4102222221,91.0127777778,46.8707777778,11.1970555556
551.69,66.2664444444,31.6016111111,68.0788333333,22.7211111111,7.98988888889,11.0830555556,90.3554444443,91.1678888888,46.8035555556,11.2333333333
552.03,66.2353333333,31.6784444444,67.9586111111,22.7952222222,8.02055555556,11.11,90.4117777779,91.2746666667,46.6933333333,11.2727777778
552.38,66.1425555556,31.6582777778,67.7652777778,22.8361111111,8.02588888889,11.1384444444,90.3836666668,91.336111111,46.5896666667,11.2665
552.72,66.2244444445,31.7251666667,67.7057777778,22.957,8.05577777778,11.1545,90.4404444443,91.481,46.5767777778,11.3417222222
553.06,66.1601111111,31.7506111111,67.5493888889,23.0085555556,8.09677777778,11.1645,90.3814444444,91.5593333334,46.5011111111,11.3738333333
553.40,66.0344444444,31.7283888889,67.385,23.0158888889,8.10044444444,11.1601111111,90.3736666666,91.552888889,46.3763333333,11.399
553.74,65.9701111111,31.7949444444,67.2346111111,23.0742222222,8.12855555556,11.2041111111,90.2946666668,91.6654444446,46.3371111111,11.4492222222
554.09,65.8376666667,31.7700555555,67.0236111111,23.0554444445,8.07655555556,11.1697777778,90.2096666666,91.6408888888,46.1321111111,11.3977777778
554.43,65.6726666667,31.7877222222,66.7100555555,23.0661111111,8.07222222222,11.1791111111,90.0362222222,91.5702222221,45.896,11.4065
554.77,65.4628888889,31.7332222222,66.3573333333,23.0816666666,8.03955555556,11.1585555556,89.8104444443,91.5058888889,45.6961111111,11.4053888889
555.11,65.3441111111,31.7170555556,66.1086111111,23.1378888889,8.01755555556,11.1662777778,89.7317777778,91.4763333332,45.5585555556,11.3343333333
555.45,65.1883333333,31.738,65.8068888889,23.2342222222,8.06222222222,11.1996111111,89.6592222223,91.3976666668,45.3891111111,11.3384444444
555.80,65.0556666667,31.7014444444,65.6598888889,23.2911111111,8.03833333333,11.1932777778,89.493111111,91.3596666668,45.2935555555,11.3422222222
556.14,64.8603333333,31.7467777778,65.386,23.3148888889,8.05477777778,11.1896666667,89.4254444445,91.3481111112,45.1485555556,11.3587222222
556.48,64.5716666667,31.7507222222,65.0144444445,23.3253333333,8.02722222222,11.1886111111,89.1887777777,91.2001111111,44.8936666667,11.2879444444
556.82,64.3523333333,31.6946666667,64.6647777778,23.359,8.00755555556,11.1720555556,89.0199999999,91.0594444443,44.7154444444,11.2063333333
557.16,64.1853333333,31.7089444445,64.381,23.3857777778,7.99822222222,11.1317222222,88.8502222223,91.0094444444,44.5965555556,11.2061666667
557.50,63.9404444444,31.6785,64.0852777778,23.3692222222,7.94644444444,11.0381666667,88.698,90.8906666667,44.4167777778,11.1582777778
557.85,63.8518888889,31.8105555556,63.868,23.4717777778,7.99988888889,11.1464444444,88.6598888888,90.9988888888,44.3993333333,11.2577222222
558.19,63.8362222222,31.8731111111,63.7881666667,23.6043333333,8.05622222222,11.1635555555,88.7103333332,91.2056666668,44.4164444444,11.313
558.53,63.7224444445,31.9851666667,63.5634444445,23.6877777778,8.08433333334,11.2189444444,88.6436666667,91.1635555557,44.3123333333,11.3375
558.87,63.5094444445,31.9831666667,63.2752777778,23.7544444444,8.13955555555,11.2484444444,88.3665555555,91.0622222222,44.146,11.3976111111
559.21,63.3122222222,31.8953888889,62.9545555555,23.742,8.04622222222,11.2395555556,88.1014444446,90.9148888888,43.9362222222,11.3702222222
559.55,63.1467777778,31.9845555556,62.5868333333,23.7844444445,8.05588888889,11.2609444445,87.9423333333,90.9334444444,43.7865555555,11.3740555556
559.89,63.0388888889,32.0273888889,62.3197222222,23.8528888889,8.065,11.3247777778,87.7268888888,90.8636666667,43.6226666667,11.4012777778
560.23,62.9261111111,31.9678888889,62.0671666667,23.8532222222,8.01077777778,11.2701666667,87.5695555556,90.8371111112,43.5255555555,11.3867222222
560.58,62.782,31.9954444444,61.8369444444,23.8911111111,7.99877777778,11.2568888889,87.4576666668,90.825888889,43.3977777778,11.3865
560.92,62.6392222222,32.0595,61.5685555556,23.9892222222,8.03366666667,11.3256666667,87.2547777779,90.7560000001,43.2368888889,11.4186666667
561.26,62.4545555555,32.0441111111,61.2632777778,24.0281111111,8.07366666667,11.3893888889,87.084111111,90.6706666666,43.1215555556,11.4402777778
561.60,62.1616666667,31.8879444445,60.8783333333,24.0152222222,8.04033333333,11.2878888889,86.7840000001,90.3616666666,42.8947777778,11.3167222222
561.94,61.8868888889,31.844,60.4923888889,24.0305555555,7.98377777778,11.3,86.4505555555,90.0475555555,42.6957777778,11.3187777778
562.28,61.6858888889,31.8006666667,60.2008333333,24.0023333333,7.98100000001,11.2816666667,86.1542222223,89.8956666667,42.5072222222,11.3065555556
562.62,61.5561111111,31.8184444445,59.8916111111,24.0383333333,7.95411111111,11.2608333333,86.0141111111,89.8593333333,42.3041111111,11.3077777778
562.96,61.4241111111,31.9047222222,59.612,24.1097777778,8.00055555556,11.2613333333,85.7651111111,89.7857777778,42.1904444445,11.3302222222
563.30,61.1995555556,31.8132777778,59.2769444444,24.1118888889,7.99533333332,11.2468333333,85.6146666667,89.5836666667,42.0124444445,11.3273333333
563.64,60.8926666667,31.7152777778,58.9037222222,24.0837777778,7.93222222222,11.1748888889,85.3365555556,89.333,41.7664444445,11.2762777778
563.99,60.6473333333,31.7925555556,58.5793333333,24.1462222222,8.02200000001,11.2766666667,85.0993333333,89.1441111111,41.5944444444,11.3518333333
564.33,60.427,31.7670555556,58.2837777778,24.1995555555,8.0398888889,11.3090555556,84.8333333333,89.0568888889,41.4212222222,11.3926111111
564.67,60.2096666666,31.7540555556,57.999,24.2332222222,8.03533333333,11.3296666667,84.707,88.9481111111,41.2995555556,11.4002777778
565.01,60.0622222222,31.7823333333,57.7387777778,24.2561111111,8.01622222222,11.3218333333,84.5457777778,88.7863333333,41.0728888889,11.3646111111
565.35,59.8931111111,31.8051111111,57.4536111111,24.2877777778,8.01544444445,11.3892222222,84.3224444444,88.6304444444,40.922,11.4042222222
565.69,59.695,31.7811111111,57.1951111111,24.2795555556,8.00777777778,11.3753333333,84.127,88.5207777778,40.7525555556,11.3594444444
566.03,59.473,31.7931666667,56.8587777778,24.315,8.03188888889,11.4249444445,84.0018888889,88.4094444444,40.5935555556,11.3989444444
566.37,59.211,31.7631111111,56.6162222222,24.337,8.05144444444,11.4112222222,83.7844444444,88.1992222222,40.4358888889,11.409
566.71,58.9816666667,31.7446111111,56.4,24.3838888889,8.07511111111,11.4193333333,83.6235555556,87.9822222222,40.2557777778,11.4217222222
567.05,58.8645555555,31.8068333333,56.1883888889,24.4868888889,8.10488888889,11.4591111111,83.4645555555,87.8954444444,40.1344444444,11.4634444444
567.39,58.7097777778,31.8585555556,55.9604444444,24.5735555555,8.13855555557,11.4945555556,83.3124444444,87.7921111111,40.0398888889,11.5018888889
567.73,58.4864444444,31.8037222222,55.6265,24.6132222222,8.1108888889,11.4712777778,83.0615555556,87.5684444445,39.8185555555,11.4713888889
568.07,58.2553333333,31.8185,55.3009444445,24.644,8.11477777778,11.4452777778,82.906,87.3334444445,39.6426666667,11.4773888889
568.41,58.0161111111,31.7792777778,54.9707222222,24.6597777778,8.07844444446,11.4399444445,82.6007777778,87.0706666667,39.4082222222,11.4879444444
568.75,57.7831111111,31.7828888889,54.66,24.72,8.10722222221,11.4387222222,82.3736666667,86.9484444445,39.2926666667,11.5381666667
569.09,57.5158888889,31.8096666667,54.3905,24.776,8.17466666667,11.4216111111,82.1587777778,86.7411111111,39.1277777778,11.5773333333
569.43,57.276,31.7636111111,54.0125,24.8143333333,8.20033333332,11.3936666667,81.8452222222,86.4632222222,38.945,11.6005555556
569.77,57.0384444444,31.7135,53.7875,24.857,8.15133333333,11.3341111111,81.6295555556,86.2662222222,38.7738888889,11.5852222222
570.11,56.799,31.71,53.4902222222,24.8663333333,8.125,11.3711666667,81.3918888889,86.0035555555,38.6198888889,11.5810555556
570.45,56.5228888889,31.6788333333,53.1292222222,24.8211111111,8.07388888889,11.3433888889,81.0675555555,85.7751111111,38.3931111111,11.5616111111
570.79,56.1642222222,31.612,52.7698333333,24.7766666667,7.99122222222,11.2977222222,80.6775555555,85.3951111111,38.1652222222,11.5161111111
571.13,55.9206666667,31.5817777778,52.5070555555,24.7812222222,7.96766666667,11.286,80.3881111111,85.194,38.0013333333,11.4757777778
571.47,55.6346666667,31.5163333333,52.2409444445,24.7691111111,7.91944444444,11.2631666667,80.1123333333,84.9106666667,37.7871111111,11.4485555556
571.81,55.3344444445,31.4717777778,51.9502222222,24.7725555556,7.919,11.3043888889,79.7484444445,84.596,37.6264444444,11.4717222222
572.15,55.089,31.4624444444,51.703,24.7887777778,7.97588888889,11.3100555555,79.4663333333,84.3266666667,37.5257777778,11.49
572.49,54.8354444444,31.4059444444,51.3821666667,24.789,7.93933333333,11.267,79.2094444444,84.0302222222,37.3183333333,11.43
572.83,54.6164444445,31.3852222222,51.0663333333,24.8093333333,7.89933333333,11.2804444444,78.8805555556,83.7955555556,37.1432222222,11.4285
573.17,54.3627777778,31.426,50.8006111111,24.8706666667,7.90655555555,11.3348333333,78.6661111111,83.5875555556,36.9918888889,11.4414444444
573.51,54.133,31.4180555556,50.488,24.9048888889,7.91466666667,11.3786111111,78.3334444445,83.2843333333,36.8002222222,11.4435
573.85,53.8676666667,31.3999444445,50.1348333333,24.9357777778,7.90166666667,11.3831666667,78.0015555555,82.9928888889,36.6103333333,11.4438888889
574.19,53.5641111111,31.3805555556,49.8081666667,25.004,7.90555555556,11.3854444444,77.7094444445,82.6828888889,36.4435555556,11.4781666667
574.53,53.37,31.4002222222,49.5428333333,25.0732222222,7.95666666667,11.4121666667,77.4102222222,82.459,36.2571111111,11.5021111111
574.87,53.1018888889,31.3916666667,49.2523888889,25.1393333333,8.01433333333,11.4637777778,77.1496666667,82.1474444444,36.0955555556,11.5624444444
575.21,52.9218888889,31.4797222222,49.0486111111,25.216,8.08855555556,11.5063333333,76.9415555556,81.9272222222,36.0014444444,11.6102222222
575.55,52.7085555555,31.5366666667,48.7672777778,25.2732222222,8.09633333333,11.5286666667,76.6625555556,81.6394444444,35.8397777778,11.6346111111
575.89,52.4184444444,31.4843333333,48.4117222222,25.2893333333,8.06655555556,11.551,76.3162222222,81.3141111111,35.6356666667,11.6492777778
576.22,52.1492222222,31.4841666667,48.1687777778,25.3545555556,8.10166666667,11.6296111111,75.9123333333,80.9756666667,35.5198888889,11.7118888889
576.56,51.8665555556,31.4349444444,47.9136666667,25.3686666666,8.09777777778,11.5876666667,75.6405555556,80.6472222222,35.3078888889,11.7141111111
576.90,51.5947777778,31.4451666667,47.6507222222,25.4218888889,8.17533333334,11.6631111111,75.2955555556,80.292,35.1902222222,11.8126666667
577.24,51.3567777778,31.4575,47.4190555555,25.4685555556,8.20833333334,11.6377777778,74.989,80.0118888889,35.1004444444,11.8247222222
577.58,51.1325555555,31.4258888889,47.1816666667,25.538,8.27288888889,11.6565,74.6465555555,79.6742222222,34.9791111111,11.8657222222
577.92,50.8864444444,31.4026666667,46.9206111111,25.5701111111,8.243,11.6673333333,74.3654444444,79.3553333333,34.8463333334,11.8405
578.26,50.5597777778,31.3690555555,46.6145555556,25.5847777778,8.27788888889,11.7135555556,73.9677777778,78.9801111111,34.7153333333,11.8868333333
578.60,50.2447777778,31.3445,46.2847222222,25.5943333333,8.238,11.6677222222,73.5438888889,78.5753333333,34.4823333333,11.8489444444
578.94,49.8905555556,31.2783333333,45.8750555555,25.5666666667,8.23200000001,11.6758888889,73.0723333333,78.1071111111,34.2683333333,11.8471111111
579.28,49.6072222222,31.2301111111,45.6106666667,25.5748888889,8.26266666667,11.6657222222,72.7064444444,77.7163333334,34.0811111111,11.8582222222
579.61,49.4154444444,31.2780555556,45.4203888889,25.6957777778,8.31233333333,11.6732777778,72.4953333333,77.4024444444,33.9497777778,11.8976666667
579.95,49.181,31.2588333333,45.1856111111,25.702,8.36033333333,11.6914444445,72.1828888889,77.0098888889,33.7583333333,11.9227777778
580.29,48.9013333333,31.3027777778,44.8721111111,25.7328888889,8.38966666666,11.7717222222,71.8033333333,76.5585555555,33.6938888889,11.9458333333
580.63,48.6593333333,31.2933888889,44.6342222222,25.7404444445,8.3091111111,11.6783888889,71.5386666666,76.2133333333,33.4861111111,11.8538888889
580.97,48.2894444444,31.2439444444,44.2708888889,25.7137777778,8.26066666666,11.6506111111,71.1202222222,75.6441111111,33.244,11.8043888889
581.31,47.9832222222,31.2962222222,43.9837777778,25.7355555555,8.24644444444,11.6818333333,70.7902222222,75.3147777778,33.1026666667,11.7987777778
581.65,47.7225555555,31.2898888889,43.7520555555,25.7258888889,8.32544444443,11.6883888889,70.476,74.962,32.967,11.8145
581.98,47.5138888889,31.268,43.4306111111,25.7297777778,8.30466666668,11.6660555556,70.2672222222,74.5345555556,32.7946666667,11.8065
582.32,47.2892222222,31.2724444444,43.1967222222,25.753,8.34266666666,11.7322222222,69.9708888889,74.1494444444,32.7541111111,11.8987777778
582.66,47.0923333333,31.2383888889,43.0040555555,25.8077777778,8.35455555554,11.7404444444,69.7827777778,73.8724444444,32.6805555556,11.9317777778
583.00,46.9101111111,31.2421666667,42.7397222222,25.8302222222,8.33355555557,11.7788888889,69.4841111111,73.5498888889,32.5415555556,11.9395555556
583.34,46.6584444445,31.2339444445,42.4672777778,25.8068888889,8.31655555557,11.8110555555,69.0461111111,73.167,32.3947777778,11.9405555556
583.68,46.277,31.163,42.0072777778,25.7897777778,8.23877777777,11.7367777778,68.5986666667,72.6982222222,32.1574444445,11.8911666667
584.01,45.9693333333,31.0432777778,41.7342222222,25.7714444444,8.13800000001,11.6206111111,68.2686666667,72.3776666667,31.9196666667,11.8056111111
584.35,45.7141111111,31.0173888889,41.4798333333,25.8137777778,8.17677777778,11.7072222222,67.8898888889,71.9876666667,31.8021111111,11.8791666667
584.69,45.4623333334,31.0000555556,41.2182777778,25.8837777778,8.24788888889,11.8093333333,67.5695555556,71.6052222222,31.7008888889,11.9392222222
585.03,45.1931111111,30.9827222222,40.9477777778,25.8576666667,8.22922222222,11.7768888889,67.2173333333,71.1415555555,31.5197777778,11.9293888889
585.37,44.9202222222,31.0552777778,40.6916111111,25.9092222222,8.27222222221,11.8303333333,66.8546666667,70.6943333333,31.3957777778,11.9863333333
585.70,44.6736666667,31.067,40.5695,25.9801111111,8.31666666666,11.8334444444,66.5073333333,70.4123333333,31.3377777778,12.0215555556
586.04,44.4455555556,31.0492222222,40.2729444444,26.0396666667,8.29433333335,11.8115,66.1634444444,69.9832222222,31.1417777778,11.981
586.38,44.1716666667,31.0368888889,39.9898888889,26.0638888889,8.25366666668,11.7994444444,65.7338888889,69.564,30.9655555556,11.9502777778
586.72,43.9771111111,31.1088888889,39.8933888889,26.215,8.27422222221,11.7986666667,65.6406666667,69.3695555556,30.9431111111,11.9705555556
587.06,43.6337777778,31.0627222222,39.6313888889,26.1952222222,8.27333333334,11.8067777778,65.2846666667,68.9166666667,30.7226666667,11.9419444444
587.39,43.536,31.1281666667,39.5823333333,26.3485555555,8.31922222223,11.8713888889,65.1657777778,68.6818888889,30.7122222222,11.9975555556
587.73,43.4017777778,31.1956666667,39.4210555556,26.4257777778,8.38444444443,11.9721111111,64.9424444444,68.3331111111,30.6723333333,12.0738333333
588.07,43.1742222222,31.2444444445,39.2171111111,26.5126666667,8.40433333332,11.9240555556,64.7345555556,67.9828888889,30.5633333333,12.0817777778
588.41,42.9942222222,31.2862222222,39.0522777778,26.5548888889,8.36333333334,11.9131666667,64.5072222222,67.6932222222,30.4742222222,12.1101111111
588.74,42.8426666667,31.2933888889,38.8638333333,26.6494444444,8.37322222221,11.9215,64.3495555556,67.4585555556,30.4053333333,12.1478333333
589.08,42.7135555555,31.2756111111,38.7351666667,26.6986666667,8.38488888889,11.9466111111,64.2611111111,67.2042222222,30.3394444444,12.1452777778
589.42,42.525,31.3082777778,38.5470555555,26.731,8.34588888889,11.9618333333,64.0885555556,66.9253333333,30.2322222222,12.1558333333
589.76,42.3544444444,31.3073888889,38.4161111111,26.7614444445,8.38022222223,11.9836666667,63.8976666667,66.6473333333,30.1184444445,12.1541111111
590.09,42.1257777778,31.2911111111,38.229,26.8047777778,8.39211111111,11.9583888889,63.7238888889,66.3415555556,30.0655555556,12.1535
