wavelength,Back_EmbHerf,Belly_EmbHerf,Breast_EmbHerf,Crissum_EmbHerf,Crown_EmbHerf,DorTail_EmbHerf,Patch10_EmbHerf,Patch11_EmbHerf,Rump_EmbHerf,Throat_EmbHerf,WingTip_EmbHerf
455.64,9.74141666666,36.11,28.5025,17.2119166667,7.88575,5.00804166667,7.57533333333,6.59833333333,7.301,42.43075,6.08025
456.00,9.80991666665,36.16775,28.5848333333,17.2711666666,7.94591666667,5.05658333334,7.63166666666,6.65758333333,7.35358333333,42.4929166667,6.12516666667
456.35,9.83058333332,36.2235833333,28.6290833333,17.2951666667,7.98108333333,5.059875,7.66416666667,6.67175,7.37983333334,42.5533333334,6.13058333334
456.70,9.85916666668,36.2810833334,28.6860833333,17.3335833333,8.007,5.084875,7.69925,6.69641666666,7.39575,42.62075,6.12783333333
457.06,9.88408333334,36.27625,28.7006666667,17.3320833333,8.01166666667,5.088875,7.71791666667,6.69858333333,7.40883333333,42.6281666667,6.12966666666
457.41,9.89633333333,36.3086666667,28.7365,17.3565,8.01716666667,5.08591666667,7.73016666667,6.71258333334,7.41266666667,42.6375,6.11716666666
457.76,9.88841666666,36.3469166667,28.78825,17.3510833333,8.01541666667,5.07579166667,7.71408333333,6.67808333333,7.41,42.68825,6.10958333334
458.12,9.89358333332,36.39575,28.8239166666,17.3531666667,8.00883333333,5.05775,7.71833333333,6.67616666667,7.40875,42.7076666666,6.10525
458.47,9.90191666667,36.4229166667,28.8358333333,17.3640833333,8.00208333334,5.05279166667,7.72891666667,6.68941666667,7.4165,42.7190833333,6.10433333333
458.82,9.92000000001,36.4425,28.8658333334,17.36475,8.00375,5.05891666667,7.75716666667,6.70833333334,7.425,42.7289166667,6.11425
459.18,9.92958333332,36.4668333333,28.8991666667,17.39425,8.00983333333,5.05708333333,7.7815,6.72466666666,7.43708333333,42.7446666666,6.1275
459.53,9.93783333333,36.4993333333,28.9420833334,17.4118333333,8.00016666667,5.05966666666,7.79933333333,6.72858333333,7.43591666666,42.7781666667,6.13966666667
459.88,9.95149999998,36.5225833333,28.9873333333,17.4281666667,8.00716666667,5.07566666667,7.82833333333,6.745,7.45816666666,42.8145833333,6.14333333333
460.24,9.95991666668,36.573,29.0405833333,17.4590833334,8.01608333333,5.08154166667,7.84508333334,6.757,7.47866666667,42.8623333334,6.14991666666
460.59,9.97433333332,36.6249166667,29.0921666667,17.477,8.01941666667,5.076375,7.85183333333,6.75983333333,7.48158333333,42.91375,6.1615
460.94,9.99649999999,36.7335,29.1689166666,17.5320833333,8.02891666667,5.08416666667,7.8755,6.779,7.492,43.0026666667,6.17875
461.29,10.0270833333,36.7978333333,29.244,17.56225,8.05166666666,5.10254166667,7.91341666666,6.79566666666,7.5255,43.0760833333,6.195
461.65,10.04475,36.8504166666,29.2961666667,17.6015,8.06183333333,5.104125,7.95508333332,6.82883333333,7.537,43.12625,6.19208333333
462.00,10.0706666667,36.91425,29.373,17.6439166667,8.06558333333,5.10833333333,7.9905,6.84175,7.56208333333,43.20425,6.19116666667
462.35,10.0996666667,37.0354166667,29.4785,17.7094166667,8.10583333333,5.13675,8.03441666666,6.86325,7.5925,43.3283333334,6.19983333333
462.71,10.115,37.1429166667,29.5511666667,17.7706666667,8.13375,5.13516666667,8.08616666666,6.87308333333,7.61791666667,43.4233333333,6.21241666666
463.06,10.1725,37.2608333333,29.67175,17.8446666667,8.17625,5.16645833333,8.14566666667,6.9015,7.65908333333,43.54725,6.2465
463.41,10.1904166667,37.32425,29.7339166667,17.8713333334,8.18025,5.15766666666,8.18525,6.899,7.67791666667,43.6095833333,6.223
463.76,10.195,37.3991666666,29.7721666667,17.8843333333,8.16633333334,5.11904166667,8.19591666667,6.89325,7.66433333333,43.6776666667,6.19266666667
464.12,10.2625833333,37.4835,29.8411666667,17.94625,8.19383333334,5.15608333333,8.25883333333,6.93858333333,7.70941666667,43.74425,6.22
464.47,10.2893333333,37.5639166667,29.9185,17.98125,8.21591666667,5.173875,8.31258333334,6.96458333333,7.75216666667,43.829,6.2245
464.82,10.3066666667,37.6314166667,29.99025,17.9961666667,8.26225,5.17579166667,8.37441666667,6.96633333333,7.7805,43.8848333333,6.2315
465.17,10.30375,37.7096666667,30.0258333333,18.0236666667,8.26449999999,5.167125,8.40833333333,6.98141666666,7.76725,43.9631666666,6.22083333333
465.53,10.326,37.7569166667,30.0641666667,18.0585,8.27333333333,5.17595833333,8.44458333332,6.98933333333,7.78975,44.0171666667,6.22066666667
465.88,10.3350833333,37.79075,30.1166666667,18.1005,8.30066666667,5.17733333334,8.50108333333,7.00125,7.79266666666,44.0391666667,6.2275
466.23,10.4061666667,37.8610833333,30.1996666667,18.1501666667,8.34875,5.2175,8.58041666666,7.064,7.84991666667,44.1235,6.28125
466.58,10.4519166667,37.9038333334,30.2745,18.1778333333,8.36108333333,5.23591666667,8.62733333334,7.10741666667,7.88366666667,44.1506666667,6.29983333333
466.94,10.4699166667,37.98,30.32725,18.208,8.36558333334,5.23604166667,8.67050000001,7.12925,7.90616666666,44.2284166666,6.2875
467.29,10.4658333333,38.0421666666,30.3728333333,18.20425,8.36041666666,5.21441666667,8.67308333333,7.128,7.91125,44.2908333334,6.2595
467.64,10.49325,38.1246666667,30.4589166667,18.2623333333,8.38583333333,5.24425,8.73808333333,7.14608333333,7.93533333333,44.3826666667,6.28083333333
467.99,10.4784166667,38.1626666666,30.5023333334,18.2610833333,8.38866666667,5.22733333334,8.76116666666,7.14,7.92166666666,44.43075,6.26575
468.35,10.509,38.197,30.51775,18.3008333333,8.39541666666,5.22683333333,8.80600000001,7.15016666667,7.92891666666,44.4548333333,6.26558333333
468.70,10.5299166667,38.2145,30.5178333333,18.3174166667,8.38758333332,5.21425,8.821,7.15941666666,7.92925,44.4601666666,6.24891666667
469.05,10.5458333333,38.2201666667,30.5820833333,18.3328333333,8.39941666668,5.215125,8.85391666666,7.16675,7.94875,44.4918333334,6.2425
469.40,10.5895833333,38.3146666667,30.6370833333,18.3665,8.43125000001,5.25641666667,8.91208333333,7.19691666667,7.98208333333,44.5448333333,6.26483333333
469.75,10.6361666667,38.4353333334,30.7376666667,18.4270833333,8.45908333334,5.28354166667,8.93783333333,7.245,8.02408333333,44.67875,6.28225
470.11,10.62375,38.4774166667,30.7869166667,18.44475,8.44516666667,5.26470833333,8.96975,7.22666666667,8.01683333333,44.6971666667,6.27516666667
470.46,10.6571666667,38.5781666667,30.85175,18.5130833333,8.47883333333,5.29366666667,9.01991666666,7.24725,8.04841666667,44.82675,6.30316666666
470.81,10.6500833333,38.6101666667,30.86675,18.4983333333,8.46491666667,5.27754166667,9.00933333333,7.22058333334,8.03025,44.8350833333,6.285
471.16,10.67675,38.6521666667,30.909,18.5461666666,8.48983333333,5.28504166667,9.05333333334,7.2395,8.04216666667,44.8874166667,6.305
471.51,10.67025,38.701,30.9404166667,18.5664166667,8.47775000001,5.25854166666,9.06441666667,7.21283333334,8.04266666666,44.8983333333,6.29241666667
471.87,10.7051666667,38.7600833333,31.03375,18.6016666667,8.50633333332,5.27733333333,9.1235,7.23758333333,8.07616666666,45.0016666667,6.31658333334
472.22,10.71875,38.8011666666,31.0988333333,18.6263333333,8.53341666666,5.28933333333,9.13266666667,7.26033333333,8.10125,45.0310833333,6.33225
472.57,10.7513333333,38.9090833333,31.2033333333,18.6839166666,8.56933333332,5.33441666667,9.17249999999,7.31608333333,8.14833333333,45.16725,6.359
472.92,10.8088333333,39.00575,31.27375,18.7721666667,8.61066666667,5.38275,9.20941666666,7.34233333333,8.19108333333,45.26025,6.41041666667
473.27,10.8028333333,39.0461666667,31.3346666667,18.805,8.62525000001,5.37445833333,9.20691666667,7.35483333333,8.20791666667,45.3316666667,6.41108333333
473.62,10.8456666667,39.10825,31.369,18.8175,8.65616666668,5.39983333333,9.24925000001,7.38158333333,8.25225,45.3721666667,6.451
473.98,10.8820833333,39.1379166667,31.3914166666,18.8336666667,8.67324999999,5.39870833333,9.22783333333,7.39083333334,8.267,45.3919166667,6.43625
474.33,10.87825,39.1275,31.439,18.8358333333,8.68233333334,5.39970833333,9.21075000001,7.39533333333,8.26466666667,45.4031666667,6.42883333333
474.68,10.9075833334,39.175,31.5076666667,18.869,8.72458333333,5.42129166667,9.22574999999,7.43475,8.29858333333,45.4716666667,6.46933333333
475.03,10.9483333333,39.2466666667,31.5853333333,18.9248333333,8.75975000001,5.45720833334,9.23666666667,7.45241666667,8.34091666667,45.5420833333,6.51858333333
475.38,10.9875833333,39.25775,31.6394166666,18.9520833333,8.79483333333,5.49233333333,9.23525,7.50066666667,8.38466666667,45.5828333333,6.54933333334
475.73,10.999,39.2971666666,31.658,18.9649166667,8.79158333333,5.49470833333,9.20041666667,7.49716666666,8.39783333332,45.6268333333,6.55375
476.08,10.9805,39.3035833333,31.6805833333,18.9544166667,8.76258333333,5.46783333333,9.16116666667,7.46375,8.38558333333,45.6415833333,6.52875
476.44,10.9529166667,39.2531666667,31.6548333333,18.93375,8.72724999999,5.43391666667,9.08416666667,7.41758333333,8.37575,45.6021666666,6.51425
476.79,10.9251666667,39.2266666667,31.67125,18.91225,8.70300000001,5.39175,9.02825000001,7.394,8.37916666667,45.5938333333,6.496
477.14,10.93825,39.2005833333,31.67225,18.923,8.70416666666,5.37566666667,9.00424999999,7.38475,8.36516666667,45.6038333333,6.493
477.49,10.9411666667,39.1605833333,31.6839166667,18.9229166667,8.69616666666,5.35791666667,8.93574999999,7.3575,8.3595,45.6035833333,6.46608333333
477.84,10.8970833333,39.1325833333,31.6960833333,18.9155833333,8.66174999999,5.32516666667,8.87616666666,7.32383333334,8.34766666667,45.6391666667,6.44558333333
478.19,10.91725,39.1098333333,31.7125833333,18.9210833334,8.65683333334,5.322125,8.82883333333,7.30433333334,8.35241666667,45.65575,6.43833333334
478.54,10.9196666667,39.1118333333,31.7294166667,18.9325,8.64083333333,5.33283333333,8.79325,7.29966666666,8.36816666666,45.71275,6.41558333333
478.89,10.91575,39.0670833333,31.7261666667,18.9395,8.64099999999,5.33291666666,8.74641666667,7.30241666666,8.37600000001,45.7138333334,6.41291666666
479.24,10.8758333333,39.0224166667,31.7126666667,18.9130833334,8.60925000001,5.31566666666,8.67091666668,7.25825,8.35725000001,45.7230833333,6.37508333334
479.60,10.87325,38.9866666666,31.7184166667,18.9325,8.59283333334,5.288875,8.61283333334,7.2385,8.33608333332,45.74175,6.34475
479.95,10.8770833333,38.9640833333,31.7445,18.9415,8.59824999999,5.29704166667,8.57541666667,7.24416666667,8.33650000001,45.7793333333,6.34016666667
480.30,10.8994166667,38.97075,31.7901666667,18.9659166666,8.624,5.30695833334,8.56974999999,7.25991666667,8.34924999999,45.8085833333,6.34541666667
480.65,10.887,38.9768333333,31.80025,18.9665833333,8.60991666668,5.30079166667,8.52758333333,7.24891666667,8.32208333333,45.822,6.32483333333
481.00,10.8676666667,38.9643333333,31.8330833333,18.9615833333,8.59399999999,5.292375,8.49524999999,7.24216666666,8.32083333332,45.84325,6.33733333333
481.35,10.84225,38.9875833333,31.8690833333,18.9961666667,8.58250000001,5.30291666667,8.46608333334,7.243,8.31583333332,45.8865,6.33858333333
481.70,10.8608333333,39.0685,31.9380833333,19.0415833334,8.61033333333,5.34716666667,8.46041666667,7.25883333333,8.32533333333,45.9610833333,6.3695
482.05,10.8451666667,39.1236666667,31.9920833333,19.0689166667,8.59908333334,5.33404166667,8.43183333333,7.25783333333,8.32833333333,46.0496666667,6.36008333333
482.40,10.843,39.1851666667,32.0550833333,19.0935,8.59525000001,5.31929166667,8.41225,7.2405,8.31808333334,46.123,6.35983333334
482.75,10.8433333333,39.1995,32.0983333333,19.0929166667,8.58849999999,5.31770833334,8.39983333333,7.23433333333,8.31866666667,46.1455,6.35341666666
483.10,10.8515833333,39.22225,32.126,19.1115,8.60008333332,5.31654166667,8.39625000001,7.24133333333,8.33333333332,46.1845,6.36958333334
483.45,10.8544166667,39.2475,32.1559166667,19.1285,8.61324999999,5.32625,8.40391666668,7.25391666667,8.35499999999,46.2194166666,6.38891666667
483.80,10.8538333333,39.2536666666,32.1654166667,19.1365833333,8.61766666666,5.3205,8.39516666666,7.24816666666,8.35916666667,46.2203333333,6.3905
484.15,10.8566666667,39.271,32.1965833333,19.1538333333,8.62266666668,5.32816666667,8.396,7.2545,8.36808333332,46.254,6.40141666667
484.50,10.8753333333,39.3134166666,32.2433333333,19.1741666667,8.64525,5.34454166667,8.40875000001,7.27208333333,8.39424999999,46.30875,6.41883333333
484.85,10.88475,39.3509166667,32.27525,19.1959166666,8.65800000001,5.357,8.40883333333,7.27866666667,8.40908333334,46.3560833333,6.42358333334
485.20,10.8883333333,39.3675,32.30625,19.2005,8.66858333332,5.356125,8.41824999999,7.28075,8.42300000001,46.3978333333,6.42
485.55,10.8933333334,39.3738333333,32.3379166667,19.21575,8.673,5.34666666667,8.42116666666,7.29341666667,8.44174999999,46.42775,6.41358333333
485.90,10.89925,39.4023333333,32.3564166666,19.2210833333,8.68291666667,5.35033333333,8.42891666666,7.29491666666,8.44633333334,46.43875,6.41391666667
486.25,10.9191666667,39.4188333334,32.3926666667,19.2461666667,8.70200000001,5.36816666667,8.45300000001,7.32,8.47699999999,46.4673333333,6.42933333334
486.60,10.9346666667,39.4563333333,32.41475,19.27525,8.71974999999,5.37983333333,8.47316666668,7.34225,8.50141666666,46.502,6.441
486.95,10.946,39.4573333333,32.4323333334,19.2904166666,8.72383333333,5.391375,8.49091666668,7.35166666667,8.51591666666,46.4929166667,6.43775
487.30,10.9476666667,39.4674166667,32.4438333333,19.2936666667,8.72333333333,5.39070833333,8.49333333333,7.35625,8.52091666666,46.4846666666,6.42641666667
487.65,10.9721666667,39.5135833333,32.4851666667,19.318,8.74600000001,5.40566666667,8.52733333333,7.38225,8.54641666668,46.5393333333,6.43758333333
488.00,10.9751666667,39.5306666666,32.498,19.3218333333,8.74308333332,5.39929166667,8.53808333332,7.37866666667,8.5465,46.5520833333,6.41725
488.35,10.9779166667,39.534,32.5131666667,19.33325,8.73516666667,5.39204166666,8.55291666667,7.3805,8.55733333333,46.5505,6.40658333333
488.70,10.9861666667,39.5455,32.5140833333,19.33225,8.7355,5.37820833333,8.56808333334,7.38575,8.56358333333,46.5293333333,6.38083333333
489.05,11.0135833333,39.6030833333,32.5438333333,19.3654166667,8.74066666666,5.37516666666,8.60083333334,7.40091666667,8.57758333333,46.553,6.39541666667
489.40,11.0354166667,39.61525,32.5545,19.3720833333,8.74475,5.37825,8.64491666666,7.40325,8.58625,46.52875,6.401
489.75,11.0603333334,39.6165833334,32.57875,19.3941666667,8.76375,5.38920833334,8.69450000001,7.42025,8.61208333334,46.51925,6.4115
490.10,11.076,39.6519166667,32.5979166667,19.4103333333,8.77191666666,5.37966666667,8.73041666667,7.43091666667,8.62541666666,46.51725,6.40483333334
490.45,11.095,39.6869166666,32.6335,19.4364166667,8.77958333334,5.3805,8.77725000001,7.44,8.63266666668,46.5375833333,6.40108333333
490.80,11.128,39.7958333333,32.7216666667,19.485,8.79741666667,5.39004166667,8.83691666667,7.47041666666,8.65558333334,46.63275,6.417
491.15,11.1775833333,39.8761666667,32.7970833334,19.5340833333,8.82883333333,5.41475,8.90783333332,7.50116666667,8.68716666667,46.6983333333,6.44108333334
491.50,11.206,39.9433333333,32.859,19.5735833333,8.83925000001,5.43625,8.95833333332,7.5185,8.71949999999,46.7465,6.45216666667
491.85,11.2479166666,40.0234166667,32.921,19.62625,8.86958333333,5.45216666667,9.02841666666,7.55258333333,8.76416666666,46.8049166667,6.48358333333
492.20,11.27575,40.0883333333,32.9626666667,19.6625833333,8.8965,5.469125,9.08633333333,7.57625,8.78158333332,46.8629166667,6.49725
492.55,11.31975,40.179,33.0521666667,19.7196666667,8.91775,5.50329166666,9.15991666666,7.607,8.82650000001,46.9571666667,6.53491666666
492.90,11.3555,40.2400833333,33.1239166667,19.7421666667,8.94324999999,5.53066666667,9.21158333334,7.6295,8.84533333332,47.00825,6.5475
493.25,11.3896666667,40.3576666666,33.2268333333,19.8011666667,8.97033333334,5.54004166667,9.26875,7.65416666667,8.87991666667,47.1350833333,6.56216666667
493.60,11.4383333333,40.507,33.31825,19.8594166666,8.98316666666,5.55029166667,9.34258333333,7.69425,8.91266666667,47.2540833333,6.58183333333
493.95,11.5018333333,40.5901666667,33.40825,19.9113333333,9.02674999999,5.582625,9.44491666666,7.73408333333,8.95408333333,47.3258333334,6.61391666667
494.30,11.5945833333,40.7561666666,33.5570833333,20.008,9.09750000001,5.62641666667,9.57874999999,7.80683333333,9.03950000001,47.46025,6.66316666667
494.65,11.63275,40.8555,33.62775,20.0389166667,9.12149999999,5.62058333333,9.67591666667,7.82808333333,9.06974999999,47.5510833334,6.66641666667
495.00,11.6594166667,40.9574166667,33.7133333334,20.0738333333,9.12400000001,5.60645833334,9.76933333333,7.84183333333,9.09125000001,47.6216666667,6.64716666667
495.34,11.691,41.06925,33.80025,20.11275,9.15066666667,5.60391666667,9.88125000001,7.86775,9.10891666667,47.7310833333,6.65566666667
495.69,11.7259166667,41.1801666667,33.88,20.142,9.16,5.61120833333,9.98116666665,7.88666666667,9.12725000001,47.823,6.656
496.04,11.7763333333,41.2859166666,33.96925,20.1786666667,9.17450000001,5.60525,10.09475,7.91658333333,9.14575,47.8843333333,6.66008333333
496.39,11.8129166667,41.3939166667,34.06325,20.2196666667,9.19641666667,5.59245833333,10.203,7.94133333333,9.15283333332,47.95625,6.64466666666
496.74,11.85,41.5275,34.1790833333,20.2905833333,9.22300000001,5.59808333333,10.3289166666,7.98116666666,9.2035,48.0695,6.65633333333
497.09,11.9060833333,41.6018333333,34.21025,20.3190833333,9.26724999999,5.62554166666,10.47275,8.03141666667,9.23866666667,48.1184166667,6.69166666667
497.44,11.9698333333,41.71575,34.3304166667,20.3659166667,9.31416666666,5.65575,10.6119166667,8.08483333333,9.29133333332,48.2254166666,6.72233333333
497.79,11.9909166666,41.8144166667,34.39475,20.4066666667,9.31783333332,5.66791666667,10.7094166667,8.09533333333,9.30458333334,48.3220833333,6.715
498.14,11.9595833333,41.84025,34.4095833333,20.3866666667,9.28316666667,5.65158333333,10.7676666667,8.06233333334,9.28641666666,48.36475,6.67566666667
498.48,12.0051666667,41.9073333333,34.4700833333,20.4365,9.33274999999,5.69666666667,10.8819166667,8.09441666667,9.32749999999,48.3913333333,6.7035
498.83,12.0341666667,41.97575,34.5108333333,20.4548333333,9.37075000001,5.71454166667,10.97175,8.11516666667,9.34391666667,48.45425,6.71991666667
499.18,12.0719166667,42.08275,34.5863333333,20.4824166666,9.35358333334,5.7155,11.06125,8.12325,9.35399999999,48.51875,6.71316666666
499.53,12.11025,42.2,34.6919166667,20.54825,9.38475,5.73341666666,11.1728333333,8.15875,9.36841666667,48.6375833334,6.73091666667
499.88,12.145,42.3068333333,34.7853333333,20.6099166667,9.39508333334,5.74220833334,11.2813333333,8.17633333334,9.39841666667,48.7605,6.735
500.23,12.18925,42.37025,34.8261666667,20.6581666667,9.43474999999,5.76970833334,11.4004166667,8.2175,9.44083333333,48.79675,6.77183333333
500.58,12.2045833333,42.3959166667,34.823,20.66925,9.42816666666,5.76916666667,11.5016666667,8.24075,9.44366666666,48.8180833333,6.75808333333
500.92,12.2069166667,42.465,34.8798333333,20.6879166667,9.39583333333,5.7535,11.5716666667,8.23933333333,9.44391666666,48.82575,6.71883333333
501.27,12.22575,42.4724166667,34.8754166666,20.7065,9.39658333333,5.75729166667,11.672,8.24566666667,9.45625000001,48.8075833333,6.71708333334
501.62,12.25275,42.5589166667,34.936,20.7255,9.40225,5.74483333333,11.7849166667,8.27133333333,9.46516666666,48.8515833333,6.71316666667
501.97,12.3273333333,42.66275,34.9905,20.7729166667,9.43883333333,5.76175,11.9236666667,8.31266666667,9.50125000001,48.9109166667,6.74458333333
