wavelength,Back_SicColf,Belly_SicColf,Breast_SicColf,Crissum_SicColf,Crown_SicColf,DorTail_SicColf,Patch10_SicColf,Rump_SicColf,Throat_SicColf,WingTip_SicColf
748.75,27.5875,65.4858333333,62.20875,62.0898333333,30.01275,18.9570833333,43.8026666667,36.4201666666,58.9793333333,22.4876666667
749.07,28.5533333333,66.38175,63.4100833333,63.27175,31.2005833333,19.7373333333,45.1170833333,37.5673333333,59.81325,23.1994166667
749.38,28.752,66.3585833333,63.50325,62.9541666667,31.2835833334,19.7511666667,45.2725,37.5946666667,59.75125,23.1754166667
749.70,29.4299166667,67.13325,64.2943333333,63.9313333333,31.7384166667,20.1953333333,45.83725,38.1458333333,60.4944166667,23.8755833333
750.01,29.4143333334,67.3311666667,64.4233333333,64.3345833333,31.7461666667,20.062,46.0165833333,38.2270833334,61.13675,23.9771666667
750.33,29.4294166667,67.6934166666,64.996,64.68625,31.8624166667,19.97975,46.3161666667,38.3049166667,61.3978333333,24.2584166667
750.64,29.6233333334,67.3120833333,64.97,64.3814166666,31.8395,20.0155833334,46.2818333333,38.598,61.0245833333,24.3384166667
750.96,29.7708333333,68.2335,65.9493333333,65.2854166667,32.55,20.324,47.2005,39.337,62.0030833333,24.6949166667
751.27,29.8651666667,68.1171666667,65.9433333333,65.3435,32.8320833333,20.5210833333,47.2099166667,39.3409166667,62.0111666667,25.06575
751.59,29.59625,68.652,66.1119166667,65.5405,32.812,20.1618333333,47.3640833334,39.3351666666,62.0620833333,24.9206666666
751.90,29.35225,68.2315,65.4565833333,65.33975,32.482,19.8923333334,46.9328333333,39.30475,61.6509166666,24.7913333333
752.22,29.9366666667,69.2890833333,66.7735833333,66.5040833333,32.9141666667,20.2859166667,47.9424166666,39.9768333334,62.5384166667,25.0683333333
752.53,28.3358333333,68.026,65.3548333334,65.3676666666,31.3093333333,18.9323333334,46.54775,38.47325,61.3068333333,23.5845
752.85,27.9435,67.9373333333,65.1755,65.4175,31.3019166667,18.8795,46.5939166667,38.5200833333,61.2034166667,23.6470833334
753.16,27.4319166667,67.3511666667,64.51025,64.5790833333,30.81525,18.5994166667,46.22925,37.9390833333,60.507,22.85225
753.47,27.7016666667,67.3614166667,64.509,64.79375,31.0115833333,18.6475833333,46.05125,37.7351666667,60.28825,22.87675
753.79,27.65725,67.599,64.641,64.7280833333,30.8199166667,18.2829166666,45.9835,37.5414166667,60.1323333333,22.7304166667
754.10,27.8685833333,67.8636666667,64.89775,65.21475,31.0938333333,18.3165833333,46.42725,37.5835833333,60.51125,22.5625833333
754.42,27.40175,67.4569166667,64.1405,64.3935833333,30.3765,17.8033333334,45.52475,36.6053333334,59.976,21.8833333333
754.73,27.7498333334,67.3783333333,63.9300833333,64.5624166667,30.6588333333,18.1875833333,45.6896666667,36.9318333333,59.7346666666,22.3386666667
755.05,27.7896666666,67.12775,63.7705833333,64.4094166667,30.5349166667,18.1478333334,45.44075,36.7259166667,59.593,22.3789166667
755.36,27.6211666667,67.1365,63.7110833333,64.1404166667,30.292,17.6201666667,45.666,36.13975,59.5173333334,22.0038333333
755.67,27.3335,66.4108333333,63.0271666667,63.3728333333,30.0215,17.232,45.19825,35.5995,58.7641666667,21.5131666667
755.99,28.37025,67.2963333333,63.724,63.9579166667,31.0655,18.093,45.7119166666,36.5910833333,59.20625,22.3631666667
756.30,28.61725,67.6433333334,64.07575,64.1933333333,31.5246666667,18.4933333333,45.97125,36.7336666667,59.54975,22.5130833333
756.62,28.7398333333,67.7280833333,64.2141666667,64.5619166667,31.8065833334,18.9928333333,46.2015833334,36.94675,59.53925,22.9134166667
756.93,28.86275,67.89125,64.04625,64.456,31.95575,19.4894166667,46.5333333334,37.2906666667,59.5039166667,23.2936666667
757.24,28.6848333333,67.3198333333,63.4413333333,64.2838333334,31.5945833333,19.3018333334,45.9055,37.0091666667,58.9325833333,22.8965
757.56,28.3944166667,67.1201666667,62.765,63.8155,31.3353333334,19.2616666667,45.2588333333,36.3639166667,58.432,22.8224166666
757.87,28.902,67.3829166667,63.0539166667,64.15725,31.8339166667,19.6476666667,45.64875,36.9415833333,58.2131666667,23.465
758.18,28.9639166667,67.72075,63.3829166667,63.9639166667,31.8603333333,19.4144166666,45.3919166666,36.5089166667,58.1936666667,23.12175
758.50,29.1644166666,68.4255833333,63.76375,64.3561666667,32.0944166667,19.7595,45.623,36.8058333333,58.3740833333,23.36325
758.81,29.1844166667,68.1284166667,63.40025,64.11775,32.3439166667,20.0713333333,45.0224166667,36.6935,57.87875,23.33325
759.13,28.8646666667,68.031,62.8733333333,63.822,32.0138333333,19.9901666667,44.3058333334,35.9723333333,57.6669166666,23.3851666667
759.44,28.972,67.9236666667,62.6453333333,63.8441666667,31.9065,19.99475,44.489,35.7039166667,57.6443333334,23.6223333333
759.75,29.1464166667,68.3090833333,62.4350833334,63.9740833333,31.7808333333,20.0098333333,44.32775,35.52775,57.5525833334,23.8288333333
760.07,29.2746666666,68.7973333333,62.35125,63.5811666667,31.9504166667,19.9910833333,44.15775,35.1801666667,57.5495,23.5854166667
760.38,29.56125,69.174,62.5449166667,63.8679166667,32.29725,20.27275,44.0975,35.2305833333,57.5171666667,23.5065833334
760.69,30.1190833333,69.6990833334,62.8396666667,63.9629166667,32.6626666666,20.8445,44.5303333334,35.34,58.1335,23.8990833333
761.01,30.3798333333,69.92075,62.98575,64.2883333333,32.7625,20.85725,44.99925,35.6683333333,58.599,24.3378333333
761.32,30.5235,69.70275,62.7805833333,64.0495,33.1533333333,21.2939166667,45.1759166667,35.8040833333,58.6433333334,24.39275
761.63,30.7346666667,69.7185,62.7526666667,64.4089166667,33.6060833333,21.9281666667,45.5925833333,36.0723333334,58.76225,24.7070833333
761.94,30.6841666667,69.3579166667,62.3203333333,64.12075,33.6046666667,21.9724166667,45.52375,36.0588333333,58.6199166667,24.6215833333
762.26,30.1914166667,69.45175,62.1485,64.0140833333,33.3076666667,21.6703333333,45.34575,35.8425,58.4878333333,24.3599166667
762.57,30.6810833333,69.7094166667,62.5193333333,64.2466666667,33.7800833333,22.1189166667,45.7611666666,36.5906666667,58.8644166667,24.7854166667
762.88,30.9316666666,69.7319166667,62.54375,64.33925,34.2495,22.851,46.1700833333,37.0115833333,59.15525,25.1281666667
763.20,30.87475,69.6846666667,62.4900833333,64.31675,34.16925,22.6270833333,46.1395833333,37.14775,59.0145833333,24.8748333334
763.51,30.6825833333,69.3401666667,62.2563333333,64.3450833334,33.9435,22.4975833333,46.1739166667,37.1108333334,58.9953333333,24.9031666667
763.82,30.1893333333,69.17725,62.0299166666,64.269,33.5239166666,21.96275,46.1290833333,36.8585,59.0150833333,24.6186666667
764.14,30.3630833333,68.8521666667,61.747,64.1174166667,33.8471666667,22.371,46.2003333334,37.1841666667,58.90425,24.8468333333
764.45,30.0988333333,68.73875,61.7886666667,63.929,33.71975,22.2881666667,46.0865,37.0225833333,58.7069166667,24.5713333333
764.76,29.9445833333,68.6565,61.5618333334,63.75525,33.4000833333,21.7649166667,45.9135,36.8088333334,58.5971666667,24.2723333333
765.07,29.9135,68.3490833333,61.2836666666,63.3290833333,33.0248333333,21.55975,45.9121666667,36.9311666667,58.4328333334,24.2153333333
765.39,30.0525,68.38425,61.4205833334,63.3820833333,33.0105833333,21.4214166666,46.2709166667,37.0841666667,58.6523333334,24.46925
765.70,31.1595833333,68.91575,62.1195,64.022,33.7929166667,22.4759166667,47.3478333334,38.05375,59.6369166667,25.2070833333
766.01,31.3268333333,69.1836666667,62.2386666666,64.2533333333,34.0075,22.5068333333,47.9416666667,38.32775,59.893,25.1755
766.32,31.3016666667,68.728,62.215,63.6975833333,33.5023333333,21.8195,47.6388333334,38.0215833333,59.6005,24.8436666667
766.64,31.163,68.2765,62.2020833333,63.2605,33.1243333333,21.696,47.63875,37.5800833333,59.7163333333,24.4886666667
766.95,31.4520833333,68.0274166667,62.5,62.9180833333,33.1104166667,21.58575,47.4869166667,37.85775,59.648,24.345
767.26,32.0675,67.8136666667,62.5975833333,62.4356666667,33.6094166667,22.23975,47.8250833333,38.2733333333,59.6658333333,24.7619166667
767.57,31.81,68.2700833333,63.0638333333,62.3771666667,33.4936666667,21.9281666667,48.29125,38.1039166667,59.7915833333,24.4789166667
767.88,32.61475,68.7654166667,63.3994166667,62.61875,33.9434166667,22.3530833333,48.961,38.7715833333,60.44775,24.8035833333
768.20,32.9229166667,68.8990833334,63.9066666667,62.9315833333,34.2870833333,23.1991666667,49.43525,39.3383333333,60.7045,25.23975
768.51,32.66275,68.6345,63.6103333333,62.5990833333,34.1139166667,23.1035,49.28,39.07775,60.6585,24.9835833333
768.82,33.0515,68.52725,63.6728333333,62.6635,34.196,23.2521666667,49.2783333333,39.1408333333,61.147,24.79125
769.13,32.8536666667,68.0823333333,63.5574166667,62.5520833333,33.9055,22.879,49.11575,38.8985833333,60.9628333333,24.93075
769.44,31.8105833333,66.286,62.2218333333,60.957,32.60725,21.8434166667,47.6690833333,37.97725,59.6979166667,23.9225833333
769.76,31.3346666667,66.91425,62.2525,61.2560833333,32.4154166667,21.90825,47.639,38.1945,60.04825,23.6414166667
770.07,32.1119166667,66.8170833333,62.2623333333,61.2335,33.267,23.0445,48.1589166667,39.0494166667,59.952,24.7111666667
770.38,31.8793333334,66.8193333334,61.6323333333,61.0704166666,32.9239166667,22.8556666667,48.4176666667,38.5996666667,59.5979166667,24.2791666667
770.69,31.3650833333,66.1685,61.3653333333,60.4489166666,32.3370833333,22.4414166666,47.749,38.0381666666,59.2005,23.6225
771.00,30.68225,65.5189166667,60.8781666667,59.949,31.3436666667,21.6004166667,47.2118333333,37.8243333333,58.7013333334,23.0414166667
771.32,30.3971666667,65.2905,60.8066666667,60.0265,31.0628333333,21.3026666667,46.9176666666,37.9629166667,58.7074166666,22.88175
771.63,30.25925,65.0344166667,60.2515,59.6036666667,30.7799166667,20.8905,46.71625,37.6205833333,58.4224166667,22.688
771.94,30.6771666667,65.2073333333,60.72075,59.4535,30.8628333333,21.051,47.20925,38.0953333333,58.42925,22.8686666667
772.25,28.9061666667,64.28375,60.3254166667,58.3985,29.3750833333,20.0129166666,46.2956666666,37.194,57.1874166666,21.6340833333
772.56,28.66125,63.7311666667,59.86925,58.0221666667,28.9204166667,19.91325,46.0601666666,36.7353333333,56.9596666667,21.4424166667
772.87,29.3341666667,64.7755,60.7564166666,58.5961666667,29.49175,20.3704166667,46.9135833333,37.2076666667,57.62425,21.8414166666
773.18,29.9479166667,64.3683333333,60.6185,58.2940833333,29.9349166667,21.2305,46.9465,37.4154166667,57.806,22.5845833333
773.50,29.75625,64.30175,60.606,58.3135833333,29.6309166667,20.8036666666,46.6533333333,37.41125,58.1291666667,22.1870833333
773.81,30.1136666667,64.45775,61.593,58.9758333333,30.1875,21.004,46.8809166666,38.3601666667,59.1030833333,22.858
774.12,30.38725,65.1935833333,62.31675,59.7855,30.2835,21.12025,47.5588333333,38.859,59.95175,23.2296666667
774.43,31.6541666666,65.9906666667,63.2875,60.6885,31.6123333333,22.4149166667,48.2510833334,39.7088333334,61.1551666667,24.43575
774.74,32.4105,66.6456666667,63.7723333333,61.12275,32.4105,23.315,48.7625,39.6951666667,61.52825,25.0628333333
775.05,31.9599166666,66.1116666666,63.8628333334,60.7030833333,31.67525,22.9789166667,48.3063333333,38.9625,61.614,24.4875
775.36,32.1058333333,66.2215833333,64.0251666666,60.8025,31.61775,22.7965,47.9831666666,38.4151666667,61.8505,24.7775
775.67,33.3839166667,67.0638333333,64.8323333333,61.5106666667,32.8928333333,23.4835833333,48.6569166667,39.1536666667,62.78875,25.5055
775.98,33.03875,67.6761666667,65.0751666667,61.0741666667,32.8175833333,23.018,48.3788333333,39.25725,62.5478333333,25.081
776.30,33.0190833333,67.9994166667,65.7681666667,61.77,32.70425,23.248,48.5699166667,39.136,63.2,25.4194166667
776.61,32.80025,67.7711666667,65.86675,62.1649166667,32.1146666667,22.34925,48.5755833333,38.8025833333,63.1094166666,24.8248333333
776.92,32.088,67.5506666667,65.85175,61.6851666666,31.5420833333,22.048,48.2165833333,38.1073333333,62.746,24.1235833333
777.23,31.08325,66.56825,64.4090833333,60.78025,30.7954166667,21.7273333333,46.9015,37.0909166667,61.3485,23.818
777.54,31.22,66.6144166667,64.3071666667,60.7975,31.04825,22.0281666667,46.9086666666,37.2908333333,61.2753333334,24.4623333333
777.85,31.1678333333,66.7861666667,63.9635,60.4466666667,30.95125,21.9908333333,47.1029166667,36.8651666667,61.3200833333,24.4548333333
778.16,29.0839166667,64.8799166667,62.1470833333,58.491,28.7610833334,20.075,45.1050833333,35.0975833334,59.572,22.77775
778.47,28.5544166667,64.337,61.4321666667,58.6395,29.1069166667,19.9744166667,44.8476666666,34.9835833333,59.10225,22.9914166667
778.78,28.4595,64.80375,61.5874166667,59.0936666667,29.17425,19.9056666666,44.54825,35.2798333333,59.61075,22.95475
779.09,28.4443333333,65.1004166667,61.73975,59.3901666667,29.159,20.46075,44.5711666667,35.27225,59.6943333334,23.4413333333
779.40,28.18925,65.1563333333,61.7985,59.82075,29.0708333334,20.6453333333,44.68725,35.1885833333,60.0353333333,23.4436666667
779.71,28.15525,64.96825,61.29975,59.6238333333,29.4836666667,21.105,44.7615,35.7413333333,59.5561666667,23.7846666667
780.02,27.5976666666,66.004,61.4945,59.9099166667,30.0274166667,20.8866666667,45.1858333333,36.045,60.13875,23.8040833334
780.33,27.9685833333,66.1933333333,61.1720833333,60.264,30.2198333333,20.4518333334,45.45175,36.14175,60.2335833333,24.5575833333
780.64,28.2850833333,66.7368333333,62.0396666667,60.4789166667,30.3916666666,20.7865833334,45.9894166667,36.1499166667,60.7054166667,24.0793333334
780.95,27.8583333333,66.8196666666,62.47175,61.15125,29.9114166666,20.0401666667,45.9661666667,35.926,61.2963333333,23.4783333333
781.26,27.19725,67.1475833333,63.2504166666,62.20575,29.17075,19.6269166667,45.72975,35.8125833333,61.7080833334,22.753
781.57,29.0963333333,68.12025,65.0149166667,63.7843333333,31.4668333333,21.0025833333,47.6130833333,37.4791666667,62.975,24.3558333333
781.88,28.9190833333,68.9635,65.7275,64.12225,30.4815833333,20.6284166667,47.7544166667,37.8756666667,63.3623333333,24.0351666667
782.19,28.6169166667,68.4793333333,65.7389166666,64.69075,30.9620833334,21.20275,48.0755,37.8780833333,62.9553333333,23.6511666666
782.50,27.812,66.9409166666,64.5319166667,64.0005,30.4953333333,20.4560833333,46.9564166667,37.2514166667,61.9599166667,22.8139166667
782.81,27.5465833333,65.05075,63.4856666667,62.8765,29.6193333333,19.7375833333,46.1165833333,36.6158333333,60.9391666666,22.3180833333
783.12,27.3576666667,65.1726666667,63.7996666667,63.0483333333,29.7324166667,19.5164166666,46.09675,36.57175,61.0361666667,22.0639166667
783.43,28.25825,65.3215,64.6313333333,63.43475,30.11875,20.0820833333,46.0519166667,36.63525,60.9801666667,22.5105833333
783.74,28.2466666667,65.4105,65.25125,64.0391666667,30.4229166667,20.9483333333,46.1693333333,36.8100833333,61.4119166667,22.8325833334
784.05,28.26475,65.9000833333,65.9001666667,65.2686666667,31.2048333333,21.0138333334,46.7171666667,38.0501666667,62.3738333333,23.7283333334
784.36,29.20725,66.3061666667,66.4055,65.4324166666,31.9730833333,21.4503333333,46.9099166667,38.42325,62.18025,24.42325
784.67,29.7796666667,66.1551666667,65.9435833333,64.8411666667,32.5926666667,21.7989166667,46.8254166666,39.171,61.6931666667,25.4938333334
784.98,29.3831666666,66.0216666667,65.3411666666,64.59,32.3789166667,21.7569166667,46.3061666667,39.05975,61.4351666667,25.6186666667
785.29,30.29025,66.9201666667,66.1246666667,65.5560833334,34.0416666667,22.8051666667,47.2981666667,39.7955,62.7579166667,26.5739166666
785.60,30.29025,67.5149166666,66.2383333333,65.7135,33.7881666666,22.5953333333,47.1405833334,39.9615,63.3439166667,26.85375
785.91,29.9629166667,67.85225,65.9413333333,66.0828333333,33.2183333333,21.96575,47.2576666666,39.81775,63.3405833333,26.8576666667
786.22,30.032,69.1115,66.7646666667,67.0949166666,33.97575,21.9219166667,47.6623333333,40.2390833333,63.7670833334,27.2125833334
786.53,30.9993333333,70.6336666667,67.2523333333,68.60125,35.2325833333,22.7723333334,48.5799166666,41.1696666667,64.8563333333,28.38125
786.84,30.4091666667,70.0914166667,67.12325,68.6511666667,35.1685833333,22.6641666667,48.3053333333,40.9115833334,64.6031666667,28.0559166666
787.14,30.04725,70.5020833333,66.9545,68.7239166667,35.1465,22.1409166667,48.1781666667,41.0389166667,64.20875,27.4058333333
787.45,30.7956666667,71.23625,67.301,69.0243333333,35.1851666667,22.5738333333,48.7398333333,41.16075,64.5319166667,28.275
787.76,30.5106666667,71.1240833333,66.6246666667,68.5625,35.2375833334,23.062,48.7360833333,40.7735,64.4843333333,27.9323333333
788.07,30.3194166667,71.26875,67.4095,69.8173333333,35.7156666667,22.9594166667,49.1290833333,40.8726666666,64.8566666666,27.5528333333
788.38,30.3911666667,71.3435,67.5679166667,70.136,35.6546666667,23.11225,49.3026666667,40.5698333333,64.9404166667,27.2448333334
788.69,30.8248333333,71.4710833333,67.4659166667,70.5696666667,35.2721666667,23.07825,49.2006666667,40.90975,64.8809166667,27.2705
789.00,30.9963333334,71.32375,67.6731666667,70.5306666667,35.5766666667,23.3111666667,49.6503333333,41.0439166667,64.4574166667,27.0555
789.31,32.0031666667,73.8636666667,69.9876666667,72.38375,36.8129166667,24.3745833333,51.5326666667,42.3801666667,66.2438333333,28.4090833334
789.62,32.1609166666,73.8541666667,69.9695,73.174,37.2985833333,24.7763333333,51.5306666666,42.8660833333,66.4965,28.491
789.92,30.5835833333,72.9425,69.8371666667,72.5588333333,35.59675,22.8206666667,50.374,41.6385,65.8905,26.9269166667
790.23,30.33825,73.2301666667,69.5836666667,72.783,35.1809166667,21.8008333333,50.1263333333,41.5790833333,65.99575,26.1475833333
790.54,31.0330833333,74.4348333333,71.11575,74.3845833334,35.8454166666,21.9733333333,51.2711666667,42.5140833334,67.0701666667,27.05825
790.85,30.0165833333,73.839,70.2529166667,74.51275,35.33375,20.79175,50.9640833333,41.4386666667,66.4178333334,25.9120833334
791.16,29.79425,74.5173333333,70.4310833333,74.6245833334,35.21025,20.2166666666,50.7828333333,41.6880833333,66.1304166667,26.1584166667
791.47,30.2028333333,74.2255833333,69.7860833333,74.4545833334,34.8604166667,20.2445,50.229,41.6339166667,65.77225,26.5051666666
791.78,29.2395833333,73.9793333333,70.0200833334,74.1924166667,34.1631666667,19.52675,50.2916666667,41.52075,64.8608333334,26.4244166667
792.08,29.0629166667,74.1343333333,70.9604166667,73.9843333333,34.7760833333,19.8060833333,50.2425,41.2280833333,64.5775833333,26.86975
792.39,29.4609166667,74.0701666667,71.22175,74.2700833333,34.8281666667,19.468,50.4826666666,41.549,64.9480833333,26.8948333333
792.70,30.1609166667,72.1495,69.82775,73.0230833333,34.9309166667,20.0230833334,49.35625,41.44825,63.1839166666,26.5631666666
793.01,30.1245,71.7561666667,69.2054166666,71.227,33.486,18.9584166667,48.6836666666,39.88,62.9406666667,25.4936666667
793.32,31.1035,70.9654166667,68.45975,70.6208333333,34.1609166667,19.42525,49.3675833333,40.0345,62.3793333333,25.8275833333
793.62,31.5484166667,71.8964166667,68.1219166667,70.2023333333,34.4815833333,20.81625,50.6366666667,39.81375,62.5170833333,26.6029166667
793.93,30.8705,70.5690833333,66.37425,68.34225,33.6818333333,20.6253333333,49.1676666666,38.5515,61.5496666667,25.8545
794.24,30.6655833333,70.5153333333,66.8029166667,67.8473333333,33.5605833333,20.4928333333,49.36425,38.20375,61.4100833333,25.5790833333
794.55,30.93325,69.7174166667,66.5656666667,68.2481666666,33.4230833333,20.7605,49.641,38.5375,61.63075,25.2356666666
794.86,30.2110833334,69.5223333333,65.9555833333,67.23325,32.9334166667,20.5556666667,49.5443333333,37.5445833333,60.9779166666,24.5223333333
795.16,31.8069166667,71.4684166667,67.1346666667,69.0841666667,34.4251666667,22.2148333334,51.2589166667,38.82575,63.05725,25.4903333334
795.47,32.7224166667,72.13325,67.4220833333,69.6,35.6779166666,22.8776666667,52.5665833333,39.6778333333,63.8111666667,25.6776666667
795.78,32.0335833333,71.7453333333,67.2564166667,68.7199166667,35.6815833334,23.0230833333,52.676,39.7663333333,64.06725,26.44175
796.09,32.3195833333,73.1396666667,69.0508333333,69.7414166667,36.8874166666,22.9946666666,54.3115833333,40.0065833333,66.07625,27.1835
796.40,32.6091666667,74.22,69.86425,70.967,37.8453333333,23.7855833334,55.615,41.43275,66.6445,27.8186666666
796.70,31.9923333333,74.1025,69.6919166667,70.3568333333,37.27825,23.936,54.7871666667,40.32575,66.06825,27.59325
797.01,31.56925,74.3329166667,69.9796666667,70.7034166667,36.6575,23.0891666667,54.28525,40.5699166667,66.2370833333,27.1936666666
797.32,31.49925,74.8853333333,70.2545,71.2059166666,36.2906666667,23.0398333333,54.6080833334,40.5778333333,66.34575,26.92575
797.63,31.9293333333,73.8768333333,67.71125,69.2273333333,35.3999166667,23.2479166667,53.6164166666,40.62225,65.3639166666,26.2915
797.93,31.71425,73.2336666667,66.62125,67.9914166666,34.6354166667,22.5883333333,52.6155,39.7305,64.4361666667,25.136
798.24,32.20775,73.24925,66.74625,67.9174166667,35.05,22.9991666666,53.2060833334,40.6548333333,65.1659166667,26.0005
798.55,32.47725,72.28325,66.2785833333,66.8036666667,34.2466666667,22.5914166667,52.3288333333,40.0913333334,64.5775833334,25.3538333333
798.85,31.7050833334,70.9634166667,64.722,64.84625,32.4965833334,21.4834166667,51.0175833333,38.50075,63.2180833333,24.7059166667
799.16,33.09425,71.8921666666,65.03875,65.813,33.413,22.3928333333,51.4116666666,39.4125833333,62.9326666667,24.96575
799.47,32.6340833333,70.9765,63.86975,64.1678333333,32.3245,21.7561666667,50.2293333333,39.03025,62.1045833333,24.2894166667
799.78,33.9374166667,71.2949166667,63.8394166667,64.227,33.3333333333,23.0505,50.23925,39.2726666666,62.2549166666,25.61575
800.08,35.0413333334,71.58425,64.1105,64.2938333333,34.6170833334,24.5875,51.45575,41.2311666667,63.1018333334,26.58175
800.39,35.0335,69.30675,62.9195,62.67325,34.6419166667,25.2686666667,50.895,40.3355833333,61.81225,26.7000833333
800.70,35.7695,69.2054166667,63.0579166667,62.0105,35.1435,25.4898333333,51.6165833334,41.0293333333,62.3520833333,27.2425833333
801.00,36.4193333333,69.9144166666,64.0199166667,62.3786666667,36.1189166667,25.8784166667,52.12675,41.3545833333,62.7485,27.7276666666
801.31,35.9710833333,69.7478333334,64.65925,62.0215,36.6248333333,26.0505833333,52.3693333333,41.6316666666,62.6983333333,28.4663333334
801.62,35.85525,70.0901666667,64.3396666667,62.0491666667,36.3060833334,24.4761666667,52.2295,41.1061666667,62.5608333333,27.2416666667
801.92,35.9366666666,71.0761666667,64.8230833333,62.5935,37.1699166667,24.6761666667,52.4415833333,42.21475,63.0668333334,27.4914166667
802.23,36.3916666667,70.13375,64.3635833333,62.2834166667,37.4070833334,24.9256666666,52.0060833333,42.9295,62.8158333333,27.3404166667
802.54,35.5505,70.4126666667,63.6721666667,61.4423333333,36.1365833334,24.2228333333,50.7900833333,41.654,62.8949166667,26.3251666667
802.84,35.6916666667,69.5015833333,62.74425,60.31275,36.2904166667,25.2933333333,50.3785833333,41.85,61.4858333333,26.1485
803.15,35.8611666666,69.2791666667,63.1228333334,60.3168333333,36.42975,25.61675,50.8466666667,42.6705833333,61.998,26.4394166667
803.46,35.5928333333,69.3635,62.6944166667,59.7546666667,35.5805833333,24.7328333334,49.8663333333,41.8246666667,61.78325,25.8746666667
803.76,36.6860833333,69.4645833333,63.5190833333,60.4920833333,36.2035,25.5185833333,50.1929166666,42.7158333333,62.36125,25.8320833333
804.07,36.1666666667,68.6274166667,63.1993333333,59.72025,35.7844166667,25.4185,49.7966666667,41.6188333333,62.2906666666,25.0956666667
804.38,35.7984166666,68.5425,64.28575,60.28125,34.8366666666,25.0360833333,49.7595833333,41.5945833333,62.0731666666,24.8195833333
804.68,36.5421666667,69.0254166667,64.1403333334,60.3328333333,35.15325,25.11975,50.922,41.3793333333,62.2844166667,25.3233333333
804.99,37.0589166666,68.1058333333,64.55425,59.97,35.5500833333,26.2071666667,50.9168333333,41.7246666667,61.8616666667,26.1256666667
805.30,36.8663333333,66.5320833333,62.77475,58.6585,34.8923333333,26.1665,50.1683333333,40.5786666666,60.40825,25.8076666667
805.60,37.1768333333,67.2789166667,63.3334166667,58.62825,35.5101666667,26.7348333333,50.7595833333,41.0430833333,60.6121666666,26.0204166667
805.91,36.3545833333,65.5884166667,62.4438333333,57.4798333334,34.6025,26.1005,51.0220833333,40.2404166667,59.17575,25.3369166667
806.21,35.662,65.6620833333,61.78075,57.4999166667,34.1550833333,25.5479166667,50.491,39.3835833333,59.48625,24.6118333333
806.52,35.41375,65.1120833334,62.09675,57.30475,33.5319166667,24.626,50.7945,39.3408333333,58.9995,23.99475
806.83,37.0705,65.0534166666,62.90625,58.6119166667,34.6100833333,26.2419166666,52.0428333334,40.4363333333,59.6216666667,25.3365833333
807.13,37.9666666667,65.699,62.9440833333,58.561,35.5191666667,26.75325,52.6981666667,41.8033333333,59.5513333333,27.1744166667
807.44,38.621,65.9195,63.40575,59.6014166666,36.3451666667,27.4004166667,52.7286666667,43.1499166667,59.4769166667,28.2949166667
807.74,38.9565833333,64.9390833333,62.43225,58.5594166667,36.2803333333,27.4615833333,51.7051666667,42.3555,59.1804166667,28.3874166667
808.05,40.8794166667,65.902,63.8214166667,59.66025,37.6068333333,29.3071666666,52.06925,43.7583333334,60.66125,30.06075
808.35,40.05925,65.5380833334,63.4176666667,58.8919166666,36.9814166667,28.4315,51.1056666667,44.0035833333,60.3169166667,29.1266666666
808.66,40.3043333333,65.5766666666,63.7488333333,58.7535833333,37.4545833333,28.8600833333,51.26025,44.0395833333,60.5019166667,29.4049166667
808.97,39.4834166667,65.1690833333,63.50025,59.6365,36.7054166667,29.0695833333,50.9031666667,44.1128333334,60.391,29.76675
809.27,40.2430833333,65.8334166667,63.4259166667,58.7848333333,37.1526666666,28.6806666667,50.35875,44.3404166667,60.75225,29.9536666667
809.58,41.3185,65.90075,63.6954166666,59.4358333333,37.6623333333,28.8881666667,51.72925,44.51025,60.527,30.6754166667
809.88,40.52875,65.8965,63.17225,58.77,37.7701666667,29.2989166667,51.3794166667,43.5285833333,59.63225,30.57475
810.19,39.1523333334,66.4511666667,62.8473333333,58.0220833333,36.5900833333,28.0293333333,50.3711666666,42.28925,59.1954166667,29.023
810.49,38.0256666667,66.4415833333,62.8253333333,57.6076666666,35.9484166667,27.2523333333,49.3118333333,41.091,59.9725,27.1520833333
810.80,37.75175,65.8609166666,62.8274166667,57.5529166667,36.1404166667,26.9385833333,49.45875,40.7855833333,59.8691666667,27.2154166667
811.10,39.1065,66.7294166667,64.7213333333,58.4336666666,38.1901666667,28.5894166667,51.0415833333,42.70825,61.4081666667,28.8655833333
811.41,36.2345833333,65.478,63.5096666666,57.1318333333,36.2985833333,26.406,49.8850833333,41.71775,59.4325,26.4444166667
811.71,36.6191666667,65.8170833333,63.5680833333,56.959,37.1314166667,27.9235,50.23725,40.6920833333,59.6826666667,27.48625
812.02,37.5505833333,67.3105833333,64.7094166667,58.48475,38.3710833334,28.66175,51.5151666667,41.8939166667,60.7195833333,28.8004166667
812.32,37.8185833333,67.80075,64.9718333333,58.9448333334,39.0035833333,28.3638333333,51.7713333334,41.4118333333,61.417,28.4148333333
812.63,38.8340833333,68.2853333333,66.3378333334,61.4186666667,40.2629166666,29.8305833333,53.09825,43.23475,63.1638333333,29.742
812.93,39.1616666666,69.3925,68.5619166667,62.4609166667,41.2773333334,30.6463333333,52.6610833333,44.0031666667,64.69375,29.9195833333
