wavelength,Back_DacBerf,Belly_DacBerf,Breast_DacBerf,Crissum_DacBerf,Crown_DacBerf,DorTail_DacBerf,Rump_DacBerf,Throat_DacBerf,WingTip_DacBerf
737.06,16.9146666667,44.7373333333,45.7066666667,35.508,17.14,16.1933333333,23.5521666667,32.674,15.1906666667
737.38,16.7963333333,44.388,45.2886666667,35.0446666667,16.6836666667,15.8616666667,23.1285,32.1345,15.0286666667
737.69,16.8816666667,44.3726666667,45.2106666667,34.862,16.5083333333,15.9306666667,22.9338333333,32.167,14.7193333333
738.01,17.5213333333,44.3123333333,45.75,35.359,17.08,16.1973333333,23.3275,32.5975,15.0083333333
738.33,17.9736666667,44.1826666667,45.933,35.566,17.4686666667,16.7286666667,23.4433333333,32.7665,15.3146666667
738.64,18.16,44.1773333333,46.1053333333,35.5203333333,17.3933333333,16.864,23.695,33.04,15.0826666667
738.96,18.2996666667,44.3726666667,45.9656666667,35.6776666667,17.2523333333,16.7746666667,23.6085,33.4075,15.1246666667
739.28,18.3503333333,44.6643333333,46.1433333333,35.7566666667,17.486,17.0306666667,23.5721666667,33.567,15.4266666667
739.59,18.8396666667,44.8123333333,46.1886666667,35.7336666667,17.5996666667,17.133,23.6178333333,33.498,15.6316666667
739.91,19.3926666667,45.258,46.1513333333,35.8303333333,17.6976666667,17.2506666667,23.9005,33.488,15.7616666667
740.23,19.7606666667,45.826,46.3833333333,36.1083333333,18.0886666667,17.5896666667,24.231,33.734,15.7436666667
740.54,19.822,45.496,46.5163333333,36.4883333333,18.215,17.7223333333,24.2728333333,33.744,15.7633333333
740.86,20.1393333333,45.6986666667,46.7163333333,36.8123333333,18.5303333333,17.9623333333,24.494,34.0965,15.986
741.18,20.3633333333,46.0663333333,46.79,37.356,18.963,18.453,24.9911666667,34.514,16.3403333333
741.49,20.0653333333,46.4323333333,47.1086666667,37.3173333333,18.6886666667,18.5323333333,25.0453333333,35.06,16.045
741.81,19.822,47.104,47.4373333333,37.3346666667,18.5253333333,18.3033333333,25.1635,35.1985,15.796
742.12,20.1076666667,47.7123333333,47.737,37.8463333333,18.4906666667,18.2276666667,25.0783333333,35.1825,15.7453333333
742.44,20.0203333333,47.866,47.8533333333,37.9193333333,18.331,18.2543333333,25.2221666667,35.29,15.498
742.76,20.4003333333,48.1006666667,48.2043333333,38.1913333333,18.2946666667,18.553,25.7168333333,35.368,15.6976666667
743.07,20.3486666667,48.3226666667,48.7946666667,38.011,18.5403333333,18.8156666667,26.2316666667,35.3775,15.8933333333
743.39,20.0743333333,47.7836666667,48.604,37.978,18.2743333333,19.0286666667,26.1878333333,35.2325,15.9326666667
743.70,19.7966666667,47.338,48.02,37.3996666667,17.3356666667,18.4993333333,25.6756666667,34.7915,15.7303333333
744.02,19.5626666667,47.2796666667,48.022,36.9513333333,16.9836666667,18.3473333333,25.7391666667,34.5485,15.7283333333
744.34,19.358,47.4586666667,48.347,36.6256666667,16.844,18.1966666667,25.97,34.7545,15.847
744.65,19.4316666667,47.4143333333,48.4626666667,36.4776666667,17.0596666667,18.108,26.1066666667,34.526,16.2463333333
744.97,19.4803333333,47.1023333333,47.94,36.168,17.0506666667,17.428,25.6598333333,34.0595,15.9473333333
745.28,19.3816666667,46.853,47.633,35.589,16.931,17.5296666667,25.5081666667,33.814,16.0263333333
745.60,19.3553333333,46.9226666667,47.5476666667,35.6953333333,17.1873333333,17.6603333333,25.622,33.597,16.5486666667
745.91,19.2733333333,46.9633333333,47.6703333333,35.8983333333,17.4153333333,17.665,25.9498333333,33.6525,16.8333333333
746.23,18.7853333333,46.4043333333,47.1636666667,35.0723333333,17.129,17.0603333333,25.4521666667,32.961,16.508
746.55,18.3026666667,46.0206666667,46.4366666667,34.8306666667,16.6526666667,16.1533333333,24.778,32.342,15.7653333333
746.86,18.0576666667,46.6193333333,46.647,34.9193333333,16.8613333333,15.9293333333,25.0278333333,32.742,15.665
747.18,17.6373333333,46.7253333333,46.795,35.1206666667,17.0646666667,15.9893333333,24.9825,32.9285,15.4586666667
747.49,17.6356666667,46.647,46.661,34.811,16.9663333333,16.018,24.8501666667,32.8735,15.2653333333
747.81,17.5393333333,46.4533333333,46.315,34.5523333333,16.8746666667,15.863,24.6261666667,32.6895,15.309
748.12,17.0346666667,46.45,46.061,34.306,16.1733333333,15.5203333333,24.0308333333,32.847,14.645
748.44,17.255,46.5106666667,46.1823333333,34.4826666667,16.2426666667,15.8456666667,24.0556666667,32.8,15.0656666667
748.75,17.643,46.634,46.2376666667,35.0813333333,16.537,16.059,24.4161666667,33.06,15.581
749.07,18.1966666667,46.5203333333,46.6016666667,35.0796666667,16.9783333333,16.802,24.8848333333,33.631,15.895
749.38,18.4256666667,46.442,46.726,35.1463333333,16.91,16.8293333333,24.77,34.2735,16.1256666667
749.70,18.7433333333,46.548,46.8986666667,35.4906666667,16.9903333333,17.0983333333,24.8043333333,34.5675,16.114
750.01,19.015,46.5676666667,47.21,35.5143333333,17.088,17.864,25.2708333333,35.187,16.7403333333
750.33,19.0343333333,46.6293333333,47.4853333333,35.7143333333,17.456,17.991,25.4346666667,35.313,16.8136666667
750.64,19.114,46.4086666667,47.6856666667,35.8206666667,17.3716666667,17.9836666667,25.6118333333,34.477,16.6663333333
750.96,19.4236666667,47.2033333333,47.788,36.442,17.7623333333,17.8953333333,25.6608333333,35.1335,17.0983333333
751.27,19.497,47.7586666667,47.906,36.7726666667,17.7173333333,18.0383333333,25.7526666667,35.1265,16.7003333333
751.59,19.707,47.359,48.2233333333,36.607,17.8043333333,17.9643333333,26.234,34.7105,16.5536666667
751.90,19.562,47.6153333333,48.314,36.7323333333,17.3583333333,18.205,26.2125,34.603,16.2433333333
752.22,19.0016666667,46.8843333333,47.9746666667,36.4823333333,16.7,17.75,25.8716666667,34.336,15.7046666667
752.53,18.5513333333,46.602,47.561,36.022,16.3083333333,17.2003333333,25.4831666667,33.9885,15.3896666667
752.85,18.7536666667,46.8833333333,47.737,36.0976666667,16.572,17.5203333333,25.8196666667,33.435,15.6643333333
753.16,18.5156666667,46.9913333333,47.6873333333,36.1713333333,16.537,17.5056666667,25.9996666667,33.3605,15.7456666667
753.47,18.172,46.6806666667,47.4086666667,36.055,16.3576666667,16.9896666667,25.6496666667,33.0515,15.2166666667
753.79,18.4773333333,46.276,47.1016666667,35.8253333333,15.8476666667,16.7833333333,25.444,32.5895,15.214
754.10,18.7213333333,46.0346666667,46.2953333333,35.6563333333,15.9313333333,16.6463333333,25.251,32.8455,15.684
754.42,18.3026666667,45.549,46.5613333333,35.413,15.8346666667,16.861,25.2565,32.4045,15.7933333333
754.73,18.7163333333,45.3553333333,46.9153333333,35.818,16.6046666667,17.0186666667,25.4936666667,32.6295,16.301
755.05,18.4673333333,45.5136666667,46.99,35.8646666667,16.4976666667,16.695,25.232,32.595,16.484
755.36,18.0513333333,44.9793333333,46.3856666667,35.7053333333,16.39,16.276,25.1811666667,32.3815,16.0773333333
755.67,18.0093333333,45.5013333333,46.5296666667,35.804,16.581,16.3236666667,25.3071666667,32.6265,16.0526666667
755.99,17.5506666667,44.6743333333,45.1776666667,35.2306666667,16.0703333333,15.5383333333,24.3568333333,32.1255,15.222
756.30,16.9416666667,43.9526666667,44.705,34.65,15.784,14.9016666667,23.792,32.0965,14.54
756.62,16.8046666667,43.989,44.3236666667,34.3656666667,15.598,14.537,23.6008333333,32.054,14.3333333333
756.93,17.2943333333,44.5706666667,44.6143333333,35.099,15.8493333333,14.9736666667,23.9491666667,32.2245,14.7256666667
757.24,17.2443333333,44.4786666667,44.3763333333,35.0736666667,15.694,15.109,24.0235,32.3825,15.1383333333
757.56,17.7696666667,45.3516666667,45.4253333333,35.4956666667,16.2403333333,15.681,24.294,32.811,15.3133333333
757.87,17.8653333333,45.229,45.3316666667,35.627,15.9533333333,15.7916666667,24.57,32.841,15.1006666667
758.18,17.5136666667,44.8813333333,45.0583333333,35.3953333333,15.8786666667,15.9226666667,24.5175,32.479,14.818
758.50,17.624,44.7173333333,45.0386666667,35.116,15.695,15.9433333333,24.3095,32.223,14.3213333333
758.81,18.3,45.201,45.461,35.4003333333,16.4496666667,16.7243333333,24.7763333333,32.936,15.2936666667
759.13,18.8193333333,45.5206666667,45.8403333333,35.6313333333,16.6083333333,17.103,24.7888333333,33.093,15.503
759.44,19.547,46.4326666667,47.0613333333,36.6666666667,17.2516666667,17.9386666667,25.7381666667,33.772,16.4913333333
759.75,20.1453333333,47.0153333333,47.2913333333,37.1386666667,17.647,18.5183333333,26.0565,33.682,16.921
760.07,20.474,47.0883333333,47.912,37.509,17.96,18.8413333333,26.268,33.7665,17.1653333333
760.38,20.8243333333,47.2733333333,48.0753333333,37.226,18.1766666667,18.8063333333,26.3921666667,34.135,17.4753333333
760.69,21.202,47.4726666667,48.5256666667,37.1523333333,18.45,19.2083333333,26.2006666667,34.4145,17.3406666667
761.01,20.93,47.0886666667,48.5376666667,36.8793333333,18.3083333333,19.15,26.683,34.4785,17.453
761.32,20.6706666667,46.653,47.9676666667,36.6866666667,18.323,18.551,26.0966666667,34.0445,16.7943333333
761.63,20.3883333333,46.682,47.556,36.2013333333,17.286,17.9636666667,25.6161666667,33.7505,16.6343333333
761.94,20.4016666667,47.1563333333,47.4326666667,36.7483333333,17.79,18.3803333333,26.0073333333,34.1805,17.125
762.26,19.9783333333,46.942,47.6416666667,36.3373333333,17.3723333333,17.638,25.902,34.148,16.9986666667
762.57,19.972,46.7293333333,47.563,36.355,17.6333333333,17.5873333333,26.184,33.866,16.9386666667
762.88,19.5336666667,46.7203333333,47.49,36.0106666667,17.6373333333,17.2133333333,26.0765,33.7345,16.689
763.20,19.5813333333,46.7016666667,47.414,36.2043333333,17.6416666667,17.193,26.2271666667,33.9085,16.6116666667
763.51,19.7706666667,46.671,47.271,36.228,17.819,17.3473333333,26.3645,34.4325,16.9403333333
763.82,19.9383333333,46.9726666667,47.4716666667,36.722,18.069,17.7606666667,26.6733333333,34.64,17.1656666667
764.14,19.7626666667,47.1713333333,47.321,36.9906666667,18.2013333333,17.613,27.1896666667,34.793,17.399
764.45,19.757,47.1923333333,47.2576666667,37.0263333333,18.2036666667,17.5626666667,27.2891666667,35.0765,17.302
764.76,20.2213333333,47.1983333333,47.309,37.2093333333,18.3496666667,17.9403333333,27.5528333333,35.482,17.6523333333
765.07,20.332,47.353,47.3756666667,37.45,18.6736666667,18.159,27.9243333333,35.3345,17.7586666667
765.39,20.6963333333,47.3133333333,47.456,37.5296666667,18.9016666667,18.307,27.9186666667,35.1995,17.7723333333
765.70,21.356,47.7206666667,47.583,37.9046666667,19.4456666667,18.9086666667,28.1938333333,35.0505,17.9093333333
766.01,21.039,47.6003333333,47.022,37.949,19.2896666667,18.6983333333,28.1723333333,35.1675,18.2383333333
766.32,21.9826666667,47.832,47.4733333333,38.8013333333,19.8563333333,19.525,29.0248333333,35.9155,18.8623333333
766.64,21.6656666667,47.3746666667,47.202,38.2826666667,19.4646666667,19.206,28.6573333333,35.477,18.9613333333
766.95,21.0896666667,46.943,46.8213333333,38.143,18.768,18.9496666667,28.3495,34.706,18.4646666667
767.26,20.3983333333,45.8886666667,46.363,37.2073333333,18.2483333333,18.39,27.8386666667,33.9895,17.8526666667
767.57,20.244,45.4666666667,46.1256666667,36.762,17.8863333333,17.8866666667,27.25,33.4075,17.3753333333
767.88,19.7053333333,45.0143333333,45.0653333333,36.2453333333,17.928,17.4873333333,26.2145,32.783,16.8443333333
768.20,19.0576666667,44.8063333333,45.0166666667,35.803,17.1833333333,17.2183333333,26.1168333333,32.7115,16.6056666667
768.51,19.4786666667,44.3843333333,45.0673333333,36.011,17.682,17.8076666667,26.442,33.531,16.5676666667
768.82,19.6393333333,43.8433333333,45.4256666667,36.0573333333,17.449,18.2403333333,26.8636666667,33.9865,17.136
769.13,19.0153333333,43.2576666667,44.5833333333,35.625,16.6286666667,17.519,26.5723333333,33.75,16.667
769.44,19.695,43.538,44.7143333333,35.6673333333,17.014,18.075,26.4368333333,34.1435,16.3386666667
769.76,18.353,42.758,43.631,34.6426666667,15.6943333333,16.7063333333,25.2578333333,32.768,15.139
770.07,18.1986666667,42.7493333333,43.75,34.5996666667,15.7886666667,16.0336666667,25.5208333333,32.5675,14.849
770.38,18.3793333333,42.1886666667,43.4003333333,34.148,15.664,15.351,25.5428333333,32.2995,14.4736666667
770.69,18.7033333333,43.1436666667,43.8043333333,34.805,16.4423333333,15.7176666667,25.8903333333,33.0135,15.078
771.00,18.4446666667,42.9093333333,43.7016666667,34.576,16.217,15.8313333333,25.6318333333,32.68,14.7813333333
771.32,18.6656666667,42.5033333333,43.916,34.811,15.254,15.993,25.8581666667,32.6595,14.4936666667
771.63,18.997,43.5386666667,43.87,34.9016666667,16.0593333333,16.3243333333,26.187,33.1345,14.734
771.94,19.316,44.422,44.0423333333,35.5916666667,16.1413333333,15.426,25.9558333333,33.2995,15.2023333333
772.25,19.5426666667,45.358,44.2933333333,35.8923333333,16.7573333333,15.829,26.5625,33.7635,15.6703333333
772.56,19.9176666667,45.2886666667,44.8776666667,36.482,17.066,15.8336666667,26.7855,34.4625,16.0846666667
772.87,19.6706666667,45.5116666667,45.1403333333,35.8386666667,16.98,15.7736666667,26.6411666667,34.6555,16.1913333333
773.18,20.24,46.004,45.2983333333,35.9426666667,17.348,16.1493333333,26.9626666667,35.6135,16.643
773.50,20.6393333333,46.9676666667,45.5806666667,36.6243333333,17.7716666667,16.8076666667,27.4918333333,36.495,17.1366666667
773.81,21.0923333333,48.5876666667,46.0923333333,37.5236666667,18.8086666667,17.8203333333,28.0836666667,37.4295,18.1966666667
774.12,21.731,48.5736666667,45.9343333333,38.3023333333,18.1646666667,17.998,28.7566666667,37.8745,18.759
774.43,22.726,49.124,46.628,39.285,18.9103333333,19.3183333333,29.8296666667,39.309,20.158
774.74,22.8516666667,49.5523333333,46.5746666667,39.1673333333,19.4143333333,19.3416666667,30.1621666667,39.1795,20.479
775.05,23.0713333333,48.86,46.361,39.0586666667,19.2383333333,18.8256666667,29.7791666667,38.61,20.4753333333
775.36,22.4506666667,48.8626666667,46.3193333333,38.3956666667,18.4886666667,19.2223333333,29.934,38.628,20.494
775.67,21.2523333333,47.8793333333,45.0196666667,37.6233333333,17.1843333333,17.8503333333,28.3286666667,38.1655,18.7623333333
775.98,21.3393333333,48.7256666667,45.402,37.7313333333,17.6413333333,18.8906666667,28.7353333333,38.868,19.0153333333
776.30,20.567,48.4823333333,44.8706666667,38.0736666667,17.256,18.6606666667,28.6681666667,39.0895,18.5853333333
776.61,20.6493333333,48.427,45.9666666667,38.8633333333,17.3263333333,19.2036666667,29.2365,39.3835,18.8483333333
776.92,20.4793333333,47.896,46.0343333333,38.7656666667,17.0363333333,19.7906666667,28.9721666667,39.365,18.949
777.23,20.0306666667,46.941,46.4076666667,38.0806666667,16.781,19.599,29.1445,39.299,18.6593333333
777.54,19.0803333333,45.9943333333,45.312,36.4923333333,16.4266666667,19.08,28.1526666667,37.9075,17.21
777.85,18.6716666667,46.4366666667,44.981,36.756,16.5516666667,18.3396666667,27.6755,37.5475,16.271
778.16,19.34,47.1473333333,46.0476666667,37.887,16.9863333333,19.2376666667,28.8438333333,38.6035,17.3446666667
778.47,19.4486666667,47.8053333333,47.499,38.6423333333,17.458,20.0103333333,29.8493333333,39.3185,18.402
778.78,19.273,46.733,47.2413333333,37.783,17.6966666667,20.1883333333,29.2653333333,39.0925,17.7216666667
779.09,19.5506666667,47.32,47.7283333333,37.9783333333,17.9936666667,20.2913333333,29.9515,39.242,18.147
779.40,19.182,46.2653333333,47.5356666667,37.373,17.5556666667,20.0456666667,29.8018333333,37.5765,17.988
779.71,19.959,46.0953333333,48.1366666667,37.1873333333,17.458,20.1636666667,29.7091666667,37.0215,18.3003333333
780.02,19.903,46.6106666667,47.1456666667,36.1623333333,17.253,20.2343333333,29.2686666667,36.7355,18.0683333333
780.33,20.4676666667,46.1736666667,46.8093333333,35.698,17.7983333333,20.239,29.3415,36.766,17.442
780.64,20.0,45.633,45.9173333333,35.4783333333,17.261,19.638,28.5658333333,35.775,16.8733333333
780.95,19.5773333333,44.7403333333,45.4713333333,35.1343333333,17.0713333333,19.1856666667,27.3036666667,35.317,16.549
781.26,19.253,44.3836666667,44.932,34.5346666667,16.902,19.279,27.116,34.8745,16.8233333333
781.57,18.6296666667,44.0313333333,44.585,33.7286666667,17.4176666667,18.946,26.7061666667,34.9015,16.39
781.88,18.3213333333,43.1263333333,43.0453333333,33.118,17.1103333333,18.4823333333,25.8675,34.9475,15.012
782.19,18.9043333333,43.5313333333,43.26,33.713,17.8733333333,18.1176666667,26.1188333333,35.7205,15.4326666667
782.50,18.5673333333,43.4436666667,43.0853333333,33.6086666667,17.9336666667,18.2916666667,25.84,35.207,15.9226666667
782.81,18.8113333333,43.622,42.5286666667,33.7256666667,17.606,18.1943333333,25.2875,35.282,15.6153333333
783.12,19.4586666667,43.655,42.8653333333,34.5176666667,18.0483333333,18.3866666667,25.6345,35.0675,15.7076666667
783.43,20.0396666667,43.2256666667,43.2536666667,35.9126666667,19.0476666667,18.424,25.9921666667,34.8215,16.4963333333
783.74,19.085,42.8323333333,42.369,35.6213333333,18.6796666667,17.6946666667,25.3836666667,34.3615,16.3043333333
784.05,19.292,43.8643333333,42.646,35.48,19.4373333333,18.3926666667,25.5876666667,35.1175,16.6813333333
784.36,19.6786666667,45.1753333333,43.509,36.7836666667,20.3506666667,19.5906666667,27.0611666667,36.14,17.456
784.67,20.0056666667,44.8203333333,43.3066666667,36.5983333333,19.9763333333,19.1153333333,26.7881666667,36.3315,16.8596666667
784.98,19.4246666667,44.934,42.8056666667,36.421,19.0346666667,18.645,25.5245,35.6115,15.7973333333
785.29,19.2486666667,45.799,43.3853333333,36.0523333333,18.6066666667,18.8206666667,25.2823333333,35.243,16.1013333333
785.60,18.641,45.883,42.8526666667,35.7513333333,17.631,19.437,24.8696666667,33.655,16.0083333333
785.91,18.9646666667,45.343,41.7893333333,35.5696666667,16.7583333333,19.1176666667,24.4331666667,33.41,15.3493333333
786.22,19.201,45.5606666667,42.5193333333,35.9753333333,17.2656666667,18.464,24.4545,34.24,15.8523333333
786.53,18.8283333333,45.906,42.0726666667,35.572,16.927,18.4296666667,24.3483333333,34.683,16.038
786.84,17.7836666667,45.179,41.414,34.558,15.8863333333,18.335,23.1708333333,33.976,15.213
787.14,17.944,46.0156666667,42.5486666667,35.371,15.4196666667,18.7956666667,23.4183333333,34.352,15.3283333333
787.45,18.9706666667,45.691,42.9683333333,35.8466666667,15.021,18.4323333333,23.1448333333,34.4255,15.1706666667
787.76,19.689,45.5396666667,42.987,35.329,14.4363333333,17.723,22.9023333333,34.6835,15.4343333333
788.07,19.6773333333,45.7793333333,44.0793333333,35.7823333333,15.1833333333,18.323,23.8401666667,35.134,15.9606666667
788.38,19.9883333333,46.043,45.0606666667,35.875,14.9913333333,18.631,24.3068333333,35.052,16.8106666667
788.69,20.3343333333,45.313,45.5113333333,36.0523333333,15.2646666667,19.1446666667,24.8798333333,35.599,17.7003333333
789.00,20.557,44.9616666667,45.076,35.6016666667,14.6136666667,18.2316666667,24.8208333333,36.0035,17.313
789.31,20.3703333333,45.4573333333,45.7753333333,35.1273333333,14.8436666667,18.3736666667,25.0865,35.1565,17.419
789.62,20.497,46.5203333333,45.8773333333,34.9706666667,15.263,19.4736666667,26.0381666667,35.263,17.3683333333
789.92,19.4096666667,45.7066666667,45.468,34.1383333333,14.967,18.7236666667,25.7153333333,34.168,17.0243333333
790.23,20.382,46.2846666667,45.5566666667,34.1826666667,14.832,17.8343333333,25.9631666667,34.668,16.985
790.54,21.7046666667,46.5446666667,46.3926666667,35.0076666667,16.3473333333,19.1173333333,27.0621666667,35.3425,19.056
790.85,22.2433333333,47.383,46.9473333333,35.9813333333,17.757,19.813,27.7725,36.028,19.9066666667
791.16,22.3183333333,48.127,47.2623333333,36.5673333333,18.444,20.589,28.0498333333,36.2155,19.9166666667
791.47,20.973,47.3043333333,45.9896666667,36.029,17.2913333333,19.7566666667,26.8903333333,35.0095,18.9673333333
791.78,21.3063333333,47.4036666667,45.9963333333,36.8843333333,17.923,20.0333333333,27.4708333333,35.5275,19.196
792.08,21.7726666667,48.7023333333,45.8713333333,37.6813333333,18.099,19.7506666667,28.1091666667,34.429,18.3683333333
792.39,21.206,48.6126666667,46.3513333333,37.8896666667,17.8486666667,19.6986666667,27.7835,33.402,17.78
792.70,20.305,48.4406666667,46.9856666667,37.6296666667,17.8793333333,19.5426666667,27.3386666667,33.9915,17.394
793.01,19.473,46.916,45.9806666667,37.4566666667,17.36,18.3993333333,26.8711666667,33.264,16.9093333333
793.32,19.7926666667,46.9433333333,45.803,37.444,18.3073333333,18.6183333333,26.7015,34.456,16.684
793.62,18.8423333333,46.8653333333,46.3513333333,37.4786666667,19.1503333333,19.8696666667,26.7213333333,34.584,16.9576666667
793.93,18.0796666667,46.374,45.3863333333,35.887,18.0453333333,18.9653333333,25.7233333333,34.014,15.458
794.24,15.9493333333,45.1843333333,43.9206666667,34.0506666667,15.4713333333,18.443,24.4365,32.4795,13.627
794.55,15.5826666667,44.309,44.1396666667,33.672,15.0743333333,18.1913333333,24.746,32.4695,12.9403333333
794.86,16.9026666667,45.749,44.703,33.974,15.3846666667,18.6236666667,24.73,33.502,14.2036666667
795.16,17.3346666667,45.7476666667,43.8903333333,33.268,15.6726666667,18.4096666667,24.7636666667,33.089,14.5323333333
795.47,17.5286666667,45.561,43.5773333333,32.9753333333,15.7396666667,18.569,23.8536666667,32.683,14.8943333333
795.78,18.5326666667,46.3,44.6866666667,33.9343333333,17.4256666667,19.8293333333,25.1421666667,33.6335,16.73
796.09,19.691,45.8726666667,44.3603333333,34.94,17.769,19.912,25.6776666667,34.121,16.9503333333
796.40,20.1876666667,45.6023333333,44.194,34.9923333333,16.933,20.2503333333,24.5383333333,34.038,16.5886666667
796.70,20.3063333333,45.4543333333,44.7046666667,35.4266666667,16.7446666667,20.9936666667,24.8513333333,33.177,16.0263333333
797.01,20.699,45.9673333333,45.274,36.106,17.013,21.3926666667,25.3151666667,34.0265,16.1943333333
797.32,19.9936666667,45.7133333333,44.9456666667,36.7243333333,16.9866666667,20.9213333333,25.2083333333,33.1575,15.771
797.63,20.4153333333,45.44,45.31,37.1306666667,17.9486666667,21.681,25.7543333333,33.1065,16.4556666667
797.93,20.8373333333,45.5046666667,44.8876666667,36.6763333333,17.6566666667,21.584,25.6573333333,32.9115,17.5916666667
798.24,21.135,44.5533333333,44.9443333333,36.6603333333,17.8406666667,22.2113333333,25.897,32.3385,16.8953333333
798.55,20.9963333333,43.8653333333,44.868,37.2116666667,17.018,21.7986666667,25.2925,31.7955,16.483
798.85,20.2526666667,43.2036666667,45.492,37.056,17.4866666667,21.687,25.7685,32.377,16.2913333333
799.16,20.0,43.173,45.4903333333,36.898,16.6843333333,21.212,25.9891666667,32.5135,15.9713333333
799.47,20.7186666667,43.1643333333,45.8773333333,37.1036666667,17.301,21.9873333333,26.603,32.0295,16.7723333333
799.78,20.107,43.8503333333,46.4526666667,37.0766666667,17.897,22.6023333333,27.6115,32.0855,17.7183333333
800.08,19.5566666667,43.8746666667,45.947,36.714,16.1033333333,21.2283333333,27.5536666667,32.715,17.7753333333
800.39,19.734,43.385,45.6763333333,36.068,15.4843333333,21.0643333333,27.8455,31.541,18.3666666667
800.70,20.3496666667,43.8986666667,45.759,35.3796666667,14.9926666667,22.507,28.8133333333,32.757,19.0476666667
801.00,21.924,44.631,47.241,35.8686666667,16.0703333333,22.7816666667,29.5863333333,34.228,20.0596666667
801.31,21.0406666667,44.894,46.9363333333,36.031,16.2233333333,22.2736666667,28.7671666667,34.5085,19.6146666667
801.62,21.0646666667,44.599,46.566,35.031,15.7406666667,21.7206666667,27.4305,34.433,18.48
801.92,20.522,44.5873333333,45.7556666667,33.606,14.992,20.7946666667,26.1683333333,34.988,17.757
802.23,20.3923333333,44.118,44.7843333333,32.2353333333,14.2353333333,20.196,25.0391666667,33.941,16.2353333333
802.54,21.0103333333,44.2023333333,44.5846666667,32.453,15.1166666667,20.398,23.8995,33.0655,15.9966666667
802.84,20.916,44.897,43.927,32.2856666667,14.0863333333,19.7906666667,22.72,34.226,15.1726666667
803.15,21.3863333333,44.144,43.1646666667,32.08,14.2576666667,18.3703333333,21.3666666667,34.195,14.0226666667
803.46,22.5616666667,44.849,43.7523333333,32.5893333333,15.8246666667,20.3683333333,21.034,34.724,15.5113333333
803.76,23.2786666667,44.562,43.662,33.0593333333,16.0016666667,20.6573333333,21.2441666667,35.3875,15.258
804.07,22.813,43.1833333333,42.9473333333,32.427,14.5783333333,18.597,18.538,34.279,13.7906666667
804.38,20.904,42.2516666667,41.7676666667,31.8403333333,12.4696666667,16.8283333333,16.8888333333,33.293,11.9856666667
804.68,20.2793333333,41.7076666667,41.2563333333,31.0756666667,11.0833333333,16.2563333333,15.6401666667,32.0815,9.97533333333
804.99,19.75,40.7083333333,41.25,31.0416666667,11.0833333333,15.5,16.4791666667,30.3125,10.2916666667
805.30,20.051,40.9536666667,43.1673333333,31.9706666667,11.8773333333,16.603,17.731,28.863,11.196
805.60,20.5033333333,41.6026666667,44.6716666667,34.1006666667,11.935,17.0076666667,18.6698333333,29.6675,12.7876666667
805.91,20.914,41.0953333333,44.6743333333,34.0233333333,11.5566666667,16.8176666667,19.8145,31.5005,12.8503333333
806.21,21.0813333333,41.2336666667,45.4163333333,33.9673333333,13.5613333333,17.448,21.4406666667,31.559,13.7726666667
806.52,21.456,42.188,46.1046666667,33.8866666667,14.3463333333,19.0293333333,22.5415,31.8005,14.772
806.83,21.895,41.6133333333,46.3936666667,34.9976666667,15.2366666667,18.438,23.218,32.2025,14.17
807.13,20.0086666667,40.3953333333,44.052,33.7536666667,13.7453333333,16.7296666667,21.2695,30.1385,13.409
807.44,19.8743333333,41.5093333333,43.857,34.4233333333,15.5136666667,17.9453333333,22.6623333333,30.4405,15.6396666667
807.74,21.7036666667,42.3013333333,44.1443333333,35.4216666667,16.9123333333,19.492,24.017,30.897,17.117
808.05,23.5246666667,42.9823333333,45.574,36.9216666667,18.5006666667,21.6503333333,26.7945,31.7585,19.2983333333
808.35,23.861,44.3646666667,45.9233333333,38.5293333333,19.6643333333,22.342,27.718,34.1725,20.304
808.66,24.6306666667,45.7086666667,46.0676666667,38.523,21.2773333333,23.2736666667,28.2835,36.228,20.7983333333
808.97,23.4416666667,45.4363333333,44.7123333333,36.8313333333,21.311,22.9993333333,28.4078333333,36.8515,21.2303333333
809.27,22.8466666667,46.026,44.7773333333,37.1203333333,21.39,23.5956666667,28.2566666667,37.0785,20.849
809.58,21.8316666667,46.0936666667,44.6613333333,37.37,20.9203333333,24.2186666667,27.8865,36.458,20.79
809.88,20.574,45.3866666667,44.0176666667,36.9976666667,19.8676666667,23.0023333333,27.3288333333,36.424,19.382
810.19,19.2133333333,45.5316666667,43.4763333333,35.8803333333,18.6326666667,23.771,27.2566666667,34.3835,18.99
810.49,20.2133333333,47.6586666667,45.7116666667,36.7176666667,19.3786666667,24.6176666667,29.1145,35.8135,19.0546666667
810.80,21.9886666667,48.2723333333,46.7786666667,37.3016666667,19.9813333333,24.93,29.8088333333,36.555,17.834
811.10,21.387,49.374,48.2176666667,37.6686666667,20.761,25.5783333333,30.154,37.7165,18.0633333333
811.41,21.1143333333,49.12,46.8716666667,37.2436666667,21.1146666667,24.731,29.3255,38.4895,18.084
811.71,20.4286666667,48.1813333333,45.5906666667,36.4223333333,19.2823333333,24.0156666667,28.0268333333,36.846,18.236
812.02,18.719,45.896,43.5433333333,36.1363333333,16.4163333333,21.872,25.9511666667,34.4595,15.2653333333
