wavelength,Back_TanInof,Belly_TanInof,Breast_TanInof,Crissum_TanInof,Crown_TanInof,DorTail_TanInof,Patch10_TanInof,Patch11_TanInof,Rump_TanInof,Throat_TanInof,WingTip_TanInof
707.06,14.832,53.3745833333,26.8134166666,37.0263248911,11.53475,8.44979166666,13.5121666667,10.0081666667,17.5954166667,20.1114583333,9.98675
707.38,15.0196666667,53.7509166666,27.0389166666,37.3322489107,11.7057916667,8.71183333334,13.6585833333,10.2166666667,17.7665833333,20.381125,10.1688333333
707.70,14.9944166667,53.8151666667,26.9786666666,37.258754902,11.7029166667,8.74608333334,13.6344166667,10.2754166667,17.7869166667,20.27575,10.0785
708.03,15.0053333333,53.659,26.9535833333,37.024546841,11.6807083333,8.86137499999,13.5955833333,10.3060833333,17.9179166667,20.2032083333,10.0265
708.35,15.186,53.914,27.05875,37.1750449347,11.8842083333,9.15962499999,13.7805,10.5051666667,18.0965,20.3972916667,10.1824166667
708.67,15.3775,54.1691666667,27.2710833333,37.4153295207,12.1695,9.40079166666,14.0588333333,10.7651666667,18.4146666667,20.7705,10.41975
708.99,15.5234166667,54.3348333333,27.484875,37.6457794117,12.3439166667,9.51116666667,14.33,10.9491666667,18.684,20.880875,10.6803333333
709.31,15.58125,54.1943333333,27.5024166667,37.4561113835,12.368375,9.66408333333,14.4628333333,10.9585833333,18.82925,20.91925,10.8519166667
709.63,15.3505,54.0410833334,27.3556666667,37.3063886166,12.095375,9.46237500001,14.1684166666,10.7198333333,18.6254166667,20.5764583333,10.6409166666
709.95,15.3068333333,53.9395,27.2960833333,37.1507129629,12.0029166667,9.414125,14.0085833333,10.62775,18.4861666667,20.5437916667,10.498
710.27,15.0641666667,53.9064166667,26.9900416667,37.0028194444,11.655,9.06245833333,13.62875,10.2004166667,18.1849166667,20.1913333333,10.0336666667
710.59,15.1916666667,54.105,27.128875,37.2600667211,11.8353333334,9.19345833333,13.7985833333,10.29575,18.3305833333,20.3497916666,10.2031666667
710.91,15.20725,54.16925,27.066625,37.1673883442,11.8775,9.00575,13.8265833333,10.1958333333,18.3028333334,20.322375,10.1461666667
711.24,15.1905833333,53.95475,26.9782083334,37.0725413943,11.918625,8.94716666668,13.8423333334,10.1650833333,18.2720833333,20.3216666666,10.2553333333
711.56,15.2054166667,54.1309166667,26.9679583333,37.2020441176,11.90875,8.80587499999,13.8535,10.0679166666,18.145,20.295,10.3399166667
711.88,15.028,53.9100833334,26.7983333334,37.1031941721,11.69775,8.58479166667,13.7589166667,9.92566666667,18.0470833333,20.1483333333,10.33125
712.20,14.882,53.9275,26.622,36.9821454249,11.4707083333,8.38045833334,13.54975,9.75650000001,17.8195833333,20.0569583333,10.1765
712.52,15.0925833333,54.19175,26.8289583333,37.1338657407,11.6317916667,8.63045833334,13.6481666667,10.0300833333,18.0524166667,20.2710833333,10.25125
712.84,15.04875,54.4121666667,26.9494583334,37.3389569717,11.646625,8.56729166668,13.67975,10.0400833333,17.9784166667,20.3567083333,10.1548333333
713.16,15.1018333333,54.7065833333,27.1247916667,37.547202342,11.7156666666,8.53275,13.7715833333,10.0678333333,17.9671666667,20.4711666667,10.2201666667
713.48,15.41925,54.977,27.3605416667,37.8601018518,11.976125,8.705375,14.03675,10.3425,18.22275,20.797875,10.49825
713.80,15.74775,55.1691666666,27.7525416667,38.0471525055,12.339,9.053,14.4285,10.6673333333,18.435,21.303375,10.8780833333
714.12,15.928,55.19825,27.9513333333,38.0288948802,12.4592083334,9.24637500001,14.5373333333,10.84575,18.5045833333,21.4907083333,11.1006666667
714.44,15.7669166667,54.8239166667,27.8395416667,37.8564485294,12.3669166666,9.17108333333,14.3614166666,10.8073333333,18.39575,21.2590416667,11.03075
714.76,15.8494166667,54.9916666667,27.9613333333,37.9735059913,12.3395416667,9.26279166666,14.4545,10.8368333333,18.48225,21.46275,11.056
715.08,15.9439166666,55.02025,27.9567916666,38.0054586057,12.4724166667,9.518375,14.53425,10.99575,18.6166666667,21.5957083333,11.06625
715.40,16.2416666667,55.4934166666,28.3590833333,38.3165528323,12.8792083334,9.906125,14.801,11.3045833333,18.88125,21.9147083333,11.2595833333
715.72,16.339,55.4925833333,28.450875,38.3227559913,13.098875,9.98591666667,14.8275,11.4081666667,19.0359166667,21.92275,11.3423333333
716.04,16.1404166667,55.2723333333,28.2288333333,38.0880686275,12.8740833334,9.74241666668,14.6704166667,11.1565,18.7189166667,21.71275,11.2351666667
716.36,16.1499166667,55.2104166667,28.2156666667,38.0613526688,12.922,9.69758333332,14.6601666666,11.1941666667,18.8145833334,21.7348333333,11.27925
716.68,16.2060833333,54.9945833333,28.1584583333,37.8684302832,12.9030833333,9.71762500001,14.70075,11.2509166666,18.871,21.7724166667,11.3188333333
717.00,15.837,54.6765,27.8653333334,37.6386116557,12.597,9.57333333333,14.43175,10.9960833333,18.6531666667,21.458375,11.1531666667
717.32,15.7463333333,54.5995833333,27.7404583333,37.5570087146,12.492625,9.53241666668,14.3209166667,10.9969166667,18.6568333333,21.2411666666,11.1935
717.64,15.5844166667,54.4348333333,27.434625,37.4714117647,12.29525,9.28316666667,14.1523333334,10.792,18.4985833333,20.9900833333,10.9324166667
717.96,15.7245,54.4030833333,27.5405,37.5583344226,12.4222083333,9.42716666666,14.31525,10.9861666667,18.612,21.1971666667,11.1164166667
718.28,15.5949166667,54.2711666667,27.46675,37.3919098584,12.314625,9.27858333334,14.1036666667,10.8964166667,18.4456666667,20.962,10.9368333334
718.60,15.5746666666,54.4726666667,27.52875,37.5536639434,12.2359166666,9.13812500001,14.0886666667,10.794,18.4878333334,20.9422083333,10.9070833333
718.92,15.41725,54.04,27.2798333333,37.2901909041,11.9665833333,8.92158333333,13.8974166667,10.61525,18.2253333333,20.8000416667,10.7976666667
719.24,15.4815,53.85725,27.2566666667,37.2335836056,11.902,9.00258333334,14.0316666667,10.6665,18.22575,20.8125833333,10.9091666667
719.56,15.53875,53.91375,27.3217916667,37.287083061,11.9214583333,8.99120833334,13.97475,10.6315,18.23075,20.876875,10.9335833333
719.88,15.49725,53.8925,27.1055,37.2665721678,11.83225,8.88504166667,13.7501666667,10.5289166666,17.9884166667,20.76975,10.9086666667
720.20,15.3655,53.6421666667,27.0415416667,37.2474057734,12.0144583333,8.91508333333,13.7451666667,10.5340833333,18.0321666667,20.8413333333,10.9610833333
720.52,15.6115,53.904,27.3134583333,37.4937194989,12.3628333333,9.05041666667,14.0384166667,10.7965833334,18.3025833334,21.191125,11.1545
720.84,15.4606666666,54.0173333333,27.2931666667,37.5239234749,12.3542916666,8.89995833333,13.9516666667,10.691,18.11,21.2339583333,11.0413333333
721.16,15.54625,54.252,27.5900833333,37.6944458061,12.5012083333,9.02841666666,13.95925,10.84675,18.2181666667,21.3745,11.2635
721.48,15.5513333333,54.4471666667,27.541625,37.6565841503,12.4315416667,8.97008333334,13.89375,10.6865,18.154,21.3992916667,11.0943333333
721.79,15.7308333333,54.3975,27.6692916667,37.7429452614,12.6684583333,9.19829166667,14.0805833333,10.8281666667,18.276,21.5669166667,11.2755
722.11,15.7835833333,54.2375,27.7810416667,37.6482358388,12.7914166667,9.39158333333,14.1639166667,10.9295833333,18.2214166667,21.671875,11.3805
722.43,15.7364166666,54.5206666667,27.817125,37.7305623638,12.7946666667,9.35637499999,14.2046666667,10.822,18.399,21.6343333333,11.32225
722.75,15.716,54.6895,27.9866666667,37.8139430828,12.91325,9.36266666668,14.1944166667,10.7666666666,18.5605833333,21.6270416667,11.2140833333
723.07,15.9208333334,54.7375,28.0418333333,38.0103668301,13.1596666667,9.556625,14.4,10.9938333333,18.7220833333,21.7555,11.4189166667
723.39,15.8575833333,54.5554166667,28.2381666666,37.9932584423,13.08,9.62625,14.38525,10.9389166667,18.792,21.706,11.358
723.71,15.8964166667,54.7714166667,28.41225,38.0595177015,12.8911666667,9.64958333334,14.2774166666,10.8035,18.7689166667,21.6453333334,11.3484166667
724.03,16.2339166666,54.9878333333,28.695875,38.1925563726,13.0605,9.89062500001,14.4690833333,10.9880833333,18.9528333334,21.792,11.56575
724.35,16.1086666667,54.9481666667,28.6519166667,38.0477796841,12.7986666667,9.72970833333,14.41,10.8246666667,19.0346666667,21.7148333333,11.4048333333
724.67,16.0209166667,54.952,28.607625,37.997837963,12.6569583333,9.64687499999,14.33425,10.5916666667,19.0414166667,21.7337916667,11.3685
724.98,15.8955,54.8665,28.40275,37.9888159042,12.5590833333,9.65529166666,14.2520833334,10.4620833333,19.01475,21.5995416667,11.4034166667
725.30,15.8685,55.0545833334,28.373375,38.1914387255,12.5442916667,9.63004166667,14.2329166667,10.4910833333,19.061,21.72,11.5110833333
725.62,15.6105,54.5795833333,27.9747083333,38.0152595316,12.2304166667,9.3085,13.8489166667,10.2664166667,18.764,21.4544583334,11.3176666667
725.94,15.6741666667,54.3850833333,28.0745833333,38.1184466231,12.339875,9.36454166666,13.8783333333,10.43475,18.7609166667,21.3842916667,11.328
726.26,15.5679166666,54.0295833333,27.652,37.8305236928,12.0527916667,9.11462500001,13.67825,10.2470833333,18.4480833333,21.0353333333,11.1416666667
726.58,15.0753333333,54.10325,27.3967083333,37.4589812091,11.654125,8.88579166666,13.3376666666,9.89125000001,18.21725,20.7290416667,10.72525
726.90,15.2505,54.36225,27.3685833333,37.5123164488,11.865375,9.12324999999,13.5805833333,10.0720833333,18.2820833333,20.8974166667,10.9688333333
727.21,15.3530833333,54.4485833333,27.3231666666,37.7149256536,12.0947083333,9.39787499999,13.7736666667,10.2979166667,18.45025,21.0448333333,11.177
727.53,15.1791666667,54.30475,27.1800833333,37.5259618736,11.9778333333,9.39841666667,13.6986666667,10.1945,18.31425,20.989875,11.0253333333
727.85,15.3101666667,54.19325,27.1779583333,37.670832244,12.158125,9.52091666667,13.7151666666,10.2680833333,18.4268333333,21.0858333334,11.04825
728.17,15.5104166667,54.0291666667,27.0430416667,37.6728066449,12.3545833333,9.60066666668,13.9116666667,10.4774166667,18.4019166667,21.22625,11.1836666667
728.49,15.6165,54.2710833333,27.3828333333,37.8450953159,12.46375,9.62620833334,14.056,10.69925,18.52875,21.3300833333,11.2185
728.80,15.6585833333,54.38375,27.430375,37.8352336601,12.5639166666,9.73525,14.0516666667,10.8156666667,18.5525,21.2327916667,11.2499166667
729.12,15.7564166667,54.7625,27.6280416667,37.9060141612,12.7016666667,9.80779166667,14.1323333333,10.8003333333,18.656,21.305375,11.2305
729.44,15.9476666667,54.9541666667,27.627625,37.9666816449,12.738125,9.98695833334,14.21325,10.8360833333,18.736,21.434125,11.3935
729.76,16.1743333333,55.3683333334,28.0404166667,38.3494384532,12.9810833333,10.339625,14.4345,11.06225,19.0810833333,21.9977916667,11.7569166667
730.08,16.3373333333,55.2554166666,28.14525,38.4814196623,13.1372916667,10.3505,14.53625,11.2051666666,19.2183333333,22.0967083333,11.9040833333
730.39,16.1125,55.093,28.041375,38.3607799564,12.9100833334,10.125625,14.24425,11.0530833333,19.0935,21.816625,11.7458333333
730.71,16.1906666667,55.2135833333,28.1520416666,38.3088148148,12.8866666667,10.0820833333,14.2218333334,11.044,19.1271666667,21.719375,11.6785833333
731.03,16.2164166667,55.1699166667,28.08775,38.3690983115,12.8465416667,10.0732083333,14.1229166666,11.0261666667,19.1255,21.6047083333,11.73525
731.35,16.2933333333,55.0688333333,28.157375,38.2251949891,12.9175833333,10.2370833333,14.17325,11.04775,19.0940833333,21.6428333333,12.0064166667
731.67,16.1769166667,55.0900833334,28.2025416666,38.1026843682,12.8629583333,10.0852916667,13.99925,10.9236666667,19.1310833333,21.5029583333,11.88325
731.98,16.5464166667,55.33325,28.47775,38.3281184641,13.343125,10.5549583333,14.303,11.20675,19.4699166667,21.961625,12.2496666667
732.30,16.3860833333,55.2853333333,28.4841666667,38.381167756,13.1748333333,10.3696666667,14.142,10.9020833333,19.4055,21.8935416667,12.0174166666
732.62,16.61125,55.42475,28.680125,38.5499376362,13.3424166667,10.544625,14.3876666667,11.1334166666,19.63725,22.1734583333,12.2860833333
732.94,16.514,55.5308333333,28.7816666667,38.6079929194,13.2774166667,10.3381666667,14.3690833333,11.0751666667,19.6328333333,22.20975,12.2443333333
733.25,16.2965833333,55.4268333333,28.6035,38.4101631263,13.1539166667,10.1124166667,14.2096666667,10.9285833333,19.4048333333,21.9186666667,12.0164166667
733.57,16.36775,55.4613333333,28.6779583333,38.4643099129,13.2140416666,10.18075,14.2061666667,10.92725,19.4421666666,21.9325416666,11.9965
733.89,16.2278333333,55.2965,28.5000416666,38.2276391612,12.93425,9.92800000001,13.9539166667,10.6330833333,19.1870833333,21.7919166667,11.661
734.21,16.1050833334,55.03875,28.3148333333,37.9135558279,12.6875416667,9.71549999999,13.6683333333,10.4525833333,18.9363333333,21.69225,11.499
734.52,16.2375833333,55.25975,28.4192083333,37.9554302832,12.794,9.68612499999,13.6348333333,10.53675,19.0588333333,21.821125,11.5416666667
734.84,16.4125,55.5295,28.5878333333,38.272744281,12.9240833333,9.75275,13.84525,10.75225,19.3119166667,21.9305833333,11.57525
735.16,16.47625,55.7664166667,28.7190833333,38.4190029956,13.037625,10.1400416667,13.9839166666,10.8743333333,19.4548333333,22.1360416667,11.7025833333
735.48,16.2909166667,55.5660833333,28.4886666667,38.3156072985,12.8784583333,9.94304166666,13.9098333333,10.7115833333,19.3393333333,21.9555,11.7444166667
735.79,16.1806666667,55.41225,28.3143333333,38.0411707516,12.8162083333,9.77541666667,13.8888333334,10.766,19.1628333334,21.8051666667,11.7831666667
736.11,15.76025,55.1499166667,27.9376666667,37.7862372004,12.4067916666,9.37745833333,13.4213333333,10.4483333333,18.75725,21.2717083333,11.3224166667
736.43,15.6931666667,54.5801666667,27.7580416667,37.3596312636,12.2953333333,9.25404166666,13.2635,10.2856666667,18.4754166666,20.940375,11.1941666667
736.74,15.75975,54.4608333333,27.6457916666,37.4117785948,12.1351666667,9.38045833333,13.1999166667,10.34875,18.3823333333,20.7420416667,11.0186666667
737.06,16.14125,54.6799166667,27.804,37.7099733116,12.4510833333,9.91100000001,13.642,10.7998333333,18.6295,20.99525,11.4096666667
737.38,16.6204166667,55.1894166667,28.2637083333,38.2064684096,12.980125,10.505,14.2325,11.1618333333,19.2015833334,21.3283333333,11.7955833333
737.69,16.7289166667,55.2579166667,28.3187916667,38.4116868191,13.2789583333,10.6729166667,14.4758333333,11.4220833333,19.3876666666,21.440625,12.0145
738.01,16.3294166667,54.8694166666,27.8798333333,37.9935340414,12.858625,10.3808333333,14.15775,11.031,18.9814166667,21.0425,11.6650833333
738.33,16.0746666666,54.5178333333,27.6207916667,37.7994294663,12.6964583333,10.1482916667,13.7470833333,10.8760833333,18.82475,20.70675,11.4278333333
738.64,16.1333333333,54.3315833333,27.533,37.7670163399,12.6152916667,10.094375,13.74775,10.9036666667,18.8056666667,20.5882083333,11.4800833333
738.96,15.95175,54.2113333333,27.4143333333,37.5894316449,12.2387083333,9.85533333333,13.3328333333,10.73,18.4756666667,20.1819583333,11.1256666667
739.28,16.1025,53.9386666667,27.3560416667,37.5384724945,12.2450416667,9.99095833334,13.3653333333,10.6878333333,18.54925,20.1972916667,11.0758333333
739.59,16.3068333333,53.9826666666,27.5977916667,37.7981840958,12.5176666667,10.1378333333,13.671,10.8384166666,18.812,20.45025,11.35375
739.91,15.82575,54.0629166667,27.142125,37.7549207516,12.153,9.85716666667,13.2453333333,10.45475,18.5253333333,20.1599166667,10.93325
740.23,15.9545,54.4695,27.5937083333,38.0984831155,12.4874166667,9.92616666667,13.4729166667,10.5850833333,18.73325,20.5052916666,11.35875
740.54,15.76825,54.24475,27.484875,37.9205582789,12.153125,9.57162499999,13.0700833333,10.13875,18.5288333333,20.3145833333,11.1139166667
740.86,15.6290833333,53.9975,27.316625,37.9656906318,12.0548333334,9.30737499999,12.75875,10.0589166667,18.401,20.4634166667,10.9723333333
741.18,15.82975,54.29025,27.5872916667,38.1977295752,12.2272916667,9.59012500001,12.8770833333,10.063,18.6705,20.77,11.0059166667
741.49,16.4378333333,54.6809166667,28.2452916667,38.8269537037,12.8802916667,10.332125,13.6590833333,10.8001666667,19.3475,21.4187916667,11.5756666666
741.81,16.3536666667,55.1301666667,28.2139166667,38.8822619826,12.775125,10.393875,13.7338333333,10.6916666667,19.1010833333,21.5962916667,11.6155833333
742.12,16.2881666666,55.1946666667,28.0810833333,39.0748431372,12.5992916667,10.1816666667,13.6645833334,10.4298333333,18.8965833333,21.507875,11.4593333333
742.44,16.3790833333,55.2783333333,28.042625,39.0167578976,12.523375,10.370375,13.7806666667,10.3626666667,18.93675,21.6025833333,11.45075
742.76,16.70125,55.748,28.3912083333,39.3783839869,12.9272083334,10.8085833333,14.0024166666,10.6223333333,19.2901666667,22.0092916667,11.9214166667
743.07,16.9829166667,55.8181666667,28.4895,39.2927140523,13.2024583334,11.2422916667,14.1325,10.975,19.46975,22.2840416667,12.21225
743.39,17.6154166666,55.8791666667,28.9785833333,39.5116851852,13.7586666667,11.861125,14.60475,11.5305833333,19.8766666667,22.7689583333,12.69775
743.70,17.7480833333,55.7076666667,28.702125,39.3439419935,13.7050833333,12.0132916667,14.5168333333,11.6185,19.93275,22.7849583333,12.64275
744.02,17.6280833333,55.564,28.5152083333,39.2622480937,13.696125,11.9681666667,14.5426666667,11.7414166667,19.8703333334,22.6714166666,12.6293333333
744.34,17.8616666667,56.1100833334,28.6784166667,39.5123404139,13.8957916667,12.2300833333,14.9351666667,12.1111666667,20.0976666667,22.785,12.9723333333
744.65,17.95075,55.9001666667,28.563125,39.4086753812,13.9508333333,12.225375,15.052,12.2049166667,19.89925,22.7000416667,13.0169166667
744.97,17.6131666667,55.7995,28.3079583333,39.0781516884,13.5653333334,11.639625,14.5979166667,11.5633333333,19.36625,22.134375,12.718
745.28,17.59725,55.338,28.2262916667,38.661791122,13.5227083333,11.5904166667,14.576,11.4515,19.4066666667,21.9528333333,12.6145833333
745.60,17.3615,55.3325,28.2362083333,38.3533393246,13.4630416666,11.45275,14.4030833334,11.451,19.3295833333,21.836875,12.3474166667
745.91,17.3715,55.1700833334,28.05275,38.3898556645,13.609125,11.244875,14.2764166667,11.57775,19.39125,21.7832083333,12.3440833333
746.23,17.2449166666,54.8570833333,27.9419583334,38.0621846405,13.3935416667,11.0656666667,14.1845833333,11.6405,19.1455833333,21.533375,12.1799166667
746.55,17.2230833333,54.91675,27.88775,37.9080849673,13.3197916666,10.9870416667,14.1319166667,11.3823333333,19.0419166667,21.3327916667,11.9516666667
746.86,17.0378333333,55.0638333334,27.824875,37.8571102941,13.1984583334,10.9092083333,14.208,11.2804166667,19.1220833333,21.343125,12.1661666667
747.18,16.81525,54.4961666666,27.5742083333,37.4662470044,12.979625,10.67675,14.1828333333,11.0853333333,18.8373333333,21.0884166667,12.0155
747.49,16.81425,54.324,27.7109583333,37.5773131808,13.0617916667,10.7632083333,14.18525,11.1773333333,18.8559166666,21.1879583333,12.2529166667
747.81,16.5585,53.77025,27.5842083333,37.066204793,12.8472083334,10.58775,13.7880833333,10.8203333333,18.6059166667,20.814125,11.9474166666
748.12,16.3610833333,53.81025,27.657875,37.06238317,12.5334166666,10.4962916667,13.5218333333,10.70475,18.5988333333,20.6662083333,11.8601666667
748.44,16.4591666667,53.71825,27.6769166667,37.1020111656,12.7140833333,10.6534166667,13.7631666667,11.06725,18.847,20.886875,12.0895833333
748.75,16.6288333333,53.81875,27.9245416667,37.2409847495,12.8792916667,10.808,13.9151666667,11.1981666667,18.8673333333,21.1907916667,12.256
749.07,16.95125,53.9775,28.2021666667,37.5067704248,13.155,11.1116666667,14.25575,11.54775,19.17775,21.4993333333,12.5045833333
749.38,16.9993333334,54.3159166666,28.598625,37.7793494009,13.1969166667,11.294625,14.3754166667,11.5725,19.3250833333,21.676,12.60825
749.70,17.35275,54.7866666667,28.8804583333,38.2336149238,13.5336666667,11.5762083333,14.7658333334,11.8233333333,19.7349166667,21.9929166667,12.8839166667
750.01,17.3151666667,54.697,29.0123333333,38.2620857843,13.51225,11.4042916667,14.8029166667,11.87825,19.8809166667,22.0437916667,13.09975
750.33,17.6609166666,55.1199166667,29.4129583333,38.6892875817,13.8478333333,11.582875,14.921,12.339,20.1355833333,22.38175,13.1786666667
750.64,17.7583333333,55.54075,29.6665416667,38.8367957517,14.0565,11.565625,14.90875,12.5095,20.367,22.5914583333,13.2395
750.96,17.818,55.6990833334,29.669125,38.7199754902,14.0052916667,11.3423333333,14.7755833333,12.2593333333,20.4331666666,22.636875,12.9258333333
751.27,18.42025,56.302,30.2063333334,39.2834204793,14.493125,11.7814166667,15.49125,12.80525,21.0455833333,23.2065416667,13.4599166667
751.59,18.39775,56.155,30.1489583333,39.4181683007,14.6448333333,11.8355833333,15.6189166667,12.8146666667,21.1575,23.28325,13.4153333334
751.90,18.5498333334,56.2386666666,30.295625,39.6014773965,14.9115833334,12.0067916667,15.5905,12.8875833333,21.28175,23.5507916667,13.4928333333
752.22,18.6095833333,56.43875,30.202375,39.8600422113,15.0127916667,12.0118333333,15.5748333333,13.0474166667,21.5060833333,23.5485,13.5165
752.53,18.5484166667,56.46125,30.0510833333,39.7582230392,14.8609583333,11.8901666667,15.35,12.855,21.2720833334,23.3879166667,13.5458333334
752.85,18.5528333333,56.3695833333,29.9275,39.536460512,14.8432916666,11.8621666667,15.2874166666,12.8294166667,21.1336666667,23.2300416667,13.4108333333
753.16,17.9471666666,55.8401666667,29.3233333333,38.8874019608,14.2429166667,11.1774166667,14.6941666667,12.3205,20.5246666666,22.723375,12.7310833333
753.47,17.8869166666,55.8148333334,29.139,39.0621187364,14.1057916666,11.123625,14.5483333333,12.2281666666,20.3728333333,22.66525,12.4690833333
753.79,17.7939166667,55.36275,28.8824583333,38.749375817,13.895375,10.965625,14.5229166666,11.8695,20.1698333333,22.485375,12.2745833333
754.10,17.9895,55.48625,28.9293333333,38.9629362745,14.0241666667,10.938,14.7399166667,11.7280833333,20.3583333334,22.4778333333,12.3253333333
754.42,18.134,55.5610833333,29.0472083333,39.0306544118,14.1101666667,11.052375,14.99675,11.9023333333,20.4283333334,22.4071666667,12.5463333333
754.73,17.6588333333,54.9274166667,28.5755833333,38.581004085,13.7317083333,10.798625,14.5793333333,11.5960833333,19.9960833334,22.0269583333,12.2853333333
755.05,17.8671666667,55.1298333333,28.6565416666,38.5016960784,13.882875,10.85975,14.66025,11.8178333333,19.9806666667,22.08725,12.49
755.36,17.7785,55.2749166667,28.6614583333,38.5099232026,13.6809583333,10.8170833333,14.7674166667,11.662,19.9108333334,22.0785416667,12.44925
755.67,17.8015833333,55.139,28.57225,38.4432758715,13.6856666667,10.7590416667,14.7900833333,11.7954166667,19.86125,22.0190416667,12.4050833333
755.99,17.2838333333,54.644,28.1386666666,38.1418651961,13.3525,10.4320416667,14.3208333333,11.4259166667,19.4763333333,21.609,11.94775
756.30,17.0684166667,54.59075,28.0335416667,38.1191367102,13.34625,10.3849166667,14.3936666667,11.3548333333,19.3621666667,21.64725,11.8698333333
756.62,17.0764166667,54.8179166666,28.20625,38.4118646514,13.4430416667,10.5599583333,14.4815833333,11.22,19.49425,21.8422083334,11.9599166667
756.93,16.9579166667,55.2153333333,28.2494166667,38.3668891612,13.3960416666,10.527125,14.35175,11.2199166667,19.4198333333,21.7294166666,11.9773333333
757.24,16.4534166666,54.7120833333,27.852375,37.9118545752,13.0400416667,10.2104166667,13.7759166667,10.899,19.047,21.1934166667,11.7204166667
757.56,16.1946666667,54.31425,27.6237916667,37.391616013,12.9287083333,10.264875,13.5463333333,10.7385833334,18.77675,21.10925,11.7416666666
757.87,16.06225,54.3098333333,27.396625,37.1657461874,12.90925,10.3917083333,13.4101666667,10.7783333333,18.6766666667,21.17525,11.7280833333
758.18,15.891,54.1443333333,27.1499166667,37.0238360566,12.8706666667,10.1746666667,13.2186666666,10.6158333333,18.4734166667,21.1350416667,11.7295
758.50,15.4393333333,54.0745,26.886,36.752203976,12.3905,9.59195833333,12.926,10.096,18.1198333333,20.819375,11.2294166667
758.81,14.8383333333,53.3860833333,26.4415,36.2018534858,11.8079166667,9.04804166667,12.19125,9.54433333332,17.45775,19.9989166667,10.72025
759.13,14.9978333333,53.7903333333,26.9126666666,36.4984542484,12.0209166667,9.27750000001,12.4059166667,9.45508333333,17.67325,20.2428333333,11.0541666667
759.44,15.6124166666,54.2341666666,27.5419583333,36.7367521787,12.5815,9.78816666666,12.9525833333,10.05,18.1613333333,20.7968333333,11.47525
759.75,15.67575,53.9638333333,27.6062916667,36.6609409041,12.6444583334,9.75441666668,12.8646666667,9.97458333333,18.1255833333,20.8144583334,11.6399166667
760.07,16.11625,54.1445833333,27.909875,36.8813447712,12.8727916667,10.0107083333,13.2060833333,10.2790833333,18.3935,21.0007916667,11.8725
760.38,16.1804166667,53.9883333333,27.854375,36.7540081699,12.9113333333,10.0709166667,13.447,10.18975,18.4958333333,21.0033333333,11.76725
760.69,16.38275,54.4843333333,27.985625,37.1531489651,12.9462083333,10.2071666667,13.7065,10.3541666667,18.7314166667,21.2895,11.7803333334
761.01,16.50875,55.25525,28.2509583333,37.9362905773,12.967125,10.31575,13.8643333333,10.457,18.8238333333,21.5137916667,11.7238333333
761.32,16.34425,55.0911666667,28.1772916667,37.9007178649,12.7262916667,10.123625,13.84125,10.2899166667,18.7305,21.4371666667,11.6536666667
761.63,16.5935,55.7145,28.4515,38.2664052288,12.779625,10.3036666667,14.086,10.4024166667,18.9200833334,21.61675,11.6480833333
761.94,16.8886666667,55.7706666667,28.7329583333,38.5601936274,13.1452916666,10.77575,14.29875,10.63125,19.1775833333,21.9504166666,12.0708333333
762.26,17.4419166667,56.394,29.177,39.2023142701,13.6758333334,11.357875,14.8678333333,11.2115833333,19.9456666666,22.80475,12.6244166667
762.57,17.1965,56.16625,28.8425416667,38.9175359477,13.3440416667,11.0838333333,14.5869166667,10.9768333333,19.6625833333,22.541125,12.3181666667
762.88,17.20125,56.2930833333,29.080875,39.1314972767,13.4289166667,11.1591666667,14.8335833333,10.8838333333,19.89075,22.696625,12.5559166667
763.20,17.1936666667,56.1828333334,28.9790416667,39.1042682462,13.3744166666,11.2091666667,14.8994166667,10.8591666667,20.0840833333,22.665875,12.6265
763.51,16.8085833333,56.015,28.6035,38.8312042483,13.0618333333,10.9235833333,14.49,10.6648333333,19.8198333333,22.33775,12.4160833334
763.82,16.944,55.88575,28.6986666667,38.873256536,13.1053333333,11.0740833333,14.4109166667,10.8508333333,19.8635833333,22.37725,12.59075
764.14,16.6018333334,55.5358333333,28.3965833333,38.4145283224,12.9329583333,10.7394583333,14.1725,10.6435833333,19.524,22.0481666667,12.41175
764.45,16.77125,55.4849166667,28.5814583333,38.3388009259,13.1322083334,10.8981666667,14.3881666667,10.9309166667,19.7945833333,22.26525,12.6789166667
764.76,17.2614166667,56.067,29.1370416667,38.9025890523,13.629125,11.3640833333,14.8256666667,11.3210833333,20.2493333333,22.8022916666,13.1299166667
765.07,17.1229166666,55.6818333333,28.9385,38.6800250544,13.542375,11.1494166667,14.5874166667,11.0595,20.0813333333,22.5751666667,13.0668333333
765.39,17.1380833333,55.8321666667,28.8210416667,38.6846740196,13.484375,10.8575833333,14.527,11.1091666667,20.0814166667,22.380375,12.9684166667
765.70,16.8089166666,55.4605833333,28.4038333333,38.051586329,13.2536666667,10.4006666667,14.1905,10.9850833333,19.71475,21.8638333334,12.5681666667
766.01,16.425,55.2036666667,28.2140416667,37.7020462963,13.0439166667,10.2767083333,13.9473333333,10.9798333333,19.53875,21.6572083333,12.4205833333
766.32,15.9405,54.6523333334,27.3950833334,37.0736800109,12.5285833333,9.775375,13.2918333333,10.5723333333,19.0230833334,21.0703333333,11.71175
766.64,15.5516666667,54.77425,27.0834166667,36.8051495098,12.1998333333,9.25529166667,12.70375,10.32375,18.5,20.744125,11.1134166667
