wavelength,Back_DacFlaf,Belly_DacFlaf,Breast_DacFlaf,Crissum_DacFlaf,Crown_DacFlaf,DorTail_DacFlaf,Patch10_DacFlaf,Rump_DacFlaf,Throat_DacFlaf,WingTip_DacFlaf
732.94,17.2186666667,44.8876666667,33.0792666667,41.5451333333,17.0193333334,16.1472,17.3242,19.2070666667,29.6168666667,15.9521333333
733.25,17.5626666667,45.1369333333,33.6640666667,42.123,17.1224,16.5126666667,17.6475333333,19.4998,29.9101333333,16.3598666667
733.57,17.3042,45.1296666667,33.6161333333,42.0562666667,16.8735333333,16.2699333333,17.4624666667,19.1282,29.6073333333,16.0523333333
733.89,17.0953333333,45.1701333333,33.4154666667,42.0106,16.7411333333,16.0134666667,17.2532,18.9051333333,29.472,15.9226666667
734.21,16.9938,45.1789333333,33.3288,41.8811333333,16.534,15.7757333333,17.1044,18.7864666667,29.3898666667,15.7647333333
734.52,17.1651333333,45.3443333333,33.5052666667,42.1069333333,16.7853333333,15.8628666667,17.1402666667,19.0574,29.6892666667,15.9014666667
734.84,16.9919333333,45.0935333333,33.2988,41.8178,16.519,15.7254,16.9780666667,18.8328,29.4301333333,15.8547333333
735.16,16.4254,44.9490666667,32.8602666667,41.6276,16.1747333333,15.2826,16.4087333334,18.3819333333,29.0088,15.4247333333
735.48,16.3694666667,44.7862,32.8209333333,41.8152666667,16.2508666667,15.2406,16.3694,18.3078666667,28.8689333333,15.2913333333
735.79,16.4388,44.8456,32.8137333333,42.0025333333,16.4093333333,15.2303333333,16.3700666667,18.3407333333,29.0737333333,15.4558666667
736.11,16.2666666667,44.5826666667,32.7085333333,41.7111333333,16.3184666667,14.9531333333,16.279,18.0544,28.9754,15.5234666667
736.43,16.2703333333,44.9805333333,32.8778,42.1944666667,16.4717333333,15.1303333333,16.4213333333,18.1252,29.1254666667,15.5128
736.74,15.7842,44.6158,32.3028666667,41.8078,16.2426666667,14.807,15.8804666667,17.544,28.8314666667,15.1564
737.06,15.644,44.2903333333,32.0135333333,41.5623333333,16.0688,14.744,15.6010666667,17.3682,28.7146,15.1258666667
737.38,15.8258666666,44.3579333333,32.2808666667,41.6188666666,16.3167333333,15.1460666667,15.8156666667,17.5252666667,29.0332666667,15.4153333333
737.69,15.5924666667,43.9987333333,32.0382,41.4508,16.1119333333,14.9122,15.6300666667,17.2866666667,28.7801333333,15.3439333333
738.01,15.3581333333,43.5596666667,31.676,41.0624,15.758,14.6506666667,15.2504666666,16.9453333333,28.4939333333,15.0831333333
738.33,15.1915333333,43.5878666667,31.7323333334,41.0085333333,15.6857333333,14.516,15.0856666667,16.7019333333,28.535,14.7855333333
738.64,15.3187333333,43.5532,31.912,40.9685333333,15.6651333333,14.6637333333,15.2706,16.7526,28.7732666667,14.8582666667
738.96,14.9531333333,43.4269333333,31.7464,40.6565333333,15.3510666667,14.4056,15.0418666667,16.4030666667,28.5678,14.5374666666
739.28,14.8381333333,43.2543333333,31.6960666667,40.3774666666,15.2154,14.3968666667,15.0088,16.2586,28.3042,14.3407333333
739.59,14.5923333333,43.3929333333,31.498,40.2725333333,14.8288,14.0964666667,14.6184,15.9943333333,28.0660666667,13.9487333333
739.91,14.3848666667,42.8362,31.2878,39.82,14.6144,13.7402666667,14.3144,15.6973333333,27.9609333333,13.6804
740.23,14.1334666666,42.8378,31.3168666667,39.6449333333,14.2395333333,13.5956666667,14.1575333333,15.6519333333,27.7584666667,13.4234
740.54,14.3426666667,42.9558666667,31.5235333333,39.7911333333,14.5808666667,13.8366,14.3775333333,15.7964666667,27.9223333333,13.5422666666
740.86,14.1228,42.6378,31.4767333333,39.7932,14.3487333333,13.5648666667,14.2834,15.5329333333,27.6602666667,13.2626
741.18,14.2656666667,42.671,31.4082,39.8052,14.6442666667,13.9723333334,14.3288666666,15.5546666666,27.61,13.358
741.49,13.8856,42.6148666667,31.4116666667,39.9238,14.3956,13.8772,14.0067333333,15.1282,27.4076666667,13.0995333333
741.81,14.0447333333,42.1818666667,31.1935333333,39.7890666667,14.3766,13.6539333333,14.0812666667,15.1721333333,27.1532,13.1533333333
742.12,14.2727333333,42.4792,31.5628,40.1252,14.6142666667,13.9994666667,14.3552666667,15.4284,27.3783333333,13.4842666667
742.44,14.1614666667,42.7208666667,31.7468,40.2596,14.4035333333,14.1410666667,14.3102,15.4446666667,27.2092,13.4821333334
742.76,14.1066,42.5702666667,31.7011333333,40.2646666667,14.2596,14.1156,14.189,15.2712,26.9872,13.4892
743.07,14.1996666666,42.6642,31.6600666667,40.3680666667,14.4578666667,14.3984666667,14.2679333333,15.3478,27.0908666667,13.6003333333
743.39,14.2438,42.8452,31.6912,40.4836666667,14.3723333333,14.6292,14.3155333333,15.5515333333,27.0369333333,13.6497333333
743.70,14.2143333333,42.7484666667,31.5743333333,40.2886666667,14.5873333333,14.3648,14.2053333333,15.5073333333,27.0425333333,13.6189333333
744.02,14.1098,42.6750666667,31.4863333333,40.4580666667,14.4404666666,14.4617333333,14.2432,15.4808,27.2247333333,13.6123333333
744.34,14.5785333333,43.1698,31.8310666667,40.6669333333,14.9548,15.0007333333,14.4714666667,16.044,27.7649333333,14.0584666667
744.65,14.5261333333,43.2868,32.0409333333,40.7486666667,14.9736,14.9208,14.5200666666,16.126,28.0087333333,14.0726666667
744.97,14.5304666667,43.4857333333,32.074,40.7152,15.0622,14.8571333333,14.5802,16.3495333333,28.0443333333,14.1760666666
745.28,14.5514666667,43.9378666667,32.389,40.8560666667,15.4107333333,15.1905333333,14.6553333333,16.4840666667,28.3632666667,14.3753333333
745.60,14.2554,43.9575333333,32.3257333333,40.7763333333,15.3834,15.0159333333,14.5247333333,16.3245333333,28.2698,14.246
745.91,14.6658666667,43.9006666667,32.2520666667,40.8927333333,15.6403333333,15.1595333333,14.6189333333,16.5236666667,28.5651333333,14.4240666667
746.23,14.8794666667,44.1064666667,32.4358666667,41.2626,15.8966666667,15.4213333333,14.7976666667,16.8886666667,28.8489333333,14.7221333333
746.55,14.6054,43.4943333333,32.0894,40.9345333333,15.7616666667,15.243,14.5772,16.5368666667,28.4700666667,14.5271333333
746.86,14.6397333333,43.627,32.2406,40.9200666667,15.8799333333,15.1892666667,14.6742,16.439,28.444,14.6112666667
747.18,15.1292666667,44.0768666667,32.7724,41.6194,16.2824666667,15.7026666667,15.0441333333,16.7297333333,28.7651333333,14.9180666667
747.49,15.3504666666,44.2949333333,33.1891333333,41.7630666667,16.4172666667,15.9026,15.0494,17.0352666667,28.7654666667,15.0336666667
747.81,14.9356,43.5741333333,32.7652,41.4749333333,15.8392666667,15.42,14.7026666667,16.6558,28.1788666667,14.6280666667
748.12,15.1434666667,43.8463333333,33.1102,41.6581333333,15.8066,15.5834,14.9171333333,17.0184666667,28.1822,14.7032666667
748.44,15.2814666667,43.4882,33.0602666667,41.4512,15.8029333333,15.2814666667,15.0360666667,16.8308,27.9124,14.7076666667
748.75,15.4586,43.6512666667,33.2294,41.6574666667,15.9633333333,15.4618666667,15.3946666667,17.1866,28.0028666667,15.0488
749.07,15.2645333333,42.9471333333,32.7828,41.0948666667,15.4622666667,15.0608666667,14.9452666666,16.8156,27.5578,14.6076
749.38,14.8344666667,42.5520666666,32.5489333333,40.6924,15.0734,14.3166666667,14.5865333333,16.3787333333,27.0312666667,14.0808666667
749.70,14.9672,42.5514666667,32.6962,40.4877333333,15.2446666667,14.3362666667,14.8088666667,16.4729333333,27.1604,14.2722666667
750.01,15.488,43.0652,33.1738,40.699,15.4055333333,14.5287333333,15.1600666667,16.8490666667,27.4298666667,14.4643333333
750.33,16.0346666667,43.3502666667,33.8692,41.3582,15.9008,15.2611333333,15.6875333333,17.7524666667,28.1344,15.1240666667
750.64,16.2712666667,43.1334,33.8926666666,41.1757333333,15.9074,15.3178,15.9494666667,17.9792666667,28.2665333333,15.2909333333
750.96,16.0947333333,43.0768666667,33.6095333333,41.0194666667,15.6667333333,14.9173333333,15.8186,17.6878666667,28.0746,15.2056666667
751.27,16.8518666667,43.4912666667,34.0497333334,41.3844,16.1865333333,15.5395333333,16.4785333333,18.3988,28.5297333333,15.6448666667
751.59,16.9420666667,42.9953333333,33.6072,41.1553333333,16.2275333333,15.4324,16.4032,18.2938,28.3638,15.5248
751.90,17.2726,43.6957333333,34.1723333333,41.8432666667,16.5628666667,16.0879333333,16.7434,18.8632666667,28.9911333333,15.76
752.22,17.3848666667,43.6941333333,34.1508666667,41.9356,16.3722,16.1226,16.5916,18.8758,28.9029333333,15.7468666667
752.53,17.3598,43.7257333333,33.9617333333,41.9936,16.4846666667,16.0307333333,16.5690666666,19.0166666667,28.7476,15.5254
752.85,18.2486666667,44.304,34.565,42.6121333333,17.4234666667,16.9336666667,17.4622,19.9643333333,29.4418666667,16.5775333333
753.16,18.2256,44.3416666667,34.3987333333,42.8815333333,17.3669333333,16.8671333333,17.4266,20.0268666667,29.4494666667,16.3044666667
753.47,18.0398666667,44.0453333333,34.2240666667,42.6392666667,17.4620666667,16.7858666667,17.3428666667,20.0894,29.3655333333,16.3331333333
753.79,18.1475333333,43.7795333333,33.8567333333,42.2806,17.4487333333,16.6398,17.3416666667,19.9792,29.1138,16.3158666667
754.10,17.966,43.7193333333,33.6428,41.9886666667,17.1850666667,16.3976,17.1728666667,19.931,28.8658666667,16.2356
754.42,18.5694666667,43.6744,34.0098666667,42.1428,17.6994,16.9421333333,17.8364,20.4888,29.1939333333,16.7009333333
754.73,18.4076,43.7118,33.8844,42.2585333333,17.6082,16.6910666667,17.7536,20.445,29.0492666667,16.6152
755.05,18.8130666667,44.3206666667,34.3944,42.7568,17.8592666667,16.9024666667,18.0341333333,20.8738,29.6015333333,17.0620666667
755.36,18.7727333333,43.6182666667,33.7907333333,42.1272,17.603,16.7272666667,17.7726666666,20.6759333334,29.1938666667,17.0606
755.67,18.9865333333,43.4592,33.9068666667,42.0392,17.7908666667,16.6803333333,17.8455333333,20.9042,29.3522,16.9049333334
755.99,19.7912666667,44.0896666667,34.6038,42.6287333333,18.4967333334,17.5256666667,18.6689333333,21.7695333333,30.1331333333,17.7707333333
756.30,19.8378666667,44.2356666667,34.7736666667,42.9418,18.5199333333,17.6422666667,18.7676666667,21.8868666667,30.3576666667,17.7064
756.62,19.9937333333,44.2627333334,34.8858666667,42.7988666666,18.4136666666,17.5134666667,18.8454,21.8588,30.1883333333,17.7001333333
756.93,20.3953333334,44.5488,35.203,43.2920666667,18.5502,17.7809333333,19.3133333333,22.0720666667,30.4552,18.0198666667
757.24,20.4116,44.4711333333,35.2312,43.387,18.4862,17.6448,19.2752666667,22.0022,30.4590666667,17.8719333333
757.56,20.8432666667,44.5966,35.3272666667,43.5160666667,18.8768,18.0730666667,19.7290666667,22.2922,30.6453333333,18.0700666667
757.87,20.8484,45.1796,35.5606,43.9056,19.0066,17.8714,19.7593333333,22.471,30.8561333333,18.0534
758.18,20.9579333333,45.2858,35.8121333334,43.6587333333,19.2488,17.9744,19.8964666667,22.6490666667,30.9701333333,18.3119333333
758.50,20.179,44.2664,35.0749333333,42.8250666667,18.4646,17.2358,19.2444,21.8388666667,30.1076666667,17.4723333333
758.81,20.4913333333,44.6586666667,35.3048666667,42.9116666667,18.9080666667,17.2884,19.6906666667,22.2325333333,30.4306666667,17.7344
759.13,20.7719333333,44.8997333333,35.4169333333,43.2413333333,19.2975333334,17.5034666667,20.1236666667,22.4272666667,30.6526666667,18.1818666667
759.44,20.524,44.5348,35.1127333333,43.1496666667,19.0124,17.0641333333,19.994,22.0898,30.3552666667,17.9525333333
759.75,20.1788,44.0024666667,34.4658,42.5779333333,18.6559333333,16.7546,19.708,21.8000666667,30.0490666667,17.6157333333
760.07,19.9056666667,43.5945333333,34.0386,42.1632,18.3798,16.5855333333,19.4864,21.5523333333,30.0014666667,17.406
760.38,19.8451333333,43.5247333333,34.0143333333,42.0020666667,18.3399333333,16.6972666667,19.3860666667,21.7360666667,30.0948666667,17.2731333333
760.69,19.9336666667,44.0532,34.2536,42.2558666667,18.4567333333,16.8298,19.6566,21.9616666667,30.2293333333,17.4932
761.01,19.7738666667,44.1817333333,34.1730666666,42.3918666667,18.3432,16.6157333333,19.4430666667,21.8404666667,30.2686666667,17.2632
761.32,19.8829333333,44.2158,34.1874666667,42.3553333333,18.387,16.8038666667,19.475,21.9394,30.3496666667,17.3071333333
761.63,19.6086,44.2562666667,33.8979333333,42.5436666666,18.0982666667,16.5961333333,19.1078,21.8618666667,30.4381333333,17.0968666667
761.94,19.936,44.9340666667,34.4303333333,43.0449333333,18.639,17.1755333333,19.5618,22.4145333333,31.0598666667,17.6034666667
762.26,19.9112666667,44.9599333333,34.4777333333,43.1693333333,18.5399333333,17.2894,19.519,22.3973333333,30.9779333333,17.6296666667
762.57,19.7254666667,44.9020666667,34.4006,42.9702666667,18.35,17.2996666667,19.3028,22.278,30.8716,17.4546666667
762.88,19.7716666667,45.0459333333,34.5464,42.9294,18.4398666667,17.5573333333,19.3573333333,22.3052,31.0187333333,17.4850666667
763.20,19.2093333333,44.6674,34.156,42.491,17.8651333333,17.0148666667,18.8302,21.6478,30.3848,16.9343333333
763.51,19.2828,44.8702,34.4284,42.8164666667,18.0579333333,17.2792,18.9618,21.801,30.5326666667,17.0856666667
763.82,19.2966,44.7935333333,34.4553333333,42.8020666667,18.0812666667,17.0206,19.0144666667,21.6796666666,30.3470666667,17.1527333333
764.14,19.241,44.4797333333,34.2251333333,42.6434,18.0284666667,17.0379333333,18.8834,21.4604666667,30.3072,16.9968
764.45,19.1366666667,44.4646666667,34.3583333333,42.5717333333,17.9525333333,17.0563333333,18.9634666667,21.4766,30.3802666667,17.0961333333
764.76,18.8076666667,43.9282666667,33.9716,42.2423333333,17.5915333333,16.8594,18.5886,21.1391333333,30.2746,16.7148
765.07,19.204,44.2039333333,34.2138666667,42.2934666667,18.0074,17.1742,18.9503333333,21.2786,30.4727333333,16.9428666667
765.39,19.77,44.4678666667,34.6020666667,42.6848666667,18.5502666667,17.7856,19.4444666667,21.6666666667,30.7466666667,17.4211333333
765.70,19.5654,44.6205333333,34.6260666667,42.6210666667,18.4542,17.5661333333,19.1694,21.4767333334,30.8692,17.1287333333
766.01,19.7308666667,44.4964,34.6036,42.7314666667,18.4866666667,17.5781333333,19.2650666667,21.4236666667,31.03,17.0747333334
766.32,19.9788,44.6210666667,34.7183333333,42.7733333333,18.6058666667,17.7046666667,19.2998,21.6408666667,31.2482,17.2296666667
766.64,21.3150666667,45.542,35.8270666666,43.7928666667,19.9778,18.964,20.45,22.8040666667,32.6141333333,18.4474666667
766.95,21.7978,45.654,36.1107333333,43.8791333333,20.4651333333,19.1919333333,20.8741333333,23.1107333333,33.1056666667,18.8948
767.26,21.659,45.5974666667,36.1407333333,43.6763333333,20.3621333333,19.2308,20.7622,22.9176,33.2504666667,18.5963333333
767.57,21.958,46.0068,36.3996,43.9053333333,20.642,19.2326,20.9826,23.206,33.7636,18.9170666667
767.88,22.1518666667,46.0072666667,36.3962666667,44.2816,20.9000666667,19.4704666667,21.0925333333,23.2222,33.9,18.9259333333
768.20,22.4740666667,46.7128,36.7203333333,44.5108666667,21.3578666667,19.6355333333,21.661,23.575,34.0277333333,19.1600666667
768.51,22.0936,45.8833333333,36.3638,44.1322666666,20.7791333333,19.1066,21.3932,23.1956,33.7897333333,18.8390666667
768.82,21.3064,45.3726666667,35.3908666667,43.5599333333,20.0326666667,18.261,20.7308666667,22.6862,33.4885333333,18.1792
769.13,21.3025333334,44.9396666667,34.9148666667,43.4624,19.8626666667,18.2188666667,20.7948666667,22.5134666667,33.3874,18.2396
769.44,20.5518666667,44.7218,34.3639333333,42.8977333333,19.2582666667,17.9128666667,20.2371333333,21.6904666667,32.9366,17.6756666667
769.76,19.9293333333,44.1059333333,33.9647333333,42.7108666667,18.7592666667,17.4569333333,19.8896,21.1877333334,32.3842666667,17.2627333333
770.07,20.0404,44.524,33.9757333333,43.028,19.0207333333,17.8167333333,20.0898666667,21.4870666667,32.655,17.6774666667
770.38,20.2222666666,44.9434,34.0500666667,43.3967333333,19.1202,18.0317333333,20.3901333333,21.7098,32.7258,17.7051333333
770.69,20.4662666667,45.1759333333,34.2936,43.9186,19.5886,18.5184666667,20.5989333333,22.3640666667,33.2417333333,18.2304
771.00,20.0,44.6216,33.6542666667,43.4846666667,19.1470666667,18.5189333333,20.2156,21.9669333334,32.852,18.1614
771.32,19.6278666667,44.4148666667,33.2776,43.0566,18.6369333333,18.2274,19.8139333333,21.7074666667,32.5471333333,18.1624
771.63,18.8685333333,43.5078666667,32.9042666667,42.8900666667,18.1094,18.0715333333,18.9155333334,21.0844666667,32.1922,17.9161333333
771.94,19.2614,44.2254666667,33.3908,43.2421333334,18.4079333333,18.4508,19.3092666667,21.1222666667,32.494,18.072
772.25,18.7203333333,43.6922666667,33.3872,42.5933333333,18.0073333333,17.7875333333,18.4859333333,20.4053333333,31.7804,17.6899333333
772.56,18.6920666667,43.6579333333,33.5596666667,42.2614666667,17.9891333334,17.8859333333,18.3922666667,20.1916666667,31.7060666667,17.4581333333
772.87,19.2999333333,44.1762666667,34.2936,42.9106666667,18.4595333333,18.0896,18.8796666667,20.7052,32.1680666667,17.9344666667
773.18,19.1756666667,44.5161333333,34.2961333333,42.8879333333,18.5354666667,17.7522,18.5458,20.1945333334,32.5346,17.5986
773.50,17.9583333333,43.4739333333,33.5522666667,41.7396,17.4531333333,16.9739333333,17.5780666667,19.099,31.1717333333,16.5314
773.81,17.3934,42.9392,33.5961333333,41.4320666667,16.8034,16.4815333333,16.7927333333,18.4446,30.8178,16.0471333333
774.12,16.7975333333,42.1190666667,32.5914,40.7579333334,16.0554666667,15.9434666667,16.397,17.6834666667,30.0882,15.5217333333
774.43,17.4722,42.5442,33.5991333333,41.1608,16.6042666667,16.3926666667,16.8701333333,18.2749333333,30.7894666667,15.7526
774.74,17.6937333333,42.4925333333,33.9742666667,41.5556666667,17.0802666667,16.8666666667,16.9104,18.1265333333,31.1367333333,15.9408
775.05,17.9509333333,43.0544,34.2613333333,41.4581333333,17.023,16.9014666667,17.0726,18.2324666667,31.2345333333,16.3158
775.36,16.8529333333,41.757,33.1331333334,40.5060666667,15.9966,16.4916,15.9632666667,17.4647333334,30.2530666667,15.3684
775.67,17.7556666667,42.5214666667,33.81,41.6568,16.6805333334,17.7278,17.2457333333,18.5592666667,31.4214666667,16.265
775.98,18.0727333333,43.0587333333,34.4930666666,42.6218666667,17.4172666667,18.4873333333,17.7309333333,19.0253333333,32.0953333333,17.0364666667
776.30,17.2433333333,42.6552666667,33.9464666667,41.8621333333,16.7762666667,18.1434,17.1364,18.7453333334,31.7467333333,16.7876
776.61,17.3054666667,42.5663333333,33.8298,41.4283333333,16.6303333333,18.3598666667,17.2106666667,19.0962,31.7266,17.0264666667
776.92,16.5948,42.591,33.2932666667,41.2152,15.546,17.1626,16.4345333334,18.0452666667,31.2984,16.2396
777.23,16.9208666667,43.4028,33.8186,41.5770666667,16.0139333333,17.7412666667,16.5742666666,18.6194,31.8428666667,16.6031333333
777.54,16.9926,43.677,34.2438,41.6564,15.9001333333,17.7915333333,16.1174,18.5668666667,32.1527333333,16.6812666667
777.85,16.4226,44.1487333333,33.8214666667,41.6072,15.6787333333,17.3630666667,15.875,18.1726666667,31.5892,16.7024
778.16,17.0886,45.2201333333,34.5752666667,42.0494,16.0879333333,18.0770666667,16.3290666667,19.1199333333,32.4713333333,17.2574666667
778.47,16.6454666667,45.0834,34.2858,42.0018666667,16.2328666667,17.7554666667,16.0934666667,18.5440666667,32.3326,16.6090666667
778.78,16.8464,46.1092666667,34.9382,42.6334,16.6294666667,17.9493333333,15.8797333333,18.6307333333,32.8065333333,16.9082
779.09,16.6201333333,45.932,34.8085333333,41.9484666667,16.2776,17.3793333333,15.4621333333,17.7156666667,32.4307333333,16.4207333333
779.40,16.7914,46.236,35.2434,42.2034,16.1174666667,17.2473333333,15.7739333333,18.0148666667,32.7156,16.2983333333
779.71,18.163,47.7414,36.4572,43.9799333333,17.7444,18.6443333333,17.3007333333,19.3438666667,34.2142666667,17.6195333333
780.02,18.3095333333,47.9847333333,36.9032,44.825,17.7735333333,18.9214666667,17.4393333333,19.445,34.2856,17.6473333333
780.33,19.7515333333,48.7294666667,38.3846,45.8466,19.4408666667,20.727,18.77,20.8821333333,35.6882,18.8009333333
780.64,20.1758,49.1084666667,38.7508,46.5096666667,19.7238666667,21.1988666667,19.5039333333,21.4250666666,35.9574,19.1714
780.95,20.6284666667,50.0032,39.6177333333,47.5736666667,20.4729333333,21.5742666667,20.0194,21.4577333333,36.6764,19.4817333333
781.26,20.1694666667,49.1430666667,39.7326666667,47.3574666667,20.3192666667,21.5248,19.7718666667,20.9710666667,36.0703333333,18.5923333334
781.57,18.5559333333,47.4842,38.5625333334,46.0534,19.268,19.6109333333,18.9778,19.1691333333,34.4674666667,17.3491333333
781.88,19.6513333333,48.0420666667,39.3616666667,46.1269333333,20.1447333333,20.8094666667,19.8288,20.6186,35.1300666666,18.5521333333
782.19,19.7194666667,47.3582666667,39.3804666667,45.8578,20.4370666667,20.724,20.2675333333,20.6458,35.2642,18.7279333333
782.50,19.2716666667,46.8502666667,39.1141333333,45.505,20.5315333333,20.5970666667,20.1969333333,20.5972666667,34.9344,18.6287333333
782.81,19.1342666667,46.893,39.1808666667,45.2280666667,20.5062666667,20.7659333333,20.5063333333,20.7791333333,35.1182666667,18.8745333333
783.12,18.1659333333,44.8929333333,38.3468666667,43.5674666667,19.2034666667,19.672,19.2236666667,19.5246666667,33.2999333333,17.6170666667
783.43,18.7024,45.9939333333,39.2586,44.2979333333,20.2060666667,20.7414,20.0824666667,20.2402666667,34.2325333333,18.7024666667
783.74,18.7408,46.0862,39.2026666667,44.3162666667,20.0,20.6016666667,20.2168,20.4477333333,34.2356,18.9716
784.05,17.3026,44.4652666667,37.3235333333,42.2712,18.5884,18.7002666667,18.1831333333,18.3856,32.8161333333,17.4005333333
784.36,16.9094,44.2803333333,36.9799333333,41.7458,17.8318666667,18.2894,17.8388666667,18.0711333333,32.2280666667,17.0080666667
784.67,17.5502,44.8785333333,36.8110666667,41.9148,17.6207333333,18.4230666667,17.9795333333,18.7046666667,32.4814666667,17.4727333333
784.98,17.4806,45.2370666667,36.7656666666,42.2363333333,17.4663333333,18.6057333333,17.4026666667,18.8464,32.5476666667,17.2896
785.29,18.2175333333,44.8910666667,37.2630666667,43.2492,18.1472666667,19.2774,18.1334,18.9192666667,33.0738,17.958
785.60,19.8189333333,46.6945333333,38.6150666667,44.8226,19.3180666667,20.7586,19.9513333333,20.3061333333,33.897,19.6242
785.91,20.3432666667,47.6959333333,39.3488666667,45.6932666667,19.3066666667,21.3866666667,19.9441333333,21.1275333333,33.9215333333,19.797
786.22,21.3304666667,48.0723333333,39.8635333333,46.2025333333,20.2592666667,22.1834666667,20.0614666667,21.7809333333,34.2271333333,20.5936
786.53,21.8151333333,48.6167333333,39.9730666667,47.0242,20.7558666667,22.3346666666,20.479,22.4695333333,34.7772666667,20.9446666667
786.84,20.8406666667,46.8424,38.9248,45.6891333333,19.6416,20.971,19.6351333333,21.6032,33.1377333333,19.7392
787.14,19.5032666667,44.9666666667,37.5231333333,44.2468666667,18.2554,19.5988666667,18.3508,20.4966666667,31.6587333333,18.4972666667
787.45,20.8576,46.2096666666,38.9546,45.6587333333,19.7121333333,21.3334,20.1690666667,22.2408666667,32.7826,20.1378
787.76,21.6003333333,46.2138,39.2814,45.6340666667,20.2173333333,21.7995333333,20.8514,22.5180666667,32.9710666667,20.8091333333
788.07,21.0971333333,45.4611333333,39.2464666667,45.2742666667,19.9217333334,21.266,20.7293333333,22.1398,32.7365333333,20.3797333334
788.38,21.5171333333,45.8204666666,39.4682,45.5303333333,19.6374,21.7648666667,20.9972,22.2302,32.88,20.2599333333
788.69,21.3454,45.9065333333,39.457,45.1402666667,19.2217333333,21.291,21.0559333333,22.2866666667,32.6214,20.0182
789.00,20.6911333333,45.4068,39.1377333333,44.5993333333,18.6422,20.5076,20.6484666667,21.7674666667,32.0122,19.0764
789.31,21.3797333333,45.3174666667,39.2613333333,44.8412,19.0109333333,20.9341333333,21.0866666667,21.8375333333,32.3443333333,19.6764666667
789.62,21.2058,45.1422,39.3750666667,44.9608666667,18.7316,20.5186666667,20.9746,21.8557333333,32.0463333333,19.3876666667
789.92,21.9665333333,45.8183333333,40.1445333333,45.7116666667,19.4972666667,21.3132,21.8033333333,22.5760666667,32.5918666667,20.1004
790.23,23.7363333333,46.9546,41.1772,46.9354,20.9789333333,22.5784,23.1222,24.1267333333,34.018,21.6058666667
790.54,24.7128,47.913,42.1876666667,47.5753333333,21.9863333333,23.3885333333,23.9337333333,24.9204666667,34.5796,22.168
790.85,24.0382666667,47.1277333333,41.5875333333,46.7128,21.4427333333,22.2660666667,23.3530666667,24.0842666667,33.4650666667,21.4295333333
791.16,24.2417333333,47.9635333333,42.0466,47.6529333333,22.256,23.0057333333,24.4444,25.4779333334,34.0155333333,21.9116
791.47,25.5804666667,49.0087333333,42.9804,48.9138666667,23.5233333333,24.3650666667,25.3225333333,26.5172666667,34.8338,23.1159333333
791.78,26.2044666667,48.7236666667,43.1288666667,48.8911333333,24.2814666667,24.4489333333,26.124,27.3434666667,35.0418666667,23.8258
792.08,25.7745333333,48.5753333333,42.6210666667,48.8659333333,23.6169333333,23.6514666667,25.2765333333,27.0055333333,34.343,23.2573333333
792.39,25.6252666667,48.3456,42.1750666667,48.8487333333,22.9684,23.5777333333,24.4846666667,26.9289333333,34.2402,22.9188
792.70,26.1657333333,49.3826666667,43.1251333333,49.4251333333,23.9576666667,23.873,25.8271333333,27.9789333333,34.8924666667,23.5556
793.01,26.5483333333,49.4850666667,42.6792,49.2970666667,24.3771333334,24.0224666667,26.2212666667,28.3646,34.6069333334,23.8344
793.32,26.8414666667,49.3809333333,42.3925333333,48.8143333333,24.1972666667,24.0293333333,25.9461333333,28.3876,34.6064,24.1342666667
793.62,26.3073333333,48.6286666667,41.7064666667,47.8272666667,23.7581333333,23.3298,25.1884,27.6544666667,33.4438,23.0258666667
793.93,27.4433333333,49.2028,42.0206,48.4536666667,24.3298666667,24.0343333333,25.8282666667,28.7423333334,34.385,23.4914
794.24,27.9905333333,49.4489333333,42.2646666667,49.0592,24.4488,24.7647333333,26.2702,29.3816,34.8588,24.0994
794.55,27.3133333333,48.4333333333,41.22,48.1266666667,23.5866666667,23.8,25.1133333333,28.2466666667,34.12,23.22
794.86,27.6762666666,48.7831333333,41.4046,48.1812666667,24.0324,23.9159333333,26.0388666667,28.9192,34.5048666667,23.6376
795.16,27.7984,49.1706,41.8731333333,49.0146666667,24.4293333333,24.2341333333,26.1853333333,29.4048,34.8748,23.6422666666
795.47,28.6196,49.8091333333,42.1818,49.3892666667,24.9745333334,25.0191333333,27.3854666667,29.9809333333,35.2862,23.9186666667
795.78,28.5072,49.3566666667,41.8467333333,49.0736,25.1832,25.0968666667,27.7561333333,29.6398666667,35.1923333333,23.9088666667
796.09,28.0565333333,48.3332,41.1745333333,48.4133333333,24.5264,24.545,26.9925333333,29.1205333333,34.1576,23.1365333333
796.40,27.8786666667,48.2498,41.2368666667,48.1942666667,24.1373333333,24.2177333333,26.6852666667,28.6642,34.0691333333,22.8696666667
796.70,27.9812,49.1760666667,41.9624,48.8364666666,24.3584,24.3961333333,27.4088,29.1195333333,34.5032,22.6415333333
797.01,27.0742666667,48.9207333333,41.4644666667,48.6660666667,23.4639333333,23.3366666667,27.0742666667,28.4304,33.8172666667,22.2476666667
797.32,26.871,49.1634,41.5325333333,49.1442666667,23.7356666667,23.4802666667,27.6565333333,28.4482,34.1315333333,22.5158666667
797.63,26.2718,49.1017333333,41.4413333333,48.9042666667,23.2180666667,22.8626666667,27.1865333333,28.2658666667,33.8861333333,21.8953333333
