wavelength,Back_HetRubf,Belly_HetRubf,Breast_HetRubf,Crissum_HetRubf,Crown_HetRubf,DorTail_HetRubf,Patch10_HetRubf,Rump_HetRubf,Throat_HetRubf,WingTip_HetRubf
258.77,5.059,4.69066666667,4.46533333333,4.21566666667,4.18,10.2956666667,7.18466666667,4.97566666667,5.427,8.372
259.15,4.81066666667,4.27933333333,4.237,3.685,3.45133333333,9.90766666667,6.71133333333,4.34333333333,4.61933333333,8.187
259.52,4.648,3.76333333333,4.01566666667,3.34533333333,3.12166666667,9.66566666667,6.31066666667,4.03533333333,4.30766666667,7.75933333333
259.89,5.07066666667,3.99433333333,4.405,3.41066666667,3.43833333333,9.98633333333,6.56633333333,4.35933333333,4.478,7.97066666667
260.27,4.979,3.89,4.487,3.51233333333,3.55666666667,10.063,6.7,4.50466666667,4.61866666667,7.99966666667
260.64,4.95266666667,3.775,4.36366666667,3.498,3.342,10.026,6.72766666667,4.51933333333,4.46766666667,7.82666666667
261.01,4.62333333333,3.394,3.78366666667,3.22933333333,2.72766666667,9.56733333333,6.33766666667,4.01766666667,4.16433333333,7.50666666667
261.39,4.581,3.497,3.715,3.12066666667,2.71033333333,9.62466666667,6.18966666667,4.004,4.074,7.39566666667
261.76,4.93533333333,3.794,4.08133333333,3.28133333333,3.17333333333,9.98733333333,6.49966666667,4.288,4.189,7.533
262.13,5.03366666667,3.88733333333,4.53666666667,3.54333333333,3.362,10.1433333333,6.68533333333,4.54633333333,4.32666666667,7.90833333333
262.51,4.64466666667,3.75333333333,4.448,3.14166666667,3.152,9.87066666667,6.314,4.42733333333,3.99166666667,7.88
262.88,4.18833333333,3.265,4.13066666667,2.677,3.01166666667,9.473,6.02266666667,4.119,3.49633333333,7.90333333333
263.25,4.21366666667,3.11166666667,4.25266666667,2.93,3.358,9.74966666667,6.15866666667,4.369,3.79866666667,8.27166666667
263.63,5.04466666667,3.791,5.059,3.919,4.07566666667,10.275,6.926,5.05933333333,4.47466666667,9.06366666667
264.00,4.54833333333,3.315,4.79466666667,3.60766666667,3.83933333333,9.867,6.383,4.67133333333,3.82366666667,8.649
264.37,4.63733333333,3.13433333333,4.66966666667,3.522,3.37666666667,9.501,6.56,4.36266666667,3.61933333333,8.56366666667
264.75,4.945,3.52066666667,5.089,3.52066666667,3.31266666667,9.48933333333,6.625,4.44866666667,3.85633333333,9.07366666667
265.12,5.297,3.714,5.548,3.93333333333,3.58866666667,9.65366666667,6.645,4.90533333333,4.21566666667,9.34
265.49,5.78766666667,3.782,5.57333333333,4.39433333333,3.84333333333,10.0443333333,6.936,5.17533333333,4.56266666667,9.50866666667
265.87,5.605,3.32133333333,5.353,4.34466666667,3.707,9.90533333333,6.95433333333,5.26366666667,4.77433333333,9.238
266.24,5.74133333333,3.42766666667,5.00766666667,4.54233333333,3.95,10.086,7.33566666667,5.431,5.07833333333,9.11266666667
266.61,6.45233333333,4.175,5.67966666667,5.287,4.54133333333,10.56,7.971,6.18133333333,6.019,9.44833333333
266.98,6.93166666667,4.661,5.97366666667,5.60566666667,4.7,10.8966666667,8.40233333333,6.65633333333,6.63,9.57033333333
267.36,7.032,4.87733333333,5.87233333333,5.43166666667,4.51166666667,11.065,8.24166666667,6.66666666667,6.679,9.21233333333
267.73,6.70333333333,4.825,5.304,4.80066666667,4.02733333333,10.939,7.78366666667,6.372,6.21266666667,8.766
268.10,6.97266666667,4.96166666667,5.26266666667,5.04533333333,4.022,11.055,8.044,6.65933333333,6.57533333333,8.91133333333
268.48,6.86566666667,5.111,5.372,5.21766666667,4.20966666667,11.455,7.71933333333,6.73566666667,6.688,9.00033333333
268.85,6.71833333333,4.69133333333,5.24533333333,5.24533333333,4.29066666667,11.4216666667,7.579,6.789,6.70666666667,8.89933333333
269.22,6.72233333333,4.757,5.373,5.478,4.815,11.8283333333,7.88566666667,7.00166666667,7.06,9.02533333333
269.59,6.573,4.41233333333,5.05266666667,5.16733333333,4.378,11.6713333333,7.52166666667,6.43566666667,6.61866666667,8.82466666667
269.97,6.51633333333,4.68466666667,4.786,5.04433333333,4.22433333333,11.9426666667,7.24633333333,6.24666666667,6.42633333333,8.87533333333
270.34,6.45533333333,4.67766666667,4.63333333333,4.789,3.96666666667,11.7666666667,6.82233333333,6.03333333333,6.21133333333,8.64433333333
270.71,6.04433333333,4.00433333333,3.98266666667,4.47666666667,3.57466666667,11.2723333333,5.96866666667,5.593,5.711,8.266
271.09,6.14266666667,3.926,3.85333333333,4.51633333333,3.47,11.094,5.873,5.521,5.51033333333,8.35933333333
271.46,5.94933333333,3.83866666667,3.718,4.43166666667,3.60766666667,10.954,5.949,5.65766666667,5.40633333333,8.44166666667
271.83,6.098,3.87233333333,3.95066666667,4.608,3.86266666667,11.01,6.28433333333,5.745,5.76466666667,8.72566666667
272.20,6.09766666667,3.81733333333,3.82666666667,4.47566666667,3.85566666667,10.955,6.012,5.71633333333,5.79266666667,8.67466666667
272.58,6.02133333333,3.517,3.52633333333,3.98633333333,3.564,10.4763333333,5.768,5.60866666667,5.337,8.48833333333
272.95,6.097,3.582,3.36833333333,3.93466666667,3.517,10.3193333333,5.893,5.50266666667,5.20633333333,8.528
273.32,5.98466666667,3.34533333333,3.09466666667,3.578,3.13166666667,10.0083333333,5.69666666667,5.12033333333,4.702,8.345
273.69,5.50266666667,3.014,3.033,3.399,3.07033333333,9.48366666667,5.40833333333,5.01433333333,4.46,8.05633333333
274.06,5.184,2.487,2.80233333333,3.118,2.88866666667,8.96233333333,5.10766666667,4.486,4.285,7.76666666667
274.44,5.232,2.349,2.757,3.184,2.78566666667,9.06633333333,4.97966666667,4.494,4.116,7.79433333333
274.81,5.179,2.278,2.88066666667,2.96133333333,2.59966666667,9.09366666667,5.11866666667,4.316,3.91433333333,7.839
275.18,4.924,2.16333333333,2.86333333333,2.668,2.64733333333,9.30133333333,4.95433333333,4.01766666667,3.75966666667,7.54033333333
275.55,5.02933333333,2.42433333333,3.08333333333,2.59433333333,2.81766666667,9.33533333333,5.008,3.966,3.94466666667,7.815
275.93,4.768,2.084,2.804,2.19333333333,2.55333333333,9.17633333333,4.57166666667,3.797,3.42633333333,7.605
276.30,4.68833333333,2.17666666667,2.99166666667,2.23233333333,2.63466666667,9.14266666667,4.845,3.84,3.427,7.84766666667
276.67,4.74733333333,2.402,3.10766666667,2.48166666667,2.698,9.35766666667,4.95233333333,4.03,3.69966666667,8.07133333333
277.04,4.67633333333,2.59166666667,3.22466666667,2.43033333333,2.62633333333,9.456,4.653,4.204,3.78933333333,8.10866666667
277.41,4.986,2.85933333333,3.24233333333,2.41766666667,2.592,9.426,4.48633333333,4.43966666667,4.07966666667,8.11233333333
277.79,5.37333333333,3.222,3.32633333333,2.582,2.72133333333,10.0603333333,4.89633333333,4.792,4.431,8.281
278.16,5.86166666667,3.45466666667,3.69833333333,3.001,3.02366666667,10.7463333333,5.32666666667,5.46633333333,4.96633333333,8.479
278.53,6.25633333333,3.724,3.99866666667,3.27733333333,3.39166666667,11.0693333333,5.58066666667,5.87833333333,5.33966666667,8.75466666667
278.90,6.74366666667,4.15533333333,4.10966666667,3.588,4.08733333333,11.558,6.267,6.38066666667,5.97166666667,9.06
279.27,7.071,4.59033333333,4.534,3.92833333333,4.37733333333,11.762,6.77866666667,7.12666666667,6.31866666667,9.349
279.64,6.99833333333,4.31166666667,4.34466666667,3.86933333333,4.01333333333,11.5203333333,6.61133333333,6.99833333333,6.191,8.87766666667
280.02,6.82233333333,4.41833333333,4.46166666667,3.985,3.89866666667,11.3603333333,6.61666666667,6.996,6.32466666667,8.84766666667
280.39,6.29666666667,3.92566666667,4.08466666667,3.577,3.28033333333,10.9103333333,6.19033333333,6.37033333333,5.78833333333,8.13766666667
280.76,6.309,3.814,4.10033333333,3.69133333333,3.25166666667,10.6646666667,6.14533333333,5.97133333333,5.67466666667,7.86333333333
281.13,6.54533333333,4.04633333333,4.65133333333,4.12566666667,3.62,11.118,6.42666666667,6.22833333333,5.95066666667,8.12266666667
281.50,6.705,4.10966666667,5.02666666667,4.332,3.83,11.2493333333,6.41566666667,6.29066666667,6.08766666667,8.41266666667
281.87,6.79833333333,4.33166666667,5.50833333333,4.49133333333,4.03966666667,11.1773333333,6.34666666667,6.431,6.177,8.823
282.25,6.608,4.555,5.54466666667,4.34433333333,3.69333333333,10.833,6.25033333333,6.18666666667,5.80166666667,8.872
282.62,6.34833333333,4.54966666667,5.44,4.244,3.588,10.5923333333,6.25866666667,5.79066666667,5.83566666667,8.74033333333
282.99,6.151,4.63966666667,5.51366666667,4.29,3.38133333333,10.3103333333,6.12466666667,5.63533333333,5.76666666667,8.78133333333
283.36,6.03766666667,4.626,5.20366666667,4.32833333333,3.31633333333,10.1356666667,5.88433333333,5.153,5.59533333333,8.80966666667
283.73,5.95433333333,4.64566666667,5.21733333333,4.48033333333,3.31233333333,10.2356666667,5.979,5.04333333333,5.48266666667,8.86933333333
284.10,6.11466666667,4.67833333333,5.35266666667,4.53366666667,3.39433333333,10.2713333333,6.13066666667,5.05533333333,5.44066666667,8.819
284.47,6.425,4.97666666667,5.49066666667,4.78966666667,3.69933333333,10.4363333333,6.38633333333,5.39733333333,5.64666666667,9.12
284.85,6.47466666667,5.29433333333,5.46166666667,4.78366666667,3.83933333333,10.39,6.406,5.637,5.78166666667,9.32366666667
285.22,6.393,5.11266666667,5.10533333333,4.629,3.751,10.1733333333,6.311,5.46233333333,5.708,9.21333333333
285.59,6.29666666667,5.207,5.046,4.60733333333,3.86133333333,10.246,6.54533333333,5.47033333333,5.66766666667,9.12666666667
285.96,6.239,5.19766666667,4.74966666667,4.52566666667,3.795,10.1713333333,6.76633333333,5.386,5.639,8.834
286.33,6.42933333333,5.30866666667,4.928,4.67666666667,4.05166666667,10.4306666667,6.961,5.74,5.79033333333,8.90066666667
286.70,6.096,4.972,4.68366666667,4.22933333333,3.675,10.0303333333,6.73733333333,5.56266666667,5.41833333333,8.50266666667
287.07,6.15133333333,5.05133333333,4.704,4.39266666667,3.62566666667,10.1533333333,6.658,5.69566666667,5.41333333333,8.38
287.44,5.87,4.765,4.66966666667,4.27466666667,3.46233333333,10.028,6.62433333333,5.79733333333,5.25566666667,8.05133333333
287.82,6.228,5.03533333333,5.01333333333,4.45366666667,3.76166666667,10.034,6.97166666667,6.22033333333,5.46233333333,8.186
288.19,6.28033333333,5.11766666667,5.03566666667,4.488,3.90266666667,9.96833333333,6.94666666667,6.317,5.41366666667,8.176
288.56,6.502,5.19833333333,5.33333333333,4.49433333333,4.02266666667,9.955,7.161,6.457,5.61033333333,8.20966666667
288.93,6.499,4.967,5.52533333333,4.431,3.81933333333,10.024,7.29133333333,6.431,5.52533333333,7.88033333333
289.30,6.42966666667,5.13,5.63466666667,4.36566666667,3.63933333333,9.77066666667,7.492,6.34533333333,5.413,7.75233333333
289.67,6.211,4.949,5.418,4.31,3.25566666667,9.55133333333,7.48866666667,6.411,5.17966666667,7.47333333333
290.04,6.397,4.993,5.52066666667,4.412,3.342,9.55266666667,7.56766666667,6.53666666667,5.22566666667,7.65266666667
290.41,6.16566666667,4.85433333333,5.36966666667,4.23766666667,3.13733333333,9.20166666667,7.57833333333,6.306,5.08066666667,7.51566666667
290.78,6.42633333333,5.32,5.634,4.58266666667,3.382,9.534,8.00366666667,6.521,5.31233333333,7.698
291.15,6.47833333333,5.39333333333,5.805,4.53,3.50033333333,9.464,8.34733333333,6.62066666667,5.40133333333,7.777
291.52,6.83666666667,5.91566666667,6.18533333333,4.75633333333,3.67666666667,9.60766666667,8.84533333333,6.78866666667,5.81266666667,8.17033333333
291.89,6.782,6.014,5.99,4.70233333333,3.631,9.78866666667,8.941,6.85366666667,5.91,8.18133333333
292.26,6.81333333333,6.34866666667,6.08733333333,5.051,3.63933333333,9.90633333333,9.35933333333,7.18066666667,6.12766666667,8.413
292.64,6.622,6.67966666667,6.20933333333,5.25966666667,3.6,10.016,9.479,7.24966666667,6.077,8.36433333333
293.01,6.75366666667,6.90366666667,6.11933333333,5.443,3.88166666667,10.101,9.87533333333,7.47166666667,6.144,8.448
293.38,6.93633333333,7.129,6.16566666667,5.76366666667,4.07133333333,10.388,10.262,7.816,6.24133333333,8.68733333333
293.75,7.034,7.45133333333,6.358,5.90733333333,4.34733333333,10.505,10.78,7.95166666667,6.39966666667,8.87766666667
294.12,6.84433333333,7.40466666667,6.21833333333,5.90566666667,4.209,10.378,10.691,8.09633333333,6.45733333333,8.67333333333
294.49,7.22533333333,7.58033333333,6.26466666667,6.15166666667,4.37566666667,10.438,10.8903333333,8.33133333333,6.62766666667,8.73466666667
294.86,7.29933333333,7.494,6.40333333333,6.107,4.44033333333,10.3606666667,10.914,8.429,6.73066666667,8.818
295.23,7.32366666667,7.51766666667,6.37533333333,6.11433333333,4.54666666667,10.4743333333,10.9743333333,8.36133333333,6.756,8.80166666667
295.60,7.41533333333,7.672,6.47433333333,6.189,4.64866666667,10.41,10.9303333333,8.52066666667,6.75966666667,8.83433333333
295.97,7.44133333333,7.59733333333,6.55933333333,6.24766666667,4.49766666667,10.1003333333,10.9143333333,8.37066666667,6.65466666667,8.72333333333
296.34,7.329,7.335,6.33366666667,6.04766666667,4.24633333333,9.83866666667,10.8336666667,8.07,6.53566666667,8.45366666667
296.71,7.429,7.145,6.18533333333,6.047,4.20366666667,9.714,10.9196666667,8.12333333333,6.50133333333,8.45166666667
297.08,7.29866666667,7.088,6.18333333333,5.88,4.07666666667,9.455,10.8736666667,8.17833333333,6.487,8.35833333333
297.45,7.257,6.89433333333,6.04533333333,5.54733333333,3.86833333333,9.27433333333,10.7503333333,8.044,6.37166666667,8.026
297.82,7.606,7.02866666667,6.329,5.67833333333,3.96533333333,9.38633333333,10.8106666667,8.31166666667,6.57466666667,8.06
298.19,8.004,7.306,6.71233333333,5.89033333333,4.141,9.53066666667,11.2923333333,8.48666666667,6.64433333333,8.32566666667
298.56,7.94233333333,7.56833333333,6.92066666667,5.943,4.261,9.799,11.705,8.78966666667,6.78366666667,8.45333333333
298.93,8.1,7.87766666667,7.12166666667,6.181,4.46,10.0566666667,12.013,9.24966666667,7.02633333333,8.70966666667
299.30,8.19633333333,8.13733333333,7.199,6.37066666667,4.37533333333,9.85266666667,12.272,9.43533333333,7.01633333333,8.744
299.67,8.26033333333,8.07133333333,7.185,6.407,4.20133333333,9.95166666667,12.6446666667,9.61366666667,6.95466666667,8.72066666667
300.04,8.365,8.203,7.28833333333,6.346,4.29133333333,10.18,12.966,9.948,6.986,8.787
300.41,8.68166666667,8.62366666667,7.645,6.61533333333,4.67333333333,10.515,13.4206666667,10.588,7.45533333333,9.27333333333
300.78,8.807,8.79166666667,7.803,6.68633333333,4.80733333333,10.6936666667,13.7953333333,10.9046666667,7.705,9.29766666667
301.15,8.886,9.063,7.96933333333,7.07633333333,4.774,10.949,14.1676666667,11.142,7.854,9.40966666667
301.52,9.061,9.53733333333,8.429,7.633,5.198,11.1993333333,14.8523333333,11.7146666667,8.265,9.84166666667
301.89,8.663,9.46833333333,8.30733333333,7.39933333333,5.086,11.008,14.933,11.6483333333,8.18933333333,9.753
302.26,8.294,9.204,8.24633333333,7.115,4.875,10.8656666667,14.894,11.594,8.14333333333,9.52833333333
302.63,7.80866666667,8.52433333333,7.896,6.97333333333,4.421,10.2096666667,14.4003333333,11.2436666667,7.578,9.03333333333
303.00,7.76766666667,8.41866666667,7.85466666667,7.148,4.33633333333,10.15,14.669,11.381,7.426,8.919
303.37,7.85833333333,8.19833333333,7.84233333333,7.042,4.436,10.1946666667,14.908,11.7236666667,7.50166666667,8.82433333333
303.74,7.73133333333,8.36533333333,7.96933333333,6.939,4.55466666667,10.1473333333,15.1536666667,11.8426666667,7.66833333333,8.68966666667
304.10,7.61366666667,8.401,8.13033333333,7.009,4.58233333333,10.2226666667,15.362,12.0446666667,7.884,8.918
304.47,7.72833333333,8.19166666667,8.06366666667,6.826,4.64666666667,10.148,15.6006666667,12.1676666667,7.76833333333,8.71066666667
304.84,7.57066666667,8.05233333333,7.908,6.66333333333,4.50366666667,10.0676666667,15.5586666667,12.0023333333,7.474,8.46966666667
305.21,7.59133333333,7.94533333333,8.00166666667,6.39333333333,4.616,10.0363333333,15.8103333333,12.1113333333,7.48666666667,8.60466666667
305.58,7.426,7.61133333333,7.78833333333,6.00233333333,4.32033333333,9.78333333333,15.9063333333,11.9076666667,7.31333333333,8.239
305.95,7.779,7.75533333333,7.916,6.27966666667,4.39366666667,9.819,16.2596666667,12.0033333333,7.43233333333,8.33566666667
306.32,7.94666666667,8.08466666667,7.99566666667,6.644,4.629,10.0026666667,16.6623333333,12.3573333333,7.623,8.57
306.69,8.41566666667,8.67333333333,8.35966666667,6.88733333333,5.00433333333,10.4513333333,17.3466666667,12.7366666667,8.134,8.89833333333
307.06,8.45733333333,8.63333333333,8.43333333333,6.841,4.953,10.5136666667,17.5946666667,12.818,8.193,8.81733333333
307.43,8.183,8.58666666667,8.39666666667,6.67133333333,4.796,10.51,17.7746666667,12.781,8.11166666667,8.83166666667
307.80,8.09,8.308,8.012,6.57166666667,4.524,10.2856666667,17.8153333333,12.8706666667,7.93433333333,8.822
308.17,7.96033333333,8.28166666667,7.585,6.659,4.47766666667,10.0343333333,18.0943333333,12.7976666667,7.79166666667,8.41933333333
308.54,7.806,8.452,7.48666666667,6.61766666667,4.41166666667,10.0416666667,18.2636666667,12.864,7.77666666667,8.289
308.90,7.852,8.628,7.62966666667,6.73166666667,4.382,9.82033333333,18.5056666667,13.2543333333,8.06033333333,8.477
309.27,7.845,8.59166666667,7.538,6.95166666667,4.334,9.84766666667,18.6206666667,13.3306666667,8.24266666667,8.459
309.64,7.63466666667,8.48033333333,7.24166666667,6.87,4.19666666667,9.65166666667,18.4023333333,13.4623333333,8.07466666667,8.23
310.01,7.584,8.63566666667,7.27666666667,7.05466666667,4.272,9.942,18.584,13.9,8.28266666667,8.34133333333
310.38,7.459,8.69033333333,7.186,6.964,4.177,9.903,18.6693333333,13.991,8.30966666667,8.18233333333
310.75,7.287,8.78466666667,7.18066666667,6.82333333333,4.06633333333,9.818,18.9663333333,14.1353333333,8.23933333333,8.227
311.12,7.17766666667,8.78666666667,7.017,6.788,3.985,9.57866666667,19.1263333333,14.1826666667,8.316,8.174
311.49,7.22166666667,8.82533333333,6.98033333333,6.85633333333,3.89566666667,9.55633333333,19.2866666667,14.2576666667,8.24366666667,8.02666666667
311.85,7.28733333333,8.89766666667,7.20666666667,6.95166666667,4.17233333333,9.61866666667,19.5606666667,14.3383333333,8.40633333333,8.04566666667
312.22,7.30933333333,8.98133333333,7.397,6.927,4.12766666667,9.683,19.792,14.4933333333,8.52433333333,8.11066666667
312.59,7.37333333333,9.13,7.64166666667,7.26466666667,4.17833333333,9.72466666667,20.28,14.6316666667,8.61266666667,8.19766666667
312.96,7.36833333333,9.22666666667,7.792,7.34866666667,4.46666666667,10.0223333333,20.755,14.841,8.68566666667,8.229
313.33,7.28866666667,9.33433333333,7.922,7.48866666667,4.644,9.92066666667,21.2603333333,15.1306666667,8.69466666667,8.20833333333
313.70,7.32633333333,9.519,8.11666666667,7.84166666667,4.67366666667,10.1236666667,21.89,15.292,8.89366666667,8.50866666667
314.07,7.11666666667,9.409,8.14966666667,7.725,4.591,9.86833333333,22.1063333333,15.0963333333,8.73666666667,8.43233333333
314.43,7.00333333333,9.23866666667,8.33133333333,7.7,4.64466666667,9.77566666667,22.273,15.1683333333,8.73766666667,8.38233333333
