wavelength,Back_GubCrim,Belly_GubCrim,Breast_GubCrim,Crissum_GubCrim,Crown_GubCrim,DorTail_GubCrim,Patch10_GubCrim,Patch11_GubCrim,Patch12_GubCrim,Rump_GubCrim,Throat_GubCrim,WingTip_GubCrim
749.38,29.4111666667,57.4082222222,39.7405833333,48.5554166667,11.2741666667,10.1970833333,26.7099741379,53.2974166667,55.214625,31.5579166667,9.50974999999,19.022875
749.70,29.8186666667,58.1115555556,40.2474166667,49.3276666666,11.4988333333,10.677625,27.1850660919,53.8564166666,56.0019166667,32.0551666667,9.91958333333,19.2822916667
750.01,29.8119166666,58.5996666667,40.5476666667,49.9141666667,11.5300833333,10.676,27.4547327586,53.96525,55.940375,32.1545,9.95966666667,19.503625
750.33,29.4624166667,58.3371111111,40.3429166667,49.2935,11.2821666667,10.5290833333,27.0855,53.4248333334,55.3678333333,31.66375,9.5605,19.1042916667
750.64,29.69625,58.5696666666,40.7005833333,49.8135833334,11.5339166667,10.761625,27.289479885,53.7525833333,55.9681666666,32.0201666666,9.76941666667,19.371125
750.96,29.8836666667,58.5286666667,40.76,50.2543333333,12.2106666667,11.2745,27.6795890805,53.94375,55.8916666666,32.3750833333,10.3716666667,19.8012083333
751.27,30.3513333333,59.0592222222,41.2903333333,50.92275,12.6033333333,11.7102083333,28.1860258621,54.4803333334,56.4767916667,32.8054166666,11.07925,20.1764166666
751.59,30.32675,59.2408888889,41.0295833333,50.83075,12.4011666667,11.41975,28.1656896552,54.7050833333,56.68475,32.7930833333,11.11975,19.9467916667
751.90,30.4281666667,59.5441111111,40.9694166666,51.0458333334,12.2769166667,11.3640416667,28.3198735632,55.1394166666,56.9124166667,32.84225,11.0849166667,19.8924166667
752.22,30.9795,59.4897777778,41.0923333333,51.3055,12.5186666667,11.9572083333,28.6237011494,55.3454166666,57.0875,33.0050833333,11.6569166667,20.2103333334
752.53,31.6475833333,59.8733333333,41.5886666667,51.4816666666,13.1535,12.498125,28.932387931,55.60375,57.6426666667,33.4076666667,12.0245833333,20.5642916667
752.85,31.8473333334,59.9427777778,41.5665833333,51.6305,13.4505,12.866875,29.1904454023,55.6321666667,57.4866666667,33.3110833333,12.2906666667,20.7830833333
753.16,31.9660833333,60.1155555555,41.74825,51.7080833334,13.6543333333,13.044625,29.3261264368,56.0061666667,57.7405,33.5705,12.4611666666,21.0224583333
753.47,31.8265833333,59.6726666667,40.9711666667,51.3280833334,13.2403333333,12.6747916667,28.8907413793,55.7069166667,57.4239166667,33.0619166667,12.0163333333,20.7905
753.79,31.7575,59.5492222222,40.7130833333,51.32625,13.2245833333,12.73275,28.9777758621,55.8634166666,57.4262916667,33.0018333333,12.1031666667,20.840875
754.10,31.479,59.3782222222,40.5606666667,50.9420833333,13.0363333333,12.660125,28.7520229885,55.52575,56.8140833333,32.7076666667,11.8745,20.7069166667
754.42,31.7063333333,59.915,40.93075,51.1226666667,12.8054166667,12.8355833333,28.8310517242,55.79575,57.1139166667,32.81375,11.7204166667,20.6417916667
754.73,31.34625,59.6134444444,40.67125,50.6100833333,12.254,12.5666666667,28.4664827586,55.4881666667,56.4586666667,32.3455833333,11.1365833333,20.3965416667
755.05,31.2796666667,59.3118888889,40.4565,50.3091666667,12.0744166667,12.58775,28.2236551724,55.0695,56.0009583333,31.8865833333,10.929,20.3925
755.36,30.8745,58.844,40.2038333333,49.8888333333,11.79925,12.4024583333,27.9555545977,54.38875,55.44375,31.57925,10.7155,20.2090416667
755.67,30.5038333333,58.7952222222,40.3975,49.84075,11.4266666667,11.9332916667,27.7065258621,54.4248333333,55.162375,31.21025,10.2778333333,20.1812916667
755.99,30.1898333333,58.3877777778,40.2114166667,49.7003333333,11.2356666667,11.8250416667,27.7090833333,54.2833333333,54.7755416667,31.0068333334,10.1384166667,20.1234166667
756.30,30.1528333334,58.6765555555,40.2685833333,49.8455833333,10.9554166667,11.4960833333,27.4525057471,54.7885833333,55.026125,31.0796666666,9.92149999998,19.99375
756.62,29.9418333334,58.5117777778,40.0286666667,49.7683333334,10.5504166667,11.03175,27.1906005747,54.6100833333,54.6719583333,30.6566666667,9.63166666666,19.7327916667
756.93,29.9369166666,58.4611111111,40.3575833334,49.7605,10.6203333333,11.2849583333,27.2946896552,54.4740833334,54.6975833333,30.69925,9.90566666667,19.7635833333
757.24,30.2168333333,58.3241111111,40.70975,49.8728333334,11.1084166667,11.5751666667,27.5781034483,54.3870833333,54.7723333333,31.0585833333,10.1000833333,19.9757916667
757.56,30.719,58.6057777778,41.1486666667,50.6456666667,11.47775,12.0159166666,27.9420114942,54.8900833333,55.450125,31.4920833333,10.334,20.4088333333
757.87,30.8213333333,58.3414444444,40.9714166667,50.4620833333,11.6350833333,12.126875,27.8395517241,54.6681666667,55.5410416667,31.4691666667,10.5845,20.5805
758.18,30.5044166666,58.223,40.7631666667,50.4260833334,11.6476666667,12.0995,27.9134770115,54.52575,55.5477083333,31.4,10.7165,20.5119166667
758.50,30.9361666666,59.0101111111,41.3153333333,51.2164166667,12.3261666667,12.5987083333,28.4698706897,55.32775,56.2423333333,32.1209166667,11.23625,21.0309583333
758.81,30.8873333333,59.095,41.2735,51.20725,12.5846666667,12.924625,28.4804971265,55.3955833333,56.2059166666,32.20475,11.6053333333,21.2167916666
759.13,31.008,59.4613333333,41.3020833333,51.4509166667,12.8236666667,13.13925,28.5522844828,55.3293333334,56.4588333333,32.5686666667,11.7686666667,21.0725833333
759.44,31.0960833334,59.7346666667,41.5336666666,51.7238333334,12.96825,13.4696666666,28.7020258621,55.45375,56.491875,32.7495833333,12.15325,21.28375
759.75,30.9475,59.1441111111,41.3304166667,51.2721666667,12.95825,13.4687083333,28.7579856322,54.8453333333,56.3417916667,32.7455,11.9528333333,21.1350833333
760.07,31.2413333333,59.4186666667,41.6436666667,51.3906666667,13.2876666667,13.8850416667,28.9461005747,54.8889166667,56.719,32.9403333333,12.1281666667,21.3475833333
760.38,31.4785,60.2633333333,42.2033333334,51.7965,13.3184166667,13.87275,29.239,55.5335833333,57.3105833333,33.2323333333,12.0585833333,21.4517083333
760.69,31.3541666667,60.3826666667,41.93125,51.7226666666,12.71975,13.654875,28.9046264368,55.6268333333,57.283375,33.0145,11.7475,21.06075
761.01,30.95675,60.0072222222,41.5570833333,50.8489166667,12.6378333333,13.3960833333,28.8359022989,55.2814166667,56.748875,32.85425,11.7474166667,20.8785416667
761.32,30.3736666666,59.8436666667,41.1539166667,50.6264166667,12.2673333333,12.806,28.4719425287,54.9413333334,56.2894583333,32.4725833333,11.1649166667,20.2179166667
761.63,30.37825,59.5895555555,41.0994166667,50.6656666666,12.1513333333,12.8240833333,28.3024454023,55.0190833333,56.3028333333,32.6078333334,10.96775,20.3049583333
761.94,30.3215833333,59.327,41.1205,50.6479166667,11.993,12.7203333333,28.2382729885,55.0161666667,56.1441666667,32.5261666666,10.8228333333,20.197375
762.26,30.4661666667,59.0898888889,41.1041666667,50.333,12.1088333333,12.6584583334,28.2378965517,54.8585,55.8944583333,32.5026666667,10.7253333333,20.1867916667
762.57,29.8145833333,58.3787777778,40.3179166667,49.7240833333,11.59475,12.1312083333,27.7701954023,54.4115833333,55.194375,31.9041666666,10.2150833333,19.8924166667
762.88,29.8728333333,58.3343333333,40.3593333334,49.6043333333,11.572,12.0711666667,27.8466321839,54.4860833333,55.2522083333,31.8399166667,10.2135,19.875375
763.20,29.6876666667,58.6886666667,40.2939166667,49.60725,11.4948333333,11.8963333334,27.7044683908,54.4988333333,55.1084583333,31.6330833334,10.0308333333,19.6438333333
763.51,29.569,58.6483333333,40.1726666667,49.5814166667,11.3765833333,11.7020833334,27.7323735632,54.63325,54.9395833333,31.6125,9.90583333333,19.6255416667
763.82,29.3994166667,58.341,39.9224166667,49.4683333334,11.4281666667,11.4998333334,27.5008017241,54.4366666667,54.6351666667,31.54025,9.86216666667,19.6910416667
764.14,29.2400833333,58.3922222222,39.9459166667,49.2995,11.3396666667,11.3066666667,27.3369913793,54.35825,54.589125,31.4135,9.85258333333,19.6069166667
764.45,29.4314166667,58.6015555555,39.9614166667,49.3974166667,11.4716666667,11.425125,27.3904051724,54.4986666667,54.3611666667,31.4028333333,9.98900000002,19.81975
764.76,29.6874166667,58.5603333333,40.1151666667,49.3339166666,11.60125,11.5652916667,27.5336465517,54.5283333333,54.481875,31.6108333334,10.2298333333,20.060625
765.07,29.4395833333,58.5007777778,39.9290833333,49.0733333333,11.46575,11.0961666666,27.2645603448,54.24,54.3303333333,31.2773333333,9.77783333334,19.71175
765.39,28.9961666666,58.183,39.6960833333,48.5195833333,11.24525,10.8054166667,26.9784683908,53.8533333333,54.064375,30.9504166667,9.59941666666,19.486125
765.70,28.8408333333,58.5481111111,39.6738333333,48.7105,11.01575,10.7053333333,27.0056637931,54.1925,54.3719166667,30.8371666667,9.39858333333,19.3610833333
766.01,29.2813333334,59.0621111111,40.1826666667,48.9343333333,11.5089166667,11.1614166667,27.4014482759,54.5286666667,54.8250833334,31.2456666667,9.85025000001,19.7092083333
766.32,29.1801666666,58.8841111111,40.2259166667,48.7516666667,11.481,10.9377916667,27.0834367816,54.5191666667,54.59425,31.1680833333,9.78983333335,19.4982916667
766.64,29.9239166667,59.1586666667,40.7980833333,49.382,12.0334166667,11.56075,27.6147701149,55.114,55.235125,31.7904166667,10.3611666667,20.2659166667
766.95,29.5823333334,58.3682222222,40.2213333334,48.5253333333,12.0341666667,11.4223333334,27.2539655172,54.42775,54.7598333334,31.58725,10.4345,19.6635833333
767.26,29.1448333333,57.7176666667,39.48575,47.84925,11.5374166667,11.1428333333,26.8161867816,53.9715,54.4485833333,31.2260833333,10.1195833333,18.93425
767.57,29.2379166667,57.1761111111,39.4541666666,47.7785,11.8278333333,11.08225,26.9965143678,53.8106666667,54.08425,31.3121666667,10.234,19.188375
767.88,28.6224166667,56.5252222222,39.1838333333,47.3688333333,11.21,10.3876666667,26.3761609195,53.1870833334,54.2709583333,31.00325,9.56558333334,18.4385416666
768.20,28.40625,56.6174444445,39.07125,47.3853333334,11.0390833333,10.49475,26.5173218391,53.3198333333,54.3874166666,30.9873333334,9.30258333334,18.456125
768.51,29.4428333333,57.2304444445,40.0929166666,48.3335833333,12.3410833333,11.8939166667,27.7619224138,54.1983333333,55.2419583333,32.2385,10.9285,19.579875
768.82,29.7955,57.1657777778,40.1945,48.548,12.5649166667,12.3227083334,27.9565977011,54.0219166667,55.2121666667,32.4900833333,11.1376666667,19.757875
769.13,29.8530833333,56.5215555555,40.0608333333,48.6524166667,12.7203333333,12.4442916667,28.0388735632,53.6829166667,55.0405833333,32.58875,11.4236666667,19.7213333333
769.44,30.34425,56.4845555555,40.70475,48.9758333333,12.99125,12.7340833334,28.5306781609,54.0808333333,55.6719166666,33.1566666666,11.6760833333,19.9158333334
769.76,30.75025,56.9373333333,40.774,49.5375,13.2865,13.0874583333,29.0400114942,54.225,56.1143333333,33.445,11.5805833333,20.2009166666
770.07,30.37325,56.8538888889,40.74725,49.2558333333,12.6395,12.3219583333,28.6699655172,54.2186666667,56.210375,33.1145,11.1404166667,19.533875
770.38,30.8863333333,57.6077777778,41.7005,50.2594166667,12.8214166667,12.6297083333,29.1396896552,55.001,57.0760416667,33.4123333333,11.27075,20.311625
770.69,31.76475,57.8575555556,42.33225,50.6825833333,13.761,13.9020416667,29.8598132184,55.15125,57.7097916667,34.1684166667,12.3051666666,21.2028333334
771.00,32.4144166667,58.7518888889,42.8824166667,51.3469166667,14.6060833333,15.1085416666,30.714887931,55.5594166667,58.3334166667,34.8516666667,13.3275833334,21.7837083333
771.32,32.69675,58.8362222222,42.8309166667,51.7951666666,14.95175,15.7146666667,31.0538850575,55.5115833334,57.983625,35.0884166667,13.9368333333,22.3215833333
771.63,32.3061666667,58.3723333334,42.3785833334,51.6456666667,14.3675833333,15.1667083333,30.4241264368,55.3045,57.615625,34.5121666667,13.4163333333,21.7467083333
771.94,31.5243333334,57.7065555556,41.1505,50.5398333333,13.03075,14.1904166667,29.2596810345,54.3951666666,56.6637083333,33.5053333334,12.0700833333,20.7442083334
772.25,31.6341666666,58.0308888889,40.8623333334,51.0703333333,13.0321666667,14.43525,29.5701781609,54.6566666666,56.7124166667,33.6115,12.1069166666,20.939
772.56,32.0069166666,58.3232222222,41.46425,51.1484166667,13.3689166667,14.7231666667,29.6753678161,54.925,56.6752083333,33.8368333334,12.1896666667,21.453625
772.87,31.6291666667,58.502,40.85525,50.8489166667,13.0649166667,14.5660833333,29.3853045977,54.7751666667,55.8925,33.24575,12.0786666667,21.1549166667
773.18,31.8040833334,58.2023333333,40.89875,50.5495,13.296,14.9001666666,29.3997758621,54.5568333333,56.0330416667,33.5830833333,12.7090833333,21.5918333333
773.50,31.3895833334,57.5923333333,40.2446666666,49.4785,13.4128333333,15.15775,28.9359712644,53.6200833333,54.8560833333,33.3458333333,12.9409166667,21.5815
773.81,30.86775,57.2118888889,39.7815833333,48.9014166667,13.1273333333,14.8438333334,28.398612069,53.0025,53.863625,33.0024166667,12.89025,21.17675
774.12,30.62125,57.6218888889,39.85025,49.0599166667,13.078,14.7007916666,28.6477586207,53.3029166667,53.169375,32.5456666666,12.3284166666,21.1350416667
774.43,30.7029166667,57.4755555556,39.98975,49.0145,13.4218333333,14.9448333333,28.6198304598,53.28975,53.3379166667,32.56525,12.3910833333,21.3644166667
774.74,30.9496666667,57.946,40.1790833334,48.9608333333,13.7633333333,15.0232916667,28.9269281609,53.66325,53.8582083333,32.7423333333,12.2953333333,21.401625
775.05,32.4270833333,59.8331111111,41.7971666667,50.2088333334,15.4344166667,16.25575,30.4853764368,54.8120833333,54.658875,34.3374166667,14.1693333333,22.9265
775.36,33.0425833333,61.1418888889,42.9419166667,51.0508333333,16.3361666667,16.92775,31.3054310345,55.6765833333,55.4385833333,34.8334166667,15.1335,23.817125
775.67,32.9818333333,61.0933333333,43.0998333333,50.48425,16.3216666666,16.56375,31.0621609195,55.4339166667,55.7193333333,34.7665,14.9815833333,23.6697916667
775.98,32.6156666667,61.0313333333,41.959,49.9070833334,15.9755,16.2645416667,30.5416321839,54.76475,55.5555,34.5226666667,14.54,23.255625
776.30,32.54625,61.4277777778,42.2028333333,50.2985,15.4384166666,15.6621666667,30.3033850575,54.886,56.2194583334,34.38525,14.1625833333,23.1304583333
776.61,31.7024166667,61.3908888889,41.405,49.97925,14.5885833333,15.015125,29.6640201149,54.4246666667,55.5258333333,33.7393333333,13.3705833333,22.0271666667
776.92,31.4273333333,61.0091111111,40.8805833333,49.96525,13.65475,14.5833333333,29.5173534483,54.2153333333,55.516375,33.1525833333,12.6878333333,21.4278333333
777.23,32.09975,61.5548888889,41.4844166667,50.6096666667,13.98925,15.0757916667,30.3422844828,54.9131666666,56.5810833333,33.78875,12.826,21.7619166667
777.54,31.5789166667,61.4322222222,41.3646666667,50.0504166667,12.64025,13.5858333333,29.6816954023,54.6015833333,56.9133333333,33.26875,12.0434166667,20.79375
777.85,30.6244166667,61.244,40.375,49.6308333333,10.8061666667,11.82475,28.7544741379,54.2738333333,56.8312916667,32.4920833334,10.7765,19.2722916667
778.16,30.3583333334,61.141,40.0704166667,49.618,10.4318333333,11.5595833333,28.5681666667,54.6388333333,57.02575,32.2243333333,10.4990833333,18.8062083333
778.47,28.79125,59.4478888889,38.5728333333,48.2863333333,8.87166666667,10.2327083333,27.1256781609,53.4805,56.320125,30.8083333333,8.41666666668,16.9701666667
778.78,27.9565,58.0167777778,37.5151666667,47.212,7.36833333334,8.85404166667,25.8899770115,52.51225,55.1739583334,29.4730833333,7.05441666666,15.3799583334
779.09,27.9329166667,58.2764444445,37.7173333333,47.1525,6.97558333333,8.77970833333,25.6146982759,52.8243333334,55.16375,29.39175,7.12291666667,15.4638333333
779.40,27.569,58.1351111111,38.3444166667,47.7085,5.97041666666,7.82179166667,25.2696178161,52.98125,55.2013333333,29.0199166666,6.66033333333,14.5971666667
779.71,27.1070833333,57.372,37.3888333333,46.9028333334,5.71908333333,7.32720833333,24.5851609195,52.2970833333,54.6220833333,28.6596666667,5.85391666667,14.1674583333
780.02,26.7699166667,56.9523333333,37.0475833333,46.9205833334,5.61116666667,6.94854166667,24.3966637931,51.9285833333,54.321375,28.3493333333,5.85716666666,14.508
780.33,27.2374166667,58.0631111111,37.8565833334,47.6573333333,5.94191666666,7.141625,24.869091954,52.67525,55.3094583333,28.79375,6.00683333333,15.11425
780.64,26.053,57.793,36.9119166667,46.6681666667,5.16616666667,6.14916666666,24.0715718391,51.744,54.5945,28.1423333333,5.19091666667,14.4784166667
780.95,25.88275,57.6346666667,37.04625,46.7904166667,5.69308333333,6.36970833333,23.7371178161,51.6336666667,54.2119166666,28.3745,5.561,14.7854583334
781.26,24.73625,56.9732222222,36.3995,45.8951666667,5.34950000001,6.21908333333,22.8375488506,50.2225,52.8229166667,27.3325833333,4.82183333333,14.1732916666
781.57,24.5556666666,57.6235555556,36.6448333334,46.437,4.98825000001,6.06975,22.5962298851,50.0083333334,53.3409166667,27.3391666667,4.51025,14.4198333333
781.88,25.2186666667,58.4595555555,36.9659166667,46.7205833333,5.85266666667,6.85333333333,22.9227873563,50.1765833334,53.0650833333,27.7329166666,5.70141666667,15.581875
782.19,26.1616666667,59.349,37.11275,47.2474166667,7.18,8.03041666667,23.5419166666,50.648,53.6195,28.94775,6.54891666667,16.9824166667
782.50,26.9011666667,59.6091111111,37.3535,47.8728333334,8.38366666667,8.78158333333,24.5108074713,51.0971666667,54.2753333333,29.80725,7.58791666666,17.27375
782.81,27.3223333334,59.479,37.3070833333,47.8119166666,9.30583333334,9.74599999999,25.1448591954,51.3415833334,54.6613333333,30.2900833333,8.01475000001,17.8487916666
783.12,28.01275,60.3333333333,38.1755,48.1874166667,10.0535,10.9389583333,26.2336781609,51.9721666666,54.76675,30.6731666667,8.82850000001,18.7561666667
783.43,28.3586666666,60.6203333333,38.4093333333,47.9103333333,10.5668333333,11.49325,26.6926522988,52.5888333334,54.7377083333,30.90525,9.07791666666,19.2301666666
783.74,28.0679166667,59.9053333333,38.1590833333,47.5660833334,11.0464166667,11.5490416667,26.6311178161,52.2481666667,53.6469583333,30.6880833334,9.36441666667,19.0247083333
784.05,29.4510833333,60.2855555556,38.9559166667,48.4521666667,12.29925,13.1315833333,27.708295977,53.2464166667,53.89875,31.6181666667,11.1948333333,20.6699583333
784.36,30.3083333333,60.8777777778,39.2416666667,49.0833333333,13.1583333333,14.2958333333,28.8479885057,53.7,54.7541666667,32.6416666667,12.1833333333,22.0416666667
784.67,31.5359166667,61.1553333333,40.0346666667,49.5690833334,13.8418333333,14.96025,30.136454023,54.9701666667,55.558375,33.7973333333,13.05525,23.1777083333
784.98,31.10775,60.4463333333,39.6884166667,48.8955,13.5179166667,14.6102083333,30.130066092,54.6240833333,54.3522083333,33.2756666667,12.77625,22.54775
785.29,30.503,59.8826666666,39.3175833333,48.3565833333,12.4915833333,14.1350833333,29.9417701149,54.4905,54.2995416667,32.8186666667,11.92725,21.7089166666
785.60,29.6843333334,59.6303333333,39.1450833333,48.4719166666,11.5980833333,13.4435416666,29.7880689655,54.2083333333,54.337875,32.1726666667,11.5730833333,20.8290416667
785.91,29.0531666667,59.3338888889,38.7908333333,48.36025,10.9570833333,12.92475,29.4167442529,53.7924166667,53.3805416666,31.2143333333,10.73825,20.2111666667
786.22,29.3376666667,59.7486666667,38.6970833333,48.2650833333,10.9358333333,12.63775,29.5529396551,54.25425,53.4199583333,31.1228333333,10.9110833333,20.3369166667
786.53,29.877,60.0198888889,39.2820833333,48.9284166667,11.54875,12.9112916667,30.0980201149,55.1015,53.9673333333,31.7796666667,11.557,20.542375
786.84,30.68225,60.7972222222,40.1718333333,49.7605,11.6203333333,13.214375,30.7727097701,55.4345833333,55.1247083333,32.1191666667,11.77725,20.6019583333
787.14,31.6471666666,61.9854444444,40.9009166667,50.8715,12.1049166667,13.7667083333,31.4999482759,56.4270833333,56.3580833333,33.1378333334,12.4225833333,21.1387083333
787.45,30.5145833333,61.4618888889,39.99,50.345,10.355,11.67,30.00975,55.39125,56.0117916667,31.6979166667,10.27275,19.0745
787.76,30.2750833334,60.7013333333,39.9674166667,50.1374166666,10.5178333333,11.7032083333,29.7456637931,55.1375833334,55.6150416667,31.3593333333,10.2104166667,18.2605
788.07,30.4069166667,61.057,40.2479166666,50.6,10.6599166667,11.3570833334,29.9336206896,55.3179166667,55.9542083333,31.46075,10.3030833333,18.4377916667
788.38,31.865,61.9556666667,41.6585833333,51.3634166666,12.0925,12.32675,31.1176867816,56.3728333333,57.3289166667,32.7283333333,11.3424166667,19.5788333333
788.69,32.517,62.3666666667,42.6528333333,52.3600833333,12.8273333333,12.3826666667,31.4476293103,56.9755,58.1192083334,33.4061666667,12.02725,20.0129583333
789.00,33.0131666667,62.2157777778,43.2036666667,52.834,13.68875,13.08825,32.1259655172,57.5249166667,58.2692083333,34.1978333333,12.9603333334,20.8692916666
789.31,32.8895,62.8423333333,43.36775,52.98325,13.0096666667,12.5288333334,31.8888793103,58.10325,58.4977916667,34.0484166666,12.1795833333,20.8045833333
789.62,32.45275,62.5456666667,43.6606666667,52.6753333333,12.4375833333,12.4210416666,31.8005804598,57.2365833333,58.1467083333,33.7323333333,11.7649166667,20.5051666667
789.92,31.17875,61.357,42.9745,51.7355833333,11.6029166667,11.334625,30.504270115,55.986,57.495,32.8889166667,11.1335,19.6177083333
790.23,30.9678333333,60.3143333333,42.5693333333,51.0363333334,12.1699166667,11.1,29.8989568966,55.5834166667,56.490375,33.0158333334,11.4844166667,19.76775
790.54,30.33875,59.5141111111,41.9575833333,50.7103333333,11.5588333333,10.369625,29.2124252874,54.8855,55.73225,32.3239166667,10.9685833334,19.7294583334
790.85,31.0504166667,59.7685555556,42.9341666667,50.9635,12.5781666667,11.3195833333,30.2315890805,55.6945833333,56.0157916667,33.2205,11.8750833333,20.5252083333
791.16,32.4153333333,62.1431111111,44.0515833333,52.74475,13.45375,12.0725,31.5225344828,57.40625,57.3118333333,34.3051666667,12.167,22.0660833333
791.47,31.9536666667,62.2762222222,43.38675,52.1709166667,13.1346666667,12.1091666667,30.7539137931,57.13775,56.75125,33.7565,11.5619166667,21.265625
791.78,30.70025,61.6284444444,41.87,51.7554166666,12.06575,11.5022916667,29.5559252874,56.0699166667,54.878,32.391,10.9479166667,20.671625
792.08,30.9818333333,61.9638888889,42.1181666666,51.7965,12.3588333333,12.025,29.9823936782,56.5744166667,55.1775,32.4303333333,10.95725,21.637375
792.39,30.4663333334,61.8247777778,41.5901666666,50.8315,11.898,11.3722083333,29.1778936782,55.8104166667,54.506,31.6323333333,9.95791666667,20.9909583333
792.70,31.2666666666,62.331,42.1976666667,50.9006666666,12.9124166667,12.1966666667,29.4832068966,56.0865,55.2237083333,32.5749166667,10.988,22.0608333333
793.01,31.9619166667,63.4285555555,42.6666666667,51.6665,14.5429166667,13.27125,30.1415632184,57.08575,55.9284166667,33.6666666667,12.2665833333,23.262125
793.32,33.3996666667,63.8953333334,43.1474166667,52.0501666667,15.727,14.7258333333,30.9919683908,57.4790833333,56.2547916667,34.55775,12.9270833333,24.4305416667
793.62,32.6125833334,64.0337777778,42.9205833333,51.8561666667,14.4749166667,13.7194583333,30.2108390805,57.6719166666,56.4620416667,33.5504166667,11.4236666666,23.6078333333
793.93,32.5225833333,64.4133333333,42.9855833333,51.64125,14.9375,14.17075,30.494387931,57.5713333333,56.3210833333,33.6459166667,11.7330833333,23.2854166667
794.24,32.4776666667,65.1628888889,42.1334166667,51.22525,15.2760833333,14.571125,30.3320862069,57.6916666667,56.4077916667,33.2944166667,11.4255833333,23.48325
794.55,31.1811666667,63.2664444444,41.06925,49.4026666666,14.40075,13.7989166666,29.420270115,56.1529166667,54.7874166667,32.36625,11.0731666667,22.568125
794.86,31.6023333333,63.5388888889,42.5181666667,50.3404166667,14.9641666667,14.2357916667,30.4418362069,56.659,55.3821666667,32.974,11.3506666667,23.3920416667
795.16,32.0318333333,63.3832222222,42.79025,50.6459166667,15.6555,15.1310833333,30.6942844828,56.545,56.6900833334,33.9606666666,11.69475,23.5206666667
795.47,31.68875,63.3223333333,41.8596666667,50.5421666667,15.3803333333,14.7694583334,30.1882586207,56.018,56.0685833333,33.4986666667,11.5950833333,23.1533333333
795.78,32.1195833334,63.2003333333,41.96575,51.0235,15.3624166666,15.5026666667,30.5559454023,56.3588333333,56.2000833333,33.55075,12.19225,23.2335833333
796.09,31.5955,61.9488888889,41.3191666666,50.7575,14.9731666667,15.1205,30.5738821839,55.3833333333,55.196,32.6113333334,11.7379166667,22.4465416666
796.40,31.0174166666,61.2542222222,40.5669166667,50.50075,14.1184166667,14.6011666667,30.0746551724,54.9713333333,55.00725,32.36775,10.7565,21.8033333333
796.70,30.354,60.963,40.0569166667,50.80025,13.4383333333,13.9052083333,29.9843160919,54.6958333333,55.1582916667,32.1504166667,10.5655833333,21.326875
797.01,30.5703333333,61.4642222222,40.6074166667,51.70375,13.3299166667,14.2788333333,30.4512298851,54.7405,55.4379166667,32.9273333333,11.28175,21.3100833333
797.32,30.5201666666,60.7925555556,40.2601666667,51.7869166667,13.128,14.3577083334,30.1519022989,54.547,55.4405416667,32.5194166667,10.9608333333,21.2004166667
797.63,30.47675,59.8317777778,40.7728333334,52.2258333333,13.2405,14.9843333333,30.2657442529,54.3025,55.48125,32.9916666667,11.5490833333,20.8815416667
797.93,30.5614166666,59.3101111111,40.5314166667,52.3054166667,13.0764166667,14.730875,29.9942586207,54.2151666667,55.47775,32.72625,11.53625,20.102875
798.24,29.9730833334,59.1993333333,39.9015,52.2761666667,12.56275,14.5565,29.337658046,54.2653333333,55.1972083333,32.57175,11.32625,19.6594583333
798.55,30.133,58.9954444444,40.5429166667,52.52625,13.1515833333,14.720375,29.7836293103,54.7645,54.885875,32.713,11.81225,20.37025
798.85,30.2139166667,58.5401111111,40.80375,52.3373333333,13.1876666667,15.3901666667,30.0797902299,54.6296666667,54.409375,32.87475,12.27075,20.6219166667
799.16,30.07575,59.4191111111,41.2328333334,51.9383333334,13.24275,14.99625,30.2351666667,54.63275,54.9464166667,33.3700833333,11.9139166667,20.658125
799.47,29.6474166667,59.188,41.1481666666,51.4894166667,13.1694166667,14.8144166667,29.6203362069,54.6190833333,55.00575,33.6726666667,11.86825,20.38075
799.78,30.2995833333,60.0742222222,42.1755833333,51.92975,13.22975,15.1497916667,29.8655775862,55.3668333333,55.6835416667,33.7940833333,12.6823333333,20.8285
800.08,29.0069166666,58.9366666667,40.8344166667,50.50325,12.41775,14.8809583333,28.7961034483,54.2683333333,53.6053333334,32.2976666667,11.9241666667,19.831625
800.39,30.3755833333,58.9938888889,41.1830833333,50.4456666666,14.5999166666,16.6809166667,30.2409137931,54.4369166667,54.1240833333,32.7835833333,13.3295833333,20.9945416667
800.70,30.395,58.7541111111,41.6280833333,50.4430833334,14.9229166667,16.1366666667,30.7130229885,54.74,54.6387083333,33.2081666667,13.1888333333,21.1707083333
801.00,31.1325833333,59.129,41.9794166667,50.81175,15.5321666667,15.9625416667,31.3198994253,54.8708333333,54.6506666666,33.6266666667,13.86925,21.99225
801.31,31.0453333333,59.198,41.5679166667,50.7198333333,15.6705833333,15.9071666667,31.2619597701,54.4576666666,55.0048333333,33.45175,13.9053333333,22.0560416666
801.62,31.4685833333,58.6765555555,40.8603333333,49.9321666667,15.8605833333,15.9432083334,31.0477844828,53.8656666667,54.249375,33.0226666667,14.2481666667,22.183375
801.92,30.9454166667,57.7828888889,39.9075833333,48.7026666667,14.6225833333,14.7797916667,30.1823045977,53.1250833333,53.4591666667,32.1639166667,13.6694166666,21.422875
802.23,31.4969166666,58.1636666667,40.5289166667,48.7725,14.90025,14.645625,30.3713850575,53.1735833333,54.3961666667,32.5450833333,13.3334166667,21.092875
