wavelength,Back_SicLuom,Belly_SicLuom,Breast_SicLuom,Crissum_SicLuom,Crown_SicLuom,DorTail_SicLuom,Patch10_SicLuom,Rump_SicLuom,Throat_SicLuom,WingTip_SicLuom
416.86,9.1964,12.24866667,10.68446667,14.0324,6.213066667,6.565733333,5.4714,6.676333333,11.51733333,6.136433333
417.22,9.176,12.14446667,10.61186667,13.91513333,6.201866667,6.576933333,5.486933333,6.641733333,11.44233333,6.137066667
417.58,9.2076,12.06146667,10.57466667,13.81993333,6.221066667,6.616066667,5.517866667,6.649533333,11.3952,6.181566667
417.94,9.205666667,11.97453333,10.5132,13.7116,6.215,6.618,5.525266667,6.625133333,11.33793333,6.2005
418.29,9.188333333,11.85646667,10.4342,13.57393333,6.1766,6.605666667,5.512466667,6.576466667,11.2426,6.198333333
418.65,9.174533333,11.72906667,10.33493333,13.44986667,6.150533333,6.615466667,5.4914,6.539733333,11.1486,6.184133333
419.01,9.171933333,11.6362,10.27746667,13.34853333,6.154133333,6.6448,5.502466667,6.512,11.08033333,6.215333333
419.37,9.168766667,11.53973333,10.2148,13.252,6.139933333,6.6514,5.5132,6.483533333,11.01746667,6.2261
419.73,9.187766667,11.46773333,10.1756,13.15246667,6.1366,6.670866667,5.525066667,6.4656,10.9584,6.246266667
420.08,9.176333333,11.36893333,10.11413333,13.04393333,6.129533333,6.6718,5.525866667,6.4336,10.89066667,6.246366667
420.44,9.154233333,11.26933333,10.04973333,12.93193333,6.111,6.668866667,5.5126,6.400133333,10.81066667,6.235666667
420.8,9.097966667,11.13993333,9.969066667,12.80946667,6.0684,6.635466667,5.486333333,6.353666667,10.69673333,6.2257
421.16,9.083066667,11.05253333,9.9106,12.70826667,6.049533333,6.622066667,5.4808,6.334133333,10.63026667,6.232733333
421.51,9.060466667,10.96013333,9.8338,12.6096,6.0322,6.6254,5.47,6.304933333,10.55893333,6.229766667
421.87,9.022866667,10.85,9.760266667,12.4918,5.995533333,6.607066667,5.447066667,6.2602,10.4606,6.202533333
422.23,9.003466667,10.75206667,9.692066667,12.37826667,5.974133333,6.604733333,5.437133333,6.219133333,10.38513333,6.1818
422.58,8.9894,10.6822,9.644533333,12.2888,5.961866667,6.603133333,5.444533333,6.200866667,10.33206667,6.200833333
422.94,8.972266667,10.601,9.573066667,12.19006667,5.937866667,6.604933333,5.434333333,6.168066667,10.25653333,6.198533333
423.3,8.973733333,10.54366667,9.549533333,12.11166667,5.947266667,6.624066667,5.445666667,6.1658,10.2154,6.214833333
423.66,8.9403,10.44233333,9.482866667,12.01933333,5.912066667,6.602933333,5.420933333,6.127266667,10.13746667,6.204
424.01,8.921966667,10.36886667,9.430933333,11.941,5.9,6.610333333,5.4292,6.117466667,10.0874,6.204833333
424.37,8.908266667,10.29893333,9.392466667,11.88186667,5.8916,6.605266667,5.432266667,6.1032,10.0492,6.2174
424.73,8.913766667,10.2404,9.352666667,11.81166667,5.884,6.6142,5.431733333,6.084466667,10.02286667,6.2194
425.08,8.909933333,10.1886,9.327266667,11.7602,5.8806,6.634333333,5.433866667,6.073933333,9.991333333,6.2296
425.44,8.8804,10.12553333,9.302666667,11.70306667,5.856133333,6.622333333,5.421,6.046,9.9496,6.2208
425.8,8.879033333,10.07993333,9.268066667,11.65766667,5.863733333,6.643533333,5.4336,6.042466667,9.937533333,6.240533333
426.16,8.8972,10.07246667,9.281466667,11.66946667,5.885733333,6.674733333,5.4634,6.081333333,9.936666667,6.295066667
426.51,8.893733333,10.03846667,9.2672,11.6434,5.899066667,6.680733333,5.472466667,6.0762,9.917533333,6.303766667
426.87,8.889366667,10.01086667,9.264,11.625,5.910666667,6.684066667,5.487,6.08,9.9092,6.311266667
427.23,8.880866667,9.980933333,9.246666667,11.60433333,5.915533333,6.687266667,5.5028,6.079666667,9.894733333,6.3179
427.58,8.8745,9.965466667,9.228333333,11.59273333,5.928733333,6.710133333,5.524,6.092466667,9.896466667,6.313
427.94,8.878066667,9.9564,9.238,11.59533333,5.925133333,6.708866667,5.524133333,6.085466667,9.880066667,6.325
428.3,8.901633333,9.978,9.263,11.63073333,5.934933333,6.7336,5.547466667,6.095266667,9.891,6.3547
428.65,8.889833333,9.9872,9.2686,11.63693333,5.941866667,6.756266667,5.5598,6.104066667,9.894266667,6.353433333
429.01,8.882166667,9.963266667,9.261666667,11.628,5.9424,6.7566,5.553533333,6.0956,9.888,6.340566667
429.37,8.906466667,9.970666667,9.262266667,11.62553333,5.95,6.7644,5.563733333,6.0966,9.9064,6.347266667
429.72,8.9068,9.994333333,9.289466667,11.6448,5.956066667,6.759933333,5.558466667,6.1024,9.915133333,6.352533333
430.08,8.913,10.01266667,9.289933333,11.66573333,5.973466667,6.768533333,5.581733333,6.092466667,9.9294,6.366033333
430.44,8.916266667,10.04313333,9.313066667,11.69246667,5.9784,6.778066667,5.599933333,6.115866667,9.945266667,6.3712
430.79,8.921566667,10.0498,9.3108,11.70493333,5.9662,6.761466667,5.587666667,6.122466667,9.941133333,6.364433333
431.15,8.933066667,10.0644,9.310933333,11.717,5.97,6.771866667,5.572466667,6.128333333,9.9476,6.357633333
431.5,8.9495,10.09966667,9.328933333,11.7436,5.977333333,6.774466667,5.578866667,6.119466667,9.969266667,6.367266667
431.86,8.983033333,10.1358,9.358466667,11.78466667,6.0002,6.7928,5.588733333,6.14,10.00586667,6.386733333
432.22,8.970433333,10.13566667,9.3462,11.77773333,5.985466667,6.782133333,5.569666667,6.121133333,10.0168,6.343766667
432.57,8.9933,10.1588,9.3768,11.8242,5.9946,6.784866667,5.579666667,6.140933333,10.04953333,6.358933333
432.93,9.000433333,10.18273333,9.3928,11.84873333,5.990666667,6.7776,5.568866667,6.141466667,10.05806667,6.351266667
433.29,9.0232,10.20553333,9.4144,11.87693333,6.007533333,6.789533333,5.589866667,6.160866667,10.07046667,6.361233333
433.64,9.0437,10.2312,9.4278,11.9104,6.0126,6.808333333,5.598933333,6.1674,10.0914,6.355633333
434,9.045633333,10.23833333,9.4316,11.9142,6.0002,6.802066667,5.580066667,6.167866667,10.09513333,6.335933333
434.35,9.0703,10.26413333,9.463,11.9352,6.011733333,6.809266667,5.584333333,6.173733333,10.11566667,6.345933333
434.71,9.080433333,10.30146667,9.493866667,11.96473333,6.032,6.816466667,5.589133333,6.190733333,10.13886667,6.352933333
435.07,9.103466667,10.33493333,9.531066667,12.01746667,6.043866667,6.8378,5.6104,6.2132,10.17173333,6.370166667
435.42,9.121633333,10.35573333,9.560866667,12.05486667,6.0502,6.841333333,5.605266667,6.217866667,10.2128,6.373033333
435.78,9.104733333,10.37846667,9.560266667,12.06086667,6.035133333,6.838666667,5.5938,6.204933333,10.22833333,6.358
436.13,9.1218,10.39986667,9.599266667,12.09493333,6.044266667,6.833133333,5.6018,6.225933333,10.24126667,6.364633333
436.49,9.107966667,10.396,9.5804,12.082,6.023666667,6.800066667,5.561866667,6.203533333,10.23426667,6.332033333
436.84,9.147333333,10.45466667,9.614066667,12.14053333,6.066733333,6.832133333,5.610733333,6.242533333,10.28793333,6.354433333
437.2,9.151866667,10.48933333,9.6416,12.179,6.074066667,6.849,5.6216,6.245,10.3142,6.368066667
437.56,9.181133333,10.54753333,9.681933333,12.22273333,6.097733333,6.856533333,5.644933333,6.267666667,10.3594,6.401066667
437.91,9.213066667,10.59353333,9.716733333,12.25686667,6.1302,6.8754,5.6574,6.294933333,10.405,6.426933333
438.27,9.2388,10.62273333,9.7358,12.29346667,6.150466667,6.896133333,5.671,6.3078,10.43066667,6.430833333
438.62,9.227766667,10.60573333,9.724266667,12.28433333,6.142,6.883933333,5.680733333,6.296733333,10.43273333,6.4157
438.98,9.2091,10.584,9.685466667,12.24793333,6.111866667,6.8576,5.659,6.287,10.41426667,6.3934
439.33,9.201166667,10.58993333,9.685266667,12.2374,6.123866667,6.875733333,5.6746,6.3092,10.3886,6.410333333
439.69,9.198966667,10.57386667,9.670666667,12.208,6.1234,6.8722,5.6758,6.296333333,10.3602,6.410033333
440.04,9.193966667,10.55433333,9.654733333,12.18393333,6.1296,6.886133333,5.683933333,6.298933333,10.35726667,6.428133333
440.4,9.1917,10.5498,9.6468,12.1732,6.137533333,6.8978,5.7016,6.300333333,10.33573333,6.447933333
440.75,9.160866667,10.49906667,9.6126,12.11326667,6.1028,6.881466667,5.6684,6.273733333,10.2992,6.434033333
441.11,9.156566667,10.468,9.595133333,12.07333333,6.106533333,6.871933333,5.664,6.272733333,10.28146667,6.439366667
441.47,9.138333333,10.39613333,9.554066667,12.01573333,6.0922,6.8694,5.656133333,6.255133333,10.2252,6.433333333
441.82,9.111666667,10.32533333,9.511266667,11.95246667,6.060733333,6.862133333,5.6652,6.225266667,10.16733333,6.417166667
442.18,9.085766667,10.247,9.453266667,11.86046667,6.036333333,6.8452,5.653666667,6.1948,10.1108,6.407233333
442.53,9.085,10.2042,9.427333333,11.79533333,6.0244,6.869533333,5.653866667,6.177466667,10.07766667,6.4276
442.89,9.092266667,10.1602,9.407666667,11.75286667,6.030133333,6.8896,5.673466667,6.158,10.04933333,6.449666667
443.24,9.085,10.07386667,9.363266667,11.66753333,5.999866667,6.8846,5.6674,6.135933333,9.9942,6.442666667
443.6,9.100633333,10.003,9.341866667,11.61853333,6.005933333,6.918333333,5.691333333,6.148333333,9.978666667,6.4722
443.95,9.092366667,9.939266667,9.290066667,11.53326667,5.9942,6.943133333,5.694733333,6.127266667,9.926666667,6.475166667
444.31,9.085433333,9.842933333,9.234866667,11.43646667,5.979066667,6.959066667,5.6898,6.097933333,9.868133333,6.479766667
444.66,9.081566667,9.765533333,9.184733333,11.35546667,5.968733333,6.977266667,5.704466667,6.078666667,9.802333333,6.4877
445.02,9.075433333,9.687733333,9.126333333,11.27426667,5.962266667,7.000866667,5.706266667,6.062133333,9.7432,6.491933333
445.37,9.070366667,9.6314,9.094733333,11.19773333,5.9564,7.011733333,5.7234,6.0476,9.7126,6.504266667
445.72,9.036166667,9.541133333,9.0418,11.09506667,5.931533333,7.003666667,5.693533333,6.007,9.644666667,6.4888
446.08,8.990366667,9.4476,8.9744,10.99713333,5.902933333,7.000866667,5.665666667,5.968866667,9.5614,6.476466667
446.43,8.9705,9.362266667,8.918333333,10.92073333,5.890266667,6.9954,5.6632,5.954133333,9.4978,6.4811
446.79,8.937733333,9.284533333,8.866266667,10.82453333,5.8724,6.985733333,5.649466667,5.929066667,9.428266667,6.475666667
447.14,8.9147,9.217133333,8.8138,10.74966667,5.8672,6.9952,5.644266667,5.901733333,9.379333333,6.4781
447.5,8.8899,9.155533333,8.7636,10.67233333,5.856466667,6.993066667,5.6424,5.875666667,9.324533333,6.474166667
447.85,8.850633333,9.060666667,8.693333333,10.5756,5.833733333,6.960333333,5.617133333,5.8384,9.2478,6.4605
448.21,8.833366667,9.003866667,8.655666667,10.51173333,5.8314,6.979333333,5.6272,5.834933333,9.209533333,6.4753
448.56,8.835966667,8.970266667,8.6354,10.4632,5.846733333,7.0032,5.651,5.8398,9.1872,6.511566667
448.92,8.8046,8.904866667,8.584133333,10.38293333,5.826733333,6.9874,5.643533333,5.810333333,9.131533333,6.5102
449.27,8.7938,8.846933333,8.534733333,10.32553333,5.820066667,7.002933333,5.6374,5.797333333,9.0774,6.529433333
449.62,8.795933333,8.805,8.482933333,10.27473333,5.825533333,7.011666667,5.647933333,5.7946,9.0434,6.552633333
449.98,8.810166667,8.7752,8.471866667,10.24313333,5.830466667,7.0334,5.6824,5.8016,9.029,6.583633333
450.33,8.8382,8.769733333,8.477133333,10.223,5.8462,7.0764,5.717666667,5.804733333,9.0296,6.612233333
450.69,8.875733333,8.756733333,8.482666667,10.21673333,5.873466667,7.119066667,5.742266667,5.8086,9.028133333,6.6458
451.04,8.8724,8.7318,8.456533333,10.189,5.870733333,7.113466667,5.745866667,5.8042,8.9948,6.661366667
451.4,8.871933333,8.688466667,8.4286,10.15613333,5.859133333,7.1126,5.737666667,5.790533333,8.955666667,6.665
451.75,8.9009,8.696066667,8.450533333,10.15146667,5.868733333,7.158733333,5.759066667,5.792866667,8.9658,6.687066667
452.1,8.921633333,8.685133333,8.4558,10.12886667,5.876133333,7.158933333,5.7636,5.786666667,8.9562,6.692633333
452.46,8.918233333,8.650933333,8.439466667,10.1052,5.875133333,7.159,5.763533333,5.7818,8.951066667,6.6968
452.81,8.922766667,8.648733333,8.443666667,10.1002,5.872066667,7.1842,5.777933333,5.790266667,8.95,6.709866667
453.17,8.920633333,8.636333333,8.446333333,10.08886667,5.87,7.1832,5.777,5.7936,8.948866667,6.688466667
453.52,8.950533333,8.664,8.490733333,10.13426667,5.8982,7.236866667,5.823066667,5.837,8.979133333,6.740633333
453.87,8.986433333,8.707066667,8.5136,10.1858,5.9322,7.269866667,5.850666667,5.859733333,9.021866667,6.772166667
454.23,8.9647,8.683466667,8.489,10.16646667,5.909333333,7.246866667,5.8182,5.8392,8.995,6.746066667
454.58,8.951,8.686666667,8.483533333,10.1842,5.9026,7.251,5.8186,5.845666667,9.008866667,6.752433333
454.93,8.994066667,8.732266667,8.534066667,10.23353333,5.945333333,7.291133333,5.8506,5.882533333,9.074733333,6.789133333
455.29,9.019066667,8.7792,8.570733333,10.2722,5.972133333,7.2984,5.8796,5.910133333,9.124266667,6.8051
455.64,9.044433333,8.8164,8.594533333,10.327,6.0046,7.3052,5.9032,5.9384,9.159533333,6.821933333
456,9.0451,8.850533333,8.590733333,10.372,6.0046,7.305266667,5.907,5.936866667,9.1906,6.821466667
456.35,9.0884,8.9322,8.6442,10.4472,6.037666667,7.338866667,5.9298,5.9744,9.234266667,6.847
456.7,9.1103,8.969,8.670333333,10.5124,6.052733333,7.331866667,5.930733333,5.9876,9.2666,6.838033333
457.06,9.115766667,9.0124,8.687266667,10.559,6.046666667,7.328733333,5.917,5.980866667,9.276866667,6.828466667
457.41,9.118766667,9.054,8.6766,10.5932,6.0418,7.294333333,5.884466667,5.9606,9.2926,6.777766667
457.76,9.132133333,9.083466667,8.710666667,10.6474,6.045,7.289133333,5.8858,5.968866667,9.313933333,6.764833333
458.12,9.133566667,9.1364,8.737,10.70073333,6.05,7.285533333,5.876333333,5.979,9.348133333,6.749066667
458.47,9.1374,9.184533333,8.761666667,10.747,6.049466667,7.2666,5.855533333,5.98,9.3708,6.7339
458.82,9.1555,9.234066667,8.8028,10.80873333,6.0542,7.264466667,5.8654,5.994466667,9.407,6.734533333
459.18,9.148433333,9.257,8.818466667,10.84526667,6.0426,7.260133333,5.848133333,5.993733333,9.42,6.714966667
459.53,9.1641,9.3038,8.857733333,10.9018,6.039066667,7.253666667,5.849,6.011666667,9.4524,6.7134
459.88,9.173066667,9.360066667,8.9128,10.97673333,6.057533333,7.2546,5.857533333,6.047466667,9.486666667,6.713933333
460.24,9.165633333,9.381733333,8.935533333,11.0166,6.050733333,7.2248,5.840866667,6.044333333,9.518066667,6.693366667
460.59,9.170033333,9.444666667,8.984466667,11.06946667,6.0676,7.214933333,5.843266667,6.057,9.5666,6.7023
460.94,9.1913,9.521866667,9.039533333,11.15073333,6.095866667,7.221,5.853866667,6.085133333,9.6374,6.725466667
461.29,9.211366667,9.588133333,9.1164,11.23786667,6.116466667,7.221133333,5.867533333,6.117933333,9.708666667,6.747233333
461.65,9.223966667,9.673333333,9.174,11.3224,6.1254,7.211666667,5.863866667,6.154,9.787133333,6.751333333
462,9.2685,9.783933333,9.2638,11.45313333,6.168333333,7.228333333,5.898333333,6.210466667,9.888333333,6.789966667
462.35,9.3187,9.914733333,9.382266667,11.6012,6.223133333,7.252933333,5.943733333,6.2828,9.9852,6.8183
462.71,9.331733333,10.02866667,9.457333333,11.72426667,6.245533333,7.248,5.940666667,6.3076,10.06746667,6.813733333
463.06,9.404766667,10.21573333,9.594666667,11.9338,6.319266667,7.290133333,5.998266667,6.398,10.21766667,6.867766667
463.41,9.4575,10.38313333,9.7086,12.11053333,6.388866667,7.331,6.034533333,6.477866667,10.35013333,6.907666667
463.76,9.519166667,10.53306667,9.8316,12.26146667,6.433733333,7.3768,6.0684,6.547733333,10.47986667,6.950366667
464.12,9.5828,10.69846667,9.9418,12.4238,6.471333333,7.3956,6.088,6.603933333,10.58973333,6.954066667
464.47,9.640633333,10.8466,10.0438,12.6038,6.512333333,7.4324,6.100866667,6.663133333,10.7122,6.9657
464.82,9.656266667,10.95226667,10.1162,12.72866667,6.532133333,7.407666667,6.097666667,6.6998,10.7844,6.932866667
465.17,9.671533333,11.07786667,10.20473333,12.85433333,6.557,7.408466667,6.106066667,6.738066667,10.87346667,6.9292
465.53,9.676466667,11.20833333,10.29693333,12.9832,6.587466667,7.399733333,6.100733333,6.770733333,10.95746667,6.929533333
465.88,9.702966667,11.33393333,10.38893333,13.1144,6.617933333,7.403866667,6.110533333,6.8172,11.06046667,6.923466667
466.23,9.737533333,11.45326667,10.46793333,13.2432,6.6534,7.421933333,6.124466667,6.857066667,11.17573333,6.944966667
466.58,9.750333333,11.5436,10.53213333,13.35393333,6.659933333,7.406066667,6.125733333,6.898066667,11.25426667,6.921366667
466.94,9.756666667,11.6404,10.6,13.42306667,6.678666667,7.390066667,6.103733333,6.930133333,11.3284,6.9073
467.29,9.755666667,11.72093333,10.67233333,13.51173333,6.689866667,7.374933333,6.099733333,6.942533333,11.4144,6.8952
467.64,9.787933333,11.83513333,10.74486667,13.63793333,6.725,7.381666667,6.093,6.9688,11.5096,6.888333333
467.99,9.7751,11.9132,10.79993333,13.75386667,6.726866667,7.362866667,6.0702,6.989866667,11.56653333,6.8763
468.35,9.807233333,12.029,10.8854,13.86273333,6.7448,7.366066667,6.081866667,7.023,11.65286667,6.8771
468.7,9.8787,12.17833333,11.0094,14.02386667,6.809933333,7.438266667,6.141733333,7.11,11.78,6.937966667
469.05,9.925533333,12.31973333,11.1172,14.15913333,6.8538,7.475266667,6.1698,7.178466667,11.88113333,6.967966667
469.4,9.9963,12.4508,11.21146667,14.2938,6.91,7.5176,6.208866667,7.2452,11.97213333,6.992266667
469.75,10.08393333,12.59613333,11.33146667,14.43226667,6.9882,7.573733333,6.2658,7.337533333,12.08673333,7.0545
470.11,10.08493333,12.663,11.36973333,14.48373333,6.9908,7.5454,6.252466667,7.342066667,12.13433333,7.0227
470.46,10.1532,12.79613333,11.48173333,14.5972,7.0484,7.608666667,6.303466667,7.413533333,12.2404,7.092
470.81,10.17856667,12.8724,11.5422,14.6932,7.068333333,7.6418,6.3334,7.434133333,12.3032,7.113066667
471.16,10.22246667,12.955,11.5806,14.7686,7.091333333,7.6738,6.3494,7.473933333,12.36833333,7.142
471.51,10.2596,13.00646667,11.62686667,14.81613333,7.108333333,7.685133333,6.382133333,7.5056,12.41526667,7.153633333
471.87,10.26436667,13.02733333,11.64393333,14.8212,7.128466667,7.6922,6.394666667,7.5096,12.45466667,7.161366667
472.22,10.2896,13.05613333,11.67253333,14.85686667,7.167066667,7.724266667,6.420733333,7.552866667,12.4736,7.192766667
472.57,10.2983,13.05866667,11.67273333,14.8416,7.163066667,7.722466667,6.4192,7.5434,12.48913333,7.1878
472.92,10.26963333,13.003,11.61033333,14.7922,7.116933333,7.692,6.388933333,7.502666667,12.43733333,7.155233333
473.27,10.23876667,12.968,11.57666667,14.74626667,7.0836,7.6672,6.3778,7.478666667,12.41486667,7.1413
473.62,10.20373333,12.89333333,11.52553333,14.68706667,7.0406,7.648933333,6.339333333,7.427933333,12.3682,7.120466667
473.98,10.20946667,12.85033333,11.50213333,14.6296,7.035733333,7.680933333,6.3522,7.439333333,12.34066667,7.1386
474.33,10.18316667,12.75973333,11.4394,14.54273333,7.020266667,7.663066667,6.3358,7.407333333,12.27366667,7.125266667
474.68,10.1557,12.6476,11.3646,14.42013333,6.9756,7.6372,6.304666667,7.368266667,12.1856,7.1062
475.03,10.11356667,12.53673333,11.29873333,14.3056,6.9446,7.615466667,6.2974,7.317733333,12.0718,7.086033333
475.38,10.07423333,12.42886667,11.21753333,14.18453333,6.924666667,7.602066667,6.275866667,7.2728,11.9748,7.075866667
475.73,10.1284,12.38233333,11.2114,14.12713333,6.954866667,7.6682,6.325866667,7.2942,11.93906667,7.137133333
476.08,10.073,12.2362,11.0978,13.93626667,6.887866667,7.615066667,6.278266667,7.212266667,11.8226,7.107366667
476.44,10.0446,12.0906,10.99946667,13.79246667,6.853066667,7.5932,6.255866667,7.170666667,11.70973333,7.1151
476.79,10.05106667,12.0004,10.95913333,13.68686667,6.876066667,7.632666667,6.285733333,7.1696,11.64773333,7.142333333
477.14,10.0769,11.8818,10.90813333,13.5638,6.8796,7.6812,6.307333333,7.157133333,11.58193333,7.165
477.49,10.04876667,11.7656,10.82206667,13.42373333,6.878933333,7.6916,6.3134,7.1142,11.48053333,7.174366667
477.84,10.02186667,11.6538,10.73333333,13.29966667,6.8624,7.6958,6.3074,7.077933333,11.38433333,7.187033333
478.19,10.00186667,11.5234,10.64126667,13.14746667,6.8364,7.693266667,6.304933333,7.027933333,11.28,7.1783
478.54,9.9742,11.3982,10.55133333,13.0192,6.829533333,7.695133333,6.299066667,6.981,11.18553333,7.183866667
478.89,9.9613,11.2808,10.45126667,12.88346667,6.802133333,7.681133333,6.283866667,6.942533333,11.09466667,7.186566667
