wavelength,Back_TriMelf,Belly_TriMelf,Breast_TriMelf,Crissum_TriMelf,Crown_TriMelf,DorTail_TriMelf,Patch10_TriMelf,Rump_TriMelf,Throat_TriMelf,WingTip_TriMelf
256.15,9.77642222221,10.7233333333,6.6982,6.8919,6.6666,14.2138,6.59313333334,9.81126666667,9.54926666666,16.0168
256.53,9.46758888887,9.58266666666,6.19259999999,6.0896,5.50233333333,13.56,6.00713333333,9.37653333333,8.52146666667,15.4456
256.90,10.4657555555,9.79226666665,7.18606666667,6.67146666667,6.4496,13.8150666667,6.54393333333,9.85833333334,9.01806666667,16.0528
257.28,10.3810333333,9.5732,7.58073333333,7.05903333333,6.77866666667,13.6094,6.6494,9.84046666665,8.90046666667,15.5842666667
257.65,10.2265555556,8.7712,7.84946666666,7.31563333333,6.25966666667,12.8340666667,6.0982,9.29346666667,8.66366666666,14.5544
258.02,10.0141777778,8.42146666667,7.68433333333,7.44933333333,6.02093333333,12.5246,6.0144,9.289,8.6954,13.8224666667
258.40,10.0154222222,8.43926666666,7.53646666667,7.3219,6.25933333333,12.4305333333,6.3144,9.16053333332,8.74746666666,13.3718666667
258.77,9.1656111111,7.83306666667,6.80653333334,6.51266666667,5.64026666667,11.7237333333,5.71493333333,8.47686666667,7.73973333333,12.6568666667
259.15,8.37186666667,6.81246666667,5.82713333333,5.75233333333,4.59046666667,10.8597333333,5.292,7.42493333333,6.9264,11.7558666667
259.52,7.9081,6.344,5.2286,5.36136666667,4.0488,10.3784666667,4.92033333333,6.8496,6.51613333333,11.5797333333
259.89,7.76354444444,6.1994,4.9524,5.22216666667,3.93866666666,10.2764,4.6494,6.55153333333,6.43953333333,11.5696
260.27,7.78186666667,6.34713333333,5.19006666666,5.51423333333,4.11046666667,10.5569333333,4.78986666667,6.7536,6.6822,11.6085333333
260.64,8.17403333333,6.67273333333,5.5394,5.89273333333,4.41226666667,11.067,5.05566666667,7.01533333333,7.00313333333,11.9477333333
261.01,8.25054444445,6.69066666667,5.48986666667,5.93123333334,4.5356,11.2263333333,5.24993333333,7.10186666667,6.99366666667,12.0066
261.39,8.45947777778,6.7532,5.6874,5.93453333333,4.7048,11.5045333333,5.3382,7.20426666667,6.91993333333,12.1717333333
261.76,7.89677777778,6.41653333333,5.4984,5.64503333333,4.30733333333,11.2899333333,4.8142,6.72586666667,6.3902,11.9745333333
262.13,8.11077777777,6.58473333333,5.76566666667,5.9046,4.36253333333,11.4921333333,4.99273333333,6.79486666667,6.75226666667,12.0726666667
262.51,8.54335555556,6.97293333333,6.31313333333,6.317,4.96953333333,12.0370666667,5.05593333333,7.22446666667,7.29906666667,12.5594666667
262.88,9.69292222221,7.92653333333,7.57666666667,7.45633333333,6.31233333333,13.1888666667,6.10233333333,8.37266666668,8.37253333333,13.5345333333
263.25,10.0589111111,8.4664,8.13246666667,7.8715,6.94253333333,13.7978,6.65693333333,9.0084,8.75679999999,13.7542
263.63,10.0799555556,8.2794,7.87493333333,7.49470000001,6.93093333334,13.4843333333,6.494,8.87813333333,8.59219999999,13.7163333333
264.00,9.21265555555,7.5292,7.0322,6.6696,6.2326,12.4249333334,5.5756,8.24906666667,7.96333333333,13.042
264.37,9.01910000001,7.47086666666,6.72486666667,6.55296666667,6.1304,12.2612,5.21546666667,8.17,7.7096,12.8963333333
264.75,8.31906666667,6.957,5.71853333333,5.8755,5.6534,11.4963333333,4.55113333333,7.3244,7.2948,12.1719333334
265.12,9.26803333333,7.4386,6.08773333333,5.9823,6.15206666667,11.9355333333,5.35066666667,8.13446666667,8.0468,12.5966
265.49,9.85698888889,7.736,6.36933333333,6.2607,6.7866,12.4586666667,5.88326666667,8.48486666667,8.15313333333,13.0817333333
265.87,9.95661111113,7.7648,6.43373333333,6.21456666667,6.67773333333,12.6676666667,5.72366666667,8.3028,7.77053333334,12.6900666667
266.24,9.24003333333,7.44093333333,5.81186666667,5.74466666667,6.1882,11.9839333333,4.83873333333,7.72033333333,7.03213333333,11.8172666667
266.61,8.80496666666,7.08293333333,5.47426666667,5.67973333333,6.01886666667,11.7038,4.3844,7.5868,6.92886666667,11.5239333333
266.98,7.99435555556,6.19713333333,4.769,4.9319,5.34226666667,11.1344,3.4888,6.60733333333,6.05886666667,10.7092
267.36,8.39754444445,6.5002,5.43513333333,5.1355,5.86766666667,11.4551333333,3.88966666667,6.7808,6.40526666667,10.9176
267.73,8.59791111111,6.57806666667,5.74953333333,5.07676666667,5.97753333333,11.5690666667,4.11546666667,6.93193333333,7.0298,11.0988
268.10,9.14135555556,7.07486666667,6.3584,5.85263333333,6.52613333333,12.0317333333,4.68046666667,7.69153333333,7.81866666667,11.9319333333
268.48,8.20101111111,6.37893333333,5.66866666667,5.42823333333,5.75873333333,11.3194,3.8258,6.85553333334,7.26906666667,11.3375333333
268.85,7.38847777778,5.74153333333,4.99326666667,4.85716666667,4.99786666667,10.5487333333,2.81173333333,6.28126666667,6.7348,10.6256666667
269.22,7.03224444444,5.36033333333,4.5856,4.51356666667,4.7252,9.95946666667,2.62153333333,6.063,6.60353333334,10.2928666667
269.59,7.45456666667,5.55706666667,5.00226666667,4.747,4.9578,10.2442,3.3912,6.53346666667,7.0306,10.6968
269.97,7.53405555555,5.41366666667,4.98586666667,4.6519,4.79813333333,10.0415333333,3.75473333333,6.32606666667,6.98973333334,10.7225333333
270.34,7.51266666667,5.4506,4.84693333333,4.63213333333,4.61306666667,10.0340666666,3.89866666667,6.3264,7.07486666667,10.8673333333
270.71,6.9982,5.24026666667,4.16486666667,4.13126666667,4.0338,9.79473333334,3.67826666667,6.02753333333,6.54806666667,10.4761333333
271.09,6.68233333333,5.03466666667,3.81773333334,3.87263333333,3.8544,9.67426666666,3.484,5.6288,5.763,10.1913333333
271.46,6.48055555555,4.9018,3.73813333333,3.5692,3.58486666666,9.50473333332,3.33733333333,5.36546666667,5.40493333333,9.85833333334
271.83,6.97634444445,5.38613333333,4.17373333333,3.90933333333,3.84893333333,9.88093333333,3.90193333334,5.88473333333,5.6016,10.2512
272.20,7.04732222222,5.47046666667,4.16526666666,3.84993333333,3.8136,9.90766666668,4.06026666667,6.00313333334,5.57906666667,10.165
272.58,6.86853333333,5.356,4.12693333333,3.72823333333,3.70886666667,9.92206666667,4.13373333333,6.07873333333,5.58993333333,10.301
272.95,6.55562222222,4.992,3.74746666667,3.32636666666,3.35633333333,9.60333333333,3.6032,5.61973333333,5.18246666667,9.90313333333
273.32,6.30173333333,4.85606666667,3.4164,2.9196,3.17253333333,9.18126666667,3.27126666667,5.2732,4.817,9.58446666667
273.69,6.6021,5.22733333333,3.70926666667,3.22416666667,3.4444,9.44513333334,3.44426666667,5.56393333333,4.98033333333,9.7208
274.06,7.0089,5.49806666667,4.1182,3.59846666666,3.68813333333,9.51606666666,3.67746666667,5.7886,5.40873333333,10.0752
274.44,7.66735555556,6.23466666667,4.7484,4.2871,4.2468,9.95433333333,4.18826666667,6.42506666667,6.31886666667,10.5327333333
274.81,7.70246666667,6.28566666667,4.648,4.29356666667,4.15773333333,9.95286666665,4.23686666667,6.50066666667,6.30066666667,10.3904666667
275.18,7.52703333333,5.9886,4.32293333333,3.9858,3.98193333334,9.77453333333,3.88786666667,6.10226666667,6.01233333333,9.98620000001
275.55,7.8899,6.1236,4.57446666667,4.3734,4.33326666667,9.84106666667,4.148,6.10333333333,6.2322,10.3640666667
275.93,8.39998888889,6.58926666667,5.04293333333,4.83473333333,4.74106666667,10.049,4.5002,6.32393333333,6.46273333333,10.5631333333
276.30,8.51234444445,6.8156,5.2266,4.99056666667,4.8334,10.0517333333,4.7754,6.49706666667,6.53013333333,10.6766
276.67,8.43477777778,6.62906666667,5.36086666667,5.1446,4.68706666667,10.2475333333,4.7452,6.57913333333,6.40893333333,10.7963333333
277.04,8.39367777778,6.43433333333,5.3806,5.20856666667,4.7086,10.2344666667,4.87033333333,6.71633333333,6.4924,10.6202
277.41,7.97281111111,6.07786666667,5.1212,5.03126666667,4.46533333333,10.0126,4.69093333333,6.56213333333,6.06933333334,10.5096
277.79,7.6046,5.686,4.9368,4.78743333333,4.20873333333,9.75580000001,4.68866666667,6.27953333333,5.79973333333,10.6862
278.16,7.40702222222,5.41213333333,4.84846666667,4.8399,4.0602,9.64620000001,4.4968,5.8996,5.6072,10.7310666667
278.53,7.53388888889,5.80826666667,5.14986666667,5.27496666667,4.37086666667,9.68326666666,4.9832,6.23333333333,5.97513333333,11.0624666667
278.90,7.27264444445,5.8882,5.01873333333,5.21746666667,4.12013333333,9.59846666667,4.87786666667,6.3766,5.78473333333,10.8447333333
279.27,6.99015555556,5.77753333333,4.9088,5.16246666667,3.87346666667,9.52086666667,4.72986666667,6.37433333333,5.62333333334,10.5926
279.64,7.06864444444,5.9224,5.13053333333,5.3859,3.947,9.90113333333,4.86933333333,6.44893333333,5.95806666667,10.9264
280.02,7.57076666667,6.47586666667,5.56846666667,5.77096666667,4.42753333333,10.5178666667,5.18686666666,6.74833333333,6.4368,11.2656666667
280.39,7.64097777778,6.5564,5.53773333333,5.7051,4.43946666667,10.3727333333,5.22626666667,6.564,6.49566666667,11.3074
280.76,8.10575555556,6.88306666667,5.79433333333,6.0235,4.85606666667,10.6066,5.51953333333,6.81333333333,6.92693333333,11.6034666667
281.13,8.04231111111,6.79113333333,5.7276,5.8484,4.78826666667,10.4376666667,5.31126666667,6.78046666667,6.7236,11.3554
281.50,8.41303333333,7.09033333334,6.19866666667,6.07233333333,5.18106666667,10.7274,5.5636,7.1926,7.16206666667,11.7212
281.87,8.46666666666,7.12,6.30666666667,6.19833333333,5.27,10.8133333333,5.51,7.34,7.40666666667,11.9233333334
282.25,8.41084444444,7.05593333334,6.3788,6.1105,5.4006,10.8408,5.52493333333,7.36026666667,7.52706666667,12.1198
282.62,8.42638888889,6.9864,6.37606666667,5.88673333333,5.4006,10.8591333333,5.4878,7.22866666667,7.697,12.2578
282.99,8.09655555556,6.70173333333,6.0792,5.54293333333,5.16926666667,10.3832,5.21393333333,7.04026666667,7.45846666667,11.855
283.36,7.79704444445,6.49186666667,5.79593333333,5.25913333333,4.75653333333,10.0872666667,5.0936,7.00993333333,7.32833333333,11.6510666667
283.73,7.49252222222,6.17086666667,5.54633333333,4.8883,4.36473333333,9.86533333334,4.56066666667,6.72473333333,6.8626,11.4784666667
284.10,6.8077,5.44493333333,4.82653333333,4.16033333333,3.60513333333,9.28726666667,3.8632,6.09026666666,6.17146666667,10.6528
284.47,6.66322222222,5.243,4.54286666667,4.025,3.4606,9.24193333333,3.77613333333,5.91433333333,6.02713333333,10.3558666666
284.85,6.34755555555,4.9064,4.1642,3.70026666667,3.08446666667,8.81200000001,3.53153333333,5.61226666667,5.64886666667,9.96760000001
285.22,5.88538888889,4.39913333333,3.589,3.14583333333,2.62633333333,8.35773333334,3.03706666667,5.07613333334,5.11686666667,9.3884
285.59,5.88028888889,4.2984,3.42193333333,3.07713333333,2.57693333333,8.29040000001,2.94113333333,4.86866666667,4.97413333333,9.25933333333
285.96,5.5387,3.85813333333,3.03713333333,2.78646666667,2.23693333333,7.90593333334,2.4578,4.64533333333,4.55186666667,8.89840000001
286.33,5.7638,3.87153333333,3.10266666667,2.8645,2.41606666667,8.11706666667,2.46226666667,4.71953333333,4.6348,8.888
286.70,5.74607777778,3.79093333333,3.02926666667,2.8195,2.44386666667,7.89866666667,2.28526666667,4.53466666667,4.48613333334,8.80646666667
287.07,5.92492222222,4.00266666667,3.2048,3.1686,2.78513333333,8.09013333333,2.61253333333,4.76946666667,4.7876,8.98313333333
287.44,5.95838888889,4.14646666667,3.2268,3.1943,2.85013333333,8.11906666667,2.62146666667,4.75713333333,4.85326666667,9.00753333334
287.82,5.97537777778,4.2822,3.32006666667,3.30303333333,2.91273333333,8.04406666667,2.68133333333,4.76333333333,4.93673333333,9.00373333333
288.19,6.22583333333,4.66233333333,3.54946666667,3.66676666667,3.3252,8.54813333334,3.0878,5.10813333333,5.3724,9.39686666667
288.56,6.52744444445,4.83533333333,3.88573333333,4.00126666667,3.59446666667,8.88713333333,3.43946666667,5.38506666667,5.58093333333,9.76046666668
288.93,6.71481111111,5.00133333333,4.11013333333,4.21373333333,3.72306666667,9.16340000001,3.63586666667,5.57913333333,5.97433333333,9.81446666666
289.30,7.14233333334,5.50113333333,4.409,4.61956666667,4.102,9.66853333333,4.03406666667,5.68846666667,6.33513333333,10.0622666667
289.67,7.12052222222,5.54966666667,4.3594,4.64473333333,3.9408,9.7432,4.13653333333,5.63126666667,6.31073333333,10.2378
290.04,7.13024444444,5.64386666667,4.43713333333,4.63203333333,3.96653333333,9.85666666665,4.18573333333,5.7062,6.47993333333,10.2571333333
290.41,7.35061111111,5.9966,4.85913333334,4.8954,4.21566666667,10.0654,4.57873333333,5.98853333333,6.72806666667,10.4684666667
290.78,7.42441111111,6.15106666667,5.21366666667,5.13096666667,4.4258,10.2563333333,4.9306,6.2714,7.0138,10.6490666667
291.15,7.34247777778,5.96093333333,5.11406666666,4.93353333333,4.26426666667,10.0841333333,4.6986,6.2106,6.93273333333,10.5538
291.52,7.20295555556,5.8112,5.058,4.7833,4.02046666667,9.9918,4.3958,5.97126666667,6.70233333333,10.3366
291.89,6.92462222222,5.7166,4.7948,4.50123333333,3.72453333333,9.64793333334,4.0962,5.60213333333,6.50153333333,10.0391333333
292.26,6.52281111111,5.52366666667,4.51493333333,4.13896666667,3.2348,9.13,3.7492,5.36093333333,6.1408,9.68119999999
292.64,6.25822222222,5.24653333333,4.36333333333,3.9526,2.9578,8.8556,3.70306666667,5.30813333333,5.9214,9.50119999999
293.01,6.36515555555,5.4338,4.44153333333,4.11603333333,3.16393333333,8.74926666667,3.68686666667,5.5228,6.06653333334,9.48913333333
293.38,6.05343333334,5.08306666667,4.2436,3.80566666667,2.93306666667,8.36119999999,3.37086666667,5.18826666667,5.839,9.18573333333
293.75,5.78174444444,4.82853333333,3.94093333333,3.54396666667,2.67453333333,7.98446666667,3.01726666667,5.06006666667,5.71313333333,8.93213333333
294.12,5.48683333333,4.47426666667,3.4618,3.1647,2.3506,7.55066666666,2.3866,4.66846666667,5.30773333333,8.58126666667
294.49,5.2388,4.35806666667,3.13226666667,2.98393333333,2.20946666667,7.35960000001,2.04946666667,4.54153333333,5.0538,8.3552
294.86,5.04633333333,4.15253333333,2.91806666667,2.78353333333,2.09593333334,6.9698,1.88833333333,4.4584,4.9802,7.9546
295.23,5.39285555556,4.43006666667,3.21093333333,3.0978,2.40086666667,7.23446666667,2.12626666667,4.84453333334,5.3262,8.14173333333
295.60,5.72798888889,4.63066666667,3.36786666667,3.4228,2.76613333333,7.52979999999,2.33333333333,4.90706666667,5.58073333333,8.40566666666
295.97,5.84653333333,4.80766666667,3.28386666667,3.54783333333,2.8088,7.49613333334,2.3628,4.86546666666,5.5744,8.3906
296.34,5.66896666667,4.6174,3.1738,3.35163333333,2.6048,7.3252,2.24466666667,4.69546666667,5.36326666667,8.18126666667
296.71,6.03596666667,5.06646666666,3.47073333333,3.79816666667,2.93666666667,7.69980000001,2.5366,5.05553333333,5.66,8.61413333333
297.08,5.88312222222,4.96953333333,3.2726,3.6426,2.82486666667,7.67513333334,2.27706666667,4.93133333333,5.654,8.47233333333
297.45,6.19177777778,5.27426666667,3.63606666667,4.00873333333,3.14906666667,7.9988,2.62653333333,5.23046666667,6.063,8.85226666667
297.82,6.3841,5.50966666667,3.8622,4.28443333333,3.264,8.22926666667,2.87906666667,5.3524,6.39766666667,9.10686666667
298.19,6.39083333333,5.60033333333,3.93413333333,4.34856666667,3.26353333333,8.10786666667,2.89493333333,5.35453333333,6.502,9.24513333335
298.56,6.4042,5.6886,3.9168,4.38676666666,3.2718,8.08406666666,2.95986666667,5.3872,6.46933333333,9.20446666666
298.93,6.53044444445,5.84966666667,4.0418,4.52306666667,3.34633333333,8.18773333334,3.18133333333,5.606,6.59933333333,9.35233333333
299.30,6.15697777778,5.64193333333,3.89766666667,4.21906666667,3.08786666667,7.87479999999,2.8592,5.43826666667,6.52433333333,9.1528
299.67,6.33686666667,5.97513333333,4.13513333333,4.5416,3.38033333334,8.16213333333,3.08013333333,5.60013333334,6.84946666667,9.43986666667
300.04,6.03935555556,5.72506666666,3.7566,4.34313333333,3.1346,7.85219999999,2.932,5.21506666667,6.61553333333,9.05233333333
300.41,6.11567777778,5.82506666667,3.76673333333,4.46083333333,3.109,7.8458,3.1142,5.112,6.66673333333,9.22153333333
300.78,6.0745,5.90546666667,3.69966666667,4.28216666667,2.85046666667,7.64006666667,3.06266666667,4.8726,6.6382,9.046
301.15,6.12607777778,6.05153333333,3.90113333333,4.32576666667,2.87853333333,7.60246666667,3.21766666667,4.8764,6.75593333333,9.09306666666
301.52,6.39646666667,6.2982,4.11626666667,4.51903333333,3.1742,7.93533333333,3.54253333333,5.035,6.99053333333,9.28286666666
301.89,6.48436666667,6.41306666666,4.3308,4.65326666667,3.3532,8.05639999999,3.63846666666,5.0496,7.22426666667,9.45713333333
302.26,6.46542222222,6.45933333333,4.45593333333,4.62466666667,3.45953333333,7.97646666667,3.5206,4.982,7.28313333333,9.44866666667
302.63,6.76617777778,6.8426,4.70213333333,5.02193333333,3.71586666667,8.23139999999,3.9052,5.14993333333,7.645,9.65993333333
303.00,6.62844444444,6.8294,4.57173333333,4.90926666667,3.46686666667,8.0998,3.77893333333,4.99066666667,7.56073333334,9.46900000001
303.37,6.80714444445,6.9842,4.84206666667,4.97933333333,3.484,8.2806,3.92693333333,5.20206666667,7.787,9.54786666667
303.74,6.90355555556,7.12,5.032,4.92533333333,3.49333333334,8.33866666666,3.992,5.4,7.79466666667,9.41600000001
304.10,6.55878888889,6.98606666667,4.68866666667,4.843,3.21253333333,8.28240000001,3.85933333333,5.35433333333,7.48786666666,9.22159999999
304.47,6.4792,6.96773333333,4.41933333333,4.75536666667,3.09666666667,8.29566666666,3.70966666667,5.26066666667,7.3118,8.922
304.84,6.12368888889,6.69926666667,3.9934,4.50143333333,2.55893333333,7.83193333334,3.30873333333,4.93066666667,6.9818,8.62813333333
305.21,5.38048888889,5.97226666667,3.19653333333,3.86656666667,1.79126666667,7.09326666666,2.56213333333,4.274,6.3166,7.99833333333
305.58,5.092,5.78106666667,2.874,3.63583333333,1.33686666667,6.89766666667,2.1866,4.0842,6.1496,7.73913333333
305.95,4.94734444444,5.67473333333,2.7076,3.37743333333,1.24053333333,6.89313333334,1.96153333333,3.973,5.94833333333,7.65033333333
306.32,4.75878888889,5.4596,2.45866666667,3.1546,1.02813333333,6.60233333333,1.5842,3.71613333333,5.69126666667,7.53833333333
306.69,4.2284,5.07166666667,2.05266666667,2.83206666667,0.643266666667,6.12466666667,1.14853333333,3.2996,5.3158,7.23673333333
307.06,3.99101111111,4.94326666667,1.7768,2.70853333333,0.454666666667,6.00706666667,0.993733333334,3.0484,5.12286666667,7.08773333333
307.43,4.21295555555,5.10673333333,1.93746666667,2.7574,0.779800000001,6.12653333333,1.03886666667,3.08666666667,5.29433333334,7.23713333334
