wavelength,Back_SicTacf,Belly_SicTacf,Breast_SicTacf,Crissum_SicTacf,Crown_SicTacf,DorTail_SicTacf,Patch10_SicTacf,Rump_SicTacf,Throat_SicTacf,WingTip_SicTacf
249.42,5.86046666667,7.65453333333,5.52186666667,7.6928,3.91626666667,7.51925964912,4.3734,5.7906,6.49906666667,8.73128333334
249.79,5.63293333333,7.57686666667,5.09366666667,7.5169,3.59553333333,7.2236877193,3.9214,5.56186666667,6.08986666667,8.44376666667
250.17,5.48873333333,7.60986666667,4.9342,7.42973333333,3.5944,7.09053333333,3.47706666667,5.45226666667,6.01093333333,8.48809999999
250.54,5.63266666667,7.69206666667,4.84113333333,7.64236666667,3.70766666666,6.99341403509,3.4826,5.5938,6.04373333333,8.51613333335
250.92,5.3772,7.53993333334,4.72786666667,7.5308,3.67166666667,6.75023859649,3.38373333333,5.46406666667,5.84826666666,8.32741666667
251.29,4.97133333333,7.39953333333,4.4588,7.2701,3.44346666667,6.4199122807,2.86886666667,5.1628,5.67533333333,7.71305000001
251.66,4.0772,6.67153333333,3.8744,6.65676666667,2.6192,5.85285263158,2.00146666667,4.35886666667,4.94706666667,6.61975
252.04,4.57613333333,7.14166666667,4.22606666667,7.42683333333,3.1658,6.20720701755,2.48073333334,4.61106666667,5.67153333333,6.51791666667
252.41,4.96726666667,7.86826666666,4.75606666667,7.86586666667,3.69526666667,6.62901754386,3.01166666667,4.83166666666,6.45046666667,6.77986666667
252.79,5.00873333333,8.22766666668,5.0954,7.87683333333,3.98166666667,6.91361403509,3.25446666667,4.93273333333,6.58026666667,6.83323333333
253.16,4.0104,7.57126666667,4.36086666667,6.8288,3.15286666667,6.01994736842,2.2744,4.08366666667,5.58426666667,5.75013333333
253.54,2.78693333333,6.48026666667,3.4106,5.6115,2.0782,4.94275789474,1.28966666667,3.03233333333,4.3538,4.40316666667
253.91,2.9538,6.5028,3.57086666667,5.68666666667,1.98753333333,4.81555438596,1.33226666667,2.7902,4.48813333333,4.05396666667
254.28,3.07553333333,6.34166666666,3.63593333333,5.9018,1.84313333333,4.75504561404,1.367,2.50426666666,4.82906666666,3.73236666667
254.66,3.03666666667,6.38473333333,3.6416,5.7532,1.58586666667,4.60755438597,1.12193333333,2.15566666667,4.78706666667,3.31138333333
255.03,2.748,6.38333333333,3.50586666667,5.37286666667,1.0906,4.07201052632,0.363466666667,1.52793333333,4.33766666667,2.94986666667
255.41,3.66346666667,7.27619999999,4.83813333333,6.12686666667,1.7524,5.14192631579,1.66986666667,2.45713333333,5.01573333333,3.88883333333
255.78,5.26233333333,8.63779999999,6.0934,7.40106666667,2.45393333334,6.04120701754,3.14326666667,3.76806666667,6.34466666667,5.82931666667
256.15,4.7796,8.30553333333,6.14433333333,6.85273333334,1.87393333333,5.76950175439,2.82726666667,3.39533333333,6.15093333333,6.21295
256.53,3.92413333333,7.29226666667,5.70613333333,6.50243333333,1.3522,5.08387017544,2.5024,3.00173333333,5.27646666667,6.09168333333
256.90,3.38413333333,6.36066666667,5.0406,5.86563333333,0.666,4.45305964912,1.95006666667,2.49026666667,4.47653333333,5.70361666667
257.28,3.6902,6.27126666667,5.1674,5.681,0.889466666665,4.52052982456,2.47673333333,2.93253333333,4.71706666667,6.25081666667
257.65,4.57013333333,6.8794,5.7728,6.4639,1.84533333333,5.41159649123,3.2946,3.85993333333,5.58466666666,7.31513333333
258.02,4.26146666667,6.5058,5.27826666667,6.07186666667,1.88066666667,5.28775789474,3.2364,3.99693333333,5.26986666667,7.2795
258.40,4.0336,6.35133333333,4.82186666666,5.73533333333,1.81273333333,5.07023859649,3.13806666667,3.97633333333,4.76093333333,7.05175
258.77,3.84886666667,6.14786666667,4.66906666666,5.61823333333,1.87946666667,4.95892280702,2.98546666667,4.026,4.55726666667,7.15208333333
259.15,3.79113333333,6.0526,4.49753333333,5.65893333333,1.92906666667,5.13163508772,2.98993333333,4.1402,4.56726666667,7.1097
259.52,3.86426666667,6.14986666667,4.47586666667,5.8886,2.11393333333,5.30118245614,2.97886666667,4.38126666667,4.7318,7.09226666667
259.89,4.07786666667,6.49573333333,4.72033333333,6.16863333333,2.6128,5.61261052632,3.20953333333,4.69866666667,4.94413333333,7.271
260.27,4.3174,6.78906666667,4.78873333333,6.48193333334,2.87366666667,5.79672631579,3.37726666667,5.03806666667,5.16053333333,7.45668333333
260.64,4.50526666667,7.01226666667,4.937,6.6495,3.00713333333,5.93831929824,3.4026,5.2142,5.2938,7.5237
261.01,4.57366666667,7.05453333333,4.96393333333,6.71526666667,2.99286666667,6.0203754386,3.41913333333,5.25713333333,5.39693333333,7.53331666666
261.39,4.86593333333,7.3216,5.07733333333,7.13393333333,3.28786666667,6.28189473684,3.61986666667,5.36386666667,5.64113333333,7.72409999999
261.76,4.6296,7.06946666667,4.80166666667,6.9763,3.0426,5.96965614035,3.24266666667,5.12893333333,5.40453333333,7.43964999999
262.13,4.8426,7.37093333334,5.15126666667,7.3087,3.235,6.22295087719,3.38693333333,5.3304,5.67373333333,7.68443333333
262.51,4.84646666666,7.62100000001,5.2378,7.5071,3.33746666667,6.39177192982,3.43646666667,5.53013333334,5.7928,7.94534999999
262.88,4.887,7.82273333332,5.32446666666,7.7117,3.43813333333,6.54124912281,3.42653333333,5.62293333333,6.06353333333,7.98241666667
263.25,4.75626666667,7.7134,5.11293333333,7.55816666667,3.2386,6.18795438596,3.07153333333,5.3942,5.92746666667,7.71260000001
263.63,4.42293333333,7.28966666667,4.64606666667,7.14213333333,2.88486666667,5.55403157895,2.6076,5.00266666667,5.63306666667,7.33296666667
264.00,3.71006666667,6.47633333333,3.94326666667,6.39266666667,2.00866666667,4.71609122807,1.87653333333,4.1338,5.0156,6.33533333333
264.37,3.34326666666,6.21146666667,3.81066666667,5.89926666667,1.67566666667,4.37152982456,1.6918,3.7342,4.62446666667,5.83081666667
264.75,3.27853333333,6.02226666667,3.5946,5.49153333333,1.48326666666,4.08757192983,1.78726666667,3.5704,4.51046666667,5.47831666667
265.12,3.3254,6.17493333333,3.7526,5.5946,1.60806666667,4.10352631579,2.10406666667,3.63173333333,4.57873333333,5.57841666667
265.49,3.4736,6.31846666667,4.16213333333,5.79633333333,1.89113333333,4.40229473684,2.29073333333,3.9842,4.8664,5.82403333333
265.87,3.47013333333,6.2772,4.276,5.89936666667,1.99733333333,4.50765614035,2.40986666667,3.97926666667,4.8736,5.96875
266.24,3.68606666667,6.4966,4.4616,5.9945,2.30853333333,4.83913333333,2.67393333333,4.0776,4.9788,6.11148333333
266.61,3.69846666667,6.30686666667,4.52246666667,5.83743333333,2.07946666667,4.81860701755,2.58306666667,3.86046666667,4.95053333333,5.82568333333
266.98,3.82433333333,6.40986666667,4.70926666667,5.91176666667,2.17593333333,4.93422105263,2.71386666667,3.9874,5.1188,5.94311666667
267.36,4.57913333333,7.141,5.618,6.675,2.96586666667,5.8878,3.65073333333,5.00006666667,6.0288,6.86946666667
267.73,5.03973333333,7.7524,6.09293333333,7.16746666667,3.41273333333,6.59918245614,4.10306666667,5.4416,6.39766666667,7.44773333333
268.10,5.03653333333,7.89726666667,5.9786,7.3247,3.53306666667,6.78362807017,4.1706,5.6676,6.44153333333,7.70155
268.48,5.19486666667,7.95133333333,5.93393333333,7.5304,3.67313333333,7.06377894737,4.27506666667,5.884,6.60746666667,7.96068333333
268.85,5.26493333333,8.03766666666,6.0058,7.68126666667,3.8074,7.28650526316,4.21806666667,6.03666666667,6.608,8.19975000001
269.22,5.19406666667,7.898,5.88766666667,7.56043333333,3.80693333333,7.30014736842,4.04506666667,6.06173333333,6.5476,8.17768333333
269.59,4.82713333333,7.50526666667,5.33206666667,7.0589,3.29113333333,6.85069824561,3.658,5.65673333333,6.05366666667,7.69318333333
269.97,5.10586666667,7.8996,5.55266666667,7.21503333333,3.65533333333,7.10781403509,4.0238,5.92393333333,6.188,7.85398333333
270.34,5.0524,7.68446666667,5.34766666667,7.1213,3.51553333333,7.03324561404,3.9484,5.98713333333,5.9814,7.75491666667
270.71,5.00833333333,7.58726666667,5.17193333333,7.14506666666,3.5468,6.89246666667,3.81866666667,5.92346666667,5.785,7.76688333333
271.09,4.7854,7.246,4.73126666667,6.8969,3.2914,6.57578596491,3.6134,5.69246666667,5.32413333333,7.42385
271.46,4.25006666667,6.5986,4.18473333333,6.28093333333,2.87286666667,6.02009824561,3.0304,5.15033333333,4.47326666667,6.8923
271.83,3.576,5.95246666667,3.5916,5.6017,2.24026666667,5.27456842105,2.4764,4.44713333333,3.779,6.32053333333
272.20,3.58806666667,5.86453333333,3.7132,5.43106666667,2.21386666667,5.28255438596,2.48873333333,4.31793333333,3.7656,6.2345
272.58,3.5934,5.926,3.77973333333,5.3288,2.2272,5.20534385965,2.5386,4.17213333333,3.79946666667,6.12461666667
272.95,3.80546666667,6.1012,3.83933333333,5.50053333333,2.35893333333,5.29048070175,2.7182,4.21066666667,3.99466666667,6.27656666667
273.32,4.09113333333,6.4306,4.07666666667,5.75723333333,2.71533333333,5.55901403509,2.92966666667,4.45726666667,4.20666666667,6.62438333333
273.69,4.34713333333,6.67873333333,4.3494,5.99986666667,2.9092,5.88707368421,3.11953333334,4.76506666667,4.47506666667,6.95481666667
274.06,4.58613333333,6.87306666667,4.54686666666,6.27976666667,3.04833333333,6.05153333333,3.2794,5.00126666667,4.7114,7.04081666667
274.44,4.43766666666,6.86466666667,4.5304,6.16583333333,3.00266666667,5.89302807018,3.1354,4.86846666667,4.7108,6.94965
274.81,4.639,7.08246666667,4.7948,6.2268,3.21606666667,6.10119298246,3.36386666667,5.16446666667,4.90706666667,7.04736666667
275.18,4.884,7.47773333333,5.2442,6.55526666667,3.48493333333,6.52760350877,3.7284,5.3348,5.2312,7.21536666667
275.55,5.26066666667,8.00653333333,5.58153333333,7.05126666667,3.8094,6.79367719298,4.17553333333,5.563,5.85753333333,7.47911666667
275.93,5.871,8.63973333334,6.14513333333,7.7085,4.53493333333,7.45322105263,4.82526666667,6.2366,6.5296,8.04508333333
276.30,6.20473333333,8.9182,6.32853333333,8.05233333333,4.80826666667,7.63702807018,5.07213333333,6.68313333333,6.81793333333,8.20826666666
276.67,6.2226,8.94573333334,6.4042,8.2349,4.92106666667,7.70774385965,5.11106666667,6.96546666667,6.82866666667,8.18253333333
277.04,5.80093333333,8.64080000001,6.28026666667,7.93853333333,4.72933333333,7.5077368421,4.8704,6.82453333333,6.5792,7.83639999999
277.41,5.64746666667,8.58886666667,6.3298,7.8954,4.6228,7.37713684211,4.8436,6.58453333333,6.49686666667,7.64333333333
277.79,5.50326666667,8.48413333333,6.51306666667,7.9337,4.65866666667,7.4008877193,4.8692,6.4448,6.57,7.49921666667
278.16,5.2122,8.11833333333,6.25526666667,7.67126666667,4.39773333333,7.23840701754,4.66066666667,6.16366666667,6.34666666667,7.33036666667
278.53,5.6946,8.43606666667,6.69753333333,8.2038,4.821,7.66227719298,5.11413333333,6.58773333334,6.75966666667,7.74798333333
278.90,5.78913333333,8.5288,6.85793333333,8.5007,5.02953333333,7.85184912281,5.32773333333,6.7004,6.8776,7.95650000001
279.27,5.6418,8.22606666667,6.6026,8.20806666667,4.85373333333,7.58356842105,5.01253333333,6.58313333333,6.59426666667,7.87169999999
279.64,5.2676,7.8798,6.28946666667,7.86066666666,4.49726666667,7.37030877193,4.6638,6.33333333333,6.2214,7.59000000001
280.02,4.72833333333,7.27753333333,5.726,7.3979,3.7578,6.88721754386,3.96866666667,5.8178,5.6772,6.99506666667
280.39,4.46466666667,7.09693333333,5.51546666667,7.2383,3.4586,6.612,3.6436,5.45746666667,5.32266666666,6.83628333333
280.76,4.31606666667,6.93786666667,5.19186666667,6.91066666667,3.13586666667,6.31067368421,3.301,5.15306666667,5.06266666667,6.65433333333
281.13,4.37846666667,6.86486666667,5.06093333333,6.8234,3.00333333333,6.16387368421,3.22913333333,5.0032,5.0156,6.61566666667
281.50,4.23253333334,6.59306666667,4.88046666667,6.64096666667,2.80706666667,5.99129473684,3.14306666667,4.89753333333,4.8634,6.47951666667
281.87,4.25853333333,6.51106666667,4.6464,6.4178,2.8414,5.75573333333,3.16226666667,4.84273333333,4.65113333333,6.38063333333
282.25,4.258,6.60593333333,4.65646666667,6.2649,2.86746666667,5.69923157895,3.20513333333,4.84273333333,4.65886666666,6.4867
282.62,4.12153333333,6.6142,4.4938,6.17553333333,2.78053333333,5.57961754386,3.2214,4.74526666667,4.57626666667,6.51023333333
282.99,4.195,6.90266666667,4.68506666667,6.40283333333,2.95486666667,5.77856842105,3.39566666667,4.92773333333,4.84293333333,6.78308333333
283.36,4.44806666667,7.3052,5.0454,6.698,3.1342,6.13304210526,3.8226,5.20986666667,5.1384,7.13363333333
283.73,4.8374,7.6792,5.42666666667,7.0971,3.52793333333,6.43030175439,4.17846666667,5.5066,5.4352,7.50171666666
284.10,5.03693333333,7.98786666667,5.7392,7.2817,3.85793333333,6.64322807017,4.52766666667,5.68846666667,5.63573333333,7.7865
284.47,4.8762,7.84966666667,5.6492,7.13196666667,3.83706666667,6.56190175439,4.57246666667,5.55266666667,5.58606666667,7.66415
284.85,4.74493333333,7.7268,5.62166666667,7.12696666667,3.8186,6.59165964912,4.55233333333,5.5282,5.48046666667,7.73303333333
285.22,4.8796,7.9034,5.75913333333,7.2729,4.0018,6.81544912281,4.66013333333,5.64206666667,5.65146666667,7.94705
285.59,5.02233333333,7.9974,5.7882,7.39116666667,4.1308,6.82849473684,4.6906,5.78446666667,5.74426666667,8.05985
285.96,5.00046666667,8.10406666667,5.8328,7.5078,4.08346666667,6.90209122807,4.63113333333,5.7948,5.81106666667,8.11841666667
286.33,5.03793333333,8.09373333333,5.8166,7.6292,4.12173333333,6.95771578948,4.58786666667,5.85406666667,5.879,7.98425
286.70,4.88126666666,7.88253333333,5.69473333333,7.497,3.96966666667,6.81650526316,4.3346,5.64306666667,5.741,7.72803333333
287.07,4.82,7.69653333333,5.54933333333,7.20646666667,3.77946666667,6.58788421053,4.103,5.44906666667,5.59766666667,7.43251666667
287.44,4.825,7.69893333333,5.58073333333,7.19973333333,3.90053333333,6.51052631579,4.09073333333,5.47666666667,5.73673333333,7.41106666667
287.82,4.67353333333,7.53786666667,5.4328,7.05536666667,3.6942,6.32907017544,3.94286666667,5.36793333333,5.6636,7.27675
288.19,4.69973333333,7.45233333333,5.4272,7.03056666667,3.64906666667,6.23202807018,3.86326666667,5.371,5.783,7.18695
288.56,4.8956,7.6114,5.6452,7.19646666667,3.71726666667,6.39066666667,3.97993333333,5.60146666667,6.01733333333,7.34981666667
288.93,4.90206666667,7.67686666667,5.75586666667,7.27676666667,3.65253333334,6.34504912281,3.97293333333,5.56446666667,6.1828,7.2633
289.30,4.815,7.6502,5.82486666667,7.2984,3.48626666667,6.18945263158,3.93966666667,5.56906666667,6.2728,7.15381666667
289.67,5.00753333333,7.926,6.09226666667,7.5525,3.65426666667,6.37366315789,4.09726666667,5.6926,6.541,7.26531666667
290.04,4.838,7.73293333333,5.9702,7.4271,3.41493333333,6.12682105263,3.89193333333,5.5646,6.4168,7.08346666667
290.41,4.66446666666,7.61873333333,6.00493333333,7.39913333333,3.25046666667,5.92121754386,3.77446666667,5.47513333333,6.37246666667,7.06165
290.78,4.81966666667,7.89746666667,6.1644,7.5349,3.41233333333,6.00428421053,3.93153333333,5.62246666667,6.56966666667,7.15315
291.15,4.67593333333,7.8668,6.14233333333,7.53846666667,3.3228,5.96635438597,3.8338,5.51626666667,6.60733333333,7.07481666667
291.52,4.631,7.84819999999,6.04873333333,7.60423333333,3.2268,5.83963508772,3.67613333333,5.3942,6.57366666667,6.97601666667
291.89,4.7872,8.08306666667,6.20566666667,7.84473333333,3.3176,5.98735789474,3.8298,5.44526666667,6.91093333333,7.07651666667
292.26,5.09806666667,8.57173333333,6.4984,8.2631,3.5216,6.32101754386,4.1888,5.64906666666,7.2938,7.36213333333
292.64,5.0096,8.6856,6.52746666667,8.39116666667,3.5082,6.31453684211,4.06253333333,5.52106666667,7.36233333333,7.3146
293.01,5.133,8.83946666667,6.677,8.53023333333,3.6858,6.53174385965,4.22186666667,5.71233333333,7.5592,7.38661666667
293.38,4.9922,8.83193333333,6.51053333333,8.47936666667,3.58806666667,6.47400701754,4.08126666667,5.5768,7.43833333333,7.23406666667
293.75,4.98493333333,9.00273333333,6.42433333333,8.50783333333,3.5704,6.5116,4.09646666667,5.625,7.48680000001,7.2491
294.12,5.11246666667,9.2578,6.48206666667,8.66963333333,3.64653333333,6.57798947368,4.23766666667,5.6688,7.683,7.28981666667
294.49,5.295,9.56693333333,6.62246666667,8.86696666667,3.7724,6.77869824562,4.35846666667,5.72606666667,7.79866666666,7.47283333333
294.86,5.27026666666,9.60520000001,6.62013333333,8.91393333333,3.65433333333,6.73027719298,4.31386666667,5.7376,7.8092,7.45135
295.23,5.46746666667,9.80379999999,6.70926666667,9.22903333333,3.7924,6.80224210526,4.51606666667,5.90606666667,7.9068,7.62776666667
295.60,5.6532,10.0762,7.00793333334,9.48456666667,4.05533333333,7.11074736842,4.79906666666,6.19413333333,8.18586666666,7.77361666667
295.97,5.68813333333,10.2065333333,7.15593333333,9.60973333333,4.16546666667,7.24585263158,4.89766666667,6.402,8.25273333334,7.81008333333
296.34,5.6814,10.2246,7.2136,9.6798,4.1968,7.18702105263,4.86386666667,6.43953333333,8.27126666667,7.75043333333
296.71,5.69213333333,10.1880666667,7.2108,9.61456666667,4.1612,7.07402807018,4.8118,6.37513333333,8.30706666666,7.7314
297.08,5.7244,10.2647333333,7.20973333333,9.68920000001,4.1832,6.9567754386,4.7624,6.30973333333,8.35159999999,7.78011666667
297.45,5.84066666667,10.4228,7.3794,9.87393333333,4.3346,7.00058947368,4.81033333333,6.39973333333,8.47540000001,7.88341666667
297.82,5.71793333333,10.3856,7.37526666667,9.8785,4.23206666667,6.88397894737,4.61386666667,6.26546666667,8.47906666667,7.76653333333
298.19,5.7794,10.5935333333,7.60946666667,10.0652,4.405,7.11844912281,4.74526666667,6.4,8.66906666667,7.87614999999
298.56,5.8014,10.7165333333,7.661,10.1388333333,4.42773333333,7.17032631579,4.79966666667,6.45866666667,8.81893333333,7.77396666667
298.93,5.78773333333,10.6999333333,7.7336,10.1542333333,4.3786,7.22955789474,4.74873333333,6.4894,8.92693333333,7.70333333334
299.30,5.7374,10.672,7.74166666667,10.1346333333,4.25546666667,7.15346666667,4.6514,6.43873333333,8.95273333334,7.56545
299.67,5.57113333333,10.561,7.59893333333,10.0757666667,3.99646666667,6.89996140351,4.41646666667,6.2944,8.83953333333,7.37675
300.04,5.3788,10.4601333334,7.45433333333,9.86126666667,3.8054,6.58678596491,4.2068,6.02533333333,8.67726666667,7.10721666667
300.41,5.057,10.1966,7.18846666667,9.58116666667,3.49646666667,6.25084210526,3.81906666667,5.68446666667,8.43533333333,6.81223333333
300.78,5.17833333333,10.5545333333,7.39826666666,9.86583333332,3.68266666667,6.39092631579,4.0094,5.89886666667,8.64493333333,6.85498333333
301.15,5.2562,10.7384,7.57673333333,10.0993333333,3.7568,6.51970526316,4.07393333333,6.06986666667,8.83706666667,6.896
301.52,5.2112,10.7652666667,7.57146666667,10.1085333333,3.6472,6.39868070176,3.99546666667,6.05406666667,8.8658,6.76253333333
301.89,5.4726,11.0212,7.8152,10.4167,3.73006666667,6.56881403509,4.26153333333,6.2794,9.0262,6.92248333334
302.26,5.66146666667,11.2714666667,7.978,10.6632,3.7876,6.58623859649,4.34626666667,6.3834,9.22079999999,6.97451666667
302.63,5.7064,11.3844666667,8.01253333333,10.7285,3.73873333333,6.55148070176,4.30393333333,6.36606666666,9.30526666667,6.96778333333
303.00,5.7964,11.6250666667,8.0988,10.8579333333,3.79306666667,6.62495087719,4.4288,6.36966666667,9.48353333333,7.03488333333
303.37,5.91946666667,11.9069333333,8.28033333333,11.0917,3.90266666667,6.80220350877,4.5422,6.59666666667,9.70886666667,7.17113333334
303.74,6.12393333333,12.2536,8.40973333333,11.3,4.1454,7.05867719298,4.65053333333,6.75686666667,9.98686666667,7.31778333333
304.10,6.27973333333,12.5118,8.53619999999,11.6057666667,4.2386,7.25270877193,4.63893333333,6.802,10.2688666667,7.45095
304.47,6.43953333333,12.8752,8.76866666667,11.8222333333,4.37,7.44290175439,4.83213333333,7.00273333333,10.4906,7.59271666667
304.84,6.23486666667,12.6954,8.52080000001,11.7086333333,4.06466666667,7.22258245614,4.5138,6.73226666667,10.3614,7.2963
