wavelength,Back_IriAnam,Belly_IriAnam,Breast_IriAnam,Crissum_IriAnam,Crown_IriAnam,DorTail_IriAnam,Patch10_IriAnam,Rump_IriAnam,Throat_IriAnam,WingTip_IriAnam
720.20,8.0366,47.9350666667,22.7662666667,34.7428666667,9.68913333333,13.6157333333,6.51226666667,10.1392666667,62.5248,14.5884666667
720.52,7.95473333333,47.9948666667,22.6928,34.7648666667,9.58060000001,13.5252666667,6.3728,10.0865333333,62.6726,14.522
720.84,8.083,48.3022666667,22.8123333333,34.9131333333,9.77333333333,13.7636666667,6.51406666667,10.2198666667,62.9214,14.7101333333
721.16,8.07426666667,48.3922,22.8286666667,35.0614666667,9.80093333334,13.752,6.46826666667,10.2332666667,63.0504,14.7723333333
721.48,8.1112,48.2928,22.8072,35.0163333333,9.78026666667,13.8088666667,6.45313333333,10.2073333333,62.9402666667,14.8222
721.79,7.9912,48.1854666667,22.6632666667,34.9538666667,9.65393333332,13.7352666667,6.37206666667,10.099,62.7806,14.6804
722.11,7.795,48.12,22.5505333333,34.8906,9.52520000001,13.6190666667,6.1364,9.92593333335,62.6279333333,14.4461333333
722.43,7.5642,47.7300666667,22.2208666667,34.5568666667,9.28646666665,13.2954,5.88706666666,9.7008,61.9721333333,14.1888
722.75,7.565,47.5439333333,22.2025333334,34.484,9.262,13.1882666667,5.89913333334,9.60146666667,61.749,14.1853333333
723.07,7.52206666667,47.6967333333,22.27,34.5378666667,9.22613333333,13.2141333333,5.9572,9.55379999999,61.9395333333,14.2272
723.39,7.2878,47.5683333333,22.0640666667,34.369,8.94873333334,13.0142,5.72366666667,9.35473333333,61.7978666667,14.0498
723.71,7.28113333333,47.5706666667,22.013,34.5366666667,8.86380000001,13.0167333333,5.71133333333,9.357,61.8220666667,14.0989333333
724.03,7.27506666667,47.59,21.9506,34.5515333333,8.79106666667,13.0112666667,5.75606666667,9.30259999999,61.6712666667,14.1382
724.35,7.11473333333,47.2692666667,21.7268666667,34.2621333333,8.4658,12.8030666667,5.46993333333,9.09393333334,61.2066666667,13.9189333333
724.67,7.10753333333,47.3924,21.7719333333,34.2985333333,8.48106666667,12.8726666667,5.56646666667,9.10340000001,61.3140666667,13.9301333333
724.98,7.11146666667,47.4244,21.8341333333,34.4876,8.52493333333,12.8914,5.69513333333,9.22319999999,61.5436666667,14.0286666666
725.30,7.05006666667,47.4025333333,21.8336,34.5032666667,8.47086666666,12.8019333333,5.66866666667,9.24593333334,61.5026,13.9774666667
725.62,7.2342,47.6296666667,21.9862,34.7378,8.68660000001,12.9535333333,5.88313333333,9.47426666667,61.762,14.2388
725.94,7.506,48.0592,22.3144,35.0708666667,8.97960000001,13.2887333333,6.15,9.81213333334,62.1552666667,14.5582666667
726.26,7.71166666667,48.1324,22.4564666667,35.2418666667,9.15086666666,13.5021333333,6.304,9.95226666668,62.2820666667,14.7768
726.58,7.9004,48.3528666667,22.6047333333,35.4843333333,9.31526666666,13.6500666667,6.44466666667,10.0979333333,62.4401333333,14.888
726.90,8.08026666667,48.5292666667,22.7156,35.6203333333,9.39320000001,13.7564666667,6.5008,10.0898666667,62.5644666667,14.9742
727.21,8.43046666667,48.7866666667,23.0193333333,35.8150666667,9.74933333334,14.0739333333,6.83606666667,10.3851333333,62.6066666667,15.2611333333
727.53,8.48953333333,48.941,23.1822666667,35.9228666667,9.86240000002,14.1920666667,6.90706666667,10.5074666667,62.8179333333,15.3872666667
727.85,8.4314,49.1867333333,23.2914,36.1579333333,9.96480000001,14.1951333333,7.00833333333,10.5192666667,63.1372666667,15.4278666667
728.17,8.43546666667,49.1452,23.3056666667,36.2406,10.0462666667,14.1959333333,6.97673333333,10.5592666667,63.0444666667,15.51
728.49,8.33033333334,49.0431333333,23.2332,36.105,9.9378,14.1024666667,6.85886666667,10.431,62.8028666667,15.3527333333
728.80,8.40093333333,48.8952666667,23.2477333334,36.0814,9.99866666665,14.1628666667,6.91453333333,10.3907333333,62.7479333333,15.3751333333
729.12,8.44253333333,48.9922,23.3952666666,36.1609333333,10.0802666667,14.2802,7.01853333333,10.4269333333,62.8573333333,15.4301333333
729.44,8.47086666667,49.1619333333,23.4478666667,36.3256,10.077,14.2613333333,6.9566,10.3475333333,63.0272,15.3885333333
729.76,8.44966666666,49.2584,23.4599333333,36.4057333333,10.1447333333,14.2544666667,6.93666666666,10.4057333333,63.031,15.3541333333
730.08,8.34326666667,49.0154666667,23.3764,36.2177333333,10.128,14.1782,6.8044,10.3227333333,62.8072,15.2404666666
730.39,8.39973333334,48.9203333334,23.4150666667,36.2381333333,10.3542666667,14.2376666667,6.9288,10.5142666667,62.6708,15.3902
730.71,8.33306666667,48.7556,23.3632,36.111,10.3852,14.2078666667,6.89713333334,10.4576,62.565,15.3153333333
731.03,8.3064,48.7693333333,23.3695333333,36.1398,10.4508,14.1462666667,6.92413333333,10.3785333333,62.5846,15.2736
731.35,8.3744,48.6793333333,23.351,36.0730666666,10.4436,14.1197333333,6.92373333333,10.4044666667,62.4084,15.2690666667
731.67,8.33333333333,48.6924666667,23.3006666667,36.0624666667,10.4597333333,14.1358,6.89506666666,10.3981333333,62.3360666667,15.1870666667
731.98,8.47633333333,48.8444,23.3415333333,36.2288,10.6654,14.2232,6.99326666667,10.5221333333,62.5408666667,15.3540666667
732.30,8.45193333333,48.8938666667,23.2854666667,36.1792,10.6464,14.1755333333,6.92033333333,10.4898666667,62.6338666667,15.3081333333
732.62,8.2766,48.7044666667,23.0496666667,36.0071333333,10.3879333333,13.9733333333,6.69333333333,10.2519333333,62.3716,15.1348666667
732.94,8.1084,48.5762,22.9255333333,35.8704666667,10.2466666667,13.9252,6.62326666667,10.1686666667,62.2686666666,15.0408
733.25,8.02373333333,48.5436,22.8496666667,35.8603333333,10.2026,13.9343333333,6.60973333333,10.0942,62.2239333333,15.0361333333
733.57,8.11326666667,48.6839333333,22.9820666667,36.0125333333,10.2311333333,14.0227333333,6.72406666667,10.2036666667,62.3449333333,15.1926666667
733.89,8.01866666667,48.577,22.8978666667,35.9807333333,10.0696666667,13.979,6.57126666667,10.0576,62.2642666667,15.0698666667
734.21,7.90493333333,48.5695333333,22.7758666667,36.0211333333,9.8566,13.8206,6.46373333333,9.97846666667,62.3020666667,14.9562
734.52,7.91506666667,48.604,22.6939333334,36.0383333333,9.78060000001,13.9188666667,6.44026666667,10.0318666667,62.3198666667,14.9531333333
734.84,7.97046666667,48.716,22.7650666666,36.2088,9.78606666667,14.0221333333,6.5036,10.1078,62.5582,15.0482
735.16,7.90126666667,48.7081333333,22.7472,36.2023333333,9.62993333335,13.926,6.47393333333,10.0050666666,62.5994,14.9677333333
735.48,7.8384,48.8060666667,22.7933333333,36.2361333333,9.46739999999,13.8704,6.39586666666,9.91860000001,62.5388,14.98
735.79,7.72526666667,48.9527333333,22.8952,36.3898666667,9.31173333335,13.7783333333,6.38626666667,9.8198,62.553,14.9862
736.11,7.859,48.9066666667,23.0684,36.4261333333,9.41220000001,13.874,6.60426666667,9.95286666667,62.6055333334,15.0723333333
736.43,8.07693333333,48.8786666667,23.2358,36.537,9.61446666667,14.0354666667,6.85826666667,10.1803333333,62.5386,15.2863333333
736.74,8.1322,48.9536,23.382,36.5996,9.5868,14.0236666667,6.9076,10.3312666667,62.511,15.2621333333
737.06,7.87993333333,48.8006666667,23.1092666667,36.48,9.26433333333,13.8294,6.63713333333,10.0232666667,62.4934,15.0115333333
737.38,7.9844,49.0272,23.2726,36.5667333333,9.38800000001,13.8922,6.77433333333,10.1389333333,62.6572666667,15.0912666667
737.69,8.0294,49.0568,23.3598,36.5981333333,9.53373333333,13.9194666667,6.76173333333,10.0904,62.6832666667,15.1777333333
738.01,8.11433333333,49.1870666667,23.5178666667,36.8152,9.7014,13.951,6.8856,10.2032666667,62.8627333333,15.3065333333
738.33,8.2338,49.1278,23.5884,36.8192,9.95493333335,14.0858,7.01186666667,10.2566,62.6772,15.4369333333
738.64,8.39246666667,49.4570666667,23.7218666667,36.9647333333,10.0905333333,14.2525333333,7.06613333333,10.4276,62.9292666667,15.6507333333
738.96,8.32706666667,49.2432666667,23.6665333333,36.8104666667,10.0344,14.2306666667,7.0232,10.5143333333,62.9206,15.5331333333
739.28,8.25506666667,49.2474,23.5433333333,36.7461333333,10.0102666667,14.2816666667,6.78133333333,10.556,62.9031333333,15.4754
739.59,8.12473333333,48.9988666666,23.2662,36.5238,9.84913333333,14.1065333333,6.49633333333,10.3858,62.5704666667,15.2378
739.91,7.91273333333,49.1042666667,23.0870666667,36.6089333333,9.65620000001,13.9491333333,6.1788,10.1134666667,62.7783333333,15.0416
740.23,7.7828,49.056,22.9588,36.4668,9.52826666667,13.9075333333,6.0924,9.84073333333,62.8214,14.9720666667
740.54,7.94886666667,49.2195333333,23.096,36.5989333333,9.82300000001,14.1178,6.37626666667,10.0612666667,62.8138,15.2891333333
740.86,8.04753333333,49.2865333333,23.0433333333,36.6238,9.85173333334,14.1951333333,6.50026666667,10.117,62.7105333333,15.3946
741.18,7.83973333333,49.3924,22.8066,36.6104,9.60919999999,14.0358,6.3574,9.95706666667,62.652,15.2405333333
741.49,7.7468,49.3544666667,22.7795333333,36.4770666667,9.49039999999,13.9713333333,6.221,9.89020000001,62.3356,15.2232666667
741.81,7.48553333333,49.3637333333,22.5776666667,36.3455333333,9.19926666666,13.7091333333,5.9412,9.68933333332,62.3594666667,14.9951333333
742.12,7.40726666667,49.4815333333,22.6436666667,36.4779333334,9.15866666665,13.7497333334,6.00693333333,9.65253333333,62.5484666667,14.9206666667
742.44,7.567,49.639,22.7100666667,36.664,9.29313333334,13.9304666667,6.23333333333,9.65493333332,62.457,15.0504
742.76,7.89353333333,49.8108,22.8894666667,36.8344,9.5364,14.0992666667,6.64693333333,9.87346666667,62.5664666667,15.2956
743.07,8.12046666667,50.3909333333,23.2829333333,37.3120666667,9.73546666665,14.3348666667,6.84626666667,10.1986666667,63.1896666667,15.6421333334
743.39,8.20993333333,50.223,23.3499333333,37.2364,9.764,14.3049333333,6.91373333333,10.3336666667,63.0622,15.6618
743.70,8.02426666667,50.1594666667,23.1961333333,37.1784,9.60180000001,14.0828666667,6.61633333333,10.1687333333,62.8363333333,15.5394
744.02,7.58246666667,49.7658,22.8828666667,36.7974,9.20726666667,13.5797333333,6.08553333333,9.73013333333,62.3807333333,15.0729333333
744.34,7.52766666667,49.6848666667,22.9595333333,36.7812,9.27999999999,13.5850666667,6.1064,9.84199999999,62.3596,15.1235333333
744.65,7.56793333333,49.5656,23.0944666667,36.7824666667,9.35866666667,13.6558666667,6.17906666667,9.95446666667,62.3449333333,15.1622
744.97,7.77453333333,49.8204666667,23.3811333333,37.0582666667,9.60466666667,13.853,6.4106,10.1508666667,62.7622,15.3487333333
745.28,8.25613333333,50.1216666667,23.7575333333,37.5179333333,9.96260000001,14.3138666667,6.88306666667,10.5295333333,63.137,15.7579333333
745.60,8.51266666666,50.0717333334,23.868,37.6336,10.1693333334,14.3778666667,7.07606666667,10.6973333333,63.21,15.9731333334
745.91,8.408,50.0345333333,23.8933333333,37.5968,10.1036,14.4074666667,6.9562,10.5907333333,63.1549333333,15.9147333334
746.23,8.01553333333,49.8304666667,23.6954,37.4335333333,9.89773333333,14.2293333333,6.69553333333,10.3275333333,62.9480666667,15.6935333333
746.55,7.71453333334,49.6277333333,23.4235333333,37.2884,9.76019999999,14.0894,6.56493333333,9.98086666666,62.6636666667,15.3963333333
746.86,7.44653333333,49.4667333333,23.167,37.2056666667,9.62913333332,14.0098666667,6.4926,9.78773333334,62.4484666667,15.2676
747.18,7.77966666667,49.7060666667,23.5248666667,37.5084666667,10.0057333333,14.3932,6.99853333333,10.1668,62.6147333333,15.5783333333
747.49,8.0576,49.8871333333,23.7135333333,37.6828666667,10.2484,14.5944,7.31773333333,10.4254,62.622,15.7876666667
747.81,7.83513333333,49.8147333333,23.5018,37.6066,9.93506666668,14.3739333333,7.08433333333,10.1382666667,62.5119333333,15.5556666667
748.12,7.80346666667,49.6724,23.3520666667,37.4643333333,9.85013333334,14.322,6.9626,9.96626666665,62.3426666667,15.4606
748.44,7.3762,49.1621333333,22.7915333333,36.9533333333,9.36500000001,13.9814,6.49353333333,9.44153333334,61.7356,14.9963333333
748.75,6.93313333334,49.0802,22.5105333334,36.7830666667,9.08199999999,13.7620666666,6.197,9.18826666667,61.5114666667,14.7666
749.07,6.7818,48.9222666667,22.3356,36.6481333333,9.00033333334,13.7124,5.99586666667,9.07646666666,61.2059333333,14.6078666667
749.38,6.56193333333,49.2422666667,22.2596666667,36.8600666667,8.85533333333,13.5109333333,5.8126,8.89086666667,61.4895333333,14.5350666667
749.70,6.77846666667,49.2498,22.4004666667,37.0124666667,9.01866666667,13.6147333333,5.9584,9.02613333334,61.5412,14.6454
750.01,6.9674,49.4763333333,22.5258666667,37.252,9.18133333334,13.7833333333,6.18526666667,9.30820000001,61.781,15.0190666667
750.33,7.23506666667,49.8160666667,22.7949333333,37.4396,9.25913333333,13.8734666667,6.31393333333,9.53846666667,62.1403333333,15.2166
750.64,7.1948,49.7866666667,22.5956666667,37.4136666667,9.15693333333,13.6924,6.12346666667,9.516,62.0750666667,15.1638
750.96,7.62353333333,50.0753333333,22.9158,37.9206,9.57506666667,14.1172666667,6.5012,9.9962,62.4195333333,15.6476666667
751.27,7.88486666667,50.2932666667,23.1453333333,38.3869333333,9.9436,14.4144,6.74573333333,10.2895333333,62.6641333333,15.9578666667
751.59,8.20873333333,50.4710666667,23.4470666667,38.7118666667,10.1814,14.6985333333,7.00913333333,10.6403333333,62.7944,16.1937333333
751.90,8.69386666667,50.5810666667,23.8191333333,39.1535333333,10.6689333333,15.0188,7.599,11.1396666667,62.9522,16.7003333333
752.22,8.90873333333,50.6337333333,24.0194,39.3334,10.8969333333,15.1798,7.74953333333,11.2573333333,63.0486666667,16.8748
752.53,8.6842,50.61,23.8855333333,39.2737333333,10.7354666667,15.0460666667,7.66406666667,11.0929333333,62.9422666667,16.7322666667
752.85,8.88586666667,50.3229333333,23.9114,39.1064666667,10.8964,15.1744666667,7.79673333333,11.2892,62.6715333333,16.8816
753.16,8.92606666667,50.5844666667,24.0373333334,39.2269333333,10.9747333333,15.2119333333,7.86553333333,11.3744666667,62.8329333333,16.9692666667
753.47,8.85266666667,50.3849333333,23.9162,39.0172666667,10.8128666667,15.0560666667,7.73906666667,11.1958666667,62.5018666667,16.7338
753.79,8.67353333333,50.1278,23.7430666667,38.8013333333,10.7886666667,14.9874666667,7.617,10.9586,62.0275333333,16.5014666667
754.10,8.687,50.2106666667,23.9559333333,38.8976666667,10.8032,15.1352,7.66346666667,10.9161333333,62.2535333333,16.4503333334
754.42,8.19826666667,50.0372,23.7028,38.5659333333,10.2436,14.7292,7.15166666667,10.421,62.1178666667,15.8294
754.73,8.00186666667,49.9922666667,23.5703333333,38.3507333333,10.0172666667,14.5683333333,6.94406666667,10.2042,62.0578,15.63
755.05,8.03366666667,50.0784,23.7487333333,38.5264666667,10.2565333333,14.7740666667,7.11966666667,10.3668666667,62.2578,15.8408
755.36,7.79226666667,50.3646666667,23.7866666667,38.5669333333,10.0632,14.7072666667,6.82833333333,10.1892666667,62.6572666667,15.6791333333
755.67,7.755,50.4588,23.8101333334,38.5608666667,9.98133333331,14.6495333333,6.78173333333,10.2449333333,62.6504,15.6447333333
755.99,8.02506666666,50.6940666666,24.0910666666,38.8886666667,10.1981333333,14.853,7.0412,10.485,62.8961333333,15.9725333333
756.30,7.95906666667,50.7887333333,24.0478,39.0687333333,10.2467333333,14.8525333333,7.026,10.5317333333,63.1807333333,15.9522
756.62,7.98153333333,50.8124,23.9606666667,39.1381333333,10.3492666667,14.9843333333,7.02913333333,10.5324666667,63.2014666666,16.0314666667
756.93,8.06726666667,50.961,24.1972666667,39.3492666667,10.4698666667,15.1864666667,7.0688,10.6517333333,63.4474666667,16.1442666667
757.24,8.12973333333,50.9366666667,24.2518,39.4099333333,10.4536,15.2875333333,7.13553333333,10.7143333333,63.5021333333,16.2777333333
757.56,7.9338,50.8618666667,23.995,39.3129333333,10.3182,15.146,7.01413333333,10.5507333333,63.3584666667,16.1806
757.87,8.16626666667,51.0607333333,24.1608,39.5492,10.6683333333,15.4308,7.2686,10.7527333333,63.5225333333,16.5257333333
758.18,8.21806666667,51.1836666667,24.0616,39.5446,10.6638666667,15.3802,7.1926,10.6738666667,63.6849333334,16.4883333333
758.50,8.21753333333,51.5034666667,24.0339333333,39.7534,10.6136,15.3330666666,7.1116,10.6036,63.9469333333,16.4998
758.81,8.30353333333,51.4852,23.9980666667,39.7868,10.7088666667,15.4308,7.18146666667,10.6144,63.7827333333,16.5711333333
759.13,8.28626666667,51.2947333333,23.9968666667,39.7755333333,10.7717333334,15.3197333333,7.224,10.5752,63.5818,16.5284
759.44,8.2512,51.2480666667,23.9744,39.6874666667,10.7352666667,15.2362,7.11533333333,10.4986666667,63.6298,16.4002666667
759.75,8.16593333333,51.4552666667,24.0068666667,39.6492666667,10.5532666667,15.1915333333,7.06566666667,10.3508666667,63.7942666667,16.3298
760.07,8.09553333333,51.2238666667,23.9304,39.4686666667,10.3762,15.0844666667,6.96133333333,10.2328,63.5144,16.2168
760.38,8.2044,51.2680666666,23.9968666667,39.4329333333,10.5157333333,15.1309333333,7.03093333334,10.3406,63.5145333333,16.3024666667
760.69,8.47346666667,51.6836,24.2038,39.7360666667,10.8141333333,15.3477333333,7.2722,10.655,63.7692,16.6036
761.01,9.07226666667,52.009,24.6265333333,40.0697333333,11.3968,15.931,7.74606666666,11.2573333333,64.1725333333,17.1706
761.32,8.97886666666,51.668,24.4722,39.8714666667,11.2676666667,15.7923333333,7.67773333333,11.1533333333,63.6640666667,17.0390666667
761.63,8.9422,51.4904,24.5752666667,39.8088666667,11.3304,15.899,7.81313333333,11.2072,63.4584,17.0716666667
761.94,8.8818,51.3094666667,24.4034,39.6142,11.2629333333,15.7478,7.774,11.1599333333,63.1345333333,16.9601333333
762.26,8.92666666667,51.3028666667,24.4815333333,39.5935333334,11.2677333333,15.7525333333,7.7936,11.1467333333,63.1444,16.9049333333
762.57,9.13873333332,51.6186,24.6425333333,39.8769333333,11.46,16.0779333333,7.972,11.4031333333,63.4618666667,17.1308
762.88,9.18646666667,51.7673333333,24.6805333333,39.9774666667,11.543,16.2042,8.07886666667,11.5459333333,63.4730666667,17.2996
763.20,9.39400000001,51.8389333333,24.852,40.1096666667,11.7700666667,16.2842666667,8.24753333333,11.7248666667,63.5198,17.3884
763.51,9.50600000001,52.0396,24.9965333333,40.3796,11.9005333333,16.4161333334,8.33993333333,11.8166,63.7129333333,17.4778666667
763.82,9.54146666667,52.0418,24.9361333333,40.4941333333,11.9465333333,16.5100666667,8.39146666667,11.8672,63.6576,17.5066666667
764.14,9.59526666667,52.0238,24.9429333333,40.5159333333,12.0064,16.5671333333,8.4514,11.8247333333,63.6870666667,17.5597333333
764.45,9.27166666666,51.7684666667,24.641,40.194,11.6871333333,16.1592,8.20646666667,11.5181333333,63.251,17.2601333333
764.76,9.31573333333,52.0125333333,24.7099333333,40.2865333333,11.7642666667,16.2629333333,8.33226666667,11.6035333333,63.6022666667,17.3583333333
765.07,9.31966666666,51.9917333333,24.5756,40.2944,11.7022,16.2282666667,8.2422,11.5890666666,63.5284,17.3343333333
765.39,9.53066666667,52.0823333333,24.7662666667,40.4651333333,11.8167333333,16.4398666667,8.40273333333,11.6787333333,63.4902666667,17.5245333333
765.70,9.51993333332,52.3506666667,24.659,40.6769333333,11.8689333333,16.4837333333,8.45993333333,11.7598,63.6815333333,17.6493333333
766.01,9.22886666666,52.0114,24.3844666667,40.3021333333,11.6406666667,16.2642666667,8.22013333333,11.4256666667,63.3443333333,17.4026666667
766.32,9.35506666667,51.919,24.5081333333,40.38,11.7066,16.4115333333,8.3752,11.4961333333,63.3703333333,17.4441333333
766.64,9.47013333334,51.7498666667,24.521,40.2638666667,11.7418,16.5976,8.5588,11.6199333333,63.0228,17.6005333333
766.95,9.35766666666,51.4752666667,24.372,39.9832,11.6376,16.5706,8.5478,11.5301333333,62.746,17.5282
767.26,9.1928,51.4574666666,24.2722666667,39.8550666667,11.4838666667,16.4416666666,8.2898,11.2596,62.8027333333,17.5222666667
767.57,9.20219999999,51.5162,24.3684,39.9521333334,11.5686,16.6028,8.28546666667,11.3156,62.8613333333,17.5558666667
767.88,9.4374,51.7494,24.6738,40.4091333333,11.6950666667,16.9408666667,8.3878,11.4751333333,63.338,17.8086
768.20,9.70266666667,51.9475333333,24.9216,40.7888666667,11.9209333333,17.0975333333,8.57666666666,11.6904,63.4633333333,18.0511333333
768.51,9.98386666668,52.0834666667,25.315,41.0436,12.2028,17.3784666667,9.05446666667,11.999,63.4836,18.4122
768.82,9.66940000001,52.0622666667,25.1511333333,41.0472,12.0236666667,17.2881333333,8.8718,11.864,63.6844666667,18.1678666667
769.13,9.93573333332,51.9584666667,25.4282,41.1413333333,12.2366,17.5362666667,9.1144,12.1211333333,63.6152666667,18.3025333333
769.44,10.4315333333,51.9738666667,25.5755333333,41.2504666667,12.5554666667,17.7990666667,9.5952,12.5102666667,63.4674,18.6991333333
769.76,10.6147333333,51.9146666667,25.4938666667,41.1916666667,12.7146,17.8434666667,9.54193333333,12.5739333333,63.2078,18.8326666667
770.07,10.5248666667,51.9773333333,25.3604,41.3946666667,12.6678666667,17.6249333333,9.29033333334,12.4276,63.1068666667,18.7104
770.38,10.8062666667,52.4272,25.6874,41.6941333333,12.7902666667,17.6558666667,9.46659999999,12.7987333333,63.2981333333,18.8799333333
770.69,10.5969333333,52.383,25.7134,41.543,12.5404666667,17.4124,9.56060000001,12.7665333333,63.1658666667,18.6489333333
771.00,9.99566666666,52.2939333334,25.2906,41.2532,11.881,16.7266666667,8.94453333333,12.2412666667,63.1212,18.1438666667
771.32,9.51880000001,52.0598666667,24.8868,40.8914,11.6038666667,16.2150666667,8.5324,11.823,62.6003333333,17.7759333333
771.63,9.50826666668,51.9244666666,24.7332666667,40.7104666667,11.4958,16.208,8.4322,11.6696666667,62.5630666667,17.7488666667
771.94,9.40673333333,52.1037333333,24.7658,40.7048666667,11.463,16.0944666667,8.12206666667,11.6094666667,62.7276,17.663
772.25,9.44213333332,52.0455333333,24.8010666667,40.6208666667,11.4892,16.0749333333,8.1174,11.5258666667,62.4865333333,17.8024
772.56,9.16546666667,52.0714666667,24.6814,40.6388666667,11.2605333333,15.9042,7.79706666667,11.3918,62.4832666667,17.6608666667
772.87,8.55933333333,52.2164666667,24.5355333333,40.7114666667,10.8644666667,15.3806,7.1496,10.7936666667,62.7554,17.2027333334
773.18,8.01446666667,52.0283333333,24.2859333333,40.6165333333,10.4771333333,14.9794666667,6.68973333333,10.3852,62.7676,16.7666666667
773.50,8.2992,52.522,24.6683333333,40.838,10.7464,15.4779333333,7.07226666667,10.6665333333,63.2753333333,17.0872666667
773.81,8.35673333334,52.4884,24.5506,40.8081333333,10.9222666667,15.8048,7.2534,10.6941333333,63.4036666667,17.2501333333
774.12,8.63333333334,53.0418,24.7914666667,41.4106,11.4412,16.2563333333,7.51106666667,10.9562,63.9843333333,17.7009333333
774.43,9.18493333333,53.2582,25.3238666667,41.9989333333,11.9665333333,16.9963333333,8.1942,11.495,64.2371333333,18.1581333333
774.74,9.60973333333,53.5362,25.8002666667,42.2246,12.4187333333,17.5416,8.80873333334,12.1368666667,64.5314666667,18.6316
775.05,9.28033333334,53.6092666667,25.6743333333,42.2290666667,12.2886666666,17.355,8.44506666666,12.0963333333,64.5353333333,18.3822
775.36,9.29593333333,53.6967333333,25.6821333333,42.3927333333,12.3029333334,17.4730666666,8.463,12.0874,64.7572666667,18.2988
775.67,9.57013333333,53.7470666666,25.8285333333,42.2988666667,12.5305333333,17.7578,8.6366,12.4455333333,64.9018,18.5569333333
775.98,9.63206666667,53.4214666667,25.7896666667,41.9757333333,12.4316666667,17.5629333333,8.64926666667,12.1606,64.4372666667,18.5244
776.30,10.0475333333,53.6854666667,26.0714666667,42.1306,12.7628,17.9856,8.81486666666,12.6819333334,64.5748,18.8378
776.61,10.0176666667,54.056,26.1387333333,42.1572666667,12.848,18.2040666667,8.8806,12.7736,64.6298,18.8841333333
776.92,9.55619999999,53.4465333333,25.5102666667,41.7718,12.4173333333,17.8214666667,8.51273333333,12.29,63.9150666667,18.5923333333
777.23,9.42659999999,53.5541333334,25.6160666667,42.0583333333,12.4466,17.6318666667,8.4758,12.1367333333,64.1203333334,18.6573333333
777.54,9.58086666667,53.1388,25.4889333333,41.9132666667,12.4705333333,17.7436,8.6154,12.145,63.4978666667,18.5853333333
777.85,9.6048,52.7387333333,25.1660666667,41.3326666667,12.2525333333,17.4118,8.59046666667,11.9413333333,62.7911333333,18.4714
778.16,9.47466666667,53.021,24.7922666667,41.5014666666,11.8778666666,17.1316,8.09006666667,11.4305333334,63.0634666667,18.0263333333
778.47,9.33193333333,52.6174,24.6145333333,41.0844,11.6248666666,16.9164666667,8.173,11.2671333333,62.7432666667,17.831
778.78,9.18453333333,52.3434,24.4658666667,40.9544666667,11.3746666667,16.6666666667,8.15513333333,10.9792666667,62.5676,17.6885333333
779.09,8.90566666667,52.3234666667,24.2014,40.8698,10.9865333333,16.273,7.87066666667,10.5804666667,62.4726,17.2938666667
779.40,9.104,52.0395333333,24.0502,40.5484666667,11.1362,16.3189333333,7.93533333333,10.9316666667,61.9355333333,17.3978666667
779.71,9.06900000001,51.9250666667,23.7782,40.3674666667,11.1074,16.1427333333,8.04253333333,10.931,61.6604666667,17.2988
780.02,9.03986666667,51.6665333333,23.652,40.192,10.9636666667,15.8297333333,8.13413333334,10.6993333333,61.5797333334,17.3550666667
780.33,8.33606666667,51.3943333333,23.3648,39.8817333333,10.4008666667,15.2022,7.56046666667,10.2714,61.7138,16.8569333333
780.64,7.65466666667,50.3803333333,22.6436,39.0268666667,9.42946666667,14.3512666666,6.68533333333,9.56753333334,60.9396,16.0702
780.95,7.50853333333,50.3283333334,22.6349333333,38.8032666667,9.08259999999,14.0505333333,6.4668,9.60366666667,61.2004666667,15.8890666667
781.26,7.61413333334,50.8801333333,23.035,39.3644,9.46646666667,14.3462666667,6.57426666667,9.94406666667,61.864,16.3606
781.57,7.54026666667,50.7163333333,23.2924666667,39.5224666667,9.67973333333,14.5718666667,6.81033333333,10.1534666667,62.0346666667,16.7112666667
781.88,8.18466666667,51.1698,23.8849333334,40.1722,10.2034666667,15.3208666667,7.32786666667,10.6808666667,62.4999333333,17.3396
782.19,8.11866666667,51.3246,23.93,40.1591333333,10.1314,15.4414666667,7.15613333333,10.7796,62.5974,17.2871333333
782.50,7.31126666667,50.7432666667,23.4241333333,39.6857333333,9.51466666665,14.8962666667,6.64246666667,10.3082,61.8810666667,16.6847333333
782.81,6.74966666667,51.1734,23.5555333333,39.9378,9.05506666667,14.8578666667,6.3884,9.89413333334,62.6668666667,16.4154
783.12,6.49426666666,50.929,23.4216666667,39.9538666667,8.76833333333,14.6909333334,6.09506666667,9.58400000001,62.5850666667,16.343
783.43,6.1874,50.8354666667,23.2654666667,39.9152,8.54519999999,14.5547333333,5.52166666667,9.52086666668,62.3409333333,16.0348
783.74,6.89586666667,51.0332666667,23.7344,40.4581333333,9.28493333333,15.2048,5.94093333333,10.0827333333,62.368,16.6943333333
784.05,7.4704,52.2760666667,24.4444,41.4184,10.1655333333,16.1401333333,6.57206666667,10.9218,63.0861333333,17.4812
784.36,6.82833333333,52.0891333333,23.986,40.9518,9.81446666667,15.5162,5.7848,10.2989333333,62.4974,16.8303333333
784.67,6.37893333333,51.1270666667,23.4575333333,40.1526666667,9.50499999999,14.9684666667,5.23653333333,9.92379999999,61.5914,16.0236
784.98,6.17653333333,50.6354666667,23.2227333333,39.7396666667,9.22553333333,14.6779333333,5.244,9.6118,60.7069333334,15.6236
