wavelength,Back_OrcAbem,Belly_OrcAbem,Breast_OrcAbem,Crissum_OrcAbem,Crown_OrcAbem,DorTail_OrcAbem,Patch10_OrcAbem,Patch11_OrcAbem,Rump_OrcAbem,Throat_OrcAbem,WingTip_OrcAbem
699.34,16.2612222222,38.8398492063,39.4493333333,36.8026666667,16.0214444444,21.1032222222,27.5014444444,29.5768888889,21.9807777778,39.3232222222,14.4028888889
699.66,16.1988888889,38.7478253968,39.4337777778,36.7488888889,15.9705555556,21.1182222222,27.4774444444,29.605,21.9125555556,39.3348888889,14.2758888889
699.98,16.1392222222,38.6950238095,39.311,36.6121111111,15.8794444444,21.0862222222,27.4097777778,29.5814444445,21.8494444445,39.2425555556,14.2451111111
700.30,15.9442222222,38.4697460318,39.0071111111,36.411,15.6946111111,20.8372222222,27.2093333333,29.3985555556,21.6001111111,38.9955555556,14.0812222222
700.63,15.911,38.5323571429,38.9454444445,36.4533333333,15.6588888889,20.8708888889,27.1855555556,29.5405555556,21.5944444444,38.9751111111,14.0085555555
700.95,15.9588888889,38.4865952381,38.7745555556,36.3874444444,15.7194444445,20.9601111111,27.176,29.5286666666,21.6083333333,39.0194444444,14.0501111111
701.27,16.0151111111,38.6188015873,38.9188888889,36.5246666667,15.9175555556,21.1391111111,27.2595555556,29.6207777778,21.6622222222,39.1658888889,14.1364444444
701.59,15.9704444445,38.5567857143,38.9226666667,36.5428888889,15.8541111111,21.166,27.2832222222,29.5281111111,21.5818888889,39.1265555555,14.0636666667
701.91,15.9584444444,38.4065952381,38.909,36.3564444444,15.7033333333,21.075,27.2213333334,29.4536666667,21.5918888889,39.0332222222,13.9908888889
702.24,15.995,38.4976269841,39.0918888889,36.535,15.8489444445,21.1134444445,27.3873333333,29.614,21.6843333333,39.2793333333,14.0941111111
702.56,16.0042222222,38.5132936508,39.1892222222,36.5746666667,15.7513888889,21.1016666667,27.4704444444,29.5793333333,21.633,39.2635555556,13.9417777778
702.88,16.0558888889,38.6280555556,39.1573333333,36.546,15.8724444444,21.0506666667,27.7035555556,29.8166666667,21.7551111111,39.3463333333,14.1535555556
703.20,16.0646666667,38.5777301587,39.0757777778,36.5841111111,15.9773333333,21.2222222222,27.7728888889,29.8,21.8388888889,39.309,14.3053333333
703.52,16.3186666667,38.7483333333,39.2924444444,36.7162222222,16.1880555556,21.3952222222,27.9606666667,30.0003333333,22.1143333333,39.5405555556,14.5915555556
703.85,16.8266666667,39.3242460317,39.8557777778,37.3513333333,16.7113888889,21.9737777778,28.4142222222,30.4676666667,22.6138888889,40.1705555556,15.0778888889
704.17,16.8715555556,39.3605873016,40.0244444445,37.3826666667,16.8106111111,21.9707777778,28.4596666667,30.4481111111,22.5825555555,40.2213333333,15.2071111111
704.49,16.9956666667,39.5680793651,40.3725555556,37.7012222222,16.8807222222,21.9974444444,28.6457777778,30.6961111111,22.682,40.4835555556,15.3494444444
704.81,16.7613333334,39.2560555555,40.2061111111,37.3291111111,16.5226111111,21.7026666667,28.4451111111,30.4056666667,22.494,40.2248888889,15.1443333333
705.13,16.4793333333,39.2115396826,39.8988888889,37.0806666667,16.2381111111,21.4854444444,28.2974444445,30.2662222222,22.2731111111,40.1343333333,14.9201111111
705.45,16.3744444445,39.3574920635,39.9593333333,37.0826666666,16.2477777778,21.5245555556,28.3472222222,30.1441111111,22.2005555555,40.1561111111,14.7637777778
705.78,16.4475555556,39.4858888889,39.9216666667,37.1046666667,16.2883333333,21.6571111111,28.4051111111,30.2622222222,22.26,40.0406666667,14.8525555555
706.10,16.4916666667,39.4427460317,39.89,37.08,16.3435555556,21.6406666667,28.3727777778,30.2002222222,22.225,39.9357777778,14.9656666667
706.42,16.5372222222,39.5445,40.0048888889,37.25,16.2892777778,21.7988888889,28.2252222222,29.9987777778,22.1708888889,40.048,14.8984444445
706.74,16.5156666667,39.6319603175,40.1174444444,37.3342222222,16.253,21.6832222222,28.1172222222,29.979,22.1036666667,40.0853333333,14.8883333333
707.06,16.1342222222,39.5079761905,39.9067777778,37.1106666667,15.979,21.4403333333,27.8275555556,29.6906666666,21.753,39.9175555556,14.5111111111
707.38,15.8568888889,39.2282777778,39.8548888889,36.8153333333,15.6251666666,21.2628888889,27.5582222222,29.6115555555,21.5052222222,39.6232222222,14.3342222222
707.70,15.8614444444,39.1570634921,39.6967777778,36.6958888889,15.7008333333,21.247,27.4522222222,29.4242222222,21.4693333334,39.4772222222,14.2646666667
708.03,15.7922222222,38.9981190476,39.6251111111,36.4592222222,15.6526111111,21.3131111111,27.4428888889,29.1945555556,21.3371111111,39.2796666667,14.1548888889
708.35,15.775,39.0433095238,39.6003333333,36.4918888889,15.7074444444,21.4352222222,27.4955555556,29.2974444444,21.2284444444,39.2557777778,14.185
708.67,16.2385555556,39.2683253968,39.9282222222,36.9114444444,16.1133333333,21.7293333334,27.8424444444,29.6155555555,21.611,39.5278888889,14.5575555556
708.99,16.5586666667,39.2799126984,39.9625555556,37.0005555556,16.2919444444,21.8917777778,28.0133333334,29.739,21.8551111111,39.5383333333,14.7991111111
709.31,16.6434444444,39.1853571429,40.0557777778,37.2225555555,16.4196111111,22.0332222222,28.0106666667,29.7441111111,22.0101111111,39.6782222222,14.8397777778
709.63,16.8236666667,39.4981746032,40.3281111111,37.4368888889,16.7528888889,22.3122222222,28.2926666667,30.015,22.2943333333,39.9031111111,15.0602222222
709.95,16.9053333333,39.4923730159,40.3203333333,37.2607777778,16.7636111111,22.3396666667,28.3996666667,30.126,22.4674444444,39.8452222222,15.174
710.27,17.0492222222,39.6166746032,40.4663333333,37.3726666667,16.9234444444,22.4458888889,28.6484444445,30.344,22.6212222222,39.9223333333,15.28
710.59,17.3225555556,39.9026428571,40.8057777778,37.6494444444,17.1868333334,22.7195555555,28.8853333333,30.5372222222,22.8693333334,40.027,15.5161111111
710.91,17.3531111111,39.9739603175,40.7501111111,37.7898888889,17.4776666667,22.7957777778,29.0653333333,30.6423333333,22.9942222222,40.0935555555,15.5475555556
711.24,17.3896666666,40.2840793651,40.9245555556,38.0297777778,17.4577222222,23.0081111111,29.2768888889,30.7733333333,23.1041111111,40.3047777778,15.5756666667
711.56,17.5007777778,40.4279603175,41.0324444445,38.267,17.4968333333,23.0362222222,29.2362222222,30.9497777778,23.1548888889,40.4711111111,15.6328888889
711.88,17.0876666667,40.2743650794,40.5402222222,38.0493333333,17.0509444444,22.7143333333,28.9397777778,30.6088888889,22.9173333333,40.147,15.2205555556
712.20,17.0161111111,40.318468254,40.5314444445,38.0007777778,17.0046111111,22.8727777778,28.9274444444,30.5816666666,22.9261111111,40.2038888889,15.2833333333
712.52,16.6834444445,40.3643333333,40.5467777778,38.1558888889,16.9087777778,22.7734444444,28.8147777778,30.5252222222,22.7605555556,40.1936666667,15.1042222222
712.84,16.5195555556,40.2110079365,40.4358888889,37.8401111111,16.7284444445,22.4443333333,28.6921111111,30.3968888889,22.5656666667,39.9968888889,14.9025555556
713.16,16.4203333333,40.1953412698,40.4082222222,37.7871111111,16.6731666667,22.3724444444,28.7266666667,30.479,22.4917777778,40.0452222222,14.9012222222
713.48,16.3971111111,40.0716507936,40.2525555555,37.6705555556,16.5901666667,22.3181111111,28.5215555556,30.3417777778,22.1911111111,40.0063333333,14.7688888889
713.80,16.1958888889,39.9416984127,40.0082222222,37.4557777778,16.4201666667,22.2196666667,28.2823333333,30.1736666667,22.02,39.806,14.5926666667
714.12,16.1027777778,39.7390873016,39.9103333333,37.4676666667,16.2535,22.0014444445,28.2974444444,30.3138888889,21.9078888889,39.8553333334,14.6034444445
714.44,15.9287777778,39.7056031746,39.6554444445,37.1567777778,16.0538333333,21.7642222222,28.2241111111,30.0956666667,21.6965555555,39.6788888889,14.4922222222
714.76,15.7716666667,39.5199603175,39.5884444445,36.9987777778,16.0401666667,21.6543333333,28.2296666667,30.1183333333,21.7351111111,39.4946666666,14.4822222222
715.08,15.7481111111,39.460547619,39.5968888889,37.0517777778,16.2140555555,21.6445555556,28.3527777778,30.2028888889,21.8214444444,39.3575555556,14.6082222222
715.40,15.8755555556,39.3356904762,39.8542222222,37.0777777778,16.4961666667,21.8163333334,28.5064444444,30.3434444444,21.9177777778,39.4926666667,14.7774444444
715.72,15.9431111111,39.4584603175,40.0221111111,37.0914444445,16.5865555556,21.7153333333,28.6483333333,30.5627777778,21.978,39.5308888889,14.8847777778
716.04,16.2724444444,39.5070238095,40.2798888889,37.184,16.8195555556,21.94,28.9817777778,30.8832222222,22.2987777778,39.7076666667,15.1198888889
716.36,16.369,39.7726349206,40.503,37.4136666667,17.0312222222,22.3048888889,29.3893333333,31.0368888889,22.6147777778,39.9984444445,15.4637777778
716.68,16.3361111111,39.6636349206,40.2944444444,37.4397777778,16.8655,22.1815555556,29.3437777778,30.8651111111,22.5323333333,39.8564444445,15.3453333333
717.00,16.3714444444,39.8714444444,40.491,37.6936666667,17.0036666667,22.3085555556,29.5581111111,31.1322222222,22.785,39.864,15.374
717.32,16.5727777778,40.0701746032,40.7728888889,37.9112222222,17.2353333333,22.4816666667,29.947,31.3778888889,22.9975555556,40.0376666667,15.6633333333
717.64,16.7104444444,40.3568174603,40.9814444445,38.164,17.4133333333,22.6341111111,30.2181111111,31.466,23.2072222222,40.2566666667,15.8103333334
717.96,17.1066666667,40.4747380952,41.594,38.5658888889,17.7013333333,23.0542222222,30.6056666667,31.7233333333,23.7001111111,40.5604444444,16.2836666667
718.28,17.4484444444,40.5345952381,41.7063333333,38.6434444444,17.7858333333,23.1912222222,30.7486666667,31.6561111111,23.8134444445,40.6578888889,16.5653333333
718.60,17.6885555555,40.7256904762,41.6111111111,38.6876666666,17.8586111111,23.5141111111,30.9307777778,31.6857777778,24.0818888889,40.7157777778,16.7151111111
718.92,18.2037777778,41.2456507937,42.0301111111,39.2057777778,18.1940555556,23.8488888889,31.1622222222,32.1388888889,24.4475555556,41.2038888889,17.0766666667
719.24,18.2012222222,41.0375714286,41.9258888889,39.1756666666,18.1916666667,23.9556666667,31.1078888889,31.9258888889,24.5845555555,41.0981111111,17.0185555556
719.56,18.2987777778,41.2048571429,41.862,39.2465555555,18.3981666667,24.1094444445,31.1316666667,31.8898888889,24.6226666667,41.1037777778,17.319
719.88,18.4333333333,41.2328571429,41.784,39.181,18.5224444444,24.1065555556,31.0932222222,31.8923333333,24.6137777778,40.8773333333,17.3753333333
720.20,18.7985555556,41.4822777778,42.319,39.34,18.7781666667,24.3951111111,31.191,32.199,24.7642222222,41.1233333333,17.7395555556
720.52,18.8232222222,41.5841507937,42.3467777778,39.3735555556,18.9113333334,24.4512222222,31.3878888889,32.1217777778,24.7005555556,41.1353333333,17.9818888889
720.84,18.758,41.7064285714,42.4167777778,39.3288888889,18.9462777778,24.4085555556,31.316,32.1116666667,24.5952222222,41.2336666667,17.7226666667
721.16,18.7115555556,41.4170238095,42.1511111111,39.06,18.9056111111,24.4981111111,30.9975555555,31.9148888889,24.4522222222,40.8454444444,17.6564444444
721.48,18.5088888889,41.3288333333,41.7822222222,38.6652222222,18.6758333333,24.0645555556,30.6531111111,31.7536666667,24.203,40.4935555556,17.1565555556
721.79,18.4442222222,41.3763571429,41.8266666667,38.7811111111,18.8392222222,24.1291111111,30.8086666666,31.9218888889,24.3661111111,40.5625555556,17.094
722.11,18.47,41.5576984127,42.4096666667,38.8398888889,18.9802777778,24.1986666667,31.0978888889,32.2941111111,24.3592222222,40.8162222222,17.2592222222
722.43,18.4277777778,41.6522301587,42.5124444445,38.876,19.1349444444,24.1614444444,31.2321111111,32.4516666667,24.3452222222,40.6428888889,17.3591111111
722.75,18.3967777778,41.7752936508,42.6148888889,38.9108888889,19.1345,24.0334444445,31.297,32.5144444445,24.2104444445,40.6594444444,17.3526666667
723.07,18.3986666667,41.6767857143,42.6012222222,38.8961111111,19.0921111111,23.9836666667,31.4122222222,32.5618888889,24.3917777778,40.7357777778,17.3712222222
723.39,18.4937777778,41.5846587301,42.4833333333,38.8704444444,18.9440555556,23.8112222222,31.2605555556,32.578,24.2242222222,40.8461111111,17.381
723.71,18.4988888889,41.3527619048,42.2002222222,38.6461111111,19.0875555556,23.7931111111,31.2177777778,32.4648888889,24.2971111111,40.5335555555,17.3913333333
724.03,18.7408888889,41.2094444444,42.403,38.6142222222,19.1531111111,23.8381111111,31.2407777778,32.5893333333,24.5674444445,40.5052222222,17.5611111111
724.35,18.7656666667,41.0746507937,42.302,38.5531111111,19.1542222222,23.8136666667,31.2344444444,32.501,24.6165555556,40.3964444444,17.7835555556
724.67,19.0111111111,41.2749603175,42.3862222222,38.7008888889,19.3924444444,23.875,31.4615555555,32.7347777778,24.8641111111,40.5071111111,17.701
724.98,19.1816666667,41.626515873,42.7922222222,38.9823333333,19.5552777778,24.2555555556,31.7652222222,32.9487777778,24.9624444445,40.7956666667,17.9946666667
725.30,18.9931111111,41.4704126984,42.6056666667,38.736,19.4007777778,24.1008888889,31.6294444445,32.7397777778,24.6431111111,40.4434444444,17.6787777778
725.62,19.0812222222,41.4670396825,42.5467777778,38.6973333333,19.5239444444,24.0511111111,31.4646666666,32.5886666667,24.6403333333,40.3132222222,17.5705555555
725.94,18.8885555555,41.1452460317,42.1921111111,38.5157777778,19.1948333333,23.8584444444,31.3367777778,32.18,24.6368888889,40.2926666666,17.2416666667
726.26,18.9927777778,41.2837936508,42.3286666667,38.6032222222,19.2767777778,24.0687777778,31.408,32.3096666667,24.7692222222,40.3063333333,17.1822222222
726.58,18.8624444444,41.274484127,42.2878888889,38.323,19.0689444444,23.8842222222,31.0875555556,32.052,24.4786666667,39.9814444444,16.7841111111
726.90,19.0365555555,41.5620714286,42.5168888889,38.5064444444,19.4242777778,24.2835555556,31.4411111111,32.2302222222,24.8301111111,40.1874444445,16.8622222222
727.21,19.1042222222,41.7966111111,42.815,38.709,19.3827222222,24.4727777778,31.6437777778,32.4514444445,24.903,40.4515555556,16.7124444445
727.53,18.8544444444,41.737984127,42.7376666667,38.7835555556,19.3462222222,24.4626666667,31.7037777778,32.4975555556,24.7364444444,40.4867777778,16.5508888889
727.85,18.8465555556,41.7557619048,42.9447777778,38.8731111111,19.3843333333,24.4981111111,31.7464444444,32.6791111111,24.7103333333,40.6376666667,16.4943333333
728.17,18.4943333333,41.6981746032,43.0815555555,38.7534444444,19.1775,24.3063333333,31.6514444444,32.4594444444,24.4626666667,40.4876666667,16.5623333333
728.49,18.4203333333,41.4696746032,42.7918888889,38.6711111111,19.1556666666,24.2997777778,31.578,32.4348888889,24.3888888889,40.3408888889,16.6032222222
728.80,18.7752222222,41.6750079365,43.259,38.9093333333,19.6232777778,24.4157777778,31.7392222222,33.0573333333,24.743,40.7384444445,17.1434444444
729.12,18.7195555556,41.5799761905,43.0487777778,38.889,19.4701111111,24.1431111111,31.6872222222,32.9945555556,24.5426666667,40.6943333333,17.0426666667
729.44,19.0115555556,41.7765396825,43.2735555556,38.9326666666,19.6676111111,24.3223333333,31.9107777778,33.2361111111,24.6577777778,40.5831111111,17.2268888889
729.76,19.2435555556,41.8867222222,43.2662222222,39.0294444445,19.7725,24.3541111111,31.8975555556,33.2898888889,24.6586666667,40.6926666667,17.3863333333
730.08,19.2458888889,42.0307301587,43.4288888889,39.162,19.7150555556,24.4308888889,32.0897777778,33.568,24.5785555556,41.0793333333,17.3822222222
730.39,18.9697777778,42.0077777778,43.4598888889,39.203,19.4942222222,24.1407777778,31.8884444445,33.6392222222,24.3153333334,40.9466666667,17.1285555555
730.71,18.6413333333,41.7523968254,43.2184444444,39.0278888889,19.2023333334,23.8367777778,31.595,33.4237777778,23.9808888889,40.676,16.8124444444
731.03,18.9333333333,42.1821031746,43.4292222222,39.1284444445,19.3911666667,23.8933333333,31.7054444444,33.4698888889,24.1927777778,40.9225555556,16.7966666667
731.35,19.3185555556,42.5593333333,43.4776666667,39.4584444445,19.5983888889,24.2055555555,31.9063333333,33.6345555556,24.4901111111,40.882,17.044
731.67,19.3496666667,42.6382857143,43.3231111111,39.5601111111,19.7025555556,24.2703333333,32.0075555556,33.7686666667,24.4977777778,41.0935555556,16.9651111111
731.98,19.3226666667,42.7352301587,43.6954444444,39.6526666667,19.6574444444,24.3496666667,31.9284444445,33.9794444444,24.5947777778,41.2831111111,16.8673333333
732.30,18.9111111111,42.5828730159,43.5747777778,39.4742222222,19.222,24.1756666667,31.6574444445,33.4401111111,24.2157777778,41.0094444445,16.2352222222
732.62,18.9748888889,42.915,43.9622222222,39.673,19.4115,24.5657777778,31.8766666667,33.6101111111,24.6502222222,41.2107777778,16.4557777778
732.94,18.6756666667,42.7773174603,43.7494444445,39.4534444444,19.2604444445,24.3755555556,31.5667777778,33.5062222222,24.3955555556,41.0097777778,16.1867777778
733.25,18.0488888889,42.3653253968,43.4747777778,39.0447777778,18.8748888889,24.021,31.2228888889,33.3813333333,24.0448888889,40.477,15.6781111111
733.57,17.8294444445,41.9183650794,43.1795555555,38.7697777778,18.8059444444,23.9847777778,30.9312222222,32.9741111111,24.016,39.8928888889,15.5176666667
733.89,17.8546666667,41.8704126984,43.0796666667,38.6491111111,18.8469444445,24.2098888889,31.0412222222,32.9133333333,24.0593333334,39.7865555556,15.6393333333
734.21,17.7592222222,41.7490873016,42.8891111111,38.4476666666,18.6918888889,24.2793333333,31.0948888889,32.9097777778,24.0514444444,39.6646666667,15.5563333333
734.52,17.5674444444,41.583031746,42.9377777778,38.4138888889,18.5063888889,24.3512222222,30.8914444445,32.8927777778,23.9218888889,39.422,15.6276666667
734.84,17.3074444445,41.2903730159,42.8462222222,37.9723333333,18.3508333333,24.1821111111,30.6021111111,32.756,23.6492222222,39.2875555556,15.3626666667
735.16,17.8346666666,41.5805238095,43.5988888889,38.1343333333,18.758,24.6908888889,30.9252222222,33.1171111111,24.0538888889,39.5144444445,15.7185555555
735.48,17.8488888889,41.3389761905,43.1763333333,37.9283333333,18.8535,24.4795555555,30.8506666667,32.749,23.7616666667,39.223,15.5647777778
735.79,18.0637777778,41.3527222222,43.0223333333,37.9313333334,18.8615,24.8081111111,30.9361111111,32.9287777778,23.9412222222,39.334,15.5817777778
736.11,17.898,41.1716984127,42.6841111111,37.8097777778,18.6239444444,24.599,30.859,32.6346666667,23.6857777778,39.1795555556,15.2128888889
736.43,17.8255555556,41.2018809524,42.6833333333,37.9724444444,18.416,24.6751111111,30.9678888889,32.594,23.5938888889,39.4036666666,15.0624444444
736.74,18.1787777778,41.6171111111,43.0886666667,38.239,18.7245,24.9858888889,31.428,32.8277777778,23.7987777778,40.028,15.399
737.06,18.6271111111,42.0288333333,43.2703333333,38.5973333333,19.0353333333,25.2382222222,31.9136666667,33.06,24.1564444444,40.5638888889,15.6955555556
737.38,18.318,41.7730873016,43.2611111111,38.348,18.6711666666,25.0203333333,31.7061111111,32.6066666667,23.8694444444,40.3504444444,15.3263333333
737.69,18.3111111111,41.9513412698,43.4222222222,38.5454444444,18.9412777778,24.917,31.709,32.7271111111,23.9234444445,40.582,15.584
738.01,18.4241111111,41.9172777778,43.335,38.7511111111,18.9848333334,24.9553333334,31.8795555556,32.8272222222,24.0524444444,40.8002222222,15.6018888889
738.33,18.3754444444,41.9335,43.1162222222,38.8484444444,18.8369444444,24.9717777778,32.066,32.7297777778,24.0846666666,40.8446666666,15.6261111111
738.64,18.1773333333,41.9830079365,42.7113333333,38.8868888889,18.4973333334,24.7868888889,32.1017777778,32.5706666667,23.8575555556,40.6321111111,15.4414444445
738.96,18.0545555555,42.1550634921,42.6992222222,38.9256666667,18.6088888889,24.8623333333,32.2001111111,32.508,24.0576666666,40.6011111111,15.3977777778
739.28,18.2461111111,42.443531746,42.8505555555,39.3244444445,18.8777222222,25.0008888889,32.3341111111,32.7593333333,24.2496666667,40.683,15.8718888889
739.59,18.2576666667,42.3836904762,42.8948888889,39.2161111111,18.9101111111,25.1472222222,32.3058888889,32.8735555556,24.1693333333,40.7697777778,15.9042222222
739.91,18.3122222222,42.3642619048,43.0395555555,39.2087777778,19.0983888889,25.2414444444,32.2878888889,32.9905555556,24.3382222222,40.7058888889,15.9746666667
740.23,18.2117777778,42.0263571428,42.8865555555,39.2138888889,18.9780555556,25.1223333333,32.2145555555,32.6705555556,24.2991111111,40.3664444444,15.797
740.54,18.2338888889,42.1240714286,43.0096666667,39.162,18.9235,25.0663333333,32.1291111111,32.8037777778,24.242,40.1227777778,16.0262222222
740.86,18.738,42.3592222222,43.1402222222,39.4638888889,19.4156111111,25.467,32.4226666667,33.4445555556,24.6676666667,40.2676666666,16.5917777778
741.18,18.8742222222,42.5585793651,43.1825555555,39.6824444445,19.4118333334,25.7827777778,32.6177777778,33.4546666667,24.82,40.4631111111,16.606
741.49,18.3722222222,42.5043968254,43.049,39.3628888889,19.048,25.4296666667,32.4384444445,33.2978888889,24.4595555556,40.1248888889,16.0242222222
741.81,18.6053333333,42.8132777778,43.4334444445,39.6638888889,19.2252777778,25.7806666667,32.6773333333,33.4951111111,24.8415555555,40.2615555556,16.1343333333
742.12,18.0442222222,42.0817619048,42.9848888889,38.9754444444,18.6827222222,25.178,31.8737777778,32.7995555556,24.3522222222,39.7691111111,15.3303333333
742.44,18.4798888889,42.3635,43.4725555555,39.4422222222,18.8286111111,25.7135555556,32.306,33.3472222222,24.728,40.3067777778,15.774
742.76,18.4088888889,42.1668809524,43.308,38.8466666666,18.3735555556,25.439,32.0654444444,32.9855555556,24.4341111111,40.0253333333,15.4457777778
743.07,18.1298888889,41.8060873016,42.8742222222,38.4583333333,18.0609444445,25.1773333333,31.687,32.786,24.0972222222,39.6241111111,15.3081111111
743.39,18.4302222222,42.3547460317,43.4566666667,38.9851111111,18.4132777778,25.5755555556,32.2877777778,33.1115555556,24.5494444444,39.9922222222,15.7222222222
743.70,18.3757777778,42.3910714286,43.3843333333,38.979,18.3710555556,25.8303333333,32.2974444444,33.309,24.6633333333,40.034,15.6866666666
744.02,18.3487777778,42.2153968254,43.6477777778,39.2055555555,18.3981666667,25.789,32.3787777778,33.4075555556,24.7008888889,40.1503333334,15.232
744.34,18.6011111111,42.6821111111,44.0445555556,39.7246666667,18.457,26.1066666667,32.7054444444,33.607,25.2051111111,40.7524444444,15.0967777778
744.65,18.1952222222,42.3534206349,43.7043333333,39.1364444444,18.1468333333,25.6366666667,32.3227777778,33.1701111111,24.8557777778,40.1674444445,14.6788888889
744.97,18.5135555556,42.3388809524,43.6275555556,38.9548888889,18.3282777778,26.1036666667,32.5063333333,33.2775555556,25.0076666667,40.2587777778,15.0734444444
745.28,18.4401111111,42.5184126984,43.7371111111,38.976,18.4143888889,26.2812222222,32.6671111111,33.5178888889,24.9282222222,40.5853333333,15.1137777778
745.60,19.113,42.9553809524,44.1574444445,39.4601111111,18.9617222222,26.8275555556,33.2104444444,34.2041111111,25.4135555556,41.0275555555,15.696
745.91,19.0745555555,43.044531746,44.117,39.4902222222,18.8212777778,26.6545555556,32.9955555555,34.0907777778,25.0832222222,41.0205555556,15.6865555556
746.23,18.6352222222,42.788468254,43.8731111111,39.6735555555,18.8024444444,26.5761111111,32.968,33.9508888889,24.919,41.0067777778,15.4752222222
746.55,19.2342222222,43.1344126984,44.3268888889,40.2984444444,19.2113333333,27.0038888889,33.446,34.2662222222,25.3585555556,41.3538888889,15.8313333333
746.86,19.6375555556,43.3537380952,44.6273333333,40.5748888889,19.4825555556,27.2648888889,33.7598888889,34.4454444445,25.4925555556,41.6564444445,16.316
747.18,19.7797777778,43.3777063492,44.6452222222,40.6151111111,19.5662222222,27.0918888889,33.7051111111,34.6096666666,25.3882222222,41.8263333333,16.7043333333
747.49,19.5021111111,43.5384761905,44.3542222222,40.6973333333,19.4217222222,27.2117777778,33.6488888889,34.6357777778,25.1978888889,41.8596666667,16.8371111111
747.81,18.7712222222,42.8317063492,43.5916666667,40.036,18.7859444444,26.4611111111,32.8295555556,33.9915555555,24.3066666667,40.9036666667,16.3026666667
748.12,19.2141111111,42.9748650794,43.5917777778,40.5046666667,19.1471111111,26.8013333333,33.2293333333,34.3937777778,24.7398888889,41.4758888889,16.632
748.44,19.4383333333,43.2833968254,43.7792222222,40.9952222222,19.5516111111,26.9672222222,33.422,34.4814444444,24.9175555556,41.6308888889,17.0338888889
748.75,19.4506666666,43.1127619048,43.9433333333,41.0193333333,19.4776666667,26.7631111111,33.3284444445,34.444,24.6694444444,41.6038888889,16.9738888889
749.07,19.4432222222,43.3469920635,43.8377777778,41.1418888889,19.5483888889,26.8212222222,33.6561111111,34.6054444444,24.8202222222,41.7192222222,17.2317777778
749.38,19.1624444445,42.9460873016,43.6058888889,40.9043333333,19.3268888889,26.7087777778,33.8923333333,34.5934444444,24.9583333333,41.576,16.9413333333
749.70,19.679,43.4154761905,44.0987777778,41.3381111111,19.5111666667,26.9775555556,34.321,35.0766666667,25.2493333333,41.9653333333,17.3628888889
750.01,19.2352222222,43.1882936508,43.7706666667,41.0561111111,19.1287777778,26.75,34.2447777778,34.9581111111,25.0557777778,41.6603333333,17.1645555556
750.33,19.1318888889,42.8951587302,43.5021111111,40.7043333334,18.8070555555,26.6913333333,33.9633333334,34.8214444444,24.9207777778,41.4583333333,17.0883333333
750.64,19.8853333333,43.6537222222,44.22,41.3801111111,19.5117222222,27.4935555555,34.8881111111,35.3661111111,25.9443333333,42.0777777778,17.7031111111
750.96,20.4268888889,44.1191587302,44.8684444445,41.7314444444,19.7886111111,27.9923333333,35.2084444444,35.7468888889,26.2317777778,42.4894444445,18.1478888889
751.27,20.9086666666,44.5460873016,45.2254444445,42.27,20.2022222222,28.5514444444,36.0053333333,36.3338888889,26.8198888889,43.1108888889,18.7293333333
751.59,21.2148888889,44.8803888889,45.8058888889,42.5644444445,20.4143888889,28.855,36.3653333333,36.8092222222,27.0745555555,43.2824444445,19.2198888889
751.90,21.042,44.4424761905,45.5044444444,42.1592222222,20.1121111111,28.7428888889,36.2185555556,36.6234444444,26.8628888889,43.2491111111,18.8971111111
752.22,21.25,44.6900555555,45.4417777778,42.4797777778,20.1373333333,29.0583333333,36.6713333333,36.8816666667,27.4494444444,43.4018888889,19.2702222222
752.53,21.5103333333,44.904968254,45.8628888889,42.7735555556,20.2206666666,29.436,36.852,37.1144444444,27.5936666667,43.7426666667,19.496
752.85,21.6994444444,45.2053730159,45.9664444444,42.9477777778,20.2612777778,29.6094444445,36.6514444444,37.1487777778,27.4176666667,44.0893333333,19.6956666667
753.16,21.2408888889,44.9913095238,45.9242222222,42.6188888889,19.9387777778,29.199,36.3893333333,36.9132222222,27.1955555556,43.8393333333,19.3998888889
753.47,21.4038888889,44.9400714286,45.8502222222,42.17,20.2012777778,29.2364444444,36.0196666667,36.8981111111,27.1276666667,43.6211111111,19.3805555555
753.79,21.4445555556,45.0449444444,45.7587777778,42.1168888889,20.4815555556,29.3302222222,36.263,36.9251111111,27.2737777778,43.7723333333,19.398
754.10,20.6183333333,44.1444603175,45.1511111111,41.5275555556,19.7213888889,28.6173333333,35.3881111111,36.2202222222,26.417,43.1263333333,18.8193333333
754.42,20.5347777778,44.0205793651,45.1654444445,41.3548888889,19.8488333333,28.5114444444,35.3263333333,36.3075555556,26.5635555555,42.8922222222,18.9075555556
754.73,20.3468888889,44.0098412698,45.3442222222,40.9451111111,19.7310555555,28.1847777778,35.0628888889,35.9477777778,26.365,42.6395555555,18.8687777778
755.05,20.6987777778,44.1883253968,45.5107777778,41.0268888889,19.9013333334,28.57,35.1004444444,35.7607777778,26.4726666667,42.6012222222,18.8908888889
755.36,21.0954444444,44.4193015873,45.6121111111,41.4461111111,20.2615555555,28.8562222222,35.3882222222,36.097,26.7351111111,43.0016666667,19.3157777778
755.67,20.6763333333,43.9351428571,45.4157777778,41.1338888889,20.1449444444,28.4263333333,34.7013333333,35.6978888889,26.3362222222,42.5068888889,19.2982222222
