wavelength,Back_SicLuvm,Belly_SicLuvm,Breast_SicLuvm,Crissum_SicLuvm,Crown_SicLuvm,DorTail_SicLuvm,Patch10_SicLuvm,Rump_SicLuvm,Throat_SicLuvm,WingTip_SicLuvm
252.79,6.71333333333,10.931,7.75626666667,12.1789333333,5.8706,10.5866666667,7.03926666667,8.58480000001,8.95706666667,13.4311
253.16,5.08446666667,9.86986666667,6.58966666667,10.8442,4.19686666667,9.52743333334,5.53806666667,7.3034,7.38073333333,11.8766
253.54,4.38233333333,9.41173333335,5.56853333333,10.0884,3.50003333334,9.22536666667,4.89226666667,6.39213333333,6.32346666666,10.6961
253.91,3.30813333333,8.55846666666,4.2084,9.66113333334,2.9944,8.27520000001,3.83413333333,5.09859999999,5.1188,9.292
254.28,3.62146666666,9.21806666667,5.17486666667,10.2159333333,3.41563333333,8.91976666667,4.67073333333,5.58639999999,5.41146666667,9.94873333334
254.66,4.92846666666,9.19980000001,5.73386666667,10.6837333333,3.94816666667,9.52303333333,5.77633333333,6.30626666667,5.999,11.2294666667
255.03,5.16126666667,9.54826666666,5.914,10.9249333333,4.49983333333,9.63433333332,6.01066666667,6.68820000001,6.65586666667,11.1613
255.41,4.5972,8.1656,4.9888,9.63093333335,3.5849,8.35013333335,4.86566666667,5.60393333334,5.1678,9.57483333334
255.78,4.13253333333,8.16213333333,4.90866666667,9.10939999999,3.03656666667,8.08800000001,3.89273333333,5.01146666666,4.58906666667,9.05823333334
256.15,2.53846666667,6.6548,3.45186666667,8.35099999999,1.53023333333,7.69283333333,1.5778,3.66546666667,3.27393333333,7.68093333334
256.53,3.71646666667,7.07833333333,4.6082,9.10240000001,2.91586666667,8.70780000001,2.03553333333,4.03646666667,4.0594,8.1818
256.90,5.69006666666,8.36513333335,6.14646666667,10.1699333333,4.77176666667,10.5359666667,3.93853333333,5.46706666667,5.87066666666,9.517
257.28,6.43973333333,9.33346666667,6.487,10.8936666667,5.71146666667,11.0494666667,4.59573333333,6.24113333334,6.09926666667,10.1845
257.65,5.94553333333,8.55353333333,6.16346666667,10.1551333333,5.62263333333,10.4527,4.3102,6.29766666666,6.1552,10.5072666667
258.02,6.42493333333,8.52746666667,6.52013333333,10.293,6.03656666667,10.9229666667,4.71793333333,7.0696,7.0916,10.8130666667
258.40,6.2478,8.08633333334,6.1978,10.075,5.9161,10.7661666667,4.71546666667,7.09813333333,6.86053333333,11.0381
258.77,5.67673333334,7.88073333333,5.86833333334,9.46666666667,5.58106666667,10.2706666667,4.33686666667,6.6666,6.26186666667,10.3282666667
259.15,5.701,7.88373333333,5.86353333333,9.54926666667,5.79456666667,10.2660666667,4.53313333333,6.79486666666,6.5682,10.5519666667
259.52,5.81906666667,8.04000000001,6.0322,9.83013333333,5.8282,10.3761,4.67713333333,6.93406666666,6.91133333333,10.7025
259.89,5.72413333333,8.15893333333,5.99873333333,9.81213333334,5.7515,10.1586,4.66713333333,6.99213333334,6.93726666667,10.6719
260.27,6.24306666667,8.69699999999,6.52666666667,10.2078,6.1571,10.3496666667,5.14386666667,7.44213333333,7.386,10.9931
260.64,5.85386666667,8.38606666667,6.17806666667,9.74606666667,5.62326666667,10.0646,4.90033333333,7.10426666667,7.2686,10.6878333333
261.01,5.72373333333,8.5798,6.1428,9.8448,5.4348,9.88753333334,5.0096,7.20593333333,7.43113333333,11.0436666667
261.39,5.5516,8.41446666667,6.06546666667,9.74693333334,5.36376666667,9.6341,4.9824,7.03046666667,7.762,11.1981333333
261.76,4.9466,8.1152,5.62546666667,9.43626666668,4.7613,9.04736666666,4.5308,6.52673333332,7.30046666667,10.5226333333
262.13,5.04293333333,8.33333333333,5.6916,9.63913333333,4.7058,8.84023333334,4.60046666667,6.52493333333,7.26806666667,10.6422333333
262.51,5.19033333333,8.57066666667,5.76866666667,9.91066666667,4.58386666667,8.87396666666,4.57453333333,6.59153333333,7.45186666667,10.5924666667
262.88,5.90073333333,9.23166666666,6.0756,10.6605333333,5.29416666667,9.30109999999,5.43293333333,7.3092,8.27553333333,11.2593333333
263.25,6.0814,9.40606666667,6.25186666667,10.6393333333,5.04986666666,9.28966666667,5.57553333333,7.24646666667,8.19546666668,11.3556
263.63,6.05393333333,9.55746666667,5.9486,10.4238666667,5.09763333333,9.21379999999,5.76306666667,7.0566,8.34419999999,11.2193333333
264.00,6.1724,9.29853333333,6.08546666667,10.7080666667,5.09676666667,9.21180000001,6.1188,7.12066666667,8.48360000001,11.1891
264.37,6.6736,9.57279999999,6.26053333333,10.9174666667,5.1436,9.14546666667,6.83453333333,7.2618,8.75346666666,11.9748
264.75,6.83506666667,9.29826666666,6.5334,10.8843333333,5.0878,8.90856666667,6.702,7.3966,8.25966666667,11.8596333333
265.12,7.21186666667,9.02866666667,6.58286666667,10.9712666667,5.10476666667,8.97990000001,6.35926666667,7.23966666666,7.86873333333,11.6630666667
265.49,7.41346666667,9.36866666666,7.237,11.5680666667,5.5567,9.35836666667,6.8908,7.8276,7.92253333333,11.4018666667
265.87,6.66666666667,9.03,6.70646666667,11.0427333333,5.26983333333,8.99699999999,6.45486666667,7.64,7.6794,11.4069
266.24,5.9268,8.2046,6.47346666667,10.3668666667,5.13516666667,9.20826666666,6.3062,7.12993333333,7.11066666667,10.9104333333
266.61,5.44953333333,7.71080000001,6.27106666667,9.78706666666,4.85333333333,9.07009999999,5.9192,6.642,6.61713333333,10.5468
266.98,4.163,6.5708,5.05553333333,8.43973333334,3.36333333333,8.18516666667,4.40273333333,5.379,5.22306666667,9.30516666666
267.36,3.82433333333,6.1988,4.83553333333,8.38226666668,3.39683333333,7.5535,4.0554,5.19933333333,4.7544,8.91993333334
267.73,4.14926666667,6.88526666667,5.06866666667,8.88693333333,3.8491,7.67303333333,4.4632,5.62366666667,5.19213333333,9.6075
268.10,4.47366666667,7.4436,4.75473333333,8.79873333333,4.06896666667,7.96693333333,4.44633333333,5.72453333333,5.21206666667,9.69983333334
268.48,4.09113333333,7.04693333333,4.54746666667,8.56826666667,3.92543333333,8.01393333333,3.9552,5.5418,4.9168,9.56506666666
268.85,4.8874,7.78673333334,5.21966666667,9.50166666666,4.68643333333,8.66026666667,4.72646666667,6.0718,5.42866666667,10.2947333333
269.22,4.63393333333,7.69866666666,5.17626666667,9.52080000001,4.58926666667,8.56773333333,4.53386666667,5.86093333333,5.4344,10.1239
269.59,4.63893333333,7.60073333334,5.03093333333,8.77206666667,4.36533333333,8.34896666666,4.3036,5.79473333333,5.17546666667,10.2915
269.97,6.00146666667,8.09206666667,5.92146666667,9.66246666666,5.1089,9.27963333334,5.43653333333,6.63673333333,5.81166666667,10.6677
270.34,6.31906666666,8.44820000001,6.1282,9.76986666665,4.9977,9.10679999999,5.46266666666,6.76946666667,5.82473333333,10.7122333333
270.71,7.24573333333,9.25140000001,6.9396,10.5650666667,5.99116666667,9.76693333333,6.14893333333,7.43419999999,6.469,11.3302333333
271.09,8.0968,10.0114,8.307,11.6471333333,7.32013333333,10.6442333333,7.03666666667,8.35273333333,7.7266,12.3325333333
271.46,8.34326666667,10.2462,8.3124,11.8697333333,7.41626666667,11.2908333333,7.36746666667,8.56946666667,8.19693333333,12.6102
271.83,7.76186666667,9.66546666667,7.97033333333,11.443,6.99263333333,11.1472666667,6.70146666667,8.20953333334,7.48793333333,12.1621333333
272.20,7.47006666667,9.29906666667,8.07266666667,11.4486666666,6.81416666667,10.9616,6.66666666667,7.91453333333,7.21806666667,11.9722666667
272.58,7.29233333333,9.16933333333,7.85866666667,11.3252,6.62236666667,10.8666666667,6.62006666667,7.81233333334,7.16133333333,11.6825333333
272.95,6.90846666667,9.02453333333,7.1586,10.6954666667,6.073,10.5449333333,6.14506666667,7.42573333333,6.8024,11.4228666667
273.32,6.59046666667,8.63066666667,6.82753333333,10.455,5.85173333333,10.4572,5.97253333333,7.35660000001,6.53953333334,10.9861666667
273.69,6.19153333333,8.20393333333,6.63253333333,10.1348666667,5.6348,10.3939,5.73326666667,7.03493333333,6.4354,10.5802
274.06,5.77746666667,8.36626666666,6.4652,10.0000666667,5.58033333333,10.3415333333,5.576,6.97773333333,6.50466666667,10.714
274.44,5.5474,8.14413333334,6.18326666667,9.65299999999,5.59873333333,10.2349666667,5.44433333333,6.94426666667,6.734,10.7454333333
274.81,4.84006666667,7.3018,5.2526,8.88733333333,4.9606,9.60583333334,5.0718,6.305,6.3004,9.9444
275.18,3.90833333333,6.3136,3.96573333333,7.99346666666,3.92273333333,8.88103333334,4.44766666667,5.64546666667,5.27786666667,9.15286666666
275.55,4.08526666667,6.43626666667,4.5164,8.0236,4.10236666667,8.85146666667,4.55546666667,5.78986666667,5.026,9.27503333334
275.93,4.1308,6.11826666667,4.85546666667,8.03000000001,3.88686666667,8.8101,4.49813333333,5.48426666667,5.0616,9.37853333334
276.30,4.4662,6.55073333333,5.38773333333,8.06646666667,4.3682,9.37803333333,4.9698,5.92653333333,5.69,10.0024
276.67,4.43773333333,6.33006666667,5.01386666667,7.748,4.30496666667,9.14289999999,5.05986666667,5.92693333333,5.51893333333,9.82416666666
277.04,4.5776,6.63126666667,5.55893333333,8.05773333333,4.93683333333,9.48663333333,5.48293333333,6.27713333333,6.0698,9.7825
277.41,5.19806666667,7.50446666667,6.22766666667,8.756,5.55393333333,10.0328,6.1266,6.601,6.49006666667,10.1716
277.79,5.8232,7.7108,6.2198,9.47806666666,5.748,10.4893333333,6.44566666667,6.5664,6.56133333333,10.6727
278.16,5.50146666667,7.01666666667,5.65646666667,9.05219999999,5.35133333333,9.92489999999,5.46126666667,5.87146666667,5.91153333333,9.9725
278.53,5.044,6.516,5.34046666667,8.88213333333,4.8052,9.65346666666,4.80286666667,5.15446666667,5.24986666667,9.56796666666
278.90,4.36086666667,6.17546666666,4.9774,8.401,4.203,9.05516666667,4.02506666667,4.5264,4.817,9.16276666666
279.27,4.87073333333,6.47093333333,5.26706666667,8.78853333333,4.517,9.00683333333,4.29886666667,4.61,5.1016,9.32776666666
279.64,4.86553333333,6.56786666667,4.8014,8.85266666666,4.64346666667,8.80096666667,4.224,4.5942,5.3836,9.51626666666
280.02,4.17153333333,6.13373333333,4.09393333334,8.19266666667,3.95823333333,8.0159,3.53693333333,3.96813333333,4.68006666666,8.69413333334
280.39,3.62406666667,5.45533333333,3.47013333333,7.6568,3.1171,7.08236666667,2.73973333333,3.3502,4.34046666667,7.98616666667
280.76,3.57473333333,5.5664,3.84393333333,7.6648,3.02696666667,6.78499999999,2.62766666667,3.44466666667,4.2154,7.87383333333
281.13,2.75273333333,4.84066666667,3.02353333333,6.60220000001,2.07843333333,5.9783,1.67926666667,2.5832,3.2622,7.14373333333
281.50,2.163,4.33966666667,2.4134,5.96986666667,1.50516666667,5.38486666667,1.18393333333,2.3906,2.99186666667,6.94893333333
281.87,1.92646666667,4.4906,2.5596,5.81053333333,1.52286666667,4.92096666667,1.1192,2.6488,2.894,6.73356666667
282.25,2.21646666666,4.8326,3.03353333333,6.23633333333,1.62543333333,5.22826666667,1.8166,3.16386666667,3.103,7.12953333333
282.62,2.68286666667,5.2512,3.574,6.67506666667,2.09756666667,5.63576666667,2.40406666667,3.7516,3.61213333333,7.33216666667
282.99,3.11313333333,5.45906666666,3.62306666667,7.05833333334,2.193,5.91393333333,2.73773333333,4.10446666667,3.8476,7.55806666667
283.36,2.52533333333,5.0982,3.35126666667,6.65879999999,1.7431,5.76936666667,2.33893333333,3.76826666667,3.3988,7.24633333333
283.73,2.84306666667,5.3818,3.6776,6.68973333333,1.8774,6.19563333333,2.68906666667,4.06246666666,3.41613333333,7.29773333333
284.10,3.6016,6.0272,4.0498,7.24000000001,2.70676666667,6.95336666667,3.62366666667,5.079,4.30373333333,7.91803333333
284.47,4.2166,6.54753333333,4.4864,7.80926666667,3.35093333333,7.62353333333,4.32173333333,5.72373333333,4.58113333334,8.28423333333
284.85,3.83106666667,6.35873333333,4.3476,7.78513333333,3.15023333333,7.60916666667,4.12866666667,5.3634,4.30993333333,7.86213333333
285.22,4.3272,6.7794,4.82486666667,8.58133333333,3.6767,7.8812,4.8382,6.0496,4.77846666667,8.2279
285.59,4.79973333333,7.18986666666,5.2228,9.07306666666,4.2394,8.28646666667,5.3326,6.5052,5.16806666667,8.8696
285.96,4.68366666667,7.12580000001,5.0342,9.08640000001,4.06186666667,8.42343333333,5.27973333333,6.52633333333,5.27646666667,8.90343333334
286.33,4.89153333333,7.66886666667,5.24973333333,9.27433333333,4.3952,8.87056666667,5.35653333333,6.7074,5.79013333333,9.25533333334
286.70,5.1276,8.28033333333,5.4142,9.73193333335,4.84883333333,9.29919999999,5.76,7.1526,6.18066666667,9.54216666666
287.07,4.97713333333,8.29619999999,5.47213333333,9.70853333332,4.859,9.2704,5.677,7.1144,6.2348,9.56813333333
287.44,4.91646666667,8.44833333333,5.4274,9.66573333332,4.8202,9.20846666667,5.54086666666,7.0136,6.37326666667,9.32356666666
287.82,4.52706666667,8.34913333333,5.13646666667,9.68880000001,4.56516666667,8.79046666666,5.435,6.86666666667,6.289,8.981
288.19,4.7264,8.74253333333,5.64966666667,10.2406666667,4.74416666667,8.88773333334,5.60133333333,7.08000000001,6.4698,9.35443333334
288.56,4.238,8.44286666667,5.25313333333,10.0676,4.39943333333,8.41323333333,5.22333333333,6.67986666667,6.2384,8.9933
288.93,4.05793333333,8.35153333334,5.07473333333,10.0431333333,4.34863333333,8.24026666667,5.00853333333,6.62020000001,6.34093333333,9.2454
289.30,4.18753333333,8.72353333333,5.5176,10.2881333333,4.63143333333,8.5309,4.9482,6.63999999999,6.5628,9.50593333333
289.67,4.2802,8.9158,5.77846666667,10.5447333333,4.63716666667,8.70783333334,4.8936,6.75053333334,6.69013333333,9.4001
290.04,4.65186666667,9.5292,6.10153333333,10.9722,4.93103333333,9.00946666667,5.2202,7.0468,7.0536,9.43013333333
290.41,4.79373333333,9.44893333333,6.12566666667,11.0749333333,4.84786666667,8.76263333334,5.34813333333,7.06879999999,6.971,9.3069
290.78,4.73373333334,9.26746666667,5.97826666667,10.9119333333,4.49146666667,8.1876,4.94053333333,6.66993333333,6.78886666667,9.22186666666
291.15,5.3288,9.81546666667,6.442,11.4186,4.99836666667,8.52123333333,5.49633333333,7.13279999999,7.33073333333,9.49183333334
291.52,5.4194,9.90406666666,6.45833333333,11.5851333333,4.98913333333,8.55936666667,5.39926666667,7.16093333333,7.28193333333,9.4973
291.89,5.32586666667,9.83359999999,6.49346666667,11.5275333333,4.96263333333,8.45556666666,4.88793333333,6.83306666667,7.47453333334,9.41116666666
292.26,5.13606666667,9.62506666667,6.3894,11.4604,4.62263333333,8.34266666667,4.6876,6.39280000001,7.47126666666,8.8189
292.64,5.72313333333,10.2375333333,7.00426666667,12.0972,5.03786666667,8.82060000001,5.08946666667,6.99373333333,8.22326666667,9.26143333334
293.01,6.3172,10.8390666667,7.2754,12.6761333333,5.4731,9.05373333334,5.55266666667,7.42766666667,8.82559999999,9.36313333334
293.38,6.05713333333,10.6129333333,6.75273333333,12.3933333333,5.11716666667,8.68983333333,5.4752,7.36906666666,8.89806666666,8.9015
293.75,5.6288,10.448,6.30346666667,12.1708666667,4.66013333333,7.94683333333,4.9716,6.62853333333,8.86353333333,8.39283333334
294.12,5.24106666667,9.98633333333,5.9606,11.6293333333,4.17503333333,7.38633333333,4.40606666667,6.03186666667,8.48273333333,7.65113333333
294.49,4.52,9.65666666667,5.52,11.5733333333,3.64,6.77333333333,3.71333333333,5.50333333333,8.19333333333,7.225
294.86,3.97926666667,9.44466666668,5.27106666667,11.5688,3.33656666667,6.49826666667,3.44173333333,5.21926666667,7.91653333333,6.62633333333
295.23,3.58686666667,9.35213333333,5.16126666667,11.6557333333,3.12216666667,6.31923333333,3.29893333333,5.1424,7.64960000001,6.4365
295.60,3.84326666667,9.68986666665,5.5246,11.9706,3.5062,6.62053333333,3.68206666667,5.5158,8.07993333333,6.7904
295.97,3.9594,9.82746666667,5.64546666667,12.1238,3.40176666667,6.8264,3.69986666667,5.6454,8.09873333333,6.87766666667
296.34,4.27306666667,10.22,5.82293333333,12.4346666667,3.7608,6.94006666667,3.7866,6.03733333334,8.40893333334,7.24263333333
296.71,4.00526666667,10.2632,5.71273333333,12.5692666667,3.62983333333,6.704,3.48146666667,5.84353333333,8.24046666667,7.1519
297.08,3.79786666667,10.1865333333,5.81633333333,12.4961333333,3.48553333333,6.59583333333,3.2834,5.74273333333,8.13393333334,7.0079
297.45,3.72306666667,10.1752666667,5.7588,12.7393333333,3.36336666667,6.5096,3.12933333333,5.61226666667,8.056,7.01583333333
297.82,3.88146666667,10.1983333333,5.88873333333,12.874,3.57366666667,6.6236,3.20813333333,5.88626666667,8.01626666667,7.02696666667
298.19,4.31633333333,10.7294666667,6.3712,13.6654,4.25506666667,7.0836,3.8066,6.50733333333,8.53086666667,7.85653333333
298.56,4.9398,11.2735333333,6.87906666667,14.0566666667,4.8651,7.66503333333,4.41033333333,7.02573333333,8.80233333333,8.17613333333
298.93,5.18486666667,11.4115333333,6.9634,14.1762666667,4.98876666667,7.91506666667,4.59106666667,7.17566666667,8.9728,8.44916666667
299.30,4.89186666667,11.0390666667,6.54486666666,13.7174666667,4.55226666667,7.52726666667,3.96653333333,6.6668,8.58786666667,8.10613333333
299.67,4.88766666667,11.0542666667,6.463,13.8722666667,4.5286,7.41796666667,3.74806666667,6.52973333334,8.61326666667,8.20136666667
300.04,5.46106666667,11.7565333333,7.14433333333,14.5762,5.35333333333,7.87233333333,4.50866666667,7.2134,9.29639999999,8.8148
300.41,5.559,12.0519333334,7.54146666667,14.8239333333,5.61063333333,8.03646666667,4.84333333333,7.43273333333,9.49773333333,9.09103333333
300.78,5.3922,11.631,7.21593333333,14.4894666667,5.4469,7.64676666666,4.7034,7.09753333333,9.30353333332,8.79993333333
301.15,5.81293333333,12.1254666667,7.4492,14.9574666667,5.65596666667,8.04233333333,4.91546666667,7.27206666667,9.69720000001,9.2424
301.52,5.53673333333,12.0739333333,7.33273333333,14.6275333333,5.38673333333,7.79343333334,4.52026666667,6.88766666667,9.38133333333,9.13036666667
301.89,4.91446666667,11.8338,6.92873333333,14.2478666667,4.9497,7.4358,4.03833333333,6.31493333333,9.02940000001,8.61553333333
302.26,4.52406666667,11.6618666667,6.80226666667,14.0626,4.72743333333,7.20226666667,3.53673333333,5.95366666667,8.76073333334,8.2074
302.63,4.06273333333,11.4929333333,6.3436,13.7346666667,4.19316666667,6.6911,2.90066666667,5.34493333334,8.60513333334,7.77613333333
303.00,3.8252,11.4484666667,6.18326666667,13.5750666667,3.81683333333,6.40863333333,2.3454,5.13800000001,8.53813333334,7.4569
303.37,4.26126666667,12.2026666667,6.82353333333,14.2450666667,4.47236666667,6.87266666667,3.16986666667,5.78106666667,9.34959999999,7.96083333333
303.74,4.33733333333,12.581,7.05773333333,14.5261333333,4.31563333333,6.92963333333,3.4828,5.95373333334,9.4792,7.71983333333
304.10,3.63546666666,11.9862,6.31333333333,13.9706666667,3.43563333334,6.37273333333,2.77033333333,5.28633333333,8.88566666667,6.87636666667
304.47,3.4018,11.9812666667,5.88886666667,13.9910666667,3.16633333333,6.35263333333,2.5138,5.0208,8.82673333333,6.4914
304.84,3.6754,12.4078,6.244,14.2454666667,3.15716666667,6.8546,2.5218,5.22139999999,9.1416,6.6081
305.21,3.68533333333,12.5284666667,6.23393333333,14.2355333333,3.12883333333,6.86123333333,2.79333333333,5.32860000001,9.21540000001,6.48213333333
305.58,4.1194,12.9902666667,6.67673333333,14.6853333333,3.57636666667,7.1945,3.44666666667,5.97066666667,10.0033333333,6.77993333333
305.95,4.41893333333,13.4095333333,6.81586666667,15.014,3.61696666667,7.27993333333,3.75266666666,6.36499999999,10.2104666667,7.1026
