wavelength,Back_SteDiaf,Belly_SteDiaf,Breast_SteDiaf,Crissum_SteDiaf,Crown_SteDiaf,DorTail_SteDiaf,Patch10_SteDiaf,Patch11_SteDiaf,Patch12_SteDiaf,Rump_SteDiaf,Throat_SteDiaf,WingTip_SteDiaf
244.17,19.0852666667,15.9666666667,6.25086666667,15.2736666667,23.7837333333,21.7186666667,34.3589333333,12.6819333333,5.84893333333,22.3562666667,11.7672,23.0076666667
244.55,19.6850666667,16.4567333333,8.8582,16.2204,25.4592666667,23.0578666666,36.0497333333,14.1076666667,7.67713333333,24.6194,13.832,23.8189333333
244.92,15.7972,11.3966,4.71666666666,11.9367333333,21.7918666667,18.4323333333,33.3333333333,10.1581333333,2.2004,21.6733333333,8.90646666666,20.3952666667
245.30,14.0563333333,10.6738666667,4.10533333333,10.3554666667,20.4289333333,17.1814,31.8136666667,8.99513333334,0.502466666667,20.4411333333,7.23033333333,18.1127333333
245.67,13.712,10.3499333333,4.234,8.97306666667,20.6770666667,17.2116666667,33.4020666667,9.09933333334,0.3556,21.2392666666,6.3454,17.8428666667
246.05,12.3504,8.02366666666,3.16246666667,7.35026666667,19.9892666667,15.7798,33.2693333333,7.82053333334,-0.737333333334,19.7009333333,4.8932,15.0854666667
246.42,11.4846,6.55846666666,2.51726666667,6.2046,18.6528666667,15.172,32.6744,7.34513333333,-1.97633333333,18.7118666667,3.58906666667,13.825
246.79,12.7986,7.29060000001,3.7968,7.58466666667,19.2779333333,16.0606,33.7345333333,9.29600000001,-0.891199999998,20.0357333333,4.608,14.7236666667
247.17,11.633,6.64133333334,3.88886666667,7.19706666667,18.2996666667,15.5387333333,33.1986666667,9.07406666666,-1.52346666666,19.1246,4.33506666667,14.5876
247.54,11.2398,6.48606666667,3.3744,6.53533333333,17.8898666667,15.1396,33.3661333333,9.08053333333,-1.87206666667,18.8013333333,3.58793333333,13.8998666667
247.92,11.0782,6.58439999999,3.358,7.11113333334,18.2224,15.6543333333,33.5308666667,8.93013333333,-2.47733333333,19.2757333333,3.81073333333,13.7036666667
248.29,10.0890666667,5.36206666666,2.4906,6.01446666667,17.5519333333,15.6204666667,33.5959333333,8.31,-3.64246666667,18.0518,2.97333333333,13.4350666667
248.67,9.83719999999,5.1156,2.23666666667,5.42406666667,17.1207333333,14.7815333334,32.8791333333,7.53220000001,-4.30166666667,17.3263333333,2.57926666667,12.5449333333
249.04,11.2522,7.06379999999,3.8602,7.38346666667,18.9983333333,16.563,33.8255333333,8.67006666667,-1.99486666667,18.4024666667,3.66146666667,13.5404666667
249.42,11.9926,7.36879999999,4.77893333333,7.68806666667,19.8540666667,17.3278666667,34.8289333333,9.56686666666,-1.29506666667,19.0515333333,4.14966666667,14.3364666667
249.79,11.5785333333,7.17220000001,4.79733333333,8.02093333334,20.1621333333,17.0816,34.0580666667,9.16553333334,-1.51646666666,18.3882,3.8626,14.1154666667
250.17,10.8422,6.59606666667,4.1654,6.80793333334,18.8201333333,16.1976666667,33.1216,8.33073333333,-2.4408,17.6398666667,3.42926666667,13.757
250.54,10.6041333333,6.68746666666,3.13533333333,6.55219999999,18.5833333333,14.6249333333,31.7498666667,7.46879999999,-2.875,16.7604666667,3.2396,13.6249333333
250.92,8.19733333333,4.21526666666,1.05386666667,3.3944,17.0936666667,12.912,30.1165333333,5.12479999999,-5.37986666667,14.3317333333,1.03153333333,11.3588666667
251.29,8.4744,3.4888,-0.046066666666,2.798,16.6839333333,12.4008,30.2361333333,4.5596,-6.50553333333,13.8054666667,0.5642,11.0766
251.66,7.69233333333,2.4708,-0.792533333334,1.7482,16.8881333333,11.6317333333,29.6154,3.5898,-7.65733333333,12.6574,-0.104866666675,10.0466666667
252.04,7.89659999999,2.96553333333,-0.873466666667,1.5518,17.7355333334,11.3794666666,29.5286666667,3.91966666667,-7.22986666667,12.839,0.103333333332,10.0000666667
252.41,8.2818,2.60026666667,-0.652799999998,1.54646666667,18.2932666667,10.7330666667,29.118,3.83719999999,-7.7206,12.8178,0.148866666665,9.03779999999
252.79,5.9904,-0.555533333333,-4.08213333333,-0.700466666667,16.0265333333,7.6932,27.8382,1.52173333334,-11.0024,10.7126666667,-3.18846666667,6.65460000001
253.16,3.19006666667,-3.77566666667,-7.52646666667,-4.06233333333,13.2086666667,4.48606666667,25.7694,-1.34586666667,-14.38,7.45166666666,-5.63226666667,3.77586666665
253.54,1.6574,-5.433,-9.25853333333,-5.13399999999,11.8132,2.87866666667,23.6636,-2.56693333333,-15.2771333333,5.0218,-7.00313333333,2.46733333333
253.91,-0.0265333333334,-8.13793333334,-12.0476666667,-8.29686666666,9.82106666667,-0.211933333333,22.2267333333,-4.87753333333,-17.7998,3.07486666667,-8.73433333334,0.3182
254.28,-2.831,-10.2618,-14.4232,-9.99300000001,9.61079999999,-1.826,21.0758666667,-6.92139999999,-20.1416,0.566266666668,-11.0404,-1.96733333334
254.66,-5.92253333333,-14.3304,-17.3660666667,-13.497,6.88993333333,-5.34220000001,18.1845333333,-10.6696,-23.4225333333,-2.51493333335,-14.6578,-6.08633333333
255.03,-5.67273333333,-13.2569333333,-17.5842,-12.7217333333,7.24773333333,-6.10086666667,17.737,-10.4434,-23.4863333333,-2.56886666668,-14.0673333333,-5.734
255.41,-7.30460000001,-14.8803333334,-18.3096,-13.8118666667,7.00159999999,-6.81026666666,16.9058666667,-12.1212666667,-24.9920666667,-2.8548,-15.3907333333,-7.99046666667
255.78,-4.31366666667,-12.3136666667,-14.9963333333,-10.6823333333,8.37653333332,-5.00400000001,17.6942666667,-9.58426666667,-22.2745333333,-0.329400000014,-13.3802666667,-6.11766666668
256.15,-5.05366666667,-13.0722,-14.2242666667,-10.7988666667,7.46546666667,-4.85413333333,17.7728,-9.6928,-21.8126666667,-0.476266666674,-13.2565333333,-6.82026666667
256.53,-5.36326666667,-13.1684666667,-14.1723333333,-10.427,7.47579999999,-5.54313333333,19.3857333333,-9.78286666666,-22.4568666667,0.764133333314,-13.8577333333,-7.2808
256.90,-5.74573333334,-12.3298666667,-13.5945333333,-10.213,7.79379999999,-4.20626666667,20.3298666667,-9.60826666667,-21.732,1.48453333333,-13.292,-6.98286666665
257.28,-2.151,-8.59173333333,-8.53226666666,-6.57146666668,10.5168666667,-0.332733333334,23.8977333333,-5.35926666667,-17.1360666667,5.38346666667,-9.1502,-3.49366666667
257.65,0.530066666667,-5.61666666667,-5.70853333333,-4.68906666667,11.9876,2.1814,26.5850666666,-2.83393333333,-13.9958666667,8.60359999999,-6.71766666668,-0.998933333326
258.02,3.1472,-2.69866666667,-2.59726666667,-1.0492,14.0777333333,5.16073333333,28.6294,0.287733333334,-10.4061333333,11.5736666667,-4.07766666667,2.08973333333
258.40,5.15873333333,-0.743133333335,-0.237999999999,0.7142,14.8341333333,6.88313333333,29.6463333333,2.3666,-8.088,13.6004,-2.1862,4.08346666667
258.77,7.43513333334,1.76126666667,1.80593333333,2.901,17.0733333333,9.28586666667,31.9948,4.84153333333,-5.69973333333,15.6900666667,0.313733333332,6.5386
259.15,7.43293333333,1.98626666667,2.25166666667,2.9412,17.3062,9.63760000001,32.7321333333,4.88646666666,-5.10466666667,16.0802666667,0.536333333334,6.83173333334
259.52,9.1558,3.94486666667,3.842,4.56706666667,18.5985333333,11.131,33.7717333333,6.75866666667,-2.96,17.7003333333,2.06713333333,8.76620000001
259.89,9.21253333333,4.28086666667,4.0744,4.59606666667,18.9619333333,11.5208,33.9788,7.116,-2.41673333333,17.6451333333,2.3806,8.94913333333
260.27,9.70340000001,4.60326666667,4.42086666667,4.75033333333,19.1787333333,11.4625333333,34.5805333333,7.70593333333,-2.37786666667,18.0178,2.91,9.24733333335
260.64,9.858,5.11586666667,4.68213333333,4.98133333333,19.3269333333,11.8275333333,34.4802,7.97313333334,-1.7952,18.1400666667,3.30086666667,9.62853333334
261.01,9.72800000001,4.74446666667,4.49533333333,4.5004,19.3541333333,11.4415333333,34.4824666666,7.71926666666,-2.2426,17.9201333333,2.67986666666,9.36686666667
261.39,9.84673333334,4.9728,4.4532,4.6454,19.6623333333,11.525,34.4036666667,7.80986666666,-2.16673333333,18.1502,2.4994,9.45706666668
261.76,9.38319999999,4.42046666667,3.69566666667,4.35393333333,19.5463333333,10.7440666667,34.1300666667,7.40799999999,-2.794,17.5490666667,2.03053333333,8.87413333335
262.13,8.28300000001,3.66573333333,2.76913333333,3.0498,19.329,9.75893333334,33.6138666666,6.45313333333,-4.20246666667,16.682,1.1528,7.68520000001
262.51,8.86673333333,3.83526666667,2.60553333333,3.07746666667,20.1062666667,9.68426666667,33.6059333333,6.69320000001,-4.16746666667,16.7430666667,1.41586666667,7.43773333333
262.88,8.43600000001,3.37,2.66526666667,3.0176,20.1249333333,9.32453333334,33.4142,6.65933333333,-4.01613333333,16.5492,1.1234,7.04846666667
263.25,8.76559999999,3.4902,2.69406666667,3.4178,20.6835333333,9.02293333333,33.4780666667,7.43860000001,-3.64293333333,17.1533333333,1.52806666667,6.76326666667
263.63,8.89460000001,3.7074,2.72686666667,3.65586666667,20.8086,8.47306666665,33.5398,7.94846666666,-3.60426666667,16.8257333333,1.70333333333,6.78719999999
264.00,8.46066666667,2.7934,2.00806666667,3.06133333333,19.8572666667,6.97900000001,33.2441333333,7.25573333333,-4.4356,16.4568666667,1.00853333333,6.17573333334
264.37,8.68420000001,3.5518,2.47333333333,3.69126666667,20.8366666667,7.62433333335,34.0586666667,7.46633333333,-3.63553333333,16.9595333333,1.07853333333,7.16880000001
264.75,9.45839999999,3.79086666667,3.09993333333,4.12693333333,21.5780666667,8.23526666667,35.2381333334,8.16993333333,-2.90393333333,18.0018,1.7274,7.81506666667
265.12,12.159,6.59746666667,5.96726666667,6.66666666666,23.1778666667,10.6390666667,35.5526,10.6476666667,0.345466666667,19.9223333333,4.69766666667,9.81873333334
265.49,12.8166,7.58153333333,6.81073333333,7.81013333334,24.1254,11.6815333333,36.0524,11.7831333333,1.16906666667,20.4066,5.87053333333,10.8682666667
265.87,13.1548666667,8.26453333334,8.10206666667,8.48333333333,24.5094666667,12.3600666667,36.5288,12.0276666667,1.6544,21.1030666667,6.4152,12.0518666667
266.24,14.1112666667,8.92253333333,8.95373333333,9.26486666667,24.5896666667,13.03,37.1373333333,13.0222,2.90153333333,21.9837333333,7.25800000001,13.1155333333
266.61,13.2786,8.23773333333,8.73773333333,8.73006666667,23.978,12.2548,37.4756666667,12.4266666667,2.18053333333,21.5788666666,6.39313333333,13.0754666667
266.98,12.9762666667,7.81526666666,8.3586,8.31973333333,23.9735333333,11.9984,37.532,11.9286,1.31153333333,22.0023333333,6.26313333334,12.5572
267.36,13.5665333333,7.75026666667,8.57033333333,8.41986666666,23.7622,12.3550666667,37.4493333333,11.6101333333,0.940533333333,21.52,5.82393333333,12.7238666667
267.73,11.2032666667,5.21673333333,6.89093333333,6.248,22.1151333333,10.5904666667,35.9566,9.47686666667,-1.15833333333,20.0672666667,3.78926666667,10.8444666667
268.10,11.7502666667,6.57233333333,8.26433333333,7.3638,23.1807333333,11.9535333333,36.3543333333,10.5738,-0.123466666667,20.9586666667,5.14166666667,11.9463333334
268.48,12.1864666667,7.399,8.75993333333,8.05526666667,23.3368,12.373,35.8480666667,11.6268,0.822066666667,21.4784666667,5.3126,12.5941333333
268.85,12.3988666667,8.53573333333,9.47013333334,8.95686666666,23.2378666667,13.0831333333,35.2683333333,12.2145333333,1.65853333333,21.4874,6.15993333333,13.0963333334
269.22,11.0954666667,7.65826666667,8.71693333334,8.35513333333,22.8943333333,12.3618666667,35.1624,11.7654666666,0.737066666666,20.8912666667,5.36713333333,12.5158666667
269.59,10.8966666667,7.20599999999,8.252,7.44633333333,22.1443333333,11.7089333333,34.8797333333,11.2020666667,0.552266666666,20.6432666667,5.1266,12.3456666667
269.97,12.4292,8.39413333334,9.38573333334,8.60613333332,23.1743333333,13.3708,35.7780666667,12.6598,2.1452,21.9706,6.59806666667,13.5266
270.34,12.506,8.47720000001,9.76620000001,9.08266666667,23.2794,13.837,36.0191333333,12.7338666667,2.7398,21.8826,6.85246666667,13.8968
270.71,12.3719333333,8.322,9.72126666668,8.87373333333,22.8841333333,14.0670666667,35.8873333333,12.7587333333,2.901,21.5982666667,6.72373333333,13.8282
271.09,11.9880666667,8.4476,9.31933333334,8.41519999999,22.319,13.7315333333,34.9422,12.5263333333,2.9972,20.904,6.4138,13.7799333333
271.46,12.6802,9.2378,10.2592,9.12393333333,22.9134,14.6758666667,35.4795333333,13.5666,3.98653333334,21.7159333333,7.4494,14.8368
271.83,12.7066666667,9.57286666667,10.2047333333,9.26446666666,22.7899333333,14.7788666667,35.1377333333,13.379,4.12933333333,21.5719333333,7.3388,14.8242666667
272.20,12.9528,9.34546666667,9.90353333333,9.1882,22.9072666667,14.8047333333,35.7788666667,13.0542,4.22613333333,22.0346,7.15873333333,14.7894666667
272.58,11.7918,8.06546666668,8.75446666667,8.05513333333,21.7304666667,14.0938666667,35.0740666667,11.6793333333,2.81266666667,20.883,6.22773333333,13.7518
272.95,11.6382,7.58660000001,8.4134,7.58653333333,21.9948,13.969,35.106,11.3798666667,2.36173333333,20.8114666667,5.81913333333,13.7777333333
273.32,12.9477333334,8.7316,9.65506666668,8.84826666666,22.7397333333,15.1648666667,35.8447333333,12.3744,3.8508,21.9938666667,7.09793333333,15.0837333333
273.69,13.2309333333,9.3416,10.0998666667,9.27479999999,23.2436666667,15.6188666667,35.9826,12.8055333333,4.6476,22.4083333333,7.64033333333,15.5008666667
274.06,12.5397333333,8.94813333333,9.67373333333,9.11,23.1479333333,15.0092,35.3953333333,12.2474,4.495,21.8950666667,7.2254,14.9987333333
274.44,13.1020666667,9.72946666668,10.3177333333,9.56126666667,23.5146,15.4926,35.2403333333,12.8605333333,5.04333333333,22.2694666667,7.73313333334,15.503
274.81,14.0048,10.7438666667,10.9910666667,10.3787333333,24.6146666667,16.2180666667,35.6002,13.5426666667,6.08113333334,23.2714666667,8.57379999999,16.7445333333
275.18,14.0844666667,11.0687333333,11.3781333333,10.5939333333,24.6452,16.4650666667,36.0785333333,13.9575333334,6.3518,23.452,8.633,17.0672
275.55,13.7401333333,10.8078666667,10.8644666667,10.5989333333,24.5198666667,15.8135333333,35.7796666667,13.4405333333,6.26006666667,23.1864,8.20893333333,16.7514666667
275.93,15.1753333333,12.2326666667,12.1757333333,11.7421333334,25.8168666667,16.9602666667,36.8634,14.4852666667,7.72166666666,24.0718666667,9.7064,17.8672666667
276.30,14.5148666666,11.9692666666,11.5752666667,11.3584666667,24.9657333333,16.501,35.7077333333,14.1095333333,7.3346,23.1562666667,9.48059999999,17.7796
276.67,16.2165333333,13.3390666667,13.3104666667,12.8888666667,26.4046,17.2594,36.8889333333,15.4472666667,9.21366666667,24.7293333334,10.9913333333,19.3903333333
277.04,16.4668666667,13.3904,13.6073333333,13.1450666667,26.1872,17.3458666667,36.7636,15.5309333333,9.61753333333,24.686,11.1642666667,19.4006666667
277.41,16.1667333333,12.9276666667,13.1278666667,12.6079333333,25.9182666667,17.1494,36.6124666667,15.0757333333,8.98586666665,24.2044666667,10.854,19.0175333334
277.79,15.895,12.1911333333,12.9430666667,12.1797333334,25.3548666667,16.9804666667,36.1889333333,14.7469333333,8.38566666667,23.3757333333,10.2912,18.8350666667
278.16,15.0,11.2888,11.8958,11.0252,24.4157333333,16.4663333333,35.7159333333,14.0779333333,7.36533333333,22.5258666666,9.54180000001,18.3162
278.53,14.6951333333,10.973,11.4609333333,10.1163333333,23.7617333333,15.7617333333,35.4553333333,13.8156666667,6.95613333334,21.9688666666,9.25393333333,17.9744
278.90,14.3038666667,10.9871333333,10.9596666667,10.0388,23.461,15.4852,35.1636666667,13.4553333333,6.55013333333,21.6638666667,9.21779999999,17.6094666667
279.27,14.2164,10.7168,10.4388666667,10.1716666667,23.5322666667,15.2576,34.7942666667,13.3606,6.15973333333,21.8696,9.16333333333,17.765
279.64,14.0052666667,10.9238666667,10.3831333333,9.93713333332,23.3964,15.3228,34.1155333333,13.4331333333,6.30446666667,21.4803333333,9.25979999999,17.7742666667
280.02,14.5184,11.4018666667,11.0792666667,10.6051333333,23.8880666667,16.1522666667,34.4831333333,14.1856666667,7.27193333333,22.3650666666,10.0907333333,18.8048
280.39,14.2808666667,11.1453333333,10.8717333333,10.4518,23.8387333333,16.132,34.3394,14.1441333333,6.9352,22.0415333333,9.729,18.5494
280.76,13.5976666667,10.6468666667,9.93866666666,9.43359999999,22.9792666667,15.8262666667,33.9519333333,13.6686666667,6.1992,21.0810666667,9.1502,17.5684666667
281.13,14.0644,11.0806666667,10.2718,10.0296666667,23.4864,16.3124666667,34.5580666667,14.0004666667,6.4976,21.3799333333,9.73266666667,18.0809333333
281.50,13.9742,11.2461333333,10.1202,9.87546666667,23.3912,15.9056,34.2722,14.1299333334,6.43973333333,21.3129333333,9.77746666666,17.9216666667
281.87,14.0025333333,11.3516,9.93926666665,10.2911333333,23.3898666666,15.8756666667,34.3416,13.9546,6.56653333333,21.5906,10.0738666667,17.7748666667
282.25,14.9203333334,12.2738666667,10.7370666667,11.1433333333,23.9489333333,16.6916666667,34.8952,14.6315333333,7.39533333333,22.4078666666,10.6868,18.3417333333
282.62,13.8984666666,11.4233333333,9.54620000001,10.4868666667,23.2137333333,15.6888666667,34.1873333333,13.6304,6.25413333333,21.5842,9.78966666666,17.4546666666
282.99,14.1427333333,11.6386666666,10.0757333333,10.8254,23.3253333333,16.1922666667,34.5215333333,14.0948,6.8222,21.9298666667,10.3748,17.7194
283.36,14.5404666667,11.6800666667,10.3114,10.5152,23.3334,16.3706,34.7519333333,13.9446,6.9396,21.7454,10.5075333333,17.4125333333
283.73,13.6066,10.3510666667,9.28860000001,9.3302,22.3941333333,15.4201333333,34.3009333333,12.6845333333,5.49046666667,20.8462,9.48593333334,16.2815333333
284.10,11.9354,8.49680000001,7.08,7.39206666667,20.4960666667,13.6489333333,33.0139333333,10.6502666667,3.32213333333,19.0266666667,7.31666666667,14.2128
284.47,12.1665333333,8.58926666666,7.07033333333,7.44439999999,20.5907333333,13.6965333333,33.3957333333,10.6439333333,3.361,19.1376666667,7.41146666667,14.2506666667
284.85,12.3036,8.88659999999,7.472,7.88513333334,21.0154666667,13.8037333333,33.5863333333,10.8284666667,3.70566666667,19.6223333333,7.69286666667,14.3916
285.22,11.551,8.31740000001,6.7806,6.87660000001,20.1921333333,13.0558666667,33.1946666667,10.2062666667,2.89233333333,19.0678666667,6.74846666667,13.5788
285.59,10.799,7.56766666667,6.2372,6.18086666667,19.6162,12.735,32.918,9.26799999999,2.48153333333,18.3914,6.0964,12.9848666667
285.96,11.1704,8.07033333333,6.7434,6.52386666667,19.8083333333,12.9886,33.3716,9.70386666666,2.9432,18.6172666667,6.40886666667,13.4691333333
