wavelength,Back_BanAurm,Belly_BanAurm,Breast_BanAurm,Crissum_BanAurm,Crown_BanAurm,DorTail_BanAurm,Patch10_BanAurm,Patch11_BanAurm,Patch12_BanAurm,Rump_BanAurm,Throat_BanAurm,WingTip_BanAurm
247.54,9.77366666667,9.08,10.3773333333,6.21433333333,2.98633333333,6.908,6.84766666667,11.7043333333,8.62766666667,7.96366666667,8.89866666667,15.928
247.92,10.2856666667,8.887,10.5186666667,6.177,2.972,6.935,7.16766666667,11.5673333333,8.85766666667,7.51766666667,8.333,16.7246666667
248.29,10.0056666667,8.54766666667,10.2916666667,6.261,2.60166666667,6.718,6.804,11.2923333333,8.40466666667,6.48933333333,7.89033333333,16.1233333333
248.67,10.55,8.811,10.465,7.24266666667,2.53766666667,7.44233333333,7.642,12.1756666667,8.811,7.04333333333,8.01266666667,16.738
249.04,10.711,8.66266666667,9.599,7.40433333333,1.99,6.936,7.375,11.8816666667,8.282,5.79466666667,7.17,15.9496666667
249.42,12.1543333333,10.331,11.182,9.05466666667,3.82866666667,8.23433333333,8.32566666667,12.762,10.0883333333,6.86766666667,8.23466666667,16.8643333333
249.79,12.412,10.2366666667,11.2923333333,8.66933333333,3.775,7.77366666667,8.66933333333,13.2436666667,10.3646666667,6.462,8.253,16.4746666667
250.17,12.6376666667,10.3646666667,10.8126666667,9.43533333333,3.20233333333,7.71333333333,8.50566666667,13.4643333333,10.985,6.54266666667,8.471,15.3926666667
250.54,12.215,10.0076666667,10.633,9.41866666667,3.31133333333,7.947,8.05733333333,12.583,10.5223333333,6.80633333333,9.16133333333,14.717
250.92,12.149,10.1496666667,11.7263333333,10.2653333333,4.45966666667,8.84266666667,8.49666666667,13.879,11.4956666667,7.80466666667,9.95766666667,14.9173333333
251.29,11.8266666667,9.113,11.1783333333,10.4903333333,3.726,8.141,8.01933333333,13.852,11.786,7.20933333333,9.923,14.8643333333
251.66,11.2353333333,9.07966666667,9.24566666667,11.028,3.56566666667,7.62866666667,7.50433333333,13.806,11.4843333333,7.00666666667,9.16266666667,13.4326666667
252.04,9.245,7.24833333333,6.64066666667,9.505,3.125,6.16333333333,6.20666666667,12.5866666667,9.592,6.163,8.073,11.1106666667
252.41,9.03233333333,7.39766666667,6.667,9.93533333333,5.118,7.18266666667,7.226,13.2043333333,10.7096666667,7.871,9.03233333333,12.903
252.79,8.701,7.22966666667,6.147,9.22066666667,5.84433333333,7.489,7.53233333333,11.775,11.299,7.922,8.788,13.203
253.16,8.59366666667,7.422,6.90133333333,8.203,6.90066666667,7.81266666667,8.33333333333,11.2413333333,12.066,8.941,9.85233333333,13.2376666667
253.54,7.95733333333,5.83566666667,5.703,7.55966666667,5.79166666667,6.01266666667,6.89633333333,10.787,11.3173333333,8.444,8.84166666667,12.3783333333
253.91,7.303,5.73466666667,5.197,8.01966666667,5.376,5.55566666667,4.973,10.5733333333,10.7973333333,9.00533333333,8.28866666667,10.8426666667
254.28,5.571,4.68133333333,4.682,6.13266666667,4.16666666667,2.528,4.30666666667,8.89533333333,9.12933333333,7.72433333333,6.17966666667,9.03533333333
254.66,4.762,3.10966666667,3.49866666667,4.81066666667,3.353,0.874333333333,3.15833333333,8.01766666667,8.94066666667,5.87966666667,3.20666666667,7.43433333333
255.03,3.69233333333,1.48733333333,2.0,2.82066666667,3.17966666667,-1.23066666667,2.359,6.56433333333,8.30766666667,5.02566666667,1.33333333333,6.51266666667
255.41,5.83066666667,3.612,3.251,3.30266666667,5.77933333333,0.206333333333,3.92166666667,8.97833333333,9.75233333333,6.50133333333,2.167,7.68866666667
255.78,5.645,3.76333333333,3.333,2.742,5.80666666667,-0.914,4.03233333333,8.76366666667,8.76333333333,5.86,2.312,8.76366666667
256.15,6.583,4.64966666667,4.54533333333,4.59766666667,8.20233333333,0.261,5.486,10.8673333333,10.2403333333,6.42633333333,4.232,10.8153333333
256.53,5.38966666667,3.08766666667,3.035,3.08733333333,6.64566666667,-1.20333333333,3.24433333333,9.83766666667,8.37266666667,4.39566666667,1.83166666667,9.15766666667
256.90,8.24866666667,4.438,5.16133333333,4.72733333333,8.249,1.15766666667,4.052,12.108,9.21366666667,6.22266666667,4.004,9.55166666667
257.28,8.70333333333,4.03766666667,4.66566666667,6.191,7.35733333333,1.39066666667,2.961,11.6196666667,7.492,6.05666666667,2.961,9.78
257.65,6.18933333333,2.225,3.07433333333,4.49033333333,4.69266666667,0.485333333333,1.82033333333,9.70866666667,5.66333333333,4.207,1.90133333333,8.21233333333
258.02,5.16633333333,2.33533333333,1.94633333333,4.14,4.14,0.814,2.68933333333,9.625,5.16666666667,3.008,1.69866666667,8.245
258.40,5.88566666667,3.33333333333,3.123,5.58566666667,4.80466666667,2.883,3.57333333333,10.4506666667,6.997,3.60366666667,3.45333333333,10.3306666667
258.77,5.694,3.926,2.73,5.772,4.55,3.874,4.238,10.114,6.63,3.458,4.316,11.0763333333
259.15,5.44733333333,4.26533333333,3.29166666667,5.795,4.49666666667,4.49666666667,4.19566666667,9.643,6.58333333333,3.40733333333,4.47366666667,11.4276666667
259.52,5.09066666667,4.047,4.02566666667,5.623,4.43033333333,4.814,4.21733333333,8.94566666667,6.24066666667,3.259,4.74966666667,11.331
259.89,6.482,4.59633333333,5.42133333333,6.659,5.382,6.50166666667,5.20533333333,10.253,7.62133333333,4.32133333333,6.22666666667,12.0803333333
260.27,6.697,4.83433333333,5.68066666667,6.678,5.04166666667,6.753,5.549,10.3463333333,7.31733333333,4.176,6.13266666667,12.0013333333
260.64,6.582,5.09266666667,5.902,6.821,4.89066666667,7.09666666667,6.28766666667,10.2776666667,7.391,4.15533333333,6.10433333333,12.153
261.01,5.008,4.30366666667,5.04566666667,5.99133333333,3.914,6.10266666667,5.78766666667,9.12633333333,6.60333333333,2.912,5.361,11.7046666667
261.39,4.25066666667,3.952,5.22,5.64866666667,3.69133333333,6.07766666667,6.115,9.02333333333,6.91666666667,2.871,5.64866666667,11.484
261.76,4.846,4.2,6.10033333333,6.00533333333,4.44666666667,6.53733333333,6.72766666667,9.16,7.31666666667,3.26866666667,5.853,11.8776666667
262.13,4.898,4.02533333333,6.405,5.96866666667,4.759,6.72233333333,6.96033333333,8.98266666667,7.35666666667,3.23233333333,6.147,12.0963333333
262.51,4.487,3.141,6.43166666667,5.534,4.722,6.70966666667,6.966,8.46133333333,6.43166666667,3.01266666667,5.66266666667,11.453
262.88,4.70166666667,3.39166666667,7.462,5.94166666667,5.47366666667,6.94733333333,7.22833333333,8.959,6.83066666667,3.48533333333,6.62,11.532
263.25,4.88533333333,3.46066666667,6.921,6.48833333333,5.649,7.35333333333,7.73533333333,9.51633333333,6.921,3.308,7.12433333333,11.2466666667
263.63,4.80966666667,3.11366666667,6.005,6.75566666667,5.838,6.61666666667,7.75633333333,9.619,6.533,3.14166666667,7.11733333333,11.899
264.00,2.28366666667,0.771666666667,3.704,4.66066666667,3.98166666667,3.95066666667,5.86433333333,7.068,4.04333333333,1.32733333333,4.53733333333,10.8643333333
264.37,0.165,-0.33,2.17833333333,3.23433333333,2.73933333333,3.03666666667,4.75233333333,5.31366666667,3.36666666667,0.792,3.53133333333,9.96733333333
264.75,-0.807333333333,-0.941666666667,1.51366666667,2.58966666667,2.35466666667,1.98466666667,3.76733333333,4.70933333333,3.162,0.672666666667,3.29666666667,9.519
265.12,-0.335333333333,-0.905333333333,1.509,3.21933333333,2.61566666667,2.41433333333,3.62166666667,5.131,3.55466666667,1.03933333333,3.28633333333,9.32233333333
265.49,-0.358,-0.423333333333,0.390333333333,2.70166666667,2.409,2.37666666667,3.32033333333,4.72,3.09233333333,1.04166666667,3.05966666667,9.60333333333
265.87,-0.928,-0.608,-0.544,2.27133333333,1.919,2.23933333333,3.167,4.92633333333,2.81533333333,0.639666666667,2.879,9.78866666667
266.24,0.277,0.400333333333,0.646666666667,2.92666666667,2.865,3.45033333333,3.54266666667,5.48366666667,3.697,2.00233333333,2.988,11.1213333333
266.61,1.30133333333,1.80433333333,1.21233333333,2.63266666667,3.16466666667,4.2,3.99266666667,6.714,4.732,2.39566666667,3.96333333333,12.3333333333
266.98,1.55733333333,1.78766666667,1.18233333333,2.22033333333,2.56633333333,3.835,3.46033333333,6.40133333333,4.87333333333,1.93233333333,2.82566666667,11.9086666667
267.36,1.933,1.76466666667,2.49333333333,2.745,2.829,3.72533333333,3.72566666667,6.72266666667,4.958,2.801,3.38933333333,12.325
267.73,1.81066666667,1.701,3.34733333333,2.716,2.277,3.62133333333,3.12766666667,6.77633333333,5.103,2.82566666667,2.60633333333,12.2083333333
268.10,2.98233333333,3.58933333333,4.64466666667,4.14366666667,3.48366666667,5.35766666667,4.27533333333,7.75933333333,6.96733333333,4.01166666667,3.74766666667,13.0113333333
268.48,3.72633333333,4.16033333333,5.30866666667,5.02833333333,4.00733333333,6.1,4.543,8.346,7.35066666667,4.36433333333,3.82833333333,13.7826666667
268.85,4.047,4.27366666667,6.159,5.37966666667,4.12266666667,6.63633333333,4.95233333333,8.748,7.56666666667,4.85166666667,4.12266666667,14.2786666667
269.22,4.15133333333,4.49533333333,6.60766666667,5.478,4.59366666667,7.14833333333,5.69866666667,8.966,7.59033333333,5.20766666667,4.446,14.6156666667
269.59,4.21266666667,4.237,7.59233333333,5.53533333333,5.14333333333,7.617,6.34333333333,9.33166666667,7.88633333333,5.48633333333,4.237,14.8666666667
269.97,3.252,4.06533333333,7.293,4.95,4.75833333333,7.245,5.85833333333,8.53666666667,6.88666666667,5.117,4.16066666667,14.395
270.34,2.32933333333,2.906,6.724,4.10666666667,3.62666666667,6.508,5.28333333333,8.38166666667,5.66733333333,4.08266666667,3.65033333333,13.809
270.71,1.62566666667,2.04966666667,6.007,4.21666666667,3.22733333333,6.31333333333,5.041,7.868,4.54633333333,3.60433333333,2.874,12.7676666667
271.09,1.892,2.65766666667,6.171,4.84233333333,4.18933333333,6.982,6.19333333333,8.761,4.97733333333,4.88733333333,3.64866666667,13.3783333333
271.46,1.29033333333,2.60266666667,5.643,4.287,4.04666666667,6.97733333333,6.05866666667,8.443,5.05266666667,4.418,3.36833333333,13.2106666667
271.83,1.135,2.73266666667,5.27566666667,4.05666666667,4.26633333333,7.461,6.76766666667,8.38566666667,5.48566666667,4.35033333333,4.01433333333,12.3793333333
272.20,0.712666666667,2.32,5.393,4.02933333333,4.416,7.08166666667,7.36666666667,8.486,5.474,4.31433333333,4.76166666667,12.2303333333
272.58,0.875666666667,2.388,5.91033333333,3.821,4.51733333333,6.806,7.32333333333,8.259,5.572,4.37833333333,5.29366666667,11.7613333333
272.95,1.24933333333,2.59566666667,5.79633333333,3.903,4.95666666667,6.86966666667,7.26,8.05966666667,5.777,4.37166666667,5.52333333333,11.2803333333
273.32,1.12933333333,2.41433333333,5.84133333333,3.93266666667,5.179,6.85333333333,7.18466666667,8.002,5.88033333333,4.20566666667,5.19866666667,11.1176666667
273.69,0.564666666667,2.25866666667,5.35433333333,4.011,5.14033333333,6.73666666667,7.04833333333,7.43766666667,5.822,3.79666666667,5.23733333333,10.9423333333
274.06,1.20533333333,2.82533333333,5.76966666667,4.54466666667,5.86833333333,7.40933333333,7.40966666667,7.84433333333,6.65866666667,4.30733333333,5.651,11.401
274.44,1.38966666667,2.74,5.55866666667,4.626,5.976,7.00833333333,7.26633333333,7.187,7.10766666667,4.28833333333,5.499,11.197
274.81,1.731,2.973,5.70133333333,4.82566666667,6.25133333333,6.88266666667,7.33033333333,7.086,7.534,4.45966666667,6.10866666667,11.4033333333
275.18,1.71533333333,2.64533333333,6.13766666667,4.87733333333,6.179,6.40666666667,6.77866666667,6.53033333333,7.52233333333,3.86433333333,6.40633333333,11.4483333333
275.55,2.21966666667,3.21266666667,6.891,5.30533333333,6.74266666667,6.53133333333,6.70066666667,6.82733333333,8.18033333333,4.24866666667,6.59466666667,11.5833333333
275.93,3.04033333333,4.061,8.078,5.99333333333,7.383,6.81866666667,7.036,7.68733333333,8.925,5.14666666667,7.14433333333,12.5733333333
276.30,3.53,4.26733333333,8.13233333333,5.831,7.10433333333,7.30533333333,6.546,8.02066666667,9.29366666667,5.31733333333,6.83666666667,12.5333333333
276.67,3.82466666667,4.66166666667,7.96533333333,6.178,7.35466666667,7.64866666667,6.766,8.26,9.889,5.635,6.83433333333,12.876
277.04,3.85233333333,5.28266666667,8.097,6.505,7.19733333333,7.72766666667,7.197,8.466,10.2883333333,5.74366666667,7.22033333333,13.449
277.41,4.00833333333,5.75933333333,7.97066666667,6.26566666667,6.381,7.16433333333,6.72666666667,8.45433333333,10.159,5.87433333333,7.44033333333,13.6376666667
277.79,4.377,6.21966666667,8.224,6.24266666667,5.805,7.16433333333,6.56533333333,8.846,9.88266666667,5.87433333333,7.46366666667,13.43
278.16,4.38266666667,6.113,8.189,6.18233333333,5.81266666667,7.382,6.64366666667,9.043,9.873,5.79033333333,7.52,13.264
278.53,4.27033333333,6.42766666667,8.37933333333,6.17566666667,5.418,7.71333333333,6.77233333333,9.48133333333,9.619,6.03733333333,7.89733333333,13.223
278.90,3.78433333333,6.16366666667,8.316,5.64233333333,4.487,7.138,6.322,9.17733333333,9.47233333333,5.665,7.319,13.075
279.27,3.35633333333,5.95366666667,8.023,5.26466666667,3.33333333333,7.10366666667,6.161,8.98833333333,9.42533333333,5.31033333333,6.50566666667,12.9423333333
279.64,3.016,5.16333333333,7.56233333333,4.50066666667,2.33033333333,6.53433333333,5.59766666667,8.15666666667,8.613,5.049,6.35133333333,12.7026666667
280.02,2.53833333333,4.45333333333,6.99166666667,3.83,1.937,6.36833333333,4.94333333333,7.37033333333,7.86,4.698,5.96733333333,12.1573333333
280.39,2.117,4.03966666667,6.84833333333,3.71566666667,1.38266666667,5.46533333333,4.645,6.956,7.47466666667,3.78066666667,5.833,11.8383333333
280.76,1.69566666667,3.47733333333,6.482,3.606,1.26633333333,5.02266666667,4.37866666667,6.933,6.69666666667,2.70466666667,5.602,11.2043333333
281.13,1.48366666667,2.61233333333,5.80966666667,3.03033333333,0.919666666667,4.514,3.59466666667,6.374,5.977,1.985,4.744,10.178
281.50,1.18166666667,2.078,5.56233333333,2.68933333333,0.733333333333,4.86966666667,3.36166666667,6.194,5.78633333333,1.508,4.91033333333,9.67833333333
281.87,1.649,2.16533333333,5.582,3.099,1.11233333333,5.16533333333,3.45666666667,6.297,5.72133333333,1.66866666667,5.02566666667,10.449
282.25,1.76433333333,2.30166666667,5.92633333333,3.18366666667,1.43866666667,5.31233333333,3.58633333333,5.96466666667,6.17566666667,1.97533333333,5.159,10.8746666667
282.62,1.88066666667,2.19733333333,6.48066666667,3.66833333333,2.38366666667,5.75433333333,3.79866666667,5.82866666667,6.81566666667,2.421,5.08366666667,11.3593333333
282.99,2.35266666667,2.94533333333,7.20166666667,4.40033333333,3.215,6.304,4.65133333333,6.82466666667,7.18366666667,3.538,5.63966666667,11.9973333333
283.36,2.32566666667,3.01433333333,7.011,4.703,3.44533333333,6.081,4.46166666667,6.78733333333,6.68366666667,3.721,5.59866666667,11.4213333333
283.73,2.43633333333,2.884,7.17733333333,4.98933333333,3.79566666667,6.09966666667,4.641,7.30966666667,6.481,3.796,5.70166666667,11.553
284.10,2.246,2.85966666667,6.49533333333,4.86366666667,3.53833333333,6.09166666667,4.37866666667,7.255,5.962,3.21566666667,5.526,11.9566666667
284.47,1.959,3.07866666667,6.048,4.66433333333,3.467,6.35866666667,4.19766666667,7.27633333333,5.79933333333,3.405,5.426,11.956
284.85,2.064,2.91033333333,6.10233333333,4.202,3.415,6.59233333333,3.905,7.18633333333,5.93866666667,3.87533333333,5.38966666667,12.1156666667
285.22,2.07666666667,2.81266666667,6.34633333333,4.125,3.49066666667,6.77933333333,4.11066666667,7.457,6.188,4.06733333333,5.337,12.433
285.59,1.99566666667,2.90166666667,6.31266666667,4.218,3.42533333333,6.412,4.13266666667,7.077,6.17133333333,3.935,4.89733333333,12.413
285.96,2.08266666667,3.005,6.38733333333,3.95533333333,3.42433333333,6.30366666667,4.179,7.072,6.37333333333,4.095,4.766,11.8236666667
286.33,1.82866666667,3.08966666667,6.12333333333,3.93466666667,3.02033333333,6.34533333333,4.19766666667,7.495,6.06833333333,3.921,4.48866666667,11.4296666667
286.70,1.702,3.224,5.64533333333,3.487,2.74,6.199,4.12366666667,7.472,5.71466666667,3.84666666667,4.42766666667,11.2083333333
287.07,1.57666666667,2.81833333333,5.10666666667,3.46033333333,2.51133333333,6.11133333333,3.79533333333,7.088,5.651,3.488,4.04633333333,10.8973333333
287.44,1.725,3.029,5.09066666667,3.04266666667,2.18766666667,6.35266666667,3.78633333333,7.068,5.67933333333,3.51966666667,3.95466666667,10.91
287.82,1.859,3.422,4.87233333333,2.94333333333,2.084,6.92866666667,3.873,6.999,5.92866666667,3.39366666667,3.66133333333,10.8293333333
288.19,2.20266666667,3.746,5.38733333333,3.21266666667,2.18833333333,7.01466666667,3.91433333333,7.40733333333,6.58,3.99833333333,3.68966666667,10.592
288.56,2.179,3.62166666667,5.74433333333,3.31066666667,2.43333333333,7.13066666667,3.87633333333,7.046,6.59333333333,3.834,3.53666666667,10.1866666667
288.93,1.949,4.084,5.89,3.62566666667,2.379,7.17966666667,4.11266666667,6.73533333333,6.63533333333,3.92666666667,3.51133333333,10.318
289.30,2.20033333333,4.78833333333,6.01066666667,4.14133333333,2.58866666667,7.13266666667,4.357,6.80166666667,6.471,3.98333333333,3.91133333333,10.3826666667
289.67,2.86633333333,5.63233333333,6.48233333333,4.58066666667,3.14033333333,7.69233333333,5.157,7.51966666667,6.814,4.725,4.45133333333,11.2073333333
290.04,2.75966666667,5.924,6.74766666667,4.82566666667,3.26533333333,7.6,5.14366666667,7.77333333333,6.97866666667,4.855,4.999,11.7033333333
290.41,3.01566666667,5.91566666667,6.974,4.87166666667,3.335,7.39433333333,5.16166666667,7.48166666667,7.01733333333,4.82833333333,5.36466666667,11.918
290.78,3.18,6.01333333333,7.213,5.276,3.36833333333,7.242,5.16066666667,7.47333333333,7.22733333333,4.68333333333,5.50733333333,11.7376666667
291.15,3.007,6.36033333333,7.488,5.117,3.41133333333,7.32866666667,5.21833333333,7.18433333333,7.32866666667,4.36566666667,5.50733333333,11.7233333333
291.52,2.60566666667,6.002,7.11466666667,5.08,3.30833333333,6.983,4.91866666667,6.88066666667,7.30466666667,3.85,5.16766666667,11.638
291.89,2.58566666667,5.72133333333,6.99966666667,5.37966666667,3.37333333333,6.43466666667,5.03766666667,6.55366666667,7.25233333333,3.96766666667,5.21633333333,11.5913333333
292.26,2.68466666667,5.85233333333,7.05866666667,5.807,3.801,6.65166666667,5.77666666667,6.184,6.908,3.89166666667,5.53533333333,11.81
292.64,3.12233333333,6.01433333333,7.122,6.33766666667,3.66133333333,6.78366666667,6.13766666667,6.53766666667,6.999,4.276,5.722,12.2286666667
293.01,3.209,5.981,7.025,6.71333333333,3.64466666667,6.66666666667,5.79433333333,6.885,7.461,4.003,5.49833333333,12.0716666667
293.38,2.889,5.354,6.516,6.422,3.454,6.53166666667,5.26,6.21766666667,7.238,3.737,5.103,11.7446666667
