wavelength,Back_TanFlof,Belly_TanFlof,Breast_TanFlof,Crissum_TanFlof,Crown_TanFlof,DorTail_TanFlof,Patch10_TanFlof,Patch11_TanFlof,Patch12_TanFlof,Rump_TanFlof,Throat_TanFlof,WingTip_TanFlof
239.29,8.51844444444,15.0426666667,11.9372222222,7.37888888889,7.06555555555,9.97144444444,11.054,10.342,12.0796666667,11.3106666667,12.1652222222,11.2535555555
239.67,9.42433333336,16.118,11.6198888889,8.13911111111,8.64777777777,10.9774444445,11.6733333333,11.1914444445,11.0573333333,12.2892222222,12.9051111111,11.8876666667
240.04,9.46955555557,16.4143333333,10.1514444444,7.39911111111,7.92933333333,11.0353333333,11.4141111111,10.1262222222,10.8332222222,12.6766666667,13.308,11.9696666667
240.42,7.11022222221,12.7115555556,7.316,5.144,5.23522222222,8.61922222222,9.69355555557,7.91022222223,8.9848888889,10.4711111111,10.6538888889,10.5396666667
240.79,5.65488888889,9.96022222223,6.46833333333,3.76977777778,3.29366666667,7.18244444444,8.17455555554,5.83322222222,6.88488888888,8.373,7.81755555555,8.63111111111
241.17,6.04766666667,9.14188888889,6.64555555556,3.34033333333,3.39311111111,7.73566666667,7.84088888889,5.81944444445,6.06533333333,7.43655555554,7.87644444445,8.7201111111
241.54,4.76422222222,7.242,5.85111111111,1.93455555555,2.638,7.38622222222,6.68255555555,4.68422222222,4.84411111111,5.67544444444,6.3308888889,7.89755555554
241.92,2.35422222222,3.98877777778,3.239,0.165000000002,0.644777777778,5.83288888889,4.72333333334,2.36922222222,2.714,3.85355555555,3.89866666667,6.38777777778
242.29,2.23322222222,3.04677777778,3.06044444444,0.441222222222,0.344666666668,6.14833333333,4.19088888889,2.49522222222,2.02655555555,3.48777777778,3.69455555556,6.68611111111
242.67,2.68022222222,3.83811111111,3.591,1.86044444445,1.52233333333,7.20788888889,4.74888888889,3.34366666667,2.08177777778,4.03333333333,4.17655555556,7.83233333333
243.05,1.835,3.61933333333,3.16388888889,1.61988888889,1.24022222222,6.79577777778,3.18922222222,2.79688888889,1.506,2.898,3.23977777778,7.39033333333
243.42,1.80222222222,3.69133333333,3.57955555556,2.67222222222,1.86422222222,7.33277777778,2.523,3.03244444445,1.87666666667,2.46077777778,3.15677777778,8.16544444443
243.80,1.1,3.27566666667,2.92133333333,2.32222222222,1.08777777778,6.82077777778,1.919,2.35888888889,1.112,1.40566666667,2.029,7.68866666668
244.17,1.05366666667,2.49055555555,2.81377777778,2.56233333333,0.431,6.71711111111,1.736,2.03544444444,0.50288888889,0.873888888889,1.31711111111,7.29177777778
244.55,1.85177777778,3.00511111111,3.42422222222,3.01666666667,1.04822222222,7.058,2.16622222222,2.29455555556,0.838666666668,1.17644444444,1.36277777778,7.54711111111
244.92,1.81611111111,3.35044444444,2.95555555556,3.13577777778,1.07155555556,6.94866666667,1.96266666667,1.91755555556,0.789555555556,0.970222222223,1.50022222222,7.39977777778
245.30,1.86766666667,4.14466666667,3.24211111111,3.85055555555,1.59511111111,7.29211111111,2.59144444444,2.40255555555,1.50044444444,1.82566666666,2.42366666667,7.75355555556
245.67,1.88588888889,3.98544444445,2.965,3.99544444444,1.37066666667,6.591,2.23588888889,1.76911111111,1.06944444444,1.672,2.09011111111,7.43655555554
246.05,2.71144444444,5.05188888889,4.18655555556,4.81355555556,2.12855555556,6.95988888889,2.72922222222,2.55277777778,1.72211111111,2.42866666667,2.86177777778,8.16100000001
246.42,3.29222222222,5.64833333333,4.56711111111,5.43055555555,2.66266666667,7.43966666667,3.42122222222,3.08222222222,2.17066666667,3.25988888889,3.62277777778,8.48877777779
246.79,2.94077777778,4.87388888889,4.28155555555,5.05922222222,2.19255555556,6.91844444444,3.28144444444,2.61477777778,1.726,2.99255555555,3.40744444445,7.97044444443
247.17,2.82588888889,4.48988888889,4.10488888889,4.99166666667,2.01466666667,6.79311111111,3.63733333333,2.67477777778,1.36833333333,3.18355555556,3.45866666667,7.81766666667
247.54,2.79244444444,4.34244444444,4.02188888889,4.872,2.04055555556,6.46133333333,3.89766666667,2.78588888889,1.39933333333,3.53788888889,3.82577777778,7.77577777778
247.92,3.32577777778,4.37155555556,4.65488888889,5.27833333333,2.82811111111,6.91622222222,4.59811111111,3.35088888889,2.31155555555,4.37755555555,4.78711111111,8.10044444446
248.29,3.55744444444,4.50266666667,5.02755555555,5.28688888889,3.21777777778,7.07188888889,4.83611111111,3.61311111111,2.89055555555,4.79277777778,5.24355555556,8.04155555556
248.67,3.15688888889,4.32522222222,4.75377777778,4.94655555556,2.933,6.61822222222,4.43055555555,3.32466666667,2.46077777778,4.54244444444,5.15766666667,7.43233333333
249.04,3.34922222222,4.50788888889,5.18944444444,5.14488888889,3.33022222222,6.83844444444,4.75655555555,3.77577777778,2.54066666667,4.88366666667,5.406,7.66633333335
249.42,3.06566666666,4.18322222222,4.71888888889,4.85933333333,3.00544444444,6.486,4.39744444444,3.03877777778,2.09522222222,4.34411111111,4.86622222222,7.10855555556
249.79,3.30922222222,4.58477777778,5.05233333333,5.00977777778,3.40833333333,7.02244444444,5.04533333333,3.49355555556,2.77777777778,5.05944444444,5.72577777778,7.44044444445
250.17,3.70877777778,4.69066666667,5.49866666667,5.31755555556,3.63322222222,7.06988888889,5.74066666667,3.94277777778,3.00644444444,5.56688888889,6.43577777778,7.56100000001
250.54,3.64211111111,5.12944444444,5.692,5.30644444444,3.66611111111,6.87411111111,6.07011111111,3.93944444444,2.87022222222,5.66811111111,6.36755555556,7.50933333332
250.92,4.65633333333,6.11,6.25333333333,5.89188888889,4.76555555555,7.80811111111,7.26166666667,4.79911111111,3.967,6.59777777778,6.88366666667,8.18622222222
251.29,5.23511111111,6.50855555556,6.75444444445,6.02555555555,4.99777777778,8.01044444445,7.51877777778,5.18233333333,4.63766666667,6.82477777778,7.13211111111,8.40566666667
251.66,5.94922222222,7.12644444444,6.80944444444,6.09422222222,5.17944444444,8.684,8.03222222222,5.49655555556,5.20666666667,6.81844444444,7.054,8.74744444443
252.04,5.61077777778,7.06644444444,6.12655555555,5.48188888889,4.37622222222,8.01555555556,7.37988888889,5.19622222222,4.32088888889,6.19111111111,6.25577777778,8.64177777777
252.41,5.35355555556,7.16611111111,6.36811111111,5.45666666667,4.03866666667,7.76733333333,7.03488888889,5.45688888889,3.82277777778,5.77633333333,5.80433333333,9.04477777777
252.79,6.39933333333,8.15322222222,8.23855555556,6.52255555556,4.85388888889,8.71255555556,8.11522222222,6.80688888889,4.99622222222,6.81644444445,6.89211111111,10.4381111111
253.16,6.48477777778,7.59377777778,8.11522222222,6.513,4.46522222222,8.65555555557,7.556,6.64566666667,4.98666666667,6.34244444444,6.75966666667,10.5422222222
253.54,6.95511111111,7.50166666667,8.89633333333,7.13411111111,4.81577777778,9.20733333333,8.086,7.60544444444,5.56022222222,7.13388888889,7.30377777778,11.1488888889
253.91,7.64666666666,8.345,9.9821111111,8.30688888889,5.56022222222,9.57044444446,8.575,8.27833333333,6.26844444444,7.75188888889,7.64666666667,11.6566666667
254.28,7.45666666667,8.63211111111,9.70855555554,8.04933333333,5.76777777778,9.90633333333,8.38522222222,7.98033333333,6.40955555556,7.48655555555,7.34811111111,11.4371111111
254.66,6.68144444445,7.75488888889,9.56833333333,7.20255555556,5.23244444444,9.15155555555,7.29622222222,7.588,6.20188888889,6.49366666667,6.68133333333,10.7775555556
255.03,6.335,8.17033333333,9.76233333333,7.41844444445,4.743,8.88911111111,6.60044444444,7.496,5.915,6.20233333333,7.09788888889,10.7573333333
255.41,5.63122222222,8.17344444444,9.17244444444,7.22166666667,4.052,8.56833333333,6.18833333333,6.68755555556,4.89955555555,5.79355555556,6.89666666667,10.5654444445
255.78,4.39,7.31288888889,8.16466666667,6.42522222222,3.27755555556,7.727,4.745,5.869,3.55,5.34844444444,6.28322222222,9.561
256.15,4.528,7.38366666667,8.05266666667,6.81,3.369,8.00488888889,4.803,5.44777777778,3.83511111111,5.65111111111,6.17677777778,9.45044444444
256.53,4.996,8.09955555556,8.16877777778,7.47666666667,4.06144444445,8.53811111111,5.53833333333,5.57277777778,4.64988888889,6.34588888889,6.98044444445,9.7841111111
256.90,3.86244444445,6.95666666667,6.25344444444,6.56711111111,2.87788888889,7.58411111111,4.96611111111,4.16533333333,3.55933333333,5.47455555555,6.06933333333,8.94733333335
257.28,4.07133333333,7.38066666667,6.33744444444,6.51811111111,3.44966666667,8.12277777778,5.57544444444,4.282,3.93088888889,5.86633333333,6.37777777778,9.40622222222
257.65,2.77555555555,6.084,4.68722222222,5.10055555556,2.69277777778,6.81011111111,4.45733333333,2.80322222222,2.73877777778,4.38377777778,4.88011111111,8.46433333332
258.02,2.50433333333,5.58722222222,3.79611111111,4.454,2.39344444444,6.38777777778,4.02622222222,2.66288888889,2.43322222222,3.79622222222,4.09722222222,8.09955555556
258.40,2.17777777778,4.73211111111,3.092,3.865,1.546,5.70711111111,3.37433333333,2.17777777778,1.97633333333,2.93744444444,3.40788888889,7.78377777779
258.77,2.48011111111,4.75688888889,3.17133333333,3.787,1.41722222222,5.85466666666,3.40944444445,2.05622222222,1.86466666666,2.93322222222,3.45577777778,7.63188888889
259.15,2.66455555556,4.60388888889,3.59555555556,3.66766666667,1.63066666667,5.818,3.62144444445,2.356,2.08855555555,3.12255555556,3.56488888889,7.788
259.52,2.59855555555,4.31955555556,3.42377777778,3.29255555556,1.57577777778,5.68911111111,3.38166666667,2.32155555556,2.06377777778,2.81422222222,3.36755555555,7.523
259.89,2.67866666667,4.25588888889,3.68777777778,3.26455555555,1.64322222222,5.59966666667,3.45388888889,2.46733333333,2.141,2.78866666667,3.46733333333,7.44122222222
260.27,2.40622222222,4.04177777778,3.475,3.01955555556,1.46922222222,5.51077777778,3.20266666667,2.46566666667,1.80144444444,2.42744444444,3.407,7.27377777778
260.64,2.10255555556,3.74422222222,3.23755555555,2.68055555555,1.25222222222,5.32322222222,2.93577777778,2.21133333333,1.39044444445,2.10666666667,3.11166666667,6.93966666667
261.01,2.09733333333,3.81188888889,3.121,2.68822222222,1.32766666667,5.231,2.76744444445,2.06833333333,1.31066666667,1.98511111111,3.05022222222,6.90377777778
261.39,1.84422222222,3.56577777778,2.89055555555,2.49411111111,0.835555555556,4.92888888889,2.418,1.64166666667,0.991666666667,1.77233333334,2.82311111111,6.50722222222
261.76,1.86055555555,3.6,2.88366666667,2.59877777778,0.578333333334,4.88222222222,2.26644444444,1.63588888889,0.927888888889,1.89066666667,2.97433333333,6.31966666667
262.13,1.69455555556,3.545,2.90355555555,2.41344444445,0.238,4.74488888889,1.95555555555,1.31444444444,0.623111111112,1.71288888889,2.90366666667,6.16933333333
262.51,1.81866666667,3.85655555556,3.52244444445,2.54611111111,0.572888888889,5.04233333333,2.13755555556,1.60444444445,0.632888888888,2.08766666667,3.21388888889,6.19344444444
262.88,1.11222222222,3.23744444444,3.02266666667,2.11433333333,0.0826666666667,4.63622222222,1.53066666667,1.272,0.088111111111,1.58022222222,2.80811111111,5.70977777778
263.25,0.589777777778,2.48755555556,2.26055555556,1.554,-0.657333333333,4.21344444445,0.774111111112,0.70611111111,-0.55888888889,0.829111111111,2.14355555555,4.85222222222
263.63,0.711222222222,2.59666666667,2.65044444444,2.05977777778,-0.677555555556,4.56922222222,0.677666666668,0.95288888889,-0.577111111111,0.939333333333,2.308,4.78388888889
264.00,1.10177777778,2.89055555556,2.63288888889,2.53977777778,-0.486555555556,5.11555555556,1.04466666667,1.33077777778,-0.236111111111,1.10177777778,2.60411111111,5.02966666667
264.37,0.860777777779,2.99144444444,2.82344444444,2.66288888889,-0.496,4.90255555556,1.02855555556,1.13088888889,-0.022,0.977444444443,2.63377777778,5.02644444445
264.75,0.654333333333,2.90044444444,2.64766666667,2.69966666667,-0.624777777778,4.78933333333,0.758666666667,0.870111111111,-0.0446666666667,0.736222222221,2.44677777778,5.02
265.12,0.155333333332,2.30222222222,2.391,2.39111111111,-0.843888888888,4.62655555556,0.348000000001,0.77711111111,-0.474000000001,0.310777777776,2.10966666667,4.508
265.49,0.266555555555,2.19622222222,2.333,2.43388888889,-0.453666666666,4.61577777778,0.388888888889,1.15222222222,-0.230444444446,0.179999999998,2.01622222222,4.60866666667
265.87,0.406444444443,2.29088888889,2.41688888889,2.12277777778,-0.483444444444,4.50455555556,0.539555555556,1.13511111111,-0.301222222221,-0.182333333333,1.90566666667,4.67988888889
266.24,0.538777777778,2.22911111111,2.24255555555,2.06055555556,-0.451111111111,4.65311111111,0.70011111111,1.34677777778,-0.384,-0.107666666668,1.98644444444,4.55211111111
266.61,0.409111111111,1.94166666667,1.62344444444,1.89622222222,-0.792222222222,4.13011111111,0.246777777777,1.01966666667,-0.604000000001,-0.493555555557,1.552,4.35744444444
266.98,0.895444444446,2.415,1.88555555556,2.25777777778,-0.447777777778,4.54044444444,0.78188888889,1.18555555555,-0.0883333333323,0.12611111111,1.74055555556,4.84311111111
267.36,1.35622222222,2.99833333333,2.153,2.77922222222,-0.006111111111,4.84088888889,1.16144444444,1.44744444444,0.38311111111,0.77233333333,2.21988888889,5.14488888889
267.73,1.52888888889,3.17033333333,2.45355555555,3.01033333333,0.379333333333,4.81777777778,1.49322222222,1.57633333333,0.72888888889,1.24444444445,2.50066666666,5.48155555555
268.10,1.61833333333,3.60588888889,2.75,3.48266666667,0.650777777777,5.03655555556,1.77077777778,1.74711111111,0.867777777777,1.53033333333,2.73822222222,5.96311111111
268.48,1.79533333333,3.61411111111,2.766,3.59066666667,0.842111111112,5.22233333333,1.84788888889,1.88311111111,0.801111111112,1.83044444445,2.65488888889,5.89477777778
268.85,2.49066666667,3.94166666667,3.28477777778,3.94177777778,1.17677777778,5.76966666667,2.27933333333,2.29644444444,1.30822222222,2.42211111111,3.09644444445,6.36955555556
269.22,3.42822222222,4.85022222222,4.22622222222,4.68155555556,1.88833333334,6.47988888889,2.99544444444,3.12488888889,2.23677777778,3.23722222222,3.715,7.08133333333
269.59,3.449,5.28911111111,4.31166666667,4.85544444444,1.96633333333,6.68411111111,3.31733333333,3.268,2.31222222222,3.43266666667,3.86655555556,7.25533333333
269.97,3.71811111111,5.59844444444,4.87522222222,5.23944444444,2.48566666667,6.91622222222,3.64288888889,3.72322222222,2.52333333333,3.868,4.09833333333,7.53244444444
270.34,3.56711111111,5.18511111111,4.73877777778,4.96433333333,2.37466666667,6.49344444444,3.50422222222,3.40955555556,2.35355555556,3.65644444444,3.91366666667,7.297
270.71,3.73755555555,5.31622222222,5.11255555556,5.31611111111,2.82611111111,6.81833333333,3.93622222222,3.697,2.52044444444,4.10422222222,4.34866666667,7.60788888889
271.09,3.66733333334,5.26822222222,5.17888888889,5.35211111111,3.043,6.91844444444,3.94477777778,3.80133333333,2.41844444444,4.25222222222,4.57433333333,7.67155555556
271.46,3.15744444444,4.98766666667,4.87288888889,4.82488888889,2.63044444444,6.56877777778,3.63677777778,3.32044444444,1.83977777778,3.9,4.312,7.40733333333
271.83,3.14044444444,5.10344444445,4.58577777778,4.59966666667,2.62711111111,6.52066666667,3.60655555556,3.225,1.70911111111,3.80888888889,4.19966666667,7.533
272.20,2.90944444445,5.08344444444,4.51633333333,4.14855555556,2.442,6.18655555556,3.50844444444,2.94111111111,1.61566666667,3.65366666667,4.035,7.08966666667
272.58,3.14622222222,5.20355555556,4.72577777778,4.09322222222,2.57088888889,6.27022222222,3.66388888889,3.08877777778,1.92033333333,3.63288888889,4.19477777778,7.21711111111
272.95,2.61977777778,4.71833333333,4.17066666667,3.49022222222,2.10733333333,5.68166666667,3.22966666667,2.69488888889,1.55522222222,3.10133333333,3.71544444444,6.61377777778
273.32,2.18577777778,4.25155555555,3.53644444444,3.04766666667,1.75477777778,5.33555555556,2.92766666667,2.20355555556,1.18622222222,2.59444444445,3.30533333333,6.15311111111
273.69,2.181,4.15088888889,3.53177777778,2.97533333333,1.64244444444,5.20566666667,2.84511111111,2.154,1.03211111111,2.495,3.25355555556,6.07611111111
274.06,2.46911111111,4.42344444444,3.62622222222,3.24811111111,1.96344444444,5.50311111111,3.116,2.20944444444,1.43044444445,2.89277777778,3.49866666667,6.41422222222
274.44,2.58544444444,4.615,3.73466666667,3.61888888889,2.252,5.76388888889,3.35011111111,2.33066666667,1.71,3.109,3.71144444444,6.67677777778
274.81,2.37711111111,4.49755555556,3.228,3.38522222222,1.96366666666,5.52944444444,3.062,1.99677777778,1.66377777778,2.67666666667,3.33277777778,6.30911111111
275.18,2.29644444445,4.47255555556,3.03755555556,3.30244444444,2.022,5.33411111111,2.98,1.81988888889,1.61744444444,2.43588888889,3.23977777778,6.08055555555
275.55,2.39688888889,4.46122222222,3.18088888889,3.31988888889,2.02966666667,5.34977777778,3.10155555556,1.98,1.75688888889,2.43166666667,3.20588888889,6.11377777778
275.93,2.29377777778,4.43622222222,3.244,3.00633333334,1.824,5.28522222222,3.11766666667,1.89988888889,1.68244444445,2.25333333334,3.18333333333,5.71455555556
276.30,2.28088888889,3.99566666667,3.16644444444,2.93477777778,1.68877777778,5.07166666667,2.93466666667,1.83288888889,1.43655555556,2.06466666666,2.95033333333,5.73566666666
276.67,2.08155555556,4.02722222222,3.29288888889,3.02555555556,1.56777777778,4.95511111111,2.92577777778,1.81444444444,1.44722222222,2.11311111111,2.863,5.79933333334
277.04,2.60455555556,4.43211111111,3.707,3.56555555556,2.10566666667,5.35588888889,3.40777777778,2.237,1.82744444444,2.66755555556,3.31333333333,6.41155555556
277.41,2.99444444445,4.62155555555,4.10511111111,3.76111111111,2.34233333334,5.58166666667,3.662,2.50388888889,2.092,3.09322222222,3.53666666667,6.72911111111
277.79,2.84577777778,4.40466666667,4.14822222222,3.50488888889,2.307,5.57133333333,3.578,2.36466666667,2.11344444444,3.00811111111,3.53633333333,6.59122222222
