wavelength,Back_ButWetm,Belly_ButWetm,Breast_ButWetm,Crissum_ButWetm,Crown_ButWetm,DorTail_ButWetm,Patch10_ButWetm,Patch11_ButWetm,Patch12_ButWetm,Rump_ButWetm,Throat_ButWetm,WingTip_ButWetm
192.09,112.994666667,87.5703333333,189.265666667,19.7736666667,80.226,196.045333333,155.367333333,147.457333333,50.8473333333,62.712,87.5706666667,140.677666667
192.47,104.545333333,73.7373333333,179.293,13.1313333333,80.808,178.282666667,162.121333333,140.404,49.9996666667,51.515,90.9093333333,121.212333333
192.85,118.686666667,80.303,195.454333333,21.2123333333,84.3436666667,179.798,160.101,136.363333333,48.99,60.606,95.9596666667,124.242333333
193.23,124.859,59.887,214.689333333,6.77966666667,85.876,182.485666667,170.621333333,143.503,43.503,79.661,85.3106666667,134.463333333
193.61,116.666666667,53.2053333333,223.717666667,-12.1796666667,82.6923333333,189.102333333,158.333333333,117.948666667,33.3333333333,63.462,70.513,141.666666667
193.99,131.007666667,56.589,254.263333333,-29.4573333333,95.3486666667,200.775333333,184.496333333,101.550333333,12.403,55.814,55.0386666667,150.387666667
194.37,130.769333333,58.333,220.512666667,-23.0766666667,82.6923333333,170.513,160.897333333,85.8973333333,-0.641,36.538,48.718,139.743666667
194.75,146.099333333,57.4466666667,229.787,-38.298,97.8723333333,189.361666667,206.383333333,96.454,-10.638,27.66,53.901,158.865333333
195.13,149.549333333,66.6666666667,290.991,-81.9823333333,103.603666667,221.621333333,245.045,95.4956666667,-63.964,-21.622,72.973,187.387333333
195.51,152.941333333,46.0783333333,262.745,-110.784333333,85.294,183.333333333,220.588333333,69.6076666667,-93.1373333333,-23.529,57.8433333333,175.49
195.89,189.393666667,40.909,360.606333333,-187.879,75.7576666667,184.848666667,303.03,66.6666666667,-193.939333333,-63.636,22.727,228.787666667
196.27,323.809666667,152.380666667,554.761666667,-295.238,109.524,302.381,476.190666667,100.0,-266.667,-57.143,30.9523333333,352.381
196.65,-683.333333333,-388.889,-1033.33333333,838.889,-222.222333333,-477.777666667,-872.222333333,-44.4446666667,761.111,183.333,16.6666666667,-733.333333333
197.03,-165.278,-100.000333333,-226.389,212.5,-51.389,-108.333333333,-222.222333333,-15.278,200.000333333,41.667,29.1666666667,-180.555666667
197.40,-64.539,-24.1133333333,-83.688,104.255333333,-7.80133333333,-34.7516666667,-104.964666667,14.1843333333,114.184333333,55.319,19.8583333333,-74.468
197.78,-46.875,2.60466666667,-57.2916666667,90.1046666667,13.5416666667,-7.81233333333,-75.521,4.68766666667,98.9583333333,76.562,22.396,-45.8333333333
198.16,-35.135,16.6666666667,-37.3876666667,84.2343333333,30.1803333333,7.65766666667,-49.0993333333,11.712,92.3423333333,77.027,30.6306666667,-33.3333333333
198.54,-33.7776666667,20.4443333333,-24.4446666667,80.4446666667,25.3333333333,5.333,-46.6666666667,12.4443333333,84.4443333333,65.333,18.2223333333,-29.7776666667
198.92,-20.238,21.0316666667,-11.508,76.1906666667,31.746,22.619,-19.4446666667,21.032,84.127,59.524,22.619,-13.492
199.30,-31.086,22.4723333333,-2.99633333333,60.674,29.2133333333,28.839,-18.7263333333,20.2246666667,67.4156666667,32.584,20.974,-6.74166666667
199.68,-20.915,24.5096666667,7.18933333333,53.268,35.294,28.1046666667,-12.0916666667,26.4703333333,60.4573333333,25.49,21.5686666667,6.86266666667
200.06,-30.1586666667,20.0,6.984,43.8096666667,32.0636666667,28.2536666667,-19.365,23.1746666667,48.254,17.143,13.651,1.90433333333
200.44,-32.0756666667,22.327,7.86166666667,38.9936666667,29.245,38.6793333333,-21.698,17.61,44.654,16.981,11.9493333333,-1.25766666667
200.82,-25.3333333333,21.6666666667,7.33333333333,34.6666666667,39.6666666667,38.3333333333,-19.6666666667,18.3333333333,48.3333333333,17.0,18.3333333333,-6.66666666667
201.19,-16.4946666667,28.5223333333,9.622,43.986,37.801,47.079,-18.557,26.1166666667,57.3883333333,29.897,21.993,1.37466666667
201.57,-16.117,26.3733333333,12.8206666667,46.5203333333,49.4506666667,57.1426666667,-19.78,28.205,61.5383333333,16.484,31.8683333333,4.02933333333
201.95,-40.6253333333,4.68733333333,8.333,36.979,40.625,56.2496666667,-56.7713333333,21.3536666667,54.6873333333,-26.563,11.4583333333,-17.1876666667
202.33,-45.1613333333,-5.914,8.60233333333,31.7203333333,30.6453333333,53.7633333333,-72.043,21.5053333333,46.7743333333,-35.484,-1.07533333333,-24.1933333333
202.71,-75.7573333333,-13.6366666667,0.757666666667,34.0906666667,16.6666666667,83.3333333333,-113.636333333,25.7576666667,35.606,-81.818,5.303,-45.4543333333
203.09,-173.737,-58.5856666667,-57.5756666667,8.081,-32.323,58.5856666667,-216.161666667,-16.1613333333,-13.131,-142.424,-46.4646666667,-111.111
203.47,-177.778,-72.8393333333,-79.0123333333,29.63,-55.5553333333,88.889,-241.975666667,-32.0986666667,2.469,-77.778,-30.864,-132.098666667
203.85,-600.0,-366.666666667,-330.0,13.3333333333,-360.0,193.333333333,-766.666666667,-243.333333333,-110.0,-320.0,-190.0,-550.0
204.22,569.230666667,371.794666667,348.718,110.256333333,441.025666667,-51.282,671.795,315.384333333,182.051333333,330.769,248.718,487.179333333
204.60,283.908,194.253,173.563333333,73.5633333333,209.195333333,3.44866666667,298.850666667,124.137666667,86.2066666667,131.034,121.839,239.080333333
204.98,244.791666667,158.333333333,145.833333333,60.4166666667,190.625,9.375,275.0,101.041666667,79.1666666667,90.625,100.0,186.458333333
205.36,178.0,125.333333333,103.333333333,65.3333333333,126.666666667,23.3333333333,178.0,78.6666666667,68.0,68.0,91.3333333333,141.333333333
205.74,168.817333333,121.505666667,102.150333333,54.839,133.333,37.6346666667,152.688333333,81.7203333333,83.871,79.032,97.312,133.333333333
206.12,205.303,143.182,119.697,50.7576666667,171.212333333,17.424,181.060333333,86.364,87.121,81.818,92.424,148.484666667
206.50,186.524666667,142.553,122.695,55.3193333333,179.432333333,27.6593333333,162.411333333,93.617,99.291,89.362,90.7803333333,126.241
206.87,329.333333333,274.666666667,218.666666667,101.333333333,286.666666667,22.6666666667,289.333333333,157.333333333,182.666666667,164.0,152.0,221.333333333
207.25,429.166666667,397.916666667,279.166666667,200.0,460.416666667,8.33333333333,385.416666667,200.0,279.166666667,318.75,225.0,314.583333333
207.63,302.469,266.666666667,195.061666667,160.494,318.518666667,56.79,274.074,133.333333333,219.753333333,277.778,185.185,234.567666667
208.01,336.0,292.0,221.333333333,201.333333333,345.333333333,92.0,302.666666667,160.0,241.333333333,272.0,220.0,216.0
208.39,493.75,456.25,352.083333333,310.416666667,468.75,131.25,485.416666667,237.5,383.333333333,431.25,356.25,350.0
208.77,554.761666667,559.524,452.381,380.952666667,573.809666667,188.095333333,619.047666667,373.809666667,473.809666667,564.286,466.666333333,464.285666667
209.14,863.636,736.363666667,654.545333333,593.939333333,790.909,263.636333333,790.909333333,569.697,651.515,872.727,715.151666667,654.545333333
209.52,2300.0,1800.0,1616.66666667,1700.0,2316.66666667,575.0,2041.66666667,1650.0,1700.0,2500.0,1758.33333333,1708.33333333
209.90,3077.778,2455.55566667,2022.222,2733.33366667,3100.0,822.222,2699.99966667,2255.55566667,2177.77766667,3100.0,2344.44433333,2188.88866667
210.28,2325.0,1700.0,1500.0,2066.66666667,2266.66666667,525.0,1808.33333333,1675.0,1775.0,2300.0,1800.0,1691.66666667
210.66,4800.0,3000.0,2683.33333333,4566.66666667,4566.66666667,683.333333333,3683.33333333,3350.0,3533.33333333,5000.0,3566.66666667,3700.0
211.03,-4300.0,-2500.0,-2083.33333333,-4350.0,-4616.66666667,-416.666666667,-3066.66666667,-2900.0,-2766.66666667,-4000.0,-3316.66666667,-3333.33333333
211.41,-4166.66666667,-2550.0,-2150.0,-4250.0,-4383.33333333,-316.666666667,-2983.33333333,-2916.66666667,-2466.66666667,-3500.0,-3150.0,-3333.33333333
211.79,-2577.77766667,-1588.88866667,-1277.77766667,-2877.77766667,-2700.0,-55.5556666667,-1711.11133333,-1888.889,-1577.77766667,-2400.0,-2011.11133333,-2200.0
212.17,-795.833333333,-408.333333333,-320.833333333,-900.0,-900.0,204.166666667,-487.5,-562.5,-491.666666667,-812.5,-562.5,-791.666666667
212.55,-361.904333333,-164.286,-102.381,-430.952333333,-507.142666667,188.095333333,-147.619,-273.809333333,-257.143,-507.143,-235.714333333,-383.333333333
212.92,-249.019666667,-54.902,-1.96066666667,-296.078333333,-360.784333333,221.568666667,-15.686,-143.137666667,-160.784333333,-370.588,-100.0,-203.921666667
213.30,-139.506,-23.4566666667,28.395,-182.716,-249.383,150.617333333,-5.92118946467e-15,-55.5553333333,-118.518666667,-214.815,-24.6913333333,-106.173
213.68,-142.857,-53.5713333333,0.0,-185.714333333,-239.285666667,116.667,-53.5713333333,-71.4283333333,-163.095,-228.571,-55.9523333333,-135.714333333
214.06,-133.333,-22.7273333333,-6.06066666667,-231.818333333,-293.939666667,171.212,-69.697,-46.9696666667,-212.121333333,-281.818,-53.03,-150.0
214.44,-268.75,-106.25,-18.75,-395.833333333,-456.25,172.916666667,-152.083333333,-100.0,-304.166666667,-443.75,-125.0,-227.083333333
214.81,-503.704,-307.407333333,-133.333333333,-666.666666667,-803.703666667,296.296,-159.259333333,-159.259333333,-485.185,-644.444,-188.888666667,-340.740666667
215.19,-1500.0,-916.666666667,-541.666666667,-1758.33333333,-1916.66666667,575.0,-533.333333333,-625.0,-1425.0,-1750.0,-708.333333333,-958.333333333
215.57,2900.0,1550.0,883.333333333,3150.0,3783.33333333,-1166.66666667,850.0,1316.66666667,3066.66666667,3600.0,1133.33333333,1950.0
215.95,-335.416666667,-141.666666667,-39.5833333333,-381.25,-464.583333333,222.916666667,-37.5,-125.0,-320.833333333,-375.0,-56.25,-206.25
216.32,-379.166666667,-193.75,-127.083333333,-460.416666667,-556.25,158.333333333,-100.0,-191.666666667,-391.666666667,-437.5,-116.666666667,-252.083333333
216.70,-387.5,-189.583333333,-122.916666667,-489.583333333,-566.666666667,197.916666667,-50.0,-129.166666667,-370.833333333,-425.0,-97.9166666667,-239.583333333
217.08,-249.333333333,-134.666666667,-97.3333333333,-337.333333333,-400.0,132.0,-50.6666666667,-88.0,-264.0,-300.0,-94.6666666667,-164.0
217.46,-666.666666667,-484.848666667,-309.091,-860.606,-978.788,230.303,-327.273,-348.485,-754.545333333,-854.545,-372.727333333,-572.727333333
217.83,-763.333333333,-483.333333333,-256.666666667,-953.333333333,-1086.66666667,323.333333333,-293.333333333,-356.666666667,-853.333333333,-940.0,-403.333333333,-570.0
218.21,-394.444333333,-257.407666667,-92.5923333333,-457.407333333,-598.148333333,162.963,-116.666666667,-214.815,-440.740666667,-483.333,-222.222,-335.185
218.59,-349.019666667,-223.529666667,-100.0,-458.823666667,-615.686,196.078666667,-68.6273333333,-256.862666667,-478.431333333,-423.529,-199.999666667,-327.451
218.97,-200.0,-95.062,-23.457,-269.135666667,-377.777666667,134.567666667,-30.8643333333,-153.086333333,-320.988,-266.667,-139.506,-195.061666667
219.34,-314.035333333,-207.017333333,-43.8596666667,-401.754333333,-607.017333333,136.842333333,-82.4563333333,-228.07,-526.315666667,-442.105,-233.333666667,-310.526333333
219.72,-299.999666667,-160.317333333,-15.873,-400.000333333,-553.968,144.444666667,-76.1903333333,-169.841333333,-482.539666667,-347.619,-192.063333333,-260.317333333
220.10,-1033.33333333,-488.889,-155.555666667,-1466.66666667,-1994.44433333,405.555333333,-377.777666667,-733.333333333,-1783.33333333,-1166.667,-700.0,-822.222
220.47,538.888666667,333.333333333,102.777666667,805.555666667,1019.44466667,-177.777666667,194.444333333,413.889,947.222,583.333,391.666666667,441.667
220.85,265.384333333,175.641,88.4616666667,391.025666667,489.743666667,-41.026,138.461333333,241.025666667,479.487333333,273.077,232.051,239.743666667
221.23,245.238333333,158.333666667,71.4283333333,370.238,450.0,-29.762,120.238,263.095333333,422.619333333,221.429,233.333666667,232.143
221.61,200.0,103.030333333,31.8183333333,383.333333333,475.757333333,-119.697,18.1816666667,243.939666667,424.242333333,172.727,218.181666667,178.788
221.98,134.524,47.619,29.762,258.333333333,334.524,-91.6666666667,-44.0476666667,154.761666667,295.238,107.143,153.571666667,120.238
222.36,138.461666667,38.4616666667,29.4873333333,285.897333333,338.461333333,-132.051333333,-75.641,141.025666667,337.179333333,165.385,170.513,93.5896666667
222.74,119.608,43.1373333333,38.2356666667,241.176666667,261.764666667,-96.0783333333,-39.2156666667,100.980333333,260.784333333,176.471,150.0,86.2743333333
223.11,84.6993333333,54.0983333333,52.4593333333,155.737666667,164.480666667,-32.2403333333,6.55733333333,72.6776666667,160.655666667,114.754,106.011,69.3993333333
223.49,65.6716666667,30.3483333333,58.209,135.323333333,132.338,-22.388,-3.48266666667,65.672,122.885666667,100.0,80.0996666667,51.244
223.87,68.306,46.448,72.6773333333,141.53,136.065666667,-8.743,-9.836,71.0383333333,128.415333333,108.197,91.257,55.191
224.24,74.074,63.58,85.8023333333,142.592333333,132.716,-9.25933333333,-21.605,64.1976666667,122.839333333,94.444,100.617333333,62.3456666667
224.62,69.6516666667,47.7613333333,89.552,112.437666667,110.447666667,-3.48266666667,-0.995,54.2286666667,105.97,94.03,87.5623333333,56.219
225.00,75.0003333333,36.5383333333,98.7176666667,119.231,124.359,-17.9486666667,-5.76933333333,53.846,119.871666667,105.769,92.9486666667,51.282
225.38,76.344,31.7203333333,100.0,102.150666667,109.14,4.83866666667,13.9783333333,40.3223333333,118.817333333,120.968,73.656,49.4623333333
225.75,88.5713333333,49.524,103.333333333,111.428666667,109.523666667,26.6666666667,35.238,65.7143333333,122.381,118.571,75.238,51.4286666667
226.13,84.4446666667,52.0,100.0,114.666666667,112.889,24.8886666667,51.111,75.111,117.333333333,105.333,66.6666666667,57.3336666667
226.51,85.2713333333,57.7516666667,95.7363333333,99.2246666667,106.976666667,34.4963333333,58.1396666667,74.8063333333,99.6123333333,75.581,54.6513333333,64.7286666667
226.88,85.1133333333,58.8996666667,91.5856666667,88.9966666667,96.764,41.1003333333,60.1943333333,70.8736666667,89.644,58.252,50.809,67.6376666667
227.26,75.942,51.304,82.609,83.768,83.7683333333,43.1883333333,58.5506666667,61.739,75.3623333333,46.957,40.5796666667,62.8986666667
227.64,69.652,50.995,68.1593333333,74.8756666667,80.0993333333,39.801,56.2186666667,58.4576666667,72.1396666667,43.284,43.035,61.6916666667
228.01,61.7976666667,46.8166666667,58.8013333333,63.6703333333,73.221,36.3293333333,53.1836666667,55.431,61.236,45.506,38.764,53.558
228.39,58.5326666667,47.6876666667,54.5453333333,58.6923333333,69.2183333333,37.9586666667,52.153,52.6313333333,59.8086666667,52.632,40.5103333333,52.6316666667
228.76,54.4116666667,48.5293333333,48.0393333333,58.17,65.523,40.3596666667,50.817,50.6536666667,56.3723333333,43.627,39.8693333333,51.4706666667
229.14,49.3996666667,44.5946666667,42.042,54.655,59.91,37.6876666667,48.3483333333,43.9936666667,48.949,34.234,33.3333333333,48.7986666667
229.52,42.2516666667,37.573,35.5263333333,49.269,51.9006666667,31.14,43.2746666667,35.38,41.959,24.123,27.6316666667,46.4913333333
229.89,41.7023333333,32.4826666667,32.624,45.532,48.2266666667,31.4893333333,38.2976666667,31.064,38.5816666667,20.426,25.39,43.9716666667
230.27,43.4723333333,31.1113333333,31.5276666667,44.722,47.5,34.0276666667,35.2776666667,29.3056666667,37.5,17.5,27.361,40.9723333333
230.65,41.599,30.2166666667,31.1653333333,46.6123333333,44.851,33.3336666667,34.0106666667,28.0486666667,37.3983333333,21.951,30.3523333333,37.805
231.02,34.842,27.572,27.4346666667,44.033,40.6033333333,32.099,31.5503333333,24.8286666667,34.9793333333,23.457,28.6693333333,32.0986666667
231.40,35.9833333333,29.149,26.4993333333,44.0723333333,43.9333333333,31.9386666667,30.8226666667,25.244,37.2383333333,28.033,29.986,33.194
231.78,34.3303333333,27.2076666667,29.06,43.305,40.7406666667,31.1963333333,30.1993333333,23.9316666667,34.188,25.214,25.4986666667,31.1966666667
232.15,31.9246666667,23.4743333333,27.543,42.5663333333,33.803,27.3866666667,28.4823333333,20.9703333333,31.4556666667,18.31,23.6306666667,28.795
232.53,30.2286666667,15.523,25.9803333333,39.2156666667,32.6796666667,25.6536666667,26.634,19.6076666667,26.6336666667,13.725,17.974,24.02
232.90,29.703,8.746,21.7823333333,38.944,30.5283333333,22.6073333333,21.287,16.5016666667,19.472,6.931,11.8813333333,20.9573333333
233.28,27.8603333333,7.62866666667,26.534,39.801,28.6896666667,26.8653333333,19.9003333333,20.5636666667,16.086,0.995,8.62366666667,17.9103333333
233.66,30.8176666667,13.2073333333,29.088,39.4653333333,32.3896666667,30.346,21.384,27.201,15.566,2.83,6.91833333333,18.711
234.03,26.2673333333,8.60233333333,28.264,38.4023333333,28.1106666667,28.5716666667,24.4236666667,25.0383333333,12.289,2.765,4.301,20.891
234.41,25.4466666667,11.1606666667,28.5713333333,38.3926666667,27.083,30.655,28.72,25.5953333333,9.375,5.357,1.78566666667,22.0236666667
234.78,21.9726666667,6.57666666667,27.3543333333,32.4366666667,25.2613333333,28.9983333333,26.4576666667,22.7203333333,-0.448333333333,-7.623,-6.42733333333,16.7413333333
235.16,27.4776666667,5.25533333333,28.5283333333,31.2313333333,30.03,32.1316666667,29.2793333333,21.6216666667,-1.35166666667,-8.559,-4.50433333333,20.871
235.54,22.7073333333,1.601,29.2576666667,27.0743333333,23.581,31.7323333333,29.84,19.7963333333,-5.09466666667,-10.48,-6.987,19.3596666667
235.91,22.074,-1.62966666667,28.148,27.4073333333,21.778,33.037,31.852,16.7406666667,-8.74066666667,-15.556,-9.62966666667,16.4443333333
236.29,19.355,-3.68666666667,25.4993333333,26.728,22.5806666667,34.5623333333,32.1046666667,12.903,-14.2856666667,-20.737,-15.6683333333,15.0536666667
236.66,15.7896666667,-8.29333333333,21.053,22.0096666667,16.1086666667,31.7383333333,29.5056666667,4.625,-20.893,-28.708,-19.298,11.324
237.04,13.2106666667,-6.45166666667,22.7343333333,17.9723333333,16.129,35.4836666667,30.261,2.458,-17.358,-21.198,-17.2043333333,11.2136666667
237.41,16.954,-3.161,20.8333333333,16.0923333333,19.3963333333,35.632,29.5976666667,-0.287333333333,-13.6496666667,-12.5,-9.339,11.494
237.79,10.0436666667,-7.56933333333,15.8663333333,10.0436666667,17.6126666667,33.6243333333,25.6183333333,-8.588,-17.176,-20.087,-9.46166666667,7.42366666667
238.17,12.5706666667,-7.48566666667,15.2543333333,5.932,20.1976666667,31.9206666667,21.751,-8.89833333333,-15.9606666667,-20.339,-9.322,5.367
238.54,7.75533333333,-9.796,11.701,0.272333333333,18.095,27.755,19.7276666667,-11.7006666667,-14.83,-20.0,-8.97933333333,2.449
238.92,12.802,-6.52133333333,12.681,5.435,17.3913333333,28.6233333333,24.879,-9.541,-4.46866666667,-12.319,-3.01933333333,7.36733333333
239.29,8.10833333333,-6.194,9.79733333333,3.94133333333,11.374,23.4233333333,21.9596666667,-11.0363333333,-6.081,-15.878,-5.51766666667,4.16633333333
239.67,4.20833333333,-11.7383333333,1.66133333333,-0.664666666667,4.208,17.719,18.383,-14.2856666667,-10.5203333333,-21.262,-8.97,-1.88266666667
240.04,4.87366666667,-8.577,0.682333333333,0.292666666667,5.263,17.349,19.3956666667,-10.039,-5.16566666667,-15.205,-5.75066666667,1.462
240.42,5.681,-7.51866666667,2.757,1.086,4.09366666667,15.706,19.549,-8.60466666667,-2.67366666667,-11.529,-3.92666666667,2.84066666667
240.79,6.60933333333,-3.95133333333,3.664,4.23866666667,5.53166666667,14.9423333333,22.1983333333,-5.89066666667,-0.215333333333,-9.698,-3.52,3.592
241.17,6.87433333333,-3.24233333333,3.17766666667,5.25266666667,4.99333333333,13.2943333333,23.8003333333,-3.761,-0.454,-9.533,-3.11266666667,2.983
241.54,3.853,-3.21066666667,1.28466666667,3.61933333333,2.74366666667,11.2083333333,24.2266666667,-3.386,-1.05066666667,-8.406,-5.079,3.503
241.92,3.59933333333,-3.547,0.469333333333,3.13,1.19966666667,8.18966666667,23.9433333333,-3.33833333333,-0.573666666667,-7.042,-6.051,2.39933333333
242.29,2.264,-1.87866666667,0.626333333333,3.27533333333,0.819,7.707,24.374,-3.51666666667,-0.529666666667,-6.358,-6.11733333333,2.02333333333
242.67,1.65066666667,-1.42133333333,1.467,3.668,0.137333333333,8.299,24.7593333333,-3.71366666667,-0.504666666667,-5.365,-6.832,2.201
243.05,-0.894666666667,-1.70066666667,-0.179,1.879,-1.52133333333,7.60633333333,23.8033333333,-3.669,-2.058,-4.966,-7.87466666667,0.447333333333
243.42,-2.945,-3.57,-0.535666666667,0.402,-2.67733333333,6.961,24.6766666667,-4.373,-3.659,-4.819,-9.50466666667,-0.758666666667
243.80,-3.877,-4.32266666667,0.267333333333,-0.267333333333,-2.62933333333,7.26366666667,24.0196666667,-5.88233333333,-3.565,-4.278,-10.9623333333,-0.490333333333
244.17,-5.77566666667,-4.409,0.088,-1.58733333333,-3.57166666667,5.864,23.7213333333,-7.09866666667,-5.20266666667,-5.026,-12.3456666667,-1.323
244.55,-8.115,-4.93033333333,-1.83233333333,-3.665,-4.97366666667,5.36666666667,22.8183333333,-8.07166666667,-6.501,-5.236,-13.6123333333,-3.14133333333
244.92,-11.21,-6.19933333333,-3.43933333333,-6.07233333333,-6.75166666667,4.71333333333,21.4013333333,-9.639,-8.28,-5.605,-14.947,-4.204
245.30,-10.2593333333,-5.42466666667,-2.437,-5.975,-6.28933333333,5.385,21.3443333333,-9.35533333333,-8.05833333333,-5.778,-13.8366666667,-3.26233333333
245.67,-9.137,-5.52533333333,-1.55266666667,-4.94766666667,-5.959,5.95866666667,21.632,-8.99266666667,-7.47566666667,-5.85,-12.8566666667,-2.67266666667
246.05,-9.02066666667,-4.762,-1.34133333333,-4.326,-5.60033333333,6.77366666667,22.837,-8.98733333333,-8.216,-6.137,-11.234,-2.11233333333
246.42,-10.3113333333,-5.82566666667,-2.243,-4.922,-6.07466666667,6.075,23.3333333333,-9.595,-8.972,-7.383,-11.3083333333,-2.025
246.79,-9.51966666667,-5.08466666667,-1.44066666667,-4.74566666667,-5.02866666667,5.84733333333,24.4066666667,-8.36133333333,-7.99433333333,-6.695,-9.407,-0.988666666667
247.17,-8.15866666667,-3.80733333333,-0.233,-3.31533333333,-3.31533333333,6.527,25.3043333333,-7.485,-6.65666666667,-5.517,-7.43333333333,0.751
247.54,-7.24733333333,-3.19666666667,-0.951666666667,-2.39133333333,-2.63533333333,6.88133333333,25.427,-6.369,-5.44166666667,-4.832,-6.80833333333,1.074
247.92,-6.391,-2.42566666667,-1.26,-1.88966666667,-1.95966666667,7.34766666667,25.7753333333,-5.52833333333,-5.06166666667,-4.689,-5.94833333333,1.25966666667
248.29,-6.44666666667,-2.47733333333,-1.78933333333,-1.60566666667,-1.88133333333,7.93766666667,25.7856666667,-5.36833333333,-4.90966666667,-4.818,-4.79466666667,0.940666666667
248.67,-6.407,-2.166,-1.687,-1.39066666667,-1.71,7.79766666667,26.4476666667,-5.17566666667,-4.60566666667,-4.651,-3.648,1.36766666667
249.04,-5.29366666667,-1.08633333333,-0.393,-0.693333333333,-0.346666666667,8.78366666667,27.6466666667,-3.768,-3.65233333333,-3.883,-1.77966666667,2.68133333333
249.42,-6.71566666667,-1.44066666667,-1.31866666667,-1.856,-1.05,8.27833333333,27.9853333333,-4.49333333333,-3.90733333333,-2.857,-1.97833333333,2.05133333333
249.79,-7.35233333333,-1.125,-2.564,-2.747,-1.49133333333,7.82333333333,27.9176666667,-5.233,-4.631,-3.297,-1.622,1.38666666667
250.17,-7.61733333333,-0.333666666667,-2.113,-2.69666666667,-1.47366666667,8.59033333333,28.635,-4.39266666667,-4.08666666667,-2.585,-0.750333333333,1.724
250.54,-7.467,0.089,-2.01466666667,-3.08133333333,-1.363,9.42233333333,29.0963333333,-4.53333333333,-3.73333333333,-1.956,0.326,1.03733333333
250.92,-8.60233333333,0.0946666666667,-2.941,-3.66866666667,-2.277,9.48766666667,27.862,-5.155,-3.79466666667,-2.087,0.126666666667,0.0316666666667
251.29,-10.4996666667,-1.155,-4.45133333333,-4.68866666667,-3.56766666667,8.223,27.1493333333,-6.422,-5.06266666667,-2.854,-1.257,-1.563
251.66,-11.8946666667,-1.40366666667,-5.78933333333,-6.421,-4.56166666667,6.877,26.3156666667,-8.0,-6.38633333333,-3.474,-1.33333333333,-2.24566666667
252.04,-12.8536666667,-0.573,-5.90766666667,-6.51633333333,-3.97433333333,7.16066666667,26.7813333333,-8.342,-6.44466666667,-2.9,-0.859333333333,-2.82833333333
252.41,-12.907,-0.325666666667,-5.64,-6.652,-4.51933333333,7.04966666667,26.7893333333,-8.966,-6.50766666667,-2.278,-0.687,-2.49466666667
252.79,-12.5736666667,-0.147666666667,-5.67866666667,-6.748,-4.49866666667,7.559,26.807,-8.84933333333,-6.04733333333,-1.881,-1.21666666667,-3.13466666667
253.16,-13.2506666667,-0.900666666667,-6.49433333333,-6.419,-5.18033333333,7.35733333333,26.9143333333,-9.45933333333,-5.593,-2.815,-2.14,-4.46733333333
253.54,-13.8826666667,-1.18233333333,-7.475,-6.255,-5.14866666667,7.17,26.354,-9.611,-5.33933333333,-4.119,-1.83066666667,-4.84366666667
253.91,-14.639,-0.772333333333,-7.107,-5.71633333333,-4.75066666667,8.343,26.5736666667,-8.99966666667,-4.828,-2.549,-0.849666666667,-4.944
254.28,-15.8293333333,-1.39533333333,-8.21366666667,-6.539,-5.263,7.297,25.5983333333,-10.0083333333,-5.14366666667,-3.469,-1.156,-6.49933333333
254.66,-15.9773333333,0.162,-8.11033333333,-5.75833333333,-5.15,7.137,25.6286666667,-9.08366666667,-4.17666666667,-2.555,-0.568,-6.48833333333
255.03,-15.536,1.047,-7.91466666667,-4.31333333333,-5.025,7.37,27.5963333333,-8.33333333333,-4.02033333333,-2.136,-3.70074341542e-17,-6.86733333333
255.41,-15.2283333333,2.07266666667,-7.52966666667,-3.849,-5.16066666667,8.20633333333,28.0456666667,-7.276,-3.89166666667,-3.426,1.31133333333,-7.19133333333
255.78,-13.5446666667,4.30366666667,-4.304,-1.56133333333,-3.291,11.73,28.734,-5.44266666667,-2.06766666667,-1.899,2.99566666667,-6.41366666667
256.15,-13.3586666667,4.97266666667,-4.00333333333,-1.60133333333,-4.172,11.3356666667,28.74,-5.099,-2.10733333333,-2.276,2.73933333333,-7.07966666667
256.53,-13.161,4.51,-3.772,-1.927,-3.936,9.635,28.946,-4.346,-1.681,-1.722,1.558,-8.077
256.90,-11.9156666667,6.092,-2.72033333333,-0.881,-2.95,9.08033333333,29.7316666667,-2.60533333333,-1.14966666667,-0.805,2.60533333333,-6.322
257.28,-10.1086666667,6.85566666667,-1.679,-1.85037170771e-17,-2.23833333333,8.74433333333,29.5206666667,-1.18933333333,-0.35,1.049,3.95233333333,-4.057
257.65,-7.05833333333,6.996,0.466333333333,1.617,-1.244,9.32866666667,31.219,0.342,0.218,1.493,4.26,-1.86566666667
258.02,-5.118,6.96666666667,1.34,2.94733333333,-0.107333333333,9.00333333333,31.324,1.28633333333,1.313,1.608,4.12666666667,-0.0803333333333
258.40,-3.999,6.19533333333,1.225,3.583,0.508666666667,9.2,31.5073333333,2.10333333333,2.26533333333,3.398,4.20733333333,1.31766666667
258.77,-2.60266666667,6.35633333333,2.038,4.096,1.65466666667,9.30166666667,32.0216666667,2.966,2.98633333333,4.479,5.00433333333,2.845
259.15,-2.05833333333,6.10333333333,1.87766666667,3.90033333333,1.71566666667,8.75733333333,31.618,2.546,2.90733333333,4.713,4.98366666667,3.34066666667
259.52,-1.97966666667,5.60566666667,1.713,3.593,1.497,8.10033333333,31.3373333333,2.44533333333,2.828,5.24,4.74033333333,3.45966666667
